x,E
0.1366666666666667,-70.49268562802743
0.1366666666666667,-70.29162620105747
0.1366666666666667,70.29162620090248
0.1366666666666667,-69.18157130148728
0.1366666666666667,69.18157130077667
0.1366666666666667,-57.654831538143796
0.1366666666666667,57.654831538129116
0.1366666666666667,57.654202531118436
0.1366666666666667,-57.6542025310809
0.1366666666666667,57.65175690277292
0.1366666666666667,-57.65175690273478
0.1366666666666667,57.65115716291782
0.1366666666666667,-57.65115716291146
0.1366666666666667,57.645012340479866
0.1366666666666667,-57.64501234046172
0.1366666666666667,57.64134735953152
0.1366666666666667,-57.641347359474366
0.1366666666666667,-57.63744462404306
0.1366666666666667,57.63744462392122
0.1366666666666667,55.36109106619193
0.1366666666666667,-55.36109106611898
0.1366666666666667,55.360790518738426
0.1366666666666667,-55.36079051869177
0.1366666666666667,55.36021865330129
0.1366666666666667,-55.36021865328036
0.1366666666666667,-55.359260124040176
0.1366666666666667,55.359260124018526
0.1366666666666667,55.35917248381593
0.1366666666666667,-55.35917248380163
0.1366666666666667,-55.35869427415117
0.1366666666666667,55.35869427414776
0.1366666666666667,-55.35818679726533
0.1366666666666667,55.35818679725041
0.1366666666666667,-40.82218476170287
0.1366666666666667,40.82218476159164
0.1366666666666667,40.483731706657856
0.1366666666666667,-40.48373170657814
0.1366666666666667,-40.45002776360119
0.1366666666666667,40.45002776277148
0.1366666666666667,-39.827594546700674
0.1366666666666667,39.827594546619395
0.1366666666666667,39.5803333810262
0.1366666666666667,-39.58033338045355
0.1366666666666667,31.138511007995053
0.1366666666666667,-31.138511007989436
0.1366666666666667,-31.138370052393796
0.1366666666666667,31.138370052378875
0.1366666666666667,-31.13815475473387
0.1366666666666667,31.13815475472834
0.1366666666666667,31.137790952027157
0.1366666666666667,-31.137790952012658
0.1366666666666667,-31.137756970365885
0.1366666666666667,31.137756970338582
0.1366666666666667,31.137575667139757
0.1366666666666667,-31.137575667131348
0.1366666666666667,-31.13745304613941
0.1366666666666667,31.137453046119337
0.1366666666666667,0.30710989804852656
0.1366666666666667,-0.3071098980370492
0.1366666666666667,0.27719595629844795
0.1366666666666667,-0.277195956295365
0.1366666666666667,0.27544685816973247
0.1366666666666667,-0.27544685816708103
0.1366666666666667,0.2734059090154445
0.1366666666666667,-0.2734059090103452
0.1366666666666667,-0.2689160993148901
0.1366666666666667,0.2689160993134556
0.1366666666666667,0.26873245031163256
0.1366666666666667,-0.26873245030942794
0.1366666666666667,0.26619294165024887
0.1366666666666667,-0.2661929416456986
0.1366666666666667,-0.26535723571720005
0.1366666666666667,0.2653572357106886
0.1366666666666667,-0.2520979920753115
0.1366666666666667,0.25209799205928934
0.1366666666666667,0.2517209863051168
0.1366666666666667,-0.251720986301749
0.1366666666666667,0.25131928012944366
0.1366666666666667,-0.2513192801144243
0.1366666666666667,0.24846353533034526
0.1366666666666667,-0.24846353533002202
0.1366666666666667,0.24791824171861138
0.1366666666666667,-0.2479182417101642
0.1366666666666667,0.24688980208814243
0.1366666666666667,-0.24688980208288122
0.1366666666666667,0.24515560893318708
0.1366666666666667,-0.24515560893262303
0.1366666666666667,-0.24476940173687736
0.1366666666666667,0.244769401720372
0.1366666666666667,0.2443837219695528
0.1366666666666667,-0.24438372196458918
0.1366666666666667,-0.24126513857813123
0.1366666666666667,0.24126513856963622
0.1366666666666667,-0.23904823967918598
0.1366666666666667,0.23904823967898825
0.1366666666666667,-0.23779596051223234
0.1366666666666667,0.2377959605072046
0.1366666666666667,-0.2370857071721594
0.1366666666666667,0.23708570716416938
0.1366666666666667,0.23697021932460968
0.1366666666666667,-0.23697021931664916
0.1366666666666667,0.2346575455911925
0.1366666666666667,-0.23465754558239854
0.1366666666666667,-0.23465015060698619
0.1366666666666667,0.23465015060144442
0.1366666666666667,-0.2346496898663891
0.1366666666666667,0.23464968985546097
0.1366666666666667,-0.23038710677684895
0.1366666666666667,0.23038710677494162
0.1366666666666667,0.22899555178273598
0.1366666666666667,-0.22899555178055242
0.1366666666666667,-0.22772891852247965
0.1366666666666667,0.22772891852183846
0.1366666666666667,0.2275692770917033
0.1366666666666667,-0.22756927708674413
0.1366666666666667,-0.2243582869018121
0.1366666666666667,0.2243582868942542
0.1366666666666667,-0.2230205939406073
0.1366666666666667,0.2230205939374488
0.1366666666666667,0.22073011518127778
0.1366666666666667,-0.22073011517918742
0.1366666666666667,-0.22062822657182324
0.1366666666666667,0.2206282265695939
0.1366666666666667,0.21918612555525024
0.1366666666666667,-0.21918612555512715
0.1366666666666667,-0.21815429337360853
0.1366666666666667,0.21815429337247538
0.1366666666666667,-0.2160187261582197
0.1366666666666667,0.21601872615728507
0.1366666666666667,0.21375142346844614
0.1366666666666667,-0.21375142346550138
0.1366666666666667,0.21248095401751604
0.1366666666666667,-0.212480954016057
0.1366666666666667,-0.1796869160923558
0.1366666666666667,0.17968691606696224
0.1366666666666667,-0.1765459251911102
0.1366666666666667,0.176545925188796
0.1366666666666667,-0.17384392763231246
0.1366666666666667,0.1738439276305699
0.1366666666666667,0.1663530376916427
0.1366666666666667,-0.16635303767922666
0.1366666666666667,0.1652740860922252
0.1366666666666667,-0.16527408608272479
0.1366666666666667,0.1591519273507032
0.1366666666666667,-0.1591519273498573
0.1366666666666667,-0.1553153948370192
0.1366666666666667,0.15531539483552118
0.1366666666666667,-0.14657238336783007
0.1366666666666667,0.14657238336561046
0.1366666666666667,0.14398677884624297
0.1366666666666667,-0.14398677883875433
0.1366666666666667,0.14292058282728795
0.1366666666666667,-0.14292058281489387
0.1366666666666667,0.1321172551561442
0.1366666666666667,-0.13211725513786718
0.1366666666666667,0.1308320366985301
0.1366666666666667,-0.13083203668395768
0.1366666666666667,0.12393539457820187
0.1366666666666667,-0.1239353945532427
0.1366666666666667,0.1211353312971508
0.1366666666666667,-0.12113533129409107
0.1366666666666667,0.1177955546075938
0.1366666666666667,-0.11779555458869895
0.1366666666666667,0.11703480680773244
0.1366666666666667,-0.11703480677606042
0.1366666666666667,-0.11071944661118596
0.1366666666666667,0.11071944661046498
0.1366666666666667,-0.10928044973521014
0.1366666666666667,0.1092804497259495
0.1366666666666667,0.10602103559222008
0.1366666666666667,-0.10602103558803162
0.1366666666666667,0.10593423834873364
0.1366666666666667,-0.10593423834557326
0.1366666666666667,0.10389553996199341
0.1366666666666667,-0.1038955399525577
0.1366666666666667,-0.08041963357470801
0.1366666666666667,0.08041963356867639
0.1366666666666667,-0.07903190333309132
0.1366666666666667,0.07903190332929935
0.1366666666666667,-0.07183919689919116
0.1366666666666667,0.07183919688605009
0.1366666666666667,-0.0678631996834814
0.1366666666666667,0.06786319967961467
0.1366666666666667,-0.05605646902689856
0.1366666666666667,0.05605646901659931
0.1366666666666667,-0.0527499924569652
0.1366666666666667,0.05274999245073301
0.1366666666666667,0.05143126162598444
0.1366666666666667,-0.0514312616225226
0.1366666666666667,0.05067234693477089
0.1366666666666667,-0.05067234693400981
0.1366666666666667,-0.04759693933290849
0.1366666666666667,0.04759693933129076
0.1366666666666667,-0.047115371444244464
0.1366666666666667,0.04711537143699892
0.1366666666666667,-0.04305634305380286
0.1366666666666667,0.04305634305106993
0.1366666666666667,-0.04294850665047389
0.1366666666666667,0.042948506645578054
0.1366666666666667,-0.026739739300023734
0.1366666666666667,0.026739739297154827
0.1366666666666667,0.016539947122464087
0.1366666666666667,-0.01653994711870622
0.1366666666666667,0.014888976011821646
0.1366666666666667,-0.014888976008928514
0.1366666666666667,-0.012310272823515152
0.1366666666666667,0.012310272800895479
0.1366666666666667,0.010331762826336383
0.1366666666666667,-0.01033176282542291
0.1366666666666667,-0.007111716309971523
0.1366666666666667,0.007111716304337686
0.1366666666666667,-0.0036055270242357986
0.1366666666666667,0.0036055270197673525
0.1366666666666667,0.0027173763837809043
0.1366666666666667,-0.0027173763806773656
0.1366666666666667,-0.0012653532907465827
0.1366666666666667,0.0012653532821178136
0.1366666666666667,0.001165781697581047
0.1366666666666667,-0.001165781696798835
0.1366666666666667,0.0007397455678521684
0.1366666666666667,-0.0007397455662543755
0.1366666666666667,0.00005780845105665672
0.1366666666666667,-0.00005780844857309478
0.14333333333333334,-128.75228133822625
0.14333333333333334,128.75228133769747
0.14333333333333334,127.75932090519466
0.14333333333333334,-127.75932090343296
0.14333333333333334,124.81099369312744
0.14333333333333334,-124.81099369209397
0.14333333333333334,-124.75518963486444
0.14333333333333334,124.7551896342167
0.14333333333333334,-122.40621258925113
0.14333333333333334,122.40621258875261
0.14333333333333334,121.78461098203061
0.14333333333333334,-121.78461098200991
0.14333333333333334,121.7272814367151
0.14333333333333334,-121.72728143654012
0.14333333333333334,-121.62391134533449
0.14333333333333334,121.62391134529463
0.14333333333333334,-121.48458640532219
0.14333333333333334,121.48458640495109
0.14333333333333334,-121.27386354718766
0.14333333333333334,121.27386354698072
0.14333333333333334,121.22814227503187
0.14333333333333334,-121.2281422750125
0.14333333333333334,-120.89705433248926
0.14333333333333334,120.89705433223843
0.14333333333333334,-119.60151939284856
0.14333333333333334,119.60151939261779
0.14333333333333334,119.57315693983028
0.14333333333333334,-119.5731569386739
0.14333333333333334,-114.40935847601362
0.14333333333333334,114.40935847462478
0.14333333333333334,113.34984321111376
0.14333333333333334,-113.34984321022561
0.14333333333333334,-110.35693795009179
0.14333333333333334,110.35693795008606
0.14333333333333334,110.30754293493291
0.14333333333333334,-110.30754293462894
0.14333333333333334,110.27570436866158
0.14333333333333334,-110.2757043685121
0.14333333333333334,110.19121405614035
0.14333333333333334,-110.19121405612981
0.14333333333333334,109.97702772774332
0.14333333333333334,-109.97702772724627
0.14333333333333334,109.95933652050816
0.14333333333333334,-109.95933651995436
0.14333333333333334,109.62377378686647
0.14333333333333334,-109.6237737857265
0.14333333333333334,109.5396200922437
0.14333333333333334,-109.53962009183695
0.14333333333333334,-107.07816475479788
0.14333333333333334,107.07816475402016
0.14333333333333334,105.21078004940601
0.14333333333333334,-105.21078004936265
0.14333333333333334,104.98410574625916
0.14333333333333334,-104.98410574597679
0.14333333333333334,104.44335879068545
0.14333333333333334,-104.44335879038235
0.14333333333333334,102.1568358730813
0.14333333333333334,-102.15683587281244
0.14333333333333334,101.70016130499562
0.14333333333333334,-101.70016130485918
0.14333333333333334,101.18385926724947
0.14333333333333334,-101.18385926722357
0.14333333333333334,-100.96948985771837
0.14333333333333334,100.9694898576647
0.14333333333333334,100.69151038114104
0.14333333333333334,-100.691510381076
0.14333333333333334,100.64643838953138
0.14333333333333334,-100.64643838933473
0.14333333333333334,-100.60163016218814
0.14333333333333334,100.60163016216562
0.14333333333333334,100.49131274873477
0.14333333333333334,-100.49131274871849
0.14333333333333334,-99.75603878251596
0.14333333333333334,99.75603878183293
0.14333333333333334,-99.31928885537643
0.14333333333333334,99.31928885469418
0.14333333333333334,-99.18882130722263
0.14333333333333334,99.18882130654367
0.14333333333333334,-97.35531317281176
0.14333333333333334,97.35531317171944
0.14333333333333334,96.33576403658016
0.14333333333333334,-96.33576403638057
0.14333333333333334,-96.04421858381849
0.14333333333333334,96.04421858362869
0.14333333333333334,95.84786984817659
0.14333333333333334,-95.84786984813326
0.14333333333333334,-95.76400870804683
0.14333333333333334,95.76400870796736
0.14333333333333334,-95.53660386898567
0.14333333333333334,95.53660386880408
0.14333333333333334,95.44733646449352
0.14333333333333334,-95.44733646403175
0.14333333333333334,95.40394326577598
0.14333333333333334,-95.40394326574088
0.14333333333333334,95.35829166420936
0.14333333333333334,-95.35829166408189
0.14333333333333334,95.32691744823835
0.14333333333333334,-95.32691744787654
0.14333333333333334,95.32312531261913
0.14333333333333334,-95.3231253125976
0.14333333333333334,94.24531482542956
0.14333333333333334,-94.2453148253345
0.14333333333333334,94.20589487923964
0.14333333333333334,-94.20589487909469
0.14333333333333334,-93.31334567906659
0.14333333333333334,93.31334567887902
0.14333333333333334,-92.92900092570724
0.14333333333333334,92.92900092565708
0.14333333333333334,-92.72873508773347
0.14333333333333334,92.72873508767933
0.14333333333333334,-92.53665047959434
0.14333333333333334,92.53665047928179
0.14333333333333334,-92.1695216846656
0.14333333333333334,92.16952168464395
0.14333333333333334,91.94295731598282
0.14333333333333334,-91.94295731539898
0.14333333333333334,91.92201977097929
0.14333333333333334,-91.92201977097541
0.14333333333333334,-91.83566781469543
0.14333333333333334,91.83566781445666
0.14333333333333334,91.66157015056602
0.14333333333333334,-91.66157015051287
0.14333333333333334,91.56361507674002
0.14333333333333334,-91.56361507644299
0.14333333333333334,-91.27115642511191
0.14333333333333334,91.2711564250776
0.14333333333333334,90.58324181278907
0.14333333333333334,-90.583241811983
0.14333333333333334,90.5316782260917
0.14333333333333334,-90.5316782259228
0.14333333333333334,90.49414174545248
0.14333333333333334,-90.49414174450776
0.14333333333333334,-90.17331493748627
0.14333333333333334,90.17331493745199
0.14333333333333334,-89.9515967827617
0.14333333333333334,89.95159678274028
0.14333333333333334,-89.8992962437083
0.14333333333333334,89.8992962435284
0.14333333333333334,-88.48156449568974
0.14333333333333334,88.48156449513905
0.14333333333333334,-87.67943003983375
0.14333333333333334,87.67943003965863
0.14333333333333334,-87.62996754346551
0.14333333333333334,87.62996754308331
0.14333333333333334,-87.51644773943639
0.14333333333333334,87.51644773941612
0.14333333333333334,87.45022561420498
0.14333333333333334,-87.45022561271138
0.14333333333333334,87.2119014420374
0.14333333333333334,-87.21190144195286
0.14333333333333334,86.98040081386682
0.14333333333333334,-86.98040081363314
0.14333333333333334,-86.86431929681315
0.14333333333333334,86.86431929668177
0.14333333333333334,86.75173605780135
0.14333333333333334,-86.7517360572478
0.14333333333333334,-86.71240823160923
0.14333333333333334,86.71240823059716
0.14333333333333334,86.4771393186202
0.14333333333333334,-86.4771393184978
0.14333333333333334,-86.46468074289515
0.14333333333333334,86.46468074261746
0.14333333333333334,-86.41413745087816
0.14333333333333334,86.41413745087742
0.14333333333333334,-86.27942051667509
0.14333333333333334,86.2794205165669
0.14333333333333334,86.25173152552297
0.14333333333333334,-86.25173152508609
0.14333333333333334,86.09952146135456
0.14333333333333334,-86.09952146130796
0.14333333333333334,-85.8949217487059
0.14333333333333334,85.89492174863182
0.14333333333333334,-85.81395740373246
0.14333333333333334,85.81395740349672
0.14333333333333334,-85.07149826698559
0.14333333333333334,85.07149826571955
0.14333333333333334,-84.89410627255873
0.14333333333333334,84.89410626922104
0.14333333333333334,-82.76056159904793
0.14333333333333334,82.76056159759185
0.14333333333333334,81.8168995132101
0.14333333333333334,-81.81689951148326
0.14333333333333334,-81.50691467459984
0.14333333333333334,81.50691467437889
0.14333333333333334,-80.05702275725397
0.14333333333333334,80.05702275676974
0.14333333333333334,-79.12921659941524
0.14333333333333334,79.12921659776664
0.14333333333333334,78.91850429361675
0.14333333333333334,-78.91850429341399
0.14333333333333334,77.79442720478919
0.14333333333333334,-77.79442720459868
0.14333333333333334,77.47591265680177
0.14333333333333334,-77.47591265459816
0.14333333333333334,75.72970232551579
0.14333333333333334,-75.72970232550557
0.14333333333333334,-75.70513971361565
0.14333333333333334,75.7051397135569
0.14333333333333334,-75.69984275396726
0.14333333333333334,75.69984275386197
0.14333333333333334,75.68714837088609
0.14333333333333334,-75.68714837062507
0.14333333333333334,75.68054399275222
0.14333333333333334,-75.68054399274119
0.14333333333333334,-75.66978274439194
0.14333333333333334,75.66978274435884
0.14333333333333334,75.63825247094665
0.14333333333333334,-75.63825247090672
0.14333333333333334,-75.59531901974113
0.14333333333333334,75.59531901919057
0.14333333333333334,75.58017906081196
0.14333333333333334,-75.58017906074652
0.14333333333333334,75.4538625078159
0.14333333333333334,-75.45386250772724
0.14333333333333334,75.31131388203337
0.14333333333333334,-75.31131388186516
0.14333333333333334,-75.30695486524075
0.14333333333333334,75.30695486514591
0.14333333333333334,-75.23642345258384
0.14333333333333334,75.23642345258239
0.14333333333333334,75.210360137735
0.14333333333333334,-75.21036013767082
0.14333333333333334,75.18516553279491
0.14333333333333334,-75.18516553277115
0.14333333333333334,-75.1694622385481
0.14333333333333334,75.16946223845471
0.14333333333333334,-74.64344203301962
0.14333333333333334,74.6434420328813
0.14333333333333334,73.20562149314168
0.14333333333333334,-73.20562149269662
0.14333333333333334,72.12025483919906
0.14333333333333334,-72.12025483854102
0.14333333333333334,72.03441682030393
0.14333333333333334,-72.03441681954045
0.14333333333333334,-71.03170981950738
0.14333333333333334,71.03170981790753
0.14333333333333334,-69.73994359333051
0.14333333333333334,69.73994359263865
0.14333333333333334,-67.81542468586295
0.14333333333333334,67.81542468453632
0.14333333333333334,67.70769941970622
0.14333333333333334,-67.70769941850594
0.14333333333333334,67.60520922525791
0.14333333333333334,-67.60520922371515
0.14333333333333334,-66.93582206953371
0.14333333333333334,66.9358220691705
0.14333333333333334,-65.8413768802337
0.14333333333333334,65.84137687660801
0.14333333333333334,-58.78568033166653
0.14333333333333334,58.78568033165607
0.14333333333333334,58.78261406151512
0.14333333333333334,-58.78261406125502
0.14333333333333334,58.77961652534044
0.14333333333333334,-58.77961652527867
0.14333333333333334,-58.77784337821939
0.14333333333333334,58.777843378023995
0.14333333333333334,-58.76574037728995
0.14333333333333334,58.76574037724924
0.14333333333333334,58.76397291960138
0.14333333333333334,-58.76397291932718
0.14333333333333334,-58.74623397694849
0.14333333333333334,58.74623397684819
0.14333333333333334,56.28672888123099
0.14333333333333334,-56.286728881093616
0.14333333333333334,-56.28476012749894
0.14333333333333334,56.28476012705173
0.14333333333333334,56.28454439047993
0.14333333333333334,-56.28454439032454
0.14333333333333334,56.283028229205
0.14333333333333334,-56.28302822911005
0.14333333333333334,-56.282812675795256
0.14333333333333334,56.28281267568351
0.14333333333333334,-56.28205504456493
0.14333333333333334,56.28205504447734
0.14333333333333334,-56.28176250724223
0.14333333333333334,56.281762507142275
0.14333333333333334,48.54765617007117
0.14333333333333334,-48.54765616762909
0.14333333333333334,-44.656937430536786
0.14333333333333334,44.65693743047143
0.14333333333333334,36.52048230854112
0.14333333333333334,-36.520482307627745
0.14333333333333334,36.18797300152578
0.14333333333333334,-36.18797300073543
0.14333333333333334,36.089410778283444
0.14333333333333334,-36.08941077608018
0.14333333333333334,-35.7186010591289
0.14333333333333334,35.71860105809649
0.14333333333333334,-34.98041991847729
0.14333333333333334,34.98041991635796
0.14333333333333334,31.39900024507692
0.14333333333333334,-31.39900024484263
0.14333333333333334,31.397849914486656
0.14333333333333334,-31.397849914455538
0.14333333333333334,-31.397728634225214
0.14333333333333334,31.3977286340502
0.14333333333333334,-31.396890595035575
0.14333333333333334,31.396890594924873
0.14333333333333334,-31.39676942491169
0.14333333333333334,31.396769424773876
0.14333333333333334,-31.3963795868981
0.14333333333333334,31.396379586861983
0.14333333333333334,31.396347081630818
0.14333333333333334,-31.396347081607235
0.14333333333333334,0.3256842845458954
0.14333333333333334,-0.3256842845444207
0.14333333333333334,0.27775647936622716
0.14333333333333334,-0.27775647936046627
0.14333333333333334,-0.27287479234975187
0.14333333333333334,0.2728747923143763
0.14333333333333334,0.2720835784001075
0.14333333333333334,-0.2720835783926439
0.14333333333333334,0.2673595873964987
0.14333333333333334,-0.26735958738310445
0.14333333333333334,-0.26652338183370394
0.14333333333333334,0.2665233818143931
0.14333333333333334,0.264968530069663
0.14333333333333334,-0.2649685300633892
0.14333333333333334,0.2627413287501437
0.14333333333333334,-0.26274132872278005
0.14333333333333334,0.2532018624458082
0.14333333333333334,-0.2532018624264887
0.14333333333333334,0.2521059350882615
0.14333333333333334,-0.25210593508407203
0.14333333333333334,0.24908881410286132
0.14333333333333334,-0.2490888140980834
0.14333333333333334,0.2479272075238462
0.14333333333333334,-0.24792720749114414
0.14333333333333334,-0.2458209557602344
0.14333333333333334,0.2458209557189362
0.14333333333333334,-0.2456143247402495
0.14333333333333334,0.2456143247253815
0.14333333333333334,-0.24324398183725227
0.14333333333333334,0.243243981816004
0.14333333333333334,0.24227490211862804
0.14333333333333334,-0.24227490209388508
0.14333333333333334,-0.24204791169929724
0.14333333333333334,0.2420479116853177
0.14333333333333334,0.24177736217947698
0.14333333333333334,-0.24177736217402018
0.14333333333333334,0.24026112680108502
0.14333333333333334,-0.24026112677634553
0.14333333333333334,0.23780145643007644
0.14333333333333334,-0.23780145639625613
0.14333333333333334,-0.2361331641092248
0.14333333333333334,0.23613316410417481
0.14333333333333334,-0.2349722361736185
0.14333333333333334,0.2349722361497407
0.14333333333333334,-0.23384765091206508
0.14333333333333334,0.23384765088254045
0.14333333333333334,-0.2336443851193017
0.14333333333333334,0.23364438511504887
0.14333333333333334,-0.23064300235956228
0.14333333333333334,0.23064300233079096
0.14333333333333334,0.22987509665067193
0.14333333333333334,-0.22987509660996033
0.14333333333333334,0.228078259387912
0.14333333333333334,-0.22807825938758133
0.14333333333333334,-0.22482046485827809
0.14333333333333334,0.22482046480286394
0.14333333333333334,0.22393285026612392
0.14333333333333334,-0.22393285024705972
0.14333333333333334,0.2194884794326532
0.14333333333333334,-0.2194884794244473
0.14333333333333334,0.2165667603717982
0.14333333333333334,-0.21656676036468647
0.14333333333333334,-0.21620123504795627
0.14333333333333334,0.21620123504058333
0.14333333333333334,-0.2140340365200428
0.14333333333333334,0.21403403651627348
0.14333333333333334,0.21366002911655618
0.14333333333333334,-0.21366002909980628
0.14333333333333334,0.21311975741147343
0.14333333333333334,-0.21311975740291783
0.14333333333333334,0.2104260083238846
0.14333333333333334,-0.21042600829550187
0.14333333333333334,-0.21024440537582106
0.14333333333333334,0.21024440535483568
0.14333333333333334,-0.20902498480915838
0.14333333333333334,0.2090249847857432
0.14333333333333334,-0.2072190691256604
0.14333333333333334,0.2072190690517528
0.14333333333333334,-0.20666426506088406
0.14333333333333334,0.20666426501875831
0.14333333333333334,0.20190304887529226
0.14333333333333334,-0.2019030488629164
0.14333333333333334,-0.19717714305015005
0.14333333333333334,0.1971771429668775
0.14333333333333334,-0.19539376734089703
0.14333333333333334,0.19539376732227057
0.14333333333333334,0.18586432747041004
0.14333333333333334,-0.18586432745768788
0.14333333333333334,-0.18345896107035886
0.14333333333333334,0.1834589610275479
0.14333333333333334,0.16367957591338025
0.14333333333333334,-0.16367957590763046
0.14333333333333334,0.15831538745439713
0.14333333333333334,-0.15831538743137477
0.14333333333333334,0.1563966865108493
0.14333333333333334,-0.1563966864615892
0.14333333333333334,0.15470460560496707
0.14333333333333334,-0.15470460554367405
0.14333333333333334,-0.13546732300100306
0.14333333333333334,0.13546732295359956
0.14333333333333334,0.12986520685609304
0.14333333333333334,-0.12986520684609795
0.14333333333333334,-0.12453681502068084
0.14333333333333334,0.12453681498643365
0.14333333333333334,-0.12367083974848024
0.14333333333333334,0.12367083973889748
0.14333333333333334,0.11718008307509387
0.14333333333333334,-0.11718008305736491
0.14333333333333334,-0.11191661306666333
0.14333333333333334,0.1119166130634559
0.14333333333333334,0.10978254868277898
0.14333333333333334,-0.10978254867964884
0.14333333333333334,-0.10865373825566794
0.14333333333333334,0.10865373823566363
0.14333333333333334,0.10734348415621815
0.14333333333333334,-0.10734348412924882
0.14333333333333334,-0.10231209237421851
0.14333333333333334,0.10231209231712428
0.14333333333333334,0.08562878890907041
0.14333333333333334,-0.0856287888580851
0.14333333333333334,-0.08462014142308186
0.14333333333333334,0.08462014137972934
0.14333333333333334,-0.06639992848873685
0.14333333333333334,0.06639992848706369
0.14333333333333334,0.06491767969371276
0.14333333333333334,-0.06491767967131745
0.14333333333333334,0.06453359005663699
0.14333333333333334,-0.06453359003374128
0.14333333333333334,-0.06081906090528731
0.14333333333333334,0.06081906090430365
0.14333333333333334,-0.05672998423234513
0.14333333333333334,0.056729984202363505
0.14333333333333334,-0.05465883333747785
0.14333333333333334,0.05465883332759094
0.14333333333333334,-0.045937248764772384
0.14333333333333334,0.04593724875766181
0.14333333333333334,-0.044599578028478214
0.14333333333333334,0.04459957802703146
0.14333333333333334,0.04180858493940435
0.14333333333333334,-0.041808584921604434
0.14333333333333334,0.0331073343318836
0.14333333333333334,-0.03310733427257442
0.14333333333333334,0.028899542584029467
0.14333333333333334,-0.028899542500883522
0.14333333333333334,-0.02182184821561857
0.14333333333333334,0.021821848198253592
0.14333333333333334,0.019020867902340737
0.14333333333333334,-0.019020867862928184
0.14333333333333334,-0.010200449181808496
0.14333333333333334,0.010200449171856323
0.14333333333333334,-0.007080815954855204
0.14333333333333334,0.007080815901353309
0.14333333333333334,0.005641215347677159
0.14333333333333334,-0.0056412153364306895
0.14333333333333334,0.0036472348382456
0.14333333333333334,-0.003647234832475519
0.14333333333333334,-0.0015091584172929513
0.14333333333333334,0.001509158416453118
0.14333333333333334,-0.0011097040526045169
0.14333333333333334,0.001109704037074285
0.14333333333333334,-0.0003795135122887603
0.14333333333333334,0.0003795135005246023
0.14333333333333334,-0.00008772952003407628
0.14333333333333334,0.0000877295177858762
0.14333333333333334,-0.00004945001173983149
0.14333333333333334,0.00004945000043147151
0.15000000000000002,124.28617406733838
0.15000000000000002,-124.28617406704788
0.15000000000000002,-124.24783255430786
0.15000000000000002,124.2478325538279
0.15000000000000002,124.03493858105197
0.15000000000000002,-124.03493858104149
0.15000000000000002,-123.88159508800004
0.15000000000000002,123.88159508776073
0.15000000000000002,-123.81084294356558
0.15000000000000002,123.81084294356106
0.15000000000000002,-123.5202414649361
0.15000000000000002,123.52024146487788
0.15000000000000002,-123.20449572088245
0.15000000000000002,123.20449572035021
0.15000000000000002,-123.00541158985729
0.15000000000000002,123.00541158947138
0.15000000000000002,122.69581783546751
0.15000000000000002,-122.69581783506423
0.15000000000000002,-119.68745250131825
0.15000000000000002,119.68745250069111
0.15000000000000002,-119.0049002607574
0.15000000000000002,119.00490025887416
0.15000000000000002,-117.11456326753856
0.15000000000000002,117.11456326714122
0.15000000000000002,116.13319284460128
0.15000000000000002,-116.13319284375616
0.15000000000000002,115.29484417155476
0.15000000000000002,-115.29484416993326
0.15000000000000002,113.0343378155323
0.15000000000000002,-113.0343378153267
0.15000000000000002,112.11784760045602
0.15000000000000002,-112.11784760039318
0.15000000000000002,-112.09062476552538
0.15000000000000002,112.09062476482188
0.15000000000000002,-111.99159491634865
0.15000000000000002,111.99159491620442
0.15000000000000002,-111.98631268367636
0.15000000000000002,111.98631268341995
0.15000000000000002,111.81334592167859
0.15000000000000002,-111.81334591792023
0.15000000000000002,111.71570294923352
0.15000000000000002,-111.71570294915242
0.15000000000000002,111.68656539577042
0.15000000000000002,-111.68656539520528
0.15000000000000002,-111.57318360353891
0.15000000000000002,111.57318360330227
0.15000000000000002,110.68620700080436
0.15000000000000002,-110.68620700022726
0.15000000000000002,-107.07033269876189
0.15000000000000002,107.07033269719113
0.15000000000000002,-104.43158445124706
0.15000000000000002,104.43158445088665
0.15000000000000002,103.8056537957976
0.15000000000000002,-103.80565379558647
0.15000000000000002,103.01459401200925
0.15000000000000002,-103.01459401186244
0.15000000000000002,-102.92286274948802
0.15000000000000002,102.92286274868297
0.15000000000000002,102.7212442053374
0.15000000000000002,-102.72124420524622
0.15000000000000002,-102.3339503892764
0.15000000000000002,102.33395038882679
0.15000000000000002,-102.10763323727369
0.15000000000000002,102.107633236779
0.15000000000000002,101.5683689559766
0.15000000000000002,-101.56836895559105
0.15000000000000002,101.5584812812767
0.15000000000000002,-101.55848128118501
0.15000000000000002,-101.29721598677767
0.15000000000000002,101.29721598664362
0.15000000000000002,101.2394169316175
0.15000000000000002,-101.23941693146229
0.15000000000000002,100.73883639798508
0.15000000000000002,-100.73883639740922
0.15000000000000002,-98.37323322599028
0.15000000000000002,98.3732332252449
0.15000000000000002,-98.21626571704851
0.15000000000000002,98.21626571519663
0.15000000000000002,-97.71736233068255
0.15000000000000002,97.71736233062475
0.15000000000000002,97.34085670718416
0.15000000000000002,-97.34085670715314
0.15000000000000002,-96.52703603238102
0.15000000000000002,96.52703603182285
0.15000000000000002,96.04496374009264
0.15000000000000002,-96.04496374000624
0.15000000000000002,96.0406629782533
