0.1060340773009081+0.*I,0.22463187277843882+0.*I,0.3364978520739785+0.*I,0.41157367182989735+0.*I,0.4359568501128301+0.*I,0.41303268468274085+0.*I,0.3572191324211998+0.*I,0.286030014221445+0.*I,0.21423603922213347+0.*I,0.15128546071257765+0.*I,0.10134984958889699+0.*I,0.06473701677299286+0.*I,0.039590225513113614+0.*I,0.023261740992152242+0.*I,0.013170556152005387+0.*I,0.007204177440990445+0.*I,0.003815490056572607+0.*I,0.0019604319949603167+0.*I,0.0009789070257955155+0.*I,0.00047576288758142255+0.*I,0.0002253727893933879+0.*I,0.00010418801139789492+0.*I,0.00004705787641142627+0.*I,0.00002078711999887722+0.*I,8.989067024124298*^-6+0.*I,3.8086453177306195*^-6+0.*I,1.5823763120584266*^-6+0.*I,6.451397584031299*^-7+0.*I,2.5828590565704493*^-7+0.*I,1.0160793502416128*^-7+0.*I,3.930003293003267*^-8+0.*I,1.495333227189674*^-8+0.*I,5.600011397096701*^-9+0.*I,2.0651797468323177*^-9+0.*I,7.503161857303228*^-10+0.*I,2.6868053800927164*^-10+0.*I,9.486606250942239*^-11+0.*I,3.3039687390161065*^-11+0.*I,1.135455315007832*^-11+0.*I,3.851799392969037*^-12+0.*I,1.2902075562491894*^-12+0.*I,4.268679702579107*^-13+0.*I,1.3953875384550672*^-13+0.*I,4.5080272099216094*^-14+0.*I,1.439746749924001*^-14+0.*I,4.546799109670728*^-15+0.*I,1.4202106556579555*^-15+0.*I,4.3886379487344586*^-16+0.*I,1.341946036029667*^-16+0.*I,4.061279959830991*^-17+0.*I,1.2167569688582588*^-17+0.*I,3.6094802563788795*^-18+0.*I,1.060398037040232*^-18+0.*I,3.0857227089789904*^-19+0.*I,8.895818901439089*^-20+0.*I,2.5411511887595233*^-20+0.*I,7.193867052681902*^-21+0.*I,2.0186029147622053*^-21+0.*I,5.615168790551015*^-22+0.*I,1.5486836953568113*^-22+0.*I,4.235581251297562*^-23+0.*I,1.1488782722515394*^-23+0.*I,3.0910361745868096*^-24+0.*I,8.250109813393944*^-25+0.*I,2.1847193670946575*^-25+0.*I,5.740700591357691*^-26+0.*I,1.4969898138034142*^-26+0.*I,3.874425908561793*^-27+0.*I,9.953568742976459*^-28+0.*I,2.5385176723130723*^-28+0.*I,6.427722034118681*^-29+0.*I,1.6160464125643977*^-29+0.*I,4.034720896561731*^-30+0.*I,1.0004099070216347*^-30+0.*I,2.463701230142348*^-31+0.*I,6.026752059972108*^-32+0.*I,1.464544071720941*^-32+0.*I,3.535761796103343*^-33+0.*I,8.481284154852569*^-34+0.*I,2.0215011123429223*^-34+0.*I,4.788008442257695*^-35+0.*I,1.127037364508084*^-35+0.*I,2.6366792689305633*^-36+0.*I,6.1311815289002335*^-37+0.*I,1.417197729892301*^-37+0.*I,3.2564686492412333*^-38+0.*I,7.439154735614432*^-39+0.*I,1.6896232703844753*^-39+0.*I,3.815702112595925*^-40+0.*I,8.568511333608202*^-41+0.*I,1.9134188017178003*^-41+0.*I,4.249279100694713*^-42+0.*I,9.385280564149528*^-43+0.*I,2.061729580802139*^-43+0.*I,4.504988550811901*^-44+0.*I,9.791693377473706*^-45+0.*I,2.1171328220200496*^-45+0.*I,4.553948912875691*^-46+0.*I,9.74543059325926*^-47+0.*I,2.07495819788235*^-47+0.*I
-0.22463187277843882+0.*I,-0.36984574881152776+0.*I,-0.39518906964252604+0.*I,-0.28908232379573295+0.*I,-0.10042181622004955+0.*I,0.09982455131733992+0.*I,0.2549550394343608+0.*I,0.33916196350667516+0.*I,0.35515866857774064+0.*I,0.3222117524500051+0.*I,0.2636982380367036+0.*I,0.19899485950168186+0.*I,0.140384204458757+0.*I,0.0934648793806421+0.*I,0.05913580576042945+0.*I,0.035747384410716065+0.*I,0.020733641576900025+0.*I,0.01157851774019578+0.*I,0.006243606198094586+0.*I,0.003259059045839891+0.*I,0.001650226866869519+0.*I,0.0008120668618345613+0.*I,0.00038899356527585197+0.*I,0.00018164439216850544+0.*I,0.00008279244784985276+0.*I,0.000036876767427588624+0.*I,0.0000160681122768514+0.*I,6.855547960492687*^-6+0.*I,2.8665832474122316*^-6+0.*I,1.175657023858443*^-6+0.*I,4.732729498134999*^-7+0.*I,1.8713487453700958*^-7+0.*I,7.272526677431049*^-8+0.*I,2.7794558707031765*^-8+0.*I,1.0452428258959109*^-8+0.*I,3.8697340422750195*^-9+0.*I,1.4111106555859921*^-9+0.*I,5.070535639934447*^-10+0.*I,1.796158321023029*^-10+0.*I,6.274917263073264*^-11+0.*I,2.1627629697129938*^-11+0.*I,7.357044793686527*^-12+0.*I,2.4708095147477904*^-12+0.*I,8.195148048469914*^-13+0.*I,2.6852784033267423*^-13+0.*I,8.69488107842108*^-14+0.*I,2.7829193334493306*^-14+0.*I,8.80674622883242*^-15+0.*I,2.75624796410504*^-15+0.*I,8.53324514847193*^-16+0.*I,2.6139901507418704*^-16+0.*I,7.924718909042001*^-17+0.*I,2.3781892243376075*^-17+0.*I,7.066107721448355*^-18+0.*I,2.079077021399523*^-18+0.*I,6.058976151890184*^-19+0.*I,1.7492222452962097*^-19+0.*I,5.003612005110161*^-20+0.*I,1.4183655271526044*^-20+0.*I,3.985006274954913*^-21+0.*I,1.1098749705968798*^-21+0.*I,3.06470627774681*^-22+0.*I,8.391444396333331*^-23+0.*I,2.278656354070759*^-23+0.*I,6.137257772481774*^-24+0.*I,1.6397610371348432*^-24+0.*I,4.346631778869958*^-25+0.*I,1.1432597416297552*^-25+0.*I,2.9840683371932265*^-26+0.*I,7.730273355398422*^-27+0.*I,1.9877057719479868*^-27+0.*I,5.073737435244539*^-28+0.*I,1.285785792519317*^-28+0.*I,3.235331451728422*^-29+0.*I,8.083919381947479*^-30+0.*I,2.005951860498378*^-30+0.*I,4.943738799007682*^-31+0.*I,1.2102275338167168*^-31+0.*I,2.9430253173350765*^-32+0.*I,7.110077753533478*^-33+0.*I,1.7066521987103134*^-33+0.*I,4.0704461353729705*^-34+0.*I,9.647180179884466*^-35+0.*I,2.272240817470979*^-35+0.*I,5.319089116285371*^-36+0.*I,1.23760386460462*^-36+0.*I,2.8623272225625912*^-37+0.*I,6.580837018891286*^-38+0.*I,1.5041719488640983*^-38+0.*I,3.4182033276412836*^-39+0.*I,7.72344820015924*^-40+0.*I,1.7352647549174288*^-40+0.*I,3.8769393320844657*^-41+0.*I,8.614061960346257*^-42+0.*I,1.9034833704211448*^-42+0.*I,4.1834838877822915*^-43+0.*I,9.145349044244327*^-44+0.*I,1.988659170345998*^-44+0.*I,4.3017236865186356*^-45+0.*I,9.25700369831386*^-46+0.*I
0.3364978520739785+0.*I,0.39518906964252604+0.*I,0.22214625772347688+0.*I,-0.050961357509397565+0.*I,-0.2583925722183247+0.*I,-0.30831770276828735+0.*I,-0.20902066740474712+0.*I,-0.031086371179203286+0.*I,0.1462973377156685+0.*I,0.2707330982133216+0.*I,0.32546823497882227+0.*I,0.32033350044598125+0.*I,0.2771407622462321+0.*I,0.21790079814393973+0.*I,0.1586995726591204+0.*I,0.10840060234668196+0.*I,0.07004994062020352+0.*I,0.043103849483342054+0.*I,0.025382650407339627+0.*I,0.014362026347013642+0.*I,0.00783401486084432+0.*I,0.004130872556358852+0.*I,0.0021106099252698814+0.*I,0.0010470386217012616+0.*I,0.0005052118009595004+0.*I,0.00023747422274552436+0.*I,0.00010889109323859897+0.*I,0.00004876842462755128+0.*I,0.000021356978810124996+0.*I,9.154493207720935*^-6+0.*I,3.84433865623789*^-6+0.*I,1.5829500022476972*^-6+0.*I,6.395972729937274*^-7+0.*I,2.5377526697842345*^-7+0.*I,9.894219609703932*^-8+0.*I,3.792879487141353*^-8+0.*I,1.4304051689549064*^-8+0.*I,5.309851749778196*^-9+0.*I,1.94113128232205*^-9+0.*I,6.991639715476016*^-10+0.*I,2.48224708537856*^-10+0.*I,8.69024278735572*^-11+0.*I,3.001294963155109*^-11+0.*I,1.0229041759257347*^-11+0.*I,3.4416112800818793*^-12+0.*I,1.1434903357471314*^-12+0.*I,3.753038019559104*^-13+0.*I,1.217145413078556*^-13+0.*I,3.9015218166837496*^-14+0.*I,1.2364453892979928*^-14+0.*I,3.875047656488365*^-15+0.*I,1.2012882771590762*^-15+0.*I,3.6845776239397037*^-16+0.*I,1.1183977573880418*^-16+0.*I,3.3602121795126465*^-17+0.*I,9.995139122964027*^-18+0.*I,2.94407586708362*^-18+0.*I,8.588751862658888*^-19+0.*I,2.482056809672329*^-19+0.*I,7.1067439788949*^-20+0.*I,2.0164189005707133*^-20+0.*I,5.670392812636284*^-21+0.*I,1.5806526615310426*^-21+0.*I,4.368344468176151*^-22+0.*I,1.1970667559664462*^-22+0.*I,3.2531395476066763*^-23+0.*I,8.768585904328635*^-24+0.*I,2.3445350710162255*^-24+0.*I,6.2192800409065235*^-25+0.*I,1.636944029322167*^-25+0.*I,4.275533680457606*^-26+0.*I,1.1083079668400945*^-26+0.*I,2.851632146297622*^-27+0.*I,7.283452768750339*^-28+0.*I,1.8468784299433866*^-28+0.*I,4.649878432345511*^-29+0.*I,1.1624947191979516*^-29+0.*I,2.886217543318158*^-30+0.*I,7.117004242148765*^-31+0.*I,1.7431539853999374*^-31+0.*I,4.2411520358196996*^-32+0.*I,1.0251316510819232*^-32+0.*I,2.4618427693319806*^-33+0.*I,5.874380120499304*^-34+0.*I,1.3929005634536488*^-34+0.*I,3.282229179118198*^-35+0.*I,7.686735525128665*^-36+0.*I,1.78925372531229*^-36+0.*I,4.1399089459661985*^-37+0.*I,9.522032614794513*^-38+0.*I,2.177303484809942*^-38+0.*I,4.949808512897823*^-39+0.*I,1.1188373860645721*^-39+0.*I,2.5146817696734182*^-40+0.*I,5.620362129298384*^-41+0.*I,1.249216919322208*^-41+0.*I,2.761405612111187*^-42+0.*I,6.071098091031631*^-43+0.*I,1.3276217311950225*^-43+0.*I,2.8878612563736547*^-44+0.*I
-0.41157367182989735+0.*I,-0.28908232379573295+0.*I,0.050961357509397565+0.*I,0.2844775709913182+0.*I,0.25719726617397326+0.*I,0.04352289117489883+0.*I,-0.1803719424494485+0.*I,-0.2812623119008908+0.*I,-0.22970147437797903+0.*I,-0.07774176401854989+0.*I,0.09620550590370813+0.*I,0.23142131967752047+0.*I,0.3016935410960235+0.*I,0.31039799650126026+0.*I,0.27661259114702186+0.*I,0.22227724131925153+0.*I,0.16466172987842678+0.*I,0.11403149078393778+0.*I,0.07453667993900369+0.*I,0.04631194054256598+0.*I,0.027500735685910663+0.*I,0.015674346208451463+0.*I,0.008604949013415821+0.*I,0.0045633715204273775+0.*I,0.002343543156734131+0.*I,0.0011679639022769033+0.*I,0.0005659194672552046+0.*I,0.00026702416317728+0.*I,0.00012286807761101176+0.*I,0.00005520459928652218+0.*I,0.000024247002775044053+0.*I,0.000010421698841532519+0.*I,4.387595648487679*^-6+0.*I,1.8109092675759214*^-6+0.*I,7.333177280768975*^-7+0.*I,2.915608734145946*^-7+0.*I,1.1389378009500798*^-7+0.*I,4.373964925640738*^-8+0.*I,1.652368504310916*^-8+0.*I,6.14369437441947*^-9+0.*I,2.2493798935023097*^-9+0.*I,8.113572245093216*^-10+0.*I,2.884499916251435*^-10+0.*I,1.0111595673033504*^-10+0.*I,3.496478050335574*^-11+0.*I,1.193068944140338*^-11+0.*I,4.0186190420776974*^-12+0.*I,1.3366250491810572*^-12+0.*I,4.391382867858452*^-13+0.*I,1.425550477143286*^-13+0.*I,4.57380645918064*^-14+0.*I,1.4507923858514333*^-14+0.*I,4.550697787014333*^-15+0.*I,1.4118995911979957*^-15+0.*I,4.3339691337033615*^-16+0.*I,1.316505416688644*^-16+0.*I,3.958300985650374*^-17+0.*I,1.178243090902983*^-17+0.*I,3.472864579534326*^-18+0.*I,1.0137973532805281*^-18+0.*I,2.931602444398841*^-19+0.*I,8.398985377699738*^-20+0.*I,2.3844638095219495*^-20+0.*I,6.709164169085325*^-21+0.*I,1.871237528550246*^-21+0.*I,5.174147967210503*^-22+0.*I,1.4186083055368416*^-22+0.*I,3.8571097501215666*^-23+0.*I,1.0401533643420838*^-23+0.*I,2.7824457711647822*^-24+0.*I,7.384246354928841*^-25+0.*I,1.9444204739166748*^-25+0.*I,5.080792196858759*^-26+0.*I,1.3175921420076017*^-26+0.*I,3.3914733080916055*^-27+0.*I,8.665661167284857*^-28+0.*I,2.1982016702514083*^-28+0.*I,5.53644738710582*^-29+0.*I,1.3846392124879654*^-29+0.*I,3.4389561261523665*^-30+0.*I,8.482869199386368*^-31+0.*I,2.078382431033764*^-31+0.*I,5.058410269224886*^-32+0.*I,1.2230573620601113*^-32+0.*I,2.938062809703451*^-33+0.*I,7.012826904738342*^-34+0.*I,1.6633297212759532*^-34+0.*I,3.920588465634657*^-35+0.*I,9.18428784939496*^-36+0.*I,2.1384241136025103*^-36+0.*I,4.94912402966786*^-37+0.*I,1.1386236834182287*^-37+0.*I,2.604233786306109*^-38+0.*I,5.921849845435934*^-39+0.*I,1.338879754767637*^-39+0.*I,3.009961549471383*^-40+0.*I,6.728887934055604*^-41+0.*I,1.4959455300424638*^-41+0.*I,3.307538927327538*^-42+0.*I,7.273389193017881*^-43+0.*I
0.4359568501128301+0.*I,0.10042181622004955+0.*I,-0.2583925722183247+0.*I,-0.25719726617397326+0.*I,0.012042967678844125+0.*I,0.24145393382016014+0.*I,0.24436229509852206+0.*I,0.059315701602323516+0.*I,-0.15445511907902643+0.*I,-0.2622047319212112+0.*I,-0.22482560512204114+0.*I,-0.08559280949980808+0.*I,0.0812664780722326+0.*I,0.21509862017659817+0.*I,0.2877013127817243+0.*I,0.3002121950927562+0.*I,0.2701375701747792+0.*I,0.21867170555031137+0.*I,0.16294480692238286+0.*I,0.11339329296196084+0.*I,0.07442666412163526+0.*I,0.04640914781493085+0.*I,0.02764486155816152+0.*I,0.01580021998846582+0.*I,0.00869554823002613+0.*I,0.00462169939814875+0.*I,0.0023782886912240217+0.*I,0.001187458222620172+0.*I,0.0005763322833749994+0.*I,0.0002723572955532969+0.*I,0.00012550053476834572+0.*I,0.00005646167934843165+0.*I,0.00002482948230853718+0.*I,0.000010684214665236314+0.*I,4.502900173533179*^-6+0.*I,1.8603490524406774*^-6+0.*I,7.540413425913503*^-7+0.*I,3.000634577734119*^-7+0.*I,1.1731204264763605*^-7+0.*I,4.508751998450785*^-8+0.*I,1.7045425819833625*^-8+0.*I,6.342104367738225*^-9+0.*I,2.3235590346932638*^-9+0.*I,8.386400959217809*^-10+0.*I,2.9832746267670823*^-10+0.*I,1.0463793050561252*^-10+0.*I,3.620223915180898*^-11+0.*I,1.2359320297798515*^-11+0.*I,4.165050494768261*^-12+0.*I,1.3859834567696175*^-12+0.*I,4.555604444261037*^-13+0.*I,1.4795012932629525*^-13+0.*I,4.748876506657921*^-14+0.*I,1.5069244127346737*^-14+0.*I,4.728577366839486*^-15+0.*I,1.4676287497990162*^-15+0.*I,4.5066316489556885*^-16+0.*I,1.369421188305724*^-16+0.*I,4.118755002974991*^-17+0.*I,1.2263930962760336*^-17+0.*I,3.615892101489647*^-18+0.*I,1.0558616222304886*^-18+0.*I,3.0541110050327884*^-19+0.*I,8.752383336742262*^-20+0.*I,2.4854559971436227*^-20+0.*I,6.995131228867797*^-21+0.*I,1.9514836380698832*^-21+0.*I,5.39734276347675*^-22+0.*I,1.4801494932436038*^-22+0.*I,4.025352542246454*^-23+0.*I,1.0857634064719459*^-23+0.*I,2.905076759006209*^-24+0.*I,7.71129766451038*^-25+0.*I,2.0309502504285637*^-25+0.*I,5.307938388231961*^-26+0.*I,1.3767605439975272*^-26+0.*I,3.5444309870292116*^-27+0.*I,9.05812594297291*^-28+0.*I,2.298161921859499*^-28+0.*I,5.789201972075162*^-29+0.*I,1.4480936699509845*^-29+0.*I,3.59713977437189*^-30+0.*I,8.874467729431241*^-31+0.*I,2.174663948887704*^-31+0.*I,5.293540466544665*^-32+0.*I,1.2800971021324962*^-32+0.*I,3.075526899060802*^-33+0.*I,7.34196750738835*^-34+0.*I,1.7416349953157605*^-34+0.*I,4.105708670922187*^-35+0.*I,9.61920332127469*^-36+0.*I,2.239973707338931*^-36+0.*I,5.1847955112758045*^-37+0.*I,1.1929892308638282*^-37+0.*I,2.728903216776453*^-38+0.*I,6.206064507447706*^-39+0.*I,1.4032986617075181*^-39+0.*I,3.155135922193829*^-40+0.*I,7.054203597897375*^-41+0.*I,1.568436917909207*^-41+0.*I
-0.41303268468274085+0.*I,0.09982455131733992+0.*I,0.30831770276828735+0.*I,0.04352289117489883+0.*I,-0.24145393382016014+0.*I,-0.21671445748178542+0.*I,0.03298667786908854+0.*I,0.23293669621408258+0.*I,0.22136240549202432+0.*I,0.04119378487772247+0.*I,-0.15781001473344988+0.*I,-0.2523782280881063+0.*I,-0.20959300722723037+0.*I,-0.07274970936610922+0.*I,0.08735588247119626+0.*I,0.21388732356865914+0.*I,0.2811031270671816+0.*I,0.29093589988704066+0.*I,0.26052380157172433+0.*I,0.21020723517138581+0.*I,0.15627354114395295+0.*I,0.10856048321850907+0.*I,0.07115745354929108+0.*I,0.04432223445875098+0.*I,0.0263782423017414+0.*I,0.015065162977219573+0.*I,0.008285866359043617+0.*I,0.004401626060341183+0.*I,0.0022640123564427973+0.*I,0.0011299561618555321+0.*I,0.0005482351326078553+0.*I,0.00025900108851797005+0.*I,0.00011931414619935864+0.*I,0.000053665694444881925+0.*I,0.0000235949015484257+0.*I,0.000010151028770876587+0.*I,4.277449171233479*^-6+0.*I,1.7669291653319645*^-6+0.*I,7.160745089235934*^-7+0.*I,2.8491804727129475*^-7+0.*I,1.1137764795097467*^-7+0.*I,4.2802057457610804*^-8+0.*I,1.6179786734494824*^-8+0.*I,6.019471259269751*^-9+0.*I,2.205168223129845*^-9+0.*I,7.958466929603135*^-10+0.*I,2.830839611481219*^-10+0.*I,9.928454028503949*^-11+0.*I,3.434791605632633*^-11+0.*I,1.1725566945054117*^-11+0.*I,3.951259070588244*^-12+0.*I,1.3147729993595188*^-12+0.*I,4.3213319411421824*^-13+0.*I,1.4033536782280542*^-13+0.*I,4.5042657687791646*^-14+0.*I,1.429246132015381*^-14+0.*I,4.484659545992077*^-15+0.*I,1.3918727598441455*^-15+0.*I,4.2738628845744803*^-16+0.*I,1.298648308652434*^-16+0.*I,3.9057747452436413*^-17+0.*I,1.1629427491837502*^-17+0.*I,3.428720946770562*^-18+0.*I,1.001180344159533*^-18+0.*I,2.8958716709954386*^-19+0.*I,8.29870881159414*^-20+0.*I,2.3565706179397495*^-20+0.*I,6.632249918114513*^-21+0.*I,1.850209866771334*^-21+0.*I,5.117142811110788*^-22+0.*I,1.403281997841459*^-22+0.*I,3.8162382682782757*^-23+0.*I,1.0293410189157094*^-23+0.*I,2.7540671358655936*^-24+0.*I,7.310338809009548*^-25+0.*I,1.9253191414079707*^-25+0.*I,5.0317955368257835*^-26+0.*I,1.3051169854203936*^-26+0.*I,3.359941448963922*^-27+0.*I,8.586534455196113*^-28+0.*I,2.178486014618474*^-28+0.*I,5.487665656766155*^-29+0.*I,1.3726524157831016*^-29+0.*I,3.40970180971234*^-30+0.*I,8.411951043048322*^-31+0.*I,2.061304144427963*^-31+0.*I,5.017551223987409*^-32+0.*I,1.2133449775163484*^-32+0.*I,2.9151228320833193*^-33+0.*I,6.9589845078255046*^-34+0.*I,1.6507707525038113*^-34+0.*I,3.891473595925031*^-35+0.*I,9.117200713284491*^-36+0.*I,2.123058190589405*^-36+0.*I,4.914137267007882*^-37+0.*I,1.1307040597621309*^-37+0.*I,2.5864103977384104*^-38+0.*I,5.881966687758243*^-39+0.*I,1.3300055335824154*^-39+0.*I,2.9903261517181095*^-40+0.*I
0.3572191324211998+0.*I,-0.2549550394343608+0.*I,-0.20902066740474712+0.*I,0.1803719424494485+0.*I,0.24436229509852206+0.*I,-0.03298667786908854+0.*I,-0.24524360998433986+0.*I,-0.16583002486692472+0.*I,0.0775226636949377+0.*I,0.23548524655799125+0.*I,0.18966592479636352+0.*I,0.0045983158053802195+0.*I,-0.17564623495856785+0.*I,-0.24559359052394766+0.*I,-0.18667840448526668+0.*I,-0.04686272098133915+0.*I,0.10615917854312247+0.*I,0.22154565212750815+0.*I,0.2785968211383118+0.*I,0.28180379793890886+0.*I,0.24862801923952765+0.*I,0.1984704367833373+0.*I,0.1463356288426627+0.*I,0.10098554510435293+0.*I,0.06583074695488764+0.*I,0.04081497037385297+0.*I,0.024194449246954592+0.*I,0.013770147289130017+0.*I,0.007550525125178953+0.*I,0.004000131713662144+0.*I,0.0020525072618021753+0.*I,0.0010221530665137848+0.*I,0.0004949462957978896+0.*I,0.0002334026845917742+0.*I,0.00010734340826742575+0.*I,0.00004820779196912621+0.*I,0.00002116540800275403+0.*I,9.093930753876757*^-6+0.*I,3.827363631005511*^-6+0.*I,1.5792221829204299*^-6+0.*I,6.39328168514813*^-7+0.*I,2.541301889677324*^-7+0.*I,9.925020493645484*^-8+0.*I,3.810825589062113*^-8+0.*I,1.4393623766437541*^-8+0.*I,5.3507988237291844*^-9+0.*I,1.958769190236144*^-9+0.*I,7.064299015784605*^-10+0.*I,2.5111264170512*^-10+0.*I,8.801626764273215*^-11+0.*I,3.043147499088556*^-11+0.*I,1.0382694476758876*^-11+0.*I,3.496848338541706*^-12+0.*I,1.1629680910510952*^-12+0.*I,3.8205010870606654*^-13+0.*I,1.240123128947038*^-13+0.*I,3.978554791440532*^-14+0.*I,1.2618861559679469*^-14+0.*I,3.9578751566785576*^-15+0.*I,1.2278881157190105*^-15+0.*I,3.768888215830759*^-16+0.*I,1.1447852061340052*^-16+0.*I,3.441798490753374*^-17+0.*I,1.0244435927431535*^-17+0.*I,3.0193863707909385*^-18+0.*I,8.813751006806181*^-19+0.*I,2.548557868440844*^-19+0.*I,7.301246312002743*^-20+0.*I,2.0727291255351296*^-20+0.*I,5.831801148972395*^-21+0.*I,1.6264715161668886*^-21+0.*I,4.497181094080953*^-22+0.*I,1.2329592092318482*^-22+0.*I,3.3522278877599123*^-23+0.*I,9.039717434596148*^-24+0.*I,2.4180802034317205*^-24+0.*I,6.4170766865530115*^-25+0.*I,1.6896969124115923*^-25+0.*I,4.415075317786815*^-26+0.*I,1.1449227855139116*^-26+0.*I,2.9469485896732126*^-27+0.*I,7.529657573760671*^-28+0.*I,1.9099887686425348*^-28+0.*I,4.8104376073422485*^-29+0.*I,1.2030412460628988*^-29+0.*I,2.9878675614019163*^-30+0.*I,7.370019127935071*^-31+0.*I,1.8056881472722589*^-31+0.*I,4.3946375762422473*^-32+0.*I,1.0625462575302749*^-32+0.*I,2.5524330785460105*^-33+0.*I,6.092266987725564*^-34+0.*I,1.4449636284384746*^-34+0.*I,3.4058288055738575*^-35+0.*I,7.978297948908461*^-36+0.*I,1.85759924012359*^-36+0.*I,4.299125642001697*^-37+0.*I,9.890672526903994*^-38+0.*I,2.2621404902773998*^-38+0.*I,5.1438840013142956*^-39+0.*I
-0.286030014221445+0.*I,0.33916196350667516+0.*I,0.031086371179203286+0.*I,-0.2812623119008908+0.*I,-0.059315701602323516+0.*I,0.23293669621408258+0.*I,0.16583002486692472+0.*I,-0.11246134815660232+0.*I,-0.23935316058090958+0.*I,-0.10065366731779131+0.*I,0.1295907262574733+0.*I,0.23407688798435725+0.*I,0.1466628378044389+0.*I,-0.04271548191319163+0.*I,-0.19784595548928532+0.*I,-0.23574561147878667+0.*I,-0.15585281216856464+0.*I,-0.011957359593242836+0.*I,0.13218729171071614+0.*I,0.23334678089410327+0.*I,0.27725566279802283+0.*I,0.2717184965244636+0.*I,0.23467763350704257+0.*I,0.1843954114582152+0.*I,0.13427735796661555+0.*I,0.09172733926832714+0.*I,0.059287768349996425+0.*I,0.03649101865881854+0.*I,0.021494490720285808+0.*I,0.012165388638694605+0.*I,0.006637590074723452+0.*I,0.003500880147357679+0.*I,0.0017891452352005413+0.*I,0.0008877589179701863+0.*I,0.0004284431976317151+0.*I,0.00020142655060120476+0.*I,0.00009237757812687892+0.*I,0.00004137908622970871+0.*I,0.00001812359751047284+0.*I,7.769557022804256*^-6+0.*I,3.2631446714838105*^-6+0.*I,1.3437869367682953*^-6+0.*I,5.430183587945082*^-7+0.*I,2.15475751369358*^-7+0.*I,8.401729168980403*^-8+0.*I,3.22100427575393*^-8+0.*I,1.2148252564780244*^-8+0.*I,4.509903106874289*^-9+0.*I,1.6487985482243603*^-9+0.*I,5.939058285822619*^-10+0.*I,2.1086649141179746*^-10+0.*I,7.382726819685811*^-11+0.*I,2.5498483047386624*^-11+0.*I,8.690804253252862*^-12+0.*I,2.9241852017645777*^-12+0.*I,9.71610931969101*^-13+0.*I,3.189029829367785*^-13+0.*I,1.0342672699426422*^-13+0.*I,3.315416565300693*^-14+0.*I,1.050731795028666*^-14+0.*I,3.2931085144610524*^-15+0.*I,1.0209101908075388*^-15+0.*I,3.1314005087401966*^-16+0.*I,9.505110138114359*^-17+0.*I,2.8558600600251185*^-17+0.*I,8.495087535317721*^-18+0.*I,2.50228217872162*^-18+0.*I,7.300038060959152*^-19+0.*I,2.1096679949824414*^-19+0.*I,6.04059850036069*^-20+0.*I,1.7139437554534773*^-20+0.*I,4.819867357642512*^-21+0.*I,1.3435819946292518*^-21+0.*I,3.7132147513155353*^-22+0.*I,1.017552241660197*^-22+0.*I,2.7653232674923485*^-23+0.*I,7.453793823387566*^-24+0.*I,1.993007328417036*^-24+0.*I,5.286842644130894*^-25+0.*I,1.3915345319596124*^-25+0.*I,3.6345794403321967*^-26+0.*I,9.421667342367294*^-27+0.*I,2.424175756463722*^-27+0.*I,6.191715950914357*^-28+0.*I,1.570055388266364*^-28+0.*I,3.9529475748199384*^-29+0.*I,9.882642556994497*^-30+0.*I,2.4536559389274846*^-30+0.*I,6.0504015323937755*^-31+0.*I,1.481920722981035*^-31+0.*I,3.6055804145713474*^-32+0.*I,8.715112585399793*^-33+0.*I,2.092934224233413*^-33+0.*I,4.9941216875086166*^-34+0.*I,1.1841832139550785*^-34+0.*I,2.7904182889493497*^-35+0.*I,6.534974263005741*^-36+0.*I,1.5211615048462524*^-36+0.*I,3.5196182552128425*^-37+0.*I,8.095352037118967*^-38+0.*I
