0.19138468522197774+0.*I,0.-0.34803291248953*I,-0.4475261855776495+0.*I,0.+0.4698626871623004*I,0.42722247940995006+0.*I,0.-0.3474419290888535*I,-0.25794061809536056+0.*I,0.+0.17728984073862597*I,0.11398612504760333+0.*I,0.-0.06909456215144337*I,-0.03973351650391174+0.*I,0.+0.021785814122844183*I,0.011436583484567818+0.*I,0.-0.005768166157126485*I,-0.002803411677154711+0.*I,0.+0.001316298487191438*I,0.000598421963167341+0.*I,0.-0.0002639345213598922*I,-0.00011312877350357801+0.*I,0.+0.000047196458544359764*I,0.00001919143934731877+0.*I,0.-7.615721153230388*^-6*I,-2.952655830817337*^-6+0.*I,0.+1.1195978173072359*^-6*I,4.1559427466307896*^-7+0.*I,0.-1.5115157794073618*^-7*I,-5.390625297461127*^-8+0.*I,0.+1.8865590211075886*^-8*I,6.483425349328463*^-9+0.*I,0.-2.189367411967234*^-9*I,-7.268941200557534*^-10+0.*I,0.+2.374124242004762*^-10*I,7.632056681879023*^-11+0.*I,0.-2.4160045669739912*^-11*I,-7.534794742618522*^-12+0.*I,0.+2.3160639012717162*^-12*I,7.019600899070044*^-13+0.*I,0.-2.09857595541135*^-13*I,-6.190789366855013*^-14+0.*I,0.+1.8027141107088493*^-14*I,5.18334356853494*^-15+0.*I,0.-1.4720792856034182*^-15*I,-4.1306622918090996*^-16+0.*I,0.+1.145509238139186*^-16*I,3.140403056905889*^-17+0.*I,0.-8.513188863679624*^-18*I,-2.2825825147080032*^-18+0.*I,0.+6.054672972881224*^-19*I,1.5892170137792732*^-19+0.*I,0.-4.1285571386684623*^-20*I,-1.061760173767057*^-20+0.*I,0.+2.7036749468466436*^-21*I,6.818140377900046*^-22+0.*I,0.-1.7031038767560347*^-22*I,-4.214609981041432*^-23+0.*I,0.+1.0334493115269982*^-23*I,2.5113561128114153*^-24+0.*I,0.-6.049005875408284*^-25*I,-1.4443855775225124*^-25+0.*I,0.+3.419560337184543*^-26*I,8.028007686805773*^-27+0.*I,0.-1.8692009619294434*^-27*I,-4.316912885897908*^-28+0.*I,0.+9.890452095456225*^-29*I,2.248222503166421*^-29+0.*I,0.-5.0710249329621055*^-30*I,-1.1351072872531487*^-30+0.*I,0.+2.5218116352093085*^-31*I,5.561235949428631*^-32+0.*I,0.-1.2174746013484857*^-32*I,-2.6462082770705983*^-33+0.*I,0.+5.710945068659983*^-34*I,1.2239251762804557*^-34+0.*I,0.-2.604993068272895*^-35*I,-5.5068575935758006*^-36+0.*I,0.+1.1563421270636214*^-36*I,2.4120854302963247*^-37+0.*I,0.-4.998738943312001*^-38*I,-1.029262829055103*^-38+0.*I,0.+2.1058424544047482*^-39*I,4.28148096119665*^-40+0.*I,0.-8.650966722195038*^-41*I,-1.7372841160413056*^-41+0.*I,0.+3.46772729161677*^-42*I,6.8804750937269734*^-43+0.*I,0.-1.3571320220344403*^-43*I,-2.6612520319062203*^-44+0.*I,0.+5.188472430786506*^-45*I,1.0057992583734944*^-45+0.*I,0.-1.9387840644148016*^-46*I,-3.716390321817241*^-47+0.*I,0.+7.08457427734323*^-48*I,1.3431761695146158*^-48+0.*I,0.-2.532821811145955*^-49*I,-4.750658849381746*^-50+0.*I,0.+8.863498496763088*^-51*I,1.645063598640748*^-51+0.*I,0.-3.0374557453198358*^-52*I,-5.579689796906709*^-53+0.*I,0.+1.0197778892502067*^-53*I
0.-0.34803291248953*I,-0.44151291593903297+0.*I,0.+0.32163318175104344*I,0.07930686768191295+0.*I,0.+0.16282160264826306*I,0.3234756072049138+0.*I,0.-0.38199061294329484*I,-0.36004528057325946+0.*I,0.+0.2941677080327318*I,0.2163099635425578+0.*I,0.-0.1462408191327251*I,-0.09216367852431993+0.*I,0.+0.054670855045119815*I,0.030745782159739728+0.*I,0.-0.01648449939042131*I,-0.008463878885514229+0.*I,0.+0.004176964038952073*I,0.0019873922254782456+0.*I,0.-0.0009140547457689674*I,-0.0004072901653754596+0.*I,0.+0.00017616936054852295*I,0.00007409704006204177+0.*I,0.-0.000030351496013858484*I,-0.000012124452085033596+0.*I,0.+4.729128849369349*^-6*I,1.8031023374931841*^-6+0.*I,0.-6.726963631490812*^-7*I,-2.457980447567116*^-7+0.*I,0.+8.803721573310974*^-8*I,3.093295095616357*^-8+0.*I,0.-1.0669802747255087*^-8*I,-3.615440854464563*^-9+0.*I,0.+1.2042185848277047*^-9*I,3.94493251628092*^-10+0.*I,0.-1.271740452548391*^-10*I,-4.0364686307168435*^-11+0.*I,0.+1.261986948877421*^-11*I,3.888230646026368*^-12+0.*I,0.-1.1810696404525611*^-12*I,-3.538323289016444*^-13+0.*I,0.+1.0458774464622746*^-13*I,3.0512617712037266*^-14+0.*I,0.-8.789003496681495*^-15*I,-2.500345631714228*^-15+0.*I,0.+7.027366603452599*^-16*I,1.9518341353122982*^-16+0.*I,0.-5.3588381420096463*^-17*I,-1.454755547290545*^-17+0.*I,0.+3.905801485191006*^-18*I,1.0373741277590326*^-18+0.*I,0.-2.7262497379991325*^-19*I,-7.090821194518047*^-20+0.*I,0.+1.8256598968521314*^-20*I,4.65397180161356*^-21+0.*I,0.-1.174877990896071*^-21*I,-2.937705733503343*^-22+0.*I,0.+7.276936572089806*^-23*I,1.786031157615215*^-23+0.*I,0.-4.3441242128792296*^-24*I,-1.0472689335585428*^-24+0.*I,0.+2.502790785382269*^-25*I,5.930160382855298*^-26+0.*I,0.-1.393307279438571*^-26*I,-3.246585578031481*^-27+0.*I,0.+7.503522575789057*^-28*I,1.7203583776550384*^-28+0.*I,0.-3.913300952041006*^-29*I,-8.83266231552044*^-30+0.*I,0.+1.9784081122153272*^-30*I,4.398111855753306*^-31+0.*I,0.-9.704910537738901*^-32*I,-2.1258812323440492*^-32+0.*I,0.+4.623326876721514*^-33*I,9.983503487936291*^-34+0.*I,0.-2.1407576034171876*^-34*I,-4.558797838382906*^-35+0.*I,0.+9.642119389963994*^-36*I,2.0256943432716154*^-36+0.*I,0.-4.2275953265834085*^-37*I,-8.765340832213679*^-38+0.*I,0.+1.8056640506818047*^-38*I,3.6960150974258794*^-39+0.*I,0.-7.517858557059727*^-40*I,-1.5196805588612385*^-40+0.*I,0.+3.0531031705439256*^-41*I,6.096690240748645*^-42+0.*I,0.-1.2101576129683626*^-42*I,-2.387898311885288*^-43+0.*I,0.+4.684314048925935*^-44*I,9.136123483397575*^-45+0.*I,0.-1.7717095291517468*^-45*I,-3.4163774834454874*^-46+0.*I,0.+6.551028439841413*^-47*I,1.2492528425015416*^-47+0.*I,0.-2.369271158239951*^-48*I,-4.469186824283146*^-49+0.*I,0.+8.385264764049053*^-50*I,1.5649636349000224*^-50+0.*I,0.-2.905461158253238*^-51*I,-5.366274715026051*^-52+0.*I
-0.4475261855776495+0.*I,0.+0.32163318175104344*I,-0.027933435898973333+0.*I,0.+0.2919400162124499*I,0.3215247787357341+0.*I,0.-0.15850504718119324*I,0.06908470507176688+0.*I,0.-0.2516664318550954*I,-0.34182819695138444+0.*I,0.+0.345876764242522*I,0.2956366365350786+0.*I,0.-0.22445431963253668*I,-0.1554541993414392+0.*I,0.+0.09984870188019872*I,0.06014871791827223+0.*I,0.-0.03426118602606681*I,-0.018568418617045+0.*I,0.+0.009622303841350042*I,0.00478681819997045+0.*I,0.-0.0022935824397651967*I,-0.0010614331364955+0.*I,0.+0.0004755745763267883*I,0.00020672390546956268+0.*I,0.-0.00008733642304727416*I,-0.00003591927413018817+0.*I,0.+0.000014401434468066819*I,5.6361757256257645*^-6+0.*I,0.-2.1555791505223637*^-6*I,-8.064873758598921*^-7+0.*I,0.+2.954598781437543*^-7*I,1.0608279078572927*^-7+0.*I,0.-3.7358057018798934*^-8*I,-1.2913291044901603*^-8+0.*I,0.+4.384290726062413*^-9*I,1.4630076519293758*^-9+0.*I,0.-4.801033331178362*^-10*I,-1.5502530882409418*^-10+0.*I,0.+4.928033960590538*^-11*I,1.5429698688811263*^-11+0.*I,0.-4.760478815915926*^-12*I,-1.447899705031181*^-12+0.*I,0.+4.3430579768890154*^-13*I,1.285248365006961*^-13+0.*I,0.-3.7537805320232046*^-14*I,-1.0824030336602168*^-14+0.*I,0.+3.0823915476639546*^-15*I,8.671589053749679*^-16+0.*I,0.-2.4107300588279875*^-16*I,-6.624581047706402*^-17+0.*I,0.+1.7998799451522315*^-17*I,4.8363094986284785*^-18+0.*I,0.-1.2855096671032394*^-18*I,-3.380866855340758*^-19+0.*I,0.+8.799717781736361*^-20*I,2.2672002761829636*^-20+0.*I,0.-5.783360462499944*^-21*I,-1.4609155839729244*^-21+0.*I,0.+3.65516010554737*^-22*I,9.059472855775241*^-23+0.*I,0.-2.224797884866882*^-23*I,-5.41430103392635*^-24+0.*I,0.+1.305957047258133*^-24*I,3.1226119192807167*^-25+0.*I,0.-7.402447981291392*^-26*I,-1.74006035849212*^-26+0.*I,0.+4.056449752675833*^-27*I,9.379505603628262*^-28+0.*I,0.-2.1514098434191092*^-28*I,-4.8958847147978585*^-29+0.*I,0.+1.1054975094777024*^-29*I,2.4771652222708262*^-30+0.*I,0.-5.509006440499154*^-31*I,-1.2160786193871045*^-31+0.*I,0.+2.664818367017394*^-32*I,5.797453816486048*^-33+0.*I,0.-1.252320589412499*^-33*I,-2.6862462965951245*^-34+0.*I,0.+5.722299142935357*^-35*I,1.210684197731822*^-35+0.*I,0.-2.5442912964172574*^-36*I,-5.311502803227062*^-37+0.*I,0.+1.101591498686731*^-37*I,2.2699342588364858*^-38+0.*I,0.-4.6476299468813064*^-39*I,-9.456065300174966*^-40+0.*I,0.+1.9119840490123747*^-40*I,3.8422562245503523*^-41+0.*I,0.-7.674484195706954*^-42*I,-1.5237182099035098*^-42+0.*I,0.+3.007348259634034*^-43*I,5.900878572480387*^-44+0.*I,0.-1.1511531332466372*^-44*I,-2.2328620266848608*^-45+0.*I,0.+4.306567736556394*^-46*I,8.259787774506784*^-47+0.*I,0.-1.575439383169228*^-47*I,-2.9885195891635926*^-48+0.*I,0.+5.63842669651062*^-49*I,1.0581139988368872*^-49+0.*I,0.-1.9751696339706048*^-50*I
0.+0.4698626871623004*I,0.07930686768191295+0.*I,0.+0.2919400162124499*I,0.27857761290307903+0.*I,0.-0.0004691239760435086*I,0.24867050404754695+0.*I,0.-0.2966927826320172*I,-0.1586987374654016+0.*I,0.-0.052080361290432274*I,-0.22892396804849538+0.*I,0.+0.32108951498396593*I,0.33044398944713504+0.*I,0.-0.28569555769096866*I,-0.2187714658646807+0.*I,0.+0.1525470450992655*I,0.09852542424821858+0.*I,0.-0.05962763202251963*I,-0.034099114403952996+0.*I,0.+0.01854400124140745*I,0.009638504080807223+0.*I,0.-0.004807594016636066*I,-0.0023089771099608627+0.*I,0.+0.0010708203282416646*I,0.0004806970998250613+0.*I,0.-0.0002093126651272199*I,-0.00008856978776465025+0.*I,0.+0.000036479191946965735*I,0.000014645360808750285+0.*I,0.-5.738663075323303*^-6*I,-2.197264561322407*^-6+0.*I,0.+8.229486779261846*^-7*I,3.0178582517915345*^-7+0.*I,0.-1.0845309635082641*^-7*I,-3.8225425927241164*^-8+0.*I,0.+1.3223694047150309*^-8*I,4.493056665522705*^-9+0.*I,0.-1.5003639470055816*^-9*I,-4.926910191596783*^-10+0.*I,0.+1.5919020294303203*^-10*I,5.0634490477900475*^-11+0.*I,0.-1.5862644981190064*^-11*I,-4.896679056249548*^-12+0.*I,0.+1.4900838500688386*^-12*I,4.471758211859529*^-13+0.*I,0.-1.3239458046695137*^-13*I,-3.868505228783826*^-14+0.*I,0.+1.1159527586006677*^-14*I,3.1792086161441237*^-15+0.*I,0.-8.947398151306599*^-16*I,-2.488321171600883*^-16+0.*I,0.+6.840209628362359*^-17*I,1.8590944097339133*^-17+0.*I,0.-4.997042585168834*^-18*I,-1.3286477556747915*^-18+0.*I,0.+3.49536820746497*^-19*I,9.100370211400259*^-20+0.*I,0.-2.3453141601310837*^-20*I,-5.984224097344455*^-21+0.*I,0.+1.5120460339542486*^-21*I,3.78403091661284*^-22+0.*I,0.-9.381145165455914*^-23*I,-2.304329686489999*^-23+0.*I,0.+5.609113357264565*^-24*I,1.3532414293211389*^-24+0.*I,0.-3.2363534080171483*^-25*I,-7.673649037184198*^-26+0.*I,0.+1.8041671191706778*^-26*I,4.206702518161867*^-27+0.*I,0.-9.728735265596733*^-28*I,-2.2319164199377192*^-28+0.*I,0.+5.079979986784317*^-29*I,1.147261538966476*^-29+0.*I,0.-2.571173515834721*^-30*I,-5.718991155969245*^-31+0.*I,0.+1.2626285392644365*^-31*I,2.7672443858135127*^-32+0.*I,0.-6.0211767731257115*^-33*I,-1.3008345830365596*^-33+0.*I,0.+2.7907004275833466*^-34*I,5.9456208172799*^-35+0.*I,0.-1.2581003210329126*^-35*I,-2.6442805072735807*^-36+0.*I,0.+5.520939606352766*^-37*I,1.1451693007939984*^-37+0.*I,0.-2.360014330629767*^-38*I,-4.832633802752786*^-39+0.*I,0.+9.83360103951358*^-40*I,1.9885430424840904*^-40+0.*I,0.-3.996543430961719*^-41*I,-7.98350875018135*^-42+0.*I,0.+1.5852385039275682*^-42*I,3.12908966346833*^-43+0.*I,0.-6.140366739625151*^-44*I,-1.1979898314105204*^-44+0.*I,0.+2.3239319166224614*^-45*I,4.482635096204473*^-46+0.*I,0.-8.598262995678313*^-47*I,-1.6401457080820132*^-47+0.*I,0.+3.111536725761635*^-48*I,5.8710269111703906*^-49+0.*I
0.42722247940995006+0.*I,0.+0.16282160264826306*I,0.3215247787357341+0.*I,0.-0.0004691239760435086*I,0.27815106209648827+0.*I,0.-0.22662806297065247*I,0.03479011853679792+0.*I,0.-0.24819088931995273*I,-0.2717879566380725+0.*I,0.+0.13002849372561437*I,-0.07001004893503981+0.*I,0.+0.2320106440329517*I,0.31257719564108544+0.*I,0.-0.3161271145135839*I,-0.2705805897105753+0.*I,0.+0.20582187600862248*I,0.14283444551314256+0.*I,0.-0.09192090500230407*I,-0.05547401861937393+0.*I,0.+0.03165190733918498*I,0.0171810471945597+0.*I,0.-0.008916145138656791*I,-0.004441388314269169+0.*I,0.+0.0021306632777635818*I,0.0009871451498777277+0.*I,0.-0.00044274961512949447*I,-0.0001926408458980464+0.*I,0.+0.00008145943175572883*I,0.00003353010522229265+0.*I,0.-0.000013453961204042199*I,-5.2691910356198*^-6+0.*I,0.+2.016593507630663*^-6*I,7.549682749271561*^-7+0.*I,0.-2.767513483149792*^-7*I,-9.942167081175032*^-8+0.*I,0.+3.503090434702505*^-8*I,1.2114964617059867*^-8+0.*I,0.-4.115199667255041*^-9*I,-1.3738320740175376*^-9+0.*I,0.+4.5103185710549595*^-10*I,1.4569721382496117*^-10+0.*I,0.-4.6332939602644316*^-11*I,-1.4512195418375262*^-11+0.*I,0.+4.478972166765089*^-12*I,1.3627346894925786*^-12+0.*I,0.-4.0889055277764877*^-13*I,-1.2104059856900776*^-13+0.*I,0.+3.5362239025193536*^-14*I,1.0199559846751982*^-14+0.*I,0.-2.905338839872302*^-15*I,-8.175598056458124*^-16+0.*I,0.+2.27340528247916*^-16*I,6.248704302786474*^-17+0.*I,0.-1.698143707645774*^-17*I,-4.5639473453233176*^-18+0.*I,0.+1.2133721371663621*^-18*I,3.1917991366788745*^-19+0.*I,0.-8.309251442895172*^-20*I,-2.1412419157141947*^-20+0.*I,0.+5.463060107068862*^-21*I,1.3802508434612047*^-21+0.*I,0.-3.4539332054919333*^-22*I,-8.562146617481343*^-23+0.*I,0.+2.1030044245151982*^-23*I,5.118700399991457*^-24+0.*I,0.-1.2348431407133382*^-24*I,-2.953007143629361*^-25+0.*I,0.+7.001377889658526*^-26*I,1.6460093913608627*^-26+0.*I,0.-3.837710305404427*^-27*I,-8.87487925793657*^-28+0.*I,0.+2.0359188964770133*^-28*I,4.6336346244799504*^-29+0.*I,0.-1.0464059009289353*^-29*I,-2.3450266516020386*^-30+0.*I,0.+5.215730356419841*^-31*I,1.151466334817636*^-31+0.*I,0.-2.5235022500144997*^-32*I,-5.4905856459480566*^-33+0.*I,0.+1.1861538621327664*^-33*I,2.5445697367076363*^-34+0.*I,0.-5.421020334573245*^-35*I,-1.1470497968058178*^-35+0.*I,0.+2.410783201395819*^-36*I,5.033240786246376*^-37+0.*I,0.-1.0439721465738753*^-37*I,-2.1513881286534585*^-38+0.*I,0.+4.405278012959894*^-39*I,8.963708057750507*^-40+0.*I,0.-1.8125757414426133*^-40*I,-3.642772951580485*^-41+0.*I,0.+7.276593397284505*^-42*I,1.4448274222248713*^-42+0.*I,0.-2.8518504367089646*^-43*I,-5.596167749133389*^-44+0.*I,0.+1.0917859796334451*^-44*I,2.1178540623768376*^-45+0.*I,0.-4.0850232897918076*^-46*I,-7.835390701286017*^-47+0.*I,0.+1.494587685027997*^-47*I
0.-0.3474419290888535*I,0.3234756072049138+0.*I,0.-0.15850504718119324*I,0.24867050404754695+0.*I,0.-0.22662806297065247*I,0.09384406707847348+0.*I,0.-0.2765519328770084*I,-0.16067890407990515+0.*I,0.-0.09290578005683434*I,-0.25889514691726395+0.*I,0.+0.24082426382852776*I,0.08484273618614283+0.*I,0.+0.10522356365279886*I,0.24692280445032422+0.*I,0.-0.3089301185215492*I,-0.30127312361637276+0.*I,0.+0.2520241661806612*I,0.18861832932026507+0.*I,0.-0.1292929872838024*I,-0.08239761593394644+0.*I,0.+0.04933119743854416*I,0.02795954612827151+0.*I,0.-0.01509067101635199*I,-0.007792938596371111+0.*I,0.+0.003865246061385077*I,0.0018472541685370842+0.*I,0.-0.0008529578289196996*I,-0.000381409370654491+0.*I,0.+0.00016549958597612116*I,0.00006980965042917052+0.*I,0.-0.00002867013030344726*I,-0.000011480169871165842+0.*I,0.+4.487639190268083*^-6*I,1.7144784783333688*^-6+0.*I,0.-6.408237926485542*^-7*I,-2.345558666362638*^-7+0.*I,0.+8.414519304814092*^-8*I,2.9609549377871734*^-8+0.*I,0.-1.0227543189657254*^-8*I,-3.470099085785331*^-9+0.*I,0.+1.1572213720409333*^-9*I,3.795327120418528*^-10+0.*I,0.-1.224834634636108*^-10*I,-3.8915552889686746*^-11+0.*I,0.+1.2178524297140391*^-11*I,3.7556707180803194*^-12+0.*I,0.-1.1417892658583938*^-12*I,-3.423448382930986*^-13+0.*I,0.+1.0127102068179337*^-13*I,2.956688392341694*^-14+0.*I,0.-8.52260138158664*^-15*I,-2.4261902167014697*^-15+0.*I,0.+6.823331113840434*^-16*I,1.8963278981241544*^-16+0.*I,0.-5.209503200046079*^-17*I,-1.4150116792874215*^-17+0.*I,0.+3.801144366740485*^-18*I,1.0100998038656583*^-18+0.*I,0.-2.655890938104599*^-19*I,-6.911120012368726*^-20+0.*I,0.+1.780209584949804*^-20*I,4.5401151932102224*^-21+0.*I,0.-1.1466230797762635*^-21*I,-2.8682321167072877*^-22+0.*I,0.+7.107655159096485*^-23*I,1.745149118455061*^-23+0.*I,0.-4.246252375876235*^-24*I,-1.024038865230006*^-24+0.*I,0.+2.448117623605878*^-25*I,5.802548793811027*^-26+0.*I,0.-1.363764081025616*^-26*I,-3.178738102411603*^-27+0.*I,0.+7.3489351548074535*^-28*I,1.6854095486645602*^-28+0.*I,0.-3.8348928026427673*^-29*I,-8.658075931877768*^-30+0.*I,0.+1.939822170666136*^-30*I,4.3134544546985755*^-31+0.*I,0.-9.520509227351384*^-32*I,-2.0859997643140166*^-32+0.*I,0.+4.537676380333038*^-33*I,9.800827028858499*^-34+0.*I,0.-2.1020612169811048*^-34*I,-4.4773774029459096*^-35+0.*I,0.+9.471938575673881*^-36*I,1.990356511647258*^-36+0.*I,0.-4.154690163357774*^-37*I,-8.615888814724827*^-38+0.*I,0.+1.7752197862636514*^-38*I,3.6343834724648*^-39+0.*I,0.-7.393856309637754*^-40*I,-1.494882604371098*^-40+0.*I,0.+3.003809143607751*^-41*I,5.999281957405577*^-42+0.*I,0.-1.191021623756866*^-42*I,-2.350522644197302*^-43+0.*I,0.+4.611730380507545*^-44*I,8.995961892098367*^-45+0.*I,0.-1.744794994162735*^-45*I,-3.364980280223231*^-46+0.*I
-0.25794061809536056+0.*I,0.-0.38199061294329484*I,0.06908470507176688+0.*I,0.-0.2966927826320172*I,0.03479011853679792+0.*I,0.-0.2765519328770084*I,-0.11146787293070023+0.*I,0.-0.17942233427372564*I,-0.2545091959474992+0.*I,0.+0.07841767818971082*I,-0.1554444511967886+0.*I,0.+0.2630904132872924*I,0.19810364005078798+0.*I,0.-0.028430406147987156*I,0.14783133420341568+0.*I,0.-0.2647964733781801*I,-0.30487440563758267+0.*I,0.+0.284189784076879*I,0.23070951635901885+0.*I,0.-0.16890663108812654*I,-0.11381333380475286+0.*I,0.+0.07153307433397671*I,0.042335152334702676+0.*I,0.-0.02376040263262464*I,-0.01271632152115445+0.*I,0.+0.006518500425027858*I,0.003212130965814132+0.*I,0.-0.001526238774374393*I,-0.0007010716463960006+0.*I,0.+0.00031202161557382737*I,0.00013481444139260785+0.*I,0.-0.000056645205203416295*I,-0.000023180696815145114+0.*I,0.+9.251619301535247*^-6*I,3.6055280295365466*^-6+0.*I,0.-1.3736024081238732*^-6*I,-5.12072863520718*^-7+0.*I,0.+1.8697375013305316*^-7*I,6.692281172098169*^-8+0.*I,0.-2.3499022286044583*^-8*I,-8.100637065507779*^-9+0.*I,0.+2.7432865441411844*^-9*I,9.132175424053866*^-10+0.*I,0.-2.990050801848124*^-10*I,-9.634248843243104*^-11+0.*I,0.+3.0564055351453465*^-11*I,9.551317872541368*^-12+0.*I,0.-2.9414938405334765*^-12*I,-8.931138996069927*^-13+0.*I,0.+2.674556158251548*^-13*I,7.902506932018778*^-14+0.*I,0.-2.304623760644063*^-14*I,-6.635947031850512*^-15+0.*I,0.+1.887173830240883*^-15*I,5.302230581726051*^-16+0.*I,0.-1.472205063745093*^-16*I,-4.040735424056613*^-17+0.*I,0.+1.0966016471563058*^-17*I,2.943354780561145*^-18+0.*I,0.-7.815300621290046*^-19*I,-2.0533254209713376*^-19+0.*I,0.+5.3391779863280277*^-20*I,1.3743176362822294*^-20+0.*I,0.-3.502546100017932*^-21*I,-8.83993509984793*^-22+0.*I,0.+2.2098559759566823*^-22*I,5.472763382803174*^-23+0.*I,0.-1.3429270243578747*^-23*I,-3.265680463399537*^-24+0.*I,0.+7.871190008968626*^-25*I,1.8807019875362146*^-25+0.*I,0.-4.4553063097118477*^-26*I,-1.0465887419990218*^-26+0.*I,0.+2.4382389683455197*^-27*I,5.6342616685715585*^-28+0.*I,0.-1.2915618645154571*^-28*I,-2.937419560718121*^-29+0.*I,0.+6.628918994585072*^-30*I,1.4845579345767614*^-30+0.*I,0.-3.2997381650976106*^-31*I,-7.280117430664066*^-32+0.*I,0.+1.5944874987721218*^-32*I,3.4671574705258264*^-33+0.*I,0.-7.485835934516573*^-34*I,-1.6049616249485247*^-34+0.*I,0.+3.417344251235813*^-35*I,7.226924261949764*^-36+0.*I,0.-1.518094588874038*^-36*I,-3.1678420245052622*^-37+0.*I,0.+6.567276978018826*^-38*I,1.3526987344871057*^-38+0.*I,0.-2.768513364568893*^-39*I,-5.6306289092263744*^-40+0.*I,0.+1.1380622198193634*^-40*I,2.2861628551891727*^-41+0.*I,0.-4.564705970316124*^-42*I,-9.059716071801591*^-43+0.*I,0.+1.7874890818989574*^-43*I,3.5061412692688443*^-44+0.*I,0.-6.837574895947389*^-45*I
0.+0.17728984073862597*I,-0.36004528057325946+0.*I,0.-0.2516664318550954*I,-0.1586987374654016+0.*I,0.-0.24819088931995273*I,-0.16067890407990515+0.*I,0.-0.17942233427372564*I,-0.2347898890723426+0.*I,0.-0.016879215742879455*I,-0.23468762685001032+0.*I,0.+0.20056839523600745*I,-0.014030492125329547+0.*I,0.+0.20830400660693676*I,0.25042873687591827+0.*I,0.-0.14181529933531278*I,0.034400851871845405+0.*I,0.-0.19078588525093634*I,-0.2797808153230443+0.*I,0.+0.29714434907727627*I,0.2640017136132256+0.*I,0.-0.20727721079838243*I,-0.1479637830537044+0.*I,0.+0.09771644600066534*I,0.060407787510705885+0.*I,0.-0.03525543127636181*I,-0.01955124015348269+0.*I,0.+0.010354980417047275*I,0.005259473151496453+0.*I,0.-0.002570611290329724*I,-0.0012125006838047978+0.*I,0.+0.0005532843551522813*I,0.00024477197638802064+0.*I,0.-0.00010517979830939659*I,-0.00004397197178345156+0.*I,0.+0.000017911395061507706*I,7.1180902046583395*^-6+0.*I,0.-2.7630753820240703*^-6*I,-1.0487780862852385*^-6+0.*I,0.+3.8963772376976696*^-7*I,1.4181222117964204*^-7+0.*I,0.-5.060561179046344*^-8*I,-1.7719246978494996*^-8+0.*I,0.+6.091972152580643*^-9*I,2.0578757147381522*^-9+0.*I,0.-6.834265069626108*^-10*I,-2.2326525725028665*^-10+0.*I,0.+7.178544844219498*^-11*I,2.272754496121472*^-11+0.*I,0.-7.088776660531393*^-12*I,-2.1791275045518537*^-12+0.*I,0.+6.604890478966541*^-13*I,1.9746463241142342*^-13+0.*I,0.-5.825238269436921*^-14*I,-1.696251615563112*^-14+0.*I,0.+4.877113172352702*^-15*I,1.3850580141499783*^-15+0.*I,0.-3.886293626252664*^-16*I,-1.0776792974500243*^-16+0.*I,0.+2.954253653517786*^-17*I,8.007980611190637*^-18+0.*I,0.-2.1469549032923405*^-18*I,-5.694433565122369*^-19+0.*I,0.+1.4945295011724372*^-19*I,3.882213065375319*^-20+0.*I,0.-9.983110327596108*^-21*I,-2.541856956409758*^-21+0.*I,0.+6.409420688461292*^-22*I,1.6008453598695745*^-22+0.*I,0.-3.9611418263388375*^-23*I,-9.711949804658863*^-24+0.*I,0.+2.3598228958324528*^-24*I,5.683406233487432*^-25+0.*I,0.-1.356941849419257*^-25*I,-3.2121932680508336*^-26+0.*I,0.+7.540366519587*^-27*I,1.755472362393499*^-27+0.*I,0.-4.053822334967227*^-28*I,-9.286694290111643*^-29+0.*I,0.+2.1107561996514968*^-29*I,4.760455884689364*^-30+0.*I,0.-1.0654768054406746*^-30*I,-2.3668695634338435*^-31+0.*I,0.+5.219007547995625*^-32*I,1.1424357607126875*^-32+0.*I,0.-2.4828561091136986*^-33*I,-5.3578623159951986*^-34+0.*I,0.+1.148140079122625*^-34*I,2.4434499111954354*^-35+0.*I,0.-5.1648534265288584*^-36*I,-1.0844217641393904*^-36+0.*I,0.+2.2618444107240466*^-37*I,4.686936938164117*^-38+0.*I,0.-9.649704325534052*^-39*I,-1.9741180215356958*^-39+0.*I,0.+4.013296338072495*^-40*I,8.108346255375281*^-41+0.*I,0.-1.6281686383726958*^-41*I,-3.249636779762894*^-42+0.*I,0.+6.447184777500387*^-43*I,1.2715576294895584*^-43+0.*I
