0.38291927257028696+0.*I,0.530569464348553+0.*I,0.5198311258538874+0.*I,0.41584997446013244+0.*I,0.288098972817009+0.*I,0.1785219960633053+0.*I,0.1009836665700102+0.*I,0.05288556416449045+0.*I,0.02590759948350962+0.*I,0.011965778137565898+0.*I,0.005242953096411137+0.*I,0.0021903557456713846+0.*I,0.0008761108517692635+0.*I,0.0003366839470398552+0.*I,0.00012467903103570972+0.*I,0.00004460492518491007+0.*I,0.00001545104474881255+0.*I,5.192403284977548*^-6+0.*I,1.6957709447976054*^-6+0.*I,5.390454886581725*^-7+0.*I,1.6701114145467553*^-7+0.*I,5.0497609928002485*^-8+0.*I,1.4917447196402182*^-8+0.*I,4.309884359920488*^-9+0.*I,1.218975629768273*^-9+0.*I,3.378003110675911*^-10+0.*I,9.179275349994089*^-11+0.*I,2.4477189033184084*^-11+0.*I,6.409402605139965*^-12+0.*I,1.6491250171907244*^-12+0.*I,4.171843219378653*^-13+0.*I,1.0382027106471434*^-13+0.*I,2.54297561490325*^-14+0.*I,6.133667817516935*^-15+0.*I,1.4575243532062311*^-15+0.*I,3.413632967771829*^-16+0.*I,7.8831646987282*^-17+0.*I,1.7957040596282917*^-17+0.*I,4.036249391451405*^-18+0.*I,8.955311882217978*^-19+0.*I,1.961940110472129*^-19+0.*I,4.245499989402467*^-20+0.*I,9.076934996611403*^-21+0.*I,1.917962112695226*^-21+0.*I,4.006348384460693*^-22+0.*I,8.275180615022031*^-23+0.*I,1.6905716898420902*^-23+0.*I,3.41680103089875*^-24+0.*I,6.833356790152997*^-25+0.*I,1.3526052958958103*^-25+0.*I,2.650459104972329*^-26+0.*I,5.142461465410239*^-27+0.*I,9.881079661199302*^-28+0.*I,1.8806219128368606*^-28+0.*I,3.54600740857401*^-29+0.*I,6.625113459446397*^-30+0.*I,1.226688610918003*^-30+0.*I,2.251292536943504*^-31+0.*I,4.0959341061302583*^-32+0.*I,7.38859704335898*^-33+0.*I,1.3216649808823091*^-33+0.*I,2.3447227208571983*^-34+0.*I,4.126013774263253*^-35+0.*I,7.202701638589287*^-36+0.*I,1.2474997421118563*^-36+0.*I,2.1439705354957244*^-37+0.*I,3.656637183371808*^-38+0.*I,6.189841040835937*^-39+0.*I,1.040064004616755*^-39+0.*I,1.7348844213296223*^-40+0.*I,2.873138446251768*^-41+0.*I,4.724571279944997*^-42+0.*I,7.71491567915699*^-43+0.*I,1.2511367475337323*^-43+0.*I,2.0152268765002844*^-44+0.*I,3.224247273563862*^-45+0.*I,5.124559871912533*^-46+0.*I,8.091820406712541*^-47+0.*I,1.2695036688563794*^-47+0.*I,1.9790439593728622*^-48+0.*I,3.0658116763632797*^-49+0.*I,4.719956442931403*^-50+0.*I,7.222143128782222*^-51+0.*I,1.0984039126242025*^-51+0.*I,1.6605710205908842*^-52+0.*I,2.495646207450031*^-53+0.*I,3.7287976725478945*^-54+0.*I,5.539163939572949*^-55+0.*I,8.181593712910985*^-56+0.*I,1.2016498380530618*^-56+0.*I,1.7550589318948893*^-57+0.*I,2.549212469275917*^-58+0.*I,3.6825372353576567*^-59+0.*I,5.291035786377855*^-60+0.*I,7.56156689354042*^-61+0.*I,1.0749419760352057*^-61+0.*I,1.5201429583438207*^-62+0.*I,2.138619839360988*^-63+0.*I,2.9933367651450046*^-64+0.*I,4.168434761669504*^-65+0.*I
-0.530569464348553+0.*I,-0.3522329557559559+0.*I,0.03006524817158236+0.*I,0.3241759757006463+0.*I,0.4325126302437648+0.*I,0.39685043201481984+0.*I,0.29736574749365385+0.*I,0.19389991110749527+0.*I,0.11368562977765224+0.*I,0.0611431250004372+0.*I,0.030574524725164722+0.*I,0.014353971197574157+0.*I,0.006373683641628701+0.*I,0.002692356381593935+0.*I,0.001087001845049896+0.*I,0.00042107563182733104+0.*I,0.0001570108735448737+0.*I,0.00005651174271906614+0.*I,0.00001967985662974521+0.*I,6.644797649180269*^-6+0.*I,2.1792755912990976*^-6+0.*I,6.953721681906868*^-7+0.*I,2.161853061645809*^-7+0.*I,6.556982690821819*^-8+0.*I,1.9425033509075838*^-8+0.*I,5.62682510753876*^-9+0.*I,1.5952631727355303*^-9+0.*I,4.430537677942491*^-10+0.*I,1.2064029994630476*^-10+0.*I,3.223067670632752*^-11+0.*I,8.454582915241063*^-12+0.*I,2.17893157628184*^-12+0.*I,5.520609025250973*^-13+0.*I,1.3758407289519237*^-13+0.*I,3.374558948414645*^-14+0.*I,8.149840477454984*^-15+0.*I,1.9389513669689844*^-15+0.*I,4.546330762277971*^-16+0.*I,1.0510204202566053*^-16+0.*I,2.396552949426386*^-17+0.*I,5.391991902174009*^-18+0.*I,1.197429365326239*^-18+0.*I,2.625629270181685*^-19+0.*I,5.686393235522436*^-20+0.*I,1.2167205388416391*^-20+0.*I,2.572880048153786*^-21+0.*I,5.378256483042705*^-22+0.*I,1.1116546736902041*^-22+0.*I,2.2725468232354612*^-23+0.*I,4.5959339924687006*^-24+0.*I,9.19711856495007*^-25+0.*I,1.8215529213431646*^-25+0.*I,3.5713703572704037*^-26+0.*I,6.932957312572572*^-27+0.*I,1.332836069249351*^-27+0.*I,2.537992507823388*^-28+0.*I,4.787812083557809*^-29+0.*I,8.949358867974706*^-30+0.*I,1.6577804248663213*^-30+0.*I,3.0437709550808235*^-31+0.*I,5.540053961446628*^-32+0.*I,9.99765083912499*^-33+0.*I,1.7890668447298924*^-33+0.*I,3.175121926449312*^-34+0.*I,5.58930888025216*^-35+0.*I,9.760597852746668*^-36+0.*I,1.691103864356442*^-36+0.*I,2.9073206554956063*^-37+0.*I,4.960163360093714*^-38+0.*I,8.399036470843946*^-39+0.*I,1.411698500764353*^-39+0.*I,2.355486256402699*^-40+0.*I,3.9020344977296475*^-41+0.*I,6.418270474967135*^-42+0.*I,1.0483457251136192*^-42+0.*I,1.7005627922148278*^-43+0.*I,2.73982817099219*^-44+0.*I,4.384663509486461*^-45+0.*I,6.970601005822618*^-46+0.*I,1.1009380889708423*^-46+0.*I,1.727631121460793*^-47+0.*I,2.6938312211731648*^-48+0.*I,4.174032983707179*^-49+0.*I,6.427491679410601*^-50+0.*I,9.836950934879343*^-51+0.*I,1.4963913878208928*^-51+0.*I,2.26270120106064*^-52+0.*I,3.4012407782298665*^-53+0.*I,5.082832948688477*^-54+0.*I,7.55200056219718*^-55+0.*I,1.1156671943942199*^-55+0.*I,1.6388978596132372*^-56+0.*I,2.394093802667304*^-57+0.*I,3.477998190173607*^-58+0.*I,5.025077137568458*^-59+0.*I,7.221160760224259*^-60+0.*I,1.0321607750641568*^-60+0.*I,1.4675346613628629*^-61+0.*I,2.075650224906518*^-62+0.*I,2.920575023091638*^-63+0.*I
0.5198311258538874+0.*I,-0.03006524817158236+0.*I,-0.3816897052605655+0.*I,-0.28079263218611866+0.*I,0.03469517096885362+0.*I,0.29504404509787724+0.*I,0.39601782933097684+0.*I,0.3663448543338759+0.*I,0.2764151065618078+0.*I,0.18125800641575351+0.*I,0.10676446518508298+0.*I,0.0576401590070726+0.*I,0.028915220277373487+0.*I,0.013611903576464097+0.*I,0.006058303704934546+0.*I,0.0025643237843759716+0.*I,0.0010371486505039917+0.*I,0.0004023934389881258+0.*I,0.00015025367745385377+0.*I,0.00005414708009509442+0.*I,0.000018877526517531626+0.*I,6.380361665467225*^-6+0.*I,2.094478698101027*^-6+0.*I,6.688773004597097*^-7+0.*I,2.0810865828051564*^-7+0.*I,6.316492231870284*^-8+0.*I,1.8724830232192582*^-8+0.*I,5.4272844848961635*^-9+0.*I,1.5395567746289092*^-9+0.*I,4.2780622456003647*^-10+0.*I,1.1654540578936065*^-10+0.*I,3.115089463064101*^-11+0.*I,8.174838712110841*^-12+0.*I,2.1076825151713943*^-12+0.*I,5.342110615528778*^-13+0.*I,1.3318303530822036*^-13+0.*I,3.2677136395905185*^-14+0.*I,7.894313533048125*^-15+0.*I,1.878724782219119*^-15+0.*I,4.4063756618786275*^-16+0.*I,1.0189424420816735*^-16+0.*I,2.324008739852243*^-17+0.*I,5.230061860850921*^-18+0.*I,1.161741160222702*^-18+0.*I,2.5479453444766656*^-19+0.*I,5.519331584480484*^-20+0.*I,1.181215879069285*^-20+0.*I,2.4982910025952073*^-21+0.*I,5.2233182279296955*^-22+0.*I,1.0798241320438561*^-22+0.*I,2.2078572402177938*^-23+0.*I,4.4658486162250375*^-24+0.*I,8.938225048037024*^-25+0.*I,1.7705490215514593*^-25+0.*I,3.4718842495695277*^-26+0.*I,6.740788773654412*^-27+0.*I,1.2960702983749242*^-27+0.*I,2.468309909808262*^-28+0.*I,4.656954426252481*^-29+0.*I,8.70583570359064*^-30+0.*I,1.6128627388262756*^-30+0.*I,2.961641746071684*^-31+0.*I,5.391170661578756*^-32+0.*I,9.730026784785622*^-33+0.*I,1.7413583427264053*^-33+0.*I,3.090765809474356*^-34+0.*I,5.441348867564768*^-35+0.*I,9.503123398875651*^-36+0.*I,1.646646955748608*^-36+0.*I,2.831145842134776*^-37+0.*I,4.83062431086343*^-38+0.*I,8.180383270702*^-39+0.*I,1.3750611521509246*^-39+0.*I,2.294539417654121*^-40+0.*I,3.801368718122777*^-41+0.*I,6.253165787072432*^-42+0.*I,1.0214535484292017*^-42+0.*I,1.6570594611844314*^-43+0.*I,2.6699262727199117*^-44+0.*I,4.273089209555008*^-45+0.*I,6.793677335040228*^-46+0.*I,1.0730646127914489*^-46+0.*I,1.683998062341397*^-47+0.*I,2.6259586131178573*^-48+0.*I,4.069112109226577*^-49+0.*I,6.266296867561156*^-50+0.*I,9.590803955815059*^-51+0.*I,1.459029916255742*^-51+0.*I,2.2063282953920737*^-52+0.*I,3.3166809489148465*^-53+0.*I,4.956727296444094*^-54+0.*I,7.365013887360952*^-55+0.*I,1.0880982183288852*^-55+0.*I,1.5984782535531245*^-56+0.*I,2.3351616968049235*^-57+0.*I,3.3925453149638435*^-58+0.*I,4.901839871058211*^-59+0.*I,7.044384736633752*^-60+0.*I,1.0069378571524122*^-60+0.*I,1.4317347318428265*^-61+0.*I
-0.41584997446013244+0.*I,0.3241759757006463+0.*I,0.28079263218611866+0.*I,-0.15706366207897357+0.*I,-0.3519865441100628+0.*I,-0.19123549118290026+0.*I,0.10045239770757093+0.*I,0.31186186209958405+0.*I,0.37711449363148875+0.*I,0.33376380798189287+0.*I,0.2455218229184875+0.*I,0.1583279140774199+0.*I,0.0921489720523131+0.*I,0.04930269890406437+0.*I,0.024558603488692658+0.*I,0.011495393516038909+0.*I,0.005092362968663524+0.*I,0.0021470044220850662+0.*I,0.0008654599737255655+0.*I,0.000334814020037242+0.*I,0.000124705680463758+0.*I,0.00004484113440419413+0.*I,0.00001560257825011691+0.*I,5.264266276847268*^-6+0.*I,1.7253897486715947*^-6+0.*I,5.50227825232084*^-7+0.*I,1.7097316982451554*^-7+0.*I,5.183281894553593*^-8+0.*I,1.534902676657822*^-8+0.*I,4.444443841113665*^-9+0.*I,1.259609088613844*^-9+0.*I,3.497212424934122*^-10+0.*I,9.519875959439196*^-11+0.*I,2.5426787236759295*^-11+0.*I,6.668163146704723*^-12+0.*I,1.7181355447055873*^-12+0.*I,4.3521879688165157*^-13+0.*I,1.0844310741505488*^-13+0.*I,2.6593141898651356*^-14+0.*I,6.421341134116428*^-15+0.*I,1.5274684282858077*^-15+0.*I,3.580958757823134*^-16+0.*I,8.277254536917673*^-17+0.*I,1.8871335063351452*^-17+0.*I,4.2453016044842156*^-18+0.*I,9.426619207434301*^-19+0.*I,2.0667549674580032*^-19+0.*I,4.4755310355218366*^-20+0.*I,9.575313550173546*^-21+0.*I,2.0245960994710835*^-21+0.*I,4.2317413194208575*^-22+0.*I,8.745973541463702*^-23+0.*I,1.7877778107335672*^-23+0.*I,3.61525214252078*^-24+0.*I,7.234062546437339*^-25+0.*I,1.432647647731369*^-25+0.*I,2.808671707267289*^-26+0.*I,5.451981748962624*^-27+0.*I,1.0480538316410288*^-27+0.*I,1.995580779409023*^-28+0.*I,3.764343698838076*^-29+0.*I,7.035878070643559*^-30+0.*I,1.3032524578500195*^-30+0.*I,2.392707343673651*^-31+0.*I,4.354803199383133*^-32+0.*I,7.858329576627256*^-33+0.*I,1.406168437734802*^-33+0.*I,2.4954588921207186*^-34+0.*I,4.392664678368371*^-35+0.*I,7.670557840014194*^-36+0.*I,1.3289297599520097*^-36+0.*I,2.284580642564552*^-37+0.*I,3.8975520388474305*^-38+0.*I,6.5994590271184*^-39+0.*I,1.1091857195883464*^-39+0.*I,1.8506608282738104*^-40+0.*I,3.0656444083329185*^-41+0.*I,5.042356621159283*^-42+0.*I,8.235792092264996*^-43+0.*I,1.335916263711946*^-43+0.*I,2.1522663114243018*^-44+0.*I,3.444256206487237*^-45+0.*I,5.4754052619479955*^-46+0.*I,8.647611253541966*^-47+0.*I,1.3569749602063153*^-47+0.*I,2.1158217433933796*^-48+0.*I,3.278330704881125*^-49+0.*I,5.048087789597723*^-50+0.*I,7.725643453647827*^-51+0.*I,1.1751908848521022*^-51+0.*I,1.776968576651604*^-52+0.*I,2.6710345305441085*^-53+0.*I,3.991515274020387*^-54+0.*I,5.930400812792786*^-55+0.*I,8.760865279217678*^-56+0.*I,1.2869295015661533*^-56+0.*I,1.879900126681083*^-57+0.*I,2.7309510842812188*^-58+0.*I,3.9456490992494834*^-59+0.*I,5.669882934061301*^-60+0.*I
0.288098972817009+0.*I,-0.4325126302437648+0.*I,0.03469517096885362+0.*I,0.3519865441100628+0.*I,0.08679101636646125+0.*I,-0.2610458405189167+0.*I,-0.3038076517626212+0.*I,-0.08317044959507318+0.*I,0.1797760672676282+0.*I,0.3344416907931225+0.*I,0.3576305135314597+0.*I,0.2974630227508004+0.*I,0.21039160229603618+0.*I,0.1319672360728794+0.*I,0.07522281486059697+0.*I,0.0395935747623802+0.*I,0.019462821105452544+0.*I,0.009010740293571072+0.*I,0.00395489742085718+0.*I,0.0016542686507803254+0.*I,0.0006622713798205908+0.*I,0.0002546708759865868+0.*I,0.00009435238643032943+0.*I,0.00003376660855097041+0.*I,0.00001169942407015503+0.*I,3.9322790344170405*^-6+0.*I,1.2843617736829085*^-6+0.*I,4.08291783846989*^-7+0.*I,1.2650301267849724*^-7+0.*I,3.824942888457608*^-8+0.*I,1.1298959283382531*^-8+0.*I,3.2643180095622595*^-9+0.*I,9.232077802739538*^-10+0.*I,2.558220565148934*^-10+0.*I,6.951151347896406*^-11+0.*I,1.8534376092599867*^-11+0.*I,4.852889029131856*^-12+0.*I,1.2485374029901577*^-12+0.*I,3.1582049706074364*^-13+0.*I,7.858838300290082*^-14+0.*I,1.9247840429947067*^-14+0.*I,4.642197861866056*^-15+0.*I,1.1030188147173726*^-15+0.*I,2.583139636925957*^-16+0.*I,5.96480120359171*^-17+0.*I,1.3586102563386009*^-17+0.*I,3.053538259426012*^-18+0.*I,6.774416343674456*^-19+0.*I,1.4840320916710038*^-19+0.*I,3.2110966447009236*^-20+0.*I,6.864855039657392*^-21+0.*I,1.4504421807313185*^-21+0.*I,3.0295491713411457*^-22+0.*I,6.257146434099768*^-23+0.*I,1.2782111994728141*^-23+0.*I,2.5832090075365225*^-24+0.*I,5.16589315406934*^-25+0.*I,1.0224792368086367*^-25+0.*I,2.0034441056164797*^-26+0.*I,3.886874186553972*^-27+0.*I,7.4680591036043035*^-28+0.*I,1.4212789641069035*^-28+0.*I,2.679739228318027*^-29+0.*I,5.006357170907057*^-30+0.*I,9.269130587724272*^-31+0.*I,1.7010351415775737*^-31+0.*I,3.094649853391885*^-32+0.*I,5.582108101576335*^-33+0.*I,9.984718783569181*^-34+0.*I,1.7712693857665417*^-34+0.*I,3.1167569130323755*^-35+0.*I,5.440605888816836*^-36+0.*I,9.42263415282085*^-37+0.*I,1.6193142085924906*^-37+0.*I,2.7616907742150513*^-38+0.*I,4.674702112090297*^-39+0.*I,7.854457077536019*^-40+0.*I,1.3101128078135861*^-40+0.*I,2.1695872006340062*^-41+0.*I,3.567514393079626*^-42+0.*I,5.825291123680085*^-43+0.*I,9.446581896383867*^-44+0.*I,1.5215199643381302*^-44+0.*I,2.434255540049063*^-45+0.*I,3.8688227063135586*^-46+0.*I,6.108762317507*^-47+0.*I,9.583540564686662*^-48+0.*I,1.4939387344528696*^-48+0.*I,2.314240145711775*^-49+0.*I,3.5627620382020104*^-50+0.*I,5.451312246809152*^-51+0.*I,8.290551866126327*^-52+0.*I,1.2533301236872624*^-52+0.*I,1.8835534181185026*^-53+0.*I,2.814173580069352*^-54+0.*I,4.180359716826563*^-55+0.*I,6.174402600932597*^-56+0.*I,9.06823546436784*^-57+0.*I,1.324416543866838*^-57+0.*I,1.923654951146312*^-58+0.*I
-0.1785219960633053+0.*I,0.39685043201481984+0.*I,-0.29504404509787724+0.*I,-0.19123549118290026+0.*I,0.2610458405189167+0.*I,0.24854940119437435+0.*I,-0.0977054317992808+0.*I,-0.3079330685523676+0.*I,-0.21660237774612903+0.*I,0.03395640695882907+0.*I,0.2513644054865064+0.*I,0.3461272973736168+0.*I,0.33045750520680406+0.*I,0.25747209509264063+0.*I,0.1742112220602805+0.*I,0.10575537693832274+0.*I,0.05876690347239564+0.*I,0.03030411776618098+0.*I,0.01464600530634153+0.*I,0.006684438366990185+0.*I,0.002898157467487893+0.*I,0.001199444338963333+0.*I,0.00047573619933553944+0.*I,0.00018143967324153423+0.*I,0.00006672932505408416+0.*I,0.000023724050784016222+0.*I,8.171114523832627*^-6+0.*I,2.731586972315261*^-6+0.*I,8.878064710048698*^-7+0.*I,2.809581448856514*^-7+0.*I,8.669012604397926*^-8+0.*I,2.6111430445128062*^-8+0.*I,7.6860735300526*^-9+0.*I,2.213242290750211*^-9+0.*I,6.24029143039992*^-10+0.*I,1.7242525736237706*^-10+0.*I,4.672583242912051*^-11+0.*I,1.2427622840650084*^-11+0.*I,3.2462803065523407*^-12+0.*I,8.333409544879139*^-13+0.*I,2.1035449180569478*^-13+0.*I,5.224086547393958*^-14+0.*I,1.2770876402086165*^-14+0.*I,3.0746205648202326*^-15+0.*I,7.293218561919696*^-16+0.*I,1.705253384476342*^-16+0.*I,3.931654886632916*^-17+0.*I,8.942190865622712*^-18+0.*I,2.0070173298295395*^-18+0.*I,4.446778053574089*^-19+0.*I,9.72899494473498*^-20+0.*I,2.1025814915372513*^-20+0.*I,4.489807926389359*^-21+0.*I,9.475770223326755*^-22+0.*I,1.9771031404539147*^-22+0.*I,4.079277089459696*^-23+0.*I,8.32496366639034*^-24+0.*I,1.680847830335675*^-24+0.*I,3.358294360404523*^-25+0.*I,6.641204367322532*^-26+0.*I,1.3001765060943562*^-26+0.*I,2.520410629000567*^-27+0.*I,4.838788279747442*^-28+0.*I,9.201909171277958*^-29+0.*I,1.7336921527563963*^-29+0.*I,3.2366270522572295*^-30+0.*I,5.9884060239157*^-31+0.*I,1.0982380310727857*^-31+0.*I,1.9967089337584916*^-32+0.*I,3.5994007944855246*^-33+0.*I,6.4343517514484286*^-34+0.*I,1.1407710053803717*^-34+0.*I,2.006176942687559*^-35+0.*I,3.500041824659946*^-36+0.*I,6.058496568148253*^-37+0.*I,1.0406312078271257*^-37+0.*I,1.7738638610096707*^-38+0.*I,3.00112972467283*^-39+0.*I,5.040091405533322*^-40+0.*I,8.402875709166275*^-41+0.*I,1.390909044047417*^-41+0.*I,2.2860982235059097*^-42+0.*I,3.731292336112681*^-43+0.*I,6.048303752390145*^-44+0.*I,9.737745098509013*^-45+0.*I,1.5573032096151027*^-45+0.*I,2.474094933479696*^-46+0.*I,3.905039044502424*^-47+0.*I,6.124021583785445*^-48+0.*I,9.543021506505625*^-49+0.*I,1.477772584156372*^-49+0.*I,2.2742364585072133*^-50+0.*I,3.478587320386659*^-51+0.*I,5.288611379486313*^-52+0.*I,7.992511308547359*^-53+0.*I,1.2007660125803205*^-53+0.*I,1.7934818520767443*^-54+0.*I,2.663350459895327*^-55+0.*I,3.9326108338665277*^-56+0.*I,5.774081322400927*^-57+0.*I
0.1009836665700102+0.*I,-0.29736574749365385+0.*I,0.39601782933097684+0.*I,-0.10045239770757093+0.*I,-0.3038076517626212+0.*I,0.0977054317992808+0.*I,0.30381795613142903+0.*I,0.06865306854304895+0.*I,-0.23304606974582895+0.*I,-0.2844906063393828+0.*I,-0.09835054405426209+0.*I,0.1445568742775133+0.*I,0.30256963346353527+0.*I,0.3407772931588421+0.*I,0.2947499096298985+0.*I,0.21562999970479202+0.*I,0.13945541978459142+0.*I,0.08177745618446024+0.*I,0.044203537280408066+0.*I,0.02228160381577183+0.*I,0.010564672330588193+0.*I,0.004743472320556173+0.*I,0.0020276536738004676+0.*I,0.0008288050624011154+0.*I,0.0003251328947275447+0.*I,0.00012279079631960496+0.*I,0.00004476343539785862+0.*I,0.000015788387992739742+0.*I,5.398701132402462*^-6+0.*I,1.7929003882358419*^-6+0.*I,5.792039301264788*^-7+0.*I,1.8227895624856278*^-7+0.*I,5.59540218694629*^-8+0.*I,1.677348623924634*^-8+0.*I,4.91557895053745*^-9+0.*I,1.4096386145995669*^-9+0.*I,3.95922725633855*^-10+0.*I,1.0900333108549257*^-10+0.*I,2.9439190746698836*^-11+0.*I,7.80503140268981*^-12+0.*I,2.032686893158619*^-12+0.*I,5.203293788920089*^-13+0.*I,1.3099229896886284*^-13+0.*I,3.2449235938989253*^-14+0.*I,7.913559913128517*^-15+0.*I,1.9008699253200997*^-15+0.*I,4.499232814741904*^-16+0.*I,1.049812359747423*^-16+0.*I,2.415703549751944*^-17+0.*I,5.483991032102582*^-18+0.*I,1.2286407220667498*^-18+0.*I,2.717529373937481*^-19+0.*I,5.93585953718122*^-20+0.*I,1.2808112819063511*^-20+0.*I,2.730893238207798*^-21+0.*I,5.755226546292221*^-22+0.*I,1.1991483203825577*^-22+0.*I,2.4708464307704566*^-23+0.*I,5.036001282670765*^-24+0.*I,1.0155318787419396*^-24+0.*I,2.0265867706276812*^-25+0.*I,4.003069356737519*^-26+0.*I,7.828273250838307*^-27+0.*I,1.5158946160950222*^-27+0.*I,2.907262032341985*^-28+0.*I,5.52319475044273*^-29+0.*I,1.03959342766192*^-29+0.*I,1.9389959623679767*^-30+0.*I,3.584273279303758*^-31+0.*I,6.567563885775654*^-32+0.*I,1.193032540624243*^-32+0.*I,2.148862626088732*^-33+0.*I,3.838264249863355*^-34+0.*I,6.799710326019123*^-35+0.*I,1.1949034908720592*^-35+0.*I,2.083137125719036*^-36+0.*I,3.6032923208691655*^-37+0.*I,6.184862968159135*^-38+0.*I,1.0535626714965518*^-38+0.*I,1.7813104790378444*^-39+0.*I,2.989617509227014*^-40+0.*I,4.981209551902055*^-41+0.*I,8.240285741792984*^-42+0.*I,1.3535734786639199*^-42+0.*I,2.20798501362828*^-43+0.*I,3.577062893697382*^-44+0.*I,5.755903874934244*^-45+0.*I,9.200178389368684*^-46+0.*I,1.4608746410969092*^-46+0.*I,2.3046282129657657*^-47+0.*I,3.61240389590246*^-48+0.*I,5.626451750473362*^-49+0.*I,8.708638181974371*^-50+0.*I,1.3396053675796848*^-50+0.*I,2.0480818407202422*^-51+0.*I,3.1123867234939787*^-52+0.*I,4.70161303736863*^-53+0.*I,7.060538368335443*^-54+0.*I,1.0541348656304821*^-54+0.*I,1.5647721081207389*^-55+0.*I
-0.05288556416449045+0.*I,0.19389991110749527+0.*I,-0.3663448543338759+0.*I,0.31186186209958405+0.*I,0.08317044959507318+0.*I,-0.3079330685523676+0.*I,-0.06865306854304895+0.*I,0.2678640599733267+0.*I,0.1954404087671844+0.*I,-0.11526049673926388+0.*I,-0.2885247247794901+0.*I,-0.1989939650458653+0.*I,0.030812407332023756+0.*I,0.23386642751650252+0.*I,0.32757012206067504+0.*I,0.3185433641039543+0.*I,0.25296853625209864+0.*I,0.17449838303315546+0.*I,0.10798609156505279+0.*I,0.06115675479757036+0.*I,0.03213002190635557+0.*I,0.01581437315390102+0.*I,0.007347387013634199+0.*I,0.003241385767624689+0.*I,0.0013643753284011103+0.*I,0.0005501373677920011+0.*I,0.00021320554764854818+0.*I,0.0000796451977485638+0.*I,0.000028749453856661446+0.*I,0.00001004957221264386+0.*I,3.408324932167417*^-6+0.*I,1.123426424545387*^-6+0.*I,3.604254489194424*^-7+0.*I,1.127052994744592*^-7+0.*I,3.439265416410067*^-8+0.*I,1.0253335105063805*^-8+0.*I,2.98941352642418*^-9+0.*I,8.531678264466966*^-10+0.*I,2.3855264956311286*^-10+0.*I,6.540036698820778*^-11+0.*I,1.7593067119049143*^-11+0.*I,4.646915604768608*^-12+0.*I,1.2059402673041343*^-12+0.*I,3.076678362784425*^-13+0.*I,7.721017585066033*^-14+0.*I,1.906904304410261*^-14+0.*I,4.637214929088118*^-15+0.*I,1.1108593447957138*^-15+0.*I,2.6225426646680195*^-16+0.*I,6.10415195366809*^-17+0.*I,1.4013138307146958*^-17+0.*I,3.1740365564129946*^-18+0.*I,7.095873152841664*^-19+0.*I,1.5662480850598856*^-19+0.*I,3.414384477183292*^-20+0.*I,7.353452782950577*^-21+0.*I,1.5650239933809932*^-21+0.*I,3.2924534553535197*^-22+0.*I,6.848573393528315*^-23+0.*I,1.40886817064326*^-23+0.*I,2.867039715634578*^-24+0.*I,5.772835471074277*^-25+0.*I,1.1503545733902328*^-25+0.*I,2.2690939467622373*^-26+0.*I,4.431379961699644*^-27+0.*I,8.569893514279128*^-28+0.*I,1.6415070789550128*^-28+0.*I,3.1147195852305284*^-29+0.*I,5.855704051913396*^-30+0.*I,1.0909269570630308*^-30+0.*I,2.0143664478108143*^-31+0.*I,3.687015623144725*^-32+0.*I,6.690680842309673*^-33+0.*I,1.203891775826115*^-33+0.*I,2.1482620943984427*^-34+0.*I,3.802145028700083*^-35+0.*I,6.675268174184166*^-36+0.*I,1.1626864804671094*^-36+0.*I,2.0093885483467185*^-37+0.*I,3.446073353804451*^-38+0.*I,5.8653610150134527*^-39+0.*I,9.908854851360618*^-40+0.*I,1.661720973480676*^-40+0.*I,2.766589456312005*^-41+0.*I,4.573282984575772*^-42+0.*I,7.506745372166272*^-43+0.*I,1.2236518097841113*^-43+0.*I,1.9810149449180245*^-44+0.*I,3.1855279988594023*^-45+0.*I,5.088360554983837*^-46+0.*I,8.074489634808107*^-47+0.*I,1.2730047867343193*^-47+0.*I,1.9941544817666035*^-48+0.*I,3.1041058115897024*^-49+0.*I,4.80172701901037*^-50+0.*I,7.382017707064422*^-51+0.*I,1.1279815326690728*^-51+0.*I,1.7132077483776457*^-52+0.*I,2.586606074817938*^-53+0.*I,3.8823361964864354*^-54+0.*I
