0.42920809542780225+0.*I,0.5582390138864057+0.*I,0.5134018949488234+0.*I,0.3855219590113963+0.*I,0.25070985440706656+0.*I,0.1458272489047735+0.*I,0.07743108373120293+0.*I,0.03806436576650729+0.*I,0.017503539727990583+0.*I,0.007588516977633599+0.*I,0.0031211108275413734+0.*I,0.001223954090036964+0.*I,0.0004595436666416053+0.*I,0.00016577055410550568+0.*I,0.00005762297167284573+0.*I,0.00001935095050804108+0.*I,6.2920851473027405*^-6+0.*I,1.9848258641601594*^-6+0.*I,6.084689738355351*^-7+0.*I,1.8155738459853696*^-7+0.*I,5.2802100613409684*^-8+0.*I,1.498627967409121*^-8+0.*I,4.155609906770176*^-9+0.*I,1.1269979735063814*^-9+0.*I,2.992056529450594*^-10+0.*I,7.783090320456659*^-11+0.*I,1.9852612994118853*^-11+0.*I,4.969218285771162*^-12+0.*I,1.2214096283337095*^-12+0.*I,2.949949765400495*^-13+0.*I,7.004969896949481*^-14+0.*I,1.6363556735016358*^-14+0.*I,3.762313644729173*^-15+0.*I,8.518248547704569*^-16+0.*I,1.9000416872777164*^-16+0.*I,4.177162664152118*^-17+0.*I,9.054874124850692*^-18+0.*I,1.936126974028315*^-18+0.*I,4.0850212257259175*^-19+0.*I,8.507741663840226*^-20+0.*I,1.749591171977384*^-20+0.*I,3.553832302286361*^-21+0.*I,7.132217283730593*^-22+0.*I,1.4146291988088823*^-22+0.*I,2.7737579493961136*^-23+0.*I,5.3779230423525056*^-24+0.*I,1.0313069573448718*^-24+0.*I,1.9565515675602947*^-25+0.*I,3.6730171852397535*^-26+0.*I,6.824599979485269*^-27+0.*I,1.2552911833741685*^-27+0.*I,2.2861865778514576*^-28+0.*I,4.123464681481142*^-29+0.*I,7.366761750016701*^-30+0.*I,1.3038631901272137*^-30+0.*I,2.2866671891324065*^-31+0.*I,3.974305309395931*^-32+0.*I,6.846617712266813*^-33+0.*I,1.1692688034733242*^-33+0.*I,1.979888062288917*^-34+0.*I,3.3244307602126275*^-35+0.*I,5.5361092863080385*^-36+0.*I,9.144523708746976*^-37+0.*I,1.4984528970242357*^-37+0.*I,2.436157648530242*^-38+0.*I,3.930076379450164*^-39+0.*I,6.2918926353183565*^-40+0.*I,9.997609789654822*^-41+0.*I,1.576863156309485*^-41+0.*I,2.4690036999892342*^-42+0.*I,3.8381770204926495*^-43+0.*I,5.924450930835724*^-44+0.*I,9.081009683310166*^-45+0.*I,1.3823721920778673*^-45+0.*I,2.090072779911294*^-46+0.*I,3.1389403136819967*^-47+0.*I,4.6830472733113494*^-48+0.*I,6.941214405566236*^-49+0.*I,1.0222107368649067*^-49+0.*I,1.4958194390744881*^-50+0.*I,2.1751362164681624*^-51+0.*I,3.1433752570133874*^-52+0.*I,4.514831893582605*^-53+0.*I,6.445473368667598*^-54+0.*I,9.146763614762971*^-55+0.*I,1.290358160829531*^-55+0.*I,1.80972809001289*^-56+0.*I,2.5235155273212473*^-57+0.*I,3.4987823373383564*^-58+0.*I,4.823632385505932*^-59+0.*I,6.613102099244289*^-60+0.*I,9.016475601720422*^-61+0.*I,1.2226303670556011*^-61+0.*I,1.6489442943588304*^-62+0.*I,2.2120469357295776*^-63+0.*I,2.9517856373703094*^-64+0.*I,3.9183342372630665*^-65+0.*I,5.174494051160958*^-66+0.*I,6.79840658413235*^-67+0.*I,8.886726557905151*^-68+0.*I
-0.5582390138864057+0.*I,-0.296851827356871+0.*I,0.12172556404271284+0.*I,0.3878184579393684+0.*I,0.4449642764999375+0.*I,0.3709376317111091+0.*I,0.2564935047789533+0.*I,0.15535590475326133+0.*I,0.08489673368734879+0.*I,0.04264080013912795+0.*I,0.01993760123490571+0.*I,0.008759647586230865+0.*I,0.003642207107362028+0.*I,0.0014413028357834728+0.*I,0.0005453107092275475+0.*I,0.00019800446905870222+0.*I,0.0000692201553457741+0.*I,0.000023361416442464872+0.*I,7.629512676214057*^-6+0.*I,2.416116594576254*^-6+0.*I,7.432735465665001*^-7+0.*I,2.2247808471523015*^-7+0.*I,6.488698995642783*^-8+0.*I,1.8463802633735647*^-8+0.*I,5.1319854364597966*^-9+0.*I,1.3947994036724807*^-9+0.*I,3.7104047856606794*^-10+0.*I,9.669411085542584*^-11+0.*I,2.470603502314546*^-11+0.*I,6.1938141428775846*^-12+0.*I,1.52464560197855*^-12+0.*I,3.6873735762021407*^-13+0.*I,8.767289421117947*^-14+0.*I,2.0504941260399935*^-14+0.*I,4.719825475119052*^-15+0.*I,1.0697505765659072*^-15+0.*I,2.3885275923760806*^-16+0.*I,5.2560472838579605*^-17+0.*I,1.1403779933610386*^-17+0.*I,2.4404410762558882*^-18+0.*I,5.153211982903704*^-19+0.*I,1.0740629130681356*^-19+0.*I,2.2103831236156608*^-20+0.*I,4.492917350454523*^-21+0.*I,9.022826494846332*^-22+0.*I,1.7907467574079826*^-22+0.*I,3.513350452158083*^-23+0.*I,6.815810191270607*^-24+0.*I,1.307766489200803*^-24+0.*I,2.482349538855049*^-25+0.*I,4.662454546179443*^-26+0.*I,8.667224876214575*^-27+0.*I,1.5949617512759057*^-27+0.*I,2.906113615268733*^-28+0.*I,5.243858425772594*^-29+0.*I,9.37229844163719*^-30+0.*I,1.65949420569298*^-30+0.*I,2.911485849045531*^-31+0.*I,5.062150616212201*^-32+0.*I,8.723814798516172*^-33+0.*I,1.4903763027607843*^-33+0.*I,2.5244593750657327*^-34+0.*I,4.240200799671849*^-35+0.*I,7.063348065561125*^-36+0.*I,1.1670770288777552*^-36+0.*I,1.9129775103868446*^-37+0.*I,3.1109751809766893*^-38+0.*I,5.0201046152704036*^-39+0.*I,8.039149382771533*^-40+0.*I,1.277728419397587*^-40+0.*I,2.0157963902786975*^-41+0.*I,3.157050520738426*^-42+0.*I,4.9089533817357075*^-43+0.*I,7.579023215700705*^-44+0.*I,1.161977503110752*^-44+0.*I,1.7692302635371635*^-45+0.*I,2.675555814215023*^-46+0.*I,4.0190780969482453*^-47+0.*I,5.997363235310269*^-48+0.*I,8.89105766710888*^-49+0.*I,1.3096112018213095*^-49+0.*I,1.9167390531910725*^-50+0.*I,2.787726301583289*^-51+0.*I,4.029376135491857*^-52+0.*I,5.788408776052156*^-53+0.*I,8.26507209979204*^-54+0.*I,1.1730911447385783*^-54+0.*I,1.6551805002267446*^-55+0.*I,2.3217613429885346*^-56+0.*I,3.2380072604637234*^-57+0.*I,4.490087784714059*^-58+0.*I,6.191226750327947*^-59+0.*I,8.489281154990834*^-60+0.*I,1.1576154362189178*^-60+0.*I,1.569940360795585*^-61+0.*I,2.1176449782701887*^-62+0.*I,2.841184600547177*^-63+0.*I,3.791810880714654*^-64+0.*I,5.034065953078286*^-65+0.*I,6.648746107651883*^-66+0.*I
0.5134018949488234+0.*I,-0.12172556404271284+0.*I,-0.40880053335677075+0.*I,-0.20758656280590188+0.*I,0.13923286808010057+0.*I,0.3624059500681553+0.*I,0.4065905846443758+0.*I,0.33697751218821925+0.*I,0.23263388434216012+0.*I,0.14087722841723901+0.*I,0.07701149181258356+0.*I,0.03870173680898931+0.*I,0.018106997713473273+0.*I,0.007960303515545376+0.*I,0.0033118168904858023+0.*I,0.0013112939048328508+0.*I,0.0004963807394463319+0.*I,0.0001803246437868437+0.*I,0.00006306753038072997+0.*I,0.00002129368051466437+0.*I,6.9568568657362935*^-6+0.*I,2.203872662163006*^-6+0.*I,6.782009899197224*^-7+0.*I,2.0306167761825974*^-7+0.*I,5.9240698287616546*^-8+0.*I,1.686153780405583*^-8+0.*I,4.6877818371082804*^-9+0.*I,1.2743620191122311*^-9+0.*I,3.390745595845211*^-10+0.*I,8.838144446389836*^-11+0.*I,2.258635121335831*^-11+0.*I,5.6634149426152296*^-12+0.*I,1.3943183228298429*^-12+0.*I,3.3727097197140016*^-13+0.*I,8.020330417100386*^-14+0.*I,1.8760617102133685*^-14+0.*I,4.3188989423308*^-15+0.*I,9.790056871538519*^-16+0.*I,2.1861794815215579*^-16+0.*I,4.811330103192043*^-17+0.*I,1.04400530939808*^-17+0.*I,2.234436419314831*^-18+0.*I,4.718689832286203*^-19+0.*I,9.835919771744551*^-20+0.*I,2.0243838008814247*^-20+0.*I,4.115210795777094*^-21+0.*I,8.265003533115485*^-22+0.*I,1.640476100753232*^-22+0.*I,3.21877861236004*^-23+0.*I,6.244816862672239*^-24+0.*I,1.1982950541160543*^-24+0.*I,2.274713302801757*^-25+0.*I,4.272749252437235*^-26+0.*I,7.943298350633629*^-27+0.*I,1.4618341531009953*^-27+0.*I,2.663707296218362*^-28+0.*I,4.806733624965156*^-29+0.*I,8.591510882832485*^-30+0.*I,1.5213274683738836*^-30+0.*I,2.669220268120896*^-31+0.*I,4.641163054324666*^-32+0.*I,7.998702389108053*^-33+0.*I,1.3665631671655454*^-33+0.*I,2.314846516226392*^-34+0.*I,3.8882991783191014*^-35+0.*I,6.477429803089863*^-36+0.*I,1.070310862847782*^-36+0.*I,1.75443810962206*^-37+0.*I,2.853264310857252*^-38+0.*I,4.6044208320876094*^-39+0.*I,7.373754277250073*^-40+0.*I,1.1720145161713764*^-40+0.*I,1.849083593820639*^-41+0.*I,2.896052622268651*^-42+0.*I,4.503274963329472*^-43+0.*I,6.952917166749306*^-44+0.*I,1.0660201987804112*^-44+0.*I,1.6231760203794918*^-45+0.*I,2.4547568482690997*^-46+0.*I,3.6875149652103216*^-47+0.*I,5.502756134357085*^-48+0.*I,8.158035777201764*^-49+0.*I,1.2016736356885307*^-49+0.*I,1.758809632093186*^-50+0.*I,2.5580992869931517*^-51+0.*I,3.697568531868972*^-52+0.*I,5.311883238723275*^-53+0.*I,7.584843655757412*^-54+0.*I,1.076569734631499*^-54+0.*I,1.5190286515436742*^-55+0.*I,2.1308268131027794*^-56+0.*I,2.971790251963843*^-57+0.*I,4.1210199640591106*^-58+0.*I,5.682454234552179*^-59+0.*I,7.79182713609766*^-60+0.*I,1.0625311419907689*^-60+0.*I,1.4410176388637092*^-61+0.*I,1.9437835444905922*^-62+0.*I,2.607970261150332*^-63+0.*I,3.4806320780780516*^-64+0.*I
-0.3855219590113963+0.*I,0.3878184579393684+0.*I,0.20758656280590188+0.*I,-0.25292035616079256+0.*I,-0.3442525751619088+0.*I,-0.09238775133475897+0.*I,0.2072038269864705+0.*I,0.36803539970775323+0.*I,0.3755933486419324+0.*I,0.2971466705880883+0.*I,0.19937625217361093+0.*I,0.11840400661758835+0.*I,0.0638066300944287+0.*I,0.03171519816076504+0.*I,0.014709323008231542+0.*I,0.006420775453993521+0.*I,0.0026555630634368787+0.*I,0.0010462137559016868+0.*I,0.00039434491554009017+0.*I,0.00014272669462193674+0.*I,0.00004975602799929913+0.*I,0.000016751188806188443+0.*I,5.458843061909985*^-6+0.*I,1.7253711427030369*^-6+0.*I,5.298603385835795*^-7+0.*I,1.5835155840124422*^-7+0.*I,4.61188904661208*^-8+0.*I,1.3106406031880822*^-8+0.*I,3.6386235921056197*^-9+0.*I,9.878585623718398*^-10+0.*I,2.6252620338234933*^-10+0.*I,6.835220924074757*^-11+0.*I,1.744961909973707*^-11+0.*I,4.371168374059472*^-12+0.*I,1.0751972970985973*^-12+0.*I,2.598587792556509*^-13+0.*I,6.174555148510268*^-14+0.*I,1.4432323083111333*^-14+0.*I,3.320142950398144*^-15+0.*I,7.521091497198754*^-16+0.*I,1.6784532704472481*^-16+0.*I,3.691738812548421*^-17+0.*I,8.006161323699913*^-18+0.*I,1.7126075925439079*^-18+0.*I,3.6148561658754484*^-19+0.*I,7.531386774414938*^-20+0.*I,1.549362754008178*^-20+0.*I,3.148196584649357*^-21+0.*I,6.320201002914574*^-22+0.*I,1.253960527995227*^-22+0.*I,2.4594538544870637*^-23+0.*I,4.769885101392416*^-24+0.*I,9.149538886419081*^-25+0.*I,1.7362630633843231*^-25+0.*I,3.260284537236669*^-26+0.*I,6.059177717440957*^-27+0.*I,1.1147585291843146*^-27+0.*I,2.030691538325199*^-28+0.*I,3.6634214119028334*^-29+0.*I,6.54621236175258*^-30+0.*I,1.158860333672206*^-30+0.*I,2.032752758753493*^-31+0.*I,3.5336410663862857*^-32+0.*I,6.088553508836727*^-33+0.*I,1.0399839269455278*^-33+0.*I,1.7612646798077965*^-34+0.*I,2.957812473417395*^-35+0.*I,4.9263481464234225*^-36+0.*I,8.138539800369301*^-37+0.*I,1.333802136432538*^-37+0.*I,2.168775827609369*^-38+0.*I,3.4992048526918594*^-39+0.*I,5.60282433167411*^-40+0.*I,8.903843398255256*^-41+0.*I,1.4045245725286782*^-41+0.*I,2.1994268787561376*^-42+0.*I,3.4195090133836395*^-43+0.*I,5.278814467016824*^-44+0.*I,8.092274457452709*^-45+0.*I,1.2319932189367663*^-45+0.*I,1.8629034355870396*^-46+0.*I,2.798055924394877*^-47+0.*I,4.1748907241955744*^-48+0.*I,6.188624791449776*^-49+0.*I,9.114653881249909*^-50+0.*I,1.333886673082254*^-50+0.*I,1.9398370229320288*^-51+0.*I,2.8035808244344488*^-52+0.*I,4.0271293447479673*^-53+0.*I,5.749698434513503*^-54+0.*I,8.160055276151299*^-55+0.*I,1.151252236086531*^-55+0.*I,1.6147575022265411*^-56+0.*I,2.251816322438459*^-57+0.*I,3.122311001943114*^-58+0.*I,4.304918839116595*^-59+0.*I,5.902375412214032*^-60+0.*I,8.048011236481464*^-61+0.*I,1.0913811534399059*^-61+0.*I,1.472028213633596*^-62+0.*I
0.25070985440706656+0.*I,-0.4449642764999375+0.*I,0.13923286808010057+0.*I,0.3442525751619088+0.*I,-0.02904850922522401+0.*I,-0.3248051449384246+0.*I,-0.24789872003253474+0.*I,0.03476677692605905+0.*I,0.27622750143933655+0.*I,0.37015174747861623+0.*I,0.3401732155774473+0.*I,0.25362847234743385+0.*I,0.16358748869744938+0.*I,0.09440423978221357+0.*I,0.04976804209392887+0.*I,0.024308969228972355+0.*I,0.011114604327018452+0.*I,0.004794217333752813+0.*I,0.0019629069883685506+0.*I,0.0007666378252381215+0.*I,0.0002867896108122957+0.*I,0.00010311187024171163+0.*I,0.000035735064614509756+0.*I,0.000011967814925446752+0.*I,3.8817039701970896*^-6+0.*I,1.2216728053281323*^-6+0.*I,3.7372713957845394*^-7+0.*I,1.1129712895692272*^-7+0.*I,3.23100475423152*^-8+0.*I,9.154876815793732*^-9+0.*I,2.534637947742304*^-9+0.*I,6.863917049849471*^-10+0.*I,1.8198153245971465*^-10+0.*I,4.7277588409594844*^-11+0.*I,1.204482172037693*^-11+0.*I,3.01148701264998*^-12+0.*I,7.394224169298367*^-13+0.*I,1.7840623944096948*^-13+0.*I,4.232427588398621*^-14+0.*I,9.878036852692855*^-15+0.*I,2.2692260020191348*^-15+0.*I,5.133593918079702*^-16+0.*I,1.1441950087642701*^-16+0.*I,2.5136224754491395*^-17+0.*I,5.4449980836811886*^-18+0.*I,1.1634820471521017*^-18+0.*I,2.453260477760824*^-19+0.*I,5.1062167008567176*^-20+0.*I,1.049466212933143*^-20+0.*I,2.130523696138982*^-21+0.*I,4.273478537689601*^-22+0.*I,8.471815116608782*^-23+0.*I,1.6603059110201212*^-23+0.*I,3.217571021642597*^-24+0.*I,6.1674173788211385*^-25+0.*I,1.1695422559626473*^-25+0.*I,2.1946425353350656*^-26+0.*I,4.076062700684155*^-27+0.*I,7.494406028056447*^-28+0.*I,1.3643928348659915*^-28+0.*I,2.4599749780123552*^-29+0.*I,4.3933017643052396*^-30+0.*I,7.773158421931208*^-31+0.*I,1.362775681444571*^-31+0.*I,2.3677899203426976*^-32+0.*I,4.077771944683308*^-33+0.*I,6.961940626437674*^-34+0.*I,1.1785002551353584*^-34+0.*I,1.9782594117293568*^-35+0.*I,3.293450589089402*^-36+0.*I,5.438656391940688*^-37+0.*I,8.909657212663239*^-38+0.*I,1.448151005754337*^-38+0.*I,2.33562477275832*^-39+0.*I,3.738349824910162*^-40+0.*I,5.93873826088473*^-41+0.*I,9.364704459157345*^-42+0.*I,1.465974685972395*^-42+0.*I,2.2784362570573627*^-43+0.*I,3.5161673400927154*^-44+0.*I,5.388494180728063*^-45+0.*I,8.20110430928386*^-46+0.*I,1.2397238540132784*^-46+0.*I,1.861507814626246*^-47+0.*I,2.776710397000417*^-48+0.*I,4.114903479361345*^-49+0.*I,6.05882798174475*^-50+0.*I,8.86447716488611*^-51+0.*I,1.2888070317526593*^-51+0.*I,1.8622020893782296*^-52+0.*I,2.6742555550402153*^-53+0.*I,3.817230903360928*^-54+0.*I,5.4162020221289015*^-55+0.*I,7.639640215779088*^-56+0.*I,1.0713036756148311*^-56+0.*I,1.493630723724409*^-57+0.*I,2.0705870067409054*^-58+0.*I,2.854245561302707*^-59+0.*I,3.9125884137839457*^-60+0.*I,5.3338248088115404*^-61+0.*I
-0.1458272489047735+0.*I,0.3709376317111091+0.*I,-0.3624059500681553+0.*I,-0.09238775133475897+0.*I,0.3248051449384246+0.*I,0.15987681574258306+0.*I,-0.21161407763623702+0.*I,-0.31354007518931015+0.*I,-0.11669289703172457+0.*I,0.15529656914735449+0.*I,0.3256093440226088+0.*I,0.35703353263604476+0.*I,0.2977676620015093+0.*I,0.2088659724203707+0.*I,0.12902055619778643+0.*I,0.07206128499868672+0.*I,0.037020313969207574+0.*I,0.017705725623526146+0.*I,0.00795464839469327+0.*I,0.0033804895616501283+0.*I,0.0013664623432843941+0.*I,0.0005277680192710272+0.*I,0.0001955037179748821+0.*I,0.0000696820065848227+0.*I,0.000023962346850141858+0.*I,7.969158884982886*^-6+0.*I,2.5684614537872505*^-6+0.*I,8.037265908766157*^-7+0.*I,2.4458369868731086*^-7+0.*I,7.248789656959661*^-8+0.*I,2.095048586899444*^-8+0.*I,5.911952760110124*^-9+0.*I,1.6305980138584757*^-9+0.*I,4.400196614516962*^-10+0.*I,1.1627890721504723*^-10+0.*I,3.0115949070201684*^-11+0.*I,7.650577067677122*^-12+0.*I,1.9076751252322736*^-12+0.*I,4.672138310046853*^-13+0.*I,1.1245963612235496*^-13+0.*I,2.6619395215178172*^-14+0.*I,6.1994750667066994*^-15+0.*I,1.4213039180678908*^-15+0.*I,3.209231714459778*^-16+0.*I,7.139896922139685*^-17+0.*I,1.5658246276826238*^-17+0.*I,3.3863200601868697*^-18+0.*I,7.224547309804048*^-19+0.*I,1.521060397821768*^-19+0.*I,3.1614254159081877*^-20+0.*I,6.488737435588584*^-21+0.*I,1.3155626526934096*^-21+0.*I,2.635505356173296*^-22+0.*I,5.2184120037785187*^-23+0.*I,1.0215284961026998*^-23+0.*I,1.977473643138398*^-24+0.*I,3.786384006538466*^-25+0.*I,7.172878830076497*^-26+0.*I,1.3446651623421198*^-26+0.*I,2.4950520905199744*^-27+0.*I,4.583309151256527*^-28+0.*I,8.336783546525265*^-29+0.*I,1.5018280383481597*^-29+0.*I,2.6799306637680028*^-30+0.*I,4.737890239532392*^-31+0.*I,8.300001333490143*^-32+0.*I,1.4410334759343248*^-32+0.*I,2.4799403695797807*^-33+0.*I,4.231027270071315*^-34+0.*I,7.157341547826134*^-35+0.*I,1.2006620236169186*^-35+0.*I,1.997619079305112*^-36+0.*I,3.296744416773497*^-37+0.*I,5.397523873886411*^-38+0.*I,8.767884011454151*^-39+0.*I,1.4133135492370835*^-39+0.*I,2.2608759208314023*^-40+0.*I,3.5897058947866903*^-41+0.*I,5.65760913781921*^-42+0.*I,8.852084512796629*^-43+0.*I,1.375124359417013*^-43+0.*I,2.121124738871835*^-44+0.*I,3.249084656366184*^-45+0.*I,4.9427430103737855*^-46+0.*I,7.468402148191142*^-47+0.*I,1.120932384145792*^-47+0.*I,1.67132747052649*^-48+0.*I,2.475776640697679*^-49+0.*I,3.6438924157407324*^-50+0.*I,5.3291664561248556*^-51+0.*I,7.745104291434848*^-52+0.*I,1.1186732037727151*^-52+0.*I,1.605905897574398*^-53+0.*I,2.2914477620776425*^-54+0.*I,3.2501558890913965*^-55+0.*I,4.582826319443867*^-56+0.*I,6.424324688605709*^-57+0.*I,8.953970419353886*^-58+0.*I,1.24087051541276*^-58+0.*I,1.7099673483381394*^-59+0.*I
0.07743108373120293+0.*I,-0.2564935047789533+0.*I,0.4065905846443758+0.*I,-0.2072038269864705+0.*I,-0.24789872003253474+0.*I,0.21161407763623702+0.*I,0.27223926848865826+0.*I,-0.06208639656437939+0.*I,-0.3000835143298075+0.*I,-0.22537811310047007+0.*I,0.027595559581997674+0.*I,0.2513001291364452+0.*I,0.34681353996293923+0.*I,0.3273988618480004+0.*I,0.25054094587796794+0.*I,0.16573644304926677+0.*I,0.09801860758811205+0.*I,0.052913120414797246+0.*I,0.026443471827859298+0.*I,0.012360434448794462+0.*I,0.005446339639017519+0.*I,0.0022761836705331813+0.*I,0.0009067906128347722+0.*I,0.0003457751550724955+0.*I,0.000126640530423557+0.*I,0.00004468148639502255+0.*I,0.000015225330168490893+0.*I,5.021768270343101*^-6+0.*I,1.606379274623454*^-6+0.*I,4.992239383924166*^-7+0.*I,1.5096361391967457*^-7+0.*I,4.4481971044789436*^-8+0.*I,1.2787258143220386*^-8+0.*I,3.590450482588152*^-9+0.*I,9.85714746724399*^-10+0.*I,2.648493309085303*^-10+0.*I,6.970641903721686*^-11+0.*I,1.7985571341540917*^-11+0.*I,4.552796778775893*^-12+0.*I,1.1314526104338093*^-12+0.*I,2.762352144940197*^-13+0.*I,6.629303083096317*^-14+0.*I,1.5647587951991674*^-14+0.*I,3.6345170327441705*^-15+0.*I,8.311527635642942*^-16+0.*I,1.8721994339020096*^-16+0.*I,4.155765874335419*^-17+0.*I,9.0940562968377*^-18+0.*I,1.9626455729724475*^-18+0.*I,4.178927365925453*^-19+0.*I,8.781711290597272*^-20+0.*I,1.82192228910508*^-20+0.*I,3.732972006981242*^-21+0.*I,7.555879204874224*^-22+0.*I,1.5112826694080889*^-22+0.*I,2.987831582070884*^-23+0.*I,5.840233049837015*^-24+0.*I,1.1289555097756432*^-24+0.*I,2.158739875487353*^-25+0.*I,4.084138859738785*^-26+0.*I,7.646683782614974*^-27+0.*I,1.4171312841551345*^-27+0.*I,2.600157178166035*^-28+0.*I,4.724180580836682*^-29+0.*I,8.501045274045135*^-30+0.*I,1.515359393775159*^-30+0.*I,2.6762832884719714*^-31+0.*I,4.683759142259722*^-32+0.*I,8.124065030648363*^-33+0.*I,1.396807235485518*^-33+0.*I,2.38094501778562*^-34+0.*I,4.024161614162242*^-35+0.*I,6.744905551898833*^-36+0.*I,1.1212694799438541*^-36+0.*I,1.8489925397486401*^-37+0.*I,3.024871258343005*^-38+0.*I,4.9099722138608754*^-39+0.*I,7.908675440422224*^-40+0.*I,1.2642461980701002*^-40+0.*I,2.0059118586938077*^-41+0.*I,3.1593081460579744*^-42+0.*I,4.939902429896653*^-43+0.*I,7.668951152386505*^-44+0.*I,1.182193322385278*^-44+0.*I,1.809749505553111*^-45+0.*I,2.7514853872524508*^-46+0.*I,4.155037676416551*^-47+0.*I,6.232767069006514*^-48+0.*I,9.288019946625451*^-49+0.*I,1.3751144454833578*^-49+0.*I,2.0228524814199454*^-50+0.*I,2.956885665370072*^-51+0.*I,4.295208109048235*^-52+0.*I,6.200786970462977*^-53+0.*I,8.897235355729598*^-54+0.*I,1.2689396651802128*^-54+0.*I,1.7990187670047166*^-55+0.*I,2.535535584347477*^-56+0.*I,3.5528165485288116*^-57+0.*I,4.949644330237386*^-58+0.*I
-0.03806436576650729+0.*I,0.15535590475326133+0.*I,-0.33697751218821925+0.*I,0.36803539970775323+0.*I,-0.03476677692605905+0.*I,-0.31354007518931015+0.*I,0.06208639656437939+0.*I,0.30276033566311406+0.*I,0.0811449798581871+0.*I,-0.22946903921792394+0.*I,-0.2829440767140756+0.*I,-0.08894382851408406+0.*I,0.15853894935454782+0.*I,0.31168109948181344+0.*I,0.3398484246496872+0.*I,0.2852799716570216+0.*I,0.202384957667303+0.*I,0.12673939337277382+0.*I,0.07185040474097498+0.*I,0.037489587242479805+0.*I,0.01821558006765598+0.*I,0.008314387271666135+0.*I,0.0035894729349602943+0.*I,0.0014737178772512706+0.*I,0.0005779959271949411+0.*I,0.0002173631236730751+0.*I,0.0000786276914145855+0.*I,0.000027433302530938658+0.*I,9.253856152364813*^-6+0.*I,3.024212326839246*^-6+0.*I,9.5927949822711*^-7+0.*I,2.958235108763629*^-7+0.*I,8.882036317275178*^-8+0.*I,2.5999183510057094*^-8+0.*I,7.4283997067197204*^-9+0.*I,2.073927831452073*^-9+0.*I,5.663548307794505*^-10+0.*I,1.5141827525570058*^-10+0.*I,3.966700255975825*^-11+0.*I,1.0190152977525303*^-11+0.*I,2.5688945221934866*^-12+0.*I,6.359426075447172*^-13+0.*I,1.5469189737386284*^-13+0.*I,3.699552181481031*^-14+0.*I,8.703629842115116*^-15+0.*I,2.0153213846942154*^-15+0.*I,4.595051990622158*^-16+0.*I,1.0321340152355424*^-16+0.*I,2.284901191860259*^-17+0.*I,4.9872401032226024*^-18+0.*I,1.0736952812397552*^-18+0.*I,2.2808010615258363*^-19+0.*I,4.7822138603120676*^-20+0.*I,9.900291596761027*^-21+0.*I,2.0243222693535997*^-21+0.*I,4.0893364363529373*^-22+0.*I,8.163763728721897*^-23+0.*I,1.6110525593991333*^-23+0.*I,3.143567481625495*^-24+0.*I,6.066481764325294*^-25+0.*I,1.1581230714637877*^-25+0.*I,2.1876338921678903*^-26+0.*I,4.089696472788362*^-27+0.*I,7.568235423480688*^-28+0.*I,1.38666762924066*^-28+0.*I,2.5159848815161564*^-29+0.*I,4.5214958867188165*^-30+0.*I,8.04956273286512*^-31+0.*I,1.4198851769420154*^-31+0.*I,2.4819728520279*^-32+0.*I,4.300047380815796*^-33+0.*I,7.384974732806644*^-34+0.*I,1.257445618761113*^-34+0.*I,2.1230319845883197*^-35+0.*I,3.554771019413112*^-36+0.*I,5.903549044646667*^-37+0.*I,9.725635447077684*^-38+0.*I,1.5895752791190586*^-38+0.*I,2.5778393861544387*^-39+0.*I,4.148527464790569*^-40+0.*I,6.625911259980988*^-41+0.*I,1.0504115359710775*^-41+0.*I,1.653038042006939*^-42+0.*I,2.5826266804894194*^-43+0.*I,4.0062722763923347*^-44+0.*I,6.171101847723985*^-45+0.*I,9.439969228323707*^-46+0.*I,1.434184748251989*^-46+0.*I,2.1642440063712554*^-47+0.*I,3.2442390028814273*^-48+0.*I,4.8312869234581966*^-49+0.*I,7.148140728275835*^-50+0.*I,1.0508472626935671*^-50+0.*I,1.535102584474734*^-51+0.*I,2.228541389622926*^-52+0.*I,3.2153100538126965*^-53+0.*I,4.6108013812464315*^-54+0.*I,6.5722359129686*^-55+0.*I,9.312452451268049*^-56+0.*I,1.3117754034449335*^-56+0.*I
