0.37080391369715987+0.*I,0.-0.5223156855146041*I,-0.5202436994423553+0.*I,0.+0.42309214341955753*I,0.29798453409328474+0.*I,0.-0.18771435294829297*I,-0.10794700926744787+0.*I,0.+0.05747121165110653*I,0.02862161389174889+0.*I,0.-0.013438835035788911*I,-0.005986188410886626+0.*I,0.+0.002542393667468785*I,0.0010338104885639896+0.*I,0.-0.0004038852721709972*I,-0.00015204871627174553+0.*I,0.+0.00005530009624643981*I,0.00001947397708939286+0.*I,0.-6.653021898597992*^-6*I,-2.2088766244801733*^-6+0.*I,0.+7.138112982281828*^-7*I,2.2483151077253085*^-7+0.*I,0.-6.910926757212221*^-8*I,-2.0754568510049678*^-8+0.*I,0.+6.095910044970291*^-9*I,1.7527569090553187*^-9+0.*I,0.-4.937878984963369*^-10*I,-1.3640884358062744*^-10+0.*I,0.+3.697850967009835*^-11*I,9.843717626892974*^-12+0.*I,0.-2.5748320548369897*^-12*I,-6.621814929867723*^-13+0.*I,0.+1.675270537160326*^-13*I,4.171562170109752*^-14+0.*I,0.-1.0228937130801276*^-14*I,-2.4710401941179545*^-15+0.*I,0.+5.883483589610722*^-16*I,1.3812492491791926*^-16+0.*I,0.-3.198600139253876*^-17*I,-7.308982337666394*^-18+0.*I,0.+1.6485926822938391*^-18*I,3.6717417777427564*^-19+0.*I,0.-8.077351112699295*^-20*I,-1.7556303308139332*^-20+0.*I,0.+3.771269826202924*^-21*I,8.008478740008661*^-22+0.*I,0.-1.6816380637059888*^-22*I,-3.4925479074074855*^-23+0.*I,0.+7.175996231866611*^-24*I,1.458983371718641*^-24+0.*I,0.-2.935898662354924*^-25*I,-5.848504357232052*^-26+0.*I,0.+1.1535820471821755*^-26*I,2.2533859167211564*^-27+0.*I,0.-4.359999101970964*^-28*I,-8.357536438998567*^-29+0.*I,0.+1.5873975034708968*^-29*I,2.987998934924488*^-30+0.*I,0.-5.574831809166894*^-31*I,-1.031113639019377*^-31+0.*I,0.+1.890903146773533*^-32*I,3.438606013035526*^-33+0.*I,0.-6.201635822764117*^-34*I,-1.1094281310863098*^-34+0.*I,0.+1.9688727943473763*^-35*I,3.466701352397547*^-36+0.*I,0.-6.056873599066225*^-37*I,-1.050183768455639*^-37+0.*I,0.+1.8072434488538646*^-38*I,3.087101876039374*^-39+0.*I,0.-5.234981788599133*^-40*I,-8.813632017222582*^-41+0.*I,0.+1.4733790781513406*^-41*I,2.4458904948234536*^-42+0.*I,0.-4.032406797171098*^-43*I,-6.60293827049458*^-44+0.*I,0.+1.0739779486902253*^-44*I,1.7353110294320273*^-45+0.*I,0.-2.7856126335250932*^-46*I,-4.442855423800584*^-47+0.*I,0.+7.0410494467431*^-48*I,1.1088713420933116*^-48+0.*I,0.-1.735511153525174*^-49*I,-2.699661056739149*^-50+0.*I,0.+4.1740625656626126*^-51*I,6.41516853491685*^-52+0.*I,0.-9.801383142550755*^-53*I,-1.4887675690418633*^-53+0.*I,0.+2.248309172270478*^-54*I,3.376007906534682*^-55+0.*I,0.-5.040773815288288*^-56*I,-7.48453312473905*^-57+0.*I,0.+1.10517939047975*^-57*I,1.623034018909486*^-58+0.*I,0.-2.3706907620869774*^-59*I,-3.4442902277962443*^-60+0.*I,0.+4.977676814116129*^-61*I,7.156156638322718*^-62+0.*I,0.-1.0234879405397679*^-62*I,-1.456325489649423*^-63+0.*I,0.+2.0617196611701426*^-64*I
0.-0.5223156855146041*I,-0.36493178179337143+0.*I,0.-0.0058488376090611305*I,-0.3051194515651823+0.*I,0.+0.42644223329434433*I,0.401898582511454+0.*I,0.-0.3077498485456389*I,-0.20464679220941706+0.*I,0.+0.12223662881865228*I,0.06693485179394094+0.*I,0.-0.034065161947993826*I,-0.016272716300103907+0.*I,0.+0.007350880951577354*I,0.003158542523242278+0.*I,0.-0.0012970239602216862*I,-0.0005109862375751156+0.*I,0.+0.0001937692729682923*I,0.00007092179465057877+0.*I,0.-0.000025114950085553356*I,-8.622792901715595*^-6+0.*I,0.+2.8755627220189656*^-6*I,9.329598614985272*^-7+0.*I,0.-2.9491624021319064*^-7*I,-9.094869377260271*^-8+0.*I,0.+2.7394798763685716*^-8*I,8.068233190032354*^-9+0.*I,0.-2.3256881573984303*^-9*I,-6.567130854158814*^-10+0.*I,0.+1.8180598591576495*^-10*I,4.938312432700094*^-11+0.*I,0.-1.3170184822725924*^-11*I,-3.450891326487253*^-12+0.*I,0.+8.889153555630864*^-13*I,2.2522948569910598*^-13+0.*I,0.-5.6163724513229985*^-14*I,-1.3790121386140178*^-14+0.*I,0.+3.3355269030018344*^-15*I,7.951255247212099*^-16+0.*I,0.-1.868794968820522*^-16*I,-4.3322366669523206*^-17+0.*I,0.+9.909412793029907*^-18*I,2.2372840277032987*^-18+0.*I,0.-4.987423108701242*^-19*I,-1.0981215583269455*^-19+0.*I,0.+2.3887696886208368*^-20*I,5.135374733807262*^-21+0.*I,0.-1.0913462744443225*^-21*I,-2.2932888797653196*^-22+0.*I,0.+4.7661631210415254*^-23*I,9.799331892950615*^-24+0.*I,0.-1.993611616763668*^-24*I,-4.0141735587964363*^-25+0.*I,0.+8.001185717344878*^-26*I,1.5790746103219374*^-26+0.*I,0.-3.086207374009882*^-27*I,-5.974513543744113*^-28+0.*I,0.+1.1458104617579964*^-28*I,2.1773624499332147*^-29+0.*I,0.-4.100422389542043*^-30*I,-7.653780867469994*^-31+0.*I,0.+1.4162509551741707*^-31*I,2.598280691489917*^-32+0.*I,0.-4.7268984967109424*^-33*I,-8.528476688868801*^-34+0.*I,0.+1.526266159373357*^-34*I,2.7096266512718943*^-35+0.*I,0.-4.7726981213486616*^-36*I,-8.34155567786457*^-37+0.*I,0.+1.4468061015188821*^-37*I,2.490599275102867*^-38+0.*I,0.-4.2557508743031394*^-39*I,-7.218957651686499*^-40+0.*I,0.+1.2157507061253615*^-40*I,2.0329691321197923*^-41+0.*I,0.-3.3757982691629776*^-42*I,-5.567031373610667*^-43+0.*I,0.+9.118286175301026*^-44*I,1.4834910117648037*^-44+0.*I,0.-2.3976042481669967*^-45*I,-3.849715809507555*^-46+0.*I,0.+6.141510074524516*^-47*I,9.735377372728084*^-48+0.*I,0.-1.533544670910635*^-48*I,-2.4007122835482816*^-49+0.*I,0.+3.735227244900319*^-50*I,5.776430526231654*^-51+0.*I,0.-8.87972048043684*^-52*I,-1.3569601824596778*^-52+0.*I,0.+2.0615463898502386*^-53*I,3.11391497350074*^-54+0.*I,0.-4.6766705332967236*^-55*I,-6.984113597766137*^-56+0.*I,0.+1.0371887181837801*^-56*I,1.5318036924366576*^-57+0.*I,0.-2.249953578884313*^-58*I,-3.2869631222831926*^-59+0.*I,0.+4.7763054477445323*^-60*I,6.903828045713512*^-61+0.*I,0.-9.926875168886435*^-62*I,-1.4199841115173168*^-62+0.*I
-0.5202436994423553+0.*I,0.-0.0058488376090611305*I,-0.37075741751437735+0.*I,0.+0.29674573234951274*I,-0.006753496728742751+0.*I,0.+0.27396009204261773*I,0.3895797357865915+0.*I,0.-0.3719122728888765*I,-0.2875418588865565+0.*I,0.+0.19263372104595597*I,0.11574085059935238+0.*I,0.-0.06368172254230778*I,-0.032538131090988055+0.*I,0.+0.015595129878630008*I,0.007064839255795059+0.*I,0.-0.0030430872086407664*I,-0.0012522867295342284+0.*I,0.+0.0004942892013318514*I,0.00018775006293769337+0.*I,0.-0.00006882088804883714*I,-0.000024403509775048068+0.*I,0.+8.388629300079989*^-6*I,2.800531474836629*^-6+0.*I,0.-9.095217219408904*^-7*I,-2.877693912841764*^-7+0.*I,0.+8.881901274447047*^-8*I,2.677396613735518*^-8+0.*I,0.-7.891015974474083*^-9*I,-2.2761105914569524*^-9+0.*I,0.+6.431093437326835*^-10*I,1.7814207838767227*^-10+0.*I,0.-4.841386759162982*^-11*I,-1.2918176209097254*^-11+0.*I,0.+3.386455225845971*^-12*I,8.727040321946257*^-13+0.*I,0.-2.2121429917012119*^-13*I,-5.518423494832265*^-14+0.*I,0.+1.355467235525568*^-14*I,3.279733649369751*^-15+0.*I,0.-7.820870034613943*^-16*I,-1.8387341072230197*^-16+0.*I,0.+4.2638365772454693*^-17*I,9.755759569507672*^-18+0.*I,0.-2.203196419812572*^-18*I,-4.91271730104291*^-19+0.*I,0.+1.0819429222620071*^-19*I,2.3541375044538388*^-20+0.*I,0.-5.06207819413896*^-21*I,-1.0760049564523484*^-21+0.*I,0.+2.2615257972056174*^-22*I,4.7010956351636247*^-23+0.*I,0.-9.667420220176297*^-24*I,-1.9671404744229548*^-24+0.*I,0.+3.961581387453177*^-25*I,7.897715899339245*^-26+0.*I,0.-1.5589126694853467*^-26*I,-3.047288896271059*^-27+0.*I,0.+5.900081479003957*^-28*I,1.13170400047643*^-28+0.*I,0.-2.1508652278538572*^-29*I,-4.051085151636921*^-30+0.*I,0.+7.562704194195264*^-31*I,1.3995799913241762*^-31+0.*I,0.-2.5680187527214676*^-32*I,-4.6724138019983344*^-33+0.*I,0.+8.431168058273611*^-34*I,1.5090243527389428*^-34+0.*I,0.-2.6793140982558973*^-35*I,-4.71981431525898*^-36+0.*I,0.+8.249989758379283*^-37*I,1.4310697155383495*^-37+0.*I,0.-2.4637530214516324*^-38*I,-4.21028179933532*^-39+0.*I,0.+7.142495387247013*^-40*I,1.2029827788352868*^-40+0.*I,0.-2.0117963346132378*^-41*I,-3.340927469077872*^-42+0.*I,0.+5.509987170587172*^-43*I,9.025589085424832*^-44+0.*I,0.-1.4685264612822461*^-44*I,-2.3736025887069567*^-45+0.*I,0.+3.811465499570279*^-46*I,6.080936959848452*^-47+0.*I,0.-9.640051586635484*^-48*I,-1.5186352812531276*^-48+0.*I,0.+2.3775350851783357*^-49*I,3.6994138534305135*^-50+0.*I,0.-5.721420167060523*^-51*I,-8.795718721922594*^-52+0.*I,0.+1.3442073461719678*^-52*I,2.0422964816536686*^-53+0.*I,0.-3.085022660146702*^-54*I,-4.633548878921239*^-55+0.*I,0.+6.9201113818035815*^-56*I,1.027741421232188*^-56+0.*I,0.-1.5179342511351785*^-57*I,-2.229701270038696*^-58+0.*I,0.+3.2575474294117833*^-59*I,4.7338046717983674*^-60+0.*I,0.-6.84274064629408*^-61*I
0.+0.42309214341955753*I,-0.3051194515651823+0.*I,0.+0.29674573234951274*I,-0.12942669484548477+0.*I,0.+0.3481447894598817*I,0.21408140068846113+0.*I,0.+0.07060939603540826*I,0.292632392982182+0.*I,0.-0.3734845958295693*I,-0.34137627086863687+0.*I,0.+0.2575723212414653*I,0.1698372107166583+0.*I,0.-0.10090156262278252*I,-0.05505066325164373+0.*I,0.+0.027943796736052837*I,0.013322647020351231+0.*I,0.-0.006009277173734791*I,-0.002579054233133572+0.*I,0.+0.0010580671626868809*I,0.0004165248530875328+0.*I,0.-0.00015784842901828364*I,-0.000057743501433978926+0.*I,0.+0.000020438962020723476*I,7.014645071435639*^-6+0.*I,0.-2.338485263823347*^-6*I,-7.584859403032984*^-7+0.*I,0.+2.397019621528933*^-7*I,7.390446968399628*^-8+0.*I,0.-2.2256387767455246*^-8*I,-6.553701855103655*^-9+0.*I,0.+1.8888149112618053*^-9*I,5.332737174124101*^-10+0.*I,0.-1.476132244272948*^-10*I,-4.0090683005309486*^-11+0.*I,0.+1.069077390392091*^-11*I,2.8009475399319654*^-12+0.*I,0.-7.2142981246923*^-13*I,-1.8277722367616349*^-13+0.*I,0.+4.5574164149965825*^-14*I,1.1189209641743814*^-14+0.*I,0.-2.7062415091229903*^-15*I,-6.450756162935807*^-16+0.*I,0.+1.5160421062012345*^-16*I,3.514294338900897*^-17+0.*I,0.-8.038069435048069*^-18*I,-1.8146973985197196*^-18+0.*I,0.+4.0451984788802885*^-19*I,8.906267325316659*^-20+0.*I,0.-1.9373243566023625*^-20*I,-4.164701954149605*^-21+0.*I,0.+8.850320229228935*^-22*I,1.8596903561413825*^-22+0.*I,0.-3.864888800492631*^-23*I,-7.946053906733959*^-24+0.*I,0.+1.6165278630453326*^-24*I,3.254820160989816*^-25+0.*I,0.-6.487449435586085*^-26*I,-1.2802995739147854*^-26+0.*I,0.+2.502210643039171*^-27*I,4.843860069590322*^-28+0.*I,0.-9.289504140286375*^-29*I,-1.7652312050987455*^-29+0.*I,0.+3.3242292239565804*^-30*I,6.204835174137711*^-31+0.*I,0.-1.1481182940965406*^-31*I,-2.1063231486667558*^-32+0.*I,0.+3.831845800790708*^-33*I,6.9134736107369565*^-34+0.*I,0.-1.2372244093035955*^-34*I,-2.19644975886298*^-35+0.*I,0.+3.868740825526237*^-36*I,6.7615583782536315*^-37+0.*I,0.-1.172747114164253*^-37*I,-2.018795806643124*^-38+0.*I,0.+3.449525992095964*^-39*I,5.851303027913645*^-40+0.*I,0.-9.854116029709045*^-41*I,-1.647779656554114*^-41+0.*I,0.+2.7361519208922643*^-42*I,4.512143563437162*^-43+0.*I,0.-7.390403002428898*^-44*I,-1.2023630512656788*^-44+0.*I,0.+1.9432296669460014*^-45*I,3.1201204380576416*^-46+0.*I,0.-4.97753165611267*^-47*I,-7.890198722382989*^-48+0.*I,0.+1.2428765091912956*^-48*I,1.945665444605859*^-49+0.*I,0.-3.02720395993489*^-50*I,-4.6814555876319873*^-51+0.*I,0.+7.19643554071868*^-52*I,1.0997200138137194*^-52+0.*I,0.-1.670725501264916*^-53*I,-2.5235725002754593*^-54+0.*I,0.+3.79003252546722*^-55*I,5.659976879293231*^-56+0.*I,0.-8.405400668198314*^-57*I,-1.2413695596340607*^-57+0.*I,0.+1.8233454104740377*^-58*I,2.6637146408767884*^-59+0.*I
0.29798453409328474+0.*I,0.+0.42644223329434433*I,-0.006753496728742751+0.*I,0.+0.3481447894598817*I,0.11577228721486615+0.*I,0.+0.23845980395671784*I,0.3119254182589904+0.*I,0.-0.11269405339155267*I,0.15079884708929744+0.*I,0.-0.3197949911258765*I,-0.35835464272055667+0.*I,0.+0.30751872942205255*I,0.22310153154244616+0.*I,0.-0.14313060081967238*I,-0.08330949565172072+0.*I,0.+0.04472976617541369*I,0.02241294965259819+0.*I,0.-0.010572009868570443*I,-0.004725801664915208+0.*I,0.+0.002012644738750328*I,0.0008202049621220284+0.*I,0.-0.00032100733844165675*I,-0.00012102531799874699+0.*I,0.+0.000044070482430497985*I,0.00001553530190427167+0.*I,0.-5.312010189702086*^-6*I,-1.7649447954324872*^-6+0.*I,0.+5.707129188644006*^-7*I,1.7985763486071345*^-7+0.*I,0.-5.531137442945254*^-8*I,-1.6617756071663972*^-8+0.*I,0.+4.8826525667411156*^-9*I,1.404361595977884*^-9+0.*I,0.-3.957507696681848*^-10*I,-1.0935389132233511*^-10+0.*I,0.+2.96510234446916*^-11*I,7.894738345364919*^-12+0.*I,0.-2.0654127985337527*^-12*I,-5.312592752763952*^-13+0.*I,0.+1.3442470209325542*^-13*I,3.347737707295984*^-14+0.*I,0.-8.209872418733062*^-15*I,-1.9835087902343615*^-15+0.*I,0.+4.723164092976047*^-16*I,1.1089473093595132*^-16+0.*I,0.-2.5682409956008533*^-17*I,-5.869034254162385*^-18+0.*I,0.+1.3238971820480965*^-18*I,2.9487754105214656*^-19+0.*I,0.-6.487314563537149*^-20*I,-1.41011153705754*^-20+0.*I,0.+3.029218108394478*^-21*I,6.433004143654353*^-22+0.*I,0.-1.3508765627007142*^-22*I,-2.805714291854219*^-23+0.*I,0.+5.7650081948530936*^-24*I,1.1721509703426605*^-24+0.*I,0.-2.358786735136206*^-25*I,-4.699004399490342*^-26+0.*I,0.+9.268768411501913*^-27*I,1.8105927985048257*^-27+0.*I,0.-3.5033417935814965*^-28*I,-6.715596160516919*^-29+0.*I,0.+1.2755618118477418*^-29*I,2.4010718980758047*^-30+0.*I,0.-4.4798640997623965*^-31*I,-8.286047508500593*^-32+0.*I,0.+1.519558767196765*^-32*I,2.7633602628936744*^-33+0.*I,0.-4.983882561677788*^-34*I,-8.915932476961701*^-35+0.*I,0.+1.5823077079569885*^-35*I,2.786089484721482*^-36+0.*I,0.-4.8677937273109395*^-37*I,-8.440218371340213*^-38+0.*I,0.+1.4524777408665013*^-38*I,2.481121147708667*^-39+0.*I,0.-4.207422453064271*^-40*I,-7.083690286821779*^-41+0.*I,0.+1.1841934056425925*^-41*I,1.9658412092500306*^-42+0.*I,0.-3.2409987118111394*^-43*I,-5.307068248374957*^-44+0.*I,0.+8.632081778553709*^-45*I,1.3947619662614721*^-45+0.*I,0.-2.2389579124215724*^-46*I,-3.5709986310658946*^-47+0.*I,0.+5.659356602295028*^-48*I,8.912773362159649*^-49+0.*I,0.-1.39495767874049*^-49*I,-2.1699247423230653*^-50+0.*I,0.+3.355027514118008*^-51*I,5.156402420791028*^-52+0.*I,0.-7.878210974769117*^-53*I,-1.1966538926914126*^-53+0.*I,0.+1.8071700634745644*^-54*I,2.7136116786248706*^-55+0.*I,0.-4.0517499229448453*^-56*I,-6.016047299947433*^-57+0.*I,0.+8.883422998175224*^-58*I
0.-0.18771435294829297*I,0.401898582511454+0.*I,0.+0.27396009204261773*I,0.21408140068846113+0.*I,0.+0.23845980395671784*I,0.2659892370311244+0.*I,0.+0.06472326142749439*I,0.2980838930405977+0.*I,0.-0.2375431804728328*I,0.0008641069644437494+0.*I,0.-0.226514114217848*I,-0.3378054446752357+0.*I,0.+0.335863909208181*I,0.2695757706769044+0.*I,0.-0.1870227685532585*I,-0.11611891377322298+0.*I,0.+0.06589607613391524*I,0.03466763516260856+0.*I,0.-0.01708197554693511*I,-0.00794442461854155+0.*I,0.+0.0035086041259665287*I,0.0014787024820187371+0.*I,0.-0.0005971111825912791*I,-0.00023180833731569744+0.*I,0.+0.00008676717831364647*I,0.000031391708193114264+0.*I,0.-0.000011001425926898296*I,-3.74184240005883*^-6+0.*I,0.+1.2372525535965807*^-6*I,3.983113302739325*^-7+0.*I,0.-1.2501634489402466*^-7*I,-3.830206839890837*^-8+0.*I,0.+1.1467569653099495*^-8*I,3.3585684014312233*^-9+0.*I,0.-9.631046325119571*^-10*I,-2.7064463905058696*^-10+0.*I,0.+7.458878101687024*^-11*I,2.0174910324402078*^-11+0.*I,0.-5.3592851516904404*^-12*I,-1.3990460210585081*^-12+0.*I,0.+3.5912151277891133*^-13*I,9.069283745942535*^-14+0.*I,0.-2.2544966174256786*^-14*I,-5.519255468909231*^-15+0.*I,0.+1.3312591340231605*^-15*I,3.1650564521405103*^-16+0.*I,0.-7.42014279719166*^-17*I,-1.7160133718929455*^-17+0.*I,0.+3.916188277376996*^-18*I,8.822460981131796*^-19+0.*I,0.-1.9626394908518865*^-19*I,-4.312710524194377*^-20+0.*I,0.+9.363689938375595*^-21*I,2.009336393191855*^-21+0.*I,0.-4.262688368577911*^-22*I,-8.942336826776553*^-23+0.*I,0.+1.8555015083858445*^-23*I,3.809046202133377*^-24+0.*I,0.-7.737725935061003*^-25*I,-1.5557727252807514*^-25+0.*I,0.+3.096737879348337*^-26*I,6.103436929774003*^-27+0.*I,0.-1.1913492755917323*^-27*I,-2.303446574169745*^-28+0.*I,0.+4.412333958290116*^-29*I,8.374980315481952*^-30+0.*I,0.-1.5754177783411504*^-30*I,-2.9374673232483197*^-31+0.*I,0.+5.429778895436197*^-32*I,9.95146976317551*^-33+0.*I,0.-1.8086324840285654*^-33*I,-3.2601038518656327*^-34+0.*I,0.+5.828926811573289*^-35*I,1.0338987948246934*^-35+0.*I,0.-1.8195087663886868*^-36*I,-3.1773841733012845*^-37+0.*I,0.+5.5065033417731*^-38*I,9.471577309611801*^-39+0.*I,0.-1.6171752491276134*^-39*I,-2.7411133345946935*^-40+0.*I,0.+4.612936118145261*^-41*I,7.70819261680676*^-42+0.*I,0.-1.2790727460817928*^-42*I,-2.107886486568411*^-43+0.*I,0.+3.4502381197180097*^-44*I,5.609708510398089*^-45+0.*I,0.-9.060650033477233*^-46*I,-1.4539307039503913*^-46+0.*I,0.+2.318087596369115*^-47*I,3.6724283121040265*^-48+0.*I,0.-5.781610526825711*^-49*I,-9.045866501620032*^-50+0.*I,0.+1.406663889536617*^-50*I,2.174210134668341*^-51+0.*I,0.-3.3405280705410753*^-52*I,-5.102251319562224*^-53+0.*I,0.+7.747679418983911*^-54*I,1.1696980999059101*^-54+0.*I,0.-1.755888270022548*^-55*I,-2.6210112292729397*^-56+0.*I
-0.10794700926744787+0.*I,0.-0.3077498485456389*I,0.3895797357865915+0.*I,0.+0.07060939603540826*I,0.3119254182589904+0.*I,0.+0.06472326142749439*I,0.3032089934929956+0.*I,0.-0.1015070007370823*I,0.20759605868823058+0.*I,0.-0.29142670533902043*I,-0.12914364133732453+0.*I,0.-0.11244317326876938*I,-0.2845871533736977+0.*I,0.+0.33935605499795013*I,0.30423448478165965+0.*I,0.-0.22893362295995826*I,-0.15172719690766517+0.*I,0.+0.09098365531989135*I,0.05022294521692685+0.*I,0.-0.0258290777245894*I,-0.012486810800125205+0.*I,0.+0.005713654674794726*I,0.002488124945321975+0.*I,0.-0.0010357743312890179*I,-0.00041372034409286994+0.*I,0.+0.00015906064645458936*I,0.00005902057200047899+0.*I,0.-0.00002118576486666237*I,-7.371809032658037*^-6+0.*I,0.+2.4910274471420594*^-6*I,8.187593157610532*^-7+0.*I,0.-2.621399516737289*^-7*I,-8.18602977972764*^-8+0.*I,0.+2.4962456485953775*^-8*I,7.4411490373062375*^-9+0.*I,0.-2.1704817825839305*^-9*I,-6.200482454803989*^-10+0.*I,0.+1.736228512845097*^-10*I,4.769050056591585*^-11+0.*I,0.-1.28590144275544*^-11*I,-3.4058048887962077*^-12+0.*I,0.+8.866129862522941*^-13*I,2.2698598614962493*^-13+0.*I,0.-5.718039344247948*^-14*I,-1.418066063356805*^-14+0.*I,0.+3.463793562635021*^-15*I,8.336941778430382*^-16+0.*I,0.-1.978075386027344*^-16*I,-4.6284144580523685*^-17+0.*I,0.+1.0684095775168278*^-17*I,2.4339615714616258*^-18+0.*I,0.-5.474021512659441*^-19*I,-1.2157807690815252*^-19+0.*I,0.+2.667426294178852*^-20*I,5.782879037101054*^-21+0.*I,0.-1.2391691958121958*^-21*I,-2.625226563288707*^-22+0.*I,0.+5.499996742780808*^-23*I,1.1397840278674639*^-23+0.*I,0.-2.3369411506384554*^-24*I,-4.741704335752179*^-25+0.*I,0.+9.523029779402933*^-26*I,1.8934707457907947*^-26+0.*I,0.-3.727950877502834*^-27*I,-7.269289347401936*^-28+0.*I,0.+1.404115738706397*^-28*I,2.6870707640332147*^-29+0.*I,0.-5.095582720595343*^-30*I,-9.576743732894769*^-31+0.*I,0.+1.7841006916593416*^-31*I,3.2950668104136775*^-32+0.*I,0.-6.034150121880219*^-33*I,-1.0958132773843177*^-33+0.*I,0.+1.9737179633015058*^-34*I,3.526300574473227*^-35+0.*I,0.-6.25021629250754*^-36*I,-1.0991736189710944*^-36+0.*I,0.+1.918162800222869*^-37*I,3.322028490689792*^-38+0.*I,0.-5.710435768274543*^-39*I,-9.743859218563553*^-40+0.*I,0.+1.6505742260496125*^-40*I,2.776045367623696*^-41+0.*I,0.-4.636063369601677*^-42*I,-7.688579661655851*^-43+0.*I,0.+1.266363263123301*^-43*I,2.0716971942208548*^-44+0.*I,0.-3.366583008333342*^-45*I,-5.434826737803733*^-46+0.*I,0.+8.716711379256952*^-47*I,1.389077641810411*^-47+0.*I,0.-2.199594651842444*^-48*I,-3.461270741771266*^-49+0.*I,0.+5.413011150719403*^-50*I,8.41367124046445*^-51+0.*I,0.-1.2998925715381022*^-51*I,-1.9963467252569636*^-52+0.*I,0.+3.04790629518484*^-53*I,4.626304485219539*^-54+0.*I,0.-6.981728007336301*^-55*I
0.+0.05747121165110653*I,-0.20464679220941706+0.*I,0.-0.3719122728888765*I,0.292632392982182+0.*I,0.-0.11269405339155267*I,0.2980838930405977+0.*I,0.-0.1015070007370823*I,0.24916645574212276+0.*I,0.-0.2190401205863796*I,0.0802356223266431+0.*I,0.-0.2795651932114608*I,-0.2217551006337931+0.*I,0.+0.004292118529332356*I,-0.20715304927429334+0.*I,0.+0.3179468646727546*I,0.3234689480913357+0.*I,0.-0.2653352302595449*I,-0.1880098718961241+0.*I,0.+0.1191596280749841*I,0.06899129678481784+0.*I,0.-0.03701110589761726*I,-0.01858582912948246+0.*I,0.+0.008804544237945532*I,0.003958661068781814+0.*I,0.-0.0016976158200864423*I,-0.0006971737410254839+0.*I,0.+0.00027512667331868845*I,0.00010463475716103334+0.*I,0.-0.000038446763312814185*I,-0.000013678359137566435+0.*I,0.+4.72100758786408*^-6*I,1.5834472698626442*^-6+0.*I,0.-5.168961999613811*^-7*I,-1.644483379492227*^-7+0.*I,0.+5.105289144407513*^-8*I,1.5483346074792677*^-8+0.*I,0.-4.592075046707792*^-9*I,-1.3330959966793606*^-9+0.*I,0.+3.7913847992624304*^-10*I,1.0572188960307449*^-10+0.*I,0.-2.8925666275773948*^-11*I,-7.770535954053258*^-12+0.*I,0.+2.0509016057747233*^-12*I,5.321369936106354*^-13+0.*I,0.-1.358090200390615*^-13*I,-3.4110406130185155*^-14+0.*I,0.+8.435504242814299*^-15*I,2.0549501060269608*^-15+0.*I,0.-4.93339950376966*^-16*I,-1.1676810145244268*^-16+0.*I,0.+2.725860086635594*^-17*I,6.278326202597582*^-18+0.*I,0.-1.4272383540404362*^-18*I,-3.2033558736374727*^-19+0.*I,0.+7.100788953945743*^-20*I,1.5550018077962037*^-20+0.*I,0.-3.36513215879853*^-21*I,-7.198444679847091*^-22+0.*I,0.+1.5224871420239489*^-22*I,3.1846019914015184*^-23+0.*I,0.-6.589413795734705*^-24*I,-1.3490488432409567*^-24+0.*I,0.+2.73333558114771*^-25*I,5.481935359356191*^-26+0.*I,0.-1.0885245437815025*^-26*I,-2.14037660321221*^-27+0.*I,0.+4.16841462578354*^-28*I,8.041895880082397*^-29+0.*I,0.-1.5371916450072457*^-29*I,-2.9117369136175468*^-30+0.*I,0.+5.466391720235218*^-31*I,1.0172820799461604*^-31+0.*I,0.-1.8768920203564995*^-32*I,-3.433661398094515*^-33+0.*I,0.+6.229552985026646*^-34*I,1.120976526358204*^-34+0.*I,0.-2.0009372149095484*^-35*I,-3.5434230882111423*^-36+0.*I,0.+6.226138108315281*^-37*I,1.0856069877742103*^-37+0.*I,0.-1.8786031257655012*^-38*I,-3.226672438980982*^-39+0.*I,0.+5.50148101102072*^-40*I,9.312265793442107*^-41+0.*I,0.-1.565045303047027*^-41*I,-2.6117873591487238*^-42+0.*I,0.+4.328430167272324*^-43*I,7.124360811498842*^-44+0.*I,0.-1.1647276250135685*^-44*I,-1.8914934932654314*^-45+0.*I,0.+3.0515840641498104*^-46*I,4.891283787616464*^-47+0.*I,0.-7.789929027002686*^-48*I,-1.2327994490158661*^-48+0.*I,0.+1.9388042015904605*^-49*I,3.0303411255035745*^-50+0.*I,0.-4.707580767340198*^-51*I,-7.269166151942823*^-52+0.*I,0.+1.1157915693134208*^-52*I,1.7026430111095793*^-53+0.*I
