0.43267948652284005+0.*I,0.-0.5600678019093605*I,-0.5126251488969196+0.*I,0.+0.3831012609162553*I,0.24794644510925445+0.*I,0.-0.14353148699545537*I,-0.07584830139667602+0.*I,0.+0.03710830689169174*I,0.016982453982191822+0.*I,0.-0.007327460602357407*I,-0.002999354454327198+0.*I,0.+0.0011705925345943848*I,0.0004374107249588341+0.*I,0.-0.00015703340638259825*I,-0.00005432532510808483+0.*I,0.+0.000018156452792592907*I,5.875506537032111*^-6+0.*I,0.-1.8445700526987197*^-6*I,-5.627729325460689*^-7+0.*I,0.+1.6712087507567165*^-7*I,4.8371549947052454*^-8+0.*I,0.-1.3663270186830894*^-8*I,-3.770662105228732*^-9+0.*I,0.+1.0177192721658657*^-9*I,2.689036381783138*^-10+0.*I,0.-6.961470291566886*^-11*I,-1.767211790627713*^-11+0.*I,0.+4.402314028436957*^-12*I,1.0769022970367897*^-12+0.*I,0.-2.5885204756683003*^-13*I,-6.117377446994735*^-14+0.*I,0.+1.4221936363139635*^-14*I,3.25430341688202*^-15+0.*I,0.-7.332893416286612*^-16*I,-1.6278343716809755*^-16+0.*I,0.+3.5616438737394545*^-17*I,7.683755596164207*^-18+0.*I,0.-1.6351100230030785*^-18*I,-3.4334401604794413*^-19+0.*I,0.+7.116582355463745*^-20*I,1.4565177587293506*^-20+0.*I,0.-2.9444091327728454*^-21*I,-5.880954390251433*^-22+0.*I,0.+1.160881482645275*^-22*I,2.2653527914529834*^-23+0.*I,0.-4.3712323250998776*^-24*I,-8.34255875029353*^-25+0.*I,0.+1.5751598926469263*^-25*I,2.9429191209028124*^-26+0.*I,0.-5.4419504987623694*^-27*I,-9.961939162391729*^-28+0.*I,0.+1.805648025979012*^-28*I,3.241199221557494*^-29+0.*I,0.-5.7629133735996375*^-30*I,-1.0151249727700407*^-30+0.*I,0.+1.7717909025244008*^-31*I,3.064733772910505*^-32+0.*I,0.-5.254478588976985*^-33*I,-8.930791086262218*^-34+0.*I,0.+1.5050059771373742*^-34*I,2.514993690520776*^-35+0.*I,0.-4.1681782461603497*^-36*I,-6.852116499745155*^-37+0.*I,0.+1.117451708423318*^-37*I,1.8080609942536142*^-38+0.*I,0.-2.9028908010000804*^-39*I,-4.6252267815679*^-40+0.*I,0.+7.314252193990898*^-41*I,1.1481265887363409*^-41+0.*I,0.-1.7891202429716022*^-42*I,-2.7679918678734515*^-43+0.*I,0.+4.252163309918322*^-44*I,6.486612997122037*^-45+0.*I,0.-9.82722406290684*^-46*I,-1.4787314124731457*^-46+0.*I,0.+2.2102070875529785*^-47*I,3.281712047692221*^-48+0.*I,0.-4.840936759052471*^-49*I,-7.0950654836800605*^-50+0.*I,0.+1.0332779525730546*^-50*I,1.4953624455784828*^-51+0.*I,0.-2.1506922022206963*^-52*I,-3.074295678620495*^-53+0.*I,0.+4.3679824899753804*^-54*I,6.169011019618538*^-55+0.*I,0.-8.661246193538508*^-56*I,-1.2089419789817017*^-56+0.*I,0.+1.6777225126207814*^-57*I,2.315011199707408*^-58+0.*I,0.-3.176379565381258*^-59*I,-4.333965391773497*^-60+0.*I,0.+5.880835659328919*^-61*I,7.936324735435591*^-62+0.*I,0.-1.0652517487884227*^-62*I,-1.4222064022913513*^-63+0.*I,0.+1.8887528254607833*^-64*I,2.495248543859732*^-65+0.*I,0.-3.279459289273373*^-66*I,-4.28808619429362*^-67+0.*I,0.+5.5785356073266896*^-68*I
0.-0.5600678019093605*I,-0.29228195146071095+0.*I,0.-0.12850463295805034*I,-0.39199991290851677+0.*I,0.+0.44525635999904567*I,0.3686354697650284+0.*I,0.-0.25339955355170435*I,-0.1526421093742927+0.*I,0.+0.08297575995879473*I,0.04146257036072999+0.*I,0.-0.019289048748958055*I,-0.008432498139476002+0.*I,0.+0.0034888594910833723*I,0.0013738400432973944+0.*I,0.-0.0005172455656698093*I,-0.00018689905327278768+0.*I,0.+0.00006502045400924365*I,0.000021837690714961024+0.*I,0.-7.097384950010453*^-6*I,-2.236746193411073*^-6+0.*I,0.+6.847743043851157*^-7*I,2.0398031615137054*^-7+0.*I,0.-5.920560764770162*^-8*I,-1.6766106780986877*^-8+0.*I,0.+4.637712321827765*^-9*I,1.2544077168409505*^-9+0.*I,0.-3.320916338955816*^-10*I,-8.612858694451175*^-11+0.*I,0.+2.190089528809866*^-11*I,5.464233788675629*^-12+0.*I,0.-1.3386066646344034*^-12*I,-3.221920413206467*^-13+0.*I,0.+7.623899459081182*^-14*I,1.7745367457716855*^-14+0.*I,0.-4.065065182879217*^-15*I,-9.169372680766577*^-16+0.*I,0.+2.0375264644352922*^-16*I,4.4621945971955324*^-17+0.*I,0.-9.635064696542035*^-18*I,-2.0520644215801063*^-18+0.*I,0.+4.3123877050565106*^-19*I,8.945134758547477*^-20+0.*I,0.-1.832071120388013*^-20*I,-3.706133183289111*^-21+0.*I,0.+7.407185429280619*^-22*I,1.463062864064234*^-22+0.*I,0.-2.856726484529193*^-23*I,-5.515478709957788*^-24+0.*I,0.+1.0532091321523616*^-24*I,1.9896018372770006*^-25+0.*I,0.-3.719091039109738*^-26*I,-6.880521354025468*^-27+0.*I,0.+1.2601166659793072*^-27*I,2.2850325043456263*^-28+0.*I,0.-4.1034596290465303*^-29*I,-7.299024612072035*^-30+0.*I,0.+1.2862164602594168*^-30*I,2.2458083787968774*^-31+0.*I,0.-3.886089969708778*^-32*I,-6.66506022415059*^-33+0.*I,0.+1.1332181042829284*^-33*I,1.9103192463570889*^-34+0.*I,0.-3.193331853376777*^-35*I,-5.294053984290115*^-36+0.*I,0.+8.705575128858225*^-37*I,1.420129856028184*^-37+0.*I,0.-2.2984499007086242*^-38*I,-3.691234341765665*^-39+0.*I,0.+5.882871384607042*^-40*I,9.305468904685885*^-41+0.*I,0.-1.4610560250479174*^-41*I,-2.2773106685172248*^-42+0.*I,0.+3.524116374187504*^-43*I,5.414959288256671*^-44+0.*I,0.-8.262288237578858*^-45*I,-1.2520096662204064*^-45+0.*I,0.+1.884334820125843*^-46*I,2.817028713134689*^-47+0.*I,0.-4.183559829200883*^-48*I,-6.172482859080772*^-49+0.*I,0.+9.048356668220517*^-50*I,1.317987269622258*^-50+0.*I,0.-1.9077404061198698*^-51*I,-2.7442767383515597*^-52+0.*I,0.+3.9234693345738094*^-53*I,5.575434468327651*^-54+0.*I,0.-7.875621751232922*^-55*I,-1.105909279084793*^-55+0.*I,0.+1.54387731787338*^-56*I,2.1428615920388872*^-57+0.*I,0.-2.957278645220924*^-58*I,-4.058216932106072*^-59+0.*I,0.+5.537970249307681*^-60*I,7.515626380847701*^-61+0.*I,0.-1.0143906037778994*^-61*I,-1.3617469890449104*^-62+0.*I,0.+1.8182933408407348*^-63*I,2.415084921293156*^-64+0.*I,0.-3.190993334431133*^-65*I,-4.1943823639572366*^-66+0.*I
-0.5126251488969196+0.*I,0.-0.12850463295805034*I,-0.40990111538959095+0.*I,0.+0.20140869340309564*I,-0.14683235060033611+0.*I,0.+0.36660330653788864*I,0.40656097332758157+0.*I,0.-0.33435517119985453*I,-0.2293372331180923+0.*I,0.+0.13806784047973933*I,0.07505802863825704+0.*I,0.-0.03751863750385523*I,-0.01746199519380254+0.*I,0.+0.00763741756562148*I,0.00316140876425188+0.*I,0.-0.001245468255543251*I,-0.0004691177003546535+0.*I,0.+0.000169577722897056*I,0.00005901689792387964+0.*I,0.-0.00001982833540418229*I,-6.446444601596397*^-6+0.*I,0.+2.03222095677614*^-6*I,6.223357996758584*^-7+0.*I,0.-1.854301134131831*^-7*I,-5.383464015087563*^-8+0.*I,0.+1.524864077412295*^-8*I,4.21887078239573*^-9+0.*I,0.-1.1413498358077408*^-9*I,-3.022179661042704*^-10+0.*I,0.+7.839475938362955*^-11*I,1.993767151893168*^-11+0.*I,0.-4.975200158048719*^-12*I,-1.2189872819312637*^-12+0.*I,0.+2.9344208073530135*^-13*I,6.944530587065623*^-14+0.*I,0.-1.6166123076295657*^-14*I,-3.703742350115483*^-15+0.*I,0.+8.355311934225356*^-16*I,1.856836629110654*^-16+0.*I,0.-4.0669057091384485*^-17*I,-8.782402015809005*^-18+0.*I,0.+1.870642542499935*^-18*I,3.931487849815044*^-19+0.*I,0.-8.155745192497944*^-20*I,-1.6705332302542045*^-20+0.*I,0.+3.3796236899001756*^-21*I,6.755129333469488*^-22+0.*I,0.-1.3343668506372798*^-22*I,-2.6056223968130412*^-23+0.*I,0.+5.031012723612764*^-24*I,9.607604044153183*^-25+0.*I,0.-1.8150721070566346*^-25*I,-3.393053891111094*^-26+0.*I,0.+6.277700541904739*^-27*I,1.149779112113113*^-27+0.*I,0.-2.0850650511676294*^-28*I,-3.74455452241244*^-29+0.*I,0.+6.660960025639862*^-30*I,1.1738357837125222*^-30+0.*I,0.-2.049682403603352*^-31*I,-3.5468813723204194*^-32+0.*I,0.+6.083551690692637*^-33*I,1.034392455659333*^-33+0.*I,0.-1.7437970456598766*^-34*I,-2.915087811882539*^-35+0.*I,0.+4.832958170964259*^-36*I,7.94764981984333*^-37+0.*I,0.-1.2965385146772046*^-37*I,-2.0984955819196906*^-38+0.*I,0.+3.3702324121132896*^-39*I,5.3714604688826*^-40+0.*I,0.-8.496805706555584*^-41*I,-1.3341304729014807*^-41+0.*I,0.+2.0795403606516732*^-42*I,3.2181671462973507*^-43+0.*I,0.-4.945002225371652*^-44*I,-7.545434404237437*^-45+0.*I,0.+1.1434149910383515*^-45*I,1.7209421111574423*^-46+0.*I,0.-2.572830387306333*^-47*I,-3.8210021153061085*^-48+0.*I,0.+5.637704703532983*^-49*I,8.264622423915741*^-50+0.*I,0.-1.2038576624789746*^-50*I,-1.742583423749408*^-51+0.*I,0.+2.5067576093865873*^-52*I,3.583972001810765*^-53+0.*I,0.-5.093106387423106*^-54*I,-7.194462524426821*^-55+0.*I,0.+1.0102812022802108*^-55*I,1.4104075436806642*^-56+0.*I,0.-1.9576490014110775*^-57*I,-2.7017280814944358*^-58+0.*I,0.+3.707602355269398*^-59*I,5.059607574641732*^-60+0.*I,0.-6.866565260023172*^-61*I,-9.268033092954263*^-62+0.*I,0.+1.2441897221015876*^-62*I,1.6613525626738785*^-63+0.*I,0.-2.2066719997460557*^-64*I
0.+0.3831012609162553*I,-0.39199991290851677+0.*I,0.+0.20140869340309564*I,-0.2593819210655197+0.*I,0.+0.34229926475987554*I,0.0844146922197768+0.*I,0.+0.21461927685919815*I,0.3711577719318674+0.*I,0.-0.37460861790438366*I,-0.2940412020736736+0.*I,0.+0.19598295682425027*I,0.11568629805799413+0.*I,0.-0.0619873643834375*I,-0.030642353894943575+0.*I,0.+0.014136085168742716*I,0.006138346417181153+0.*I,0.-0.002525698985094165*I,-0.0009899926075704853+0.*I,0.+0.00037127366690988195*I,0.0001337042499660237+0.*I,0.-0.00004637890648641591*I,-0.00001553694517471084+0.*I,0.+5.0381888077407354*^-6*I,1.5845919138536794*^-6+0.*I,0.-4.842432044981296*^-7*I,-1.4401142023404451*^-7+0.*I,0.+4.173788512740388*^-8*I,1.1803644906581852*^-8+0.*I,0.-3.2610241386159823*^-9*I,-8.810469171351148*^-10+0.*I,0.+2.330059331079214*^-10*I,6.037251994723294*^-11+0.*I,0.-1.5337947272827947*^-11*I,-3.8236247337088*^-12+0.*I,0.+9.359745372464642*^-13*I,2.2511941301509216*^-13+0.*I,0.-5.323316728041836*^-14*I,-1.2382696330176608*^-14+0.*I,0.+2.8349099381091605*^-15*I,6.39098673271629*^-16+0.*I,0.-1.4193902825511267*^-16*I,-3.1069192054133545*^-17+0.*I,0.+6.7054907556173*^-18*I,1.427486770558965*^-18+0.*I,0.-2.998568291403354*^-19*I,-6.217377232105667*^-20+0.*I,0.+1.27290304515956*^-20*I,2.5740356918963695*^-21+0.*I,0.-5.142740860584017*^-22*I,-1.0154513783773106*^-22+0.*I,0.+1.982101628679396*^-23*I,3.825670452086408*^-24+0.*I,0.-7.303173953592297*^-25*I,-1.3792441122541778*^-25+0.*I,0.+2.5774760830743256*^-26*I,4.7672364190958025*^-27+0.*I,0.-8.728668021187404*^-28*I,-1.5824339785954342*^-28+0.*I,0.+2.8410787195716285*^-29*I,5.052443767447142*^-30+0.*I,0.-8.90138852098493*^-31*I,-1.5539130567550252*^-31+0.*I,0.+2.688315968978681*^-32*I,4.6098621646954065*^-33+0.*I,0.-7.83639966204864*^-34*I,-1.3207812809964973*^-34+0.*I,0.+2.2074629739241516*^-35*I,3.659018277906679*^-36+0.*I,0.-6.0159306808868495*^-37*I,-9.812162955741358*^-38+0.*I,0.+1.5878342685420164*^-38*I,2.5496301268763413*^-39+0.*I,0.-4.062863823830668*^-40*I,-6.425698606461535*^-41+0.*I,0.+1.0087647196666773*^-41*I,1.572127981097636*^-42+0.*I,0.-2.4325404141605307*^-43*I,-3.737238063963434*^-44+0.*I,0.+5.701683812546285*^-45*I,8.638913125191781*^-46+0.*I,0.-1.3000483212949661*^-46*I,-1.943318559402967*^-47+0.*I,0.+2.885700590504918*^-48*I,4.257149915728691*^-49+0.*I,0.-6.239987113891591*^-50*I,-9.08827052972077*^-51+0.*I,0.+1.3153654675333058*^-51*I,1.891965567303049*^-52+0.*I,0.-2.704672927013349*^-53*I,-3.84311464646263*^-54+0.*I,0.+5.428133747204857*^-55*I,7.621617641142871*^-56+0.*I,0.-1.0639060444680968*^-56*I,-1.4765504281733064*^-57+0.*I,0.+2.0375622940577076*^-58*I,2.795884174677701*^-59+0.*I,0.-3.8150528949521397*^-60*I,-5.177044401543567*^-61+0.*I,0.+6.986978358567771*^-62*I,9.378832178586126*^-63+0.*I
0.24794644510925445+0.*I,0.+0.44525635999904567*I,-0.14683235060033611+0.*I,0.+0.34229926475987554*I,-0.037842880296673716+0.*I,0.+0.3280682943875292*I,0.24228991112753245+0.*I,0.+0.04369810068852843*I,0.2824464216496177+0.*I,0.-0.37160692108815097*I,-0.33807809978023373+0.*I,0.+0.25012779519954903*I,0.16025578833003087+0.*I,0.-0.09191731424296914*I,-0.04817759847767006+0.*I,0.+0.023401620398274314*I,0.010642038635437485+0.*I,0.-0.004566130080330131*I,-0.0018597999343056696+0.*I,0.+0.0007226376517780269*I,0.0002689549629279782+0.*I,0.-0.00009621177969391421*I,-0.00003317660693966912+0.*I,0.+0.000011055590778693933*I,3.568035254870908*^-6+0.*I,0.-1.1174025761685334*^-6*I,-3.4014540121058883*^-7+0.*I,0.+1.007987855239634*^-7*I,2.9118945997261083*^-8+0.*I,0.-8.210355038416573*^-9*I,-2.2620429011759173*^-9+0.*I,0.+6.095874489645093*^-10*I,1.6083242105125493*^-10+0.*I,0.-4.15802165347429*^-11*I,-1.0541915138095062*^-11+0.*I,0.+2.622950790073423*^-12*I,6.409052733789205*^-13+0.*I,0.-1.5388816963055342*^-13*I,-3.633125512759528*^-14+0.*I,0.+8.43837326299766*^-15*I,1.929143292042417*^-15+0.*I,0.-4.3431836657083266*^-16*I,-9.633583717010075*^-17+0.*I,0.+2.106153993476878*^-17*I,4.540368081301658*^-18+0.*I,0.-9.655109777396969*^-19*I,-2.026031816330432*^-19+0.*I,0.+4.196697995398675*^-20*I,8.583878567171596*^-21+0.*I,0.-1.7342384108978003*^-21*I,-3.461879448627067*^-22+0.*I,0.+6.829917763567087*^-23*I,1.3320983251618346*^-23+0.*I,0.-2.569129575864436*^-24*I,-4.900849980244675*^-25+0.*I,0.+9.248997455157305*^-26*I,1.7272438428273263*^-26+0.*I,0.-3.192583426095422*^-27*I,-5.841851999278431*^-28+0.*I,0.+1.0584371338412074*^-28*I,1.899192501530309*^-29+0.*I,0.-3.375532745328641*^-30*I,-5.943771690659246*^-31+0.*I,0.+1.0370568988145737*^-31*I,1.793227010394901*^-32+0.*I,0.-3.073471589372493*^-33*I,-5.222170015097248*^-34+0.*I,0.+8.797616762777789*^-35*I,1.4697162615936564*^-35+0.*I,0.-2.4350985013988276*^-36*I,-4.0019562540988495*^-37+0.*I,0.+6.524650416799328*^-38*I,1.0554212457406196*^-38+0.*I,0.-1.6940685099742704*^-39*I,-2.698509350059046*^-40+0.*I,0.+4.266329887499051*^-41*I,6.695310879201419*^-42+0.*I,0.-1.0430850477029339*^-42*I,-1.6134178539543907*^-43+0.*I,0.+2.477971919664651*^-44*I,3.7792991496553393*^-45+0.*I,0.-5.724444190117979*^-46*I,-8.611983965995059*^-47+0.*I,0.+1.2869465359879945*^-47*I,1.9104854377789736*^-48+0.*I,0.-2.817671858603523*^-49*I,-4.128926094616253*^-50+0.*I,0.+6.012006508808529*^-51*I,8.699056345919071*^-52+0.*I,0.-1.2509186981497617*^-52*I,-1.7878179883282474*^-53+0.*I,0.+2.5397270183043012*^-54*I,3.586342496054122*^-55+0.*I,0.-5.034405548595451*^-56*I,-7.025970977495657*^-57+0.*I,0.+9.748898283723424*^-58*I,1.3450065697145335*^-58+0.*I,0.-1.8451893949007454*^-59*I,-2.5172859145464916*^-60+0.*I,0.+3.4152772330972756*^-61*I
0.-0.14353148699545537*I,0.3686354697650284+0.*I,0.+0.36660330653788864*I,0.0844146922197768+0.*I,0.+0.3280682943875292*I,0.15206962322301196+0.*I,0.+0.21912378354963527*I,0.3119772893581456+0.*I,0.-0.10822865700127664*I,0.16382545184453048+0.*I,0.-0.3298245579628491*I,-0.35665662929703934+0.*I,0.+0.2947272825039051*I,0.2051955071132259+0.*I,0.-0.1259179885868898*I,-0.0698992948468674+0.*I,0.+0.03570161718922155*I,0.016979703699446354+0.*I,0.-0.007587019835317759*I,-0.0032070962872992226+0.*I,0.+0.0012895823846805605*I,0.0004954984810848535+0.*I,0.-0.00018261022415952478*I,-0.0000647560231465062+0.*I,0.+0.000022156117994761*I,7.331526251237374*^-6+0.*I,0.-2.3511662033410954*^-6*I,-7.320759823761144*^-7+0.*I,0.+2.216770581956993*^-7*I,6.537488988721943*^-8+0.*I,0.-1.880172678628517*^-8*I,-5.279562806929671*^-9+0.*I,0.+1.4490449841065192*^-9*I,3.8911597343915724*^-10+0.*I,0.-1.0232542464135993*^-10*I,-2.6372909411872967*^-11+0.*I,0.+6.6671076339931146*^-12*I,1.6543678968661967*^-12+0.*I,0.-4.032089330794934*^-13*I,-9.658285955500069*^-14+0.*I,0.+2.275057942071987*^-14*I,5.272807040233982*^-15+0.*I,0.-1.203007229445341*^-15*I,-2.7032000586829646*^-16+0.*I,0.+5.985029140822558*^-17*I,1.3062188280079135*^-17+0.*I,0.-2.8112566605000573*^-18*I,-5.9687570494935825*^-19+0.*I,0.+1.250608873217848*^-19*I,2.586787270965544*^-20+0.*I,0.-5.283741759215567*^-21*I,-1.066098535306772*^-21+0.*I,0.+2.1254696548398212*^-22*I,4.1882758995974356*^-23+0.*I,0.-8.159320435599091*^-24*I,-1.5718873645335433*^-24+0.*I,0.+2.9953197175703753*^-25*I,5.647033836123558*^-26+0.*I,0.-1.0535373618836517*^-26*I,-1.9454711471693055*^-27+0.*I,0.+3.5565931387206494*^-28*I,6.43819104545184*^-29+0.*I,0.-1.1542403719333366*^-29*I,-2.049796398225681*^-30+0.*I,0.+3.60648105050081*^-31*I,6.287654502692399*^-32+0.*I,0.-1.0864175313091188*^-32*I,-1.8607003684698396*^-33+0.*I,0.+3.1593216720474626*^-34*I,5.318790364731147*^-35+0.*I,0.-8.879638649988903*^-36*I,-1.4702827057247391*^-36+0.*I,0.+2.4148344194138944*^-37*I,3.9346925096133445*^-38+0.*I,0.-6.361000103136533*^-39*I,-1.020431203964731*^-39+0.*I,0.+1.6245637180078071*^-40*I,2.5670475048174984*^-41+0.*I,0.-4.0264581403381155*^-42*I,-6.2697640400016805*^-43+0.*I,0.+9.693111230174962*^-44*I,1.488000845087665*^-44+0.*I,0.-2.2683700706724663*^-45*I,-3.4342901401633677*^-46+0.*I,0.+5.164316744308987*^-47*I,7.714023584821573*^-48+0.*I,0.-1.1446681761607332*^-48*I,-1.687509263497525*^-49+0.*I,0.+2.4718210639949516*^-50*I,3.5977225858533866*^-51+0.*I,0.-5.2037051779063816*^-52*I,-7.480072232290087*^-53+0.*I,0.+1.068660866410459*^-53*I,1.517564435944925*^-54+0.*I,0.-2.1421942179425144*^-55*I,-3.0061152268859634*^-56+0.*I,0.+4.1938933253561725*^-57*I,5.81732490945867*^-58+0.*I,0.-8.023280783515989*^-59*I,-1.1003511283385624*^-59+0.*I
-0.07584830139667602+0.*I,0.-0.25339955355170435*I,0.40656097332758157+0.*I,0.+0.21461927685919815*I,0.24228991112753245+0.*I,0.+0.21912378354963527*I,0.2678641929426094+0.*I,0.+0.07181832272037053*I,0.303047598560431+0.*I,0.-0.2191250106449885*I,0.03720405902692419+0.*I,0.-0.25811163531169706*I,-0.34864188438255095+0.*I,0.+0.3253925526844637*I,0.2469007543469273+0.*I,0.-0.1621559833808291*I,-0.09527877797348958+0.*I,0.+0.05112196009470548*I,0.0254003971288007+0.*I,0.-0.011806431112033035*I,-0.005173858326453982+0.*I,0.+0.002150744706945989*I,0.0008523081437876781+0.*I,0.-0.00032331082700516806*I,-0.00011780378665866384+0.*I,0.+0.00004135168805676486*I,0.000014019330095406164+0.*I,0.-4.600715801587603*^-6*I,-1.4643210396372664*^-6+0.*I,0.+4.528065932052813*^-7*I,1.3624704487415845*^-7+0.*I,0.-3.994694296912312*^-8*I,-1.1426889425675087*^-8+0.*I,0.+3.192685853811062*^-9*I,8.722080717434877*^-10+0.*I,0.-2.332027836267099*^-10*I,-6.107698046748223*^-11+0.*I,0.+1.5682037546686114*^-11*I,3.950328042640649*^-12+0.*I,0.-9.769465110796049*^-13*I,-2.3735347206314*^-13+0.*I,0.+5.668510121045527*^-14*I,1.331481462079928*^-14+0.*I,0.-3.0776773359454814*^-15*I,-7.004025305774338*^-16+0.*I,0.+1.5700414307079306*^-16*I,3.468197092132658*^-17+0.*I,0.-7.552756033551774*^-18*I,-1.6221318035027536*^-18+0.*I,0.+3.437215413655938*^-19*I,7.188195663504016*^-20+0.*I,0.-1.484124902112974*^-20*I,-3.0261900158804242*^-21+0.*I,0.+6.095765467012535*^-22*I,1.2133653599961168*^-22+0.*I,0.-2.3872915525953966*^-23*I,-4.643909455923712*^-24+0.*I,0.+8.933781493803873*^-25*I,1.7000606586993887*^-25+0.*I,0.-3.2008906771116073*^-26*I,-5.964174044886654*^-27+0.*I,0.+1.1000050078792173*^-27*I,2.008593767508568*^-28+0.*I,0.-3.631846090138593*^-29*I,-6.504024805720257*^-30+0.*I,0.+1.1538115240525606*^-30*I,2.02796803623611*^-31+0.*I,0.-3.532106434305663*^-32*I,-6.097098509061153*^-33+0.*I,0.+1.0432712957428682*^-33*I,1.7697888810562*^-34+0.*I,0.-2.9768651237609354*^-35*I,-4.965598306628018*^-36+0.*I,0.+8.21519705785301*^-37*I,1.3482042963758828*^-37+0.*I,0.-2.1950291160813834*^-38*I,-3.5458922354448865*^-39+0.*I,0.+5.684124927643179*^-40*I,9.042845785701282*^-41+0.*I,0.-1.427904475990511*^-41*I,-2.2381715001793225*^-42+0.*I,0.+3.4828440218529943*^-43*I,5.381038657708464*^-44+0.*I,0.-8.255308875192038*^-45*I,-1.2577032037584214*^-45+0.*I,0.+1.903013940524242*^-46*I,2.85999293264585*^-47+0.*I,0.-4.2695912018517403*^-48*I,-6.332046641880228*^-49+0.*I,0.+9.32986876972576*^-50*I,1.3658933168880678*^-50+0.*I,0.-1.9870240440896203*^-51*I,-2.8725590518276354*^-52+0.*I,0.+4.12712731098412*^-53*I,5.893490192901054*^-54+0.*I,0.-8.365174747618738*^-55*I,-1.1802837282215385*^-55+0.*I,0.+1.6555306888334836*^-56*I,2.3086453547133888*^-57+0.*I,0.-3.2009247053045315*^-58*I
0.+0.03710830689169174*I,-0.1526421093742927+0.*I,0.-0.33435517119985453*I,0.3711577719318674+0.*I,0.+0.04369810068852843*I,0.3119772893581456+0.*I,0.+0.07181832272037053*I,0.30300085798163495+0.*I,0.-0.07148712500229802*I,0.23641813722017366+0.*I,0.-0.28010633484466*I,-0.07964174648002618+0.*I,0.-0.16737659846217195*I,-0.31592253060857367+0.*I,0.+0.3393799118426551*I,0.28209189597362677+0.*I,0.-0.1985422572307593*I,-0.1234701522467279+0.*I,0.+0.0695505258930482*I,0.03607115885124158+0.*I,0.-0.017425233160497235*I,-0.007909147101458788+0.*I,0.+0.0033958764175108856*I,0.0013867619108897734+0.*I,0.-0.00054102055868134*I,-0.00020239717606158037+0.*I,0.+0.00007283609780541448*I,0.000025282546303243324+0.*I,0.-8.485021696476876*^-6*I,-2.7589476841527104*^-6+0.*I,0.+8.707406908063171*^-7*I,2.671768223154161*^-7+0.*I,0.-7.981962255235702*^-8*I,-2.3248524598921468*^-8+0.*I,0.+6.609614577266262*^-9*I,1.8362235361531072*^-9+0.*I,0.-4.989726727584389*^-10*I,-1.327478007756604*^-10+0.*I,0.+3.460536846548092*^-11*I,8.84633948047119*^-12+0.*I,0.-2.2192251385266326*^-12*I,-5.466989998316512*^-13+0.*I,0.+1.323353842383635*^-13*I,3.149475133178777*^-14+0.*I,0.-7.37347787812847*^-15*I,-1.6990312415644367*^-15+0.*I,0.+3.8550900852454336*^-16*I,8.617257210091215*^-17+0.*I,0.-1.8984140009775003*^-17*I,-4.123593732316159*^-18+0.*I,0.+8.834666626405931*^-19*I,1.8676323713049873*^-19+0.*I,0.-3.89698818668024*^-20*I,-8.02870222915943*^-21+0.*I,0.+1.63371151679687*^-21*I,3.284338617970117*^-22+0.*I,0.-6.525079817502296*^-23*I,-1.2814637291541891*^-23+0.*I,0.+2.4884071557902063*^-24*I,4.779014878690229*^-25+0.*I,0.-9.07945485239076*^-26*I,-1.706805274080376*^-26+0.*I,0.+3.1754504708129218*^-27*I,5.848095504934265*^-28+0.*I,0.-1.0663465003888464*^-28*I,-1.925487501532277*^-29+0.*I,0.+3.443674168875557*^-30*I,6.101265738991477*^-31+0.*I,0.-1.071048391315229*^-31*I,-1.8632089635943223*^-32+0.*I,0.+3.2125276983361054*^-33*I,5.4907562754533*^-34+0.*I,0.-9.304269249502698*^-35*I,-1.5633631572869386*^-35+0.*I,0.+2.6051072149053362*^-36*I,4.305644031312282*^-37+0.*I,0.-7.059179634779493*^-38*I,-1.1482301836355967*^-38+0.*I,0.+1.853171547536663*^-39*I,2.9680139202762997*^-40+0.*I,0.-4.717697032646781*^-41*I,-7.443147839498128*^-42+0.*I,0.+1.1657166312395636*^-42*I,1.812529153266696*^-43+0.*I,0.-2.7981905384754634*^-44*I,-4.289564609395834*^-45+0.*I,0.+6.530327615421059*^-46*I,9.873783224368235*^-47+0.*I,0.-1.4828560984665068*^-47*I,-2.212178218379593*^-48+0.*I,0.+3.2785723465550495*^-49*I,4.827584482734767*^-50+0.*I,0.-7.063035748022032*^-51*I,-1.0268438187586827*^-51+0.*I,0.+1.4835529005752273*^-52*I,2.1302015037261255*^-53+0.*I,0.-3.040114124857139*^-54*I,-4.31263203197217*^-55+0.*I,0.+6.081479601395402*^-56*I,8.525517091855427*^-57+0.*I
