0.1745874962212138+0.*I,0.32618712760427+0.*I,0.43092878232056625+0.*I,0.4648347167887142+0.*I,0.43423241744626057+0.*I,0.3628197517773897+0.*I,0.2767381149263778+0.*I,0.19542208381642845+0.*I,0.12908694655745023+0.*I,0.08039235573401518+0.*I,0.0474972468347071+0.*I,0.026756282680892796+0.*I,0.014430747715801856+0.*I,0.007477748247408228+0.*I,0.0037338812646067598+0.*I,0.0018012274449607077+0.*I,0.0008413220006449712+0.*I,0.00038123386042456523+0.*I,0.00016788384064360078+0.*I,0.00007195910896848185+0.*I,0.000030062456192941554+0.*I,0.000012256557165020862+0.*I,4.882146826703164*^-6+0.*I,1.9019565879115937*^-6+0.*I,7.253517459179051*^-7+0.*I,2.710393443112509*^-7+0.*I,9.931145521297814*^-8+0.*I,3.570846201020972*^-8+0.*I,1.260798870761154*^-8+0.*I,4.374218709703109*^-9+0.*I,1.4920849440128045*^-9+0.*I,5.00687077752005*^-10+0.*I,1.653655635677581*^-10+0.*I,5.3782599205677434*^-11+0.*I,1.7232806442767573*^-11+0.*I,5.442214680827659*^-12+0.*I,1.6946425268772726*^-12+0.*I,5.205122086535363*^-13+0.*I,1.5775851287328734*^-13+0.*I,4.7196976908214947*^-14+0.*I,1.3942410578677333*^-14+0.*I,4.068174947684139*^-15+0.*I,1.1728126927498485*^-15+0.*I,3.341551134120951*^-16+0.*I,9.411859917727467*^-17+0.*I,2.6213371318490995*^-17+0.*I,7.221004991788779*^-18+0.*I,1.9678971550566923*^-18+0.*I,5.30683348542049*^-19+0.*I,1.416416908222285*^-19+0.*I,3.7424825314320995*^-20+0.*I,9.791029869393462*^-21+0.*I,2.536765865777223*^-21+0.*I,6.510227002972136*^-22+0.*I,1.6552093610481383*^-22+0.*I,4.1698964530670325*^-23+0.*I,1.0410820026505825*^-23+0.*I,2.576328231846532*^-24+0.*I,6.320346343187457*^-25+0.*I,1.5373351364058697*^-25+0.*I,3.708058777932607*^-26+0.*I,8.87024006599676*^-27+0.*I,2.1047145855393504*^-27+0.*I,4.954235165068747*^-28+0.*I,1.1570185243408317*^-28+0.*I,2.6812500371494634*^-29+0.*I,6.166220196847456*^-30+0.*I,1.4074575649514551*^-30+0.*I,3.1888532598627917*^-31+0.*I,7.172386281468125*^-32+0.*I,1.601652636008704*^-32+0.*I,3.551344800890916*^-33+0.*I,7.819523218101193*^-34+0.*I,1.7099071372284968*^-34+0.*I,3.713730178567886*^-35+0.*I,8.011860829941666*^-36+0.*I,1.717039484836375*^-36+0.*I,3.655851961649762*^-37+0.*I,7.733836412933578*^-38+0.*I,1.6256802048607338*^-38+0.*I,3.395813305843108*^-39+0.*I,7.049445833992024*^-40+0.*I,1.4544598371484924*^-40+0.*I,2.98274666476303*^-41+0.*I,6.080375597191957*^-42+0.*I,1.232181335803524*^-42+0.*I,2.4824418384771583*^-43+0.*I,4.972481058429518*^-44+0.*I,9.903426506073069*^-45+0.*I,1.9613006005196767*^-45+0.*I,3.86257200241603*^-46+0.*I,7.565011171252896*^-47+0.*I,1.4735651492588786*^-47+0.*I,2.8548385264336953*^-48+0.*I,5.501375687455736*^-49+0.*I,1.054540303729591*^-49+0.*I,2.0108572806358012*^-50+0.*I,3.8146005090857757*^-51+0.*I,7.199290631962518*^-52+0.*I,1.3518415493361517*^-52+0.*I
-0.32618712760427+0.*I,-0.4348378321534541+0.*I,-0.34381908687046087+0.*I,-0.12207428946951117+0.*I,0.11837980502358578+0.*I,0.2931060294945893+0.*I,0.3716850259895646+0.*I,0.3670672092942543+0.*I,0.3115600554387643+0.*I,0.23706135708745268+0.*I,0.16548240014877952+0.*I,0.10754096985566441+0.*I,0.06572507731892172+0.*I,0.038059896417555826+0.*I,0.02100304806928633+0.*I,0.01109597195195798+0.*I,0.005633042305250366+0.*I,0.002756588660790793+0.*I,0.0013037758034839793+0.*I,0.0005973453043828877+0.*I,0.00026564431753941777+0.*I,0.00011486418266270784+0.*I,0.00004836688552771218+0.*I,0.000019860470329872562+0.*I,7.962449585060445*^-6+0.*I,3.120367681535257*^-6+0.*I,1.1964882942089814*^-6+0.*I,4.4932225330133416*^-7+0.*I,1.6539553170502277*^-7+0.*I,5.972361126148291*^-8+0.*I,2.1170874919218198*^-8+0.*I,7.372128486601732*^-9+0.*I,2.5233563130166795*^-9+0.*I,8.494691741140996*^-10+0.*I,2.8140717249951903*^-10+0.*I,9.178280264086182*^-11+0.*I,2.948713592560547*^-11+0.*I,9.335619278895307*^-12+0.*I,2.9139077214179157*^-12+0.*I,8.970220501202917*^-13+0.*I,2.724508617990274*^-13+0.*I,8.167429215505602*^-14+0.*I,2.4173585337918973*^-14+0.*I,7.0663349746985026*^-15+0.*I,2.040689625370368*^-15+0.*I,5.8239151845822*^-16+0.*I,1.6429651106801604*^-16+0.*I,4.5828034001853125*^-17+0.*I,1.2642499590758307*^-17+0.*I,3.4501499621495286*^-18+0.*I,9.316360617372731*^-19+0.*I,2.489738326271286*^-19+0.*I,6.586460366881457*^-20+0.*I,1.725160876062034*^-20+0.*I,4.4747724824252246*^-21+0.*I,1.1496286726140723*^-21+0.*I,2.9259562571266164*^-22+0.*I,7.378653516550161*^-23+0.*I,1.843988173536929*^-23+0.*I,4.5675251460293505*^-24+0.*I,1.1215358865672122*^-24+0.*I,2.730361094668271*^-25+0.*I,6.591203786904296*^-26+0.*I,1.57800393028498*^-26+0.*I,3.747218843183641*^-27+0.*I,8.827235465885734*^-28+0.*I,2.063052460617673*^-28+0.*I,4.784309181723817*^-29+0.*I,1.1010409257341824*^-29+0.*I,2.5148565846778904*^-30+0.*I,5.701607264680869*^-31+0.*I,1.283225644843231*^-31+0.*I,2.86732145940361*^-32+0.*I,6.361536416704596*^-33+0.*I,1.4015329869845911*^-33+0.*I,3.066496645511285*^-34+0.*I,6.66377863379494*^-35+0.*I,1.438392639340201*^-35+0.*I,3.084267411586848*^-36+0.*I,6.570253387356238*^-37+0.*I,1.3906075665917897*^-37+0.*I,2.924525035325571*^-38+0.*I,6.11180354999599*^-39+0.*I,1.2693484111317238*^-39+0.*I,2.620130967981808*^-40+0.*I,5.375617128062087*^-41+0.*I,1.0962977468849423*^-41+0.*I,2.2225652249515916*^-42+0.*I,4.4795719757803855*^-43+0.*I,8.976438125479262*^-44+0.*I,1.7884875150153186*^-44+0.*I,3.5433194475106775*^-45+0.*I,6.9807931525819276*^-46+0.*I,1.3677169510860206*^-46+0.*I,2.6650847694661305*^-47+0.*I,5.1650547725915074*^-48+0.*I,9.956648049501878*^-49+0.*I,1.9091954005105244*^-49+0.*I,3.641755306634235*^-50+0.*I,6.910635067882527*^-51+0.*I
0.43092878232056625+0.*I,0.34381908687046087+0.*I,0.019384691990435902+0.*I,-0.2598172087343456+0.*I,-0.32903175336326007+0.*I,-0.20005013617568582+0.*I,0.016638065217463208+0.*I,0.21042318130623427+0.*I,0.322529594400477+0.*I,0.3477347679254109+0.*I,0.3114650046915558+0.*I,0.2460172750022949+0.*I,0.1765905048986222+0.*I,0.11728545041886965+0.*I,0.07294970293041966+0.*I,0.042860226509345366+0.*I,0.023942284598684815+0.*I,0.012781244989243889+0.*I,0.006547335905070338+0.*I,0.003229348592878562+0.*I,0.0015380265864038505+0.*I,0.0007090378531011364+0.*I,0.00031706346317232777+0.*I,0.00013778224088526844+0.*I,0.000058279422748346606+0.*I,0.00002402916434532922+0.*I,9.669954101507886*^-6+0.*I,3.802574988727209*^-6+0.*I,1.4627043862039922*^-6+0.*I,5.509060148198434*^-7+0.*I,2.033395162972423*^-7+0.*I,7.361043188268574*^-8+0.*I,2.6154884960751664*^-8+0.*I,9.127680342350353*^-9+0.*I,3.130681554408829*^-9+0.*I,1.0559555663325236*^-9+0.*I,3.504457292812365*^-10+0.*I,1.1449559563674391*^-10+0.*I,3.684343100707462*^-11+0.*I,1.1682404098455879*^-11+0.*I,3.6516672501622546*^-12+0.*I,1.1256730918668993*^-12+0.*I,3.423426825822226*^-13+0.*I,1.0275290461300153*^-13+0.*I,3.044807529679324*^-14+0.*I,8.910438086135932*^-15+0.*I,2.5759979873927836*^-15+0.*I,7.359130546298123*^-16+0.*I,2.078084771929103*^-16+0.*I,5.801915583380575*^-17+0.*I,1.601995693244201*^-17+0.*I,4.3756099073890014*^-18+0.*I,1.1825081037174936*^-18+0.*I,3.1626754206888004*^-19+0.*I,8.373032601369266*^-20+0.*I,2.1947119965485356*^-20+0.*I,5.696712392096599*^-21+0.*I,1.4645531329623623*^-21+0.*I,3.729915568648436*^-22+0.*I,9.411999475625218*^-23+0.*I,2.353569427969779*^-23+0.*I,5.83317389180572*^-24+0.*I,1.4331237270794255*^-24+0.*I,3.4908324154628203*^-25+0.*I,8.431489747705116*^-26+0.*I,2.0196260077854535*^-26+0.*I,4.798308975166928*^-27+0.*I,1.1308719963667762*^-27+0.*I,2.6442481503116966*^-28+0.*I,6.134911131060166*^-29+0.*I,1.4124847674263433*^-29+0.*I,3.227596487909747*^-30+0.*I,7.320549422023863*^-31+0.*I,1.6482560143022539*^-31+0.*I,3.6844137368721734*^-32+0.*I,8.177484027371822*^-33+0.*I,1.8022797002829617*^-33+0.*I,3.9447385443203455*^-34+0.*I,8.575293779408757*^-35+0.*I,1.851631795109655*^-35+0.*I,3.971678670731987*^-36+0.*I,8.463410699256436*^-37+0.*I,1.79186612084281*^-37+0.*I,3.7695592432247297*^-38+0.*I,7.880170022190389*^-39+0.*I,1.6370986438242137*^-39+0.*I,3.3801949918607793*^-40+0.*I,6.936955126487391*^-41+0.*I,1.4151029516739394*^-41+0.*I,2.8696586817368743*^-42+0.*I,5.7852990403281804*^-43+0.*I,1.1595896693745424*^-43+0.*I,2.310972279329012*^-44+0.*I,4.5795759392782*^-45+0.*I,9.024508233850844*^-46+0.*I,1.7685469109592176*^-46+0.*I,3.4469167326443447*^-47+0.*I,6.681777457059578*^-48+0.*I,1.2883252196307384*^-48+0.*I,2.470904943854284*^-49+0.*I
-0.4648347167887142+0.*I,-0.12207428946951117+0.*I,0.2598172087343456+0.*I,0.2996445947718239+0.*I,0.054909250518557565+0.*I,-0.20898787360032883+0.*I,-0.30086078160147167+0.*I,-0.20156443636700458+0.*I,-0.004286949416630094+0.*I,0.18354273550147443+0.*I,0.29890251920334493+0.*I,0.3310359016178584+0.*I,0.30154971654766743+0.*I,0.24108885559877302+0.*I,0.17467606755192033+0.*I,0.11688798001941622+0.*I,0.07315536426046786+0.*I,0.04320715036697109+0.*I,0.024245041250323653+0.*I,0.01299366352034579+0.*I,0.006679102060455039+0.*I,0.0033044101526723733+0.*I,0.0015780732296336285+0.*I,0.0007292858824195481+0.*I,0.00032684211777433064+0.*I,0.00014231839753211918+0.*I,0.00006030914807370619+0.*I,0.00002490809667532967+0.*I,0.000010039266959579661+0.*I,3.953480865492887*^-6+0.*I,1.5227792980231396*^-6+0.*I,5.742429148167014*^-7+0.*I,2.121978847114652*^-7+0.*I,7.690008391959354*^-8+0.*I,2.7351343992230327*^-8+0.*I,9.554273978364603*^-9+0.*I,3.279918211225679*^-9+0.*I,1.1072207235344666*^-9+0.*I,3.677505000694867*^-10+0.*I,1.202392915941887*^-10+0.*I,3.871912402801922*^-11+0.*I,1.2285407402263937*^-11+0.*I,3.8426044706789676*^-12+0.*I,1.1852508658338021*^-12+0.*I,3.606699028955857*^-13+0.*I,1.0831336772618038*^-13+0.*I,3.2112635372506986*^-14+0.*I,9.402278296909189*^-15+0.*I,2.7194931495378945*^-15+0.*I,7.772637970685241*^-16+0.*I,2.1958178766749226*^-16+0.*I,6.13320870061809*^-17+0.*I,1.694156764450799*^-17+0.*I,4.629134803599015*^-18+0.*I,1.2514912249661111*^-18+0.*I,3.348378944939127*^-19+0.*I,8.867745993940104*^-20+0.*I,2.3251607897968318*^-20+0.*I,6.037255287059397*^-21+0.*I,1.552584515007636*^-21+0.*I,3.9552990492077503*^-22+0.*I,9.98361894017022*^-23+0.*I,2.4972078377522597*^-23+0.*I,6.190848477675789*^-24+0.*I,1.5213975446129204*^-24+0.*I,3.7067916593184763*^-25+0.*I,8.955301153497569*^-26+0.*I,2.1456073327804067*^-26+0.*I,5.0987975754937405*^-27+0.*I,1.2019607388987651*^-27+0.*I,2.8110815598458857*^-28+0.*I,6.523357448751727*^-29+0.*I,1.5022275179069947*^-29+0.*I,3.433347023780959*^-30+0.*I,7.7887231011608015*^-31+0.*I,1.753997896841329*^-31+0.*I,3.921501535373939*^-32+0.*I,8.705248497224795*^-33+0.*I,1.9189298112962624*^-33+0.*I,4.200766974992862*^-34+0.*I,9.13336801749919*^-35+0.*I,1.9724515662565964*^-35+0.*I,4.23149512633377*^-36+0.*I,9.018441603136933*^-37+0.*I,1.909661360254846*^-37+0.*I,4.0179500724513175*^-38+0.*I,8.400617401502436*^-39+0.*I,1.745463089876369*^-39+0.*I,3.6044281817044755*^-40+0.*I,7.398112938243052*^-41+0.*I,1.509371867169029*^-41+0.*I,3.0612115185092237*^-42+0.*I,6.172236609171912*^-43+0.*I,1.2372958916324221*^-43+0.*I,2.4661262575710254*^-44+0.*I,4.887604652311772*^-45+0.*I,9.632599728323775*^-46+0.*I,1.887924754458286*^-46+0.*I,3.6799847120666585*^-47+0.*I,7.134333096258805*^-48+0.*I
0.43423241744626057+0.*I,-0.11837980502358578+0.*I,-0.32903175336326007+0.*I,-0.054909250518557565+0.*I,0.2483502836292392+0.*I,0.2566196076871174+0.*I,0.025096846664107764+0.*I,-0.20970692112246248+0.*I,-0.2810504406314145+0.*I,-0.1778896608448472+0.*I,0.010982213632259511+0.*I,0.1864315323980032+0.*I,0.29167374863867596+0.*I,0.3184096628900327+0.*I,0.2878596446527718+0.*I,0.22906606675290708+0.*I,0.1654367643534468+0.*I,0.1104510305811456+0.*I,0.06900733318581835+0.*I,0.04070261402933988+0.*I,0.02281533017787306+0.*I,0.012216880403001205+0.*I,0.006275347630019352+0.*I,0.003102813176185652+0.*I,0.0014810537553309315+0.*I,0.0006841563997526001+0.*I,0.0003065034355428382+0.*I,0.00013341948575687818+0.*I,0.00005652229558029089+0.*I,0.000023338349305864374+0.*I,9.404525821822131*^-6+0.*I,3.7028004050565518*^-6+0.*I,1.425976356469872*^-6+0.*I,5.376546386090052*^-7+0.*I,1.9864967121683818*^-7+0.*I,7.198109632855266*^-8+0.*I,2.559883647435662*^-8+0.*I,8.94115472717243*^-9+0.*I,3.069143745814095*^-9+0.*I,1.0359772062134204*^-9+0.*I,3.440599673354952*^-10+0.*I,1.1248508066139655*^-10+0.*I,3.621964248981222*^-11+0.*I,1.1491601179471664*^-11+0.*I,3.5941071314564293*^-12+0.*I,1.1085410513485498*^-12+0.*I,3.3730999421822335*^-13+0.*I,1.0129328699988022*^-13+0.*I,3.0029991564929176*^-14+0.*I,8.792133230817032*^-15+0.*I,2.5429168431969477*^-15+0.*I,7.267695089272793*^-16+0.*I,2.0530976155875513*^-16+0.*I,5.734386042206702*^-17+0.*I,1.5839427775175422*^-17+0.*I,4.327859755010973*^-18+0.*I,1.170009283962856*^-18+0.*I,3.1302922733554694*^-19+0.*I,8.289969123953272*^-20+0.*I,2.173614846027487*^-20+0.*I,5.6436436963867726*^-21+0.*I,1.4513301617469177*^-21+0.*I,3.6972742406996896*^-22+0.*I,9.332158843776991*^-23+0.*I,2.3342157265002264*^-23+0.*I,5.7866739929574894*^-24+0.*I,1.4220485827384434*^-24+0.*I,3.464679785085399*^-25+0.*I,8.370253737072829*^-26+0.*I,2.0054066909062093*^-26+0.*I,4.765561060974632*^-27+0.*I,1.1233907770576605*^-27+0.*I,2.627293305488011*^-28+0.*I,6.096787437805844*^-29+0.*I,1.403978851711579*^-29+0.*I,3.208763654234383*^-30+0.*I,7.279166551833168*^-31+0.*I,1.6392304136279815*^-31+0.*I,3.664873904852544*^-32+0.*I,8.135489584709088*^-33+0.*I,1.793319356886972*^-33+0.*I,3.92575604614747*^-34+0.*I,8.535362749132056*^-35+0.*I,1.8432906211616454*^-35+0.*I,3.954375210515935*^-36+0.*I,8.427760990221784*^-37+0.*I,1.7845711607135826*^-37+0.*I,3.7547320510675575*^-38+0.*I,7.850234446636506*^-39+0.*I,1.6310947761746975*^-39+0.*I,3.3682328231719872*^-40+0.*I,6.913277240162271*^-41+0.*I,1.4104465833662173*^-41+0.*I,2.8605608369087827*^-42+0.*I,5.767637437993649*^-43+0.*I,1.1561829711348398*^-43+0.*I,2.3044430977428487*^-44+0.*I,4.567141888194709*^-45+0.*I,9.000979407271528*^-46+0.*I,1.764122821393099*^-46+0.*I
-0.3628197517773897+0.*I,0.2931060294945893+0.*I,0.20005013617568582+0.*I,-0.20898787360032883+0.*I,-0.2566196076871174+0.*I,0.033933628811491555+0.*I,0.2601432071726099+0.*I,0.20491408872427486+0.*I,-0.0304309443779008+0.*I,-0.22843431633546224+0.*I,-0.26075008004228595+0.*I,-0.13948226157230173+0.*I,0.04511259963905101+0.*I,0.20426490001553035+0.*I,0.2922822325339381+0.*I,0.307193036760207+0.*I,0.2715363468811317+0.*I,0.21276376202651334+0.*I,0.15190751842278147+0.*I,0.10051128257673134+0.*I,0.06234204415237986+0.*I,0.03654978705970587+0.*I,0.020383023259893395+0.*I,0.010866588148815201+0.*I,0.005560439333497579+0.*I,0.0027400949499547596+0.*I,0.0013040199019100284+0.*I,0.0006007719357193522+0.*I,0.00026850133419358934+0.*I,0.00011662352485700738+0.*I,0.000049309163793380136+0.*I,0.00002032323238613216+0.*I,8.17596218275056*^-6+0.*I,3.2141661503986475*^-6+0.*I,1.2360514710691907*^-6+0.*I,4.6543434429913105*^-7+0.*I,1.7175662694796504*^-7+0.*I,6.216564679045312*^-8+0.*I,2.2084661701143913*^-8+0.*I,7.706048746753378*^-9+0.*I,2.6427092165755493*^-9+0.*I,8.912517149159343*^-10+0.*I,2.9574967645063035*^-10+0.*I,9.661511782374456*^-11+0.*I,3.108656792668109*^-11+0.*I,9.85608794673609*^-12+0.*I,3.080534563856565*^-12+0.*I,9.495379867771159*^-13+0.*I,2.887544289253235*^-13+0.*I,8.666254025386675*^-14+0.*I,2.567845074797258*^-14+0.*I,7.514178116767112*^-15+0.*I,2.1722161573700864*^-15+0.*I,6.20526907705117*^-16+0.*I,1.7521663615381631*^-16+0.*I,4.8917326947340735*^-17+0.*I,1.3506196245598953*^-17+0.*I,3.688856708033396*^-18+0.*I,9.96872894551809*^-19+0.*I,2.666083096743255*^-19+0.*I,7.058072136767572*^-20+0.*I,1.8499751571653514*^-20+0.*I,4.801737801042561*^-21+0.*I,1.2344279858748311*^-21+0.*I,3.143740943603961*^-22+0.*I,7.932633134997179*^-23+0.*I,1.9835848281458665*^-23+0.*I,4.916063715548772*^-24+0.*I,1.2077737234111994*^-24+0.*I,2.9418509543102214*^-25+0.*I,7.105361755184524*^-26+0.*I,1.7019369039730427*^-26+0.*I,4.0434466800048394*^-27+0.*I,9.529460965400057*^-28+0.*I,2.228172521948582*^-28+0.*I,5.169480787695914*^-29+0.*I,1.1901858285748838*^-29+0.*I,2.7195865175298094*^-30+0.*I,6.168225484152132*^-31+0.*I,1.3887830709221878*^-31+0.*I,3.1043563337029996*^-32+0.*I,6.889957473772162*^-33+0.*I,1.518493423425002*^-33+0.*I,3.323556360274139*^-34+0.*I,7.224838339919893*^-35+0.*I,1.5600131209950515*^-35+0.*I,3.34612687928741*^-36+0.*I,7.13031259249748*^-37+0.*I,1.5096064136456958*^-37+0.*I,3.1757325985529723*^-38+0.*I,6.638718807609738*^-39+0.*I,1.3791738443833143*^-39+0.*I,2.847616720031389*^-40+0.*I,5.843922063050423*^-41+0.*I,1.1921185459884048*^-41+0.*I,2.4174508426497877*^-42+0.*I,4.87359387694844*^-43+0.*I,9.768414733457069*^-44+0.*I,1.9467528753345382*^-44+0.*I,3.8577829869543774*^-45+0.*I
0.2767381149263778+0.*I,-0.3716850259895646+0.*I,0.016638065217463208+0.*I,0.30086078160147167+0.*I,0.025096846664107764+0.*I,-0.2601432071726099+0.*I,-0.1644887018669694+0.*I,0.12469005427331603+0.*I,0.2598253890687955+0.*I,0.13696646279746122+0.*I,-0.09602221576381537+0.*I,-0.24666820141495624+0.*I,-0.23166701181045118+0.*I,-0.08939761145992658+0.*I,0.0890836512477824+0.*I,0.22782954275026+0.*I,0.2945317636455659+0.*I,0.2947797743334797+0.*I,0.25265129599069724+0.*I,0.19365716375667472+0.*I,0.1359567171272724+0.*I,0.08875320195568058+0.*I,0.054440511753169885+0.*I,0.031619307113367585+0.*I,0.017491991820279443+0.*I,0.009260211856552151+0.*I,0.004709330839547906+0.*I,0.0023080095415662838+0.*I,0.0010930182804262125+0.*I,0.0005013422332970057+0.*I,0.00022316792492263612+0.*I,0.00009657982550135899+0.*I,0.00004069833933399919+0.*I,0.000016722749188157506+0.*I,6.708456611140771*^-6+0.*I,2.6303412784819555*^-6+0.*I,1.0090705399399717*^-6+0.*I,3.7910295782676925*^-7+0.*I,1.396018659132991*^-7+0.*I,5.042732810101036*^-8+0.*I,1.7881225160042397*^-8+0.*I,6.228416675019916*^-9+0.*I,2.1324494882461046*^-9+0.*I,7.180480607569312*^-10+0.*I,2.3792392332024707*^-10+0.*I,7.761641337098101*^-11+0.*I,2.494061654543268*^-11+0.*I,7.897575533660588*^-12+0.*I,2.4654536667390376*^-12+0.*I,7.590832943816958*^-13+0.*I,2.305871540185168*^-13+0.*I,6.913352106241308*^-14+0.*I,2.0464299407488452*^-14+0.*I,5.9827248034110135*^-15+0.*I,1.7279355140124379*^-15+0.*I,4.931833767531769*^-16+0.*I,1.3914314984328376*^-16+0.*I,3.881524412814766*^-17+0.*I,1.0708764078899857*^-17+0.*I,2.9226550570093347*^-18+0.*I,7.892545721341697*^-19+0.*I,2.1093756744830707*^-19+0.*I,5.580589068088194*^-20+0.*I,1.4617857867589197*^-20+0.*I,3.791838375800209*^-21+0.*I,9.742262397044524*^-22+0.*I,2.4796602872623093*^-22+0.*I,6.253489521620196*^-23+0.*I,1.5628716007227845*^-23+0.*I,3.871372436321963*^-24+0.*I,9.506377686465683*^-25+0.*I,2.3144029095420033*^-25+0.*I,5.58727143651885*^-26+0.*I,1.3376992293009696*^-26+0.*I,3.1766844748721105*^-27+0.*I,7.483481129330542*^-28+0.*I,1.7490511418889383*^-28+0.*I,4.0562446408673213*^-29+0.*I,9.335131744683505*^-30+0.*I,2.1322678255284*^-30+0.*I,4.834336258175436*^-31+0.*I,1.0880607023478953*^-31+0.*I,2.431288853213999*^-32+0.*I,5.394259507798766*^-33+0.*I,1.1884539939830111*^-33+0.*I,2.6003415002012956*^-34+0.*I,5.650890971862705*^-35+0.*I,1.2197812164418173*^-35+0.*I,2.6155576988430197*^-36+0.*I,5.571881525948717*^-37+0.*I,1.1793196039366*^-37+0.*I,2.480214049833641*^-38+0.*I,5.1833415287147735*^-39+0.*I,1.076533735202689*^-39+0.*I,2.2221630190818712*^-40+0.*I,4.559184068429005*^-41+0.*I,9.298073558256661*^-42+0.*I,1.885056697536228*^-42+0.*I,3.799370659863264*^-43+0.*I,7.613497982922589*^-44+0.*I
-0.19542208381642845+0.*I,0.3670672092942543+0.*I,-0.21042318130623427+0.*I,-0.20156443636700458+0.*I,0.20970692112246248+0.*I,0.20491408872427486+0.*I,-0.12469005427331603+0.*I,-0.2525401444510799+0.*I,-0.050179675716806066+0.*I,0.1978937166328335+0.*I,0.2315135244370257+0.*I,0.053817620326813476+0.*I,-0.15936992681526763+0.*I,-0.25257967801236625+0.*I,-0.18933484996878863+0.*I,-0.030479570753481705+0.*I,0.1364586006616164+0.*I,0.25083217516745754+0.*I,0.2942863763465247+0.*I,0.2794918391621581+0.*I,0.23133281423074104+0.*I,0.17280975720019248+0.*I,0.1188987613743503+0.*I,0.07635343831698663+0.*I,0.046195391159814324+0.*I,0.026517542837582165+0.*I,0.014521173928541912+0.*I,0.007619112334680742+0.*I,0.003844170542980582+0.*I,0.001870701383986621+0.*I,0.000880284202324751+0.*I,0.0004014373498863811+0.*I,0.00017775671111117043+0.*I,0.00007655690778492086+0.*I,0.000032117883585654924+0.*I,0.000013143116588549822+0.*I,5.252485538510471*^-6+0.*I,2.052213624598009*^-6+0.*I,7.847015561766104*^-7+0.*I,2.9390459322150583*^-7+0.*I,1.0791731950922932*^-7+0.*I,3.8877034865390456*^-8+0.*I,1.375058686101319*^-8+0.*I,4.778172214443035*^-9+0.*I,1.6322288038785646*^-9+0.*I,5.484374464523941*^-10+0.*I,1.8135597754751799*^-10+0.*I,5.904900109249792*^-11+0.*I,1.8939696284097776*^-11+0.*I,5.986941101287759*^-12+0.*I,1.8659034346195628*^-12+0.*I,5.735827820174722*^-13+0.*I,1.7397509560073266*^-13+0.*I,5.208525882973424*^-14+0.*I,1.539657733123982*^-14+0.*I,4.49523853463535*^-15+0.*I,1.296675563350804*^-15+0.*I,3.6964473540226814*^-16+0.*I,1.0416722903719239*^-16+0.*I,2.90258166142497*^-17+0.*I,7.999315854718282*^-18+0.*I,2.1809208488980453*^-18+0.*I,5.883622614641417*^-19+0.*I,1.5709508873612686*^-19+0.*I,4.152259343165122*^-20+0.*I,1.0866706065650847*^-20+0.*I,2.816352725219992*^-21+0.*I,7.229906932030107*^-22+0.*I,1.8387077771728412*^-22+0.*I,4.6334234811138973*^-23+0.*I,1.1571049810006404*^-23+0.*I,2.8641426933529383*^-24+0.*I,7.028050184540745*^-25+0.*I,1.7098509503543653*^-25+0.*I,4.1250340555365257*^-26+0.*I,9.869685373677756*^-27+0.*I,2.342308980024609*^-27+0.*I,5.514509584227785*^-28+0.*I,1.2880905130115654*^-28+0.*I,2.9854916717469345*^-29+0.*I,6.866998193801464*^-30+0.*I,1.5676518521199053*^-30+0.*I,3.5523231473925677*^-31+0.*I,7.991026826733203*^-32+0.*I,1.7847021409578*^-32+0.*I,3.957732036356107*^-33+0.*I,8.715407904124921*^-34+0.*I,1.906038845625793*^-34+0.*I,4.1401810664748915*^-35+0.*I,8.932854087530188*^-36+0.*I,1.914622532291508*^-36+0.*I,4.076953882513153*^-37+0.*I,8.625511360826403*^-38+0.*I,1.8132851174354743*^-38+0.*I,3.788038691536929*^-39+0.*I,7.864367160548353*^-40+0.*I,1.622734189364088*^-40+0.*I,3.3281093046664327*^-41+0.*I,6.784939001964046*^-42+0.*I,1.3750652839238733*^-42+0.*I
