0.839849201571523+0.*I,0.49619798383512287+0.*I,0.20729731601600251+0.*I,0.07071095998826622+0.*I,0.020888652222071393+0.*I,0.005519237704128935+0.*I,0.0013312424423043293+0.*I,0.00029727734720485854+0.*I,0.00006209698365924966+0.*I,0.000012229337535161535+0.*I,2.2848443155648618*^-6+0.*I,4.0701831548939984*^-7+0.*I,6.941878547728211*^-8+0.*I,1.1375199356401598*^-8+0.*I,1.7961751366601077*^-9+0.*I,2.740038925454797*^-10+0.*I,4.047160454211137*^-11+0.*I,5.799354324669952*^-12+0.*I,8.076014180456301*^-13+0.*I,1.094646654237408*^-13+0.*I,1.446147655324064*^-14+0.*I,1.8644754618954615*^-15+0.*I,2.3485456880407215*^-16+0.*I,2.893268754028242*^-17+0.*I,3.489288166981794*^-18+0.*I,4.12306816565729*^-19+0.*I,4.7773550897278264*^-20+0.*I,5.431994507402844*^-21+0.*I,6.065044449743158*^-22+0.*I,6.654090002109978*^-23+0.*I,7.177640873652512*^-24+0.*I,7.616484449817103*^-25+0.*I,7.95487303133283*^-26+0.*I,8.18144403406558*^-27+0.*I,8.28980256034868*^-28+0.*I,8.278732432080255*^-29+0.*I,8.152039544365022*^-30+0.*I,7.918065632828743*^-31+0.*I,7.588937578316737*^-32+0.*I,7.179634879209849*^-33+0.*I,6.706965072485871*^-34+0.*I,6.18853423725045*^-35+0.*I,5.641788930582156*^-36+0.*I,5.083189357626453*^-37+0.*I,4.5275539247041927*^-38+0.*I,3.9875951247029716*^-39+0.*I,3.4736481180837433*^-40+0.*I,2.9935779744154786*^-41+0.*I,2.552840244616457*^-42+0.*I,2.154662629674751*^-43+0.*I,1.8003127566111905*^-44+0.*I,1.489417843231549*^-45+0.*I,1.2203054818126203*^-46+0.*I,9.90339973532858*^-48+0.*I,7.962347192084102*^-49+0.*I,6.343273654021363*^-50+0.*I,5.008101425480687*^-51+0.*I,3.919127292756503*^-52+0.*I,3.0403883123770006*^-53+0.*I,2.3386042262493375*^-54+0.*I,1.783753287853464*^-55+0.*I,1.34934669838377*^-56+0.*I,1.01246819071248*^-57+0.*I,7.53641481320053*^-59+0.*I,5.565811440699403*^-60+0.*I,4.078735026617822*^-61+0.*I,2.966246278298597*^-62+0.*I,2.141033618315142*^-63+0.*I,1.533990647778736*^-64+0.*I,1.0910680744179483*^-65+0.*I,7.704713777683284*^-67+0.*I,5.402328850460509*^-68+0.*I,3.7615639570608586*^-69+0.*I,2.601121878320701*^-70+0.*I,1.7864815023008932*^-71+0.*I,1.2187694897045778*^-72+0.*I,8.25977960402964*^-74+0.*I,5.561305824339688*^-75+0.*I,3.7203445132502536*^-76+0.*I,2.4729953200090408*^-77+0.*I,1.6335483097739136*^-78+0.*I,1.0723662934440981*^-79+0.*I,6.996646148125233*^-81+0.*I,4.537373660992219*^-82+0.*I,2.924950927806501*^-83+0.*I,1.874402276495478*^-84+0.*I,1.1941730313556167*^-85+0.*I,7.564170585064849*^-87+0.*I,4.7640209201516225*^-88+0.*I,2.9835432526728534*^-89+0.*I,1.8580815249971962*^-90+0.*I,1.1507944284729182*^-91+0.*I,7.088551819888512*^-93+0.*I,4.342798967560048*^-94+0.*I,2.646424330869793*^-95+0.*I,1.604173581056543*^-96+0.*I,9.67318346484785*^-98+0.*I,5.8027951490504616*^-99+0.*I,3.4632024744050837*^-100+0.*I,2.056430172986244*^-101+0.*I
-0.49619798383512287+0.*I,0.5466865258181508+0.*I,0.5792549430101694+0.*I,0.3172721791682351+0.*I,0.12908052928612032+0.*I,0.04344758161932161+0.*I,0.01273279421312894+0.*I,0.003346499644124767+0.*I,0.000804139299801329+0.*I,0.00017906563884167526+0.*I,0.000037322633850819094+0.*I,7.337497572212282*^-6+0.*I,1.3689389395293465*^-6+0.*I,2.435723185507521*^-7+0.*I,4.150088618528157*^-8+0.*I,6.794669972987982*^-9+0.*I,1.0721042197409217*^-9+0.*I,1.634423377301768*^-10+0.*I,2.4127431202395465*^-11+0.*I,3.455579278664913*^-12+0.*I,4.809967661079851*^-13+0.*I,6.516924539526895*^-14+0.*I,8.606408795318742*^-15+0.*I,1.1092289933153083*^-15+0.*I,1.3967910863931648*^-16+0.*I,1.7202842566650147*^-17+0.*I,2.074135031836201*^-18+0.*I,2.4502933237527557*^-19+0.*I,2.83850794662848*^-20+0.*I,3.2268128342846484*^-21+0.*I,3.602188403135487*^-22+0.*I,3.9513417492399874*^-23+0.*I,4.261535424821197*^-24+0.*I,4.521389207427591*^-25+0.*I,4.7215830177294493*^-26+0.*I,4.855401096050407*^-27+0.*I,4.919075746304343*^-28+0.*I,4.9119107155218567*^-29+0.*I,4.836186660893803*^-30+0.*I,4.696871427023328*^-31+0.*I,4.501173843769461*^-32+0.*I,4.257990090390746*^-33+0.*I,3.977295867763934*^-34+0.*I,3.6695360127653263*^-35+0.*I,3.3450567662181574*^-36+0.*I,3.013616076448259*^-37+0.*I,2.683995660871738*^-38+0.*I,2.36372657406239*^-39+0.*I,2.058929020834994*^-40+0.*I,1.7742580376469396*^-41+0.*I,1.512939985684638*^-42+0.*I,1.2768807220603393*^-43+0.*I,1.0668246970373878*^-44+0.*I,8.825446942760901*^-46+0.*I,7.230439844634426*^-47+0.*I,5.867557520581692*^-48+0.*I,4.717282582588484*^-49+0.*I,3.7578787522015194*^-50+0.*I,2.966755263554793*^-51+0.*I,2.3215496821932282*^-52+0.*I,1.8009363097130388*^-53+0.*I,1.3851836713296464*^-54+0.*I,1.056494808972744*^-55+0.*I,7.991690637440599*^-57+0.*I,5.996248037488785*^-58+0.*I,4.463202742652347*^-59+0.*I,3.2960548843953195*^-60+0.*I,2.4153276086737186*^-61+0.*I,1.756478459159305*^-62+0.*I,1.2677821059995234*^-63+0.*I,9.083009608912234*^-65+0.*I,6.460189296438647*^-66+0.*I,4.56180404216202*^-67+0.*I,3.1985137587715562*^-68+0.*I,2.2270147922591672*^-69+0.*I,1.539937655465582*^-70+0.*I,1.0576185821629736*^-71+0.*I,7.215069994225394*^-73+0.*I,4.889631851311175*^-74+0.*I,3.292103633055401*^-75+0.*I,2.2022629607905695*^-76+0.*I,1.4638577462419163*^-77+0.*I,9.669352354930575*^-79+0.*I,6.347440382866029*^-80+0.*I,4.1412905164400667*^-81+0.*I,2.685597206320821*^-82+0.*I,1.731193773303864*^-83+0.*I,1.109381404082171*^-84+0.*I,7.067674293683903*^-86+0.*I,4.476741038251505*^-87+0.*I,2.819459773641134*^-88+0.*I,1.7656977060688624*^-89+0.*I,1.099615195727772*^-90+0.*I,6.810293779374861*^-92+0.*I,4.194864265981967*^-93+0.*I,2.569937624737739*^-94+0.*I,1.566047602549104*^-95+0.*I,9.492696888237312*^-97+0.*I,5.724012897747838*^-98+0.*I,3.4336931955922585*^-99+0.*I
0.20729731601600251+0.*I,-0.5792549430101694+0.*I,0.30469038942330756+0.*I,0.576892284837117+0.*I,0.39476446800789744+0.*I,0.18594308097021608+0.*I,0.06993402183237948+0.*I,0.02242280498941226+0.*I,0.006357052903978876+0.*I,0.0016310285568351293+0.*I,0.00038481061266871857+0.*I,0.00008446393852607677+0.*I,0.00001740122153215252+0.*I,3.388365639355789*^-6+0.*I,6.270938986889832*^-7+0.*I,1.1081623895548662*^-7+0.*I,1.877033439687205*^-8+0.*I,3.0574125349472754*^-9+0.*I,4.802472629828435*^-10+0.*I,7.292209525900354*^-11+0.*I,1.0726554473540733*^-11+0.*I,1.5313818134352647*^-12+0.*I,2.1254642357514173*^-13+0.*I,2.872234808348082*^-14+0.*I,3.784128013452769*^-15+0.*I,4.866533692811683*^-16+0.*I,6.11592167050911*^-17+0.*I,7.518492486337395*^-18+0.*I,9.049573376635991*^-19+0.*I,1.0673909235567831*^-19+0.*I,1.2346903246815336*^-20+0.*I,1.4016754175791842*^-21+0.*I,1.5627332243806585*^-22+0.*I,1.712154802651627*^-23+0.*I,1.8444911051864143*^-24+0.*I,1.954895410328114*^-25+0.*I,2.0394217336541425*^-26+0.*I,2.095253922009871*^-27+0.*I,2.120848039156123*^-28+0.*I,2.1159800201614573*^-29+0.*I,2.081700142437077*^-30+0.*I,2.0202044725293637*^-31+0.*I,1.9346401859609026*^-32+0.*I,1.8288659548604306*^-33+0.*I,1.7071902647673218*^-34+0.*I,1.5741097171275043*^-35+0.*I,1.4340665321717033*^-36+0.*I,1.291240197153338*^-37+0.*I,1.1493831834168451*^-38+0.*I,1.011705528557172*^-39+0.*I,8.808083885802517*^-41+0.*I,7.586628006412941*^-42+0.*I,6.466270835821566*^-43+0.*I,5.454946061578817*^-44+0.*I,4.5556300430552425*^-45+0.*I,3.767161666633759*^-46+0.*I,3.085112144063638*^-47+0.*I,2.5026404216739378*^-48+0.*I,2.011285386204172*^-49+0.*I,1.6016617898315369*^-50+0.*I,1.2640413328482763*^-51+0.*I,9.888126845602274*^-53+0.*I,7.668238951867103*^-54+0.*I,5.896175412931926*^-55+0.*I,4.495732306182628*^-56+0.*I,3.3997413439216687*^-57+0.*I,2.5501448019900467*^-58+0.*I,1.8976391407595605*^-59+0.*I,1.4010278453643004*^-60+0.*I,1.0264010632642472*^-61+0.*I,7.462353872171945*^-63+0.*I,5.3848387402139716*^-64+0.*I,3.857055666204174*^-65+0.*I,2.742661923157744*^-66+0.*I,1.9362761340394235*^-67+0.*I,1.3573290538857106*^-68+0.*I,9.448628969687451*^-70+0.*I,6.5322082258707484*^-71+0.*I,4.485382284805891*^-72+0.*I,3.0593324998867277*^-73+0.*I,2.0729087304111806*^-74+0.*I,1.3953959874833128*^-75+0.*I,9.332867228431336*^-77+0.*I,6.202526728995866*^-78+0.*I,4.096310395492385*^-79+0.*I,2.688571453055858*^-80+0.*I,1.7538314260468903*^-81+0.*I,1.1371660349685531*^-82+0.*I,7.329277013109144*^-84+0.*I,4.6960242642751136*^-85+0.*I,2.991310287778372*^-86+0.*I,1.8944530141565819*^-87+0.*I,1.1929605717325879*^-88+0.*I,7.469924459807967*^-90+0.*I,4.6513772455698606*^-91+0.*I,2.8803742136777854*^-92+0.*I,1.7739625166648396*^-93+0.*I,1.0866601763724323*^-94+0.*I,6.620974534142979*^-96+0.*I,4.0128550583369695*^-97+0.*I
-0.07071095998826622+0.*I,0.3172721791682351+0.*I,-0.576892284837117+0.*I,0.10790729519594261+0.*I,0.5314801574013329+0.*I,0.4462118964514466+0.*I,0.23910810949245584+0.*I,0.09917736449561075+0.*I,0.03444783987717178+0.*I,0.010454380254883737+0.*I,0.0028465747825639383+0.*I,0.0007080448224586831+0.*I,0.00016299216547057153+0.*I,0.00003506772952764624+0.*I,7.105799055047039*^-6+0.*I,1.3644241800781543*^-6+0.*I,2.495164133976594*^-7+0.*I,4.3639422590285164*^-8+0.*I,7.325284026933912*^-9+0.*I,1.1837213986114789*^-9+0.*I,1.8462511711344113*^-10+0.*I,2.7857427591658746*^-11+0.*I,4.074500077528752*^-12+0.*I,5.78716949379465*^-13+0.*I,7.994826865156739*^-14+0.*I,1.075783483930894*^-14+0.*I,1.4118067741308667*^-15+0.*I,1.809130253936844*^-16+0.*I,2.2660684949337456*^-17+0.*I,2.7772170504243303*^-18+0.*I,3.3332700860537773*^-19+0.*I,3.9211617000458667*^-20+0.*I,4.524546522565226*^-21+0.*I,5.124596628103191*^-22+0.*I,5.701054727856607*^-23+0.*I,6.233453291544128*^-24+0.*I,6.702389857382503*^-25+0.*I,7.090742770663477*^-26+0.*I,7.38471934632616*^-27+0.*I,7.574648390374223*^-28+0.*I,7.655457943361337*^-29+0.*I,7.626812835290301*^-30+0.*I,7.492920688347916*^-31+0.*I,7.262045286220571*^-32+0.*I,6.945789586761415*^-33+0.*I,6.558225180425444*^-34+0.*I,6.114950127332249*^-35+0.*I,5.632153506855603*^-36+0.*I,5.1257543049715725*^-37+0.*I,4.610666656169174*^-38+0.*I,4.100225366575834*^-39+0.*I,3.605787358505733*^-40+0.*I,3.136508088819055*^-41+0.*I,2.6992784535658645*^-42+0.*I,2.2987979510409037*^-43+0.*I,1.937754124357885*^-44+0.*I,1.6170762698489342*^-45+0.*I,1.3362324772667451*^-46+0.*I,1.093542474812419*^-47+0.*I,8.864836453596647*^-49+0.*I,7.119731702859458*^-50+0.*I,5.666148786728479*^-51+0.*I,4.469045306364393*^-52+0.*I,3.4939161651446694*^-53+0.*I,2.707991426340733*^-54+0.*I,2.081052682810935*^-55+0.*I,1.585921266935304*^-56+0.*I,1.1986783993958342*^-57+0.*I,8.98677909753266*^-59+0.*I,6.68408205180022*^-60+0.*I,4.932533413412137*^-61+0.*I,3.6119474772483426*^-62+0.*I,2.6248646918815745*^-63+0.*I,1.893284915492359*^-64+0.*I,1.3555532660048155*^-65+0.*I,9.635080967786655*^-67+0.*I,6.799509639419292*^-68+0.*I,4.764608969353894*^-69+0.*I,3.315485682765376*^-70+0.*I,2.2912837633991876*^-71+0.*I,1.5727616334530593*^-72+0.*I,1.0723551522171027*^-73+0.*I,7.26347505340645*^-75+0.*I,4.8878479894916497*^-76+0.*I,3.2680957655915745*^-77+0.*I,2.1712567558792136*^-78+0.*I,1.4335125930595454*^-79+0.*I,9.405881527362266*^-81+0.*I,6.133919543963321*^-82+0.*I,3.976027216367335*^-83+0.*I,2.561914794437634*^-84+0.*I,1.641023095988371*^-85+0.*I,1.0450312795893984*^-86+0.*I,6.616642780200616*^-88+0.*I,4.165512503914586*^-89+0.*I,2.6076509740026183*^-90+0.*I,1.623334567003141*^-91+0.*I,1.0050110921961597*^-92+0.*I,6.188195496890732*^-94+0.*I,3.789772093397416*^-95+0.*I
0.020888652222071393+0.*I,-0.12908052928612032+0.*I,0.39476446800789744+0.*I,-0.5314801574013329+0.*I,-0.04909671341503438+0.*I,0.46239788128996434+0.*I,0.47586105015738345+0.*I,0.28701241348410295+0.*I,0.1300817728758344+0.*I,0.048583442058824394+0.*I,0.015688922826254455+0.*I,0.00451134745036261+0.*I,0.001178220257975233+0.*I,0.0002834789830108974+0.*I,0.00006350659779577429+0.*I,0.000013357257552138771+0.*I,2.6551389721911725*^-6+0.*I,5.014997867783411*^-7+0.*I,9.04092402748825*^-8+0.*I,1.561540447784079*^-8+0.*I,2.592341597082788*^-9+0.*I,4.14799953046022*^-10+0.*I,6.412781480987322*^-11+0.*I,9.599349775857547*^-12+0.*I,1.3939437953723267*^-12+0.*I,1.9669271066419523*^-13+0.*I,2.7010144492565193*^-14+0.*I,3.614538263473862*^-15+0.*I,4.719567044069016*^-16+0.*I,6.019534670473031*^-17+0.*I,7.507254338024611*^-18+0.*I,9.163596562487635*^-19+0.*I,1.0957060947800213*^-19+0.*I,1.2844385289228954*^-20+0.*I,1.4772223936034626*^-21+0.*I,1.6679805504057787*^-22+0.*I,1.85023652627493*^-23+0.*I,2.017505603847454*^-24+0.*I,2.163698577607703*^-25+0.*I,2.2835016856457497*^-26+0.*I,2.3726992289974786*^-27+0.*I,2.428412125655843*^-28+0.*I,2.4492350568259567*^-29+0.*I,2.4352656055105978*^-30+0.*I,2.3880294566618706*^-31+0.*I,2.310315065217727*^-32+0.*I,2.205938252362182*^-33+0.*I,2.079461411629885*^-34+0.*I,1.9358932677191816*^-35+0.*I,1.780393683623423*^-36+0.*I,1.618004395449704*^-37+0.*I,1.4534214803329785*^-38+0.*I,1.290819594550508*^-39+0.*I,1.1337322669448614*^-40+0.*I,9.849873772708138*^-42+0.*I,8.466927947326941*^-43+0.*I,7.202642148793721*^-44+0.*I,6.064855546615133*^-45+0.*I,5.055917455598126*^-46+0.*I,4.1736420427432417*^-47+0.*I,3.412304068706285*^-48+0.*I,2.763605799178641*^-49+0.*I,2.2175630471625794*^-50+0.*I,1.76327602984201*^-51+0.*I,1.3895668163381345*^-52+0.*I,1.0854786265644658*^-53+0.*I,8.406426420999744*^-55+0.*I,6.455252483389937*^-56+0.*I,4.915729899824232*^-57+0.*I,3.712744306829436*^-58+0.*I,2.781580987002063*^-59+0.*I,2.0674432481048575*^-60+0.*I,1.5246654467857841*^-61+0.*I,1.115749754353842*^-62+0.*I,8.103282073018116*^-64+0.*I,5.841254928773777*^-65+0.*I,4.1797480634002946*^-66+0.*I,2.969197664355369*^-67+0.*I,2.094200109668028*^-68+0.*I,1.4666654089289862*^-69+0.*I,1.0200471711174495*^-70+0.*I,7.045749016887588*^-72+0.*I,4.8338374968801204*^-73+0.*I,3.2942312097390574*^-74+0.*I,2.2302390915201956*^-75+0.*I,1.500103622747679*^-76+0.*I,1.0025356156297616*^-77+0.*I,6.657671848197304*^-79+0.*I,4.39362934623587*^-80+0.*I,2.8816185209135604*^-81+0.*I,1.8784271801425128*^-82+0.*I,1.2171077470421651*^-83+0.*I,7.83919913229482*^-85+0.*I,5.0194121907106*^-86+0.*I,3.1952312951322153*^-87+0.*I,2.022316450801449*^-88+0.*I,1.2726873867079386*^-89+0.*I,7.964306727900981*^-91+0.*I,4.95627062431948*^-92+0.*I,3.0673930619814218*^-93+0.*I
-0.005519237704128935+0.*I,0.04344758161932161+0.*I,-0.18594308097021608+0.*I,0.4462118964514466+0.*I,-0.46239788128996434+0.*I,-0.1712723230998143+0.*I,0.3807986275864705+0.*I,0.48721144547257483+0.*I,0.32867473458339685+0.*I,0.16168620659553887+0.*I,0.06456200692586829+0.*I,0.022078436712378604+0.*I,0.006677637916948824+0.*I,0.0018249217480349853+0.*I,0.0004575712380540283+0.*I,0.00010646737509961967+0.*I,0.00002319264305248226+0.*I,4.763327172569338*^-6+0.*I,9.27640849389199*^-7+0.*I,1.7211412377726104*^-7+0.*I,3.054585574125223*^-8+0.*I,5.20312014430772*^-9+0.*I,8.531477540190126*^-10+0.*I,1.3500248233288575*^-10+0.*I,2.0662811272108918*^-11+0.*I,3.0649825773055398*^-12+0.*I,4.4139172045892357*^-13+0.*I,6.181086400115841*^-14+0.*I,8.428857438986804*^-15+0.*I,1.1207173345899186*^-15+0.*I,1.454643039133165*^-16+0.*I,1.845079033699185*^-17+0.*I,2.289275989870709*^-18+0.*I,2.780982256503536*^-19+0.*I,3.310374459920968*^-20+0.*I,3.8642913989616276*^-21+0.*I,4.426774188815026*^-22+0.*I,4.979880609044003*^-23+0.*I,5.504709482633563*^-24+0.*I,5.982546166916035*^-25+0.*I,6.396026216262104*^-26+0.*I,6.730212652435634*^-27+0.*I,6.973492867185542*^-28+0.*I,7.118222081579878*^-29+0.*I,7.161068290818317*^-30+0.*I,7.103044804891926*^-31+0.*I,6.949246848475203*^-32+0.*I,6.708334704513086*^-33+0.*I,6.391825008837494*^-34+0.*I,6.013262635413982*^-35+0.*I,5.587347965439718*^-36+0.*I,5.1290890762641474*^-37+0.*I,4.6530371663073785*^-38+0.*I,4.172648440045196*^-39+0.*I,3.699798904928719*^-40+0.*I,3.2444620825364876*^-41+0.*I,2.8145451122669344*^-42+0.*I,2.415867214734885*^-43+0.*I,2.0522565300259787*^-44+0.*I,1.7257370075614056*^-45+0.*I,1.4367759622185247*^-46+0.*I,1.1845645222715247*^-47+0.*I,9.673067382398203*^-49+0.*I,7.824978346491747*^-50+0.*I,6.271772718015952*^-51+0.*I,4.981473693179613*^-52+0.*I,3.9215280848266213*^-53+0.*I,3.060201147332285*^-54+0.*I,2.3675910591467774*^-55+0.*I,1.8163027287218396*^-56+0.*I,1.3818321721809463*^-57+0.*I,1.0427173940636691*^-58+0.*I,7.805110528677731*^-60+0.*I,5.7962579491406564*^-61+0.*I,4.270964368982223*^-62+0.*I,3.1229537817676813*^-63+0.*I,2.2662966138565017*^-64+0.*I,1.6324063151967567*^-65+0.*I,1.1672057780639173*^-66+0.*I,8.285528295584378*^-68+0.*I,5.839709763728184*^-69+0.*I,4.0869942605012636*^-70+0.*I,2.840538828760777*^-71+0.*I,1.960751050315242*^-72+0.*I,1.3443402224009056*^-73+0.*I,9.155875333804168*^-75+0.*I,6.19487298092267*^-76+0.*I,4.164316592584372*^-77+0.*I,2.7814411296254194*^-78+0.*I,1.8460603869917478*^-79+0.*I,1.217603983678689*^-80+0.*I,7.981485585677368*^-82+0.*I,5.20009772620311*^-83+0.*I,3.367605258571122*^-84+0.*I,2.1679227659127497*^-85+0.*I,1.3874256303427255*^-86+0.*I,8.827719530401449*^-88+0.*I,5.58456302300027*^-89+0.*I,3.5128533457719515*^-90+0.*I,2.1972964805728924*^-91+0.*I
0.0013312424423043293+0.*I,-0.01273279421312894+0.*I,0.06993402183237948+0.*I,-0.23910810949245584+0.*I,0.47586105015738345+0.*I,-0.3807986275864705+0.*I,-0.2631211113183599+0.*I,0.29379392288988276+0.*I,0.48330683496299914+0.*I,0.36354391489124044+0.*I,0.19316361208253863+0.*I,0.0820920424564337+0.*I,0.029612975576578535+0.*I,0.009389044983619704+0.*I,0.0026772476419452567+0.*I,0.0006978036766197167+0.*I,0.00016826642029527884+0.*I,0.00003789011900105463+0.*I,8.026577315164364*^-6+0.*I,1.6092349911540691*^-6+0.*I,3.068682870148307*^-7+0.*I,5.5891068630114125*^-8+0.*I,9.757436947102703*^-9+0.*I,1.63780681862008*^-9+0.*I,2.650210859460391*^-10+0.*I,4.143851181070037*^-11+0.*I,6.273806152574444*^-12+0.*I,9.21424429842779*^-13+0.*I,1.314936833729057*^-13+0.*I,1.8260393479122706*^-14+0.*I,2.470914092770408*^-15+0.*I,3.2619442952074996*^-16+0.*I,4.205810074519426*^-17+0.*I,5.30175068241386*^-18+0.*I,6.540215544880726*^-19+0.*I,7.902107041470726*^-20+0.*I,9.358768166326077*^-21+0.*I,1.0872793388445162*^-21+0.*I,1.2399650878978858*^-22+0.*I,1.3890011270576082*^-23+0.*I,1.5292595361779427*^-24+0.*I,1.6557292213063633*^-25+0.*I,1.763826800934683*^-26+0.*I,1.849678839101612*^-27+0.*I,1.910351125452044*^-28+0.*I,1.9440067455847351*^-29+0.*I,1.9499824367304163*^-30+0.*I,1.9287811189763973*^-31+0.*I,1.8819864753610853*^-32+0.*I,1.812112128338188*^-33+0.*I,1.7224026939739557*^-34+0.*I,1.616606476010951*^-35+0.*I,1.4987397943518049*^-36+0.*I,1.3728612021680697*^-37+0.*I,1.2428706015828116*^-38+0.*I,1.1123440903487208*^-39+0.*I,9.844108442616835*^-41+0.*I,8.616739832775573*^-42+0.*I,7.461735904593925*^-43+0.*I,6.393871182817354*^-44+0.*I,5.422604490044528*^-45+0.*I,4.552618694492734*^-46+0.*I,3.784510706571932*^-47+0.*I,3.1155581926827644*^-48+0.*I,2.54049968427405*^-49+0.*I,2.0522777828244964*^-50+0.*I,1.642709172190371*^-51+0.*I,1.3030586756369204*^-52+0.*I,1.0245065804598548*^-53+0.*I,7.985082616343202*^-55+0.*I,6.170525029317706*^-56+0.*I,4.728298725464407*^-57+0.*I,3.593253049673126*^-58+0.*I,2.7085004320190974*^-59+0.*I,2.0252773098936703*^-60+0.*I,1.5024813561753418*^-61+0.*I,1.1060010799370554*^-62+0.*I,8.079326170213506*^-64+0.*I,5.85757161965542*^-65+0.*I,4.2153266909648263*^-66+0.*I,3.011361761188217*^-67+0.*I,2.1357885278149446*^-68+0.*I,1.5040472433853964*^-69+0.*I,1.051757645144276*^-70+0.*I,7.304033108653897*^-72+0.*I,5.0378287672075154*^-73+0.*I,3.4514163968804166*^-74+0.*I,2.3488930030817374*^-75+0.*I,1.588102988771679*^-76+0.*I,1.066793386353353*^-77+0.*I,7.120392475907473*^-79+0.*I,4.722634868289015*^-80+0.*I,3.1128315383220447*^-81+0.*I,2.0391578441212227*^-82+0.*I,1.3277075230353908*^-83+0.*I,8.592943007858238*^-85+0.*I,5.528410024947257*^-86+0.*I,3.5359612595393717*^-87+0.*I,2.2485012582846562*^-88+0.*I,1.4216278862453598*^-89+0.*I
-0.00029727734720485854+0.*I,0.003346499644124767+0.*I,-0.02242280498941226+0.*I,0.09917736449561075+0.*I,-0.28701241348410295+0.*I,0.48721144547257483+0.*I,-0.29379392288988276+0.*I,-0.32872770200850787+0.*I,0.2061525377334724+0.*I,0.46683610401434783+0.*I,0.39138307022913466+0.*I,0.22381157657976244+0.*I,0.10087089372863618+0.*I,0.038259032557059446+0.*I,0.012680263414458881+0.*I,0.0037632639739625332+0.*I,0.0010174047249559013+0.*I,0.00025376310270331493+0.*I,0.000058966961068463586+0.*I,0.000012864502539580873+0.*I,2.6515773959170576*^-6+0.*I,5.190305306760348*^-7+0.*I,9.69053588546123*^-8+0.*I,1.732112078653525*^-8+0.*I,2.9734475640454597*^-9+0.*I,4.915892161441659*^-10+0.*I,7.846130593499434*^-11+0.*I,1.2115749054810192*^-11+0.*I,1.8134852425673836*^-12+0.*I,2.63564676278148*^-13+0.*I,3.725083055332123*^-14+0.*I,5.1269920375222365*^-15+0.*I,6.880411081368181*^-16+0.*I,9.013433124144432*^-17+0.*I,1.1538441041557663*^-17+0.*I,1.4447906019659318*^-18+0.*I,1.7711305378671847*^-19+0.*I,2.1273647279738655*^-20+0.*I,2.505594758895454*^-21+0.*I,2.895780408415567*^-22+0.*I,3.286198152207668*^-23+0.*I,3.6640689948470124*^-24+0.*I,4.016304046454773*^-25+0.*I,4.3303024818277404*^-26+0.*I,4.594730562714585*^-27+0.*I,4.800212881316416*^-28+0.*I,4.9398772744361673*^-29+0.*I,5.009711289535113*^-30+0.*I,5.008708257794576*^-31+0.*I,4.938802235698997*^-32+0.*I,4.8046107153372777*^-33+0.*I,4.613019939040804*^-34+0.*I,4.372658457087035*^-35+0.*I,4.093309620173596*^-36+0.*I,3.785313166400878*^-37+0.*I,3.4590007576648134*^-38+0.*I,3.1242014962937704*^-39+0.*I,2.7898425728561913*^-40+0.*I,2.4636587140597797*^-41+0.*I,2.152013282219948*^-42+0.*I,1.8598246858992933*^-43+0.*I,1.5905847953430227*^-44+0.*I,1.3464515585034353*^-45+0.*I,1.1283959152001549*^-46+0.*I,9.363831043467542*^-48+0.*I,7.695700999421012*^-49+0.*I,6.265036796437218*^-50+0.*I,5.053070171210752*^-51+0.*I,4.038462488737791*^-52+0.*I,3.1987184404400164*^-53+0.*I,2.5113255491469464*^-54+0.*I,1.9546210365182356*^-55+0.*I,1.5084051588653866*^-56+0.*I,1.1543316380188428*^-57+0.*I,8.761119983693677*^-59+0.*I,6.595724485615904*^-60+0.*I,4.9260050287539325*^-61+0.*I,3.6501488024216233*^-62+0.*I,2.6838728399613386*^-63+0.*I,1.9583921619774995*^-64+0.*I,1.4183158975750268*^-65+0.*I,1.0195995941815047*^-66+0.*I,7.2763928346247625*^-68+0.*I,5.155580089520192*^-69+0.*I,3.627084852763709*^-70+0.*I,2.5339575082427463*^-71+0.*I,1.7581012229707531*^-72+0.*I,1.2115232469031655*^-73+0.*I,8.292820815229733*^-75+0.*I,5.638891872131139*^-76+0.*I,3.809285506923473*^-77+0.*I,2.5567479866394484*^-78+0.*I,1.7051493269716403*^-79+0.*I,1.1300602215546675*^-80+0.*I,7.442848232934766*^-82+0.*I,4.8720087460317815*^-83+0.*I,3.1698623484983855*^-84+0.*I,2.0500646844821292*^-85+0.*I,1.3180144690305679*^-86+0.*I,8.424190369866681*^-88+0.*I
