0.9206516993234973+0.*I,0.37436349659511514+0.*I,0.10764072965554924+0.*I,0.025270517840887703+0.*I,0.005137860184603751+0.*I,0.0009343195052089236+0.*I,0.00015510218862249426+0.*I,0.000023837847768097143+0.*I,3.4270479767836503*^-6+0.*I,4.645121365407685*^-7+0.*I,5.973036950258783*^-8+0.*I,7.323134230376625*^-9+0.*I,8.596160338755533*^-10+0.*I,9.694623940507184*^-11+0.*I,1.0535740986317877*^-11+0.*I,1.1061590875822337*^-12+0.*I,1.1244903586286633*^-13+0.*I,1.1089945486143046*^-14+0.*I,1.0628972774908493*^-15+0.*I,9.91545459266128*^-17+0.*I,9.01562352426226*^-18+0.*I,7.999894442742061*^-19+0.*I,6.935392621055803*^-20+0.*I,5.8803783493196295*^-21+0.*I,4.880876117982042*^-22+0.*I,3.969409606951269*^-23+0.*I,3.1654639969111816*^-24+0.*I,2.477157567419231*^-25+0.*I,1.9035870968092037*^-26+0.*I,1.4373809649569394*^-27+0.*I,1.0671105111343137*^-28+0.*I,7.793394967074487*^-30+0.*I,5.602086797855316*^-31+0.*I,3.9654364964456523*^-32+0.*I,2.7653472655931962*^-33+0.*I,1.9007009439775682*^-34+0.*I,1.2881329097130037*^-35+0.*I,8.611086458514394*^-37+0.*I,5.680208629527459*^-38+0.*I,3.698538293853417*^-39+0.*I,2.377925586148229*^-40+0.*I,1.5100956876772236*^-41+0.*I,9.474972497536778*^-43+0.*I,5.875459894129733*^-44+0.*I,3.60175082024581*^-45+0.*I,2.183260425771614*^-46+0.*I,1.3089551397788413*^-47+0.*I,7.763793394198809*^-49+0.*I,4.556711017030781*^-50+0.*I,2.6469856245194823*^-51+0.*I,1.5221754610288977*^-52+0.*I,8.667178965076256*^-54+0.*I,4.887358854433123*^-55+0.*I,2.729822627748936*^-56+0.*I,1.510552017643353*^-57+0.*I,8.282328969303614*^-59+0.*I,4.5004568160431136*^-60+0.*I,2.4239145567456766*^-61+0.*I,1.2942001503081324*^-62+0.*I,6.851309330570218*^-64+0.*I,3.596632684729552*^-65+0.*I,1.8725322451426743*^-66+0.*I,9.670114048388696*^-68+0.*I,4.954039411755822*^-69+0.*I,2.5180688823711662*^-70+0.*I,1.2700156238273521*^-71+0.*I,6.356751465122498*^-73+0.*I,3.1578824985135985*^-74+0.*I,1.5571829714426973*^-75+0.*I,7.622777376201812*^-77+0.*I,3.7047793920418116*^-78+0.*I,1.7878509669891587*^-79+0.*I,8.56767928997752*^-81+0.*I,4.077555746132004*^-82+0.*I,1.927445838671251*^-83+0.*I,9.050023092439247*^-85+0.*I,4.221249547625708*^-86+0.*I,1.9561123741520486*^-87+0.*I,9.006263204788426*^-89+0.*I,4.120303670375872*^-90+0.*I,1.8731923156220033*^-91+0.*I,8.46326605848474*^-93+0.*I,3.8003990741922973*^-94+0.*I,1.6962438782665203*^-95+0.*I,7.525697994576451*^-97+0.*I,3.319215570873368*^-98+0.*I,1.4554066984297898*^-99+0.*I,6.344872201710058*^-101+0.*I,2.7502975298133722*^-102+0.*I,1.1854488271376628*^-103+0.*I,5.0811228169153926*^-105+0.*I,2.165893670675786*^-106+0.*I,9.182085963888367*^-108+0.*I,3.8716671707815255*^-109+0.*I,1.6237988333240574*^-110+0.*I,6.774364465193628*^-112+0.*I,2.8114546180940236*^-113+0.*I,1.1607624389628654*^-114+0.*I,4.767914340821554*^-116+0.*I,1.9485384630712218*^-117+0.*I
-0.37436349659511514+0.*I,0.7684247195808838+0.*I,0.48566011330823244+0.*I,0.17616349235798975+0.*I,0.0484518337554243+0.*I,0.011108683411549589+0.*I,0.00222553702750611+0.*I,0.00040066866344161053+0.*I,0.00006603007881323413+0.*I,0.000010092259917239303+0.*I,1.444628263728388*^-6+0.*I,1.9512542693802428*^-7+0.*I,2.5018536478179832*^-8+0.*I,3.0599685542627095*^-9+0.*I,3.5845547706547994*^-10+0.*I,4.035495323651256*^-11+0.*I,4.378911333707224*^-12+0.*I,4.591297611257547*^-13+0.*I,4.661844929195882*^-14+0.*I,4.592742725827524*^-15+0.*I,4.3976659775650854*^-16+0.*I,4.0989478488652585*^-17+0.*I,3.72408179325947*^-18+0.*I,3.3021861438873883*^-19+0.*I,2.8609382420337906*^-20+0.*I,2.424297296301198*^-21+0.*I,2.0111380160333453*^-22+0.*I,1.6347505055398427*^-23+0.*I,1.3030480429556703*^-24+0.*I,1.0192682191222423*^-25+0.*I,7.829467995591437*^-27+0.*I,5.9097296865864805*^-28+0.*I,4.385830245372064*^-29+0.*I,3.202029249284145*^-30+0.*I,2.3009822468554753*^-31+0.*I,1.6282727076642837*^-32+0.*I,1.1351826469810406*^-33+0.*I,7.80039143963063*^-35+0.*I,5.285132830322162*^-36+0.*I,3.5322498302711825*^-37+0.*I,2.329491674087368*^-38+0.*I,1.5164748115596404*^-39+0.*I,9.748010614562258*^-41+0.*I,6.189263655086764*^-42+0.*I,3.882693431748061*^-43+0.*I,2.407250135934492*^-44+0.*I,1.4754366760782087*^-45+0.*I,8.942174505755763*^-47+0.*I,5.3603849479164104*^-48+0.*I,3.1789343060150256*^-49+0.*I,1.8655118809754077*^-50+0.*I,1.0835263864719584*^-51+0.*I,6.2301182257327385*^-53+0.*I,3.546950707842688*^-54+0.*I,1.999859418329331*^-55+0.*I,1.116887525294666*^-56+0.*I,6.1796273199487046*^-58+0.*I,3.387914049722842*^-59+0.*I,1.8407357386643765*^-60+0.*I,9.913080584449568*^-62+0.*I,5.29237644304199*^-63+0.*I,2.8014456706104822*^-64+0.*I,1.4705012173788345*^-65+0.*I,7.655270525441565*^-67+0.*I,3.9529923361009736*^-68+0.*I,2.0249677864615508*^-69+0.*I,1.0291807320198532*^-70+0.*I,5.19038446277501*^-72+0.*I,2.5977246644866988*^-73+0.*I,1.2903936821271067*^-74+0.*I,6.362608421816483*^-76+0.*I,3.1144326864421993*^-77+0.*I,1.5135579858540826*^-78+0.*I,7.303647878185796*^-80+0.*I,3.499808532369776*^-81+0.*I,1.6655370606691903*^-82+0.*I,7.872462402909456*^-84+0.*I,3.696177328778672*^-85+0.*I,1.723929465609535*^-86+0.*I,7.988187492356837*^-88+0.*I,3.6776946985082*^-89+0.*I,1.6824316763303157*^-90+0.*I,7.648359851423269*^-92+0.*I,3.455430917823735*^-93+0.*I,1.551573028300427*^-94+0.*I,6.924853836838753*^-96+0.*I,3.0721957880519934*^-97+0.*I,1.3549329874902811*^-98+0.*I,5.940834211925136*^-100+0.*I,2.5898051240283616*^-101+0.*I,1.122549372120521*^-102+0.*I,4.838275094806473*^-104+0.*I,2.0737185277882937*^-105+0.*I,8.839139715522063*^-107+0.*I,3.7471177579576726*^-108+0.*I,1.5799286768752824*^-109+0.*I,6.626062324343623*^-111+0.*I,2.7642416805935745*^-112+0.*I,1.1471574174207031*^-113+0.*I,4.736091551729453*^-115+0.*I
0.10764072965554924+0.*I,-0.48566011330823244+0.*I,0.628782875660311+0.*I,0.5441574471243356+0.*I,0.23520144517188685+0.*I,0.07341499619164696+0.*I,0.018600895451245717+0.*I,0.004048394275432829+0.*I,0.0007823516994721258+0.*I,0.0001371691221551372+0.*I,0.000022151605282035334+0.*I,3.331849177030087*^-6+0.*I,4.707641524830661*^-7+0.*I,6.290517014677558*^-8+0.*I,7.99284911717972*^-9+0.*I,9.700674942489806*^-10+0.*I,1.1288197605250475*^-10+0.*I,1.263459709710021*^-11+0.*I,1.3639850814643281*^-12+0.*I,1.4236715957006155*^-13+0.*I,1.4397081638591844*^-14+0.*I,1.4132209399045665*^-15+0.*I,1.3487593532605337*^-16+0.*I,1.253402805057364*^-17+0.*I,1.1356847802235664*^-18+0.*I,1.0045238341552038*^-19+0.*I,8.683101960910563*^-21+0.*I,7.342388933953992*^-22+0.*I,6.079209766476066*^-23+0.*I,4.9325521032661146*^-24+0.*I,3.9250967700149023*^-25+0.*I,3.0654723875920014*^-26+0.*I,2.3512812976939633*^-27+0.*I,1.7723258733380826*^-28+0.*I,1.3136144672579711*^-29+0.*I,9.578881616215203*^-31+0.*I,6.875536134590935*^-32+0.*I,4.860176719268926*^-33+0.*I,3.3849154590344844*^-34+0.*I,2.3236951878874352*^-35+0.*I,1.5729721597949206*^-36+0.*I,1.0503618944857377*^-37+0.*I,6.921332160243772*^-39+0.*I,4.50217058776521*^-40+0.*I,2.891858071204076*^-41+0.*I,1.8348016391783412*^-42+0.*I,1.1502342858235976*^-43+0.*I,7.126733222718721*^-45+0.*I,4.365340232098147*^-46+0.*I,2.644114793252976*^-47+0.*I,1.5841032470210862*^-48+0.*I,9.389218594939132*^-50+0.*I,5.507008730263808*^-51+0.*I,3.196951102585882*^-52+0.*I,1.8372994559405606*^-53+0.*I,1.0455237400131552*^-54+0.*I,5.892244987363427*^-56+0.*I,3.2892769544971015*^-57+0.*I,1.8191548838676118*^-58+0.*I,9.969251056831454*^-60+0.*I,5.414400681404596*^-61+0.*I,2.9147554263640604*^-62+0.*I,1.5555508050287527*^-63+0.*I,8.231156415389925*^-65+0.*I,4.319108922110287*^-66+0.*I,2.2477299690901212*^-67+0.*I,1.1602962274754497*^-68+0.*I,5.941890237136123*^-70+0.*I,3.0190189745440057*^-71+0.*I,1.522107490443124*^-72+0.*I,7.61577756818472*^-74+0.*I,3.782006560427381*^-75+0.*I,1.8643076788522165*^-76+0.*I,9.123195185915903*^-78+0.*I,4.432572565928579*^-79+0.*I,2.1383973570157534*^-80+0.*I,1.0244424289476985*^-81+0.*I,4.8741068424923025*^-83+0.*I,2.3033051879026757*^-84+0.*I,1.0811760251684142*^-85+0.*I,5.04159889553711*^-87+0.*I,2.335633078898231*^-88+0.*I,1.0750827716786342*^-89+0.*I,4.917175771247022*^-91+0.*I,2.2349139403096406*^-92+0.*I,1.009510758691282*^-93+0.*I,4.5320968484704254*^-95+0.*I,2.0223564476968245*^-96+0.*I,8.970526991586467*^-98+0.*I,3.955584249586639*^-99+0.*I,1.734066425727282*^-100+0.*I,7.55809799898682*^-102+0.*I,3.2755152616896426*^-103+0.*I,1.4115459858307202*^-104+0.*I,6.049034798393909*^-106+0.*I,2.5779799241261106*^-107+0.*I,1.0927015046885121*^-108+0.*I,4.606570416491189*^-110+0.*I,1.9316707548929805*^-111+0.*I,8.057350161288994*^-113+0.*I
-0.025270517840887703+0.*I,0.17616349235798975+0.*I,-0.5441574471243356+0.*I,0.5010325294873417+0.*I,0.5731213012211556+0.*I,0.2864083234562482+0.*I,0.09945760226608408+0.*I,0.027462906751478753+0.*I,0.006427329613063643+0.*I,0.0013228700755967657+0.*I,0.0002452349365877913+0.*I,0.00004163488569365904+0.*I,6.553178349669236*^-6+0.*I,9.652056563304778*^-7+0.*I,1.3401423958169516*^-7+0.*I,1.764481388421184*^-8+0.*I,2.213773924915035*^-9+0.*I,2.6574666136428806*^-10+0.*I,3.0628096970075664*^-11+0.*I,3.39919736619753*^-12+0.*I,3.642104621433646*^-13+0.*I,3.77593196303648*^-14+0.*I,3.79535594455699*^-15+0.*I,3.705119750363229*^-16+0.*I,3.518496333047233*^-17+0.*I,3.2548566383045318*^-18+0.*I,2.9368530164405076*^-19+0.*I,2.5876930638580048*^-20+0.*I,2.2288648779931185*^-21+0.*I,1.8785231110248816*^-22+0.*I,1.5505950907212487*^-23+0.*I,1.254545356617702*^-24+0.*I,9.956590509707694*^-26+0.*I,7.756709434300986*^-27+0.*I,5.9356986047542*^-28+0.*I,4.464359513751378*^-29+0.*I,3.302080420847132*^-30+0.*I,2.4031988328590777*^-31+0.*I,1.7218028988179327*^-32+0.*I,1.2149933498285765*^-33+0.*I,8.448006906682384*^-35+0.*I,5.790375996818763*^-36+0.*I,3.9138453202721515*^-37+0.*I,2.609804442615618*^-38+0.*I,1.717410930186916*^-39+0.*I,1.115704301627966*^-40+0.*I,7.15767590503961*^-42+0.*I,4.5360272279323095*^-43+0.*I,2.840444899972191*^-44+0.*I,1.7580237351483393*^-45+0.*I,1.0757363885421032*^-46+0.*I,6.509382199276625*^-48+0.*I,3.896114769301693*^-49+0.*I,2.3071858691190595*^-50+0.*I,1.3520381048915665*^-51+0.*I,7.8423008029863655*^-53+0.*I,4.5033457739857735*^-54+0.*I,2.5606479000750833*^-55+0.*I,1.4420139860640466*^-56+0.*I,8.044022666086485*^-58+0.*I,4.445673370108507*^-59+0.*I,2.434645602339335*^-60+0.*I,1.3214135464228589*^-61+0.*I,7.109105252024022*^-63+0.*I,3.791668444592508*^-64+0.*I,2.0051588583337835*^-65+0.*I,1.0515548115664316*^-66+0.*I,5.469396430714645*^-68+0.*I,2.8218179228304664*^-69+0.*I,1.444297226897493*^-70+0.*I,7.334598346015608*^-72+0.*I,3.6960748997478707*^-73+0.*I,1.84842047155494*^-74+0.*I,9.17499312485494*^-76+0.*I,4.5206786634109334*^-77+0.*I,2.2112660263444805*^-78+0.*I,1.0738980115246532*^-79+0.*I,5.17861616388053*^-81+0.*I,2.4799091839248727*^-82+0.*I,1.1794261745756732*^-83+0.*I,5.571332963427745*^-85+0.*I,2.6142083300405726*^-86+0.*I,1.2185751720865286*^-87+0.*I,5.643296078768656*^-89+0.*I,2.5966780027563466*^-90+0.*I,1.1872537875973752*^-91+0.*I,5.39440805737258*^-93+0.*I,2.4358610145199636*^-94+0.*I,1.0932074439979884*^-95+0.*I,4.876700877715006*^-97+0.*I,2.1624917015899137*^-98+0.*I,9.532749234722822*^-100+0.*I,4.1777953094161606*^-101+0.*I,1.820415866733326*^-102+0.*I,7.887094829603384*^-104+0.*I,3.39792977312262*^-105+0.*I,1.4557603636418201*^-106+0.*I,6.202549053693797*^-108+0.*I,2.628339366141727*^-109+0.*I,1.1077687644757695*^-110+0.*I
0.005137860184603751+0.*I,-0.0484518337554243+0.*I,0.23520144517188685+0.*I,-0.5731213012211556+0.*I,0.3845087157280497+0.*I,0.5825381578662318+0.*I,0.3305559624991356+0.*I,0.12598643637383983+0.*I,0.03753164652317054+0.*I,0.009372035883264422+0.*I,0.002041781449573699+0.*I,0.0003982111632503503+0.*I,0.00007078138186134768+0.*I,0.000011617670069141102+0.*I,1.7784874121063146*^-6+0.*I,2.559300142708531*^-7+0.*I,3.483953565008443*^-8+0.*I,4.509781738696959*^-9+0.*I,5.575066658118503*^-10+0.*I,6.606128398814527*^-11+0.*I,7.5267871479972*^-12+0.*I,8.268339924002798*^-13+0.*I,8.778180341876645*^-14+0.*I,9.025613420474668*^-15+0.*I,9.004116727044168*^-16+0.*I,8.730064910012009*^-17+0.*I,8.238578305297782*^-18+0.*I,7.57755643186521*^-19+0.*I,6.801076283693386*^-20+0.*I,5.9632092704030706*^-21+0.*I,5.113021582390045*^-22+0.*I,4.291167329943086*^-23+0.*I,3.528146933578958*^-24+0.*I,2.8440423891638926*^-25+0.*I,2.2493818486526305*^-26+0.*I,1.7467266399273463*^-27+0.*I,1.3325942491144501*^-28+0.*I,9.994025034986808*^-30+0.*I,7.372149536186081*^-31+0.*I,5.351625263926686*^-32+0.*I,3.8249703128213316*^-33+0.*I,2.692909220865529*^-34+0.*I,1.8683388579348053*^-35+0.*I,1.277933895809425*^-36+0.*I,8.620824674993942*^-38+0.*I,5.737687502678962*^-39+0.*I,3.7689847827620525*^-40+0.*I,2.444305290764209*^-41+0.*I,1.5655508911396325*^-42+0.*I,9.905813995728717*^-44+0.*I,6.193681253160602*^-45+0.*I,3.827912701982983*^-46+0.*I,2.339069766723255*^-47+0.*I,1.4135163419705467*^-48+0.*I,8.449653299980034*^-50+0.*I,4.997546947134922*^-51+0.*I,2.9251643224178832*^-52+0.*I,1.694769583992057*^-53+0.*I,9.721338484583456*^-55+0.*I,5.521805142253612*^-56+0.*I,3.106397888067099*^-57+0.*I,1.731140964793679*^-58+0.*I,9.558343081326616*^-60+0.*I,5.229743599637636*^-61+0.*I,2.835933092843339*^-62+0.*I,1.524393638108327*^-63+0.*I,8.123614162641347*^-65+0.*I,4.292553475252558*^-66+0.*I,2.2493527570288667*^-67+0.*I,1.1690525404816771*^-68+0.*I,6.027016486241126*^-70+0.*I,3.082606556957311*^-71+0.*I,1.564353670231002*^-72+0.*I,7.877801633677675*^-74+0.*I,3.9371225684220814*^-75+0.*I,1.953015460165626*^-76+0.*I,9.616851253081467*^-78+0.*I,4.70117953100334*^-79+0.*I,2.2817729664049802*^-80+0.*I,1.099697804944605*^-81+0.*I,5.26322687937409*^-83+0.*I,2.501784771549089*^-84+0.*I,1.1811556241866674*^-85+0.*I,5.5394004496548765*^-87+0.*I,2.580803724686775*^-88+0.*I,1.1945955564639262*^-89+0.*I,5.494101733353984*^-91+0.*I,2.5108319796893164*^-92+0.*I,1.1402974409636586*^-93+0.*I,5.146734164897751*^-95+0.*I,2.3088256790997875*^-96+0.*I,1.0295046582471286*^-97+0.*I,4.563251868885311*^-99+0.*I,2.0107587781405778*^-100+0.*I,8.808757729716364*^-102+0.*I,3.836786083560563*^-103+0.*I,1.66167905473654*^-104+0.*I,7.156177732076719*^-106+0.*I,3.0647613551315217*^-107+0.*I,1.3053300714597417*^-108+0.*I
-0.0009343195052089236+0.*I,0.011108683411549589+0.*I,-0.07341499619164696+0.*I,0.2864083234562482+0.*I,-0.5825381578662318+0.*I,0.2785741935988004+0.*I,0.5780270013249134+0.*I,0.36820846498742876+0.*I,0.15253651006960267+0.*I,0.04864968370836664+0.*I,0.012882762443338733+0.*I,0.002956036628052053+0.*I,0.0006040344922139897+0.*I,0.00011201887640250804+0.*I,0.000019116662488587553+0.*I,3.033889703693502*^-6+0.*I,4.514859604603447*^-7+0.*I,6.342082607450527*^-8+0.*I,8.455326679611388*^-9+0.*I,1.0747673237615574*^-9+0.*I,1.30753822274528*^-10+0.*I,1.5274963764200058*^-11+0.*I,1.7184184997534757*^-12+0.*I,1.8662968650555172*^-13+0.*I,1.96103884649108*^-14+0.*I,1.997506091138561*^-15+0.*I,1.975779245257741*^-16+0.*I,1.9006928134467975*^-17+0.*I,1.7808093841415706*^-18+0.*I,1.6270719743822336*^-19+0.*I,1.4513839681203685*^-20+0.*I,1.265328622157525*^-21+0.*I,1.0791730740195368*^-22+0.*I,9.012254696304069*^-24+0.*I,7.37545020082734*^-25+0.*I,5.919540763767677*^-26+0.*I,4.662726189144676*^-27+0.*I,3.6068741485466982*^-28+0.*I,2.741756317605666*^-29+0.*I,2.0491973885420677*^-30+0.*I,1.5067125000326274*^-31+0.*I,1.0904077567441958*^-32+0.*I,7.77081668386991*^-34+0.*I,5.455805840186119*^-35+0.*I,3.775287606410074*^-36+0.*I,2.575813421899378*^-37+0.*I,1.7334728906702875*^-38+0.*I,1.1511038855182004*^-39+0.*I,7.544933415640599*^-41+0.*I,4.8829357851230223*^-42+0.*I,3.1212302255414047*^-43+0.*I,1.97114210600694*^-44+0.*I,1.230211156965661*^-45+0.*I,7.589754634332809*^-47+0.*I,4.629923026945099*^-48+0.*I,2.7933449249315537*^-49+0.*I,1.6671796953406655*^-50+0.*I,9.845672108076336*^-52+0.*I,5.754498962358601*^-53+0.*I,3.329348034726537*^-54+0.*I,1.9071604288493835*^-55+0.*I,1.0818700578182785*^-56+0.*I,6.0785945457457034*^-58+0.*I,3.38336493082569*^-59+0.*I,1.8658928086988703*^-60+0.*I,1.0197381092681901*^-61+0.*I,5.523624339328387*^-63+0.*I,2.9659250427029718*^-64+0.*I,1.5789250576443126*^-65+0.*I,8.334715416485567*^-67+0.*I,4.363233948472747*^-68+0.*I,2.26554811604191*^-69+0.*I,1.1669221659938539*^-70+0.*I,5.963061204444585*^-72+0.*I,3.023491145148787*^-73+0.*I,1.5212894567373115*^-74+0.*I,7.596767779896465*^-76+0.*I,3.765375856739436*^-77+0.*I,1.8526677347832393*^-78+0.*I,9.049870158341402*^-80+0.*I,4.389220045481877*^-81+0.*I,2.113858461182751*^-82+0.*I,1.0109976833020732*^-83+0.*I,4.80232048900592*^-85+0.*I,2.265785357503862*^-86+0.*I,1.0619202644264701*^-87+0.*I,4.9443411194596175*^-89+0.*I,2.287205589370226*^-90+0.*I,1.0512794885500708*^-91+0.*I,4.801560841439718*^-93+0.*I,2.179375779540587*^-94+0.*I,9.83106544257056*^-96+0.*I,4.407784731794652*^-97+0.*I,1.964369802567249*^-98+0.*I,8.70242358626893*^-100+0.*I,3.832671283461884*^-101+0.*I,1.6781736668639467*^-102+0.*I,7.305923526029396*^-104+0.*I,3.1626016700865917*^-105+0.*I,1.361358969717611*^-106+0.*I
0.00015510218862249426+0.*I,-0.00222553702750611+0.*I,0.018600895451245717+0.*I,-0.09945760226608408+0.*I,0.3305559624991356+0.*I,-0.5780270013249134+0.*I,0.18261852480609533+0.*I,0.5632158836470444+0.*I,0.3998486111752219+0.*I,0.1787421927140044+0.*I,0.06066786201399836+0.*I,0.016952624431488428+0.*I,0.0040801940346073115+0.*I,0.0008705189473492002+0.*I,0.0001679381887658455+0.*I,0.00002972245494614542+0.*I,4.8793719815470005*^-6+0.*I,7.494359077875675*^-7+0.*I,1.0844446217731904*^-7+0.*I,1.4867946800013964*^-8+0.*I,1.9405418356558546*^-9+0.*I,2.4208227428785483*^-10+0.*I,2.8964061811349563*^-11+0.*I,3.333492875310825*^-12+0.*I,3.700039404169137*^-13+0.*I,3.969794080759173*^-14+0.*I,4.1253414889620545*^-15+0.*I,4.1597081588226054*^-16+0.*I,4.076403339582793*^-17+0.*I,3.888071227549435*^-18+0.*I,3.6141497650073324*^-19+0.*I,3.278034558869217*^-20+0.*I,2.9042364145039273*^-21+0.*I,2.5159243573517728*^-22+0.*I,2.1331020758514003*^-23+0.*I,1.7715136948795376*^-24+0.*I,1.4422450557607854*^-25+0.*I,1.15189664886237*^-26+0.*I,9.031586217102209*^-28+0.*I,6.956116676153401*^-29+0.*I,5.2659926478157944*^-30+0.*I,3.9205423236524728*^-31+0.*I,2.872047767912726*^-32+0.*I,2.0712396963028925*^-33+0.*I,1.4711720202446112*^-34+0.*I,1.0296290992693095*^-35+0.*I,7.103327806636315*^-37+0.*I,4.832551037698909*^-38+0.*I,3.243288447790066*^-39+0.*I,2.148038375427301*^-40+0.*I,1.4044007307452752*^-41+0.*I,9.0671496033149*^-43+0.*I,5.782463054532444*^-44+0.*I,3.643701839438106*^-45+0.*I,2.269240462834646*^-46+0.*I,1.397141702629299*^-47+0.*I,8.506133605046942*^-49+0.*I,5.122248571235867*^-50+0.*I,3.0515910739676327*^-51+0.*I,1.7989772966280654*^-52+0.*I,1.049666299863441*^-53+0.*I,6.063061587679147*^-55+0.*I,3.4676348667422127*^-56+0.*I,1.9640731807819003*^-57+0.*I,1.1019048742937702*^-58+0.*I,6.124476867135459*^-60+0.*I,3.372919171956897*^-61+0.*I,1.8408817948787718*^-62+0.*I,9.958580512136435*^-64+0.*I,5.340559292713156*^-65+0.*I,2.8396040751410233*^-66+0.*I,1.4971746316510976*^-67+0.*I,7.828717336691569*^-69+0.*I,4.060412933662089*^-70+0.*I,2.0891391099219637*^-71+0.*I,1.0664401214315911*^-72+0.*I,5.401697804545529*^-74+0.*I,2.7151881691626443*^-75+0.*I,1.354550041712418*^-76+0.*I,6.7075486587911405*^-78+0.*I,3.297259004897841*^-79+0.*I,1.6091933004546927*^-80+0.*I,7.797825025486181*^-82+0.*I,3.752250709050564*^-83+0.*I,1.7931024645317774*^-84+0.*I,8.510477808378341*^-86+0.*I,4.012157355985164*^-87+0.*I,1.8789521188214076*^-88+0.*I,8.74187871003566*^-90+0.*I,4.040933977937798*^-91+0.*I,1.8560186335301555*^-92+0.*I,8.47112915039852*^-94+0.*I,3.842311819011122*^-95+0.*I,1.732085622090135*^-96+0.*I,7.760753170806044*^-98+0.*I,3.45642947856286*^-99+0.*I,1.5302826525826544*^-100+0.*I,6.735437807419854*^-102+0.*I,2.94740374698065*^-103+0.*I,1.2823949403781598*^-104+0.*I
-0.000023837847768097143+0.*I,0.00040066866344161053+0.*I,-0.004048394275432829+0.*I,0.027462906751478753+0.*I,-0.12598643637383983+0.*I,0.36820846498742876+0.*I,-0.5632158836470444+0.*I,0.09605717699926367+0.*I,0.5406498770638593+0.*I,0.4259145994974425+0.*I,0.20431366345769955+0.*I,0.07344571992658076+0.*I,0.021569105541901983+0.*I,0.005426576061705045+0.*I,0.0012052890730912622+0.*I,0.0002412682550308367+0.*I,0.00004418621134851144+0.*I,7.488770300957435*^-6+0.*I,1.1851040647809292*^-6+0.*I,1.7637814797105673*^-7+0.*I,2.483317271232347*^-8+0.*I,3.3239111285392224*^-9+0.*I,4.2471448018155314*^-10+0.*I,5.19894919420123*^-11+0.*I,6.115563048243432*^-12+0.*I,6.931404959884912*^-13+0.*I,7.587375704007173*^-14+0.*I,8.038078775328909*^-15+0.*I,8.256765569055953*^-16+0.*I,8.237359096727848*^-17+0.*I,7.99352582314469*^-18+0.*I,7.555298131659256*^-19+0.*I,6.964097128167185*^-20+0.*I,6.267128442366715*^-21+0.*I,5.512043314070004*^-22+0.*I,4.742534630823075*^-23+0.*I,3.995249397515314*^-24+0.*I,3.2981160069285*^-25+0.*I,2.6699572147753363*^-26+0.*I,2.1211132684745854*^-27+0.*I,1.6547365628181318*^-28+0.*I,1.2684255120505677*^-29+0.*I,9.559187349521776*^-31+0.*I,7.086476354416717*^-32+0.*I,5.170262109815985*^-33+0.*I,3.714277379693366*^-34+0.*I,2.6285161820390345*^-35+0.*I,1.833182745085909*^-36+0.*I,1.2604742600380752*^-37+0.*I,8.547921194652765*^-39+0.*I,5.7192896298808524*^-40+0.*I,3.7768317906934994*^-41+0.*I,2.4624012755775708*^-42+0.*I,1.5855157240693416*^-43+0.*I,1.0085360963425527*^-44+0.*I,6.339343313053483*^-46+0.*I,3.938640306577694*^-47+0.*I,2.4194116338609568*^-48+0.*I,1.4697449554614075*^-49+0.*I,8.831731125375786*^-51+0.*I,5.250733773466284*^-52+0.*I,3.0892932716320015*^-53+0.*I,1.7990954199716351*^-54+0.*I,1.0372718515874986*^-55+0.*I,5.921863765105923*^-57+0.*I,3.34836353922046*^-58+0.*I,1.8753966958854314*^-59+0.*I,1.0406751996167072*^-60+0.*I,5.722308687622968*^-62+0.*I,3.118396640519542*^-63+0.*I,1.6844689116878226*^-64+0.*I,9.020518935896533*^-66+0.*I,4.7896089641910116*^-67+0.*I,2.521910577249831*^-68+0.*I,1.3169810108387766*^-69+0.*I,6.821922684135712*^-71+0.*I,3.505637336174677*^-72+0.*I,1.7873674784782858*^-73+0.*I,9.042729228232186*^-75+0.*I,4.5401959147870225*^-76+0.*I,2.2624977168443295*^-77+0.*I,1.1191488968001188*^-78+0.*I,5.495662738261853*^-80+0.*I,2.6793519609856727*^-81+0.*I,1.2970619327418146*^-82+0.*I,6.235273045268239*^-84+0.*I,2.97683981886037*^-85+0.*I,1.4115653545748585*^-86+0.*I,6.648616667032617*^-88+0.*I,3.1108896157842108*^-89+0.*I,1.446099431597686*^-90+0.*I,6.678950967936754*^-92+0.*I,3.065139819874068*^-93+0.*I,1.3978442173588634*^-94+0.*I,6.3353028061981314*^-96+0.*I,2.853704217152688*^-97+0.*I,1.277660843488563*^-98+0.*I,5.686153475170257*^-100+0.*I,2.515640161148626*^-101+0.*I,1.1064589105236924*^-102+0.*I
