0.05749867807487579+0.*I,0.13742047701814097+0.*I,0.2322362688959328+0.*I,0.32045201720068905+0.*I,0.38293636079597254+0.*I,0.4092938274587486+0.*I,0.3993495151827982+0.*I,0.3607428508960816+0.*I,0.3048220161247452+0.*I,0.24283912989527387+0.*I,0.18353219542722404+0.*I,0.13225421093205053+0.*I,0.09124571471532804+0.*I,0.060483148793933995+0.*I,0.03863349214467187+0.*I,0.023840311661330344+0.*I,0.014244444874432199+0.*I,0.008256855034575208+0.*I,0.00465127480186527+0.*I,0.0025502854311354383+0.*I,0.0013629106453250162+0.*I,0.0007108063974795367+0.*I,0.0003621876013120252+0.*I,0.0001804942007764645+0.*I,0.0000880544327053804+0.*I,0.000042089601191101184+0.*I,0.00001972793954287282+0.*I,9.073888489771443*^-6+0.*I,4.09834027345063*^-6+0.*I,1.8188739643501425*^-6+0.*I,7.936619700331537*^-7+0.*I,3.4068131535044893*^-7+0.*I,1.4393516758987485*^-7+0.*I,5.98829986344501*^-8+0.*I,2.454469685093728*^-8+0.*I,9.915559888826239*^-9+0.*I,3.9496588311417174*^-9+0.*I,1.5518591911609554*^-9+0.*I,6.016641099635388*^-10+0.*I,2.3025835312049898*^-10+0.*I,8.701196772094937*^-11+0.*I,3.2477355061931683*^-11+0.*I,1.1977042750190871*^-11+0.*I,4.36524841695026*^-12+0.*I,1.5728098374300248*^-12+0.*I,5.603553872401714*^-13+0.*I,1.974595883732243*^-13+0.*I,6.88371513686559*^-14+0.*I,2.3746295226952753*^-14+0.*I,8.107583207023572*^-15+0.*I,2.7403119456701285*^-15+0.*I,9.170827138018755*^-16+0.*I,3.039487958874247*^-16+0.*I,9.978289134023472*^-17+0.*I,3.245284651018938*^-17+0.*I,1.0458395049060083*^-17+0.*I,3.340139617650524*^-18+0.*I,1.057354905360542*^-18+0.*I,3.31818334595678*^-19+0.*I,1.0324474715687851*^-19+0.*I,3.1855610416966586*^-20+0.*I,9.74797946290993*^-21+0.*I,2.95877780615035*^-21+0.*I,8.909137654936642*^-22+0.*I,2.6615784643939304*^-22+0.*I,7.889985174347059*^-23+0.*I,2.3211211612412676*^-23+0.*I,6.777257724376391*^-24+0.*I,1.9642336031842515*^-24+0.*I,5.651479839816493*^-25+0.*I,1.6143836640915894*^-25+0.*I,4.5790055671243596*^-26+0.*I,1.2897291476464644*^-26+0.*I,3.607702160295943*^-27+0.*I,1.002324643489813*^-27+0.*I,2.7661222376958087*^-28+0.*I,7.583298712759738*^-29+0.*I,2.0654105572954622*^-29+0.*I,5.589239026565138*^-30+0.*I,1.5029091508952844*^-30+0.*I,4.0158855469749445*^-31+0.*I,1.0664301356187024*^-31+0.*I,2.8146154965954893*^-32+0.*I,7.383692806534343*^-33+0.*I,1.9254292649011366*^-33+0.*I,4.9912772836948236*^-34+0.*I,1.2863408545125415*^-34+0.*I,3.296021443130948*^-35+0.*I,8.397350562640197*^-36+0.*I,2.1273594276540256*^-36+0.*I,5.359363437961704*^-37+0.*I,1.3427219995184248*^-37+0.*I,3.345690648853356*^-38+0.*I,8.291591541316168*^-39+0.*I,2.0439372784058986*^-39+0.*I,5.011864876405424*^-40+0.*I,1.2225238168024407*^-40+0.*I,2.9666414002645683*^-41+0.*I,7.162186190455983*^-42+0.*I,1.7203689720710025*^-42+0.*I
-0.13742047701814097+0.*I,-0.2709330030726775+0.*I,-0.36069727283269426+0.*I,-0.3636277045039617+0.*I,-0.2743047865674536+0.*I,-0.12193080742951976+0.*I,0.048125161429186505+0.*I,0.19441264474084843+0.*I,0.29181747484692583+0.*I,0.33408628685306613+0.*I,0.3292871608764202+0.*I,0.29262300146251624+0.*I,0.24006693142043864+0.*I,0.1844378118124904+0.*I,0.13397409042744357+0.*I,0.09264909218442038+0.*I,0.06131736120235478+0.*I,0.03899766307420577+0.*I,0.02391443264583121+0.*I,0.014179315119558156+0.*I,0.008147899051183502+0.*I,0.004546830764456418+0.*I,0.0024683577510624458+0.*I,0.0013056138562883828+0.*I,0.0006737893809120905+0.*I,0.00033967901483481503+0.*I,0.000167466390133267+0.*I,0.00008082300254736657+0.*I,0.000038219568675101876+0.*I,0.000017723172168037+0.*I,8.065549708643901*^-6+0.*I,3.6047025684518713*^-6+0.*I,1.5831829093446836*^-6+0.*I,6.837256406486136*^-7+0.*I,2.905136409601683*^-7+0.*I,1.215104318352877*^-7+0.*I,5.00537683926647*^-8+0.*I,2.0315930080987188*^-8+0.*I,8.128339574276687*^-9+0.*I,3.2070791590479416*^-9+0.*I,1.248325152915459*^-9+0.*I,4.795283310630046*^-10+0.*I,1.8185246858904591*^-10+0.*I,6.81058813426433*^-11+0.*I,2.5196804019151882*^-11+0.*I,9.211493049842497*^-12+0.*I,3.328591410625737*^-12+0.*I,1.1891955761257408*^-12+0.*I,4.2016469202612605*^-13+0.*I,1.4684713499516944*^-13+0.*I,5.077999008353609*^-14+0.*I,1.7377935694508894*^-14+0.*I,5.8867470828815395*^-15+0.*I,1.9743018908224867*^-15+0.*I,6.556899729891627*^-16+0.*I,2.1568143504433625*^-16+0.*I,7.028060770343853*^-17+0.*I,2.269044795530394*^-17+0.*I,7.259537100984209*^-18+0.*I,2.3019924925880948*^-18+0.*I,7.23596219203028*^-19+0.*I,2.2550283119184417*^-19+0.*I,6.96842582573575*^-20+0.*I,2.1355308007798096*^-20+0.*I,6.4911991828908875*^-21+0.*I,1.9572643851691283*^-21+0.*I,5.855111803841118*^-22+0.*I,1.7379447007154331*^-22+0.*I,5.119222716945187*^-23+0.*I,1.496545944132079*^-23+0.*I,4.3425334055297475*^-24+0.*I,1.2508667073571304*^-24+0.*I,3.577172857429912*^-25+0.*I,1.0157218407289271*^-25+0.*I,2.863909532166082*^-26+0.*I,8.019289386061535*^-27+0.*I,2.2302104190631952*^-27+0.*I,6.160689389268616*^-28+0.*I,1.6905397260350773*^-28+0.*I,4.608632588380032*^-29+0.*I,1.2482640979576221*^-29+0.*I,3.3594227189031386*^-30+0.*I,8.984249172115749*^-31+0.*I,2.387768246222636*^-31+0.*I,6.307093210691774*^-32+0.*I,1.6558677273136948*^-32+0.*I,4.321287719750082*^-33+0.*I,1.1210447433117018*^-33+0.*I,2.8912474972996064*^-34+0.*I,7.413610818543538*^-35+0.*I,1.890102842771128*^-35+0.*I,4.7915995044917427*^-36+0.*I,1.2079324853899278*^-36+0.*I,3.0283001456992255*^-37+0.*I,7.550500097809532*^-38+0.*I,1.872401248648429*^-38+0.*I,4.6184243497868586*^-39+0.*I,1.1331442971721329*^-39+0.*I,2.7656506006262693*^-40+0.*I,6.715121177251396*^-41+0.*I
0.2322362688959328+0.*I,0.36069727283269426+0.*I,0.33863400368822266+0.*I,0.1727572087682905+0.*I,-0.050680799672036855+0.*I,-0.22765473314368428+0.*I,-0.2925203573649347+0.*I,-0.23851730068506236+0.*I,-0.10433703266725272+0.*I,0.054443065647791174+0.*I,0.19055473883328386+0.*I,0.2777232077358684+0.*I,0.3110715034761615+0.*I,0.3003589032031904+0.*I,0.26156459808028226+0.*I,0.21032911564046647+0.*I,0.15842680028393447+0.*I,0.11286447199362117+0.*I,0.07657835283842193+0.*I,0.04974663671296247+0.*I,0.03106923920653415+0.*I,0.018718210008890773+0.*I,0.01090868493795199+0.*I,0.006164162182708866+0.*I,0.0033840962807120223+0.*I,0.0018081583875494418+0.*I,0.0009417171914345516+0.*I,0.00047872248396888266+0.*I,0.00023782211972760497+0.*I,0.00011558418003151057+0.*I,0.000055011026206024044+0.*I,0.000025662267387976946+0.*I,0.000011743281125429633+0.*I,5.275444625590452*^-6+0.*I,2.3281141513054223*^-6+0.*I,1.0099569580815062*^-6+0.*I,4.3093581322712656*^-7+0.*I,1.8095611765192163*^-7+0.*I,7.48184488331656*^-8+0.*I,3.0473913123193115*^-8+0.*I,1.2232863908916051*^-8+0.*I,4.841644774012319*^-9+0.*I,1.8901499426837063*^-9+0.*I,7.28118418168044*^-10+0.*I,2.7686309565529067*^-10+0.*I,1.0395180316499244*^-10+0.*I,3.855155431824614*^-11+0.*I,1.4126242544594436*^-11+0.*I,5.115779663479065*^-12+0.*I,1.8315420972748427*^-12+0.*I,6.484190944525895*^-13+0.*I,2.2705821746796471*^-13+0.*I,7.86620164396862*^-14+0.*I,2.6967377466862503*^-14+0.*I,9.150678193684911*^-15+0.*I,3.0739724087493333*^-15+0.*I,1.0225068702592383*^-15+0.*I,3.3684963313636187*^-16+0.*I,1.0992341321184601*^-16+0.*I,3.5539084340865143*^-17+0.*I,1.138567738166913*^-17+0.*I,3.615098068490167*^-18+0.*I,1.1377824301466685*^-18+0.*I,3.550121329587516*^-19+0.*I,1.0983394310925626*^-19+0.*I,3.3697813903017307*^-20+0.*I,1.0254132461494826*^-20+0.*I,3.095183795322947*^-21+0.*I,9.2687394638986*^-22+0.*I,2.7539509802831926*^-22+0.*I,8.119810764927893*^-23+0.*I,2.375970362449675*^-23+0.*I,6.90066932150914*^-24+0.*I,1.989503419328803*^-24+0.*I,5.694403082125965*^-25+0.*I,1.6182557962484054*^-25+0.*I,4.566523456697637*^-26+0.*I,1.2796954668811158*^-26+0.*I,3.561653412454848*^-27+0.*I,9.846033064890282*^-28+0.*I,2.7038024828475268*^-28+0.*I,7.37617223891261*^-29+0.*I,1.9992491281187646*^-29+0.*I,5.3841723686140964*^-30+0.*I,1.440862800549969*^-30+0.*I,3.831885303231192*^-31+0.*I,1.0127966840444637*^-31+0.*I,2.660631973114531*^-32+0.*I,6.947557871841441*^-33+0.*I,1.8034149588111222*^-33+0.*I,4.653779909811164*^-34+0.*I,1.1939675516657657*^-34+0.*I,3.045684121089524*^-35+0.*I,7.72522819001689*^-36+0.*I,1.9484969139614857*^-36+0.*I,4.887393171194098*^-37+0.*I,1.2191877240813619*^-37+0.*I,3.024862568839275*^-38+0.*I,7.464623857644699*^-39+0.*I,1.8323242460322438*^-39+0.*I
-0.32045201720068905+0.*I,-0.3636277045039617+0.*I,-0.1727572087682905+0.*I,0.10025437289693227+0.*I,0.2694149183261339+0.*I,0.24870153824566457+0.*I,0.08168281359524654+0.*I,-0.11771330605285046+0.*I,-0.24552730635723233+0.*I,-0.25584049373527146+0.*I,-0.16353863022963536+0.*I,-0.018332781816538826+0.*I,0.1262133277353146+0.*I,0.23309570291396706+0.*I,0.2879285759201008+0.*I,0.2946528656464361+0.*I,0.2671285189510811+0.*I,0.22139478723090505+0.*I,0.1707934619983536+0.*I,0.12407489338279844+0.*I,0.08557426672465253+0.*I,0.05637309367770397+0.*I,0.03563676576307684+0.*I,0.021699140409434957+0.*I,0.01276532658574284+0.*I,0.007274050901235727+0.*I,0.004023642445484666+0.*I,0.002164584702486147+0.*I,0.0011343616736927617+0.*I,0.0005799297895469668+0.*I,0.00028960211600131264+0.*I,0.00014142554001616523+0.*I,0.00006760860733162735+0.*I,0.00003166871682586835+0.*I,0.00001454733666889254+0.*I,6.558431100839879*^-6+0.*I,2.9039652604512062*^-6+0.*I,1.263703915775395*^-6+0.*I,5.407890479257595*^-7+0.*I,2.2771221941475603*^-7+0.*I,9.439543806699486*^-8+0.*I,3.854224766754209*^-8+0.*I,1.550764601054464*^-8+0.*I,6.151295477133443*^-9+0.*I,2.4064507467086772*^-9+0.*I,9.288479042649914*^-10+0.*I,3.538569008234842*^-10+0.*I,1.3309930345533734*^-10+0.*I,4.9445943952587816*^-11+0.*I,1.8147917676269607*^-11+0.*I,6.582515975748465*^-12+0.*I,2.360193351029641*^-12+0.*I,8.367766875182442*^-13+0.*I,2.934190665526985*^-13+0.*I,1.017862979766458*^-13+0.*I,3.493923177875658*^-14+0.*I,1.1870169095995089*^-14+0.*I,3.992200987614728*^-15+0.*I,1.3294390764719073*^-15+0.*I,4.384399036676026*^-16+0.*I,1.4322505065572565*^-16+0.*I,4.635255737167787*^-17+0.*I,1.4864481756864305*^-17+0.*I,4.724109393548621*^-18+0.*I,1.4881760587428284*^-18+0.*I,4.647511373548663*^-19+0.*I,1.4390755733312475*^-19+0.*I,4.4188239377176595*^-20+0.*I,1.3457072150953487*^-20+0.*I,4.065126413691813*^-21+0.*I,1.2182432174318705*^-21+0.*I,3.62230879953594*^-22+0.*I,1.0687638825856714*^-22+0.*I,3.12949702746417*^-23+0.*I,9.095233599248248*^-24+0.*I,2.6239059564758458*^-24+0.*I,7.514928908418141*^-25+0.*I,2.136925702588846*^-25+0.*I,6.033736181659125*^-26+0.*I,1.6918377507341986*^-26+0.*I,4.711384492722392*^-27+0.*I,1.303156614949296*^-27+0.*I,3.580490952895997*^-28+0.*I,9.77293615659648*^-29+0.*I,2.6502182698032393*^-29+0.*I,7.140833913372177*^-30+0.*I,1.9118886247190697*^-30+0.*I,5.086948838569996*^-31+0.*I,1.3451389715890958*^-31+0.*I,3.535289532250321*^-32+0.*I,9.235557107721333*^-33+0.*I,2.3983520917676015*^-33+0.*I,6.1916331294765105*^-34+0.*I,1.589168323167404*^-34+0.*I,4.055424035984103*^-35+0.*I,1.0290415989256786*^-35+0.*I,2.596497044030309*^-36+0.*I,6.515208155769511*^-37+0.*I,1.6258520917218756*^-37+0.*I,4.0352660447919273*^-38+0.*I
0.38293636079597254+0.*I,0.2743047865674536+0.*I,-0.050680799672036855+0.*I,-0.2694149183261339+0.*I,-0.22169325991619646+0.*I,0.004019646539083445+0.*I,0.20698593978097882+0.*I,0.24872221052851026+0.*I,0.12693046586586396+0.*I,-0.06256460315010022+0.*I,-0.20909261498716072+0.*I,-0.24929068071032934+0.*I,-0.1825767396198589+0.*I,-0.05101228865226974+0.*I,0.09201089520437558+0.*I,0.2054646091158802+0.*I,0.27009031862195737+0.*I,0.286135404072164+0.*I,0.26555310420591977+0.*I,0.2239676941593781+0.*I,0.17517966186563164+0.*I,0.12871009890196625+0.*I,0.0896211109839215+0.*I,0.05952374682595603+0.*I,0.0378974079549828+0.*I,0.02322091188941754+0.*I,0.013737058732108369+0.*I,0.007867076667690964+0.*I,0.004371404065140448+0.*I,0.0023613530598733993+0.*I,0.0012421320428551575+0.*I,0.0006372163270697444+0.*I,0.000319220349421166+0.*I,0.0001563471990356667+0.*I,0.00007494548736723391+0.*I,0.000035194354783463074+0.*I,0.000016205089250040015+0.*I,7.321954342794025*^-6+0.*I,3.2487605571395606*^-6+0.*I,1.4164998588224093*^-6+0.*I,6.072878352062115*^-7+0.*I,2.5615532974681*^-7+0.*I,1.0635970343284433*^-7+0.*I,4.3494492529185624*^-8+0.*I,1.7525858964427507*^-8+0.*I,6.961518949433241*^-9+0.*I,2.727021694802847*^-9+0.*I,1.053908255602558*^-9+0.*I,4.0198219535514276*^-10+0.*I,1.5137425739979431*^-10+0.*I,5.6296549727672427*^-11+0.*I,2.0683880291779105*^-11+0.*I,7.509859927639266*^-12+0.*I,2.6952808136457593*^-12+0.*I,9.564570716354007*^-13+0.*I,3.356817268469567*^-13+0.*I,1.1654592335397353*^-13+0.*I,4.003827285402763*^-14+0.*I,1.3613184524775697*^-14+0.*I,4.5818771685634274*^-15+0.*I,1.526918207974421*^-15+0.*I,5.039209462989594*^-16+0.*I,1.6472732141868492*^-16+0.*I,5.334632843560173*^-17+0.*I,1.711808483003997*^-17+0.*I,5.4436573818622136*^-18+0.*I,1.7158602196049232*^-18+0.*I,5.361626395612231*^-19+0.*I,1.6611173670898036*^-19+0.*I,5.1033640464922984*^-20+0.*I,1.5549857666203374*^-20+0.*I,4.699688298725674*^-21+0.*I,1.4090994527396126*^-21+0.*I,4.1917901238542084*^-22+0.*I,1.2373606045805505*^-22+0.*I,3.6247980246482313*^-23+0.*I,1.0539315807901366*^-23+0.*I,3.041801589657292*^-24+0.*I,8.715384077979979*^-25+0.*I,2.4792784071522525*^-25+0.*I,7.003123574726289*^-26+0.*I,1.9643973514562818*^-26+0.*I,5.472428098533452*^-27+0.*I,1.5142058221086888*^-27+0.*I,4.161824029211386*^-28+0.*I,1.136358139458421*^-28+0.*I,3.082600048983019*^-29+0.*I,8.308570600660524*^-30+0.*I,2.2252479880776995*^-30+0.*I,5.92254493184737*^-31+0.*I,1.5665712541780039*^-31+0.*I,4.11847975486908*^-32+0.*I,1.0762199748456738*^-32+0.*I,2.795593646780702*^-33+0.*I,7.219160906680563*^-34+0.*I,1.853399952100742*^-34+0.*I,4.730975364965278*^-35+0.*I,1.2007705435510888*^-35+0.*I,3.030576110343413*^-36+0.*I,7.606302521746989*^-37+0.*I
-0.4092938274587486+0.*I,-0.12193080742951976+0.*I,0.22765473314368428+0.*I,0.24870153824566457+0.*I,-0.004019646539083445+0.*I,-0.2259895782746648+0.*I,-0.21682945658083966+0.*I,-0.02093266557229413+0.*I,0.17894440041527981+0.*I,0.23716600780630123+0.*I,0.13500472587056972+0.*I,-0.043685136748487854+0.*I,-0.19105598582023625+0.*I,-0.2398726879866026+0.*I,-0.18370388033190607+0.*I,-0.060239169718528+0.*I,0.07886566147445095+0.*I,0.19219186823762327+0.*I,0.2590726631342293+0.*I,0.278274933494872+0.*I,0.26069813002111425+0.*I,0.22144227352748602+0.*I,0.17419485917699473+0.*I,0.12859510927023915+0.*I,0.08990411309122277+0.*I,0.05992197571417846+0.*I,0.038269247229133004+0.*I,0.023513473146908496+0.*I,0.01394461397483026+0.*I,0.008003850372986832+0.*I,0.004456482247528755+0.*I,0.0024118079889739953+0.*I,0.001270851714445593+0.*I,0.0006529833672632365+0.*I,0.0003275996375628759+0.*I,0.00016067034319367383+0.*I,0.00007711587994278422+0.*I,0.000036256685068115456+0.*I,0.000016712862743277926+0.*I,7.55929706806685*^-6+0.*I,3.3573792342620344*^-6+0.*I,1.4652212393818438*^-6+0.*I,6.28728247918218*^-7+0.*I,2.6541966390232646*^-7+0.*I,1.1029335401013394*^-7+0.*I,4.513689737719362*^-8+0.*I,1.8200610146506068*^-8+0.*I,7.23444155217233*^-9+0.*I,2.835764713233956*^-9+0.*I,1.09660998986347*^-9+0.*I,4.1851599758354253*^-10+0.*I,1.5768921196621108*^-10+0.*I,5.867674691673061*^-11+0.*I,2.1569535803737945*^-11+0.*I,7.83530669831941*^-12+0.*I,2.8134225723291415*^-12+0.*I,9.988381638071196*^-13+0.*I,3.5071022469155347*^-13+0.*I,1.2181526508593946*^-13+0.*I,4.1865577252453845*^-14+0.*I,1.4240072283414393*^-14+0.*I,4.79469024898952*^-15+0.*I,1.5984232784151239*^-15+0.*I,5.277058353570603*^-16+0.*I,1.7256130608682762*^-16+0.*I,5.590178888498839*^-17+0.*I,1.7943826754117965*^-17+0.*I,5.708013056697046*^-18+0.*I,1.7997249278377645*^-18+0.*I,5.625314338678265*^-19+0.*I,1.7433024519833805*^-19+0.*I,5.3573186178389037*^-20+0.*I,1.6327975570521165*^-20+0.*I,4.9361303922879625*^-21+0.*I,1.4803610591765257*^-21+0.*I,4.404847768276127*^-22+0.*I,1.300559078207638*^-22+0.*I,3.8108093347911884*^-23+0.*I,1.1082627346718389*^-23+0.*I,3.1993039670301184*^-24+0.*I,9.16859885030236*^-25+0.*I,2.6087422061941734*^-25+0.*I,7.370293483881783*^-26+0.*I,2.0677938760420042*^-26+0.*I,5.761568812544916*^-27+0.*I,1.594506652522752*^-27+0.*I,4.383327276671246*^-28+0.*I,1.1970499432702945*^-28+0.*I,3.2477997889548604*^-29+0.*I,8.755312243307628*^-30+0.*I,2.3452831921663193*^-30+0.*I,6.243025953486462*^-31+0.*I,1.6516013925933976*^-31+0.*I,4.3426896790687925*^-32+0.*I,1.1349799711346865*^-32+0.*I,2.9486623586940197*^-33+0.*I,7.615530908009903*^-34+0.*I,1.955436549805267*^-34+0.*I,4.992120778472486*^-35+0.*I,1.2672228031814797*^-35+0.*I
0.3993495151827982+0.*I,-0.048125161429186505+0.*I,-0.2925203573649347+0.*I,-0.08168281359524654+0.*I,0.20698593978097882+0.*I,0.21682945658083966+0.*I,-0.014428268150496734+0.*I,-0.21377850071397086+0.*I,-0.1987676796196044+0.*I,-0.01224252239026264+0.*I,0.17445538455583123+0.*I,0.22542101394807437+0.*I,0.12463392563708267+0.*I,-0.047182119456140925+0.*I,-0.18717102155024637+0.*I,-0.23168575568665276+0.*I,-0.17531967250101912+0.*I,-0.05477163362729176+0.*I,0.0801079161537259+0.*I,0.18950929157363527+0.*I,0.2536940556671241+0.*I,0.27165948911900206+0.*I,0.25406709665760213+0.*I,0.21558364833829768+0.*I,0.169470439821026+0.*I,0.12504990700654772+0.*I,0.08739809209967508+0.*I,0.05823914916397806+0.*I,0.03718909555641601+0.*I,0.022847628576949858+0.*I,0.013548947152543662+0.*I,0.007776509046368231+0.*I,0.0043298572053020404+0.*I,0.0023432931461508416+0.*I,0.001234771138277025+0.*I,0.0006344616414004736+0.*I,0.00031831810571923333+0.*I,0.00015612433922123774+0.*I,0.00007493718725091408+0.*I,0.00003523397226281941+0.*I,0.000016242213651805674+0.*I,7.346784116066589*^-6+0.*I,3.263158516807563*^-6+0.*I,1.4241742151372873*^-6+0.*I,6.111462104403842*^-7+0.*I,2.580105504222274*^-7+0.*I,1.0722000636156554*^-7+0.*I,4.388136478331085*^-8+0.*I,1.769522450306963*^-8+0.*I,7.033906214029151*^-9+0.*I,2.7572927432223097*^-9+0.*I,1.0663153718597832*^-9+0.*I,4.0697334944476864*^-10+0.*I,1.5334723795291043*^-10+0.*I,5.7063669419574874*^-11+0.*I,2.097750219441848*^-11+0.*I,7.620577808371069*^-12+0.*I,2.736436706542723*^-12+0.*I,9.715467923316589*^-13+0.*I,3.4114168924808665*^-13+0.*I,1.184964879960255*^-13+0.*I,4.0726573459353205*^-14+0.*I,1.3853185197102283*^-14+0.*I,4.6645988435795174*^-15+0.*I,1.55511133076685*^-15+0.*I,5.134252066316451*^-16+0.*I,1.6789740009999293*^-16+0.*I,5.439277164248115*^-17+0.*I,1.746003702169929*^-17+0.*I,5.554300149994741*^-18+0.*I,1.7513159647705347*^-18+0.*I,5.474177287362899*^-19+0.*I,1.6965169405862764*^-19+0.*I,5.213700127832042*^-20+0.*I,1.589072641965485*^-20+0.*I,4.804084076835671*^-21+0.*I,1.4408007756312115*^-21+0.*I,4.287254205586642*^-22+0.*I,1.2658732370682767*^-22+0.*I,3.709273989419852*^-23+0.*I,1.0787622728289624*^-23+0.*I,3.114222375128283*^-24+0.*I,8.92499460494194*^-25+0.*I,2.539491790115009*^-25+0.*I,7.17481781101352*^-26+0.*I,2.0129991101400328*^-26+0.*I,5.609021879123567*^-27+0.*I,1.5523246896175104*^-27+0.*I,4.2674632224177375*^-28+0.*I,1.1654338684565645*^-28+0.*I,3.162087694456923*^-29+0.*I,8.524431432417709*^-30+0.*I,2.2834842783642338*^-30+0.*I,6.078643332064457*^-31+0.*I,1.6081456748105208*^-31+0.*I,4.2285104820979317*^-32+0.*I,1.1051599241506286*^-32+0.*I,2.8712442754462097*^-33+0.*I,7.41571964117707*^-34+0.*I,1.9041656443342613*^-34+0.*I
-0.3607428508960816+0.*I,0.19441264474084843+0.*I,0.23851730068506236+0.*I,-0.11771330605285046+0.*I,-0.24872221052851026+0.*I,-0.02093266557229413+0.*I,0.21377850071397086+0.*I,0.17868343694960162+0.*I,-0.04898679216313619+0.*I,-0.2143223734997471+0.*I,-0.17222271988802693+0.*I,0.015062706605988525+0.*I,0.18256030712476418+0.*I,0.2124682519375443+0.*I,0.10235088075973885+0.*I,-0.0647025239961365+0.*I,-0.1919050974484357+0.*I,-0.22373932880031303+0.*I,-0.1601935825953516+0.*I,-0.03921018620445885+0.*I,0.09116069940243644+0.*I,0.1940138798068509+0.*I,0.2520953539616734+0.*I,0.26579338023289995+0.*I,0.24609627357195313+0.*I,0.20730817920169242+0.*I,0.16205323105513106+0.*I,0.11903750035981596+0.*I,0.08288441666986184+0.*I,0.05505586164613125+0.*I,0.03505996682365762+0.*I,0.021487912590684884+0.*I,0.01271560258378673+0.*I,0.007284403805340812+0.*I,0.004048965535057786+0.*I,0.002187906424543463+0.*I,0.0011512786980043981+0.*I,0.0005908038187098233+0.*I,0.0002960659829323706+0.*I,0.00014505302318018953+0.*I,0.0000695532873849548+0.*I,0.000032672107818100336+0.*I,0.000015048175989754671+0.*I,6.801175414284373*^-6+0.*I,3.018529380443254*^-6+0.*I,1.3164707887894139*^-6+0.*I,5.64550195387781*^-7+0.*I,2.3818864080173633*^-7+0.*I,9.89238275063472*^-8+0.*I,4.046325217010843*^-8+0.*I,1.630817052764536*^-8+0.*I,6.479271222314124*^-9+0.*I,2.5386561526853013*^-9+0.*I,9.813146205503368*^-10+0.*I,3.743687619312183*^-10+0.*I,1.4100333787764335*^-10+0.*I,5.244946917846955*^-11+0.*I,1.927395129957444*^-11+0.*I,6.9991866600225976*^-12+0.*I,2.5124326454436613*^-12+0.*I,8.917196246965083*^-13+0.*I,3.1301188768811773*^-13+0.*I,1.08692217142619*^-13+0.*I,3.7345901583615964*^-14+0.*I,1.2699648454124527*^-14+0.*I,4.275017935611353*^-15+0.*I,1.4248562501944263*^-15+0.*I,4.703019553627964*^-16+0.*I,1.5375791722587358*^-16+0.*I,4.980033988174479*^-17+0.*I,1.598222981447215*^-17+0.*I,5.0830685308169024*^-18+0.*I,1.6023916965789778*^-18+0.*I,5.007645681848878*^-19+0.*I,1.5516234743342565*^-19+0.*I,4.767495724098527*^-20+0.*I,1.4528029965808078*^-20+0.*I,4.3913166966934306*^-21+0.*I,1.3167751917872003*^-21+0.*I,3.917533635328134*^-22+0.*I,1.1565160630507215*^-22+0.*I,3.3882884818734633*^-23+0.*I,9.852562619401913*^-24+0.*I,2.8438517661711477*^-24+0.*I,8.148937573202947*^-25+0.*I,2.3183407824510238*^-25+0.*I,6.549082213218424*^-26+0.*I,1.8371890731211224*^-26+0.*I,5.118463980565753*^-27+0.*I,1.416376817351038*^-27+0.*I,3.893240062551682*^-28+0.*I,1.0631035156748466*^-28+0.*I,2.884095733874323*^-29+0.*I,7.774103133533893*^-30+0.*I,2.0822517757625004*^-30+0.*I,5.542342974654038*^-31+0.*I,1.466104015162812*^-31+0.*I,3.8546110988874665*^-32+0.*I,1.0073331022167732*^-32+0.*I,2.6168207033872904*^-33+0.*I
