0.321594445334504+0.*I,0.4844164680461173+0.*I,0.5159578934550337+0.*I,0.4487081869256693+0.*I,0.33794370246013233+0.*I,0.2276510803272347+0.*I,0.1399923972006549+0.*I,0.07970137067713558+0.*I,0.04244545141696006+0.*I,0.021311806384632655+0.*I,0.010151509419599143+0.*I,0.004610464043003165+0.*I,0.0020047691758031355+0.*I,0.0008375351833628057+0.*I,0.0003371703697083679+0.*I,0.00013113364485030674+0.*I,0.0000493815253978705+0.*I,0.000018040576035246883+0.*I,6.4050792529863915*^-6+0.*I,2.213390631051775*^-6+0.*I,7.45509924696049*^-7+0.*I,2.450496812909188*^-7+0.*I,7.869609117602023*^-8+0.*I,2.4717218883257965*^-8+0.*I,7.59983813524347*^-9+0.*I,2.289521352501947*^-9+0.*I,6.763451563287463*^-10+0.*I,1.9606355006995535*^-10+0.*I,5.58120797731705*^-11+0.*I,1.5611317891401758*^-11+0.*I,4.2932808559429075*^-12+0.*I,1.16149892697801*^-12+0.*I,3.09281671425754*^-13+0.*I,8.109752004419718*^-14+0.*I,2.0949732170595843*^-14+0.*I,5.3340221269154595*^-15+0.*I,1.339102813437701*^-15+0.*I,3.3160679442591946*^-16+0.*I,8.102928039583116*^-17+0.*I,1.954429631679231*^-17+0.*I,4.6547933239112216*^-18+0.*I,1.0950118885890523*^-18+0.*I,2.545098231071709*^-19+0.*I,5.846294400829188*^-20+0.*I,1.3275922331212236*^-20+0.*I,2.9810468815166728*^-21+0.*I,6.620644215965974*^-22+0.*I,1.4546606172354183*^-22+0.*I,3.16265210994767*^-23+0.*I,6.805558042725417*^-24+0.*I,1.4497365895398568*^-24+0.*I,3.0578372862407907*^-25+0.*I,6.38738450076*^-26+0.*I,1.3215861701102616*^-26+0.*I,2.708999752238124*^-27+0.*I,5.502220371765929*^-28+0.*I,1.107527011293095*^-28+0.*I,2.2096691840577876*^-29+0.*I,4.37042450132727*^-30+0.*I,8.570535859605447*^-31+0.*I,1.6666434932618814*^-31+0.*I,3.2143129171778257*^-32+0.*I,6.148974170864903*^-33+0.*I,1.1669244889391794*^-33+0.*I,2.1971673003418438*^-34+0.*I,4.1050344731243583*^-35+0.*I,7.611236219498317*^-36+0.*I,1.4006452711598247*^-36+0.*I,2.5584919976831464*^-37+0.*I,4.639486095959612*^-38+0.*I,8.352783357949988*^-39+0.*I,1.493180821056884*^-39+0.*I,2.650675199955638*^-40+0.*I,4.673103981898018*^-41+0.*I,8.182762472736297*^-42+0.*I,1.4232450204795225*^-42+0.*I,2.4591399025637814*^-43+0.*I,4.221319599535568*^-44+0.*I,7.199648481637996*^-45+0.*I,1.2201356234261223*^-45+0.*I,2.054818530399021*^-46+0.*I,3.4390724418842187*^-47+0.*I,5.720641835546075*^-48+0.*I,9.458365045078704*^-49+0.*I,1.5544859049157808*^-49+0.*I,2.539730798709122*^-50+0.*I,4.125236197833331*^-51+0.*I,6.6619221538575305*^-52+0.*I,1.0697162111488823*^-52+0.*I,1.7079845350515662*^-53+0.*I,2.7118960547314535*^-54+0.*I,4.2821581530998554*^-55+0.*I,6.724796542064367*^-56+0.*I,1.0503838483192262*^-56+0.*I,1.631903478569232*^-57+0.*I,2.5219880561332696*^-58+0.*I,3.8771961150152888*^-59+0.*I,5.929830256583283*^-60+0.*I,9.022763703640611*^-61+0.*I,1.3659422753374327*^-61+0.*I
-0.4844164680461173+0.*I,-0.4080802052030572+0.*I,-0.09211703857968023+0.*I,0.21777788111006346+0.*I,0.3883730830883773+0.*I,0.4127551502581862+0.*I,0.3467589802323941+0.*I,0.25033120232288153+0.*I,0.16149409954876304+0.*I,0.09523446279629277+0.*I,0.052102669887891154+0.*I,0.02672402366069084+0.*I,0.012951339889282069+0.*I,0.005966722054407282+0.*I,0.002625891282879793+0.*I,0.0011083291251236243+0.*I,0.00045015137886091734+0.*I,0.00017643079532659746+0.*I,0.00006689173582287352+0.*I,0.000024585071450094406+0.*I,8.775625110045375*^-6+0.*I,3.0472382749719563*^-6+0.*I,1.0308452695776906*^-6+0.*I,3.401817437052659*^-7+0.*I,1.0964154148682462*^-7+0.*I,3.455049352617313*^-8+0.*I,1.0655537962494299*^-8+0.*I,3.2190627561772838*^-9+0.*I,9.534012695973598*^-10+0.*I,2.770419801024131*^-10+0.*I,7.903975728195368*^-11+0.*I,2.2154414812044378*^-11+0.*I,6.104560356483604*^-12+0.*I,1.654531056434604*^-12+0.*I,4.413192377013178*^-13+0.*I,1.1590567007518677*^-13+0.*I,2.998704737756648*^-14+0.*I,7.645946387073208*^-15+0.*I,1.9221074756603228*^-15+0.*I,4.765881960018162*^-16+0.*I,1.1659748608850474*^-16+0.*I,2.8155807783821425*^-17+0.*I,6.713120950335462*^-18+0.*I,1.5808700126191934*^-18+0.*I,3.6780182841656343*^-19+0.*I,8.45672550124391*^-20+0.*I,1.9221178570355292*^-20+0.*I,4.3197700320367906*^-21+0.*I,9.601795324294324*^-22+0.*I,2.1113446196235605*^-22+0.*I,4.5938829805116574*^-23+0.*I,9.892589247766799*^-24+0.*I,2.1088249000477784*^-24+0.*I,4.451016093872755*^-25+0.*I,9.303579719699881*^-26+0.*I,1.9261682539519494*^-26+0.*I,3.950658334571679*^-27+0.*I,8.028803954069027*^-28+0.*I,1.6170023794053775*^-28+0.*I,3.2278891076057454*^-29+0.*I,6.387662666268505*^-30+0.*I,1.2532731092715767*^-30+0.*I,2.438330762043893*^-31+0.*I,4.7048235582530765*^-32+0.*I,9.004437451633598*^-33+0.*I,1.7095789337950043*^-33+0.*I,3.220298014674662*^-34+0.*I,6.019086693689612*^-35+0.*I,1.1164632134863909*^-35+0.*I,2.0553586686450136*^-36+0.*I,3.7558549077835032*^-37+0.*I,6.813263110664787*^-38+0.*I,1.2270789230048276*^-38+0.*I,2.1943470992306743*^-39+0.*I,3.896699411545437*^-40+0.*I,6.872097328057511*^-41+0.*I,1.2037143140798105*^-41+0.*I,2.0943009331497614*^-42+0.*I,3.619720497979124*^-43+0.*I,6.215398987496971*^-44+0.*I,1.060370826322972*^-44+0.*I,1.797534062300967*^-45+0.*I,3.0280427414110202*^-46+0.*I,5.069281760761592*^-47+0.*I,8.4345831438368*^-48+0.*I,1.3949093241581112*^-48+0.*I,2.2931111776977056*^-49+0.*I,3.747415894565133*^-50+0.*I,6.088305993458918*^-51+0.*I,9.834409503316313*^-52+0.*I,1.579487216442912*^-52+0.*I,2.5224819742876196*^-53+0.*I,4.0060064617075686*^-54+0.*I,6.326940016594168*^-55+0.*I,9.938036258873279*^-56+0.*I,1.5525941511612911*^-56+0.*I,2.4126314949821664*^-57+0.*I,3.729274517047739*^-58+0.*I,5.734322919623872*^-59+0.*I,8.771785176955725*^-60+0.*I
0.5159578934550337+0.*I,0.09211703857968023+0.*I,-0.30996522292635414+0.*I,-0.3447777501834187+0.*I,-0.10567647867087629+0.*I,0.17444121313109906+0.*I,0.34557566855234234+0.*I,0.3820958304865081+0.*I,0.3286530678354702+0.*I,0.24114532987298926+0.*I,0.15745554289106364+0.*I,0.09372750816065042+0.*I,0.05166559162787779+0.*I,0.026664338914556853+0.*I,0.012989593838191173+0.*I,0.006010804565250456+0.*I,0.002655366431960701+0.*I,0.0011244869239505596+0.*I,0.0004580451815981418+0.*I,0.00017998831677983369+0.*I,0.00006839779679029272+0.*I,0.000025190624717586897+0.*I,9.008580124593277*^-6+0.*I,3.133434662043523*^-6+0.*I,1.0616435835626486*^-6+0.*I,3.508412350079993*^-7+0.*I,1.1322423244371915*^-7+0.*I,3.5722283377299075*^-8+0.*I,1.1029150609589752*^-8+0.*I,3.3353630791510526*^-9+0.*I,9.887927648066667*^-10+0.*I,2.875828979407152*^-10+0.*I,8.211561749327024*^-11+0.*I,2.3034580164446677*^-11+0.*I,6.351751799223774*^-12+0.*I,1.722718281552207*^-12+0.*I,4.598065415109134*^-13+0.*I,1.2083537683802097*^-13+0.*I,3.128064749322337*^-14+0.*I,7.980176886866667*^-15+0.*I,2.0071778013135264*^-15+0.*I,4.979284767626122*^-16+0.*I,1.2187589334978672*^-16+0.*I,2.944365735542492*^-17+0.*I,7.023187404166796*^-18+0.*I,1.6545636424181981*^-18+0.*I,3.8509759549779726*^-19+0.*I,8.857708039815842*^-20+0.*I,2.0139765828277306*^-20+0.*I,4.527764316977812*^-21+0.*I,1.006742301404686*^-21+0.*I,2.2144300167166755*^-22+0.*I,4.8196370470561136*^-23+0.*I,1.0381757443922452*^-23+0.*I,2.2137222426728646*^-24+0.*I,4.673679832810018*^-25+0.*I,9.771534924610071*^-26+0.*I,2.0235586382610605*^-26+0.*I,4.151414352355723*^-27+0.*I,8.438764541434476*^-28+0.*I,1.6999519025515916*^-28+0.*I,3.3942143614908446*^-29+0.*I,6.718219768725974*^-30+0.*I,1.3183980960366474*^-30+0.*I,2.5655427513800284*^-31+0.*I,4.951229810452336*^-32+0.*I,9.477785411781474*^-33+0.*I,1.7997722026798504*^-33+0.*I,3.3907846364301605*^-34+0.*I,6.338817791839838*^-35+0.*I,1.1759625175537221*^-35+0.*I,2.1652399332899514*^-36+0.*I,3.957260192397344*^-37+0.*I,7.179702931739001*^-38+0.*I,1.293265010259031*^-38+0.*I,2.3130357622948398*^-39+0.*I,4.108036218900895*^-40+0.*I,7.245784351437065*^-41+0.*I,1.269336428668156*^-41+0.*I,2.2087580836512907*^-42+0.*I,3.818022082317811*^-43+0.*I,6.556701069537962*^-44+0.*I,1.1187313393168473*^-44+0.*I,1.8966865426061253*^-45+0.*I,3.1954322871800836*^-46+0.*I,5.350101976917018*^-47+0.*I,8.902790069373252*^-48+0.*I,1.4724965106984385*^-48+0.*I,2.420907200793052*^-49+0.*I,3.9566591680969264*^-50+0.*I,6.428889338870298*^-51+0.*I,1.0385551126445146*^-51+0.*I,1.6681620487679659*^-52+0.*I,2.6643431897483214*^-53+0.*I,4.2316803057794293*^-54+0.*I,6.683950116303961*^-55+0.*I,1.0499715487719161*^-55+0.*I,1.64048245347494*^-56+0.*I,2.549415188519716*^-57+0.*I,3.9410244344144015*^-58+0.*I
-0.4487081869256693+0.*I,0.21777788111006346+0.*I,0.3447777501834187+0.*I,-0.010125640783018157+0.*I,-0.3062123970749494+0.*I,-0.28813237567280264+0.*I,-0.05383637076459522+0.*I,0.19558191155671464+0.*I,0.33814329513154+0.*I,0.3595292493285501+0.*I,0.3033362604046175+0.*I,0.21999330075262033+0.*I,0.14252349334265754+0.*I,0.08436158377650715+0.*I,0.04630501911356291+0.*I,0.023818255666355467+0.*I,0.011572091301505744+0.*I,0.005343114608899458+0.*I,0.002356075395712141+0.*I,0.0009961930365033063+0.*I,0.0004052449751248955+0.*I,0.00015905626986348708+0.*I,0.000060382128140016785+0.*I,0.00002221860460005326+0.*I,7.939422128122013*^-6+0.*I,2.7595882885280066*^-6+0.*I,9.343819900616821*^-7+0.*I,3.086064393856908*^-7+0.*I,9.954176201932915*^-8+0.*I,3.1390389348592743*^-8+0.*I,9.687430167802995*^-9+0.*I,2.9284245531810967*^-9+0.*I,8.678291046578225*^-10+0.*I,2.5231442871630313*^-10+0.*I,7.202208455176182*^-11+0.*I,2.0197182654974618*^-11+0.*I,5.567795606054611*^-12+0.*I,1.509701753615113*^-12+0.*I,4.0285271526692944*^-13+0.*I,1.0584393404105625*^-13+0.*I,2.7393922757818517*^-14+0.*I,6.987197510940947*^-15+0.*I,1.757087115809494*^-15+0.*I,4.358087002097657*^-16+0.*I,1.0665283431732674*^-16+0.*I,2.576177924973163*^-17+0.*I,6.1440031303677085*^-18+0.*I,1.4472282094273047*^-18+0.*I,3.3679356326730236*^-19+0.*I,7.745627688804981*^-20+0.*I,1.7608996431816475*^-20+0.*I,3.958324620353766*^-21+0.*I,8.800262563416646*^-22+0.*I,1.9354909843143636*^-22+0.*I,4.2120879797348193*^-23+0.*I,9.072140894689844*^-24+0.*I,1.9342812965055114*^-24+0.*I,4.0833324292236776*^-25+0.*I,8.536491801511703*^-26+0.*I,1.7676439242081296*^-26+0.*I,3.62609213417375*^-27+0.*I,7.370326288857942*^-28+0.*I,1.4846047040363482*^-28+0.*I,2.96401919105258*^-29+0.*I,5.866304852275784*^-30+0.*I,1.1511362720513898*^-30+0.*I,2.239908079672646*^-31+0.*I,4.322507565181065*^-32+0.*I,8.273746444178365*^-33+0.*I,1.571036991870252*^-33+0.*I,2.959671079355947*^-34+0.*I,5.532566946496819*^-35+0.*I,1.0263318736483165*^-35+0.*I,1.8896310598294308*^-36+0.*I,3.4533686656148688*^-37+0.*I,6.265169473221982*^-38+0.*I,1.128476502566813*^-38+0.*I,2.0182111101105273*^-39+0.*I,3.584250407722311*^-40+0.*I,6.321641683981299*^-41+0.*I,1.1073939408443963*^-41+0.*I,1.9268814316042902*^-42+0.*I,3.3306362886496234*^-43+0.*I,5.719480258199813*^-44+0.*I,9.758427697348842*^-45+0.*I,1.6543709986488362*^-45+0.*I,2.7870880353674603*^-46+0.*I,4.666241975132648*^-47+0.*I,7.76454207168232*^-48+0.*I,1.2841888193325634*^-48+0.*I,2.1112419691368246*^-49+0.*I,3.4504371241496495*^-50+0.*I,5.606184327722491*^-51+0.*I,9.056225810044584*^-52+0.*I,1.454596432852497*^-52+0.*I,2.323171853796306*^-53+0.*I,3.689701286251255*^-54+0.*I,5.827724682657082*^-55+0.*I,9.154425637846912*^-56+0.*I,1.4302539944154625*^-56+0.*I
0.33794370246013233+0.*I,-0.3883730830883773+0.*I,-0.10567647867087629+0.*I,0.3062123970749494+0.*I,0.22049763336696507+0.*I,-0.1253495266795909+0.*I,-0.3123418909518678+0.*I,-0.21852096238581686+0.*I,0.021922623662742752+0.*I,0.23643618447302633+0.*I,0.34000853928059593+0.*I,0.3373387518946765+0.*I,0.2736982810868399+0.*I,0.19340111807224028+0.*I,0.12295153603162108+0.*I,0.07173061078400152+0.*I,0.03892101316800868+0.*I,0.019832320947179852+0.*I,0.00955998409398581+0.*I,0.004384666419432173+0.*I,0.00192234587971322+0.*I,0.0008087399649779884+0.*I,0.00032754333450066243+0.*I,0.00012805735774126732+0.*I,0.000048444683658595764+0.*I,0.000017770176742279958+0.*I,6.331869279125056*^-6+0.*I,2.19516927821383*^-6+0.*I,7.415262062165927*^-7+0.*I,2.443827858549076*^-7+0.*I,7.867005239565248*^-8+0.*I,2.47631269439012*^-8+0.*I,7.629231628593623*^-9+0.*I,2.3026192054919675*^-9+0.*I,6.813733545364016*^-10+0.*I,1.97832730153908*^-10+0.*I,5.6398173481290935*^-11+0.*I,1.5796760290888874*^-11+0.*I,4.34980557240738*^-12+0.*I,1.1781910461949585*^-12+0.*I,3.140762281811984*^-13+0.*I,8.244095110358274*^-14+0.*I,2.131776087824374*^-14+0.*I,5.4327668928735725*^-15+0.*I,1.3650885632401994*^-15+0.*I,3.3832204711260635*^-16+0.*I,8.273509984679649*^-17+0.*I,1.9970604538127502*^-17+0.*I,4.759690157475496*^-18+0.*I,1.1204414264222662*^-18+0.*I,2.605871115865008*^-19+0.*I,5.989548933208541*^-20+0.*I,1.3609152312038586*^-20+0.*I,3.0575727969612196*^-21+0.*I,6.79421537909214*^-22+0.*I,1.4935573715938372*^-22+0.*I,3.248804277801678*^-23+0.*I,6.994216378394735*^-24+0.*I,1.4905942420690619*^-24+0.*I,3.145372125139635*^-25+0.*I,6.572957053266582*^-26+0.*I,1.360524776002976*^-26+0.*I,2.7898876457019072*^-27+0.*I,5.668607731518893*^-28+0.*I,1.1414257149747498*^-28+0.*I,2.2780854819424018*^-29+0.*I,4.50723939809518*^-30+0.*I,8.841670083740003*^-31+0.*I,1.7199019646802195*^-31+0.*I,3.318022635495669*^-32+0.*I,6.349212202055467*^-33+0.*I,1.205263168830835*^-33+0.*I,2.2699713767356196*^-34+0.*I,4.2421744886822994*^-35+0.*I,7.867520713065591*^-36+0.*I,1.4481664939093423*^-36+0.*I,2.6459330704309847*^-37+0.*I,4.799169381904783*^-38+0.*I,8.64223182544389*^-39+0.*I,1.545264401228188*^-39+0.*I,2.743720946648923*^-40+0.*I,4.838150031747297*^-41+0.*I,8.473480511951698*^-42+0.*I,1.4741008793436513*^-42+0.*I,2.5474997125828515*^-43+0.*I,4.373814267907379*^-44+0.*I,7.461093749827961*^-45+0.*I,1.2646676168944398*^-45+0.*I,2.1301829916093965*^-46+0.*I,3.5658087378060466*^-47+0.*I,5.932434641968155*^-48+0.*I,9.810113386045208*^-49+0.*I,1.6125486441700139*^-49+0.*I,2.6349973985200873*^-50+0.*I,4.28061569556925*^-51+0.*I,6.913856904359146*^-52+0.*I,1.1103282115000584*^-52+0.*I,1.7730757693240819*^-53+0.*I,2.815630169898813*^-54+0.*I,4.446549949043949*^-55+0.*I
-0.2276510803272347+0.*I,0.4127551502581862+0.*I,-0.17444121313109906+0.*I,-0.28813237567280264+0.*I,0.1253495266795909+0.*I,0.30493760061412156+0.*I,0.0730912490042183+0.*I,-0.22236429875541205+0.*I,-0.29117745392592714+0.*I,-0.12985966496101778+0.*I,0.10532922975161377+0.*I,0.27707059913946686+0.*I,0.33822990250785523+0.*I,0.31104324108595705+0.*I,0.24079737499518364+0.*I,0.1646379778281137+0.*I,0.1020970176085206+0.*I,0.05840703475671025+0.*I,0.031189232814145696+0.*I,0.015682170160651803+0.*I,0.007474371242913419+0.*I,0.0033948402748113344+0.*I,0.001475782245338493+0.*I,0.0006162381289328492+0.*I,0.00024792552582189955+0.*I,0.00009635497311632041+0.*I,0.00003625686186714654+0.*I,0.000013235189272857757+0.*I,4.695199807658894*^-6+0.*I,1.62120652032412*^-6+0.*I,5.456181393806061*^-7+0.*I,1.792055142913515*^-7+0.*I,5.750698060590735*^-8+0.*I,1.8048723494190215*^-8+0.*I,5.545498570683053*^-9+0.*I,1.6694771757841528*^-9+0.*I,4.928490732961778*^-10+0.*I,1.427783505547621*^-10+0.*I,4.0618476700144906*^-11+0.*I,1.1354673800947033*^-11+0.*I,3.1208544253361654*^-12+0.*I,8.438422456537452*^-13+0.*I,2.2457616288958477*^-13+0.*I,5.885623872789397*^-14+0.*I,1.5196618098341686*^-14+0.*I,3.867359742774305*^-15+0.*I,9.704482266664284*^-16+0.*I,2.402080924993252*^-16+0.*I,5.86703558806282*^-17+0.*I,1.4145417240196927*^-17+0.*I,3.3676060047516446*^-18+0.*I,7.9190072971887485*^-19+0.*I,1.839895327905087*^-19+0.*I,4.2248498352758725*^-20+0.*I,9.590526672413735*^-21+0.*I,2.1527748982970753*^-21+0.*I,4.779547813772692*^-22+0.*I,1.049807006796971*^-22+0.*I,2.2817324503614167*^-23+0.*I,4.908475748116515*^-24+0.*I,1.0453110538399526*^-24+0.*I,2.204185337286732*^-25+0.*I,4.602965207926003*^-26+0.*I,9.52126085391304*^-27+0.*I,1.951172198493355*^-27+0.*I,3.9620088787816285*^-28+0.*I,7.973071658846413*^-29+0.*I,1.5903598422146023*^-29+0.*I,3.1447880100490398*^-30+0.*I,6.1656382432527235*^-31+0.*I,1.19871980441473*^-31+0.*I,2.311375603554343*^-32+0.*I,4.420738683832769*^-33+0.*I,8.387780260853409*^-34+0.*I,1.578998650629186*^-34+0.*I,2.949523945747064*^-35+0.*I,5.467752791806364*^-36+0.*I,1.0060101778959565*^-36+0.*I,1.8373028332371897*^-37+0.*I,3.331124618215878*^-38+0.*I,5.996230655017025*^-39+0.*I,1.071734853083779*^-39+0.*I,1.902221007246491*^-40+0.*I,3.353057675113849*^-41+0.*I,5.870406874816467*^-42+0.*I,1.0208974474311673*^-42+0.*I,1.763686239612351*^-43+0.*I,3.0270763814359015*^-44+0.*I,5.162081528469428*^-45+0.*I,8.747046135317274*^-46+0.*I,1.4728815015396054*^-46+0.*I,2.464778648105402*^-47+0.*I,4.099442735655929*^-48+0.*I,6.777051267626346*^-49+0.*I,1.1136718736538398*^-49+0.*I,1.8193028867735733*^-50+0.*I,2.954704591244291*^-51+0.*I,4.771047686831802*^-52+0.*I,7.660070038346159*^-53+0.*I,1.2229227663724067*^-53+0.*I
0.1399923972006549+0.*I,-0.3467589802323941+0.*I,0.34557566855234234+0.*I,0.05383637076459522+0.*I,-0.3123418909518678+0.*I,-0.0730912490042183+0.*I,0.2599906618700474+0.*I,0.21568890085460155+0.*I,-0.07770669099459462+0.*I,-0.2767618248490428+0.*I,-0.23241956009951356+0.*I,-0.0277661241656784+0.*I,0.1838449491475046+0.*I,0.306587128469239+0.*I,0.3270497821837416+0.*I,0.27949113750338006+0.*I,0.20606886410339537+0.*I,0.13593790228910851+0.*I,0.08198435695301667+0.*I,0.04585800862830128+0.*I,0.024035283565905213+0.*I,0.011895635535894285+0.*I,0.00559310251628524+0.*I,0.002510468118446257+0.*I,0.0010800162359885786+0.*I,0.0004468230615538792+0.*I,0.00017828297455259296+0.*I,0.00006877353406422566+0.*I,0.000025703997182701187+0.*I,9.32537387774085*^-6+0.*I,3.2896040280047896*^-6+0.*I,1.1300054094441578*^-6+0.*I,3.784939028702743*^-7+0.*I,1.237668911528533*^-7+0.*I,3.95543911601357*^-8+0.*I,1.2367018503954799*^-8+0.*I,3.786293219168885*^-9+0.*I,1.136080445987641*^-9+0.*I,3.343395952903638*^-10+0.*I,9.657472753146895*^-11+0.*I,2.7398494668864347*^-11+0.*I,7.63920010670259*^-12+0.*I,2.0944952289682997*^-12+0.*I,5.65011330093957*^-13+0.*I,1.5003839674555163*^-13+0.*I,3.9239447546988544*^-14+0.*I,1.0111464073245701*^-14+0.*I,2.5683852517846783*^-15+0.*I,6.433321703418225*^-16+0.*I,1.5896588466339374*^-16+0.*I,3.8763417125580004*^-17+0.*I,9.331200639745098*^-18+0.*I,2.2181495828615426*^-18+0.*I,5.208534844595552*^-19+0.*I,1.2084786954576617*^-19+0.*I,2.771292800998812*^-20+0.*I,6.282921089573662*^-21+0.*I,1.4085984454840401*^-21+0.*I,3.1236691296889515*^-22+0.*I,6.853246786014915*^-23+0.*I,1.4879156677034923*^-23+0.*I,3.1974515339297317*^-24+0.*I,6.802408494791973*^-25+0.*I,1.432980887870228*^-25+0.*I,2.9896448400275115*^-26+0.*I,6.178453025380034*^-27+0.*I,1.265019855037152*^-27+0.*I,2.566528458206184*^-28+0.*I,5.160562546173982*^-29+0.*I,1.0285343509026485*^-29+0.*I,2.0322519703448556*^-30+0.*I,3.981413281857652*^-31+0.*I,7.734989810407818*^-32+0.*I,1.490406721877263*^-32+0.*I,2.848592231223664*^-33+0.*I,5.4012244095808745*^-34+0.*I,1.0161197126510062*^-34+0.*I,1.896884317543128*^-35+0.*I,3.514237661586347*^-36+0.*I,6.4619738948651765*^-37+0.*I,1.1794813403175018*^-37+0.*I,2.1372502574918917*^-38+0.*I,3.845062456152997*^-39+0.*I,6.868772734967416*^-40+0.*I,1.2184996562842191*^-40+0.*I,2.1467615223433513*^-41+0.*I,3.756598737390435*^-42+0.*I,6.5297692269239864*^-43+0.*I,1.1275381442377818*^-43+0.*I,1.9343381905608224*^-44+0.*I,3.2971426107232857*^-45+0.*I,5.5844795514295605*^-46+0.*I,9.399438749514469*^-47+0.*I,1.5722772288361004*^-47+0.*I,2.613949717573767*^-48+0.*I,4.3195485352538756*^-49+0.*I,7.095514109878729*^-50+0.*I,1.1586823085504522*^-50+0.*I,1.8810909157460425*^-51+0.*I,3.0363324012868763*^-52+0.*I
-0.07970137067713558+0.*I,0.25033120232288153+0.*I,-0.3820958304865081+0.*I,0.19558191155671464+0.*I,0.21852096238581686+0.*I,-0.22236429875541205+0.*I,-0.21568890085460155+0.*I,0.13719327157093977+0.*I,0.2748216064257087+0.*I,0.06945671409602516+0.*I,-0.1984710543578886+0.*I,-0.27554534940552483+0.*I,-0.14102217740784914+0.*I,0.07599028120937819+0.*I,0.24738159265620352+0.*I,0.3196301699977487+0.*I,0.30523043279774914+0.*I,0.24374209101936675+0.*I,0.17130973488653048+0.*I,0.10896178519619351+0.*I,0.06383026020453188+0.*I,0.034857832687315+0.*I,0.01790440678396022+0.*I,0.008709083448661333+0.*I,0.004033601907901144+0.*I,0.001786650662253811+0.*I,0.000759637743420773+0.*I,0.000310986221034478+0.*I,0.00012291310336816434+0.*I,0.00004700875926596792+0.*I,0.000017432499530314166+0.*I,6.279357108023248*^-6+0.*I,2.2005666131026503*^-6+0.*I,7.513375648884441*^-7+0.*I,2.5024958295852485*^-7+0.*I,8.140543704068248*^-8+0.*I,2.5890125016204692*^-8+0.*I,8.058145470945461*^-9+0.*I,2.4566389684768673*^-9+0.*I,7.341884163606128*^-10+0.*I,2.152590676165295*^-10+0.*I,6.195936369759516*^-11+0.*I,1.751969082875907*^-11+0.*I,4.869486134348467*^-12+0.*I,1.3311375477835487*^-12+0.*I,3.5807671385316746*^-13+0.*I,9.483280661339755*^-14+0.*I,2.4738514218937808*^-14+0.*I,6.359345328464768*^-15+0.*I,1.6115934547150232*^-15+0.*I,4.0278515997201557*^-16+0.*I,9.931795802145365*^-17+0.*I,2.416971479493472*^-17+0.*I,5.8069755318788225*^-18+0.*I,1.3778479896109742*^-18+0.*I,3.229660730174503*^-19+0.*I,7.480696430273722*^-20+0.*I,1.712679775351773*^-20+0.*I,3.876800152538241*^-21+0.*I,8.678463409201464*^-22+0.*I,1.9217142411125405*^-22+0.*I,4.2102830784280804*^-23+0.*I,9.12864119001566*^-24+0.*I,1.9591391601956664*^-24+0.*I,4.162718548793867*^-25+0.*I,8.758430617369*^-26+0.*I,1.8251335621380636*^-26+0.*I,3.7675644521516616*^-27+0.*I,7.705486991484038*^-28+0.*I,1.561657534033985*^-28+0.*I,3.1368097261833404*^-29+0.*I,6.245613738713072*^-30+0.*I,1.2328556091618147*^-30+0.*I,2.4130305734951766*^-31+0.*I,4.6836907932027225*^-32+0.*I,9.016700825574871*^-33+0.*I,1.7218627225253892*^-33+0.*I,3.2620931927045364*^-34+0.*I,6.131899229248725*^-35+0.*I,1.1437909077871834*^-35+0.*I,2.1173949032856163*^-36+0.*I,3.8905390846449075*^-37+0.*I,7.0960728131901*^-38+0.*I,1.284910845333662*^-38+0.*I,2.310040267506965*^-39+0.*I,4.123836525990484*^-40+0.*I,7.310737129592792*^-41+0.*I,1.287182344793157*^-41+0.*I,2.2510149910598385*^-42+0.*I,3.910346721676578*^-43+0.*I,6.748213995751727*^-44+0.*I,1.1570077569018838*^-44+0.*I,1.971032277670254*^-45+0.*I,3.336541464699108*^-46+0.*I,5.612793239055019*^-47+0.*I,9.3837158078162*^-48+0.*I,1.5592533057118173*^-48+0.*I,2.575351301462813*^-49+0.*I,4.2282967425638364*^-50+0.*I,6.901350342978299*^-51+0.*I
