0.7853223776372751+0.*I,0.5459667956691907+0.*I,0.26839195327373927+0.*I,0.10772763400915965+0.*I,0.037446858016422176+0.*I,0.011642564158887833+0.*I,0.0033043897985439836+0.*I,0.0008682814258109444+0.*I,0.00021341934135304914+0.*I,0.000049457342721221314+0.*I,0.000010872991201538106+0.*I,2.2791397311948054*^-6+0.*I,4.574025558945693*^-7+0.*I,8.819524457644741*^-8+0.*I,1.6386998316966445*^-8+0.*I,2.941521571449031*^-9+0.*I,5.112464487474458*^-10+0.*I,8.620334168481415*^-11+0.*I,1.4125574080717268*^-11+0.*I,2.252929307668762*^-12+0.*I,3.5022796837146117*^-13+0.*I,5.3132400244911435*^-14+0.*I,7.87528633511988*^-15+0.*I,1.1416176988126383*^-15+0.*I,1.6200683227130735*^-16+0.*I,2.252587054956818*^-17+0.*I,3.0712358461985577*^-18+0.*I,4.1091268094966563*^-19+0.*I,5.3986949217671765*^-20+0.*I,6.969603076135923*^-21+0.*I,8.846381738540985*^-22+0.*I,1.1045950360098642*^-22+0.*I,1.3575203732297785*^-23+0.*I,1.6428868148307607*^-24+0.*I,1.9587835298245474*^-25+0.*I,2.3018163973518877*^-26+0.*I,2.6670900988499613*^-27+0.*I,3.0482815896744744*^-28+0.*I,3.4378074061079805*^-29+0.*I,3.827079618445282*^-30+0.*I,4.206837724126884*^-31+0.*I,4.5675371608086544*^-32+0.*I,4.899770089383974*^-33+0.*I,5.194691158907619*^-34+0.*I,5.444420395501584*^-35+0.*I,5.642397174754203*^-36+0.*I,5.783663210733954*^-37+0.*I,5.865058180651926*^-38+0.*I,5.88531840672668*^-39+0.*I,5.8450762633314245*^-40+0.*I,5.74676499667591*^-41+0.*I,5.594439837359555*^-42+0.*I,5.39353118347975*^-43+0.*I,5.150548929183153*^-44+0.*I,4.872758585430622*^-45+0.*I,4.567849732950833*^-46+0.*I,4.243615755333544*^-47+0.*I,3.907661025771918*^-48+0.*I,3.5671481323566614*^-49+0.*I,3.2285937134168097*^-50+0.*I,2.8977174067405*^-51+0.*I,2.5793446146212763*^-52+0.*I,2.2773604985527984*^-53+0.*I,1.9947100083251275*^-54+0.*I,1.7334369020704525*^-55+0.*I,1.4947536323515623*^-56+0.*I,1.2791336019895585*^-57+0.*I,1.0864175294811095*^-58+0.*I,9.159263769526522*^-60+0.*I,7.665743416841905*^-61+0.*I,6.3697665627506395*^-62+0.*I,5.255482573992425*^-63+0.*I,4.3059066492039515*^-64+0.*I,3.5036558305097113*^-65+0.*I,2.831547401569092*^-66+0.*I,2.2730629471943096*^-67+0.*I,1.8126874357979825*^-68+0.*I,1.4361368302773773*^-69+0.*I,1.130490134375754*^-70+0.*I,8.842427120851009*^-72+0.*I,6.8729748320705*^-73+0.*I,5.309095068094748*^-74+0.*I,4.0759780258737566*^-75+0.*I,3.110362776607231*^-76+0.*I,2.359335274136167*^-77+0.*I,1.77909220155549*^-78+0.*I,1.3337286745635845*^-79+0.*I,9.94090950082798*^-81+0.*I,7.367209874734799*^-82+0.*I,5.429080694364111*^-83+0.*I,3.978536072658354*^-84+0.*I,2.899484970679774*^-85+0.*I,2.1015765136105888*^-86+0.*I,1.5150326422029738*^-87+0.*I,1.0863663908329966*^-88+0.*I,7.748770113444574*^-90+0.*I,5.498135239946713*^-91+0.*I,3.881037231760249*^-92+0.*I,2.7255429441154226*^-93+0.*I,1.904380342652014*^-94+0.*I
-0.5459667956691907+0.*I,0.40575883728574696+0.*I,0.5855239115577004+0.*I,0.38997478337992414+0.*I,0.18942170312664347+0.*I,0.07563965115081211+0.*I,0.02622108476617845+0.*I,0.008138952587737782+0.*I,0.00230749870851331+0.*I,0.0006058746068833153+0.*I,0.00014883879868544467+0.*I,0.00003447714323169492+0.*I,7.57717914738408*^-6+0.*I,1.587873835506427*^-6+0.*I,3.1860392428906683*^-7+0.*I,6.142158578095023*^-8+0.*I,1.1410660802748423*^-8+0.*I,2.047993373583873*^-9+0.*I,3.5590951361857113*^-10+0.*I,6.00056828475435*^-11+0.*I,9.831922914920752*^-12+0.*I,1.568007808413447*^-12+0.*I,2.437380413184427*^-13+0.*I,3.697487831326296*^-14+0.*I,5.480132334094757*^-15+0.*I,7.943738698459251*^-16+0.*I,1.127246885702756*^-16+0.*I,1.5672937499581967*^-17+0.*I,2.136813067505985*^-18+0.*I,2.8588325614106495*^-19+0.*I,3.75590757288849*^-20+0.*I,4.8486639494630985*^-21+0.*I,6.154156461130894*^-22+0.*I,7.684145102621956*^-23+0.*I,9.443416691426022*^-24+0.*I,1.1428294234332444*^-24+0.*I,1.3625478653756637*^-25+0.*I,1.6011355037076684*^-26+0.*I,1.8551868670812877*^-27+0.*I,2.120303659092428*^-28+0.*I,2.3912111683192894*^-29+0.*I,2.661936319999265*^-30+0.*I,2.92603852902703*^-31+0.*I,3.1768799151292514*^-32+0.*I,3.407917944258175*^-33+0.*I,3.613001518321893*^-34+0.*I,3.78665114040585*^-35+0.*I,3.92430504778716*^-36+0.*I,4.0225159694513746*^-37+0.*I,4.0790871197182895*^-38+0.*I,4.0931407706579277*^-39+0.*I,4.065117785465928*^-40+0.*I,3.9967113760250415*^-41+0.*I,3.890742654177202*^-42+0.*I,3.75098895124227*^-43+0.*I,3.58197817245013*^-44+0.*I,3.388763545220058*^-45+0.*I,3.1766930451564693*^-46+0.*I,2.9511866758172033*^-47+0.*I,2.7175328483702695*^-48+0.*I,2.4807126113062324*^-49+0.*I,2.245257689188851*^-50+0.*I,2.0151454606726394*^-51+0.*I,1.7937313622272654*^-52+0.*I,1.5837169176058697*^-53+0.*I,1.3871497789832234*^-54+0.*I,1.2054508807329561*^-55+0.*I,1.0394630550690886*^-56+0.*I,8.895152007953031*^-58+0.*I,7.554962608856909*^-59+0.*I,6.369337607239678*^-60+0.*I,5.330723878301086*^-61+0.*I,4.42948959123515*^-62+0.*I,3.6546103620212336*^-63+0.*I,2.994273405214815*^-64+0.*I,2.436389339080908*^-65+0.*I,1.969008286284227*^-66+0.*I,1.5806425509314915*^-67+0.*I,1.260502384496502*^-68+0.*I,9.986542345460245*^-70+0.*I,7.861125395711182*^-71+0.*I,6.148767798024779*^-72+0.*I,4.779253304174868*^-73+0.*I,3.691769042510652*^-74+0.*I,2.834292152869212*^-75+0.*I,2.1628311540513724*^-76+0.*I,1.640589971449053*^-77+0.*I,1.237108234702327*^-78+0.*I,9.274181873097488*^-80+0.*I,6.912468188186665*^-81+0.*I,5.122818854737247*^-82+0.*I,3.775123910174856*^-83+0.*I,2.766477839058579*^-84+0.*I,2.01615428153538*^-85+0.*I,1.4613260777150408*^-86+0.*I,1.0534719291062701*^-87+0.*I,7.553989381007822*^-89+0.*I,5.388053716753119*^-90+0.*I,3.823082497297039*^-91+0.*I,2.698641477591622*^-92+0.*I
0.26839195327373927+0.*I,-0.5855239115577004+0.*I,0.117920991544903+0.*I,0.525409606716986+0.*I,0.45838976534836956+0.*I,0.26231829509677357+0.*I,0.11812168925897032+0.*I,0.0450541280194413+0.*I,0.015143561309754904+0.*I,0.004597101903974462+0.*I,0.001281609104658628+0.*I,0.00033210929607215006+0.*I,0.00008072654131932296+0.*I,0.00001853750887036019+0.*I,4.044496699479686*^-6+0.*I,8.423385285383568*^-7+0.*I,1.681171096773667*^-7+0.*I,3.226073354122201*^-8+0.*I,5.969018474170726*^-9+0.*I,1.0674885861707333*^-9+0.*I,1.849213529136287*^-10+0.*I,3.108825413949227*^-11+0.*I,5.080674324323033*^-12+0.*I,8.083794231777944*^-13+0.*I,1.2539075606336684*^-13+0.*I,1.8984687227357248*^-14+0.*I,2.808741361844949*^-15+0.*I,4.0647228936196245*^-16+0.*I,5.759232589887668*^-17+0.*I,7.996204324685784*^-18+0.*I,1.0887574145872673*^-18+0.*I,1.4548667309451311*^-19+0.*I,1.9092123466864943*^-20+0.*I,2.4620556638403255*^-21+0.*I,3.121831274398453*^-22+0.*I,3.894284249676106*^-23+0.*I,4.781633085792378*^-24+0.*I,5.781829704771148*^-25+0.*I,6.887988678100591*^-26+0.*I,8.088051325738899*^-27+0.*I,9.364736619872522*^-28+0.*I,1.0695810843916887*^-28+0.*I,1.2054683480510773*^-29+0.*I,1.3411310191664414*^-30+0.*I,1.4733357697756812*^-31+0.*I,1.5987562542456842*^-32+0.*I,1.7141198497476053*^-33+0.*I,1.8163557450672533*^-34+0.*I,1.902734696133063*^-35+0.*I,1.9709914290541026*^-36+0.*I,2.0194220789344035*^-37+0.*I,2.0469510486715898*^-38+0.*I,2.053164047891215*^-39+0.*I,2.0383065938723967*^-40+0.*I,2.003249690920863*^-41+0.*I,1.9494265452925287*^-42+0.*I,1.8787458580277754*^-43+0.*I,1.793488364232397*^-44+0.*I,1.6961938130431955*^-45+0.*I,1.589545525889721*^-46+0.*I,1.4762591004996242*^-47+0.*I,1.3589808507132927*^-48+0.*I,1.240200316126709*^-49+0.*I,1.1221797762744493*^-50+0.*I,1.006902289940481*^-51+0.*I,8.960384618252754*^-53+0.*I,7.909310015584655*^-54+0.*I,6.9259524045912*^-55+0.*I,6.017331370632031*^-56+0.*I,5.187579345280005*^-57+0.*I,4.438265112601598*^-58+0.*I,3.7687655443216946*^-59+0.*I,3.1766593880497954*^-60+0.*I,2.6581206103275795*^-61+0.*I,2.208293141192395*^-62+0.*I,1.8216334458610055*^-63+0.*I,1.4922118031052491*^-64+0.*I,1.213967227292931*^-65+0.*I,9.809144498588155*^-67+0.*I,7.873041775858456*^-68+0.*I,6.277399426332479*^-69+0.*I,4.97256282460248*^-70+0.*I,3.9136380685479715*^-71+0.*I,3.060670193905844*^-72+0.*I,2.3786066844276597*^-73+0.*I,1.8371001549378497*^-74+0.*I,1.410198252780631*^-75+0.*I,1.0759618980165606*^-76+0.*I,8.160456705328922*^-78+0.*I,6.152669931414439*^-79+0.*I,4.6118413503402854*^-80+0.*I,3.4369720966147314*^-81+0.*I,2.546813873289219*^-82+0.*I,1.8765751536264555*^-83+0.*I,1.375022001021947*^-84+0.*I,1.0019707296120673*^-85+0.*I,7.261532946997187*^-87+0.*I,5.2342577103135*^-88+0.*I,3.752843700942056*^-89+0.*I,2.6765107010927064*^-90+0.*I
-0.10772763400915965+0.*I,0.38997478337992414+0.*I,-0.525409606716986+0.*I,-0.09296884001265918+0.*I,0.42270146593037067+0.*I,0.4864888640088017+0.*I,0.3235621993044721+0.*I,0.16234995564368032+0.*I,0.0674947337098487+0.*I,0.024384224752602476+0.*I,0.007878706857830552+0.*I,0.0023207919836251887+0.*I,0.0006318164310809844+0.*I,0.0001606050784216035+0.*I,0.0000384222088660533+0.*I,8.705670235484971*^-6+0.*I,1.8778183637875793*^-6+0.*I,3.87249898851796*^-7+0.*I,7.662648077583062*^-8+0.*I,1.4593229961773273*^-8+0.*I,2.682019619966195*^-9+0.*I,4.767776538187569*^-10+0.*I,8.214810019586468*^-11+0.*I,1.3743281440126496*^-11+0.*I,2.236112725510596*^-12+0.*I,3.543518267030256*^-13+0.*I,5.476202835940038*^-14+0.*I,8.263073523496197*^-15+0.*I,1.2186768469250601*^-15+0.*I,1.7585228752097497*^-16+0.*I,2.484921093711027*^-17+0.*I,3.4414697266438222*^-18+0.*I,4.674942545298493*^-19+0.*I,6.23331857603496*^-20+0.*I,8.163209832683143*^-21+0.*I,1.0506774323677817*^-21+0.*I,1.329827032975138*^-22+0.*I,1.6560471424624242*^-23+0.*I,2.0301211432191078*^-24+0.*I,2.451035673780221*^-25+0.*I,2.9157504271109966*^-26+0.*I,3.419067411600703*^-27+0.*I,3.9536206647054256*^-28+0.*I,4.5099989556265417*^-29+0.*I,5.077003761087492*^-30+0.*I,5.642033740135854*^-31+0.*I,6.191576187729941*^-32+0.*I,6.711776618503726*^-33+0.*I,7.189050680555435*^-34+0.*I,7.610698722603535*^-35+0.*I,7.965482895905792*^-36+0.*I,8.24412965312741*^-37+0.*I,8.43972654170389*^-38+0.*I,8.547990612396818*^-39+0.*I,8.567395699742544*^-40+0.*I,8.499156305642637*^-41+0.*I,8.34707586890986*^-42+0.*I,8.11727598449927*^-43+0.*I,7.81782999117482*^-44+0.*I,7.458328861808585*^-45+0.*I,7.04940935115376*^-46+0.*I,6.602273971750382*^-47+0.*I,6.128229876614904*^-48+0.*I,5.638269576431565*^-49+0.*I,5.142711146173414*^-50+0.*I,4.650909743155288*^-51+0.*I,4.1710463951754595*^-52+0.*I,3.7099945769402007*^-53+0.*I,3.2732604226918256*^-54+0.*I,2.86498875018141*^-55+0.*I,2.488024503244596*^-56+0.*I,2.144017756534352*^-57+0.*I,1.8335599774601226*^-58+0.*I,1.5563396542400352*^-59+0.*I,1.311306484072291*^-60+0.*I,1.0968348662488435*^-61+0.*I,9.108792619000354*^-63+0.*I,7.511158865237482*^-64+0.*I,6.150670464206261*^-65+0.*I,5.002061049390176*^-66+0.*I,4.040424954751896*^-67+0.*I,3.2418734636658886*^-68+0.*I,2.5840113849158303*^-69+0.*I,2.0462539301786732*^-70+0.*I,1.6100071423292072*^-71+0.*I,1.2587363071210653*^-72+0.*I,9.779463166313158*^-74+0.*I,7.550962854151553*^-75+0.*I,5.79468260303188*^-76+0.*I,4.420069681126922*^-77+0.*I,3.351445020436272*^-78+0.*I,2.5262087799692956*^-79+0.*I,1.8930865159667005*^-80+0.*I,1.4104737219063132*^-81+0.*I,1.0449160999195455*^-82+0.*I,7.697463745113472*^-84+0.*I,5.638855911080392*^-85+0.*I,4.1080730653849565*^-86+0.*I,2.9765642368980676*^-87+0.*I,2.1451015485705444*^-88+0.*I
0.037446858016422176+0.*I,-0.18942170312664347+0.*I,0.45838976534836956+0.*I,-0.42270146593037067+0.*I,-0.2399027434963487+0.*I,0.3034877692614536+0.*I,0.4833523208223271+0.*I,0.3715986081193389+0.*I,0.2061358807910744+0.*I,0.09276597825363414+0.*I,0.035816152527120906+0.*I,0.012258634167854296+0.*I,0.0038001059423050675+0.*I,0.0010831958522662683+0.*I,0.00028710876798226866+0.*I,0.00007137813736808912+0.*I,0.000016758598040523493+0.*I,3.7366110320766223*^-6+0.*I,7.948452027784121*^-7+0.*I,1.6193083709714527*^-7+0.*I,3.169916595099309*^-8+0.*I,5.979547807870872*^-9+0.*I,1.0895874725526327*^-9+0.*I,1.922069661813122*^-10+0.*I,3.288673893316544*^-11+0.*I,5.467106709594027*^-12+0.*I,8.843877861359479*^-13+0.*I,1.394036226290194*^-13+0.*I,2.1438417250498662*^-14+0.*I,3.2202603829119987*^-15+0.*I,4.729535686503198*^-16+0.*I,6.7980997274681*^-17+0.*I,9.5714421424874*^-18+0.*I,1.32110757685113*^-18+0.*I,1.788933165714293*^-19+0.*I,2.3781877709173505*^-20+0.*I,3.1058066052943356*^-21+0.*I,3.9869456993691895*^-22+0.*I,5.0337117060784956*^-23+0.*I,6.253851571487204*^-24+0.*I,7.649501888220301*^-25+0.*I,9.216107007235639*^-26+0.*I,1.0941614120128168*^-26+0.*I,1.2806041598584502*^-27+0.*I,1.4781494238142822*^-28+0.*I,1.6832667368922779*^-29+0.*I,1.8917843902856433*^-30+0.*I,2.0990347969009354*^-31+0.*I,2.3000379935146894*^-32+0.*I,2.4897124319869848*^-33+0.*I,2.663099778045012*^-34+0.*I,2.815589144806122*^-35+0.*I,2.9431261553205888*^-36+0.*I,3.042393436411792*^-37+0.*I,3.1109514490256175*^-38+0.*I,3.1473317061671805*^-39+0.*I,3.15107809400156*^-40+0.*I,3.1227358382340137*^-41+0.*I,3.063791298201501*^-42+0.*I,2.976568921501921*^-43+0.*I,2.8640941210418013*^-44+0.*I,2.7299324017979847*^-45+0.*I,2.578015718290882*^-46+0.*I,2.412466826193034*^-47+0.*I,2.2374314169781397*^-48+0.*I,2.056926260794695*^-49+0.*I,1.874709627637434*^-50+0.*I,1.694178115227732*^-51+0.*I,1.5182918753426844*^-52+0.*I,1.349528261149066*^-53+0.*I,1.1898622395404932*^-54+0.*I,1.0407706036911728*^-55+0.*I,9.032561176334019*^-57+0.*I,7.77887223281274*^-58+0.*I,6.648488060947692*^-59+0.*I,5.6399969110859*^-60+0.*I,4.749329557284704*^-61+0.*I,3.970357243297886*^-62+0.*I,3.2954577976242455*^-63+0.*I,2.716030239839958*^-64+0.*I,2.222944914958813*^-65+0.*I,1.806922257065346*^-66+0.*I,1.4588384398704314*^-67+0.*I,1.1699602867163967*^-68+0.*I,9.321148583241256*^-70+0.*I,7.378011682787549*^-71+0.*I,5.80252607046801*^-72+0.*I,4.534590334128815*^-73+0.*I,3.521572806589697*^-74+0.*I,2.7179818544330215*^-75+0.*I,2.0849732905981838*^-76+0.*I,1.5897561197189894*^-77+0.*I,1.2049466727050937*^-78+0.*I,9.07910358461655*^-80+0.*I,6.801203057033891*^-81+0.*I,5.06553425942302*^-82+0.*I,3.75137065129023*^-83+0.*I,2.7625345603712775*^-84+0.*I,2.023045685837857*^-85+0.*I,1.4733654919000248*^-86+0.*I
-0.011642564158887833+0.*I,0.07563965115081211+0.*I,-0.26231829509677357+0.*I,0.4864888640088017+0.*I,-0.3034877692614536+0.*I,-0.33425981408194144+0.*I,0.18217562075594065+0.*I,0.4563768371376896+0.*I,0.4059496958569314+0.*I,0.24771853022468393+0.*I,0.12005534138275796+0.*I,0.04931261988050474+0.*I,0.01780950735684719+0.*I,0.0057907114058174235+0.*I,0.0017232686488743072+0.*I,0.0004750948700773255+0.*I,0.0001224746953082544+0.*I,0.00002973958203772361+0.*I,6.84259644938761*^-6+0.*I,1.4990927952681713*^-6+0.*I,3.1400611907119084*^-7+0.*I,6.3104863497861*^-8+0.*I,1.2204042776081887*^-8+0.*I,2.2771459110413*^-9+0.*I,4.1087958212949064*^-10+0.*I,7.183721128181032*^-11+0.*I,1.2191957335240496*^-11+0.*I,2.011789663265967*^-12+0.*I,3.2322378512565285*^-13+0.*I,5.0629337940635093*^-14+0.*I,7.740949268842832*^-15+0.*I,1.15650898681167*^-15+0.*I,1.690039839538211*^-16+0.*I,2.417873588707631*^-17+0.*I,3.389407539727319*^-18+0.*I,4.659132276907389*^-19+0.*I,6.284785108712237*^-20+0.*I,8.324749670366131*^-21+0.*I,1.0834748164838796*^-21+0.*I,1.3863953858174851*^-22+0.*I,1.7450733541513504*^-23+0.*I,2.1618302815502235*^-24+0.*I,2.637063115436956*^-25+0.*I,3.1688959922918913*^-26+0.*I,3.7529288612701995*^-27+0.*I,4.382113998238392*^-28+0.*I,5.0467835278413746*^-29+0.*I,5.7348402347050374*^-30+0.*I,6.432111204219067*^-31+0.*I,7.122850432594279*^-32+0.*I,7.790363842281649*^-33+0.*I,8.417719437163832*^-34+0.*I,8.988497726530522*^-35+0.*I,9.487533793026602*^-36+0.*I,9.901602811638663*^-37+0.*I,1.0220005330661094*^-37+0.*I,1.0435016669844972*^-38+0.*I,1.0542175505298748*^-39+0.*I,1.0540399001075497*^-40+0.*I,1.0431924529274702*^-41+0.*I,1.0222089952438057*^-42+0.*I,9.91897464258865*^-44+0.*I,9.532931146760507*^-45+0.*I,9.0760422446218*^-46+0.*I,8.561539956582334*^-47+0.*I,8.003222016170683*^-48+0.*I,7.414897821762093*^-49+0.*I,6.809890501525156*^-50+0.*I,6.200615124034934*^-51+0.*I,5.598245942774355*^-52+0.*I,5.012478502326773*^-53+0.*I,4.4513859830623204*^-54+0.*I,3.921363712127993*^-55+0.*I,3.4271515676743352*^-56+0.*I,2.9719211533622913*^-57+0.*I,2.5574130972910853*^-58+0.*I,2.184109508169027*^-59+0.*I,1.851427305043064*^-60+0.*I,1.5579195878664496*^-61+0.*I,1.3014741848938583*^-62+0.*I,1.0795007607358809*^-63+0.*I,8.89100185787424*^-65+0.*I,7.272120831731821*^-66+0.*I,5.907384575078769*^-67+0.*I,4.766429895134865*^-68+0.*I,3.820269115745111*^-69+0.*I,3.04183355708612*^-70+0.*I,2.406327078603725*^-71+0.*I,1.891418500266593*^-72+0.*I,1.4773027452886842*^-73+0.*I,1.1466596712068774*^-74+0.*I,8.845373105797109*^-76+0.*I,6.781831164386214*^-77+0.*I,5.168432199195931*^-78+0.*I,3.915459956376007*^-79+0.*I,2.9488264814803477*^-80+0.*I,2.207942555804692*^-81+0.*I,1.6437184073616896*^-82+0.*I,1.2167363550384475*^-83+0.*I,8.956176757623473*^-85+0.*I
0.0033043897985439836+0.*I,-0.02622108476617845+0.*I,0.11812168925897032+0.*I,-0.3235621993044721+0.*I,0.4833523208223271+0.*I,-0.18217562075594065+0.*I,-0.3859648555619836+0.*I,0.0672433942617057+0.*I,0.41176203313947873+0.*I,0.4268773935417778+0.*I,0.28572916884890354+0.*I,0.1485598045991934+0.*I,0.06468388567665935+0.*I,0.02457136668253039+0.*I,0.008356360082350106+0.*I,0.002589885662045181+0.*I,0.0007410659350913353+0.*I,0.00019771495056047266+0.*I,0.000049568402983655374+0.*I,0.000011751017461220358+0.*I,2.647835323624525*^-6+0.*I,5.69541250064809*^-7+0.*I,1.1737286536171025*^-7+0.*I,2.3247874551590142*^-8+0.*I,4.437676076522619*^-9+0.*I,8.183156146845306*^-10+0.*I,1.4608076178224138*^-10+0.*I,2.529206145792411*^-11+0.*I,4.2542250844127565*^-12+0.*I,6.962328188240159*^-13+0.*I,1.1101360690535138*^-13+0.*I,1.7267171999566997*^-14+0.*I,2.6228764287772467*^-15+0.*I,3.8948707181949035*^-16+0.*I,5.659492309927119*^-17+0.*I,8.053961552301922*^-18+0.*I,1.1234122100642839*^-18+0.*I,1.537059200357227*^-19+0.*I,2.0642649009977893*^-20+0.*I,2.72298097490689*^-21+0.*I,3.5301288631334806*^-22+0.*I,4.5003773303131677*^-23+0.*I,5.644820238906215*^-24+0.*I,6.969644741752262*^-25+0.*I,8.474895375952163*^-26+0.*I,1.0153445914573065*^-26+0.*I,1.1990286545528653*^-27+0.*I,1.3962218425017354*^-28+0.*I,1.6038021648264952*^-29+0.*I,1.817912825031144*^-30+0.*I,2.0340792151455633*^-31+0.*I,2.2473706890403698*^-32+0.*I,2.4525983706977593*^-33+0.*I,2.644537097132043*^-34+0.*I,2.8181574322895826*^-35+0.*I,2.9688527309862714*^-36+0.*I,3.092646562474729*^-37+0.*I,3.1863673665219954*^-38+0.*I,3.24777983062197*^-39+0.*I,3.2756658657521146*^-40+0.*I,3.2698518776874164*^-41+0.*I,3.2311829174394835*^-42+0.*I,3.161447902768934*^-43+0.*I,3.063263141321658*^-44+0.*I,2.939923642034606*^-45+0.*I,2.795233055242877*^-46+0.*I,2.633323508741639*^-47+0.*I,2.4584761690979216*^-48+0.*I,2.2749521871883114*^-49+0.*I,2.086841965119547*^-50+0.*I,1.897938613779868*^-51+0.*I,1.7116392633390382*^-52+0.*I,1.5308757321645171*^-53+0.*I,1.3580741092707906*^-54+0.*I,1.1951411762825552*^-55+0.*I,1.043474356559277*^-56+0.*I,9.039910576584092*^-58+0.*I,7.771728566994741*^-59+0.*I,6.6311992443302*^-60+0.*I,5.616113302358617*^-61+0.*I,4.721673428855773*^-62+0.*I,3.94110464073587*^-63+0.*I,3.2662263066780034*^-64+0.*I,2.68796734513919*^-65+0.*I,2.196812843160954*^-66+0.*I,1.783176359311729*^-67+0.*I,1.4376972195191799*^-68+0.*I,1.1514660780206227*^-69+0.*I,9.1618489057138*^-71+0.*I,7.242693055128276*^-72+0.*I,5.689024462214425*^-73+0.*I,4.440492925479858*^-74+0.*I,3.444405369593806*^-75+0.*I,2.6553405674190097*^-76+0.*I,2.0346115504011465*^-77+0.*I,1.5496360678867136*^-78+0.*I,1.1732640152663808*^-79+0.*I,8.8309978809238*^-81+0.*I,6.608475472361607*^-82+0.*I,4.916987038690722*^-83+0.*I
-0.0008682814258109444+0.*I,0.008138952587737782+0.*I,-0.0450541280194413+0.*I,0.16234995564368032+0.*I,-0.3715986081193389+0.*I,0.4563768371376896+0.*I,-0.0672433942617057+0.*I,-0.4036341360662534+0.*I,-0.03631086710464943+0.*I,0.35472537682089184+0.*I,0.43513615089703406+0.*I,0.31914399699695106+0.*I,0.1775137142349796+0.*I,0.08169275674658025+0.*I,0.03255339235113522+0.*I,0.01155192461845339+0.*I,0.003720812115634199+0.*I,0.0011029150742881515+0.*I,0.0003040243663700654+0.*I,0.00007857661882310177+0.*I,0.000019167083603848048+0.*I,4.436529211036735*^-6+0.*I,9.788471170056516*^-7+0.*I,2.0664763422253634*^-7+0.*I,4.188062849913034*^-8+0.*I,8.171393943753064*^-9+0.*I,1.5387122510517747*^-9+0.*I,2.8025102589962566*^-10+0.*I,4.946625703221611*^-11+0.*I,8.47610755760478*^-12+0.*I,1.4121682626615438*^-12+0.*I,2.2908170885553325*^-13+0.*I,3.622956380771734*^-14+0.*I,5.59255179760248*^-15+0.*I,8.435164748854833*^-16+0.*I,1.2443378763859393*^-16+0.*I,1.796947342348547*^-17+0.*I,2.5424125176244204*^-18+0.*I,3.526997687260062*^-19+0.*I,4.8009141228493466*^-20+0.*I,6.416409729149089*^-21+0.*I,8.425199012468817*^-22+0.*I,1.0875301402532657*^-22+0.*I,1.380742867437668*^-23+0.*I,1.7251132644039317*^-24+0.*I,2.122098357738512*^-25+0.*I,2.571308926467373*^-26+0.*I,3.0702277408189682*^-27+0.*I,3.61402454270029*^-28+0.*I,4.1954931046572733*^-29+0.*I,4.805127698786702*^-30+0.*I,5.431346025077509*^-31+0.*I,6.06085404467493*^-32+0.*I,6.679136381428015*^-33+0.*I,7.271045190172285*^-34+0.*I,7.821451744284342*^-35+0.*I,8.315919344305795*^-36+0.*I,8.741354043618139*^-37+0.*I,9.086591292498842*^-38+0.*I,9.342881693912642*^-39+0.*I,9.50424706871972*^-40+0.*I,9.56768810128063*^-41+0.*I,9.533235974108318*^-42+0.*I,9.40385155543936*^-43+0.*I,9.185185901512992*^-44+0.*I,8.885224269249434*^-45+0.*I,8.513841934199867*^-46+0.*I,8.082303573204445*^-47+0.*I,7.602738773246481*^-48+0.*I,7.087624583456643*^-49+0.*I,6.549302345008896*^-50+0.*I,5.999550851421309*^-51+0.*I,5.4492318071479354*^-52+0.*I,4.908017157981501*^-53+0.*I,4.3842016959307767*^-54+0.*I,3.884598827765688*^-55+0.*I,3.414512851411751*^-56+0.*I,2.977777688604338*^-57+0.*I,2.57684983271422*^-58+0.*I,2.212942237813282*^-59+0.*I,1.8861858666647732*^-60+0.*I,1.595806443690855*^-61+0.*I,1.3403054077320316*^-62+0.*I,1.1176359075351464*^-63+0.*I,9.253667240337382*^-65+0.*I,7.608290598759908*^-66+0.*I,6.212430674054075*^-67+0.*I,5.038226906204209*^-68+0.*I,4.0585881273806034*^-69+0.*I,3.247818019863159*^-70+0.*I,2.5820533600750945*^-71+0.*I,2.0395388331199786*^-72+0.*I,1.6007646667336324*^-73+0.*I,1.2484937431027045*^-74+0.*I,9.677036877129857*^-76+0.*I,7.454671746445074*^-77+0.*I,5.707907481875375*^-78+0.*I,4.344291961287684*^-79+0.*I,3.286892015994575*^-80+0.*I,2.472328553168168*^-81+0.*I
