0.32562874151540744+0.*I,0.48779084970529923+0.*I,0.5166894213759944+0.*I,0.44686862246003056+0.*I,0.33470390857083027+0.*I,0.22422637727836436+0.*I,0.1371266901835727+0.*I,0.07763970777641663+0.*I,0.04111968860325489+0.*I,0.02053238886925254+0.*I,0.00972636133074012+0.*I,0.004393038155674881+0.*I,0.0018997010852407526+0.*I,0.0007892680327260851+0.*I,0.0003159885993438127+0.*I,0.00012221843064494717+0.*I,0.00004577070796676445+0.*I,0.000016629304578681513+0.*I,5.871495789527535*^-6+0.*I,2.017822088489388*^-6+0.*I,6.758943133143746*^-7+0.*I,2.2094290689968655*^-7+0.*I,7.056342327026904*^-8+0.*I,2.2040763889257506*^-8+0.*I,6.7395661427901235*^-9+0.*I,2.0191698559146455*^-9+0.*I,5.931944766504283*^-10+0.*I,1.7101182236048158*^-10+0.*I,4.8412558841046196*^-11+0.*I,1.3466972007567179*^-11+0.*I,3.6831571429348054*^-12+0.*I,9.90946755672179*^-13+0.*I,2.62413545739946*^-13+0.*I,6.842900073348644*^-14+0.*I,1.7579708036455447*^-14+0.*I,4.451317315287132*^-15+0.*I,1.1113432664793834*^-15+0.*I,2.736895899888788*^-16+0.*I,6.650853768684916*^-17+0.*I,1.5953501377483362*^-17+0.*I,3.778652349611174*^-18+0.*I,8.84007454275001*^-19+0.*I,2.0433473572770762*^-19+0.*I,4.667871491081247*^-20+0.*I,1.0541525689209816*^-20+0.*I,2.3540090766305132*^-21+0.*I,5.19924323895787*^-22+0.*I,1.1360622402904208*^-22+0.*I,2.4563623104352812*^-23+0.*I,5.256604513186918*^-24+0.*I,1.113605122343693*^-24+0.*I,2.3359150801721483*^-25+0.*I,4.852508413735496*^-26+0.*I,9.984797944794564*^-27+0.*I,2.0354166340588318*^-27+0.*I,4.111335262417955*^-28+0.*I,8.229999297685659*^-29+0.*I,1.6329515105185023*^-29+0.*I,3.211960609238181*^-30+0.*I,6.264048667407657*^-31+0.*I,1.211407941938334*^-31+0.*I,2.3234665128481225*^-32+0.*I,4.420297414393864*^-33+0.*I,8.342421621906872*^-34+0.*I,1.5621152299900877*^-34+0.*I,2.9024671078004915*^-35+0.*I,5.3518786497328194*^-36+0.*I,9.79444371139993*^-37+0.*I,1.7792469779349864*^-37+0.*I,3.2086519446559475*^-38+0.*I,5.744926919946042*^-39+0.*I,1.0213303852252093*^-39+0.*I,1.8030630890765063*^-40+0.*I,3.161261421013815*^-41+0.*I,5.5049765082481524*^-42+0.*I,9.522166187821122*^-43+0.*I,1.6362131518788213*^-43+0.*I,2.7932218787179344*^-44+0.*I,4.737716312860619*^-45+0.*I,7.984843805190345*^-46+0.*I,1.3373107944991957*^-46+0.*I,2.2258749360222537*^-47+0.*I,3.682177768164547*^-48+0.*I,6.054476862591959*^-49+0.*I,9.895731414119374*^-50+0.*I,1.6078641610635599*^-50+0.*I,2.5972338107438622*^-51+0.*I,4.171212738042477*^-52+0.*I,6.660884798588877*^-53+0.*I,1.057664280768191*^-53+0.*I,1.6700808702576402*^-54+0.*I,2.622573833911837*^-55+0.*I,4.09585646334071*^-56+0.*I,6.362300431536396*^-57+0.*I,9.830173081666886*^-58+0.*I,1.5108114948987498*^-58+0.*I,2.3098595970442806*^-59+0.*I,3.513262772597853*^-60+0.*I,5.316288177349804*^-61+0.*I,8.003903349360849*^-62+0.*I
-0.48779084970529923+0.*I,-0.4050804457292311+0.*I,-0.0841587231543577+0.*I,0.22552451241492655+0.*I,0.3923518229771244+0.*I,0.4125302708327829+0.*I,0.3438248525646584+0.*I,0.24649907772857288+0.*I,0.15800108882442693+0.*I,0.09260161065883947+0.*I,0.05035905537903869+0.*I,0.02567793351182538+0.*I,0.012372184208356642+0.*I,0.005667148594019005+0.*I,0.0024798206183066053+0.*I,0.0010407357509829363+0.*I,0.0004203093433213173+0.*I,0.0001638068165753703+0.*I,0.00006175668163424412+0.*I,0.000022570565533622095+0.*I,8.011487117594308*^-6+0.*I,2.76636505997935*^-6+0.*I,9.306103022855017*^-7+0.*I,3.0539329343726714*^-7+0.*I,9.788140086011123*^-8+0.*I,3.0673120502154646*^-8+0.*I,9.407183001497205*^-9+0.*I,2.826153734931926*^-9+0.*I,8.323876427217628*^-10+0.*I,2.4053612559391546*^-10+0.*I,6.824428546665808*^-11+0.*I,1.9022515901791836*^-11+0.*I,5.21254668429132*^-12+0.*I,1.4049446209173016*^-12+0.*I,3.726718631121635*^-13+0.*I,9.7334895708391*^-14+0.*I,2.504311510880577*^-14+0.*I,6.350051018606216*^-15+0.*I,1.5875063568244551*^-15+0.*I,3.9144738890934005*^-16+0.*I,9.523839245842222*^-17+0.*I,2.2870940006698997*^-17+0.*I,5.422930283194869*^-18+0.*I,1.26998789705594*^-18+0.*I,2.938403931652717*^-19+0.*I,6.718840575198594*^-20+0.*I,1.518682130858119*^-20+0.*I,3.394239810037701*^-21+0.*I,7.5029077670511285*^-22+0.*I,1.6407098439473519*^-22+0.*I,3.550162993688285*^-23+0.*I,7.602811920869306*^-24+0.*I,1.6117618930776648*^-24+0.*I,3.383107484042781*^-25+0.*I,7.032393261330094*^-26+0.*I,1.4479177008809773*^-26+0.*I,2.9533564553736865*^-27+0.*I,5.968897577742889*^-28+0.*I,1.1955037489125554*^-28+0.*I,2.3733185019053466*^-29+0.*I,4.670642697950959*^-30+0.*I,9.113343919450563*^-31+0.*I,1.7632834428860556*^-31+0.*I,3.38353308542918*^-32+0.*I,6.439932918235005*^-33+0.*I,1.2159386939849242*^-33+0.*I,2.2778044482143007*^-34+0.*I,4.233981009549714*^-35+0.*I,7.81017454514091*^-36+0.*I,1.4298880334011764*^-36+0.*I,2.5984919932164617*^-37+0.*I,4.68776648987865*^-38+0.*I,8.396177400484667*^-39+0.*I,1.4931821800999504*^-39+0.*I,2.6369555215943538*^-40+0.*I,4.624807747796809*^-41+0.*I,8.056127802144046*^-42+0.*I,1.39392883626424*^-42+0.*I,2.395935923810795*^-43+0.*I,4.0913616545374686*^-44+0.*I,6.941532671007295*^-45+0.*I,1.1702361772114974*^-45+0.*I,1.960456572187661*^-46+0.*I,3.263927721822372*^-47+0.*I,5.4007819520950395*^-48+0.*I,8.882556015945966*^-49+0.*I,1.4521653999095802*^-49+0.*I,2.3600537861632464*^-50+0.*I,3.813164544130016*^-51+0.*I,6.1254283684682775*^-52+0.*I,9.7837067822161*^-53+0.*I,1.5538695365915375*^-53+0.*I,2.454128649579633*^-54+0.*I,3.854593865875613*^-55+0.*I,6.021223440412593*^-56+0.*I,9.354948444479116*^-57+0.*I,1.4456852785456977*^-57+0.*I,2.222319303447065*^-58+0.*I,3.3983148700275407*^-59+0.*I,5.169741723376444*^-60+0.*I
0.5166894213759944+0.*I,0.0841587231543577+0.*I,-0.31593584206018194+0.*I,-0.34195840060124244+0.*I,-0.09665640225401521+0.*I,0.18339258071100714+0.*I,0.3503290537449611+0.*I,0.3821347858867008+0.*I,0.325636485571801+0.*I,0.23708324432103123+0.*I,0.15372098030058898+0.*I,0.09090326225552733+0.*I,0.0497926756390195+0.*I,0.025540112478112224+0.*I,0.012367131267920122+0.*I,0.005688875589725433+0.*I,0.0024984351720068773+0.*I,0.0010518904300615797+0.*I,0.0004260050690994024+0.*I,0.0001664391454668193+0.*I,0.00006288827730121851+0.*I,0.000023029930337885413+0.*I,8.189251766836238*^-6+0.*I,2.8323671326952747*^-6+0.*I,9.54233136433972*^-7+0.*I,3.13572699529031*^-7+0.*I,1.0062900870814007*^-7+0.*I,3.1570611653182354*^-8+0.*I,9.6927975689745*^-9+0.*I,2.914851317689361*^-9+0.*I,8.593050739813227*^-10+0.*I,2.4852853899395283*^-10+0.*I,7.056870597647558*^-11+0.*I,1.9685285879711655*^-11+0.*I,5.397984718818916*^-12+0.*I,1.455896871965644*^-12+0.*I,3.8643022500670305*^-13+0.*I,1.009882589163635*^-13+0.*I,2.599767444913939*^-14+0.*I,6.595600048422463*^-15+0.*I,1.6497252680163666*^-15+0.*I,4.0698426097837787*^-16+0.*I,9.906360864716057*^-17+0.*I,2.3799866511885358*^-17+0.*I,5.645522639637304*^-18+0.*I,1.3226384658528995*^-18+0.*I,3.061377283632687*^-19+0.*I,7.0025520363898*^-20+0.*I,1.5833570363304853*^-20+0.*I,3.5399587035021966*^-21+0.*I,7.827500414371298*^-22+0.*I,1.71221212229004*^-22+0.*I,3.705963758959371*^-23+0.*I,7.938698608745096*^-24+0.*I,1.6834240270477392*^-24+0.*I,3.534448356914425*^-25+0.*I,7.348827866571956*^-26+0.*I,1.5134357229403755*^-26+0.*I,3.087716726823303*^-27+0.*I,6.2418551153410415*^-28+0.*I,1.2504465875763832*^-28+0.*I,2.482914210836313*^-29+0.*I,4.8873204489323076*^-30+0.*I,9.538005142526914*^-31+0.*I,1.8458007626674877*^-31+0.*I,3.542529077010149*^-32+0.*I,6.743760983550973*^-33+0.*I,1.273526459142479*^-33+0.*I,2.3860851712994185*^-34+0.*I,4.435978840735076*^-35+0.*I,8.184088039508275*^-36+0.*I,1.4985754139155523*^-36+0.*I,2.723723907418884*^-37+0.*I,4.914405483605279*^-38+0.*I,8.803354743726053*^-39+0.*I,1.5658108873752623*^-39+0.*I,2.7655889318520756*^-40+0.*I,4.851044799396967*^-41+0.*I,8.451294770961615*^-42+0.*I,1.4624848848531456*^-42+0.*I,2.51407655920931*^-43+0.*I,4.293607802470891*^-44+0.*I,7.285507487668549*^-45+0.*I,1.2283628500406587*^-45+0.*I,2.0580594756828208*^-46+0.*I,3.4267911474885818*^-47+0.*I,5.670861785214654*^-48+0.*I,9.32770138470987*^-49+0.*I,1.5250918706627443*^-49+0.*I,2.4788147997252643*^-50+0.*I,4.005428961840441*^-51+0.*I,6.434878366241569*^-52+0.*I,1.027890389821521*^-52+0.*I,1.6326630759359168*^-53+0.*I,2.5787969824154437*^-54+0.*I,4.0507501633790474*^-55+0.*I,6.328165089923287*^-56+0.*I,9.832635154125414*^-57+0.*I,1.5196270736747143*^-57+0.*I,2.3361662760602227*^-58+0.*I
-0.44686862246003056+0.*I,0.22552451241492655+0.*I,0.34195840060124244+0.*I,-0.020186649037488954+0.*I,-0.31126443093322326+0.*I,-0.28339342218000985+0.*I,-0.0436324358967175+0.*I,0.20463996895400485+0.*I,0.3423906162807907+0.*I,0.35897300805840476+0.*I,0.29990430467234197+0.*I,0.21573386078097972+0.*I,0.13874238684755869+0.*I,0.0815628703739644+0.*I,0.04447700131493496+0.*I,0.022733614507615338+0.*I,0.010977076480559586+0.*I,0.005037717979947563+0.*I,0.002208156274430628+0.*I,0.0009281412025771309+0.*I,0.0003753539091544636+0.*I,0.00014646887111369276+0.*I,0.000055282716832685966+0.*I,0.000020225385075456843+0.*I,7.185857442075593*^-6+0.*I,2.48343450859016*^-6+0.*I,8.361021299470935*^-7+0.*I,2.745825852823603*^-7+0.*I,8.806681238096956*^-8+0.*I,2.7615168022311036*^-8+0.*I,8.474382952326959*^-9+0.*I,2.5473347341349997*^-9+0.*I,7.50658128797863*^-10+0.*I,2.1702472770261446*^-10+0.*I,6.160199809799613*^-11+0.*I,1.7178467926013525*^-11+0.*I,4.709163213830224*^-12+0.*I,1.2697567435598407*^-12+0.*I,3.3693526700764574*^-13+0.*I,8.803161877065718*^-14+0.*I,2.2656930065864637*^-14+0.*I,5.746791398090146*^-15+0.*I,1.4371186300498032*^-15+0.*I,3.544650043995047*^-16+0.*I,8.626391236290092*^-17+0.*I,2.072110626085464*^-17+0.*I,4.914392299826391*^-18+0.*I,1.1511651411912362*^-18+0.*I,2.6640811853676613*^-19+0.*I,6.092901251542343*^-20+0.*I,1.3774844706268924*^-20+0.*I,3.079277194195118*^-21+0.*I,6.8079902298686345*^-22+0.*I,1.4890214938834273*^-22+0.*I,3.22251045980467*^-23+0.*I,6.902307598232802*^-24+0.*I,1.4634984925814083*^-24+0.*I,3.0723874502860674*^-25+0.*I,6.387482408283002*^-26+0.*I,1.3153294428568346*^-26+0.*I,2.683295229600114*^-27+0.*I,5.423836432451669*^-28+0.*I,1.0864789225382824*^-28+0.*I,2.1571603480937669*^-29+0.*I,4.2457782978204044*^-30+0.*I,8.285352644172318*^-31+0.*I,1.603268728377465*^-31+0.*I,3.0768337580941055*^-32+0.*I,5.856833615748819*^-33+0.*I,1.1059608458382239*^-33+0.*I,2.0719997200367033*^-34+0.*I,3.85182062452625*^-35+0.*I,7.105923794601251*^-36+0.*I,1.301077932769382*^-36+0.*I,2.3646289393917354*^-37+0.*I,4.2662552545665355*^-38+0.*I,7.641888112821459*^-39+0.*I,1.3591552436376238*^-39+0.*I,2.400464587430932*^-40+0.*I,4.210381868722449*^-41+0.*I,7.334804802664202*^-42+0.*I,1.2692184209188664*^-42+0.*I,2.1817434768911308*^-43+0.*I,3.725875015724718*^-44+0.*I,6.321890074066515*^-45+0.*I,1.0658485591159667*^-45+0.*I,1.7857016829607445*^-46+0.*I,2.9731801408475855*^-47+0.*I,4.9200064956664943*^-48+0.*I,8.09235051266776*^-49+0.*I,1.3230610714355523*^-49+0.*I,2.150364994841313*^-50+0.*I,3.474575234210972*^-51+0.*I,5.58184752602734*^-52+0.*I,8.915992969054313*^-53+0.*I,1.4161364443387309*^-53+0.*I,2.2367199943893937*^-54+0.*I,3.513307585428613*^-55+0.*I,5.488391266613875*^-56+0.*I,8.527545163408212*^-57+0.*I
0.33470390857083027+0.*I,-0.3923518229771244+0.*I,-0.09665640225401521+0.*I,0.31126443093322326+0.*I,0.21294992935752557+0.*I,-0.13574297742009064+0.*I,-0.31440401325231526+0.*I,-0.21099530816530693+0.*I,0.03295457631501971+0.*I,0.24471569538799184+0.*I,0.3429583006355865+0.*I,0.33575069702211197+0.*I,0.2697441741577615+0.*I,0.189030930895334+0.*I,0.11927695286702357+0.*I,0.06910190050954647+0.*I,0.037245415672198634+0.*I,0.01885657990263777+0.*I,0.009032707994275005+0.*I,0.004117388697562965+0.*I,0.0017942473230073445+0.*I,0.0007503388921300046+0.*I,0.00030209328110766614+0.*I,0.00011741451583257426+0.*I,0.000044159677151980994+0.*I,0.00001610455499093601+0.*I,5.705301305040372*^-6+0.*I,1.9665951214638186*^-6+0.*I,6.605153284463562*^-7+0.*I,2.164434311249992*^-7+0.*I,6.927995252278615*^-8+0.*I,2.168373391490125*^-8+0.*I,6.642708877855598*^-9+0.*I,1.993550137390886*^-9+0.*I,5.865905721078067*^-10+0.*I,1.6935452180796901*^-10+0.*I,4.800824779852697*^-11+0.*I,1.337131493176015*^-11+0.*I,3.661289130185308*^-12+0.*I,9.861444874261429*^-13+0.*I,2.6141041577398433*^-13+0.*I,6.823323113712555*^-14+0.*I,1.75453328134275*^-14+0.*I,4.446414793090499*^-15+0.*I,1.1110158836759926*^-15+0.*I,2.7381788146227194*^-16+0.*I,6.658781789006429*^-17+0.*I,1.5983467175079472*^-17+0.*I,3.788213755254143*^-18+0.*I,8.86792678536284*^-19+0.*I,2.0509925217698582*^-19+0.*I,4.6879659925848145*^-20+0.*I,1.0592574397496303*^-20+0.*I,2.366618369838232*^-21+0.*I,5.229648777966884*^-22+0.*I,1.143240682445117*^-22+0.*I,2.4729912098385638*^-23+0.*I,5.294464311763755*^-24+0.*I,1.122088141074002*^-24+0.*I,2.3546411947230926*^-25+0.*I,4.893270628376299*^-26+0.*I,1.0072358336942464*^-26+0.*I,2.0539894352018685*^-27+0.*I,4.150258573466593*^-28+0.*I,8.31063325311867*^-29+0.*I,1.649470785520946*^-29+0.*I,3.2454415735371394*^-30+0.*I,6.331205691306399*^-31+0.*I,1.2247434643152857*^-31+0.*I,2.3496893970154956*^-32+0.*I,4.471373693864045*^-33+0.*I,8.440989215178357*^-34+0.*I,1.5809658305540922*^-34+0.*I,2.938201439381426*^-35+0.*I,5.419037445099321*^-36+0.*I,9.919601800029038*^-37+0.*I,1.8023799281726056*^-37+0.*I,3.2510642841319593*^-38+0.*I,5.8220726188764414*^-39+0.*I,1.0352541020303992*^-39+0.*I,1.828002439165139*^-40+0.*I,3.205597897350488*^-41+0.*I,5.5832185632082754*^-42+0.*I,9.659247052810587*^-43+0.*I,1.6600595698611846*^-43+0.*I,2.834415437013237*^-44+0.*I,4.808387675140997*^-45+0.*I,8.10526750265759*^-46+0.*I,1.357694326220429*^-46+0.*I,2.2601508420349294*^-47+0.*I,3.739441816606554*^-48+0.*I,6.149537103307145*^-49+0.*I,1.0052543080076443*^-49+0.*I,1.633571553250966*^-50+0.*I,2.6391203321714056*^-51+0.*I,4.2390490913278775*^-52+0.*I,6.770093407191239*^-53+0.*I,1.0751422387647317*^-53+0.*I,1.6978905667508108*^-54+0.*I,2.6665689984348654*^-55+0.*I
-0.22422637727836436+0.*I,0.4125302708327829+0.*I,-0.18339258071100714+0.*I,-0.28339342218000985+0.*I,0.13574297742009064+0.*I,0.30388748726609893+0.*I,0.061927996805747954+0.*I,-0.23065690090016114+0.*I,-0.28896738064904864+0.*I,-0.11972785715875349+0.*I,0.11632405788078642+0.*I,0.2837617194642122+0.*I,0.3394344891025556+0.*I,0.30831294356958194+0.*I,0.23640268408541484+0.*I,0.16030068046838655+0.*I,0.0986616178679438+0.*I,0.05604466664521982+0.*I,0.02972661166324545+0.*I,0.014849649522039729+0.*I,0.007032767000633583+0.*I,0.0031744423247243984+0.*I,0.0013715444221982888+0.*I,0.0005692590346177697+0.*I,0.00022765866217991948+0.*I,0.00008795520264623812+0.*I,0.0000329019140526262+0.*I,0.000011940451741742052+0.*I,4.211317998101999*^-6+0.*I,1.4457307837238895*^-6+0.*I,4.837636209429855*^-7+0.*I,1.5797922415325442*^-7+0.*I,5.040587588564037*^-8+0.*I,1.572989984783855*^-8+0.*I,4.805571294238945*^-9+0.*I,1.4385180173552935*^-9+0.*I,4.2226396215534136*^-10+0.*I,1.2163878070574577*^-10+0.*I,3.440938377615371*^-11+0.*I,9.564781619539741*^-12+0.*I,2.6141125526724072*^-12+0.*I,7.028543923258443*^-13+0.*I,1.8600464198774105*^-13+0.*I,4.847425336232725*^-14+0.*I,1.2445901009039542*^-14+0.*I,3.149610320234651*^-15+0.*I,7.85921939480936*^-16+0.*I,1.9344666616021084*^-16+0.*I,4.698514421649251*^-17+0.*I,1.1264900640305098*^-17+0.*I,2.666883644996048*^-18+0.*I,6.236286456096515*^-19+0.*I,1.4408613457526498*^-19+0.*I,3.2901467822634557*^-20+0.*I,7.427154567910164*^-21+0.*I,1.6578897741324817*^-21+0.*I,3.660343357670691*^-22+0.*I,7.995090155727851*^-23+0.*I,1.7280581240109048*^-23+0.*I,3.6967561418237665*^-24+0.*I,7.828904135871301*^-25+0.*I,1.641668747946657*^-25+0.*I,3.4092415699319394*^-26+0.*I,7.012903197844851*^-27+0.*I,1.4291666717263734*^-27+0.*I,2.8859393293097014*^-28+0.*I,5.775404859273535*^-29+0.*I,1.145612377588574*^-29+0.*I,2.2527847177797047*^-30+0.*I,4.392308569794682*^-31+0.*I,8.492184372034509*^-32+0.*I,1.628394450602177*^-32+0.*I,3.097217407083163*^-33+0.*I,5.844024618325503*^-34+0.*I,1.0940451985886495*^-34+0.*I,2.0323303264733816*^-35+0.*I,3.746626886427326*^-36+0.*I,6.855252796524587*^-37+0.*I,1.2450640104588421*^-37+0.*I,2.2448738770008445*^-38+0.*I,4.0185540304515384*^-39+0.*I,7.142817006288473*^-40+0.*I,1.260764852622178*^-40+0.*I,2.2100665162301074*^-41+0.*I,3.8479016874994075*^-42+0.*I,6.65471649262344*^-43+0.*I,1.143301218400742*^-43+0.*I,1.9514383439675655*^-44+0.*I,3.309395228530557*^-45+0.*I,5.5767055758686495*^-46+0.*I,9.338493520473865*^-47+0.*I,1.554103139640751*^-47+0.*I,2.5705130843710095*^-48+0.*I,4.225995387007934*^-49+0.*I,6.90619631107277*^-50+0.*I,1.1219674507155413*^-50+0.*I,1.81210372754463*^-51+0.*I,2.909890404580549*^-52+0.*I,4.6461117329608425*^-53+0.*I,7.376496058285711*^-54+0.*I
0.1371266901835727+0.*I,-0.3438248525646584+0.*I,0.3503290537449611+0.*I,0.0436324358967175+0.*I,-0.31440401325231526+0.*I,-0.061927996805747954+0.*I,0.26601513105740554+0.*I,0.20794918853799144+0.*I,-0.08962029393114807+0.*I,-0.2806911861952909+0.*I,-0.22570652083020162+0.*I,-0.01603228832976071+0.*I,0.193716922118249+0.*I,0.3110838163482329+0.*I,0.3263826329628504+0.*I,0.27575283215355423+0.*I,0.2014329409991412+0.*I,0.13179787135985985+0.*I,0.07889276166880847+0.*I,0.04381752050240649+0.*I,0.022810705148550634+0.*I,0.011215757241736072+0.*I,0.0052398198585256305+0.*I,0.0023372001110375626+0.*I,0.0009992923491607038+0.*I,0.00041091688249903245+0.*I,0.00016297203533733484+0.*I,0.00006249326048964977+0.*I,0.000023218872626793938+0.*I,8.374373186839373*^-6+0.*I,2.9369044036448836*^-6+0.*I,1.0029964264170002*^-6+0.*I,3.3401144111719516*^-7+0.*I,1.0859256346844531*^-7+0.*I,3.450578170682175*^-8+0.*I,1.0726824926551261*^-8+0.*I,3.2653976264843313*^-9+0.*I,9.742097903766319*^-10+0.*I,2.850743320951396*^-10+0.*I,8.18776727094516*^-11+0.*I,2.3097487185328818*^-11+0.*I,6.403624992238624*^-12+0.*I,1.7458259208571625*^-12+0.*I,4.683015009688474*^-13+0.*I,1.2365754965387532*^-13+0.*I,3.2158344727217194*^-14+0.*I,8.240241842219877*^-15+0.*I,2.081342396375901*^-15+0.*I,5.184158129693918*^-16+0.*I,1.2738213092982855*^-16+0.*I,3.088802191388227*^-17+0.*I,7.39385210536932*^-18+0.*I,1.7477964726911464*^-18+0.*I,4.081162613275585*^-19+0.*I,9.416229234011594*^-20+0.*I,2.1472936908805026*^-20+0.*I,4.841086911851097*^-21+0.*I,1.0792992445460304*^-21+0.*I,2.380094345067875*^-22+0.*I,5.192793078552914*^-23+0.*I,1.1211389066792818*^-23+0.*I,2.3958655652894628*^-24+0.*I,5.068732926745686*^-25+0.*I,1.0618327920067487*^-25+0.*I,2.2030032368480463*^-26+0.*I,4.527472419369336*^-27+0.*I,9.218380336559565*^-28+0.*I,1.8598813284350277*^-28+0.*I,3.718935851470587*^-29+0.*I,7.370950982707464*^-30+0.*I,1.4483246379083943*^-30+0.*I,2.8216932837960653*^-31+0.*I,5.451512066688949*^-32+0.*I,1.0445932307966261*^-32+0.*I,1.985447150702245*^-33+0.*I,3.743745782186822*^-34+0.*I,7.003989922951682*^-35+0.*I,1.3002545873932996*^-35+0.*I,2.395554074286621*^-36+0.*I,4.380540724737381*^-37+0.*I,7.951363855895599*^-38+0.*I,1.4328288001461396*^-38+0.*I,2.563486427751933*^-39+0.*I,4.554028935874311*^-40+0.*I,8.033991477575275*^-41+0.*I,1.407600350245403*^-41+0.*I,2.4495158809624126*^-42+0.*I,4.234220210492197*^-43+0.*I,7.271052264846465*^-44+0.*I,1.240478081610166*^-44+0.*I,2.102738788130007*^-45+0.*I,3.541778815889778*^-46+0.*I,5.928325126200442*^-47+0.*I,9.86167740805125*^-48+0.*I,1.6304619961034464*^-48+0.*I,2.6794385060873935*^-49+0.*I,4.377049751517776*^-50+0.*I,7.108113557751961*^-51+0.*I,1.1476046921825392*^-51+0.*I,1.8421482007482797*^-52+0.*I
-0.07763970777641663+0.*I,0.24649907772857288+0.*I,-0.3821347858867008+0.*I,0.20463996895400485+0.*I,0.21099530816530693+0.*I,-0.23065690090016114+0.*I,-0.20794918853799144+0.*I,0.1482764602791712+0.*I,0.27304911315577696+0.*I,0.05730457284946017+0.*I,-0.20769744823518732+0.*I,-0.2738607823295377+0.*I,-0.1306717021583491+0.*I,0.08785923981255805+0.*I,0.2551444951592822+0.*I,0.3216468633954631+0.*I,0.30284985644302936+0.*I,0.23928798034816182+0.*I,0.1666785144140855+0.*I,0.10516750529876855+0.*I,0.061149943426683694+0.*I,0.033159055010977594+0.*I,0.016916680854681624+0.*I,0.008174681653263792+0.*I,0.003761864730590234+0.*I,0.0016558281595983112+0.*I,0.0006996657579567192+0.*I,0.00028468768843828955+0.*I,0.00011184023645052698+0.*I,0.00004251823294016165+0.*I,0.000015673754781464418+0.*I,5.612585756879292*^-6+0.*I,1.9553827555645044*^-6+0.*I,6.637352180153886*^-7+0.*I,2.197895383436804*^-7+0.*I,7.108385664921563*^-8+0.*I,2.24773181610452*^-8+0.*I,6.955784163443384*^-9+0.*I,2.1084339940527856*^-9+0.*I,6.265275671985004*^-10+0.*I,1.8264751642357636*^-10+0.*I,5.227379798275953*^-11+0.*I,1.469714523097547*^-11+0.*I,4.0618450805326756*^-12+0.*I,1.104080377861354*^-12+0.*I,2.95321391871654*^-13+0.*I,7.777172704979195*^-14+0.*I,2.0173629768343413*^-14+0.*I,5.156712110143114*^-15+0.*I,1.2994768773058899*^-15+0.*I,3.229545878946692*^-16+0.*I,7.91868189912956*^-17+0.*I,1.916265971213468*^-17+0.*I,4.578205606420557*^-18+0.*I,1.0802130013951285*^-18+0.*I,2.517847592089436*^-19+0.*I,5.799366407113948*^-20+0.*I,1.3203288452764117*^-20+0.*I,2.9719954134226628*^-21+0.*I,6.61587983896346*^-22+0.*I,1.4568164227749183*^-22+0.*I,3.1739471602061436*^-23+0.*I,6.843337702425638*^-24+0.*I,1.4605000081658011*^-24+0.*I,3.085948818019198*^-25+0.*I,6.456754220773122*^-26+0.*I,1.3380112157090112*^-26+0.*I,2.7466526520022502*^-27+0.*I,5.586269137250008*^-28+0.*I,1.1258667805179108*^-28+0.*I,2.2488967259209894*^-29+0.*I,4.4528416132533725*^-30+0.*I,8.740892064634623*^-31+0.*I,1.7013292931839026*^-31+0.*I,3.283948622223294*^-32+0.*I,6.286934328107637*^-33+0.*I,1.1939150671118468*^-33+0.*I,2.2493415966996262*^-34+0.*I,4.204735446511076*^-35+0.*I,7.79965471988334*^-36+0.*I,1.4358732562903263*^-36+0.*I,2.6236744660282238*^-37+0.*I,4.75887778796545*^-38+0.*I,8.569316627495704*^-39+0.*I,1.532074273883427*^-39+0.*I,2.719876214975371*^-40+0.*I,4.795088588388847*^-41+0.*I,8.395830002918876*^-42+0.*I,1.4601260846082236*^-42+0.*I,2.5224115834420166*^-43+0.*I,4.328909790910556*^-44+0.*I,7.381000681465191*^-45+0.*I,1.2504382998985883*^-45+0.*I,2.1050134474076483*^-46+0.*I,3.5214981255219575*^-47+0.*I,5.854820382054929*^-48+0.*I,9.674888089258429*^-49+0.*I,1.5891194006516252*^-49+0.*I,2.594636374176328*^-50+0.*I,4.211495327013113*^-51+0.*I
