0.7803439674041516+0.*I,0.549597616443668+0.*I,0.27370870252695095+0.*I,0.11129784152008286+0.*I,0.039193631891743914+0.*I,0.012344948157526021+0.*I,0.0035495427287163747+0.*I,0.0009448919558358781+0.*I,0.00023528591056626218+0.*I,0.00005523742564455669+0.*I,0.000012302466559045975+0.*I,2.6124898622537993*^-6+0.*I,5.311568101005408*^-7+0.*I,1.0375519265185763*^-7+0.*I,1.9530105374284868*^-8+0.*I,3.5515482582925262*^-9+0.*I,6.253404072358591*^-10+0.*I,1.068195624427549*^-10+0.*I,1.773263624509669*^-11+0.*I,2.8652021481958993*^-12+0.*I,4.512311091506838*^-13+0.*I,6.935026890138673*^-14+0.*I,1.0413472444937385*^-14+0.*I,1.5292920026108315*^-15+0.*I,2.1985865143719014*^-16+0.*I,3.096936628762774*^-17+0.*I,4.277641730978455*^-18+0.*I,5.798041093307372*^-19+0.*I,7.717222762737665*^-20+0.*I,1.009301226272907*^-20+0.*I,1.2978333705906222*^-21+0.*I,1.6417115480584568*^-22+0.*I,2.0439987560819747*^-23+0.*I,2.5060078117987695*^-24+0.*I,3.0269254520500023*^-25+0.*I,3.603516095469289*^-26+0.*I,4.229937778751767*^-27+0.*I,4.897696623614734*^-28+0.*I,5.595756980989608*^-29+0.*I,6.310812904289712*^-30+0.*I,7.027713892299263*^-31+0.*I,7.730025157514323*^-32+0.*I,8.400691287983213*^-33+0.*I,9.022763225709658*^-34+0.*I,9.580142869541214*^-35+0.*I,1.0058297854171862*^-35+0.*I,1.044490127835587*^-36+0.*I,1.0730357063496618*^-37+0.*I,1.090818056643054*^-38+0.*I,1.0975215123934032*^-39+0.*I,1.093167729134097*^-40+0.*I,1.0781035542263223*^-41+0.*I,1.052973809619701*^-42+0.*I,1.018681449607406*^-43+0.*I,9.763381982093899*^-45+0.*I,9.272091301623847*^-46+0.*I,8.726547343433759*^-47+0.*I,8.140738128409809*^-48+0.*I,7.528501668952449*^-49+0.*I,6.9030545992246635*^-50+0.*I,6.276599913038634*^-51+0.*I,5.6600242537667515*^-52+0.*I,5.062688546391344*^-53+0.*I,4.492309806262034*^-54+0.*I,3.954927033749663*^-55+0.*I,3.4549404032719553*^-56+0.*I,2.995210543156422*^-57+0.*I,2.577203530777158*^-58+0.*I,2.2011671587032544*^-59+0.*I,1.8663248658735006*^-60+0.*I,1.5710752450203903*^-61+0.*I,1.3131869992366597*^-62+0.*I,1.089981406342721*^-63+0.*I,8.984965682291825*^-65+0.*I,7.356298204375813*^-66+0.*I,5.982565436657756*^-67+0.*I,4.833251836870569*^-68+0.*I,3.879295166527493*^-69+0.*I,3.0936009127226707*^-70+0.*I,2.4513736006670013*^-71+0.*I,1.9302931722778099*^-72+0.*I,1.510565384320178*^-73+0.*I,1.1748741958310432*^-74+0.*I,9.082618701224547*^-76+0.*I,6.979594674270715*^-77+0.*I,5.331869397498277*^-78+0.*I,4.049384727601015*^-79+0.*I,3.0576528581209804*^-80+0.*I,2.2956496267882844*^-81+0.*I,1.7138364079941818*^-82+0.*I,1.2723508171614556*^-83+0.*I,9.393878530238556*^-85+0.*I,6.89778716261719*^-86+0.*I,5.037639419365328*^-87+0.*I,3.6595013784097574*^-88+0.*I,2.644349627614173*^-89+0.*I,1.9008245059254149*^-90+0.*I,1.3592987529637908*^-91+0.*I,9.670760854035317*^-93+0.*I,6.845446959813526*^-94+0.*I
-0.549597616443668+0.*I,0.3932614081509943+0.*I,0.5844748867370291+0.*I,0.39569011546694716+0.*I,0.19499153978122682+0.*I,0.07894505668948174+0.*I,0.027738874756082905+0.*I,0.008725718276664919+0.*I,0.0025068457609070086+0.*I,0.0006669539165341461+0.*I,0.00016601142847929039+0.*I,0.00003896268440848947+0.*I,8.675835684162474*^-6+0.*I,1.8420381510912262*^-6+0.*I,3.744612957443575*^-7+0.*I,7.31384112353378*^-8+0.*I,1.3765764694336364*^-8+0.*I,2.5031113469768733*^-9+0.*I,4.407078951831117*^-10+0.*I,7.527680252769585*^-11+0.*I,1.2495770688582723*^-11+0.*I,2.0189571983316612*^-12+0.*I,3.179473674085876*^-13+0.*I,4.886417639546384*^-14+0.*I,7.337123316793027*^-15+0.*I,1.0774814785275338*^-15+0.*I,1.5490065249682207*^-16+0.*I,2.1818921399048803*^-17+0.*I,3.013682430409647*^-18+0.*I,4.084766381775703*^-19+0.*I,5.436763858959698*^-20+0.*I,7.11040435917303*^-21+0.*I,9.142963758399237*^-22+0.*I,1.1565380336756886*^-22+0.*I,1.4399224111500432*^-23+0.*I,1.7653736205097472*^-24+0.*I,2.1323181317746824*^-25+0.*I,2.538476139917587*^-26+0.*I,2.979731950934903*^-27+0.*I,3.4501019492930434*^-28+0.*I,3.9418122215054744*^-29+0.*I,4.445489813827716*^-30+0.*I,4.95046264863006*^-31+0.*I,5.445154189586418*^-32+0.*I,5.917550925159496*^-33+0.*I,6.355714440025244*^-34+0.*I,6.748305889789099*^-35+0.*I,7.08508945813273*^-36+0.*I,7.357382941065236*^-37+0.*I,7.558427765076806*^-38+0.*I,7.68365704540434*^-39+0.*I,7.730848076757778*^-40+0.*I,7.700154161092725*^-41+0.*I,7.594019132505799*^-42+0.*I,7.416985616447114*^-43+0.*I,7.175414367796958*^-44+0.*I,6.877136556862315*^-45+0.*I,6.531063402909879*^-46+0.*I,6.14677808154024*^-47+0.*I,5.734133524361633*^-48+0.*I,5.3028768975578725*^-49+0.*I,4.862317594182645*^-50+0.*I,4.4210509504468654*^-51+0.*I,3.9867450414679686*^-52+0.*I,3.565993224973419*^-53+0.*I,3.1642309066978646*^-54+0.*I,2.7857115321266234*^-55+0.*I,2.433534202786697*^-56+0.*I,2.1097136165549703*^-57+0.*I,1.8152822061137412*^-58+0.*I,1.5504143014671946*^-59+0.*I,1.3145627330216546*^-60+0.*I,1.106599360507401*^-61+0.*I,9.24952394820317*^-63+0.*I,7.677349194749602*^-64+0.*I,6.328605810152091*^-65+0.*I,5.181438955367594*^-66+0.*I,4.213839330906653*^-67+0.*I,3.404312438915087*^-68+0.*I,2.7323875691875215*^-69+0.*I,2.1789801152769966*^-70+0.*I,1.7266249167179767*^-71+0.*I,1.3596004736955024*^-72+0.*I,1.0639644283139993*^-73+0.*I,8.275200134405721*^-75+0.*I,6.397315890227122*^-76+0.*I,4.9160523788003155*^-77+0.*I,3.755479526235229*^-78+0.*I,2.852164330423551*^-79+0.*I,2.153640946798317*^-80+0.*I,1.6169267868716342*^-81+0.*I,1.2071291974220456*^-82+0.*I,8.961710521077507*^-84+0.*I,6.616504859753602*^-85+0.*I,4.8583986964406855*^-86+0.*I,3.548216533470056*^-87+0.*I,2.577535375541265*^-88+0.*I,1.8625214616920978*^-89+0.*I,1.3388259785043524*^-90+0.*I,9.574072954768321*^-92+0.*I
0.27370870252695095+0.*I,-0.5844748867370291+0.*I,0.10218324819908349+0.*I,0.5187723983520087+0.*I,0.4624813161053772+0.*I,0.2689927512192615+0.*I,0.1229224308037785+0.*I,0.0475491308035936+0.*I,0.016202985904848245+0.*I,0.0049856688299052985+0.*I,0.0014086778582619902+0.*I,0.0003699272490039847+0.*I,0.00009111798615359028+0.*I,0.00002120176226128342+0.*I,4.687086934959636*^-6+0.*I,9.890803545618055*^-7+0.*I,2.0001108771554575*^-7+0.*I,3.888716501563488*^-8+0.*I,7.289854220467657*^-9+0.*I,1.3208638675162465*^-9+0.*I,2.318230504976156*^-10+0.*I,3.948545075437667*^-11+0.*I,6.5377804473009895*^-12+0.*I,1.053876813528795*^-12+0.*I,1.6561646361688806*^-13+0.*I,2.5404044662262376*^-14+0.*I,3.807771632420892*^-15+0.*I,5.582751554524138*^-16+0.*I,8.013806473196249*^-17+0.*I,1.1272332680147717*^-17+0.*I,1.5549472337979485*^-18+0.*I,2.1050450820643617*^-19+0.*I,2.798628272040347*^-20+0.*I,3.656291928450296*^-21+0.*I,4.696817955393423*^-22+0.*I,5.935709087628721*^-23+0.*I,7.383652980838108*^-24+0.*I,9.045026761134347*^-25+0.*I,1.0916565385294099*^-25+0.*I,1.2986319235169695*^-26+0.*I,1.5233016208037602*^-27+0.*I,1.7625921159058257*^-28+0.*I,2.012525234578024*^-29+0.*I,2.2683173305670975*^-30+0.*I,2.5245333202670837*^-31+0.*I,2.775288354977875*^-32+0.*I,3.0144858870627733*^-33+0.*I,3.2360777360901366*^-34+0.*I,3.4343298070298444*^-35+0.*I,3.604076538266278*^-36+0.*I,3.7409479996882205*^-37+0.*I,3.8415557117460174*^-38+0.*I,3.903626478786137*^-39+0.*I,3.926077492340481*^-40+0.*I,3.909030276314532*^-41+0.*I,3.853765320380359*^-42+0.*I,3.7626231167754956*^-43+0.*I,3.638860482487719*^-44+0.*I,3.486473307618456*^-45+0.*I,3.309998118101806*^-46+0.*I,3.114305075071586*^-47+0.*I,2.90439434238645*^-48+0.*I,2.6852062972549986*^-49+0.*I,2.461454042250885*^-50+0.*I,2.2374843269237517*^-51+0.*I,2.0171705273596973*^-52+0.*I,1.8038389630179564*^-53+0.*I,1.6002277149052275*^-54+0.*I,1.408475364364876*^-55+0.*I,1.2301357653374384*^-56+0.*I,1.0662141163839356*^-57+0.*I,9.172191935739484*^-59+0.*I,7.83226591982372*^-60+0.*I,6.639481314683001*^-61+0.*I,5.588031300811966*^-62+0.*I,4.669879522482875*^-63+0.*I,3.875410204605524*^-64+0.*I,3.194012705861679*^-65+0.*I,2.614587779739386*^-66+0.*I,2.1259694491358964*^-67+0.*I,1.7172619524472396*^-68+0.*I,1.3780955763810786*^-69+0.*I,1.0988083501022223*^-70+0.*I,8.705626177827003*^-72+0.*I,6.854065706966662*^-73+0.*I,5.36291077081964*^-74+0.*I,4.170517813181141*^-75+0.*I,3.223656321593028*^-76+0.*I,2.4768990492051878*^-77+0.*I,1.8919054295140732*^-78+0.*I,1.436653704035843*^-79+0.*I,1.0846650439876159*^-80+0.*I,8.142517748651074*^-82+0.*I,6.0781205316380016*^-83+0.*I,4.511851569018501*^-84+0.*I,3.330749519281836*^-85+0.*I,2.4454399724336955*^-86+0.*I,1.7857700105228686*^-87+0.*I,1.297097448389336*^-88+0.*I,9.371795237131042*^-90+0.*I
-0.11129784152008286+0.*I,0.39569011546694716+0.*I,-0.5187723983520087+0.*I,-0.10876455011248072+0.*I,0.41096854464032656+0.*I,0.487680611841607+0.*I,0.33042939630584744+0.*I,0.16843226854354038+0.*I,0.07105880472402414+0.*I,0.02603707828324546+0.*I,0.008529735286191704+0.*I,0.0025469896614884564+0.*I,0.0007028033005526996+0.*I,0.0001810559665492698+0.*I,0.00004389513664787772+0.*I,0.000010078456444395083+0.*I,2.202852967049797*^-6+0.*I,4.603089813289253*^-7+0.*I,9.228944715089335*^-8+0.*I,1.780862951658766*^-8+0.*I,3.316189911940263*^-9+0.*I,5.972902182935501*^-10+0.*I,1.0426865629343241*^-10+0.*I,1.7673757692981314*^-11+0.*I,2.9134693415066227*^-12+0.*I,4.677635330367421*^-13+0.*I,7.323913288499429*^-14+0.*I,1.1196304140196818*^-14+0.*I,1.6729723271429614*^-15+0.*I,2.445757136569432*^-16+0.*I,3.5013959483186027*^-17+0.*I,4.912858829071746*^-18+0.*I,6.7612481629585965*^-19+0.*I,9.133324545757014*^-20+0.*I,1.2117926650474184*^-20+0.*I,1.5801324421617047*^-21+0.*I,2.0261658841614263*^-22+0.*I,2.556274024045915*^-23+0.*I,3.1747587184130314*^-24+0.*I,3.8832175106688602*^-25+0.*I,4.6799914915540675*^-26+0.*I,5.559738673398851*^-27+0.*I,6.5131807380453*^-28+0.*I,7.52706125155399*^-29+0.*I,8.584339209414*^-30+0.*I,9.664624288730616*^-31+0.*I,1.074484107162672*^-31+0.*I,1.1800090638880673*^-32+0.*I,1.2804661203208273*^-33+0.*I,1.3733126537890994*^-34+0.*I,1.4561463134525747*^-35+0.*I,1.5268115023369863*^-36+0.*I,1.5834939124947638*^-37+0.*I,1.6247973377661803*^-38+0.*I,1.6497983680370453*^-39+0.*I,1.6580762488294802*^-40+0.*I,1.649717007662514*^-41+0.*I,1.6252927381170136*^-42+0.*I,1.585818542719227*^-43+0.*I,1.5326909442521576*^-44+0.*I,1.467612498109475*^-45+0.*I,1.3925078351086551*^-46+0.*I,1.3094364365357216*^-47+0.*I,1.2205071303161914*^-48+0.*I,1.12779866742297*^-49+0.*I,1.0332898781824937*^-50+0.*I,9.388019144313959*^-52+0.*I,8.45954049097632*^-53+0.*I,7.561335132051928*^-54+0.*I,6.704789689103046*^-55+0.*I,5.898764938051496*^-56+0.*I,5.149664137025799*^-57+0.*I,4.461589764088925*^-58+0.*I,3.8365669896404823*^-59+0.*I,3.274812240318536*^-60+0.*I,2.775026575297558*^-61+0.*I,2.3346959477799527*^-62+0.*I,1.9503834132758628*^-63+0.*I,1.6180016444465*^-64+0.*I,1.33305743732734*^-65+0.*I,1.0908630211199838*^-66+0.*I,8.867117519448106*^-68+0.*I,7.16018080039595*^-69+0.*I,5.7442348512077344*^-70+0.*I,4.5787137695236525*^-71+0.*I,3.6265479328730215*^-72+0.*I,2.854411545053003*^-73+0.*I,2.232784260459541*^-74+0.*I,1.7358687324266027*^-75+0.*I,1.3414024326253467*^-76+0.*I,1.0303974326807363*^-77+0.*I,7.868366022369368*^-79+0.*I,5.973493202817969*^-80+0.*I,4.508846625826599*^-81+0.*I,3.3839535304482094*^-82+0.*I,2.5254169160143444*^-83+0.*I,1.8742125939763718*^-84+0.*I,1.3832745756368287*^-85+0.*I,1.015378203738991*^-86+0.*I,7.413149132336396*^-88+0.*I
0.039193631891743914+0.*I,-0.19499153978122682+0.*I,0.4624813161053772+0.*I,-0.41096854464032656+0.*I,-0.25348748128282356+0.*I,0.2877396487221059+0.*I,0.4809233283387996+0.*I,0.37780343408228384+0.*I,0.21317577850143374+0.*I,0.09741922727625334+0.*I,0.03816448178054894+0.*I,0.013248041123581475+0.*I,0.004164022705240306+0.*I,0.0012032376519363244+0.*I,0.00032326698670239726+0.*I,0.00008145342938769968+0.*I,0.000019381176296570573+0.*I,4.379199521473415*^-6+0.*I,9.439629971681979*^-7+0.*I,1.9486886243780367*^-7+0.*I,3.865350701751946*^-8+0.*I,7.388009374223595*^-9+0.*I,1.3640514283482595*^-9+0.*I,2.4380362519779154*^-10+0.*I,4.226570741757849*^-11+0.*I,7.118950017933342*^-12+0.*I,1.1667764668744907*^-12+0.*I,1.8633806062765796*^-13+0.*I,2.903349769493913*^-14+0.*I,4.418488298998484*^-15+0.*I,6.57467980591114*^-16+0.*I,9.574467038762144*^-17+0.*I,1.3657565228867328*^-17+0.*I,1.9098576000569025*^-18+0.*I,2.620125419003823*^-19+0.*I,3.528886541832221*^-20+0.*I,4.669045718286054*^-21+0.*I,6.072323547626737*^-22+0.*I,7.76716628966565*^-23+0.*I,9.776433077867732*^-24+0.*I,1.2115005675308026*^-24+0.*I,1.4787496793337917*^-25+0.*I,1.7786250119264524*^-26+0.*I,2.1089825025713642*^-27+0.*I,2.466213969200895*^-28+0.*I,2.845240843461216*^-29+0.*I,3.23959550297566*^-30+0.*I,3.6415918341365396*^-31+0.*I,4.042579578067141*^-32+0.*I,4.4332700963300796*^-33+0.*I,4.804115131580777*^-34+0.*I,5.145715539381625*^-35+0.*I,5.449234283507927*^-36+0.*I,5.7067874661274656*^-37+0.*I,5.91178882612261*^-38+0.*I,6.059226780914191*^-39+0.*I,6.145858316063144*^-40+0.*I,6.170310311027769*^-41+0.*I,6.13308562386151*^-42+0.*I,6.036477832967686*^-43+0.*I,5.884404399942356*^-44+0.*I,5.682172734082197*^-45+0.*I,5.4361969108992405*^-46+0.*I,5.153684488114112*^-47+0.*I,4.842312992899358*^-48+0.*I,4.5099143793604514*^-49+0.*I,4.164183335501076*^-50+0.*I,3.812422080697819*^-51+0.*I,3.461330591280951*^-52+0.*I,3.1168473668461093*^-53+0.*I,2.784042207455816*^-54+0.*I,2.4670592550992934*^-55+0.*I,2.1691059320357223*^-56+0.*I,1.8924814786310787*^-57+0.*I,1.638637577838765*^-58+0.*I,1.4082630160996827*^-59+0.*I,1.2013843886082762*^-60+0.*I,1.0174753976696794*^-61+0.*I,8.555681882928129*^-63+0.*I,7.143612857851701*^-64+0.*I,5.9231992591893045*^-65+0.*I,4.877657963414946*^-66+0.*I,3.989543571093873*^-67+0.*I,3.241389206741978*^-68+0.*I,2.616215121081569*^-69+0.*I,2.09791183761473*^-70+0.*I,1.6715092641214323*^-71+0.*I,1.3233461534782872*^-72+0.*I,1.0411557714845108*^-73+0.*I,8.140838831146374*^-75+0.*I,6.326544883584995*^-76+0.*I,4.88697400084385*^-77+0.*I,3.7525000723290927*^-78+0.*I,2.864436170867934*^-79+0.*I,2.1738278749699875*^-80+0.*I,1.6402416790036822*^-81+0.*I,1.2305965104214634*^-82+0.*I,9.180714529465466*^-84+0.*I,6.81110319679129*^-85+0.*I,5.025337313882984*^-86+0.*I
-0.012344948157526021+0.*I,0.07894505668948174+0.*I,-0.2689927512192615+0.*I,0.487680611841607+0.*I,-0.2877396487221059+0.*I,-0.34411779225146316+0.*I,0.16372497767709557+0.*I,0.4500381560107385+0.*I,0.4107430622153194+0.*I,0.255320862187121+0.*I,0.12575079911444836+0.*I,0.05243429498052024+0.*I,0.01921222102206599+0.*I,0.006335297112113363+0.*I,0.0019115812172119863+0.*I,0.0005342591887189881+0.*I,0.00013960377074548856+0.*I,0.00003435779231055236+0.*I,8.011623735401782*^-6+0.*I,1.778744148940624*^-6+0.*I,3.775629016401407*^-7+0.*I,7.688909086537718*^-8+0.*I,1.5067579404101652*^-8+0.*I,2.848772749931841*^-9+0.*I,5.208344105201289*^-10+0.*I,9.22667156175001*^-11+0.*I,1.586620027446563*^-11+0.*I,2.652651978334382*^-12+0.*I,4.318115563101622*^-13+0.*I,6.853021578323829*^-14+0.*I,1.061595689775693*^-14+0.*I,1.6069250532401767*^-15+0.*I,2.379152172047981*^-16+0.*I,3.44853661854575*^-17+0.*I,4.897772345102456*^-18+0.*I,6.821049753305746*^-19+0.*I,9.321933750202767*^-20+0.*I,1.2509915540583817*^-20+0.*I,1.649559575247428*^-21+0.*I,2.138458335236822*^-22+0.*I,2.727033815102227*^-23+0.*I,3.4226329999610695*^-24+0.*I,4.229801801720327*^-25+0.*I,5.149525096772843*^-26+0.*I,6.178573979054189*^-27+0.*I,7.3090244136045925*^-28+0.*I,8.528004156286737*^-29+0.*I,9.817711306935957*^-30+0.*I,1.1155729152816192*^-30+0.*I,1.2515639659632763*^-31+0.*I,1.3867914180330927*^-32+0.*I,1.5181037014018721*^-33+0.*I,1.6422797652606466*^-34+0.*I,1.7561672880939518*^-35+0.*I,1.856821178419499*^-36+0.*I,1.941633590160943*^-37+0.*I,2.0084473220548428*^-38+0.*I,2.0556457666177497*^-39+0.*I,2.0822143825916004*^-40+0.*I,2.0877708032497002*^-41+0.*I,2.0725629574955936*^-42+0.*I,2.037436768464654*^-43+0.*I,1.983776924494509*^-44+0.*I,1.913425747622599*^-45+0.*I,1.828586222252858*^-46+0.*I,1.7317157519573673*^-47+0.*I,1.625417197826572*^-48+0.*I,1.512333274141363*^-49+0.*I,1.395049526817434*^-50+0.*I,1.2760100082264666*^-51+0.*I,1.1574485073333323*^-52+0.*I,1.0413369108544872*^-53+0.*I,9.293510593889465*^-55+0.*I,8.22853401239708*^-56+0.*I,7.228908903242565*^-57+0.*I,6.302059522404528*^-58+0.*I,5.452579598201948*^-59+0.*I,4.682525022205209*^-60+0.*I,3.9917577071771565*^-61+0.*I,3.3783158119310685*^-62+0.*I,2.838788646089395*^-63+0.*I,2.3686783928344476*^-64+0.*I,1.96273492681447*^-65+0.*I,1.6152541189337655*^-66+0.*I,1.3203338451016897*^-67+0.*I,1.072085265898402*^-68+0.*I,8.647997075659484*^-70+0.*I,6.930736074615639*^-71+0.*I,5.518954991379066*^-72+0.*I,4.3669995421364787*^-73+0.*I,3.4339384770956144*^-74+0.*I,2.683603625330367*^-75+0.*I,2.0844589327576774*^-76+0.*I,1.609345413531308*^-77+0.*I,1.235142949968559*^-78+0.*I,9.423832791768466*^-80+0.*I,7.148418432591963*^-81+0.*I,5.391298579191077*^-82+0.*I,4.043022427011556*^-83+0.*I,3.0149211218904165*^-84+0.*I
0.0035495427287163747+0.*I,-0.027738874756082905+0.*I,0.1229224308037785+0.*I,-0.33042939630584744+0.*I,0.4809233283387996+0.*I,-0.16372497767709557+0.*I,-0.3911936322312926+0.*I,0.047443724537045706+0.*I,0.4015583555121174+0.*I,0.42964305585025503+0.*I,0.2934606906508893+0.*I,0.15519095498076102+0.*I,0.06862920151907582+0.*I,0.02645803576135254+0.*I,0.009127689274674711+0.*I,0.0028688597541665127+0.*I,0.0008323013320656349+0.*I,0.00022510926658504189+0.*I,0.000057205859884677966+0.*I,0.000013745346650622249+0.*I,3.1389669934845977*^-6+0.*I,6.842475909895026*^-7+0.*I,1.4289901892688235*^-7+0.*I,2.8681555772905592*^-8+0.*I,5.54778999087843*^-9+0.*I,1.0366193414135307*^-9+0.*I,1.8750647649479167*^-10+0.*I,3.289457644008725*^-11+0.*I,5.606224442303101*^-12+0.*I,9.296264467466107*^-13+0.*I,1.5018581510214112*^-13+0.*I,2.366835237726017*^-14+0.*I,3.642626689964059*^-15+0.*I,5.480450654009468*^-16+0.*I,8.068333508476566*^-17+0.*I,1.163311841331487*^-17+0.*I,1.6440057860853087*^-18+0.*I,2.2789249866435267*^-19+0.*I,3.100829920760323*^-20+0.*I,4.144081142721797*^-21+0.*I,5.443065280751267*^-22+0.*I,7.03023138991984*^-23+0.*I,8.933816263102311*^-24+0.*I,1.1175381899534572*^-24+0.*I,1.3767327357081499*^-25+0.*I,1.6710565341478226*^-26+0.*I,1.9992566514247474*^-27+0.*I,2.358596845643063*^-28+0.*I,2.7447920302564815*^-29+0.*I,3.152028932327091*^-30+0.*I,3.5730795520574293*^-31+0.*I,3.9995069902853657*^-32+0.*I,4.421955819792667*^-33+0.*I,4.830512161435314*^-34+0.*I,5.215112688172799*^-35+0.*I,5.5659775111014085*^-36+0.*I,5.874039716834783*^-37+0.*I,6.131344419003118*^-38+0.*I,6.331392514857667*^-39+0.*I,6.469408633408375*^-40+0.*I,6.542518571561256*^-41+0.*I,6.549828260192111*^-42+0.*I,6.49240334643833*^-43+0.*I,6.373155198378258*^-44+0.*I,6.19664498670817*^-45+0.*I,5.968822053492698*^-46+0.*I,5.696715774932629*^-47+0.*I,5.388101464173993*^-48+0.*I,5.051160600265213*^-49+0.*I,4.694154003295232*^-50+0.*I,4.3251237954741184*^-51+0.*I,3.95163644424463*^-52+0.*I,3.5805752454016654*^-53+0.*I,3.217986622266284*^-54+0.*I,2.868980894429222*^-55+0.*I,2.5376849423841946*^-56+0.*I,2.2272416211533813*^-57+0.*I,1.9398489371153077*^-58+0.*I,1.6768309063802488*^-59+0.*I,1.4387316093295607*^-60+0.*I,1.225424149214328*^-61+0.*I,1.0362268900084778*^-62+0.*I,8.700203548625396*^-64+0.*I,7.253593776994082*^-65+0.*I,6.00576394887691*^-66+0.*I,4.938730389410839*^-67+0.*I,4.033983724794586*^-68+0.*I,3.2731312331916067*^-69+0.*I,2.6384011874912907*^-70+0.*I,2.113017573185482*^-71+0.*I,1.6814580472539216*^-72+0.*I,1.3296107367015749*^-73+0.*I,1.0448467071276462*^-74+0.*I,8.160249518922075*^-76+0.*I,6.3344585957363416*^-77+0.*I,4.88767594820117*^-78+0.*I,3.7489792704332105*^-79+0.*I,2.8587197296076338*^-80+0.*I,2.167242478504112*^-81+0.*I,1.6336146712156997*^-82+0.*I
-0.0009448919558358781+0.*I,0.008725718276664919+0.*I,-0.0475491308035936+0.*I,0.16843226854354038+0.*I,-0.37780343408228384+0.*I,0.4500381560107385+0.*I,-0.047443724537045706+0.*I,-0.4038232009098922+0.*I,-0.056175775755589456+0.*I,0.3409529495938885+0.*I,0.43540213193647415+0.*I,0.32656045104893466+0.*I,0.18492349205367073+0.*I,0.0864826801404673+0.*I,0.034987512655644336+0.*I,0.01259787550147785+0.*I,0.004115748782656353+0.*I,0.0012371236260647841+0.*I,0.00034574963368802465+0.*I,0.00009058814016573824+0.*I,0.000022398280139699928+0.*I,5.254702897599886*^-6+0.*I,1.175001461128661*^-6+0.*I,2.5139140897838473*^-7+0.*I,5.1631094205077103*^-8+0.*I,1.0208388457514484*^-8+0.*I,1.947908365479653*^-9+0.*I,3.5949883899113935*^-10+0.*I,6.429677011906938*^-11+0.*I,1.116344719067643*^-11+0.*I,1.8845299621136863*^-12+0.*I,3.097530610174439*^-13+0.*I,4.9635395000075926*^-14+0.*I,7.763128770911549*^-15+0.*I,1.1863545095474948*^-15+0.*I,1.7731667371387303*^-16+0.*I,2.5943796777898316*^-17+0.*I,3.7190160957305056*^-18+0.*I,5.2271901178793*^-19+0.*I,7.208843934625014*^-20+0.*I,9.761353720060687*^-21+0.*I,1.2985907881518283*^-21+0.*I,1.6982660563495528*^-22+0.*I,2.184478435137048*^-23+0.*I,2.7651677513265462*^-24+0.*I,3.4461708893686304*^-25+0.*I,4.2304992135101066*^-26+0.*I,5.1176755034143904*^-27+0.*I,6.103189682357165*^-28+0.*I,7.178129775555615*^-29+0.*I,8.329035921714364*^-30+0.*I,9.538011305334203*^-31+0.*I,1.0783105661375093*^-31+0.*I,1.2038966151845863*^-32+0.*I,1.3277728913106661*^-33+0.*I,1.4470104541441261*^-34+0.*I,1.5586594221631348*^-35+0.*I,1.6598761753788993*^-36+0.*I,1.7480481501487014*^-37+0.*I,1.8209083716368587*^-38+0.*I,1.8766326548890956*^-39+0.*I,1.9139137452311348*^-40+0.*I,1.9320084235068805*^-41+0.*I,1.9307555986934636*^-42+0.*I,1.9105654635449645*^-43+0.*I,1.8723817190502079*^-44+0.*I,1.8176205264224676*^-45+0.*I,1.7480911051686567*^-46+0.*I,1.6659036928682609*^-47+0.*I,1.5733708953985053*^-48+0.*I,1.4729083093989738*^-49+0.*I,1.366939753308577*^-50+0.*I,1.2578115879706325*^-51+0.*I,1.1477195464814015*^-52+0.*I,1.0386503330953251*^-53+0.*I,9.323390932280399*^-55+0.*I,8.30242786664359*^-56+0.*I,7.335285794928862*^-57+0.*I,6.430756498249825*^-58+0.*I,5.594882981230523*^-59+0.*I,4.8311796462005144*^-60+0.*I,4.1409166676497014*^-61+0.*I,3.5234444958189476*^-62+0.*I,2.976536545644985*^-63+0.*I,2.496731185922339*^-64+0.*I,2.0796577461527055*^-65+0.*I,1.7203350562944576*^-66+0.*I,1.4134347372510828*^-67+0.*I,1.1535048459431871*^-68+0.*I,9.351523978131427*^-70+0.*I,7.531856578880468*^-71+0.*I,6.027188831202134*^-72+0.*I,4.792434338360678*^-73+0.*I,3.786699044922708*^-74+0.*I,2.973462286371916*^-75+0.*I,2.3205667551819674*^-76+0.*I,1.80006363190689*^-77+0.*I,1.387954470775557*^-78+0.*I,1.0638657573446616*^-79+0.*I,8.106859679898699*^-81+0.*I
