0.3330184354719648+0.*I,0.49384678693687034+0.*I,0.5178466737677048+0.*I,0.4433681788983057+0.*I,0.32874448867773365+0.*I,0.21802055200796636+0.*I,0.13199143972993146+0.*I,0.0739810860325983+0.*I,0.03878820348445522+0.*I,0.01917354278470499+0.*I,0.008991379394386193+0.*I,0.004020258113055373+0.*I,0.0017210253619260193+0.*I,0.0007078472522908783+0.*I,0.00028054303375398465+0.*I,0.00010741818645849806+0.*I,0.00003982371588973243+0.*I,0.0000143232402500349+0.*I,5.006439593044934*^-6+0.*I,1.7032411313498944*^-6+0.*I,5.647875241242444*^-7+0.*I,1.8276768198796774*^-7+0.*I,5.77845878131089*^-8+0.*I,1.7867840131977663*^-8+0.*I,5.408668866680541*^-9+0.*I,1.6041476728639154*^-9+0.*I,4.665322041767848*^-10+0.*I,1.3314464444229134*^-10+0.*I,3.731372813047344*^-11+0.*I,1.0275278465628756*^-11+0.*I,2.781998742302059*^-12+0.*I,7.409690000360225*^-13+0.*I,1.942446231216874*^-13+0.*I,5.0143655648088815*^-14+0.*I,1.275265145879456*^-14+0.*I,3.1966156723128533*^-15+0.*I,7.900655592867546*^-16+0.*I,1.9261327901937656*^-16+0.*I,4.633598319944638*^-17+0.*I,1.1002972703625419*^-17+0.*I,2.5799066754447276*^-18+0.*I,5.974974061091746*^-19+0.*I,1.3672103436764299*^-19+0.*I,3.091897328008611*^-20+0.*I,6.912301646075372*^-21+0.*I,1.5280599091657622*^-21+0.*I,3.341068824891787*^-22+0.*I,7.227039850100651*^-23+0.*I,1.5469055125195245*^-23+0.*I,3.2771000713519904*^-24+0.*I,6.872720108516129*^-25+0.*I,1.4271431125485344*^-25+0.*I,2.9348763626376535*^-26+0.*I,5.97827422036726*^-27+0.*I,1.206432167639203*^-27+0.*I,2.4123788935504296*^-28+0.*I,4.7805235604885354*^-29+0.*I,9.38992214595598*^-30+0.*I,1.828403108697627*^-30+0.*I,3.529960954016664*^-31+0.*I,6.758000704488899*^-32+0.*I,1.2831495369398378*^-32+0.*I,2.4166034055276093*^-33+0.*I,4.5150136204998475*^-34+0.*I,8.369375130463872*^-35+0.*I,1.5394312990070461*^-35+0.*I,2.8100386980521444*^-36+0.*I,5.090950282215443*^-37+0.*I,9.155210954580331*^-38+0.*I,1.6344354252688517*^-38+0.*I,2.8969613635742134*^-39+0.*I,5.0984420232611645*^-40+0.*I,8.91035881634272*^-41+0.*I,1.546527758539173*^-41+0.*I,2.6660348124240385*^-42+0.*I,4.565192979086958*^-43+0.*I,7.765622964204648*^-44+0.*I,1.3123657710934757*^-44+0.*I,2.2035938400626503*^-45+0.*I,3.676562560874681*^-46+0.*I,6.09566263937789*^-47+0.*I,1.0043899770032127*^-47+0.*I,1.644823871486573*^-48+0.*I,2.6773448331734733*^-49+0.*I,4.332001754113857*^-50+0.*I,6.967919382189035*^-51+0.*I,1.1142376984660444*^-51+0.*I,1.7715041663784683*^-52+0.*I,2.8004304959704228*^-53+0.*I,4.4020376368337273*^-54+0.*I,6.881077560118137*^-55+0.*I,1.0696943778410325*^-55+0.*I,1.653825774024373*^-56+0.*I,2.543151531320915*^-57+0.*I,3.8898447433567605*^-58+0.*I,5.918265187209868*^-59+0.*I,8.957416348698385*^-60+0.*I,1.3487170579636192*^-60+0.*I,2.020373989883106*^-61+0.*I,3.0111897807749206*^-62+0.*I
-0.49384678693687034+0.*I,-0.3993273538001192+0.*I,-0.06953138849065477+0.*I,0.23944777214074278+0.*I,0.39922758301477057+0.*I,0.4117833461581712+0.*I,0.3383035504947106+0.*I,0.23950691785916156+0.*I,0.15172948209866763+0.*I,0.08793137226039976+0.*I,0.04729837829296831+0.*I,0.023859225062970998+0.*I,0.01137440305937472+0.*I,0.005155549274244678+0.*I,0.0022324930530082357+0.*I,0.0009272436340647576+0.*I,0.00037061651338199993+0.*I,0.00014295686270289772+0.*I,0.0000533441058881469+0.*I,0.00001929675765945251+0.*I,6.779579166242516*^-6+0.*I,2.3171478395125335*^-6+0.*I,7.71565265024314*^-7+0.*I,2.506281899736494*^-7+0.*I,7.951344389361842*^-8+0.*I,2.4664487520585845*^-8+0.*I,7.487740419828326*^-9+0.*I,2.2267267527600416*^-9+0.*I,6.492011672122319*^-10+0.*I,1.8570294089011324*^-10+0.*I,5.215447721035696*^-11+0.*I,1.4390699933080355*^-11+0.*I,3.903500265398998*^-12+0.*I,1.0414903090877471*^-12+0.*I,2.7347381056238553*^-13+0.*I,7.070531012056937*^-14+0.*I,1.800807319742019*^-14+0.*I,4.5201469968325724*^-15+0.*I,1.1186344518342444*^-15+0.*I,2.730513598442075*^-16+0.*I,6.576305942937309*^-17+0.*I,1.5633409392100187*^-17+0.*I,3.6694764904461675*^-18+0.*I,8.50688755849227*^-19+0.*I,1.948427290543779*^-19+0.*I,4.410310595814984*^-20+0.*I,9.868345647990335*^-21+0.*I,2.183348628274898*^-21+0.*I,4.777643078485134*^-22+0.*I,1.034236388824369*^-22+0.*I,2.2153412791244034*^-23+0.*I,4.696466932184769*^-24+0.*I,9.856050406712646*^-25+0.*I,2.047967946545544*^-25+0.*I,4.2142096076938565*^-26+0.*I,8.589398790574374*^-27+0.*I,1.7343667037880663*^-27+0.*I,3.469969107341012*^-28+0.*I,6.880010208811817*^-29+0.*I,1.3520758280119804*^-29+0.*I,2.634078814983531*^-30+0.*I,5.087883738766287*^-31+0.*I,9.745161461221579*^-32+0.*I,1.8511644875056324*^-32+0.*I,3.487897977215932*^-33+0.*I,6.519317326385222*^-34+0.*I,1.2089686754391746*^-34+0.*I,2.224620001035852*^-35+0.*I,4.062338746609078*^-36+0.*I,7.362512201404959*^-37+0.*I,1.324506550175836*^-37+0.*I,2.365416131956068*^-38+0.*I,4.194036124149351*^-39+0.*I,7.383672923598138*^-40+0.*I,1.290837750415773*^-40+0.*I,2.2411547434636805*^-41+0.*I,3.8646833416744865*^-42+0.*I,6.61969035726155*^-43+0.*I,1.1263720631166959*^-43+0.*I,1.9040757826093552*^-44+0.*I,3.1980224259282253*^-45+0.*I,5.337151239033146*^-46+0.*I,8.8512203479378*^-47+0.*I,1.458802411159209*^-47+0.*I,2.3895860293842994*^-48+0.*I,3.8905781228236324*^-49+0.*I,6.296547697239757*^-50+0.*I,1.013021370218207*^-50+0.*I,1.6202894721064175*^-51+0.*I,2.5766412125233358*^-52+0.*I,4.07409724339815*^-53+0.*I,6.405500236964307*^-54+0.*I,1.0014895383117338*^-54+0.*I,1.55717837440033*^-55+0.*I,2.4079927768906284*^-56+0.*I,3.703587276801505*^-57+0.*I,5.66585872326911*^-58+0.*I,8.622025168152273*^-59+0.*I,1.3052008085971012*^-59+0.*I,1.9655925617339192*^-60+0.*I
0.5178466737677048+0.*I,0.06953138849065477+0.*I,-0.3264168900595938+0.*I,-0.3362426279662624+0.*I,-0.07999889412949292+0.*I,0.19943910647039828+0.*I,0.3584853051526892+0.*I,0.38176155275605367+0.*I,0.31991062861912317+0.*I,0.22966219012752953+0.*I,0.1470235484448179+0.*I,0.08590579762935625+0.*I,0.04651575259018338+0.*I,0.023593053747810636+0.*I,0.011299313859771383+0.*I,0.0051416283517699965+0.*I,0.0022340133706653673+0.*I,0.0009306192731277885+0.*I,0.0003729340739306245+0.*I,0.00014418303826759787+0.*I,0.000053912653594529005+0.*I,0.000019538591092331567+0.*I,6.876048297599136*^-6+0.*I,2.3536969369616224*^-6+0.*I,7.848238922181094*^-7+0.*I,2.5525934853982017*^-7+0.*I,8.10774460124293*^-8+0.*I,2.5176774170650565*^-8+0.*I,7.650897661528806*^-9+0.*I,2.277356692190965*^-9+0.*I,6.645353252922748*^-10+0.*I,1.9024232525263848*^-10+0.*I,5.346959778799707*^-11+0.*I,1.4763988546457515*^-11+0.*I,4.007410505542733*^-12+0.*I,1.069881592582238*^-12+0.*I,2.810939988666687*^-13+0.*I,7.271583516389311*^-14+0.*I,1.8529866299890534*^-14+0.*I,4.653434921744955*^-15+0.*I,1.1521638018920197*^-15+0.*I,2.8136175618686833*^-16+0.*I,6.779347678998835*^-17+0.*I,1.612263213392421*^-17+0.*I,3.785772282434081*^-18+0.*I,8.779737923846036*^-19+0.*I,2.011631399053386*^-19+0.*I,4.554912576955825*^-20+0.*I,1.0195197518814555*^-20+0.*I,2.2563628689469096*^-21+0.*I,4.938881736243561*^-22+0.*I,1.0694454586555387*^-22+0.*I,2.291387321602129*^-23+0.*I,4.85896300553484*^-24+0.*I,1.019965249813501*^-24+0.*I,2.1198819121626194*^-25+0.*I,4.3632173044549763*^-26+0.*I,8.895124296163528*^-27+0.*I,1.796491913470805*^-27+0.*I,3.5950236545836233*^-28+0.*I,7.129415369180967*^-29+0.*I,1.4013661340059377*^-29+0.*I,2.7306262237658983*^-30+0.*I,5.275345596808768*^-31+0.*I,1.0106027469366255*^-31+0.*I,1.920046358810422*^-32+0.*I,3.6182904853134394*^-33+0.*I,6.764138931079757*^-34+0.*I,1.254567624709755*^-34+0.*I,2.3088806039934825*^-35+0.*I,4.2168334880795233*^-36+0.*I,7.643621537010092*^-37+0.*I,1.3752711069929142*^-37+0.*I,2.456411530406746*^-38+0.*I,4.3559559319562276*^-39+0.*I,7.669727570930209*^-40+0.*I,1.3410155823230266*^-40+0.*I,2.3285590207038675*^-41+0.*I,4.015884171939202*^-42+0.*I,6.879477670919413*^-43+0.*I,1.1707088680613744*^-43+0.*I,1.9792437568074737*^-44+0.*I,3.3246305404222454*^-45+0.*I,5.54903013509911*^-46+0.*I,9.203548682191867*^-47+0.*I,1.517022980884691*^-47+0.*I,2.4851972233321267*^-48+0.*I,4.046633224797544*^-49+0.*I,6.549720375288695*^-50+0.*I,1.0538492870910735*^-50+0.*I,1.6857425757803204*^-51+0.*I,2.680960898802087*^-52+0.*I,4.239405654804155*^-53+0.*I,6.665962757670258*^-54+0.*I,1.0422975483793292*^-54+0.*I,1.6207587554028924*^-55+0.*I,2.5065084613197084*^-56+0.*I,3.8554036414439225*^-57+0.*I,5.898554542921092*^-58+0.*I,8.97679005223344*^-59+0.*I
-0.4433681788983057+0.*I,0.23944777214074278+0.*I,0.3362426279662624+0.*I,-0.03853383667484583+0.*I,-0.31976636630921085+0.*I,-0.2740332144634448+0.*I,-0.024877222776846977+0.*I,0.22074005939781738+0.*I,0.34951402659102715+0.*I,0.3574700808975834+0.*I,0.29342575922837694+0.*I,0.2079781320263259+0.*I,0.13198589865639115+0.*I,0.07663044123008728+0.*I,0.041292613642848426+0.*I,0.02086389226274769+0.*I,0.009961372190126529+0.*I,0.00452124113246115+0.*I,0.0019602449549349582+0.*I,0.0008150840347867036+0.*I,0.000326120254221135+0.*I,0.00012591099040521942+0.*I,0.00004702364348883419+0.*I,0.000017023735499103654+0.*I,5.985312447048042*^-6+0.*I,2.047044358645641*^-6+0.*I,6.820465670058188*^-7+0.*I,2.2167657437203137*^-7+0.*I,7.036579642552206*^-8+0.*I,2.1837788131230644*^-8+0.*I,6.632674629374198*^-9+0.*I,1.9733011806697724*^-9+0.*I,5.755494166687202*^-10+0.*I,1.6469801276685242*^-10+0.*I,4.627194084138836*^-11+0.*I,1.2771905184915783*^-11+0.*I,3.4655124625196416*^-12+0.*I,9.249120884283339*^-13+0.*I,2.4293271705674363*^-13+0.*I,6.282622121189659*^-14+0.*I,1.6005486213822696*^-14+0.*I,4.018476230859524*^-15+0.*I,9.947161082794577*^-16+0.*I,2.428581411882599*^-16+0.*I,5.850369075938876*^-17+0.*I,1.391053242929912*^-17+0.*I,3.2657210899343568*^-18+0.*I,7.572285527942525*^-19+0.*I,1.734676140336506*^-19+0.*I,3.9271555245412505*^-20+0.*I,8.788707366249759*^-21+0.*I,1.9447896947094412*^-21+0.*I,4.256273289818157*^-22+0.*I,9.215085230553863*^-23+0.*I,1.974156381514806*^-23+0.*I,4.185730967008407*^-24+0.*I,8.78536822184578*^-25+0.*I,1.825724361510168*^-25+0.*I,3.757346844291501*^-26+0.*I,7.659125970288176*^-27+0.*I,1.5467030718862465*^-27+0.*I,3.0948497668477316*^-28+0.*I,6.136905505727954*^-29+0.*I,1.206163864539633*^-29+0.*I,2.3500523229163763*^-30+0.*I,4.539709915519519*^-31+0.*I,8.69602615426892*^-32+0.*I,1.6520244002019957*^-32+0.*I,3.1129611323236185*^-33+0.*I,5.819014019577712*^-34+0.*I,1.0791917503108702*^-34+0.*I,1.9859790598325796*^-35+0.*I,3.626847023268816*^-36+0.*I,6.5737390796224*^-37+0.*I,1.1826955765753365*^-37+0.*I,2.1123115570190954*^-38+0.*I,3.745530278716355*^-39+0.*I,6.594524997221133*^-40+0.*I,1.1529537299318275*^-40+0.*I,2.001891225113708*^-41+0.*I,3.452313645299342*^-42+0.*I,5.913723511806783*^-43+0.*I,1.0063094705474758*^-43+0.*I,1.701216673121245*^-44+0.*I,2.8574721253728706*^-45+0.*I,4.769078936328242*^-46+0.*I,7.909555630321191*^-47+0.*I,1.3036733378271692*^-47+0.*I,2.1355897451974693*^-48+0.*I,3.4772156544461334*^-49+0.*I,5.6278409411281395*^-50+0.*I,9.054808575204329*^-51+0.*I,1.448352121400396*^-51+0.*I,2.303328762435441*^-52+0.*I,3.64211260079152*^-53+0.*I,5.726570375139259*^-54+0.*I,8.95379467605065*^-55+0.*I,1.3922519816264492*^-55+0.*I,2.1530446831124325*^-56+0.*I,3.311604438157303*^-57+0.*I
0.32874448867773365+0.*I,-0.39922758301477057+0.*I,-0.07999889412949292+0.*I,0.31976636630921085+0.*I,0.19856353655087194+0.*I,-0.15432208227090338+0.*I,-0.3171750436375349+0.*I,-0.19658174615846966+0.*I,0.05301919573787+0.*I,0.25921746916283117+0.*I,0.3476432391430893+0.*I,0.3323818943167257+0.*I,0.2623650223938602+0.*I,0.18112174009237905+0.*I,0.11274516745270304+0.*I,0.06449283886926262+0.*I,0.034341719482873394+0.*I,0.017183527288507385+0.*I,0.008137536705324933+0.*I,0.003667893948230056+0.*I,0.0015807747145767728+0.*I,0.000653876072301238+0.*I,0.00026042079569360983+0.*I,0.00010013613578620612+0.*I,0.00003726153202045216+0.*I,0.000013445457820838224+0.*I,4.7132420583925345*^-6+0.*I,1.6076422886432082*^-6+0.*I,5.343269149587685*^-7+0.*I,1.7327362646177122*^-7+0.*I,5.4887312305451556*^-8+0.*I,1.700143982064439*^-8+0.*I,5.1545855886648404*^-9+0.*I,1.5310210986947335*^-9+0.*I,4.458638090831897*^-10+0.*I,1.2740425411891766*^-10+0.*I,3.574613980096145*^-11+0.*I,9.854149516755398*^-12+0.*I,2.6706430367982808*^-12+0.*I,7.119733672454078*^-13+0.*I,1.8680635765725402*^-13+0.*I,4.826297619917993*^-14+0.*I,1.22837984350849*^-14+0.*I,3.0813226824917296*^-15+0.*I,7.620905624014497*^-16+0.*I,1.8591309278459866*^-16+0.*I,4.4751474271939365*^-17+0.*I,1.0632865165006146*^-17+0.*I,2.4944955094519784*^-18+0.*I,5.780179437997402*^-19+0.*I,1.3232934660718808*^-19+0.*I,2.993995785237307*^-20+0.*I,6.696448794985358*^-21+0.*I,1.480979711725586*^-21+0.*I,3.2394606125157053*^-22+0.*I,7.010008121801725*^-23+0.*I,1.5010161929342373*^-23+0.*I,3.181031674770781*^-24+0.*I,6.67355500750705*^-25+0.*I,1.3862462662375207*^-25+0.*I,2.8516832408243926*^-26+0.*I,5.81059455831142*^-27+0.*I,1.172940218940695*^-27+0.*I,2.346075358532808*^-28+0.*I,4.6504059774712085*^-29+0.*I,9.136757611676754*^-30+0.*I,1.7795604039409245*^-30+0.*I,3.4365093298848634*^-31+0.*I,6.580654168899725*^-32+0.*I,1.2497635806396333*^-32+0.*I,2.3542493119125624*^-33+0.*I,4.399461144007081*^-34+0.*I,8.156875503584912*^-35+0.*I,1.5006473821046242*^-35+0.*I,2.7397786842196463*^-36+0.*I,4.964600370456195*^-37+0.*I,8.929632539918962*^-38+0.*I,1.5944482734843936*^-38+0.*I,2.8265752557798866*^-39+0.*I,4.975404095518598*^-40+0.*I,8.696750803999424*^-41+0.*I,1.5096926166386205*^-41+0.*I,2.6029373069785325*^-42+0.*I,4.457817573699478*^-43+0.*I,7.584081008693573*^-44+0.*I,1.2818682445148486*^-44+0.*I,2.1526838985328596*^-45+0.*I,3.59210762447342*^-46+0.*I,5.956422259258267*^-47+0.*I,9.815731348300377*^-48+0.*I,1.6076594191352286*^-48+0.*I,2.6171702991788374*^-49+0.*I,4.235142582383332*^-50+0.*I,6.812915953020338*^-51+0.*I,1.0895748489480308*^-51+0.*I,1.7324852868472326*^-52+0.*I,2.739045320091686*^-53+0.*I,4.306001130346568*^-54+0.*I,6.731653778747368*^-55+0.*I,1.046571630893013*^-55+0.*I
-0.21802055200796636+0.*I,0.4117833461581712+0.*I,-0.19943910647039828+0.*I,-0.2740332144634448+0.*I,0.15432208227090338+0.*I,0.3009086304535823+0.*I,0.041296423184850405+0.*I,-0.24491522870199184+0.*I,-0.2838203058927736+0.*I,-0.10077810787038545+0.*I,0.13603481773382148+0.*I,0.29520540431061604+0.*I,0.3409255626056367+0.*I,0.3029324876448617+0.*I,0.2283030025268774+0.*I,0.15250925550348968+0.*I,0.09259316081150909+0.*I,0.05192703258915742+0.*I,0.027206705470725217+0.*I,0.01343046324253689+0.*I,0.0062874315353892915+0.*I,0.0028059790783906084+0.*I,0.0011988731612006137+0.*I,0.0004921309470087141+0.*I,0.00019467575008929184+0.*I,0.00007440240514402595+0.*I,0.000027534579081767317+0.*I,9.886410091343769*^-6+0.*I,3.450014946348634*^-6+0.*I,1.1719160194887932*^-6+0.*I,3.8803117149286595*^-7+0.*I,1.2539309502971843*^-7+0.*I,3.959214129733346*^-8+0.*I,1.222700996090221*^-8+0.*I,3.69672148130925*^-9+0.*I,1.0951513384825567*^-9+0.*I,3.1815495116813036*^-10+0.*I,9.070482501822498*^-11+0.*I,2.53948676965906*^-11+0.*I,6.98652539890107*^-12+0.*I,1.8898763946483995*^-12+0.*I,5.0292440469165*^-13+0.*I,1.3173288343508077*^-13+0.*I,3.39796612743437*^-14+0.*I,8.635268259894692*^-15+0.*I,2.162975703513672*^-15+0.*I,5.342235328552679*^-16+0.*I,1.3015379615232244*^-16+0.*I,3.129039953560877*^-17+0.*I,7.425669550467285*^-18+0.*I,1.7400935324022743*^-18+0.*I,4.0277011578146163*^-19+0.*I,9.21124349211542*^-20+0.*I,2.081988454990829*^-20+0.*I,4.65215769621305*^-21+0.*I,1.027917759163701*^-21+0.*I,2.2464513137648597*^-22+0.*I,4.8570506488899593*^-23+0.*I,1.0391618987874587*^-23+0.*I,2.2005067530831074*^-24+0.*I,4.612976719997785*^-25+0.*I,9.575147654833632*^-26+0.*I,1.968333086074286*^-26+0.*I,4.0079350249905636*^-27+0.*I,8.08516339760142*^-28+0.*I,1.6161335200918346*^-28+0.*I,3.201529956050223*^-29+0.*I,6.286354292481057*^-30+0.*I,1.223679682409199*^-30+0.*I,2.3617212657667203*^-31+0.*I,4.5200553189324044*^-32+0.*I,8.579722639020505*^-33+0.*I,1.6153824177327745*^-33+0.*I,3.017216094190911*^-34+0.*I,5.591405952454988*^-35+0.*I,1.0281869137436079*^-35+0.*I,1.876336988221442*^-36+0.*I,3.3984983963782485*^-37+0.*I,6.110110018194557*^-38+0.*I,1.090544985178327*^-38+0.*I,1.9324855257167902*^-39+0.*I,3.400253144841098*^-40+0.*I,5.941164534272497*^-41+0.*I,1.0309534193662573*^-41+0.*I,1.7768645071169353*^-42+0.*I,3.041984294256767*^-43+0.*I,5.173512967699418*^-44+0.*I,8.741330956748641*^-45+0.*I,1.4674712176615555*^-45+0.*I,2.4479202078108907*^-46+0.*I,4.0578435123399346*^-47+0.*I,6.684940970453044*^-48+0.*I,1.0945538826598617*^-48+0.*I,1.7813376406214032*^-49+0.*I,2.88175028631685*^-50+0.*I,4.634449705615217*^-51+0.*I,7.409719018572283*^-52+0.*I,1.1778672853390722*^-52+0.*I,1.8617042091156521*^-53+0.*I,2.9259890927409477*^-54+0.*I
0.13199143972993146+0.*I,-0.3383035504947106+0.*I,0.3584853051526892+0.*I,0.024877222776846977+0.*I,-0.3171750436375349+0.*I,-0.041296423184850405+0.*I,0.27590743537512125+0.*I,0.1928789338148912+0.*I,-0.11097659319930936+0.*I,-0.2865955666349798+0.*I,-0.21246057805596627+0.*I,0.0054722282489149425+0.*I,0.2110843399841435+0.*I,0.31843101470881535+0.*I,0.32452049831339036+0.*I,0.26864838162401317+0.*I,0.19298990838589106+0.*I,0.1244204604862419+0.*I,0.07346909492382772+0.*I,0.04028377403611378+0.*I,0.020714096028553793+0.*I,0.010063944455209457+0.*I,0.004647233170589837+0.*I,0.002049321665594423+0.*I,0.0008664035898431927+0.*I,0.00035233638133358745+0.*I,0.00013821129587255457+0.*I,0.000052424348576347445+0.*I,0.000019268419253370664+0.*I,6.875316164863013*^-6+0.*I,2.385566613021681*^-6+0.*I,8.060925899088141*^-7+0.*I,2.6561353990748466*^-7+0.*I,8.544946911302896*^-8+0.*I,2.6868079846630866*^-8+0.*I,8.265416968900314*^-9+0.*I,2.489948339834835*^-9+0.*I,7.351535523867171*^-10+0.*I,2.128945415091628*^-10+0.*I,6.051476288574062*^-11+0.*I,1.6894984260819644*^-11+0.*I,4.635784256032307*^-12+0.*I,1.2508607293313273*^-12+0.*I,3.320856699096567*^-13+0.*I,8.678949512216141*^-14+0.*I,2.2339172755970338*^-14+0.*I,5.665585199862076*^-15+0.*I,1.4163935950533766*^-15+0.*I,3.4918706156276136*^-16+0.*I,8.492420325910254*^-17+0.*I,2.0382594598070665*^-17+0.*I,4.829360491115766*^-18+0.*I,1.1299574880082227*^-18+0.*I,2.611621395487099*^-19+0.*I,5.964319902414644*^-20+0.*I,1.3462797009842788*^-20+0.*I,3.004338611673163*^-21+0.*I,6.629978116936387*^-22+0.*I,1.4472066979500805*^-22+0.*I,3.125398582036373*^-23+0.*I,6.679339932370684*^-24+0.*I,1.4128886171771717*^-24+0.*I,2.95881482438205*^-25+0.*I,6.135484478581416*^-26+0.*I,1.2600378519763339*^-26+0.*I,2.5633110043855054*^-27+0.*I,5.166285234111729*^-28+0.*I,1.0317831598446162*^-28+0.*I,2.0422196304963022*^-29+0.*I,4.006719147241915*^-30+0.*I,7.79316596868965*^-31+0.*I,1.5029391617788604*^-31+0.*I,2.874306521700179*^-32+0.*I,5.451910151944784*^-33+0.*I,1.0257606362257811*^-33+0.*I,1.9146132491922951*^-34+0.*I,3.545749056975138*^-35+0.*I,6.51597457764379*^-36+0.*I,1.1883549129535418*^-36+0.*I,2.151086026200225*^-37+0.*I,3.865112988678544*^-38+0.*I,6.894551081137996*^-39+0.*I,1.2210527545331442*^-39+0.*I,2.147293804261843*^-40+0.*I,3.749901634734529*^-41+0.*I,6.503710805393853*^-42+0.*I,1.12035579237562*^-42+0.*I,1.917094307791326*^-43+0.*I,3.2588329689207694*^-44+0.*I,5.5036293272472834*^-45+0.*I,9.235089005832616*^-46+0.*I,1.5398318205488455*^-46+0.*I,2.551410648565769*^-47+0.*I,4.2014192958496734*^-48+0.*I,6.876273967461645*^-49+0.*I,1.1186234110165813*^-49+0.*I,1.8089208323882544*^-50+0.*I,2.907975473188703*^-51+0.*I,4.647584852056147*^-52+0.*I,7.385136454358752*^-53+0.*I
-0.0739810860325983+0.*I,0.23950691785916156+0.*I,-0.38176155275605367+0.*I,0.22074005939781738+0.*I,0.19658174615846966+0.*I,-0.24491522870199184+0.*I,-0.1928789338148912+0.*I,0.16779896238905506+0.*I,0.26839853657123797+0.*I,0.034800934669955964+0.*I,-0.22346325316707735+0.*I,-0.2694006085791932+0.*I,-0.1111477585328196+0.*I,0.10917916269012279+0.*I,0.2684360054226697+0.*I,0.3244721850357869+0.*I,0.29798750180557176+0.*I,0.23101549141367209+0.*I,0.1583372375607375+0.*I,0.09846197089111572+0.*I,0.05648177341672051+0.*I,0.03023703472693922+0.*I,0.015236696501333276+0.*I,0.007275182496988079+0.*I,0.003308987926720698+0.*I,0.0014398646489827082+0.*I,0.0006015723549984894+0.*I,0.0002420577951992406+0.*I,0.00009404876508579353+0.*I,0.00003536535072906198+0.*I,0.000012896148693673256+0.*I,4.568413040460124*^-6+0.*I,1.574622297589665*^-6+0.*I,5.288165476126612*^-7+0.*I,1.7326192263152753*^-7+0.*I,5.5446094010902984*^-8+0.*I,1.7348589955705673*^-8+0.*I,5.3125079635463726*^-9+0.*I,1.593528737897795*^-9+0.*I,4.685951170536613*^-10+0.*I,1.3518832793794017*^-10+0.*I,3.829010191619539*^-11+0.*I,1.0654199644822965*^-11+0.*I,2.914098068263643*^-12+0.*I,7.839374005080295*^-13+0.*I,2.0753044649682244*^-13+0.*I,5.409046208565367*^-14+0.*I,1.3886742320231347*^-14+0.*I,3.513270023381996*^-15+0.*I,8.762621846037772*^-16+0.*I,2.1554505394555371*^-16+0.*I,5.230997406083778*^-17+0.*I,1.2529277792622473*^-17+0.*I,2.962835747666246*^-18+0.*I,6.919375136165724*^-19+0.*I,1.5963755289173167*^-19+0.*I,3.639461108464035*^-20+0.*I,8.201478418412498*^-21+0.*I,1.8273178689010467*^-21+0.*I,4.02635246573171*^-22+0.*I,8.775853696084834*^-23+0.*I,1.8925467964368108*^-23+0.*I,4.039049772370848*^-24+0.*I,8.532551107038226*^-25+0.*I,1.7845711151560892*^-25+0.*I,3.695973209062985*^-26+0.*I,7.581327538954401*^-27+0.*I,1.5404997871496647*^-27+0.*I,3.1013696135122987*^-28+0.*I,6.187194285073144*^-29+0.*I,1.2233552181867876*^-29+0.*I,2.397716401419197*^-30+0.*I,4.659024014676408*^-31+0.*I,8.976504829507579*^-32+0.*I,1.7151257363838368*^-32+0.*I,3.2502759244195785*^-33+0.*I,6.109945974199928*^-34+0.*I,1.1394699420003396*^-34+0.*I,2.1084849692702192*^-35+0.*I,3.871617121564476*^-36+0.*I,7.055358785801162*^-37+0.*I,1.276143956247551*^-37+0.*I,2.2912987172583367*^-38+0.*I,4.08424212361892*^-39+0.*I,7.228262278268096*^-40+0.*I,1.2702600794282848*^-40+0.*I,2.216818742923035*^-41+0.*I,3.842269406611763*^-42+0.*I,6.614632614985544*^-43+0.*I,1.1311574410256055*^-43+0.*I,1.9216659753689772*^-44+0.*I,3.243451256111134*^-45+0.*I,5.439358072763729*^-46+0.*I,9.064293884698444*^-47+0.*I,1.5010692865971049*^-47+0.*I,2.4704806950849442*^-48+0.*I,4.041186298214125*^-49+0.*I,6.570749220242139*^-50+0.*I,1.062015118708136*^-50+0.*I,1.7064231563632546*^-51+0.*I
