0.477496584754803+0.*I,0.5805849032581235+0.*I,0.4991673951614128+0.*I,0.35041367956152875+0.*I,0.21303282446828734+0.*I,0.1158395848537418+0.*I,0.05750119050152121+0.*I,0.02642550438977643+0.*I,0.011359880456800892+0.*I,0.004604134219041829+0.*I,0.0017702860405800847+0.*I,0.0006489968237965531+0.*I,0.00022779669431008872+0.*I,0.00007681945301485838+0.*I,0.000024963338273078624+0.*I,7.837047904497463*^-6+0.*I,2.3822535305663083*^-6+0.*I,7.025204773008266*^-7+0.*I,2.0133450177220125*^-7+0.*I,5.616126390568747*^-8+0.*I,1.5269237292266904*^-8+0.*I,4.0513817377244605*^-9+0.*I,1.0502369525435917*^-9+0.*I,2.6626792016778443*^-10+0.*I,6.608588256485409*^-11+0.*I,1.6070676507705687*^-11+0.*I,3.832154007477961*^-12+0.*I,8.967193500105508*^-13+0.*I,2.0605017838260574*^-13+0.*I,4.6523187780666875*^-14+0.*I,1.0327716475645745*^-14+0.*I,2.2553758669790023*^-15+0.*I,4.847741003563817*^-16+0.*I,1.0260721695696134*^-16+0.*I,2.139606550894879*^-17+0.*I,4.397393862185965*^-18+0.*I,8.911269635489007*^-19+0.*I,1.7812882033706005*^-19+0.*I,3.513483049259855*^-20+0.*I,6.840707615514603*^-21+0.*I,1.315123389469254*^-21+0.*I,2.4972961208177083*^-22+0.*I,4.6853373546365115*^-23+0.*I,8.687645833802992*^-24+0.*I,1.5924699238321756*^-24+0.*I,2.8864261541105057*^-25+0.*I,5.174602623551537*^-26+0.*I,9.177482066909645*^-27+0.*I,1.6106396828742608*^-27+0.*I,2.7976657375179353*^-28+0.*I,4.8106780279414216*^-29+0.*I,8.190618014810129*^-30+0.*I,1.3810533942491115*^-30+0.*I,2.3065772484842646*^-31+0.*I,3.816511656731323*^-32+0.*I,6.25720981104292*^-33+0.*I,1.0166750675019754*^-33+0.*I,1.6373450626915635*^-34+0.*I,2.614096929184649*^-35+0.*I,4.138006326008557*^-36+0.*I,6.495476176160252*^-37+0.*I,1.0112104426566645*^-37+0.*I,1.5614970578533275*^-38+0.*I,2.392028582192823*^-39+0.*I,3.635564439943111*^-40+0.*I,5.482903946937786*^-41+0.*I,8.206049626961406*^-42+0.*I,1.2189677251921448*^-42+0.*I,1.7973523328407355*^-43+0.*I,2.63089880369456*^-44+0.*I,3.823407543015907*^-45+0.*I,5.517176623436205*^-46+0.*I,7.905805186893528*^-47+0.*I,1.1250715622938008*^-47+0.*I,1.5902293207028744*^-48+0.*I,2.2326702946370637*^-49+0.*I,3.1139617037265633*^-50+0.*I,4.314826861974393*^-51+0.*I,5.940343265020704*^-52+0.*I,8.126311486604244*^-53+0.*I,1.1046989488004175*^-53+0.*I,1.492440069022832*^-54+0.*I,2.0039433649458696*^-55+0.*I,2.6744954684951464*^-56+0.*I,3.548115040485836*^-57+0.*I,4.679330267457077*^-58+0.*I,6.1352172005487486*^-59+0.*I,7.997712445295188*^-60+0.*I,1.0366207987332969*^-60+0.*I,1.3360428404611225*^-61+0.*I,1.7123581239250724*^-62+0.*I,2.1825759809562405*^-63+0.*I,2.7667564241092413*^-64+0.*I,3.4883891086760697*^-65+0.*I,4.374782480395582*^-66+0.*I,5.457454589942178*^-67+0.*I,6.7725151213611655*^-68+0.*I,8.361026220510717*^-69+0.*I,1.0269327795734092*^-69+0.*I,1.2549311183205385*^-70+0.*I
-0.5805849032581235+0.*I,-0.22843271537691706+0.*I,0.2141367476289819+0.*I,0.4385176409648033+0.*I,0.441802172904736+0.*I,0.33550730061857337+0.*I,0.2138325620227079+0.*I,0.12000325613928486+0.*I,0.06093021074401772+0.*I,0.028481505372168293+0.*I,0.012407071830627194+0.*I,0.005082263671525394+0.*I,0.001971214468734743+0.*I,0.0007279284026682212+0.*I,0.0002570793178034301+0.*I,0.00008715357927511046+0.*I,0.000028451625485919206+0.*I,8.968092984585839*^-6+0.*I,2.735740686624552*^-6+0.*I,8.093106419729678*^-7+0.*I,2.3259504410856006*^-7+0.*I,6.504638774229603*^-8+0.*I,1.7725688666496162*^-8+0.*I,4.713006100985658*^-9+0.*I,1.2240876960278704*^-9+0.*I,3.1088918476104777*^-10+0.*I,7.728520268638315*^-11+0.*I,1.882214127093972*^-11+0.*I,4.494457758342652*^-12+0.*I,1.0530469363175135*^-12+0.*I,2.422605925682467*^-13+0.*I,5.475999531286791*^-14+0.*I,1.2168898971526488*^-14+0.*I,2.6600557601947197*^-15+0.*I,5.722824132135945*^-16+0.*I,1.212340688140728*^-16+0.*I,2.5300847859203315*^-17+0.*I,5.20392806253316*^-18+0.*I,1.0553395890516026*^-18+0.*I,2.1109937547057736*^-19+0.*I,4.166538401264539*^-20+0.*I,8.117253885525812*^-21+0.*I,1.5614641571398726*^-21+0.*I,2.9667486623189364*^-22+0.*I,5.569104955664993*^-23+0.*I,1.0331654380193256*^-23+0.*I,1.8947518177579478*^-24+0.*I,3.4359404376028397*^-25+0.*I,6.162509488549713*^-26+0.*I,1.0934311474553476*^-26+0.*I,1.9197557021539164*^-27+0.*I,3.335922106388355*^-28+0.*I,5.73841728765653*^-29+0.*I,9.7737652884062*^-30+0.*I,1.6485764833956587*^-30+0.*I,2.7543198019380105*^-31+0.*I,4.5588502206493646*^-32+0.*I,7.476644743213652*^-33+0.*I,1.2151802196508621*^-33+0.*I,1.957612209100416*^-34+0.*I,3.1263078571060597*^-35+0.*I,4.9501766686836965*^-36+0.*I,7.772417605038363*^-37+0.*I,1.2103153508921344*^-37+0.*I,1.8694182809248729*^-38+0.*I,2.864419495217288*^-39+0.*I,4.354555414902967*^-40+0.*I,6.568727635721938*^-41+0.*I,9.833326502535237*^-42+0.*I,1.4610040552407264*^-42+0.*I,2.15467930635345*^-43+0.*I,3.154577478633733*^-44+0.*I,4.58535344770288*^-45+0.*I,6.617926213998089*^-46+0.*I,9.48487660820815*^-47+0.*I,1.3500321008103583*^-47+0.*I,1.908534385662028*^-48+0.*I,2.6800266142097813*^-49+0.*I,3.7385236660680284*^-50+0.*I,5.181085306741883*^-51+0.*I,7.134074349941543*^-52+0.*I,9.760825749558082*^-53+0.*I,1.3270961487355128*^-53+0.*I,1.793160280775856*^-54+0.*I,2.408074292607854*^-55+0.*I,3.214304771829994*^-56+0.*I,4.264834675947418*^-57+0.*I,5.625305989627957*^-58+0.*I,7.376477269704514*^-59+0.*I,9.617012501102447*^-60+0.*I,1.2466610803423906*^-60+0.*I,1.606947745924713*^-61+0.*I,2.0598125320164897*^-62+0.*I,2.6257481796627973*^-63+0.*I,3.328926035857634*^-64+0.*I,4.1976536886783725*^-65+0.*I,5.26484505758442*^-66+0.*I,6.568492680563699*^-67+0.*I,8.152129603765932*^-68+0.*I,1.00652659090771*^-68+0.*I
0.4991673951614128+0.*I,-0.2141367476289819+0.*I,-0.4125402970974381+0.*I,-0.11475985233422319+0.*I,0.24031092920437436+0.*I,0.41009266503920916+0.*I,0.3972696378263389+0.*I,0.29686932447478176+0.*I,0.18762076402185843+0.*I,0.1047650541014333+0.*I,0.053019398567377383+0.*I,0.024727603056901103+0.*I,0.010754168755947733+0.*I,0.004399782134805283+0.*I,0.0017048893648130845+0.*I,0.0006291089875951512+0.*I,0.00022204579587559915+0.*I,0.00007523956470282286+0.*I,0.000024552181018182623+0.*I,7.736300997257512*^-6+0.*I,2.359287558317589*^-6+0.*I,6.97769385343654*^-7+0.*I,2.0049451048548248*^-7+0.*I,5.605865054424287*^-8+0.*I,1.527390256857039*^-8+0.*I,4.0605114763581025*^-9+0.*I,1.0544796757578204*^-9+0.*I,2.677813221359883*^-10+0.*I,6.65618201313038*^-11+0.*I,1.620901088181678*^-11+0.*I,3.8701457283493855*^-12+0.*I,9.067001024061294*^-13+0.*I,2.0857757072802898*^-13+0.*I,4.714327471495428*^-14+0.*I,1.047566167617358*^-14+0.*I,2.2897961155947705*^-15+0.*I,4.925997740043282*^-16+0.*I,1.0434889888540443*^-16+0.*I,2.1776051009341025*^-17+0.*I,4.4787572904574496*^-18+0.*I,9.082426096879736*^-19+0.*I,1.8166910738856167*^-19+0.*I,3.585543594043428*^-20+0.*I,6.985140360613007*^-21+0.*I,1.3436471746409522*^-21+0.*I,2.5528303348072567*^-22+0.*I,4.791982980548821*^-23+0.*I,8.88973960591177*^-24+0.*I,1.6302769854474108*^-24+0.*I,2.9562770372427345*^-25+0.*I,5.30210159139516*^-26+0.*I,9.407479721447513*^-27+0.*I,1.6516562076030888*^-27+0.*I,2.8699995489494997*^-28+0.*I,4.936858350556541*^-29+0.*I,8.408400849877047*^-30+0.*I,1.418253582755271*^-30+0.*I,2.369478347523276*^-31+0.*I,3.9218193017536547*^-32+0.*I,6.431809070487417*^-33+0.*I,1.0453494210946943*^-33+0.*I,1.6839999906371312*^-34+0.*I,2.6893170891245266*^-35+0.*I,4.258199713913512*^-36+0.*I,6.685851232407848*^-37+0.*I,1.04110507504825*^-37+0.*I,1.6080447190728505*^-38+0.*I,2.4639054498958246*^-39+0.*I,3.745649847645557*^-40+0.*I,5.650159328563576*^-41+0.*I,8.458164466087846*^-42+0.*I,1.2566763645837463*^-42+0.*I,1.8533231586792815*^-43+0.*I,2.7133531193827935*^-44+0.*I,3.943979577630884*^-45+0.*I,5.69220576622675*^-46+0.*I,8.158067411905447*^-47+0.*I,1.1611724749326853*^-47+0.*I,1.6415335136098675*^-48+0.*I,2.30508045944719*^-49+0.*I,3.2154696896076483*^-50+0.*I,4.456176814639159*^-51+0.*I,6.135878724925836*^-52+0.*I,8.395049003236106*^-53+0.*I,1.1413968672602214*^-53+0.*I,1.5422368594401034*^-54+0.*I,2.0710929781853934*^-55+0.*I,2.7644871658141477*^-56+0.*I,3.667985386258212*^-57+0.*I,4.8380402427890345*^-58+0.*I,6.34410437632991*^-59+0.*I,8.271028763918489*^-60+0.*I,1.0721754116906224*^-60+0.*I,1.3820295779357945*^-61+0.*I,1.771501271031257*^-62+0.*I,2.258213922298176*^-63+0.*I,2.8629544154593667*^-64+0.*I,3.6100666156699265*^-65+0.*I,4.527855604756686*^-66+0.*I,5.648993800568395*^-67+0.*I
-0.35041367956152875+0.*I,0.4385176409648033+0.*I,0.11475985233422319+0.*I,-0.3319793019038933+0.*I,-0.30121065368438504+0.*I,0.022356529671690186+0.*I,0.3010767808720353+0.*I,0.39843821921709405+0.*I,0.3530764890182778+0.*I,0.2514240123277669+0.*I,0.15405452134134762+0.*I,0.08416573224996753+0.*I,0.04190581911271663+0.*I,0.019297956539440577+0.*I,0.008307789637548378+0.*I,0.003370616313247425+0.*I,0.001296989639508472+0.*I,0.00047575682139383666+0.*I,0.0001670630010177323+0.*I,0.00005635744566125231+0.*I,0.000018318832074579024+0.*I,5.752256602756148*^-6+0.*I,1.7488220174498846*^-6+0.*I,5.157911947692646*^-7+0.*I,1.4783558422495234*^-7+0.*I,4.124149464254062*^-8+0.*I,1.1213581255399946*^-8+0.*I,2.975457521836418*^-9+0.*I,7.713592987917089*^-10+0.*I,1.95570442787435*^-10+0.*I,4.854056490633366*^-11+0.*I,1.1804277788297352*^-11+0.*I,2.8148494449514323*^-12+0.*I,6.586791359449239*^-13+0.*I,1.513540358782664*^-13+0.*I,3.417376800880034*^-14+0.*I,7.58628318875692*^-15+0.*I,1.6567010084691666*^-15+0.*I,3.56093745075998*^-16+0.*I,7.537059730951611*^-17+0.*I,1.5716526338224474*^-17+0.*I,3.2301015597752116*^-18+0.*I,6.545731731609398*^-19+0.*I,1.3084294670383953*^-19+0.*I,2.5807815545246024*^-20+0.*I,5.02471537789587*^-21+0.*I,9.659926627673825*^-22+0.*I,1.8343158604116805*^-22+0.*I,3.4414509962644947*^-23+0.*I,6.381156431690427*^-24+0.*I,1.1696744879965723*^-24+0.*I,2.1200723274983863*^-25+0.*I,3.800700475710987*^-26+0.*I,6.740724529749152*^-27+0.*I,1.1829811213903502*^-27+0.*I,2.054809791965679*^-28+0.*I,3.5332834920488885*^-29+0.*I,6.0156875330985254*^-30+0.*I,1.0143211741691718*^-30+0.*I,1.6940626777770713*^-31+0.*I,2.803009314242803*^-32+0.*I,4.5955254373354994*^-33+0.*I,7.466776877278161*^-34+0.*I,1.2025075071406484*^-34+0.*I,1.91984377057841*^-35+0.*I,3.0390091893382416*^-36+0.*I,4.770331502478866*^-37+0.*I,7.426357602727276*^-38+0.*I,1.1467593038690238*^-38+0.*I,1.7566866503257214*^-39+0.*I,2.6699102460524095*^-40+0.*I,4.02654332698038*^-41+0.*I,6.026329124484108*^-42+0.*I,8.951749654546904*^-43+0.*I,1.3199151063466353*^-43+0.*I,1.932030713228781*^-44+0.*I,2.807744739919745*^-45+0.*I,4.051549114955774*^-46+0.*I,5.805606058082354*^-47+0.*I,8.261879939004616*^-48+0.*I,1.1677659515943339*^-48+0.*I,1.6395248640732724*^-49+0.*I,2.286673100896553*^-50+0.*I,3.168484835476568*^-51+0.*I,4.362116740140124*^-52+0.*I,5.967284312834729*^-53+0.*I,8.11194070806192*^-54+0.*I,1.0959111033896967*^-54+0.*I,1.4715042041425054*^-55+0.*I,1.9638829704759512*^-56+0.*I,2.605368395187101*^-57+0.*I,3.4359979228052965*^-58+0.*I,4.505022006315443*^-59+0.*I,5.872602078719142*^-60+0.*I,7.611715650886031*^-61+0.*I,9.810268714892263*^-62+0.*I,1.2573408673295435*^-62+0.*I,1.6026022576640177*^-63+0.*I,2.0315395538486593*^-64+0.*I,2.561399288426835*^-65+0.*I
0.21303282446828734+0.*I,-0.441802172904736+0.*I,0.24031092920437436+0.*I,0.30121065368438504+0.*I,-0.14885929244930657+0.*I,-0.35035532603121344+0.*I,-0.1556575768685639+0.*I,0.15605796113641027+0.*I,0.34882506281332304+0.*I,0.37676234616527027+0.*I,0.3038793377203905+0.*I,0.20430224685948215+0.*I,0.12030282194510346+0.*I,0.06381466164291935+0.*I,0.031052477894459043+0.*I,0.01403881054099928+0.*I,0.005952732113169197+0.*I,0.0023845778711998862+0.*I,0.0009076672311133388+0.*I,0.0003298430487282497+0.*I,0.00011488220684767633+0.*I,0.0000384766521502757+0.*I,0.000012427047015796926+0.*I,3.879954348270541*^-6+0.*I,1.1735490920381576*^-6+0.*I,3.445163318339936*^-7+0.*I,9.832833375762871*^-8+0.*I,2.7324819255280725*^-8+0.*I,7.403375333664259*^-9+0.*I,1.958052078182206*^-9+0.*I,5.06081641397543*^-10+0.*I,1.2795484251868133*^-10+0.*I,3.167626117916764*^-11+0.*I,7.684597710920507*^-12+0.*I,1.828347998034989*^-12+0.*I,4.2693544791429215*^-13+0.*I,9.790924853547572*^-14+0.*I,2.206559372543459*^-14+0.*I,4.889809446370281*^-15+0.*I,1.0660810600770038*^-15+0.*I,2.2878794648483525*^-16+0.*I,4.8353705922654985*^-17+0.*I,1.0068779747926715*^-17+0.*I,2.0666161395090944*^-18+0.*I,4.182671855392192*^-19+0.*I,8.350728595698542*^-20+0.*I,1.645236687369242*^-20+0.*I,3.1997394020134065*^-21+0.*I,6.145034672461847*^-22+0.*I,1.165713821595278*^-22+0.*I,2.1849695230510285*^-23+0.*I,4.047684232305814*^-24+0.*I,7.41296717027895*^-25+0.*I,1.3424958466478146*^-25+0.*I,2.4047813975763432*^-26+0.*I,4.2616899273241906*^-27+0.*I,7.473589448394541*^-28+0.*I,1.2972130977401789*^-28+0.*I,2.229040249866833*^-29+0.*I,3.79258441308543*^-30+0.*I,6.390668524719232*^-31+0.*I,1.0666717862156933*^-31+0.*I,1.763866153654354*^-32+0.*I,2.890179165176319*^-33+0.*I,4.693313768656305*^-34+0.*I,7.554382110219532*^-35+0.*I,1.2054502974942*^-35+0.*I,1.9071940166702672*^-36+0.*I,2.992248832640743*^-37+0.*I,4.6560519219195507*^-38+0.*I,7.186431196958408*^-39+0.*I,1.1003739452273505*^-39+0.*I,1.6716807883986048*^-40+0.*I,2.5200270678878314*^-41+0.*I,3.770049314456343*^-42+0.*I,5.597942903666565*^-43+0.*I,8.250830732417993*^-44+0.*I,1.2072617477510894*^-44+0.*I,1.7538206582223705*^-45+0.*I,2.5298399449732008*^-46+0.*I,3.623831092664142*^-47+0.*I,5.155272416431728*^-48+0.*I,7.284247017517312*^-49+0.*I,1.0223664725651163*^-49+0.*I,1.425462816866186*^-50+0.*I,1.974558555287786*^-51+0.*I,2.717599636352973*^-52+0.*I,3.7165317430301583*^-53+0.*I,5.0508191047846205*^-54+0.*I,6.821677840476816*^-55+0.*I,9.15712236690851*^-56+0.*I,1.2217924887022257*^-56+0.*I,1.6204585846137742*^-57+0.*I,2.1365406570568406*^-58+0.*I,2.800574310050706*^-59+0.*I,3.6498501524872257*^-60+0.*I,4.729590900725867*^-61+0.*I,6.0942560371220865*^-62+0.*I,7.808969699882082*^-63+0.*I,9.951062257289064*^-64+0.*I
-0.1158395848537418+0.*I,0.33550730061857337+0.*I,-0.41009266503920916+0.*I,0.022356529671690186+0.*I,0.35035532603121344+0.*I,0.041651327780463175+0.*I,-0.2991540408022455+0.*I,-0.2690352328948839+0.*I,0.00772092352525787+0.*I,0.2631281239908564+0.*I,0.36758376970870277+0.*I,0.33963368604905086+0.*I,0.25108733389021465+0.*I,0.15928235477517508+0.*I,0.08989713282094221+0.*I,0.046150669369595027+0.*I,0.021876506215272692+0.*I,0.009679648024612054+0.*I,0.004030861616932881+0.*I,0.0015900123851561524+0.*I,0.0005972172869267948+0.*I,0.00021451624447210932+0.*I,0.00007395192541429025+0.*I,0.00002454326694653977+0.*I,7.86242030354062*^-6+0.*I,2.4367999594534507*^-6+0.*I,7.321507002398578*^-7+0.*I,2.1363614592009096*^-7+0.*I,6.06366351821505*^-8+0.*I,1.6764970588694074*^-8+0.*I,4.521039493974512*^-9+0.*I,1.1905558853132777*^-9+0.*I,3.064785809138333*^-10+0.*I,7.719918067658843*^-11+0.*I,1.9044789296117122*^-11+0.*I,4.605201977787835*^-12+0.*I,1.0923484937486102*^-12+0.*I,2.543434753674347*^-13+0.*I,5.817174149337626*^-14+0.*I,1.3076798053463439*^-14+0.*I,2.890925934175564*^-15+0.*I,6.288559703652988*^-16+0.*I,1.3466731377578773*^-16+0.*I,2.840370691372545*^-17+0.*I,5.903135548986923*^-18+0.*I,1.2093932991734574*^-18+0.*I,2.443439340965029*^-19+0.*I,4.870209850783322*^-20+0.*I,9.57988505780113*^-21+0.*I,1.860312811954068*^-21+0.*I,3.5674999952125784*^-22+0.*I,6.758134547478076*^-23+0.*I,1.2650298943560583*^-23+0.*I,2.3404871592621335*^-24+0.*I,4.2811281915923475*^-25+0.*I,7.744022234241842*^-26+0.*I,1.3855955527071603*^-26+0.*I,2.4528364430973676*^-27+0.*I,4.296941419549567*^-28+0.*I,7.450777616309031*^-29+0.*I,1.2790396230679675*^-29+0.*I,2.1741627792041848*^-30+0.*I,3.6602262633760334*^-31+0.*I,6.103946191131336*^-32+0.*I,1.0085013812960769*^-32+0.*I,1.6511203326851542*^-33+0.*I,2.6790952706484714*^-34+0.*I,4.3089662685590346*^-35+0.*I,6.870676284982353*^-36+0.*I,1.0862531713178968*^-36+0.*I,1.7030578795719445*^-37+0.*I,2.648220397449727*^-38+0.*I,4.084725547357144*^-39+0.*I,6.250453319058708*^-40+0.*I,9.489735982546132*^-41+0.*I,1.4296942216016758*^-41+0.*I,2.1376148806330763*^-42+0.*I,3.1722132365311355*^-43+0.*I,4.672935386448368*^-44+0.*I,6.833735642447441*^-45+0.*I,9.922308883908707*^-46+0.*I,1.4305313626992873*^-46+0.*I,2.048117094894577*^-47+0.*I,2.9122352597245074*^-48+0.*I,4.112944024605419*^-49+0.*I,5.769964369713472*^-50+0.*I,8.041290246004185*^-51+0.*I,1.1133915231916518*^-51+0.*I,1.5317080136715783*^-52+0.*I,2.0938490851677835*^-53+0.*I,2.844399659417622*^-54+0.*I,3.840125234549494*^-55+0.*I,5.152791196487707*^-56+0.*I,6.872490580795283*^-57+0.*I,9.11153438249091*^-58+0.*I,1.2008954682548667*^-58+0.*I,1.573566394451367*^-59+0.*I,2.0500303295020736*^-60+0.*I,2.6555797935172548*^-61+0.*I,3.42066186035951*^-62+0.*I
0.05750119050152121+0.*I,-0.2138325620227079+0.*I,0.3972696378263389+0.*I,-0.3010767808720353+0.*I,-0.1556575768685639+0.*I,0.2991540408022455+0.*I,0.19014731480587022+0.*I,-0.18957787311698637+0.*I,-0.31448768943337946+0.*I,-0.12115705162720238+0.*I,0.1572333759320158+0.*I,0.3291212460012961+0.*I,0.35567823596744536+0.*I,0.2905249590788549+0.*I,0.1986841048500827+0.*I,0.11923128438467656+0.*I,0.06450452808651808+0.*I,0.03201880179070857+0.*I,0.014764777430325065+0.*I,0.006383710348952054+0.*I,0.002606501648430087+0.*I,0.001010808297644507+0.*I,0.0003740586075484699+0.*I,0.00013260679370750807+0.*I,0.00004518373565491489+0.*I,0.000014839503963926859+0.*I,4.709173998036312*^-6+0.*I,1.4470801049668658*^-6+0.*I,4.314076228868747*^-7+0.*I,1.2498678923480524*^-7+0.*I,3.52434315146062*^-8+0.*I,9.685483970895553*^-9+0.*I,2.5973392546136233*^-9+0.*I,6.804353622710296*^-10+0.*I,1.7431723410842207*^-10+0.*I,4.37115766516914*^-11+0.*I,1.0738168109412592*^-11+0.*I,2.5863516988230423*^-12+0.*I,6.112080502396741*^-13+0.*I,1.4181827824963448*^-13+0.*I,3.2329131171252165*^-14+0.*I,7.244911395241855*^-15+0.*I,1.5969494896338557*^-15+0.*I,3.46413679250454*^-16+0.*I,7.398736593375207*^-17+0.*I,1.556607615676993*^-17+0.*I,3.2273694154883576*^-18+0.*I,6.596970103017383*^-19+0.*I,1.3299501212628653*^-19+0.*I,2.6453367968475298*^-20+0.*I,5.193174678154097*^-21+0.*I,1.0065495843943922*^-21+0.*I,1.9267465817145097*^-22+0.*I,3.643607164460749*^-23+0.*I,6.808952111478592*^-24+0.*I,1.2577356580124396*^-24+0.*I,2.2970587974155554*^-25+0.*I,4.148936857075028*^-26+0.*I,7.412884106616784*^-27+0.*I,1.3104565284223637*^-27+0.*I,2.2926529777167066*^-28+0.*I,3.97032232212576*^-29+0.*I,6.807266872235853*^-30+0.*I,1.1557497088745484*^-30+0.*I,1.9434798445682827*^-31+0.*I,3.2374250523523875*^-32+0.*I,5.3431599908325246*^-33+0.*I,8.738724314566141*^-34+0.*I,1.4165091033249527*^-34+0.*I,2.276039562231579*^-35+0.*I,3.625723450853791*^-36+0.*I,5.726999045558553*^-37+0.*I,8.970944349212408*^-38+0.*I,1.3937564767472622*^-38+0.*I,2.1479813100639212*^-39+0.*I,3.284160260626692*^-40+0.*I,4.982210738705043*^-41+0.*I,7.500250703322836*^-42+0.*I,1.1205619339769647*^-42+0.*I,1.6616950117383794*^-43+0.*I,2.4460744538254276*^-44+0.*I,3.574679448999075*^-45+0.*I,5.186787693783429*^-46+0.*I,7.47304130264191*^-47+0.*I,1.0692425638001586*^-47+0.*I,1.5194145755001518*^-48+0.*I,2.1445573858878067*^-49+0.*I,3.006764862445458*^-50+0.*I,4.1879330060146076*^-51+0.*I,5.795294645754698*^-52+0.*I,7.96825051544216*^-53+0.*I,1.0886726599386522*^-53+0.*I,1.4781308220873864*^-54+0.*I,1.99454181650385*^-55+0.*I,2.674981723851781*^-56+0.*I,3.5659708836304035*^-57+0.*I,4.725472182684853*^-58+0.*I,6.225202570917882*^-59+0.*I,8.153279577906017*^-60+0.*I,1.061721912372301*^-60+0.*I
-0.02642550438977643+0.*I,0.12000325613928486+0.*I,-0.29686932447478176+0.*I,0.39843821921709405+0.*I,-0.15605796113641027+0.*I,-0.2690352328948839+0.*I,0.18957787311698637+0.*I,0.2772705704213319+0.*I,-0.05813990153607476+0.*I,-0.3009160446637256+0.*I,-0.21706924809459602+0.*I,0.04585003532898186+0.*I,0.26746378204022103+0.*I,0.35119278185469055+0.*I,0.31955618112162615+0.*I,0.2360492860859744+0.*I,0.15061676872865148+0.*I,0.08580834289669709+0.*I,0.04455894120750544+0.*I,0.021391376353324897+0.*I,0.009592584364678518+0.*I,0.004050061701074325+0.*I,0.0016200675372625567+0.*I,0.0006170974351991193+0.*I,0.00022477523023426525+0.*I,0.0000785695253375629+0.*I,0.00002643523857618074+0.*I,8.583607523608083*^-6+0.*I,2.695900592472798*^-6+0.*I,8.20648009610926*^-7+0.*I,2.425506067913623*^-7+0.*I,6.971577641063172*^-8+0.*I,1.951479094730966*^-8+0.*I,5.326744504743132*^-9+0.*I,1.4194964924956072*^-9+0.*I,3.6969689736736997*^-10+0.*I,9.419365761821283*^-11+0.*I,2.3499184761016914*^-11+0.*I,5.745127588357395*^-12+0.*I,1.3775131242530293*^-12+0.*I,3.2415320680673135*^-13+0.*I,7.49119553478993*^-14+0.*I,1.7012434897182885*^-14+0.*I,3.798806028118166*^-15+0.*I,8.345030918424484*^-16+0.*I,1.8043859573785845*^-16+0.*I,3.842013711920047*^-17+0.*I,8.059566562221315*^-18+0.*I,1.6663724945518275*^-18+0.*I,3.3971469955182745*^-19+0.*I,6.831300116881709*^-20+0.*I,1.355487502717439*^-20+0.*I,2.6548453054850694*^-21+0.*I,5.134232771266696*^-22+0.*I,9.807058995771472*^-23+0.*I,1.8507887634766694*^-23+0.*I,3.45184898899462*^-24+0.*I,6.364145821670202*^-25+0.*I,1.1602010357469117*^-25+0.*I,2.0918847390050535*^-26+0.*I,3.731261678982894*^-27+0.*I,6.585442580357596*^-28+0.*I,1.1503219548312725*^-28+0.*I,1.9890659109219358*^-29+0.*I,3.405343207836538*^-30+0.*I,5.773482573802635*^-31+0.*I,9.695277897477436*^-32+0.*I,1.6128920968231245*^-32+0.*I,2.6585659251820936*^-33+0.*I,4.34268562726291*^-34+0.*I,7.030843692106046*^-35+0.*I,1.128395806711105*^-35+0.*I,1.7954985795702003*^-36+0.*I,2.832961761315503*^-37+0.*I,4.432909055492074*^-38+0.*I,6.879990907827826*^-39+0.*I,1.059240208737188*^-39+0.*I,1.61794387695356*^-40+0.*I,2.452155522639284*^-41+0.*I,3.688074498957297*^-42+0.*I,5.505141544857444*^-43+0.*I,8.156483608723242*^-44+0.*I,1.1996381132752452*^-44+0.*I,1.751685522615768*^-45+0.*I,2.5395988549641303*^-46+0.*I,3.656120176634702*^-47+0.*I,5.227141248638392*^-48+0.*I,7.422280782346938*^-49+0.*I,1.0468386240695944*^-49+0.*I,1.46666222178481*^-50+0.*I,2.041391339438957*^-51+0.*I,2.822962053041773*^-52+0.*I,3.8788439190803483*^-53+0.*I,5.296061789111906*^-54+0.*I,7.186068871763344*^-55+0.*I,9.69059813632048*^-56+0.*I,1.2988624163085471*^-56+0.*I,1.7304568712032792*^-57+0.*I,2.2917879419259003*^-58+0.*I,3.0174100871637074*^-59+0.*I
