0.5648479696617034+0.*I,0.6037263919116796+0.*I,0.4562824376478867+0.*I,0.28156697505838535+0.*I,0.15047359914854114+0.*I,0.07192566669689905+0.*I,0.031384618970564285+0.*I,0.012678749747065659+0.*I,0.004791152845414255+0.*I,0.0017069757857096277+0.*I,0.0005769470404568239+0.*I,0.00018592945520477057+0.*I,0.00005736753155143409+0.*I,0.000017006035308929384+0.*I,4.857889680553372*^-6+0.*I,1.3406351685483886*^-6+0.*I,3.58227734120375*^-7+0.*I,9.286313365535632*^-8+0.*I,2.3394602565862515*^-8+0.*I,5.736506111809737*^-9+0.*I,1.3710113566016545*^-9+0.*I,3.197716768228112*^-10+0.*I,7.286806605002084*^-11+0.*I,1.623984630519447*^-11+0.*I,3.543112019919797*^-12+0.*I,7.573968043848005*^-13+0.*I,1.587615695770254*^-13+0.*I,3.26566845539508*^-14+0.*I,6.596319225935822*^-15+0.*I,1.3092158530300104*^-15+0.*I,2.5548135891683473*^-16+0.*I,4.90441215422293*^-17+0.*I,9.266603062824711*^-18+0.*I,1.724138619295872*^-18+0.*I,3.1603945974215028*^-19+0.*I,5.709734023383177*^-20+0.*I,1.0171223957179783*^-20+0.*I,1.7872320519704926*^-21+0.*I,3.09882988433581*^-22+0.*I,5.30363980540053*^-23+0.*I,8.962983877661608*^-24+0.*I,1.4961298102435953*^-24+0.*I,2.467477609891555*^-25+0.*I,4.021865865162913*^-26+0.*I,6.480519673212185*^-27+0.*I,1.0325525555660822*^-27+0.*I,1.6272033867845037*^-28+0.*I,2.536889202178063*^-29+0.*I,3.913717468492595*^-30+0.*I,5.975854574082128*^-31+0.*I,9.032825228850973*^-32+0.*I,1.351907908965271*^-32+0.*I,2.0037984041261435*^-33+0.*I,2.9418781523654027*^-34+0.*I,4.278941909054534*^-35+0.*I,6.166853553827679*^-36+0.*I,8.808018358309986*^-37+0.*I,1.2469509566605632*^-37+0.*I,1.7500238416970113*^-38+0.*I,2.435154659703383*^-39+0.*I,3.3601565621400926*^-40+0.*I,4.598362292607255*^-41+0.*I,6.241887398243291*^-42+0.*I,8.405319852793096*^-43+0.*I,1.1229821341638118*^-43+0.*I,1.4887602278192463*^-44+0.*I,1.9586704883389944*^-45+0.*I,2.557599673707202*^-46+0.*I,3.315024183143757*^-47+0.*I,4.2655078446518724*^-48+0.*I,5.449169466055448*^-49+0.*I,6.912095493879623*^-50+0.*I,8.706669730570467*^-51+0.*I,1.089178926729361*^-51+0.*I,1.3532933871584925*^-52+0.*I,1.6702055303859114*^-53+0.*I,2.0477253687177376*^-54+0.*I,2.494221034993673*^-55+0.*I,3.0185350676656875*^-56+0.*I,3.629871653949579*^-57+0.*I,4.337653585277173*^-58+0.*I,5.151348659889357*^-59+0.*I,6.080266410570735*^-60+0.*I,7.133327308292606*^-61+0.*I,8.318807950477803*^-62+0.*I,9.644067131160177*^-63+0.*I,1.1115259046499215*^-63+0.*I,1.2737041144613696*^-64+0.*I,1.4512285212830695*^-65+0.*I,1.6441801139298394*^-66+0.*I,1.8524083326220822*^-67+0.*I,2.0755089915189865*^-68+0.*I,2.3128064771322273*^-69+0.*I,2.5633411538913762*^-70+0.*I,2.8258628023301034*^-71+0.*I,3.098830768837765*^-72+0.*I,3.3804213224771856*^-73+0.*I,3.668542499829421*^-74+0.*I,3.960856480832321*^-75+0.*I,4.254809286263911*^-76+0.*I
-0.6037263919116796+0.*I,-0.08043284193259409+0.*I,0.36610974486946946+0.*I,0.48935716631043574+0.*I,0.4023032700555119+0.*I,0.259592894265637+0.*I,0.14263636405093696+0.*I,0.06948447012185857+0.*I,0.03073999233534055+0.*I,0.01254899179910587+0.*I,0.004781273153208504+0.*I,0.001714789898397493+0.*I,0.0005827623937778323+0.*I,0.00018866501774811884+0.*I,0.00005843849995226621+0.*I,0.000017381614894014573+0.*I,4.979656165406669*^-6+0.*I,1.377755893099071*^-6+0.*I,3.6898005874923083*^-7+0.*I,9.584335922632093*^-8+0.*I,2.4189057324555587*^-8+0.*I,5.940981794882284*^-9+0.*I,1.4219785456706804*^-9+0.*I,3.3210533510487146*^-10+0.*I,7.577168987597446*^-11+0.*I,1.690603175831713*^-11+0.*I,3.692291974528334*^-12+0.*I,7.900448739099247*^-13+0.*I,1.6575258881059655*^-13+0.*I,3.41229371191263*^-14+0.*I,6.8978044413499116*^-15+0.*I,1.3700401826302374*^-15+0.*I,2.675310250489187*^-16+0.*I,5.138977092836856*^-17+0.*I,9.715576928933139*^-18+0.*I,1.808687314699171*^-18+0.*I,3.3171273324431667*^-19+0.*I,5.995889294082289*^-20+0.*I,1.0686026088032376*^-20+0.*I,1.8785317551358656*^-21+0.*I,3.2585172843363945*^-22+0.*I,5.579199104989165*^-23+0.*I,9.432297969708978*^-24+0.*I,1.5750463692904341*^-24+0.*I,2.5985382752390735*^-25+0.*I,4.23690245245984*^-26+0.*I,6.829191795472228*^-27+0.*I,1.0884394084321363*^-27+0.*I,1.715777414519557*^-28+0.*I,2.6757305082188574*^-29+0.*I,4.1290217569796*^-30+0.*I,6.306231530102144*^-31+0.*I,9.534574608658122*^-32+0.*I,1.4273435848517566*^-32+0.*I,2.1160954976250316*^-33+0.*I,3.107435077323606*^-34+0.*I,4.520707897849629*^-35+0.*I,6.516630185724473*^-36+0.*I,9.30944778146888*^-37+0.*I,1.3181911582203468*^-37+0.*I,1.850348330888564*^-38+0.*I,2.575217499522581*^-39+0.*I,3.5540389318935357*^-40+0.*I,4.864505959492804*^-41+0.*I,6.604228195413499*^-42+0.*I,8.894648269670315*^-43+0.*I,1.18853967103128*^-43+0.*I,1.575904501373842*^-44+0.*I,2.073618751298155*^-45+0.*I,2.7080748758846505*^-46+0.*I,3.5105375546098675*^-47+0.*I,4.517673263543827*^-48+0.*I,5.772048026824542*^-49+0.*I,7.322567179742849*^-50+0.*I,9.224827359848925*^-51+0.*I,1.1541347961600116*^-51+0.*I,1.4341647236226247*^-52+0.*I,1.770212738681504*^-53+0.*I,2.1705733679127195*^-54+0.*I,2.6441355005716313*^-55+0.*I,3.2002937691932516*^-56+0.*I,3.8488290726593837*^-57+0.*I,4.599756904971937*^-58+0.*I,5.463143193451267*^-59+0.*I,6.448888563764314*^-60+0.*I,7.566483301235355*^-61+0.*I,8.824736721162345*^-62+0.*I,1.0231486137450436*^-62+0.*I,1.1793292061918103*^-63+0.*I,1.3515127603454008*^-64+0.*I,1.540007119173007*^-65+0.*I,1.7449012650988479*^-66+0.*I,1.9660383228197294*^-67+0.*I,2.202992037949256*^-68+0.*I,2.4550477896679103*^-69+0.*I,2.7211891286728967*^-70+0.*I,3.0000907197349297*^-71+0.*I,3.290118412847076*^-72+0.*I,3.5893369723093976*^-73+0.*I,3.895525765299578*^-74+0.*I
0.4562824376478867+0.*I,-0.36610974486946946+0.*I,-0.3571301158528725+0.*I,0.0785462091177829+0.*I,0.38800403865082655+0.*I,0.439903018874243+0.*I,0.3418268186022178+0.*I,0.21433344783931918+0.*I,0.11573636531580447+0.*I,0.055725133465652846+0.*I,0.024446823094465817+0.*I,0.009917080947473964+0.*I,0.003759921934217829+0.*I,0.0013431697538532923+0.*I,0.0004549942519778877+0.*I,0.0001469038009017359+0.*I,0.000045399122130378676+0.*I,0.000013476791751960294+0.*I,3.854401088561563*^-6+0.*I,1.0648367272590412*^-6+0.*I,2.8480178393092676*^-7+0.*I,7.38914475548718*^-8+0.*I,1.862930901767392*^-8+0.*I,4.571166334998299*^-9+0.*I,1.093180137772137*^-9+0.*I,2.5511619104461194*^-10+0.*I,5.816501552920359*^-11+0.*I,1.296924934325076*^-11+0.*I,2.830805267001029*^-12+0.*I,6.053777277265055*^-13+0.*I,1.2694436619454435*^-13+0.*I,2.612123857301558*^-14+0.*I,5.2779669720714626*^-15+0.*I,1.0478769611821299*^-15+0.*I,2.0454264537552644*^-16+0.*I,3.927621023374424*^-17+0.*I,7.422909583187952*^-18+0.*I,1.3814348693714086*^-18+0.*I,2.5327850383753615*^-19+0.*I,4.5768462676408195*^-20+0.*I,8.154778208140962*^-21+0.*I,1.433190153557979*^-21+0.*I,2.4854230960270863*^-22+0.*I,4.2545382851854305*^-23+0.*I,7.191230802773131*^-24+0.*I,1.200573402154649*^-24+0.*I,1.9803335828571983*^-25+0.*I,3.22831181893704*^-26+0.*I,5.202567846263451*^-27+0.*I,8.290439393138175*^-28+0.*I,1.3066590630663423*^-28+0.*I,2.0373927425276126*^-29+0.*I,3.1434996541934235*^-30+0.*I,4.800347360643878*^-31+0.*I,7.256765225091775*^-32+0.*I,1.0862045654423694*^-32+0.*I,1.6101336217101518*^-33+0.*I,2.3641464159064907*^-34+0.*I,3.4389541014671155*^-35+0.*I,4.956698549585569*^-36+0.*I,7.0801852792023075*^-37+0.*I,1.0024253681175482*^-37+0.*I,1.4069598181439713*^-38+0.*I,1.957934592894993*^-39+0.*I,2.701866892286102*^-40+0.*I,3.6977656515500425*^-41+0.*I,5.019759342177196*^-42+0.*I,6.760067476379027*^-43+0.*I,9.03230403121296*^-44+0.*I,1.1975082346965602*^-44+0.*I,1.575586871884218*^-45+0.*I,2.0575006189332788*^-46+0.*I,2.666980154708317*^-47+0.*I,3.43185381508786*^-48+0.*I,4.384424615959608*^-49+0.*I,5.561803161831763*^-50+0.*I,7.006173847401644*^-51+0.*I,8.764969504602421*^-52+0.*I,1.0890928097052778*^-52+0.*I,1.3442004441093758*^-53+0.*I,1.648111044977429*^-54+0.*I,2.0075659238195533*^-55+0.*I,2.4296891737177565*^-56+0.*I,2.921896931966401*^-57+0.*I,3.491782235917863*^-58+0.*I,4.146975253562133*^-59+0.*I,4.8949795910792693*^-60+0.*I,5.742986404960039*^-61+0.*I,6.697669140523156*^-62+0.*I,7.764962837790847*^-63+0.*I,8.949833039059685*^-64+0.*I,1.025604034496971*^-64+0.*I,1.1685907540563802*^-65+0.*I,1.3240096894104698*^-66+0.*I,1.4917405668297673*^-67+0.*I,1.6714588032841226*^-68+0.*I,1.8626211396642266*^-69+0.*I,2.0644554668839418*^-70+0.*I,2.2759555106770845*^-71+0.*I,2.495880922969995*^-72+0.*I
-0.28156697505838535+0.*I,0.48935716631043574+0.*I,-0.0785462091177829+0.*I,-0.40560013503135434+0.*I,-0.14873576089644752+0.*I,0.22945164773621118+0.*I,0.411179169422858+0.*I,0.3898862294135603+0.*I,0.2785853908969932+0.*I,0.16607388568112819+0.*I,0.08665383765463892+0.*I,0.04069237847894581+0.*I,0.017513954588853062+0.*I,0.0069980460709286275+0.*I,0.002620806246658695+0.*I,0.000926745324394402+0.*I,0.00031124448696796846+0.*I,0.00009975514418265604+0.*I,0.00003063275378798396+0.*I,9.042930752945522*^-6+0.*I,2.5736484957594396*^-6+0.*I,7.079170772478514*^-7+0.*I,1.8860304007077942*^-7+0.*I,4.876140346200729*^-8+0.*I,1.2254621171479482*^-8+0.*I,2.9983097818918076*^-9+0.*I,7.151487265547095*^-10+0.*I,1.6649186258346228*^-10+0.*I,3.787485179124482*^-11+0.*I,8.427759178454083*^-12+0.*I,1.836036464014377*^-12+0.*I,3.9194990972899555*^-13+0.*I,8.205463139840376*^-14+0.*I,1.685840252214837*^-14+0.*I,3.4014584525829307*^-15+0.*I,6.744092128329891*^-16+0.*I,1.3147618579780934*^-16+0.*I,2.5215933165138995*^-17+0.*I,4.760267298240031*^-18+0.*I,8.849654074739332*^-19+0.*I,1.620905704506144*^-19+0.*I,2.9262548940971055*^-20+0.*I,5.209133743919352*^-21+0.*I,9.14711700265366*^-22+0.*I,1.5849878037821632*^-22+0.*I,2.711065622961119*^-23+0.*I,4.57897711524707*^-24+0.*I,7.6391704931366975*^-25+0.*I,1.2592202420601172*^-25+0.*I,2.0514333545020754*^-26+0.*I,3.303925186807026*^-27+0.*I,5.261768023186638*^-28+0.*I,8.288360423349139*^-29+0.*I,1.2916449880511468*^-29+0.*I,1.991834186292323*^-30+0.*I,3.040132723004558*^-31+0.*I,4.593580478767817*^-32+0.*I,6.872520815073351*^-33+0.*I,1.0182863529722564*^-33+0.*I,1.49448970002109*^-34+0.*I,2.1730119198211873*^-35+0.*I,3.130773782834498*^-36+0.*I,4.470264461877604*^-37+0.*I,6.326677832683786*^-38+0.*I,8.876583219903838*^-39+0.*I,1.2348320816675373*^-39+0.*I,1.703429434879685*^-40+0.*I,2.3305300660435367*^-41+0.*I,3.1626984955187994*^-42+0.*I,4.257843897457861*^-43+0.*I,5.687286560647839*^-44+0.*I,7.538011639479726*^-45+0.*I,9.91507685246883*^-46+0.*I,1.2944124698771224*^-46+0.*I,1.6773931949588773*^-47+0.*I,2.157891020046388*^-48+0.*I,2.7561451917809393*^-49+0.*I,3.495399765482783*^-50+0.*I,4.402068310396005*^-51+0.*I,5.5058410691718985*^-52+0.*I,6.839718088865974*^-53+0.*I,8.439951469581844*^-54+0.*I,1.0345880219818051*^-54+0.*I,1.2599642379326956*^-55+0.*I,1.5245751158297883*^-56+0.*I,1.8330524896315925*^-57+0.*I,2.1901364669803883*^-58+0.*I,2.6005878323509164*^-59+0.*I,3.0690855462673787*^-60+0.*I,3.600110435113639*^-61+0.*I,4.197816849259075*^-62+0.*I,4.865894765197978*^-63+0.*I,5.607425488492834*^-64+0.*I,6.424734744078509*^-65+0.*I,7.319247483460716*^-66+0.*I,8.291349159887049*^-67+0.*I,9.34025849096947*^-68+0.*I,1.046391681670909*^-68+0.*I,1.165889904948059*^-69+0.*I,1.2920350889795079*^-70+0.*I
0.15047359914854114+0.*I,-0.4023032700555119+0.*I,0.38800403865082655+0.*I,0.14873576089644752+0.*I,-0.32611352173253105+0.*I,-0.2889140254519449+0.*I,0.0612794360831316+0.*I,0.335577885915508+0.*I,0.40250219740263543+0.*I,0.329125720064462+0.*I,0.21627676353412775+0.*I,0.12195251791495533+0.*I,0.0611215479492392+0.*I,0.027833870255503785+0.*I,0.011691547364148423+0.*I,0.004579902923030205+0.*I,0.001687156943781319+0.*I,0.0005883363078090623+0.*I,0.00019524201533570022+0.*I,0.00006192986173207328+0.*I,0.000018845211663216722+0.*I,5.518648056969055*^-6+0.*I,1.5594204248279608*^-6+0.*I,4.261953797918259*^-7+0.*I,1.1289150493939315*^-7+0.*I,2.903421137514829*^-8+0.*I,7.26203387632904*^-9+0.*I,1.7690351546576117*^-9+0.*I,4.2025517692076406*^-10+0.*I,9.747723902320724*^-11+0.*I,2.2099163732592572*^-11+0.*I,4.901845307622098*^-12+0.*I,1.0647505349929398*^-12+0.*I,2.2667460301712085*^-13+0.*I,4.733247683755702*^-14+0.*I,9.701235430622923*^-15+0.*I,1.952964800056302*^-15+0.*I,3.8639343679369756*^-16+0.*I,7.517676776994914*^-17+0.*I,1.439099113618517*^-17+0.*I,2.711882714980599*^-18+0.*I,5.033046867084265*^-19+0.*I,9.203765701350817*^-20+0.*I,1.6590451543429176*^-20+0.*I,2.9490513843218584*^-21+0.*I,5.171327310897354*^-22+0.*I,8.948963450649279*^-23+0.*I,1.5287694075669253*^-23+0.*I,2.57899167287099*^-24+0.*I,4.297639183127159*^-25+0.*I,7.076345481304602*^-26+0.*I,1.1516175881187269*^-26+0.*I,1.852863204022167*^-27+0.*I,2.947981295828887*^-28+0.*I,4.6393601288524775*^-29+0.*I,7.223449603635818*^-30+0.*I,1.112964725446839*^-30+0.*I,1.69731082573873*^-31+0.*I,2.5625592152378274*^-32+0.*I,3.830935182219856*^-33+0.*I,5.672004714961847*^-34+0.*I,8.318569591745607*^-35+0.*I,1.2086971095782939*^-35+0.*I,1.740270497339497*^-36+0.*I,2.4832333458485117*^-37+0.*I,3.5122738204031547*^-38+0.*I,4.9248778128028726*^-39+0.*I,6.8470384138164095*^-40+0.*I,9.440002292104905*^-41+0.*I,1.2908127856333726*^-41+0.*I,1.7507901848363716*^-42+0.*I,2.3558121574837006*^-43+0.*I,3.1451198357758344*^-44+0.*I,4.1665473513973416*^-45+0.*I,5.477836148800066*^-46+0.*I,7.148004674029664*^-47+0.*I,9.258736369782193*^-48+0.*I,1.1905738565260983*^-48+0.*I,1.5200014321616127*^-49+0.*I,1.9268979116002716*^-50+0.*I,2.4257345052157277*^-51+0.*I,3.0327687780878478*^-52+0.*I,3.7660606252513036*^-53+0.*I,4.6454383562829993*^-54+0.*I,5.692405920781065*^-55+0.*I,6.9299829651168415*^-56+0.*I,8.382470569841973*^-57+0.*I,1.0075137202734916*^-57+0.*I,1.2033821635694905*^-58+0.*I,1.4284452286495623*^-59+0.*I,1.68524855990954*^-60+0.*I,1.9762269576641024*^-61+0.*I,2.3036342306335577*^-62+0.*I,2.669467911394692*^-63+0.*I,3.0753905684867825*^-64+0.*I,3.5226497900504445*^-65+0.*I,4.011999207031222*^-66+0.*I,4.543623150304743*^-67+0.*I,5.117067678405175*^-68+0.*I,5.731180756418888*^-69+0.*I
-0.07192566669689905+0.*I,0.259592894265637+0.*I,-0.439903018874243+0.*I,0.22945164773621118+0.*I,0.2889140254519449+0.*I,-0.18801398788538407+0.*I,-0.3457807376387472+0.*I,-0.08789783123586288+0.*I,0.23208203945984662+0.*I,0.3826928315432888+0.*I,0.3620747898720942+0.*I,0.2624975561604492+0.*I,0.15971221834476693+0.*I,0.08525107674223421+0.*I,0.04098646906596405+0.*I,0.01806118217906878+0.*I,0.007386326396052346+0.*I,0.002829741725270131+0.*I,0.0010229649004125162+0.*I,0.0003509945740139522+0.*I,0.00011485180167194508+0.*I,0.00003598330362112371+0.*I,0.000010830618257433826+0.*I,3.1408648316102045*^-6+0.*I,8.797856897491062*^-7+0.*I,2.385548637986455*^-7+0.*I,6.273697084508875*^-8+0.*I,1.60298513441751*^-8+0.*I,3.98542126432664*^-9+0.*I,9.655148341050324*^-10+0.*I,2.2820620169429865*^-10+0.*I,5.268341512646107*^-11+0.*I,1.1891851022299432*^-11+0.*I,2.6270442669236748*^-12+0.*I,5.684703474445613*^-13+0.*I,1.2059281812600987*^-13+0.*I,2.5097638354805465*^-14+0.*I,5.127944396389037*^-15+0.*I,1.0292790556196925*^-15+0.*I,2.0307846066420434*^-16+0.*I,3.9407602606263806*^-17+0.*I,7.5250730384638*^-18+0.*I,1.4147220031249684*^-18+0.*I,2.6197723558648384*^-19+0.*I,4.780560008028651*^-20+0.*I,8.599967160264577*^-21+0.*I,1.5257656143133792*^-21+0.*I,2.670625786699662*^-22+0.*I,4.6134441858107064*^-23+0.*I,7.868095856939768*^-24+0.*I,1.3252082422570828*^-24+0.*I,2.204956736076823*^-25+0.*I,3.6252891468153113*^-26+0.*I,5.891573429764854*^-27+0.*I,9.4662959152614*^-28+0.*I,1.5041739349765876*^-28+0.*I,2.3642294288208834*^-29+0.*I,3.676670762356215*^-30+0.*I,5.658343251847968*^-31+0.*I,8.619563095449209*^-32+0.*I,1.2999629617071642*^-32+0.*I,1.9413837076257264*^-33+0.*I,2.8714954785036614*^-34+0.*I,4.207265015957482*^-35+0.*I,6.107483633927226*^-36+0.*I,8.785540134654758*^-37+0.*I,1.2525317667653929*^-37+0.*I,1.7700727672244546*^-38+0.*I,2.479940239061816*^-39+0.*I,3.4451049698042964*^-40+0.*I,4.746092253871799*^-41+0.*I,6.484876229348048*^-42+0.*I,8.789343352176362*^-43+0.*I,1.1818327031439872*^-43+0.*I,1.5767189733277988*^-44+0.*I,2.0873896944434632*^-45+0.*I,2.7425489406341797*^-46+0.*I,3.5764816544301523*^-47+0.*I,4.629734606785178*^-48+0.*I,5.9497813884456546*^-49+0.*I,7.591642687577117*^-50+0.*I,9.618428139102077*^-51+0.*I,1.2101761564194464*^-51+0.*I,1.5122047802671672*^-52+0.*I,1.8768536946146512*^-53+0.*I,2.3139140976429172*^-54+0.*I,2.8339958949707387*^-55+0.*I,3.448447024232311*^-56+0.*I,4.169236121248093*^-57+0.*I,5.008795905648718*^-58+0.*I,5.979825764539568*^-59+0.*I,7.095053357157554*^-60+0.*I,8.366956621290218*^-61+0.*I,9.807449287412582*^-62+0.*I,1.1427534837822245*^-62+0.*I,1.323693571077971*^-63+0.*I,1.5243706358406246*^-64+0.*I,1.745384042953553*^-65+0.*I,1.9870883770202103*^-66+0.*I,2.249556602311459*^-67+0.*I
0.031384618970564285+0.*I,-0.14263636405093696+0.*I,0.3418268186022178+0.*I,-0.411179169422858+0.*I,0.0612794360831316+0.*I,0.3457807376387472+0.*I,-0.03713326343016511+0.*I,-0.3351318425762286+0.*I,-0.20276420086335384+0.*I,0.11725404570921767+0.*I,0.3360637199513644+0.*I,0.375711306129659+0.*I,0.30153750105022453+0.*I,0.1978908853233912+0.*I,0.11233880799451587+0.*I,0.056924337489133454+0.*I,0.026270778432269878+0.*I,0.011198287915650558+0.*I,0.0044548877782881625+0.*I,0.0016672236104012471+0.*I,0.0005907101348154435+0.*I,0.00019916680440776484+0.*I,0.00006417686228885027+0.*I,0.00001983464939759209+0.*I,5.897836959592256*^-6+0.*I,1.6917620874714006*^-6+0.*I,4.692163988286654*^-7+0.*I,1.260906193830299*^-7+0.*I,3.2889406169388095*^-8+0.*I,8.340585741524141*^-9+0.*I,2.059379488488463*^-9+0.*I,4.957313057060658*^-10+0.*I,1.1647815051491724*^-10+0.*I,2.674255727970171*^-11+0.*I,6.005565319002564*^-12+0.*I,1.320365897059572*^-12+0.*I,2.844395673946365*^-13+0.*I,6.008683007737788*^-14+0.*I,1.2455919897658617*^-14+0.*I,2.535544119813472*^-15+0.*I,5.071509031773973*^-16+0.*I,9.973046555402674*^-17+0.*I,1.9292160776969703*^-17+0.*I,3.6729867890719235*^-18+0.*I,6.885778309216413*^-19+0.*I,1.2716844944493025*^-19+0.*I,2.314646607604035*^-20+0.*I,4.153794730899585*^-21+0.*I,7.352363712599428*^-22+0.*I,1.2840692145097465*^-22+0.*I,2.2134984372902895*^-23+0.*I,3.7673999150840886*^-24+0.*I,6.33302811362694*^-25+0.*I,1.0517616768339898*^-25+0.*I,1.7261660384524787*^-26+0.*I,2.800429093016027*^-27+0.*I,4.492164604711599*^-28+0.*I,7.126613714658478*^-29+0.*I,1.1184333289661314*^-29+0.*I,1.7367402606532108*^-30+0.*I,2.669021561201458*^-31+0.*I,4.060247419557321*^-32+0.*I,6.115378366253688*^-33+0.*I,9.121125649668672*^-34+0.*I,1.3474371191109839*^-34+0.*I,1.9718834342990042*^-35+0.*I,2.8591800507958165*^-36+0.*I,4.108293872599554*^-37+0.*I,5.850741194619737*^-38+0.*I,8.259560062356916*^-39+0.*I,1.1560178895586683*^-39+0.*I,1.604340713452748*^-40+0.*I,2.208074900325012*^-41+0.*I,3.014219782800489*^-42+0.*I,4.081660238353431*^-43+0.*I,5.483460563832484*^-44+0.*I,7.309403802524941*^-45+0.*I,9.668750116655885*^-46+0.*I,1.269317045903638*^-46+0.*I,1.6539792006801908*^-47+0.*I,2.1394270066930715*^-48+0.*I,2.7473778177602564*^-49+0.*I,3.5029784889140087*^-50+0.*I,4.43504634285668*^-51+0.*I,5.576256055612366*^-52+0.*I,6.963253499265364*^-53+0.*I,8.636676550223354*^-54+0.*I,1.0641062572138246*^-54+0.*I,1.3024622869016741*^-55+0.*I,1.5838866009043856*^-56+0.*I,1.9138054641167312*^-57+0.*I,2.297848431576211*^-58+0.*I,2.7417577871906434*^-59+0.*I,3.2512795095718543*^-60+0.*I,3.83203644454512*^-61+0.*I,4.489385146666603*^-62+0.*I,5.228258680393467*^-63+0.*I,6.052998511330894*^-64+0.*I,6.9671794304428425*^-65+0.*I,7.973432197487432*^-66+0.*I
-0.012678749747065659+0.*I,0.06948447012185857+0.*I,-0.21433344783931918+0.*I,0.3898862294135603+0.*I,-0.335577885915508+0.*I,-0.08789783123586288+0.*I,0.3351318425762286+0.*I,0.09825320623773795+0.*I,-0.27635838366120846+0.*I,-0.2772812501369278+0.*I,0.004382460758034065+0.*I,0.26949841757834386+0.*I,0.37010653455840414+0.*I,0.3309824415987027+0.*I,0.2344773731120457+0.*I,0.14145089815945455+0.*I,0.07544864703020247+0.*I,0.03641617000304452+0.*I,0.01615752567333247+0.*I,0.006665942914795329+0.*I,0.002579487337896494+0.*I,0.000942680615133672+0.*I,0.0003271588550680232+0.*I,0.00010831764570914746+0.*I,0.00003434402761428608+0.*I,0.000010462426608441838+0.*I,3.0708915655018665*^-6+0.*I,8.705846597807166*^-7+0.*I,2.388945854999374*^-7+0.*I,6.357370196022772*^-8+0.*I,1.6434705335072142*^-8+0.*I,4.1335280621678525*^-9+0.*I,1.0128633041067685*^-9+0.*I,2.420986376974731*^-10+0.*I,5.651159907322424*^-11+0.*I,1.2895451244354389*^-11+0.*I,2.8794005844982993*^-12+0.*I,6.296720844014295*^-13+0.*I,1.349661382631755*^-13+0.*I,2.83764876837015*^-14+0.*I,5.856231061963475*^-15+0.*I,1.1870939361346332*^-15+0.*I,2.364951106084895*^-16+0.*I,4.633139922352316*^-17+0.*I,8.930493736937066*^-18+0.*I,1.6944899752852865*^-18+0.*I,3.166430455275622*^-19+0.*I,5.829893234369094*^-20+0.*I,1.058016728458898*^-20+0.*I,1.893378800362508*^-21+0.*I,3.342398480672392*^-22+0.*I,5.822493459384059*^-23+0.*I,1.0012359836910894*^-23+0.*I,1.700121477638046*^-24+0.*I,2.8514926935647226*^-25+0.*I,4.725414546445386*^-26+0.*I,7.739335265360966*^-27+0.*I,1.2530801783736807*^-27+0.*I,2.006207381348985*^-28+0.*I,3.17687508427477*^-29+0.*I,4.976831781509081*^-30+0.*I,7.714917618561238*^-31+0.*I,1.1836634117459876*^-31+0.*I,1.7977660115419248*^-32+0.*I,2.7035354318328237*^-33+0.*I,4.026313627591793*^-34+0.*I,5.939356044072783*^-35+0.*I,8.679686004587021*^-36+0.*I,1.2568269100432844*^-36+0.*I,1.8035368539039816*^-37+0.*I,2.565201447866676*^-38+0.*I,3.6168566211926725*^-39+0.*I,5.056135349192338*^-40+0.*I,7.008833869460895*^-41+0.*I,9.635463033136802*^-42+0.*I,1.3138848598935144*^-42+0.*I,1.777281553113963*^-43+0.*I,2.3851951952662115*^-44+0.*I,3.17623975313455*^-45+0.*I,4.197353845937924*^-46+0.*I,5.50504172132536*^-47+0.*I,7.166658116555816*^-48+0.*I,9.261700200947598*^-49+0.*I,1.1883060101884556*^-49+0.*I,1.5138181760604071*^-50+0.*I,1.915005656525616*^-51+0.*I,2.4057983972567174*^-52+0.*I,3.001801682548515*^-53+0.*I,3.720300700520522*^-54+0.*I,4.5802166119730694*^-55+0.*I,5.602005877479993*^-56+0.*I,6.807495314343064*^-57+0.*I,8.219646544330806*^-58+0.*I,9.862245174181058*^-59+0.*I,1.1759512218865107*^-59+0.*I,1.3935637900070596*^-60+0.*I,1.641424096712176*^-61+0.*I,1.9217760002509326*^-62+0.*I,2.236678666888329*^-63+0.*I,2.5879354383503323*^-64+0.*I
