0.2790757536599358+0.*I,0.-0.4458704879095322*I,-0.5037097424082001+0.*I,0.+0.46462903381582815*I,0.371161541781296+0.*I,0.-0.26519454659901537*I,-0.17297191160821376+0.*I,0.+0.10445114046183472*I,0.059000380696814375+0.*I,0.-0.03142101285300982*I,-0.015874746597343666+0.*I,0.+0.007647105470855378*I,0.0035268994494967536+0.*I,0.-0.0015628166277542692*I,-0.0006673145997912692+0.*I,0.+0.00027527807223946815*I,0.00010995076316247129+0.*I,0.-0.00004260498420206367*I,-0.00001604393069262855+0.*I,0.+5.880585895389586*^-6*I,2.100836340397739*^-6+0.*I,0.-7.324351784810666*^-7*I,-2.4948502099337994*^-7+0.*I,0.+8.311265942098875*^-8*I,2.7104923089968715*^-8+0.*I,0.-8.660935337006079*^-9*I,-2.7137181750612737*^-9+0.*I,0.+8.343907529622304*^-10*I,2.5192837648438*^-10+0.*I,0.-7.474199919453808*^-11*I,-2.180171730301191*^-11+0.*I,0.+6.255996228320916*^-12*I,1.7668842938274772*^-12+0.*I,0.-4.914029524314986*^-13*I,-1.346433548152546*^-13+0.*I,0.+3.6361142703029505*^-14*I,9.68217423962913*^-15+0.*I,0.-2.543071981581019*^-15*I,-6.59103284572622*^-16+0.*I,0.+1.6861949859960434*^-16*I,4.259556851591825*^-17+0.*I,0.-1.0628185159464232*^-17*I,-2.6201194307602105*^-18+0.*I,0.+6.383714874768752*^-19*I,1.5375659902310897*^-19+0.*I,0.-3.661964488458649*^-20*I,-8.626245895888678*^-21+0.*I,0.+2.0102937664673403*^-21*I,4.635808937971551*^-22+0.*I,0.-1.0580692906708084*^-22*I,-2.3906485147855938*^-23+0.*I,0.+5.348318494447587*^-24*I,1.1849559639190875*^-24+0.*I,0.-2.6004643088231215*^-25*I,-5.653802567896053*^-26+0.*I,0.+1.2179961490305925*^-26*I,2.6003902131039446*^-27+0.*I,0.-5.502850525494191*^-28*I,-1.1544106922483662*^-28+0.*I,0.+2.401159203442947*^-29*I,4.952585159013281*^-30+0.*I,0.-1.0131031264018533*^-30*I,-2.0556275615039946*^-31+0.*I,0.+4.137716950063778*^-32*I,8.263374062247139*^-33+0.*I,0.-1.6375227995617168*^-33*I,-3.2203420941846185*^-34+0.*I,0.+6.285664963883882*^-35*I,1.2178208171689342*^-35+0.*I,0.-2.34231591537149*^-36*I,-4.472836986319813*^-37+0.*I,0.+8.480872171007767*^-38*I,1.5968381149886607*^-38+0.*I,0.-2.985974409300558*^-39*I,-5.545706006494392*^-40+0.*I,0.+1.0230876263401704*^-40*I,1.8749628069534802*^-41+0.*I,0.-3.413767313666142*^-42*I,-6.175515777347182*^-43+0.*I,0.+1.110059636018504*^-43*I,1.9828412209612075*^-44+0.*I,0.-3.5199139821067784*^-45*I,-6.210288065989168*^-46+0.*I,0.+1.0890788410021757*^-46*I,1.8984811904442506*^-47+0.*I,0.-3.289905754561859*^-48*I,-5.667882684448965*^-49+0.*I,0.+9.708404153209378*^-50*I,1.6534578657176633*^-50+0.*I,0.-2.800172268918556*^-51*I,-4.715742869900644*^-52+0.*I,0.+7.897980220854672*^-53*I,1.3155542116234238*^-53+0.*I,0.-2.1794850591554354*^-54*I,-3.591505952427795*^-55+0.*I,0.+5.887099947861604*^-56*I,9.599584011713738*^-57+0.*I,0.-1.5572314556821676*^-57*I,-2.513198264267389*^-58+0.*I,0.+4.035485349466857*^-59*I
0.-0.4458704879095322*I,-0.43327739555319905+0.*I,0.+0.17420500217708307*I,-0.13012778255584204+0.*I,0.+0.33626503417402265*I,0.40624951478268806+0.*I,0.-0.37323957991723244*I,-0.2907623847815592+0.*I,0.+0.20116940033389824*I,0.126800785564829+0.*I,0.-0.07399938742583508*I,-0.04043304002592986+0.*I,0.+0.020855534927203125*I,0.010219554206955186+0.*I,0.-0.004781376990050358*I,-0.002144695279022767+0.*I,0.+0.0009254474389149921*I,0.0003852699769982723+0.*I,0.-0.00015512475980293674*I,-0.00006053864681287584+0.*I,0.+0.00002294233997219709*I,8.457053078279399*^-6+0.*I,0.-3.036831192159166*^-6*I,-1.0637016660987725*^-6+0.*I,0.+3.638625368092576*^-7*I,1.2168731352081488*^-7+0.*I,0.-3.9826656756870544*^-8*I,-1.2767813605131763*^-8+0.*I,0.+4.0126828735026885*^-9*I,1.2372629033701208*^-9+0.*I,0.-3.745468766647699*^-10*I,-1.1139181772230486*^-10+0.*I,0.+3.2566363804048834*^-11*I,9.364878590187753*^-12+0.*I,0.-2.6502315553772417*^-12*I,-7.384677839134568*^-13+0.*I,0.+2.0269795325676485*^-13*I,5.483138115981238*^-14+0.*I,0.-1.4623520102570654*^-14*I,-3.846700663413705*^-15+0.*I,0.+9.983897569861505*^-16*I,2.557644025418916*^-16+0.*I,0.-6.469243032835766*^-17*I,-1.6161366197537737*^-17+0.*I,0.+3.988825355822172*^-18*I,9.729245760330518*^-19+0.*I,0.-2.3458463576389028*^-19*I,-5.592677971444029*^-20+0.*I,0.+1.3187075263172336*^-20*I,3.076021878956214*^-21+0.*I,0.-7.0997333665742735*^-22*I,-1.621816136872814*^-22+0.*I,0.+3.6674106545347403*^-23*I,8.211141689355878*^-24+0.*I,0.-1.820614183303482*^-24*I,-3.9983768200497038*^-25+0.*I,0.+8.699192472269891*^-26*I,1.875334258571873*^-26+0.*I,0.-4.006409565709927*^-27*I,-8.483571183227041*^-28+0.*I,0.+1.7808040376590221*^-28*I,3.7062323872552004*^-29+0.*I,0.-7.648760893110849*^-30*I,-1.5654968022749292*^-30+0.*I,0.+3.1781522512631874*^-31*I,6.400523327552064*^-32+0.*I,0.-1.2788794260754333*^-32*I,-2.53553953145583*^-33+0.*I,0.+4.9887247418963*^-34*I,9.741755069488146*^-35+0.*I,0.-1.8882609967858522*^-35*I,-3.6333832286254926*^-36+0.*I,0.+6.9411369016301745*^-37*I,1.3166331166096184*^-37+0.*I,0.-2.480030323316109*^-38*I,-4.639266815575932*^-39+0.*I,0.+8.619514281164716*^-40*I,1.5907325072983887*^-40+0.*I,0.-2.9162933981611615*^-41*I,-5.311567775279802*^-42+0.*I,0.+9.611882962474335*^-43*I,1.728320548608833*^-43+0.*I,0.-3.0881978716750404*^-44*I,-5.4838430180417914*^-45+0.*I,0.+9.67825812968943*^-46*I,1.6977513919707114*^-46+0.*I,0.-2.9603791198567015*^-47*I,-5.1315409259979795*^-48+0.*I,0.+8.84312264507497*^-49*I,1.51513156579734*^-49+0.*I,0.-2.5811347337403734*^-50*I,-4.372348460225936*^-51+0.*I,0.+7.365294575242031*^-52*I,1.2338535952782489*^-52+0.*I,0.-2.055708811682408*^-53*I,-3.4065106603603383*^-54+0.*I,0.+5.6147868630955556*^-55*I,9.205699853858202*^-56+0.*I,0.-1.5014279188123148*^-56*I,-2.4361270292925528*^-57+0.*I
-0.5037097424082001+0.*I,0.+0.17420500217708307*I,-0.2364741552574591+0.*I,0.+0.3603649143205724*I,0.19585756448455155+0.*I,0.+0.07273264915367864*I,0.2819877993998233+0.*I,0.-0.36978662467229395*I,-0.3542592528484081+0.*I,0.+0.2834950921125942*I,0.1999364330143349+0.*I,0.-0.12786584775015855*I,-0.0754793581696173+0.*I,0.+0.04162613357522871*I,0.021636771703766506+0.*I,0.-0.010671430519772113*I,-0.005020615880529374+0.*I,0.+0.002262871742593367*I,0.0009805620621174255+0.*I,0.-0.00040973477376612396*I,-0.00016552154197913837+0.*I,0.+0.00006478755845270734*I,0.00002461809659138094+0.*I,0.-9.096708347765517*^-6*I,-3.273707111603237*^-6+0.*I,0.+1.1489754890288453*^-6*I,3.9375679430126867*^-7+0.*I,0.-1.3190839966810707*^-7*I,-4.323956757979498*^-8+0.*I,0.+1.3882077913964594*^-8*I,4.368764736856225*^-9+0.*I,0.-1.348750730162391*^-9*I,-4.0877633009423613*^-10+0.*I,0.+1.217054848465143*^-10*I,3.5618358449243326*^-11+0.*I,0.-1.025245064411083*^-11*I,-2.90406110943057*^-12+0.*I,0.+8.098926395565274*^-13*I,2.2248393562059918*^-13+0.*I,0.-6.023001354649994*^-14*I,-1.6075065375497994*^-14+0.*I,0.+4.231459186668134*^-15*I,1.0989752666994056*^-15+0.*I,0.-2.817086067013931*^-16*I,-7.12972625693025*^-17+0.*I,0.+1.7821525577685727*^-17*I,4.400966905002267*^-18+0.*I,0.-1.0740094948175016*^-18*I,-2.5908641620065056*^-19+0.*I,0.+6.179764251199797*^-20*I,1.4578036828370516*^-20+0.*I,0.-3.401969457195607*^-21*I,-7.855356644004767*^-22+0.*I,0.+1.7951521016633933*^-22*I,4.060955571009271*^-23+0.*I,0.-9.095675858353945*^-24*I,-2.017465443171354*^-24+0.*I,0.+4.432237282755573*^-25*I,9.646371109438153*^-26+0.*I,0.-2.080196605270862*^-26*I,-4.445461938150419*^-27+0.*I,0.+9.416110486106881*^-28*I,1.9771331186878947*^-28+0.*I,0.-4.115998771339473*^-29*I,-8.496744356058099*^-30+0.*I,0.+1.7395174207282656*^-30*I,3.5323428879240356*^-31+0.*I,0.-7.115604323745442*^-32*I,-1.422102177792558*^-32+0.*I,0.+2.820157556905349*^-33*I,5.549979004631225*^-34+0.*I,0.-1.0840142007644763*^-34*I,-2.1016143798431057*^-35+0.*I,0.+4.0447608620770764*^-36*I,7.728592082216831*^-37+0.*I,0.-1.4662913873532432*^-37*I,-2.762459574691602*^-38+0.*I,0.+5.1685593944848747*^-39*I,9.604661214862042*^-40+0.*I,0.-1.7728560251709254*^-40*I,-3.250742857522109*^-41+0.*I,0.+5.921712669088372*^-42*I,1.0717770657423059*^-42+0.*I,0.-1.927480126999241*^-43*I,-3.4445990424142595*^-44+0.*I,0.+6.117653641522016*^-45*I,1.0798459811797929*^-45+0.*I,0.-1.8945319768066936*^-46*I,-3.303976459027837*^-47+0.*I,0.+5.727930819510872*^-48*I,9.872215033637804*^-49+0.*I,0.-1.6916751787166302*^-49*I,-2.8822636455508216*^-50+0.*I,0.+4.8830701163947355*^-51*I,8.226636109819818*^-52+0.*I,0.-1.3783154203638298*^-52*I,-2.2966683282388874*^-53+0.*I,0.+3.806247750746693*^-54*I,6.274370268068931*^-55+0.*I,0.-1.0288267105445588*^-55*I
0.+0.46462903381582815*I,-0.13012778255584204+0.*I,0.+0.3603649143205724*I,0.09593156943905322+0.*I,0.+0.23545175618957137*I,0.31994065900383295+0.*I,0.-0.15725005978455955*I,0.08964703421230134+0.*I,0.-0.27708525375994114*I,-0.352095118093891+0.*I,0.+0.3331646455463563*I,0.2649038441905179+0.*I,0.-0.18610846150900762*I,-0.11872627564421682+0.*I,0.+0.0699646598979085*I,0.03853781298523434+0.*I,0.-0.020013525605050125*I,-0.009864151231636276+0.*I,0.+0.004638396723943585*I,0.0020897485552855938+0.*I,0.-0.0009052512112010256*I,-0.0003781678709047371+0.*I,0.+0.00015273745507753215*I,0.00005977348964909241+0.*I,0.-0.000022709662614542125*I,-8.390547070505748*^-6+0.*I,0.+3.0192853835257233*^-6*I,1.0595961980906005*^-6+0.*I,0.-3.6310202511693465*^-7*I,-1.2163225276988535*^-7+0.*I,0.+3.986917410646749*^-8*I,1.279950692782995*^-8+0.*I,0.-4.027940335340523*^-9*I,-1.2434948390992471*^-9+0.*I,0.+3.768668344211296*^-10*I,1.1220284877228508*^-10+0.*I,0.-3.2836783545395763*^-11*I,-9.45167094712613*^-12+0.*I,0.+2.677206681430826*^-12*I,7.466202163230896*^-13+0.*I,0.-2.0510104468303484*^-13*I,-5.552387496563042*^-14+0.*I,0.+1.4818960099017447*^-14*I,3.9008011819309575*^-15+0.*I,0.-1.0130962166752825*^-15*I,-2.596942817810505*^-16+0.*I,0.+6.572565967031871*^-17*I,1.64288472075263*^-17+0.*I,0.-4.0570529823577626*^-18*I,-9.900822601697489*^-19+0.*I,0.+2.388408304969915*^-19*I,5.696876062267977*^-20+0.*I,0.-1.3438939026095781*^-20*I,-3.1361552285154775*^-21+0.*I,0.+7.241597025774248*^-22*I,1.6548974850095367*^-22+0.*I,0.-3.743687231134567*^-23*I,-8.385092115161058*^-24+0.*I,0.+1.859861339664984*^-24*I,4.086007057303109*^-25+0.*I,0.-8.892866297159996*^-26*I,-1.9177142716118508*^-26+0.*I,0.+4.0982472840981395*^-27*I,8.680696591960016*^-28+0.*I,0.-1.8227232199291998*^-28*I,-3.794563697191465*^-29+0.*I,0.+7.833231590425377*^-30*I,1.603684774923032*^-30+0.*I,0.-3.256528538497655*^-31*I,-6.560027107703831*^-32+0.*I,0.+1.3110717252977989*^-32*I,2.599984884813896*^-33+0.*I,0.-5.116707430768626*^-34*I,-9.99392306021063*^-35+0.*I,0.+1.9375630178239838*^-35*I,3.729043237114332*^-36+0.*I,0.-7.125358270307578*^-37*I,-1.3518494914555072*^-37+0.*I,0.+2.5468637592458016*^-38*I,4.7651985691532705*^-39+0.*I,0.-8.855136000868295*^-40*I,-1.6345128171952794*^-40+0.*I,0.+2.9970855597915756*^-41*I,5.4596587674736986*^-42+0.*I,0.-9.881531429035228*^-43*I,-1.7770977467107546*^-43+0.*I,0.+3.1758623946885067*^-44*I,5.640394249654859*^-45+0.*I,0.-9.956070202363317*^-46*I,-1.7467454238289302*^-46+0.*I,0.+3.046254201461439*^-47*I,5.281149549959742*^-48+0.*I,0.-9.102208838641366*^-49*I,-1.5597343474193484*^-49+0.*I,0.+2.6574727201082983*^-50*I,4.5022489583992703*^-51+0.*I,0.-7.5850814882394*^-52*I,-1.2708315220961478*^-52+0.*I,0.+2.117576108104614*^-53*I,3.509450867524587*^-54+0.*I
0.371161541781296+0.*I,0.+0.33626503417402265*I,0.19585756448455155+0.*I,0.+0.23545175618957137*I,0.28401847422140786+0.*I,0.+0.007663540032007562*I,0.2662289625771962+0.*I,0.-0.27963538877498306*I,-0.09456511303885985+0.*I,0.-0.1343622743730472*I,-0.2905679648824307+0.*I,0.+0.34087682272049963*I,0.3101571216044722+0.*I,0.-0.24066919626162678*I,-0.1662263631399832+0.*I,0.+0.10470066001857568*I,0.06108813814809921+0.*I,0.-0.03337911908790251*I,-0.017219714950449945+0.*I,0.+0.008439788767795931*I,0.003949674238817437+0.*I,0.-0.0017720976874033003*I,-0.0007648703748574215+0.*I,0.+0.0003185024458092882*I,0.00012827329563274266+0.*I,0.-0.000050071500954328335*I,-0.00001897987333199181+0.*I,0.+6.997891896306736*^-6*I,2.5133697307555903*^-6+0.*I,0.-8.805181256242435*^-7*I,-3.012547847891737*^-7+0.*I,0.+1.0076640007708462*^-7*I,3.298481626245211*^-8+0.*I,0.-1.0576031646961449*^-8*I,-3.324325194782271*^-9+0.*I,0.+1.0251556620924521*^-9*I,3.1037740206882174*^-10+0.*I,0.-9.231886070499021*^-11*I,-2.699336223089042*^-11+0.*I,0.+7.76314945354035*^-12*I,2.1971787109169506*^-12+0.*I,0.-6.122893674062118*^-13*I,-1.6808002663761008*^-13+0.*I,0.+4.547111670432347*^-14*I,1.2128198041699483*^-14+0.*I,0.-3.190575350113815*^-15*I,-8.281622550570624*^-16+0.*I,0.+2.1217228625913973*^-16*I,5.3670283654055104*^-17+0.*I,0.-1.340877391221821*^-17*I,-3.3096751873985523*^-18+0.*I,0.+8.073237566304079*^-19*I,1.9466830401893604*^-19+0.*I,0.-4.6413208539628695*^-20*I,-1.0944486591686659*^-20+0.*I,0.+2.5530571818716253*^-21*I,5.893000876420245*^-22+0.*I,0.-1.3462279588513599*^-22*I,-3.0443758748070165*^-23+0.*I,0.+6.816528810757349*^-24*I,1.5114644751703852*^-24+0.*I,0.-3.3195817397264087*^-25*I,-7.222666646625809*^-26+0.*I,0.+1.5570970994461895*^-26*I,3.326673280400334*^-27+0.*I,0.-7.044509492840766*^-28*I,-1.4787845308287185*^-28+0.*I,0.+3.0777803783072945*^-29*I,6.35201909475878*^-30+0.*I,0.-1.3001341462710853*^-30*I,-2.6395233395692145*^-31+0.*I,0.+5.315947687428631*^-32*I,1.062206159234135*^-32+0.*I,0.-2.106023501744258*^-33*I,-4.143769691207664*^-34+0.*I,0.+8.092005263884111*^-35*I,1.568532467112938*^-35+0.*I,0.-3.018247898800663*^-36*I,-5.766153541909165*^-37+0.*I,0.+1.0937849785887466*^-37*I,2.0603237345042366*^-38+0.*I,0.-3.8542407338168944*^-39*I,-7.161154105294308*^-40+0.*I,0.+1.321623827174395*^-40*I,2.422992908930517*^-41+0.*I,0.-4.4132002780588377*^-42*I,-7.986364530742124*^-43+0.*I,0.+1.4360662230225992*^-43*I,2.566046918712383*^-44+0.*I,0.-4.5567329313999965*^-45*I,-8.042195857461579*^-46+0.*I,0.+1.4107830237271186*^-46*I,2.460038796007827*^-47+0.*I,0.-4.264329252674367*^-48*I,-7.348804781330829*^-49+0.*I,0.+1.2591265015529972*^-49*I,2.145050306971545*^-50+0.*I,0.-3.633701087080172*^-51*I,-6.12113589696701*^-52+0.*I,0.+1.0254461201454723*^-52*I
0.-0.26519454659901537*I,0.40624951478268806+0.*I,0.+0.07273264915367864*I,0.31994065900383295+0.*I,0.+0.007663540032007562*I,0.2894940658314061+0.*I,0.-0.18182533728475428*I,0.11520715388609169+0.*I,0.-0.2861472194440158*I,-0.22287412191928563+0.*I,0.+0.01759356664298111*I,-0.18742579488361377+0.*I,0.+0.30647715298323824*I,0.3281554338007432+0.*I,0.-0.2839480237439567*I,-0.21310399071707012+0.*I,0.+0.14364682148619523*I,0.08879161423027557+0.*I,0.-0.05102895663053771*I,-0.027537183512218944+0.*I,0.+0.014057539282517077*I,0.006828261486140586+0.*I,0.-0.0031706843586934087*I,-0.0014128945194095386+0.*I,0.+0.0006061527566328149*I,0.0002510517718907011+0.*I,0.-0.00010061948945254701*I,-0.0000391052533071794+0.*I,0.+0.000014764234575585433*I,5.42386655374797*^-6+0.*I,0.-1.9415738776926953*^-6*I,-6.781208737622119*^-7+0.*I,0.+2.313534507942261*^-7*I,7.718296336490486*^-8+0.*I,0.-2.5203689387214245*^-8*I,-8.062865057702926*^-9+0.*I,0.+2.529016957361204*^-9*I,7.783560834642042*^-10+0.*I,0.-2.352188052978231*^-10*I,-6.984159551506867*^-11+0.*I,0.+2.038762051882526*^-11*I,5.854282191005753*^-12+0.*I,0.-1.6544901709412592*^-12*I,-4.604183280596382*^-13+0.*I,0.+1.26223545516613*^-13*I,3.4104931261045424*^-14+0.*I,0.-9.085773095406526*^-15*I,-2.3875005095162146*^-15+0.*I,0.+6.190444215217686*^-16*I,1.5843400825832433*^-16+0.*I,0.-4.0037506615396333*^-17*I,-9.993422881117417*^-18+0.*I,0.+2.4644505783734894*^-18*I,6.006318887663563*^-19+0.*I,0.-1.4470954308809496*^-19*I,-3.44745987707384*^-20+0.*I,0.+8.123109240891077*^-21*I,1.893518248151563*^-21+0.*I,0.-4.367566860912486*^-22*I,-9.970734263463222*^-23+0.*I,0.+2.2533208622578792*^-23*I,5.042134669319679*^-24+0.*I,0.-1.1173394747576039*^-24*I,-2.4525378972563827*^-25+0.*I,0.+5.333149469313446*^-26*I,1.1491161597679407*^-26+0.*I,0.-2.4537383939346003*^-27*I,-5.1933330996631325*^-28+0.*I,0.+1.0896442088491892*^-28*I,2.266775910888949*^-29+0.*I,0.-4.6760628562647696*^-30*I,-9.56666214448662*^-31+0.*I,0.+1.9413657909924143*^-31*I,3.908208869183218*^-32+0.*I,0.-7.805962254021128*^-33*I,-1.547057804603888*^-33+0.*I,0.+3.0427729594693*^-34*I,5.939712374959714*^-35+0.*I,0.-1.1509132932273747*^-35*I,-2.2138498748554066*^-36+0.*I,0.+4.227929991689693*^-37*I,8.017257955796771*^-38+0.*I,0.-1.5096821608858332*^-38*I,-2.8232461156899704*^-39+0.*I,0.+5.2439231167343465*^-40*I,9.67493297966427*^-41+0.*I,0.-1.7732188810473518*^-41*I,-3.228769986612743*^-42+0.*I,0.+5.841292051976625*^-43*I,1.0500585702619*^-43+0.*I,0.-1.8757966453623045*^-44*I,-3.330117704740748*^-45+0.*I,0.+5.875815460418625*^-46*I,1.030489988127079*^-46+0.*I,0.-1.7964619680304015*^-47*I,-3.1133052784430086*^-48+0.*I,0.+5.363952273517493*^-49*I,9.188338972723436*^-50+0.*I,0.-1.5649725938575961*^-50*I,-2.6504655050253953*^-51+0.*I
-0.17297191160821376+0.*I,0.-0.37323957991723244*I,0.2819877993998233+0.*I,0.-0.15725005978455955*I,0.2662289625771962+0.*I,0.-0.18182533728475428*I,0.1708993338797461+0.*I,0.-0.2715371417235963*I,-0.0536084325617886+0.*I,0.-0.20508872835444258*I,-0.27625393201618803+0.*I,0.+0.14606940626222803*I,-0.06516180113332862+0.*I,0.+0.23708429642544182*I,0.31606192503868835+0.*I,0.-0.30996515765443144*I,-0.25430438730395777+0.*I,0.+0.1838797124121465*I,0.12050818711975972+0.*I,0.-0.07284569376496264*I,-0.041106823877446595+0.*I,0.+0.021845546000332408*I,0.011007061141236537+0.*I,0.-0.005286297375203344*I,-0.002430428717930207+0.*I,0.+0.0010735567808008942*I,0.0004569773428742309+0.*I,0.-0.00018793995004697604*I,-0.00007484709876448612+0.*I,0.+0.0000289212465310407*I,0.000010861751768895716+0.*I,0.-3.970955029241083*^-6*I,-1.4151538620307405*^-6+0.*I,0.+4.922297063859358*^-7*I,1.6729321355307127*^-7+0.*I,0.-5.561372675609857*^-8*I,-1.810036568915013*^-8+0.*I,0.+5.7725715240847264*^-9*I,1.8053994804122395*^-9+0.*I,0.-5.541387827182982*^-10*I,-1.6703249338659442*^-10+0.*I,0.+4.947612714289573*^-11*I,1.4409841250700219*^-11+0.*I,0.-4.128868815391625*^-12*I,-1.1644900049979527*^-12+0.*I,0.+3.234326327873196*^-13*I,8.850612530635426*^-14+0.*I,0.-2.3872109849061534*^-14*I,-6.349102352009873*^-15+0.*I,0.+1.6657289414421012*^-15*I,4.3124530880494733*^-16+0.*I,0.-1.1021022386146426*^-16*I,-2.781241392778637*^-17+0.*I,0.+6.932815514827149*^-18*I,1.7075095387677512*^-18+0.*I,0.-4.1564400240395473*^-19*I,-1.0002337866343841*^-19+0.*I,0.+2.3802065691151256*^-20*I,5.602314961027298*^-21+0.*I,0.-1.3045543505399272*^-21*I,-3.0060512147543645*^-22+0.*I,0.+6.855890172919293*^-23*I,1.5479415796142732*^-23+0.*I,0.-3.460628058468661*^-24*I,-7.662103033093998*^-25+0.*I,0.+1.6804038179500552*^-25*I,3.6511431951149464*^-26+0.*I,0.-7.86081756371654*^-27*I,-1.6772649053328262*^-27+0.*I,0.+3.5473138880809916*^-28*I,7.437519690275729*^-29+0.*I,0.-1.5461493885617128*^-29*I,-3.187364296360498*^-30+0.*I,0.+6.516718222686168*^-31*I,1.32160382164692*^-31+0.*I,0.-2.6589182948116814*^-32*I,-5.3075556266645505*^-33+0.*I,0.+1.0512905967666534*^-33*I,2.0665259678097656*^-34+0.*I,0.-4.031795339336415*^-35*I,-7.808071998754718*^-36+0.*I,0.+1.5011484794361193*^-36*I,2.8653880834012075*^-37+0.*I,0.-5.430844528468352*^-38*I,-1.0221587233139389*^-38+0.*I,0.+1.9106366564816998*^-39*I,3.5472131314161705*^-40+0.*I,0.-6.541621309423435*^-41*I,-1.19842520778426*^-41+0.*I,0.+2.1812295340488654*^-42*I,3.944511389985089*^-43+0.*I,0.-7.087973010439346*^-44*I,-1.2656761109022099*^-44+0.*I,0.+2.2460976291035882*^-45*I,3.961623481071767*^-46+0.*I,0.-6.945259714719208*^-47*I,-1.210335981744283*^-47+0.*I,0.+2.096796344966942*^-48*I,3.6113483747640736*^-49+0.*I,0.-6.184073345509557*^-50*I
0.+0.10445114046183472*I,-0.2907623847815592+0.*I,0.-0.36978662467229395*I,0.08964703421230134+0.*I,0.-0.27963538877498306*I,0.11520715388609169+0.*I,0.-0.2715371417235963*I,0.006928410120644745+0.*I,0.-0.2579133270321549*I,-0.18463151008103496+0.*I,0.-0.07830870205763316*I,-0.25809688724452684+0.*I,0.+0.23059847248043233*I,0.054365597997127806+0.*I,0.+0.14443008515369646*I,0.2754911465747723+0.*I,0.-0.3150585492529454*I,-0.2852668190138604+0.*I,0.+0.22209322365864323*I,0.15454957966549931+0.*I,0.-0.0983088528776548*I,-0.05800741542900707+0.*I,0.+0.03208126935723637*I,0.016759799311972+0.*I,0.-0.008320677517795042*I,-0.003944798552143508+0.*I,0.+0.0017930592096816805*I,0.0007839959168184885+0.*I,0.-0.00033068259173606255*I,-0.00013487942029979195+0.*I,0.+0.000053313670854985715*I,0.000020459748116505927+0.*I,0.-7.635701536677478*^-6*I,-2.7754007645144386*^-6+0.*I,0.+9.837994456903712*^-7*I,3.40495989137385*^-7+0.*I,0.-1.15189957041039*^-7*I,-3.81281381895032*^-8+0.*I,0.+1.2359472737075234*^-8*I,3.926818868104391*^-9+0.*I,0.-1.223780500972608*^-9*I,-3.743675235943528*^-10+0.*I,0.+1.1248971239334995*^-10*I,3.322121958833225*^-11+0.*I,0.-9.648430845570544*^-12*I,-2.757212415362987*^-12+0.*I,0.+7.75667540099698*^-13*I,2.1492107339286488*^-13+0.*I,0.-5.867787659832796*^-14*I,-1.5792275693245248*^-14+0.*I,0.+4.1914352610271215*^-15*I,1.097468274381205*^-15+0.*I,0.-2.8358758093069206*^-16*I,-7.234281212598227*^-17+0.*I,0.+1.822451996699872*^-17*I,4.535259363475779*^-18+0.*I,0.-1.1152184670441725*^-18*I,-2.710504723108899*^-19+0.*I,0.+6.513102344660523*^-20*I,1.5476871323626128*^-20+0.*I,0.-3.6378200894612284*^-21*I,-8.45985281575502*^-22+0.*I,0.+1.9469039202941217*^-22*I,4.4348506088465045*^-23+0.*I,0.-1.000127050344967*^-23*I,-2.233358871280966*^-24+0.*I,0.+4.939365812501584*^-25*I,1.0821121789158554*^-25+0.*I,0.-2.3487562489351837*^-26*I,-5.051746750522217*^-27+0.*I,0.+1.0768468013669666*^-27*I,2.275324242219236*^-28+0.*I,0.-4.7662368956291564*^-29*I,-9.899530978909802*^-30+0.*I,0.+2.039021772547009*^-30*I,4.165402030312351*^-31+0.*I,0.-8.440680292147686*^-32*I,-1.696833627126509*^-32+0.*I,0.+3.384514942508554*^-33*I,6.69886747530352*^-34+0.*I,0.-1.3158456252061198*^-34*I,-2.5654078049467134*^-35+0.*I,0.+4.964821751014871*^-36*I,9.538787295088919*^-37+0.*I,0.-1.8195754633628326*^-37*I,-3.4464998240517105*^-38+0.*I,0.+6.482766676842329*^-39*I,1.2110385136404656*^-39+0.*I,0.-2.247042688523904*^-40*I,-4.1415202638661604*^-41+0.*I,0.+7.583009828952159*^-42*I,1.3794122415891073*^-42+0.*I,0.-2.4931790795997877*^-43*I,-4.4777022088400005*^-44+0.*I,0.+7.99160085488824*^-45*I,1.417499333710871*^-45+0.*I,0.-2.4989368429617224*^-46*I,-4.3788803659322696*^-47+0.*I,0.+7.627417977639303*^-48*I,1.3207761701334822*^-48+0.*I
