0.06922773128290567+0.*I,0.15998508495966934+0.*I,0.26143510023959865+0.*I,0.3488210340238739+0.*I,0.40306219581262914+0.*I,0.41656853351232076+0.*I,0.3930160018282121+0.*I,0.3432895712622527+0.*I,0.2804884702120218+0.*I,0.21606934535957467+0.*I,0.15790378967536858+0.*I,0.11002607173787886+0.*I,0.07340140646381843+0.*I,0.04704701810139171+0.*I,0.0290581179115975+0.*I,0.017338888316126053+0.*I,0.01001753007413164+0.*I,0.005614816807550985+0.*I,0.0030584313433116342+0.*I,0.0016215163508437474+0.*I,0.0008379261257377177+0.*I,0.00042256690561525854+0.*I,0.00020820134837871794+0.*I,0.00010032727508185969+0.*I,0.00004732741596506781+0.*I,0.00002187470403486314+0.*I,9.914136835598035*^-6+0.*I,4.409328177787482*^-6+0.*I,1.925718511035162*^-6+0.*I,8.264055081589982*^-7+0.*I,3.486839625999291*^-7+0.*I,1.4472732095920993*^-7+0.*I,5.912551421890009*^-8+0.*I,2.3785777824103352*^-8+0.*I,9.427082254506096*^-9+0.*I,3.6824992861451435*^-9+0.*I,1.4183741838711428*^-9+0.*I,5.388766342919434*^-10+0.*I,2.0202120243452136*^-10+0.*I,7.475909669860033*^-11+0.*I,2.7317027924001136*^-11+0.*I,9.859182715983283*^-12+0.*I,3.5157312325527635*^-12+0.*I,1.2390271884306877*^-12+0.*I,4.316720155979945*^-13+0.*I,1.4871234957789446*^-13+0.*I,5.067193821673406*^-14+0.*I,1.7081184534933812*^-14+0.*I,5.697663058984496*^-15+0.*I,1.881040385882557*^-15+0.*I,6.14769785523338*^-16+0.*I,1.9894215763807037*^-16+0.*I,6.375651191467093*^-17+0.*I,2.0238858369969*^-17+0.*I,6.364855206470137*^-18+0.*I,1.983382973428922*^-18+0.*I,6.125082803499508*^-19+0.*I,1.8748819732041333*^-19+0.*I,5.68930653285644*^-20+0.*I,1.7117199992374008*^-20+0.*I,5.10688992066671*^-21+0.*I,1.5110922431907753*^-21+0.*I,4.435009235319814*^-22+0.*I,1.2912895928366034*^-22+0.*I,3.7302081006609613*^-23+0.*I,1.0692414337855097*^-23+0.*I,3.041607769332897*^-24+0.*I,8.587469439819763*^-25+0.*I,2.406634539063763*^-25+0.*I,6.695530564530099*^-26+0.*I,1.8494192507802592*^-26+0.*I,5.072307763611555*^-27+0.*I,1.381461370769002*^-27+0.*I,3.736600885646452*^-28+0.*I,1.0038301823888561*^-28+0.*I,2.6787304526771196*^-29+0.*I,7.101034388131456*^-30+0.*I,1.8701465923665467*^-30+0.*I,4.8935918697441405*^-31+0.*I,1.2723705173936824*^-31+0.*I,3.287516951610736*^-32+0.*I,8.44160231204417*^-33+0.*I,2.1543554481065648*^-33+0.*I,5.464843259131449*^-34+0.*I,1.377962707422715*^-34+0.*I,3.454040283812877*^-35+0.*I,8.607510670674942*^-36+0.*I,2.1326389681857294*^-36+0.*I,5.253822564911689*^-37+0.*I,1.2870036991518566*^-37+0.*I,3.1351472075489126*^-38+0.*I,7.59515494931791*^-39+0.*I,1.8299622116363184*^-39+0.*I,4.385307426946143*^-40+0.*I,1.0452869170010402*^-40+0.*I,2.478409751096035*^-41+0.*I,5.845704925519803*^-42+0.*I,1.3716724613721252*^-42+0.*I,3.2021139213884968*^-43+0.*I,7.437356142662946*^-44+0.*I
-0.15998508495966934+0.*I,-0.3004973331563043+0.*I,-0.3779226767506853+0.*I,-0.35330551512841063+0.*I,-0.23383349017319985+0.*I,-0.061414196230490666+0.*I,0.11212151676275413+0.*I,0.24648140478011124+0.*I,0.32276149892192185+0.*I,0.3421297840897197+0.*I,0.31835606676651834+0.*I,0.269437692643696+0.*I,0.21151105669219836+0.*I,0.15592701316679483+0.*I,0.10888059711465303+0.*I,0.07247148644722201+0.*I,0.04620507049847812+0.*I,0.028327509347551443+0.*I,0.016753624329810396+0.*I,0.0095840735967076+0.*I,0.0053151967430628225+0.*I,0.0028633090123221417+0.*I,0.0015008617651919875+0.*I,0.0007666425498331331+0.*I,0.0003821277422944885+0.*I,0.00018608470264019583+0.*I,0.0000886280014343148+0.*I,0.00004132542158671235+0.*I,0.000018881641755630643+0.*I,8.460490836511394*^-6+0.*I,3.7206017646874706*^-6+0.*I,1.6069257244916308*^-6+0.*I,6.820624697785545*^-7+0.*I,2.846813573044733*^-7+0.*I,1.1690776669578327*^-7+0.*I,4.726112563627349*^-8+0.*I,1.881713711734662*^-8+0.*I,7.382291010409709*^-9+0.*I,2.854988261057221*^-9+0.*I,1.088853950545091*^-9+0.*I,4.0968847095870953*^-10+0.*I,1.5212978111133388*^-10+0.*I,5.5769962062439434*^-11+0.*I,2.0190803208963334*^-11+0.*I,7.2211838098974344*^-12+0.*I,2.5520701067139707*^-12+0.*I,8.915135260659369*^-13+0.*I,3.0791473873651224*^-13+0.*I,1.0517463517068385*^-13+0.*I,3.5536562570769636*^-14+0.*I,1.188023294524113*^-14+0.*I,3.930579677639396*^-15+0.*I,1.28725118746403*^-15+0.*I,4.1738247026838467*^-16+0.*I,1.340154661417649*^-16+0.*I,4.261943728954335*^-17+0.*I,1.3426774258327605*^-17+0.*I,4.191051430035137*^-18+0.*I,1.2963878628828587*^-18+0.*I,3.9744612760440446*^-19+0.*I,1.2078725330568556*^-19+0.*I,3.6393955583756045*^-20+0.*I,1.087342288127894*^-20+0.*I,3.221762801626403*^-21+0.*I,9.468266739258882*^-22+0.*I,2.7602885329330575*^-22+0.*I,7.983643804075398*^-23+0.*I,2.2912070904293326*^-23+0.*I,6.525236171805866*^-24+0.*I,1.844367273207943*^-24+0.*I,5.174482530661188*^-25+0.*I,1.4411274756608505*^-25+0.*I,3.9847405394806757*^-26+0.*I,1.0939683751683353*^-26+0.*I,2.9823607589541363*^-27+0.*I,8.074370564493696*^-28+0.*I,2.1711583705686987*^-28+0.*I,5.798942055240164*^-29+0.*I,1.538577983581399*^-29+0.*I,4.055475138488671*^-30+0.*I,1.0620683669751158*^-30+0.*I,2.7636800733792566*^-31+0.*I,7.146325096527327*^-32+0.*I,1.8364188533525438*^-32+0.*I,4.690164799668778*^-33+0.*I,1.1905960740017972*^-33+0.*I,3.004225865618872*^-34+0.*I,7.535699229733481*^-35+0.*I,1.879176999131555*^-35+0.*I,4.659020115581855*^-36+0.*I,1.1485057534446983*^-36+0.*I,2.815216014272958*^-37+0.*I,6.862112973026087*^-38+0.*I,1.6634073208281962*^-38+0.*I,4.0101477949760315*^-39+0.*I,9.615436841152486*^-40+0.*I,2.293241635262473*^-40+0.*I,5.440358550757948*^-41+0.*I,1.2838856993319152*^-41+0.*I,3.014186040561674*^-42+0.*I
0.26143510023959865+0.*I,0.3779226767506853+0.*I,0.3170743167511851+0.*I,0.1144853515857764+0.*I,-0.11753706887832231+0.*I,-0.26936493986623444+0.*I,-0.28959271261862163+0.*I,-0.19302046338785303+0.*I,-0.03446876223540681+0.*I,0.1255988267517722+0.*I,0.24479289487321995+0.*I,0.3063171739789393+0.*I,0.31435005529223364+0.*I,0.2844457856755869+0.*I,0.23461995222487494+0.*I,0.17975456637950038+0.*I,0.1294756093309808+0.*I,0.08841917373758934+0.*I,0.057605066842789134+0.*I,0.03597659549708159+0.*I,0.0216218234497834+0.*I,0.012544210513539308+0.*I,0.00704393086197004+0.*I,0.0038368826425710244+0.*I,0.002031284456315403+0.*I,0.0010469405372258759+0.*I,0.0005261089958954937+0.*I,0.00025810930216070517+0.*I,0.00012377066827172367+0.*I,0.0000580736780048696+0.*I,0.000026687424001194852+0.*I,0.000012022111586564674+0.*I,5.3131298100991125*^-6+0.*I,2.3053468636743696*^-6+0.*I,9.827297864551408*^-7+0.*I,4.1182984459645574*^-7+0.*I,1.6976248230343114*^-7+0.*I,6.887200504636575*^-8+0.*I,2.7513262193584364*^-8+0.*I,1.0827966921822969*^-8+0.*I,4.200022078191109*^-9+0.*I,1.6063448678923635*^-9+0.*I,6.060113317563427*^-10+0.*I,2.2560044601815606*^-10+0.*I,8.290296835582468*^-11+0.*I,3.008268920207842*^-11+0.*I,1.0782456661837183*^-11+0.*I,3.818602004236294*^-12+0.*I,1.3365998339426796*^-12+0.*I,4.62516815852416*^-13+0.*I,1.5826906630558997*^-13+0.*I,5.3569190074632477*^-14+0.*I,1.793857736732658*^-14+0.*I,5.9444773072622365*^-15+0.*I,1.949785351691557*^-15+0.*I,6.331376857611733*^-16+0.*I,2.0357988089147272*^-16+0.*I,6.483067159438718*^-17+0.*I,2.0451047117590026*^-17+0.*I,6.391713048219796*^-18+0.*I,1.979521022180718*^-18+0.*I,6.07597256669669*^-19+0.*I,1.8486447255444028*^-19+0.*I,5.576218203370773*^-20+0.*I,1.6677812573952278*^-20+0.*I,4.94667778607738*^-21+0.*I,1.4552025835282027*^-21+0.*I,4.246456803968409*^-22+0.*I,1.2293615317805152*^-22+0.*I,3.5313163753244937*^-23+0.*I,1.0065850514693421*^-23+0.*I,2.8475560186266378*^-24+0.*I,7.9956097524564*^-25+0.*I,2.228622409630377*^-25+0.*I,6.166995796167591*^-26+0.*I,1.6943704799303895*^-26+0.*I,4.6225825948740954*^-27+0.*I,1.2524065696847604*^-27+0.*I,3.3700157845855946*^-28+0.*I,9.007098688792509*^-29+0.*I,2.3913527890093925*^-29+0.*I,6.307342739244094*^-30+0.*I,1.6528390365318026*^-30+0.*I,4.303604712578958*^-31+0.*I,1.1134924391065782*^-31+0.*I,2.8630554753178044*^-32+0.*I,7.316333492360267*^-33+0.*I,1.858280546599962*^-33+0.*I,4.691536982911602*^-34+0.*I,1.1774333528978313*^-34+0.*I,2.937685887782658*^-35+0.*I,7.287054294715379*^-36+0.*I,1.7972371205591895*^-36+0.*I,4.407516176398812*^-37+0.*I,1.0748439095094248*^-37+0.*I,2.6066756947410834*^-38+0.*I,6.287026464621634*^-39+0.*I,1.508155915412782*^-39+0.*I,3.598448436383124*^-40+0.*I,8.540381892947186*^-41+0.*I
-0.3488210340238739+0.*I,-0.35330551512841063+0.*I,-0.1144853515857764+0.*I,0.16432168833924674+0.*I,0.2890206939311819+0.*I,0.2076617570644568+0.*I,0.00545091194867375+0.*I,-0.1848216981342116+0.*I,-0.26921098579078845+0.*I,-0.22728248331978307+0.*I,-0.0973050564846104+0.*I,0.06003755090770285+0.*I,0.1932112818431686+0.*I,0.27484867080968467+0.*I,0.3014303321557149+0.*I,0.28478777134854955+0.*I,0.24237193757997744+0.*I,0.19023989325778068+0.*I,0.13972202293646974+0.*I,0.09696762766455988+0.*I,0.06404214869749346+0.*I,0.040468794811156956+0.*I,0.024571484183002822+0.*I,0.014384382362009729+0.*I,0.008142091930812369+0.*I,0.004466927714616386+0.*I,0.002380146042344699+0.*I,0.0012339434156704602+0.*I,0.0006233953364987344+0.*I,0.00030733356332272415+0.*I,0.00014803727136829926+0.*I,0.00006974750565665567+0.*I,0.00003217498313996926+0.*I,0.000014545737953650963+0.*I,6.449742089385744*^-6+0.*I,2.8071753043716194*^-6+0.*I,1.2001140251365952*^-6+0.*I,5.042934421574742*^-7+0.*I,2.0840756062619556*^-7+0.*I,8.475321089370263*^-8+0.*I,3.393424533605*^-8+0.*I,1.3383559398834575*^-8+0.*I,5.201818620192491*^-9+0.*I,1.9933133979573993*^-9+0.*I,7.533702477610543*^-10+0.*I,2.809438437150335*^-10+0.*I,1.0341064955355225*^-10+0.*I,3.7583204976063373*^-11+0.*I,1.349104329000266*^-11+0.*I,4.784688641790525*^-12+0.*I,1.6770457344493143*^-12+0.*I,5.810851293449745*^-13+0.*I,1.9909169046757268*^-13+0.*I,6.746750399711362*^-14+0.*I,2.2618770848037214*^-14+0.*I,7.503715118831804*^-15+0.*I,2.4638400145584933*^-15+0.*I,8.008834938149879*^-16+0.*I,2.5777152321885647*^-16+0.*I,8.216632144048882*^-17+0.*I,2.5943424336873596*^-17+0.*I,8.115465131605105*^-18+0.*I,2.5155176208705488*^-18+0.*I,7.727544804683699*^-19+0.*I,2.35302035196099*^-19+0.*I,7.10308642126558*^-20+0.*I,2.1260364433239147*^-20+0.*I,6.3104335766882885*^-21+0.*I,1.8576896718042475*^-21+0.*I,5.424643209788996*^-22+0.*I,1.5714837744674835*^-22+0.*I,4.5169385355573135*^-23+0.*I,1.2883300460412612*^-23+0.*I,3.646785620285996*^-24+0.*I,1.024574097873004*^-24+0.*I,2.8574257056784136*^-25+0.*I,7.911374101368758*^-26+0.*I,2.1748028150034036*^-26+0.*I,5.936399568438873*^-27+0.*I,1.6091801396752134*^-27+0.*I,4.33217837192838*^-28+0.*I,1.1584273363754233*^-28+0.*I,3.0770293388296253*^-29+0.*I,8.119576172233114*^-30+0.*I,2.1286853003884676*^-30+0.*I,5.545011565737597*^-31+0.*I,1.435297484694187*^-31+0.*I,3.6920241925147375*^-32+0.*I,9.43852445025642*^-33+0.*I,2.3982452566231605*^-33+0.*I,6.057105927519*^-34+0.*I,1.520723356503429*^-34+0.*I,3.795590716482387*^-35+0.*I,9.418517835624529*^-36+0.*I,2.3237478638162058*^-36+0.*I,5.700687591433162*^-37+0.*I,1.3906734965108157*^-37+0.*I,3.373728153454676*^-38+0.*I,8.139704333827265*^-39+0.*I,1.9532007930664165*^-39+0.*I
0.40306219581262914+0.*I,0.23383349017319985+0.*I,-0.11753706887832231+0.*I,-0.2890206939311819+0.*I,-0.16964130175732783+0.*I,0.08318210200056991+0.*I,0.24803415114617355+0.*I,0.2207720812183891+0.*I,0.04969554912457872+0.*I,-0.14119190086227407+0.*I,-0.24692930899508495+0.*I,-0.23073548374855535+0.*I,-0.11926726570045823+0.*I,0.030729353782240815+0.*I,0.16589247073323166+0.*I,0.25464547401137516+0.*I,0.28951512249416755+0.*I,0.27984063060387143+0.*I,0.24211116210455488+0.*I,0.19247113681297595+0.*I,0.14282559770561734+0.*I,0.09997736368498128+0.*I,0.06651542236306827+0.*I,0.04229921638019567+0.*I,0.025826221706954856+0.*I,0.015193701370962107+0.*I,0.008638220512514222+0.*I,0.00475798099593366+0.*I,0.0025443750081279525+0.*I,0.00132341982956615+0.*I,0.0006706107755023867+0.*I,0.0003315251809372623+0.*I,0.00016009759081438604+0.*I,0.00007560802416922287+0.*I,0.000034955081568603454+0.*I,0.000015834907422658096+0.*I,7.034795908283853*^-6+0.*I,3.0672939755484933*^-6+0.*I,1.3135221460266054*^-6+0.*I,5.528201879656135*^-7+0.*I,2.288022144679636*^-7+0.*I,9.317791103915263*^-8+0.*I,3.735699521768899*^-8+0.*I,1.4752032185557255*^-8+0.*I,5.740554408647982*^-9+0.*I,2.2022504278717623*^-9+0.*I,8.332360727398362*^-10+0.*I,3.11046509162955*^-10+0.*I,1.1460316022425757*^-10+0.*I,4.168995077126929*^-11+0.*I,1.49786050233819*^-11+0.*I,5.3168080229465765*^-12+0.*I,1.8650820714435373*^-12+0.*I,6.467460899036467*^-13+0.*I,2.2175548180871978*^-13+0.*I,7.520211520124869*^-14+0.*I,2.5229367561053852*^-14+0.*I,8.375372384007235*^-15+0.*I,2.751818867625755*^-15+0.*I,8.950472552202333*^-16+0.*I,2.882512055936949*^-16+0.*I,9.193490264205927*^-17+0.*I,2.904394123350767*^-17+0.*I,9.090234390563738*^-18+0.*I,2.819126763558659*^-18+0.*I,8.664567682760903*^-19+0.*I,2.6396241430970247*^-19+0.*I,7.97200946826775*^-20+0.*I,2.3872026475113248*^-20+0.*I,7.088747947529203*^-21+0.*I,2.0877063450922467*^-21+0.*I,6.098847236220802*^-22+0.*I,1.7675083723911522*^-22+0.*I,5.082362823008087*^-23+0.*I,1.450152416741023*^-23+0.*I,4.1063608607540314*^-24+0.*I,1.1541071766747318*^-24+0.*I,3.219803151817379*^-25+0.*I,8.917719092873776*^-26+0.*I,2.4522531448308006*^-26+0.*I,6.695889781990594*^-27+0.*I,1.815624157688141*^-27+0.*I,4.889452551613248*^-28+0.*I,1.3078319864356018*^-28+0.*I,3.474887966181016*^-29+0.*I,9.1720291039695*^-30+0.*I,2.405267675771244*^-30+0.*I,6.26716899014122*^-31+0.*I,1.6226508335269363*^-31+0.*I,4.175026189459413*^-32+0.*I,1.0675978391868482*^-32+0.*I,2.713336033758568*^-33+0.*I,6.854553057922608*^-34+0.*I,1.7213367289161934*^-34+0.*I,4.297287193266267*^-35+0.*I,1.0665832649560723*^-35+0.*I,2.6320630368115397*^-36+0.*I,6.458438962095749*^-37+0.*I,1.5758560738291544*^-37+0.*I,3.823759710333829*^-38+0.*I
-0.41656853351232076+0.*I,-0.061414196230490666+0.*I,0.26936493986623444+0.*I,0.2076617570644568+0.*I,-0.08318210200056991+0.*I,-0.25561077893686923+0.*I,-0.16522417811833173+0.*I,0.06530796320223119+0.*I,0.22789623528341704+0.*I,0.21259672022211+0.*I,0.05552823966078083+0.*I,-0.12778808202266612+0.*I,-0.23419004441264363+0.*I,-0.22407176075095148+0.*I,-0.12003136973130489+0.*I,0.02415571873258962+0.*I,0.15630709638668416+0.*I,0.2446216104010126+0.*I,0.2807361236699946+0.*I,0.27304082854186373+0.*I,0.23733068811295963+0.*I,0.18937783699941513+0.*I,0.1409699787591106+0.*I,0.09894305359830789+0.*I,0.0659812992241376+0.*I,0.04204635545700367+0.*I,0.02571928848246263+0.*I,0.01515599283614792+0.*I,0.008629802802039146+0.*I,0.004759899740607415+0.*I,0.002548620815336592+0.*I,0.0013271730025272476+0.*I,0.0006732373875058925+0.*I,0.00033315656066341753+0.*I,0.00016103520283224717+0.*I,0.0000761169285801227+0.*I,0.0000352189882037488+0.*I,0.00001596663692365143+0.*I,7.098408567066008*^-6+0.*I,3.097122896729073*^-6+0.*I,1.3271423950221558*^-6+0.*I,5.58889594204394*^-7+0.*I,2.3144644015599022*^-7+0.*I,9.430585223089972*^-8+0.*I,3.782868306131883*^-8+0.*I,1.4945616896875877*^-8+0.*I,5.818599034488248*^-9+0.*I,2.2331839598047455*^-9+0.*I,8.452989263963535*^-10+0.*I,3.156776869525908*^-10+0.*I,1.163546721744186*^-10+0.*I,4.23428575795683*^-11+0.*I,1.5218610979388743*^-11+0.*I,5.403849179867828*^-12+0.*I,1.8962381786207684*^-12+0.*I,6.577576418675215*^-13+0.*I,2.2559962843693409*^-13+0.*I,7.652812373228537*^-14+0.*I,2.568146002689381*^-14+0.*I,8.527768561219362*^-15+0.*I,2.80262433666681*^-15+0.*I,9.11802598973665*^-16+0.*I,2.93719015021193*^-16+0.*I,9.370092222234016*^-17+0.*I,2.96086174783155*^-17+0.*I,9.269014957811951*^-18+0.*I,2.87518615579024*^-18+0.*I,8.838696289074258*^-19+0.*I,2.6932122111942464*^-19+0.*I,8.135435540691608*^-20+0.*I,2.4366002168205025*^-20+0.*I,7.236758762520396*^-21+0.*I,2.1316761675935576*^-21+0.*I,6.228373076568271*^-22+0.*I,1.805349413877564*^-22+0.*I,5.192019939857919*^-23+0.*I,1.4816761409635666*^-23+0.*I,4.196273950639258*^-24+0.*I,1.179554890955833*^-24+0.*I,3.2912805843112786*^-25+0.*I,9.116986133771391*^-26+0.*I,2.507397202250151*^-26+0.*I,6.84738796418796*^-27+0.*I,1.8569487700647423*^-27+0.*I,5.001383082229407*^-28+0.*I,1.337939237098639*^-28+0.*I,3.5553182175411453*^-29+0.*I,9.385449200396215*^-30+0.*I,2.461522440945591*^-30+0.*I,6.414478521134909*^-31+0.*I,1.6609763670733776*^-31+0.*I,4.2741022330776175*^-32+0.*I,1.0930490487218298*^-32+0.*I,2.7783105111953312*^-33+0.*I,7.019409570235031*^-34+0.*I,1.7629116868280806*^-34+0.*I,4.4015075430213773*^-35+0.*I,1.0925549429376227*^-35+0.*I,2.6964066219255656*^-36+0.*I,6.6169277308369565*^-37+0.*I
0.3930160018282121+0.*I,-0.11212151676275413+0.*I,-0.28959271261862163+0.*I,-0.00545091194867375+0.*I,0.24803415114617355+0.*I,0.16522417811833173+0.*I,-0.09972827542199778+0.*I,-0.2400779999073195+0.*I,-0.1395999803914035+0.*I,0.07853811449050858+0.*I,0.2220724788843827+0.*I,0.1957486134622034+0.*I,0.040229442941965766+0.*I,-0.13331553199340002+0.*I,-0.22903039920301865+0.*I,-0.21257622858825145+0.*I,-0.10802346465428529+0.*I,0.032313195407041924+0.*I,0.15883358396780886+0.*I,0.24197032737565574+0.*I,0.2745899144450689+0.*I,0.26533453193898676+0.*I,0.22963132765788716+0.*I,0.1826548411492139+0.*I,0.13563535052554243+0.*I,0.09501468297791252+0.*I,0.06326133301182664+0.*I,0.04025976766634683+0.*I,0.02459880753564742+0.*I,0.014481708297564752+0.*I,0.008238936042529501+0.*I,0.00454095684506043+0.*I,0.0024298018062545654+0.*I,0.0012645615350056886+0.*I,0.0006411408741471403+0.*I,0.00031712364190289335+0.*I,0.0001532199077914887+0.*I,0.00007239462463148664+0.*I,0.00003348475289261061+0.*I,0.000015175448448805762+0.*I,6.744630362781963*^-6+0.*I,2.9419455362844398*^-6+0.*I,1.2603222774981823*^-6+0.*I,5.306228603482457*^-7+0.*I,2.1969158278767494*^-7+0.*I,8.949751436514663*^-8+0.*I,3.589292033877333*^-8+0.*I,1.4178227823670166*^-8+0.*I,5.518891847568381*^-9+0.*I,2.117813429016715*^-9+0.*I,8.015069379632627*^-10+0.*I,2.9928042994570715*^-10+0.*I,1.1029583754837703*^-10+0.*I,4.0132799452532355*^-11+0.*I,1.4422521515021187*^-11+0.*I,5.120577768356588*^-12+0.*I,1.7966384259589061*^-12+0.*I,6.231434841684727*^-13+0.*I,2.1370616020409933*^-13+0.*I,7.248668411465415*^-14+0.*I,2.4323006352053778*^-14+0.*I,8.075976937732306*^-15+0.*I,2.6539229553810015*^-15+0.*I,8.633552582384234*^-16+0.*I,2.780913662543172*^-16+0.*I,8.870894022090583*^-17+0.*I,2.8029219913102504*^-17+0.*I,8.773987684724318*^-18+0.*I,2.721454597695479*^-18+0.*I,8.365580669436874*^-19+0.*I,2.5488966160114534*^-19+0.*I,7.699050621384748*^-20+0.*I,2.305771522484576*^-20+0.*I,6.847823718733458*^-21+0.*I,2.0170051337418387*^-21+0.*I,5.893027435990237*^-22+0.*I,1.708063132210355*^-22+0.*I,4.912001661042386*^-23+0.*I,1.4017017320540076*^-23+0.*I,3.969601931527216*^-24+0.*I,1.115790573277701*^-24+0.*I,3.113231554116224*^-25+0.*I,8.623435988137178*^-26+0.*I,2.37156616888256*^-26+0.*I,6.476205290100918*^-27+0.*I,1.7562229084255126*^-27+0.*I,4.7299259311688985*^-28+0.*I,1.2652768271237207*^-28+0.*I,3.362118447340917*^-29+0.*I,8.875143165567622*^-30+0.*I,2.3276102714099204*^-30+0.*I,6.065328894252898*^-31+0.*I,1.5705195499684726*^-31+0.*I,4.0412157557966616*^-32+0.*I,1.0334616169345133*^-32+0.*I,2.6267780026137603*^-33+0.*I,6.636381849123864*^-34+0.*I,1.6666708133981347*^-34+0.*I,4.161112889819937*^-35+0.*I,1.0328574409632401*^-35+0.*I
-0.3432895712622527+0.*I,0.24648140478011124+0.*I,0.19302046338785303+0.*I,-0.1848216981342116+0.*I,-0.2207720812183891+0.*I,0.06530796320223119+0.*I,0.2400779999073195+0.*I,0.10997380610726018+0.*I,-0.1347171135200728+0.*I,-0.22689256244327663+0.*I,-0.10010371139942874+0.*I,0.10740110497137742+0.*I,0.2211556922888602+0.*I,0.17127124638755792+0.*I,0.011515647359074972+0.*I,-0.14958619744465126+0.*I,-0.22702927530719666+0.*I,-0.1965671727808567+0.*I,-0.0869207436394652+0.*I,0.0503247680171216+0.*I,0.169157134426169+0.*I,0.24384065742036368+0.*I,0.2698106731303062+0.*I,0.25669772977076766+0.*I,0.2197369866447968+0.*I,0.17333378826649207+0.*I,0.12785969913342637+0.*I,0.08907689933863548+0.*I,0.059033096986180394+0.*I,0.03741902975247714+0.*I,0.022783481446689072+0.*I,0.013371746740040276+0.*I,0.007586603494708732+0.*I,0.0041711216892017875+0.*I,0.0022269374922010716+0.*I,0.0011566350699414674+0.*I,0.0005853350937383028+0.*I,0.0002890281276875489+0.*I,0.0001394262832122+0.*I,0.00006578161635464747+0.*I,0.00003038499567378906+0.*I,0.000013753325358940272+0.*I,6.105405673158694*^-6+0.*I,2.660196347396906*^-6+0.*I,1.1384468550209495*^-6+0.*I,4.788460048334587*^-7+0.*I,1.980735070411871*^-7+0.*I,8.062119082308434*^-8+0.*I,3.230670263556186*^-8+0.*I,1.2751758692543226*^-8+0.*I,4.959998364196869*^-9+0.*I,1.9020186104489757*^-9+0.*I,7.193603212741107*^-10+0.*I,2.6843756338759654*^-10+0.*I,9.886954816961333*^-11+0.*I,3.5954491097962454*^-11+0.*I,1.2913862675263473*^-11+0.*I,4.5825319379067816*^-12+0.*I,1.6070463831934861*^-12+0.*I,5.571164765705434*^-13+0.*I,1.909737479813934*^-13+0.*I,6.474727712606311*^-14+0.*I,2.1716741688122397*^-14+0.*I,7.20764980974585*^-15+0.*I,2.3676351227276176*^-15+0.*I,7.69928058558925*^-16+0.*I,2.479066679577439*^-16+0.*I,7.905217398973803*^-17+0.*I,2.496942250571785*^-17+0.*I,7.813590175813764*^-18+0.*I,2.4227891918526407*^-18+0.*I,7.445195702550018*^-19+0.*I,2.2677860661645374*^-19+0.*I,6.84795671659062*^-20+0.*I,2.0503028306339696*^-20+0.*I,6.087457980595909*^-21+0.*I,1.7925680700957625*^-21+0.*I,5.235953563846993*^-22+0.*I,1.5172361538827936*^-22+0.*I,4.3621725191767326*^-23+0.*I,1.2445088906818036*^-23+0.*I,3.52362983509651*^-24+0.*I,9.902154105329658*^-25+0.*I,2.762261063359195*^-25+0.*I,7.649665987820722*^-26+0.*I,2.1033358780898184*^-26+0.*I,5.742586871238926*^-27+0.*I,1.5569778166938654*^-27+0.*I,4.1925195699977995*^-28+0.*I,1.121311699873511*^-28+0.*I,2.9790366167785153*^-29+0.*I,7.862526992178686*^-30+0.*I,2.0616875326099167*^-30+0.*I,5.371486810572025*^-31+0.*I,1.3906338627958904*^-31+0.*I,3.577770206189063*^-32+0.*I,9.148024262938853*^-33+0.*I,2.3248258257486022*^-33+0.*I,5.872648437818705*^-34+0.*I,1.474651823949121*^-34+0.*I
