0.5548549101598534+0.*I,0.-0.6022405636342272*I,-0.46221664003173846+0.*I,0.+0.2896513247271237*I,0.15719404646775817+0.*I,0.-0.07630300848032101*I,-0.03381089030415528+0.*I,0.+0.013870692914052272*I,0.005322843943752675+0.*I,0.-0.0019258082777586542*I,-0.0006610032873033635+0.*I,0.+0.00021632058411494263*I,0.00006777941156590106+0.*I,0.-0.00002040406452241998*I,-5.918930500705522*^-6+0.*I,0.+1.658777673346212*^-6*I,4.501101020499608*^-7+0.*I,0.-1.1849086493530334*^-7*I,-3.0313716683994145*^-8+0.*I,0.+7.548366126507799*^-9*I,1.8320129085856486*^-9+0.*I,0.-4.339197846132751*^-10*I,-1.0041270857478549*^-10+0.*I,0.+2.2725598745007376*^-11*I,5.035009376215246*^-12+0.*I,0.-1.0930017304025986*^-12*I,-2.3266161893830695*^-13+0.*I,0.+4.8599682704348466*^-14*I,9.968848327391546*^-15+0.*I,0.-2.0092619486719147*^-15*I,-3.981681364606219*^-16+0.*I,0.+7.762046244040076*^-17*I,1.4893329805953543*^-17+0.*I,0.-2.8140085142859597*^-18*I,-5.23813297038613*^-19+0.*I,0.+9.610214182055557*^-20*I,1.7384907596772662*^-20+0.*I,0.-3.1021450084754904*^-21*I,-5.462115341880211*^-22+0.*I,0.+9.493342147443706*^-23*I,1.629219907149618*^-23+0.*I,0.-2.761711763781317*^-24*I,-4.625346522870693*^-25+0.*I,0.+7.6559769511653*^-26*I,1.2527512630103806*^-26+0.*I,0.-2.0269785952065313*^-27*I,-3.243850398248392*^-28+0.*I,0.+5.135733247780359*^-29*I,8.045858856155562*^-30+0.*I,0.-1.2475700490670418*^-30*I,-1.915007626866642*^-31+0.*I,0.+2.910556204171244*^-32*I,4.380915621279599*^-33+0.*I,0.-6.5315690722049314*^-34*I,-9.647420628737384*^-35+0.*I,0.+1.411953647617278*^-35*I,2.0479389048396296*^-36+0.*I,0.-2.9442191881937224*^-37*I,-4.196108527638076*^-38+0.*I,0.+5.929407202768122*^-39*I,8.308568822490405*^-40+0.*I,0.-1.1546540263784625*^-40*I,-1.5916464310871755*^-41+0.*I,0.+2.1765412144583646*^-42*I,2.9530274125871916*^-43+0.*I,0.-3.975587993842138*^-44*I,-5.31153408563896*^-45+0.*I,0.+7.043250612003966*^-46*I,9.270630154395192*^-47+0.*I,0.-1.2113657222784399*^-47*I,-1.5715088481053546*^-48+0.*I,0.+2.0243156209822392*^-49*I,2.589420300330509*^-50+0.*I,0.-3.2895136175320335*^-51*I,-4.150557157467898*^-52+0.*I,0.+5.201951963190545*^-53*I,6.476645275800326*^-54+0.*I,0.-8.011158404753583*^-55*I,-9.845518396415365*^-56+0.*I,0.+1.2023076559076231*^-56*I,1.4590198122339268*^-57+0.*I,0.-1.7595809442631206*^-58*I,-2.1090792263543404*^-59+0.*I,0.+2.5127218604279837*^-60*I,2.9757424834733008*^-61+0.*I,0.-3.5032929299131752*^-62*I,-4.1003204311265777*^-63+0.*I,0.+4.7714320247414355*^-64*I,5.520748654175411*^-65+0.*I,0.-6.351752133605299*^-66*I,-7.267128801515887*^-67+0.*I,0.+8.268614252358763*^-68*I,9.356843986356708*^-69+0.*I,0.-1.053121512024255*^-69*I,-1.1789764429326467*^-70+0.*I,0.+1.3129067922548078*^-71*I,1.454416687382523*^-72+0.*I,0.-1.6028524740938132*^-73*I,-1.7574018703267389*^-74+0.*I,0.+1.9170968658098213*^-75*I
0.-0.6022405636342272*I,-0.09881813092755402+0.*I,0.-0.3500059619957313*I,-0.48619461170322936+0.*I,0.+0.40868393560450694*I,0.2686771445657725+0.*I,0.-0.15020503265331595*I,-0.07439993115917892+0.*I,0.+0.033454819243854274*I,0.013878255902520719+0.*I,0.-0.005372486282583751*I,-0.001957505120098224+0.*I,0.+0.0006757885839566541*I,0.00022223553379186733+0.*I,0.-0.00006992060043659425*I,-0.000021123478848391766+0.*I,0.+6.146560341585794*^-6*I,1.7272412861282107*^-6+0.*I,0.-4.6981159949218324*^-7*I,-1.23941416830144*^-7+0.*I,0.+3.1768849297327047*^-8*I,7.924360476944193*^-9+0.*I,0.-1.9262760534018416*^-9*I,-4.5689602548045526*^-10+0.*I,0.+1.0586723339699089*^-10*I,2.3988700746045735*^-11+0.*I,0.-5.320705792686552*^-12*I,-1.1561950478531263*^-12+0.*I,0.+2.463451417304039*^-13*I,5.15030344801382*^-14+0.*I,0.-1.0573008487641885*^-14*I,-2.132656964597988*^-15+0.*I,0.+4.229223946053356*^-16*I,8.250133594894008*^-17+0.*I,0.-1.5839800340149437*^-17*I,-2.9946118111482386*^-18+0.*I,0.+5.577432395022273*^-19*I,1.0238119049241372*^-19+0.*I,0.-1.8530047102397686*^-20*I,-3.3080490233886857*^-21+0.*I,0.+5.8272809233244865*^-22*I,1.0132340761027773*^-22+0.*I,0.-1.7395901842801992*^-23*I,-2.949944429830885*^-24+0.*I,0.+4.942426732290279*^-25*I,8.183702310801665*^-26+0.*I,0.-1.3395549568756547*^-26*I,-2.1681284452588728*^-27+0.*I,0.+3.470810464275869*^-28*I,5.496689711410709*^-29+0.*I,0.-8.613797128812078*^-30*I,-1.3359977589261715*^-30+0.*I,0.+2.0512813862567483*^-31*I,3.1184609402349193*^-32+0.*I,0.-4.6949901489406037*^-33*I,-7.001464912502629*^-34+0.*I,0.+1.0343809916659176*^-34*I,1.514203356034835*^-35+0.*I,0.-2.1967058901984796*^-36*I,-3.158734220105629*^-37+0.*I,0.+4.502717707487538*^-38*I,6.363873330000187*^-39+0.*I,0.-8.918997292311319*^-40*I,-1.2397059702393507*^-40+0.*I,0.+1.709180756459286*^-41*I,2.3376557069077026*^-42+0.*I,0.-3.1721314633783194*^-43*I,-4.271230450392674*^-44+0.*I,0.+5.707389650043707*^-45*I,7.569281903023246*^-46+0.*I,0.-9.96444090733387*^-47*I,-1.302204932556293*^-47+0.*I,0.+1.6895831467616104*^-48*I,2.176697231714496*^-49+0.*I,0.-2.7846963853438025*^-50*I,-3.5380258537257745*^-51+0.*I,0.+4.4646589536366216*^-52*I,5.596279900409749*^-53+0.*I,0.-6.968400087354401*^-54*I,-8.620389465432681*^-55+0.*I,0.+1.059540430892753*^-55*I,1.2940193063290934*^-56+0.*I,0.-1.5704763275906504*^-57*I,-1.8941894901271118*^-58+0.*I,0.+2.2706488602420006*^-59*I,2.705474204596182*^-60+0.*I,0.-3.204315255877414*^-61*I,-3.772735077037*^-62+0.*I,0.+4.416077683370819*^-63*I,5.1393218266439506*^-64+0.*I,0.-5.946923609740904*^-65*I,-6.842651350814972*^-66+0.*I,0.+7.82941681640645*^-67*I,8.909107555856856*^-68+0.*I,0.-1.0082425557523625*^-68*I,-1.1348737776339712*^-69+0.*I,0.+1.2705944222487955*^-70*I,1.4150369229420838*^-71+0.*I,0.-1.5676681221707305*^-72*I,-1.72778457746467*^-73+0.*I
-0.46221664003173846+0.*I,0.-0.3500059619957313*I,-0.36744596756560566+0.*I,0.-0.05551605834906116*I,-0.37392012401384694+0.*I,0.+0.43997766642919667*I,0.3500808490338615+0.*I,0.-0.22390630751052468*I,-0.12312345478703933+0.*I,0.+0.060316896208524526*I,0.026909367081390936+0.*I,0.-0.011097221711879136*I,-0.004276224332960016+0.*I,0.+0.001552364920441138*I,0.0005343162414981562+0.*I,0.-0.00017527328541441477*I,-0.00005502876602413165+0.*I,0.+0.00001659449973090319*I,4.821145790287104*^-6+0.*I,0.-1.3529321797861723*^-6*I,-3.675547396365693*^-7+0.*I,0.+9.6860930001797*^-8*I,2.480372310630291*^-8+0.*I,0.-6.181654487160181*^-9*I,-1.5014816842432115*^-9+0.*I,0.+3.558859845805833*^-10*I,8.240887531454287*^-11+0.*I,0.-1.8662147441281388*^-11*I,-4.137017069171919*^-12+0.*I,0.+8.985260295324678*^-13*I,1.913556633441599*^-13+0.*I,0.-3.9989172418772036*^-14*I,-8.206037022050678*^-15+0.*I,0.+1.6545995225888214*^-15*I,3.2800475431958813*^-16+0.*I,0.-6.39642891797091*^-17*I,-1.2276996747236087*^-17+0.*I,0.+2.3203673258794263*^-18*I,4.3204754400127733*^-19+0.*I,0.-7.928756123746124*^-20*I,-1.4346804063131856*^-20+0.*I,0.+2.560648441580413*^-21*I,4.509709168215479*^-22+0.*I,0.-7.83974108461156*^-23*I,-1.3457137048490447*^-23+0.*I,0.+2.2815893377971366*^-24*I,3.8219555746449903*^-25+0.*I,0.-6.32733080152641*^-26*I,-1.0355233796922706*^-26+0.*I,0.+1.675776710449514*^-27*I,2.6822343907647886*^-28+0.*I,0.-4.2472171678894014*^-29*I,-6.654843815775447*^-30+0.*I,0.+1.0320276906408121*^-30*I,1.584366020874576*^-31+0.*I,0.-2.4083377098424324*^-32*I,-3.6254387672030474*^-33+0.*I,0.+5.405869040053492*^-34*I,7.98563853824293*^-35+0.*I,0.-1.168873566267107*^-35*I,-1.6955518508522103*^-36+0.*I,0.+2.4378647202997673*^-37*I,3.4748018526040326*^-38+0.*I,0.-4.910627998008009*^-39*I,-6.8816572121100404*^-40+0.*I,0.+9.564415563921742*^-41*I,1.3185350140798867*^-41+0.*I,0.-1.8032223412461873*^-42*I,-2.4467299968422017*^-43+0.*I,0.+3.2942385096123177*^-44*I,4.401570975079112*^-45+0.*I,0.-5.837057287748498*^-46*I,-7.683554928384455*^-47+0.*I,0.+1.0040594988340958*^-47*I,1.3026608297028652*^-48+0.*I,0.-1.6781171355448375*^-49*I,-2.1467195759388655*^-50+0.*I,0.+2.7272968576098215*^-51*I,3.441393553245825*^-52+0.*I,0.-4.313410483554409*^-53*I,-5.370693804116457*^-54+0.*I,0.+6.643558673873097*^-55*I,8.165233106294939*^-56+0.*I,0.-9.971707924195018*^-57*I,-1.210147974743394*^-57+0.*I,0.+1.4595175710218614*^-58*I,1.7495051172072907*^-59+0.*I,0.-2.0844355057993294*^-60*I,-2.4686561600056998*^-61+0.*I,0.+2.9064472069863983*^-62*I,3.401919545587565*^-63+0.*I,0.-3.9589022772766286*^-64*I,-4.580821557051422*^-65+0.*I,0.+5.270573498385432*^-66*I,6.030394304923627*^-67+0.*I,0.-6.861731272701149*^-68*I,-7.765118681614503*^-69+0.*I,0.+8.740062847254523*^-70*I,9.784940711198476*^-71+0.*I,0.-1.0896916291826496*^-71*I
0.+0.2896513247271237*I,-0.48619461170322936+0.*I,0.-0.05551605834906116*I,-0.402235497954061+0.*I,0.+0.17021526636230477*I,-0.207013689653083+0.*I,0.+0.40284174435665926*I,0.39444485969883375+0.*I,0.-0.28848128580113*I,-0.17545806992599358+0.*I,0.+0.09326013707902917*I,0.04457336256436815+0.*I,0.-0.01951471721834257*I,-0.00792887034948185+0.*I,0.+0.003018658456594395*I,0.0010849311942202596+0.*I,0.-0.000370292148854514*I,-0.00012059560413357894+0.*I,0.+0.00003762685178895277*I,0.000011285126321112499+0.*I,0.-3.2629250915280325*^-6*I,-9.117598478190635*^-7+0.*I,0.+2.467572100008583*^-7*I,6.480462193429695*^-8+0.*I,0.-1.6543445116401714*^-8*I,-4.111385805031908*^-9+0.*I,0.+9.96057866261788*^-10*I,2.3553185933321527*^-10+0.*I,0.-5.442131119717791*^-11*I,-1.229944109664225*^-11+0.*I,0.+2.721474411208*^-12*I,5.900628985770747*^-13+0.*I,0.-1.2546171911069077*^-13*I,-2.6179479331279522*^-14+0.*I,0.+5.364665518618081*^-15*I,1.08026584888169*^-15+0.*I,0.-2.1388533066502482*^-16*I,-4.1661321031281354*^-17+0.*I,0.+7.987502189845809*^-18*I,1.508083462628795*^-18+0.*I,0.-2.805267126167208*^-19*I,-5.143326962455855*^-20+0.*I,0.+9.298465043585262*^-21*I,1.658220043829546*^-21+0.*I,0.-2.918062152325924*^-22*I,-5.068949359012959*^-23+0.*I,0.+8.6946964441282*^-24*I,1.4731229321014106*^-24+0.*I,0.-2.4660405160461384*^-25*I,-4.0800041820128194*^-26+0.*I,0.+6.673245658324799*^-27*I,1.0792980839749199*^-27+0.*I,0.-1.7265544649691275*^-28*I,-2.732473508888834*^-29+0.*I,0.+4.2792372539141876*^-30*I,6.632929824330553*^-31+0.*I,0.-1.0178017458078853*^-31*I,-1.5464158607614158*^-32+0.*I,0.+2.326901102625444*^-33*I,3.46815206985179*^-34+0.*I,0.-5.121108547290431*^-35*I,-7.492896248413044*^-36+0.*I,0.+1.086492975506138*^-36*I,1.5615814539880673*^-37+0.*I,0.-2.224997525871531*^-38*I,-3.143301020754233*^-39+0.*I,0.+4.403481620767257*^-40*I,6.118153170649435*^-41+0.*I,0.-8.431729462410899*^-42*I,-1.1527669063101309*^-42+0.*I,0.+1.5636856221726234*^-43*I,2.104715451621152*^-44+0.*I,0.-2.811412850792622*^-45*I,-3.727287544559539*^-46+0.*I,0.+4.905084370339069*^-47*I,6.408143752011821*^-48+0.*I,0.-8.311811991234018*^-49*I,-1.07048629482457*^-49+0.*I,0.+1.369088253669553*^-50*I,1.73895571945852*^-51+0.*I,0.-2.1937797633955063*^-52*I,-2.74906203214736*^-53+0.*I,0.+3.422170197478656*^-54*I,4.232351758862234*^-55+0.*I,0.-5.200697084548838*^-56*I,-6.350042789259312*^-57+0.*I,0.+7.704807196279974*^-58*I,9.290750762699189*^-59+0.*I,0.-1.1134655984125197*^-59*I,-1.3263923441416113*^-60+0.*I,0.+1.570608328161872*^-61*I,1.8488224483896362*^-62+0.*I,0.-2.1636347664025748*^-63*I,-2.517465080397061*^-64+0.*I,0.+2.9124761015780227*^-65*I,3.3504929099652876*^-66+0.*I,0.-3.832920705777407*^-67*I,-4.360663169524784*^-68+0.*I,0.+4.934043979682985*^-69*I,5.552734194605656*^-70+0.*I
0.15719404646775817+0.*I,0.+0.40868393560450694*I,-0.37392012401384694+0.*I,0.+0.17021526636230477*I,-0.30985951274051093+0.*I,0.+0.30265297735495345*I,-0.03491636100677376+0.*I,0.+0.31884394014248724*I,0.40127020495273363+0.*I,0.-0.33750066906107873*I,-0.2268112032686192+0.*I,0.+0.13046443549053247*I,0.06661267322951729+0.*I,0.-0.03087765137937095*I,-0.013195329371249854+0.*I,0.+0.005256813785203753*I,0.001968904490842367+0.*I,0.-0.0006979294731980959*I,-0.0002354017805227541+0.*I,0.+0.00007588137358295977*I,0.00002346351707136013+0.*I,0.-6.981487682145651*^-6*I,-2.004351009646442*^-6+0.*I,0.+5.565334738637798*^-7*I,1.4976011348229458*^-7+0.*I,0.-3.912735984613365*^-8*I,-9.941456682653302*^-9+0.*I,0.+2.4600108857896227*^-9*I,5.936242288355987*^-10+0.*I,0.-1.3985894665265809*^-10*I,-3.220645994303646*^-11+0.*I,0.+7.256036430279868*^-12*I,1.6008617146311035*^-12+0.*I,0.-3.461537245210151*^-13*I,-7.341423328172622*^-14+0.*I,0.+1.5282633316263524*^-14*I,3.124721776444461*^-15+0.*I,0.-6.278971994512371*^-16*I,-1.240739904196893*^-16+0.*I,0.+2.412252927974236*^-17*I,4.616736532650477*^-18+0.*I,0.-8.702108125819732*^-19*I,-1.6161655612577805*^-19+0.*I,0.+2.958713886880436*^-20*I,5.341330197656613*^-21+0.*I,0.-9.512385644094635*^-22*I,-1.6717781616165466*^-22+0.*I,0.+2.900445263679868*^-23*I,4.969215277548842*^-24+0.*I,0.-8.409719595308362*^-25*I,-1.4062835452078409*^-25+0.*I,0.+2.3242517041800526*^-26*I,3.7977643100129584*^-27+0.*I,0.-6.136461522970721*^-28*I,-9.807514140263479*^-29+0.*I,0.+1.5507866698529643*^-29*I,2.426578890804118*^-30+0.*I,0.-3.7581932001208962*^-31*I,-5.762295019652091*^-32+0.*I,0.+8.748416315915447*^-33*I,1.315417216593453*^-33+0.*I,0.-1.95919280014571*^-34*I,-2.8909921269470384*^-35+0.*I,0.+4.227138149171696*^-36*I,6.1255749908690215*^-37+0.*I,0.-8.798664529296252*^-38*I,-1.2529171743078426*^-38+0.*I,0.+1.7689992496978335*^-39*I,2.4768201005012943*^-40+0.*I,0.-3.4393994894351407*^-41*I,-4.7375085862598575*^-42+0.*I,0.+6.4737015196984376*^-43*I,8.776975769912947*^-44+0.*I,0.-1.1808080717652182*^-44*I,-1.576547052074227*^-45+0.*I,0.+2.0891867797722253*^-46*I,2.7481368211862775*^-47+0.*I,0.-3.5886973189446784*^-48*I,-4.65283893493934*^-49+0.*I,0.+5.989987996022401*^-50*I,7.657789762966104*^-51+0.*I,0.-9.7228170801311*^-52*I,-1.226118623624648*^-52+0.*I,0.+1.5359037012145794*^-53*I,1.911282998254355*^-54+0.*I,0.-2.362941157029541*^-55*I,-2.9025796517330452*^-56+0.*I,0.+3.542861870725843*^-57*I,4.297320497001744*^-58+0.*I,0.-5.180223285989599*^-59*I,-6.206394255995318*^-60+0.*I,0.+7.390988503294231*^-61*I,8.749220316642078*^-62+0.*I,0.-1.0296045963978597*^-62*I,-1.204580440991701*^-63+0.*I,0.+1.401182123264785*^-64*I,1.6205983065106223*^-65+0.*I,0.-1.8638291897867732*^-66*I,-2.1316410452458788*^-67+0.*I,0.+2.4245211462372728*^-68*I
0.-0.07630300848032101*I,0.2686771445657725+0.*I,0.+0.43997766642919667*I,-0.207013689653083+0.*I,0.+0.30265297735495345*I,-0.1629497969043833+0.*I,0.+0.3484883534125415*I,0.11345531857018624+0.*I,0.+0.20853007062886972*I,0.3745354622332815+0.*I,0.-0.3672023961150985*I,-0.27308709835357364+0.*I,0.+0.16978041125911442*I,0.09242149616664926+0.*I,0.-0.045263094886767365*I,-0.02030328942790272+0.*I,0.+0.008447955380327145*I,0.003291701009522514+0.*I,0.-0.0012099625196492782*I,-0.00042204923832417986+0.*I,0.+0.00014037340397955728*I,0.0000446970414973351+0.*I,0.-0.000013671567144303929*I,-4.028709040447611*^-6+0.*I,0.+1.146609221316494*^-6*I,3.158811201227068*^-7+0.*I,0.-8.43984608152474*^-8*I,-2.1907752481120515*^-8+0.*I,0.+5.533299220792956*^-9*I,1.3617480204264166*^-9+0.*I,0.-3.26949830967874*^-10*I,-7.667131145061953*^-11+0.*I,0.+1.757941287698684*^-11*I,3.9446629498290095*^-12+0.*I,0.-8.670227329643561*^-13*I,-1.8681751474119052*^-13+0.*I,0.+3.949084817177382*^-14*I,8.19537684984358*^-15+0.*I,0.-1.670766802989095*^-15*I,-3.348105651002803*^-16+0.*I,0.+6.598782231149809*^-17*I,1.279791554838232*^-17+0.*I,0.-2.443660823428642*^-18*I,-4.595909898262042*^-19+0.*I,0.+8.517692152670446*^-20*I,1.556225323154984*^-20+0.*I,0.-2.8041002256321337*^-21*I,-4.984785293630898*^-22+0.*I,0.+8.74549203355579*^-23*I,1.5147891180511888*^-23+0.*I,0.-2.5911249261579963*^-24*I,-4.378488789025235*^-25+0.*I,0.+7.311140584556051*^-26*I,1.2066756956184292*^-26+0.*I,0.-1.9690407306548773*^-27*I,-3.177508263360049*^-28+0.*I,0.+5.072137154060344*^-29*I,8.010648179198228*^-30+0.*I,0.-1.252023927538236*^-30*I,-1.936947962707017*^-31+0.*I,0.+2.9666891051469794*^-32*I,4.49945432589871*^-33+0.*I,0.-6.758699135102407*^-34*I,-1.005681602103923*^-34+0.*I,0.+1.4826129824639368*^-35*I,2.1658981845129357*^-36+0.*I,0.-3.135896162026953*^-37*I,-4.50056154618352*^-38+0.*I,0.+6.403520438805913*^-39*I,9.03402762636208*^-40+0.*I,0.-1.2639092769910704*^-40*I,-1.753806257812873*^-41+0.*I,0.+2.4139929943489988*^-42*I,3.296360544008566*^-43+0.*I,0.-4.466132737488377*^-44*I,-6.00452999750147*^-45+0.*I,0.+8.01175321455174*^-46*I,1.0610269944380477*^-46+0.*I,0.-1.3948366884551774*^-47*I,-1.820391107581755*^-48+0.*I,0.+2.358823790817187*^-49*I,3.0350057401664883*^-50+0.*I,0.-3.877924226783208*^-51*I,-4.92103331144094*^-52+0.*I,0.+6.2025569281492655*^-53*I,7.765722987741588*^-54+0.*I,0.-9.658905048194915*^-55*I,-1.193564686668425*^-55+0.*I,0.+1.4654544790659416*^-56*I,1.787896364471004*^-57+0.*I,0.-2.1676563683727833*^-58*I,-2.611861942798245*^-59+0.*I,0.+3.1279115836028823*^-60*I,3.7233613305126306*^-61+0.*I,0.-4.4057880339532915*^-62*I,-5.182630123679868*^-63+0.*I,0.+6.061007557036678*^-64*I,7.047523627288396*^-65+0.*I,0.-8.148052335682374*^-66*I,-9.367516029793393*^-67+0.*I
-0.03381089030415528+0.*I,0.-0.15020503265331595*I,0.3500808490338615+0.*I,0.+0.40284174435665926*I,-0.03491636100677376+0.*I,0.+0.3484883534125415*I,-0.00852991590393782+0.*I,0.+0.32613686340394066*I,0.22340939911391844+0.*I,0.+0.08943442894961934*I,0.3208108773338806+0.*I,0.-0.3761858249415502*I,-0.31097149226460424+0.*I,0.+0.20895678947445967*I,0.12111948063259223+0.*I,0.-0.06257057601211913*I,-0.02941173003740251+0.*I,0.+0.012761430814523286*I,0.005165242709967861+0.*I,0.-0.0019661283846185255*I,-0.0007083516155813507+0.*I,0.+0.00024280873112184678*I,0.00007953026287390884+0.*I,0.-0.00002498224966654964*I,-7.54934009844369*^-6+0.*I,0.+2.20053509521534*^-6*I,6.201608934120946*^-7+0.*I,0.-1.6932855183004325*^-7*I,-4.487427499365445*^-8+0.*I,0.+1.1561462729385628*^-8*I,2.9000852701612774*^-9+0.*I,0.-7.091927764477883*^-10*I,-1.6927513470792927*^-10+0.*I,0.+3.947944434434424*^-11*I,9.005986598176646*^-12+0.*I,0.-2.0112774892946286*^-12*I,-4.401086596513982*^-13+0.*I,0.+9.443524912700641*^-14*I,1.9884240186842658*^-14+0.*I,0.-4.111277196693241*^-15*I,-8.352370694029015*^-16+0.*I,0.+1.6682549661712456*^-16*I,3.2777282831828247*^-17+0.*I,0.-6.338183184635639*^-18*I,-1.2068352432821753*^-18+0.*I,0.+2.2637076257786033*^-19*I,4.184739345717703*^-20+0.*I,0.-7.627259160018458*^-21*I,-1.3711577409718207*^-21+0.*I,0.+2.4321101752351254*^-22*I,4.258003291523243*^-23+0.*I,0.-7.360345666099565*^-24*I,-1.2565955498099063*^-24+0.*I,0.+2.1194691242824656*^-25*I,3.532776241214267*^-26+0.*I,0.-5.82076719645767*^-27*I,-9.482694866354251*^-28+0.*I,0.+1.5278414043397841*^-28*I,2.4351328684824567*^-29+0.*I,0.-3.840286165141336*^-30*I,-5.993709283155567*^-31+0.*I,0.+9.259973865806347*^-32*I,1.416423498694068*^-32+0.*I,0.-2.145505721946755*^-33*I,-3.218845781224797*^-34+0.*I,0.+4.7839028693991886*^-35*I,7.044515831430662*^-36+0.*I,0.-1.0279661149503537*^-36*I,-1.4867399242166414*^-37+0.*I,0.+2.131508440844605*^-38*I,3.0297023552251294*^-39+0.*I,0.-4.270085407456576*^-40*I,-5.968395810855948*^-41+0.*I,0.+8.27412225376024*^-42*I,1.1378537424516246*^-42+0.*I,0.-1.5524094913862597*^-43*I,-2.1015267312389802*^-44+0.*I,0.+2.823086262988424*^-45*I,3.7637801416019785*^-46+0.*I,0.-4.980626724383542*^-47*I,-6.542605829571057*^-48+0.*I,0.+8.532386830667772*^-49*I,1.1048111276260358*^-49+0.*I,0.-1.4205179390482835*^-50*I,-1.8137976992494288*^-51+0.*I,0.+2.3001466521542947*^-52*I,2.897255363796748*^-53+0.*I,0.-3.6251130067769646*^-54*I,-4.506068482639584*^-55+0.*I,0.+5.564837059515599*^-56*I,6.828441072401978*^-57+0.*I,0.-8.326073592765515*^-58*I,-1.0088874893446021*^-58+0.*I,0.+1.214961306603669*^-59*I,1.4542262318209019*^-60+0.*I,0.-1.7301475284684546*^-61*I,-2.0461949090098466*^-62+0.*I,0.+2.4057688829990168*^-63*I,2.812117647485214*^-64+0.*I,0.-3.268245780252364*^-65*I
0.+0.013870692914052272*I,-0.07439993115917892+0.*I,0.-0.22390630751052468*I,0.39444485969883375+0.*I,0.+0.31884394014248724*I,0.11345531857018624+0.*I,0.+0.32613686340394066*I,0.12526556358606275+0.*I,0.+0.2570027522123143*I,0.29001232716614606+0.*I,0.-0.024715940981048852*I,0.24782998452158456+0.*I,0.-0.36496887550690554*I,-0.33805957661584235+0.*I,0.+0.2458210641068136*I,0.1516316022455988+0.*I,0.-0.08253185248538107*I,-0.04059957869287376+0.*I,0.+0.018344808614109264*I,0.0077031924571967616+0.*I,0.-0.0030327669992590922*I,-0.0011272903204796998+0.*I,0.+0.0003978271115990715*I,0.00013391204209774044+0.*I,0.-0.00004316107118332818*I,-0.00001336415686952648+0.*I,0.+3.9865604699835795*^-6*I,1.1485059035058498*^-6+0.*I,0.-3.202477307456678*^-7*I,-8.659413002276859*^-8+0.*I,0.+2.2744761038202595*^-8*I,5.812047480775055*^-9+0.*I,0.-1.4468739391297317*^-9*I,-3.5134086441086716*^-10+0.*I,0.+8.331381149989327*^-11*I,1.9312885022440215*^-11+0.*I,0.-4.380596966880323*^-12*I,-9.730983620063295*^-13+0.*I,0.+2.1187009452869582*^-13*I,4.524788541531073*^-14+0.*I,0.-9.48518179916054*^-15*I,-1.9529628478386016*^-15+0.*I,0.+3.9519068047661767*^-16*I,7.863760298908171*^-17+0.*I,0.-1.5395570073982526*^-17*I,-2.967018721805214*^-18+0.*I,0.+5.631292572720413*^-19*I,1.0530567739257164*^-19+0.*I,0.-1.94103444807813*^-20*I,-3.5279666882006566*^-21+0.*I,0.+6.325406105433605*^-22*I,1.1191275736079403*^-22+0.*I,0.-1.954541079419963*^-23*I,-3.370727276634864*^-24+0.*I,0.+5.741811552228392*^-25*I,9.663789087635557*^-26+0.*I,0.-1.6074594574135968*^-26*I,-2.6432739166859955*^-27+0.*I,0.+4.297979046573028*^-28*I,6.912133056011585*^-29+0.*I,0.-1.0997318708426215*^-29*I,-1.7313526970092283*^-30+0.*I,0.+2.6977485791293893*^-31*I,4.1612525505423185*^-32+0.*I,0.-6.355348508541266*^-33*I,-9.61236171978987*^-34+0.*I,0.+1.440044549981136*^-34*I,2.137241342192295*^-35+0.*I,0.-3.1429464579917655*^-36*I,-4.580337900424322*^-37+0.*I,0.+6.616130000489934*^-38*I,9.473773984260315*^-39+0.*I,0.-1.3449890479508206*^-39*I,-1.8934478522418063*^-40+0.*I,0.+2.643546354500981*^-41*I,3.660814079049819*^-42+0.*I,0.-5.029003301015646*^-43*I,-6.854160417758275*^-44+0.*I,0.+9.269314645075004*^-45*I,1.2439797853642042*^-45+0.*I,0.-1.656918541580545*^-46*I,-2.1905817584405933*^-47+0.*I,0.+2.8749824106354695*^-48*I,3.746053179626435*^-49+0.*I,0.-4.846408642503617*^-50*I,-6.226106779348922*^-51+0.*I,0.+7.943382208855886*^-52*I,1.0065318094113634*^-52+0.*I,0.-1.2668418492323872*^-53*I,-1.5839038388858406*^-54+0.*I,0.+1.9673625125184294*^-55*I,2.4278722785498043*^-56+0.*I,0.-2.977069072755038*^-57*I,-3.627508917933001*^-58+0.*I,0.+4.392568897031301*^-59*I,5.286306923696146*^-60+0.*I,0.-6.323277644233357*^-61*I,-7.5183030253533636*^-62+0.*I,0.+8.886197655437684*^-63*I,1.0441450480091114*^-63+0.*I
