0.029179416423313842+0.*I,0.-0.07757875351001742*I,-0.14584582279412894+0.*I,0.+0.22387188856149437*I,0.29760194324273354+0.*I,0.-0.35384817164235627*I,-0.3840674713853371+0.*I,0.+0.38594436246763314*I,0.3627821442734271+0.*I,0.-0.3215073043285978*I,-0.27030684251543485+0.*I,0.+0.21668402407282272*I,0.1663039117642793+0.*I,0.-0.12263007220275182*I,-0.08713630935888286+0.*I,0.+0.05981632501521798*I,0.03975812835758965+0.*I,0.-0.02563702732026741*I,-0.01606562438961751+0.*I,0.+0.009799118373268181*I,0.00582556700118694+0.*I,0.-0.003379829167795566*I,-0.001915797510481539+0.*I,0.+0.0010620669195222185*I,0.0005763847165433347+0.*I,0.-0.0003064845931320957*I,-0.00015980419251938635+0.*I,0.+0.00008176594912345497*I,0.00004108276469260179+0.*I,0.-0.000020282750972294143*I,-9.845378716430139*^-6+0.*I,0.+4.701297939993082*^-6*I,2.209576189472078*^-6+0.*I,0.-1.0226292409551346*^-6*I,-4.6627802000438496*^-7+0.*I,0.+2.0954491042623178*^-7*I,9.285217085565653*^-8+0.*I,0.-4.05842379128624*^-8*I,-1.750377783031928*^-8+0.*I,0.+7.451877109176153*^-9*I,3.132577930695673*^-9+0.*I,0.-1.3006970372519084*^-9*I,-5.336023102509548*^-10+0.*I,0.+2.1634639794592538*^-10*I,8.67140610728459*^-11+0.*I,0.-3.4367620533628523*^-11*I,-1.3472144863088713*^-11+0.*I,0.+5.224611601890279*^-12*I,2.0049317215730487*^-12+0.*I,0.-7.614962037224451*^-13*I,-2.863181872912304*^-13+0.*I,0.+1.0659333326515804*^-13*I,3.930018246704222*^-14+0.*I,0.-1.4352343745023455*^-14*I,-5.192686969875178*^-15+0.*I,0.+1.861559807019101*^-15*I,6.61377133360441*^-16+0.*I,0.-2.3290453392906854*^-16*I,-8.130741271783866*^-17+0.*I,0.+2.814299614459627*^-17*I,9.659639114125339*^-18+0.*I,0.-3.288229939499644*^-18*I,-1.1102800337865604*^-18+0.*I,0.+3.719019458175464*^-19*I,1.2359606925441772*^-19+0.*I,0.-4.075812304928133*^-20*I,-1.3338543324675958*^-20+0.*I,0.+4.332486297206319*^-21*I,1.3968473134243916*^-21+0.*I,0.-4.470855020037578*^-22*I,-1.4207176055607636*^-22+0.*I,0.+4.482752725998948*^-23*I,1.4045743413960192*^-23+0.*I,0.-4.370684882344764*^-24*I,-1.3508273072083913*^-24+0.*I,0.+4.1470129838693415*^-25*I,1.2647211878885158*^-25+0.*I,0.-3.831912884482381*^-26*I,-1.1535449472477701*^-26+0.*I,0.+3.450540831935487*^-27*I,1.0256717003035288*^-27+0.*I,0.-3.0299262582797643*^-28*I,-8.89592940972158*^-29+0.*I,0.+2.596082426154937*^-29*I,7.530867900182123*^-30+0.*I,0.-2.1717096553148962*^-30*I,-6.226137850313575*^-31+0.*I,0.+1.7747014374958066*^-31*I,5.029793559092926*^-32+0.*I,0.-1.4174944021427935*^-32*I,-3.972521836651824*^-33+0.*I,0.+1.107163582865811*^-33*I,3.0689094474444545*^-34+0.*I,0.-8.460748687942865*^-35*I,-2.32012329112646*^-35+0.*I,0.+6.328713805461781*^-36*I,1.7172994685146287*^-36+0.*I,0.-4.635817854287089*^-37*I,-1.2450291545994771*^-37+0.*I,0.+3.326810928352036*^-38*I
0.-0.07757875351001742*I,-0.17707772418760645+0.*I,0.+0.2780445600090401*I,0.3425915113343485+0.*I,0.-0.34348478838333296*I,-0.2753111563682691+0.*I,0.+0.15436533605619476*I,0.009955841281527619+0.*I,0.+0.12709359046053537*I,0.23356114334306766+0.*I,0.-0.2980357601453907*I,-0.3204127255430169+0.*I,0.+0.3084664645243405*I,0.2735830656074658+0.*I,0.-0.2271720848827786*I,-0.1784449615665721+0.*I,0.+0.13356112849256355*I,0.09576629099583985+0.*I,0.-0.06605532848088704*I,-0.04397570553495772+0.*I,0.+0.02833466660694664*I,0.017710214913182906+0.*I,0.-0.010759309981627004*I,-0.00636414519091159+0.*I,0.+0.0036706210853775347*I,0.0020670788867063862+0.*I,0.-0.0011379025863633505*I,-0.0006129773850230652+0.*I,0.+0.00032343877745977267*I,0.0001673120985006881+0.*I,0.-0.00008491748322851357*I,-0.00004231749829891248+0.*I,0.+0.000020719999491131135*I,9.974204138451912*^-6+0.*I,0.-4.7232175020475254*^-6*I,-2.201424942317705*^-6+0.*I,0.+1.0104051808603234*^-6*I,4.5689717257555765*^-7+0.*I,0.-2.0364108685875788*^-7*I,-8.949889509680303*^-8+0.*I,0.+3.880128429255078*^-8*I,1.6600147464876947*^-8+0.*I,0.-7.010802021132413*^-9*I,-2.923868336642983*^-9+0.*I,0.+1.2045346462487593*^-9*I,4.903230734499217*^-10+0.*I,0.-1.9727441063009147*^-10*I,-7.846979747801913*^-11+0.*I,0.+3.086669755109438*^-11*I,1.2009946732904544*^-11+0.*I,0.-4.6233626345266505*^-12*I,-1.7613231962904215*^-12+0.*I,0.+6.641688177877902*^-13*I,2.4795134661826583*^-13+0.*I,0.-9.16620593405453*^-14*I,-3.3560703976986527*^-14+0.*I,0.+1.2172247335320734*^-14*I,4.374069049061469*^-15+0.*I,0.-1.5575776305624075*^-15*I,-5.497108446290682*^-16+0.*I,0.+1.9231281394151627*^-16*I,6.670183953207967*^-17+0.*I,0.-2.2939668252978958*^-17*I,-7.823806011083524*^-18+0.*I,0.+2.646613073180188*^-18*I,8.881005287741276*^-19+0.*I,0.-2.9565762823129794*^-19*I,-9.766198454315658*^-20+0.*I,0.+3.201282615013636*^-20*I,1.0414427596978147*^-20+0.*I,0.-3.3628622210408833*^-21*I,-1.077935848006543*^-21+0.*I,0.+3.4303103410800356*^-22*I,1.0838662845843382*^-22+0.*I,0.-3.40066344038213*^-23*I,-1.0595949271729752*^-23+0.*I,0.+3.2790331118782637*^-24*I,1.0079100071436675*^-24+0.*I,0.-3.0775630480436703*^-25*I,-9.335543102459558*^-26+0.*I,0.+2.8135641804933184*^-26*I,8.425484633064909*^-27+0.*I,0.-2.5072005557931073*^-27*I,-7.414361957176979*^-28+0.*I,0.+2.179127108484796*^-28*I,6.365728869531194*^-29+0.*I,0.-1.8484275525016342*^-29*I,-5.335518317101159*^-30+0.*I,0.+1.5310913638362385*^-30*I,4.368231241704978*^-31+0.*I,0.-1.2391365899852795*^-31*I,-3.49518485506198*^-32+0.*I,0.+9.803614969112876*^-33*I,2.734604793924359*^-33+0.*I,0.-7.5861534793506425*^-34*I,-2.09311615998452*^-34+0.*I,0.+5.744272712176534*^-35*I,1.568092228731139*^-35+0.*I,0.-4.2582120296229314*^-36*I,-1.1503390850400975*^-36+0.*I
-0.14584582279412894+0.*I,0.+0.2780445600090401*I,0.3456380426068905+0.*I,0.-0.3035285278300309*I,-0.16124395016754955+0.*I,0.-0.025520089800593712*I,-0.18665052373435112+0.*I,0.+0.27007440501774*I,0.2588439730926183+0.*I,0.-0.16948200533918703*I,-0.03804005400601318+0.*I,0.-0.09658911514016666*I,-0.20493961336069189+0.*I,0.+0.2721099751653691*I,0.29675577613548776+0.*I,0.-0.2866649870327222*I,-0.25362749376587107+0.*I,0.+0.20935638805566043*I,0.16311675744234871+0.*I,0.-0.12092313576106871*I,-0.08579503385142791+0.*I,0.+0.05852011943934646*I,0.03851094486198532+0.*I,0.-0.024522185633516876*I,-0.015145383686260023+0.*I,0.+0.00909155651570067*I,0.005313734818883304+0.*I,0.-0.0030285412366190608*I,-0.0016854957720773666+0.*I,0.+0.0009170762437935743*I,0.0004883545477588578+0.*I,0.-0.00025476478748051324*I,-0.00013031699076454235+0.*I,0.+0.000065413819222205*I,0.000032245184290912006+0.*I,0.-0.000015620020899277754*I,-7.44032238353273*^-6+0.*I,0.+3.486963480100128*^-6*I,1.6087292231987618*^-6+0.*I,0.-7.309993450994123*^-7*I,-3.2730592947036935*^-7+0.*I,0.+1.444724873128267*^-7*I,6.289132637472017*^-8+0.*I,0.-2.7010963362770537*^-8*I,-1.1449667674294042*^-8+0.*I,0.+4.791816244386761*^-9*I,1.980636640598789*^-9+0.*I,0.-8.088022269979423*^-10*I,-3.2639342546182466*^-10+0.*I,0.+1.302040040153569*^-10*I,5.135794503684066*^-11+0.*I,0.-2.0035599986181556*^-11*I,-7.732403094282031*^-12+0.*I,0.+2.95287685743524*^-12*I,1.116070958203423*^-12+0.*I,0.-4.1758673726037786*^-13*I,-1.547030785923392*^-13+0.*I,0.+5.675889478597594*^-14*I,2.0626881610456562*^-14+0.*I,0.-7.426371389887805*^-15*I,-2.6493477443358154*^-15+0.*I,0.+9.366846914018542*^-16*I,3.2825420929174277*^-16+0.*I,0.-1.1404003873139597*^-16*I,-3.928257391007052*^-17+0.*I,0.+1.3418412506826175*^-17*I,4.545921296065287*^-18+0.*I,0.-1.5276405228762696*^-18*I,-5.09279142442186*^-19+0.*I,0.+1.6845395455658897*^-19*I,5.529050041382596*^-20+0.*I,0.-1.8010075777427175*^-20*I,-5.822726621160986*^-21+0.*I,0.+1.868666137133949*^-21*I,5.953586288810814*^-22+0.*I,0.-1.8832717586603922*^-22*I,-5.915333023163545*^-23+0.*I,0.+1.8451023604761126*^-23*I,5.715822985689102*^-24+0.*I,0.-1.75871286105368*^-24*I,-5.375373915140705*^-25+0.*I,0.+1.632144595132097*^-25*I,4.9235960013602614*^-26+0.*I,0.-1.4757631045254574*^-26*I,-4.395386107049573*^-27+0.*I,0.+1.3009431988901316*^-27*I,3.8267885149294753*^-28+0.*I,0.-1.1188154927355274*^-28*I,-3.251341696206014*^-29+0.*I,0.+9.392438418350213*^-30*I,2.697344488423196*^-30+0.*I,0.-7.7013485815375665*^-31*I,-2.1862445653414045*^-31+0.*I,0.+6.171076284573316*^-32*I,1.7321330925219203*^-32+0.*I,0.-4.834895658857523*^-33*I,-1.3421627411131604*^-33+0.*I,0.+3.7056262114289057*^-34*I,1.017611400065587*^-34+0.*I,0.-2.779657286163926*^-35*I
0.+0.22387188856149437*I,0.3425915113343485+0.*I,0.-0.3035285278300309*I,-0.12027523112133398+0.*I,0.-0.10297669344692924*I,-0.24733812878174988+0.*I,0.+0.2504158418753633*I,0.12944814317584363+0.*I,0.+0.04370673030116158*I,0.18817771875952646+0.*I,0.-0.2510392865308254*I,-0.22110448960152063+0.*I,0.+0.12140203952200117*I,-0.008929717448620712+0.*I,0.+0.13230756298040322*I,0.22353818195908237+0.*I,0.-0.27270874736210937*I,-0.28239422301503775+0.*I,0.+0.2624337235219003*I,0.22488569245323853+0.*I,0.-0.18052766965852163*I,-0.13716452153349282+0.*I,0.+0.09935931495142583*I,0.06899066661403011+0.*I,0.-0.04611120156153017*I,-0.029765507842229845+0.*I,0.+0.0186082875444616*I,0.011292423756325486+0.*I,0.-0.0066651270485215235*I,-0.003832716399268946+0.*I,0.+0.002150430340916393*I,0.0011787788184666756+0.*I,0.-0.0006320230259516085*I,-0.00033180299975589934+0.*I,0.+0.0001707196926592752*I,0.0000861616951087191+0.*I,0.-0.00004268851870947184*I,-0.000020777099192602833+0.*I,0.+9.940810609738224*^-6*I,4.678278972583039*^-6+0.*I,0.-2.1668208566052453*^-6*I,-9.88235620939121*^-7+0.*I,0.+4.440289883734977*^-7*I,1.9664115849383467*^-7+0.*I,0.-8.586898802819347*^-8*I,-3.6988981908471025*^-8+0.*I,0.+1.5723440852665084*^-8*I,6.5980822930301145*^-9+0.*I,0.-2.7341982436319643*^-9*I,-1.1192414721790161*^-9+0.*I,0.+4.527216852760287*^-10*I,1.8099978523817223*^-10+0.*I,0.-7.154569263579509*^-11*I,-2.796799440702533*^-11+0.*I,0.+1.0814837670168037*^-11*I,4.137738852454672*^-12+0.*I,0.-1.5667132206648362*^-12*I,-5.87210746416623*^-13+0.*I,0.+2.1790502285865723*^-13*I,8.007486415264526*^-14+0.*I,0.-2.9145020049772177*^-14*I,-1.0508768968834024*^-14+0.*I,0.+3.754358388995073*^-15*I,1.3291994351536489*^-15+0.*I,0.-4.664300159211453*^-16*I,-1.6225330069439313*^-16+0.*I,0.+5.595998948209904*^-17*I,1.9138272875858397*^-17+0.*I,0.-6.491285216716647*^-18*I,-2.183841819354454*^-18+0.*I,0.+7.288395379678878*^-19*I,2.413341418415316*^-19+0.*I,0.-7.929316427035355*^-20*I,-2.5854444411930707*^-20+0.*I,0.+8.36696321040978*^-21*I,2.6877128010616178*^-21+0.*I,0.-8.570928909321188*^-22*I,-2.713621230752744*^-22+0.*I,0.+8.530839792771455*^-23*I,2.663171869749776*^-23+0.*I,0.-8.256839608277661*^-24*I,-2.5425936458969526*^-24+0.*I,0.+7.777295473809078*^-25*I,2.3632396443340055*^-25+0.*I,0.-7.134316937975683*^-26*I,-2.1399294284509048*^-26+0.*I,0.+6.3780057470366275*^-27*I,1.8890516172473415*^-27+0.*I,0.-5.560455634632019*^-28*I,-1.6267390394179394*^-28+0.*I,0.+4.730410693378229*^-29*I,1.3673665706719663*^-29+0.*I,0.-3.929227358864145*^-30*I,-1.1225240502522069*^-30+0.*I,0.+3.1884523947045796*^-31*I,9.005105709428432*^-32+0.*I,0.-2.5290093584572664*^-32*I,-7.063050467898192*^-33+0.*I,0.+1.961739453679791*^-33*I,5.419057806527702*^-34+0.*I
0.29760194324273354+0.*I,0.-0.34348478838333296*I,-0.16124395016754955+0.*I,0.-0.10297669344692924*I,-0.2571663087614789+0.*I,0.+0.2136651208034873*I,0.029961787719760484+0.*I,0.+0.1591883760780985*I,0.24116844152787936+0.*I,0.-0.18459214625071121*I,-0.03618156451775188+0.*I,0.-0.12237843249559864*I,-0.22157957542750203+0.*I,0.+0.23073127328072038*I,0.15917581550468682+0.*I,0.-0.04094583957815*I,0.08455361183997187+0.*I,0.-0.18680543915957237*I,-0.2501848622876217+0.*I,0.+0.2730114064028061*I,0.26287697303161733+0.*I,0.-0.23130251732233922*I,-0.18959696643792726+0.*I,0.+0.14654318785196907*I,0.10769444763563014+0.*I,0.-0.07570951215448644*I,-0.051150704472060965+0.*I,0.+0.03333427422357073*I,0.021016722380450277+0.*I,0.-0.012851419102404608*I,-0.007637672237851903+0.*I,0.+0.004419546416333519*I,0.0024939162495707357+0.*I,0.-0.0013742688048222723*I,-0.0007404190825615102+0.*I,0.+0.00039045743993725967*I,0.00020173751329411618+0.*I,0.-0.00010221222393402396*I,-0.000050824599567213674+0.*I,0.+0.000024821145994712533*I,0.000011913574604400511+0.*I,0.-5.623510048600397*^-6*I,-2.6119837363510613*^-6+0.*I,0.+1.1944433631694276*^-6*I,5.380358271869058*^-7+0.*I,0.-2.388423940166771*^-7*I,-1.0453393555495667*^-7+0.*I,0.+4.512614253119898*^-8*I,1.922174737354931*^-8+0.*I,0.-8.081840959619162*^-9*I,-3.3552949529730826*^-9+0.*I,0.+1.3759294319551793*^-9*I,5.574954277031799*^-10+0.*I,0.-2.23251267705014*^-10*I,-8.838437263278216*^-11+0.*I,0.+3.4602028011536517*^-11*I,1.3399305980904707*^-11+0.*I,0.-5.133609750200302*^-12*I,-1.9463619573438683*^-12+0.*I,0.+7.304333688889348*^-13*I,2.7138496304656114*^-13+0.*I,0.-9.984521067869918*^-14*I,-3.6382244565194995*^-14+0.*I,0.+1.3132689451740437*^-14*I,4.696753482191558*^-15+0.*I,0.-1.6645496392212516*^-15*I,-5.846861489194579*^-16+0.*I,0.+2.0358484841674964*^-16*I,7.027999294928591*^-17+0.*I,0.-2.4057263209230407*^-17*I,-8.166789938314216*^-18+0.*I,0.+2.749840331968557*^-18*I,9.184864435967962*^-19+0.*I,0.-3.043711890812742*^-19*I,-1.0008162809304518*^-19+0.*I,0.+3.265712828544607*^-20*I,1.0576100292750896*^-20+0.*I,0.-3.39974716728215*^-21*I,-1.08489879077378*^-21+0.*I,0.+3.437161938344138*^-22*I,1.0812451636051066*^-22+0.*I,0.-3.377580581303231*^-23*I,-1.0478215058274779*^-23+0.*I,0.+3.2285717013601412*^-24*I,9.88133099070875*^-25+0.*I,0.-3.004288147394955*^-25*I,-9.07459049981153*^-26+0.*I,0.+2.7233845992532195*^-26*I,8.121263651477547*^-27+0.*I,0.-2.4066126865252075*^-27*I,-7.087468186174531*^-28+0.*I,0.+2.074492538823618*^-28*I,6.035331641304946*^-29+0.*I,0.-1.7453831648010024*^-29*I,-5.01778337346636*^-30+0.*I,0.+1.4341509812762846*^-30*I,4.0753913853566024*^-31+0.*I,0.-1.1515006950356121*^-31*I,-3.235249668513409*^-32+0.*I,0.+9.03915331562971*^-33*I
0.-0.35384817164235627*I,-0.2753111563682691+0.*I,0.-0.025520089800593712*I,-0.24733812878174988+0.*I,0.+0.2136651208034873*I,-0.0031188670134548245+0.*I,0.+0.19843390148583148*I,0.2247259562304493+0.*I,0.-0.08538970211646155*I,0.1040816899226751+0.*I,0.-0.21803290203832365*I,-0.19917366745187326+0.*I,0.+0.07386986156896193*I,-0.08294726362955535+0.*I,0.+0.1968275100380501*I,0.22701607067328355+0.*I,0.-0.17378023592899877*I,-0.06620217223206241+0.*I,0.-0.05696905198565707*I,-0.1630900123141462+0.*I,0.+0.23346256786713537*I,0.2637192057593078+0.*I,0.-0.2597538037553811*I,-0.2324006055040569+0.*I,0.+0.193011535306495*I,0.15079363284946704+0.*I,0.-0.11182615541181098*I,-0.0792291042473923+0.*I,0.+0.05389444547235238*I,0.03533465601362203+0.*I,0.-0.022398240810414066*I,-0.013762817818252879+0.*I,0.+0.008215404415398796*I,0.0047729837309695225+0.*I,0.-0.002703297650641622*I,-0.0014947115693473268+0.*I,0.+0.0008078417156073826*I,0.0004272552183350855+0.*I,0.-0.00022134929869684083*I,-0.00011243308405338787+0.*I,0.+0.00005603958396622407*I,0.00002742894261676622+0.*I,0.-0.00001319283661709512*I,-6.239648932807429*^-6+0.*I,0.+2.90356800084944*^-6*I,1.3301243075511507*^-6+0.*I,0.-6.001541897416674*^-7*I,-2.668400757626403*^-7+0.*I,0.+1.1696361597955127*^-7*I,5.056429301596648*^-8+0.*I,0.-2.1567585496046216*^-8*I,-9.079975133692156*^-9+0.*I,0.+3.7743780354850235*^-9*I,1.5496282570890673*^-9+0.*I,0.-6.285896728607661*^-10*I,-2.519960527026963*^-10+0.*I,0.+9.986878414813156*^-11*I,3.91374113076084*^-11+0.*I,0.-1.517022393464049*^-11*I,-5.817488934631804*^-12+0.*I,0.+2.207619183257963*^-12*I,8.29191149864146*^-13+0.*I,0.-3.083328448766988*^-13*I,-1.1352941294304104*^-13+0.*I,0.+4.140050676054843*^-14*I,1.495523900125227*^-14+0.*I,0.-5.352418393157804*^-15*I,-1.8982407107478702*^-15+0.*I,0.+6.672210399643375*^-16*I,2.3247454394177724*^-16+0.*I,0.-8.030373814348232*^-17*I,-2.7505267360616978*^-17+0.*I,0.+9.342831662660469*^-18*I,3.147634980532359*^-18+0.*I,0.-1.0519424692741825*^-18*I,-3.4878521246714676*^-19+0.*I,0.+1.1474596121836965*^-19*I,3.7461321315421496*^-20+0.*I,0.-1.2137982700523605*^-20*I,-3.903709469600894*^-21+0.*I,0.+1.2463049211679936*^-21*I,3.950334115562849*^-22+0.*I,0.-1.243230097829069*^-22*I,-3.885272794615415*^-23+0.*I,0.+1.2058317641718099*^-23*I,3.716967822904795*^-24+0.*I,0.-1.138068182811561*^-24*I,-3.4615018792576583*^-25+0.*I,0.+1.0459622681039803*^-25*I,3.140219075504276*^-26+0.*I,0.-9.367694217993922*^-27*I,-2.776960477365804*^-27+0.*I,0.+8.180981789390955*^-28*I,2.395375026468106*^-28+0.*I,0.-6.971187531110652*^-29*I,-2.0166807725623854*^-29+0.*I,0.+5.799571448725101*^-30*I,1.6581104801940563*^-30+0.*I,0.-4.713240293237492*^-31*I,-1.3321198525711298*^-31+0.*I
-0.3840674713853371+0.*I,0.+0.15436533605619476*I,-0.18665052373435112+0.*I,0.+0.2504158418753633*I,0.029961787719760484+0.*I,0.+0.19843390148583148*I,0.21226166307960434+0.*I,0.-0.02958486557305836*I,0.16680903928034965+0.*I,0.-0.21755106184368023*I,-0.10228443826965145+0.*I,0.-0.07903447147420851*I,-0.20149561502000826+0.*I,0.+0.19876460813775168*I,0.08693291170203797+0.*I,0.+0.06480794863383192*I,0.18209429593728307+0.*I,0.-0.22065976283670355*I,-0.17649984210908304+0.*I,0.+0.07564103527550937*I,-0.04435955165926211+0.*I,0.+0.15052714858982083*I,0.22304656544935403+0.*I,0.-0.25632132566899063*I,-0.25530612737011893+0.*I,0.+0.23031145377950116*I,0.1925256589160932+0.*I,0.-0.15122367957072474*I,-0.11265729426188369+0.*I,0.+0.08013379151858295*I,0.054699600082560314+0.*I,0.-0.03597369128489461*I,-0.022866850876175175+0.*I,0.+0.014086225648081296*I,0.008427809544599842+0.*I,0.-0.004906721368582314*I,-0.0027844477391886363+0.*I,0.+0.0015423514606064655*I,0.0008349824413295194+0.*I,0.-0.0004422971156753026*I,-0.00022947550484001604+0.*I,0.+0.00011671966242810288*I,0.00005825063119845631+0.*I,0.-0.000028545528967774166*I,-0.000013745511015026274+0.*I,0.+6.508029030083392*^-6*I,3.0315389509790534*^-6+0.*I,0.-1.3900883896706717*^-6*I,-6.277851793656768*^-7+0.*I,0.+2.7936879509755423*^-7*I,1.225570430366607*^-7+0.*I,0.-5.302435466055805*^-8*I,-2.263400599517591*^-8+0.*I,0.+9.53583091058538*^-9*I,3.966612357440514*^-9+0.*I,0.-1.6296327557998095*^-9*I,-6.614628913089346*^-10+0.*I,0.+2.653364458475949*^-10*I,1.0521736720101471*^-10+0.*I,0.-4.1256696571332596*^-11*I,-1.600036128037418*^-11+0.*I,0.+6.139034664178537*^-12*I,2.330811571070562*^-12+0.*I,0.-8.75887569771875*^-13*I,-3.2584932206397617*^-13+0.*I,0.+1.200333052389837*^-13*I,4.379139142092804*^-14+0.*I,0.-1.5825588475436054*^-14*I,-5.666227505087197*^-15+0.*I,0.+2.010328324887372*^-15*I,7.068899068705987*^-16+0.*I,0.-2.4638747769440033*^-16*I,-8.514031402036722*^-17+0.*I,0.+2.9172047898725266*^-17*I,9.91235042935069*^-18+0.*I,0.-3.3406061412405738*^-18*I,-1.1167901866480294*^-18+0.*I,0.+3.7040123606277476*^-19*I,1.2189412558452863*^-19+0.*I,0.-3.9806671181305597*^-20*I,-1.2901589856200249*^-20+0.*I,0.+4.150446672880107*^-21*I,1.325437061931361*^-21+0.*I,0.-4.2022610019891856*^-22*I,-1.3228547585592918*^-22+0.*I,0.+4.1351454922114473*^-23*I,1.283695171309384*^-23+0.*I,0.-3.957922464274761*^-24*I,-1.2121253516872364*^-24+0.*I,0.+3.687586085954845*^-25*I,1.1145244889602196*^-25+0.*I,0.-3.346780945621922*^-26*I,-9.986001110327926*^-27+0.*I,0.+2.9608612951971688*^-27*I,8.724513490519144*^-28+0.*I,0.-2.5550227751375425*^-28*I,-7.437236513819841*^-29+0.*I,0.+2.151908094589054*^-29*I,6.189597736219992*^-30+0.*I,0.-1.769938718145622*^-30*I
0.+0.38594436246763314*I,0.009955841281527619+0.*I,0.+0.27007440501774*I,0.12944814317584363+0.*I,0.+0.1591883760780985*I,0.2247259562304493+0.*I,0.-0.02958486557305836*I,0.18253221986198603+0.*I,0.-0.1992517664534933*I,-0.0294705355839738+0.*I,0.-0.1572389632110422*I,-0.20764103236511824+0.*I,0.+0.09899988589004029*I,-0.07485629062388177+0.*I,0.+0.19373786226587372*I,0.192381409514445+0.*I,0.-0.08500376003484904*I,0.062035364289826714+0.*I,0.-0.1764804381359359*I,-0.2147743843259765+0.*I,0.+0.17243301699046615*I,0.07442975920653452+0.*I,0.+0.04271954577188458*I,0.14673229755128356+0.*I,0.-0.21806109320531855*I,-0.2510462715577935+0.*I,0.+0.25040083168024496*I,0.22615019662011943+0.*I,0.-0.1892395223663119*I,-0.14877737133976962+0.*I,0.+0.11092579861535051*I,0.07896128470323788+0.*I,0.-0.05393638887289197*I,-0.03549437154297242+0.*I,0.+0.022575534087830893*I,0.013914455123225979+0.*I,0.-0.008329343140596013*I,-0.004851746323671873+0.*I,0.+0.002754507252977692*I,0.0015264234469153414+0.*I,0.-0.0008266954092032431*I,-0.00043807588391641067+0.*I,0.+0.00022736832094098368*I,0.00011568792678587253+0.*I,0.-0.000057754744945509606*I,-0.00002831139837583911+0.*I,0.+0.000013636847098647739*I,6.458423588437177*^-6+0.*I,0.-3.0092527783418915*^-6*I,-1.3802294249077*^-6+0.*I,0.+6.234885468737957*^-7*I,2.7752325616343873*^-7+0.*I,0.-1.2177541448257416*^-7*I,-5.269781780617881*^-8+0.*I,0.+2.2499395064926004*^-8*I,9.481054088066612*^-9+0.*I,0.-3.9446021097642695*^-9*I,-1.6208970165416652*^-9+0.*I,0.+6.580371970314594*^-10*I,2.6400876895973513*^-10+0.*I,0.-1.047086864782525*^-10*I,-4.1063981562828044*^-11+0.*I,0.+1.592814985709975*^-11*I,6.112266787275142*^-12+0.*I,0.-2.3209933616713247*^-12*I,-8.723234760480554*^-13+0.*I,0.+3.2456861968275944*^-13*I,1.1957767836083503*^-13+0.*I,0.-4.363087910740335*^-14*I,-1.576958467730869*^-14+0.*I,0.+5.6468719594113605*^-15*I,2.0037010114241515*^-15+0.*I,0.-7.046414949698018*^-16*I,-2.456315513080789*^-16+0.*I,0.+8.488842781870286*^-17*I,2.90888516919017*^-17+0.*I,0.-9.88510917478775*^-18*I,-3.3317626767494913*^-18+0.*I,0.+1.1139435368436903*^-18*I,3.6949257135208465*^-19+0.*I,0.-1.2160647170308403*^-19*I,-3.9716354097179636*^-20+0.*I,0.+1.2873462044206222*^-20*I,4.141757094067272*^-21+0.*I,0.-1.3227739735135562*^-21*I,-4.194164065198932*^-22+0.*I,0.+1.3204123115190424*^-22*I,4.12783551074542*^-23+0.*I,0.-1.2815244309744621*^-23*I,-3.951526445434704*^-24+0.*I,0.+1.2102554133186797*^-24*I,3.6821615669472336*^-25+0.*I,0.-1.112963114849628*^-25*I,-3.342321775673829*^-26+0.*I,0.+9.97336581948521*^-27*I,2.9573092712066222*^-27+0.*I,0.-8.714607623865154*^-28*I,-2.552282517898156*^-28+0.*I,0.+7.429718262923246*^-29*I,2.1498625966728553*^-29+0.*I
