0.9164328680113579+0.*I,0.3828594231264082+0.*I,0.11310010981264441+0.*I,0.027279793783702443+0.*I,0.005698358535360963+0.*I,0.0010646416512861457+0.*I,0.00018157937269222736+0.*I,0.000028671880319756555+0.*I,4.23496539045455*^-6+0.*I,5.897491105442821*^-7+0.*I,7.791229161863389*^-8+0.*I,9.814051204529738*^-9+0.*I,1.1835766273161323*^-9+0.*I,1.3713976091128314*^-10+0.*I,1.5312216251701677*^-11+0.*I,1.651699769608915*^-12+0.*I,1.7250822265430054*^-13+0.*I,1.7479299496352804*^-14+0.*I,1.721180650191196*^-15+0.*I,1.6496368079031914*^-16+0.*I,1.5410333030906787*^-17+0.*I,1.4048859225344123*^-18+0.*I,1.251320052200945*^-19+0.*I,1.0900418443991459*^-20+0.*I,9.295574434607493*^-22+0.*I,7.766849902241413*^-23+0.*I,6.3635128014561135*^-24+0.*I,5.11627316281247*^-25+0.*I,4.0393677330294226*^-26+0.*I,3.133668678635252*^-27+0.*I,2.390182890212195*^-28+0.*I,1.7934487476225933*^-29+0.*I,1.3245021413022177*^-30+0.*I,9.632397107429*^-32+0.*I,6.901342861731868*^-33+0.*I,4.873469646673214*^-34+0.*I,3.393326892196398*^-35+0.*I,2.3305773461421572*^-36+0.*I,1.5794664529996372*^-37+0.*I,1.0566150357281628*^-38+0.*I,6.9795186902705994*^-40+0.*I,4.55378193613446*^-41+0.*I,2.9355282800783435*^-42+0.*I,1.8702115062544076*^-43+0.*I,1.177885485355921*^-44+0.*I,7.335597554825061*^-46+0.*I,4.518510179635325*^-47+0.*I,2.753499613496504*^-48+0.*I,1.6603631456265015*^-49+0.*I,9.909317159482429*^-51+0.*I,5.854602453056307*^-52+0.*I,3.4249245307144915*^-53+0.*I,1.9842117546138077*^-54+0.*I,1.1386461107987815*^-55+0.*I,6.473372089332088*^-57+0.*I,3.64659817280624*^-58+0.*I,2.0357881417480186*^-59+0.*I,1.1265068483763692*^-60+0.*I,6.179573801315616*^-62+0.*I,3.36102080861332*^-63+0.*I,1.8127347485117982*^-64+0.*I,9.696344256110142*^-66+0.*I,5.1445911370288013*^-67+0.*I,2.7078167743386285*^-68+0.*I,1.41406043522443*^-69+0.*I,7.3274012888815*^-71+0.*I,3.7680503085338834*^-72+0.*I,1.9231713254231677*^-73+0.*I,9.743213124174884*^-75+0.*I,4.9002286018668574*^-76+0.*I,2.4468424401881617*^-77+0.*I,1.2131528256767775*^-78+0.*I,5.972937215576975*^-80+0.*I,2.920553750023435*^-81+0.*I,1.4183650699336268*^-82+0.*I,6.842204960170639*^-84+0.*I,3.278898455040553*^-85+0.*I,1.5610660841840715*^-86+0.*I,7.384356763444146*^-88+0.*I,3.4708656944526326*^-89+0.*I,1.6211809775586151*^-90+0.*I,7.525366808597195*^-92+0.*I,3.4718378312359974*^-93+0.*I,1.592058672273718*^-94+0.*I,7.25701648381095*^-96+0.*I,3.288420375512625*^-97+0.*I,1.4814151736161204*^-98+0.*I,6.635227930443806*^-100+0.*I,2.954970801227034*^-101+0.*I,1.3085697433178894*^-102+0.*I,5.76254464945902*^-104+0.*I,2.523668407571073*^-105+0.*I,1.0992008642401524*^-106+0.*I,4.7618342093500534*^-108+0.*I,2.0518661537301112*^-109+0.*I,8.794798807256794*^-111+0.*I,3.7499802127007493*^-112+0.*I,1.5906762353613946*^-113+0.*I,6.712857664071818*^-115+0.*I,2.81856805369444*^-116+0.*I
-0.3828594231264082+0.*I,0.7564851588084298+0.*I,0.49419499981433157+0.*I,0.18449841946639753+0.*I,0.05217897646345145+0.*I,0.012297140234322643+0.*I,0.0025319701396184745+0.*I,0.0004684355723800239+0.*I,0.00007932707668224311+0.*I,0.000012458515872125506+0.*I,1.8324009118595936*^-6+0.*I,2.543058081494353*^-7+0.*I,3.3502406188785567*^-8+0.*I,4.210153151182997*^-9+0.*I,5.067329937334847*^-10+0.*I,5.861392564574993*^-11+0.*I,6.534730080350392*^-12+0.*I,7.039672722348659*^-13+0.*I,7.343932721165092*^-14+0.*I,7.433535413335011*^-15+0.*I,7.313020120486655*^-16+0.*I,7.003209646926574*^-17+0.*I,6.537222501418526*^-18+0.*I,5.955581323636892*^-19+0.*I,5.301258384609132*^-20+0.*I,4.615339541354129*^-21+0.*I,3.933746985877338*^-22+0.*I,3.2852039210700044*^-23+0.*I,2.6904019633697305*^-24+0.*I,2.1621745250431667*^-25+0.*I,1.706395523012357*^-26+0.*I,1.3233049961104635*^-27+0.*I,1.0089944260615651*^-28+0.*I,7.568444127947789*^-30+0.*I,5.587772581296345*^-31+0.*I,4.062529536699872*^-32+0.*I,2.909905439448854*^-33+0.*I,2.0543436821704637*^-34+0.*I,1.4300658039729016*^-35+0.*I,9.819622485454188*^-37+0.*I,6.653461814275092*^-38+0.*I,4.4500481315327083*^-39+0.*I,2.938924195538416*^-40+0.*I,1.9171414148945173*^-41+0.*I,1.235637100533797*^-42+0.*I,7.870850017828127*^-44+0.*I,4.956367281730549*^-45+0.*I,3.0862311766886195*^-46+0.*I,1.900743969667269*^-47+0.*I,1.1581143728428331*^-48+0.*I,6.982486506989057*^-50+0.*I,4.1667140851620234*^-51+0.*I,2.4614587332054605*^-52+0.*I,1.4397710241588655*^-53+0.*I,8.34026201133241*^-55+0.*I,4.785546786054207*^-56+0.*I,2.720359257779944*^-57+0.*I,1.5322801183523449*^-58+0.*I,8.553404068743614*^-60+0.*I,4.732579319777467*^-61+0.*I,2.595862436644794*^-62+0.*I,1.4117402430947549*^-63+0.*I,7.613416472831595*^-65+0.*I,4.0720801402237616*^-66+0.*I,2.1603458796892727*^-67+0.*I,1.1369907915033721*^-68+0.*I,5.937067111965827*^-70+0.*I,3.0762476443824218*^-71+0.*I,1.5818172665919598*^-72+0.*I,8.07284891126742*^-74+0.*I,4.089603184654116*^-75+0.*I,2.056677881948502*^-76+0.*I,1.0268989853641446*^-77+0.*I,5.091078556364576*^-79+0.*I,2.506429808444893*^-80+0.*I,1.2254817050006804*^-81+0.*I,5.951197695180192*^-83+0.*I,2.8707000299769464*^-84+0.*I,1.37561126229601*^-85+0.*I,6.548859572552446*^-87+0.*I,3.0976638232994214*^-88+0.*I,1.4559189969329022*^-89+0.*I,6.800005130972238*^-91+0.*I,3.156343630432455*^-92+0.*I,1.4561141015163823*^-93+0.*I,6.676900530826712*^-95+0.*I,3.0433666729307997*^-96+0.*I,1.3790000776082866*^-97+0.*I,6.21205050872649*^-99+0.*I,2.782247048592179*^-100+0.*I,1.2390108335945789*^-101+0.*I,5.486574076723921*^-103+0.*I,2.416025554073868*^-104+0.*I,1.058041567046678*^-105+0.*I,4.608197446676674*^-107+0.*I,1.9962375271214707*^-108+0.*I,8.6014414432361*^-110+0.*I,3.686656797398299*^-111+0.*I,1.5718846939707915*^-112+0.*I,6.667433872207541*^-114+0.*I
0.11310010981264441+0.*I,-0.49419499981433157+0.*I,0.6104955203885695+0.*I,0.5507603024784371+0.*I,0.2455060290842876+0.*I,0.07886952020650374+0.*I,0.020551304969588832+0.*I,0.004598502315636243+0.*I,0.0009134372143356288+0.*I,0.00016459778415547183+0.*I,0.00002731678071339464+0.*I,4.222236839490183*^-6+0.*I,6.130225571149097*^-7+0.*I,8.417099442684535*^-8+0.*I,1.0989324745171173*^-8+0.*I,1.3704303767951857*^-9+0.*I,1.6385479926837143*^-10+0.*I,1.8843890121730154*^-11+0.*I,2.0902071803172436*^-12+0.*I,2.2415927543785936*^-13+0.*I,2.329086979575467*^-14+0.*I,2.3490012463100083*^-15+0.*I,2.3033903307105147*^-16+0.*I,2.1992866871341608*^-17+0.*I,2.04741349516541*^-18+0.*I,1.8606437490507342*^-19+0.*I,1.6524636953468662*^-20+0.*I,1.4356461466567626*^-21+0.*I,1.221263062965601*^-22+0.*I,1.0180872882243362*^-23+0.*I,8.323657471820594*^-25+0.*I,6.67899427491759*^-26+0.*I,5.263413383508251*^-27+0.*I,4.076196870460666*^-28+0.*I,3.1040426743952937*^-29+0.*I,2.32553190119731*^-30+0.*I,1.714989188666139*^-31+0.*I,1.2455289387062055*^-32+0.*I,8.912431078527316*^-34+0.*I,6.285991555752792*^-35+0.*I,4.371813754814578*^-36+0.*I,2.9993371199285026*^-37+0.*I,2.0305863950480484*^-38+0.*I,1.3570596810243168*^-39+0.*I,8.955688477278666*^-41+0.*I,5.837890201266561*^-42+0.*I,3.760085509284973*^-43+0.*I,2.393571179870403*^-44+0.*I,1.5063233539502687*^-45+0.*I,9.37399091375916*^-47+0.*I,5.769944972383883*^-48+0.*I,3.5136740005926844*^-49+0.*I,2.1173442727627578*^-50+0.*I,1.2628602233923164*^-51+0.*I,7.456631812793237*^-53+0.*I,4.359533362055336*^-54+0.*I,2.5242371512689597*^-55+0.*I,1.4477479404536653*^-56+0.*I,8.226313444722884*^-58+0.*I,4.631707078498329*^-59+0.*I,2.584472038004131*^-60+0.*I,1.4294414808009473*^-61+0.*I,7.837746299499649*^-63+0.*I,4.260990107413946*^-64+0.*I,2.2971345289269158*^-65+0.*I,1.2282278680232338*^-66+0.*I,6.513976201218432*^-68+0.*I,3.4272385168123625*^-69+0.*I,1.7890723729265038*^-70+0.*I,9.267224802473903*^-72+0.*I,4.7638807687412415*^-73+0.*I,2.4305867052754718*^-74+0.*I,1.2309731774006023*^-75+0.*I,6.18899432220874*^-77+0.*I,3.089377969535957*^-78+0.*I,1.5312483437525375*^-79+0.*I,7.536796210567914*^-81+0.*I,3.684140754459743*^-82+0.*I,1.7886879149888505*^-83+0.*I,8.626236804371325*^-85+0.*I,4.1327116882183536*^-86+0.*I,1.9670402703743414*^-87+0.*I,9.302342391532004*^-89+0.*I,4.371272750113541*^-90+0.*I,2.0412429706460477*^-91+0.*I,9.47297838942518*^-93+0.*I,4.369346098078983*^-94+0.*I,2.0031644889619738*^-95+0.*I,9.128900731851777*^-97+0.*I,4.1357355443482694*^-98+0.*I,1.862727910049566*^-99+0.*I,8.341377164761733*^-101+0.*I,3.7140384301915566*^-102+0.*I,1.6443842248011703*^-103+0.*I,7.239954507689017*^-105+0.*I,3.1700838483919618*^-106+0.*I,1.3804929853784464*^-107+0.*I,5.979320093180225*^-109+0.*I,2.5760162697137723*^-110+0.*I,1.1039492913768214*^-111+0.*I
-0.027279793783702443+0.*I,0.18449841946639753+0.*I,-0.5507603024784371+0.*I,0.4776519051104736+0.*I,0.5767470609074347+0.*I,0.2979235594230418+0.*I,0.10658136178096173+0.*I,0.030283476202859847+0.*I,0.007289001398125961+0.*I,0.0015424186103826858+0.*I,0.00029392424539282573+0.*I,0.00005128924741191335+0.*I,8.296612381846729*^-6+0.*I,1.2558061349969996*^-6+0.*I,1.7917950001172133*^-7+0.*I,2.4242328777045346*^-8+0.*I,3.12535154168803*^-9+0.*I,3.8550728637182817*^-10+0.*I,4.565375672132334*^-11+0.*I,5.206172071293854*^-12+0.*I,5.731589929111773*^-13+0.*I,6.105526921502269*^-14+0.*I,6.305567574752124*^-15+0.*I,6.324752142033424*^-16+0.*I,6.171138421860079*^-17+0.*I,5.865494857844471*^-18+0.*I,5.437729389579091*^-19+0.*I,4.922763240946488*^-20+0.*I,4.356514509333939*^-21+0.*I,3.772504862638534*^-22+0.*I,3.199397991022808*^-23+0.*I,2.6595717616238456*^-24+0.*I,2.168655020710531*^-25+0.*I,1.735844927065551*^-26+0.*I,1.3647653835204733*^-27+0.*I,1.0546232226614581*^-28+0.*I,8.014513204042878*^-30+0.*I,5.9928018838028675*^-31+0.*I,4.4113731602132705*^-32+0.*I,3.198260886347277*^-33+0.*I,2.2847747478562562*^-34+0.*I,1.6089575878903884*^-35+0.*I,1.1173514061440923*^-36+0.*I,7.654943680881265*^-38+0.*I,5.175541743764723*^-39+0.*I,3.454442217053493*^-40+0.*I,2.2769200514805434*^-41+0.*I,1.4825114167633642*^-42+0.*I,9.537952137192085*^-44+0.*I,6.065123251943875*^-45+0.*I,3.812998633963501*^-46+0.*I,2.3705342611309037*^-47+0.*I,1.457752096808024*^-48+0.*I,8.869104893637192*^-50+0.*I,5.339876738793668*^-51+0.*I,3.1822237835931543*^-52+0.*I,1.8774452151377324*^-53+0.*I,1.096797491104595*^-54+0.*I,6.3458604088391705*^-56+0.*I,3.636961040398556*^-57+0.*I,2.065128618514254*^-58+0.*I,1.1619551710253692*^-59+0.*I,6.479422869939877*^-61+0.*I,3.5814290435737543*^-62+0.*I,1.9625263303337378*^-63+0.*I,1.0662954417382587*^-64+0.*I,5.745187610992556*^-66+0.*I,3.070118538440708*^-67+0.*I,1.6273766549788983*^-68+0.*I,8.557737098590975*^-70+0.*I,4.465004366473313*^-71+0.*I,2.3116891102737676*^-72+0.*I,1.1877703282518348*^-73+0.*I,6.057318610583652*^-75+0.*I,3.066346358544519*^-76+0.*I,1.5409956073593757*^-77+0.*I,7.688935532431695*^-79+0.*I,3.809426674902001*^-80+0.*I,1.8742362370503026*^-81+0.*I,9.158026960032102*^-83+0.*I,4.44460141329502*^-84+0.*I,2.1426754757504178*^-85+0.*I,1.0261503085647737*^-86+0.*I,4.8824060388093776*^-88+0.*I,2.308136635345324*^-89+0.*I,1.0842496560425674*^-90+0.*I,5.061413235800833*^-92+0.*I,2.348133242632158*^-93+0.*I,1.0827171212679149*^-94+0.*I,4.962273490530466*^-96+0.*I,2.2607427420067593*^-97+0.*I,1.0238985938392589*^-98+0.*I,4.610287230868737*^-100+0.*I,2.0639228197534055*^-101+0.*I,9.187172825135274*^-103+0.*I,4.066503725774419*^-104+0.*I,1.789940474048552*^-105+0.*I,7.835393258702183*^-107+0.*I,3.4112527266327445*^-108+0.*I,1.4771459536798606*^-109+0.*I
0.005698358535360963+0.*I,-0.05217897646345145+0.*I,0.2455060290842876+0.*I,-0.5767470609074347+0.*I,0.3571776975953986+0.*I,0.5825908488620758+0.*I,0.3426170302210279+0.*I,0.13466810402483093+0.*I,0.04130473467869+0.*I,0.010611312922180406+0.*I,0.0023773813884454572+0.*I,0.0004767046295659043+0.*I,0.00008710253880107185+0.*I,0.000014694610747245717+0.*I,2.311970117270143*^-6+0.*I,3.4191573420063073*^-7+0.*I,4.783181634221095*^-8+0.*I,6.362550306442039*^-9+0.*I,8.082480327176353*^-10+0.*I,9.841256112757812*^-11+0.*I,1.1521629942516407*^-11+0.*I,1.3005186631192635*^-12+0.*I,1.4187015564233037*^-13+0.*I,1.4988104852443522*^-14+0.*I,1.5363509247099396*^-15+0.*I,1.5305324260855382*^-16+0.*I,1.4840549983199306*^-17+0.*I,1.4024805891433278*^-18+0.*I,1.2933405945061974*^-19+0.*I,1.1651472080760811*^-20+0.*I,1.0264599212274478*^-21+0.*I,8.851192410329244*^-23+0.*I,7.477104810845592*^-24+0.*I,6.192727996145825*^-25+0.*I,5.0323061374938557*^-26+0.*I,4.015000877151436*^-27+0.*I,3.1471284968138337*^-28+0.*I,2.4250009252681182*^-29+0.*I,1.837890865232221*^-30+0.*I,1.3707701184798768*^-31+0.*I,1.0066063277418461*^-32+0.*I,7.2812394610157605*^-34+0.*I,5.190278589032219*^-35+0.*I,3.6474914960234905*^-36+0.*I,2.528046632018966*^-37+0.*I,1.7287136384715751*^-38+0.*I,1.166702191034682*^-39+0.*I,7.773921170882965*^-41+0.*I,5.115646776179231*^-42+0.*I,3.3256140734901693*^-43+0.*I,2.136380081601701*^-44+0.*I,1.3565611352916585*^-45+0.*I,8.516632473557681*^-47+0.*I,5.2877714371315976*^-48+0.*I,3.247562981347739*^-49+0.*I,1.9734320794824732*^-50+0.*I,1.1867573982413027*^-51+0.*I,7.064289737767775*^-53+0.*I,4.1632248233936167*^-54+0.*I,2.4295768436481727*^-55+0.*I,1.4042751958719391*^-56+0.*I,8.040313481015434*^-58+0.*I,4.561087495810376*^-59+0.*I,2.563960140209292*^-60+0.*I,1.4284721807717282*^-61+0.*I,7.88892317062532*^-63+0.*I,4.319311684927587*^-64+0.*I,2.3449063285491072*^-65+0.*I,1.2624429447684233*^-66+0.*I,6.741126989953263*^-68+0.*I,3.5706315188299817*^-69+0.*I,1.8763109887512322*^-70+0.*I,9.782855452813382*^-72+0.*I,5.061504194832192*^-73+0.*I,2.5989460879824853*^-74+0.*I,1.3245480023503226*^-75+0.*I,6.700983038913398*^-77+0.*I,3.365549426524231*^-78+0.*I,1.6782822602396718*^-79+0.*I,8.310158221675629*^-81+0.*I,4.0863100281713804*^-82+0.*I,1.9955948935404334*^-83+0.*I,9.679941018001638*^-85+0.*I,4.664138466678253*^-86+0.*I,2.232578157508751*^-87+0.*I,1.0617335737831425*^-88+0.*I,5.016886264066921*^-90+0.*I,2.3555810754162293*^-91+0.*I,1.0991104756160701*^-92+0.*I,5.096800967499883*^-94+0.*I,2.3490906223469096*^-95+0.*I,1.0761667853214523*^-96+0.*I,4.900814922737312*^-98+0.*I,2.2186887587043466*^-99+0.*I,9.986046391274457*^-101+0.*I,4.46877986249224*^-102+0.*I,1.9884329035530032*^-103+0.*I,8.798067586054239*^-105+0.*I,3.871196175763732*^-106+0.*I,1.693991257386635*^-107+0.*I
-0.0010646416512861457+0.*I,0.012297140234322643+0.*I,-0.07886952020650374+0.*I,0.2979235594230418+0.*I,-0.5825908488620758+0.*I,0.24833047790787388+0.*I,0.5741841179364431+0.*I,0.38022948582764626+0.*I,0.1626260855889916+0.*I,0.05343357286304384+0.*I,0.014562489255790234+0.*I,0.0034371622758632785+0.*I,0.0007222340043839563+0.*I,0.00013770318486352694+0.*I,0.000024156834428734564+0.*I,3.940568552461434*^-6+0.*I,6.02700895717406*^-7+0.*I,8.700877682863307*^-8+0.*I,1.1921082979987094*^-8+0.*I,1.5571787528756012*^-9+0.*I,1.946725011009421*^-10+0.*I,2.3369335096796006*^-11+0.*I,2.7014849296383332*^-12+0.*I,3.01477312047618*^-13+0.*I,3.255025137313379*^-14+0.*I,3.406789702264009*^-15+0.*I,3.4624238683127403*^-16+0.*I,3.4224292047316375*^-17+0.*I,3.294710948274794*^-18+0.*I,3.093007818710646*^-19+0.*I,2.834838472206604*^-20+0.*I,2.5393276402233632*^-21+0.*I,2.2252245397399044*^-22+0.*I,1.909332944199368*^-23+0.*I,1.6054638793233027*^-24+0.*I,1.3239217078785053*^-25+0.*I,1.0714579110633156*^-26+0.*I,8.515808057703184*^-28+0.*I,6.650928321697533*^-29+0.*I,5.107339328357942*^-30+0.*I,3.8583166528154746*^-31+0.*I,2.86887809527941*^-32+0.*I,2.1006065288752798*^-33+0.*I,1.5152737464720485*^-34+0.*I,1.0772976101911059*^-35+0.*I,7.551841813525858*^-37+0.*I,5.221650227808854*^-38+0.*I,3.562516929599666*^-39+0.*I,2.3991036599491733*^-40+0.*I,1.5952374057676462*^-41+0.*I,1.047660045229869*^-42+0.*I,6.797705776496812*^-44+0.*I,4.358866326215734*^-45+0.*I,2.762935338246109*^-46+0.*I,1.731671496367344*^-47+0.*I,1.0734077660606086*^-48+0.*I,6.582194394621558*^-50+0.*I,3.993755726906983*^-51+0.*I,2.398232107383556*^-52+0.*I,1.4255754388295553*^-53+0.*I,8.390064567721904*^-55+0.*I,4.889900430108717*^-56+0.*I,2.822764920960921*^-57+0.*I,1.614235126686365*^-58+0.*I,9.146414084085506*^-60+0.*I,5.1356905783203605*^-61+0.*I,2.8581182223673165*^-62+0.*I,1.5767466263323993*^-63+0.*I,8.624000652309529*^-65+0.*I,4.6771727410034383*^-66+0.*I,2.5156276402806586*^-67+0.*I,1.3420114845121386*^-68+0.*I,7.101821981612943*^-70+0.*I,3.728567257743926*^-71+0.*I,1.942343852348825*^-72+0.*I,1.0040927983384106*^-73+0.*I,5.151519141136278*^-75+0.*I,2.623367674628408*^-76+0.*I,1.3261499287059663*^-77+0.*I,6.655513921438801*^-79+0.*I,3.316428711398352*^-80+0.*I,1.640979629406903*^-81+0.*I,8.063458042890537*^-83+0.*I,3.935193662447369*^-84+0.*I,1.9075566956925132*^-85+0.*I,9.1853188696714*^-87+0.*I,4.393941995974705*^-88+0.*I,2.0883081769253997*^-89+0.*I,9.861682082709295*^-91+0.*I,4.627629668435008*^-92+0.*I,2.158000638451472*^-93+0.*I,1.0001456744698942*^-94+0.*I,4.607084886659806*^-96+0.*I,2.1094643618853737*^-97+0.*I,9.601347983692692*^-99+0.*I,4.34446754921493*^-100+0.*I,1.954406178516512*^-101+0.*I,8.741700746089625*^-103+0.*I,3.887837887683556*^-104+0.*I,1.719408617944225*^-105+0.*I
0.00018157937269222736+0.*I,-0.0025319701396184745+0.*I,0.020551304969588832+0.*I,-0.10658136178096173+0.*I,0.3426170302210279+0.*I,-0.5741841179364431+0.*I,0.15040082071403096+0.*I,0.5553398989156565+0.*I,0.411314589194182+0.*I,0.1900621305776474+0.*I,0.06649874857737079+0.*I,0.01913148033745024+0.*I,0.004737701282257483+0.*I,0.0010396137782348925+0.*I,0.00020622503371614225+0.*I,0.00003752322741981551+0.*I,6.332128179410342*^-6+0.*I,9.99657044583114*^-7+0.*I,1.486704284047703*^-7+0.*I,2.0948138869902712*^-8+0.*I,2.8098041684458655*^-9+0.*I,3.602131567477974*^-10+0.*I,4.4288119543892756*^-11+0.*I,5.237792087389168*^-12+0.*I,5.974030338318204*^-13+0.*I,6.586187923780714*^-14+0.*I,7.032745110223068*^-15+0.*I,7.286539136357295*^-16+0.*I,7.337099316369105*^-17+0.*I,7.190617754584674*^-18+0.*I,6.867826305553336*^-19+0.*I,6.400364331018774*^-20+0.*I,5.82637379152958*^-21+0.*I,5.186049601901642*^-22+0.*I,4.517739621313733*^-23+0.*I,3.854983580563739*^-24+0.*I,3.224658452082549*^-25+0.*I,2.646203130484681*^-26+0.*I,2.131754576299754*^-27+0.*I,1.6869498702233702*^-28+0.*I,1.312128813346468*^-29+0.*I,1.0036958689838817*^-30+0.*I,7.554511202471925*^-32+0.*I,5.597612489280934*^-33+0.*I,4.085006913009922*^-34+0.*I,2.937421008870435*^-35+0.*I,2.082104557011099*^-36+0.*I,1.4553642753523444*^-37+0.*I,1.0035401735208021*^-38+0.*I,6.828802290691578*^-40+0.*I,4.587185419787732*^-41+0.*I,3.042833873153656*^-42+0.*I,1.9937561547091757*^-43+0.*I,1.2907830461435924*^-44+0.*I,8.259271586544525*^-46+0.*I,5.224588371898306*^-47+0.*I,3.2680886674826287*^-48+0.*I,2.02195703665621*^-49+0.*I,1.2376188253979447*^-50+0.*I,7.496097481697789*^-52+0.*I,4.493755734506152*^-53+0.*I,2.666849829386334*^-54+0.*I,1.5670687155768079*^-55+0.*I,9.119272254020663*^-57+0.*I,5.256470230654406*^-58+0.*I,3.001694274558111*^-59+0.*I,1.6984412209128154*^-60+0.*I,9.523956579637622*^-62+0.*I,5.293411496068493*^-63+0.*I,2.916563783626618*^-64+0.*I,1.5932681117791283*^-65+0.*I,8.630772973827679*^-67+0.*I,4.636751677517135*^-68+0.*I,2.4708094785559795*^-69+0.*I,1.3061170334935968*^-70+0.*I,6.850097297329329*^-72+0.*I,3.564806314847376*^-73+0.*I,1.8409875095075388*^-74+0.*I,9.436068587921193*^-76+0.*I,4.80070332819211*^-77+0.*I,2.4245937542487755*^-78+0.*I,1.2157349528830439*^-79+0.*I,6.05269557544741*^-81+0.*I,2.992345569340999*^-82+0.*I,1.4691612206921504*^-83+0.*I,7.164116599846575*^-85+0.*I,3.470011535524838*^-86+0.*I,1.6696015615303544*^-87+0.*I,7.980791893982976*^-89+0.*I,3.79024218612459*^-90+0.*I,1.7885926976779378*^-91+0.*I,8.387147116566447*^-93+0.*I,3.908492882321495*^-94+0.*I,1.8102133483217463*^-95+0.*I,8.33312495810745*^-97+0.*I,3.8130743386547805*^-98+0.*I,1.7344536929515466*^-99+0.*I,7.843326665074018*^-101+0.*I,3.526285414673241*^-102+0.*I,1.5763146875926688*^-103+0.*I
-0.000028671880319756555+0.*I,0.0004684355723800239+0.*I,-0.004598502315636243+0.*I,0.030283476202859847+0.*I,-0.13466810402483093+0.*I,0.38022948582764626+0.*I,-0.5553398989156565+0.*I,0.0627111295205063+0.*I,0.5287356239881196+0.*I,0.43637557481201533+0.*I,0.21666736146758295+0.*I,0.08033967978981738+0.*I,0.02430089164827436+0.*I,0.0062922406764082004+0.*I,0.0014376724071063266+0.*I,0.00029595751778006515+0.*I,0.00005572992712521785+0.*I,9.710060469052161*^-6+0.*I,1.579542031456229*^-6+0.*I,2.4162809171459573*^-7+0.*I,3.49651416144344*^-8+0.*I,4.809844934941647*^-9+0.*I,6.315964586457706*^-10+0.*I,7.945197241854297*^-11+0.*I,9.60417481045539*^-12+0.*I,1.1185858431451123*^-12+0.*I,1.2582170002891485*^-13+0.*I,1.369698075583379*^-14+0.*I,1.4457223464773585*^-15+0.*I,1.4820397303172489*^-16+0.*I,1.4777548129943835*^-17+0.*I,1.4351707770883825*^-18+0.*I,1.3592554520305725*^-19+0.*I,1.2568570144553457*^-20+0.*I,1.1358160306334665*^-21+0.*I,1.0041101651229802*^-22+0.*I,8.691362784683899*^-24+0.*I,7.37192521861306*^-25+0.*I,6.13180572168243*^-26+0.*I,5.0051291931000364*^-27+0.*I,4.01186262143437*^-28+0.*I,3.15970447852494*^-29+0.*I,2.4466139558323876*^-30+0.*I,1.8635307995968521*^-31+0.*I,1.3969453835576853*^-32+0.*I,1.0311000237045862*^-33+0.*I,7.49714235398796*^-35+0.*I,5.372155981292311*^-36+0.*I,3.795192086082951*^-37+0.*I,2.6443348639310556*^-38+0.*I,1.8178308895573073*^-39+0.*I,1.2333712294517062*^-40+0.*I,8.261885229915075*^-42+0.*I,5.4656832699677896*^-43+0.*I,3.5720570496277936*^-44+0.*I,2.3068732439235335*^-45+0.*I,1.4725763451475489*^-46+0.*I,9.293789888141535*^-48+0.*I,5.800644143857185*^-49+0.*I,3.581218683983879*^-50+0.*I,2.1875368603703183*^-51+0.*I,1.322344272101834*^-52+0.*I,7.912054629626635*^-54+0.*I,4.686806566051537*^-55+0.*I,2.7491086348984895*^-56+0.*I,1.5970365571932774*^-57+0.*I,9.190177266729976*^-59+0.*I,5.239552233325659*^-60+0.*I,2.9600444302410193*^-61+0.*I,1.6573187502052284*^-62+0.*I,9.197826357515071*^-64+0.*I,5.060588568322126*^-65+0.*I,2.760683766473256*^-66+0.*I,1.4934585947376138*^-67+0.*I,8.012900111713405*^-69+0.*I,4.264455060487636*^-70+0.*I,2.251490383499059*^-71+0.*I,1.1794055299590602*^-72+0.*I,6.13048557517965*^-74+0.*I,3.162392933517661*^-75+0.*I,1.6191054374532862*^-76+0.*I,8.228495917362046*^-78+0.*I,4.1514339418592583*^-79+0.*I,2.0794724413925623*^-80+0.*I,1.0342590661705337*^-81+0.*I,5.108215388143891*^-83+0.*I,2.505614067978268*^-84+0.*I,1.2206877343563693*^-85+0.*I,5.907172538830912*^-87+0.*I,2.839733816325658*^-88+0.*I,1.3562375322869461*^-89+0.*I,6.435619147365102*^-91+0.*I,3.0344274264427752*^-92+0.*I,1.4217706202741836*^-93+0.*I,6.620371343390924*^-95+0.*I,3.063853943670154*^-96+0.*I,1.4093495959710738*^-97+0.*I,6.444150869509687*^-99+0.*I,2.9291360140657376*^-100+0.*I,1.3236407673681498*^-101+0.*I
