0.0778832762808612+0.*I,0.-0.17597291633842882*I,-0.2811463519768412+0.*I,0.+0.3667528051897769*I,0.4143287480087958+0.*I,0.-0.41866020763899403*I,-0.3861781327524963+0.*I,0.+0.3297921221585467*I,0.26344921134698557+0.*I,0.-0.19841626359171036*I,-0.14176821986605384+0.*I,0.+0.0965793242832086*I,0.06299341580487157+0.*I,0.-0.03947526929301967*I,-0.023837609582723417+0.*I,0.+0.01390652727790782*I,0.00785525557633325+0.*I,0.-0.004304646353854276*I,-0.0022924656894530997+0.*I,0.+0.001188304284449871*I,0.000600363504652984+0.*I,0.-0.0002960099133500358*I,-0.00014259245109369303+0.*I,0.+0.00006717910836701812*I,0.00003098348273347625+0.*I,0.-0.000014001090029313506*I,-6.204071484832881*^-6+0.*I,0.+2.697717878560966*^-6*I,1.1519115515609453*^-6+0.*I,0.-4.833055179258964*^-7*I,-1.9937134796534236*^-7+0.*I,0.+8.090651922224861*^-8*I,3.2315445472775755*^-8+0.*I,0.-1.2710270583855391*^-8*I,-4.9251215894602385*^-9+0.*I,0.+1.880981627020683*^-9*I,7.08328835774234*^-10+0.*I,0.-2.631089849190264*^-10*I,-9.643740148889983*^-11+0.*I,0.+3.4891112351853537*^-11*I,1.2464832261551066*^-11+0.*I,0.-4.3984142471651136*^-12*I,-1.5334622988986128*^-12+0.*I,0.+5.28372850749961*^-13*I,1.799764888888281*^-13+0.*I,0.-6.061933072103598*^-14*I,-2.0194534198826425*^-14+0.*I,0.+6.655589537254841*^-15*I,2.170538685471752*^-15+0.*I,0.-7.006015755651681*^-16*I,-2.2386578714256584*^-16+0.*I,0.+7.082788238677088*^-17*I,2.219239657786459*^-17+0.*I,0.-6.887599547690865*^-18*I,-2.1177399427522682*^-18+0.*I,0.+6.451978361471087*^-19*I,1.9480518305688228*^-19+0.*I,0.-5.8299482383678*^-20*I,-1.7296264621595536*^-20+0.*I,0.+5.087775436857125*^-21*I,1.4840684350288544*^-21+0.*I,0.-4.293294000764059*^-22*I,-1.2319594233130606*^-22+0.*I,0.+3.50693525577419*^-23*I,9.90465562438542*^-24+0.*I,0.-2.7757753888063966*^-24*I,-7.7199408365974175*^-25+0.*I,0.+2.130974190246557*^-25*I,5.838823567905026*^-26+0.*I,0.-1.5881898859516086*^-26*I,-4.288989914268911*^-27+0.*I,0.+1.1500784601813011*^-27*I,3.062406517766551*^-28+0.*I,0.-8.098470962759691*^-29*I,-2.1271043145192125*^-29+0.*I,0.+5.549575648383007*^-30*I,1.4383169506509373*^-30+0.*I,0.-3.7034872606050676*^-31*I,-9.474693565792026*^-32+0.*I,0.+2.4085365771994623*^-32*I,6.084289518663849*^-33+0.*I,0.-1.527456958061785*^-33*I,-3.811216973738746*^-34+0.*I,0.+9.452055146932697*^-35*I,2.3301733061209946*^-35+0.*I,0.-5.7105820900376484*^-36*I,-1.3913384025087825*^-36+0.*I,0.+3.370348150751085*^-37*I,8.117738328688968*^-38+0.*I,0.-1.9442032448173846*^-38*I,-4.630437513642804*^-39+0.*I,0.+1.0967381502438406*^-39*I,2.5835130289282427*^-40+0.*I,0.-6.053001768605478*^-41*I,-1.4106149848618425*^-41+0.*I,0.+3.270004191739874*^-42*I,7.540745990527915*^-43+0.*I,0.-1.7299361086741873*^-43*I,-3.9483772862555086*^-44+0.*I,0.+8.966081177714463*^-45*I
0.-0.17597291633842882*I,-0.3197177076965075+0.*I,0.+0.38637120751095244*I,0.34169773003105985+0.*I,0.-0.20264707337541302*I,-0.019472129484352858+0.*I,0.-0.15295594474344243*I,-0.27658440566758835+0.*I,0.+0.3375441930657115*I,0.34203715943669427+0.*I,0.-0.30712993661668303*I,-0.251976399059609+0.*I,0.+0.19223048568964432*I,0.13793382272285815+0.*I,0.-0.09384318439420139*I,-0.060901642621949116+0.*I,0.+0.037877597513760144*I,0.022661940249545442+0.*I,0.-0.013083369474428522*I,-0.007307719056632174+0.*I,0.+0.003957770481584436*I,0.002082393324719557+0.*I,0.-0.001066229877026395*I,-0.0005320619256388587+0.*I,0.+0.000259103623602094*I,0.00012328273210249395+0.*I,0.-0.000057374077980575275*I,-0.00002614195808101376+0.*I,0.+0.0000116723013619417*I,5.111231702389449*^-6+0.*I,0.-2.1967049089010466*^-6*I,-9.272489211239041*^-7+0.*I,0.+3.8466144145060553*^-7*I,1.569199539047382*^-7+0.*I,0.-6.298493896892948*^-8*I,-2.488743925006759*^-8+0.*I,0.+9.685460287273851*^-9*I,3.7141160332291546*^-9+0.*I,0.-1.4040177841425833*^-9*I,-5.234168580720223*^-10+0.*I,0.+1.925071773850892*^-10*I,6.98758980395265*^-11+0.*I,0.-2.504020973335695*^-11*I,-8.861755784902884*^-12+0.*I,0.+3.098182157967794*^-12*I,1.070352995729517*^-12+0.*I,0.-3.6551188127680486*^-13*I,-1.234088181510171*^-13+0.*I,0.+4.1207065902441174*^-14*I,1.3610800636660417*^-14+0.*I,0.-4.448188997110774*^-15*I,-1.438689848904195*^-15+0.*I,0.+4.606046417755163*^-16*I,1.4600093899038673*^-16+0.*I,0.-4.582839811708829*^-17*I,-1.4247791255168078*^-17+0.*I,0.+4.388067059442071*^-18*I,1.3390224522750343*^-18+0.*I,0.-4.049156853604729*^-19*I,-1.2135958478518242*^-19+0.*I,0.+3.605656926457732*^-20*I,1.0620899193744471*^-20+0.*I,0.-3.1021887202229068*^-21*I,-8.986002328275864*^-22+0.*I,0.+2.581758038259935*^-22*I,7.358217696812851*^-23+0.*I,0.-2.0806228311813854*^-23*I,-5.837562186556892*^-24+0.*I,0.+1.6253213743154096*^-24*I,4.491248476505167*^-25+0.*I,0.-1.231867658557526*^-25*I,-3.3541133294717684*^-26+0.*I,0.+9.066805674717717*^-27*I,2.4335408438439553*^-27+0.*I,0.-6.485960789563641*^-28*I,-1.7167368081397387*^-28+0.*I,0.+4.5130281979574174*^-29*I,1.1784397741196297*^-29+0.*I,0.-3.0567559721219675*^-30*I,-7.8770964473839255*^-31+0.*I,0.+2.0167894789394543*^-31*I,5.130740191375523*^-32+0.*I,0.-1.297058783115137*^-32*I,-3.2586199983423146*^-33+0.*I,0.+8.136461982181812*^-34*I,2.0192862234679863*^-34+0.*I,0.-4.981410821592651*^-35*I,-1.2216029315498113*^-35+0.*I,0.+2.9782510491900672*^-36*I,7.218977149596466*^-37+0.*I,0.-1.7398109948531665*^-37*I,-4.16935399947489*^-38+0.*I,0.+9.935812436397101*^-39*I,2.3546855417722726*^-39+0.*I,0.-5.549882366479381*^-40*I,-1.3010134958884746*^-40+0.*I,0.+3.0335577432046686*^-41*I,7.035904088486135*^-42+0.*I,0.-1.6233379935291245*^-42*I,-3.726002196255987*^-43+0.*I
-0.2811463519768412+0.*I,0.+0.38637120751095244*I,0.29757532671386533+0.*I,0.-0.07271348025919057*I,0.15947075665233618+0.*I,0.-0.28930315229762504*I,-0.27809958344951613+0.*I,0.+0.15573576992106766*I,-0.013885150610465235+0.*I,0.+0.1695774328840071*I,0.2741265723290399+0.*I,0.-0.3177088396862895*I,-0.3100930495815313+0.*I,0.+0.26972100128028287*I,0.21500831042657592+0.*I,0.-0.15969952031693074*I,-0.11174002070001929+0.*I,0.+0.07422496070165853*I,0.04708293594205315+0.*I,0.-0.02865034183675119*I,-0.016785832240090184+0.*I,0.+0.009497668292145668*I,0.005203035637579982+0.*I,0.-0.002765702954002361*I,-0.0014291549273401066+0.*I,0.+0.0007191047320575356*I,0.00035283746572915684+0.*I,0.-0.00016903964526668942*I,-0.00007916578455954772+0.*I,0.+0.0000362807464783119*I,0.000016286109441033014+0.*I,0.-7.166999657365436*^-6*I,-3.094434289138571*^-6+0.*I,0.+1.3117961238922638*^-6*I,5.463685036737349*^-7+0.*I,0.-2.2372303052044455*^-7*I,-9.011430938494465*^-8+0.*I,0.+3.5724814387492835*^-8*I,1.3946301732034505*^-8+0.*I,0.-5.363728133377189*^-9*I,-2.0332287335447253*^-9+0.*I,0.+7.599748085588237*^-10*I,2.8020564243467226*^-10+0.*I,0.-1.0194852966239998*^-10*I,-3.661545153862751*^-11+0.*I,0.+1.2985899275361937*^-11*I,4.5492658880884555*^-12+0.*I,0.-1.5747182264900628*^-12*I,-5.387420450902281*^-13+0.*I,0.+1.822190252663566*^-13*I,6.094727258257738*^-14+0.*I,0.-2.0163704191012045*^-14*I,-6.600014173640345*^-15+0.*I,0.+2.137846442912682*^-15*I,6.854245534501343*^-16+0.*I,0.-2.1756290262736162*^-16*I,-6.838154910013787*^-17+0.*I,0.+2.128655394508542*^-17*I,6.563935626945218*^-18+0.*I,0.-2.0053627409453708*^-18*I,-6.071073834561698*^-19+0.*I,0.+1.8216023821116516*^-19*I,5.4178395420003845*^-20+0.*I,0.-1.5975325894299448*^-20*I,-4.6707712453011024*^-21+0.*I,0.+1.3542686220131916*^-21*I,3.8945597362290927*^-22+0.*I,0.-1.1109826463263284*^-22*I,-3.144181983852041*^-23+0.*I,0.+8.829048961184697*^-24*I,2.460246839166571*^-24+0.*I,0.-6.803822604443355*^-25*I,-1.86761051662459*^-25+0.*I,0.+5.0889323811606613*^-26*I,1.3766409659086244*^-26+0.*I,0.-3.6975460069133554*^-27*I,-9.86164420578783*^-28+0.*I,0.+2.6119847662713607*^-28*I,6.87098581558751*^-29+0.*I,0.-1.7952914651159478*^-29*I,-4.659697160523493*^-30+0.*I,0.+1.2015047549630542*^-30*I,3.078049716045716*^-31+0.*I,0.-7.835097317211972*^-32*I,-1.9818334496880884*^-32+0.*I,0.+4.9817092914595106*^-33*I,1.2445481052133494*^-33+0.*I,0.-3.0902944551569642*^-34*I,-7.6273714012355*^-35+0.*I,0.+1.8714059395698965*^-35*I,4.56467300104476*^-36+0.*I,0.-1.106954229448591*^-36*I,-2.66905213738243*^-37+0.*I,0.+6.399120118560649*^-38*I,1.5256223648440776*^-38+0.*I,0.-3.617133651977345*^-39*I,-8.52902399734433*^-40+0.*I,0.+2.000218095437068*^-40*I,4.665777294957213*^-41+0.*I,0.-1.0825903599095163*^-41*I
0.+0.3667528051897769*I,0.34169773003105985+0.*I,0.-0.07271348025919057*I,0.20272126699493886+0.*I,0.-0.291990415874685*I,-0.17151741388339364+0.*I,0.-0.04635811767582627*I,-0.22164826506374186+0.*I,0.+0.27242849735943786*I,0.19716240002892477+0.*I,0.-0.04799095038289789*I,0.11046419175189112+0.*I,0.-0.23090417598112328*I,-0.2936616166730042+0.*I,0.+0.3021876125359528*I,0.2724466566932619+0.*I,0.-0.22304642488737736*I,-0.1691686815584604+0.*I,0.+0.12039402721295543*I,0.08111535217503958+0.*I,0.-0.052077902261566965*I,-0.03202151757284591+0.*I,0.+0.01893249565055034*I,0.010798719510084147+0.*I,0.-0.0059582699237232875*I,-0.003187549465316212+0.*I,0.+0.0016567138131639181*I,0.000838001749782907+0.*I,0.-0.0004131536158315652*I,-0.00019880853002691816+0.*I,0.+0.00009348471556342676*I,0.00004300323274069531+0.*I,0.-0.000019370662070362085*I,-8.55185161431924*^-6+0.*I,0.+3.703431171458045*^-6*I,1.5743591034402302*^-6+0.*I,0.-6.57446031654803*^-7*I,-2.698683653549176*^-7+0.*I,0.+1.0895272515929237*^-7*I,4.3287172460090825*^-8+0.*I,0.-1.6933237939219592*^-8*I,-6.525152418426571*^-9+0.*I,0.+2.478039697877994*^-9*I,9.278505307445013*^-10+0.*I,0.-3.426686270887969*^-10*I,-1.2487104901635877*^-10+0.*I,0.+4.491545010060336*^-11*I,1.5952307831067254*^-11+0.*I,0.-5.596088911356704*^-12*I,-1.9395970270770685*^-12+0.*I,0.+6.644009044740313*^-13*I,2.2498867759139944*^-13+0.*I,0.-7.533853767927206*^-14*I,-2.4952203211768806*^-14+0.*I,0.+8.175984336973814*^-15*I,2.6510038153948608*^-15+0.*I,0.-8.507760759286607*^-16*I,-2.7030015019393923*^-16+0.*I,0.+8.503371735471003*^-17*I,2.6493184166091947*^-17+0.*I,0.-8.176288872994867*^-18*I,-2.499972479735052*^-18+0.*I,0.+7.574362618846077*^-19*I,2.27436933774758*^-19+0.*I,0.-6.769389193098266*^-20*I,-1.9974626112446627*^-20+0.*I,0.+5.8440411869530985*^-21*I,1.6955704714241798*^-21+0.*I,0.-4.879179749556211*^-22*I,-1.392722583560833*^-22+0.*I,0.+3.94389891152779*^-23*I,1.1081154498717646*^-23+0.*I,0.-3.0895506787882635*^-24*I,-8.548857407831702*^-25+0.*I,0.+2.3478646232841896*^-25*I,6.400863386796787*^-26+0.*I,0.-1.7324131117710806*^-26*I,-4.655402863572954*^-27+0.*I,0.+1.2422247573763094*^-27*I,3.2917219658046615*^-28+0.*I,0.-8.662992094110175*^-29*I,-2.2645144895079322*^-29+0.*I,0.+5.88009318275458*^-30*I,1.5168187251146675*^-30+0.*I,0.-3.8874154668535575*^-31*I,-9.899254749545814*^-32+0.*I,0.+2.5049198467743064*^-32*I,6.298970615215612*^-33+0.*I,0.-1.574213037435365*^-33*I,-3.910286020897289*^-34+0.*I,0.+9.65465511967296*^-35*I,2.3696247066347674*^-35+0.*I,0.-5.781859572384289*^-36*I,-1.4025894096354154*^-36+0.*I,0.+3.3829673216621256*^-37*I,8.113304883423058*^-38+0.*I,0.-1.9348994610492962*^-38*I,-4.5888817481450265*^-39+0.*I,0.+1.082355233714905*^-39*I,2.539062089502931*^-40+0.*I
0.4143287480087958+0.*I,0.-0.20264707337541302*I,0.15947075665233618+0.*I,0.-0.291990415874685*I,-0.1271467578108276+0.*I,0.-0.132688196923289*I,-0.2624368629026766+0.*I,0.+0.1890749174034147*I,-0.005689489322186981+0.*I,0.+0.185904026110012*I,0.25752468943447154+0.*I,0.-0.20437782618024433*I,-0.06952795726918316+0.*I,0.-0.08451240583388654*I,-0.20800255542100027+0.*I,0.+0.27739478718285815*I,0.29291283862613327+0.*I,0.-0.26870838700614924*I,-0.22284917284334493+0.*I,0.+0.17075489328885993*I,0.12254588455334281+0.*I,0.-0.08315004860572248*I,-0.053708656658573085+0.*I,0.+0.033198977682538953*I,0.019720163484873498+0.*I,0.-0.011294629744370873*I,-0.006255062259639748+0.*I,0.+0.003357559653291832*I,0.001750395459072099+0.*I,0.-0.0008878517665965311*I,-0.0004388478337356151+0.*I,0.+0.00021166873163976262*I,0.00009974804496911428+0.*I,0.-0.000045976775148612305*I,-0.000020748869659883795+0.*I,0.+9.176308873659829*^-6*I,3.980346001045691*^-6+0.*I,0.-1.6946677880098153*^-6*I,-7.087038640800914*^-7+0.*I,0.+2.913023000429036*^-7*I,1.1775620537566968*^-7+0.*I,0.-4.6841204262711545*^-8*I,-1.8344414217789024*^-8+0.*I,0.+7.076583242893814*^-9*I,2.6902117521816737*^-9+0.*I,0.-1.0082759325926206*^-9*I,-3.7271635342709583*^-10+0.*I,0.+1.3594073140730018*^-10*I,4.8938390025140587*^-11+0.*I,0.-1.739510556978153*^-11*I,-6.106922670299541*^-12+0.*I,0.+2.1182110730229345*^-12*I,7.260966027136612*^-13+0.*I,0.-2.460473612744961*^-13*I,-8.24436585737601*^-14+0.*I,0.+2.732246374679877*^-14*I,8.958007476012503*^-15+0.*I,0.-2.906245204990056*^-15*I,-9.33207837728285*^-16+0.*I,0.+2.9664825268087123*^-16*I,9.337072685536444*^-17+0.*I,0.-2.910515460899348*^-17*I,-8.986709013314764*^-18+0.*I,0.+2.7490414447278597*^-18*I,8.332724495805075*^-19+0.*I,0.-2.503170258762024*^-19*I,-7.453517236560398*^-20+0.*I,0.+2.2002245936389885*^-20*I,6.439804431730018*^-21+0.*I,0.-1.8691365992498292*^-21*I,-5.380625593876635*^-22+0.*I,0.+1.5364078950108779*^-22*I,4.352302326615661*^-23+0.*I,0.-1.2232782974036113*^-23*I,-3.411759149714497*^-24+0.*I,0.+9.443432361523433*^-25*I,2.5943571281668725*^-25+0.*I,0.-7.075000531671113*^-26*I,-1.915433365640991*^-26+0.*I,0.+5.148694472722036*^-27*I,1.3742350798007581*^-27+0.*I,0.-3.6425192366654664*^-28*I,-9.58873830683722*^-29+0.*I,0.+2.5071515560052395*^-29*I,6.511766708211726*^-30+0.*I,0.-1.6801759177279995*^-30*I,-4.3071092667421475*^-31+0.*I,0.+1.0970559825257117*^-31*I,2.776636779114365*^-32+0.*I,0.-6.983794394322384*^-33*I,-1.7457407470764655*^-33+0.*I,0.+4.337275258237508*^-34*I,1.0711131414670066*^-34+0.*I,0.-2.6294580984083235*^-35*I,-6.41712313578322*^-36+0.*I,0.+1.556996539940835*^-36*I,3.7561015508209795*^-37+0.*I,0.-9.009858715371985*^-38*I,-2.1491045191349307*^-38+0.*I,0.+5.097805845452538*^-39*I
0.-0.41866020763899403*I,-0.019472129484352858+0.*I,0.-0.28930315229762504*I,-0.17151741388339364+0.*I,0.-0.132688196923289*I,-0.2612220985689074+0.*I,0.+0.11982778310200115*I,-0.11946794667328231+0.*I,0.+0.24491192312339977*I,0.18021424588647467+0.*I,0.+0.002691100906166614*I,0.17545641746027466+0.*I,0.-0.24636595309143788*I,-0.19750637461341838+0.*I,0.+0.06876074430508702*I,-0.07997627701643757+0.*I,0.+0.20024388386042524*I,0.26858707969488516+0.*I,0.-0.2846594435196453*I,-0.261873019009178+0.*I,0.+0.21768278756070228*I,0.16712501647836023+0.*I,0.-0.12014687777970982*I,-0.08164619017435024+0.*I,0.+0.052808994593339674*I,0.03268292045220967+0.*I,0.-0.0194352648497915*I,-0.011142791052618109+0.*I,0.+0.006176741938332008*I,0.003318376981821849+0.*I,0.-0.0017313481755432158*I,-0.0008788407430237794+0.*I,0.+0.00043469341399969254*I,0.00020979994359954766+0.*I,0.-0.00009892697955944808*I,-0.000045624109617491356+0.*I,0.+0.000020600663328028545*I,9.115327630866346*^-6+0.*I,0.-3.9557639130006405*^-6*I,-1.6849545542702644*^-6+0.*I,0.+7.049400791824326*^-7*I,2.89871565756686*^-7+0.*I,0.-1.1722251795727832*^-7*I,-4.664581964024809*^-8+0.*I,0.+1.8274202715695122*^-8*I,7.051818644554392*^-9+0.*I,0.-2.681639533668375*^-9*I,-1.0053648231822777*^-9+0.*I,0.+3.7174695119321263*^-10*I,1.356244367157911*^-10+0.*I,0.-4.883738831365774*^-11*I,-1.736359173800095*^-11+0.*I,0.+6.097338120568526*^-12*I,2.1153796860859877*^-12+0.*I,0.-7.252886020159329*^-13*I,-2.458265846389679*^-13+0.*I,0.+8.238679704094392*^-14*I,2.7309086788017155*^-14+0.*I,0.-8.955350750837319*^-15*I,-2.905924733993865*^-15+0.*I,0.+9.332728517298116*^-16*I,2.967205036987829*^-16+0.*I,0.-9.340916786580816*^-17*I,-2.9121872138304244*^-17+0.*I,0.+8.993286055090462*^-18*I,2.751472662912557*^-18+0.*I,0.-8.341325433447014*^-19*I,-2.506112687743565*^-19+0.*I,0.+7.463314664128902*^-20*I,2.203413484092428*^-20+0.*I,0.-6.4499812112123386*^-21*I,-1.872328106834581*^-21+0.*I,0.+5.390477836171908*^-22*I,1.539405719326009*^-22+0.*I,0.-4.361302949899568*^-23*I,-1.2259470815295929*^-23+0.*I,0.+3.419579829827674*^-24*I,9.466096171506864*^-25+0.*I,0.-2.6008555470873197*^-25*I,-7.093445066943586*^-26+0.*I,0.+1.9206176335675197*^-26*I,5.163129627809426*^-27+0.*I,0.-1.3782180578789366*^-27*I,-3.653412832241028*^-28+0.*I,0.+9.618279245995135*^-29*I,2.5150961199280377*^-29+0.*I,0.-6.532960228002745*^-30*I,-1.6857852428446406*^-30+0.*I,0.+4.321841666811335*^-31*I,1.1008962993694*^-31+0.*I,0.-2.786573924510989*^-32*I,-7.009322775308448*^-33+0.*I,0.+1.7522527420461237*^-33*I,4.353771788967768*^-34+0.*I,0.-1.0752637755417225*^-34*I,-2.639831762396961*^-35+0.*I,0.+6.442880170774406*^-36*I,1.563350627946862*^-36+0.*I,0.-3.771677330687373*^-37*I,-9.047801496965001*^-38+0.*I
-0.3861781327524963+0.*I,0.-0.15295594474344243*I,-0.27809958344951613+0.*I,0.-0.04635811767582627*I,-0.2624368629026766+0.*I,0.+0.11982778310200115*I,-0.15069124637455628+0.*I,0.+0.23962773241048196*I,0.08796054046253772+0.*I,0.+0.13372243706641224*I,0.23513790079077942+0.*I,0.-0.15819972822882808*I,0.020881384440181786+0.*I,0.-0.1804581735711482*I,-0.23827008167235664+0.*I,0.+0.18249153872972124*I,0.05410709431728532+0.*I,0.+0.08931213821404736*I,0.20263254709142783+0.*I,0.-0.2649997932789762*I,-0.27731883166601357+0.*I,0.+0.25308871175953357*I,0.2091948526556635+0.*I,0.-0.1599227654466263*I,-0.1145806123027205+0.*I,0.+0.07764871794023594*I,0.05010755942167438+0.*I,0.-0.03095015368769051*I,-0.018373665168448156+0.*I,0.+0.010518552193417796*I,0.005823096313394326+0.*I,0.-0.003124751626512496*I,-0.0016286283677980423+0.*I,0.+0.0008259239665829728*I,0.0004081721069058393+0.*I,0.-0.00019684702728445052*I,-0.00009275344354562689+0.*I,0.+0.00004274905384481094*I,0.0000192908852244724+0.*I,0.-8.531032635257439*^-6*I,-3.7002871920542542*^-6+0.*I,0.+1.5753771953133865*^-6*I,6.588003565872439*^-7+0.*I,0.-2.707853057155248*^-7*I,-1.094610921109685*^-7+0.*I,0.+4.354126737912137*^-8*I,1.705201921299827*^-8+0.*I,0.-6.578034768800019*^-9*I,-2.50069645868861*^-9+0.*I,0.+9.372534909060127*^-10*I,3.4646572333220027*^-10+0.*I,0.-1.2636780687315998*^-10*I,-4.549275856048141*^-11+0.*I,0.+1.6170596067383482*^-11*I,5.677122531435972*^-12+0.*I,0.-1.9691663531142406*^-12*I,-6.750178673997111*^-13+0.*I,0.+2.287428724280308*^-13*I,7.664685839456256*^-14+0.*I,0.-2.5401853491223703*^-14*I,-8.328476710218824*^-15+0.*I,0.+2.7020609448056126*^-15*I,8.676610248492744*^-16+0.*I,0.-2.7581786865302104*^-16*I,-8.681610109950892*^-17+0.*I,0.+2.7062530653464144*^-17*I,8.356186716728206*^-18+0.*I,0.-2.5562168481195377*^-18*I,-7.748405724286511*^-19+0.*I,0.+2.327687145933264*^-19*I,6.931134384745387*^-20+0.*I,0.-2.046062327829669*^-20*I,-5.98870947309219*^-21+0.*I,0.+1.7382420821836006*^-21*I,5.003922424748583*^-22+0.*I,0.-1.4288703421087764*^-22*I,-4.047750731466813*^-23+0.*I,0.+1.1377014215311983*^-23*I,3.1731428959950485*^-24+0.*I,0.-8.783129421398491*^-25*I,-2.41299941230811*^-25+0.*I,0.+6.580545366226254*^-26*I,1.7816004593899023*^-26+0.*I,0.-4.789036519763736*^-27*I,-1.2782615346935788*^-27+0.*I,0.+3.3881927463536125*^-28*I,8.919390683280805*^-29+0.*I,0.-2.3321779107568588*^-29*I,-6.0574131324113904*^-30+0.*I,0.+1.5629687408297955*^-30*I,4.006715489472815*^-31+0.*I,0.-1.0205596390736655*^-31*I,-2.583066336538685*^-32+0.*I,0.+6.497027839154265*^-33*I,1.6240886590262*^-33+0.*I,0.-4.035093292836633*^-34*I,-9.965026614891798*^-35+0.*I,0.+2.446334274895471*^-35*I,5.970301457378623*^-36+0.*I,0.-1.4486043657764876*^-36*I
0.+0.3297921221585467*I,-0.27658440566758835+0.*I,0.+0.15573576992106766*I,-0.22164826506374186+0.*I,0.+0.1890749174034147*I,-0.11946794667328231+0.*I,0.+0.23962773241048196*I,0.053948353067347174+0.*I,0.+0.18105543170708882*I,0.21393545302151026+0.*I,0.-0.04097644728961973*I,0.15966002996554288+0.*I,0.-0.22496455143065444*I,-0.12565287927655727+0.*I,0.-0.05172621672012856*I,-0.19294580280269008+0.*I,0.+0.22969437539821488*I,0.16059145667113128+0.*I,0.-0.02982805681845954*I,0.10753185688185082+0.*I,0.-0.21110399809235528*I,-0.26419517007481524+0.*I,0.+0.270028095311576*I,0.24262548881709806+0.*I,0.-0.19826876618607361*I,-0.15022580353401876+0.*I,0.+0.10685701737377908*I,0.07197818270403468+0.*I,0.-0.046209387787200684*I,-0.028415041525160757+0.*I,0.+0.016802607920395826*I,0.009585718095021302+0.*I,0.-0.0052901682595965765*I,-0.002830813517930068+0.*I,0.+0.0014716730196433323*I,0.0007445952568217769+0.*I,0.-0.00036719661830174273*I,-0.00017673923755661853+0.*I,0.+0.00008312806521654623*I,0.00003824854854703024+0.*I,0.-0.000017233061641670883*I,-7.6099071234281915*^-6+0.*I,0.+3.296261605686451*^-6*I,1.4015748706254108*^-6+0.*I,0.-5.854160518313848*^-7*I,-2.4035073219155085*^-7+0.*I,0.+9.7054910785475*^-8*I,3.8567514292102775*^-8+0.*I,0.-1.5089769576838173*^-8*I,-5.81581616870325*^-9+0.*I,0.+2.209037183481337*^-9*I,8.272656426636764*^-10+0.*I,0.-3.0557024084466917*^-10*I,-1.1136939472349169*^-10+0.*I,0.+4.006498480198192*^-11*I,1.4231664892040347*^-11+0.*I,0.-4.993185264918322*^-12*I,-1.7308661497125094*^-12+0.*I,0.+5.929788299865863*^-13*I,2.0082825542072586*^-13+0.*I,0.-6.725657924973332*^-14*I,-2.2278105417138992*^-14+0.*I,0.+7.300617185915746*^-15*I,2.3674374739101415*^-15+0.*I,0.-7.598547925925951*^-16*I,-2.4143898308111007*^-16+0.*I,0.+7.596205280544384*^-17*I,2.3669158370319254*^-17+0.*I,0.-7.305446668670876*^-18*I,-2.2339141413761464*^-18+0.*I,0.+6.768881369963385*^-19*I,2.0326858595316722*^-19+0.*I,0.-6.050568324224879*^-20*I,-1.7855077682937277*^-20+0.*I,0.+5.224344170001512*^-21*I,1.5158940456338602*^-21+0.*I,0.-4.3624796149644755*^-22*I,-1.2453285200851211*^-22+0.*I,0.+3.5267687194086626*^-23*I,9.909855014327463*^-24+0.*I,0.-2.7631720316903935*^-24*I,-7.646280708471905*^-25+0.*I,0.+2.1001197529511116*^-25*I,5.725820303269661*^-26+0.*I,0.-1.549808704319398*^-26*I,-4.16495902636797*^-27+0.*I,0.+1.111424201031764*^-27*I,2.9452923886589626*^-28+0.*I,0.-7.751722271141731*^-29*I,-2.0264217702714205*^-29+0.*I,0.+5.262145514258585*^-30*I,1.3574870791078472*^-30+0.*I,0.-3.4792517025372643*^-31*I,-8.860327258125899*^-32+0.*I,0.+2.2421413547054394*^-32*I,5.638455618989766*^-33+0.*I,0.-1.4092078956928004*^-33*I,-3.500585030870916*^-34+0.*I,0.+8.643487154673556*^-35*I,2.1215413746978503*^-35+0.*I
