0.27428241958771343+0.*I,0.4411765959752873+0.*I,0.5017783985624304+0.*I,0.4659784444325243+0.*I,0.3747574930642942+0.*I,0.26957512571269737+0.*I,0.17701851156087012+0.*I,0.10761781203339914+0.*I,0.06120031510231852+0.*I,0.03281307241642998+0.*I,0.01669019421941025+0.*I,0.008094304561342061+0.*I,0.003758403569248089+0.*I,0.0016766647320026944+0.*I,0.0007207700046419375+0.*I,0.00029934056141227246+0.*I,0.00012037050179857157+0.*I,0.00004695805539567903+0.*I,0.000017802801305269683+0.*I,6.569405016473752*^-6+0.*I,2.3627922269051233*^-6+0.*I,8.293357361626846*^-7+0.*I,2.8440258053928647*^-7+0.*I,9.538588382874849*^-8+0.*I,3.131792507680887*^-8+0.*I,1.0074824043891847*^-8+0.*I,3.1780833970041418*^-9+0.*I,9.837797999113906*^-10+0.*I,2.990428194644306*^-10+0.*I,8.932003267214033*^-11+0.*I,2.6230268695037333*^-11+0.*I,7.57768217396127*^-12+0.*I,2.1546458157304023*^-12+0.*I,6.033001230158665*^-13+0.*I,1.6642112321822308*^-13+0.*I,4.5246909420200744*^-14+0.*I,1.212975875158894*^-14+0.*I,3.2074935723622713*^-15+0.*I,8.369287558339693*^-16+0.*I,2.1556124334565943*^-16+0.*I,5.482203817974613*^-17+0.*I,1.3771388902421419*^-17+0.*I,3.4179648422794427*^-18+0.*I,8.383934117636705*^-19+0.*I,2.032993603257649*^-19+0.*I,4.8746590912261136*^-20+0.*I,1.1560585404080167*^-20+0.*I,2.7123478830232244*^-21+0.*I,6.297080797579297*^-22+0.*I,1.4469573134734024*^-22+0.*I,3.2914344512670304*^-23+0.*I,7.413351902287765*^-24+0.*I,1.6535884786552487*^-24+0.*I,3.6534569678789438*^-25+0.*I,7.996898981880004*^-26+0.*I,1.7344219404596537*^-26+0.*I,3.727994291926762*^-27+0.*I,7.942410038243311*^-28+0.*I,1.6774624261569432*^-28+0.*I,3.5127018445312663*^-29+0.*I,7.294241820858402*^-30+0.*I,1.5022068328910275*^-30+0.*I,3.0686572406504883*^-31+0.*I,6.218599685937261*^-32+0.*I,1.250308279554816*^-32+0.*I,2.4944506841800024*^-33+0.*I,4.938754609058497*^-34+0.*I,9.704977662694459*^-35+0.*I,1.893017275367216*^-35+0.*I,3.6655953879025784*^-36+0.*I,7.047092935280713*^-37+0.*I,1.3452262027047647*^-37+0.*I,2.550019863002989*^-38+0.*I,4.800612225103502*^-39+0.*I,8.976256627444276*^-40+0.*I,1.6671670650099554*^-40+0.*I,3.07600345933599*^-41+0.*I,5.638400883628143*^-42+0.*I,1.026888150847022*^-42+0.*I,1.8583353592557876*^-43+0.*I,3.34190107842467*^-44+0.*I,5.972629493359346*^-45+0.*I,1.0608968058177127*^-45+0.*I,1.8730466289031857*^-46+0.*I,3.2871796494842804*^-47+0.*I,5.734934607630574*^-48+0.*I,9.94703710821181*^-49+0.*I,1.7153336419940606*^-49+0.*I,2.941181074182426*^-50+0.*I,5.0146572315047003*^-51+0.*I,8.502262154892123*^-52+0.*I,1.4336009793861111*^-52+0.*I,2.4040797417731915*^-53+0.*I,4.0097923971709434*^-54+0.*I,6.652309624092172*^-55+0.*I,1.0978048512249204*^-55+0.*I,1.8022043042210153*^-56+0.*I,2.943287248833924*^-57+0.*I,4.782270137569716*^-58+0.*I,7.730916824419676*^-59+0.*I
-0.4411765959752873+0.*I,-0.43533939696512824+0.*I,-0.18318041555919634+0.*I,0.11959069432208737+0.*I,0.3291685827284061+0.*I,0.40437820121807094+0.*I,0.3755915380614693+0.*I,0.2952463277664633+0.*I,0.20594992141181312+0.*I,0.13082191698304285+0.*I,0.07691827469512985+0.*I,0.04233562002937061+0.*I,0.021994192841364116+0.*I,0.010854242370777291+0.*I,0.005114163970447121+0.*I,0.0023100482172297787+0.*I,0.0010037492232790992+0.*I,0.0004207694039616734+0.*I,0.00017059078382371186+0.*I,0.00006703388372946853+0.*I,0.00002557877858962933+0.*I,9.493707885350052*^-6+0.*I,3.4324747785372827*^-6+0.*I,1.2105209885799995*^-6+0.*I,4.1691936787019616*^-7+0.*I,1.403845161268951*^-7+0.*I,4.625985460509883*^-8+0.*I,1.49314198795818*^-8+0.*I,4.724670294310736*^-9+0.*I,1.4667257686692045*^-9+0.*I,4.470352185552624*^-10+0.*I,1.3385543792881905*^-10+0.*I,3.940014825574653*^-11+0.*I,1.1407104305792799*^-11+0.*I,3.2501296693911954*^-12+0.*I,9.117820900425203*^-13+0.*I,2.51971034803067*^-13+0.*I,6.862326669377176*^-14+0.*I,1.842613875867709*^-14+0.*I,4.879893391743769*^-15+0.*I,1.2751490943959836*^-15+0.*I,3.28881377555115*^-16+0.*I,8.375108727670504*^-17+0.*I,2.1064558934833456*^-17+0.*I,5.23427067419846*^-18+0.*I,1.2853658634033302*^-18+0.*I,3.120205448772327*^-19+0.*I,7.489263495650177*^-20+0.*I,1.7778827245361275*^-20+0.*I,4.1752169962732766*^-21+0.*I,9.702114064187325*^-22+0.*I,2.231312395130209*^-22+0.*I,5.0798683993321834*^-23+0.*I,1.1450656175352862*^-23+0.*I,2.5561034368475056*^-24+0.*I,5.651681465482724*^-25+0.*I,1.2379586522549714*^-25+0.*I,2.686822235655944*^-26+0.*I,5.7789435281331305*^-27+0.*I,1.2319823839977017*^-27+0.*I,2.6036010445149905*^-28+0.*I,5.455358668979192*^-29+0.*I,1.1334802382416721*^-29+0.*I,2.335646512933272*^-30+0.*I,4.7737707051869965*^-31+0.*I,9.679081293452238*^-32+0.*I,1.9470626498625573*^-32+0.*I,3.8864426693362306*^-33+0.*I,7.698442378300285*^-34+0.*I,1.5134980376259438*^-34+0.*I,2.953506359877885*^-35+0.*I,5.721609693342077*^-36+0.*I,1.1004458353637396*^-36+0.*I,2.101521246823417*^-37+0.*I,3.985261881063073*^-38+0.*I,7.505506505670617*^-39+0.*I,1.4039257847198534*^-39+0.*I,2.60848977526936*^-40+0.*I,4.814528367613254*^-41+0.*I,8.828272810148472*^-42+0.*I,1.6083920098746976*^-42+0.*I,2.9116426788973074*^-43+0.*I,5.237803365943909*^-44+0.*I,9.363954892395566*^-45+0.*I,1.6638021068513914*^-45+0.*I,2.9383848644507954*^-46+0.*I,5.1583638939642015*^-47+0.*I,9.00207131508622*^-48+0.*I,1.561817407847128*^-48+0.*I,2.6940451349599557*^-49+0.*I,4.620564743634154*^-50+0.*I,7.880049942072006*^-51+0.*I,1.336392716255972*^-51+0.*I,2.2539140083839117*^-52+0.*I,3.780637186081157*^-53+0.*I,6.307290144098337*^-54+0.*I,1.0466366714776133*^-54+0.*I,1.7276233331933793*^-55+0.*I,2.8367840705063454*^-56+0.*I,4.633948792287568*^-57+0.*I
0.5017783985624304+0.*I,0.18318041555919634+0.*I,-0.22699657822584318+0.*I,-0.360367430552151+0.*I,-0.2052577294953455+0.*I,0.06053600041092221+0.*I,0.27321927830061626+0.*I,0.36686486824039155+0.*I,0.35625261947292997+0.*I,0.2880936131322988+0.*I,0.2050426191389552+0.*I,0.13223833180283004+0.*I,0.07868526283963097+0.*I,0.043729184213884935+0.*I,0.022900959753548316+0.*I,0.011378349058263649+0.*I,0.00539217475849926+0.*I,0.0024478387256448636+0.*I,0.001068284387644435+0.*I,0.0004495541790173026+0.*I,0.00018288736986250988+0.*I,0.00007208691369084161+0.*I,0.000027583093520206692+0.*I,0.000010263285253060732+0.*I,3.719178612258045*^-6+0.*I,1.3143642597716293*^-6+0.*I,4.5354927573758295*^-7+0.*I,1.5298709889767814*^-7+0.*I,5.049458736161483*^-8+0.*I,1.6322807324908595*^-8+0.*I,5.1721626902602946*^-9+0.*I,1.6077370528602602*^-9+0.*I,4.906094396496579*^-10+0.*I,1.4707012847323991*^-10+0.*I,4.333611530174091*^-11+0.*I,1.255923970940777*^-11+0.*I,3.5817809971750492*^-12+0.*I,1.0057187633115488*^-12+0.*I,2.781646569478854*^-13+0.*I,7.581741030710272*^-14+0.*I,2.037323795947609*^-14+0.*I,5.399425224650317*^-15+0.*I,1.411868331756739*^-15+0.*I,3.6437974399888316*^-16+0.*I,9.28482679254939*^-17+0.*I,2.336639691038879*^-17+0.*I,5.809517177085982*^-18+0.*I,1.4273955201299974*^-18+0.*I,3.466764833683501*^-19+0.*I,8.325196344792384*^-20+0.*I,1.977260140988754*^-20+0.*I,4.645545995645252*^-21+0.*I,1.079973947569055*^-21+0.*I,2.484786663756738*^-22+0.*I,5.659213467810653*^-23+0.*I,1.2761517576724836*^-23+0.*I,2.8497877631511626*^-24+0.*I,6.303301200348654*^-25+0.*I,1.3811704286728319*^-25+0.*I,2.998648503869719*^-26+0.*I,6.45172119961483*^-27+0.*I,1.3758383859434468*^-27+0.*I,2.9084971912836917*^-28+0.*I,6.095994022278867*^-29+0.*I,1.266946038521251*^-29+0.*I,2.6113816308616846*^-30+0.*I,5.338756979630287*^-31+0.*I,1.0827409820946996*^-31+0.*I,2.1786067089211266*^-32+0.*I,4.3496712270332114*^-33+0.*I,8.618053947580854*^-34+0.*I,1.6946789784107122*^-34+0.*I,3.3078050631432706*^-35+0.*I,6.409349339097963*^-36+0.*I,1.2329785338733376*^-36+0.*I,2.3550995924646725*^-37+0.*I,4.4670274690981114*^-38+0.*I,8.414450157092589*^-39+0.*I,1.574242627862646*^-39+0.*I,2.9254745581549057*^-40+0.*I,5.400557252557718*^-41+0.*I,9.904584302880709*^-42+0.*I,1.8047880884714756*^-42+0.*I,3.2677165275930098*^-43+0.*I,5.879301487183964*^-44+0.*I,1.0512461366711104*^-44+0.*I,1.868158434603271*^-45+0.*I,3.299788328584312*^-46+0.*I,5.793663080893629*^-47+0.*I,1.011221058479803*^-47+0.*I,1.754667774712617*^-48+0.*I,3.0271164626015652*^-49+0.*I,5.192513396273243*^-50+0.*I,8.856631265637054*^-51+0.*I,1.5022059859532301*^-51+0.*I,2.533887513917522*^-52+0.*I,4.250778103040082*^-53+0.*I,7.092487306177063*^-54+0.*I,1.1770717711313889*^-54+0.*I,1.9431496392161858*^-55+0.*I
-0.4659784444325243+0.*I,0.11959069432208737+0.*I,0.360367430552151+0.*I,0.10766002555369225+0.*I,-0.22550308420551646+0.*I,-0.32120357951686884+0.*I,-0.1681153033983397+0.*I,0.07665886703832404+0.*I,0.268252452555406+0.*I,0.3495083926758595+0.*I,0.33557094981350855+0.*I,0.2698230869441629+0.*I,0.19140529089846312+0.*I,0.12318716079414278+0.*I,0.07319877004454187+0.*I,0.040641555036718895+0.*I,0.021269707687868265+0.*I,0.01056274850045583+0.*I,0.005003889435096169+0.*I,0.002270976530565321+0.*I,0.0009909048378892306+0.*I,0.000416930708260662+0.*I,0.00016959713895448562+0.*I,0.00006684308819564656+0.*I,0.000025575124841191263+0.*I,9.515754427386696*^-6+0.*I,3.448193327609915*^-6+0.*I,1.2185757679793765*^-6+0.*I,4.204913141315335*^-7+0.*I,1.418358141954745*^-7+0.*I,4.681410013119831*^-8+0.*I,1.5133145675197518*^-8+0.*I,4.7952408790886185*^-9+0.*I,1.4905901880886105*^-9+0.*I,4.548675790429132*^-10+0.*I,1.3635782691664855*^-10+0.*I,4.018024782967194*^-11+0.*I,1.1644836861161508*^-11+0.*I,3.321060630665533*^-12+0.*I,9.325288032515943*^-13+0.*I,2.5792635319870754*^-13+0.*I,7.030251606208012*^-14+0.*I,1.8891662306399643*^-14+0.*I,5.006864580791658*^-15+0.*I,1.3092442757016973*^-15+0.*I,3.37900500819624*^-16+0.*I,8.610264013813434*^-17+0.*I,2.1669175087319128*^-17+0.*I,5.387639627628224*^-18+0.*I,1.3237640701269838*^-18+0.*I,3.2151281502115996*^-19+0.*I,7.721041990643594*^-20+0.*I,1.8338028325929758*^-20+0.*I,4.308567102226112*^-21+0.*I,1.0016511957866578*^-21+0.*I,2.3046201152145824*^-22+0.*I,5.248959116167338*^-23+0.*I,1.1836578373905572*^-23+0.*I,2.643278854313026*^-24+0.*I,5.846621824129428*^-25+0.*I,1.2811222213896823*^-25+0.*I,2.781474460299177*^-26+0.*I,5.9845459180213376*^-27+0.*I,1.2762301702433403*^-27+0.*I,2.6979635994542736*^-28+0.*I,5.65480590616913*^-29+0.*I,1.1752679831034816*^-29+0.*I,2.4224489571569335*^-30+0.*I,4.95256100153347*^-31+0.*I,1.0044296836029514*^-31+0.*I,2.0210589255132047*^-32+0.*I,4.035168201838678*^-33+0.*I,7.995016957340976*^-34+0.*I,1.5721808210361017*^-34+0.*I,3.068737451075819*^-35+0.*I,5.946185437703365*^-36+0.*I,1.1438909106273463*^-36+0.*I,2.1849568711350864*^-37+0.*I,4.144351906130978*^-38+0.*I,7.806710412418246*^-39+0.*I,1.4605560826538252*^-39+0.*I,2.714232561184327*^-40+0.*I,5.01064214768083*^-41+0.*I,9.189567468190268*^-42+0.*I,1.674514697475983*^-42+0.*I,3.0318728172144064*^-43+0.*I,5.455017161093154*^-44+0.*I,9.753904940808832*^-45+0.*I,1.7333707316637507*^-45+0.*I,3.061733726232626*^-46+0.*I,5.375737944125257*^-47+0.*I,9.38284221887417*^-48+0.*I,1.628120713753271*^-48+0.*I,2.8088216564129053*^-49+0.*I,4.818101400492171*^-50+0.*I,8.218074843531817*^-51+0.*I,1.393908220341287*^-51+0.*I,2.3512300901058337*^-52+0.*I,3.9443849211904143*^-53+0.*I,6.581311188308353*^-54+0.*I
0.3747574930642942+0.*I,-0.3291685827284061+0.*I,-0.2052577294953455+0.*I,0.22550308420551646+0.*I,0.2890181366955973+0.*I,0.006203957129224507+0.*I,-0.2581877498596071+0.*I,-0.28404760307957966+0.*I,-0.10732676094372828+0.*I,0.12129080747535367+0.*I,0.2827424385483305+0.*I,0.3394795315589821+0.*I,0.3134119198038864+0.*I,0.24598902046078572+0.*I,0.1715928550775824+0.*I,0.109063332634535+0.*I,0.06417720651383634+0.*I,0.03535366377672953+0.*I,0.018382656096144097+0.*I,0.009079318948770227+0.*I,0.004281134740904912+0.*I,0.0019351367649128137+0.*I,0.0008413927473514136+0.*I,0.00035292191241732243+0.*I,0.0001431629760021486+0.*I,0.000056284882409704956+0.*I,0.000021487341236038818+0.*I,7.978644325052431*^-6+0.*I,2.8858734136733884*^-6+0.*I,1.0181377858320818*^-6+0.*I,3.507837041731958*^-7+0.*I,1.1815429095249758*^-7+0.*I,3.894648559064214*^-8+0.*I,1.2574491799016094*^-8+0.*I,3.9799581260447235*^-9+0.*I,1.2358523213331668*^-9+0.*I,3.767590054190382*^-10+0.*I,1.1283823464811124*^-10+0.*I,3.322087510909109*^-11+0.*I,9.620033554219104*^-12+0.*I,2.7414808713415076*^-12+0.*I,7.6922729884521*^-13+0.*I,2.1261279902007543*^-13+0.*I,5.791374719154916*^-14+0.*I,1.5552947415130945*^-14+0.*I,4.119586433833968*^-15+0.*I,1.076629348532928*^-15+0.*I,2.777178101306719*^-16+0.*I,7.073128081473316*^-17+0.*I,1.7792117553260304*^-17+0.*I,4.4216399846596215*^-18+0.*I,1.0859348380931031*^-18+0.*I,2.6363799186200514*^-19+0.*I,6.328631802524538*^-20+0.*I,1.5025120600190092*^-20+0.*I,3.528875773308738*^-21+0.*I,8.200957728767898*^-22+0.*I,1.8862443731457764*^-22+0.*I,4.2946522772348213*^-23+0.*I,9.681497621142747*^-24+0.*I,2.161354200089124*^-24+0.*I,4.779245508735691*^-25+0.*I,1.0469376078502955*^-25+0.*I,2.272403773016119*^-26+0.*I,4.887940241858501*^-27+0.*I,1.0421058083953538*^-27+0.*I,2.20247352036206*^-28+0.*I,4.615169012290165*^-29+0.*I,9.589709231651205*^-30+0.*I,1.9761730349631486*^-30+0.*I,4.039289624180894*^-31+0.*I,8.190349111486019*^-32+0.*I,1.6476779283482802*^-32+0.*I,3.2890320121527334*^-33+0.*I,6.515405925672779*^-34+0.*I,1.2809808223451063*^-34+0.*I,2.499886107856853*^-35+0.*I,4.843078504598882*^-36+0.*I,9.315203836100903*^-37+0.*I,1.7790057553434117*^-37+0.*I,3.3738035870864534*^-38+0.*I,6.354213521379484*^-39+0.*I,1.1886235801128728*^-39+0.*I,2.2085501457557556*^-40+0.*I,4.076518045997065*^-41+0.*I,7.475296667293211*^-42+0.*I,1.3619502800328152*^-42+0.*I,2.4656060466765117*^-43+0.*I,4.435582713804731*^-44+0.*I,7.930057179827919*^-45+0.*I,1.4090741063790727*^-45+0.*I,2.488603214051804*^-46+0.*I,4.368913422143472*^-47+0.*I,7.624617716654185*^-48+0.*I,1.3228778225272546*^-48+0.*I,2.281959307346878*^-49+0.*I,3.9139146346704246*^-50+0.*I,6.675107106854298*^-51+0.*I,1.1320772828861727*^-51+0.*I,1.909377327549964*^-52+0.*I
-0.26957512571269737+0.*I,0.40437820121807094+0.*I,-0.06053600041092221+0.*I,-0.32120357951686884+0.*I,-0.006203957129224507+0.*I,0.28455543066842265+0.*I,0.19251885235166774+0.*I,-0.10116728293912297+0.*I,-0.28209136257564055+0.*I,-0.23124234132655344+0.*I,-0.03185463072383442+0.*I,0.17517625636102804+0.*I,0.3004721482820596+0.*I,0.32841371660142643+0.*I,0.2881860976814132+0.*I,0.21875477802275242+0.*I,0.14893369041589377+0.*I,0.09290589356590061+0.*I,0.05385562455434293+0.*I,0.029303347373343527+0.*I,0.015079079897149851+0.*I,0.007381709228312802+0.*I,0.0034539362409127376+0.*I,0.0015507183099933565+0.*I,0.0006702314337728192+0.*I,0.0002796346188486059+0.*I,0.0001128927433705753+0.*I,0.000044192773214359517+0.*I,0.00001680501693166476+0.*I,6.2177242542003825*^-6+0.*I,2.241588055329168*^-6+0.*I,7.884521954303413*^-7+0.*I,2.70893879271967*^-7+0.*I,9.101009646638311*^-8+0.*I,2.9927350903689704*^-8+0.*I,9.640991081362175*^-9+0.*I,3.0451248828173963*^-9+0.*I,9.437271265267218*^-10+0.*I,2.871767008728543*^-10+0.*I,8.58608551570263*^-11+0.*I,2.523752842492749*^-11+0.*I,7.297076560481843*^-12+0.*I,2.0764932892766548*^-12+0.*I,5.818438971385833*^-13+0.*I,1.6061220209994893*^-13+0.*I,4.369549114144395*^-14+0.*I,1.1720870183568036*^-14+0.*I,3.1011117183934675*^-15+0.*I,8.095978762054326*^-16+0.*I,2.0862549008630888*^-16+0.*I,5.3082987921612315*^-17+0.*I,1.334043778255746*^-17+0.*I,3.312391332725223*^-18+0.*I,8.128192290462389*^-19+0.*I,1.9717201097680136*^-19+0.*I,4.729425354588455*^-20+0.*I,1.1219955909668262*^-20+0.*I,2.633278392769051*^-21+0.*I,6.115388682239504*^-22+0.*I,1.405619375894044*^-22+0.*I,3.1982959910609697*^-23+0.*I,7.205499159826793*^-24+0.*I,1.6076364166556978*^-24+0.*I,3.5527985328322186*^-25+0.*I,7.778393621439561*^-26+0.*I,1.6874098926990288*^-26+0.*I,3.62772741513698*^-27+0.*I,7.7303929068025575*^-28+0.*I,1.6330083706762227*^-28+0.*I,3.420266382069812*^-29+0.*I,7.103603331358921*^-30+0.*I,1.4632051422510698*^-30+0.*I,2.989496186742211*^-31+0.*I,6.059177866434949*^-32+0.*I,1.2184484671985443*^-32+0.*I,2.4312607912144677*^-33+0.*I,4.814357800807658*^-34+0.*I,9.461883266645591*^-35+0.*I,1.8458554820610532*^-35+0.*I,3.5747506819729716*^-36+0.*I,6.873334471324136*^-37+0.*I,1.3122218465644096*^-37+0.*I,2.4877588314774824*^-38+0.*I,4.683952530601567*^-39+0.*I,8.759124780435362*^-40+0.*I,1.6270192341095119*^-40+0.*I,3.0022515519460186*^-41+0.*I,5.503786068110435*^-42+0.*I,1.0024732011629649*^-42+0.*I,1.814330943603929*^-43+0.*I,3.263079088887684*^-44+0.*I,5.832302344642474*^-45+0.*I,1.036064852628393*^-45+0.*I,1.8293663009393632*^-46+0.*I,3.210796603426251*^-47+0.*I,5.60214206596037*^-48+0.*I,9.717504227581623*^-49+0.*I,1.6758843796851687*^-49+0.*I,2.873761929291128*^-50+0.*I,4.900078243383008*^-51+0.*I
0.17701851156087012+0.*I,-0.3755915380614693+0.*I,0.27321927830061626+0.*I,0.1681153033983397+0.*I,-0.2581877498596071+0.*I,-0.19251885235166774+0.*I,0.15813649420089534+0.*I,0.2743763758260007+0.*I,0.06841947552403448+0.*I,-0.19364294602693574+0.*I,-0.27761499874657725+0.*I,-0.1581621656999544+0.*I,0.05042936628986675+0.*I,0.22662771682510852+0.*I,0.31242069378556026+0.*I,0.3120152771165061+0.*I,0.2594266409645619+0.*I,0.1896854108741055+0.*I,0.12555303150464953+0.*I,0.07659452525119326+0.*I,0.043598557907587224+0.*I,0.023363121067105957+0.*I,0.011866844108476944+0.*I,0.005744136584942025+0.*I,0.0026613241634160104+0.*I,0.0011844800327073727+0.*I,0.0005079740186325237+0.*I,0.0002104621598886705+0.*I,0.00008443216194128687+0.*I,0.00003286265144610944+0.*I,0.000012431298626931702+0.*I,4.577454532285266*^-6+0.*I,1.6429678682041937*^-6+0.*I,5.755400034560892*^-7+0.*I,1.9699534580797663*^-7+0.*I,6.595059098440672*^-8+0.*I,2.161590485829181*^-8+0.*I,6.942184377104756*^-9+0.*I,2.186417802296004*^-9+0.*I,6.757786315764896*^-10+0.*I,2.0511936397074402*^-10+0.*I,6.118084811445559*^-11+0.*I,1.7942705112226326*^-11+0.*I,5.1768313712001615*^-12+0.*I,1.470173524713387*^-12+0.*I,4.11161661212278*^-13+0.*I,1.1329073987957233*^-13+0.*I,3.076811205174195*^-14+0.*I,8.239640033487103*^-15+0.*I,2.1766231625214524*^-15+0.*I,5.673925754238866*^-16+0.*I,1.4600207679868604*^-16+0.*I,3.7098079041034265*^-17+0.*I,9.310989368104613*^-18+0.*I,2.308983219446979*^-18+0.*I,5.65911785458067*^-19+0.*I,1.3711866369811562*^-19+0.*I,3.2853064816609755*^-20+0.*I,7.78562369374257*^-21+0.*I,1.825371481999736*^-21+0.*I,4.234940265751923*^-22+0.*I,9.724679719878945*^-23+0.*I,2.2106772740437566*^-23+0.*I,4.976040218388295*^-24+0.*I,1.1092617415942137*^-24+0.*I,2.4493777399581025*^-25+0.*I,5.358288062380063*^-26+0.*I,1.1614996083710894*^-26+0.*I,2.4952053352009254*^-27+0.*I,5.313206481387841*^-28+0.*I,1.121597034433856*^-28+0.*I,2.34752955840037*^-29+0.*I,4.872383805680627*^-30+0.*I,1.002970625883067*^-30+0.*I,2.0479030093032335*^-31+0.*I,4.148215320039381*^-32+0.*I,8.336782186765685*^-33+0.*I,1.6625461476890748*^-33+0.*I,3.2903210547469366*^-34+0.*I,6.46311440620792*^-35+0.*I,1.260180128563181*^-35+0.*I,2.4392563192700175*^-36+0.*I,4.6877208970633126*^-37+0.*I,8.94519329818812*^-38+0.*I,1.6950571141153338*^-38+0.*I,3.189975369906714*^-39+0.*I,5.962650323494585*^-40+0.*I,1.1070823106965121*^-40+0.*I,2.0419614423061518*^-41+0.*I,3.741792581864283*^-42+0.*I,6.812601013440915*^-43+0.*I,1.23248848273622*^-43+0.*I,2.21576734247368*^-44+0.*I,3.958864704847845*^-45+0.*I,7.030001072603867*^-46+0.*I,1.240825088173942*^-46+0.*I,2.1770461120274202*^-47+0.*I,3.797145849069687*^-48+0.*I,6.584298369429823*^-49+0.*I,1.1351508856847024*^-49+0.*I
-0.10761781203339914+0.*I,0.2952463277664633+0.*I,-0.36686486824039155+0.*I,0.07665886703832404+0.*I,0.28404760307957966+0.*I,-0.10116728293912297+0.*I,-0.2743763758260007+0.*I,-0.008669705781722116+0.*I,0.25172529251506875+0.*I,0.19530497439368105+0.*I,-0.06267247913216009+0.*I,-0.25185465856534506+0.*I,-0.2377412492510977+0.*I,-0.0690539204376325+0.*I,0.1305648749036027+0.*I,0.26764842265178773+0.*I,0.3140052004690085+0.*I,0.2889686090600217+0.*I,0.22784380532858248+0.*I,0.16028435666875782+0.*I,0.10296278035316034+0.*I,0.0613113861220593+0.*I,0.0342039786428256+0.*I,0.01801835303702333+0.*I,0.009018131088481686+0.*I,0.004309329250481884+0.*I,0.001973965932974152+0.*I,0.0008696914015901598+0.*I,0.0003695940693235836+0.*I,0.0001518745659917681+0.*I,0.00006047458543335246+0.*I,0.000023377789521794184+0.*I,8.788172644494434*^-6+0.*I,3.217380908938203*^-6+0.*I,1.1486657275999392*^-6+0.*I,4.0040054327227236*^-7+0.*I,1.3642056513606646*^-7+0.*I,4.547596027900837*^-8+0.*I,1.4845574715490295*^-8+0.*I,4.749955623475744*^-9+0.*I,1.4907182768064622*^-9+0.*I,4.592256501408906*^-10+0.*I,1.3895365235073883*^-10+0.*I,4.1323376848550355*^-11+0.*I,1.208521604342713*^-11+0.*I,3.4776058720718273*^-12+0.*I,9.851298775548218*^-13+0.*I,2.748529008173243*^-13+0.*I,7.556056838229957*^-14+0.*I,2.047676764974873*^-14+0.*I,5.472325677425274*^-15+0.*I,1.4427481016141484*^-15+0.*I,3.7538093134687826*^-16+0.*I,9.641933890782216*^-17+0.*I,2.4457164691823182*^-17+0.*I,6.128173293596487*^-18+0.*I,1.5172794112257557*^-18+0.*I,3.713046837288987*^-19+0.*I,8.983402947561536*^-20+0.*I,2.1493495814191935*^-20+0.*I,5.086678710320147*^-21+0.*I,1.1910321897169567*^-21+0.*I,2.7597599136764415*^-22+0.*I,6.329515121379906*^-23+0.*I,1.4371759384848632*^-23+0.*I,3.2312854150456546*^-24+0.*I,7.195298800119976*^-25+0.*I,1.587119470325347*^-25+0.*I,3.4684376402074144*^-26+0.*I,7.51095379477641*^-27+0.*I,1.6119962994252494*^-27+0.*I,3.429328426929832*^-28+0.*I,7.232629038639969*^-29+0.*I,1.512478193895515*^-29+0.*I,3.1365303715069987*^-30+0.*I,6.45114674853431*^-31+0.*I,1.3161611782348845*^-31+0.*I,2.663923910261543*^-32+0.*I,5.349697763843033*^-33+0.*I,1.0660653134994864*^-33+0.*I,2.108319226255195*^-34+0.*I,4.1384360916246754*^-35+0.*I,8.063644090753445*^-36+0.*I,1.559797291904625*^-36+0.*I,2.995655424886687*^-37+0.*I,5.712764682023862*^-38+0.*I,1.0818680001847514*^-38+0.*I,2.0347787243770515*^-39+0.*I,3.801153972797828*^-40+0.*I,7.053560707557316*^-41+0.*I,1.3002722832102118*^-41+0.*I,2.381389502243661*^-42+0.*I,4.333443360062786*^-43+0.*I,7.835699666739271*^-44+0.*I,1.4079879185280229*^-44+0.*I,2.5143760665312854*^-45+0.*I,4.462770437505129*^-46+0.*I,7.87324788633186*^-47+0.*I,1.3807328597696043*^-47+0.*I,2.4071453261924864*^-48+0.*I
