0.34138125326109364+0.*I,0.-0.5005062216580064*I,-0.5188768497834428+0.*I,0.+0.4392112739248222*I,0.3219684342971005+0.*I,0.-0.2111047986967439*I,-0.12635495934558263+0.*I,0.+0.0700185454152459*I,0.03629425639418579+0.*I,0.-0.01773725706202111*I,-0.008223491961338852+0.*I,0.+0.0036352119861612926*I,0.0015385404919250564+0.*I,0.-0.0006256148754555756*I,-0.00024513925433480816+0.*I,0.+0.00009279766386774264*I,0.00003401315074967744+0.*I,0.-0.000012094619649324552*I,-4.179513907726929*^-6+0.*I,0.+1.405784615692669*^-6*I,4.6086486545593*^-7+0.*I,0.-1.4744626137488802*^-7*I,-4.608846423279443*^-8+0.*I,0.+1.4089582707216003*^-8*I,4.216599198969243*^-9+0.*I,0.-1.2364089200341539*^-9*I,-3.5550463524237346*^-10+0.*I,0.+1.0030745175606914*^-10*I,2.779226831556671*^-11+0.*I,0.-7.566496003402691*^-12*I,-2.025368222277494*^-12+0.*I,0.+5.333262461493405*^-13*I,1.3822537589646907*^-13+0.*I,0.-3.527772916561026*^-14*I,-8.870150227632981*^-15+0.*I,0.+2.1981977808125335*^-15*I,5.371373184777848*^-16+0.*I,0.-1.2946556671373432*^-16*I,-3.0791602413450377*^-17+0.*I,0.+7.22885975065947*^-18*I,1.6757514941946766*^-18+0.*I,0.-3.836962007603603*^-19*I,-8.680258640765677*^-20+0.*I,0.+1.9407439904252673*^-20*I,4.289549895124946*^-21+0.*I,0.-9.375086402356124*^-22*I,-2.0265913056228336*^-22+0.*I,0.+4.3339815501584355*^-23*I,9.171413017396323*^-24+0.*I,0.-1.9209144500684775*^-24*I,-3.9828397547317177*^-25+0.*I,0.+8.1766904623356*^-26*I,1.6624389192487974*^-26+0.*I,0.-3.3479392953993444*^-27*I,-6.679600782379608*^-28+0.*I,0.+1.3205017289935816*^-28*I,2.587109273557387*^-29+0.*I,0.-5.023971382290859*^-30*I,-9.671703455514937*^-31+0.*I,0.+1.846064106751608*^-31*I,3.4941453363210657*^-32+0.*I,0.-6.55912427773386*^-33*I,-1.2212928849122725*^-33+0.*I,0.+2.2558975067918698*^-34*I,4.134273362942117*^-35+0.*I,0.-7.518173138377273*^-36*I,-1.3567822935033226*^-36+0.*I,0.+2.4302031414233484*^-37*I,4.3207380113687025*^-38+0.*I,0.-7.626112369651785*^-39*I,-1.3363616137241725*^-39+0.*I,0.+2.3252231059667327*^-40*I,4.017613861258815*^-41+0.*I,0.-6.894084079369668*^-42*I,-1.1749801449184533*^-42+0.*I,0.+1.989159957710153*^-43*I,3.3452819256457614*^-44+0.*I,0.-5.5892968205837*^-45*I,-9.278540851391583*^-46+0.*I,0.+1.5305092213350247*^-46*I,2.5087695458313887*^-47+0.*I,0.-4.086844105624689*^-48*I,-6.616844940998799*^-49+0.*I,0.+1.0648335432205045*^-49*I,1.70338136732458*^-50+0.*I,0.-2.7087706897755115*^-51*I,-4.2824551953887955*^-52+0.*I,0.+6.731363036958085*^-53*I,1.052038151642268*^-53+0.*I,0.-1.634956861631325*^-54*I,-2.5267068374304526*^-55+0.*I,0.+3.8833270813394746*^-56*I,5.935808341903033*^-57+0.*I,0.-9.024189520993029*^-58*I,-1.3646274177590462*^-58+0.*I,0.+2.05268402365284*^-59*I,3.0715408645277493*^-60+0.*I,0.-4.572358165470314*^-61*I,-6.771689194196693*^-62+0.*I,0.+9.978131691108436*^-63*I
0.-0.5005062216580064*I,-0.3924214249040785+0.*I,0.+0.05291355497397653*I,-0.2547841981020066+0.*I,0.+0.4063778675873165*I,0.4104381288307013+0.*I,0.-0.33184738072875924*I,-0.2316481400902807+0.*I,0.+0.14483058190169118*I,0.08287780426464114+0.*I,0.-0.04403349756839352*I,-0.02194457669923236+0.*I,0.+0.01033705720048136*I,0.0046300595312433+0.*I,0.-0.0019814327132972923*I,-0.0008133676465417065+0.*I,0.+0.00032132326115513445*I,0.00012250763744367328+0.*I,0.-0.00004518545234326847*I,-0.000016157028421702933+0.*I,0.+5.61117627113576*^-6*I,1.8957740721138746*^-6+0.*I,0.-6.240130031822344*^-7*I,-2.003754766540997*^-7+0.*I,0.+6.284253204267106*^-8*I,1.9270270922572685*^-8+0.*I,0.-5.7832604015764986*^-9*I,-1.7001934110313505*^-9+0.*I,0.+4.900303159954888*^-10*I,1.3857254661747503*^-10+0.*I,0.-3.847397055629114*^-11*I,-1.0494852204577382*^-11+0.*I,0.+2.8142937166762534*^-12*I,7.423229119011584*^-13+0.*I,0.-1.926980282737359*^-13*I,-4.9253692523888916*^-14+0.*I,0.+1.2401678386705081*^-14*I,3.0774665693702024*^-15+0.*I,0.-7.529351376788883*^-16*I,-1.8169511241130523*^-16+0.*I,0.+4.326246895310186*^-17*I,1.0167499953933115*^-17+0.*I,0.-2.359372490005925*^-18*I,-5.407489690753482*^-19+0.*I,0.+1.224453934603726*^-19*I,2.740067437756277*^-20+0.*I,0.-6.061370154584996*^-21*I,-1.3258195874592755*^-21+0.*I,0.+2.868206486071454*^-22*I,6.138359812282356*^-23+0.*I,0.-1.2998983840035438*^-23*I,-2.7244363297636*^-24+0.*I,0.+5.652561685378127*^-25*I,1.1611889608278335*^-25+0.*I,0.-2.3622918598147076*^-26*I,-4.76012299119269*^-27+0.*I,0.+9.502428575634922*^-28*I,1.8795671690668047*^-28+0.*I,0.-3.684343739149354*^-29*I,-7.158321053261553*^-30+0.*I,0.+1.3787267100316344*^-30*I,2.6328500501345134*^-31+0.*I,0.-4.98560330736321*^-32*I,-9.362969885316112*^-33+0.*I,0.+1.744104555795555*^-33*I,3.2229322308050055*^-34+0.*I,0.-5.908872030689242*^-35*I,-1.0749444522924745*^-35+0.*I,0.+1.940649601768213*^-36*I,3.4772665127454796*^-37+0.*I,0.-6.184536596075537*^-38*I,-1.0919477267705352*^-38+0.*I,0.+1.9141141510061973*^-39*I,3.3315751738944024*^-40+0.*I,0.-5.758249061351098*^-41*I,-9.883991627386141*^-42+0.*I,0.+1.685063567088042*^-42*I,2.8535271223448617*^-43+0.*I,0.-4.800298657865067*^-44*I,-8.022556329842867*^-45+0.*I,0.+1.3321474666874976*^-45*I,2.197974511908242*^-46+0.*I,0.-3.603783784912134*^-47*I,-5.872115152784152*^-48+0.*I,0.+9.509624310681826*^-49*I,1.530726168671249*^-49+0.*I,0.-2.4492246222862304*^-50*I,-3.8957183619980335*^-51+0.*I,0.+6.1603367328847434*^-52*I,9.685203615222792*^-53+0.*I,0.-1.5140116883145946*^-53*I,-2.3533904291881895*^-54+0.*I,0.+3.6377303542628785*^-55*I,5.591980726431303*^-56+0.*I,0.-8.549205463750987*^-57*I,-1.2999794484496955*^-57+0.*I,0.+1.9661788790544085*^-58*I,2.958080617823698*^-59+0.*I,0.-4.4271224939603114*^-60*I,-6.59145419289057*^-61+0.*I
-0.5188768497834428+0.*I,0.+0.05291355497397653*I,-0.3375657257585437+0.*I,0.+0.3289414267058912*I,0.06097433118761243+0.*I,0.+0.21703693704774166*I,0.3668721538374653+0.*I,0.-0.38067902616123017*I,-0.3131498227788761+0.*I,0.+0.22131230065584265*I,0.1396706968961885+0.*I,0.-0.08051767294079304*I,-0.04303654600000579+0.*I,0.+0.02155442651104289*I,0.010195826666390323+0.*I,0.-0.004583155395994035*I,-0.0019674339730715485+0.*I,0.+0.0008098060697853054*I,0.0003206789688326825+0.*I,0.-0.0001225208600428302*I,-0.00004527588061216374+0.*I,0.+0.000016216932468565414*I,5.640654448482342*^-6+0.*I,0.-1.9084009733994487*^-6*I,-6.289719019753378*^-7+0.*I,0.+2.0220433398595952*^-7*I,6.348442016013844*^-8+0.*I,0.-1.9486458078011146*^-8*I,-5.853524799850124*^-9+0.*I,0.+1.7223211242150693*^-9*I,4.968030424476873*^-10+0.*I,0.-1.4059211729089931*^-10*I,-3.906181899647473*^-11+0.*I,0.+1.0662145915198826*^-11*I,2.8609049389909778*^-12+0.*I,0.-7.550521824880347*^-13*I,-1.9610884911895223*^-13+0.*I,0.+5.0151213473815086*^-14*I,1.2633794837181099*^-14+0.*I,0.-3.1365074747605005*^-15*I,-7.677148663199851*^-16+0.*I,0.+1.8533847035595038*^-16*I,4.4147367044313394*^-17+0.*I,0.-1.0379363509698853*^-17*I,-2.4093978457917807*^-18+0.*I,0.+5.524031071505025*^-19*I,1.251251706767378*^-19+0.*I,0.-2.800909941059947*^-20*I,-6.1978148194588354*^-21+0.*I,0.+1.3560531517345894*^-21*I,2.9344189083066605*^-22+0.*I,0.-6.281721644224619*^-23*I,-1.3305950624112627*^-23+0.*I,0.+2.7894532879620095*^-24*I,5.788815067457464*^-25+0.*I,0.-1.1894479122695608*^-25*I,-2.420308262746*^-26+0.*I,0.+4.878053176138054*^-27*I,9.739821547167347*^-28+0.*I,0.-1.9269002571018545*^-28*I,-3.777840752057948*^-29+0.*I,0.+7.341318485205169*^-30*I,1.41422291451186*^-30+0.*I,0.-2.7010966241226223*^-31*I,-5.115683564775968*^-32+0.*I,0.+9.608803062309515*^-33*I,1.790176092204417*^-33+0.*I,0.-3.3085670137301537*^-34*I,-6.066761451952536*^-35+0.*I,0.+1.1038245823726776*^-35*I,1.9930632674751378*^-36+0.*I,0.-3.571660284968126*^-37*I,-6.353249362675437*^-38+0.*I,0.+1.1218778879955278*^-38*I,1.966822059619331*^-39+0.*I,0.-3.4237252570490495*^-40*I,-5.918210409201881*^-41+0.*I,0.+1.0159718144738988*^-41*I,1.7322622239627664*^-42+0.*I,0.-2.933770755121935*^-43*I,-4.935805858416976*^-44+0.*I,0.+8.249869647301525*^-45*I,1.3700298129570757*^-45+0.*I,0.-2.26069884545153*^-46*I,-3.7069789009492037*^-47+0.*I,0.+6.040825559072019*^-48*I,9.783730628945705*^-49+0.*I,0.-1.5749875113577392*^-49*I,-2.520262755926731*^-50+0.*I,0.+4.009050258072065*^-51*I,6.340073886088328*^-52+0.*I,0.-9.968590227749102*^-53*I,-1.5584345474247855*^-53+0.*I,0.+2.4226290835971107*^-54*I,3.745038876081479*^-55+0.*I,0.-5.757363843380029*^-56*I,-8.802687244413623*^-57+0.*I,0.+1.3386185995821774*^-57*I,2.024760272271769*^-58+0.*I,0.-3.0464228918846964*^-59*I
0.+0.4392112739248222*I,-0.2547841981020066+0.*I,0.+0.3289414267058912*I,-0.059128206084192+0.*I,0.+0.3282161839620446*I,0.26243176981991734+0.*I,0.-0.003607985958285168*I,0.2381748669050533+0.*I,0.-0.35657577244370686*I,-0.3550582095427149+0.*I,0.+0.2858327258321686*I,0.1992936025800776+0.*I,0.-0.12460640093660377*I,-0.07134263937582837+0.*I,0.+0.03793246905917699*I,0.018919079279429644+0.*I,0.-0.008918979321108755*I,-0.0039979568577530634+0.*I,0.+0.0017121680261985074*I,0.0007033147112537812+0.*I,0.-0.0002780230362394715*I,-0.00010606164908174429+0.*I,0.+0.00003914104218833868*I,0.000014002869651418989+0.*I,0.-4.865370157314206*^-6*I,-1.6445265223820836*^-6+0.*I,0.+5.415360794101616*^-7*I,1.739586489356944*^-7+0.*I,0.-5.457730686470912*^-8*I,-1.6741463049507027*^-8+0.*I,0.+5.025931053854651*^-9*I,1.4779919904420358*^-9+0.*I,0.-4.2610745603029153*^-10*I,-1.2052826017308767*^-10+0.*I,0.+3.347247487603794*^-11*I,9.132725175878385*^-12+0.*I,0.-2.449578139388756*^-12*I,-6.462603796288187*^-13+0.*I,0.+1.6779540733753382*^-13*I,4.2896850193766836*^-14+0.*I,0.-1.0803061938873672*^-14*I,-2.6812406574193394*^-15+0.*I,0.+6.561038401924021*^-16*I,1.5835346254270702*^-16+0.*I,0.-3.771046415249391*^-17*I,-8.863967642059953*^-18+0.*I,0.+2.0571749405269744*^-18*I,4.715509613204477*^-19+0.*I,0.-1.0679016215600037*^-19*I,-2.3900318375985126*^-20+0.*I,0.+5.287675417100105*^-21*I,1.1567193138144268*^-21+0.*I,0.-2.5026590115429737*^-22*I,-5.35660422303739*^-23+0.*I,0.+1.1344644877482714*^-23*I,2.3779398856190213*^-24+0.*I,0.-4.9341316212035855*^-25*I,-1.0136968830934593*^-25+0.*I,0.+2.0624204757104594*^-26*I,4.156224495906777*^-27+0.*I,0.-8.297578792282742*^-28*I,-1.6413810305790152*^-28+0.*I,0.+3.2176987772156555*^-29*I,6.2521450855333416*^-30+0.*I,0.-1.2042806016769577*^-30*I,-2.2998859211395604*^-31+0.*I,0.+4.3553959285198575*^-32*I,8.179983416968691*^-33+0.*I,0.-1.5238399351205547*^-33*I,-2.816081655494619*^-34+0.*I,0.+5.163273395456718*^-35*I,9.393604919716415*^-36+0.*I,0.-1.6959709921338455*^-36*I,-3.039020414276567*^-37+0.*I,0.+5.405383347086338*^-38*I,9.544303818515837*^-39+0.*I,0.-1.6731416557557716*^-39*I,-2.912301865106967*^-40+0.*I,0.+5.033830112404436*^-41*I,8.640945793270183*^-42+0.*I,0.-1.4732128171873096*^-42*I,-2.49488766899091*^-43+0.*I,0.+4.197170037375056*^-44*I,7.014874942422995*^-45+0.*I,0.-1.1648710949506112*^-45*I,-1.9220567039947483*^-46+0.*I,0.+3.151518310472698*^-47*I,5.1353829511448013*^-48+0.*I,0.-8.316841176645125*^-49*I,-1.3387792039240563*^-49+0.*I,0.+2.1421807319486676*^-50*I,3.407459758166465*^-51+0.*I,0.-5.3884392133346584*^-52*I,-8.47192917759426*^-53+0.*I,0.+1.3243948912852617*^-53*I,2.0587170066698772*^-54+0.*I,0.-3.182345114993629*^-55*I,-4.8921104245093985*^-56+0.*I,0.+7.479453626952555*^-57*I,1.1373493086540176*^-57+0.*I
0.3219684342971005+0.*I,0.+0.4063778675873165*I,0.06097433118761243+0.*I,0.+0.3282161839620446*I,0.18147411251502615+0.*I,0.+0.17457848598598322*I,0.31876709220114324+0.*I,0.-0.17936950284972433*I,0.0754385143965617+0.*I,0.-0.27458451148144863*I,-0.35186364228636935+0.*I,0.+0.32790568504475176*I,0.2538426152210342+0.*I,0.-0.17233891330962106*I,-0.10566306222453123+0.*I,0.+0.05958708083356534*I,0.031300007154218594+0.*I,0.-0.015456202669821194*I,-0.007225824472563529+0.*I,0.+0.0032160114692286607*I,0.0013688517991034639+0.*I,0.-0.0005592811991755994*I,-0.0002200438633837369+0.*I,0.+0.00008359197141945976*I,0.00003073327492010284+0.*I,0.-0.000010957887965159185*I,-3.7957577071677783*^-6+0.*I,0.+1.279429792038738*^-6*I,4.2024285585391815*^-7+0.*I,0.-1.3468139089174247*^-7*I,-4.216407327824256*^-8+0.*I,0.+1.2908142364299419*^-8*I,3.868030092871563*^-9+0.*I,0.-1.1355459814811076*^-9*I,-3.268598944855077*^-10+0.*I,0.+9.231807590526979*^-11*I,2.560248656186792*^-11+0.*I,0.-6.97635310624204*^-12*I,-1.86890408235034*^-12+0.*I,0.+4.924950052032578*^-13*I,1.2773245311647819*^-13+0.*I,0.-3.2621162263513845*^-14*I,-8.207248918885214*^-15+0.*I,0.+2.035097631020624*^-15*I,4.975549679530274*^-16+0.*I,0.-1.1998691744615516*^-16*I,-2.8551143071906506*^-17+0.*I,0.+6.705965040848032*^-18*I,1.5552167974955996*^-18+0.*I,0.-3.562451883035584*^-19*I,-8.062420001711814*^-20+0.*I,0.+1.8032832538414937*^-20*I,3.9871507516538975*^-21+0.*I,0.-8.71714481487238*^-22*I,-1.8849789550674187*^-22+0.*I,0.+4.032389529658353*^-23*I,8.535734640990868*^-24+0.*I,0.-1.7882837271081327*^-24*I,-3.708854832199161*^-25+0.*I,0.+7.616199734628913*^-26*I,1.5488725533267538*^-26+0.*I,0.-3.119984944427324*^-27*I,-6.226246793367013*^-28+0.*I,0.+1.2311526079918754*^-28*I,2.412576980698597*^-29+0.*I,0.-4.686014754596438*^-30*I,-9.022903904860763*^-31+0.*I,0.+1.7225583797992124*^-31*I,3.2609868785350767*^-32+0.*I,0.-6.122546762664254*^-33*I,-1.1402015587433398*^-33+0.*I,0.+2.106464940685229*^-34*I,3.861044109447556*^-35+0.*I,0.-7.022412673156686*^-36*I,-1.2675073748664983*^-36+0.*I,0.+2.2706341269765687*^-37*I,4.0376141779370355*^-38+0.*I,0.-7.12738987719585*^-39*I,-1.2491366621712235*^-39+0.*I,0.+2.17373967505112*^-40*I,3.75635302488545*^-41+0.*I,0.-6.446567318142183*^-42*I,-1.0988406404625762*^-42+0.*I,0.+1.860478665249809*^-43*I,3.1292274431701083*^-44+0.*I,0.-5.228892039385858*^-45*I,-8.681184942206605*^-46+0.*I,0.+1.4321248299950125*^-46*I,2.347740635499648*^-47+0.*I,0.-3.824905522217341*^-48*I,-6.193352545719566*^-49+0.*I,0.+9.967763469598622*^-50*I,1.5946597730413345*^-50+0.*I,0.-2.5361069299648692*^-51*I,-4.009833885182177*^-52+0.*I,0.+6.3033859073402*^-53*I,9.85232723342913*^-54+0.*I,0.-1.5312610967495305*^-54*I,-2.3666421989855067*^-55+0.*I,0.+3.637606612790919*^-56*I
0.-0.2111047986967439*I,0.4104381288307013+0.*I,0.+0.21703693704774166*I,0.26243176981991734+0.*I,0.+0.17457848598598322*I,0.2959398557836518+0.*I,0.-0.017764627497695303*I,0.25956324428207667+0.*I,0.-0.27634918213008175*I,-0.07882523023724412+0.*I,0.-0.15761497314877967*I,-0.3069004509340593+0.*I,0.+0.3415525082595901*I,0.29631159392937684+0.*I,0.-0.21909813983480458*I,-0.1439443762379547+0.*I,0.+0.08607015874939802*I,0.047580204832868254+0.*I,0.-0.02458833180625526*I,-0.011977085224521598+0.*I,0.+0.005534508919338382*I,0.0024386079193178577+0.*I,0.-0.001028882147896944*I,-0.000417132825056215+0.*I,0.+0.00016298997047412014*I,0.00006153694181579166+0.*I,0.-0.000022499067565735565*I,-7.981661071973435*^-6+0.*I,0.+2.7521431766163886*^-6*I,9.237723737249341*^-7+0.*I,0.-3.022549996413389*^-7*I,-9.65242238943652*^-8+0.*I,0.+3.011915583409999*^-8*I,9.192606661907215*^-9+0.*I,0.-2.7468296587938133*^-9*I,-8.042598716802575*^-10+0.*I,0.+2.3092862901913434*^-10*I,6.507211304349442*^-11+0.*I,0.-1.8007095345891817*^-11*I,-4.89665121906047*^-12+0.*I,0.+1.3092359910300725*^-12*I,3.443813888619618*^-13+0.*I,0.-8.916386978872763*^-14*I,-2.273402749526605*^-14+0.*I,0.+5.710843701091571*^-15*I,1.413993172858452*^-15+0.*I,0.-3.452182336780209*^-16*I,-8.313925207137115*^-17+0.*I,0.+1.9757964922741027*^-17*I,4.635019658575448*^-18+0.*I,0.-1.0736833925446694*^-18*I,-2.456694721403047*^-19+0.*I,0.+5.553988543858334*^-20*I,1.2409665983372952*^-20+0.*I,0.-2.7411538393531434*^-21*I,-5.987376553748589*^-22+0.*I,0.+1.2935294658824153*^-22*I,2.764743452932416*^-23+0.*I,0.-5.847496701165838*^-24*I,-1.2240963945758634*^-24+0.*I,0.+2.5367741711671495*^-25*I,5.205411433198947*^-26+0.*I,0.-1.0578364855077866*^-26*I,-2.1293754772195117*^-27+0.*I,0.+4.246520223838084*^-28*I,8.39142243652322*^-29+0.*I,0.-1.6433533022466103*^-29*I,-3.189982290578379*^-30+0.*I,0.+6.138668546228372*^-31*I,1.1712592037520896*^-31+0.*I,0.-2.2160877230650432*^-32*I,-4.1584942641801804*^-33+0.*I,0.+7.740315642850785*^-34*I,1.4292590829138338*^-34+0.*I,0.-2.618469536406666*^-35*I,-4.760156458763289*^-36+0.*I,0.+8.58782760513518*^-37*I,1.537742115881905*^-37+0.*I,0.-2.7331913935199446*^-38*I,-4.8226946044696825*^-39+0.*I,0.+8.44866618681433*^-40*I,1.469634769047187*^-40+0.*I,0.-2.5386131873506516*^-41*I,-4.3550312800737554*^-42+0.*I,0.+7.420519495552966*^-43*I,1.2559292907695872*^-43+0.*I,0.-2.111652402997766*^-44*I,-3.5273093261589394*^-45+0.*I,0.+5.8541666416560334*^-46*I,9.654341302528794*^-47+0.*I,0.-1.5821620717127703*^-47*I,-2.576818937027952*^-48+0.*I,0.+4.171137250706191*^-49*I,6.711118858655585*^-50+0.*I,0.-1.0733385138318897*^-50*I,-1.706516706101353*^-51+0.*I,0.+2.6974066409709387*^-52*I,4.239099922477292*^-53+0.*I,0.-6.624008412137453*^-54*I,-1.0292386300958035*^-54+0.*I
-0.12635495934558263+0.*I,0.-0.33184738072875924*I,0.3668721538374653+0.*I,0.-0.003607985958285168*I,0.31876709220114324+0.*I,0.-0.017764627497695303*I,0.28530699097376555+0.*I,0.-0.17454733539019737*I,0.13431139471386158+0.*I,0.-0.291277080766586*I,-0.19610201954438095+0.*I,0.-0.02971906044645541*I,-0.22958946744635728+0.*I,0.+0.3253969264942031*I,0.3214841313084634+0.*I,0.-0.2602679096618239*I,-0.1835436297518872+0.*I,0.+0.11639894368678398*I,0.06769419794314478+0.*I,0.-0.036586475909085425*I,-0.018554433181811207+0.*I,0.+0.008894510319899827*I,0.004053750104812062+0.*I,0.-0.001764766829563261*I,-0.0007367094068619892+0.*I,0.+0.00029586947744134594*I,0.00011463273634675014+0.*I,0.-0.000042950375237209415*I,-0.000015595086984871948+0.*I,0.+5.4976276384503625*^-6*I,1.8847056961979775*^-6+0.*I,0.-6.292610243215245*^-7*I,-2.0488558523945013*^-7+0.*I,0.+6.513352604243196*^-8*I,2.0238689611114777*^-8+0.*I,0.-6.152841086831946*^-9*I,-1.8318059639394116*^-9+0.*I,0.+5.345114935491351*^-10*I,1.529832347581074*^-10+0.*I,0.-4.2978416855918166*^-11*I,-1.1859467154369012*^-11+0.*I,0.+3.216300842432383*^-12*I,8.577792446542287*^-13+0.*I,0.-2.2509004637024138*^-13*I,-5.814586116911044*^-14+0.*I,0.+1.479345615026058*^-14*I,3.7085424096113595*^-15+0.*I,0.-9.164377094272302*^-16*I,-2.2332735592961963*^-16+0.*I,0.+5.36888367167879*^-17*I,1.2737505289231411*^-17+0.*I,0.-2.9832547591272*^-18*I,-6.899884232153244*^-19+0.*I,0.+1.5764197362635749*^-19*I,3.558830392483004*^-20+0.*I,0.-7.940886124716423*^-21*I,-1.7517506591840105*^-21+0.*I,0.+3.821444237833721*^-22*I,8.245939843831683*^-23+0.*I,0.-1.7603993292335932*^-23*I,-3.719096248970173*^-24+0.*I,0.+7.776992496884916*^-25*I,1.6099897724101845*^-25+0.*I,0.-3.3003300464534883*^-26*I,-6.700339375507915*^-27+0.*I,0.+1.3474747798620301*^-27*I,2.684758471188055*^-28+0.*I,0.-5.300588233101375*^-29*I,-1.0371655912765339*^-29+0.*I,0.+2.0116190758587992*^-30*I,3.8679697760461607*^-31+0.*I,0.-7.374352778862911*^-32*I,-1.3942156769804015*^-32+0.*I,0.+2.614333017182827*^-33*I,4.862666701008679*^-34+0.*I,0.-8.972772761954217*^-35*I,-1.6427503974752084*^-35+0.*I,0.+2.9844323953277786*^-36*I,5.3808152300625*^-37+0.*I,0.-9.628973207624404*^-38*I,-1.7104303179741466*^-38+0.*I,0.+3.016274451184701*^-39*I,5.281066179515537*^-40+0.*I,0.-9.181245447030414*^-41*I,-1.5850886154441868*^-41+0.*I,0.+2.7178095064092373*^-42*I,4.628480417911042*^-43+0.*I,0.-7.829808727642228*^-44*I,-1.3158170162164165*^-44+0.*I,0.+2.1968924162737476*^-45*I,3.6444113599952125*^-46+0.*I,0.-6.007402742458571*^-47*I,-9.840596335953037*^-48+0.*I,0.+1.60200955377713*^-48*I,2.592093618034245*^-49+0.*I,0.-4.1687922107769183*^-50*I,-6.664615872763118*^-51+0.*I,0.+1.0591949273786269*^-51*I,1.673564405025821*^-52+0.*I,0.-2.6290807447592017*^-53*I
0.+0.0700185454152459*I,-0.2316481400902807+0.*I,0.-0.38067902616123017*I,0.2381748669050533+0.*I,0.-0.17936950284972433*I,0.25956324428207667+0.*I,0.-0.17454733539019737*I,0.18858304287211197+0.*I,0.-0.2610264881386459*I,-0.009113955018380008+0.*I,0.-0.23947440387286265*I,-0.26229546024922784+0.*I,0.+0.088313701850738*I,-0.13256171548489742+0.*I,0.+0.2820330002467578*I,0.32637929239041774+0.*I,0.-0.29177892378029596*I,-0.2215305857157805+0.*I,0.+0.1491413830682625*I,0.09125270638151943+0.*I,0.-0.05156064737755338*I,-0.02720840236897655+0.*I,0.+0.013521929708981357*I,0.006370115276942275+0.*I,0.-0.0028594718395662114*I,-0.0012282963137808026+0.*I,0.+0.0005066911512896404*I,0.00020133363317835986+0.*I,0.-0.00007725886327062131*I,-0.00002869579086706745+0.*I,0.+0.000010336776553506739*I,3.6175071982485306*^-6+0.*I,0.-1.231881026904952*^-6*I,-4.0876270020107547*^-7+0.*I,0.+1.3233219915372635*^-7*I,4.184554024572001*^-8+0.*I,0.-1.2938252057537715*^-8*I,-3.915251639784012*^-9+0.*I,0.+1.1605997097490333*^-9*I,3.372835655295854*^-10+0.*I,0.-9.616624214587469*^-11*I,-2.691944443148115*^-11+0.*I,0.+7.40296471891877*^-12*I,2.001255900371654*^-12+0.*I,0.-5.321095683354735*^-13*I,-1.3922899571382995*^-13+0.*I,0.+3.5867667882805044*^-14*I,9.10171608606547*^-15+0.*I,0.-2.276042252730125*^-15*I,-5.611174242854666*^-16+0.*I,0.+1.364310696041801*^-16*I,3.27280079546684*^-17+0.*I,0.-7.748630570987082*^-18*I,-1.8112319614301446*^-18+0.*I,0.+4.1812336186389467*^-19*I,9.535575956385894*^-20+0.*I,0.-2.148949971235779*^-20*I,-4.786979575174547*^-21+0.*I,0.+1.054305353079607*^-21*I,2.2964103656972203*^-22+0.*I,0.-4.947830888974377*^-23*I,-1.0547805064331007*^-23+0.*I,0.+2.225290793895031*^-24*I,4.647084284114544*^-25+0.*I,0.-9.607966343688412*^-26*I,-1.9670897173107513*^-26+0.*I,0.+3.98877957329388*^-27*I,8.012304383061389*^-28+0.*I,0.-1.5946003656523004*^-28*I,-3.144821933947601*^-29+0.*I,0.+6.1469577497135406*^-30*I,1.1910009522892519*^-30+0.*I,0.-2.2877951210725624*^-31*I,-4.3575112543826946*^-32+0.*I,0.+8.230712050068722*^-33*I,1.5419594317605425*^-33+0.*I,0.-2.8655130308780623*^-34*I,-5.283006864018496*^-35+0.*I,0.+9.664136048644293*^-36*I,1.7542846041235455*^-36+0.*I,0.-3.1604050025027813*^-37*I,-5.651192714223996*^-38+0.*I,0.+1.003089690563721*^-38*I,1.7676159052352244*^-39+0.*I,0.-3.0926403564313152*^-40*I,-5.372890166375737*^-41+0.*I,0.+9.269706178793414*^-42*I,1.588344544253633*^-42+0.*I,0.-2.703238556736404*^-43*I,-4.570082548880162*^-44+0.*I,0.+7.675413990948337*^-45*I,1.2807216821705136*^-45+0.*I,0.-2.1233376005511226*^-46*I,-3.498081400195215*^-47+0.*I,0.+5.726927750335624*^-48*I,9.318112377851924*^-49+0.*I,0.-1.5068892359692448*^-49*I,-2.422221085135636*^-50+0.*I,0.+3.870405350302214*^-51*I,6.1480837095050235*^-52+0.*I
