0.6515513950836949+0.*I,0.-0.6030980165086678*I,-0.39474089680235835+0.*I,0.+0.21095543417567694*I,0.09763374377145853+0.*I,0.-0.04041607749791968*I,-0.015272768101559548+0.*I,0.+0.005343280318626098*I,0.001748647157763074+0.*I,0.-0.00053953565821412*I,-0.00015792808667755188+0.*I,0.+0.000044076007917825496*I,0.000011777438646914348+0.*I,0.-3.0235586372060174*^-6*I,-7.479862230288705*^-7+0.*I,0.+1.7876693345501223*^-7*I,4.136818054476182*^-8+0.*I,0.-9.287122640102401*^-9*I,-2.026208576006726*^-9+0.*I,0.+4.3027545234309236*^-10*I,8.905756020202143*^-11+0.*I,0.-1.7988724348456823*^-11*I,-3.549999138121712*^-12+0.*I,0.+6.851782220396339*^-13*I,1.294604615451471*^-13+0.*I,0.-2.3966596699296622*^-14*I,-4.350697767425994*^-15+0.*I,0.+7.750259676066517*^-16*I,1.3557401551569101*^-16+0.*I,0.-2.330326004828151*^-17*I,-3.9381773984164836*^-18+0.*I,0.+6.54717048086281*^-19*I,1.0713167165160786*^-19+0.*I,0.-1.72623585429853*^-20*I,-2.7403112608122327*^-21+0.*I,0.+4.287509489969627*^-22*I,6.61443975275508*^-23+0.*I,0.-1.006540893877877*^-23*I,-1.5113980131791953*^-24+0.*I,0.+2.2401946957510734*^-25*I,3.2786494896020515*^-26+0.*I,0.-4.739606460901499*^-27*I,-6.769504148979403*^-28+0.*I,0.+9.555685597378932*^-29*I,1.3334438569823717*^-29+0.*I,0.-1.8399571084452264*^-30*I,-2.511123107693477*^-31+0.*I,0.+3.390457436565853*^-32*I,4.529777800949643*^-33+0.*I,0.-5.9898794249087695*^-34*I,-7.841015261878331*^-35+0.*I,0.+1.0163105462024611*^-35*I,1.3045597698184807*^-36+0.*I,0.-1.658690158588517*^-37*I,-2.0893327369341335*^-38+0.*I,0.+2.6077471863423604*^-39*I,3.2256013568317217*^-40+0.*I,0.-3.95469037048909*^-41*I,-4.806596996593483*^-42+0.*I,0.+5.792298385077201*^-43*I,6.921727888006133*^-44+0.*I,0.-8.203304369807417*^-45*I,-9.643444869135233*^-46+0.*I,0.+1.1246079477398803*^-46*I,1.3012189593744136*^-47+0.*I,0.-1.4939392079721355*^-48*I,-1.7021592087648883*^-49+0.*I,0.+1.924872635356211*^-50*I,2.1606616481219394*^-51+0.*I,0.-2.4076948233360226*^-52*I,-2.6637388211126667*^-53+0.*I,0.+2.926184374485037*^-54*I,3.192086561318982*^-55+0.*I,0.-3.4582186681693546*^-56*I,-3.721138306908734*^-57+0.*I,0.+3.9772638382321486*^-58*I,4.2229586266381285*^-59+0.*I,0.-4.454620230816525*^-60*I,-4.668771346932611*^-61+0.*I,0.+4.862149187489385*^-62*I,5.031790003566852*^-63+0.*I,0.-5.175105641938388*^-64*I,-5.2899493601063136*^-65+0.*I,0.+5.374668582382141*^-66*I,5.428142842306801*^-67+0.*I,0.-5.449805789365648*^-68*I,-5.439650806295074*^-69+0.*I,0.+5.398220451905464*^-70*I,5.3265805791558375*^-71+0.*I,0.-5.226280548712267*^-72*I,-5.099301439008144*^-73+0.*I,0.+4.9479945258825626*^-74*I,4.775012556340815*^-75+0.*I,0.-4.583236467265864*^-76*I,-4.3757002035317385*^-77+0.*I,0.+4.1555161797509444*^-78*I,3.925803719997408*^-79+0.*I,0.-3.689622518462678*^-80*I,-3.4499128119255993*^-81+0.*I,0.+3.209443564118459*^-82*I
0.-0.6030980165086678*I,0.09330346520248134+0.*I,0.-0.4875238642618463*I,-0.4884438015440706+0.*I,0.+0.33153777168210596*I,0.18090519916210182+0.*I,0.-0.08486177636629359*I,-0.03546202517565926+0.*I,0.+0.01349447201368217*I,0.004746529012875658+0.*I,0.-0.001559977978314592*I,-0.0004829899631292031+0.*I,0.+0.00014178217451614537*I,0.00003966545075847988+0.*I,0.-0.000010620759153122215*I,-2.7314654628043534*^-6+0.*I,0.+6.767759462168415*^-7*I,1.6196890298051814*^-7+0.*I,0.-3.752639716451552*^-8*I,-8.433760904304762*^-9+0.*I,0.+1.8418156299947463*^-9*I,3.91462038929043*^-10+0.*I,0.-8.108859686677671*^-11*I,-1.6390973629035404*^-11+0.*I,0.+3.2368410702325195*^-12*I,6.251180149118864*^-13+0.*I,0.-1.1817899118488193*^-13*I,-2.188949848608097*^-14+0.*I,0.+3.975560043905297*^-15*I,7.085181311513143*^-16+0.*I,0.-1.2399190167045487*^-16*I,-2.1320815521368294*^-17+0.*I,0.+3.604474215604789*^-18*I,5.99445976092307*^-19+0.*I,0.-9.811945743437387*^-20*I,-1.581503366432607*^-20+0.*I,0.+2.5112802016368455*^-21*I,3.9302377979323467*^-22+0.*I,0.-6.064834666871825*^-23*I,-9.231317566357547*^-24+0.*I,0.+1.3864752391545662*^-24*I,2.0554886002454482*^-25+0.*I,0.-3.008955227697757*^-26*I,-4.350610070641697*^-27+0.*I,0.+6.215096673116738*^-28*I,8.77470066973*^-29+0.*I,0.-1.2246758213047907*^-29*I,-1.6901560473502424*^-30+0.*I,0.+2.3070486604383825*^-31*I,3.1154001100341086*^-32+0.*I,0.-4.1629052695740316*^-33*I,-5.505531787141864*^-34+0.*I,0.+7.207965105987561*^-35*I,9.343804508161688*^-36+0.*I,0.-1.1995437882372983*^-36*I,-1.5253524379818723*^-37+0.*I,0.+1.921602046983433*^-38*I,2.3986696676890624*^-39+0.*I,0.-2.9673109684480316*^-40*I,-3.6384017345357923*^-41+0.*I,0.+4.4226251810379294*^-42*I,5.330109738569257*^-43+0.*I,0.-6.370025331512947*^-44*I,-7.550149554958122*^-45+0.*I,0.+8.876418352369392*^-46*I,1.035247856962148*^-46+0.*I,0.-1.1979261884143773*^-47*I,-1.3754600873703022*^-48+0.*I,0.+1.5672908230127843*^-49*I,1.772493922670636*^-50+0.*I,0.-1.9897655469749627*^-51*I,-2.2174204736882475*^-52+0.*I,0.+2.453402743787615*^-53*I,2.695309511449002*^-54+0.*I,0.-2.940428067600589*^-55*I,-3.185785404985835*^-56+0.*I,0.+3.428209094645734*^-57*I,3.6643976837423146*^-58+0.*I,0.-3.8909983356234423*^-59*I,-4.104689044166999*^-60+0.*I,0.+4.302262489211095*^-61*I,4.480708474393309*^-62+0.*I,0.-4.6372919107001043*^-63*I,-4.7696234773130145*^-64+0.*I,0.+4.875720396054667*^-65*I,4.954055179192098*^-66+0.*I,0.-5.003590728145039*^-67*I,-5.0238007436864495*^-68+0.*I,0.+5.014675024436394*^-69*I,4.9767098471443896*^-70+0.*I,0.-4.910884208023278*^-71*I,-4.818623231027742*^-72+0.*I,0.+4.7017504930358886*^-73*I,4.5624313597932924*^-74+0.*I,0.-4.4031096592276317*^-75*I,-4.2264401360589487*^-76+0.*I,0.+4.035219135781132*^-77*I,3.832315865188241*^-78+0.*I,0.-3.6206063836889243*^-79*I,-3.4029122114355964*^-80+0.*I
-0.39474089680235835+0.*I,0.-0.4875238642618463*I,-0.22579161076102358+0.*I,0.-0.27739515731769016*I,-0.47376509593481253+0.*I,0.+0.4058008186269362*I,0.25779309996999483+0.*I,0.-0.1355511719175673*I,-0.06209162205816622+0.*I,0.+0.025519390527921244*I,0.00959252168354558+0.*I,0.-0.003342345109131664*I,-0.0010902794135679791+0.*I,0.+0.00033551312863053104*I,0.00009799339823363282+0.*I,0.-0.000027298342697215005*I,-7.2827862854216616*^-6+0.*I,0.+1.867111788892387*^-6*I,4.6134485785765555*^-7+0.*I,0.-1.1014404235020595*^-7*I,-2.5464384919834545*^-8+0.*I,0.+5.711944254523521*^-9*I,1.2452584353105034*^-9+0.*I,0.-2.6425655869733685*^-10*I,-5.4661414655345825*^-11+0.*I,0.+1.1034807882571039*^-11*I,2.1765443108508244*^-12+0.*I,0.-4.198901825921954*^-13*I,-7.930091234482629*^-14+0.*I,0.+1.46747409545303*^-14*I,2.6629234997311736*^-15+0.*I,0.-4.742016630354707*^-16*I,-8.292405455133838*^-17+0.*I,0.+1.424909292190156*^-17*I,2.4073577365289946*^-18+0.*I,0.-4.0011185244601396*^-19*I,-6.545381724872834*^-20+0.*I,0.+1.0544181870276536*^-20*I,1.673455263697688*^-21+0.*I,0.-2.617737472764496*^-22*I,-4.037622870728532*^-23+0.*I,0.+6.142997394449994*^-24*I,9.222489372943678*^-25+0.*I,0.-1.3667194442088933*^-25*I,-1.9999378313581992*^-26+0.*I,0.+2.890646861829537*^-27*I,4.128040885863964*^-28+0.*I,0.-5.826211885651838*^-29*I,-8.129038401901171*^-30+0.*I,0.+1.1215398487144296*^-30*I,1.5304529257871037*^-31+0.*I,0.-2.0661292017501083*^-32*I,-2.760103686930983*^-33+0.*I,0.+3.649369887464549*^-34*I,4.7766704679078746*^-35+0.*I,0.-6.190623027370139*^-36*I,-7.94563335113165*^-37+0.*I,0.+1.0101549514840312*^-37*I,1.2723014458805462*^-38+0.*I,0.-1.58784824656533*^-39*I,-1.963887650182012*^-40+0.*I,0.+2.407587849597052*^-41*I,2.9259862904836933*^-42+0.*I,0.-3.5257504633680276*^-43*I,-4.21291145190701*^-44+0.*I,0.+4.992577788327292*^-45*I,5.868639269143932*^-46+0.*I,0.-6.843472205884021*^-47*I,-7.917658976348315*^-48+0.*I,0.+9.089735566027347*^-49*I,1.035598093668582*^-49+0.*I,0.-1.1710261456444068*^-50*I,-1.3143942244483606*^-51+0.*I,0.+1.4645875145608965*^-52*I,1.6202470229123632*^-53+0.*I,0.-1.7797854326197682*^-54*I,-1.94141163468085*^-55+0.*I,0.+2.103163515138107*^-56*I,2.262948181398543*^-57+0.*I,0.-2.418588442961012*^-58*I,-2.5678740404238055*^-59+0.*I,0.+2.708615861509027*^-60*I,2.8387012093467065*^-61+0.*I,0.-2.956148106960725*^-62*I,-3.059156637771958*^-63+0.*I,0.+3.146155434167938*^-64*I,3.2158416281709304*^-65+0.*I,0.-3.267212858257857*^-66*I,-3.299590268325515*^-67+0.*I,0.+3.312631819425059*^-68*I,3.306335641101997*^-69+0.*I,0.-3.2810335553992004*^-70*I,-3.2373752921617663*^-71+0.*I,0.+3.1763042606631086*^-72*I,3.099026034365147*^-73+0.*I,0.-3.006970931295229*^-74*I,-2.9017522248785837*^-75+0.*I,0.+2.7851215963585996*^-76*I,2.658923441707407*^-77+0.*I,0.-2.5250495785680118*^-78*I
0.+0.21095543417567694*I,-0.4884438015440706+0.*I,0.-0.27739515731769016*I,-0.374035728166175+0.*I,0.-0.06712119038555081*I,-0.39476208718076533+0.*I,0.+0.4361205362947747*I,0.32134489282914047+0.*I,0.-0.18817144611092512*I,-0.09390790047461088+0.*I,0.+0.04146543255011789*I,0.016582081409515448+0.*I,0.-0.0061020286067475634*I,-0.0020902943553649297+0.*I,0.+0.0006724220594466686*I,0.0002045312575185576+0.*I,0.-0.00005915079219532317*I,-0.000016338686564196152+0.*I,0.+4.326921589242332*^-6*I,1.1021631425950404*^-6+0.*I,0.-2.7078214663532987*^-7*I,-6.431988141940076*^-8+0.*I,0.+1.4802533446254309*^-8*I,3.3067418241214054*^-9+0.*I,0.-7.182185416711921*^-10*I,-1.5189674609346656*^-10+0.*I,0.+3.132241700270894*^-11*I,6.305237344225068*^-12+0.*I,0.-1.2404061042519007*^-12*I,-2.387141553696627*^-13+0.*I,0.+4.4982499376847*^-14*I,8.306680956453959*^-15+0.*I,0.-1.5044202922030328*^-15*I,-2.6741304684885713*^-16+0.*I,0.+4.66830668278624*^-17*I,8.008866314287386*^-18+0.*I,0.-1.3510486162282696*^-18*I,-2.242312834168668*^-19+0.*I,0.+3.663269881018251*^-20*I,5.893832958021042*^-21+0.*I,0.-9.342849156447837*^-22*I,-1.4598176988251327*^-22+0.*I,0.+2.2492127963893707*^-23*I,3.4185385951091264*^-24+0.*I,0.-5.127257311960453*^-25*I,-7.591245426282761*^-26+0.*I,0.+1.1098528614750856*^-26*I,1.6027895072938778*^-27+0.*I,0.-2.2870419582546895*^-28*I,-3.2253749911925434*^-29+0.*I,0.+4.4968775678171444*^-30*I,6.1998020359344885*^-31+0.*I,0.-8.454477753904308*^-32*I,-1.1406166629708488*^-32+0.*I,0.+1.522769275894448*^-33*I,2.0121644891586988*^-34+0.*I,0.-2.6321921881248234*^-35*I,-3.409437091839457*^-36+0.*I,0.+4.373625965534923*^-37*I,5.557432953345134*^-38+0.*I,0.-6.996120143729869*^-39*I,-8.72699480862437*^-40+0.*I,0.+1.0788671101524566*^-40*I,1.3220132284975192*^-41+0.*I,0.-1.6059599549292008*^-42*I,-1.9343224781380423*^-43+0.*I,0.+2.310363668800095*^-44*I,2.736838178153681*^-45+0.*I,0.-3.2158313113016974*^-46*I,-3.7485989457453897*^-47+0.*I,0.+4.3354155106498404*^-48*I,4.975437476894517*^-49+0.*I,0.-5.666589873016323*^-50*I,-6.405482998681942*^-51+0.*I,0.+7.187365740866942*^-52*I,8.006120721368873*^-53+0.*I,0.-8.854304958762073*^-54*I,-9.723237881355085*^-55+0.*I,0.+1.0603136471449935*^-55*I,1.1483295164379123*^-56+0.*I,0.-1.2352305988459704*^-57*I,-1.3198312437016735*^-58+0.*I,0.+1.4009288828320467*^-59*I,1.4773335537315847*^-60+0.*I,0.-1.547897955712304*^-61*I,-1.6115469424910938*^-62+0.*I,0.+1.6673053651726144*^-63*I,1.7143232423744728*^-64+0.*I,0.-1.7518973456294486*^-65*I,-1.7794884417205653*^-66+0.*I,0.+1.796733620450639*^-67*I,1.8034533460067418*^-68+0.*I,0.-1.7996530910730857*^-69*I,-1.7855196334513306*^-70+0.*I,0.+1.761412303974038*^-71*I,1.7278496619100408*^-72+0.*I,0.-1.685492231558272*^-73*I,-1.635122055121349*^-74+0.*I,0.+1.5776198984099376*^-75*I,1.5139409860377607*^-76+0.*I
0.09763374377145853+0.*I,0.+0.33153777168210596*I,-0.47376509593481253+0.*I,0.-0.06712119038555081*I,-0.4051005505982001+0.*I,0.+0.1076588001117282*I,-0.2816388794355345+0.*I,0.+0.42820938759398375*I,0.3673613769909371+0.*I,0.-0.2387950041414349*I,-0.12929052421714704+0.*I,0.+0.06108817296586254*I,0.02589688542635656+0.*I,0.-0.010033164922806283*I,-0.0035993743528409056+0.*I,0.+0.0012074791927960758*I,0.00038168652772660255+0.*I,0.-0.000114380661478778*I,-0.00003265701568355058+0.*I,0.+8.920207223846748*^-6*I,2.3391891507221276*^-6+0.*I,0.-5.906715126481204*^-7*I,-1.43992629839233*^-7+0.*I,0.+3.3964812205266735*^-8*I,7.767426488682205*^-9+0.*I,0.-1.7252459703753144*^-9*I,-3.7276569170560923*^-10+0.*I,0.+7.845985598517413*^-11*I,1.610800904046006*^-11+0.*I,0.-3.2294147000383754*^-12*I,-6.329269767565171*^-13+0.*I,0.+1.2138150601593615*^-13*I,2.279857057161077*^-14+0.*I,0.-4.197355025604404*^-15*I,-7.580305930269338*^-16+0.*I,0.+1.3438373511659068*^-16*I,2.3401310786929882*^-17+0.*I,0.-4.00527591830806*^-18*I,-6.74172998956913*^-19+0.*I,0.+1.1165779977096999*^-19*I,1.8205533431204506*^-20+0.*I,0.-2.9236083612707983*^-21*I,-4.626252613197287*^-22+0.*I,0.+7.216321570709906*^-23*I,1.1100711708899268*^-23+0.*I,0.-1.684600815070982*^-24*I,-2.5229507051762496*^-25+0.*I,0.+3.730204127855994*^-26*I,5.4463775500152896*^-27+0.*I,0.-7.855371042776332*^-28*I,-1.1195299539285358*^-28+0.*I,0.+1.5770127324515458*^-29*I,2.1962416604988603*^-30+0.*I,0.-3.0246866864464967*^-31*I,-4.12041688636125*^-32+0.*I,0.+5.5534532234079565*^-33*I,7.407007816791869*^-34+0.*I,0.-9.77851309455815*^-35*I,-1.27803308463236*^-35+0.*I,0.+1.654002184510985*^-36*I,2.120005300004372*^-37+0.*I,0.-2.691682245896362*^-38*I,-3.385889496948999*^-39+0.*I,0.+4.220436097997003*^-40*I,5.213726370395923*^-41+0.*I,0.-6.384307828367757*^-42*I,-7.750327510526093*^-43+0.*I,0.+9.328905329296669*^-44*I,1.1135438775286445*^-44+0.*I,0.-1.3182859053893932*^-45*I,-1.5480864102800325*^-46+0.*I,0.+1.8035158547225285*^-47*I,2.0846734109923886*^-48+0.*I,0.-2.3911225959470767*^-49*I,-2.721838067788618*^-50+0.*I,0.+3.075166977807766*^-51*I,3.448807894148692*^-52+0.*I,0.-3.839809744570313*^-53*I,-4.244592481353829*^-54+0.*I,0.+4.658990286873567*^-55*I,5.078317156835294*^-56+0.*I,0.-5.497453672026294*^-57*I,-5.9109527558160345*^-58+0.*I,0.+6.313161271930258*^-59*I,6.698353500628889*^-60+0.*I,0.-7.06087189019095*^-61*I,-7.3952700531613204*^-62+0.*I,0.+7.696452789246168*^-63*I,7.959807980539882*^-64+0.*I,0.-8.181325516454751*^-65*I,-8.357698947095763*^-66+0.*I,0.+8.486406303415758*^-67*I,8.565767417987996*^-68+0.*I,0.-8.594976081339426*^-69*I,-8.574106420809339*^-70+0.*I,0.+8.504093936185535*^-71*I,8.386692615934919*^-72+0.*I,0.-8.224410442398732*^-73*I,-8.02042633487368*^-74+0.*I,0.+7.778492147195809*^-75*I
0.-0.04041607749791968*I,0.18090519916210182+0.*I,0.+0.4058008186269362*I,-0.39476208718076533+0.*I,0.+0.1076588001117282*I,-0.3605345405224846+0.*I,0.+0.23452042063040046*I,-0.15597975572116315+0.*I,0.+0.38957533290796653*I,0.39401637355578606+0.*I,0.-0.2841865406573811*I,-0.16648102012507876+0.*I,0.+0.08391721859717337*I,0.0376041838626128+0.*I,0.-0.015298713323863915*I,-0.005734455955040762+0.*I,0.+0.0020020030034039286*I,0.0006564466170669582+0.*I,0.-0.00020350347758773418*I,-0.00005996766953876437+0.*I,0.+0.000016872092980689327*I,4.549399174313321*^-6+0.*I,0.-1.1793963994723132*^-6*I,-2.9476984625003334*^-7+0.*I,0.+7.119780215008996*^-8*I,1.665431765685066*^-8+0.*I,0.-3.7798575074557145*^-9*I,-8.33750258682265*^-10+0.*I,0.+1.7900189955011256*^-10*I,3.7456387161291645*^-11+0.*I,0.-7.64841424090879*^-12*I,-1.525728855687938*^-12+0.*I,0.+2.9763601397764285*^-13*I,5.683306784490846*^-14+0.*I,0.-1.0631571452323557*^-14*I,-1.9499314771100292*^-15+0.*I,0.+3.5090228631149937*^-16*I,6.200043956680335*^-17+0.*I,0.-1.0762705722849636*^-17*I,-1.8366412975719424*^-18+0.*I,0.+3.082796591192284*^-19*I,5.0922468679452074*^-20+0.*I,0.-8.281915525221284*^-21*I,-1.326811182239702*^-21+0.*I,0.+2.0947548585067153*^-22*I,3.260478445197251*^-23+0.*I,0.-5.005208194296909*^-24*I,-7.580806336788031*^-25+0.*I,0.+1.1332158686294775*^-25*I,1.6724680780761064*^-26+0.*I,0.-2.437742817960785*^-27*I,-3.51021055005395*^-28+0.*I,0.+4.994798499481736*^-29*I,7.025236064467812*^-30+0.*I,0.-9.76956762144509*^-31*I,-1.3435988243961844*^-31+0.*I,0.+1.8278791725969277*^-32*I,2.4604149325304848*^-33+0.*I,0.-3.2775366005409547*^-34*I,-4.3217193986899417*^-35+0.*I,0.+5.641872739893195*^-36*I,7.293436360345722*^-37+0.*I,0.-9.338230331391859*^-38*I,-1.184400794092517*^-38+0.*I,0.+1.4883665865882454*^-39*I,1.853407548892829*^-40+0.*I,0.-2.287451274369884*^-41*I,-2.7984681306321842*^-42+0.*I,0.+3.3942344759687525*^-43*I,4.082060667884075*^-44+0.*I,0.-4.868490224486654*^-45*I,-5.758978955342083*^-46+0.*I,0.+6.75756516253564*^-47*I,7.866543955928634*^-48+0.*I,0.-9.086160164748315*^-49*I,-1.041433511457015*^-49+0.*I,0.+1.18464425591663*^-50*I,1.3375148237492966*^-51+0.*I,0.-1.49903258451389*^-52*I,-1.6679059700867779*^-53+0.*I,0.+1.8425741143792785*^-54*I,2.0212261860462456*^-55+0.*I,0.-2.2018303105233485*^-56*I,-2.3821715367971308*^-57+0.*I,0.+2.5598978706494946*^-58*I,2.732572994736925*^-59+0.*I,0.-2.897733950363091*^-60*I,-3.052951786869466*^-61+0.*I,0.+3.1958930084083217*^-62*I,3.3243795752145496*^-63+0.*I,0.-3.4364452518514485*^-64*I,-3.530386236282995*^-65+0.*I,0.+3.6048042427938666*^-66*I,3.658640534858989*^-67+0.*I,0.-3.6911997926148395*^-68*I,-3.7021631318377394*^-69+0.*I,0.+3.691590043734912*^-70*I,3.659909473566542*^-71+0.*I,0.-3.6079006785252193*^-72*I,-3.5366648813227545*^-73+0.*I
-0.015272768101559548+0.*I,0.-0.08486177636629359*I,0.25779309996999483+0.*I,0.+0.4361205362947747*I,-0.2816388794355345+0.*I,0.+0.23452042063040046*I,-0.271911986798594+0.*I,0.+0.31225395087813673*I,-0.03289389670755527+0.*I,0.+0.3282361619185969*I,0.4012821450906802+0.*I,0.-0.32187914362375053*I,-0.20372837049249495+0.*I,0.+0.10931261517457183*I,0.05166013289582505+0.*I,0.-0.02202240512480245*I,-0.008607793588289166+0.*I,0.+0.0031218096212738493*I,0.0010600972834249316+0.*I,0.-0.0003394760039248311*I,-0.00010310971568521518+0.*I,0.+0.000029845630351064816*I,8.265755932390012*^-6+0.*I,0.-2.197738326406466*^-6*I,-5.626348667748346*^-7+0.*I,0.+1.3903843109872797*^-7*I,3.324036238873561*^-8+0.*I,0.-7.70322404945632*^-9*I,-1.7334636643331318*^-9+0.*I,0.+3.793785351881292*^-10*I,8.086478062920302*^-11+0.*I,0.-1.6808521902240723*^-11*I,-3.411046655919389*^-12+0.*I,0.+6.765417665049547*^-13*I,1.312722142774367*^-13+0.*I,0.-2.4940828007378088*^-14*I,-4.643735238000679*^-15+0.*I,0.+8.479584698998458*^-16*I,1.519639159052141*^-16+0.*I,0.-2.674557775219786*^-17*I,-4.6256921223610624*^-18+0.*I,0.+7.866199084609685*^-19*I,1.3159854821012214*^-19+0.*I,0.-2.1669823584114455*^-20*I,-3.513863304116108*^-21+0.*I,0.+5.613512733933055*^-22*I,8.838714992138056*^-23+0.*I,0.-1.3722153194583246*^-23*I,-2.101352910415556*^-24+0.*I,0.+3.175233453916111*^-25*I,4.735879994643637*^-26+0.*I,0.-6.974533756141198*^-27*I,-1.0145032399505742*^-27+0.*I,0.+1.457952720000943*^-28*I,2.0706527535674797*^-29+0.*I,0.-2.907110441717871*^-30*I,-4.035688771758257*^-31+0.*I,0.+5.540925749868508*^-32*I,7.52588658493651*^-33+0.*I,0.-1.011443441461948*^-33*I,-1.3453276864393197*^-34+0.*I,0.+1.7713619630073195*^-35*I,2.309223678167056*^-36+0.*I,0.-2.9811753322455376*^-37*I,-3.811993143924234*^-38+0.*I,0.+4.8287760363785206*^-39*I,6.060617286047639*^-40+0.*I,0.-7.538125033921411*^-41*I,-9.29278337442745*^-42+0.*I,0.+1.1356152778070962*^-42*I,1.3758916949398774*^-43+0.*I,0.-1.6529792518001012*^-44*I,-1.9694327731268742*^-45+0.*I,0.+2.3273625987170337*^-46*I,2.72830389698275*^-47+0.*I,0.-3.173088166185896*^-48*I,-3.661722696155058*^-49+0.*I,0.+4.193284046237041*^-50*I,4.7658315716253*^-51+0.*I,0.-5.3763466729775815*^-52*I,-6.020702746703405*^-53+0.*I,0.+6.693669791077401*^-54*I,7.388956314609605*^-55+0.*I,0.-8.099289657165014*^-56*I,-8.816534148305036*^-57+0.*I,0.+9.531844781684792*^-58*I,1.0235852376698569*^-58+0.*I,0.-1.091887462758129*^-59*I,-1.1571146098318326*^-60+0.*I,0.+1.2183059189290242*^-61*I,1.2745407440930281*^-62+0.*I,0.-1.3249622291002168*^-63*I,-1.3687994580952398*^-64+0.*I,0.+1.405387270298658*^-65*I,1.4341830258429186*^-66+0.*I,0.-1.4547797402894834*^-67*I,-1.4669151610501931*^-68+0.*I,0.+1.4704765310909514*^-69*I,1.4655009645852712*^-70+0.*I,0.-1.4521715362027116*^-71*I
0.+0.005343280318626098*I,-0.03546202517565926+0.*I,0.-0.1355511719175673*I,0.32134489282914047+0.*I,0.+0.42820938759398375*I,-0.15597975572116315+0.*I,0.+0.31225395087813673*I,-0.16266784853592933+0.*I,0.+0.34532166511963075*I,0.07753744894714588+0.*I,0.+0.2519260024339866*I,0.3904222138743366+0.*I,0.-0.3501629894546282*I,-0.23939121875682937+0.*I,0.+0.13651773906254647*I,0.06791800510730737+0.*I,0.-0.030283252690612137*I,-0.012322091430104855+0.*I,0.+0.0046351501562060735*I,0.0016277517978991612+0.*I,0.-0.0005377455528453992*I,-0.00016814957243847434+0.*I,0.+0.00005001881735614081*I,0.00001421406152270216+0.*I,0.-3.872579052854083*^-6*I,-1.014636427264381*^-6+0.*I,0.+2.5633220566195664*^-7*I,6.258775117935962*^-8+0.*I,0.-1.4799984213709116*^-8*I,-3.3955655142691682*^-9+0.*I,0.+7.570970975894823*^-10*I,1.642926549404069*^-10+0.*I,0.-3.4744753964052836*^-11*I,-7.1695102922261675*^-12+0.*I,0.+1.4450989691391446*^-12*I,2.848078787838003*^-13+0.*I,0.-5.4935839577782347*^-14*I,-1.037959975342533*^-14+0.*I,0.+1.922517850509649*^-15*I,3.4933658922833374*^-16+0.*I,0.-6.231583000263509*^-17*I,-1.0919680629181332*^-17+0.*I,0.+1.880776762832987*^-18*I,3.18582878270941*^-19+0.*I,0.-5.309977428722832*^-20*I,-8.712877059373814*^-21+0.*I,0.+1.4080898006088378*^-21*I,2.2422745448839836*^-22+0.*I,0.-3.519785943089742*^-23*I,-5.448569546478769*^-24+0.*I,0.+8.32048042570905*^-25*I,1.2539108058416493*^-25+0.*I,0.-1.8654443987028634*^-26*I,-2.7405228914778595*^-27+0.*I,0.+3.9769626232046706*^-28*I,5.702455773726197*^-29+0.*I,0.-8.081358750526876*^-30*I,-1.1322264151838112*^-30+0.*I,0.+1.5686210418856246*^-31*I,2.1495295204586785*^-32+0.*I,0.-2.9141359938152405*^-33*I,-3.909430877744136*^-34+0.*I,0.+5.190952161719603*^-35*I,6.823372616734108*^-36+0.*I,0.-8.880861771260876*^-37*I,-1.1447146708888529*^-37+0.*I,0.+1.4615194770248823*^-38*I,1.8486445017981174*^-39+0.*I,0.-2.3169524565798127*^-40*I,-2.877840101141931*^-41+0.*I,0.+3.542994330123084*^-42*I,4.3240889999723086*^-43+0.*I,0.-5.232425526298684*^-44*I,-6.278523746172604*^-45+0.*I,0.+7.471673156101718*^-46*I,8.819458187900226*^-47+0.*I,0.-1.0327274432123974*^-47*I,-1.1997855415674504*^-48+0.*I,0.+1.3830831451344854*^-49*I,1.5822342997551037*^-50+0.*I,0.-1.7964730739996102*^-51*I,-2.0246323141726748*^-52+0.*I,0.+2.265133948837222*^-53*I,2.5159922548458184*^-54+0.*I,0.-2.7748310024512536*^-55*I,-3.0389148216364195*^-56+0.*I,0.+3.305194504447968*^-57*I,3.5703653126571075*^-58+0.*I,0.-3.8309367327086357*^-59*I,-4.0833115469357375*^-60+0.*I,0.+4.3238716052113754*^-61*I,4.549067313571724*^-62+0.*I,0.-4.755507628115876*^-63*I,-4.940047267551407*^-64+0.*I,0.+5.0998679408525365*^-65*I,5.23255062288241*^-66+0.*I,0.-5.3361362867854836*^-67*I,-5.4091729957995706*^-68+0.*I,0.+5.450747840823534*^-69*I,5.460502851146038*^-70+0.*I
