0.2846095433360293+0.*I,0.4512003089051463+0.*I,0.5057947536498754+0.*I,0.4629495036442207+0.*I,0.36696408104125877+0.*I,0.2601707594342333+0.*I,0.1683847627356007+0.*I,0.10089594193679315+0.*I,0.05655208683259215+0.*I,0.02988459059735969+0.*I,0.014981911953422695+0.*I,0.0071612828545452875+0.*I,0.0032773297064114613+0.*I,0.0014410146239846916+0.*I,0.0006105543084384002+0.*I,0.00024991861219072505+0.*I,0.00009905092578753116+0.*I,0.00003808500423445347+0.*I,0.000014231074280706045+0.*I,5.175839669746155*^-6+0.*I,1.834787390862214*^-6+0.*I,6.347402365452971*^-7+0.*I,2.145381932183844*^-7+0.*I,7.09186778916836*^-8+0.*I,2.2949590446447365*^-8+0.*I,7.276539062822642*^-9+0.*I,2.2623412852531835*^-9+0.*I,6.902337147126609*^-10+0.*I,2.0679359483321483*^-10+0.*I,6.087766883470184*^-11+0.*I,1.7620463017349178*^-11+0.*I,5.017142071552792*^-12+0.*I,1.4060518621236903*^-12+0.*I,3.880291029892742*^-13+0.*I,1.0549813230340661*^-13+0.*I,2.8270317029799866*^-14+0.*I,7.469634613078796*^-15+0.*I,1.9467869487061143*^-15+0.*I,5.006642222740991*^-16+0.*I,1.2709667350301866*^-16+0.*I,3.1858411541420957*^-17+0.*I,7.887731515957777*^-18+0.*I,1.929511646164946*^-18+0.*I,4.664800836456658*^-19+0.*I,1.1148763373406956*^-19+0.*I,2.6347558098706068*^-20+0.*I,6.158591309928772*^-21+0.*I,1.4241390196064985*^-21+0.*I,3.25875489756262*^-22+0.*I,7.380292709552624*^-23+0.*I,1.6546590324595426*^-23+0.*I,3.673189685898932*^-24+0.*I,8.07535482880324*^-25+0.*I,1.7585050070728385*^-25+0.*I,3.7937320989905843*^-26+0.*I,8.109708505723544*^-27+0.*I,1.7180316514267667*^-27+0.*I,3.6075608283225763*^-28+0.*I,7.509648257591041*^-29+0.*I,1.5499351222694408*^-29+0.*I,3.17218001240522*^-30+0.*I,6.438917144925402*^-31+0.*I,1.2963937296396992*^-31+0.*I,2.5893250740732426*^-32+0.*I,5.131171374225076*^-33+0.*I,1.0089735263278117*^-33+0.*I,1.9689184714709426*^-34+0.*I,3.8133815571426974*^-35+0.*I,7.331211273224086*^-36+0.*I,1.3991720459810807*^-36+0.*I,2.6511971830930045*^-37+0.*I,4.988072820893014*^-38+0.*I,9.319368115952858*^-39+0.*I,1.7291989634548994*^-39+0.*I,3.186757646149326*^-40+0.*I,5.833622669564108*^-41+0.*I,1.0608438630805252*^-41+0.*I,1.9165759565182234*^-42+0.*I,3.4403186052579384*^-43+0.*I,6.136278303776626*^-44+0.*I,1.0876270109756536*^-44+0.*I,1.9158319209838146*^-45+0.*I,3.3540567669865498*^-46+0.*I,5.836483906869027*^-47+0.*I,1.009558708024992*^-47+0.*I,1.7359693223828502*^-48+0.*I,2.967650483594241*^-49+0.*I,5.04397649304818*^-50+0.*I,8.524161075279057*^-51+0.*I,1.4324404429449627*^-51+0.*I,2.3937304773405485*^-52+0.*I,3.9780888886265064*^-53+0.*I,6.575071792224182*^-54+0.*I,1.0808836679672028*^-54+0.*I,1.767400435999156*^-55+0.*I,2.8747036804061853*^-56+0.*I,4.651332630663233*^-57+0.*I,7.487062543228603*^-58+0.*I,1.1989977083262237*^-58+0.*I,1.9103840591174222*^-59+0.*I
-0.4512003089051463+0.*I,-0.4306922570527831+0.*I,-0.16375846544999562+0.*I,0.14213404944085056+0.*I,0.34413950343575156+0.*I,0.4080998813471634+0.*I,0.37034003594589665+0.*I,0.2855507504127106+0.*I,0.19572304715876346+0.*I,0.12227929502085803+0.*I,0.0707520849831765+0.*I,0.03833637746232471+0.*I,0.019611759387418364+0.*I,0.009532095264872694+0.*I,0.004423852389359646+0.*I,0.0019684629653869846+0.*I,0.0008426459535521525+0.*I,0.00034802009457246655+0.*I,0.00013902002646581094+0.*I,0.00005382639598716358+0.*I,0.000020238313503781842+0.*I,7.401778780221046*^-6+0.*I,2.6370815778615304*^-6+0.*I,9.164594571919844*^-7+0.*I,3.110464528207337*^-7+0.*I,1.0321222987232434*^-7+0.*I,3.351665508381477*^-8+0.*I,1.0661221301058048*^-8+0.*I,3.324537231534989*^-9+0.*I,1.0171063385537908*^-9+0.*I,3.055064598617071*^-10+0.*I,9.015275559329987*^-11+0.*I,2.615218395696845*^-11+0.*I,7.461998471793835*^-12+0.*I,2.095329582288625*^-12+0.*I,5.793175599964759*^-13+0.*I,1.5778005947273612*^-13+0.*I,4.234971199688229*^-14+0.*I,1.1207082255771793*^-14+0.*I,2.9251567797596595*^-15+0.*I,7.533238177524252*^-16+0.*I,1.914887024536305*^-16+0.*I,4.8059428182264334*^-17+0.*I,1.1913128701930477*^-17+0.*I,2.917534026403036*^-18+0.*I,7.061121845447907*^-19+0.*I,1.6893442805361237*^-19+0.*I,3.996344322510607*^-20+0.*I,9.350104066330567*^-21+0.*I,2.164126366053443*^-21+0.*I,4.956336809603263*^-22+0.*I,1.1234306935895459*^-22+0.*I,2.520753654479379*^-23+0.*I,5.6001658189616756*^-24+0.*I,1.2320887852863842*^-24+0.*I,2.6849413089125593*^-25+0.*I,5.7963852773148*^-26+0.*I,1.2398936750480419*^-26+0.*I,2.6283836976717775*^-27+0.*I,5.522554270994145*^-28+0.*I,1.1502850327059457*^-28+0.*I,2.3754736470305333*^-29+0.*I,4.8644871236401994*^-30+0.*I,9.879312519612415*^-31+0.*I,1.9901140129539394*^-31+0.*I,3.9769269241912093*^-32+0.*I,7.884800944158361*^-33+0.*I,1.551174509918075*^-33+0.*I,3.0283710311215833*^-34+0.*I,5.867946380070343*^-35+0.*I,1.1286010724479297*^-35+0.*I,2.1548609936025336*^-36+0.*I,4.084777315845332*^-37+0.*I,7.688336350475195*^-38+0.*I,1.4369925392278658*^-38+0.*I,2.6673308533887462*^-39+0.*I,4.917455480633757*^-40+0.*I,9.005026406858914*^-41+0.*I,1.638133618449559*^-41+0.*I,2.9605417448757764*^-42+0.*I,5.316029293551974*^-43+0.*I,9.484920340778803*^-44+0.*I,1.6816866914752673*^-44+0.*I,2.96316355567069*^-45+0.*I,5.189177395681625*^-46+0.*I,9.032462806755362*^-47+0.*I,1.5628246408807482*^-47+0.*I,2.688076376863001*^-48+0.*I,4.596533205919109*^-49+0.*I,7.814588262690618*^-50+0.*I,1.3209837742981544*^-50+0.*I,2.220407466823194*^-51+0.*I,3.711412172851626*^-52+0.*I,6.1694137793951015*^-53+0.*I,1.0199364515078044*^-53+0.*I,1.6770752911845956*^-54+0.*I,2.742883857136979*^-55+0.*I,4.462336649399776*^-56+0.*I,7.221732959791512*^-57+0.*I,1.162701747742597*^-57+0.*I
0.5057947536498754+0.*I,0.16375846544999562+0.*I,-0.24711930496117723+0.*I,-0.35989436044024625+0.*I,-0.1847718784003275+0.*I,0.08665308177538082+0.*I,0.2916991993446681+0.*I,0.37274087597773015+0.*I,0.3516963087911204+0.*I,0.27811640673351967+0.*I,0.19411185293288116+0.*I,0.12295333543375982+0.*I,0.07191981554851067+0.*I,0.03931490985947048+0.*I,0.02026042278722916+0.*I,0.009908575197467297+0.*I,0.004623049411720258+0.*I,0.002066584095132593+0.*I,0.00088821907826855+0.*I,0.0003681492035757995+0.*I,0.0001475268956729029+0.*I,0.000057282249985776096+0.*I,0.000021592759179040087+0.*I,7.915429285189573*^-6+0.*I,2.8260261586766425*^-6+0.*I,9.840145518959692*^-7+0.*I,3.345648755900774*^-7+0.*I,1.111968439106076*^-7+0.*I,3.61638370368673*^-8+0.*I,1.1519286199936478*^-8+0.*I,3.5967637057252945*^-9+0.*I,1.101719054609374*^-9+0.*I,3.312944700995119*^-10+0.*I,9.786578623752275*^-11+0.*I,2.8417747096566424*^-11+0.*I,8.115978552519064*^-12+0.*I,2.280965081310234*^-12+0.*I,6.311637433670019*^-13+0.*I,1.7203499536145252*^-13+0.*I,4.6210039634693256*^-14+0.*I,1.2237224132452777*^-14+0.*I,3.1961601526817317*^-15+0.*I,8.236369391573012*^-16+0.*I,2.0948780469017037*^-16+0.*I,5.260697609403301*^-17+0.*I,1.3047528493280138*^-17+0.*I,3.1970198765575625*^-18+0.*I,7.741410744488963*^-19+0.*I,1.85298638299555*^-19+0.*I,4.3854672076134475*^-20+0.*I,1.0265027344600616*^-20+0.*I,2.3768910208426723*^-21+0.*I,5.445818986940907*^-22+0.*I,1.2348596047017603*^-22+0.*I,2.771814582388575*^-23+0.*I,6.16014664963786*^-24+0.*I,1.3557600205049716*^-24+0.*I,2.9554310960824214*^-25+0.*I,6.382390432681854*^-26+0.*I,1.3656700213608943*^-26+0.*I,2.8958807991765493*^-27+0.*I,6.086366550924337*^-28+0.*I,1.2680769364772857*^-28+0.*I,2.6194397070623023*^-29+0.*I,5.365491669618506*^-30+0.*I,1.0899582644010865*^-30+0.*I,2.1961821056018883*^-31+0.*I,4.3897720969632564*^-32+0.*I,8.705344087253898*^-33+0.*I,1.71298565044679*^-33+0.*I,3.3450079127869685*^-34+0.*I,6.482857425924892*^-35+0.*I,1.2471263142090114*^-35+0.*I,2.3816414895364906*^-36+0.*I,4.5155458160920615*^-37+0.*I,8.5007388931471*^-38+0.*I,1.5891285767661087*^-38+0.*I,2.950254696339947*^-39+0.*I,5.440002697782053*^-40+0.*I,9.96363393810826*^-41+0.*I,1.812818409370323*^-41+0.*I,3.276774535814755*^-42+0.*I,5.884795549726774*^-43+0.*I,1.0501338566148478*^-43+0.*I,1.8621788776811105*^-44+0.*I,3.281676026506494*^-45+0.*I,5.747789590136144*^-46+0.*I,1.0006203543938118*^-46+0.*I,1.7315410934844215*^-47+0.*I,2.9786686975044145*^-48+0.*I,5.094103122425595*^-49+0.*I,8.661615425204456*^-50+0.*I,1.464348748440479*^-50+0.*I,2.4616866582001656*^-51+0.*I,4.115202298809107*^-52+0.*I,6.841427040282103*^-53+0.*I,1.131164165126328*^-53+0.*I,1.860174852622215*^-54+0.*I,3.0426801549662087*^-55+0.*I,4.950600851508707*^-56+0.*I
-0.4629495036442207+0.*I,0.14213404944085056+0.*I,0.35989436044024625+0.*I,0.08228884790689335+0.*I,-0.24645013138041866+0.*I,-0.3178522753469436+0.*I,-0.14444375632538722+0.*I,0.10441143113927394+0.*I,0.2867787535485837+0.*I,0.35459836686188767+0.*I,0.33009988808302704+0.*I,0.2591577898956256+0.*I,0.18007909422678806+0.*I,0.11372844240000776+0.*I,0.06638572477557148+0.*I,0.0362344505967169+0.*I,0.018651437634529987+0.*I,0.00911353252755519+0.*I,0.004249097408424621+0.*I,0.0018983385893067363+0.*I,0.0008155270820247105+0.*I,0.00033788953643317866+0.*I,0.00013535740309288748+0.*I,0.00005254271985853181+0.*I,0.000019801577927360152+0.*I,7.2573749248836665*^-6+0.*I,2.590636106325557*^-6+0.*I,9.019171304167273*^-7+0.*I,3.066115265204737*^-7+0.*I,1.0189443701801469*^-7+0.*I,3.3135095124612*^-8+0.*I,1.0553583890846912*^-8+0.*I,3.29496844094757*^-9+0.*I,1.009203756299176*^-9+0.*I,3.0345481569229037*^-10+0.*I,8.963660111077074*^-11+0.*I,2.6026827070812997*^-11+0.*I,7.432787465538766*^-12+0.*I,2.0888661029247345*^-12+0.*I,5.779853528020026*^-13+0.*I,1.5753458331117135*^-13+0.*I,4.2313709626115915*^-14+0.*I,1.120506857512072*^-14+0.*I,2.9264967741017445*^-15+0.*I,7.541265078125896*^-16+0.*I,1.9180365386608203*^-16+0.*I,4.8165047400457*^-17+0.*I,1.194560468599189*^-17+0.*I,2.926962078698441*^-18+0.*I,7.087357340476251*^-19+0.*I,1.69640459505734*^-19+0.*I,4.014824447879195*^-20+0.*I,9.397335407597936*^-21+0.*I,2.1759465360574606*^-21+0.*I,4.985363843149237*^-22+0.*I,1.1304368169748653*^-22+0.*I,2.537396013967735*^-23+0.*I,5.639112903916142*^-24+0.*I,1.2410763284084702*^-24+0.*I,2.705407486800635*^-25+0.*I,5.842404574502553*^-26+0.*I,1.2501169983485846*^-26+0.*I,2.6508331262766775*^-27+0.*I,5.571303528545915*^-28+0.*I,1.1607575011466695*^-28+0.*I,2.397737529887197*^-29+0.*I,4.911342798193615*^-30+0.*I,9.976959721287466*^-31+0.*I,2.010270298650569*^-31+0.*I,4.01814828470607*^-32+0.*I,7.96834116550366*^-33+0.*I,1.5679557501904816*^-33+0.*I,3.061790175578829*^-34+0.*I,5.933938464985447*^-35+0.*I,1.1415249042473856*^-35+0.*I,2.1799663902284083*^-36+0.*I,4.133159869294395*^-37+0.*I,7.780853546732918*^-38+0.*I,1.4545487589102888*^-38+0.*I,2.7003962995431686*^-39+0.*I,4.979272761646163*^-40+0.*I,9.119760469306837*^-41+0.*I,1.659276995416744*^-41+0.*I,2.999232417640394*^-42+0.*I,5.386342455787422*^-43+0.*I,9.61183507455551*^-44+0.*I,1.7044417237236423*^-44+0.*I,3.003693518181285*^-45+0.*I,5.260899020149621*^-46+0.*I,9.158569932024374*^-47+0.*I,1.5848581576851086*^-47+0.*I,2.7263342255795804*^-48+0.*I,4.66255486836455*^-49+0.*I,7.927832754690974*^-50+0.*I,1.3402922022130317*^-50+0.*I,2.2531347083761453*^-51+0.*I,3.766561098214192*^-52+0.*I,6.261811544183901*^-53+0.*I,1.0353291002631396*^-53+0.*I,1.702574260790236*^-54+0.*I
0.36696408104125877+0.*I,-0.34413950343575156+0.*I,-0.1847718784003275+0.*I,0.24645013138041866+0.*I,0.2776413545466135+0.*I,-0.023589103517440525+0.*I,-0.2747923676086844+0.*I,-0.2738444638797728+0.*I,-0.07965955047855984+0.*I,0.149090252908829+0.*I,0.2990104674545392+0.*I,0.34198330743874006+0.*I,0.3061319813010445+0.*I,0.23449359588126567+0.*I,0.16014476226126542+0.*I,0.0998336058081038+0.*I,0.05768455081012803+0.*I,0.03122694126957776+0.*I,0.01596460920259617+0.*I,0.0077559456720720996+0.*I,0.0035983739807758076+0.*I,0.001600773927668133+0.*I,0.0006851280652605897+0.*I,0.00028292685115214965+0.*I,0.00011300682648436831+0.*I,0.00004375127438864978+0.*I,0.000016449240420047638+0.*I,6.015751483485578*^-6+0.*I,2.1432080637078263*^-6+0.*I,7.448086002983895*^-7+0.*I,2.527843627920512*^-7+0.*I,8.387873947246505*^-8+0.*I,2.723823526680419*^-8+0.*I,8.66411535445717*^-9+0.*I,2.701771126614205*^-9+0.*I,8.265796124912981*^-10+0.*I,2.48279236492348*^-10+0.*I,7.326579035255169*^-11+0.*I,2.125361755747671*^-11+0.*I,6.064333290568287*^-12+0.*I,1.7028779461994766*^-12+0.*I,4.708161382319933*^-13+0.*I,1.282302192062269*^-13+0.*I,3.441854126074069*^-14+0.*I,9.10832171502852*^-15+0.*I,2.3773810712256183*^-15+0.*I,6.122590668139089*^-16+0.*I,1.5563259616705825*^-16+0.*I,3.9060686745429547*^-17+0.*I,9.682576939136511*^-18+0.*I,2.3712910852840364*^-18+0.*I,5.739134734139102*^-19+0.*I,1.3730761089900837*^-19+0.*I,3.248201955597269*^-20+0.*I,7.599765509214898*^-21+0.*I,1.7590165676605257*^-21+0.*I,4.0285766487753644*^-22+0.*I,9.131466898958835*^-23+0.*I,2.048934385912842*^-23+0.*I,4.5519957744959204*^-24+0.*I,1.0014890910407959*^-24+0.*I,2.1824394652310988*^-25+0.*I,4.711593158401002*^-26+0.*I,1.0078549841731251*^-26+0.*I,2.136512173614447*^-27+0.*I,4.489102706663892*^-28+0.*I,9.350350708920555*^-29+0.*I,1.9309697557194651*^-29+0.*I,3.9542586923359425*^-30+0.*I,8.03077488119104*^-31+0.*I,1.617749737134286*^-31+0.*I,3.23283536869168*^-32+0.*I,6.409575329712519*^-33+0.*I,1.260961055774902*^-33+0.*I,2.461798703243044*^-34+0.*I,4.7701494246090567*^-35+0.*I,9.17463188861386*^-36+0.*I,1.751740394501947*^-36+0.*I,3.3206348369955076*^-37+0.*I,6.250104991963175*^-38+0.*I,1.168184963076535*^-38+0.*I,2.1683835515095877*^-39+0.*I,3.997622014652055*^-40+0.*I,7.320627633819652*^-41+0.*I,1.3317252818816738*^-41+0.*I,2.4067914900046835*^-42+0.*I,4.3217193679363856*^-43+0.*I,7.710894605250096*^-44+0.*I,1.3671558121427053*^-44+0.*I,2.4089642842500726*^-45+0.*I,4.218664932285875*^-46+0.*I,7.343184529333373*^-47+0.*I,1.2705455002393374*^-47+0.*I,2.185361348288768*^-48+0.*I,3.736919182352147*^-49+0.*I,6.353178022562878*^-50+0.*I,1.0739498426179188*^-50+0.*I,1.805181015653367*^-51+0.*I,3.0173716220816496*^-52+0.*I,5.015740059283902*^-53+0.*I
-0.2601707594342333+0.*I,0.4080998813471634+0.*I,-0.08665308177538082+0.*I,-0.3178522753469436+0.*I,0.023589103517440525+0.*I,0.294365593494172+0.*I,0.16898214785132942+0.*I,-0.13098804429081942+0.*I,-0.2899117413922667+0.*I,-0.21257673911657368+0.*I,-0.001147444119041855+0.*I,0.20104434318634407+0.*I,0.3127563380995194+0.*I,0.327371356836295+0.*I,0.27884315607524957+0.*I,0.20659868117680769+0.*I,0.13769050153220375+0.*I,0.0842257312164836+0.*I,0.047930342039568426+0.*I,0.02562193022903866+0.*I,0.012960710616454402+0.*I,0.0062395530386941+0.*I,0.0028720685674630264+0.*I,0.0012688460800268483+0.*I,0.0005397419200874255+0.*I,0.00022167210003169627+0.*I,0.00008810604793862204+0.*I,0.000033959523769565796+0.*I,0.00001271637133831593+0.*I,4.6334729715190585*^-6+0.*I,1.6451815798558138*^-6+0.*I,5.699595094256866*^-7+0.*I,1.928868852012788*^-7+0.*I,6.383359555702075*^-8+0.*I,2.0677742808039215*^-8+0.*I,6.562184813539833*^-9+0.*I,2.0419204472868646*^-9+0.*I,6.234484497163941*^-10+0.*I,1.8691142270183035*^-10+0.*I,5.505862311659602*^-11+0.*I,1.594521574319928*^-11+0.*I,4.542500394345645*^-12+0.*I,1.2736419491273466*^-12+0.*I,3.516427092850697*^-13+0.*I,9.564426149074194*^-14+0.*I,2.5639445851179952*^-14+0.*I,6.776873442169362*^-15+0.*I,1.7668101153807104*^-15+0.*I,4.545166566092555*^-16+0.*I,1.1541452282186132*^-16+0.*I,2.8937795141201225*^-17+0.*I,7.166402343660845*^-18+0.*I,1.7534667776750263*^-18+0.*I,4.240120406019374*^-19+0.*I,1.0135871548766451*^-19+0.*I,2.395846041308718*^-20+0.*I,5.601176744899347*^-21+0.*I,1.2954636137371904*^-21+0.*I,2.9647998924981557*^-22+0.*I,6.715592653109233*^-23+0.*I,1.505853863610927*^-23+0.*I,3.343320081336485*^-24+0.*I,7.351119137695874*^-25+0.*I,1.6009946039223066*^-25+0.*I,3.4543368405317144*^-26+0.*I,7.385035097438577*^-27+0.*I,1.564679747443912*^-27+0.*I,3.2858881650779032*^-28+0.*I,6.840714961549078*^-29+0.*I,1.4120051965911017*^-29+0.*I,2.8901453455173318*^-30+0.*I,5.866946052625234*^-31+0.*I,1.1813320619466297*^-31+0.*I,2.3596954835213335*^-32+0.*I,4.676477055259506*^-33+0.*I,9.196310590693534*^-34+0.*I,1.7947001709404528*^-34+0.*I,3.4761903780488256*^-35+0.*I,6.683393307677638*^-36+0.*I,1.2756141511814764*^-36+0.*I,2.417219839330193*^-37+0.*I,4.5481193868735825*^-38+0.*I,8.497860082554303*^-39+0.*I,1.576853139544087*^-39+0.*I,2.90614757341808*^-40+0.*I,5.32020692771217*^-41+0.*I,9.675256190984777*^-42+0.*I,1.748063258184318*^-42+0.*I,3.137972972356735*^-43+0.*I,5.597245569457561*^-44+0.*I,9.921274329980155*^-45+0.*I,1.7476821461099018*^-45+0.*I,3.0597959148576267*^-46+0.*I,5.324634630338888*^-47+0.*I,9.210560337886152*^-48+0.*I,1.5838424481988154*^-48+0.*I,2.7076820704738775*^-49+0.*I,4.602274377120405*^-50+0.*I,7.777950959658003*^-51+0.*I,1.3070849403883821*^-51+0.*I
0.1683847627356007+0.*I,-0.37034003594589665+0.*I,0.2916991993446681+0.*I,0.14444375632538722+0.*I,-0.2747923676086844+0.*I,-0.16898214785132942+0.*I,0.1849988878183521+0.*I,0.2672981741574306+0.*I,0.036381417883269415+0.*I,-0.2174864167346057+0.*I,-0.27369275438494234+0.*I,-0.13167128211616044+0.*I,0.08190103331583262+0.*I,0.24848729476660092+0.*I,0.31959830856273413+0.*I,0.30717729061622856+0.*I,0.2482597517141758+0.*I,0.1772560292870481+0.*I,0.11486231440436238+0.*I,0.06870993421305104+0.*I,0.038390746651545245+0.*I,0.02020897668704991+0.*I,0.010089006854650737+0.*I,0.004801986244456625+0.*I,0.002188366527342264+0.*I,0.000958275482999479+0.*I,0.00040442427842273605+0.*I,0.00016492225477315927+0.*I,0.00006513081056260649+0.*I,0.000024957919346824748+0.*I,9.295984807455494*^-6+0.*I,3.370664834231814*^-6+0.*I,1.191427046610111*^-6+0.*I,4.110461886972992*^-7+0.*I,1.3857153758592288*^-7+0.*I,4.569439085636774*^-8+0.*I,1.475245584040364*^-8+0.*I,4.667153686405079*^-9+0.*I,1.4480068375381707*^-9+0.*I,4.408980793840695*^-10+0.*I,1.3184087224102952*^-10+0.*I,3.874187730365077*^-11+0.*I,1.1194014303270235*^-11+0.*I,3.1820336242899353*^-12+0.*I,8.903511661481558*^-13+0.*I,2.453385267559371*^-13+0.*I,6.660635988599369*^-14+0.*I,1.7823681448262583*^-14+0.*I,4.703126548565233*^-15+0.*I,1.2241922602711503*^-15+0.*I,3.144442381318445*^-16+0.*I,7.972928820886557*^-17+0.*I,1.996245841292128*^-17+0.*I,4.9370410577526*^-18+0.*I,1.2064358856543937*^-18+0.*I,2.9137262831609586*^-19+0.*I,6.956917561548347*^-20+0.*I,1.6425550939279322*^-20+0.*I,3.83587564837641*^-21+0.*I,8.862423892255719*^-22+0.*I,2.026196699434833*^-22+0.*I,4.585064221477096*^-23+0.*I,1.0271499635406775*^-23+0.*I,2.2784170950976088*^-24+0.*I,5.005258816736107*^-25+0.*I,1.089164859277138*^-25+0.*I,2.3480716234313143*^-26+0.*I,5.0159563776783844*^-27+0.*I,1.0619210935711518*^-27+0.*I,2.2284131135409044*^-28+0.*I,4.635863207119153*^-29+0.*I,9.562274150699688*^-30+0.*I,1.955912898255565*^-30+0.*I,3.96785321082309*^-31+0.*I,7.984312557851702*^-32+0.*I,1.59386500244264*^-32+0.*I,3.15683638165508*^-33+0.*I,6.204287616285956*^-34+0.*I,1.2101027663663545*^-34+0.*I,2.3425706802997448*^-35+0.*I,4.501439745952968*^-36+0.*I,8.587074588572233*^-37+0.*I,1.6263705853957265*^-37+0.*I,3.058569893211446*^-38+0.*I,5.7119558162907176*^-39+0.*I,1.0594013702329835*^-39+0.*I,1.9515787411078406*^-40+0.*I,3.5710916306196066*^-41+0.*I,6.491480276633312*^-42+0.*I,1.1723351466340615*^-42+0.*I,2.10359254309871*^-43+0.*I,3.7506697401606636*^-44+0.*I,6.645506232091963*^-45+0.*I,1.1701813610790735*^-45+0.*I,2.0479395609004523*^-46+0.*I,3.5624775840317595*^-47+0.*I,6.160126270428753*^-48+0.*I,1.0589129011131105*^-48+0.*I,1.809647474927604*^-49+0.*I,3.0748229489429165*^-50+0.*I
-0.10089594193679315+0.*I,0.2855507504127106+0.*I,-0.37274087597773015+0.*I,0.10441143113927394+0.*I,0.2738444638797728+0.*I,-0.13098804429081942+0.*I,-0.2672981741574306+0.*I,0.024834151879944488+0.*I,0.2639540672672125+0.*I,0.1715702427029196+0.*I,-0.09594962690708775+0.*I,-0.2641947550103592+0.*I,-0.22147317437298467+0.*I,-0.03728098549416861+0.*I,0.15991119043404278+0.*I,0.2837837656766894+0.*I,0.3156514743566739+0.*I,0.28067328625565935+0.*I,0.21541664216471892+0.*I,0.14806578234250709+0.*I,0.09313729848965627+0.*I,0.05438552986088946+0.*I,0.029781366035506265+0.*I,0.015410533739806657+0.*I,0.007580284246557496+0.*I,0.0035614265200006674+0.*I,0.001604504193747816+0.*I,0.0006954523037379601+0.*I,0.0002908182082702378+0.*I,0.00011761256108428362+0.*I,0.00004609765910282092+0.*I,0.000017542931399038844+0.*I,6.492882941992*^-6+0.*I,2.3405763988617114*^-6+0.*I,8.228697839870793*^-7+0.*I,2.824753552037252*^-7+0.*I,9.478548483141398*^-8+0.*I,3.112034839728568*^-8+0.*I,1.0006495099230185*^-8+0.*I,3.153671476909023*^-9+0.*I,9.749491086898909*^-10+0.*I,2.9586106045039753*^-10+0.*I,8.8190391521503*^-11+0.*I,2.5837456475199203*^-11+0.*I,7.444283175542846*^-12+0.*I,2.11044568649016*^-12+0.*I,5.890099034566386*^-13+0.*I,1.6191006406604288*^-13+0.*I,4.385524632130256*^-14+0.*I,1.1709768741050009*^-14+0.*I,3.0833768389329905*^-15+0.*I,8.009761562899091*^-16+0.*I,2.0534392963256566*^-16+0.*I,5.1970888758058125*^-17+0.*I,1.2989540640837556*^-17+0.*I,3.2071215151062664*^-18+0.*I,7.824404812018575*^-19+0.*I,1.8867828651967019*^-19+0.*I,4.498235957690969*^-20+0.*I,1.0605279622136541*^-20+0.*I,2.4732425808179327*^-21+0.*I,5.706589899183964*^-22+0.*I,1.30301207989177*^-22+0.*I,2.9449274195860295*^-23+0.*I,6.589371242820145*^-24+0.*I,1.459963368007641*^-24+0.*I,3.203691161684253*^-25+0.*I,6.963844039666906*^-26+0.*I,1.4997305078582554*^-26+0.*I,3.2004904769592262*^-27+0.*I,6.769080655567924*^-28+0.*I,1.419125851601287*^-28+0.*I,2.94955225864884*^-29+0.*I,6.0785346767928824*^-30+0.*I,1.2422553108980318*^-30+0.*I,2.5179755678771254*^-31+0.*I,5.062656441802197*^-32+0.*I,1.0098281654530739*^-32+0.*I,1.998538979120516*^-33+0.*I,3.924878969544909*^-34+0.*I,7.649608596017897*^-35+0.*I,1.479792226310388*^-35+0.*I,2.8415721356793186*^-36+0.*I,5.417008239364563*^-37+0.*I,1.0252937219793323*^-37+0.*I,1.926943345932403*^-38+0.*I,3.596367613778089*^-39+0.*I,6.666151273866312*^-40+0.*I,1.2272768930692927*^-40+0.*I,2.2444272462456938*^-41+0.*I,4.07757851549102*^-42+0.*I,7.359871109067647*^-43+0.*I,1.3199134608951823*^-43+0.*I,2.352141574283162*^-44+0.*I,4.165419096852716*^-45+0.*I,7.331027320422641*^-46+0.*I,1.2823739403571934*^-46+0.*I,2.229668376961561*^-47+0.*I,3.8536554251284724*^-48+0.*I,6.621296479767784*^-49+0.*I
