0.4353530119121358+0.*I,0.5614528410375499+0.*I,0.5120000652441927+0.*I,0.3812247772499677+0.*I,0.24582319221912213+0.*I,0.1417782404680567+0.*I,0.07464585338367187+0.*I,0.03638550423560319+0.*I,0.016590334201662504+0.*I,0.00713190599844045+0.*I,0.002908555402684796+0.*I,0.0011309742799510596+0.*I,0.0004210501591871383+0.*I,0.000150603092605146+0.*I,0.000051908873321230225+0.*I,0.00001728493312064029+0.*I,5.57287680467808*^-6+0.*I,1.7431176976012367*^-6+0.*I,5.298612870440862*^-7+0.*I,1.567678924976084*^-7+0.*I,4.520784991756234*^-8+0.*I,1.2722601827783974*^-8+0.*I,3.498133064680233*^-9+0.*I,9.406848244627073*^-10+0.*I,2.476339854947948*^-10+0.*I,6.38722144509084*^-11+0.*I,1.6154630530834257*^-11+0.*I,4.00946916724548*^-12+0.*I,9.771913023586796*^-13+0.*I,2.3401964933304463*^-13+0.*I,5.510150071939631*^-14+0.*I,1.2763045301024426*^-14+0.*I,2.9097190134273526*^-15+0.*I,6.53229534634669*^-16+0.*I,1.444767901181752*^-16+0.*I,3.149457791874141*^-17+0.*I,6.769495009766404*^-18+0.*I,1.4352486292873252*^-18+0.*I,3.0026663213522024*^-19+0.*I,6.20078252142897*^-20+0.*I,1.2644109097567639*^-20+0.*I,2.5466428157795432*^-21+0.*I,5.067749291699276*^-22+0.*I,9.966728413700504*^-23+0.*I,1.9377512081680976*^-23+0.*I,3.7253191922053486*^-24+0.*I,7.083637108277782*^-25+0.*I,1.3325364754335488*^-25+0.*I,2.4804485170443053*^-26+0.*I,4.5698706528660855*^-27+0.*I,8.334712735983818*^-28+0.*I,1.5051413198459976*^-28+0.*I,2.691828189950243*^-29+0.*I,4.768492814048889*^-30+0.*I,8.368661140183428*^-31+0.*I,1.4552793557860183*^-31+0.*I,2.5079800958854034*^-32+0.*I,4.2840880480089704*^-33+0.*I,7.254644267633431*^-34+0.*I,1.2180408289462374*^-34+0.*I,2.0279533073523682*^-35+0.*I,3.348611498803028*^-36+0.*I,5.484545577014811*^-37+0.*I,8.911321360662125*^-38+0.*I,1.436560262144256*^-38+0.*I,2.297941143036688*^-39+0.*I,3.6478642100189355*^-40+0.*I,5.747420763192397*^-41+0.*I,8.988562998083511*^-42+0.*I,1.3955244556460461*^-42+0.*I,2.1510978291389003*^-43+0.*I,3.2923251380766507*^-44+0.*I,5.003895139810456*^-45+0.*I,7.552982883143716*^-46+0.*I,1.1323335389064787*^-46+0.*I,1.6862247895863345*^-47+0.*I,2.4944821692425017*^-48+0.*I,3.666120805778925*^-49+0.*I,5.353418565824306*^-50+0.*I,7.76764529361758*^-51+0.*I,1.1199950992900934*^-51+0.*I,1.6048902671795402*^-52+0.*I,2.285652207993305*^-53+0.*I,3.235510634970245*^-54+0.*I,4.5527616988366036*^-55+0.*I,6.368500489586225*^-56+0.*I,8.856450329746581*^-57+0.*I,1.224536670874917*^-57+0.*I,1.6834576273331175*^-58+0.*I,2.301330094191908*^-59+0.*I,3.1284512537914013*^-60+0.*I,4.2294162209380324*^-61+0.*I,5.686672836352632*^-62+0.*I,7.604812300304601*^-63+0.*I,1.0115708430045382*^-63+0.*I,1.338462570074634*^-64+0.*I,1.7617421480807917*^-65+0.*I,2.306897018843602*^-66+0.*I,3.005293557378865*^-67+0.*I,3.895301099142161*^-68+0.*I
-0.5614528410375499+0.*I,-0.28872442429211115+0.*I,0.13371353912713665+0.*I,0.39516374204327764+0.*I,0.4454237710830492+0.*I,0.3668331160433534+0.*I,0.2510173502412583+0.*I,0.1505698131907986+0.*I,0.08151802913222612+0.*I,0.04057334283171528+0.*I,0.01880204967914905+0.*I,0.008188026416172351+0.*I,0.003374802657226417+0.*I,0.0013238927191900113+0.*I,0.0004965609158004955+0.*I,0.00017875069467480272+0.*I,0.00006195267409746777+0.*I,0.00002072954864929971+0.*I,6.712086665291811*^-6+0.*I,2.1074361532550117*^-6+0.*I,6.427850427154571*^-7+0.*I,1.9076069579689633*^-7+0.*I,5.516292618433648*^-8+0.*I,1.55633030094679*^-8+0.*I,4.289034585171859*^-9+0.*I,1.1557971511623693*^-9+0.*I,3.0485185493441453*^-10+0.*I,7.877111223197188*^-11+0.*I,1.995588223205931*^-11+0.*I,4.960532862335924*^-12+0.*I,1.210716779603343*^-12+0.*I,2.9033231567797173*^-13+0.*I,6.844616906328571*^-14+0.*I,1.587262594335558*^-14+0.*I,3.622625557044632*^-15+0.*I,8.141192470866594*^-16+0.*I,1.8023719092855773*^-16+0.*I,3.9326262762689144*^-17+0.*I,8.460228003772556*^-18+0.*I,1.795196149206334*^-18+0.*I,3.7586545052374387*^-19+0.*I,7.767752451497647*^-20+0.*I,1.5850569651917974*^-20+0.*I,3.194609569798284*^-21+0.*I,6.361277698574013*^-22+0.*I,1.2518394631348134*^-22+0.*I,2.43528030722054*^-23+0.*I,4.6844464186104206*^-24+0.*I,8.912192567858135*^-25+0.*I,1.6773786429824381*^-25+0.*I,3.123897937681811*^-26+0.*I,5.758064956377194*^-27+0.*I,1.0506576894123244*^-27+0.*I,1.8981836537189796*^-28+0.*I,3.396185865397554*^-29+0.*I,6.018685163651393*^-30+0.*I,1.0566871948106937*^-30+0.*I,1.8382337243828937*^-31+0.*I,3.169104762578039*^-32+0.*I,5.4153134091380104*^-33+0.*I,9.173368772286187*^-34+0.*I,1.5406968110914842*^-34+0.*I,2.5659679103382965*^-35+0.*I,4.2382982743225796*^-36+0.*I,6.943791150673848*^-37+0.*I,1.1285565214999688*^-37+0.*I,1.8198115432871748*^-38+0.*I,2.911783952961979*^-39+0.*I,4.623523608856496*^-40+0.*I,7.286487432641803*^-41+0.*I,1.1398379033743621*^-41+0.*I,1.7700877902794206*^-42+0.*I,2.7290978031640227*^-43+0.*I,4.177922867447075*^-44+0.*I,6.351290199293564*^-45+0.*I,9.588832188657596*^-46+0.*I,1.437846611269397*^-46+0.*I,2.141619107418037*^-47+0.*I,3.168789884836502*^-48+0.*I,4.658047093972122*^-49+0.*I,6.803153036607752*^-50+0.*I,9.872981283259032*^-51+0.*I,1.4238130426413312*^-51+0.*I,2.0406015123828414*^-52+0.*I,2.906679805927067*^-53+0.*I,4.1153075470060775*^-54+0.*I,5.7916872159434635*^-55+0.*I,8.10282460531505*^-56+0.*I,1.1270065152234608*^-56+0.*I,1.5584916547553637*^-57+0.*I,2.142887364338278*^-58+0.*I,2.929807641010832*^-59+0.*I,3.9833753735898925*^-60+0.*I,5.385953250581465*^-61+0.*I,7.242681887436373*^-62+0.*I,9.686958199124034*^-63+0.*I,1.2886998338968282*^-63+0.*I,1.705363901633543*^-64+0.*I,2.2449537791587157*^-65+0.*I,2.9399935990644137*^-66+0.*I
0.5120000652441927+0.*I,-0.13371353912713665+0.*I,-0.41066047261740085+0.*I,-0.19659274163765444+0.*I,0.1526550856098466+0.*I,0.36975437136242895+0.*I,0.406465857125687+0.*I,0.332302839886748+0.*I,0.22680170664260657+0.*I,0.1359262114604555+0.*I,0.07357878782268162+0.*I,0.03662789015593935+0.*I,0.016978936738306145+0.*I,0.007396808075907321+0.*I,0.0030498670756194954+0.*I,0.001196881743350897+0.*I,0.0004490874318767807+0.*I,0.00016171784155818617+0.*I,0.00005606775999031246+0.*I,0.000018766227373320997+0.*I,6.078129742455287*^-6+0.*I,1.908903102862192*^-6+0.*I,5.823774779981746*^-7+0.*I,1.7287409709293648*^-7+0.*I,5.000160674605678*^-8+0.*I,1.4110032681174583*^-8+0.*I,3.889285394187285*^-9+0.*I,1.0482642862693498*^-9+0.*I,2.7653634616170565*^-10+0.*I,7.146612655994961*^-11+0.*I,1.810798433908966*^-11+0.*I,4.501836887525272*^-12+0.*I,1.0989118333845039*^-12+0.*I,2.6355508828002524*^-13+0.*I,6.214096868404406*^-14+0.*I,1.44121183634512*^-14+0.*I,3.2896535457724793*^-15+0.*I,7.393670659234597*^-16+0.*I,1.637041542324645*^-16+0.*I,3.572228006013096*^-17+0.*I,7.685602029897251*^-18+0.*I,1.630967520472238*^-18+0.*I,3.415086846794359*^-19+0.*I,7.058283963956027*^-20+0.*I,1.440394944760176*^-20+0.*I,2.9032612112573766*^-21+0.*I,5.781533081797076*^-22+0.*I,1.1378275262641687*^-22+0.*I,2.213628625652612*^-23+0.*I,4.2583467496246476*^-24+0.*I,8.102018719495437*^-25+0.*I,1.524982187457538*^-25+0.*I,2.840236983085291*^-26+0.*I,5.235492326967075*^-27+0.*I,9.55354661535617*^-28+0.*I,1.7260893001095562*^-28+0.*I,3.0884274156522464*^-29+0.*I,5.473533726791052*^-30+0.*I,9.610194563718617*^-31+0.*I,1.671881144356104*^-31+0.*I,2.8824355271979525*^-32+0.*I,4.9256592707095674*^-33+0.*I,8.344241057408252*^-34+0.*I,1.401496028989394*^-34+0.*I,2.334221741292245*^-35+0.*I,3.855654689121637*^-36+0.*I,6.3171113867570466*^-37+0.*I,1.0267389412170174*^-37+0.*I,1.6556843800833194*^-38+0.*I,2.6492582853821407*^-39+0.*I,4.206800002861481*^-40+0.*I,6.629950269182603*^-41+0.*I,1.037165485945476*^-41+0.*I,1.6106913976014978*^-42+0.*I,2.483412582753812*^-43+0.*I,3.801912572289242*^-44+0.*I,5.779833035860063*^-45+0.*I,8.726305073424469*^-46+0.*I,1.3085438757372276*^-46+0.*I,1.9490758989075448*^-47+0.*I,2.883968341042304*^-48+0.*I,4.239466391833705*^-49+0.*I,6.191952218493918*^-50+0.*I,8.986187375250906*^-51+0.*I,1.2959543330616336*^-51+0.*I,1.857395086313063*^-52+0.*I,2.6457720717348467*^-53+0.*I,3.745988793500157*^-54+0.*I,5.272031815359675*^-55+0.*I,7.375949193768304*^-56+0.*I,1.025926566631548*^-56+0.*I,1.418739051651332*^-57+0.*I,1.9507670248127665*^-58+0.*I,2.667184271649829*^-59+0.*I,3.626376054554068*^-60+0.*I,4.9033367040542*^-61+0.*I,6.593802395611861*^-62+0.*I,8.819240287613242*^-63+0.*I,1.1732825490226102*^-63+0.*I,1.5526545987479513*^-64+0.*I
-0.3812247772499677+0.*I,0.39516374204327764+0.*I,0.19659274163765444+0.*I,-0.2642815378724793+0.*I,-0.34066959928190216+0.*I,-0.07823467467468871+0.*I,0.22026548247640554+0.*I,0.3734609541812138+0.*I,0.3737763529407761+0.*I,0.29162420203266565+0.*I,0.1933809133173849+0.*I,0.11362027413131297+0.*I,0.060613611266616976+0.*I,0.029836963300051613+0.*I,0.013708063062760564+0.*I,0.005928536435729159+0.*I,0.0024296986697249913+0.*I,0.0009486301202346075+0.*I,0.00035437928672050854+0.*I,0.0001271278192623632+0.*I,0.00004392853962789817+0.*I,0.000014659889525064523+0.*I,4.735707680019697*^-6+0.*I,1.4838117015489539*^-6+0.*I,4.5173161162418917*^-7+0.*I,1.3383616381513058*^-7+0.*I,3.8642929123836843*^-8+0.*I,1.0887340033913395*^-8+0.*I,2.9965969857504198*^-9+0.*I,8.065742246443032*^-10+0.*I,2.1251290068156244*^-10+0.*I,5.485704997485604*^-11+0.*I,1.3884710429838657*^-11+0.*I,3.4484405004646845*^-12+0.*I,8.409897441516787*^-13+0.*I,2.01520846972037*^-13+0.*I,4.747563374959288*^-14+0.*I,1.1002365979146552*^-14+0.*I,2.5095359080855215*^-15+0.*I,5.636456429443207*^-16+0.*I,1.247167818760572*^-16+0.*I,2.7198098235939802*^-17+0.*I,5.848241288423634*^-18+0.*I,1.2403764742111473*^-18+0.*I,2.5958680988156433*^-19+0.*I,5.3624547409235456*^-20+0.*I,1.0938051177288527*^-20+0.*I,2.2036764094843924*^-21+0.*I,4.386487844863048*^-22+0.*I,8.62920579045983*^-23+0.*I,1.678136806361182*^-23+0.*I,3.2270008413084604*^-24+0.*I,6.137528901883343*^-25+0.*I,1.1548184498097302*^-25+0.*I,2.1500975221248883*^-26+0.*I,3.9620631950587676*^-27+0.*I,7.227600128562899*^-28+0.*I,1.3054594872362082*^-28+0.*I,2.335140078388983*^-29+0.*I,4.137359246862305*^-30+0.*I,7.26225952390949*^-31+0.*I,1.263086717311577*^-31+0.*I,2.177105024681328*^-32+0.*I,3.719459098248421*^-33+0.*I,6.299431499892314*^-34+0.*I,1.0578126740958481*^-34+0.*I,1.7614264324074722*^-35+0.*I,2.9089014887359207*^-36+0.*I,4.7649762362335815*^-37+0.*I,7.74312498894464*^-38+0.*I,1.2483903579269*^-38+0.*I,1.997175571429679*^-39+0.*I,3.1707738150132796*^-40+0.*I,4.996287063697195*^-41+0.*I,7.81467728402008*^-42+0.*I,1.2133980279237805*^-42+0.*I,1.8705519091729666*^-43+0.*I,2.863220942858104*^-44+0.*I,4.3521284843179804*^-45+0.*I,6.5698014310939236*^-46+0.*I,9.850250278182108*^-47+0.*I,1.466987708525917*^-47+0.*I,2.17034372889086*^-48+0.*I,3.190002618169728*^-49+0.*I,4.658549296730454*^-50+0.*I,6.759945870335427*^-51+0.*I,9.747728796782488*^-52+0.*I,1.3968999984068674*^-52+0.*I,1.989582650777824*^-53+0.*I,2.816603846843297*^-54+0.*I,3.963585362493665*^-55+0.*I,5.544726533851067*^-56+0.*I,7.711370984805588*^-57+0.*I,1.0662818034945697*^-57+0.*I,1.4659867587489944*^-58+0.*I,2.0041665546581286*^-59+0.*I,2.724650003016656*^-60+0.*I,3.68372849751086*^-61+0.*I,4.953255459826926*^-62+0.*I,6.624387618988096*^-63+0.*I
0.24582319221912213+0.*I,-0.4454237710830492+0.*I,0.1526550856098466+0.*I,0.34066959928190216+0.*I,-0.04460933033237137+0.*I,-0.3304325321783363+0.*I,-0.23785016310914245+0.*I,0.05056695799055088+0.*I,0.28713328294503376+0.*I,0.37261801053283117+0.*I,0.33640154012482687+0.*I,0.24742079456306307+0.*I,0.15771092756872312+0.*I,0.09003312769849793+0.*I,0.04698054798944133+0.*I,0.022722682631034045+0.*I,0.010290342903299082+0.*I,0.004397251895627631+0.*I,0.0017838358185133362+0.*I,0.0006903765781275785+0.*I,0.0002559402337522655+0.*I,0.00009119986861915618+0.*I,0.000031326786656880584+0.*I,0.000010399029499090662+0.*I,3.343293795300128*^-6+0.*I,1.0430281509781842*^-6+0.*I,3.1629868626578485*^-7+0.*I,9.337684799166041*^-8+0.*I,2.6872914105130068*^-8+0.*I,7.548485248204572*^-9+0.*I,2.071860896198609*^-9+0.*I,5.562376910375084*^-10+0.*I,1.4620596245278084*^-10+0.*I,3.765715447726809*^-11+0.*I,9.511554288396942*^-12+0.*I,2.35773557096124*^-12+0.*I,5.739490746951106*^-13+0.*I,1.3729690455252609*^-13+0.*I,3.2293358454094094*^-14+0.*I,7.472570670289916*^-15+0.*I,1.7019835505220195*^-15+0.*I,3.8175051606208396*^-16+0.*I,8.436082003670583*^-17+0.*I,1.8374915845358084*^-17+0.*I,3.946475349974182*^-18+0.*I,8.361021911706698*^-19+0.*I,1.7479656115751666*^-19+0.*I,3.6072765227969844*^-20+0.*I,7.350907392913454*^-21+0.*I,1.4796274863885177*^-21+0.*I,2.9426745416419814*^-22+0.*I,5.784061929508677*^-23+0.*I,1.1239353912264999*^-23+0.*I,2.1596286846773655*^-24+0.*I,4.1044303000787897*^-25+0.*I,7.717291333079431*^-26+0.*I,1.4358629437124587*^-26+0.*I,2.6441799509683815*^-27+0.*I,4.820466002539455*^-28+0.*I,8.701488455409493*^-29+0.*I,1.5555634953061858*^-29+0.*I,2.7545560401725908*^-30+0.*I,4.832392246781964*^-31+0.*I,8.40027776171228*^-32+0.*I,1.4471633424855008*^-32+0.*I,2.4711716359841064*^-33+0.*I,4.183274249252449*^-34+0.*I,7.021375182283796*^-35+0.*I,1.1686450605879032*^-35+0.*I,1.929113674983698*^-36+0.*I,3.158682272583737*^-37+0.*I,5.130779231027344*^-38+0.*I,8.268838978331294*^-39+0.*I,1.3223378692923234*^-39+0.*I,2.098593345002607*^-40+0.*I,3.305611610632535*^-41+0.*I,5.168461555215892*^-42+0.*I,8.022385605590174*^-43+0.*I,1.2363005297762458*^-43+0.*I,1.8917644956953077*^-44+0.*I,2.874587662683599*^-45+0.*I,4.3380176190396785*^-46+0.*I,6.502120199877255*^-47+0.*I,9.680686911727484*^-48+0.*I,1.431803365121334*^-48+0.*I,2.103895309685012*^-49+0.*I,3.0716021794893797*^-50+0.*I,4.455962492965565*^-51+0.*I,6.4237485431686714*^-52+0.*I,9.203220991741618*^-53+0.*I,1.310474331822777*^-53+0.*I,1.8547559557256805*^-54+0.*I,2.6094325970909696*^-55+0.*I,3.6495319378156143*^-56+0.*I,5.0744623587121817*^-57+0.*I,7.015102094317431*^-58+0.*I,9.642678646548451*^-59+0.*I,1.3179809269096812*^-59+0.*I,1.7914127606442102*^-60+0.*I,2.4214977831823616*^-61+0.*I
-0.1417782404680567+0.*I,0.3668331160433534+0.*I,-0.36975437136242895+0.*I,-0.07823467467468871+0.*I,0.3304325321783363+0.*I,0.1459672486418755+0.*I,-0.22479089802178914+0.*I,-0.31059254253809204+0.*I,-0.10164108265379823+0.*I,0.17032271896460704+0.*I,0.33294224670855777+0.*I,0.3562644628225531+0.*I,0.2923430525226673+0.*I,0.2023747277740282+0.*I,0.12355826155640293+0.*I,0.06826741528124265+0.*I,0.03471262708312416+0.*I,0.016438344854314443+0.*I,0.007314373625879318+0.*I,0.0030791622843669413+0.*I,0.001233139923838763+0.*I,0.0004719219766048512+0.*I,0.0001732347705165396+0.*I,0.00006119084394377455+0.*I,0.000020854891319692245+0.*I,6.874266920956935*^-6+0.*I,2.1960452310962556*^-6+0.*I,6.811567380246586*^-7+0.*I,2.0547103106115997*^-7+0.*I,6.036496726530663*^-8+0.*I,1.7294993824628272*^-8+0.*I,4.838082585771567*^-9+0.*I,1.3228583003345915*^-9+0.*I,3.5389119833121753*^-10+0.*I,9.271206693302509*^-11+0.*I,2.3805385977903423*^-11+0.*I,5.995443949659522*^-12+0.*I,1.4821244524333888*^-12+0.*I,3.598762882088118*^-13+0.*I,8.588064540345801*^-14+0.*I,2.0154004540356647*^-14+0.*I,4.653565019254663*^-15+0.*I,1.0577631053319157*^-15+0.*I,2.36796776111594*^-16+0.*I,5.223268416481263*^-17+0.*I,1.1357205082707976*^-17+0.*I,2.4352097961227036*^-18+0.*I,5.151111829773705*^-19+0.*I,1.075277478864874*^-19+0.*I,2.215860664414315*^-20+0.*I,4.50927453332444*^-21+0.*I,9.064553721862031*^-22+0.*I,1.8004810812240523*^-22+0.*I,3.534712185634809*^-23+0.*I,6.860541537971945*^-24+0.*I,1.3167761402633914*^-24+0.*I,2.4998864401695306*^-25+0.*I,4.6955285075257083*^-26+0.*I,8.727732584652574*^-27+0.*I,1.6056987167705244*^-27+0.*I,2.924567077411895*^-28+0.*I,5.274481005083826*^-29+0.*I,9.421085085585533*^-30+0.*I,1.6668805801314245*^-30+0.*I,2.921909759192134*^-31+0.*I,5.075297098345944*^-32+0.*I,8.736942558234443*^-33+0.*I,1.490834108448566*^-33+0.*I,2.5219537577020034*^-34+0.*I,4.230062311752891*^-35+0.*I,7.035905798894194*^-36+0.*I,1.1606909733317584*^-36+0.*I,1.899303392259662*^-37+0.*I,3.0832532543556394*^-38+0.*I,4.9660992277076565*^-39+0.*I,7.937166310122598*^-40+0.*I,1.258955620143254*^-40+0.*I,1.9819817593043612*^-41+0.*I,3.0972849416777355*^-42+0.*I,4.80509011399359*^-43+0.*I,7.401266473360195*^-44+0.*I,1.1319797495772898*^-44+0.*I,1.719262338477453*^-45+0.*I,2.5933319282004653*^-46+0.*I,3.8853217938964213*^-47+0.*I,5.782134591994708*^-48+0.*I,8.54830604178022*^-49+0.*I,1.2555671420897495*^-49+0.*I,1.8323322608153114*^-50+0.*I,2.657103009255318*^-51+0.*I,3.8290145283993865*^-52+0.*I,5.483701734506369*^-53+0.*I,7.805517973578549*^-54+0.*I,1.1043400807119617*^-54+0.*I,1.5531324377574564*^-55+0.*I,2.171447341628579*^-56+0.*I,3.0182496911605694*^-57+0.*I,4.171144981789429*^-58+0.*I,5.731630775562592*^-59+0.*I,7.831623959882989*^-60+0.*I
0.07464585338367187+0.*I,-0.2510173502412583+0.*I,0.406465857125687+0.*I,-0.22026548247640554+0.*I,-0.23785016310914245+0.*I,0.22479089802178914+0.*I,0.2643190377480393+0.*I,-0.07927580145205139+0.*I,-0.3051276258195089+0.*I,-0.21415883745075512+0.*I,0.044592508157070644+0.*I,0.26323367401797937+0.*I,0.34991622259123956+0.*I,0.3237675846343155+0.*I,0.2440794182891514+0.*I,0.15942015887449393+0.*I,0.09320411971370783+0.*I,0.049775314786470154+0.*I,0.02462105089767202+0.*I,0.011394852793551749+0.*I,0.00497251069534953+0.*I,0.0020585279306886404+0.*I,0.0008124541564199318+0.*I,0.0003069578175223744+0.*I,0.00011140164500760614+0.*I,0.0000389505860318467+0.*I,0.000013153715950714708+0.*I,4.299888276310584*^-6+0.*I,1.3632867990440339*^-6+0.*I,4.1994285219294697*^-7+0.*I,1.2587440361791462*^-7+0.*I,3.6764807539422775*^-8+0.*I,1.0476591878864907*^-8+0.*I,2.9160549680609386*^-9+0.*I,7.936169067266677*^-10+0.*I,2.1138744494402213*^-10+0.*I,5.515446403790922*^-11+0.*I,1.4108016044001094*^-11+0.*I,3.5404575342082564*^-12+0.*I,8.722921845963561*^-13+0.*I,2.1113184501971965*^-13+0.*I,5.023377910219038*^-14+0.*I,1.1755266387190068*^-14+0.*I,2.7070256924326503*^-15+0.*I,6.137483366244985*^-16+0.*I,1.3706555956346507*^-16+0.*I,3.016454566357334*^-17+0.*I,6.544483133230239*^-18+0.*I,1.400341378884631*^-18+0.*I,2.9561968935462038*^-19+0.*I,6.159226692360402*^-20+0.*I,1.266943518365559*^-20+0.*I,2.5737375276771116*^-21+0.*I,5.165094544197357*^-22+0.*I,1.024293093318842*^-22+0.*I,2.007804200311593*^-23+0.*I,3.891199224359509*^-24+0.*I,7.457949205257384*^-25+0.*I,1.4139478696350714*^-25+0.*I,2.652315548670195*^-26+0.*I,4.923687529320702*^-27+0.*I,9.047343797987705*^-28+0.*I,1.6459066716092336*^-28+0.*I,2.9650196731051416*^-29+0.*I,5.29017143335767*^-30+0.*I,9.349969385319083*^-31+0.*I,1.6372858553810555*^-31+0.*I,2.841093887762345*^-32+0.*I,4.886115308970855*^-33+0.*I,8.329649677004523*^-34+0.*I,1.4077974911370785*^-34+0.*I,2.3592142634296537*^-35+0.*I,3.9207536745458755*^-36+0.*I,6.462580097997162*^-37+0.*I,1.056656581591942*^-37+0.*I,1.7139922578141535*^-38+0.*I,2.758574526193095*^-39+0.*I,4.405686761505049*^-40+0.*I,6.983065660506951*^-41+0.*I,1.0985791040225834*^-41+0.*I,1.7156033665790725*^-42+0.*I,2.659800524259952*^-43+0.*I,4.094235556813832*^-44+0.*I,6.257946755888321*^-45+0.*I,9.498798442434096*^-46+0.*I,1.431939217227406*^-46+0.*I,2.1440742300369318*^-47+0.*I,3.188992698228603*^-48+0.*I,4.711984280568881*^-49+0.*I,6.917160947805995*^-50+0.*I,1.0089319142960551*^-50+0.*I,1.4623153797969906*^-51+0.*I,2.1062011432504987*^-52+0.*I,3.01489229793808*^-53+0.*I,4.289331970894855*^-54+0.*I,6.0657620157891265*^-55+0.*I,8.526879351001396*^-56+0.*I,1.1916106428122776*^-56+0.*I,1.6555712963665095*^-57+0.*I,2.2869661424978363*^-58+0.*I
-0.03638550423560319+0.*I,0.1505698131907986+0.*I,-0.332302839886748+0.*I,0.3734609541812138+0.*I,-0.05056695799055088+0.*I,-0.31059254253809204+0.*I,0.07927580145205139+0.*I,0.30296137190005806+0.*I,0.06398254252978863+0.*I,-0.24159225172624488+0.*I,-0.27770501897817274+0.*I,-0.0724114113144892+0.*I,0.17409001148147998+0.*I,0.3190375983635708+0.*I,0.3389020142758714+0.*I,0.27958764443779993+0.*I,0.19558904758207923+0.*I,0.12098556421178097+0.*I,0.06781674692732687+0.*I,0.035009074709324205+0.*I,0.01683700740352028+0.*I,0.007609228740775871+0.*I,0.0032533559099127327+0.*I,0.001323074172167196+0.*I,0.000514073623436766+0.*I,0.00019154317902887223+0.*I,0.00006865577761090088+0.*I,0.000023737440292826957+0.*I,7.93525367087449*^-6+0.*I,2.5701376124070737*^-6+0.*I,8.080078599608688*^-7+0.*I,2.4697154880056064*^-7+0.*I,7.349973685771525*^-8+0.*I,2.13257946764325*^-8+0.*I,6.039830139064856*^-9+0.*I,1.6715422887499426*^-9+0.*I,4.5249707776625196*^-10+0.*I,1.199270349199124*^-10+0.*I,3.1144915866038154*^-11+0.*I,7.931659658673062*^-12+0.*I,1.982262676743133*^-12+0.*I,4.864854286352887*^-13+0.*I,1.1731711921649685*^-13+0.*I,2.7815661185031563*^-14+0.*I,6.487706031154231*^-15+0.*I,1.4893245800185405*^-15+0.*I,3.3666133172594704*^-16+0.*I,7.497213185244061*^-17+0.*I,1.6454894793812838*^-17+0.*I,3.560857665034054*^-18+0.*I,7.600542116948412*^-19+0.*I,1.6007461929648345*^-19+0.*I,3.327651257716823*^-20+0.*I,6.830186849685813*^-21+0.*I,1.3846561836837048*^-21+0.*I,2.7732857840398466*^-22+0.*I,5.489254571477188*^-23+0.*I,1.0740274663392291*^-23+0.*I,2.07784274496868*^-24+0.*I,3.9756888154505047*^-25+0.*I,7.525183733418805*^-26+0.*I,1.409370504181273*^-26+0.*I,2.612347317822255*^-27+0.*I,4.793192581642774*^-28+0.*I,8.707511751807297*^-29+0.*I,1.5664702506272853*^-29+0.*I,2.7911914849491148*^-30+0.*I,4.926903257455885*^-31+0.*I,8.61688043716907*^-32+0.*I,1.4934468297671566*^-32+0.*I,2.5654445839922883*^-33+0.*I,4.368534747520731*^-34+0.*I,7.375204510671421*^-35+0.*I,1.2346393840701265*^-35+0.*I,2.0497202097014118*^-36+0.*I,3.3751734132028813*^-37+0.*I,5.513170707724683*^-38+0.*I,8.934405100010498*^-39+0.*I,1.436620327149381*^-39+0.*I,2.292356914093159*^-40+0.*I,3.6302495476352503*^-41+0.*I,5.7062843230195226*^-42+0.*I,8.903900042038577*^-43+0.*I,1.3793135086890295*^-43+0.*I,2.1215152385813136*^-44+0.*I,3.2402098535329226*^-45+0.*I,4.914576629313665*^-46+0.*I,7.403312874254516*^-47+0.*I,1.1077277833707777*^-47+0.*I,1.6464396795332127*^-48+0.*I,2.4310970458416304*^-49+0.*I,3.5664763959563806*^-50+0.*I,5.1986784190825325*^-51+0.*I,7.53005496308594*^-52+0.*I,1.0838997482752556*^-52+0.*I,1.5505979592614032*^-53+0.*I,2.2047581892670316*^-54+0.*I,3.1160624083688853*^-55+0.*I,4.377899309432308*^-56+0.*I,6.114629082740065*^-57+0.*I
