0.29870319222239483+0.*I,0.4643475132664956+0.*I,0.5104243524224293+0.*I,0.4581144802123289+0.*I,0.35607975612056325+0.*I,0.24755148839220267+0.*I,0.15710614667281478+0.*I,0.09230971647200091+0.*I,0.05073476857996865+0.*I,0.026289824637159537+0.*I,0.012923821451344521+0.*I,0.006057561987755608+0.*I,0.002718382115003372+0.*I,0.001172039067492858+0.*I,0.0004869465918955178+0.*I,0.0001954514790546839+0.*I,0.00007595952322107173+0.*I,0.00002863920971256619+0.*I,0.000010493685335360215+0.*I,3.742436989613746*^-6+0.*I,1.3008965422331298*^-6+0.*I,4.413024841628858*^-7+0.*I,1.4626091699774266*^-7+0.*I,4.740974660735225*^-8+0.*I,1.5044067504080276*^-8+0.*I,4.67733557379052*^-9+0.*I,1.425985519974433*^-9+0.*I,4.2661536567436877*^-10+0.*I,1.2533164450278725*^-10+0.*I,3.617970316782639*^-11+0.*I,1.0268514773083734*^-11+0.*I,2.8670155306497105*^-12+0.*I,7.87876807674997*^-13+0.*I,2.1320854519834017*^-13+0.*I,5.684187673488806*^-14+0.*I,1.4936114921697628*^-14+0.*I,3.869810122746162*^-15+0.*I,9.88990351043033*^-16+0.*I,2.4940405848952886*^-16+0.*I,6.208325418715709*^-17+0.*I,1.5259761206226562*^-17+0.*I,3.7047513879390716*^-18+0.*I,8.886641990086384*^-19+0.*I,2.1067195080543798*^-19+0.*I,4.937233177856105*^-20+0.*I,1.1441438804174526*^-20+0.*I,2.622436533113338*^-21+0.*I,5.94647116983354*^-22+0.*I,1.3342645859946114*^-22+0.*I,2.963105941560769*^-23+0.*I,6.5142652352795636*^-24+0.*I,1.418024091984753*^-24+0.*I,3.0569279154673435*^-25+0.*I,6.527554751554099*^-26+0.*I,1.380883065139319*^-26+0.*I,2.8945350911788266*^-27+0.*I,6.012956550956053*^-28+0.*I,1.2380947956689704*^-28+0.*I,2.5272206494811114*^-29+0.*I,5.1147029483209596*^-30+0.*I,1.0264742302469715*^-30+0.*I,2.043084803503748*^-31+0.*I,4.033609107825928*^-32+0.*I,7.899994599993154*^-33+0.*I,1.535112003671832*^-33+0.*I,2.9599655024071947*^-34+0.*I,5.663930842734392*^-35+0.*I,1.0756817507830604*^-35+0.*I,2.0278349532945967*^-36+0.*I,3.794995973426806*^-37+0.*I,7.051241019637455*^-38+0.*I,1.300887214858845*^-38+0.*I,2.3832887196485755*^-39+0.*I,4.336291683023569*^-40+0.*I,7.836206786505054*^-41+0.*I,1.4066255976223807*^-41+0.*I,2.5082740233027988*^-42+0.*I,4.443578717540328*^-43+0.*I,7.821478159047627*^-44+0.*I,1.367976230998338*^-44+0.*I,2.3775891934876342*^-45+0.*I,4.1067434099276774*^-46+0.*I,7.050077691242664*^-47+0.*I,1.2029791962173374*^-47+0.*I,2.0404301589412514*^-48+0.*I,3.440452224287301*^-49+0.*I,5.767260467931309*^-50+0.*I,9.61198755569264*^-51+0.*I,1.5928508953822288*^-51+0.*I,2.6247224194492737*^-52+0.*I,4.300959829702474*^-53+0.*I,7.008869121525182*^-54+0.*I,1.1359449806428202*^-54+0.*I,1.831129599121463*^-55+0.*I,2.936015988029979*^-56+0.*I,4.6827381523886637*^-57+0.*I,7.429635666681863*^-58+0.*I,1.1726945599064684*^-58+0.*I,1.841514457624481*^-59+0.*I,2.877138680279984*^-60+0.*I
-0.4643475132664956+0.*I,-0.42314584953890927+0.*I,-0.13679100449506224+0.*I,0.17192139957496338+0.*I,0.36268700444844293+0.*I,0.4113886452938769+0.*I,0.36214627824761214+0.*I,0.2721641979166019+0.*I,0.182221832035559+0.*I,0.1113355938803141+0.*I,0.06304506488212905+0.*I,0.03344671473651136+0.*I,0.016758163310888762+0.*I,0.007979278789418665+0.*I,0.0036283883111018944+0.*I,0.0015820979480195127+0.*I,0.0006637234295396098+0.*I,0.0002686682011504097+0.*I,0.00010519297173318082+0.*I,0.00003992312772189443+0.*I,0.000014714384982523484+0.*I,5.2754323659571785*^-6+0.*I,1.8425229692750305*^-6+0.*I,6.277421382844324*^-7+0.*I,2.088726981763657*^-7+0.*I,6.794920952795103*^-8+0.*I,2.1633066896466796*^-8+0.*I,6.7464453888374385*^-9+0.*I,2.062602661874573*^-9+0.*I,6.186885894637772*^-10+0.*I,1.8220152858936436*^-10+0.*I,5.2715766345196336*^-11+0.*I,1.4993499143247295*^-11+0.*I,4.1945654305895746*^-12+0.*I,1.1548455230951688*^-12+0.*I,3.1306221704823275*^-13+0.*I,8.360089608003477*^-14+0.*I,2.200170614345895*^-14+0.*I,5.708836170638032*^-15+0.*I,1.4610166421356323*^-15+0.*I,3.689269921674266*^-16+0.*I,9.195094459529384*^-17+0.*I,2.2628064731098386*^-17+0.*I,5.499861854678392*^-18+0.*I,1.3206881245680744*^-18+0.*I,3.1341344026622945*^-19+0.*I,7.352291820848329*^-20+0.*I,1.7054113461025187*^-20+0.*I,3.912418660848884*^-21+0.*I,8.879223989730805*^-22+0.*I,1.9939651290232057*^-22+0.*I,4.4316776873370857*^-23+0.*I,9.750303987992374*^-24+0.*I,2.124003347699916*^-24+0.*I,4.582089055175694*^-25+0.*I,9.790934432637474*^-26+0.*I,2.072597613812433*^-26+0.*I,4.347215252070512*^-27+0.*I,9.036181259334677*^-28+0.*I,1.8616846625876265*^-28+0.*I,3.8022618436848253*^-29+0.*I,7.699413325355917*^-30+0.*I,1.546022319795241*^-30+0.*I,3.078769015312002*^-31+0.*I,6.081355631929706*^-32+0.*I,1.1916328729233864*^-32+0.*I,2.3166389957910864*^-33+0.*I,4.468907648251815*^-34+0.*I,8.555062914930301*^-35+0.*I,1.625451306323742*^-35+0.*I,3.0655067267199185*^-36+0.*I,5.7392525380003534*^-37+0.*I,1.0667901130421414*^-37+0.*I,1.9688731750476992*^-38+0.*I,3.608401800898647*^-39+0.*I,6.567687886615684*^-40+0.*I,1.187275521287695*^-40+0.*I,2.1319240981083643*^-41+0.*I,3.8028740754082677*^-42+0.*I,6.739223808471957*^-43+0.*I,1.1865944469571154*^-43+0.*I,2.075989105390946*^-44+0.*I,3.609217703397838*^-45+0.*I,6.235917940315313*^-46+0.*I,1.070829242989586*^-46+0.*I,1.8277002828922653*^-47+0.*I,3.100889486616494*^-48+0.*I,5.229919789373868*^-49+0.*I,8.76922776506991*^-50+0.*I,1.4618900417612863*^-50+0.*I,2.4231699712240413*^-51+0.*I,3.993898170334306*^-52+0.*I,6.546083351636244*^-53+0.*I,1.0669999365697991*^-53+0.*I,1.7297043290540873*^-54+0.*I,2.7888791374072802*^-55+0.*I,4.472630609311589*^-56+0.*I,7.135041889540692*^-57+0.*I,1.1322812173816807*^-57+0.*I,1.7875573390082457*^-58+0.*I
0.5104243524224293+0.*I,0.13679100449506224+0.*I,-0.2727811810701578+0.*I,-0.356515106277402+0.*I,-0.15554257619270043+0.*I,0.12124808833845958+0.*I,0.3144642662093323+0.*I,0.37834281096457667+0.*I,0.34402483447742527+0.*I,0.26416754189255437+0.*I,0.17965297906155592+0.*I,0.11108817697220687+0.*I,0.06350632197843331+0.*I,0.03395404450838877+0.*I,0.017122756884094703+0.*I,0.008197662341686014+0.*I,0.0037452645658576666+0.*I,0.0016397417587596414+0.*I,0.0006903734157259222+0.*I,0.00028034184564313774+0.*I,0.00011007353306775212+0.*I,0.00004188114742654983+0.*I,0.00001547127468792975+0.*I,5.558266891764968*^-6+0.*I,1.944963583102501*^-6+0.*I,6.637847501875557*^-7+0.*I,2.2121465994101516*^-7+0.*I,7.206907333400052*^-8+0.*I,2.2975614119064278*^-8+0.*I,7.1740763677650435*^-9+0.*I,2.1958893602672054*^-9+0.*I,6.593814249353214*^-10+0.*I,1.943817730897972*^-10+0.*I,5.629309256493261*^-11+0.*I,1.6025196386267982*^-11+0.*I,4.486938294934715*^-12+0.*I,1.2363139522903394*^-12+0.*I,3.3539613217905384*^-13+0.*I,8.962789416329563*^-14+0.*I,2.360354576565098*^-14+0.*I,6.1283297282127465*^-15+0.*I,1.5693128363337371*^-15+0.*I,3.964987340028346*^-16+0.*I,9.887641097552903*^-17+0.*I,2.434489974981309*^-17+0.*I,5.9200606186917304*^-18+0.*I,1.422259517003357*^-18+0.*I,3.3766918990811883*^-19+0.*I,7.924710709738078*^-20+0.*I,1.838945412002403*^-20+0.*I,4.220429522545317*^-21+0.*I,9.58188737527676*^-22+0.*I,2.152542910596473*^-22+0.*I,4.785799527906354*^-23+0.*I,1.053296852554145*^-23+0.*I,2.295242960396211*^-24+0.*I,4.953049537567907*^-25+0.*I,1.0586784852995608*^-25+0.*I,2.2417187141400165*^-26+0.*I,4.7032608579483185*^-27+0.*I,9.77891111650001*^-28+0.*I,2.0152335366249002*^-28+0.*I,4.116908622689658*^-29+0.*I,8.338601464730291*^-30+0.*I,1.6747667209826116*^-30+0.*I,3.3359183546788106*^-31+0.*I,6.590757963740502*^-32+0.*I,1.2917282204420818*^-32+0.*I,2.5117588010371012*^-33+0.*I,4.846287336074958*^-34+0.*I,9.279330156523943*^-35+0.*I,1.7633988895341522*^-35+0.*I,3.326286836964009*^-36+0.*I,6.228612698598706*^-37+0.*I,1.1579541908245452*^-37+0.*I,2.1374918557959813*^-38+0.*I,3.918085923631534*^-39+0.*I,7.132503548280031*^-40+0.*I,1.2895838697018355*^-40+0.*I,2.315989778523913*^-41+0.*I,4.131825451054414*^-42+0.*I,7.323242032221113*^-43+0.*I,1.2896080403144276*^-43+0.*I,2.2565288290276203*^-44+0.*I,3.923628039972959*^-45+0.*I,6.780046421765801*^-46+0.*I,1.164417341434648*^-46+0.*I,1.987688274010053*^-47+0.*I,3.372742411491774*^-48+0.*I,5.689109322889317*^-49+0.*I,9.540294604534725*^-50+0.*I,1.5906154121449455*^-50+0.*I,2.6368370703915516*^-51+0.*I,4.3465459574102*^-52+0.*I,7.124848870618712*^-53+0.*I,1.1614602656740836*^-53+0.*I,1.8830276825337215*^-54+0.*I,3.036396322404364*^-55+0.*I,4.870065663321997*^-56+0.*I,7.769810974814238*^-57+0.*I
-0.4581144802123289+0.*I,0.17192139957496338+0.*I,0.356515106277402+0.*I,0.04719715034171619+0.*I,-0.2720660950445595+0.*I,-0.3096268102468443+0.*I,-0.11076630103757643+0.*I,0.14078303592742367+0.*I,0.3090631217012599+0.*I,0.3587736602691488+0.*I,0.32106015480258615+0.*I,0.24430574855419068+0.*I,0.1651783569929099+0.*I,0.10172462259425104+0.*I,0.057981155771381854+0.*I,0.030930107899151738+0.*I,0.015570252012534681+0.*I,0.0074438170148091775+0.*I,0.0033969088140248013+0.*I,0.0014857901194128057+0.*I,0.0006250466772632796+0.*I,0.00025363815700609735+0.*I,0.0000995289529459973+0.*I,0.00003784938139202854+0.*I,0.000013975515166133134+0.*I,5.018868213022525*^-6+0.*I,1.7555854986111598*^-6+0.*I,5.98960768857305*^-7+0.*I,1.995536540208366*^-7+0.*I,6.499523253845275*^-8+0.*I,2.0715573628470903*^-8+0.*I,6.466990730557588*^-9+0.*I,1.979069790407733*^-9+0.*I,5.941674057416371*^-10+0.*I,1.7512790427347948*^-10+0.*I,5.07093631991981*^-11+0.*I,1.4433597534090444*^-11+0.*I,4.04076821504258*^-12+0.*I,1.1132410335750528*^-12+0.*I,3.0197338699745896*^-13+0.*I,8.068768354695474*^-14+0.*I,2.124700340629948*^-14+0.*I,5.515966653385451*^-15+0.*I,1.4123767303275568*^-15+0.*I,3.568178658959588*^-16+0.*I,8.897403686800807*^-17+0.*I,2.1905153268681722*^-17+0.*I,5.326401544089872*^-18+0.*I,1.2795511420871067*^-18+0.*I,3.0376852453306743*^-19+0.*I,7.128672526756505*^-20+0.*I,1.6541286125848156*^-20+0.*I,3.796063468894263*^-21+0.*I,8.617977519933618*^-22+0.*I,1.935907607626764*^-22+0.*I,4.303945748170644*^-23+0.*I,9.472038412990325*^-24+0.*I,2.0639660569070923*^-24+0.*I,4.453778071104213*^-25+0.*I,9.519250299128749*^-26+0.*I,2.0155948193833622*^-26+0.*I,4.228684638730364*^-27+0.*I,8.79187420680951*^-28+0.*I,1.8117641822685055*^-28+0.*I,3.701121897438655*^-29+0.*I,7.49621052781403*^-30+0.*I,1.505531236155894*^-30+0.*I,2.9987359071554473*^-31+0.*I,5.924421827456606*^-32+0.*I,1.1611009560477753*^-32+0.*I,2.2576956309606268*^-33+0.*I,4.355977473489176*^-34+0.*I,8.340315121127722*^-35+0.*I,1.5849154819908808*^-35+0.*I,2.989546289846424*^-36+0.*I,5.597927448649512*^-37+0.*I,1.0406818247188514*^-37+0.*I,1.920976256904219*^-38+0.*I,3.5211351462131207*^-39+0.*I,6.409766446428832*^-40+0.*I,1.1588881474423598*^-40+0.*I,2.0812321482267267*^-41+0.*I,3.712940938288688*^-42+0.*I,6.580696602254219*^-43+0.*I,1.158827596992654*^-43+0.*I,2.0276584474785933*^-44+0.*I,3.5256139504063184*^-45+0.*I,6.092180907004717*^-46+0.*I,1.0462661253127831*^-46+0.*I,1.7859747860963028*^-47+0.*I,3.030427752296059*^-48+0.*I,5.111624136960346*^-49+0.*I,8.571768710676628*^-50+0.*I,1.4291177627698376*^-50+0.*I,2.3690839017609723*^-51+0.*I,3.905133399880155*^-52+0.*I,6.401206523503914*^-53+0.*I,1.0434826953342436*^-53+0.*I,1.691735388755323*^-54+0.*I,2.7279043633175095*^-55+0.*I
0.35607975612056325+0.*I,-0.36268700444844293+0.*I,-0.15554257619270043+0.*I,0.2720660950445595+0.*I,0.25866662567294696+0.*I,-0.06351475766608243+0.*I,-0.2931182557157619+0.*I,-0.25595681580072227+0.*I,-0.041128965452915715+0.*I,0.18472980713492085+0.*I,0.3177197581552643+0.*I,0.3425259110023622+0.*I,0.294761385840845+0.*I,0.21871177308006826+0.*I,0.14524218882282966+0.*I,0.0882389051626877+0.*I,0.04975788815131578+0.*I,0.026313023078907368+0.*I,0.013150396892450428+0.*I,0.006248527420978062+0.*I,0.002836496156420768+0.*I,0.001235015908602523+0.*I,0.0005174730931567722+0.*I,0.00020924276429008855+0.*I,0.00008184888883030877+0.*I,0.00003103776001404052+0.*I,0.000011431085267272607+0.*I,4.0955892275195855*^-6+0.*I,1.429593685526333*^-6+0.*I,4.867956549273673*^-7+0.*I,1.6189513066573778*^-7+0.*I,5.26431026899134*^-8+0.*I,1.6753135608912734*^-8+0.*I,5.222615252021044*^-9+0.*I,1.5961586881350952*^-9+0.*I,4.786203369108216*^-10+0.*I,1.409092521412907*^-10+0.*I,4.0757295391658374*^-11+0.*I,1.1589192518329023*^-11+0.*I,3.2413784243267537*^-12+0.*I,8.922073836529955*^-13+0.*I,2.4181192108283235*^-13+0.*I,6.456075103228409*^-14+0.*I,1.6987504619905154*^-14+0.*I,4.406978986757224*^-15+0.*I,1.1276464395828182*^-15+0.*I,2.846993672326289*^-16+0.*I,7.094701730804437*^-17+0.*I,1.7456636363811215*^-17+0.*I,4.242318097508126*^-18+0.*I,1.0185747117313428*^-18+0.*I,2.416874375080618*^-19+0.*I,5.668987980477399*^-20+0.*I,1.314802796562418*^-20+0.*I,3.0159743693817353*^-21+0.*I,6.844003697577156*^-22+0.*I,1.5367654967691145*^-22+0.*I,3.4151896974902133*^-23+0.*I,7.513168702560051*^-24+0.*I,1.6365154163425212*^-24+0.*I,3.5301231589929978*^-25+0.*I,7.542465393138136*^-26+0.*I,1.596497992647452*^-26+0.*I,3.348343471210125*^-27+0.*I,6.959378727278112*^-28+0.*I,1.433703956881704*^-28+0.*I,2.9279543183379005*^-29+0.*I,5.9285686633881706*^-30+0.*I,1.1903615912394884*^-30+0.*I,2.3703480099189985*^-31+0.*I,4.681749326123083*^-32+0.*I,9.173262643950618*^-33+0.*I,1.7832577559504022*^-33+0.*I,3.4397930704987755*^-34+0.*I,6.584610056931789*^-35+0.*I,1.2510003695824716*^-35+0.*I,2.359190674920832*^-36+0.*I,4.416660786575599*^-37+0.*I,8.209113337623478*^-38+0.*I,1.5150053399223597*^-38+0.*I,2.7764575179567726*^-39+0.*I,5.053228226171953*^-40+0.*I,9.134582668774389*^-41+0.*I,1.6401751495624234*^-41+0.*I,2.925581556090759*^-42+0.*I,5.184326973153621*^-43+0.*I,9.12782918762761*^-44+0.*I,1.5968840428235827*^-44+0.*I,2.7761627522280438*^-45+0.*I,4.7964085461262994*^-46+0.*I,8.236075456673914*^-47+0.*I,1.4056906697498463*^-47+0.*I,2.3848228220222328*^-48+0.*I,4.022075808595584*^-49+0.*I,6.743763031887015*^-50+0.*I,1.124195153457118*^-50+0.*I,1.8633620278254788*^-51+0.*I,3.071121607271785*^-52+0.*I,5.0334819014776515*^-53+0.*I,8.204244807756278*^-54+0.*I
-0.24755148839220267+0.*I,0.4113886452938769+0.*I,-0.12124808833845958+0.*I,-0.3096268102468443+0.*I,0.06351475766608243+0.*I,0.3028229488697791+0.*I,0.1342028661501753+0.*I,-0.168877538519446+0.*I,-0.2951691921793253+0.*I,-0.18360697141595786+0.*I,0.040364302433489735+0.*I,0.23312588698810582+0.*I,0.32571673601004003+0.*I,0.3232370547126658+0.*I,0.265000451078468+0.*I,0.19022196371067712+0.*I,0.12325419171752146+0.*I,0.07345584093607946+0.*I,0.04078311629493101+0.*I,0.021290781582746138+0.*I,0.0105250841436191+0.*I,0.00495448743925118+0.*I,0.002230836894236102+0.*I,0.0009643877242616431+0.*I,0.00040152546749777494+0.*I,0.00016144180649725186+0.*I,0.00006282993651969645+0.*I,0.00002371613239914662+0.*I,8.698060081872696*^-6+0.*I,3.104490555997412*^-6+0.*I,1.0798492673032642*^-6+0.*I,3.6651742361262383*^-7+0.*I,1.215306783958176*^-7+0.*I,3.940875152387115*^-8+0.*I,1.2509243140570576*^-8+0.*I,3.890295575348271*^-9+0.*I,1.1863111023370805*^-9+0.*I,3.5497958151160514*^-10+0.*I,1.0430314510896046*^-10+0.*I,3.011340289134516*^-11+0.*I,8.547727951669805*^-12+0.*I,2.3867821984242287*^-12+0.*I,6.559540180178991*^-13+0.*I,1.7751934284455485*^-13+0.*I,4.732929070741169*^-14+0.*I,1.243698182184926*^-14+0.*I,3.2223941270999855*^-15+0.*I,8.235484000809973*^-16+0.*I,2.0768520222398711*^-16+0.*I,5.169859856715835*^-17+0.*I,1.2707260757004557*^-17+0.*I,3.085042363535813*^-18+0.*I,7.400069909826647*^-19+0.*I,1.7542818876399363*^-19+0.*I,4.111208262837165*^-20+0.*I,9.527050917103974*^-21+0.*I,2.183603699071828*^-21+0.*I,4.951288877412902*^-22+0.*I,1.1109391269764052*^-22+0.*I,2.467085426418281*^-23+0.*I,5.423636734710247*^-24+0.*I,1.1805827658348877*^-24+0.*I,2.5449854258967028*^-25+0.*I,5.434224307673631*^-26+0.*I,1.1495572309414884*^-26+0.*I,2.4095666360386716*^-27+0.*I,5.005349785654476*^-28+0.*I,1.030591047807083*^-28+0.*I,2.1035925379439613*^-29+0.*I,4.257207232811348*^-30+0.*I,8.54354856119006*^-31+0.*I,1.700444555901282*^-31+0.*I,3.357033919528767*^-32+0.*I,6.574679226487893*^-33+0.*I,1.2775377115898718*^-33+0.*I,2.46323726238539*^-34+0.*I,4.713283187315522*^-35+0.*I,8.951080478237824*^-36+0.*I,1.6873703651615087*^-36+0.*I,3.1577327826919154*^-37+0.*I,5.86699825764151*^-38+0.*I,1.0823718646612277*^-38+0.*I,1.9828966009973086*^-39+0.*I,3.6076847231098176*^-40+0.*I,6.519327194090265*^-41+0.*I,1.1702060311351053*^-41+0.*I,2.0866319349999542*^-42+0.*I,3.696501882310021*^-43+0.*I,6.50630184492699*^-44+0.*I,1.1379190638688325*^-44+0.*I,1.9776854884760484*^-45+0.*I,3.4159043462605046*^-46+0.*I,5.863945093379824*^-47+0.*I,1.0005576269842447*^-47+0.*I,1.697046956001223*^-48+0.*I,2.86138257978029*^-49+0.*I,4.796432894735899*^-50+0.*I,7.99374982921588*^-51+0.*I,1.3246500444200688*^-51+0.*I,2.1827210262451598*^-52+0.*I
0.15710614667281478+0.*I,-0.36214627824761214+0.*I,0.3144642662093323+0.*I,0.11076630103757643+0.*I,-0.2931182557157619+0.*I,-0.1342028661501753+0.*I,0.21765240390461424+0.*I,0.2521321516040892+0.*I,-0.007676724964151536+0.*I,-0.24498257399753026+0.*I,-0.26265239317035405+0.*I,-0.09329755505629322+0.*I,0.12297682956996263+0.*I,0.2743027978585864+0.*I,0.32557279558678787+0.*I,0.2982799822905296+0.*I,0.23240909085049688+0.*I,0.16084968396779767+0.*I,0.10134664014324164+0.*I,0.05906209968954349+0.*I,0.03219182875215599+0.*I,0.016546312105177825+0.*I,0.008071342200667025+0.*I,0.003755693994800038+0.*I,0.0016739512121622733+0.*I,0.0007171529546402193+0.*I,0.00029619351077827264+0.*I,0.00011823120954417545+0.*I,0.00004571256216995777+0.*I,0.000017152313994587178+0.*I,6.256536074019466*^-6+0.*I,2.221923363993873*^-6+0.*I,7.693074686003898*^-7+0.*I,2.6000432340152*^-7+0.*I,8.587272321400071*^-8+0.*I,2.774375424136898*^-8+0.*I,8.77635829438929*^-9+0.*I,2.720655212792259*^-9+0.*I,8.271507118988858*^-10+0.*I,2.468107075840486*^-10+0.*I,7.232773944351073*^-11+0.*I,2.0829564265415205*^-11+0.*I,5.898537287017014*^-12+0.*I,1.6433693495305008*^-12+0.*I,4.5068757849192153*^-13+0.*I,1.2172359109162967*^-13+0.*I,3.2391382206963835*^-14+0.*I,8.496209566766675*^-15+0.*I,2.197541237797214*^-15+0.*I,5.606998881080184*^-16+0.*I,1.4117645943324195*^-16+0.*I,3.508982093573255*^-17+0.*I,8.61248055949975*^-18+0.*I,2.0880353708162664*^-18+0.*I,5.001931825342463*^-19+0.*I,1.184267612364212*^-19+0.*I,2.771981844848107*^-20+0.*I,6.416089872264047*^-21+0.*I,1.4689135998282986*^-21+0.*I,3.3271279773718212*^-22+0.*I,7.457403294419536*^-23+0.*I,1.654413466886188*^-23+0.*I,3.633527602270934*^-24+0.*I,7.901817547931617*^-25+0.*I,1.7018546942365373*^-25+0.*I,3.6307352478908196*^-26+0.*I,7.673968778605329*^-27+0.*I,1.6072103930278503*^-27+0.*I,3.3359840025409042*^-28+0.*I,6.86344985084711*^-29+0.*I,1.3998922963954373*^-29+0.*I,2.83103052889976*^-30+0.*I,5.67746183684626*^-31+0.*I,1.1292330200951824*^-31+0.*I,2.2278737727174227*^-32+0.*I,4.3604509360816584*^-33+0.*I,8.467601730307431*^-34+0.*I,1.631662537712672*^-34+0.*I,3.12027064288664*^-35+0.*I,5.922373087888178*^-36+0.*I,1.1158066494180123*^-36+0.*I,2.0869811292931904*^-37+0.*I,3.8755189534920597*^-38+0.*I,7.146066666995488*^-39+0.*I,1.3084977427773086*^-39+0.*I,2.3795196241994666*^-40+0.*I,4.2979024628191554*^-41+0.*I,7.711062786100997*^-42+0.*I,1.3743608299509998*^-42+0.*I,2.433624504205101*^-43+0.*I,4.2816296958688214*^-44+0.*I,7.48519137655458*^-45+0.*I,1.300378048531735*^-45+0.*I,2.245138074338521*^-46+0.*I,3.852619744144451*^-47+0.*I,6.571145260672137*^-48+0.*I,1.1141129366106922*^-48+0.*I,1.8778082822223448*^-49+0.*I,3.1465679030938665*^-50+0.*I,5.242229647785306*^-51+0.*I
-0.09230971647200091+0.*I,0.2721641979166019+0.*I,-0.37834281096457667+0.*I,0.14078303592742367+0.*I,0.25595681580072227+0.*I,-0.168877538519446+0.*I,-0.2521321516040892+0.*I,0.06950894853415483+0.*I,0.2740511653340576+0.*I,0.13523804211555765+0.*I,-0.1384854240026153+0.*I,-0.274434033305285+0.*I,-0.19441177550617753+0.*I,0.006419068603932849+0.*I,0.19662829627111403+0.*I,0.30133157168290947+0.*I,0.3144020253166045+0.*I,0.26767412980749616+0.*I,0.19838580921045929+0.*I,0.1322668073417792+0.*I,0.08091845089953463+0.*I,0.04603588667184989+0.*I,0.02459105632153294+0.*I,0.0124238443781021+0.*I,0.0059706426335039125+0.*I,0.002742098090733103+0.*I,0.0012080994898145882+0.*I,0.0005122442549367167+0.*I,0.00020960342125483315+0.*I,0.00008296533332564531+0.*I,0.00003183255603475719+0.*I,0.000011860842288246308+0.*I,4.298655584939322*^-6+0.*I,1.5175827544813131*^-6+0.*I,5.225660082307241*^-7+0.*I,1.757160505311679*^-7+0.*I,5.7760259666058266*^-8+0.*I,1.8578890084200324*^-8+0.*I,5.852931881944301*^-9+0.*I,1.8073793263870553*^-9+0.*I,5.47493353531621*^-10+0.*I,1.6280555452220523*^-10+0.*I,4.7556043342166794*^-11+0.*I,1.3653817012288178*^-11+0.*I,3.855337780898204*^-12+0.*I,1.0711813280343386*^-12+0.*I,2.930039952854319*^-13+0.*I,7.894029519078032*^-14+0.*I,2.095710579052122*^-14+0.*I,5.484701253934734*^-15+0.*I,1.4155834584129753*^-15+0.*I,3.6044690819673515*^-16+0.*I,9.057835815513177*^-17+0.*I,2.2471446950702855*^-17+0.*I,5.505540474050431*^-18+0.*I,1.3324881274394303*^-18+0.*I,3.186743315683968*^-19+0.*I,7.533056469508866*^-20+0.*I,1.7605582356600823*^-20+0.*I,4.069060623893945*^-21+0.*I,9.302664083483424*^-22+0.*I,2.1042159734738852*^-22+0.*I,4.710199498290856*^-23+0.*I,1.0436301457603679*^-23+0.*I,2.2892904051984335*^-24+0.*I,4.97264314182838*^-25+0.*I,1.0697634202277462*^-25+0.*I,2.2797177005816295*^-26+0.*I,4.813303008921661*^-27+0.*I,1.0070413700276358*^-27+0.*I,2.088160959534884*^-28+0.*I,4.2920155463824383*^-29+0.*I,8.745910322796299*^-30+0.*I,1.767090187614423*^-30+0.*I,3.540656572261057*^-31+0.*I,7.03622487022197*^-32+0.*I,1.3870239098429445*^-32+0.*I,2.7125153718152594*^-33+0.*I,5.263303931565641*^-34+0.*I,1.0134328396612589*^-34+0.*I,1.9365668851953133*^-35+0.*I,3.672994217024702*^-36+0.*I,6.915219513222295*^-37+0.*I,1.2925164109017966*^-37+0.*I,2.398587657679933*^-38+0.*I,4.419858382717426*^-39+0.*I,8.08792152460347*^-40+0.*I,1.4698829000455283*^-40+0.*I,2.6532983266818667*^-41+0.*I,4.7575810464174717*^-42+0.*I,8.474640292023784*^-43+0.*I,1.499783346286774*^-43+0.*I,2.6372069519645577*^-44+0.*I,4.607906616211922*^-45+0.*I,8.000946320280594*^-46+0.*I,1.3806731634504477*^-46+0.*I,2.3680182204622986*^-47+0.*I,4.036972833055699*^-48+0.*I,6.841234627328789*^-49+0.*I,1.1525280963072614*^-49+0.*I
