0.26017602663169165+0.*I,0.4269419393032618+0.*I,0.49539926984561955+0.*I,0.4693494100648929+0.*I,0.3850949488663202+0.*I,0.2826079414139259+0.*I,0.18932600806461977+0.*I,0.11742560310520084+0.*I,0.06812701293111594+0.*I,0.037264872038503746+0.*I,0.01933753780712006+0.*I,0.009567674123490246+0.*I,0.004532285853946331+0.*I,0.0020627526733743074+0.*I,0.0009046585296651204+0.*I,0.00038330156665950335+0.*I,0.00015724691887086147+0.*I,0.00006258341034651659+0.*I,0.0000242060827917329+0.*I,9.112745792058298*^-6+0.*I,3.3437653966943996*^-6+0.*I,1.1973681267266994*^-6+0.*I,4.1890726704844655*^-7+0.*I,1.4333607830200864*^-7+0.*I,4.80121814355*^-8+0.*I,1.5757342532769367*^-8+0.*I,5.071049424143396*^-9+0.*I,1.6014651887916013*^-9+0.*I,4.966380941747129*^-10+0.*I,1.5133611165025694*^-10+0.*I,4.5340205627691413*^-11+0.*I,1.336300651147989*^-11+0.*I,3.8764191681032585*^-12+0.*I,1.107325507218043*^-12+0.*I,3.1162865625713533*^-13+0.*I,8.64380391548233*^-14+0.*I,2.364042051587208*^-14+0.*I,6.377579440894178*^-15+0.*I,1.6977182617504155*^-15+0.*I,4.46102706644191*^-16+0.*I,1.157461099917005*^-16+0.*I,2.9663064581094085*^-17+0.*I,7.51091614948848*^-18+0.*I,1.8795774559581994*^-18+0.*I,4.649812392828365*^-19+0.*I,1.1374458101538197*^-19+0.*I,2.7520311224681053*^-20+0.*I,6.587277414283954*^-21+0.*I,1.5602237208037652*^-21+0.*I,3.65755089369266*^-22+0.*I,8.48803022310492*^-23+0.*I,1.9503985740545654*^-23+0.*I,4.4383673078270006*^-24+0.*I,1.0004303241527982*^-24+0.*I,2.2340429014014898*^-25+0.*I,4.9432401040334705*^-26+0.*I,1.0839749190535002*^-26+0.*I,2.3560437316385924*^-27+0.*I,5.076575997834262*^-28+0.*I,1.0845421314075933*^-28+0.*I,2.2975890042768223*^-29+0.*I,4.8273520042263296*^-30+0.*I,1.0060386480901835*^-30+0.*I,2.0799166511204528*^-31+0.*I,4.26635987620977*^-32+0.*I,8.683650777358503*^-33+0.*I,1.754009427361542*^-33+0.*I,3.516382122769123*^-34+0.*I,6.997503890843932*^-35+0.*I,1.382356773146093*^-35+0.*I,2.7112693610367588*^-36+0.*I,5.2801350847196234*^-37+0.*I,1.0211283334080088*^-37+0.*I,1.9611934687385215*^-38+0.*I,3.741158601519676*^-39+0.*I,7.0888702889273465*^-40+0.*I,1.3343561916166773*^-40+0.*I,2.4953298057432315*^-41+0.*I,4.636413847863088*^-42+0.*I,8.55992954649531*^-43+0.*I,1.5704594898639973*^-43+0.*I,2.863424722613874*^-44+0.*I,5.18896075003638*^-45+0.*I,9.346368091185248*^-46+0.*I,1.6734193230338174*^-46+0.*I,2.9784948819161246*^-47+0.*I,5.270467918077353*^-48+0.*I,9.272377176508303*^-49+0.*I,1.6220016615408499*^-49+0.*I,2.821355635389271*^-50+0.*I,4.880205609391763*^-51+0.*I,8.394966455886162*^-52+0.*I,1.4362385949304515*^-52+0.*I,2.4439181699002765*^-53+0.*I,4.1364166252703844*^-54+0.*I,6.96408420836352*^-55+0.*I,1.1663528070007292*^-55+0.*I,1.9433257856794243*^-56+0.*I,3.221321839515009*^-57+0.*I,5.312733867634077*^-58+0.*I
-0.4269419393032618+0.*I,-0.4404243395737124+0.*I,-0.20914994382633054+0.*I,0.08786680767249726+0.*I,0.3067682521469699+0.*I,0.3973463686605261+0.*I,0.3815663103543452+0.*I,0.3082172427532907+0.*I,0.22033514484691938+0.*I,0.1432303749832303+0.*I,0.08610948717238401+0.*I,0.048435058528607695+0.*I,0.025706034851842766+0.*I,0.012956466771434071+0.*I,0.006233593193171201+0.*I,0.002874739743914053+0.*I,0.0012751682553679515+0.*I,0.0005456479440795083+0.*I,0.000225797385069057+0.*I,0.00009055809525250202+0.*I,0.000035266408029982303+0.*I,0.00001335820878925749+0.*I,4.928738649160402*^-6+0.*I,1.7737979847459088*^-6+0.*I,6.234137944792277*^-7+0.*I,2.1420352720939955*^-7+0.*I,7.202553983633665*^-8+0.*I,2.3721983973352956*^-8+0.*I,7.659187343231832*^-9+0.*I,2.4261394527899403*^-9+0.*I,7.544999497247766*^-10+0.*I,2.305152428533464*^-10+0.*I,6.92314794241355*^-11+0.*I,2.0451241051719452*^-11+0.*I,5.945387428588986*^-12+0.*I,1.7017774700220945*^-12+0.*I,4.798349336718686*^-13+0.*I,1.3333362588860952*^-13+0.*I,3.652812950042211*^-14+0.*I,9.870204470719434*^-15+0.*I,2.6314649589473955*^-15+0.*I,6.924604223041095*^-16+0.*I,1.7991341625108786*^-16+0.*I,4.61680343009467*^-17+0.*I,1.1704684525980238*^-17+0.*I,2.9325371459314636*^-18+0.*I,7.26293183529289*^-19+0.*I,1.7786020122952776*^-19+0.*I,4.307771103477864*^-20+0.*I,1.032137167265888*^-20+0.*I,2.446992721227597*^-21+0.*I,5.741610815606966*^-22+0.*I,1.3336199863050915*^-22+0.*I,3.0670122178394824*^-23+0.*I,6.985030954335663*^-24+0.*I,1.57569330328896*^-24+0.*I,3.5213047690095435*^-25+0.*I,7.797210661298222*^-26+0.*I,1.7110041869547716*^-26+0.*I,3.7214215349498205*^-27+0.*I,8.023798982138774*^-28+0.*I,1.715258815235762*^-28+0.*I,3.635972502992289*^-29+0.*I,7.643875426401951*^-30+0.*I,1.593923490133077*^-30+0.*I,3.297152897400519*^-31+0.*I,6.766802959214943*^-32+0.*I,1.378015697499148*^-32+0.*I,2.7848558048533213*^-33+0.*I,5.5857222105000134*^-34+0.*I,1.1120714454535357*^-34+0.*I,2.1979105588702562*^-35+0.*I,4.312778745361556*^-36+0.*I,8.402697673429112*^-37+0.*I,1.6256909954254193*^-37+0.*I,3.1236119126237995*^-38+0.*I,5.960969540858467*^-39+0.*I,1.1299451077715932*^-39+0.*I,2.1277332946867194*^-40+0.*I,3.98046860088429*^-41+0.*I,7.398525514393542*^-42+0.*I,1.3664255028193846*^-42+0.*I,2.5077919020322163*^-43+0.*I,4.573996811455508*^-44+0.*I,8.29148419035865*^-45+0.*I,1.4939400756753327*^-45+0.*I,2.67565554591917*^-46+0.*I,4.763807962790015*^-47+0.*I,8.432094649633604*^-48+0.*I,1.483895611587254*^-48+0.*I,2.5964900931860123*^-49+0.*I,4.517660275202225*^-50+0.*I,7.816486020068672*^-51+0.*I,1.3449542947844694*^-51+0.*I,2.3015890805010445*^-52+0.*I,3.917401447607278*^-53+0.*I,6.631985741248673*^-54+0.*I,1.1168348350481119*^-54+0.*I,1.8709333430021485*^-55+0.*I,3.1179942115562367*^-56+0.*I
0.49539926984561955+0.*I,0.20914994382633054+0.*I,-0.19773857853345256+0.*I,-0.35811099314207995+0.*I,-0.2316940916451694+0.*I,0.023984951107268546+0.*I,0.24547614134102294+0.*I,0.3562073523874766+0.*I,0.3607700500645546+0.*I,0.3012050020583081+0.*I,0.220356278094878+0.*I,0.14574334640751901+0.*I,0.0888133506711494+0.*I,0.05050383570309896+0.*I,0.02704648010477921+0.*I,0.013735712685979005+0.*I,0.0066513587742022765+0.*I,0.0030845833760807986+0.*I,0.0013749413222981703+0.*I,0.000590875791253934+0.*I,0.0002454486970719007+0.*I,0.00009877611323627872+0.*I,0.000038585136966438636+0.*I,0.000014655951140195805+0.*I,5.4212423697397974*^-6+0.*I,1.955550954543011*^-6+0.*I,6.887474395424871*^-7+0.*I,2.3711308356663087*^-7+0.*I,7.987224892919933*^-8+0.*I,2.6350161541467237*^-8+0.*I,8.520918644438445*^-9+0.*I,2.7029924273619658*^-9+0.*I,8.417286798305517*^-10+0.*I,2.5748913584756486*^-10+0.*I,7.742393585114033*^-11+0.*I,2.2896693729734362*^-11+0.*I,6.663257026931546*^-12+0.*I,1.9091352915489253*^-12+0.*I,5.388026263261598*^-13+0.*I,1.4985102551273523*^-13+0.*I,4.1087493247532424*^-14+0.*I,1.1110972445998223*^-14+0.*I,2.9644909523149388*^-15+0.*I,7.806534174674106*^-16+0.*I,2.0296582201635982*^-16+0.*I,5.211744341356111*^-17+0.*I,1.3221204571494512*^-17+0.*I,3.3144579222583745*^-18+0.*I,8.213485385891326*^-19+0.*I,2.0124745543261272*^-19+0.*I,4.876750646127293*^-20+0.*I,1.1690483503275693*^-20+0.*I,2.7729128412804428*^-21+0.*I,6.509350319315362*^-22+0.*I,1.5126159495801762*^-22+0.*I,3.4801465992380985*^-23+0.*I,7.929192964292712*^-24+0.*I,1.789387907573246*^-24+0.*I,4.0003911997700355*^-25+0.*I,8.861318752222763*^-26+0.*I,1.9452028971818443*^-26+0.*I,4.232258896426611*^-27+0.*I,9.12825922771013*^-28+0.*I,1.951989300572262*^-28+0.*I,4.1390790555221353*^-29+0.*I,8.704178997880367*^-30+0.*I,1.8155519845748222*^-30+0.*I,3.7566732257818866*^-31+0.*I,7.71200433167403*^-32+0.*I,1.5709188567511416*^-32+0.*I,3.175519345963104*^-33+0.*I,6.370897240044815*^-34+0.*I,1.2687032909460386*^-34+0.*I,2.508075043180028*^-35+0.*I,4.922525471242379*^-36+0.*I,9.592837292736696*^-37+0.*I,1.8563559835868387*^-37+0.*I,3.567571893749772*^-38+0.*I,6.80961480360657*^-39+0.*I,1.2910725344014516*^-39+0.*I,2.431621082757731*^-40+0.*I,4.5498405217439557*^-41+0.*I,8.458402272609909*^-42+0.*I,1.562457851576348*^-42+0.*I,2.868079037844068*^-43+0.*I,5.232038014031619*^-44+0.*I,9.485952274634828*^-45+0.*I,1.7094395019262515*^-45+0.*I,3.0621114617702397*^-46+0.*I,5.452725857780273*^-47+0.*I,9.652992357685269*^-48+0.*I,1.699007947909458*^-48+0.*I,2.9733281926256044*^-49+0.*I,5.174071942113343*^-50+0.*I,8.953478723937303*^-51+0.*I,1.5408054947264145*^-51+0.*I,2.6371015262187736*^-52+0.*I,4.489052427473957*^-53+0.*I,7.600751326019998*^-54+0.*I,1.2801388449804473*^-54+0.*I
-0.4693494100648929+0.*I,0.08786680767249726+0.*I,0.35811099314207995+0.*I,0.14154166187014436+0.*I,-0.19400016629819616+0.*I,-0.3218395229869213+0.*I,-0.19864828752152136+0.*I,0.037494299800338575+0.*I,0.2398846960182314+0.*I,0.3395054873516245+0.*I,0.3411534208127469+0.*I,0.2838705063680043+0.*I,0.20734346475501136+0.*I,0.13703156842266712+0.*I,0.0834764747327892+0.*I,0.0474643281232949+0.*I,0.025419663050276105+0.*I,0.012911015894341717+0.*I,0.00625301333476849+0.*I,0.002900387678264942+0.*I,0.0012930926032837374+0.*I,0.0005558140990263265+0.*I,0.0002309307862277558+0.*I,0.00009295211751453288+0.*I,0.00003631711562548299+0.*I,0.000013797057594034898+0.*I,5.104455487130279*^-6+0.*I,1.8415974863382423*^-6+0.*I,6.48720154481622*^-7+0.*I,2.233683377564081*^-7+0.*I,7.525366882064093*^-8+0.*I,2.483006174097221*^-8+0.*I,8.030468715901423*^-9+0.*I,2.5477487671815902*^-9+0.*I,7.934848904128104*^-10+0.*I,2.4276038231451586*^-10+0.*I,7.300359451353634*^-11+0.*I,2.159184348243715*^-11+0.*I,6.28419183720525*^-12+0.*I,1.8007091722235946*^-12+0.*I,5.08251613221173*^-13+0.*I,1.413673967036886*^-13+0.*I,3.876484467762098*^-14+0.*I,1.0483777729135995*^-14+0.*I,2.797381819092345*^-15+0.*I,7.367063260862389*^-16+0.*I,1.9155445823275846*^-16+0.*I,4.9190863386708823*^-17+0.*I,1.2479672584833496*^-17+0.*I,3.1287754522217675*^-18+0.*I,7.753861592975647*^-19+0.*I,1.8999782403546261*^-19+0.*I,4.6044260853938515*^-20+0.*I,1.1038326959656937*^-20+0.*I,2.6183757301190003*^-21+0.*I,6.146919749804334*^-22+0.*I,1.4284727028457924*^-22+0.*I,3.2867255323227576*^-23+0.*I,7.488878900373554*^-24+0.*I,1.6901045216980565*^-24+0.*I,3.7786105006617286*^-25+0.*I,8.370434519805784*^-26+0.*I,1.8375278991325833*^-26+0.*I,3.998159213014532*^-27+0.*I,8.623709232890361*^-28+0.*I,1.8441716273701994*^-28+0.*I,3.910613455946927*^-29+0.*I,8.224050543530404*^-30+0.*I,1.7154694015949328*^-30+0.*I,3.549715913906316*^-31+0.*I,7.287405075202845*^-32+0.*I,1.484480375122262*^-32+0.*I,3.000890453483908*^-33+0.*I,6.020745569697035*^-34+0.*I,1.1990124012752148*^-34+0.*I,2.3703786185412862*^-35+0.*I,4.6524146715317575*^-36+0.*I,9.066725132577348*^-37+0.*I,1.7545964604381461*^-37+0.*I,3.372104579058947*^-38+0.*I,6.436694121596512*^-39+0.*I,1.2204014411651418*^-39+0.*I,2.298579045892424*^-40+0.*I,4.3010147271664516*^-41+0.*I,7.996023296891912*^-42+0.*I,1.4770824598899885*^-42+0.*I,2.7114276760340675*^-43+0.*I,4.946386527301156*^-44+0.*I,8.968258636944554*^-45+0.*I,1.6161837645098856*^-45+0.*I,2.8951269161463652*^-46+0.*I,5.155486834957185*^-47+0.*I,9.126981976004809*^-48+0.*I,1.6064590670593045*^-48+0.*I,2.8114213747714944*^-49+0.*I,4.892425475594649*^-50+0.*I,8.466268777853272*^-51+0.*I,1.4569893831862833*^-51+0.*I,2.4936964038115636*^-52+0.*I,4.245016757245409*^-53+0.*I
0.3850949488663202+0.*I,-0.3067682521469699+0.*I,-0.2316940916451694+0.*I,0.19400016629819616+0.*I,0.30071621822109856+0.*I,0.047166268575612263+0.*I,-0.23118302719213896+0.*I,-0.2935505579077803+0.*I,-0.14379725545762806+0.*I,0.08126730689369936+0.*I,0.25689346445643085+0.*I,0.33282697123947214+0.*I,0.32155558452352995+0.*I,0.2613611674578224+0.*I,0.18787125277841196+0.*I,0.1227076482446881+0.*I,0.07407216078153374+0.*I,0.04181066103013242+0.*I,0.022257886393188528+0.*I,0.01124839709299659+0.*I,0.005424498726137328+0.*I,0.002506809291341777+0.*I,0.0011140239659565801+0.*I,0.00047748659593917+0.*I,0.00019788754804900567+0.*I,0.00007947248680116503+0.*I,0.000030987595110365575+0.*I,0.000011750758127729647+0.*I,4.340142704805784*^-6+0.*I,1.5634617223449518*^-6+0.*I,5.499747516736252*^-7+0.*I,1.8912461228373967*^-7+0.*I,6.364112735675808*^-8+0.*I,2.0975371329980544*^-8+0.*I,6.776856451127523*^-9+0.*I,2.1479782940751234*^-9+0.*I,6.683826685533008*^-10+0.*I,2.0431594422444916*^-10+0.*I,6.139443533043246*^-11+0.*I,1.814492479509248*^-11+0.*I,5.277328698605054*^-12+0.*I,1.5112090427795524*^-12+0.*I,4.262766811161502*^-13+0.*I,1.18497242740595*^-13+0.*I,3.247554253411985*^-14+0.*I,8.778246117008539*^-15+0.*I,2.341124816676522*^-15+0.*I,6.162551522083086*^-16+0.*I,1.6016274392492409*^-16+0.*I,4.111173539938107*^-17+0.*I,1.0425697663890845*^-17+0.*I,2.6127916927997885*^-18+0.*I,6.472681931194118*^-19+0.*I,1.5854683892703418*^-19+0.*I,3.8409060534160344*^-20+0.*I,9.204850473775782*^-21+0.*I,2.1827624832987396*^-21+0.*I,5.122694742133938*^-22+0.*I,1.1901025403735913*^-22+0.*I,2.737487687837182*^-23+0.*I,6.235716699653568*^-24+0.*I,1.4069162698958152*^-24+0.*I,3.1446766455809267*^-25+0.*I,6.964419126278184*^-26+0.*I,1.5285072978563743*^-26+0.*I,3.3250164997195465*^-27+0.*I,7.1701999295904715*^-28+0.*I,1.5330102936121446*^-28+0.*I,3.2501109232195675*^-29+0.*I,6.833630063890245*^-30+0.*I,1.4251605159018758*^-30+0.*I,2.948438690572645*^-31+0.*I,6.051897768036579*^-32+0.*I,1.2325815470197507*^-32+0.*I,2.491243214128686*^-33+0.*I,4.997389581607938*^-34+0.*I,9.950516419810304*^-35+0.*I,1.9668473790159305*^-35+0.*I,3.859795104521398*^-36+0.*I,7.520920536157912*^-37+0.*I,1.4552387939804032*^-37+0.*I,2.7963800395384846*^-38+0.*I,5.3370071827136025*^-39+0.*I,1.0117633323760219*^-39+0.*I,1.9053662475125945*^-40+0.*I,3.564791961967629*^-41+0.*I,6.626480574936842*^-42+0.*I,1.2239412418562532*^-42+0.*I,2.2464775627966993*^-43+0.*I,4.097713409975403*^-44+0.*I,7.428691406746291*^-45+0.*I,1.338587445365537*^-45+0.*I,2.3975989548369807*^-46+0.*I,4.269063503974475*^-47+0.*I,7.556925876384864*^-48+0.*I,1.3299755974636069*^-48+0.*I,2.3273245946054595*^-49+0.*I,4.049609824069357*^-50+0.*I,7.007125037322596*^-51+0.*I,1.2057684989462035*^-51+0.*I
-0.2826079414139259+0.*I,0.3973463686605261+0.*I,-0.023984951107268546+0.*I,-0.3218395229869213+0.*I,-0.047166268575612263+0.*I,0.26610251553408343+0.*I,0.22132533289076786+0.*I,-0.05811278601363811+0.*I,-0.26578748727482926+0.*I,-0.2525635450470195+0.*I,-0.0735959526499974+0.*I,0.13678431461191742+0.*I,0.27963473997643074+0.*I,0.326688826720147+0.*I,0.2994686301732114+0.*I,0.23535163137159912+0.*I,0.16514710245440514+0.*I,0.10589890941170312+0.*I,0.06299585411694165+0.*I,0.035133796396512706+0.*I,0.018515941093245045+0.*I,0.009277253133520437+0.*I,0.004440783648167686+0.*I,0.0020389042266264487+0.*I,0.0009008978508947154+0.*I,0.00038416788395070656+0.*I,0.00015848442230694104+0.*I,0.00006338518654286868+0.*I,0.000024622287543752327+0.*I,9.305076974958385*^-6+0.*I,3.426075892845543*^-6+0.*I,1.2306340380818409*^-6+0.*I,4.3174759407478014*^-7+0.*I,1.4810391271604323*^-7+0.*I,4.972377456371671*^-8+0.*I,1.6353549429065142*^-8+0.*I,5.273127517702167*^-9+0.*I,1.6682569849496728*^-9+0.*I,5.182049221735272*^-10+0.*I,1.5814939007054384*^-10+0.*I,4.7448747396909164*^-11+0.*I,1.4002945246442885*^-11+0.*I,4.067070117562542*^-12+0.*I,1.1631275674504164*^-12+0.*I,3.276869449467009*^-13+0.*I,9.098457461865782*^-14+0.*I,2.4907667766040628*^-14+0.*I,6.725504303907383*^-15+0.*I,1.791858822672098*^-15+0.*I,4.712182070554319*^-16+0.*I,1.2235566139817643*^-16+0.*I,3.137957017402079*^-17+0.*I,7.950992157488802*^-18+0.*I,1.99100048524353*^-18+0.*I,4.92850991785273*^-19+0.*I,1.2063331908959073*^-19+0.*I,2.920346743471337*^-20+0.*I,6.993917419513772*^-21+0.*I,1.657389426720915*^-21+0.*I,3.887241670122503*^-22+0.*I,9.02531771389279*^-23+0.*I,2.0747934598988712*^-23+0.*I,4.723486414756815*^-24+0.*I,1.0651399983986864*^-24+0.*I,2.3794944396353574*^-25+0.*I,5.267099909556777*^-26+0.*I,1.1554188541335616*^-26+0.*I,2.5122217803034417*^-27+0.*I,5.414948157087638*^-28+0.*I,1.1572129602297363*^-28+0.*I,2.452322610881588*^-29+0.*I,5.154040542227137*^-30+0.*I,1.0744410196651817*^-30+0.*I,2.2219719687862824*^-31+0.*I,4.559012115550505*^-32+0.*I,9.281802241892307*^-33+0.*I,1.8753177220108936*^-33+0.*I,3.760524448861004*^-34+0.*I,7.485167611375721*^-35+0.*I,1.479044759713214*^-35+0.*I,2.9015732432376093*^-36+0.*I,5.652006444604473*^-37+0.*I,1.0932811441237774*^-37+0.*I,2.1002122120373004*^-38+0.*I,4.0071673441951775*^-39+0.*I,7.594418469493642*^-40+0.*I,1.4297925267109127*^-40+0.*I,2.674303361512615*^-41+0.*I,4.969860352616698*^-42+0.*I,9.177182123439865*^-43+0.*I,1.6839959518663859*^-43+0.*I,3.0709537357244407*^-44+0.*I,5.565948910537588*^-45+0.*I,1.002700510235917*^-45+0.*I,1.7955641458483644*^-46+0.*I,3.1963852859460104*^-47+0.*I,5.656866735847147*^-48+0.*I,9.953614565497143*^-49+0.*I,1.7414158138310164*^-49+0.*I,3.0294866019599665*^-50+0.*I
0.18932600806461977+0.*I,-0.3815663103543452+0.*I,0.24547614134102294+0.*I,0.19864828752152136+0.*I,-0.23118302719213896+0.*I,-0.22132533289076786+0.*I,0.11783123359438401+0.*I,0.2779898661691625+0.*I,0.11095470699769053+0.*I,-0.1563233336437105+0.*I,-0.2767543965211774+0.*I,-0.19128456625443058+0.*I,0.00610804552065104+0.*I,0.19275431534133292+0.*I,0.29840402771765134+0.*I,0.31583363542074205+0.*I,0.2736915004715629+0.*I,0.20703971311967836+0.*I,0.14121982009768205+0.*I,0.08856494999868125+0.*I,0.051740958558313684+0.*I,0.028425093920484396+0.*I,0.014789597125459202+0.*I,0.007328653919749901+0.*I,0.0034742748337426403+0.*I,0.0015815865270603381+0.*I,0.000693536611154632+0.*I,0.0002937329343433527+0.*I,0.00012043257692000943+0.*I,0.00004789801340726358+0.*I,0.0000185115721788158+0.*I,6.96314225761625*^-6+0.*I,2.552789244558378*^-6+0.*I,9.133194073916451*^-7+0.*I,3.1924665180935616*^-7+0.*I,1.0913868024839569*^-7+0.*I,3.652525381700229*^-8+0.*I,1.1977032045191657*^-8+0.*I,3.851196459494732*^-9+0.*I,1.215220340481076*^-9+0.*I,3.765528868626363*^-10+0.*I,1.1465316996493316*^-10+0.*I,3.4323680481058985*^-11+0.*I,1.0108595450393882*^-11+0.*I,2.930238801656334*^-12+0.*I,8.36454854280661*^-13+0.*I,2.352386205529123*^-13+0.*I,6.520623076887193*^-14+0.*I,1.782218852137431*^-14+0.*I,4.804982445627759*^-15+0.*I,1.278320727683464*^-15+0.*I,3.3570304228939086*^-16+0.*I,8.705238816143173*^-17+0.*I,2.2297263321230416*^-17+0.*I,5.64282845925153*^-18+0.*I,1.4113652534843871*^-18+0.*I,3.489767565526114*^-19+0.*I,8.53257345652762*^-20+0.*I,2.0634647020910936*^-20+0.*I,4.93685011942639*^-21+0.*I,1.1687909270083258*^-21+0.*I,2.738746061994831*^-22+0.*I,6.353089874876867*^-23+0.*I,1.4592281851115718*^-23+0.*I,3.319324484944945*^-24+0.*I,7.479019029050164*^-25+0.*I,1.6694950636159865*^-25+0.*I,3.692712751745211*^-26+0.*I,8.094638068744422*^-27+0.*I,1.758773720850436*^-27+0.*I,3.78834762216074*^-28+0.*I,8.090612882144766*^-29+0.*I,1.713432571186621*^-29+0.*I,3.598875411599655*^-30+0.*I,7.497889673625462*^-31+0.*I,1.5496731159950668*^-31+0.*I,3.1777854837564534*^-32+0.*I,6.466144311436225*^-33+0.*I,1.3057313941916937*^-33+0.*I,2.6169757213826213*^-34+0.*I,5.206324331082048*^-35+0.*I,1.0282419038295044*^-35+0.*I,2.0162178685261*^-36+0.*I,3.9255628800006066*^-37+0.*I,7.589824544676733*^-38+0.*I,1.457366119302138*^-38+0.*I,2.77941511191911*^-39+0.*I,5.265329578797721*^-40+0.*I,9.908858966937718*^-41+0.*I,1.8526151315020483*^-41+0.*I,3.44149232388364*^-42+0.*I,6.352491265310573*^-43+0.*I,1.1652302744902864*^-43+0.*I,2.1241429050069042*^-44+0.*I,3.848513699814108*^-45+0.*I,6.93061736189215*^-46+0.*I,1.2406573733352013*^-46+0.*I,2.207819590579523*^-47+0.*I,3.906043707400055*^-48+0.*I,6.870711719334566*^-49+0.*I
-0.11742560310520084+0.*I,0.3082172427532907+0.*I,-0.3562073523874766+0.*I,0.037494299800338575+0.*I,0.2935505579077803+0.*I,-0.05811278601363811+0.*I,-0.2779898661691625+0.*I,-0.05458632290375094+0.*I,0.22836626875774993+0.*I,0.22276717808167107+0.*I,-0.0151908390827111+0.*I,-0.22828963725878393+0.*I,-0.25423867781218545+0.*I,-0.11122807796473808+0.*I,0.08751674225731063+0.*I,0.24092938449341894+0.*I,0.3077439916217075+0.*I,0.2981052299894662+0.*I,0.2444134259860523+0.*I,0.1777303087587216+0.*I,0.11761081217254168+0.*I,0.07198788309377273+0.*I,0.04121935895764149+0.*I,0.022262972985010225+0.*I,0.011415181953468693+0.*I,0.0055848154301181+0.*I,0.00261795785694759+0.*I,0.0011798969906774506+0.*I,0.000512770014044703+0.*I,0.00021542081695749703+0.*I,0.00008767688236629496+0.*I,0.00003463732220831977+0.*I,0.000013304508807651144+0.*I,4.976251860667008*^-6+0.*I,1.8148517001742748*^-6+0.*I,6.46166169936144*^-7+0.*I,2.2484921731715102*^-7+0.*I,7.654553678972573*^-8+0.*I,2.5517013945588434*^-8+0.*I,8.33659982839369*^-9+0.*I,2.6713829711692464*^-9+0.*I,8.40204483689041*^-10+0.*I,2.5955319958626466*^-10+0.*I,7.880086369190426*^-11+0.*I,2.352616904704515*^-11+0.*I,6.910717272966593*^-12+0.*I,1.9983331374992663*^-12+0.*I,5.691060360101638*^-13+0.*I,1.5969614361231907*^-13+0.*I,4.417288608150611*^-14+0.*I,1.2049003344476411*^-14+0.*I,3.2422382959952422*^-15+0.*I,8.60979791111447*^-16+0.*I,2.2570592081538647*^-16+0.*I,5.842991415611603*^-17+0.*I,1.4941813645496196*^-17+0.*I,3.7754980354340155*^-18+0.*I,9.429077715835482*^-19+0.*I,2.328111962232443*^-19+0.*I,5.684453064932666*^-20+0.*I,1.3728698391252886*^-20+0.*I,3.280402046317245*^-21+0.*I,7.7567316403858895*^-22+0.*I,1.8154213042830487*^-22+0.*I,4.206416950607919*^-23+0.*I,9.65093064937423*^-24+0.*I,2.1929589748561573*^-24+0.*I,4.936005002297186*^-25+0.*I,1.1007300929231781*^-25+0.*I,2.4323152588054855*^-26+0.*I,5.3267662959853695*^-27+0.*I,1.1563269864189704*^-27+0.*I,2.488496528219473*^-28+0.*I,5.310026064954728*^-29+0.*I,1.1236246207248332*^-29+0.*I,2.358145177767815*^-30+0.*I,4.9091049550464706*^-31+0.*I,1.0138472673637345*^-31+0.*I,2.0774730251129013*^-32+0.*I,4.224189812028485*^-33+0.*I,8.524080991709987*^-34+0.*I,1.7072504576212963*^-34+0.*I,3.3942231938001053*^-35+0.*I,6.699210341928213*^-36+0.*I,1.3127805293299792*^-36+0.*I,2.554405831441676*^-37+0.*I,4.935823982069717*^-38+0.*I,9.472028459844751*^-39+0.*I,1.8054286536442115*^-39+0.*I,3.4183067774673365*^-40+0.*I,6.429444264932715*^-41+0.*I,1.2014476696522065*^-41+0.*I,2.230702620843113*^-42+0.*I,4.115469045432165*^-43+0.*I,7.545228685989917*^-44+0.*I,1.3747843774565953*^-44+0.*I,2.489652694547001*^-45+0.*I,4.481434320334175*^-46+0.*I,8.018640068867293*^-47+0.*I,1.4263312844601073*^-47+0.*I
