0.0810025921579431+0.*I,0.18160752702029392+0.*I,0.28790802771610086+0.*I,0.37267312469759056+0.*I,0.41776591810351305+0.*I,0.41887354499817814+0.*I,0.38339128341539963+0.*I,0.32488386448115186+0.*I,0.25752421772997636+0.*I,0.19245613045150176+0.*I,0.13644784381965544+0.*I,0.09223701979549546+0.*I,0.05969659591061562+0.*I,0.03712041462339754+0.*I,0.02224250661203178+0.*I,0.012875764551189406+0.*I,0.007216854721382441+0.*I,0.003924265929258971+0.*I,0.0020737533707329827+0.*I,0.0010666335309432483+0.*I,0.0005347307534663677+0.*I,0.0002616136754372333+0.*I,0.00012505009602564347+0.*I,0.00005845949228419075+0.*I,0.000026753730382693534+0.*I,0.000011996353904070061+0.*I,5.27469707318194*^-6+0.*I,2.2758863373714942*^-6+0.*I,9.642873747914296*^-7+0.*I,4.014601193730503*^-7+0.*I,1.643299449319309*^-7+0.*I,6.617147119828613*^-8+0.*I,2.622591981229159*^-8+0.*I,1.0235491140718172*^-8+0.*I,3.93553841457418*^-9+0.*I,1.491437509581899*^-9+0.*I,5.572996094008631*^-10+0.*I,2.0541057784418802*^-10+0.*I,7.470779762795847*^-11+0.*I,2.6820604240932028*^-11+0.*I,9.507656654090525*^-12+0.*I,3.329020650461102*^-12+0.*I,1.1516665994444672*^-12+0.*I,3.9375626017277763*^-13+0.*I,1.330871303915934*^-13+0.*I,4.4479995203876145*^-14+0.*I,1.4703500598964703*^-14+0.*I,4.80846813389214*^-15+0.*I,1.5560410547439073*^-15+0.*I,4.983769396682337*^-16+0.*I,1.5801847435875803*^-16+0.*I,4.960868373444767*^-17+0.*I,1.5423784899736662*^-17+0.*I,4.749938130133338*^-18+0.*I,1.449192242385439*^-18+0.*I,4.381063858296693*^-19+0.*I,1.3125640274297592*^-19+0.*I,3.8977860549282044*^-20+0.*I,1.147463628318926*^-20+0.*I,3.3492521917831807*^-21+0.*I,9.694092351225258*^-22+0.*I,2.7827690398776244*^-22+0.*I,7.923485104584421*^-23+0.*I,2.2381072742917978*^-23+0.*I,6.272285806880872*^-24+0.*I,1.7442313531454544*^-24+0.*I,4.813567305721823*^-25+0.*I,1.3184527641043192*^-25+0.*I,3.5846358706530663*^-26+0.*I,9.675099246368025*^-27+0.*I,2.5926347416557566*^-27+0.*I,6.898379613696686*^-28+0.*I,1.8227024154808565*^-28+0.*I,4.7828775985620516*^-29+0.*I,1.2465460719907565*^-29+0.*I,3.227101539429028*^-30+0.*I,8.299286593798063*^-31+0.*I,2.1204611851163034*^-31+0.*I,5.382920347222474*^-32+0.*I,1.3578110400453544*^-32+0.*I,3.403527544583726*^-33+0.*I,8.478551996515923*^-34+0.*I,2.099180045610636*^-34+0.*I,5.165894955524701*^-35+0.*I,1.2636908925441672*^-35+0.*I,3.07302660592925*^-36+0.*I,7.429370592442056*^-37+0.*I,1.7857774055065175*^-37+0.*I,4.267965649459971*^-38+0.*I,1.014286954457631*^-38+0.*I,2.3970357578022243*^-39+0.*I,5.6336354970700186*^-40+0.*I,1.3168301398400007*^-40+0.*I,3.0614220901261473*^-41+0.*I,7.079363501528423*^-42+0.*I,1.628423411432186*^-42+0.*I,3.726204179684971*^-43+0.*I,8.482340640081387*^-44+0.*I,1.9210452689386897*^-44+0.*I,4.328674496641128*^-45+0.*I
-0.18160752702029392+0.*I,-0.32616084535425577+0.*I,-0.3886569588505408+0.*I,-0.33686050429579095+0.*I,-0.1912834711970618+0.*I,-0.0049600246364348176+0.*I,0.166464541601527+0.*I,0.2859695080405219+0.*I,0.34154194333634963+0.*I,0.34108668490088745+0.*I,0.30268413544699313+0.*I,0.2457512270906214+0.*I,0.1856788509579258+0.*I,0.13201529836110198+0.*I,0.08902425189930241+0.*I,0.05727743880077766+0.*I,0.035322895275410215+0.*I,0.0209576638752748+0.*I,0.011999902527376573+0.*I,0.006647892748030937+0.*I,0.0035712656940127072+0.*I,0.0018639072130142832+0.*I,0.0009467150303227573+0.*I,0.00046865321620587284+0.*I,0.00022641008391652547+0.*I,0.0001068728686090223+0.*I,0.000049343790343080334+0.*I,0.000022305600803662907+0.*I,9.880929615553495*^-6+0.*I,4.292774257562958*^-6+0.*I,1.8304604740195096*^-6+0.*I,7.665942052008147*^-7+0.*I,3.1552394796724543*^-7+0.*I,1.2770850414909482*^-7+0.*I,5.085919316344924*^-8+0.*I,1.9939161593668908*^-8+0.*I,7.699161291253864*^-9+0.*I,2.929391388384642*^-9+0.*I,1.0987412226202076*^-9+0.*I,4.064183461757886*^-10+0.*I,1.483122624327507*^-10+0.*I,5.341505416098021*^-11+0.*I,1.8992487145641488*^-11+0.*I,6.6691827744810125*^-12+0.*I,2.313502668949118*^-12+0.*I,7.93051618488685*^-13+0.*I,2.6871280843751637*^-13+0.*I,9.002155286137375*^-14+0.*I,2.9825405880231096*^-14+0.*I,9.77492803548896*^-15+0.*I,3.1697802719403308*^-15+0.*I,1.0172551303851467*^-15+0.*I,3.2315323427099657*^-16+0.*I,1.0163750437957707*^-16+0.*I,3.165569027007159*^-17+0.*I,9.765264337720346*^-18+0.*I,2.9842115956767087*^-18+0.*I,9.03575882873613*^-19+0.*I,2.711204478638788*^-19+0.*I,8.062934204838051*^-20+0.*I,2.3769783822866938*^-20+0.*I,6.94743232340554*^-21+0.*I,2.013510275497459*^-21+0.*I,5.787288466546009*^-22+0.*I,1.6498613920162095*^-22+0.*I,4.665822428057106*^-23+0.*I,1.3091002400799217*^-23+0.*I,3.6444780023667735*^-24+0.*I,1.0068565914819497*^-24+0.*I,2.760706801129196*^-25+0.*I,7.513500994013859*^-26+0.*I,2.029931435464595*^-26+0.*I,5.444819963697652*^-27+0.*I,1.4500856787305702*^-27+0.*I,3.834911690154561*^-28+0.*I,1.0071890622000033*^-28+0.*I,2.627252184340688*^-29+0.*I,6.807187777442289*^-30+0.*I,1.7520557262687614*^-30+0.*I,4.4800234997844075*^-31+0.*I,1.1381561464877678*^-31+0.*I,2.8730859522524757*^-32+0.*I,7.207019945525833*^-33+0.*I,1.7966248542179885*^-33+0.*I,4.451301879058319*^-34+0.*I,1.0961682878727508*^-34+0.*I,2.6832414093335845*^-35+0.*I,6.52928489726543*^-36+0.*I,1.5795200573564512*^-36+0.*I,3.798987962101409*^-37+0.*I,9.084956356529906*^-38+0.*I,2.16032046665579*^-38+0.*I,5.1083604868487034*^-39+0.*I,1.2012680223173006*^-39+0.*I,2.809439759295798*^-40+0.*I,6.535018057448166*^-41+0.*I,1.5119812104938892*^-41+0.*I,3.479711731488939*^-42+0.*I,7.966391147361855*^-43+0.*I,1.814367178577864*^-43+0.*I
0.28790802771610086+0.*I,0.3886569588505408+0.*I,0.2899890484124982+0.*I,0.05802975578148255+0.*I,-0.17314509261248867+0.*I,-0.2945824434476131+0.*I,-0.27249239940221986+0.*I,-0.14192966214033886+0.*I,0.030482013160100303+0.*I,0.18378460493124116+0.*I,0.28283849503069786+0.*I,0.32026020087517987+0.*I,0.30760268659899026+0.*I,0.2641021078695127+0.*I,0.20814674963888524+0.*I,0.1529992599569185+0.*I,0.10600658350990481+0.*I,0.06975821903641638+0.*I,0.04384917512367958+0.*I,0.026447073667080254+0.*I,0.015360844799459782+0.*I,0.008617313728990241+0.*I,0.0046810242605126165+0.*I,0.0024674964338568476+0.*I,0.0012645274567824184+0.*I,0.0006310516653193141+0.*I,0.0003071093712321245+0.*I,0.00014593890385126393+0.*I,0.00006779537278503747+0.*I,0.000030819991254549686+0.*I,0.000013723957623021093+0.*I,5.991224596884913*^-6+0.*I,2.5661669503924463*^-6+0.*I,1.0792040951819208*^-6+0.*I,4.4592700045678586*^-7+0.*I,1.8114910013393835*^-7+0.*I,7.238897979862683*^-8+0.*I,2.84712901134121*^-8+0.*I,1.1027052595800729*^-8+0.*I,4.207602295820617*^-9+0.*I,1.582434083396433*^-9+0.*I,5.868317916148097*^-10+0.*I,2.1466915184135777*^-10+0.*I,7.749167837751331*^-11+0.*I,2.761357267819635*^-11+0.*I,9.716657458949866*^-12+0.*I,3.37734322800348*^-12+0.*I,1.159919717760973*^-12+0.*I,3.937306026117834*^-13+0.*I,1.3213173160079148*^-13+0.*I,4.3849489505767713*^-14+0.*I,1.4393919744237957*^-14+0.*I,4.674698946257813*^-15+0.*I,1.5024040112317187*^-15+0.*I,4.779392200710153*^-16+0.*I,1.505226647637132*^-16+0.*I,4.694195893724103*^-17+0.*I,1.4498863579009332*^-17+0.*I,4.4360894162432014*^-18+0.*I,1.3447367669792783*^-18+0.*I,4.0394212113362935*^-19+0.*I,1.2025894254178289*^-19+0.*I,3.548958600787526*^-20+0.*I,1.0383321659147147*^-20+0.*I,3.012227107812124*^-21+0.*I,8.66596981418787*^-22+0.*I,2.472775214887141*^-22+0.*I,6.999195068191993*^-23+0.*I,1.9654575028104518*^-23+0.*I,5.476280033327785*^-24+0.*I,1.51414231496197*^-24+0.*I,4.154873571683458*^-25+0.*I,1.1316404469080654*^-25+0.*I,3.059613930789962*^-26+0.*I,8.212566424884577*^-27+0.*I,2.1887214162155238*^-27+0.*I,5.79222394666716*^-28+0.*I,1.5222506571161573*^-28+0.*I,3.973328593011078*^-29+0.*I,1.0301267515763273*^-29+0.*I,2.6529802331069237*^-30+0.*I,6.787702163758876*^-31+0.*I,1.7254175141715193*^-31+0.*I,4.3579733320506864*^-32+0.*I,1.093778116261512*^-32+0.*I,2.728114843700176*^-33+0.*I,6.762673603067822*^-34+0.*I,1.6662084824244005*^-34+0.*I,4.08063143229531*^-35+0.*I,9.934447686160704*^-36+0.*I,2.404411976587087*^-36+0.*I,5.785655815884958*^-37+0.*I,1.3842162091617094*^-37+0.*I,3.29299669088371*^-38+0.*I,7.790089471954496*^-39+0.*I,1.8326710685799415*^-39+0.*I,4.287894265351393*^-40+0.*I,9.978081224054443*^-41+0.*I,2.3095045500512507*^-41+0.*I,5.317215749306174*^-42+0.*I
-0.37267312469759056+0.*I,-0.33686050429579095+0.*I,-0.05802975578148255+0.*I,0.21487433006276116+0.*I,0.29112898920840397+0.*I,0.15778325033266974+0.*I,-0.06388361765806784+0.*I,-0.2325228090056327+0.*I,-0.2712266121519712+0.*I,-0.18509757199859633+0.*I,-0.03056778786985327+0.*I,0.127044147999098+0.*I,0.242354170368793+0.*I,0.2984677232375373+0.*I,0.30109701119301646+0.*I,0.2673853963320445+0.*I,0.21611990272487408+0.*I,0.16204989923354993+0.*I,0.11411291222830548+0.*I,0.07611778840680937+0.*I,0.04840270771142972+0.*I,0.029486575512010622+0.*I,0.017276597225362466+0.*I,0.009767199265013965+0.*I,0.005342307658917274+0.*I,0.0028335321608247387+0.*I,0.0014602381253507215+0.*I,0.0007324222754513097+0.*I,0.00035809521412433144+0.*I,0.0001708904509074541+0.*I,0.00007969684200173105+0.*I,0.00003636120684152549+0.*I,0.000016245566764489054+0.*I,7.114072499768031*^-6+0.*I,3.055926750133388*^-6+0.*I,1.2886481483934311*^-6+0.*I,5.3381734438107*^-7+0.*I,2.173680124614663*^-7+0.*I,8.70564567863147*^-8+0.*I,3.4312210453201574*^-8+0.*I,1.3315661255387208*^-8+0.*I,5.090409115024365*^-9+0.*I,1.9178520493283204*^-9+0.*I,7.124177248216958*^-10+0.*I,2.610270485165148*^-10+0.*I,9.436949784145948*^-11+0.*I,3.367660192969559*^-11+0.*I,1.1866489491225366*^-11+0.*I,4.130027177312468*^-12+0.*I,1.4202096898780965*^-12+0.*I,4.826659987027111*^-13+0.*I,1.621643384892535*^-13+0.*I,5.3875655589614015*^-14+0.*I,1.7703832577825635*^-14+0.*I,5.755507603665133*^-15+0.*I,1.851574342537882*^-15+0.*I,5.895697571388881*^-16+0.*I,1.8584767573419529*^-16+0.*I,5.80088978835183*^-17+0.*I,1.7932126536993713*^-17+0.*I,5.490975985907347*^-18+0.*I,1.6658106571728005*^-18+0.*I,5.007661031448979*^-19+0.*I,1.4919336333586619*^-19+0.*I,4.405942963524114*^-20+0.*I,1.2899416030035595*^-20+0.*I,3.744619843518682*^-21+0.*I,1.0779891849961285*^-21+0.*I,3.0778711612946135*^-22+0.*I,8.71714390190179*^-23+0.*I,2.4493013740844798*^-23+0.*I,6.828245844238647*^-24+0.*I,1.8889825449190506*^-24+0.*I,5.186208054160745*^-25+0.*I,1.4132691495098925*^-25+0.*I,3.822971331302965*^-26+0.*I,1.0266567404493963*^-26+0.*I,2.737429988987303*^-27+0.*I,7.247671288195608*^-28+0.*I,1.9056124864572688*^-28+0.*I,4.976145326710437*^-29+0.*I,1.2906677771794144*^-29+0.*I,3.325357260854609*^-30+0.*I,8.511439447869032*^-31+0.*I,2.16444220249683*^-31+0.*I,5.468946718215628*^-32+0.*I,1.3731298829492418*^-32+0.*I,3.426134284591401*^-33+0.*I,8.496023818995215*^-34+0.*I,2.094009026746217*^-34+0.*I,5.130089854185202*^-35+0.*I,1.2493563302242548*^-35+0.*I,3.024775773504828*^-36+0.*I,7.280738499490389*^-37+0.*I,1.74245766945038*^-37+0.*I,4.146504109474283*^-38+0.*I,9.812120681157787*^-39+0.*I,2.3090418831318856*^-39+0.*I,5.404002183925332*^-40+0.*I,1.257882397813413*^-40+0.*I
0.41776591810351305+0.*I,0.1912834711970618+0.*I,-0.17314509261248867+0.*I,-0.29112898920840397+0.*I,-0.11148075540762119+0.*I,0.1486173586035312+0.*I,0.26485764980547105+0.*I,0.17614757783055782+0.*I,-0.02479235430382144+0.*I,-0.19934586518221317+0.*I,-0.258398521938236+0.*I,-0.19310720824368083+0.*I,-0.05163168009616082+0.*I,0.10232840061867332+0.*I,0.2208527600785606+0.*I,0.28333329540485286+0.*I,0.29250076137175013+0.*I,0.263884941001991+0.*I,0.21583937377247295+0.*I,0.16337541919179474+0.*I,0.11594519886008285+0.*I,0.07785013661492973+0.*I,0.0497851141028991+0.*I,0.03047881157664268+0.*I,0.01793593691466584+0.*I,0.01017938457273244+0.*I,0.005587193516931006+0.*I,0.0029727658522651084+0.*I,0.0015363830895680157+0.*I,0.0007726329770923176+0.*I,0.00037866275424233795+0.*I,0.00018110576937079074+0.*I,0.00008463377191500367+0.*I,0.000038686975228758414+0.*I,0.00001731521874280413+0.*I,7.594980921994155*^-6+0.*I,3.267536139896949*^-6+0.*I,1.3798729100977596*^-6+0.*I,5.723830747838975*^-7+0.*I,2.3336977154801745*^-7+0.*I,9.35779037117599*^-8+0.*I,3.692457698539117*^-8+0.*I,1.4344901983475246*^-8+0.*I,5.489479438082208*^-9+0.*I,2.070211424396749*^-9+0.*I,7.697232953741436*^-10+0.*I,2.822711257484874*^-10+0.*I,1.0213526159903676*^-10+0.*I,3.647697220210531*^-11+0.*I,1.2863042553151542*^-11+0.*I,4.4801317754617635*^-12+0.*I,1.541676403744237*^-12+0.*I,5.242973222032027*^-13+0.*I,1.7626438130565385*^-13+0.*I,5.859612054811028*^-14+0.*I,1.9266381806097858*^-14+0.*I,6.267050153874564*^-15+0.*I,2.0172421092050957*^-15+0.*I,6.426589926998869*^-16+0.*I,2.026855173120311*^-16+0.*I,6.329545300576769*^-17+0.*I,1.9575575886845076*^-17+0.*I,5.99694519367636*^-18+0.*I,1.8201083626899993*^-18+0.*I,5.473829101224566*^-19+0.*I,1.6314901627217089*^-19+0.*I,4.819996334635813*^-20+0.*I,1.4117093225221737*^-20+0.*I,4.0996344565273114*^-21+0.*I,1.1806168717653865*^-21+0.*I,3.372076670372214*^-22+0.*I,9.553644949234035*^-23+0.*I,2.6852247525980046*^-23+0.*I,7.488363957514162*^-24+0.*I,2.0722452058341977*^-24+0.*I,5.69108051465209*^-25+0.*I,1.5513065294707784*^-25+0.*I,4.1975727468842005*^-26+0.*I,1.1275700847331887*^-26+0.*I,3.007316749144897*^-27+0.*I,7.9643331000268595*^-28+0.*I,2.0945817659322053*^-28+0.*I,5.470974939101934*^-29+0.*I,1.4193592359087292*^-29+0.*I,3.657797963621315*^-30+0.*I,9.364517589209355*^-31+0.*I,2.3819186531881805*^-31+0.*I,6.019782402268716*^-32+0.*I,1.5117591466123615*^-32+0.*I,3.7728283762557976*^-33+0.*I,9.357674776765025*^-34+0.*I,2.306844284208074*^-34+0.*I,5.652625639498398*^-35+0.*I,1.3768771088226103*^-35+0.*I,3.3341397384652686*^-36+0.*I,8.026865897086664*^-37+0.*I,1.9213701564488555*^-37+0.*I,4.5730658766742964*^-38+0.*I,1.0823386519758154*^-38+0.*I,2.5474487457311634*^-39+0.*I
-0.41887354499817814+0.*I,-0.0049600246364348176+0.*I,0.2945824434476131+0.*I,0.15778325033266974+0.*I,-0.1486173586035312+0.*I,-0.2604921446782556+0.*I,-0.10275771001390695+0.*I,0.13676919784354885+0.*I,0.24766910662358899+0.*I,0.1666119591112435+0.*I,-0.02283400965838777+0.*I,-0.18964775020575328+0.*I,-0.2473918289458574+0.*I,-0.1858532874980028+0.*I,-0.05021014442366923+0.*I,0.09844370168541365+0.*I,0.21356573552921407+0.*I,0.27476017290580335+0.*I,0.28427484144057835+0.*I,0.25693981948419214+0.*I,0.21049823287542885+0.*I,0.15956040740458405+0.*I,0.11338271435956421+0.*I,0.0762175536933504+0.*I,0.04879223986498771+0.*I,0.029899600905999104+0.*I,0.017610561366775947+0.*I,0.010002816890208936+0.*I,0.005494391466199349+0.*I,0.002925418989941312+0.*I,0.0015128898457902645+0.*I,0.0007612767174815422+0.*I,0.0003733072206187547+0.*I,0.00017863855046424169+0.*I,0.00008352216203168206+0.*I,0.00003819664512040228+0.*I,0.000017103272964613727+0.*I,7.505127907867711*^-6+0.*I,3.230146453225817*^-6+0.*I,1.3645904235319923*^-6+0.*I,5.662433842123944*^-7+0.*I,2.3094386068414933*^-7+0.*I,9.263465649435989*^-8+0.*I,3.656347664885122*^-8+0.*I,1.4208727445116326*^-8+0.*I,5.438870202859429*^-9+0.*I,2.051666836117559*^-9+0.*I,7.630208300048442*^-10+0.*I,2.7988084982899745*^-10+0.*I,1.0129383877558255*^-10+0.*I,3.618450211464847*^-11+0.*I,1.2762629594205862*^-11+0.*I,4.446069615723174*^-12+0.*I,1.5302566966358543*^-12+0.*I,5.205123893349496*^-13+0.*I,1.750238830745134*^-13+0.*I,5.819398000672895*^-14+0.*I,1.9137406272309222*^-14+0.*I,6.226116173434917*^-15+0.*I,2.004383237233989*^-15+0.*I,6.386599590216941*^-16+0.*I,2.0145403605648008*^-16+0.*I,6.291987096668521*^-17+0.*I,1.9462109698474484*^-17+0.*I,5.96298344879992*^-18+0.*I,1.8100355748928273*^-18+0.*I,5.444220558804413*^-19+0.*I,1.6228631411090932*^-19+0.*I,4.7950763581318424*^-20+0.*I,1.404571902258421*^-20+0.*I,4.0793621301438*^-21+0.*I,1.1749061072626047*^-21+0.*I,3.3561189479931227*^-22+0.*I,9.509407580135158*^-23+0.*I,2.6730571973307615*^-23+0.*I,7.455154238204811*^-24+0.*I,2.0632497026668677*^-24+0.*I,5.666896240401507*^-25+0.*I,1.5448524328763994*^-25+0.*I,4.1804734327237254*^-26+0.*I,1.1230722095094928*^-26+0.*I,2.9955687221597045*^-27+0.*I,7.933861632650182*^-28+0.*I,2.086732418034706*^-28+0.*I,5.450892091886533*^-29+0.*I,1.4142552778484188*^-29+0.*I,3.644912010058805*^-30+0.*I,9.332196186480483*^-31+0.*I,2.3738636901701594*^-31+0.*I,5.999835695496206*^-32+0.*I,1.5068506687411435*^-32+0.*I,3.760824451788762*^-33+0.*I,9.328498329519345*^-34+0.*I,2.2997956424855006*^-34+0.*I,5.635698924194094*^-35+0.*I,1.372836342304062*^-35+0.*I,3.324549983915139*^-36+0.*I,8.004238633505625*^-37+0.*I,1.916061741729189*^-37+0.*I,4.5606826818160667*^-38+0.*I
0.38339128341539963+0.*I,-0.166464541601527+0.*I,-0.27249239940221986+0.*I,0.06388361765806784+0.*I,0.26485764980547105+0.*I,0.10275771001390695+0.*I,-0.166438913593369+0.*I,-0.23617465993906414+0.*I,-0.06876189556012877+0.*I,0.150833002674599+0.*I,0.2359948831570614+0.*I,0.1426655278629023+0.*I,-0.041766848298244674+0.*I,-0.1940410276097187+0.*I,-0.2379386810468542+0.*I,-0.16949386609571387+0.*I,-0.034716953689973344+0.*I,0.10799912270622214+0.*I,0.2157043092749642+0.*I,0.27069602370999374+0.*I,0.2764385964251272+0.*I,0.24776189196101628+0.*I,0.2017567143359833+0.*I,0.15222962628373732+0.*I,0.10777599800649174+0.*I,0.07222989998853338+0.*I,0.046122190178805644+0.*I,0.028202151485297308+0.*I,0.016579585834099103+0.*I,0.009401723167482454+0.*I,0.005156700912037134+0.*I,0.0027420545287745826+0.*I,0.001416408444865967+0.*I,0.0007119767363316403+0.*I,0.0003487977049155865+0.*I,0.00016676413170604962+0.*I,0.00007790781463336823+0.*I,0.00003560279351686933+0.*I,0.00001593096631047363+0.*I,6.986292247271764*^-6+0.*I,3.005079717918982*^-6+0.*I,1.268815851402088*^-6+0.*I,5.26232333238773*^-7+0.*I,2.1452258803967747*^-7+0.*I,8.600923917342673*^-8+0.*I,3.3934052462303556*^-8+0.*I,1.3181677003606343*^-8+0.*I,5.043837884962661*^-9+0.*I,1.9019763242371353*^-9+0.*I,7.071127867594154*^-10+0.*I,2.5929076787059046*^-10+0.*I,9.38135226088573*^-11+0.*I,3.350271566054112*^-11+0.*I,1.1813499250495295*^-11+0.*I,4.114349663352257*^-12+0.*I,1.4157316941622064*^-12+0.*I,4.814423553704337*^-13+0.*I,1.6184959244019353*^-13+0.*I,5.3801904583259046*^-14+0.*I,1.7689351720447207*^-14+0.*I,5.753856472247269*^-15+0.*I,1.851991628169692*^-15+0.*I,5.899941164383353*^-16+0.*I,1.8607018587613685*^-16+0.*I,5.810511763338031*^-17+0.*I,1.7969871579700558*^-17+0.*I,5.504904124389631*^-18+0.*I,1.6707321392847008*^-18+0.*I,5.024482300821301*^-19+0.*I,1.4975302729502392*^-19+0.*I,4.4241459372244444*^-20+0.*I,1.295746635257714*^-20+0.*I,3.762811518848989*^-21+0.*I,1.0836006601453772*^-21+0.*I,3.094931606869259*^-22+0.*I,8.768320622272824*^-23+0.*I,2.4644614030031953*^-23+0.*I,6.87262584655848*^-24+0.*I,1.9018295079622075*^-24+0.*I,5.223001293363139*^-25+0.*I,1.4236992520454877*^-25+0.*I,3.852249007514281*^-26+0.*I,1.034797535734446*^-26+0.*I,2.7598593903051097*^-27+0.*I,7.308922391861033*^-28+0.*I,1.9221957041356001*^-28+0.*I,5.020668466240327*^-29+0.*I,1.3025243694437787*^-29+0.*I,3.356681379172106*^-30+0.*I,8.593554747569005*^-31+0.*I,2.1858056522304085*^-31+0.*I,5.524115279540844*^-32+0.*I,1.3872732054183502*^-32+0.*I,3.4621351860726156*^-33+0.*I,8.587022814746633*^-34+0.*I,2.116853287509504*^-34+0.*I,5.187052223866737*^-35+0.*I,1.2634661013925708*^-35+0.*I,3.059499079415659*^-36+0.*I,7.36564430027696*^-37+0.*I
-0.32488386448115186+0.*I,0.2859695080405219+0.*I,0.14192966214033886+0.*I,-0.2325228090056327+0.*I,-0.17614757783055782+0.*I,0.13676919784354885+0.*I,0.23617465993906414+0.*I,0.03369431721456683+0.*I,-0.1942128437943179+0.*I,-0.20578379625367405+0.*I,-0.01970096882956798+0.*I,0.17494118427470728+0.*I,0.22218604226908106+0.*I,0.10751078070184078+0.*I,-0.07278739939168755+0.*I,-0.20467830614631907+0.*I,-0.22683166542376781+0.*I,-0.1456203835602499+0.*I,-0.009602879627152524+0.*I,0.1259883158097509+0.*I,0.2233071022599866+0.*I,0.2688535006562731+0.*I,0.26826725364865656+0.*I,0.2367164747325191+0.*I,0.1905456515452498+0.*I,0.1424702338641098+0.*I,0.10012123212990216+0.*I,0.06668382056804092+0.*I,0.04235484449231486+0.*I,0.02577913183159877+0.*I,0.015093653393824893+0.*I,0.00852824634499301+0.*I,0.004662501726797719+0.*I,0.002472037971179897+0.*I,0.0012735508650290734+0.*I,0.0006386202837762961+0.*I,0.0003121668087619511+0.*I,0.00014894574408589876+0.*I,0.00006945217701912042+0.*I,0.000031683102526847575+0.*I,0.000014153943144957586+0.*I,6.197565896581937*^-6+0.*I,2.6620247546612404*^-6+0.*I,1.122470306873156*^-6+0.*I,4.649527905303161*^-7+0.*I,1.8931767621716275*^-7+0.*I,7.581916981239862*^-8+0.*I,2.988215764772745*^-8+0.*I,1.1596142677061103*^-8+0.*I,4.432952499010547*^-9+0.*I,1.6701167100516283*^-9+0.*I,6.203821447558865*^-10+0.*I,2.2730252797386183*^-10+0.*I,8.217613910847813*^-11+0.*I,2.932504574682171*^-11+0.*I,1.0333083139818183*^-11+0.*I,3.596322070517744*^-12+0.*I,1.2366785350869234*^-12+0.*I,4.202912373528253*^-13+0.*I,1.4120783183505572*^-13+0.*I,4.691332957975811*^-14+0.*I,1.5415998001595206*^-14+0.*I,5.011745386353585*^-15+0.*I,1.6123074003343165*^-15+0.*I,5.133853706293362*^-16+0.*I,1.6183306576068107*^-16+0.*I,5.051342149023061*^-17+0.*I,1.5615151157416378*^-17+0.*I,4.781523851218501*^-18+0.*I,1.4505908702696068*^-18+0.*I,4.3607066038458935*^-19+0.*I,1.2991945515806395*^-19+0.*I,3.8367754848869914*^-20+0.*I,1.1233121840590404*^-20+0.*I,3.2609273302437*^-21+0.*I,9.387518561762298*^-22+0.*I,2.680340094351996*^-22+0.*I,7.591310892039919*^-23+0.*I,2.1329855413718252*^-23+0.*I,5.9464528259549626*^-24+0.*I,1.6450531405236103*^-24+0.*I,4.516531975025889*^-25+0.*I,1.230787861105817*^-25+0.*I,3.329373654540784*^-26+0.*I,8.941078927477792*^-27+0.*I,2.3840252350148015*^-27+0.*I,6.312036001964797*^-28+0.*I,1.6596201858024734*^-28+0.*I,4.333814303020198*^-29+0.*I,1.1240737826699904*^-29+0.*I,2.8961546644979283*^-30+0.*I,7.4129235792433*^-31+0.*I,1.8851050184136854*^-31+0.*I,4.7631720933553536*^-32+0.*I,1.1959339632550285*^-32+0.*I,2.9840282964686866*^-33+0.*I,7.39975306480968*^-34+0.*I,1.823824219659106*^-34+0.*I,4.468196842692332*^-35+0.*I,1.0881694169036503*^-35+0.*I
