0.11361397508152953+0.*I,0.23695794116471292+0.*I,0.3494586402180535+0.*I,0.42079896996411814+0.*I,0.43881774885253383+0.*I,0.4092971265707128+0.*I,0.3484998401957252+0.*I,0.27472177005875364+0.*I,0.2025758152082677+0.*I,0.1408334613386195+0.*I,0.09288495307855998+0.*I,0.05841017887374845+0.*I,0.035167170412722625+0.*I,0.02034254392968403+0.*I,0.011339156710981114+0.*I,0.006106250837810522+0.*I,0.0031838614609790952+0.*I,0.0016105314652276916+0.*I,0.0007917215647363079+0.*I,0.0003788219947413055+0.*I,0.00017666873586454085+0.*I,0.0000804062053784471+0.*I,0.000035753432231007+0.*I,0.000015548673136947408+0.*I,6.6195310835459535*^-6+0.*I,2.761192812604748*^-6+0.*I,1.1294046539524424*^-6+0.*I,4.5332242537516666*^-7+0.*I,1.786766086269221*^-7+0.*I,6.920033781305614*^-8+0.*I,2.635039318780059*^-8+0.*I,9.870650297175561*^-9+0.*I,3.639236581357243*^-9+0.*I,1.3212738269268508*^-9+0.*I,4.725990957884413*^-10+0.*I,1.6660896901000842*^-10+0.*I,5.7914410393992274*^-11+0.*I,1.9857532865910508*^-11+0.*I,6.7185105652345506*^-12+0.*I,2.2437796955846244*^-12+0.*I,7.399284579177329*^-13+0.*I,2.4101124998211274*^-13+0.*I,7.756256855445017*^-14+0.*I,2.4669336424882642*^-14+0.*I,7.756586538055034*^-15+0.*I,2.4115923526525998*^-15+0.*I,7.415910757788043*^-16+0.*I,2.2560830293278703*^-16+0.*I,6.791629291969508*^-17+0.*I,2.0235570152906924*^-17+0.*I,5.968565387522893*^-18+0.*I,1.7431083398307196*^-18+0.*I,5.041528442728538*^-19+0.*I,1.4443212455140919*^-19+0.*I,4.0992691338133535*^-20+0.*I,1.1528282238834621*^-20+0.*I,3.212995369861719*^-21+0.*I,8.875895585278386*^-22+0.*I,2.430735482264415*^-22+0.*I,6.600110513352856*^-23+0.*I,1.7771132095199447*^-23+0.*I,4.745584275283432*^-24+0.*I,1.2569944446144484*^-24+0.*I,3.302954539707094*^-25+0.*I,8.610970909696542*^-26+0.*I,2.227588445238847*^-26+0.*I,5.718768304097057*^-27+0.*I,1.4571511817721874*^-27+0.*I,3.6854427502573243*^-28+0.*I,9.25347032637971*^-29+0.*I,2.3067213185695777*^-29+0.*I,5.7095971602910194*^-30+0.*I,1.4033911461396008*^-30+0.*I,3.425759059988035*^-31+0.*I,8.30578084774358*^-32+0.*I,2.0002733504012715*^-32+0.*I,4.785442094653922*^-33+0.*I,1.1374078352785811*^-33+0.*I,2.686014959234293*^-34+0.*I,6.302812594377884*^-35+0.*I,1.469700741901523*^-35+0.*I,3.4058531353827026*^-36+0.*I,7.844377823971593*^-37+0.*I,1.7958041457370828*^-37+0.*I,4.086569031441787*^-38+0.*I,9.244616279835247*^-39+0.*I,2.079118182909257*^-39+0.*I,4.648994827510136*^-40+0.*I,1.0336112786653263*^-40+0.*I,2.28508178831308*^-41+0.*I,5.023657320040854*^-42+0.*I,1.0983451172459468*^-42+0.*I,2.388275496080725*^-43+0.*I,5.165144326226879*^-44+0.*I,1.111112535170619*^-44+0.*I,2.377583385638982*^-45+0.*I,5.0610386450150316*^-46+0.*I,1.071749523545977*^-46+0.*I,2.2579783526850646*^-47+0.*I,4.73305650707639*^-48+0.*I
-0.23695794116471292+0.*I,-0.38059517340330173+0.*I,-0.39373606164335967+0.*I,-0.27235537770346613+0.*I,-0.07361825807921236+0.*I,0.12757953224669022+0.*I,0.27572362997465655+0.*I,0.3490729785510053+0.*I,0.35453012217660623+0.*I,0.313999433538684+0.*I,0.25162986133353604+0.*I,0.18624188620481294+0.*I,0.12899270976518268+0.*I,0.08436979666862195+0.*I,0.052465421957670386+0.*I,0.031180919257749524+0.*I,0.017784612006727527+0.*I,0.009768406977530165+0.*I,0.005181659529593028+0.*I,0.0026609476863233192+0.*I,0.0013256759407363477+0.*I,0.0006418993930273219+0.*I,0.00030256971611881126+0.*I,0.00013903849037772738+0.*I,0.00006236666666265845+0.*I,0.000027338799048483777+0.*I,0.000011723843613383322+0.*I,4.9230909857886*^-6+0.*I,2.026101578709969*^-6+0.*I,8.17875937154964*^-7+0.*I,3.240684051093134*^-7+0.*I,1.26126149217436*^-7+0.*I,4.8246689806818224*^-8+0.*I,1.8150119934089874*^-8+0.*I,6.718612171485472*^-9+0.*I,2.448447493741186*^-9+0.*I,8.788651571991251*^-10+0.*I,3.1086392490146295*^-10+0.*I,1.0839765395526266*^-10+0.*I,3.727736656691598*^-11+0.*I,1.2647683835118822*^-11+0.*I,4.235190948155487*^-12+0.*I,1.4001637594917415*^-12+0.*I,4.571604006814676*^-13+0.*I,1.4746041219311584*^-13+0.*I,4.700304892887976*^-14+0.*I,1.4809522520581425*^-14+0.*I,4.613554390284745*^-15+0.*I,1.4214111820855792*^-15+0.*I,4.332099198431342*^-16+0.*I,1.3063880531087015*^-16+0.*I,3.898858467467923*^-17+0.*I,1.1518251257620483*^-17+0.*I,3.3690545764142306*^-18+0.*I,9.758589935527075*^-19+0.*I,2.799660797652166*^-19+0.*I,7.956861057814122*^-20+0.*I,2.2406390092417893*^-20+0.*I,6.25271658083085*^-21+0.*I,1.7294287540829667*^-21+0.*I,4.741781639788573*^-22+0.*I,1.288993945325434*^-22+0.*I,3.474512905922352*^-23+0.*I,9.288206426743*^-24+0.*I,2.4627697097391924*^-24+0.*I,6.4777917604106015*^-25+0.*I,1.690428443236785*^-25+0.*I,4.3771042042340533*^-26+0.*I,1.1247325495601516*^-26+0.*I,2.8683645175104723*^-27+0.*I,7.260909520630097*^-28+0.*I,1.8245962439935227*^-28+0.*I,4.552056861471344*^-29+0.*I,1.1276088924271451*^-29+0.*I,2.773720618457513*^-30+0.*I,6.7758320425969355*^-31+0.*I,1.6439907462862193*^-31+0.*I,3.9619859778181627*^-32+0.*I,9.485107771520864*^-33+0.*I,2.2559282859302755*^-33+0.*I,5.330880182003722*^-34+0.*I,1.2516968053462847*^-34+0.*I,2.9205256425733125*^-35+0.*I,6.772028075116086*^-36+0.*I,1.5606505354485517*^-36+0.*I,3.5748209979639187*^-37+0.*I,8.139475081923736*^-38+0.*I,1.8423110061966887*^-38+0.*I,4.1455695364967715*^-39+0.*I,9.274483321344355*^-40+0.*I,2.063043480849451*^-40+0.*I,4.56318831386284*^-41+0.*I,1.0036847793406823*^-41+0.*I,2.1954431234026333*^-42+0.*I,4.77605505920513*^-43+0.*I,1.0333906884295454*^-43+0.*I,2.2239913597282765*^-44+0.*I,4.761016541720922*^-45+0.*I,1.013884580529359*^-45+0.*I,2.1479455368798178*^-46+0.*I
0.3494586402180535+0.*I,0.39373606164335967+0.*I,0.20007525287735317+0.*I,-0.08056447798778028+0.*I,-0.27659861537406655+0.*I,-0.3045512486973087+0.*I,-0.18565491225730998+0.*I,0.0010290605963039045+0.*I,0.17529530350835512+0.*I,0.28899478099779824+0.*I,0.3310277193838201+0.*I,0.31546024772882497+0.*I,0.26596291482368106+0.*I,0.2044420639311404+0.*I,0.1458470305474479+0.*I,0.09769776784834158+0.*I,0.06196473224493164+0.*I,0.03744444767145593+0.*I,0.021663461030457642+0.*I,0.012046659470751375+0.*I,0.006459587324152677+0.*I,0.0033490265627972144+0.*I,0.0016827184731610823+0.*I,0.0008210139303058703+0.*I,0.00038966692341785633+0.*I,0.000180181003454216+0.*I,0.0000812814601597115+0.*I,0.000035815721438176866+0.*I,0.00001543248441127667+0.*I,6.508985448551593*^-6+0.*I,2.6896932795465435*^-6+0.*I,1.0898514313071708*^-6+0.*I,4.333517900381147*^-7+0.*I,1.6921171448580501*^-7+0.*I,6.492644890589225*^-8+0.*I,2.449507244570483*^-8+0.*I,9.091758331643676*^-9+0.*I,3.321688950887951*^-9+0.*I,1.1951627445953248*^-9+0.*I,4.2369550931365206*^-10+0.*I,1.4805701717723953*^-10+0.*I,5.10188883921979*^-11+0.*I,1.734316254712155*^-11+0.*I,5.818085482145489*^-12+0.*I,1.9268020456820596*^-12+0.*I,6.301474292128717*^-13+0.*I,2.0357805313460342*^-13+0.*I,6.498788896027994*^-14+0.*I,2.050545268083787*^-14+0.*I,6.3967410822715925*^-15+0.*I,1.9733873105443326*^-15+0.*I,6.021944054917929*^-16+0.*I,1.8181677403671147*^-16+0.*I,5.4325244270832507*^-17+0.*I,1.6066952801263402*^-17+0.*I,4.704561950055571*^-18+0.*I,1.3640957858176914*^-18+0.*I,3.9173585208978355*^-19+0.*I,1.1144077986950667*^-19+0.*I,3.14104329077568*^-20+0.*I,8.773167316352357*^-21+0.*I,2.4286374472706377*^-21+0.*I,6.664403552846105*^-22+0.*I,1.813085780555246*^-22+0.*I,4.891000926744697*^-23+0.*I,1.3084621723403024*^-23+0.*I,3.471908615864819*^-24+0.*I,9.138539453086345*^-25+0.*I,2.3863961389809695*^-25+0.*I,6.183289895771253*^-26+0.*I,1.5898655635862898*^-26+0.*I,4.057100022115751*^-27+0.*I,1.0276253433550497*^-27+0.*I,2.583839155566056*^-28+0.*I,6.449916916468426*^-29+0.*I,1.5986220621431844*^-29+0.*I,3.9344524461975486*^-30+0.*I,9.616392216676058*^-31+0.*I,2.334375855252242*^-31+0.*I,5.628600092626248*^-32+0.*I,1.34815606275424*^-32+0.*I,3.207954790316837*^-33+0.*I,7.584059573483539*^-34+0.*I,1.7815451465208517*^-34+0.*I,4.1586156199094307*^-35+0.*I,9.646992580539966*^-36+0.*I,2.2241282953761036*^-36+0.*I,5.096653879638475*^-37+0.*I,1.1609132240627213*^-37+0.*I,2.6286624384373504*^-38+0.*I,5.917260931001945*^-39+0.*I,1.324302342638994*^-39+0.*I,2.9468843966626707*^-40+0.*I,6.520440163768643*^-41+0.*I,1.434684111949363*^-41+0.*I,3.1392673530465725*^-42+0.*I,6.831552965523999*^-43+0.*I,1.4786166798886773*^-43+0.*I,3.183186847048222*^-44+0.*I,6.816537598052343*^-45+0.*I
-0.42079896996411814+0.*I,-0.27235537770346613+0.*I,0.08056447798778028+0.*I,0.29708658827258383+0.*I,0.240037069301518+0.*I,0.009636669735325681+0.*I,-0.20714502121585956+0.*I,-0.284831701306536+0.*I,-0.20940056230044066+0.*I,-0.04437132765110597+0.*I,0.12902440476046792+0.*I,0.2540098575780533+0.*I,0.3106625085993872+0.*I,0.3074680118839352+0.*I,0.2660243222148312+0.*I,0.20848156921722014+0.*I,0.15100879079847435+0.*I,0.10241701211797496+0.*I,0.06563383628410434+0.*I,0.04001258662633151+0.*I,0.023326059458819635+0.*I,0.013057747124802493+0.*I,0.007042969308384528+0.*I,0.0036706164307769257+0.*I,0.001852962486129781+0.*I,0.0009079074119322113+0.*I,0.0004325638256320028+0.*I,0.00020071704878602505+0.*I,0.00009083588320833449+0.*I,0.00004014377988064919+0.*I,0.000017344437824109282+0.*I,7.333814764027022*^-6+0.*I,3.0376213597121434*^-6+0.*I,1.2335098035364599*^-6+0.*I,4.914706387727161*^-7+0.*I,1.9227041606855333*^-7+0.*I,7.390562219762126*^-8+0.*I,2.7929409878100795*^-8+0.*I,1.0382828049000344*^-8+0.*I,3.799029613144549*^-9+0.*I,1.3688350956295053*^-9+0.*I,4.859097646857083*^-10+0.*I,1.7001151340593667*^-10+0.*I,5.86543335524395*^-11+0.*I,1.996142144677963*^-11+0.*I,6.7036831857586844*^-12+0.*I,2.222381176001762*^-12+0.*I,7.275302887733927*^-13+0.*I,2.3526001191088666*^-13+0.*I,7.516919483480523*^-14+0.*I,2.3738341110647742*^-14+0.*I,7.411354774420231*^-15+0.*I,2.288201428830456*^-15+0.*I,6.987919429577908*^-16+0.*I,2.1113554640309412*^-16+0.*I,6.312960581734121*^-17+0.*I,1.8683461238602656*^-17+0.*I,5.4742488048653825*^-18+0.*I,1.5882593734253333*^-18+0.*I,4.563849909940534*^-19+0.*I,1.2990755840971756*^-19+0.*I,3.663597024913032*^-20+0.*I,1.0238241923323491*^-20+0.*I,2.8356915069223453*^-21+0.*I,7.78533694279069*^-22+0.*I,2.1190791791178396*^-22+0.*I,5.719163359234513*^-23+0.*I,1.5307187080700278*^-23+0.*I,4.063458266521263*^-24+0.*I,1.070019590005996*^-24+0.*I,2.7953698699335558*^-25+0.*I,7.245907551975187*^-26+0.*I,1.863823957892428*^-26+0.*I,4.758023674406298*^-27+0.*I,1.2056115085626395*^-27+0.*I,3.0324611381816733*^-28+0.*I,7.572456030741853*^-29+0.*I,1.8774880025246586*^-29+0.*I,4.6223243910106435*^-30+0.*I,1.1301321279127061*^-30+0.*I,2.7442590143792155*^-31+0.*I,6.618940031774391*^-32+0.*I,1.585837067203109*^-32+0.*I,3.774624132582961*^-33+0.*I,8.92629307988113*^-34+0.*I,2.0974283954918766*^-34+0.*I,4.897304152214851*^-35+0.*I,1.1363586254737834*^-35+0.*I,2.6205699730309467*^-36+0.*I,6.006630316415326*^-37+0.*I,1.368525295766892*^-37+0.*I,3.0995079617384107*^-38+0.*I,6.978806602224186*^-39+0.*I,1.5622402204569105*^-39+0.*I,3.4771368665192524*^-40+0.*I,7.695405080096021*^-41+0.*I,1.693575964484322*^-41+0.*I,3.7065385251123264*^-42+0.*I,8.067696305712233*^-43+0.*I,1.7465206105351165*^-43+0.*I
0.43881774885253383+0.*I,0.07361825807921236+0.*I,-0.27659861537406655+0.*I,-0.240037069301518+0.*I,0.046771036404589676+0.*I,0.25832028628129544+0.*I,0.22781751506569559+0.*I,0.02300120206108639+0.*I,-0.18444567750250784+0.*I,-0.2678295179407223+0.*I,-0.20470651006734544+0.*I,-0.05092389078893934+0.*I,0.11599277844413794+0.*I,0.2394208878878452+0.*I,0.2978043896669854+0.*I,0.29774505206482776+0.*I,0.25948809128596395+0.*I,0.20451004820827956+0.*I,0.14881498813180297+0.*I,0.10131968835494028+0.*I,0.0651459730702564+0.*I,0.03982983152887232+0.*I,0.023278579401801492+0.*I,0.01306065343040605+0.*I,0.007058830221743368+0.*I,0.0036856218477092063+0.*I,0.0018636324246799221+0.*I,0.000914521952796655+0.*I,0.00043632188320300274+0.*I,0.00020272034827300997+0.*I,0.00009185113538587044+0.*I,0.000040637019782542945+0.*I,0.00001757546709461952+0.*I,7.4385739158205985*^-6+0.*I,3.0837525565549623*^-6+0.*I,1.2532862434278102*^-6+0.*I,4.997409579360071*^-7+0.*I,1.9564981644813443*^-7+0.*I,7.525679780711688*^-8+0.*I,2.8458664623032294*^-8+0.*I,1.0586137318316965*^-8+0.*I,3.875693975293623*^-9+0.*I,1.3972361199969925*^-9+0.*I,4.962540883992963*^-10+0.*I,1.7371823928695076*^-10+0.*I,5.996190536364513*^-11+0.*I,2.041575131415919*^-11+0.*I,6.8592554420906825*^-12+0.*I,2.2749049094174653*^-12+0.*I,7.450220720994847*^-13+0.*I,2.4100841072252764*^-13+0.*I,7.703412009994824*^-14+0.*I,2.4335836537738382*^-14+0.*I,7.600464434075676*^-15+0.*I,2.347349090632471*^-15+0.*I,7.170787193118721*^-16+0.*I,2.1672586146719138*^-16+0.*I,6.48198612034736*^-17+0.*I,1.918904914135262*^-17+0.*I,5.623898288923982*^-18+0.*I,1.632101217964193*^-18+0.*I,4.691004959494396*^-19+0.*I,1.3355931160132005*^-19+0.*I,3.767464604484818*^-20+0.*I,1.0530895211659254*^-20+0.*I,2.9173877554538723*^-21+0.*I,8.011334296415457*^-22+0.*I,2.181042013703325*^-22+0.*I,5.887569200273543*^-23+0.*I,1.5760971447840057*^-23+0.*I,4.184706221121076*^-24+0.*I,1.1021484578852652*^-24+0.*I,2.8798148555684815*^-25+0.*I,7.466083024785497*^-26+0.*I,1.9207797365958845*^-26+0.*I,4.904219734795204*^-27+0.*I,1.2428520491236583*^-27+0.*I,3.1266133213550206*^-28+0.*I,7.808737118267981*^-29+0.*I,1.9363534089477*^-29+0.*I,4.767927595694746*^-30+0.*I,1.1658928997640009*^-30+0.*I,2.831478235721315*^-31+0.*I,6.830206130459482*^-32+0.*I,1.636664875837102*^-32+0.*I,3.8960936832641524*^-33+0.*I,9.214674514754373*^-34+0.*I,2.1654488130204625*^-34+0.*I,5.056716023808376*^-35+0.*I,1.1734820179373751*^-35+0.*I,2.7064823201703265*^-36+0.*I,6.204226626543279*^-37+0.*I,1.413695380261589*^-37+0.*I,3.202145083350805*^-38+0.*I,7.210637524449775*^-39+0.*I,1.6142976435402514*^-39+0.*I,3.5933536061132367*^-40+0.*I,7.953369027802705*^-41+0.*I,1.7505113854532889*^-41+0.*I,3.831497503668971*^-42+0.*I
-0.4092971265707128+0.*I,0.12757953224669022+0.*I,0.3045512486973087+0.*I,0.009636669735325681+0.*I,-0.25832028628129544+0.*I,-0.19417124814595818+0.*I,0.07048416695907976+0.*I,0.24810347870821955+0.*I,0.20113192333960392+0.*I,0.002351957060422565+0.*I,-0.1878328643900843+0.*I,-0.2561307383299784+0.*I,-0.1870805391599809+0.*I,-0.036281571578225806+0.*I,0.12285760220385818+0.*I,0.2380975087768021+0.*I,0.2905910133912387+0.*I,0.28772037172863496+0.*I,0.24922678876439452+0.*I,0.19559021626949172+0.*I,0.14187597401016444+0.*I,0.09635915971303154+0.*I,0.06183520183000044+0.*I,0.037744967583948526+0.*I,0.022030497039023694+0.*I,0.012346345509514661+0.*I,0.006666250785667725+0.*I,0.0034776911638174533+0.*I,0.001757184768961425+0.*I,0.000861719518961236+0.*I,0.0004108893872998338+0.*I,0.0001908042404735004+0.*I,0.00008641132060695113+0.*I,0.00003821403437696352+0.*I,0.000016521128566526298+0.*I,6.989868553957638*^-6+0.*I,2.896798039053463*^-6+0.*I,1.1769545299184084*^-6+0.*I,4.6917528055399396*^-7+0.*I,1.8363663534878598*^-7+0.*I,7.061928371651066*^-8+0.*I,2.6699119877242226*^-8+0.*I,9.929588569478782*^-9+0.*I,3.634631089835986*^-9+0.*I,1.3100958498628253*^-9+0.*I,4.652266346572411*^-10+0.*I,1.6283114309672597*^-10+0.*I,5.6195696068958694*^-11+0.*I,1.9130760630154943*^-11+0.*I,6.426676686372828*^-12+0.*I,2.131171622721475*^-12+0.*I,6.978673404236947*^-13+0.*I,2.2572888284622334*^-13+0.*I,7.214258564173176*^-14+0.*I,2.2788239224936974*^-14+0.*I,7.116437561586871*^-15+0.*I,2.19765835642962*^-15+0.*I,6.712914992991468*^-16+0.*I,2.0287034945372927*^-16+0.*I,6.06709871487991*^-17+0.*I,1.7959450406690408*^-17+0.*I,5.2631418169641406*^-18+0.*I,1.5272989392624782*^-18+0.*I,4.389483694231226*^-19+0.*I,1.2496646189781044*^-19+0.*I,3.5248556571624503*^-20+0.*I,9.85215737005232*^-21+0.*I,2.7291982089577044*^-21+0.*I,7.494136095795484*^-22+0.*I,2.0401280628588762*^-22+0.*I,5.506896710304041*^-23+0.*I,1.4741177783102764*^-23+0.*I,3.913751252328386*^-24+0.*I,1.0307375451529109*^-24+0.*I,2.693103191921872*^-25+0.*I,6.981718155591569*^-26+0.*I,1.7960926909072366*^-26+0.*I,4.585675992018542*^-27+0.*I,1.1620791214326894*^-27+0.*I,2.923302719680134*^-28+0.*I,7.300696194502444*^-29+0.*I,1.8103078696954354*^-29+0.*I,4.457406789947766*^-30+0.*I,1.0899247692404822*^-30+0.*I,2.646895299018362*^-31+0.*I,6.384743011365395*^-32+0.*I,1.529874613771195*^-32+0.*I,3.641768250708159*^-33+0.*I,8.61291398607489*^-34+0.*I,2.0239770010075214*^-34+0.*I,4.7262216635186794*^-35+0.*I,1.0967563268973017*^-35+0.*I,2.5294575603646835*^-36+0.*I,5.79827278008339*^-37+0.*I,1.3211614656832373*^-37+0.*I,2.9924741421343644*^-38+0.*I,6.738336107625862*^-39+0.*I,1.5085248726079044*^-39+0.*I,3.3578316589617663*^-40+0.*I,7.431909847168774*^-41+0.*I
0.3484998401957252+0.*I,-0.27572362997465655+0.*I,-0.18565491225730998+0.*I,0.20714502121585956+0.*I,0.22781751506569559+0.*I,-0.07048416695907976+0.*I,-0.2541856467990217+0.*I,-0.13511840990032883+0.*I,0.11522957608658306+0.*I,0.24433269589793688+0.*I,0.162968400588683+0.*I,-0.036242004425240414+0.*I,-0.2029321011120598+0.*I,-0.24448281631061075+0.*I,-0.1600292625952622+0.*I,-0.008475410013221878+0.*I,0.14138518616601886+0.*I,0.24415537945114912+0.*I,0.28613983795750697+0.*I,0.2769652146310295+0.*I,0.23629562903392184+0.*I,0.1833797415058423+0.*I,0.13186358622220043+0.*I,0.08892822134832164+0.*I,0.0567318638326328+0.*I,0.03445715320752122+0.*I,0.020024926513553146+0.*I,0.011180140962764444+0.*I,0.006016500260716456+0.*I,0.0031294240845683692+0.*I,0.001577007836552424+0.*I,0.0007715019773803709+0.*I,0.0003670677968328736+0.*I,0.00017011481547774167+0.*I,0.00007690052878101305+0.*I,0.000033950727882278565+0.*I,0.00001465510572891464+0.*I,6.191424248477762*^-6+0.*I,2.5624536289892692*^-6+0.*I,1.0398078365341754*^-6+0.*I,4.140183085683927*^-7+0.*I,1.618701506269221*^-7+0.*I,6.218459100051534*^-8+0.*I,2.34873944316172*^-8+0.*I,8.72713423991311*^-9+0.*I,3.1917237079587854*^-9+0.*I,1.1495101324479437*^-9+0.*I,4.078849654510067*^-10+0.*I,1.4265636721985288*^-10+0.*I,4.919864869861434*^-11+0.*I,1.6737611700698647*^-11+0.*I,5.6191739766942634*^-12+0.*I,1.862266868353822*^-12+0.*I,6.094606262899696*^-13+0.*I,1.9702449896740584*^-13+0.*I,6.293546369543446*^-14+0.*I,1.9869859248956378*^-14+0.*I,6.202060590654989*^-15+0.*I,1.914394246279236*^-15+0.*I,5.845049323034291*^-16+0.*I,1.765667664149671*^-16+0.*I,5.27827351891303*^-17+0.*I,1.561820099456484*^-17+0.*I,4.575267530817255*^-18+0.*I,1.3271955166109099*^-18+0.*I,3.813022695685862*^-19+0.*I,1.085175256446994*^-19+0.*I,3.0598722342072936*^-20+0.*I,8.549755084202949*^-21+0.*I,2.367676598111342*^-21+0.*I,6.499474103281504*^-22+0.*I,1.7688359961874616*^-22+0.*I,4.773253791060727*^-23+0.*I,1.2773826540221076*^-23+0.*I,3.390524522486811*^-24+0.*I,8.927092769853326*^-25+0.*I,2.331881722218857*^-25+0.*I,6.043806532041141*^-26+0.*I,1.55444268599127*^-26+0.*I,3.96780155858228*^-27+0.*I,1.0052767721130233*^-27+0.*I,2.5283067214627234*^-28+0.*I,6.312898464150579*^-29+0.*I,1.565049090211566*^-29+0.*I,3.8527527050394285*^-30+0.*I,9.418917104222692*^-31+0.*I,2.286962096514201*^-31+0.*I,5.515507229069747*^-32+0.*I,1.3213556012084551*^-32+0.*I,3.144850035187871*^-33+0.*I,7.436410684493786*^-34+0.*I,1.7472145610786378*^-34+0.*I,4.0792835217658607*^-35+0.*I,9.464785052030076*^-36+0.*I,2.182530963325924*^-36+0.*I,5.002252621758319*^-37+0.*I,1.1396154681715983*^-37+0.*I,2.58089152315693*^-38+0.*I,5.8107249934146294*^-39+0.*I,1.3006779809749901*^-39+0.*I
-0.27472177005875364+0.*I,0.3490729785510053+0.*I,-0.0010290605963039045+0.*I,-0.284831701306536+0.*I,-0.02300120206108639+0.*I,0.24810347870821955+0.*I,0.13511840990032883+0.*I,-0.14767205782723017+0.*I,-0.23528291473902102+0.*I,-0.06194894767879493+0.*I,0.1635657439627067+0.*I,0.2328612057132133+0.*I,0.11251907203853447+0.*I,-0.08382449250353184+0.*I,-0.21960014718818566+0.*I,-0.22757770375179337+0.*I,-0.12426729245903147+0.*I,0.027865671564297086+0.*I,0.16595612227601453+0.*I,0.2530867827624576+0.*I,0.2818852581608728+0.*I,0.2647181289802205+0.*I,0.22114971747931228+0.*I,0.16892109835002367+0.*I,0.11994144772191082+0.*I,0.08005063586777077+0.*I,0.05062187530639771+0.*I,0.030514890802095768+0.*I,0.01761748606009985+0.*I,0.009779071383751926+0.*I,0.005235371025746558+0.*I,0.002710508733690531+0.*I,0.001360181757467899+0.*I,0.0006628913111844653+0.*I,0.00031429425066925397+0.*I,0.00014519151477970256+0.*I,0.00006544042148835195+0.*I,0.000028812398468011853+0.*I,0.000012405604554662625+0.*I,5.228704634742562*^-6+0.*I,2.159246293141383*^-6+0.*I,8.743859134568941*^-7+0.*I,3.4747927722844644*^-7+0.*I,1.3560812128484574*^-7+0.*I,5.200643065249706*^-8+0.*I,1.9611294093703526*^-8+0.*I,7.2757625014980056*^-9+0.*I,2.657068665237913*^-9+0.*I,9.556378128547773*^-10+0.*I,3.386500681568532*^-10+0.*I,1.182946916208814*^-10+0.*I,4.074868151882223*^-11+0.*I,1.3847265196405468*^-11+0.*I,4.643819488647568*^-12+0.*I,1.5374386507024068*^-12+0.*I,5.026594960559463*^-13+0.*I,1.62344999864919*^-13+0.*I,5.1810945509355284*^-14+0.*I,1.6343466345890415*^-14+0.*I,5.0971056263763324*^-15+0.*I,1.5720679675875353*^-15+0.*I,4.796160164970933*^-16+0.*I,1.4477464823345936*^-16+0.*I,4.32479281747405*^-17+0.*I,1.2788082914059457*^-17+0.*I,3.7437126942874596*^-18+0.*I,1.085281784204588*^-18+0.*I,3.1160762628481216*^-19+0.*I,8.86295735695946*^-20+0.*I,2.4976450518563864*^-20+0.*I,6.974898488789887*^-21+0.*I,1.930505921569852*^-21+0.*I,5.296620960327706*^-22+0.*I,1.4407452709695313*^-22+0.*I,3.885973489558592*^-23+0.*I,1.0394375573497894*^-23+0.*I,2.757671234470636*^-24+0.*I,7.257544593300372*^-25+0.*I,1.89494170243042*^-25+0.*I,4.9092474678765787*^-26+0.*I,1.2621159683583587*^-26+0.*I,3.2203242041904787*^-27+0.*I,8.155773055317693*^-28+0.*I,2.0504236999133596*^-28+0.*I,5.117777308410778*^-29+0.*I,1.2683042783434292*^-29+0.*I,3.1211422660088003*^-30+0.*I,7.627710730916296*^-31+0.*I,1.851427634622256*^-31+0.*I,4.4636625554347157*^-32+0.*I,1.0690233343568443*^-32+0.*I,2.5435034068537443*^-33+0.*I,6.012621542050901*^-34+0.*I,1.4122707339086675*^-34+0.*I,3.2963234196520034*^-35+0.*I,7.645990820558613*^-36+0.*I,1.7626387350408503*^-36+0.*I,4.038788296382971*^-37+0.*I,9.198753471246509*^-38+0.*I,2.0827065794980762*^-38+0.*I
