0.03629317475060621+0.*I,0.09346638416786934+0.*I,0.17020445614168317+0.*I,0.2530700675185047+0.*I,0.3258676640251499+0.*I,0.3753070714166645+0.*I,0.3945859381421955+0.*I,0.3840812145843241+0.*I,0.3497104056424753+0.*I,0.3002049039604893+0.*I,0.2444827739041775+0.*I,0.18983767397428267+0.*I,0.14113094938664772+0.*I,0.10080476673417967+0.*I,0.06938211480673825+0.*I,0.04613519768147561+0.*I,0.02970317518230729+0.*I,0.018552775869175028+0.*I,0.011261678569769796+0.*I,0.006653601849549527+0.*I,0.003831530557039559+0.*I,0.002153243417316652+0.*I,0.001182258023023148+0.*I,0.0006348612706509448+0.*I,0.0003337364909277687+0.*I,0.0001718953675793848+0.*I,0.00008681764101437135+0.*I,0.00004302853711228125+0.*I,0.000020941512606457944+0.*I,0.000010014736587209303+0.*I,4.708790683446939*^-6+0.*I,2.178005743482329*^-6+0.*I,9.915497596897162*^-7+0.*I,4.4451664289216425*^-7+0.*I,1.9632655653967432*^-7+0.*I,8.546248354565797*^-8+0.*I,3.66821465004944*^-8+0.*I,1.5530461491302885*^-8+0.*I,6.488182315361301*^-9+0.*I,2.675600222946914*^-9+0.*I,1.0894861405241853*^-9+0.*I,4.381877816992272*^-10+0.*I,1.74126993122573*^-10+0.*I,6.838523676284369*^-11+0.*I,2.6550120636161816*^-11+0.*I,1.0192734783434467*^-11+0.*I,3.870279148990551*^-12+0.*I,1.453864202503244*^-12+0.*I,5.404228541231062*^-13+0.*I,1.9882278316461262*^-13+0.*I,7.24121810817676*^-14+0.*I,2.61130152783576*^-14+0.*I,9.325794325415026*^-15+0.*I,3.2989701081257722*^-15+0.*I,1.156144140942374*^-15+0.*I,4.0147741573524843*^-16+0.*I,1.3816485595522398*^-16+0.*I,4.7129262399520566*^-17+0.*I,1.5937020386037235*^-17+0.*I,5.343325173932367*^-18+0.*I,1.7765051113131498*^-18+0.*I,5.857766094718769*^-19+0.*I,1.91587276299494*^-19+0.*I,6.216227076452849*^-20+0.*I,2.0010934287057115*^-20+0.*I,6.392064808439704*^-21+0.*I,2.026281054877489*^-21+0.*I,6.375184599247489*^-22+0.*I,1.990988678289633*^-22+0.*I,6.172693701766321*^-23+0.*I,1.9000113236531428*^-23+0.*I,5.807075827693477*^-24+0.*I,1.762469990014262*^-24+0.*I,5.312400182389327*^-25+0.*I,1.5903964775768817*^-25+0.*I,4.7293913812284125*^-26+0.*I,1.397104661016267*^-26+0.*I,4.100285157017458*^-27+0.*I,1.195631206584939*^-27+0.*I,3.4642895061251665*^-28+0.*I,9.974695962644957*^-29+0.*I,2.854221278698407*^-29+0.*I,8.117292495701973*^-30+0.*I,2.294576975273152*^-30+0.*I,6.447531468143499*^-31+0.*I,1.8010032216964486*^-31+0.*I,5.001447866105093*^-32+0.*I,1.3809139026124476*^-32+0.*I,3.7910171403247825*^-33+0.*I,1.0348829378746423*^-33+0.*I,2.809315104226261*^-34+0.*I,7.584208085891554*^-35+0.*I,2.0363236656149124*^-35+0.*I,5.437957591510574*^-36+0.*I,1.444449529207032*^-36+0.*I,3.81655083274687*^-37+0.*I,1.0031500906193255*^-37+0.*I,2.623073933382286*^-38+0.*I,6.82382649770784*^-39+0.*I,1.766203986811607*^-39+0.*I
-0.09346638416786934+0.*I,-0.2044122755012988+0.*I,-0.3061487867007616+0.*I,-0.35693256233827586+0.*I,-0.3330719890870204+0.*I,-0.23787195969648778+0.*I,-0.09687255521264225+0.*I,0.0548458660421962+0.*I,0.18573101355429572+0.*I,0.27600880271424677+0.*I,0.31971092562073666+0.*I,0.321965679029238+0.*I,0.29416023775703604+0.*I,0.24925077219184255+0.*I,0.19849604777862528+0.*I,0.14990307444191897+0.*I,0.10804573616888308+0.*I,0.07469007298751346+0.*I,0.0497103836888255+0.*I,0.03195339325344793+0.*I,0.01988841111210306+0.*I,0.012012997141804599+0.*I,0.007054919164599955+0.*I,0.004034942072863731+0.*I,0.0022506955032026523+0.*I,0.0012259976089824718+0.*I,0.0006529149962219836+0.*I,0.0003403056268220753+0.*I,0.00017375460993385768+0.*I,0.00008698238793752106+0.*I,0.00004272634860226828+0.*I,0.000020608384487637905+0.*I,9.767107342913963*^-6+0.*I,4.551249004833861*^-6+0.*I,2.0863522900443955*^-6+0.*I,9.413906930269579*^-7+0.*I,4.1830679203641157*^-7+0.*I,1.8313294434548837*^-7+0.*I,7.902707625274029*^-8+0.*I,3.3628170206189686*^-8+0.*I,1.4116210819587804*^-8+0.*I,5.847643221716762*^-9+0.*I,2.3913494043610656*^-9+0.*I,9.657134762451914*^-10+0.*I,3.852413995267807*^-10+0.*I,1.5185411334457024*^-10+0.*I,5.916329992348133*^-11+0.*I,2.2789137688962883*^-11+0.*I,8.680907182012721*^-12+0.*I,3.2709285360274538*^-12+0.*I,1.219405152636979*^-12+0.*I,4.4987714930069686*^-13+0.*I,1.6428676617757644*^-13+0.*I,5.939691785059897*^-14+0.*I,2.1264944121628044*^-14+0.*I,7.540263321166464*^-15+0.*I,2.6485637482446227*^-15+0.*I,9.217490559913964*^-16+0.*I,3.178829096422394*^-16+0.*I,1.0865382695077007*^-16+0.*I,3.681415724974003*^-17+0.*I,1.2366388747737439*^-17+0.*I,4.119011907271511*^-18+0.*I,1.3605893880615794*^-18+0.*I,4.457636920867568*^-19+0.*I,1.4487172489811198*^-19+0.*I,4.671106649562055*^-20+0.*I,1.4944013925134297*^-20+0.*I,4.744369449085898*^-21+0.*I,1.4948730541417683*^-21+0.*I,4.675133169623235*^-22+0.*I,1.4514274605940258*^-22+0.*I,4.4735755654022424*^-23+0.*I,1.369043941532393*^-23+0.*I,4.160322123702716*^-24+0.*I,1.255526991052474*^-24+0.*I,3.763189256735545*^-25+0.*I,1.1203590755789562*^-25+0.*I,3.3133610125701694*^-26+0.*I,9.734838686441797*^-27+0.*I,2.8416748166910883*^-27+0.*I,8.24217426810579*^-28+0.*I,2.375561383553421*^-28+0.*I,6.804279392490796*^-29+0.*I,1.9369702427167852*^-29+0.*I,5.4805151066807164*^-30+0.*I,1.541378604623691*^-30+0.*I,4.309411075327547*^-31+0.*I,1.1977814052565908*^-31+0.*I,3.309923385478656*^-32+0.*I,9.094274245507721*^-33+0.*I,2.4845985025096093*^-33+0.*I,6.7500992048801756*^-34+0.*I,1.8237148489977358*^-34+0.*I,4.900304135637128*^-35+0.*I,1.3095870159659266*^-35+0.*I,3.481098025314809*^-36+0.*I,9.204358237744816*^-37+0.*I,2.4209756343630582*^-37+0.*I,6.334768345592787*^-38+0.*I
0.17020445614168317+0.*I,0.3061487867007616+0.*I,0.3530917747811158+0.*I,0.2750283286766045+0.*I,0.10175295655457109+0.*I,-0.09346269244556046+0.*I,-0.23559914717448946+0.*I,-0.2811075516431749+0.*I,-0.22852875683358737+0.*I,-0.10862346201874976+0.*I,0.034973425047830194+0.*I,0.16348160353099467+0.*I,0.25297900406479723+0.*I,0.2960729517053405+0.*I,0.29798964462726135+0.*I,0.27062683495859524+0.*I,0.2272361271222144+0.*I,0.1789923875824038+0.*I,0.13354645583980457+0.*I,0.09502982148326176+0.*I,0.06482824314778393+0.*I,0.04256987088710094+0.*I,0.026995432491691097+0.*I,0.016576671671058016+0.*I,0.009878880572309007+0.*I,0.005724840146175532+0.*I,0.003231423872002318+0.*I,0.0017792584298641802+0.*I,0.0009568958825626909+0.*I,0.0005032408942488532+0.*I,0.00025907566685566313+0.*I,0.00013068545592004048+0.*I,0.0000646474086573461+0.*I,0.000031386247446454664+0.*I,0.000014965984403839226+0.*I,7.013543497799975*^-6+0.*I,3.2322360740650224*^-6+0.*I,1.4657161987014639*^-6+0.*I,6.543478565311914*^-7+0.*I,2.877364408213857*^-7+0.*I,1.2468380135638752*^-7+0.*I,5.3265168724555737*^-8+0.*I,2.2442564900908774*^-8+0.*I,9.329644365708952*^-9+0.*I,3.8280641734461245*^-9+0.*I,1.5508305403312774*^-9+0.*I,6.205290006112531*^-10+0.*I,2.4530518837307*^-10+0.*I,9.583538445662497*^-11+0.*I,3.701186152181029*^-11+0.*I,1.4134077578911556*^-11+0.*I,5.338457444076697*^-12+0.*I,1.994762346558999*^-12+0.*I,7.37554724029646*^-13+0.*I,2.6991148150892137*^-13+0.*I,9.778331313748317*^-14+0.*I,3.5076227042286717*^-14+0.*I,1.2460934760990866*^-14+0.*I,4.3848984166736286*^-15+0.*I,1.5286849925261806*^-15+0.*I,5.280820845141917*^-16+0.*I,1.8079334758888077*^-16+0.*I,6.135232222750522*^-17+0.*I,2.064023212091953*^-17+0.*I,6.884909826399868*^-18+0.*I,2.2774292601950903*^-18+0.*I,7.471627625285202*^-19+0.*I,2.4314644725149107*^-19+0.*I,7.849821936796972*^-20+0.*I,2.5144662250216347*^-20+0.*I,7.992435646647707*^-21+0.*I,2.5212237572591604*^-21+0.*I,7.893916264109569*^-22+0.*I,2.4534148800682545*^-22+0.*I,7.569964869633222*^-23+0.*I,2.3190322113870515*^-23+0.*I,7.054302661834708*^-24+0.*I,2.1309775377339575*^-24+0.*I,6.393269449463254*^-25+0.*I,1.9051414328327697*^-25+0.*I,5.639376997347978*^-26+0.*I,1.6583388720242023*^-26+0.*I,4.84497133780839*^-27+0.*I,1.4064408619583614*^-27+0.*I,4.056950258796035*^-28+0.*I,1.1629486536785872*^-28+0.*I,3.3131254659076765*^-29+0.*I,9.381336345269906*^-30+0.*I,2.6404211453449932*^-30+0.*I,7.3874538304569055*^-31+0.*I,2.054755261097873*^-31+0.*I,5.681972201414237*^-32+0.*I,1.5622158178619372*^-32+0.*I,4.270851262222197*^-33+0.*I,1.1610402331264066*^-33+0.*I,3.138822718420194*^-34+0.*I,8.439168959770182*^-35+0.*I,2.2566907453366044*^-35+0.*I,6.0021854811665075*^-36+0.*I,1.5879497377368292*^-36+0.*I
-0.2530700675185047+0.*I,-0.35693256233827586+0.*I,-0.2750283286766045+0.*I,-0.05583663570510276+0.*I,0.16628303601119238+0.*I,0.2703283694813449+0.*I,0.2181265605935804+0.*I,0.05808371743333508+0.*I,-0.11925661692940669+0.*I,-0.23431562014389745+0.*I,-0.2503189614321097+0.*I,-0.17610512164239356+0.*I,-0.0491809614910892+0.*I,0.08639898874873313+0.*I,0.1965220207740612+0.*I,0.26394109307546787+0.*I,0.28711776982759046+0.*I,0.2747936948664192+0.*I,0.23987523620058163+0.*I,0.19478857595955043+0.*I,0.14897547196020927+0.*I,0.10822400362448908+0.*I,0.07514134720882895+0.*I,0.05009979054231252+0.*I,0.032197402978196586+0.*I,0.020005840346111043+0.*I,0.012048800628784325+0.*I,0.007048764787420867+0.*I,0.004012954810200544+0.*I,0.0022268618324284358+0.*I,0.0012061783896375779+0.*I,0.0006385008735434797+0.*I,0.00033069531513667743+0.*I,0.00016774426630524738+0.*I,0.00008340954156651577+0.*I,0.00004069041652758478+0.*I,0.000019489747300888972+0.*I,9.171926374778862*^-6+0.*I,4.243599029295199*^-6+0.*I,1.9314611643201206*^-6+0.*I,8.652776668107511*^-7+0.*I,3.8173894219101763*^-7+0.*I,1.659310771272771*^-7+0.*I,7.109431152324753*^-8+0.*I,3.0038025115876025*^-8+0.*I,1.252016208055631*^-8+0.*I,5.150072002177598*^-9+0.*I,2.0913902579074197*^-9+0.*I,8.38727027035969*^-10+0.*I,3.3228266697484547*^-10+0.*I,1.3008490814974494*^-10+0.*I,5.033876002507374*^-11+0.*I,1.9259839884476283*^-11+0.*I,7.287691989940463*^-12+0.*I,2.7278593021262933*^-12+0.*I,1.010301896339381*^-12+0.*I,3.703187859297664*^-13+0.*I,1.3436607306706752*^-13+0.*I,4.827061282106362*^-14+0.*I,1.717282032158604*^-14+0.*I,6.051303394541495*^-15+0.*I,2.1124397505065336*^-15+0.*I,7.3067524109134335*^-16+0.*I,2.5046254091931594*^-16+0.*I,8.509625680899506*^-17+0.*I,2.866129443671988*^-17+0.*I,9.571164240098164*^-18+0.*I,3.16942891786353*^-18+0.*I,1.0408928313718545*^-18+0.*I,3.390776616813712*^-19+0.*I,1.0957663118672767*^-19+0.*I,3.513321452269235*^-20+0.*I,1.1177709235267816*^-20+0.*I,3.529188168311653*^-21+0.*I,1.1059472252256213*^-21+0.*I,3.44017498875022*^-22+0.*I,1.0623330657823953*^-22+0.*I,3.2570242394587985*^-23+0.*I,9.91530687540751*^-24+0.*I,2.9975033575508887*^-24+0.*I,8.999612078340146*^-25+0.*I,2.6837345980054077*^-25+0.*I,7.949630588915346*^-26+0.*I,2.3392939803252318*^-26+0.*I,6.83897411294196*^-27+0.*I,1.9865625852144884*^-27+0.*I,5.733958660318472*^-28+0.*I,1.6446854002101893*^-28+0.*I,4.688362327191649*^-29+0.*I,1.3283201943595145*^-29+0.*I,3.740761921826609*^-30+0.*I,1.0471880273614231*^-30+0.*I,2.914254223467851*^-31+0.*I,8.063034093520739*^-32+0.*I,2.218029281905004*^-32+0.*I,6.066839596979969*^-33+0.*I,1.650107700241476*^-33+0.*I,4.463176456307269*^-34+0.*I,1.2005621452931318*^-34+0.*I,3.211887277981619*^-35+0.*I
0.3258676640251499+0.*I,0.3330719890870204+0.*I,0.10175295655457109+0.*I,-0.16628303601119238+0.*I,-0.26995229562215317+0.*I,-0.16218036635218577+0.*I,0.050210901775495184+0.*I,0.21376236097990195+0.*I,0.2357045022499526+0.*I,0.12283342687729434+0.*I,-0.04816034488214328+0.*I,-0.18834389071396399+0.*I,-0.2416947660544186+0.*I,-0.19991457701260706+0.*I,-0.09141541938788161+0.*I,0.040697431175224195+0.*I,0.15817273030236428+0.*I,0.23806818225739262+0.*I,0.2740482195627668+0.*I,0.27197491406660423+0.*I,0.2437310582244314+0.*I,0.20199019851744043+0.*I,0.15705143902260524+0.*I,0.11567123126212431+0.*I,0.08125968372027513+0.*I,0.054732829683904284+0.*I,0.0354903522052474+0.*I,0.02222730483881232+0.*I,0.013481965835608446+0.*I,0.007937775345000548+0.*I,0.004545367194665502+0.*I,0.002535687851892739+0.*I,0.0013801307648965801+0.*I,0.0007338527527550132+0.*I,0.00038165142112500373+0.*I,0.00019433341622660942+0.*I,0.00009697512309234391+0.*I,0.00004746544912664161+0.*I,0.000022805472003529936+0.*I,0.00001076357255372451+0.*I,4.9936348942697144*^-6+0.*I,2.2786910471502777*^-6+0.*I,1.0233130921218851*^-6+0.*I,4.5249626904301453*^-7+0.*I,1.9711445662061404*^-7+0.*I,8.462891387049747*^-8+0.*I,3.582640459315826*^-8+0.*I,1.4960562282858977*^-8+0.*I,6.16479491340947*^-9+0.*I,2.507678203531545*^-9+0.*I,1.0072917797354054*^-9+0.*I,3.996769300953738*^-10+0.*I,1.5669889601731335*^-10+0.*I,6.072282146168808*^-11+0.*I,2.3264140669071967*^-11+0.*I,8.814249827127392*^-12+0.*I,3.3033596543106086*^-12+0.*I,1.2249052296149258*^-12+0.*I,4.494947283281784*^-13+0.*I,1.6327408897676855*^-13+0.*I,5.871803867500431*^-14+0.*I,2.0910995519013305*^-14+0.*I,7.375823890047463*^-15+0.*I,2.577267403740526*^-15+0.*I,8.922752989153346*^-16+0.*I,3.0612803656760306*^-16+0.*I,1.040983434093122*^-16+0.*I,3.509053778283149*^-17+0.*I,1.1727576355410425*^-17+0.*I,3.886536596404163*^-18+0.*I,1.2773664156147039*^-18+0.*I,4.1641499284181505*^-19+0.*I,1.3466454014127883*^-19+0.*I,4.3206807866528043*^-20+0.*I,1.3755530628175638*^-20+0.*I,4.345915121711323*^-21+0.*I,1.362745359166345*^-21+0.*I,4.241574120521251*^-22+0.*I,1.310587731650831*^-22+0.*I,4.020482882018786*^-23+0.*I,1.2246400408844772*^-23+0.*I,3.704252237723021*^-24+0.*I,1.1127484757840508*^-24+0.*I,3.320008042622324*^-25+0.*I,9.839365853875814*^-26+0.*I,2.896809999177339*^-26+0.*I,8.472974067004382*^-27+0.*I,2.4623610851007677*^-27+0.*I,7.110557656437205*^-28+0.*I,2.0404538915739935*^-28+0.*I,5.819093761529893*^-29+0.*I,1.6493877297505258*^-29+0.*I,4.646881113940721*^-30+0.*I,1.3013782049520313*^-30+0.*I,3.623094510475704*^-31+0.*I,1.0028136255621537*^-31+0.*I,2.7596548561761643*^-32+0.*I,7.551133619882142*^-33+0.*I,2.0545683070760976*^-33+0.*I,5.5591400671547995*^-34+0.*I
-0.3753070714166645+0.*I,-0.23787195969648778+0.*I,0.09346269244556046+0.*I,0.2703283694813449+0.*I,0.16218036635218577+0.*I,-0.08316653852959638+0.*I,-0.2354883996330666+0.*I,-0.18678323634268046+0.*I,-0.0010743208478130673+0.*I,0.17476152474837053+0.*I,0.22917974814821718+0.*I,0.14548537687580881+0.*I,-0.013417320571643375+0.*I,-0.15947624083594905+0.*I,-0.22923645013828786+0.*I,-0.2052080422203519+0.*I,-0.10936831959079957+0.*I,0.01746911887531571+0.*I,0.13607683944414176+0.*I,0.22098040971337934+0.*I,0.263240817163538+0.*I,0.2668646445832844+0.*I,0.24281952655729727+0.*I,0.20361737843529618+0.*I,0.15983487539580207+0.*I,0.11866548938796073+0.*I,0.08393524072169276+0.*I,0.05687257850741377+0.*I,0.037072004901967374+0.*I,0.023326808796512787+0.*I,0.014208526203403512+0.*I,0.008397480235935005+0.*I,0.004825320262028729+0.*I,0.0027004300207124085+0.*I,0.0014740997235307516+0.*I,0.0007859378019334476+0.*I,0.0004097634534146016+0.*I,0.0002091341281255342+0.*I,0.00010458778114605358+0.*I,0.00005129563607144511+0.*I,0.00002469273030877095+0.*I,0.00001167518875460734+0.*I,5.425707812988221*^-6+0.*I,2.4797957775945695*^-6+0.*I,1.1153009431733735*^-6+0.*I,4.938748778071688*^-7+0.*I,2.1543035417335713*^-7+0.*I,9.261135440936216*^-8+0.*I,3.925351261562953*^-8+0.*I,1.6410727051331417*^-8+0.*I,6.769860489625353*^-9+0.*I,2.756717561773044*^-9+0.*I,1.1084467117452397*^-9+0.*I,4.4023918529743767*^-10+0.*I,1.7276186646755617*^-10+0.*I,6.700691125245485*^-11+0.*I,2.569358911113848*^-11+0.*I,9.742682678843235*^-12+0.*I,3.654186517813574*^-12+0.*I,1.3560196829974533*^-12+0.*I,4.979715182931357*^-13+0.*I,1.8100975941587644*^-13+0.*I,6.514035775332381*^-14+0.*I,2.3213296909862922*^-14+0.*I,8.193064250773735*^-15+0.*I,2.8645717196017093*^-15+0.*I,9.923266402951615*^-16+0.*I,3.4064816328546156*^-16+0.*I,1.159006694391309*^-16+0.*I,3.908982536269833*^-17+0.*I,1.3070924756189281*^-17+0.*I,4.3338935781571166*^-18+0.*I,1.4250884610909915*^-18+0.*I,4.647905043311317*^-19+0.*I,1.503774410579369*^-19+0.*I,4.826968014228864*^-20+0.*I,1.5374000450414894*^-20+0.*I,4.859289988437027*^-21+0.*I,1.524345031503996*^-21+0.*I,4.746437667393657*^-22+0.*I,1.4671493739904076*^-22+0.*I,4.502456347578378*^-23+0.*I,1.3719507772753116*^-23+0.*I,4.151311264068021*^-24+0.*I,1.247476786579225*^-24+0.*I,3.7232441667335487*^-25+0.*I,1.1038059972792328*^-25+0.*I,3.250763586028373*^-26+0.*I,9.511249921299452*^-27+0.*I,2.764945179165645*^-27+0.*I,7.986718238523359*^-28+0.*I,2.292547583234287*^-28+0.*I,6.539896316646575*^-29+0.*I,1.8542119127764102*^-29+0.*I,5.2253637670278586*^-30+0.*I,1.463774612452492*^-30+0.*I,4.076275225989014*^-31+0.*I,1.1285342479871508*^-31+0.*I,3.1064013990527456*^-32+0.*I,8.501996648685777*^-33+0.*I
0.3945859381421955+0.*I,0.09687255521264225+0.*I,-0.23559914717448946+0.*I,-0.2181265605935804+0.*I,0.050210901775495184+0.*I,0.2354883996330666+0.*I,0.1644184876199857+0.*I,-0.0579785786323727+0.*I,-0.21454919673754347+0.*I,-0.18505448704334787+0.*I,-0.015336151987880456+0.*I,0.157352140122735+0.*I,0.2198539379271662+0.*I,0.14791849480144134+0.*I,-0.0025920567633234627+0.*I,-0.14670543275693387+0.*I,-0.22011695114728408+0.*I,-0.20246079087421026+0.*I,-0.11280946682601428+0.*I,0.00981872430016892+0.*I,0.12669014714245402+0.*I,0.21190546018806186+0.*I,0.2557141494317261+0.*I,0.2613370814580861+0.*I,0.2391894439543465+0.*I,0.2015004455067887+0.*I,0.1587750675848186+0.*I,0.11825951045918542+0.*I,0.0838824825413567+0.*I,0.05697715562829288+0.*I,0.037221936865825034+0.*I,0.023467566251355453+0.*I,0.014319961388936202+0.*I,0.008477232721849654+0.*I,0.004878487596010614+0.*I,0.0027339790259903853+0.*I,0.0014943343001853177+0.*I,0.0007976793430820463+0.*I,0.0004163490751437479+0.*I,0.0002127169654464052+0.*I,0.00010648361022182807+0.*I,0.00005227346754383376+0.*I,0.000025185229036857578+0.*I,0.000011917783458362398+0.*I,5.54272671231279*^-6+0.*I,2.5351330598965037*^-6+0.*I,1.1409809810602167*^-6+0.*I,5.055798350028237*^-7+0.*I,2.2067457008387848*^-7+0.*I,9.492253859164959*^-8+0.*I,4.0256072041149565*^-8+0.*I,1.683904011172188*^-8+0.*I,6.9501710831852604*^-9+0.*I,2.831552565327825*^-9+0.*I,1.1390812150208618*^-9+0.*I,4.526135872967865*^-10+0.*I,1.7769607149743507*^-10+0.*I,6.894981303261632*^-11+0.*I,2.6449335769364876*^-11+0.*I,1.003317546973894*^-11+0.*I,3.76455930754323*^-12+0.*I,1.397484768832864*^-12+0.*I,5.13378464239979*^-13+0.*I,1.8667316049768014*^-13+0.*I,6.720038262865925*^-14+0.*I,2.395495603721997*^-14+0.*I,8.45740885771825*^-15+0.*I,2.9578678827228663*^-15+0.*I,1.0249383186767503*^-15+0.*I,3.5194049149394194*^-16+0.*I,1.1977481671968812*^-16+0.*I,4.040695643510509*^-17+0.*I,1.3514754985328543*^-17+0.*I,4.4821493455897915*^-18+0.*I,1.4741885403364738*^-18+0.*I,4.809153325043951*^-19+0.*I,1.5562931477474232*^-19+0.*I,4.996636577688481*^-20+0.*I,1.591777125051929*^-20+0.*I,5.032198020956442*^-21+0.*I,1.5789025587918725*^-21+0.*I,4.917277049889763*^-22+0.*I,1.5202460012046359*^-22+0.*I,4.6662668174667846*^-23+0.*I,1.42212269724551*^-23+0.*I,4.3038819794809395*^-24+0.*I,1.2935468337104646*^-24+0.*I,3.8613930524704654*^-25+0.*I,1.1449494096066287*^-25+0.*I,3.372471581264122*^-26+0.*I,9.868888435904192*^-27+0.*I,2.8693487089157373*^-27+0.*I,8.289528137333583*^-28+0.*I,2.3798138016068115*^-28+0.*I,6.789804029825728*^-29+0.*I,1.9253342192841407*^-29+0.*I,5.426531815533294*^-30+0.*I,1.520329822167298*^-30+0.*I,4.234319683400912*^-31+0.*I,1.1724389200945885*^-31+0.*I
-0.3840812145843241+0.*I,0.0548458660421962+0.*I,0.2811075516431749+0.*I,0.05808371743333508+0.*I,-0.21376236097990195+0.*I,-0.18678323634268046+0.*I,0.0579785786323727+0.*I,0.22085355219892058+0.*I,0.14685572946706527+0.*I,-0.06314798234642048+0.*I,-0.2062545464544698+0.*I,-0.17238797276596388+0.*I,-0.007978642542515093+0.*I,0.15562982687648863+0.*I,0.21171139212963425+0.*I,0.13900543706392715+0.*I,-0.007540800281166818+0.*I,-0.14595664248767393+0.*I,-0.21485329745927362+0.*I,-0.1954119341595554+0.*I,-0.10672071059984581+0.*I,0.013169689098705759+0.*I,0.12676173865566642+0.*I,0.2091415309220471+0.*I,0.25108053746017206+0.*I,0.25588948898242+0.*I,0.23379324068560503+0.*I,0.1967168536592678+0.*I,0.1548696698834074+0.*I,0.1152741854329991+0.*I,0.08172290919233653+0.*I,0.05548767197078464+0.*I,0.03623703388931956+0.*I,0.022840530849188415+0.*I,0.013934299175392845+0.*I,0.008247435248655293+0.*I,0.0047455297329908+0.*I,0.002659132962442285+0.*I,0.0014532716548202123+0.*I,0.0007756911177458091+0.*I,0.00040484201733874143+0.*I,0.0002068248438520621+0.*I,0.00010352857831868914+0.*I,0.000050820549629257415+0.*I,0.000024484296961656154+0.*I,0.000011585734807916764+0.*I,5.3881567118024076*^-6+0.*I,2.4643827172661186*^-6+0.*I,1.1091190393199354*^-6+0.*I,4.914545359917016*^-7+0.*I,2.1450678638946063*^-7+0.*I,9.226869178489675*^-8+0.*I,3.9130344446900635*^-8+0.*I,1.636807932981777*^-8+0.*I,6.755768404431174*^-9+0.*I,2.7523484379780835*^-9+0.*I,1.1072191261966143*^-9+0.*I,4.3995381425476476*^-10+0.*I,1.727262646090709*^-10+0.*I,6.702164618946082*^-11+0.*I,2.5709791349881802*^-11+0.*I,9.752686687906329*^-12+0.*I,3.659336534725939*^-12+0.*I,1.3584318719310008*^-12+0.*I,4.990352174759694*^-13+0.*I,1.8145894068335158*^-13+0.*I,6.532378306274425*^-14+0.*I,2.3286176242377966*^-14+0.*I,8.221356081054607*^-15+0.*I,2.8753341922387365*^-15+0.*I,9.963473996258902*^-16+0.*I,3.4212583399693285*^-16+0.*I,1.164355970692954*^-16+0.*I,3.9280777078726345*^-17+0.*I,1.3138198390034776*^-17+0.*I,4.3573023608326006*^-18+0.*I,1.4331384925952799*^-18+0.*I,4.675278894822783*^-19+0.*I,1.5129831189700416*^-19+0.*I,4.8576276334200095*^-20+0.*I,1.547506548424963*^-20+0.*I,4.892284802748128*^-21+0.*I,1.535016684794788*^-21+0.*I,4.780641750838505*^-22+0.*I,1.4780159676647921*^-22+0.*I,4.536684109560042*^-23+0.*I,1.3826419684216482*^-23+0.*I,4.184433723698432*^-24+0.*I,1.2576568055294675*^-24+0.*I,3.75428830799747*^-25+0.*I,1.113200780732843*^-25+0.*I,3.278982279230069*^-26+0.*I,9.595388139692612*^-27+0.*I,2.789851868581753*^-27+0.*I,8.059926816696471*^-28+0.*I,2.3139166461231773*^-28+0.*I,6.601845885412407*^-29+0.*I,1.872050887053312*^-29+0.*I,5.2763940078245364*^-30+0.*I,1.4782775814494516*^-30+0.*I
