0.9005768692821484+0.*I,0.41214505648692545+0.*I,0.1333719202344578+0.*I,0.035239771479957195+0.*I,0.008063663470931879+0.*I,0.0016503524387394151+0.*I,0.00030834036410317723+0.*I,0.000053334799612761266+0.*I,8.629685747425251*^-6+0.*I,1.3164459511646238*^-6+0.*I,1.9051638836417468*^-7+0.*I,2.6288469605256764*^-8+0.*I,3.4729936399599985*^-9+0.*I,4.408203333674612*^-10+0.*I,5.3917147495324366*^-11+0.*I,6.371043713861889*^-12+0.*I,7.289200569362018*^-13+0.*I,8.090674823208269*^-14+0.*I,8.727257714890696*^-15+0.*I,9.162844306380742*^-16+0.*I,9.3765832994748*^-17+0.*I,9.364061893917925*^-18+0.*I,9.136550142219663*^-19+0.*I,8.718617619429406*^-20+0.*I,8.144629196005685*^-21+0.*I,7.454707698030298*^-22+0.*I,6.690726110559151*^-23+0.*I,5.8927860966187295*^-24+0.*I,5.096487554234988*^-25+0.*I,4.3311305631821467*^-26+0.*I,3.618844776930281*^-27+0.*I,2.9745304233165556*^-28+0.*I,2.4064272281652803*^-29+0.*I,1.917101335635829*^-30+0.*I,1.5046480203087476*^-31+0.*I,1.1639389528422333*^-32+0.*I,8.87785932604277*^-34+0.*I,6.679388491043398*^-35+0.*I,4.958772823985132*^-36+0.*I,3.6338853052640712*^-37+0.*I,2.629483965809925*^-38+0.*I,1.879351025856873*^-39+0.*I,1.3271272509505933*^-40+0.*I,9.262061193467122*^-42+0.*I,6.390143552927884*^-43+0.*I,4.35946971021545*^-44+0.*I,2.941602970972431*^-45+0.*I,1.9636515889668462*^-46+0.*I,1.2970989909233013*^-47+0.*I,8.480166675346632*^-49+0.*I,5.488437119881501*^-50+0.*I,3.517166368197166*^-51+0.*I,2.232135459590611*^-52+0.*I,1.403175259576718*^-53+0.*I,8.738650005549219*^-55+0.*I,5.392526744707194*^-56+0.*I,3.297824962449004*^-57+0.*I,1.9990307744680018*^-58+0.*I,1.2012538429529946*^-59+0.*I,7.157116574723836*^-61+0.*I,4.228552944749613*^-62+0.*I,2.477742452951944*^-63+0.*I,1.4400899648363073*^-64+0.*I,8.303260362109821*^-66+0.*I,4.749938383515204*^-67+0.*I,2.6962527711249242*^-68+0.*I,1.5188606946927904*^-69+0.*I,8.491997330712704*^-71+0.*I,4.712861743106242*^-72+0.*I,2.5965067796201097*^-73+0.*I,1.4202661870334176*^-74+0.*I,7.713826743638029*^-76+0.*I,4.160379414003538*^-77+0.*I,2.22843933390784*^-78+0.*I,1.1855346792739113*^-79+0.*I,6.264882608833164*^-81+0.*I,3.2887847373033224*^-82+0.*I,1.7152182641076876*^-83+0.*I,8.887945809148508*^-85+0.*I,4.576328158075331*^-86+0.*I,2.3415394142429626*^-87+0.*I,1.1906613873675666*^-88+0.*I,6.017424507860636*^-90+0.*I,3.02274082161853*^-91+0.*I,1.5093521402669774*^-92+0.*I,7.492218231008897*^-94+0.*I,3.697349456889643*^-95+0.*I,1.814095644372873*^-96+0.*I,8.850099457565841*^-98+0.*I,4.293213188627869*^-99+0.*I,2.0710496329181655*^-100+0.*I,9.93571481819803*^-102+0.*I,4.740613083010009*^-103+0.*I,2.249688266827939*^-104+0.*I,1.0619100311223798*^-105+0.*I,4.986033906081373*^-107+0.*I,2.328889687354019*^-108+0.*I,1.0821621938501507*^-109+0.*I,5.002747993256085*^-111+0.*I,2.3010196951680346*^-112+0.*I
-0.41214505648692545+0.*I,0.7119604908468355+0.*I,0.5218240538984328+0.*I,0.21487961520724075+0.*I,0.06678924272006052+0.*I,0.01727562310952882+0.*I,0.003901410754668568+0.*I,0.0007913834853340618+0.*I,0.0001469042560641428+0.*I,0.00002528659152345573+0.*I,4.0757786321937025*^-6+0.*I,6.198405737400502*^-7+0.*I,8.947652970384616*^-8+0.*I,1.2320317155036461*^-8+0.*I,1.624723710382766*^-9+0.*I,2.0590453409665536*^-10+0.*I,2.515058778666142*^-11+0.*I,2.9683877687110233*^-12+0.*I,3.392642706752609*^-13+0.*I,3.762190088035792*^-14+0.*I,4.0548370248217056*^-15+0.*I,4.254036054212707*^-16+0.*I,4.35032132710052*^-17+0.*I,4.341835147289646*^-18+0.*I,4.23395934751806*^-19+0.*I,4.038198455005*^-20+0.*I,3.770550187286243*^-21+0.*I,3.44963519164795*^-22+0.*I,3.094845456306488*^-23+0.*I,2.7247213125422*^-24+0.*I,2.3556964244678174*^-25+0.*I,2.0012746902688542*^-26+0.*I,1.671635597815933*^-27+0.*I,1.373613666427942*^-28+0.*I,1.1109666108559526*^-29+0.*I,8.848350577673132*^-31+0.*I,6.943004583014779*^-32+0.*I,5.369623077137437*^-33+0.*I,4.0947579880879986*^-34+0.*I,3.0801223192242424*^-35+0.*I,2.2862371459858266*^-36+0.*I,1.6750904837546615*^-37+0.*I,1.2118851282980748*^-38+0.*I,8.660167944991321*^-40+0.*I,6.114512140954638*^-41+0.*I,4.26668768907016*^-42+0.*I,2.943274095562568*^-43+0.*I,2.0076748286311465*^-44+0.*I,1.3545216115088474*^-45+0.*I,9.040883825407184*^-47+0.*I,5.971265769840086*^-48+0.*I,3.903431929912487*^-49+0.*I,2.5260494668907993*^-50+0.*I,1.6185975732916377*^-51+0.*I,1.027119816829504*^-52+0.*I,6.456077632779154*^-54+0.*I,4.020305154163725*^-55+0.*I,2.480654769588846*^-56+0.*I,1.516918995444264*^-57+0.*I,9.194251617642178*^-59+0.*I,5.524526872963899*^-60+0.*I,3.2912661469060923*^-61+0.*I,1.9443858498349555*^-62+0.*I,1.1392360230481713*^-63+0.*I,6.620870404892447*^-65+0.*I,3.8171834710287284*^-66+0.*I,2.1834951067335087*^-67+0.*I,1.239354734385995*^-68+0.*I,6.981112188222496*^-70+0.*I,3.902914182334701*^-71+0.*I,2.1658936451862767*^-72+0.*I,1.193207361977032*^-73+0.*I,6.526359245174387*^-75+0.*I,3.544431374592304*^-76+0.*I,1.911550451323753*^-77+0.*I,1.0238360532552497*^-78+0.*I,5.4465470578256595*^-80+0.*I,2.8780472735656077*^-81+0.*I,1.5107722247770922*^-82+0.*I,7.878835667018709*^-84+0.*I,4.0824763870347214*^-85+0.*I,2.101936463172902*^-86+0.*I,1.075435895223958*^-87+0.*I,5.468301188772021*^-89+0.*I,2.763480240353477*^-90+0.*I,1.3881251350593905*^-91+0.*I,6.931076598223818*^-93+0.*I,3.4403558584197515*^-94+0.*I,1.697722350816995*^-95+0.*I,8.329519427988186*^-97+0.*I,4.063421579162299*^-98+0.*I,1.97110839658809*^-99+0.*I,9.50830765838544*^-101+0.*I,4.561386096817839*^-102+0.*I,2.176293914605673*^-103+0.*I,1.0327400320434399*^-104+0.*I,4.87463750248046*^-106+0.*I,2.2887378688390655*^-107+0.*I,1.0689964301719761*^-108+0.*I,4.9671408885320837*^-110+0.*I
0.1333719202344578+0.*I,-0.5218240538984328+0.*I,0.5430959733728259+0.*I,0.5695653622864776+0.*I,0.28227237871271826+0.*I,0.10001259884910431+0.*I,0.028659743588650265+0.*I,0.007042776070873602+0.*I,0.0015352281189616487+0.*I,0.00030344813672066853+0.*I,0.00005522359799803227+0.*I,9.357965078391957*^-6+0.*I,1.4893381360973357*^-6+0.*I,2.241343776443844*^-7+0.*I,3.207072765619883*^-8+0.*I,4.382857532964864*^-9+0.*I,5.74247130520109*^-10+0.*I,7.236535065384609*^-11+0.*I,8.795375922941889*^-12+0.*I,1.0335081008240003*^-12+0.*I,1.1765873391392729*^-13+0.*I,1.3001511222156407*^-14+0.*I,1.3968263159523586*^-15+0.*I,1.4612153726011163*^-16+0.*I,1.4903545393357166*^-17+0.*I,1.483862898348631*^-18+0.*I,1.443791495754955*^-19+0.*I,1.3742254327994097*^-20+0.*I,1.280720246094958*^-21+0.*I,1.1696647238056713*^-22+0.*I,1.0476568912867994*^-23+0.*I,9.209623984241063*^-25+0.*I,7.951003911190889*^-26+0.*I,6.745765166130363*^-27+0.*I,5.627602876147346*^-28+0.*I,4.618873125977731*^-29+0.*I,3.731569354790861*^-30+0.*I,2.9689228555043283*^-31+0.*I,2.3273136221224127*^-32+0.*I,1.7982287589658662*^-33+0.*I,1.370074214818449*^-34+0.*I,1.0297172285523362*^-35+0.*I,7.637011811570219*^-37+0.*I,5.591255492618833*^-38+0.*I,4.042191995831285*^-39+0.*I,2.886560586295581*^-40+0.*I,2.0367069698511255*^-41+0.*I,1.4203081323392974*^-42+0.*I,9.791724894818357*^-44+0.*I,6.675283226818372*^-45+0.*I,4.501118638787847*^-46+0.*I,3.0027097322335967*^-47+0.*I,1.982193152891615*^-48+0.*I,1.2951256997967615*^-49+0.*I,8.377241660985401*^-51+0.*I,5.3653696140662926*^-52+0.*I,3.403225291145896*^-53+0.*I,2.138228130434673*^-54+0.*I,1.3309646610026732*^-55+0.*I,8.209226039909303*^-57+0.*I,5.0180214028090136*^-58+0.*I,3.040369008658714*^-59+0.*I,1.826207319549862*^-60+0.*I,1.0875972346946067*^-61+0.*I,6.42306671558513*^-63+0.*I,3.762124293645152*^-64+0.*I,2.1857390738000913*^-65+0.*I,1.2597785562341333*^-66+0.*I,7.204026656314976*^-68+0.*I,4.0878449672553806*^-69+0.*I,2.3019862435527892*^-70+0.*I,1.286618804921342*^-71+0.*I,7.138124591487066*^-73+0.*I,3.9314450069781236*^-74+0.*I,2.1498075758426314*^-75+0.*I,1.1672676281471726*^-76+0.*I,6.293724041928738*^-78+0.*I,3.370180088984211*^-79+0.*I,1.792451022105359*^-80+0.*I,9.46955994791267*^-82+0.*I,4.96980213368932*^-83+0.*I,2.5912701064032724*^-84+0.*I,1.3424158742861427*^-85+0.*I,6.910315465355519*^-87+0.*I,3.534921465116783*^-88+0.*I,1.7970766700774125*^-89+0.*I,9.080115973982034*^-91+0.*I,4.560225839699204*^-92+0.*I,2.276580002688125*^-93+0.*I,1.1298265954778692*^-94+0.*I,5.574462090546503*^-96+0.*I,2.734549114763761*^-97+0.*I,1.3337938283945858*^-98+0.*I,6.469040531390694*^-100+0.*I,3.120086176788936*^-101+0.*I,1.4965650795448267*^-102+0.*I,7.139258288556288*^-104+0.*I,3.387385737664894*^-105+0.*I,1.5986571895719121*^-106+0.*I,7.504982672476438*^-108+0.*I
-0.035239771479957195+0.*I,0.21487961520724075+0.*I,-0.5695653622864776+0.*I,0.3926043768314356+0.*I,0.5830949088802161+0.*I,0.3379865630746921+0.*I,0.1338666440934306+0.*I,0.04191762635416379+0.*I,0.011095164396753607+0.*I,0.0025789154843384545+0.*I,0.000539426685488231+0.*I,0.00010327256085929383+0.*I,0.000018322414524106533+0.*I,3.0410833664720955*^-6+0.*I,4.757118083458331*^-7+0.*I,7.055428053368181*^-8+0.*I,9.970047284044008*^-9+0.*I,1.3478610896586691*^-9+0.*I,1.7493425392696445*^-10+0.*I,2.1861468613506416*^-11+0.*I,2.637418436979672*^-12+0.*I,3.07860466555178*^-13+0.*I,3.4839186837832943*^-14+0.*I,3.829028437654505*^-15+0.*I,4.0935627761020425*^-16+0.*I,4.2630760768277485*^-17+0.*I,4.330225970562563*^-18+0.*I,4.295064452792321*^-19+0.*I,4.164488621744864*^-20+0.*I,3.951015971238272*^-21+0.*I,3.67112324493927*^-22+0.*I,3.343411889547524*^-23+0.*I,2.986842310675377*^-24+0.*I,2.619225884522742*^-25+0.*I,2.2560935988794106*^-26+0.*I,1.909988249445559*^-27+0.*I,1.5901649651237465*^-28+0.*I,1.3026395472292802*^-29+0.*I,1.0504981180097009*^-30+0.*I,8.343735471129821*^-32+0.*I,6.530002682031891*^-33+0.*I,5.03774532263984*^-34+0.*I,3.8326704229112893*^-35+0.*I,2.8765526905655758*^-36+0.*I,2.1306074767570707*^-37+0.*I,1.5579073052908426*^-38+0.*I,1.1249322090162975*^-39+0.*I,8.023990790409455*^-41+0.*I,5.6553606556463946*^-42+0.*I,3.939640947876455*^-43+0.*I,2.713280028130144*^-44+0.*I,1.8479249438168326*^-45+0.*I,1.244890364350008*^-46+0.*I,8.297281495499649*^-48+0.*I,5.472618488522423*^-49+0.*I,3.5727441061992047*^-50+0.*I,2.3091125508611655*^-51+0.*I,1.4777818473421158*^-52+0.*I,9.366555071478402*^-54+0.*I,5.880753808605864*^-55+0.*I,3.6580187861091993*^-56+0.*I,2.2547178587031226*^-57+0.*I,1.3773449273186418*^-58+0.*I,8.339996584459183*^-60+0.*I,5.0064253060010726*^-61+0.*I,2.9798344945125173*^-62+0.*I,1.7588175081750015*^-63+0.*I,1.0296113771602717*^-64+0.*I,5.978710986439607*^-66+0.*I,3.4441288349493006*^-67+0.*I,1.9685343667385735*^-68+0.*I,1.116479911204301*^-69+0.*I,6.2842586483554425*^-71+0.*I,3.510765511098964*^-72+0.*I,1.9468934497090534*^-73+0.*I,1.071819612151814*^-74+0.*I,5.85848883057553*^-76+0.*I,3.1796393776039446*^-77+0.*I,1.7137253570949104*^-78+0.*I,9.173123601548581*^-80+0.*I,4.876928428250237*^-81+0.*I,2.5755382387021983*^-82+0.*I,1.351202495568984*^-83+0.*I,7.04272983746155*^-85+0.*I,3.6472552066417205*^-86+0.*I,1.8768573665726705*^-87+0.*I,9.597783517716366*^-89+0.*I,4.877742987076198*^-90+0.*I,2.463814769255447*^-91+0.*I,1.2370022102397332*^-92+0.*I,6.173586178943015*^-94+0.*I,3.062949047250132*^-95+0.*I,1.5108005544082303*^-96+0.*I,7.409157128479891*^-98+0.*I,3.612878173783445*^-99+0.*I,1.7518163165776602*^-100+0.*I,8.446987051691888*^-102+0.*I,4.0506038947760033*^-103+0.*I,1.9318282100413926*^-104+0.*I,9.163756574038514*^-106+0.*I
0.008063663470931879+0.*I,-0.06678924272006052+0.*I,0.28227237871271826+0.*I,-0.5830949088802161+0.*I,0.2591789623250456+0.*I,0.5745808922930988+0.*I,0.38331556829709573+0.*I,0.16749721558289926+0.*I,0.05674164901766363+0.*I,0.01605263191185249+0.*I,0.003954190282792869+0.*I,0.000870906841447281+0.*I,0.00017468073609134318+0.*I,0.00003233533329255125+0.*I,5.580492309090662*^-6+0.*I,9.050675270554405*^-7+0.*I,1.388271868497829*^-7+0.*I,2.0245357662637238*^-8+0.*I,2.819216202548683*^-9+0.*I,3.7625796467579383*^-10+0.*I,4.8280228414588167*^-11+0.*I,5.9726393168698985*^-12+0.*I,7.1402479151031*^-13+0.*I,8.266526620188717*^-14+0.*I,9.285495829856251*^-15+0.*I,1.0136358036301304*^-15+0.*I,1.0769668605158267*^-16+0.*I,1.1151976212947257*^-17+0.*I,1.1268379408961131*^-18+0.*I,1.1122820525781877*^-19+0.*I,1.0736299189530544*^-20+0.*I,1.0143469697606007*^-21+0.*I,9.388251113072407*^-23+0.*I,8.519117522277762*^-24+0.*I,7.584665499903561*^-25+0.*I,6.629909977065682*^-26+0.*I,5.6935781470520666*^-27+0.*I,4.806490569494841*^-28+0.*I,3.990966939941832*^-29+0.*I,3.261086952330783*^-30+0.*I,2.6235786927572244*^-31+0.*I,2.0790934118729743*^-32+0.*I,1.623646032940932*^-33+0.*I,1.25004282546121*^-34+0.*I,9.491692805689527*^-36+0.*I,7.11062625464351*^-37+0.*I,5.257379699090004*^-38+0.*I,3.83771261588334*^-39+0.*I,2.766651190623834*^-40+0.*I,1.970361432425668*^-41+0.*I,1.3866648112867074*^-42+0.*I,9.646062826241447*^-44+0.*I,6.634302207231279*^-45+0.*I,4.512483253763728*^-46+0.*I,3.0360932881232477*^-47+0.*I,2.0211259943574046*^-48+0.*I,1.3315146614175966*^-49+0.*I,8.682893706479929*^-51+0.*I,5.605792810313297*^-52+0.*I,3.5838372269641026*^-53+0.*I,2.2692357750761764*^-54+0.*I,1.4233426932118715*^-55+0.*I,8.845316293136671*^-57+0.*I,5.447084406472515*^-58+0.*I,3.324542790807236*^-59+0.*I,2.011336019758775*^-60+0.*I,1.2063899180303224*^-61+0.*I,7.174711026209582*^-63+0.*I,4.231515806995172*^-64+0.*I,2.4752642151537787*^-65+0.*I,1.4362780055990844*^-66+0.*I,8.268035097032253*^-68+0.*I,4.72244328051198*^-69+0.*I,2.67660303917225*^-70+0.*I,1.5055824068748476*^-71+0.*I,8.40577025219246*^-73+0.*I,4.6585478164135555*^-74+0.*I,2.563125802496767*^-75+0.*I,1.400169336720692*^-76+0.*I,7.59497187684536*^-78+0.*I,4.0911860632297606*^-79+0.*I,2.1887243737882093*^-80+0.*I,1.1630326749773355*^-81+0.*I,6.1389049217388495*^-83+0.*I,3.2190385061424625*^-84+0.*I,1.6770068985039257*^-85+0.*I,8.680667676256151*^-87+0.*I,4.4649468584807693*^-88+0.*I,2.282226487750827*^-89+0.*I,1.1593485591067475*^-90+0.*I,5.85349010926779*^-92+0.*I,2.937604208685574*^-93+0.*I,1.46548170325514*^-94+0.*I,7.267862616707404*^-96+0.*I,3.583455087921832*^-97+0.*I,1.7566904723454133*^-98+0.*I,8.562783564413043*^-100+0.*I,4.150390010704578*^-101+0.*I,2.000526173767586*^-102+0.*I,9.589755233066187*^-104+0.*I
-0.0016503524387394151+0.*I,0.01727562310952882+0.*I,-0.10001259884910431+0.*I,0.3379865630746921+0.*I,-0.5745808922930988+0.*I,0.14158216773319512+0.*I,0.5509704199187315+0.*I,0.41926422198742763+0.*I,0.2002560322127436+0.*I,0.07284149322171136+0.*I,0.021892564056588033+0.*I,0.005686767552390102+0.*I,0.001313451984688163+0.*I,0.0002750463015724617+0.*I,0.0000529652282563917+0.*I,9.480460256006204*^-6+0.*I,1.590620898160383*^-6+0.*I,2.5184116116687437*^-7+0.*I,3.783586950809734*^-8+0.*I,5.418657143092998*^-9+0.*I,7.426346399111025*^-10+0.*I,9.772263244073634*^-11+0.*I,1.2382177797066511*^-11+0.*I,1.5144938530133664*^-12+0.*I,1.7921010490792905*^-13+0.*I,2.055554376235227*^-14+0.*I,2.289403487560599*^-15+0.*I,2.4798205989068494*^-16+0.*I,2.615976773392071*^-17+0.*I,2.691020569430969*^-18+0.*I,2.7025499954617886*^-19+0.*I,2.6525567723668306*^-20+0.*I,2.546902913496893*^-21+0.*I,2.3944497001091696*^-22+0.*I,2.2059908761037184*^-23+0.*I,1.9931447411339733*^-24+0.*I,1.7673387460474255*^-25+0.*I,1.5389834847836616*^-26+0.*I,1.316889880607232*^-27+0.*I,1.1079420923713538*^-28+0.*I,9.170051229194287*^-30+0.*I,7.470234217330812*^-31+0.*I,5.992554777399123*^-32+0.*I,4.735880792021009*^-33+0.*I,3.688800078892696*^-34+0.*I,2.8329548541936396*^-35+0.*I,2.14599969460677*^-36+0.*I,1.604027625521778*^-37+0.*I,1.1834093877978342*^-38+0.*I,8.620661715609562*^-40+0.*I,6.202449717489902*^-41+0.*I,4.408910113512507*^-42+0.*I,3.097183673183036*^-43+0.*I,2.1507368189710585*^-44+0.*I,1.4767394903712886*^-45+0.*I,1.002821682101807*^-46+0.*I,6.736729821970092*^-48+0.*I,4.4779400537756205*^-49+0.*I,2.9458139190342914*^-50+0.*I,1.9183181951668596*^-51+0.*I,1.236833293481171*^-52+0.*I,7.896968920491272*^-54+0.*I,4.994003529346378*^-55+0.*I,3.1286275199096615*^-56+0.*I,1.942003975069152*^-57+0.*I,1.1945644422376378*^-58+0.*I,7.282856034451554*^-60+0.*I,4.4014280460335524*^-61+0.*I,2.6372422446939333*^-62+0.*I,1.56687234688269*^-63+0.*I,9.232195001984103*^-65+0.*I,5.395388428396478*^-66+0.*I,3.127833517028543*^-67+0.*I,1.7989649650964836*^-68+0.*I,1.0266283434063679*^-69+0.*I,5.81389188976926*^-71+0.*I,3.2676381255117126*^-72+0.*I,1.822900344146993*^-73+0.*I,1.0094879158049768*^-74+0.*I,5.550018761035067*^-76+0.*I,3.0296155108066835*^-77+0.*I,1.6421910660606528*^-78+0.*I,8.839854907914924*^-80+0.*I,4.725991165215288*^-81+0.*I,2.509614003444051*^-82+0.*I,1.3238113254782847*^-83+0.*I,6.937264721838673*^-85+0.*I,3.611855378605267*^-86+0.*I,1.8684793820766802*^-87+0.*I,9.604996253260703*^-89+0.*I,4.906719301892382*^-90+0.*I,2.4911719677127156*^-91+0.*I,1.2570924895469788*^-92+0.*I,6.305413265615077*^-94+0.*I,3.143936046805779*^-95+0.*I,1.5583965231408708*^-96+0.*I,7.679906935832175*^-98+0.*I,3.763020524450037*^-99+0.*I,1.8333616019300389*^-100+0.*I,8.882152604669056*^-102+0.*I
0.00030834036410317723+0.*I,-0.003901410754668568+0.*I,0.028659743588650265+0.*I,-0.1338666440934306+0.*I,0.38331556829709573+0.*I,-0.5509704199187315+0.*I,0.0386426889285428+0.*I,0.5167836612780518+0.*I,0.4467101794659372+0.*I,0.2316533507612197+0.*I,0.08994770907880267+0.*I,0.028580195789250914+0.*I,0.007796907570742079+0.*I,0.0018819612362143856+0.*I,0.00041024451088609936+0.*I,0.00008197411582504237+0.*I,0.000015184346230540244+0.*I,2.630361686129855*^-6+0.*I,4.291326960362484*^-7+0.*I,6.631703905554311*^-8+0.*I,9.754320474405259*^-9+0.*I,1.3710843764996662*^-9+0.*I,1.8481119475372618*^-10+0.*I,2.3959984852520632*^-11+0.*I,2.9955053372301143*^-12+0.*I,3.619706400713492*^-13+0.*I,4.236204033600789*^-14+0.*I,4.810226950528291*^-15+0.*I,5.308149670571381*^-16+0.*I,5.700906778957541*^-17+0.*I,5.9668123588097404*^-18+0.*I,6.093419455848976*^-19+0.*I,6.078232904736469*^-20+0.*I,5.928280550312354*^-21+0.*I,5.658715188078523*^-22+0.*I,5.2907356181556645*^-23+0.*I,4.84916787212995*^-24+0.*I,4.3600390774078475*^-25+0.*I,3.8484196488650333*^-26+0.*I,3.3367235802478375*^-27+0.*I,2.843561496013125*^-28+0.*I,2.3831536940219842*^-29+0.*I,1.9652421251492267*^-30+0.*I,1.5953965172952085*^-31+0.*I,1.2755906837914682*^-32+0.*I,1.0049266109767812*^-33+0.*I,7.804002433342633*^-35+0.*I,5.976275304182941*^-36+0.*I,4.5147652474547085*^-37+0.*I,3.3657677720129274*^-38+0.*I,2.4769824556544067*^-39+0.*I,1.8000719958239796*^-40+0.*I,1.292161431027957*^-41+0.*I,9.16493323822637*^-43+0.*I,6.424620084004969*^-44+0.*I,4.452314818533041*^-45+0.*I,3.0510844073565392*^-46+0.*I,2.0680333108822565*^-47+0.*I,1.3867443882386822*^-48+0.*I,9.201685834086718*^-50+0.*I,6.043146641183594*^-51+0.*I,3.928914879444012*^-52+0.*I,2.529189896015575*^-53+0.*I,1.6123967861085496*^-54+0.*I,1.0181771641268881*^-55+0.*I,6.369599188215808*^-57+0.*I,3.948315261434576*^-58+0.*I,2.4254568355983037*^-59+0.*I,1.4768142363530275*^-60+0.*I,8.914049222004454*^-62+0.*I,5.334639141052177*^-63+0.*I,3.165758928529318*^-64+0.*I,1.8631735504472774*^-65+0.*I,1.0876507043834736*^-66+0.*I,6.298576519098873*^-68+0.*I,3.618817045913018*^-69+0.*I,2.063074260866586*^-70+0.*I,1.1671812070785048*^-71+0.*I,6.553700091212563*^-73+0.*I,3.652648665459728*^-74+0.*I,2.020919990554754*^-75+0.*I,1.1100836622443993*^-76+0.*I,6.05441088651041*^-78+0.*I,3.278994260354418*^-79+0.*I,1.763615187166964*^-80+0.*I,9.421110783737299*^-82+0.*I,4.9989076870718046*^-83+0.*I,2.634883565617823*^-84+0.*I,1.3797443626673846*^-85+0.*I,7.178328647279021*^-87+0.*I,3.710831680063548*^-88+0.*I,1.9062382959035286*^-89+0.*I,9.731394829882338*^-91+0.*I,4.937397485203938*^-92+0.*I,2.4898805592262826*^-93+0.*I,1.2480958059845834*^-94+0.*I,6.2192374889240964*^-96+0.*I,3.0808905642338384*^-97+0.*I,1.5173813137050057*^-98+0.*I,7.430555236055119*^-100+0.*I
-0.000053334799612761266+0.*I,0.0007913834853340618+0.*I,-0.007042776070873602+0.*I,0.04191762635416379+0.*I,-0.16749721558289926+0.*I,0.41926422198742763+0.*I,-0.5167836612780518+0.*I,-0.0507473365959484+0.*I,0.4751958222522863+0.*I,0.46645177599613435+0.*I,0.2613201166549362+0.*I,0.10781179593630857+0.*I,0.036071599558093394+0.*I,0.010299864016830284+0.*I,0.0025905335586033024+0.*I,0.0005863570991267622+0.*I,0.00012130672012413631+0.*I,0.000023208110910647883+0.*I,4.143733679109209*^-6+0.*I,6.955288448604037*^-7+0.*I,1.1040901371243437*^-7+0.*I,1.6657817001864198*^-8+0.*I,2.3987053159132837*^-9+0.*I,3.3085429003198685*^-10+0.*I,4.3847127239528284*^-11+0.*I,5.598361549515754*^-12+0.*I,6.902797505460671*^-13+0.*I,8.236535245525617*^-14+0.*I,9.528636827473675*^-15+0.*I,1.0705602291040374*^-15+0.*I,1.169878806418469*^-16+0.*I,1.245126191679519*^-17+0.*I,1.292314131540589*^-18+0.*I,1.3094762306622107*^-19+0.*I,1.2967413053711152*^-20+0.*I,1.2561755969725582*^-21+0.*I,1.1914382706758529*^-22+0.*I,1.1073150086356682*^-23+0.*I,1.0092016053191197*^-24+0.*I,9.02604459168746*^-26+0.*I,7.927108809837391*^-27+0.*I,6.840632933234651*^-28+0.*I,5.803516992249266*^-29+0.*I,4.843214759144373*^-30+0.*I,3.977806374666873*^-31+0.*I,3.2168300852168676*^-32+0.*I,2.5626101671277925*^-33+0.*I,2.0118309435029027*^-34+0.*I,1.5571468657198838*^-35+0.*I,1.1886727113762393*^-36+0.*I,8.952547444485041*^-38+0.*I,6.65474995566106*^-39+0.*I,4.883818258140715*^-40+0.*I,3.539688049362304*^-41+0.*I,2.5344109130247104*^-42+0.*I,1.7931579325989097*^-43+0.*I,1.2540272239050899*^-44+0.*I,8.670708917238186*^-46+0.*I,5.9288296131268105*^-47+0.*I,4.010080087600428*^-48+0.*I,2.6835247035879942*^-49+0.*I,1.7771390240623422*^-50+0.*I,1.1649076502870394*^-51+0.*I,7.559679450667836*^-53+0.*I,4.8578178166357673*^-54+0.*I,3.0916195732177195*^-55+0.*I,1.9490182351751404*^-56+0.*I,1.2173235317261955*^-57+0.*I,7.534057947011117*^-59+0.*I,4.621199872468909*^-60+0.*I,2.8096423444408463*^-61+0.*I,1.693492076573667*^-62+0.*I,1.0120787936037527*^-63+0.*I,5.997988499193288*^-65+0.*I,3.525463613186073*^-66+0.*I,2.0554335144425554*^-67+0.*I,1.1888381109694036*^-68+0.*I,6.822254062906101*^-70+0.*I,3.884821881944775*^-71+0.*I,2.195346117964975*^-72+0.*I,1.2313249624725279*^-73+0.*I,6.855322095826619*^-75+0.*I,3.7889151974453914*^-76+0.*I,2.0791162902349334*^-77+0.*I,1.1328263394034156*^-78+0.*I,6.129303708668102*^-80+0.*I,3.293545165366402*^-81+0.*I,1.757766210409339*^-82+0.*I,9.318432652345484*^-84+0.*I,4.9073512403755446*^-85+0.*I,2.5675043639459864*^-86+0.*I,1.334662097191428*^-87+0.*I,6.893867931859424*^-89+0.*I,3.538511534838079*^-90+0.*I,1.8050032209039944*^-91+0.*I,9.150986751934869*^-93+0.*I,4.6112910840538955*^-94+0.*I,2.30979343380839*^-95+0.*I,1.1501390218710842*^-96+0.*I,5.693561511642101*^-98+0.*I
