0.23695225048435617+0.*I,0.-0.4021068705859745*I,-0.4825109257994544+0.*I,0.+0.47274525702888004*I,0.4011232547900941+0.*I,0.-0.3044202191805604*I,-0.21090094466040715+0.*I,0.+0.13527270075503292*I,0.08116070732836192+0.*I,0.-0.045909781361211925*I,-0.024636889770412784+0.*I,0.+0.012605793651398514*I,0.006175330796820422+0.*I,0.-0.00290649249820048*I,-0.0013182137714383448+0.*I,0.+0.0005775916029227322*I,0.00024504256812632626+0.*I,0.-0.00010085506893998917*I,-0.00004034057961994579+0.*I,0.+0.000015705291057909006*I,5.959525020115097*^-6+0.*I,0.-2.2069000065900383*^-6*I,-7.984578067266043*^-7+0.*I,0.+2.825326932068248*^-7*I,9.78686830578524*^-8+0.*I,0.-3.3216540288028886*^-8*I,-1.105473605858848*^-8+0.*I,0.+3.6103320912681468*^-9*I,1.1578406474062908*^-9+0.*I,0.-3.6486352440255914*^-10*I,-1.1304477074343752*^-10+0.*I,0.+3.4454843881056526*^-11*I,1.0336082168340885*^-11+0.*I,0.-3.0533714404252842*^-12*I,-8.886297250831486*^-13+0.*I,0.+2.548986117765073*^-13*I,7.209362708354861*^-14+0.*I,0.-2.01129914792564*^-14*I,-5.5368853036352825*^-15+0.*I,0.+1.5045751326509057*^-15*I,4.0370538254994106*^-16+0.*I,0.-1.069924832390525*^-16*I,-2.8016203162588923*^-17+0.*I,0.+7.250295479021903*^-18*I,1.8548552510466862*^-18+0.*I,0.-4.692285437031297*^-19*I,-1.1740488377160638*^-19+0.*I,0.+2.9061490856312353*^-20*I,7.11832687609449*^-21+0.*I,0.-1.7256811012727884*^-21*I,-4.1414859915045044*^-22+0.*I,0.+9.841283992982671*^-23*I,2.315958370439989*^-23+0.*I,0.-5.398504525160519*^-24*I,-1.246686468652418*^-24+0.*I,0.+2.8527029872186083*^-25*I,6.469090090380677*^-26+0.*I,0.-1.45407372671132*^-26*I,-3.240060252575867*^-27+0.*I,0.+7.15826441591063*^-28*I,1.5682408679508773*^-28+0.*I,0.-3.407442262596082*^-29*I,-7.343672771985251*^-30+0.*I,0.+1.5700869286087708*^-30*I,3.3305377988618033*^-31+0.*I,0.-7.010328100505964*^-32*I,-1.4643572192640235*^-32+0.*I,0.+3.035919748043837*^-33*I,6.247647048152606*^-34+0.*I,0.-1.2763582716924424*^-34*I,-2.588834175538025*^-35+0.*I,0.+5.213816170592569*^-36*I,1.0427258072606099*^-36+0.*I,0.-2.0710441073046693*^-37*I,-4.0855840018234295*^-38+0.*I,0.+8.005789530485607*^-39*I,1.5583967299080343*^-39+0.*I,0.-3.013792317936465*^-40*I,-5.79090814314268*^-41+0.*I,0.+1.1056401122055415*^-41*I,2.097729321805039*^-42+0.*I,0.-3.955374371387118*^-43*I,-7.412442286160206*^-44+0.*I,0.+1.3807114762462172*^-44*I,2.556489112590234*^-45+0.*I,0.-4.7056014454340904*^-46*I,-8.610860843695031*^-47+0.*I,0.+1.5666341905399707*^-47*I,2.8340461642715373*^-48+0.*I,0.-5.097914798751786*^-49*I,-9.119099912327793*^-50+0.*I,0.+1.6222281517559385*^-50*I,2.870110886576061*^-51+0.*I,0.-5.050540495187688*^-52*I,-8.840047258320129*^-53+0.*I,0.+1.5391233963830827*^-53*I,2.665744239327227*^-54+0.*I,0.-4.5931779167330304*^-55*I,-7.873736671528486*^-56+0.*I,0.+1.3429008378854901*^-56*I
0.-0.4021068705859745*I,-0.44542124477443046+0.*I,0.+0.2501538143051403*I,-0.033486929111563625+0.*I,0.+0.26478621024464233*I,0.38033916437766857+0.*I,0.-0.38777627900471295*I,-0.3284343047689077+0.*I,0.+0.24487963196957394*I,0.16557343584807824+0.*I,0.-0.10337078825544202*I,-0.06031934598252881+0.*I,0.+0.03318824241388957*I,0.01733316753563855+0.*I,0.-0.008638096466465881*I,-0.004125249711016674+0.*I,0.+0.0018945303095724013*I,0.0008391858067198969+0.*I,0.-0.0003594340423867023*I,-0.00014918870377002362+0.*I,0.+0.000060122910492410583*I,0.000023564875430436076+0.*I,0.-8.996299374816663*^-6*I,-3.349812448954757*^-6+0.*I,0.+1.2180391665819061*^-6*I,4.32975100408902*^-7+0.*I,0.-1.5061195125988152*^-7*I,-5.1315376731458565*^-8+0.*I,0.+1.713923151668283*^-8*I,5.615990997240422*^-9+0.*I,0.-1.8066033753733616*^-9*I,-5.709369356125187*^-10+0.*I,0.+1.7736574650147723*^-10*I,5.4194714356509645*^-11+0.*I,0.-1.629606146234326*^-11*I,-4.8246425887244626*^-12+0.*I,0.+1.4070491197168163*^-12*I,4.0439676019853955*^-13+0.*I,0.-1.1458873762447914*^-13*I,-3.202458061350895*^-14+0.*I,0.+8.830682497402526*^-15*I,2.403409971736983*^-15+0.*I,0.-6.458471736643395*^-16*I,-1.7141081210674812*^-16+0.*I,0.+4.494533868414085*^-17*I,1.1646468625918991*^-17+0.*I,0.-2.9832272774123366*^-18*I,-7.555701162812471*^-19+0.*I,0.+1.8926414711841808*^-19*I,4.6899815303879084*^-20+0.*I,0.-1.1499599835946205*^-20*I,-2.790606446484993*^-21+0.*I,0.+6.703633748810852*^-22*I,1.5944307720573104*^-22+0.*I,0.-3.7555123224452925*^-23*I,-8.761571928255065*^-24+0.*I,0.+2.024987281946259*^-24*I,4.637300275593073*^-25+0.*I,0.-1.0524058859027377*^-25*I,-2.3672620879028348*^-26+0.*I,0.+5.2786380258430405*^-27*I,1.1670111358349203*^-27+0.*I,0.-2.5584009340966684*^-28*I,-5.562416535443835*^-29+0.*I,0.+1.1995504708405919*^-29*I,2.5662004746134705*^-30+0.*I,0.-5.446716730512512*^-31*I,-1.1471086249891709*^-31+0.*I,0.+2.3974612776439173*^-32*I,4.973087998727606*^-33+0.*I,0.-1.0239455495179796*^-33*I,-2.092912231392239*^-34+0.*I,0.+4.2471196380080073*^-35*I,8.557597977678692*^-36+0.*I,0.-1.7122473342351717*^-36*I,-3.4023616576821047*^-37+0.*I,0.+6.714826302719612*^-38*I,1.3163436647180258*^-38+0.*I,0.-2.5634378625504693*^-39*I,-4.9594451284287574*^-40+0.*I,0.+9.533162104743255*^-41*I,1.820833869909199*^-41+0.*I,0.-3.455955027879682*^-42*I,-6.5187502132951864*^-43+0.*I,0.+1.2220594688339967*^-43*I,2.277112664428871*^-44+0.*I,0.-4.217669350353947*^-45*I,-7.765819210394885*^-46+0.*I,0.+1.421539507413144*^-46*I,2.587122426310704*^-47+0.*I,0.-4.6815559217001803*^-48*I,-8.423775522702168*^-49+0.*I,0.+1.5072809329494423*^-49*I,2.6821272654808653*^-50+0.*I,0.-4.746665493359125*^-51*I,-8.355023735679131*^-52+0.*I,0.+1.4627892327669285*^-52*I,2.547507578597078*^-53+0.*I,0.-4.4133972066678714*^-54*I,-7.606379421622374*^-55+0.*I
-0.4825109257994544+0.*I,0.+0.2501538143051403*I,-0.14524744183307842+0.*I,0.+0.34655747376771284*I,0.27037437853381036+0.*I,0.-0.03772685720465812*I,0.1934519236841616+0.*I,0.-0.33135596945100393*I,-0.36302359823800123+0.*I,0.+0.32078715331685415*I,0.24619296413916+0.*I,0.-0.1700453699686661*I,-0.10792715780979899+0.*I,0.+0.06381469334882628*I,0.03549390701882796+0.*I,0.-0.018706279465879865*I,-0.009394613405682104+0.*I,0.+0.004516470725225923*I,0.002086252050263602+0.*I,0.-0.0009288301031092684*I,-0.00039963120200832734+0.*I,0.+0.0001665436608995335*I,0.00006736067825865324+0.*I,0.-0.000026488304832511028*I,-0.000010142496176368462+0.*I,0.+3.786867300124424*^-6*I,1.3803860709285768*^-6+0.*I,0.-4.918074027235043*^-7*I,-1.714382187758857*^-7+0.*I,0.+5.8525301906254145*^-8*I,1.958279336544472*^-8+0.*I,0.-6.427504869200186*^-9*I,-2.0709164858619223*^-9+0.*I,0.+6.554317450826747*^-10*I,2.0389595976514027*^-10+0.*I,0.-6.238195277024112*^-11*I,-1.878082660623902*^-11+0.*I,0.+5.566688402546956*^-12*I,1.6252230610340673*^-12+0.*I,0.-4.675820469121741*^-13*I,-1.326218397495988*^-13+0.*I,0.+3.709862707303888*^-14*I,1.0238819329995272*^-14+0.*I,0.-2.7889845556827617*^-15*I,-7.500555039023607*^-16+0.*I,0.+1.9921919994129902*^-16*I,5.227475712735165*^-17+0.*I,0.-1.3555079185976276*^-17*I,-3.474413674709261*^-18+0.*I,0.+8.805319746695897*^-19*I,2.2070005200862612*^-19+0.*I,0.-5.472152512291685*^-20*I,-1.3424949548345962*^-20+0.*I,0.+3.259581858549988*^-21*I,7.834260015511827*^-22+0.*I,0.-1.864272187101324*^-22*I,-4.393198331101195*^-23+0.*I,0.+1.0254017774320889*^-23*I,2.3709784508697837*^-24+0.*I,0.-5.431965808448475*^-25*I,-1.2332614622915394*^-25+0.*I,0.+2.77518682378791*^-26*I,6.1906459201710224*^-27+0.*I,0.-1.3691523603385403*^-27*I,-3.002637071608176*^-28+0.*I,0.+6.53055683586733*^-29*I,1.4088116841557816*^-29+0.*I,0.-3.0148671320495344*^-30*I,-6.401050183118301*^-31+0.*I,0.+1.3485147391307175*^-31*I,2.8192494811170884*^-32+0.*I,0.-5.849719267660705*^-33*I,-1.20478373243066*^-33+0.*I,0.+2.4632196021298536*^-34*I,4.999921327407567*^-35+0.*I,0.-1.0077061960978091*^-35*I,-2.0167815610479248*^-36+0.*I,0.+4.008484580091925*^-37*I,7.912962048691967*^-38+0.*I,0.-1.5515845091379692*^-38*I,-3.0222346680062734*^-39+0.*I,0.+5.8483749913885115*^-40*I,1.1244325766344725*^-40+0.*I,0.-2.1481210938085678*^-41*I,-4.077991108204547*^-42+0.*I,0.+7.693609316407146*^-43*I,1.4425924153529989*^-43+0.*I,0.-2.688557502425043*^-44*I,-4.9806830838607786*^-45+0.*I,0.+9.172407732577329*^-46*I,1.6793178287079455*^-46+0.*I,0.-3.0568004382438895*^-47*I,-5.53241530983926*^-48+0.*I,0.+9.956441896155336*^-49*I,1.781815871133019*^-49+0.*I,0.-3.1711567422302737*^-50*I,-5.613001835815747*^-51+0.*I,0.+9.881458263616354*^-52*I,1.7302964394057497*^-52+0.*I,0.-3.013826894915982*^-53*I
0.+0.47274525702888004*I,-0.033486929111563625+0.*I,0.+0.34655747376771284*I,0.19429596174922875+0.*I,0.+0.13526790297790892*I,0.31208852860157454+0.*I,0.-0.2428904311472163*I,-0.029146872072464945+0.*I,0.-0.1854257665352916*I,-0.31448066089683935+0.*I,0.+0.3444643350971565*I,0.30481985935036504+0.*I,0.-0.23434794898466388*I,-0.1621451642736965+0.*I,0.+0.10307995718616281*I,0.061039110850862235+0.*I,0.-0.033995828649608206*I,-0.01793859242747142+0.*I,0.+0.00901902088270907*I,0.004340254596450632+0.*I,0.-0.002006686055543571*I,-0.0008941518378295772+0.*I,0.+0.00038500501840937326*I,0.00016056107159533677+0.*I,0.-0.00006498302041620888*I,-0.000025568640616965755+0.*I,0.+9.795787410818502*^-6*I,3.6593046327367024*^-6+0.*I,0.-1.3345279991211296*^-6*I,-4.7568229103421593*^-7+0.*I,0.+1.6588680284412564*^-7*I,5.665245651582656*^-8+0.*I,0.-1.8963140349857993*^-8*I,-6.2262866705551026*^-9+0.*I,0.+2.006742794300155*^-9*I,6.353178994280828*^-10+0.*I,0.-1.976967069558668*^-10*I,-6.050207274405096*^-11+0.*I,0.+1.8219659493077975*^-11*I,5.40170655287682*^-12+0.*I,0.-1.5774305599575538*^-12*I,-4.539346738099395*^-13+0.*I,0.+1.2877875892305676*^-13*I,3.603100681782165*^-14+0.*I,0.-9.946122738644512*^-15*I,-2.709765326524965*^-15+0.*I,0.+7.288818127935361*^-16*I,1.9362871526675626*^-16+0.*I,0.-5.081622266468111*^-17*I,-1.3178965042050114*^-17+0.*I,0.+3.3785234894477388*^-18*I,8.563556245944647*^-19+0.*I,0.-2.1467063820116611*^-19*I,-5.323378059362308*^-20+0.*I,0.+1.306166458468054*^-20*I,3.1717756647521864*^-21+0.*I,0.-7.624148103390941*^-22*I,-1.8144859169915574*^-22+0.*I,0.+4.276360314000818*^-23*I,9.982402878218268*^-24+0.*I,0.-2.30841884473708*^-24*I,-5.289182037090634*^-25+0.*I,0.+1.2009632205202347*^-25*I,2.7027661813424635*^-26+0.*I,0.-6.02965728142033*^-27*I,-1.3336676630621843*^-27+0.*I,0.+2.9250728338880287*^-28*I,6.362399429131383*^-29+0.*I,0.-1.372648880320214*^-29*I,-2.9377136464902572*^-30+0.*I,0.+6.237726051131818*^-31*I,1.3142064671843735*^-31+0.*I,0.-2.7477254899077454*^-32*I,-5.701720442882496*^-33+0.*I,0.+1.1743842502448142*^-33*I,2.401229567844228*^-34+0.*I,0.-4.874413622450031*^-35*I,-9.824739739753866*^-36+0.*I,0.+1.9664060146275198*^-36*I,3.908598586759336*^-37+0.*I,0.-7.716241267626092*^-38*I,-1.5130991176898435*^-38+0.*I,0.+2.9474384288490614*^-39*I,5.703951123552373*^-40+0.*I,0.-1.0967242845914226*^-40*I,-2.0952975643456574*^-41+0.*I,0.+3.97791593130653*^-42*I,7.505183600000652*^-43+0.*I,0.-1.4073308498962473*^-43*I,-2.622966757059383*^-44+0.*I,0.+4.859401655544898*^-45*I,8.949468109954944*^-46+0.*I,0.-1.6385749983245807*^-46*I,-2.9827691724183085*^-47+0.*I,0.+5.398661054366287*^-48*I,9.716140516010523*^-49+0.*I,0.-1.738883161532002*^-49*I,-3.0948733028804872*^-50+0.*I,0.+5.478196170468744*^-51*I,9.644513369298458*^-52+0.*I
0.4011232547900941+0.*I,0.+0.26478621024464233*I,0.27037437853381036+0.*I,0.+0.13526790297790892*I,0.30907046388202275+0.*I,0.-0.11357227999723797*I,0.17613685700389506+0.*I,0.-0.29658278493384244*I,-0.1985532348835486+0.*I,0.-0.011302537981779458*I,-0.20496039437500144+0.*I,0.+0.31259053248605007*I,0.3291197920436973+0.*I,0.-0.28489697713983675*I,-0.2158827210786941+0.*I,0.+0.14782193468341773*I,0.09323283989309401+0.*I,0.-0.05486334208238119*I,-0.030400882737862758+0.*I,0.+0.015973804334101924*I,0.00800243585058467+0.*I,0.-0.003839209610969424*I,-0.0017702960702167233+0.*I,0.+0.000786973904884196*I,0.00033815475576716154+0.*I,0.-0.00014076261874380544*I,-0.00005687579580902087+0.*I,0.+0.000022345290744722464*I,8.549266115760078*^-6+0.*I,0.-3.1897112861656676*^-6*I,-1.1619550373296262*^-6+0.*I,0.+4.1373983653343455*^-7*I,1.441471640615856*^-7+0.*I,0.-4.9184484049669014*^-8*I,-1.6449872420323484*^-8+0.*I,0.+5.396959472589074*^-9*I,1.7382085006828805*^-9+0.*I,0.-5.499351922345774*^-10*I,-1.710205733683845*^-10+0.*I,0.+5.230753304364493*^-11*I,1.5743249785225456*^-11+0.*I,0.-4.665079407134989*^-12*I,-1.3616479790455423*^-12+0.*I,0.+3.9165717167000603*^-13*I,1.1106206834430635*^-13+0.*I,0.-3.106108023578696*^-14*I,-8.570806782016533*^-15+0.*I,0.+2.334187460430774*^-15*I,6.276320981510064*^-16+0.*I,0.-1.6667445803635838*^-16*I,-4.372800840171628*^-17+0.*I,0.+1.1337126084540333*^-17*I,2.9054865755889818*^-18+0.*I,0.-7.362441786126882*^-19*I,-1.845106071766305*^-19+0.*I,0.+4.5742704266397953*^-20*I,1.1220790645875093*^-20+0.*I,0.-2.7240940850609544*^-21*I,-6.546508342391614*^-22+0.*I,0.+1.5576668850773168*^-22*I,3.6702992063507413*^-23+0.*I,0.-8.565877897140102*^-24*I,-1.9804515994725718*^-24+0.*I,0.+4.536845938847875*^-25*I,1.0299449702684487*^-25+0.*I,0.-2.3174711647622528*^-26*I,-5.169191904930354*^-27+0.*I,0.+1.1431528397606135*^-27*I,2.506815548545515*^-28+0.*I,0.-5.45177465037987*^-29*I,-1.1760068277544385*^-29+0.*I,0.+2.5164905834296743*^-30*I,5.342561958041528*^-31+0.*I,0.-1.1254498780488552*^-31*I,-2.3527564601540015*^-32+0.*I,0.+4.881489200342691*^-33*I,1.005312416047362*^-33+0.*I,0.-2.0552776083614465*^-34*I,-4.1716385032323365*^-35+0.*I,0.+8.407255796600312*^-36*I,1.682506299053305*^-36+0.*I,0.-3.3439224610243825*^-37*I,-6.60075816394151*^-38+0.*I,0.+1.294224208663698*^-38*I,2.5208219770680718*^-39+0.*I,0.-4.877863636936055*^-40*I,-9.377969878430396*^-41+0.*I,0.+1.7914951777510522*^-41*I,3.4008314473794687*^-42+0.*I,0.-6.4158082208947336*^-43*I,-1.2029504664730935*^-43+0.*I,0.+2.2418508378583256*^-44*I,4.1529814190656856*^-45+0.*I,0.-7.647835241879302*^-46*I,-1.4001434897373361*^-46+0.*I,0.+2.54854072464859*^-47*I,4.612373473489639*^-48+0.*I,0.-8.300407213559275*^-49*I,-1.4854017620412975*^-49+0.*I,0.+2.6435347114273596*^-50*I
0.-0.3044202191805604*I,0.38033916437766857+0.*I,0.-0.03772685720465812*I,0.31208852860157454+0.*I,0.-0.11357227999723797*I,0.22287825747981008+0.*I,0.-0.2580858768642939*I,-0.016674488940464877+0.*I,0.-0.2244649445208777*I,-0.27496483353596635+0.*I,0.+0.13956421667702162*I,-0.06677437449842423+0.*I,0.+0.23448777604468038*I,0.3144758762281872+0.*I,0.-0.3128862401161911*I,-0.2617349076549378+0.*I,0.+0.19367570485807178*I,0.13027600789140042+0.*I,0.-0.08102405298152353*I,-0.04713940041507874+0.*I,0.+0.025874404867321697*I,0.013486462585727183+0.*I,0.-0.006709681991458432*I,-0.003199612311823511+0.*I,0.+0.001467541235703527*I,0.0006493095388861262+0.*I,0.-0.00027782401259377956*I,-0.0001152091313749351+0.*I,0.+0.00004639040523221784*I,0.000018168625532301856+0.*I,0.-6.931334860088464*^-6*I,-2.579249522620031*^-6+0.*I,0.+9.372921147328399*^-7*I,3.32993710543178*^-7+0.*I,0.-1.1577331540630232*^-7*I,-3.9426414287179174*^-8+0.*I,0.+1.3162401753518228*^-8*I,4.31108184680435*^-9+0.*I,0.-1.3862758694079106*^-9*I,-4.3793726628232915*^-10+0.*I,0.+1.3600018763447594*^-10*I,4.15413874190506*^-11+0.*I,0.-1.2487303582945186*^-11*I,-3.695899495385471*^-12+0.*I,0.+1.0775557715148058*^-12*I,3.0961334870896473*^-13+0.*I,0.-8.770836950807337*^-14*I,-2.4506135858288764*^-14+0.*I,0.+6.755893154639766*^-15*I,1.8383067714474756*^-15+0.*I,0.-4.938848813427501*^-16*I,-1.3105209450899845*^-16+0.*I,0.+3.435610292361322*^-17*I,8.900828952622825*^-18+0.*I,0.-2.279516587764577*^-18*I,-5.772374282457946*^-19+0.*I,0.+1.4456869297533075*^-19*I,3.5818381811904465*^-20+0.*I,0.-8.781102917091892*^-21*I,-2.1305851035898517*^-21+0.*I,0.+5.117370245906203*^-22*I,1.2169722903154044*^-22+0.*I,0.-2.866056554256678*^-23*I,-6.685595762406532*^-24+0.*I,0.+1.5449868259185342*^-24*I,3.5376420190088693*^-25+0.*I,0.-8.02749087009062*^-26*I,-1.805478841612219*^-26+0.*I,0.+4.0254922762793224*^-27*I,8.898660695882394*^-28+0.*I,0.-1.9506178497472247*^-28*I,-4.2405519308719774*^-29+0.*I,0.+9.143952954131894*^-30*I,1.9559774834046044*^-30+0.*I,0.-4.151136877571037*^-31*I,-8.741720903171557*^-32+0.*I,0.+1.8268597438940185*^-32*I,3.78915179544708*^-33+0.*I,0.-7.801102384374206*^-34*I,-1.5943892137028999*^-34+0.*I,0.+3.2352136518240016*^-35*I,6.518180460841269*^-36+0.*I,0.-1.3040909511556817*^-36*I,-2.591132153645747*^-37+0.*I,0.+5.113430628703058*^-38*I,1.0023424741183166*^-38+0.*I,0.-1.9518194321603424*^-39*I,-3.775901343013483*^-40+0.*I,0.+7.257648279931986*^-41*I,1.3861215463473697*^-41+0.*I,0.-2.630702655448861*^-42*I,-4.961823673104169*^-43+0.*I,0.+9.301290938055673*^-44*I,1.7330451809699778*^-44+0.*I,0.-3.209762736233116*^-45*I,-5.909670278884912*^-46+0.*I,0.+1.0817103978748305*^-46*I,1.9685463794457013*^-47+0.*I,0.-3.5620169010910643*^-48*I,-6.40899760296254*^-49+0.*I
-0.21090094466040715+0.*I,0.-0.38777627900471295*I,0.1934519236841616+0.*I,0.-0.2428904311472163*I,0.17613685700389506+0.*I,0.-0.2580858768642939*I,0.04407753464771447+0.*I,0.-0.26721259747203013*I,-0.174762335024069+0.*I,0.-0.08441790228748033*I,-0.2582886185137158+0.*I,0.+0.23523182595066708*I,0.0680188397718207+0.*I,0.+0.12728920251062253*I,0.2636036701866833+0.*I,0.-0.31338782886292765*I,-0.2932336660940237+0.*I,0.+0.2357501632743952*I,0.16951156891687322+0.*I,0.-0.1115253965754998*I,-0.06813870638827688+0.*I,0.+0.03906321904886747*I,0.021176172537595392+0.*I,0.-0.010920142541830956*I,-0.005382518723588542+0.*I,0.+0.002545767305020033*I,0.0011591703766465585+0.*I,0.-0.000509537367101357*I,-0.00021674110688150246+0.*I,0.+0.00008940143758102505*I,0.000035824284450659744+0.*I,0.-0.000013968241687434862*I,-5.307169906435544*^-6+0.*I,0.+1.967448323602948*^-6*I,7.124763567896935*^-7+0.*I,0.-2.523046811075184*^-7*I,-8.745574526206268*^-8+0.*I,0.+2.969919694543175*^-8*I,9.8889124365588*^-9+0.*I,0.-3.2309229064330063*^-9*I,-1.036528847278134*^-9+0.*I,0.+3.2673358123957424*^-10*I,1.012570330434353*^-10+0.*I,0.-3.086879685549652*^-11*I,-9.262017404291273*^-12+0.*I,0.+2.73650929394094*^-12*I,7.965165836781422*^-13+0.*I,0.-2.285012581159522*^-13*I,-6.463336730337826*^-14+0.*I,0.+1.8033002237985053*^-14*I,4.964573345001928*^-15+0.*I,0.-1.3491171967333477*^-15*I,-3.6200516790925736*^-16+0.*I,0.+9.594305911035476*^-17*I,2.5123248123257464*^-17+0.*I,0.-6.501671736609622*^-18*I,-1.6633329389791599*^-18+0.*I,0.+4.207758255119875*^-19*I,1.0528036654018608*^-19+0.*I,0.-2.6059851231329266*^-20*I,-6.382972590702262*^-21+0.*I,0.+1.5473730021261092*^-21*I,3.7134594887011627*^-22+0.*I,0.-8.823909640855766*^-23*I,-2.076470447280767*^-23+0.*I,0.+4.840087954072662*^-24*I,1.1176890299602235*^-24+0.*I,0.-2.5574287708302*^-25*I,-5.799263216477607*^-26+0.*I,0.+1.3034613311379595*^-26*I,2.90433334945733*^-27+0.*I,0.-6.416266286361568*^-28*I,-1.4056213886865957*^-28+0.*I,0.+3.053970068087827*^-29*I,6.581578294441209*^-30+0.*I,0.-1.4070862726606142*^-30*I,-2.9846372583621895*^-31+0.*I,0.+6.281966248558533*^-32*I,1.3121524260382521*^-32+0.*I,0.-2.720241787245095*^-33*I,-5.597752120098867*^-34+0.*I,0.+1.1435357403108049*^-34*I,2.3193237833184464*^-35+0.*I,0.-4.6708177081060724*^-36*I,-9.340872612218293*^-37+0.*I,0.+1.855183538231711*^-37*I,3.6595861976645227*^-38+0.*I,0.-7.170714240079047*^-39*I,-1.3957794632867911*^-39+0.*I,0.+2.6991856280492823*^-40*I,5.186171780160127*^-41+0.*I,0.-9.901362027509168*^-42*I,-1.8785020898554934*^-42+0.*I,0.+3.5418573215389028*^-43*I,6.637219539757149*^-44+0.*I,0.-1.2362586562466137*^-44*I,-2.2889277066837155*^-45+0.*I,0.+4.212938843203229*^-46*I,7.70901056215529*^-47+0.*I,0.-1.402496860932317*^-47*I
0.+0.13527270075503292*I,-0.3284343047689077+0.*I,0.-0.33135596945100393*I,-0.029146872072464945+0.*I,0.-0.29658278493384244*I,-0.016674488940464877+0.*I,0.-0.26721259747203013*I,-0.1273136831299592+0.*I,0.-0.1735690291402147*I,-0.2523078382725413+0.*I,0.+0.06476865039431356*I,-0.17290329411843072+0.*I,0.+0.26436320357016224*I,0.17433785221117346+0.*I,0.+0.010937679003237775*I,0.18486806747091658+0.*I,0.-0.28571662813869936*I,-0.30576057573749327+0.*I,0.+0.2693158971930435*I,0.2077389947432493+0.*I,0.-0.14480789084812518*I,-0.09296439809710265+0.*I,0.+0.05566920481699094*I,0.03138084981111036+0.*I,0.-0.016767806099246184*I,-0.008539139037276109+0.*I,0.+0.004162829047434545*I,0.0019497461418840943+0.*I,0.-0.0008800561302808329*I,-0.0003838126250459322+0.*I,0.+0.00016210072123425993*I,0.00006642995211416362+0.*I,0.-0.000026461317179352677*I,-0.000010261213593861137+0.*I,0.+3.879059763892693*^-6*I,1.4313163449345375*^-6+0.*I,0.-5.160787737913694*^-7*I,-1.8201753460025475*^-7+0.*I,0.+6.28542472117561*^-8*I,2.126933734977869*^-8+0.*I,0.-7.058549278909009*^-9*I,-2.2989906824223776*^-9+0.*I,0.+7.353838940498671*^-10*I,2.311640408599861*^-10+0.*I,0.-7.145147482715124*^-11*I,-2.1728292356233233*^-11+0.*I,0.+6.504097347130656*^-12*I,1.917367284014621*^-12+0.*I,0.-5.569006519089069*^-13*I,-1.594373772624803*^-13+0.*I,0.+4.50109287396233*^-14*I,1.2535078204212893*^-14+0.*I,0.-3.4448821130786706*^-15*I,-9.345634512201052*^-16+0.*I,0.+2.5036388687764395*^-16*I,6.625176266326664*^-17+0.*I,0.-1.732263636467001*^-17*I,-4.47654835330633*^-18+0.*I,0.+1.1436724641986293*^-18*I,2.889350899528824*^-19+0.*I,0.-7.220136826641929*^-20*I,-1.785002414973884*^-20+0.*I,0.+4.366946659251194*^-21*I,1.0574409408800845*^-21+0.*I,0.-2.534913849371771*^-22*I,-6.01707318603023*^-23+0.*I,0.+1.4145073711894244*^-23*I,3.2938411430502404*^-24+0.*I,0.-7.598962737281981*^-25*I,-1.7371372053336559*^-25+0.*I,0.+3.935621557638559*^-26*I,8.838136177684952*^-27+0.*I,0.-1.967626043076025*^-27*I,-4.34333229151722*^-28+0.*I,0.+9.507451811851227*^-29*I,2.0640761242314245*^-29+0.*I,0.-4.444938617799465*^-30*I,-9.495994119408144*^-31+0.*I,0.+2.0128160523219794*^-31*I,4.233595973558593*^-32+0.*I,0.-8.837053644672432*^-33*I,-1.830829452047231*^-33+0.*I,0.+3.765118941929519*^-34*I,7.686818330838117*^-35+0.*I,0.-1.558105989973853*^-35*I,-3.1359845540784754*^-36+0.*I,0.+6.267873409770453*^-37*I,1.2441638268545296*^-37+0.*I,0.-2.452937682079097*^-38*I,-4.803817546358811*^-39+0.*I,0.+9.345788542724378*^-40*I,1.8063930996839614*^-40+0.*I,0.-3.469060699270438*^-41*I,-6.61988392091832*^-42+0.*I,0.+1.2553427668384416*^-42*I,2.3658190550679084*^-43+0.*I,0.-4.4313997207065704*^-44*I,-8.25035582211189*^-45+0.*I,0.+1.5268914753635088*^-45*I,2.809170145231432*^-46+0.*I
