0.14036692269412013+0.*I,0.2781600281972795+0.*I,0.3897711286996879+0.*I,0.4459426211528001+0.*I,0.4418541408952172+0.*I,0.39158303678413825+0.*I,0.31679490464055576+0.*I,0.2372788946666342+0.*I,0.1662432650553869+0.*I,0.10981274507286093+0.*I,0.0688149329286198+0.*I,0.041116514438417975+0.*I,0.023520990744625322+0.*I,0.012927480094277072+0.*I,0.006846676412439007+0.*I,0.0035031934167580408+0.*I,0.001735537762178852+0.*I,0.0008341411563812472+0.*I,0.00038961282122941044+0.*I,0.0001771276588281615+0.*I,0.00007848765024796305+0.*I,0.000033940764698672565+0.*I,0.00001433970527560824+0.*I,5.925244150276731*^-6+0.*I,2.3967932459159154*^-6+0.*I,9.499276098256271*^-7+0.*I,3.691762717062829*^-7+0.*I,1.4079325203087175*^-7+0.*I,5.2726964242545054*^-8+0.*I,1.9402768920416144*^-8+0.*I,7.0199339663586354*^-9+0.*I,2.4985159305591613*^-9+0.*I,8.752599903008958*^-10+0.*I,3.019326296452255*^-10+0.*I,1.0261256263910937*^-10+0.*I,3.437133925633188*^-11+0.*I,1.1352072260824777*^-11+0.*I,3.6983177998169345*^-12+0.*I,1.1888919112325276*^-12+0.*I,3.772593495545785*^-13+0.*I,1.1820611905780034*^-13+0.*I,3.6582886809148904*^-14+0.*I,1.1186217800038749*^-14+0.*I,3.380484788347989*^-15+0.*I,1.009909809496848*^-15+0.*I,2.9833642181832437*^-16+0.*I,8.716804456613994*^-17+0.*I,2.519638974283428*^-17+0.*I,7.206885822323457*^-18+0.*I,2.04023195073886*^-18+0.*I,5.71774108165292*^-19+0.*I,1.5866069047885272*^-19+0.*I,4.3601116555395925*^-20+0.*I,1.186833015422943*^-20+0.*I,3.2005357453080227*^-21+0.*I,8.552070652110225*^-22+0.*I,2.2646819018207813*^-22+0.*I,5.944286380605124*^-23+0.*I,1.5467341364791913*^-23+0.*I,3.990429179753647*^-24+0.*I,1.0208781889527171*^-24+0.*I,2.5902337067971036*^-25+0.*I,6.518880931787607*^-26+0.*I,1.6275439191096325*^-26+0.*I,4.0315557766624015*^-27+0.*I,9.909367549579853*^-28+0.*I,2.41715172646457*^-28+0.*I,5.851894039846518*^-29+0.*I,1.4062804531806733*^-29+0.*I,3.3548826816763684*^-30+0.*I,7.946177474042535*^-31+0.*I,1.8687836640852298*^-31+0.*I,4.364381676060686*^-32+0.*I,1.0122580437410462*^-32+0.*I,2.3318752851340653*^-33+0.*I,5.335862511537271*^-34+0.*I,1.212907767659214*^-34+0.*I,2.739128190622085*^-35+0.*I,6.146034575576491*^-36+0.*I,1.3702865543736255*^-36+0.*I,3.0359621001793982*^-37+0.*I,6.684728592299268*^-38+0.*I,1.462873577588963*^-38+0.*I,3.1819818083508826*^-39+0.*I,6.87999293465248*^-40+0.*I,1.4787966982292377*^-40+0.*I,3.160015329802667*^-41+0.*I,6.713662512360675*^-42+0.*I,1.4182347186614472*^-42+0.*I,2.979086080522037*^-43+0.*I,6.222884501663528*^-44+0.*I,1.2927096390764599*^-44+0.*I,2.670773241055761*^-45+0.*I,5.488143833872259*^-46+0.*I,1.1217381773209279*^-46+0.*I,2.2806552501595464*^-47+0.*I,4.6126868034541184*^-48+0.*I,9.281069892238011*^-49+0.*I,1.8578684008846003*^-49+0.*I,3.7002178489800727*^-50+0.*I
-0.2781600281972795+0.*I,-0.41085269373444777+0.*I,-0.37901759271041435+0.*I,-0.2086048835591072+0.*I,0.016278953220466835+0.*I,0.21203002569845875+0.*I,0.33139768539842984+0.*I,0.3679535741023065+0.*I,0.34168782658631963+0.*I,0.28111787008000017+0.*I,0.2108903394662104+0.*I,0.14675421046960765+0.*I,0.09582109173250246+0.*I,0.05918822080600735+0.*I,0.034802391625477526+0.*I,0.019574912673532004+0.*I,0.010573521572597416+0.*I,0.005502818303140277+0.*I,0.0027668796439259207+0.*I,0.0013472754721494287+0.*I,0.0006366028482939645+0.*I,0.0002924164187645733+0.*I,0.0001307798249638918+0.*I,0.00005702896965288942+0.*I,0.00002427801149004968+0.*I,0.000010101529216193815+0.*I,4.112116221360459*^-6+0.*I,1.6392913090860584*^-6+0.*I,6.405207539482656*^-7+0.*I,2.454936303702816*^-7+0.*I,9.236219419959028*^-8+0.*I,3.413411997176726*^-8+0.*I,1.2399269553176979*^-8+0.*I,4.429656929736339*^-9+0.*I,1.5572110536530157*^-9+0.*I,5.389516737563258*^-10+0.*I,1.8373204660012998*^-10+0.*I,6.172313784376438*^-11+0.*I,2.0441978149775536*^-11+0.*I,6.67702646677579*^-12+0.*I,2.1517528571692612*^-12+0.*I,6.843934889939113*^-13+0.*I,2.149168822273701*^-13+0.*I,6.66539517228064*^-14+0.*I,2.0422297746858918*^-14+0.*I,6.1834785133051185*^-15+0.*I,1.8506783135027596*^-15+0.*I,5.476632361033717*^-16+0.*I,1.6028408515241502*^-16+0.*I,4.64051472643581*^-17+0.*I,1.3293554510131294*^-17+0.*I,3.7688717479404224*^-18+0.*I,1.0577157621189845*^-18+0.*I,2.939018813799844*^-19+0.*I,8.087167358707527*^-20+0.*I,2.2041075598920628*^-20+0.*I,5.950999885442185*^-21+0.*I,1.592001578344918*^-21+0.*I,4.220522953834172*^-22+0.*I,1.1089921490636437*^-22+0.*I,2.8886694317908264*^-23+0.*I,7.460016346541769*^-24+0.*I,1.9103697665511434*^-24+0.*I,4.8516768694523015*^-25+0.*I,1.2221432599803623*^-25+0.*I,3.053973845253194*^-26+0.*I,7.57141008284629*^-27+0.*I,1.862559101471152*^-27+0.*I,4.546917961832876*^-28+0.*I,1.1016617864718118*^-28+0.*I,2.6494297229976276*^-29+0.*I,6.325238086592828*^-30+0.*I,1.4992281565648561*^-30+0.*I,3.5283338417767207*^-31+0.*I,8.245673697831621*^-32+0.*I,1.9137243876419375*^-32+0.*I,4.411339569631483*^-33+0.*I,1.0100419389924128*^-33+0.*I,2.297338783152134*^-34+0.*I,5.19117031500215*^-35+0.*I,1.1654589963626314*^-35+0.*I,2.5998970536268136*^-36+0.*I,5.763386855568415*^-37+0.*I,1.2696850795234068*^-37+0.*I,2.7799961803217966*^-38+0.*I,6.049992306603899*^-39+0.*I,1.3087587660903658*^-39+0.*I,2.8144238699532683*^-40+0.*I,6.016927272078367*^-41+0.*I,1.2789244917437088*^-41+0.*I,2.7028925679695818*^-42+0.*I,5.680081902005114*^-43+0.*I,1.1869977850546522*^-43+0.*I,2.4668438885048854*^-44+0.*I,5.098662086666152*^-45+0.*I,1.0481402162598503*^-45+0.*I,2.1431687192189732*^-46+0.*I,4.359050052869606*^-47+0.*I,8.819623413025546*^-48+0.*I,1.7752298466378197*^-48+0.*I
0.3897711286996879+0.*I,0.37901759271041435+0.*I,0.12024487576609243+0.*I,-0.1718927178276389+0.*I,-0.3178227029597671+0.*I,-0.27136732286311804+0.*I,-0.09712350170833589+0.*I,0.10439416104399818+0.*I,0.25711783151300854+0.*I,0.3309135395415143+0.*I,0.3330890421060127+0.*I,0.2889426707505223+0.*I,0.22520383887896347+0.*I,0.1613594438459244+0.*I,0.1078305379544639+0.*I,0.06788097134278882+0.*I,0.04055009008515528+0.*I,0.023116035760828504+0.*I,0.01263137088416217+0.*I,0.006640229013906899+0.*I,0.0033684207844155395+0.*I,0.001653081129154032+0.*I,0.0007865806010303673+0.*I,0.00036358424552407033+0.*I,0.00016353463559588263+0.*I,0.000071680987159457+0.*I,0.000030659487724201153+0.*I,0.000012811826410895899+0.*I,5.2361381357660326*^-6+0.*I,2.095032955356689*^-6+0.*I,8.213704202201137*^-7+0.*I,3.1579996153898355*^-7+0.*I,1.1916203065324172*^-7+0.*I,4.4159023974014696*^-8+0.*I,1.6081904837101523*^-8+0.*I,5.759076357975614*^-9+0.*I,2.029124172628494*^-9+0.*I,7.037720020511714*^-10+0.*I,2.4040064334537805*^-10+0.*I,8.091316265227445*^-11+0.*I,2.6845431168478498*^-11+0.*I,8.783470548284963*^-12+0.*I,2.8351331591645267*^-12+0.*I,9.031298835228748*^-13+0.*I,2.8401804574270755*^-13+0.*I,8.820687821283353*^-14+0.*I,2.706166225494517*^-14+0.*I,8.204084075948673*^-15+0.*I,2.458393236317419*^-15+0.*I,7.283406339897814*^-16+0.*I,2.1339817225579485*^-16+0.*I,6.18480364509942*^-17+0.*I,1.7735428697945907*^-17+0.*I,5.033095774630272*^-18+0.*I,1.4138377179428874*^-18+0.*I,3.932096253392841*^-19+0.*I,1.0829158380456477*^-19+0.*I,2.9538857011569446*^-20+0.*I,7.981791020484412*^-21+0.*I,2.136933438914755*^-21+0.*I,5.669425991576222*^-22+0.*I,1.490786521430775*^-22+0.*I,3.8858711720007083*^-23+0.*I,1.0042083566776502*^-23+0.*I,2.5732703356782548*^-24+0.*I,6.539351140457122*^-25+0.*I,1.6482801899692922*^-25+0.*I,4.121279727064213*^-26+0.*I,1.0223356641040665*^-26+0.*I,2.516339474870403*^-27+0.*I,6.146268264612759*^-28+0.*I,1.4899476841038684*^-28+0.*I,3.5850638357326366*^-29+0.*I,8.563214365548253*^-30+0.*I,2.030659367090216*^-30+0.*I,4.781263076710407*^-31+0.*I,1.1178851424494797*^-31+0.*I,2.59563231513247*^-32+0.*I,5.9857957947897254*^-33+0.*I,1.3711138764472707*^-33+0.*I,3.1198746975099133*^-34+0.*I,7.052625631978284*^-35+0.*I,1.5839870521353333*^-35+0.*I,3.534887919414879*^-36+0.*I,7.838953414720324*^-37+0.*I,1.727560394176338*^-37+0.*I,3.7838557275975205*^-38+0.*I,8.237486376023773*^-39+0.*I,1.782565534256765*^-39+0.*I,3.834582104550976*^-40+0.*I,8.200544077326551*^-41+0.*I,1.7436086918814472*^-41+0.*I,3.6860911750797525*^-42+0.*I,7.748579775065364*^-43+0.*I,1.6197380747421297*^-43+0.*I,3.3671399210097254*^-44+0.*I,6.961417385911119*^-45+0.*I,1.431463210094426*^-45+0.*I,2.9277502576038325*^-46+0.*I,5.956401405387223*^-47+0.*I
-0.4459426211528001+0.*I,-0.2086048835591072+0.*I,0.1718927178276389+0.*I,0.31690974779204695+0.*I,0.16514080321112845+0.*I,-0.09983218082536369+0.*I,-0.2726509863545633+0.*I,-0.2677974249030491+0.*I,-0.12369717012351461+0.*I,0.06673832073963154+0.*I,0.22307085063260315+0.*I,0.3072335897450332+0.*I,0.32022646733456883+0.*I,0.28418556897865244+0.*I,0.22520580573736598+0.*I,0.16345284048113795+0.*I,0.1103704608769761+0.*I,0.07008114094996896+0.*I,0.042170763703303395+0.*I,0.024191073704512147+0.*I,0.013291140074861853+0.*I,0.0070206903756755605+0.*I,0.0035766269496623686+0.*I,0.0017619612231229583+0.*I,0.0008412692693825568+0.*I,0.00039007260552796164+0.*I,0.00017594516202064372+0.*I,0.00007732027268402115+0.*I,0.00003315003705021371+0.*I,0.000013882858434792983+0.*I,5.685334481339607*^-6+0.*I,2.279025322501744*^-6+0.*I,8.950634029807993*^-7+0.*I,3.446927855645868*^-7+0.*I,1.302618937681686*^-7+0.*I,4.834112223806513*^-8+0.*I,1.762847625636646*^-8+0.*I,6.3208544721869965*^-9+0.*I,2.229697160960325*^-9+0.*I,7.742029607376551*^-10+0.*I,2.6473886115287165*^-10+0.*I,8.919411948440126*^-11+0.*I,2.962102180277104*^-11+0.*I,9.700357325365843*^-12+0.*I,3.133775095184221*^-12+0.*I,9.990784333007721*^-13+0.*I,3.144371054671327*^-13+0.*I,9.772673723420862*^-14+0.*I,3.0003654083628883*^-14+0.*I,9.10217323129601*^-15+0.*I,2.7292863417983702*^-15+0.*I,8.091019976076009*^-16+0.*I,2.3720255622966186*^-16+0.*I,6.878664667132169*^-17+0.*I,1.9736025330707725*^-17+0.*I,5.603814785050102*^-18+0.*I,1.5749618263997836*^-18+0.*I,4.38236249175686*^-19+0.*I,1.2074934913865968*^-19+0.*I,3.2952045397370175*^-20+0.*I,8.908009877429012*^-21+0.*I,2.3859227959741563*^-21+0.*I,6.33261783992554*^-22+0.*I,1.665836990549547*^-22+0.*I,4.343828248148134*^-23+0.*I,1.1229745209039184*^-23+0.*I,2.878645513924162*^-24+0.*I,7.317946877904183*^-25+0.*I,1.8451547548557695*^-25+0.*I,4.615051672784872*^-26+0.*I,1.1451871268373387*^-26+0.*I,2.819594065377847*^-27+0.*I,6.88905095172906*^-28+0.*I,1.6704970576355125*^-28+0.*I,4.0206367589609906*^-29+0.*I,9.606265813435014*^-30+0.*I,2.2786174992633517*^-30+0.*I,5.366491128963985*^-31+0.*I,1.2550336523387224*^-31+0.*I,2.9148007678815286*^-32+0.*I,6.723452367528994*^-33+0.*I,1.5404443666805275*^-33+0.*I,3.5059775097766264*^-34+0.*I,7.927199871651922*^-35+0.*I,1.7808003027601084*^-35+0.*I,3.9749489778563126*^-36+0.*I,8.816660009058534*^-37+0.*I,1.9434224316930885*^-37+0.*I,4.2574978860767744*^-38+0.*I,9.270400354407727*^-39+0.*I,2.0064635410345916*^-39+0.*I,4.317018784547364*^-40+0.*I,9.233936844704926*^-41+0.*I,1.963676119084384*^-41+0.*I,4.152042874306856*^-42+0.*I,8.729536086762296*^-43+0.*I,1.8250954233095488*^-43+0.*I,3.794653773291972*^-44+0.*I,7.84652569951146*^-45+0.*I,1.6137164520002323*^-45+0.*I
0.4418541408952172+0.*I,-0.016278953220466835+0.*I,-0.3178227029597671+0.*I,-0.16514080321112845+0.*I,0.15328298446323502+0.*I,0.28354993278067525+0.*I,0.14788232276885938+0.*I,-0.09534114121860753+0.*I,-0.2561596575196976+0.*I,-0.2516722072812135+0.*I,-0.11550314752705304+0.*I,0.06550433836238499+0.*I,0.21485361237941045+0.*I,0.29571636808804486+0.*I,0.3085214373272003+0.*I,0.2741548914074867+0.*I,0.21754711585150696+0.*I,0.15809590932834014+0.*I,0.1068804152604917+0.*I,0.06793976298444335+0.*I,0.04092360068324542+0.*I,0.023497504279168992+0.*I,0.012921142585717176+0.*I,0.006830642882928635+0.*I,0.0034823495782261653+0.*I,0.0017166768220720728+0.*I,0.0008201618477729966+0.*I,0.00038050755310180815+0.*I,0.00017172410113618046+0.*I,0.0000755036284881549+0.*I,0.00003238656330045642+0.*I,0.000013569170539834064+0.*I,5.559199735616863*^-6+0.*I,2.2293413139443755*^-6+0.*I,8.758758957113632*^-7+0.*I,3.374219557743063*^-7+0.*I,1.2755651142368152*^-7+0.*I,4.735201365078549*^-8+0.*I,1.72729270036822*^-8+0.*I,6.195122221571169*^-9+0.*I,2.1859330383908215*^-9+0.*I,7.5920153708455*^-10+0.*I,2.596725290271313*^-10+0.*I,8.750759200330195*^-11+0.*I,2.9067401485788428*^-11+0.*I,9.521082501754118*^-12+0.*I,3.076485515965286*^-12+0.*I,9.810053329696905*^-13+0.*I,3.088067729807759*^-13+0.*I,9.599406638391677*^-14+0.*I,2.9476778311562606*^-14+0.*I,8.943817527059871*^-15+0.*I,2.6822308979127806*^-15+0.*I,7.9527433906929235*^-16+0.*I,2.331831962079178*^-16+0.*I,6.763070257235855*^-17+0.*I,1.9407032684781498*^-17+0.*I,5.51113209330546*^-18+0.*I,1.5491116223410684*^-18+0.*I,4.3109673958832735*^-19+0.*I,1.1879638336884492*^-19+0.*I,3.242284239226566*^-20+0.*I,8.76593151238536*^-21+0.*I,2.3481233624179294*^-21+0.*I,6.232947635398222*^-22+0.*I,1.6397852582152013*^-22+0.*I,4.27631870898884*^-23+0.*I,1.1056279052727713*^-23+0.*I,2.8344429888201033*^-24+0.*I,7.206229251865573*^-25+0.*I,1.817145842487656*^-25+0.*I,4.545384771335494*^-26+0.*I,1.1279935410642481*^-26+0.*I,2.7774856919353578*^-27+0.*I,6.786702038195563*^-28+0.*I,1.6458048475087587*^-28+0.*I,3.9615015171644287*^-29+0.*I,9.465664684667616*^-30+0.*I,2.245425588770825*^-30+0.*I,5.288683814869396*^-31+0.*I,1.236920425814351*^-31+0.*I,2.8729214351654446*^-32+0.*I,6.627275102850645*^-33+0.*I,1.518503542527537*^-33+0.*I,3.456251984800996*^-34+0.*I,7.815233185665551*^-35+0.*I,1.7557497447659786*^-35+0.*I,3.919256014977118*^-36+0.*I,8.693612761823081*^-37+0.*I,1.916403659390052*^-37+0.*I,4.1985301981382854*^-38+0.*I,9.142477180206655*^-39+0.*I,1.9788766924640614*^-39+0.*I,4.2578758248094765*^-40+0.*I,9.107875547360687*^-41+0.*I,1.9369603786646444*^-41+0.*I,4.0957455579574987*^-42+0.*I,8.611566277325996*^-43+0.*I,1.800511917004293*^-43+0.*I,3.743705086353938*^-44+0.*I
-0.39158303678413825+0.*I,0.21203002569845875+0.*I,0.27136732286311804+0.*I,-0.09983218082536369+0.*I,-0.28354993278067525+0.*I,-0.09800660067731892+0.*I,0.17955609248983984+0.*I,0.25947061045345593+0.*I,0.10641752132048846+0.*I,-0.12063555790352581+0.*I,-0.253556249496448+0.*I,-0.2293705619796972+0.*I,-0.08893017168868246+0.*I,0.08436923253444344+0.*I,0.22140812390345754+0.*I,0.29141135816499597+0.*I,0.2976270672187746+0.*I,0.2610282095790494+0.*I,0.20524559553239094+0.*I,0.1481382381406668+0.*I,0.09961192915691706+0.*I,0.06304430330025991+0.*I,0.03783771632874017+0.*I,0.02165926381401821+0.*I,0.011879036796905499+0.*I,0.00626540515631047+0.*I,0.0031877759380022136+0.*I,0.0015686678676747334+0.*I,0.0007482586947128677+0.*I,0.0003466530525222981+0.*I,0.0001562435191049026+0.*I,0.00006861652799445601+0.*I,0.000029400875402431896+0.*I,0.000012306140412608709+0.*I,5.037186100219095*^-6+0.*I,2.0183173769620665*^-6+0.*I,7.923541013142389*^-7+0.*I,3.050265961935413*^-7+0.*I,1.1523275994237094*^-7+0.*I,4.275037566835594*^-8+0.*I,1.558521901675102*^-8+0.*I,5.586734775987334*^-9+0.*I,1.9702463130114037*^-9+0.*I,6.839577539088272*^-10+0.*I,2.338291547200565*^-10+0.*I,7.87643647848533*^-11+0.*I,2.6152408781321944*^-11+0.*I,8.562932641419805*^-12+0.*I,2.7658609767280973*^-12+0.*I,8.816455845031641*^-13+0.*I,2.774367770192733*^-13+0.*I,8.621502855950799*^-14+0.*I,2.6465879620750585*^-14+0.*I,8.0279175844827*^-15+0.*I,2.4068849424369464*^-15+0.*I,7.134450196305675*^-16+0.*I,2.0913658672643593*^-16+0.*I,6.064157032853304*^-17+0.*I,1.739737511586037*^-17+0.*I,4.939323635996376*^-18+0.*I,1.3880823583006442*^-18+0.*I,3.862039326332883*^-19+0.*I,1.0640400509406031*^-19+0.*I,2.9034999972215656*^-20+0.*I,7.848520930732192*^-21+0.*I,2.1019990448919913*^-21+0.*I,5.578656823042495*^-22+0.*I,1.4674059509468853*^-22+0.*I,3.826158280819019*^-23+0.*I,9.890852933016216*^-24+0.*I,2.5352837337942416*^-24+0.*I,6.444705973340306*^-25+0.*I,1.6248864215288508*^-25+0.*I,4.063909008092637*^-26+0.*I,1.0083744993907392*^-26+0.*I,2.4826227399700234*^-27+0.*I,6.0654496211696375*^-28+0.*I,1.470718184907424*^-28+0.*I,3.5396423305059496*^-29+0.*I,8.456692786754971*^-30+0.*I,2.0058543073477735*^-30+0.*I,4.7239026457267135*^-31+0.*I,1.1047118110630462*^-31+0.*I,2.5655832891350743*^-32+0.*I,5.91771005827779*^-33+0.*I,1.3557884994302301*^-33+0.*I,3.0856032225258354*^-34+0.*I,6.976477831284535*^-35+0.*I,1.5671750176109766*^-35+0.*I,3.4980023900550526*^-36+0.*I,7.75852708738087*^-37+0.*I,1.7101311033183568*^-37+0.*I,3.746312426992926*^-38+0.*I,8.15709903742409*^-39+0.*I,1.765454518862854*^-39+0.*I,3.798372266018193*^-40+0.*I,8.12435913978037*^-41+0.*I,1.7276707683436802*^-41+0.*I,3.6529366980537975*^-42+0.*I,7.67999502808295*^-43+0.*I
0.31679490464055576+0.*I,-0.33139768539842984+0.*I,-0.09712350170833589+0.*I,0.2726509863545633+0.*I,0.14788232276885938+0.*I,-0.17955609248983984+0.*I,-0.24326941815045272+0.*I,-0.015971779293616338+0.*I,0.21351792985677853+0.*I,0.22792978229726465+0.*I,0.04938990789004378+0.*I,-0.15775352364191553+0.*I,-0.25243349049467106+0.*I,-0.199157288405701+0.*I,-0.05024543128740074+0.*I,0.11432204690559555+0.*I,0.23508924434131082+0.*I,0.2898063660165793+0.*I,0.2860682183981459+0.*I,0.24539177997474007+0.*I,0.18987505600791152+0.*I,0.13535333321755444+0.*I,0.09010952889864057+0.*I,0.05655950892941745+0.*I,0.03370825860258884+0.*I,0.019179201905073103+0.*I,0.010463535734835182+0.*I,0.005493224706297843+0.*I,0.002783360534545772+0.*I,0.0013645889501346677+0.*I,0.0006487370961464303+0.*I,0.0002996347384283397+0.*I,0.00013467745799500052+0.*I,0.000058995364208140636+0.*I,0.00002521933572168547+0.*I,0.000010533119703627607+0.*I,4.302824689619868*^-6+0.*I,1.720865226329982*^-6+0.*I,6.744088862553906*^-7+0.*I,2.592015302884959*^-7+0.*I,9.777238488186101*^-8+0.*I,3.62210393704163*^-8+0.*I,1.3187160318363544*^-8+0.*I,4.721144430646696*^-9+0.*I,1.6629960425031812*^-9+0.*I,5.766462916909273*^-10+0.*I,1.969310696208309*^-10+0.*I,6.62680991863031*^-11+0.*I,2.198201955747414*^-11+0.*I,7.19084531096893*^-12+0.*I,2.320642229648527*^-12+0.*I,7.39111361370623*^-13+0.*I,2.323989894111348*^-13+0.*I,7.216436811935116*^-14+0.*I,2.2136556848124607*^-14+0.*I,6.710021324366714*^-15+0.*I,2.0104167810761094*^-15+0.*I,5.955425667381504*^-16+0.*I,1.7446763996983626*^-16+0.*I,5.0558977093500834*^-17+0.*I,1.4496539175603692*^-17+0.*I,4.113486706532069*^-18+0.*I,1.1553899606581933*^-18+0.*I,3.2129875467787454*^-19+0.*I,8.847837464555832*^-20+0.*I,2.413210496739431*^-20+0.*I,6.5202227813889465*^-21+0.*I,1.7454806326401067*^-21+0.*I,4.630484213407565*^-22+0.*I,1.2174953332756652*^-22+0.*I,3.173262243214862*^-23+0.*I,8.19989410536056*^-24+0.*I,2.101056571258594*^-24+0.*I,5.338950952723999*^-25+0.*I,1.3456193540130658*^-25+0.*I,3.3642953723478263*^-26+0.*I,8.34501766515388*^-27+0.*I,2.0538822749858385*^-27+0.*I,5.016388941187417*^-28+0.*I,1.2159755810609469*^-28+0.*I,2.925671821632954*^-29+0.*I,6.98781050266009*^-30+0.*I,1.656981446577369*^-30+0.*I,3.9012170974528517*^-31+0.*I,9.12078453216986*^-32+0.*I,2.1176603958315525*^-32+0.*I,4.8833037841728586*^-33+0.*I,1.118522242975637*^-33+0.*I,2.545001445945579*^-34+0.*I,5.752836144878639*^-35+0.*I,1.2920031783505216*^-35+0.*I,2.8831607441923574*^-36+0.*I,6.393416522506553*^-37+0.*I,1.40893286550612*^-37+0.*I,3.085845636888135*^-38+0.*I,6.717649071416108*^-39+0.*I,1.4536219637876621*^-39+0.*I,3.126855124229542*^-40+0.*I,6.686771759308707*^-41+0.*I,1.4216979122562475*^-41+0.*I
-0.2372788946666342+0.*I,0.3679535741023065+0.*I,-0.10439416104399818+0.*I,-0.2677974249030491+0.*I,0.09534114121860753+0.*I,0.25947061045345593+0.*I,0.015971779293616338+0.*I,-0.23130658010875918+0.*I,-0.1769991502190507+0.*I,0.07138752033208438+0.*I,0.23543523193478474+0.*I,0.18007067186581366+0.*I,-0.01747555183834652+0.*I,-0.19484035881955597+0.*I,-0.24401718781823423+0.*I,-0.15917881678729023+0.*I,-0.0032427923506948334+0.*I,0.14929560593515107+0.*I,0.2504594016827864+0.*I,0.2875018833720848+0.*I,0.27257168992609804+0.*I,0.22749380640635355+0.*I,0.1724639150818184+0.*I,0.12097440718061817+0.*I,0.07948042672881012+0.*I,0.04933742836626756+0.*I,0.029125910679194702+0.*I,0.016435559404850846+0.*I,0.008901716667777417+0.*I,0.004643179737561911+0.*I,0.002339064427622611+0.*I,0.0011407874969523897+0.*I,0.0005397728103089767+0.*I,0.00024822972706582403+0.*I,0.00011113020662233583+0.*I,0.00004850285861880909+0.*I,0.000020664061175566424+0.*I,8.603561732260908*^-6+0.*I,3.504363424224543*^-6+0.*I,1.3977246761685097*^-6+0.*I,5.46378803783601*^-7+0.*I,2.0949467473698994*^-7+0.*I,7.884590168405259*^-8+0.*I,2.91479673377888*^-8+0.*I,1.0590954029710073*^-8+0.*I,3.784557360215668*^-9+0.*I,1.3307200404973751*^-9+0.*I,4.6065187800465125*^-10+0.*I,1.5706611880888984*^-10+0.*I,5.277302502374037*^-11+0.*I,1.74801850335344*^-11+0.*I,5.710298700736361*^-12+0.*I,1.8404115208037526*^-12+0.*I,5.854233803276964*^-13+0.*I,1.8385342056091349*^-13+0.*I,5.702429152521918*^-14+0.*I,1.7473007255111834*^-14+0.*I,5.290802929456907*^-15+0.*I,1.583588323520475*^-15+0.*I,4.686458922585693*^-16+0.*I,1.371636428312132*^-16+0.*I,3.971274355320311*^-17+0.*I,1.1376742895588649*^-17+0.*I,3.2255176105807874*^-18+0.*I,9.052459498617805*^-19+0.*I,2.515405524233731*^-19+0.*I,6.921635389765844*^-20+0.*I,1.8864723940131456*^-20+0.*I,5.093447653650101*^-21+0.*I,1.3626006446127766*^-21+0.*I,3.6123814414892966*^-22+0.*I,9.491988010591385*^-23+0.*I,2.4724478456473515*^-23+0.*I,6.385118148003199*^-24+0.*I,1.6351055951566017*^-24+0.*I,4.152588043224157*^-25+0.*I,1.0460372884354701*^-25+0.*I,2.613893780999247*^-26+0.*I,6.480320908190258*^-27+0.*I,1.5941402126095263*^-27+0.*I,3.8916153759966357*^-28+0.*I,9.428814146131839*^-29+0.*I,2.267550061246765*^-29+0.*I,5.4134828697652736*^-30+0.*I,1.2831067094438967*^-30+0.*I,3.019671105091605*^-31+0.*I,7.056849211929034*^-32+0.*I,1.637791517890006*^-32+0.*I,3.775235784785376*^-33+0.*I,8.64384982061004*^-34+0.*I,1.966015464887794*^-34+0.*I,4.4424354128228673*^-35+0.*I,9.973479421806308*^-36+0.*I,2.224844218096718*^-36+0.*I,4.931907272659532*^-37+0.*I,1.0864925431704037*^-37+0.*I,2.3788577526637296*^-38+0.*I,5.176933466178603*^-39+0.*I,1.1198782400141534*^-39+0.*I,2.4082086481204732*^-40+0.*I
