0.4975139409342372+0.*I,0.-0.587880333658712*I,-0.4911991554828113+0.*I,0.+0.3351048098175471*I,0.19798593687269064+0.*I,0.-0.10462440908661805*I,-0.05047090244832947+0.*I,0.+0.022541132274754534*I,0.009417039917016192+0.*I,0.-0.00370917081445473*I,-0.0013859913223425537+0.*I,0.+0.0004937963164140823*I,0.00016843831962404175+0.*I,0.-0.000055201757040471424*I,-0.000017433017284263634+0.*I,0.+5.318762627549684*^-6*I,1.5712102168754622*^-6+0.*I,0.-4.502912533018617*^-7*I,-1.2541253192727577*^-7+0.*I,0.+3.399756498839579*^-8*I,8.982898491376196*^-9+0.*I,0.-2.3162771453120483*^-9*I,-5.835295570368724*^-10+0.*I,0.+1.43774749030767*^-10*I,3.46785295908211*^-11+0.*I,0.-8.195479108932241*^-12*I,-1.8992028392804354*^-12+0.*I,0.+4.3188999760965875*^-13*I,9.64445759041997*^-14+0.*I,0.-2.116228145068413*^-14*I,-4.565470448160563*^-15+0.*I,0.+9.689209947005742*^-16*I,2.0239373010000337*^-16+0.*I,0.-4.163166323677984*^-17*I,-8.436610140088753*^-18+0.*I,0.+1.6850687932580182*^-18*I,3.318562968500984*^-19+0.*I,0.-6.446631974308586*^-20*I,-1.2357333195261932*^-20+0.*I,0.+2.3381702512935688*^-21*I,4.368474573647777*^-22+0.*I,0.-8.061605859401704*^-23*I,-1.469875642814453*^-23+0.*I,0.+2.648683357892936*^-24*I,4.718319892740104*^-25+0.*I,0.-8.311220457659703*^-26*I,-1.4480033403029713*^-26+0.*I,0.+2.495768574741119*^-27*I,4.256644398976935*^-28+0.*I,0.-7.185434054192377*^-29*I,-1.200747477715684*^-29+0.*I,0.+1.9867822543138892*^-30*I,3.2556092799948515*^-31+0.*I,0.-5.284185076992882*^-32*I,-8.496984335622401*^-33+0.*I,0.+1.353839403746927*^-33*I,2.1377495020977297*^-34+0.*I,0.-3.345823779095565*^-35*I,-5.1912595602784516*^-36+0.*I,0.+7.986020402593297*^-37*I,1.2182557433274609*^-37+0.*I,0.-1.8431353441530614*^-38*I,-2.7659546792059944*^-39+0.*I,0.+4.117735650013924*^-40*I,6.08208034156505*^-41+0.*I,0.-8.914133864631164*^-42*I,-1.2965547517875206*^-42+0.*I,0.+1.8717038648291787*^-43*I,2.6820468389643597*^-44+0.*I,0.-3.8152718653467045*^-45*I,-5.388403967777318*^-46+0.*I,0.+7.556394968850431*^-47*I,1.0522818490666619*^-47+0.*I,0.-1.4553060221821837*^-48*I,-1.99904303637941*^-49+0.*I,0.+2.727565505948654*^-50*I,3.697022304053638*^-51+0.*I,0.-4.9784068480995884*^-52*I,-6.660805640644262*^-53+0.*I,0.+8.855169793085806*^-54*I,1.1698645388624068*^-54+0.*I,0.-1.5359488199589237*^-55*I,-2.0042573998421384*^-56+0.*I,0.+2.5995497109223525*^-57*I,3.351522667929771*^-58+0.*I,0.-4.295526231754511*^-59*I,-5.473319837225698*^-60+0.*I,0.+6.933856958467114*^-61*I,8.734081082914401*^-62+0.*I,0.-1.0939712112934012*^-62*I,-1.3625997845092798*^-63+0.*I,0.+1.687840085761624*^-64*I,2.0793187063796947*^-65+0.*I,0.-2.547787858715564*^-66*I,-3.105153072737203*^-67+0.*I,0.+3.76447908698331*^-68*I,4.539969650165803*^-69+0.*I,0.-5.446917027585358*^-70*I,-6.5016172528163645*^-71+0.*I,0.+7.721247597108082*^-72*I
0.-0.587880333658712*I,-0.19714656657576526+0.*I,0.-0.2509697844478734*I,-0.45481002018577266+0.*I,0.+0.4362623288116697*I,0.3190820555801251+0.*I,0.-0.19663818663360977*I,-0.10689804518717465+0.*I,0.+0.052628437505043354*I,0.02386823035521745+0.*I,0.-0.010091690899893617*I,-0.0040133257238380415+0.*I,0.+0.0015115278517339706*I,0.0005420846202620532+0.*I,0.-0.00018594658291444996*I,-0.00006123294474859724+0.*I,0.+0.000019418452110543393*I,5.9461853735978495*^-6+0.*I,0.-1.7622320422015505*^-6*I,-5.064878096011678*^-7+0.*I,0.+1.4142721741815045*^-7*I,3.842781606618739*^-8+0.*I,0.-1.0174783352832384*^-8*I,-2.628620039367093*^-9+0.*I,0.+6.63372150499519*^-10*I,1.6370857561634391*^-10+0.*I,0.-3.9544741642265275*^-11*I,-9.358210708251104*^-12+0.*I,0.+2.171384681515978*^-12*I,4.943638244975046*^-13+0.*I,0.-1.1051586540343666*^-13*I,-2.4274551828635138*^-14+0.*I,0.+5.241889148751047*^-15*I,1.1134699939435621*^-15+0.*I,0.-2.3278322421513815*^-16*I,-4.79205209065714*^-17+0.*I,0.+9.718279445348647*^-18*I,1.9424273301350745*^-18+0.*I,0.-3.827952156049116*^-19*I,-7.440865515930067*^-20+0.*I,0.+1.427169246396216*^-20*I,2.70192971331347*^-21+0.*I,0.-5.050831935857558*^-22*I,-9.325641231622921*^-23+0.*I,0.+1.7011844155599457*^-23*I,3.066936841220895*^-24+0.*I,0.-5.465842697525322*^-25*I,-9.632101786592866*^-26+0.*I,0.+1.6788211517748253*^-26*I,2.8947454108852886*^-27+0.*I,0.-4.938984512765412*^-28*I,-8.340286849021947*^-29+0.*I,0.+1.394219610186311*^-29*I,2.3076795035683273*^-30+0.*I,0.-3.7826637261401707*^-31*I,-6.141557713159879*^-32+0.*I,0.+9.878602255253074*^-33*I,1.5744300255473238*^-33+0.*I,0.-2.486761688721803*^-34*I,-3.8931164456449766*^-35+0.*I,0.+6.041991332100007*^-36*I,9.2970900352625*^-37+0.*I,0.-1.4186027077891491*^-37*I,-2.1467518229238242*^-38+0.*I,0.+3.22232047519163*^-39*I,4.798197329983476*^-40+0.*I,0.-7.08867102185183*^-41*I,-1.0391590783230059*^-41+0.*I,0.+1.5117545185932867*^-42*I,2.1827928053339605*^-43+0.*I,0.-3.128414144342922*^-44*I,-4.4510608113436155*^-45+0.*I,0.+6.287472347516578*^-46*I,8.818735875337594*^-47+0.*I,0.-1.2282801664033487*^-47*I,-1.698992159532174*^-48+0.*I,0.+2.334151137665476*^-49*I,3.185297263151242*^-50+0.*I,0.-4.318103407051243*^-51*I,-5.815617685665302*^-52+0.*I,0.+7.782069250060537*^-53*I,1.0347287623046679*^-53+0.*I,0.-1.367177786742477*^-54*I,-1.7952481790388333*^-55+0.*I,0.+2.3429238695592763*^-56*I,3.0391937435860924*^-57+0.*I,0.-3.9188324389170496*^-58*I,-5.023239936941588*^-59+0.*I,0.+6.40132935320764*^-60*I,8.110448048457546*^-61+0.*I,0.-1.0217312484668367*^-61*I,-1.2798932258875076*^-62+0.*I,0.+1.5943493615987286*^-63*I,1.9751167665027805*^-64+0.*I,0.-2.43348037325693*^-65*I,-2.982046404549564*^-66+0.*I,0.+3.634775252932077*^-67*I,4.406988823821241*^-68+0.*I,0.-5.315347309893337*^-69*I,-6.377790453846135*^-70+0.*I
-0.4911991554828113+0.*I,0.-0.2509697844478734*I,-0.40684255250079426+0.*I,0.+0.0726392623509324*I,-0.2786826693313351+0.*I,0.+0.42318460737224706*I,0.388366719218968+0.*I,0.-0.27855847424675495*I,-0.16982278054108535+0.*I,0.+0.09169884810460761*I,0.04493894632738691+0.*I,0.-0.020313807775171746*I,-0.008567654044639616+0.*I,0.+0.003400720126868097*I,0.0012788547739981525+0.*I,0.-0.00045807294621766115*I,-0.00015696797481839863+0.*I,0.+0.000051645737936581955*I,0.00001636613589964594+0.*I,0.-5.008371717279857*^-6*I,-1.4834865981218107*^-6+0.*I,0.+4.261684784642496*^-7*I,1.1894918085751724*^-7+0.*I,0.-3.230804466487963*^-8*I,-8.551531127606751*^-9+0.*I,0.+2.208589215529403*^-9*I,5.572183411134085*^-10+0.*I,0.-1.374774733635234*^-10*I,-3.320093347758527*^-11+0.*I,0.+7.855324416507139*^-12*I,1.8223221282410514*^-12+0.*I,0.-4.1481897120572723*^-13*I,-9.271838479695993*^-14+0.*I,0.+2.0362302588725057*^-14*I,4.396454058759377*^-15+0.*I,0.-9.337624485294682*^-16*I,-1.9518951373334506*^-16+0.*I,0.+4.017691932340765*^-17*I,8.147002666954085*^-18+0.*I,0.-1.6282062895319687*^-18*I,-3.208410128154039*^-19+0.*I,0.+6.236025811196323*^-20*I,1.1959778829015028*^-20+0.*I,0.-2.26405470293296*^-21*I,-4.2319722284461683*^-22+0.*I,0.+7.813170522970681*^-23*I,1.425181785479284*^-23+0.*I,0.-2.569185225918636*^-24*I,-4.57847421997103*^-25+0.*I,0.+8.067872389242877*^-26*I,1.4061053780171196*^-26+0.*I,0.-2.4243782610774358*^-27*I,-4.13623552934777*^-28+0.*I,0.+6.984368231147047*^-29*I,1.1674996714984738*^-29+0.*I,0.-1.9323302521004174*^-30*I,-3.167266928558175*^-31+0.*I,0.+5.142180104386069*^-32*I,8.270785592832625*^-33+0.*I,0.-1.3181286653952994*^-33*I,-2.081864275247013*^-34+0.*I,0.+3.259117613774129*^-35*I,5.057870335708616*^-36+0.*I,0.-7.782517656813285*^-37*I,-1.1874623518344167*^-37+0.*I,0.+1.796914318488363*^-38*I,2.697125637877692*^-39+0.*I,0.-4.016038796072386*^-40*I,-5.932973042772975*^-41+0.*I,0.+8.697165585193372*^-42*I,1.265218400803289*^-42+0.*I,0.-1.8267773337119197*^-43*I,-2.6181019669320186*^-44+0.*I,0.+3.724906562665251*^-45*I,5.261599554900921*^-46+0.*I,0.-7.379691112657213*^-47*I,-1.0278262751190101*^-47+0.*I,0.+1.4216881723326082*^-48*I,1.9531379029587278*^-49+0.*I,0.-2.665293936832098*^-50*I,-3.613097061434016*^-51+0.*I,0.+4.866022532137613*^-52*I,6.511263267191778*^-53+0.*I,0.-8.657426129169707*^-54*I,-1.1438776630414516*^-54+0.*I,0.+1.5020057293312459*^-55*I,1.9601890930511448*^-56+0.*I,0.-2.5426761908785098*^-57*I,-3.278554576712885*^-58+0.*I,0.+4.20245302838906*^-59*I,5.35528393475015*^-60+0.*I,0.-6.78501351499229*^-61*I,-8.547443494821616*^-62+0.*I,0.+1.070698368989155*^-62*I,1.3337390656292004*^-63+0.*I,0.-1.6522443323317063*^-64*I,-2.035652251880075*^-65+0.*I,0.+2.4945057751843203*^-66*I,3.040480177153299*^-67+0.*I,0.-3.6863891524179512*^-68*I
0.+0.3351048098175471*I,-0.45481002018577266+0.*I,0.+0.0726392623509324*I,-0.3572867543613003+0.*I,0.+0.27399887438981*I,-0.071073704988384+0.*I,0.+0.3335227202971482*I,0.4032024117931754+0.*I,0.-0.33902795899155386*I,-0.23158309727752982+0.*I,0.+0.13676027601125212*I,0.07219308945807852+0.*I,0.-0.034782609411459775*I,-0.015514962298531262+0.*I,0.+0.006473937612818156*I,0.0025471006879751517+0.*I,0.-0.0009507878079463794*I,-0.0003384248772582295+0.*I,0.+0.00011534043601946637*I,0.000037770405101411643+0.*I,0.-0.000011919499197268212*I,-3.6341968878625892*^-6+0.*I,0.+1.0729204461897142*^-6*I,3.073142447371357*^-7+0.*I,0.-8.554694307984659*^-8*I,-2.3179405105113558*^-8+0.*I,0.+6.121766327422763*^-9*I,1.5778654431842874*^-9+0.*I,0.-3.9735035072216893*^-10*I,-9.786685497061134*^-11+0.*I,0.+2.35974963128217*^-11*I,5.574949171463555*^-12+0.*I,0.-1.2915389537867989*^-12*I,-2.936205681564224*^-13+0.*I,0.+6.5550385944692*^-14*I,1.4379720059998284*^-14+0.*I,0.-3.101486244429634*^-15*I,-6.580736345696353*^-16+0.*I,0.+1.3743267356798734*^-16*I,2.8263644535628387*^-17+0.*I,0.-5.726485302043878*^-18*I,-1.1435563767005994*^-18+0.*I,0.+2.2517154634118115*^-19*I,4.3734413440170595*^-20+0.*I,0.-8.381956703547773*^-21*I,-1.585732955772456*^-21+0.*I,0.+2.9622372804768425*^-22*I,5.46575762837588*^-23+0.*I,0.-9.964389240278598*^-24*I,-1.795327864416498*^-24+0.*I,0.+3.19776809808823*^-25*I,5.632125592665264*^-26+0.*I,0.-9.811310239356731*^-27*I,-1.690882913429654*^-27+0.*I,0.+2.883567576771201*^-28*I,4.867107928267819*^-29+0.*I,0.-8.132544282422031*^-30*I,-1.3454987786277724*^-30+0.*I,0.+2.204575700629636*^-31*I,3.577929767675687*^-32+0.*I,0.-5.752822110151204*^-33*I,-9.165303162000858*^-34+0.*I,0.+1.4471089142842175*^-34*I,2.2647136457104219*^-35+0.*I,0.-3.5135801353531*^-36*I,-5.404747747051486*^-37+0.*I,0.+8.244272525161594*^-38*I,1.2472137168103954*^-38+0.*I,0.-1.8715411100788394*^-39*I,-2.786020302371103*^-40+0.*I,0.+4.1148146519059087*^-41*I,6.030458879907626*^-42+0.*I,0.-8.770733104759701*^-43*I,-1.2660670566463218*^-43+0.*I,0.+1.8140996910260626*^-44*I,2.5804542107039367*^-45+0.*I,0.-3.644242933702808*^-46*I,-5.110212208283632*^-47+0.*I,0.+7.115969187608138*^-48*I,9.84089417625533*^-49+0.*I,0.-1.3517026792039484*^-49*I,-1.8442234328004786*^-50+0.*I,0.+2.4995983770619072*^-51*I,3.3658042076605046*^-52+0.*I,0.-4.50304193545811*^-53*I,-5.986284313102432*^-54+0.*I,0.+7.908200539833174*^-55*I,1.0382475422175323*^-55+0.*I,0.-1.354753051937981*^-56*I,-1.7570642239386084*^-57+0.*I,0.+2.2652436199774896*^-58*I,2.903171836847217*^-59+0.*I,0.-3.6990581635043196*^-60*I,-4.6859701792344486*^-61+0.*I,0.+5.9023709885193674*^-62*I,7.392649917892726*^-63+0.*I,0.-9.207629551387584*^-64*I,-1.1405029066426588*^-64+0.*I,0.+1.4049861084446239*^-65*I,1.721473682151092*^-66+0.*I
0.19798593687269064+0.*I,0.+0.4362623288116697*I,-0.2786826693313351+0.*I,0.+0.27399887438981*I,-0.1954033010093018+0.*I,0.+0.34833167514861524*I,0.11000405430973252+0.*I,0.+0.2029898647556027*I,0.36991051531304453+0.*I,0.-0.3717184876292687*I,-0.2853646015409847+0.*I,0.+0.1841382877378036*I,0.10449190889812891+0.*I,0.-0.05353872263949886*I,-0.025200918094122147+0.*I,0.+0.01103185347173338*I,0.004532458872087445+0.*I,0.-0.0017601517875433395*I,-0.0006497623768986183+0.*I,0.+0.0002290632190323004*I,0.00007741493926010676+0.*I,0.-0.000025163854902443138*I,-7.889046519711265*^-6+0.*I,0.+2.3912060767475245*^-6*I,7.022204207297529*^-7+0.*I,0.-2.0017254908619715*^-7*I,-5.547927003842843*^-8+0.*I,0.+1.4972584239746565*^-8*I,3.9398778452229625*^-9+0.*I,0.-1.0120770677495733*^-9*I,-2.540775960936557*^-10+0.*I,0.+6.239886946874976*^-11*I,1.5005273058237473*^-11+0.*I,0.-3.5361869129916073*^-12*I,-8.17315359463291*^-13+0.*I,0.+1.854048597991216*^-13*I,4.130674643417169*^-14+0.*I,0.-9.044000442001859*^-15*I,-1.947121473460942*^-15+0.*I,0.+4.1243471714071085*^-16*I,8.599418140137035*^-17+0.*I,0.-1.7658064781873307*^-17*I,-3.5725107842281275*^-18+0.*I,0.+7.124352097707866*^-19*I,1.4009842932821265*^-19+0.*I,0.-2.717705796573383*^-20*I,-5.202467789746774*^-21+0.*I,0.+9.831111047805903*^-22*I,1.8345225825713533*^-22+0.*I,0.-3.38146504120005*^-23*I,-6.158512657585109*^-24+0.*I,0.+1.1085559911937259*^-24*I,1.972724779366819*^-25+0.*I,0.-3.471470437305756*^-26*I,-6.042334180513369*^-27+0.*I,0.+1.0404997277136596*^-27*I,1.7730565017661508*^-28+0.*I,0.-2.9904736604374955*^-29*I,-4.9932564164499054*^-30+0.*I,0.+8.255443121206794*^-31*I,1.3517375347350542*^-31+0.*I,0.-2.192398594787188*^-32*I,-3.522885671004938*^-33+0.*I,0.+5.609232113413161*^-34*I,8.851265961462598*^-35+0.*I,0.-1.3844372136678416*^-35*I,-2.1467102712703198*^-36+0.*I,0.+3.3004263231196716*^-37*I,5.031819883872205*^-38+0.*I,0.-7.608490942251912*^-39*I,-1.141164846468049*^-39+0.*I,0.+1.6979731937429312*^-40*I,2.506687955033606*^-41+0.*I,0.-3.672057310477085*^-42*I,-5.338380049470029*^-43+0.*I,0.+7.702824220368773*^-44*I,1.1032630718843199*^-44+0.*I,0.-1.5687130470873204*^-45*I,-2.214566186689218*^-46+0.*I,0.+3.1042641110908834*^-47*I,4.3211206468631566*^-48+0.*I,0.-5.973702025571401*^-49*I,-8.202395973421437*^-50+0.*I,0.+1.1187354740071644*^-50*I,1.5158004755361794*^-51+0.*I,0.-2.0404317235726136*^-52*I,-2.729002777928937*^-53+0.*I,0.+3.626797674663323*^-54*I,4.789771392484017*^-55+0.*I,0.-6.286546856955879*^-56*I,-8.20065275501436*^-57+0.*I,0.+1.0632998845878481*^-57*I,1.3704576016524628*^-58+0.*I,0.-1.7559357007071146*^-59*I,-2.2367360577392913*^-60+0.*I,0.+2.8327827058753372*^-61*I,3.567243700986127*^-62+0.*I,0.-4.466848748200001*^-63*I,-5.5621922734705177*^-64+0.*I,0.+6.888009880820038*^-65*I
0.-0.10462440908661805*I,0.3190820555801251+0.*I,0.+0.42318460737224706*I,-0.071073704988384+0.*I,0.+0.34833167514861524*I,-0.011329642777657044+0.*I,0.+0.3234472891058365*I,0.23742725530192457+0.*I,0.+0.06128726675467113*I,0.2998547641597122+0.*I,0.-0.37489021791574717*I,-0.32595739826702563+0.*I,0.+0.23004772406774285*I,0.14019594297421178+0.*I,0.-0.07627015332737154*I,-0.03781955773537331+0.*I,0.+0.017339230361420876*I,0.007427300197412271+0.*I,0.-0.0029962904103763054*I,-0.0011455730509425887+0.*I,0.+0.0004172170057963195*I,0.00014535573515656584+0.*I,0.-0.00004861523089501721*I,-0.000015656502125319873+0.*I,0.+4.867786116523598*^-6*I,1.464432685536934*^-6+0.*I,0.-4.271459751091249*^-7*I,-1.2101000644006667*^-7+0.*I,0.+3.334959778018083*^-8*I,8.953656651109095*^-9+0.*I,0.-2.344806706717576*^-9*I,-5.99673826598832*^-10+0.*I,0.+1.4992859964333126*^-10*I,3.668056898499466*^-11+0.*I,0.-8.789342188046658*^-12*I,-2.0644371649264475*^-12+0.*I,0.+4.756651564145366*^-13*I,1.0758725417639291*^-13+0.*I,0.-2.3903644642959555*^-14*I,-5.220065826900533*^-15+0.*I,0.+1.1210984629366942*^-15*I,2.3691856833449816*^-16+0.*I,0.-4.9290063270932547*^-17*I,-1.0100176314637414*^-17+0.*I,0.+2.0393902460345405*^-18*I,4.059337445574076*^-19+0.*I,0.-7.968288718183472*^-20*I,-1.5430945395097143*^-20+0.*I,0.+2.9491141699683966*^-21*I,5.564272711860625*^-22+0.*I,0.-1.0367688674047864*^-22*I,-1.9082902775212812*^-23+0.*I,0.+3.470738265519984*^-24*I,6.239278906465173*^-25+0.*I,0.-1.1089112690696104*^-25*I,-1.9490309871502298*^-26+0.*I,0.+3.388482076075138*^-27*I,5.828498086891374*^-28+0.*I,0.-9.92132081668629*^-29*I,-1.6716145426081788*^-29+0.*I,0.+2.788337674710135*^-30*I,4.605560321688801*^-31+0.*I,0.-7.534067456618789*^-32*I,-1.2208587314459438*^-32+0.*I,0.+1.960045937142059*^-33*I,3.1182096236722854*^-34+0.*I,0.-4.916468645315514*^-35*I,-7.683840929331108*^-36+0.*I,0.+1.190546756424333*^-36*I,1.8290315378662836*^-37+0.*I,0.-2.7865325031336377*^-38*I,-4.2105103237298714*^-39+0.*I,0.+6.310890907115395*^-40*I,9.383993694546654*^-41+0.*I,0.-1.3844583234364903*^-41*I,-2.0268406180639893*^-42+0.*I,0.+2.9448125066826825*^-43*I,4.246619286998929*^-44+0.*I,0.-6.07889274632737*^-45*I,-8.638683626713007*^-46+0.*I,0.+1.2188709572150308*^-46*I,1.7076498625579319*^-47+0.*I,0.-2.3758198999881237*^-48*I,-3.2827913303606936*^-49+0.*I,0.+4.505349416881217*^-50*I,6.141980151344651*^-51+0.*I,0.-8.318046138199778*^-52*I,-1.1191917314157964*^-52+0.*I,0.+1.4962157544051104*^-53*I,1.9875859072742252*^-54+0.*I,0.-2.6238201197841095*^-55*I,-3.442328625960948*^-56+0.*I,0.+4.488627412601285*^-57*I,5.817679497078287*^-58+0.*I,0.-7.49535687667793*^-59*I,-9.600009838707187*^-60+0.*I,0.+1.2224123183649692*^-60*I,1.5476030880650712*^-61+0.*I,0.-1.9481651897937505*^-62*I,-2.4386200652910895*^-63+0.*I
-0.05047090244832947+0.*I,0.-0.19663818663360977*I,0.388366719218968+0.*I,0.+0.3335227202971482*I,0.11000405430973252+0.*I,0.+0.3234472891058365*I,0.14470160000931243+0.*I,0.+0.23482789518111585*I,0.3037224082644589+0.*I,0.-0.06958892338143605*I,0.20626348128686772+0.*I,0.-0.3503616330992667*I,-0.3499981588892807+0.*I,0.+0.2709904409881346*I,0.17736005451298759+0.*I,0.-0.10234951471961197*I,-0.05339461993786278+0.*I,0.+0.025603337949875668*I,0.011419048305005+0.*I,0.-0.004779312464999666*I,-0.0018902548383593872+0.*I,0.+0.0007104218176017297*I,0.0002548830141693127+0.*I,0.-0.00008763056570565668*I,-0.00002896478015674794+0.*I,0.+9.229883249758662*^-6*I,2.8424041543434597*^-6+0.*I,0.-8.477381183525131*^-7*I,-2.453236173550776*^-7+0.*I,0.+6.899931655368182*^-8*I,1.888984820262151*^-8+0.*I,0.-5.0405334962524306*^-9*I,-1.3125616989871847*^-9+0.*I,0.+3.3391899615070397*^-10*I,8.307723335218206*^-11+0.*I,0.-2.0232391951361727*^-11*I,-4.8273563908202784*^-12+0.*I,0.+1.129308353535515*^-12*I,2.5922418062428136*^-13+0.*I,0.-5.842441111940441*^-14*I,-1.2937333172951951*^-14+0.*I,0.+2.8163340038634548*^-15*I,6.030500450398105*^-16+0.*I,0.-1.2708027446916762*^-16*I,-2.6367603197526637*^-17+0.*I,0.+5.389277428659462*^-18*I,1.0855405516803529*^-18+0.*I,0.-2.155733023900319*^-19*I,-4.222264937382078*^-20+0.*I,0.+8.159374746905945*^-21*I,1.5562533571425561*^-21+0.*I,0.-2.93061861336356*^-22*I,-5.450425760657138*^-23+0.*I,0.+1.0014371542976519*^-23*I,1.8182896995733584*^-24+0.*I,0.-3.263374178629628*^-25*I,-5.790927361533917*^-26+0.*I,0.+1.0162835944092595*^-26*I,1.764293164289084*^-27+0.*I,0.-3.0305034616911565*^-28*I,-5.151599681865556*^-29+0.*I,0.+8.66850083407451*^-30*I,1.4441361056115394*^-30+0.*I,0.-2.382422552218794*^-31*I,-3.8927551401449494*^-32+0.*I,0.+6.300878272923347*^-33*I,1.0104760480746383*^-33+0.*I,0.-1.6058479175095567*^-34*I,-2.5293342386083357*^-35+0.*I,0.+3.949107846842856*^-36*I,6.112909478292155*^-37+0.*I,0.-9.382448434863399*^-38*I,-1.428119770780222*^-38+0.*I,0.+2.1560175672597986*^-39*I,3.2287638941751186*^-40+0.*I,0.-4.797024382925778*^-41*I,-7.071520626203228*^-42+0.*I,0.+1.034453365962061*^-42*I,1.501815729214473*^-43+0.*I,0.-2.164107968070433*^-44*I,-3.0956028227483884*^-45+0.*I,0.+4.396040689019067*^-46*I,6.198307962938604*^-47+0.*I,0.-8.678069809627049*^-48*I,-1.206574199779606*^-48+0.*I,0.+1.6661229523436*^-49*I,2.285189831940225*^-50+0.*I,0.-3.1134277009022044*^-51*I,-4.214000436605172*^-52+0.*I,0.+5.666654025019659*^-53*I,7.571313816002287*^-54+0.*I,0.-1.0052253070754492*^-54*I,-1.3262869967988142*^-55+0.*I,0.+1.7391098449650674*^-56*I,2.2665462191063278*^-57+0.*I,0.-2.9361760179919336*^-58*I,-3.7810346630057684*^-59+0.*I,0.+4.840393717425607*^-60*I,6.160583764756624*^-61+0.*I,0.-7.795845174320777*^-62*I
0.+0.022541132274754534*I,-0.10689804518717465+0.*I,0.-0.27855847424675495*I,0.4032024117931754+0.*I,0.+0.2029898647556027*I,0.23742725530192457+0.*I,0.+0.23482789518111585*I,0.24957958693452786+0.*I,0.+0.11539417392611405*I,0.3133092861656622+0.*I,0.-0.17529532361441938*I,0.10208770959963095+0.*I,0.-0.3024161439764179*I,-0.35593831909408186+0.*I,0.+0.30402644956042624*I,0.2139175643766187+0.*I,0.-0.13089100914833726*I,-0.0717746349600207+0.*I,0.+0.03595674524904902*I,0.01667846491071915+0.*I,0.-0.00723429373598451*I,-0.002956731391409708+0.*I,0.+0.0011456083407119014*I,0.00042287745148350504+0.*I,0.-0.00014932413260538557*I,-0.00005061607219748826+0.*I,0.+0.000016518811810895247*I,5.203757201355299*^-6+0.*I,0.-1.5859106882272032*^-6*I,-4.685157050848367*^-7+0.*I,0.+1.344056400949686*^-7*I,3.7500935136845507*^-8+0.*I,0.-1.019090236861842*^-8*I,-2.7007535453730438*^-9+0.*I,0.+6.988179705877458*^-10*I,1.7673022329439193*^-10+0.*I,0.-4.372677568294096*^-11*I,-1.0594053630010158*^-11+0.*I,0.+2.51543506838367*^-12*I,5.857761842556418*^-13+0.*I,0.-1.3388303026296422*^-13*I,-3.005251094760797*^-14+0.*I,0.+6.62924922033232*^-15*I,1.4378906161531915*^-15+0.*I,0.-3.06830905608242*^-16*I,-6.444713645577065*^-17+0.*I,0.+1.3330483502683754*^-17*I,2.716567461830521*^-18+0.*I,0.-5.456460876060965*^-19*I,-1.0806651943952904*^-19+0.*I,0.+2.1111798023860915*^-20*I,4.069762530299094*^-21+0.*I,0.-7.744094994000691*^-22*I,-1.4550258078391848*^-22+0.*I,0.+2.70024414007987*^-23*I,4.951026672703245*^-24+0.*I,0.-8.971583737469767*^-25*I,-1.607092301082657*^-25+0.*I,0.+2.8465676348813447*^-26*I,4.9867490239815135*^-27+0.*I,0.-8.642326762504299*^-28*I,-1.4820356850137418*^-28+0.*I,0.+2.5153309185682585*^-29*I,4.226005420752274*^-30+0.*I,0.-7.0299118505136*^-31*I,-1.1580778875726127*^-31+0.*I,0.+1.8896168391935303*^-32*I,3.0544632566931115*^-33+0.*I,0.-4.892102253493915*^-34*I,-7.764746178935075*^-35+0.*I,0.+1.2215162965026416*^-35*I,1.904926846773822*^-36+0.*I,0.-2.9452956153399542*^-37*I,-4.5155785596191454*^-38+0.*I,0.+6.865816142986148*^-39*I,1.0354367704370341*^-39+0.*I,0.-1.5490455430929702*^-40*I,-2.299157678596959*^-41+0.*I,0.+3.386026789406404*^-42*I,4.948579769648476*^-43+0.*I,0.-7.177765531726676*^-44*I,-1.0333916623429286*^-44+0.*I,0.+1.476912324955628*^-45*I,2.0955802188992095*^-46+0.*I,0.-2.952283982987809*^-47*I,-4.1300893854467596*^-48+0.*I,0.+5.737864450307474*^-49*I,7.917198373345828*^-50+0.*I,0.-1.0850830601727366*^-50*I,-1.4772820205258658*^-51+0.*I,0.+1.9980693744955497*^-52*I,2.6849810087978576*^-53+0.*I,0.-3.585017064434315*^-54*I,-4.756588077856748*^-55+0.*I,0.+6.271743010335698*^-56*I,8.218690350964459*^-57+0.*I,0.-1.0704615890368367*^-57*I,-1.385879099343422*^-58+0.*I,0.+1.7835953139284863*^-59*I,2.2819926123031056*^-60+0.*I
