0.38966113737534674+0.*I,0.-0.5349801342410694*I,-0.5193656456724934+0.*I,0.+0.4116832081865129*I,0.28260752337775885+0.*I,0.-0.1735198959234434*I,-0.09725774925211826+0.*I,0.+0.05046912280431267*I,0.024498039155202322+0.*I,0.-0.011211420230554998*I,-0.00486755864652572+0.*I,0.+0.002014955279643412*I,0.0007985927263266085+0.*I,0.-0.0003040914683461788*I,-0.0001115811361897191+0.*I,0.+0.00003955448290557608*I,0.0000135764517839751+0.*I,0.-4.520769689016347*^-6*I,-1.462940595481759*^-6+0.*I,0.+4.607872487715751*^-7*I,1.4146076950474014*^-7+0.*I,0.-4.238155921713531*^-8*I,-1.2405553656506065*^-8+0.*I,0.+3.5514262058911254*^-9*I,9.952856344852617*^-10+0.*I,0.-2.7329286463188435*^-10*I,-7.358548903420566*^-11+0.*I,0.+1.9442891826463606*^-11*I,5.044665863678657*^-12+0.*I,0.-1.2861273340144535*^-12*I,-3.2238431402164145*^-13+0.*I,0.+7.949569620978676*^-14*I,1.9293862962197133*^-14+0.*I,0.-4.611187492580473*^-15*I,-1.0857351152513586*^-15+0.*I,0.+2.519651192942245*^-16*I,5.76553661693694*^-17+0.*I,0.-1.3013359699524608*^-17*I,-2.8983324377647735*^-18+0.*I,0.+6.371863379838824*^-19*I,1.3832065006575702*^-19+0.*I,0.-2.965825907041042*^-20*I,-6.28306526347014*^-21+0.*I,0.+1.3154910709080425*^-21*I,2.722777341924629*^-22+0.*I,0.-5.572581547566048*^-23*I,-1.128049294474601*^-23+0.*I,0.+2.259070117265741*^-24*I,4.476717131482721*^-25+0.*I,0.-8.78035701955101*^-26*I,-1.704816871065075*^-26+0.*I,0.+3.2775038313500806*^-27*I,6.240107878079045*^-28+0.*I,0.-1.1768055949278536*^-28*I,-2.1986616743261605*^-29+0.*I,0.+4.0703112747978825*^-30*I,7.467653715472649*^-31+0.*I,0.-1.3579922913083642*^-31*I,-2.4481265813461748*^-32+0.*I,0.+4.3758096846463955*^-33*I,7.755920726381084*^-34+0.*I,0.-1.3633865506647127*^-34*I,-2.3772437940019263*^-35+0.*I,0.+4.112008551087594*^-36*I,7.056910080508688*^-37+0.*I,0.-1.2017343273031995*^-37*I,-2.030893084006784*^-38+0.*I,0.+3.406435898027528*^-39*I,5.671478969769177*^-40+0.*I,0.-9.373943729848926*^-41*I,-1.5382392323974084*^-41+0.*I,0.+2.5063705037782133*^-42*I,4.055361597167551*^-43+0.*I,0.-6.516564762768396*^-44*I,-1.0400480818719661*^-44+0.*I,0.+1.6488203814823716*^-45*I,2.5966721056488374*^-46+0.*I,0.-4.062770698540623*^-47*I,-6.315759322166079*^-48+0.*I,0.+9.75579324389166*^-49*I,1.4975045675516948*^-49+0.*I,0.-2.2844213364226024*^-50*I,-3.463537093395013*^-51+0.*I,0.+5.219529524160456*^-52*I,7.818839116606687*^-53+0.*I,0.-1.1643495393541025*^-53*I,-1.7237914076540006*^-54+0.*I,0.+2.537322360973014*^-55*I,3.7135123476270316*^-56+0.*I,0.-5.404312210300222*^-57*I,-7.821134190795667*^-58+0.*I,0.+1.1256402208735619*^-58*I,1.6112252179566719*^-59+0.*I,0.-2.2938517052015407*^-60*I,-3.248268888954017*^-61+0.*I,0.+4.575522880956993*^-62*I,6.41144138954792*^-63+0.*I,0.-8.937588822943866*^-64*I,-1.2395324324568448*^-64+0.*I,0.+1.7103731051779609*^-65*I
0.-0.5349801342410694*I,-0.3448328025653529+0.*I,0.-0.04351992824190333*I,-0.33435263925505593+0.*I,0.+0.4353641336395179*I,0.39369777402628786+0.*I,0.-0.29150645740548903*I,-0.18802889914531487+0.*I,0.+0.10911397521019953*I,0.05810154549813915+0.*I,0.-0.028770773101921034*I,-0.013377459322470711+0.*I,0.+0.005883592457089805*I,0.002461868640534282+0.*I,0.-0.0009846122352312717*I,-0.0003778460750777833+0.*I,0.+0.0001395783206853992*I,0.00004977041343320519+0.*I,0.-0.000017171476367849015*I,-5.744178422584141*^-6+0.*I,0.+1.866486519653913*^-6*I,5.900674797423594*^-7+0.*I,0.-1.817550915270108*^-7*I,-5.4619061384396764*^-8+0.*I,0.+1.6031899804003996*^-8*I,4.60121432792363*^-9+0.*I,0.-1.2924974202151467*^-9*I,-3.5566755447571756*^-10+0.*I,0.+9.595610542487795*^-11*I,2.5400585463080454*^-11+0.*I,0.-6.6017962222817535*^-12*I,-1.6858173240582666*^-12+0.*I,0.+4.2320631149462443*^-13*I,1.0450393525248667*^-13+0.*I,0.-2.5396966699046328*^-14*I,-6.077363368123639*^-15+0.*I,0.+1.4326335389917868*^-15*I,3.3283737994104717*^-16+0.*I,0.-7.624050935210561*^-17*I,-1.7225263669248294*^-17+0.*I,0.+3.840014726448035*^-18*I,8.449653902097953*^-19+0.*I,0.-1.8358123477478578*^-19*I,-3.93947280432139*^-20+0.*I,0.+8.352160460013956*^-21*I,1.749986541718315*^-21+0.*I,0.-3.62463464692615*^-22*I,-7.423360274230255*^-23+0.*I,0.+1.5036671892490986*^-23*I,3.0131532350167428*^-24+0.*I,0.-5.974589399404872*^-25*I,-1.172484709010677*^-25+0.*I,0.+2.2777688833985018*^-26*I,4.381299130764721*^-27+0.*I,0.-8.34585733889515*^-28*I,-1.5746883349045435*^-28+0.*I,0.+2.9434158799258516*^-29*I,5.4515111513956905*^-30+0.*I,0.-1.0006048850589622*^-30*I,-1.8203646044395907*^-31+0.*I,0.+3.283003713307047*^-32*I,5.8703833704334236*^-33+0.*I,0.-1.0408935874801336*^-33*I,-1.8304234847661532*^-34+0.*I,0.+3.192719921953093*^-35*I,5.524472263461058*^-36+0.*I,0.-9.484107031979182*^-37*I,-1.6155894197634592*^-37+0.*I,0.+2.7311531782166257*^-38*I,4.582385927132921*^-39+0.*I,0.-7.63161347722538*^-40*I,-1.2617325316893968*^-40+0.*I,0.+2.071048341525323*^-41*I,3.375434148545341*^-42+0.*I,0.-5.4629689376441634*^-43*I,-8.780707974623304*^-44+0.*I,0.+1.4017576155925247*^-44*I,2.2227912492576513*^-45+0.*I,0.-3.5014305393766746*^-46*I,-5.479628794452026*^-47+0.*I,0.+8.520248826831716*^-48*I,1.3163904484756519*^-48+0.*I,0.-2.0210793248641974*^-49*I,-3.0837716196308935*^-50+0.*I,0.+4.676430103885296*^-51*I,7.048755645193665*^-52+0.*I,0.-1.05610677489694*^-52*I,-1.5730097530853912*^-53+0.*I,0.+2.329235178508361*^-54*I,3.429122748331053*^-55+0.*I,0.-5.019601498024018*^-56*I,-7.306343210313508*^-57+0.*I,0.+1.0575550662923469*^-57*I,1.5223161945990141*^-58+0.*I,0.-2.1793750609004902*^-59*I,-3.1032018440469375*^-60+0.*I,0.+4.395053504501445*^-61*I,6.191830004632*^-62+0.*I,0.-8.677581554583185*^-63*I,-1.2098368555593638*^-63+0.*I
-0.5193656456724934+0.*I,0.-0.04351992824190333*I,-0.38708251275887495+0.*I,0.+0.27129306523690117*I,-0.050188895413813835+0.*I,0.+0.3061642370409351*I,0.39890630175239494+0.*I,0.-0.3628177533768434*I,-0.2701285374455883+0.*I,0.+0.17505996223069806*I,0.10198796604216077+0.*I,0.-0.05448643295744279*I,-0.027056081608089803+0.*I,0.+0.01261026240147932*I,0.0055576178684901695+0.*I,0.-0.0023296537929945087*I,-0.0009332056455919983+0.*I,0.+0.0003586194745396657*I,0.00013264094856328966+0.*I,0.-0.00004734952185099331*I,-0.00001635267780576105+0.*I,0.+5.475262421063263*^-6*I,1.7805822335721652*^-6+0.*I,0.-5.633366109729522*^-7*I,-1.7364200271552213*^-7+0.*I,0.+5.22144068494131*^-8*I,1.533514094722767*^-8+0.*I,0.-4.4036520900733835*^-9*I,-1.2376307020594593*^-9+0.*I,0.+3.4073074605451516*^-10*I,9.196693517513148*^-11+0.*I,0.-2.4354684418320543*^-11*I,-6.332415125855502*^-12+0.*I,0.+1.6176183895082009*^-12*I,4.062250590171227*^-13+0.*I,0.-1.0034315106376233*^-13*I,-2.4393249894758274*^-14+0.*I,0.+5.838867004660532*^-15*I,1.3767892295236335*^-15+0.*I,0.-3.199464643170055*^-16*I,-7.330578494085951*^-17+0.*I,0.+1.6566102793631205*^-17*I,3.693894819005452*^-18+0.*I,0.-8.129862547233056*^-19*I,-1.7666926768035431*^-19+0.*I,0.+3.7918866047253746*^-20*I,8.040756394444723*^-21+0.*I,0.-1.6850398935063115*^-21*I,-3.490711010816979*^-22+0.*I,0.+7.150252043179736*^-23*I,1.448574529534563*^-23+0.*I,0.-2.9031934225442397*^-24*I,-5.757393656293553*^-25+0.*I,0.+1.1300190788912552*^-25*I,2.195567144934072*^-26+0.*I,0.-4.223731727537001*^-27*I,-8.046716825989093*^-28+0.*I,0.+1.5184301073413334*^-28*I,2.8385885811666994*^-29+0.*I,0.-5.257952258095174*^-30*I,-9.651829313316564*^-31+0.*I,0.+1.756107619368798*^-31*I,3.167439834521715*^-32+0.*I,0.-5.6643008872123735*^-33*I,-1.004448548157017*^-33+0.*I,0.+1.7664981046180664*^-34*I,3.0814947607976337*^-35+0.*I,0.-5.3324802944665483*^-36*I,-9.155280299362527*^-37+0.*I,0.+1.5597028695397352*^-37*I,2.6368873817772174*^-38+0.*I,0.-4.424567883395344*^-39*I,-7.369335133833332*^-40+0.*I,0.+1.218459464164645*^-40*I,2.0001612259820117*^-41+0.*I,0.-3.260127343805056*^-42*I,-5.27670747399706*^-43+0.*I,0.+8.481885815754725*^-44*I,1.354140348915839*^-44+0.*I,0.-2.1474180245103284*^-45*I,-3.3829058650241245*^-46+0.*I,0.+5.294456260274616*^-47*I,8.232802587134865*^-48+0.*I,0.-1.2720516233793442*^-48*I,-1.9531130346538723*^-49+0.*I,0.+2.9802292050412197*^-50*I,4.519649967590155*^-51+0.*I,0.-6.812792749915413*^-52*I,-1.0208041116156417*^-52+0.*I,0.+1.5205032959727202*^-53*I,2.2515945288414253*^-54+0.*I,0.-3.314975397576476*^-55*I,-4.852734246197892*^-56+0.*I,0.+7.063775645804804*^-57*I,1.0224897468196766*^-57+0.*I,0.-1.4719043188656191*^-58*I,-2.1072935551552414*^-59+0.*I,0.+3.0006894975690695*^-60*I,4.250037917218891*^-61+0.*I,0.-5.987767262679686*^-62*I
0.+0.4116832081865129*I,-0.33435263925505593+0.*I,0.+0.27129306523690117*I,-0.17203787053795117+0.*I,0.+0.3530452523336596*I,0.17789223027559545+0.*I,0.+0.11678236935243579*I,0.3217463397888432+0.*I,0.-0.37835734900004603*I,-0.3291123660246696+0.*I,0.+0.23877196279741003*I,0.1521025732895126+0.*I,0.-0.08752644455416576*I,-0.04632600572119001+0.*I,0.+0.02283594853271984*I,0.01058057525256219+0.*I,0.-0.0046403850961250805*I,-0.0019372085051232188+0.*I,0.+0.0007732948260029595*I,0.00029627340316723945+0.*I,0.-0.00010929373685254792*I,-0.00003892506734101766+0.*I,0.+0.000013415674693669631*I,4.4836714834908225*^-6+0.*I,0.-1.4557165329638106*^-6*I,-4.5987272825324495*^-7+0.*I,0.+1.415594151446322*^-7*I,4.2514799934133265*^-8+0.*I,0.-1.2472352248842337*^-8*I,-3.577864735222052*^-9+0.*I,0.+1.0045862134493438*^-9*I,2.763272176800062*^-10+0.*I,0.-7.452257948291425*^-11*I,-1.972001476518445*^-11+0.*I,0.+5.123714397999647*^-12*I,1.3079841766013906*^-12+0.*I,0.-3.282631850309465*^-13*I,-8.103801006866231*^-14+0.*I,0.+1.9689346703370544*^-14*I,4.710473651393981*^-15+0.*I,0.-1.1101723409639224*^-15*I,-2.5786878385581135*^-16+0.*I,0.+5.905665805371679*^-17*I,1.3340433954254333*^-17+0.*I,0.-2.9734606877724226*^-18*I,-6.541801561328032*^-19+0.*I,0.+1.4210830900147686*^-19*I,3.0490557767226903*^-20+0.*I,0.-6.463462969280822*^-21*I,-1.3540764810158523*^-21+0.*I,0.+2.804254673503475*^-22*I,5.742499677014409*^-23+0.*I,0.-1.1630589366346915*^-23*I,-2.330359680181722*^-24+0.*I,0.+4.620229897340154*^-25*I,9.066056247847668*^-26+0.*I,0.-1.761077128815286*^-26*I,-3.3871218372988626*^-27+0.*I,0.+6.451484471174983*^-28*I,1.2171541895511767*^-28+0.*I,0.-2.274921017131238*^-29*I,-4.213050309228603*^-30+0.*I,0.+7.732299582277318*^-31*I,1.4066043234351255*^-31+0.*I,0.-2.5366093466034344*^-32*I,-4.535429342842662*^-33+0.*I,0.+8.04135110354071*^-34*I,1.4139888798492548*^-34+0.*I,0.-2.4661976799811234*^-35*I,-4.267085927264632*^-36+0.*I,0.+7.325063676719577*^-37*I,1.2477314574423654*^-37+0.*I,0.-2.1091725551226934*^-38*I,-3.538623625728098*^-39+0.*I,0.+5.892999839080452*^-40*I,9.742387096002544*^-41+0.*I,0.-1.5990681413621183*^-41*I,-2.6060673630913764*^-42+0.*I,0.+4.217592100467036*^-43*I,6.77869015419132*^-44+0.*I,0.-1.0821067731830236*^-44*I,-1.7158421245887592*^-45+0.*I,0.+2.702751473845572*^-46*I,4.2295499804180384*^-47+0.*I,0.-6.576247976484267*^-48*I,-1.0160005541820716*^-48+0.*I,0.+1.5598266032372236*^-49*I,2.3799033396459134*^-50+0.*I,0.-3.6089103801877696*^-51*I,-5.4395004966858696*^-52+0.*I,0.+8.149663418466226*^-53*I,1.2138049061795046*^-53+0.*I,0.-1.7972843012876933*^-54*I,-2.645895970144232*^-55+0.*I,0.+3.8729829221161156*^-56*I,5.637198442135166*^-57+0.*I,0.-8.159310319596807*^-58*I,-1.17447240947091*^-58+0.*I,0.+1.68134831804725*^-59*I,2.3939979436748566*^-60+0.*I
0.28260752337775885+0.*I,0.+0.4353641336395179*I,-0.050188895413813835+0.*I,0.+0.3530452523336596*I,0.0703165476609306+0.*I,0.+0.2725991926014383*I,0.298040005806454+0.*I,0.-0.06638014959933335*I,0.1952876640512949+0.*I,0.-0.3416107760629946*I,-0.356462928230878+0.*I,0.+0.29154489165692127*I,0.203365244391281+0.*I,0.-0.12598920173189906*I,-0.07099186313861619+0.*I,0.+0.036958393355542664*I,0.017975672658428136+0.*I,0.-0.008236566476706514*I,-0.0035785973306400945+0.*I,0.+0.0014819746637176204*I,0.000587460770046105+0.*I,0.-0.00022370258139879336*I,-0.00008207793758169798+0.*I,0.+0.000029091758901294274*I,9.983403873702782*^-6+0.*I,0.-3.32360322510702*^-6*I,-1.0752739388578212*^-6+0.*I,0.+3.3859708124535456*^-7*I,1.0392171166546654*^-7+0.*I,0.-3.112674502793471*^-8*I,-9.10876940054734*^-9+0.*I,0.+2.6069597495086946*^-9*I,7.304140000534435*^-10+0.*I,0.-2.0051264574071835*^-10*I,-5.397596057957496*^-11+0.*I,0.+1.425826174501516*^-11*I,3.698610218306108*^-12+0.*I,0.-9.42743465882868*^-13*I,-2.362598072061946*^-13+0.*I,0.+5.824637394934304*^-14*I,1.4133727338625828*^-14+0.*I,0.-3.377266934257495*^-15*I,-7.950498301725518*^-16+0.*I,0.+1.844724156382919*^-16*I,4.220402709269125*^-17+0.*I,0.-9.524216318207292*^-18*I,-2.120879976642923*^-18+0.*I,0.+4.661919360234919*^-19*I,1.0118542716561138*^-19+0.*I,0.-2.1692589643707086*^-20*I,-4.594880081054566*^-21+0.*I,0.+9.618987552433875*^-22*I,1.990647379880643*^-22+0.*I,0.-4.073626599353482*^-23*I,-8.24512400648705*^-24+0.*I,0.+1.6509914852321168*^-24*I,3.2713152486366424*^-25+0.*I,0.-6.415405155974701*^-26*I,-1.2454901659235684*^-26+0.*I,0.+2.394185833754866*^-27*I,4.557851761215425*^-28+0.*I,0.-8.594637967507491*^-29*I,-1.605599770292197*^-29+0.*I,0.+2.9721023182020262*^-30*I,5.4522870715295*^-31+0.*I,0.-9.914056275922017*^-32*I,-1.7870987718974373*^-32+0.*I,0.+3.193998905366293*^-33*I,5.660728821442592*^-34+0.*I,0.-9.949966274169566*^-35*I,-1.734765863338206*^-35+0.*I,0.+3.0004513571072704*^-36*I,5.1488882118210814*^-37+0.*I,0.-8.767473766667017*^-38*I,-1.4815659881479277*^-38+0.*I,0.+2.484865371349619*^-39*I,4.136837103242421*^-40+0.*I,0.-6.836984701006204*^-41*I,-1.121855749568107*^-41+0.*I,0.+1.82780536058103*^-42*I,2.957239183447221*^-43+0.*I,0.-4.751693335302694*^-44*I,-7.583270282548752*^-45+0.*I,0.+1.2021273640500272*^-45*I,1.8930794282013247*^-46+0.*I,0.-2.9617552990819046*^-47*I,-4.603923594243592*^-48+0.*I,0.+7.111174143104561*^-49*I,1.0914995828793518*^-49+0.*I,0.-1.6649791683304175*^-50*I,-2.524236769388858*^-51+0.*I,0.+3.803817832436693*^-52*I,5.69782593991236*^-53+0.*I,0.-8.484558656076384*^-54*I,-1.2560588550764099*^-54+0.*I,0.+1.8487608148011347*^-55*I,2.7056408633956114*^-56+0.*I,0.-3.937370532449635*^-57*I,-5.697922582256224*^-58+0.*I,0.+8.200261869586512*^-59*I
0.-0.1735198959234434*I,0.39369777402628786+0.*I,0.+0.3061642370409351*I,0.17789223027559545+0.*I,0.+0.2725991926014383*I,0.23769136827315088+0.*I,0.+0.11562207510404354*I,0.3118885426038024+0.*I,0.-0.20387083507634554*I,0.05225823667094857+0.*I,0.-0.2642437716502031*I,-0.34971256129156963+0.*I,0.+0.3267939523914426*I,0.25055973443858115+0.*I,0.-0.16723153597005863*I,-0.10026920727794801+0.*I,0.+0.05507619235093216*I,0.02808828357039014+0.*I,0.-0.01343054156421053*I,-0.0060660438925969175+0.*I,0.+0.0026032507499198316*I,0.001066583821809849+0.*I,0.-0.0004188469660628076*I,-0.00015817534000547688+0.*I,0.+0.00005760708005885666*I,0.000020282890540312652+0.*I,0.-6.918767516099315*^-6*I,-2.290813572801644*^-6+0.*I,0.+7.374594209391997*^-7*I,2.311649262508243*^-7+0.*I,0.-7.065189446968987*^-8*I,-2.1079989976680886*^-8+0.*I,0.+6.146673168995903*^-9*I,1.753353574479424*^-9+0.*I,0.-4.897319837256907*^-10*I,-1.3405245243784002*^-10+0.*I,0.+3.5987999032200356*^-11*I,9.48246682109157*^-12+0.*I,0.-2.4539017964517665*^-12*I,-6.240746900423286*^-13+0.*I,0.+1.5606757159536163*^-13*I,3.8399207326102366*^-14+0.*I,0.-9.300092068136352*^-15*I,-2.218278450349713*^-15+0.*I,0.+5.213205150429215*^-16*I,1.207642503196644*^-16+0.*I,0.-2.7586166542598795*^-17*I,-6.216254881705886*^-18+0.*I,0.+1.3823154334400241*^-18*I,3.0344132705636323*^-19+0.*I,0.-6.57767535174425*^-20*I,-1.408426814708761*^-20+0.*I,0.+2.9798053192197035*^-21*I,6.230959259595433*^-22+0.*I,0.-1.2881055739543401*^-22*I,-2.6332280470610916*^-23+0.*I,0.+5.3244168635248*^-24*I,1.065132819675456*^-24+0.*I,0.-2.1085356608245018*^-25*I,-4.1313971620858454*^-26+0.*I,0.+8.013852727363279*^-27*I,1.5392184437144172*^-27+0.*I,0.-2.9279011460905454*^-28*I,-5.516827903607041*^-29+0.*I,0.+1.0298548252553738*^-29*I,1.904978149067524*^-30+0.*I,0.-3.492228365139209*^-31*I,-6.345745366224104*^-32+0.*I,0.+1.1431319462462157*^-32*I,2.0417750280582167*^-33+0.*I,0.-3.6164225463905777*^-34*I,-6.352872142328892*^-35+0.*I,0.+1.1069772666999353*^-35*I,1.913555482911291*^-36+0.*I,0.-3.2819469403339772*^-37*I,-5.585510652395012*^-38+0.*I,0.+9.433788545982408*^-39*I,1.5814332922707172*^-39+0.*I,0.-2.631511090894769*^-40*I,-4.347061884909653*^-41+0.*I,0.+7.129648132031443*^-42*I,1.1610906029966259*^-42+0.*I,0.-1.8777281599248966*^-43*I,-3.015849068310278*^-44+0.*I,0.+4.8110216411846953*^-45*I,7.623515842160784*^-46+0.*I,0.-1.2000573933943803*^-46*I,-1.876786466912731*^-47+0.*I,0.+2.9162873043743955*^-48*I,4.5028127259522256*^-49+0.*I,0.-6.908921228566901*^-50*I,-1.0535209193015838*^-50+0.*I,0.+1.5966716477027603*^-51*I,2.405247411068629*^-52+0.*I,0.-3.6016954545044554*^-53*I,-5.361520437313915*^-54+0.*I,0.+7.934738740128179*^-55*I,1.1675358835096656*^-55+0.*I,0.-1.7081632242904735*^-56*I,-2.485066208147226*^-57+0.*I
-0.09725774925211826+0.*I,0.-0.29150645740548903*I,0.39890630175239494+0.*I,0.+0.11678236935243579*I,0.298040005806454+0.*I,0.+0.11562207510404354*I,0.3024974398111374+0.*I,0.-0.049927139552088724*I,0.24586844407066832+0.*I,0.-0.2789804554385856*I,-0.0806433084658084+0.*I,0.-0.16177417474835742*I,-0.3114005238381701+0.*I,0.+0.34058916227610125*I,0.2890031873692525+0.*I,0.-0.20821547253007222*I,-0.1328687723935942+0.*I,0.+0.07696358783616325*I,0.041122527491431374+0.*I,0.-0.02049981160107678*I,-0.009615910490567687+0.*I,0.+0.004272416903751519*I,0.0018075891708105253+0.*I,0.-0.0007313991559355935*I,-0.0002840619622377319+0.*I,0.+0.00010622141743105439*I,0.000038344240493058455+0.*I,0.-0.0000133929232888652*I,-4.535377560225503*^-6+0.*I,0.+1.4917252401577319*^-6*I,4.773001643181232*^-7+0.*I,0.-1.487785798028778*^-7*I,-4.523694663797628*^-8+0.*I,0.+1.343247321275154*^-8*I,3.899322007307747*^-9+0.*I,0.-1.1076788316262054*^-9*I,-3.0818886539429927*^-10+0.*I,0.+8.405327049814173*^-11*I,2.248827504422851*^-11+0.*I,0.-5.906453256667606*^-12*I,-1.5238781840866781*^-12+0.*I,0.+3.864479802076028*^-13*I,9.638205969151695*^-14+0.*I,0.-2.365358987575823*^-14*I,-5.714926750164778*^-15+0.*I,0.+1.3600067726664372*^-15*I,3.1891904571437704*^-16+0.*I,0.-7.372421325932997*^-17*I,-1.6807437335480782*^-17+0.*I,0.+3.780216790801584*^-18*I,8.390918467254081*^-19+0.*I,0.-1.8387632285426988*^-19*I,-3.9792784486691305*^-20+0.*I,0.+8.507012073261375*^-21*I,1.797089573600535*^-21+0.*I,0.-3.752341096352285*^-22*I,-7.746211467633872*^-23+0.*I,0.+1.5813948925720586*^-23*I,3.193449278415564*^-24+0.*I,0.-6.380412504738021*^-25*I,-1.2615449209483208*^-25+0.*I,0.+2.4689607753754645*^-26*I,4.783786436623811*^-27+0.*I,0.-9.178266339771021*^-28*I,-1.7440651758475048*^-28+0.*I,0.+3.282893344801405*^-29*I,6.1223586611600115*^-30+0.*I,0.-1.1314148363062857*^-30*I,-2.0722237769466735*^-31+0.*I,0.+3.7621077258657453*^-32*I,6.771289229819848*^-33+0.*I,0.-1.2084275461810893*^-33*I,-2.1386534863344607*^-34+0.*I,0.+3.753965027284206*^-35*I,6.536233163876285*^-36+0.*I,0.-1.1290367303565252*^-36*I,-1.935021508501601*^-37+0.*I,0.+3.29088744809074*^-38*I,5.554442858504815*^-39+0.*I,0.-9.305022856107638*^-40*I,-1.5473609536678755*^-40+0.*I,0.+2.554520969047343*^-41*I,4.187126074829204*^-42+0.*I,0.-6.814831822867318*^-43*I,-1.101461660343083*^-43+0.*I,0.+1.7680730222043253*^-44*I,2.818953404534351*^-45+0.*I,0.-4.464488694431936*^-46*I,-7.024087308314955*^-47+0.*I,0.+1.0979426116262368*^-47*I,1.705207427069489*^-48+0.*I,0.-2.6315884968540517*^-49*I,-4.0358628834851163*^-50+0.*I,0.+6.151288656988568*^-51*I,9.318368807130796*^-52+0.*I,0.-1.4031037317581435*^-52*I,-2.100134033982727*^-53+0.*I,0.+3.1249430920909595*^-54*I,4.622797697746703*^-55+0.*I,0.-6.799304075073105*^-56*I
0.+0.05046912280431267*I,-0.18802889914531487+0.*I,0.-0.3628177533768434*I,0.3217463397888432+0.*I,0.-0.06638014959933335*I,0.3118885426038024+0.*I,0.-0.049927139552088724*I,0.27658918101737817+0.*I,0.-0.1809607428753667*I,0.1340196953599579+0.*I,0.-0.2915978870685245*I,-0.1850398107195494+0.*I,0.-0.0502197335820295*I,-0.2476283926631224+0.*I,0.+0.3316958875584037*I,0.3150098927916916+0.*I,0.-0.2458437622841899*I,-0.1671229776137772+0.*I,0.+0.10207694680969737*I,0.057111941797199695+0.*I,0.-0.029661104712175992*I,-0.014438197171623585+0.*I,0.+0.006636189018775879*I,0.0028969949827824014+0.*I,0.-0.0012068822613432938*I,-0.0004817060876747075+0.*I,0.+0.000184817392876771*I,0.00006835671949795085+0.*I,0.-0.000024432342319086918*I,-8.457223843972575*^-6+0.*I,0.+2.8404833897826944*^-6*I,9.272342568277817*^-7+0.*I,0.-2.9462756652241366*^-7*I,-9.124989769043932*^-8+0.*I,0.+2.7580287669549907*^-8*I,8.144350876815328*^-9+0.*I,0.-2.3520536922311084*^-9*I,-6.649301629173027*^-10+0.*I,0.+1.8416854756190308*^-10*I,5.001605584036209*^-11+0.*I,0.-1.3328350895465545*^-11*I,-3.487482978642061*^-12+0.*I,0.+8.965856548448364*^-13*I,2.266065384176001*^-13+0.*I,0.-5.6337090706901895*^-14*I,-1.3784247420911664*^-14+0.*I,0.+3.3208559568548854*^-15*I,7.881240104154666*^-16+0.*I,0.-1.8433356920324825*^-16*I,-4.250666415533026*^-17+0.*I,0.+9.66763166592024*^-18*I,2.1694645921555532*^-18+0.*I,0.-4.805130532545263*^-19*I,-1.0508026674620554*^-19+0.*I,0.+2.2695340146809303*^-20*I,4.8426321049522164*^-21+0.*I,0.-1.0211255884899596*^-21*I,-2.1283730834578594*^-22+0.*I,0.+4.3863171209624434*^-23*I,8.94012937000962*^-24+0.*I,0.-1.802529248955235*^-24*I,-3.5959570528767244*^-25+0.*I,0.+7.099621509995415*^-26*I,1.3875079471406562*^-26+0.*I,0.-2.6847436141718175*^-27*I,-5.1442410312931385*^-28+0.*I,0.+9.762743127979708*^-29*I,1.8354069830311533*^-29+0.*I,0.-3.418833235308175*^-30*I,-6.310748017880425*^-31+0.*I,0.+1.1545452559973376*^-31*I,2.0938023263347507*^-32+0.*I,0.-3.764610865029929*^-33*I,-6.711616330387533*^-34+0.*I,0.+1.1866362699274868*^-34*I,2.0808963899288163*^-35+0.*I,0.-3.61978382056082*^-36*I,-6.246969128346413*^-37+0.*I,0.+1.0697052641873115*^-37*I,1.8176858470738287*^-38+0.*I,0.-3.065375998951887*^-39*I,-5.131067658992624*^-40+0.*I,0.+8.525859991359516*^-41*I,1.4064398442696766*^-41+0.*I,0.-2.303569794973284*^-42*I,-3.746470593679947*^-43+0.*I,0.+6.050988281701284*^-44*I,9.706316963920589*^-45+0.*I,0.-1.546489016669712*^-45*I,-2.447611043253722*^-46+0.*I,0.+3.848390407996854*^-47*I,6.011654067342104*^-48+0.*I,0.-9.330888942136254*^-49*I,-1.4391344689717128*^-49+0.*I,0.+2.2057856611144557*^-50*I,3.3600229622374895*^-51+0.*I,0.-5.087106108329637*^-52*I,-7.655627506785425*^-53+0.*I,0.+1.1452579560304021*^-53*I,1.7032120379401252*^-54+0.*I
