0.7696654124932398+0.*I,0.5569308580702149+0.*I,0.28496111077140296+0.*I,0.1190485962383092+0.*I,0.043071856795720606+0.*I,0.013938238876076574+0.*I,0.00411748086179048+0.*I,0.001126112762280897+0.*I,0.00028809531645035934+0.*I,0.00006948871080528031+0.*I,0.000015900601945769722+0.*I,3.4690977253889745*^-6+0.*I,7.246448704931738*^-7+0.*I,1.4542961598309183*^-7+0.*I,2.812471632150808*^-8+0.*I,5.254626264857874*^-9+0.*I,9.50563539371495*^-10+0.*I,1.6682302906647465*^-10+0.*I,2.8452410190709613*^-11+0.*I,4.723256945360699*^-12+0.*I,7.642331730642487*^-13+0.*I,1.2067451136989088*^-13+0.*I,1.8616735123657053*^-14+0.*I,2.8089170409289125*^-15+0.*I,4.1488965217238196*^-16+0.*I,6.004293456303583*^-17+0.*I,8.52068572425597*^-18+0.*I,1.186566208648037*^-18+0.*I,1.6226029891839795*^-19+0.*I,2.180281571082111*^-20+0.*I,2.8803898223790128*^-21+0.*I,3.7434301332948607*^-22+0.*I,4.78844004341537*^-23+0.*I,6.031653645348548*^-24+0.*I,7.485076576765295*^-25+0.*I,9.155067206639866*^-26+0.*I,1.1041030193816443*^-26+0.*I,1.3134333717725447*^-27+0.*I,1.5417556885951639*^-28+0.*I,1.7864158655870132*^-29+0.*I,2.043863475025661*^-30+0.*I,2.3097196303461595*^-31+0.*I,2.578896610702138*^-32+0.*I,2.8457648759715557*^-33+0.*I,3.1043593481224016*^-34+0.*I,3.3486136401105444*^-35+0.*I,3.5726085829553966*^-36+0.*I,3.7708201526385644*^-37+0.*I,3.9383518388134623*^-38+0.*I,4.071137616367509*^-39+0.*I,4.166103854554521*^-40+0.*I,4.221281506829844*^-41+0.*I,4.2358634794239245*^-42+0.*I,4.210205854669655*^-43+0.*I,4.145775322341162*^-44+0.*I,4.0450484565409367*^-45+0.*I,3.911371132280086*^-46+0.*I,3.748788245128445*^-47+0.*I,3.5618549023730335*^-48+0.*I,3.3554403997956254*^-49+0.*I,3.13453566133351*^-50+0.*I,2.904073533008112*^-51+0.*I,2.6687695585748507*^-52+0.*I,2.4329888106964354*^-53+0.*I,2.2006421946826972*^-54+0.*I,1.975113550844182*^-55+0.*I,1.7592169954173316*^-56+0.*I,1.5551823609832992*^-57+0.*I,1.3646653877631616*^-58+0.*I,1.1887785012703965*^-59+0.*I,1.0281375799374757*^-60+0.*I,8.82920031957626*^-62+0.*I,7.529297080693381*^-63+0.*I,6.376646096998043*^-64+0.*I,5.363839395075804*^-65+0.*I,4.481717162758877*^-66+0.*I,3.7199487801309264*^-67+0.*I,3.067544761848554*^-68+0.*I,2.5132918244538195*^-69+0.*I,2.0461086153818297*^-70+0.*I,1.6553239614703015*^-71+0.*I,1.3308827724670126*^-72+0.*I,1.0634870070530872*^-73+0.*I,8.446804708304067*^-75+0.*I,6.668868002186144*^-76+0.*I,5.234099445171862*^-77+0.*I,4.084059449769995*^-78+0.*I,3.1683397069248676*^-79+0.*I,2.443935361162893*^-80+0.*I,1.8745370259302782*^-81+0.*I,1.429789421260433*^-82+0.*I,1.084552786426437*^-83+0.*I,8.181936261500919*^-85+0.*I,6.139230349864282*^-86+0.*I,4.5819391067953885*^-87+0.*I,3.4016280314280837*^-88+0.*I,2.5121786265220083*^-89+0.*I,1.8457121042952568*^-90+0.*I,1.34911892250388*^-91+0.*I,9.811421817655728*^-93+0.*I
-0.5569308580702149+0.*I,0.3666695448914198+0.*I,0.5814209555324783+0.*I,0.40742340844589153+0.*I,0.20693034286308093+0.*I,0.08622587257530574+0.*I,0.03116215884220003+0.*I,0.010078973780804997+0.*I,0.0029766617499423077+0.*I,0.0008140038310347397+0.*I,0.00020823690229724827+0.*I,0.00005022608712863648+0.*I,0.000011492953096192575+0.*I,2.507511184489813*^-6+0.*I,5.237967168844945*^-7+0.*I,1.0512430377252272*^-7+0.*I,2.0330676089804932*^-8+0.*I,3.7985605235679294*^-9+0.*I,6.87181970956708*^-10+0.*I,1.206034260702059*^-10+0.*I,2.0570047127244665*^-11+0.*I,3.4148361363427358*^-12+0.*I,5.525425370470736*^-13+0.*I,8.725018927243105*^-14+0.*I,1.346061228735334*^-14+0.*I,2.031001118084739*^-15+0.*I,2.999945161105258*^-16+0.*I,4.3416180972020155*^-17+0.*I,6.1613064485286205*^-18+0.*I,8.580219065292346*^-19+0.*I,1.1733468613035707*^-19+0.*I,1.5766456730019805*^-20+0.*I,2.0829546534927523*^-21+0.*I,2.7071042594107456*^-22+0.*I,3.462866117225463*^-23+0.*I,4.3619848399124395*^-24+0.*I,5.413147290985311*^-25+0.*I,6.62095627232446*^-26+0.*I,7.984985433872466*^-27+0.*I,9.498995913145966*^-28+0.*I,1.1150391749564854*^-28+0.*I,1.2919980152720942*^-29+0.*I,1.4782084728007943*^-30+0.*I,1.6705036081767035*^-31+0.*I,1.8652036838449616*^-32+0.*I,2.0582369483864402*^-33+0.*I,2.2452888287956673*^-34+0.*I,2.4219713447854084*^-35+0.*I,2.584002872915307*^-36+0.*I,2.7273874843025697*^-37+0.*I,2.848583035919376*^-38+0.*I,2.944648004375902*^-39+0.*I,3.0133586229300552*^-40+0.*I,3.0532900582357835*^-41+0.*I,3.063857934562037*^-42+0.*I,3.0453192459594684*^-43+0.*I,2.998734356871397*^-44+0.*I,2.925894167588764*^-45+0.*I,2.8292184429236557*^-46+0.*I,2.711632654959912*^-47+0.*I,2.576431418149993*^-48+0.*I,2.4271367007866624*^-49+0.*I,2.2673585365544114*^-50+0.*I,2.1006650300011377*^-51+0.*I,1.930467174028075*^-52+0.*I,1.7599225120985132*^-53+0.*I,1.5918601178082433*^-54+0.*I,1.4287278519016616*^-55+0.*I,1.272561492419938*^-56+0.*I,1.1249741913400683*^-57+0.*I,9.871638359890302*^-59+0.*I,8.599353031704368*^-60+0.*I,7.43734281397685*^-61+0.*I,6.386892754548567*^-62+0.*I,5.446585574764311*^-63+0.*I,4.612791416339919*^-64+0.*I,3.880152845157578*^-65+0.*I,3.242045014476286*^-66+0.*I,2.690995967167894*^-67+0.*I,2.2190569687089944*^-68+0.*I,1.818117236384446*^-69+0.*I,1.4801612808850497*^-70+0.*I,1.1974702025149414*^-71+0.*I,9.627706555201299*^-73+0.*I,7.693368378733749*^-74+0.*I,6.110518493347251*^-75+0.*I,4.824351836785532*^-76+0.*I,3.786430910467354*^-77+0.*I,2.9544817518330224*^-78+0.*I,2.2920398350808662*^-79+0.*I,1.7679959938875686*^-80+0.*I,1.3560843411426061*^-81+0.*I,1.0343460290245673*^-82+0.*I,7.845950037630245*^-84+0.*I,5.919049692555415*^-85+0.*I,4.441307594326357*^-86+0.*I,3.3147230326404603*^-87+0.*I,2.4608534105904472*^-88+0.*I,1.817399521642636*^-89+0.*I,1.3352568219179501*^-90+0.*I
0.28496111077140296+0.*I,-0.5814209555324783+0.*I,0.06917774871334323+0.*I,0.503628705755364+0.*I,0.4703050365842955+0.*I,0.28306698106230166+0.*I,0.13340305751714232+0.*I,0.053142019380575285+0.*I,0.018634898826990664+0.*I,0.005897957195714153+0.*I,0.001713620708288521+0.*I,0.0004626599759587224+0.*I,0.00011714776231347422+0.*I,0.00002801839447036483+0.*I,6.366243418911757*^-6+0.*I,1.3806881330715737*^-6+0.*I,2.869339703436085*^-7+0.*I,5.7330012916907906*^-8+0.*I,1.10440757386542*^-8+0.*I,2.05632872869293*^-9+0.*I,3.708565806970662*^-10+0.*I,6.490732428206076*^-11+0.*I,1.1043014417077447*^-11+0.*I,1.8291201835052983*^-12+0.*I,2.9535621955022333*^-13+0.*I,4.655126229255*^-14+0.*I,7.169382471492528*^-15+0.*I,1.0800357663830476*^-15+0.*I,1.5929595951716258*^-16+0.*I,2.3022537607367986*^-17+0.*I,3.263068695626005*^-18+0.*I,4.538800031118119*^-19+0.*I,6.20000553558987*^-20+0.*I,8.322489195552658*^-21+0.*I,1.0984494631920048*^-21+0.*I,1.426302150829196*^-22+0.*I,1.8229363448564373*^-23+0.*I,2.294405678845237*^-24+0.*I,2.845151685781189*^-25+0.*I,3.477471212570648*^-26+0.*I,4.19102764755042*^-27+0.*I,4.982447782888912*^-28+0.*I,5.845044192210613*^-29+0.*I,6.768697168883573*^-30+0.*I,7.739920813361934*^-31+0.*I,8.74212546960174*^-32+0.*I,9.756074438240603*^-33+0.*I,1.0760518031284643*^-33+0.*I,1.173297397507019*^-34+0.*I,1.2650611255527142*^-35+0.*I,1.3491185866490024*^-36+0.*I,1.4233972371882135*^-37+0.*I,1.486063511700135*^-38+0.*I,1.5355987268736026*^-39+0.*I,1.5708594150638213*^-40+0.*I,1.5911188730594175*^-41+0.*I,1.596088052734395*^-42+0.*I,1.585915341036962*^-43+0.*I,1.5611661560936068*^-44+0.*I,1.5227845147669636*^-45+0.*I,1.4720397173822277*^-46+0.*I,1.41046198842577*^-47+0.*I,1.3397712799009562*^-48+0.*I,1.2618034893663167*^-49+0.*I,1.1784380970822075*^-50+0.*I,1.0915307368409898*^-51+0.*I,1.0028535475108984*^-52+0.*I,9.140453779440231*^-54+0.*I,8.265731067129349*^-55+0.*I,7.417045533593097*^-56+0.*I,6.604927513971595*^-57+0.*I,5.8377076319591864*^-58+0.*I,5.121557661334142*^-59+0.*I,4.4606083674506297*^-60+0.*I,3.8571270108113124*^-61+0.*I,3.3117369113713627*^-62+0.*I,2.823662279779253*^-63+0.*I,2.3909831689900275*^-64+0.*I,2.0108876223913337*^-65+0.*I,1.6799106389479845*^-66+0.*I,1.394152216126997*^-67+0.*I,1.1494692813016777*^-68+0.*I,9.416386410934154*^-70+0.*I,7.664900709486423*^-71+0.*I,6.200102823781857*^-72+0.*I,4.984197280006916*^-73+0.*I,3.982250496757957*^-74+0.*I,3.162504790040519*^-75+0.*I,2.49651712450088*^-76+0.*I,1.9591576229327977*^-77+0.*I,1.5285008759130417*^-78+0.*I,1.1856399116965093*^-79+0.*I,9.144487790740167*^-81+0.*I,7.013154689582979*^-82+0.*I,5.348626738819446*^-83+0.*I,4.056698933013975*^-84+0.*I,3.0600679391221613*^-85+0.*I,2.2958461864000808*^-86+0.*I,1.713298420065767*^-87+0.*I,1.2718218838920712*^-88+0.*I
-0.1190485962383092+0.*I,0.40742340844589153+0.*I,-0.503628705755364+0.*I,-0.1412239102470256+0.*I,0.3850603539450375+0.*I,0.4889039083852818+0.*I,0.3445851843625324+0.*I,0.1815753216118945+0.*I,0.07899542687323226+0.*I,0.029812593850696716+0.*I,0.010052245644410299+0.*I,0.0030880477408430536+0.*I,0.0008763789696966586+0.*I,0.00023215723042330254+0.*I,0.000057867015489875116+0.*I,0.000013658541060529893+0.*I,3.068689860680605*^-6+0.*I,6.590886324150901*^-7+0.*I,1.3581537984131407*^-7+0.*I,2.6934572483596903*^-8+0.*I,5.154484681868995*^-9+0.*I,9.540778622168468*^-10+0.*I,1.71156409707374*^-10+0.*I,2.9812568296869035*^-11+0.*I,5.0501417662783336*^-12+0.*I,8.331721792737131*^-13+0.*I,1.3404804272872063*^-13+0.*I,2.105693938287273*^-14+0.*I,3.2330144757799385*^-15+0.*I,4.856531080606274*^-16+0.*I,7.144043964707941*^-17+0.*I,1.0299680228400364*^-17+0.*I,1.4564640341384011*^-18+0.*I,2.0215402280796735*^-19+0.*I,2.7558772829534757*^-20+0.*I,3.692332367750457*^-21+0.*I,4.8646985212807075*^-22+0.*I,6.30608834516499*^-23+0.*I,8.046987363958657*^-24+0.*I,1.0113061495129434*^-24+0.*I,1.2522840367980006*^-25+0.*I,1.52854293000187*^-26+0.*I,1.839842333375073*^-27+0.*I,2.1846203368045257*^-28+0.*I,2.559878487549436*^-29+0.*I,2.961136342974034*^-30+0.*I,3.382465956679817*^-31+0.*I,3.8166111456310024*^-32+0.*I,4.2551902053282005*^-33+0.*I,4.688974344923654*^-34+0.*I,5.108228105139831*^-35+0.*I,5.503092971558381*^-36+0.*I,5.863991784505307*^-37+0.*I,6.182029709700067*^-38+0.*I,6.449367627301283*^-39+0.*I,6.65954578570167*^-40+0.*I,6.807739233730971*^-41+0.*I,6.890931522945009*^-42+0.*I,6.907998986662543*^-43+0.*I,6.859704028971852*^-44+0.*I,6.748601773923019*^-45+0.*I,6.578869666743318*^-46+0.*I,6.3560738154185895*^-47+0.*I,6.08688876568275*^-48+0.*I,5.778788903099566*^-49+0.*I,5.439729791332959*^-50+0.*I,5.077836619452181*^-51+0.*I,4.701114765858916*^-52+0.*I,4.317194572679471*^-53+0.*I,3.933119068081859*^-54+0.*I,3.5551798756006736*^-55+0.*I,3.1888031791976653*^-56+0.*I,2.838484591096794*^-57+0.*I,2.5077692565027556*^-58+0.*I,2.199271620950218*^-59+0.*I,1.9147280164386788*^-60+0.*I,1.655074572087729*^-61+0.*I,1.4205428615312718*^-62+0.*I,1.2107660705829083*^-63+0.*I,1.0248891959188542*^-64+0.*I,8.616777547614642*^-66+0.*I,7.196205878761504*^-67+0.*I,5.970234770973649*^-68+0.*I,4.92091394796126*^-69+0.*I,4.0299819651877884*^-70+0.*I,3.2794341964421555*^-71+0.*I,2.6519653889369564*^-72+0.*I,2.1312954829578188*^-73+0.*I,1.7023909572550221*^-74+0.*I,1.3515960648910282*^-75+0.*I,1.066689184599564*^-76+0.*I,8.368793763576264*^-78+0.*I,6.527573469462013*^-79+0.*I,5.0621363706963865*^-80+0.*I,3.9033514406157125*^-81+0.*I,2.992892666898735*^-82+0.*I,2.2820313717822948*^-83+0.*I,1.7304368986867732*^-84+0.*I,1.305027722634427*^-85+0.*I,9.789017028041634*^-87+0.*I
0.043071856795720606+0.*I,-0.20693034286308093+0.*I,0.4703050365842955+0.*I,-0.3850603539450375+0.*I,-0.2805389878446655+0.*I,0.25362482269760145+0.*I,0.47411141854471667+0.*I,0.39014928639270824+0.*I,0.22820568742087952+0.*I,0.10770692515384815+0.*I,0.0435009409831541+0.*I,0.015552505941791715+0.*I,0.005031581122367963+0.*I,0.0014959200243952683+0.*I,0.0004133900855501568+0.*I,0.00010711732492008895+0.*I,0.00002620682820454042+0.*I,6.087807533283705*^-6+0.*I,1.3490000345302975*^-6+0.*I,2.862578126333793*^-7+0.*I,5.836263922701704*^-8+0.*I,1.1465222142554313*^-8+0.*I,2.1755864241253082*^-9+0.*I,3.996324466352144*^-10+0.*I,7.119843579031588*^-11+0.*I,1.2323912198603072*^-11+0.*I,2.075681934204855*^-12+0.*I,3.4064861711465926*^-13+0.*I,5.454171831390358*^-14+0.*I,8.529448288826944*^-15+0.*I,1.3041686161590888*^-15+0.*I,1.951553361985492*^-16+0.*I,2.860494533305877*^-17+0.*I,4.1102349910098736*^-18+0.*I,5.794044098745938*^-19+0.*I,8.018406122514727*^-20+0.*I,1.0900992005599071*^-20+0.*I,1.4567248271325906*^-21+0.*I,1.914552914184858*^-22+0.*I,2.4760818791264472*^-23+0.*I,3.1527231291911594*^-24+0.*I,3.9539623549960066*^-25+0.*I,4.8864795768324*^-26+0.*I,5.953286796935464*^-27+0.*I,7.152949402305047*^-28+0.*I,8.478959369815148*^-29+0.*I,9.919324071049615*^-30+0.*I,1.1456423917648967*^-30+0.*I,1.3067175785385311*^-31+0.*I,1.472351833271968*^-32+0.*I,1.6393211767254085*^-33+0.*I,1.8040920455855088*^-34+0.*I,1.9629524291999656*^-35+0.*I,2.1121586067835866*^-36+0.*I,2.2480889019925415*^-37+0.*I,2.3673952435891563*^-38+0.*I,2.467143424911848*^-39+0.*I,2.5449337711829325*^-40+0.*I,2.5989953646735227*^-41+0.*I,2.628248899927904*^-42+0.*I,2.6323354628613466*^-43+0.*I,2.611610849158132*^-44+0.*I,2.567107262967225*^-45+0.*I,2.500466192819033*^-46+0.*I,2.4138478117725394*^-47+0.*I,2.3098233039825342*^-48+0.*I,2.1912570420401577*^-49+0.*I,2.0611855396953844*^-50+0.*I,1.9226996367338968*^-51+0.*I,1.778835523454028*^-52+0.*I,1.6324790888407253*^-53+0.*I,1.486286795214663*^-54+0.*I,1.3426249560721265*^-55+0.*I,1.2035280239671034*^-56+0.*I,1.0706753634361634*^-57+0.*I,9.453850488083703*^-59+0.*I,8.286225226184743*^-60+0.*I,7.210214884436146*^-61+0.*I,6.229141834324237*^-62+0.*I,5.343681559217541*^-63+0.*I,4.5522682677406875*^-64+0.*I,3.851513978417067*^-65+0.*I,3.236620441424155*^-66+0.*I,2.701767469111232*^-67+0.*I,2.2404655654603202*^-68+0.*I,1.8458648810129457*^-69+0.*I,1.5110162535319614*^-70+0.*I,1.229083280487819*^-71+0.*I,9.93506931048508*^-73+0.*I,7.981261254653251*^-74+0.*I,6.372590180754643*^-75+0.*I,5.0575047962525503*^-76+0.*I,3.98991569258756*^-77+0.*I,3.1291671016679064*^-78+0.*I,2.4398393019749226*^-79+0.*I,1.891429882917106*^-80+0.*I,1.4579555739460713*^-81+0.*I,1.117509392441956*^-82+0.*I,8.518009673471203*^-84+0.*I,6.457014220473806*^-85+0.*I
-0.013938238876076574+0.*I,0.08622587257530574+0.*I,-0.28306698106230166+0.*I,0.4889039083852818+0.*I,-0.25362482269760145+0.*I,-0.36261307581416696+0.*I,0.1244075704552885+0.*I,0.43472220160028313+0.*I,0.4196558029812912+0.*I,0.27131563181502466+0.*I,0.13824350194183438+0.*I,0.0594894644510078+0.*I,0.022465597220354506+0.*I,0.007629094597587978+0.*I,0.0023693781575904994+0.*I,0.0006813490025600338+0.*I,0.00018313665328342898+0.*I,0.00004635296273373352+0.*I,0.000011114260419964321+0.*I,2.5370509170946546*^-6+0.*I,5.536292231587028*^-7+0.*I,1.1589762274527541*^-7+0.*I,2.3345623696013678*^-8+0.*I,4.536790257202656*^-9+0.*I,8.52510701621697*^-10+0.*I,1.552164711073219*^-10+0.*I,2.7431144021574128*^-11+0.*I,4.713213574241693*^-12+0.*I,7.884718231422186*^-13+0.*I,1.285936856104453*^-13+0.*I,2.0470761498501734*^-14+0.*I,3.1842005563829184*^-15+0.*I,4.844516040910012*^-16+0.*I,7.215734534642185*^-17+0.*I,1.0530683766392336*^-17+0.*I,1.5070120685541775*^-18+0.*I,2.1162880584194784*^-19+0.*I,2.918250181071915*^-20+0.*I,3.953957447962839*^-21+0.*I,5.266928215066207*^-22+0.*I,6.901393667967884*^-23+0.*I,8.90007319573355*^-24+0.*I,1.1301543035840278*^-24+0.*I,1.4137320136922294*^-25+0.*I,1.742883008282641*^-26+0.*I,2.118446541984937*^-27+0.*I,2.539696350773612*^-28+0.*I,3.00413368933949*^-29+0.*I,3.507357178030389*^-30+0.*I,4.04302712501045*^-31+0.*I,4.602936169001735*^-32+0.*I,5.1771907852151797*^-33+0.*I,5.7545000409053*^-34+0.*I,6.322559722018918*^-35+0.*I,6.868512356020247*^-36+0.*I,7.3794574507676645*^-37+0.*I,7.842982042541796*^-38+0.*I,8.247679786467292*^-39+0.*I,8.583627480589165*^-40+0.*I,8.842790994249321*^-41+0.*I,9.019337746803627*^-42+0.*I,9.10983964350675*^-43+0.*I,9.113358087308342*^-44+0.*I,9.031410661802299*^-45+0.*I,8.867826654461702*^-46+0.*I,8.628505176838637*^-47+0.*I,8.321094788814699*^-48+0.*I,7.954616960525524*^-49+0.*I,7.539057296567866*^-50+0.*I,7.084948258052967*^-51+0.*I,6.6029653478444046*^-52+0.*I,6.103555680111971*^-53+0.*I,5.596613911506772*^-54+0.*I,5.091216067215489*^-55+0.*I,4.595417236838648*^-56+0.*I,4.1161147833143196*^-57+0.*I,3.6589748762628494*^-58+0.*I,3.228417022133502*^-59+0.*I,2.827648926856948*^-60+0.*I,2.45874252311237*^-61+0.*I,2.1227412869710306*^-62+0.*I,1.8197889681552855*^-63+0.*I,1.549270439310413*^-64+0.*I,1.3099563883666592*^-65+0.*I,1.1001448861519903*^-66+0.*I,9.177943192217899*^-68+0.*I,7.606436631722577*^-69+0.*I,6.263174855425408*^-70+0.*I,5.124143365494067*^-71+0.*I,4.165782627917278*^-72+0.*I,3.3655403963103126*^-73+0.*I,2.7022735805141153*^-74+0.*I,2.1565163289977257*^-75+0.*I,1.710633440752586*^-76+0.*I,1.3488790986682212*^-77+0.*I,1.0573805467913071*^-78+0.*I,8.240650430475548*^-80+0.*I,6.385465090046408*^-81+0.*I,4.919860334270785*^-82+0.*I,3.769379850327499*^-83+0.*I
0.00411748086179048+0.*I,-0.03116215884220003+0.*I,0.13340305751714232+0.*I,-0.3445851843625324+0.*I,0.47411141854471667+0.*I,-0.1244075704552885+0.*I,-0.3993641887033797+0.*I,0.005954694123181075+0.*I,0.37800386955842186+0.*I,0.43382221971415463+0.*I,0.30942860329853317+0.*I,0.16960886476872228+0.*I,0.07749426839390905+0.*I,0.03081476071183231+0.*I,0.010953698919196404+0.*I,0.003545039197553312+0.*I,0.0010585380509585407+0.*I,0.00029457184115546764+0.*I,0.00007700243425595152+0.*I,0.000019028503758244254+0.*I,4.468453014679444*^-6+0.*I,1.0015082382252264*^-6+0.*I,2.1503054471139113*^-7+0.*I,4.436795510214094*^-8+0.*I,8.821741201734073*^-9+0.*I,1.6943278440396757*^-9+0.*I,3.1500544431859855*^-10+0.*I,5.67979182684453*^-11+0.*I,9.948783357082357*^-12+0.*I,1.6954552160924563*^-12+0.*I,2.8149697582736255*^-13+0.*I,4.5590019375668703*^-14+0.*I,7.210484841651008*^-15+0.*I,1.1148237919117006*^-15+0.*I,1.6865798062930729*^-16+0.*I,2.4988832751583598*^-17+0.*I,3.6288935555277605*^-18+0.*I,5.169122586923433*^-19+0.*I,7.227298450848039*^-20+0.*I,9.925063304918382*^-21+0.*I,1.339527681202421*^-21+0.*I,1.777777220040238*^-22+0.*I,2.321352260159876*^-23+0.*I,2.9837314340217385*^-24+0.*I,3.7769180627045305*^-25+0.*I,4.710500881456352*^-26+0.*I,5.7906879563718084*^-27+0.*I,7.019380885677824*^-28+0.*I,8.393362734346736*^-29+0.*I,9.903673353888691*^-30+0.*I,1.1535239129191839*^-30+0.*I,1.3266810825844195*^-31+0.*I,1.5071243895499687*^-32+0.*I,1.691613184462342*^-33+0.*I,1.876477714646619*^-34+0.*I,2.0577458070557463*^-35+0.*I,2.2312926175167832*^-36+0.*I,2.393005030073038*^-37+0.*I,2.5389510499247653*^-38+0.*I,2.6655440566942708*^-39+0.*I,2.769692108262017*^-40+0.*I,2.8489235678565786*^-41+0.*I,2.9014820559600506*^-42+0.*I,2.926385935101471*^-43+0.*I,2.923450014688193*^-44+0.*I,2.893269696156669*^-45+0.*I,2.837170156484285*^-46+0.*I,2.7571252099502105*^-47+0.*I,2.6556520572910343*^-48+0.*I,2.5356891443114844*^-49+0.*I,2.4004647803910625*^-50+0.*I,2.2533640353429704*^-51+0.*I,2.097800809156772*^-52+0.*I,1.9371009544930815*^-53+0.*I,1.7744010472082025*^-54+0.*I,1.6125659727776498*^-55+0.*I,1.4541270476766561*^-56+0.*I,1.301241030575117*^-57+0.*I,1.155669182472637*^-58+0.*I,1.0187745656786414*^-59+0.*I,8.915350603895708*^-61+0.*I,7.74569131411974*^-62+0.*I,6.681711822491335*^-63+0.*I,5.7235335915048786*^-64+0.*I,4.868908729550158*^-65+0.*I,4.113682453640771*^-66+0.*I,3.452243116271868*^-67+0.*I,2.87794279591416*^-68+0.*I,2.383476175479631*^-69+0.*I,1.9612098975300086*^-70+0.*I,1.6034585657913595*^-71+0.*I,1.3027069175789948*^-72+0.*I,1.0517803525358945*^-73+0.*I,8.439679630322582*^-75+0.*I,6.731035121127037*^-76+0.*I,5.336105211389273*^-77+0.*I,4.205178566182775*^-78+0.*I,3.2945204799004906*^-79+0.*I,2.5661212830551243*^-80+0.*I,1.9873216286676885*^-81+0.*I
-0.001126112762280897+0.*I,0.010078973780804997+0.*I,-0.053142019380575285+0.*I,0.1815753216118945+0.*I,-0.39014928639270824+0.*I,0.43472220160028313+0.*I,-0.005954694123181075+0.*I,-0.4009927711480052+0.*I,-0.09701654678931194+0.*I,0.3099676461673416+0.*I,0.4338893771092123+0.*I,0.3415020094426602+0.*I,0.20087579294905572+0.*I,0.09717918598908572+0.*I,0.04058286442496766+0.*I,0.015065020856617092+0.*I,0.00507009002412416+0.*I,0.0015690483159392186+0.*I,0.00045130599219233886+0.*I,0.00012165798757819726+0.*I,0.000030941939734612216+0.*I,7.465679589342815*^-6+0.*I,1.7166744407340252*^-6+0.*I,3.7764152384596744*^-7+0.*I,7.974078212818265*^-8+0.*I,1.6208132667554194*^-8+0.*I,3.179237734591046*^-9+0.*I,6.03124432395891*^-10+0.*I,1.1087488839319829*^-10+0.*I,1.978606389346921*^-11+0.*I,3.432937581128362*^-12+0.*I,5.799183878786636*^-13+0.*I,9.550352593820519*^-14+0.*I,1.5350798021147377*^-14+0.*I,2.410824762258171*^-15+0.*I,3.702963746567081*^-16+0.*I,5.567685971240808*^-17+0.*I,8.201700324731994*^-18+0.*I,1.1846027744260199*^-18+0.*I,1.6787777954686385*^-19+0.*I,2.3359084340507725*^-20+0.*I,3.193241157705532*^-21+0.*I,4.291159110217541*^-22+0.*I,5.67181862316358*^-23+0.*I,7.377313558231084*^-24+0.*I,9.447405000495984*^-25+0.*I,1.1916901004635227*^-25+0.*I,1.4812818227540686*^-26+0.*I,1.8151499101746847*^-27+0.*I,2.1935889382858596*^-28+0.*I,2.6153196724116686*^-29+0.*I,3.0773147956499815*^-30+0.*I,3.574703937378512*^-31+0.*I,4.1007731093678176*^-32+0.*I,4.647067628021955*^-33+0.*I,5.203600348264216*^-34+0.*I,5.759159192586143*^-35+0.*I,6.301700248612043*^-36+0.*I,6.818805856121535*^-37+0.*I,7.298181759591168*^-38+0.*I,7.728164066812029*^-39+0.*I,8.098205728757407*^-40+0.*I,8.399313611694591*^-41+0.*I,8.624410809866532*^-42+0.*I,8.768604280366053*^-43+0.*I,8.829344646565813*^-44+0.*I,8.806472490684704*^-45+0.*I,8.702152988558235*^-46+0.*I,8.520707716195871*^-47+0.*I,8.268358358027028*^-48+0.*I,7.952901486606676*^-49+0.*I,7.583336338758894*^-50+0.*I,7.169468524655242*^-51+0.*I,6.721511968228829*^-52+0.*I,6.249709310967021*^-53+0.*I,5.763987829834209*^-54+0.*I,5.2736639896239375*^-55+0.*I,4.787205449324424*^-56+0.*I,4.312055028283748*^-57+0.*I,3.854517118779999*^-58+0.*I,3.419703546499273*^-59+0.*I,3.0115330910587714*^-60+0.*I,2.6327768680841363*^-61+0.*I,2.2851405531661285*^-62+0.*I,1.9693739463334752*^-63+0.*I,1.6853985378624042*^-64+0.*I,1.4324444169483123*^-65+0.*I,1.2091889246477726*^-66+0.*I,1.013890751726768*^-67+0.*I,8.445145913944518*^-69+0.*I,6.988428654376078*^-70+0.*I,5.745723620356471*^-71+0.*I,4.69394791253717*^-72+0.*I,3.810612406117596*^-73+0.*I,3.0743128051359558*^-74+0.*I,2.4650802793904843*^-75+0.*I,1.9646084067255243*^-76+0.*I,1.5563750697975851*^-77+0.*I,1.225678461000649*^-78+0.*I,9.596057436982082*^-80+0.*I
