0.5029706839568819+0.*I,0.-0.58966674736265*I,-0.48882747159441003+0.*I,0.+0.3308711816734037*I,0.19395139688709778+0.*I,0.-0.10168850786045787*I,-0.048669873173628406+0.*I,0.+0.0215662760324202*I,0.008939106903845438+0.*I,0.-0.003493307701918612*I,-0.001295092553907245+0.*I,0.+0.0004577922422753888*I,0.0001549322296356667+0.*I,0.-0.000050377203978894555*I,-0.0000157846154862938+0.*I,0.+4.778068178506318*^-6*I,1.400413588388351*^-6+0.*I,0.-3.981950165291262*^-7*I,-1.1003314668950205*^-7+0.*I,0.+2.9594478912047597*^-8*I,7.75817666120169*^-9+0.*I,0.-1.9847873455936946*^-9*I,-4.96097007060262*^-10+0.*I,0.+1.2127370728682473*^-10*I,2.902184365339027*^-11+0.*I,0.-6.8048563049170035*^-12*I,-1.5645745079139805*^-12+0.*I,0.+3.530029484370608*^-13*I,7.821017941728375*^-14+0.*I,0.-1.702661234315982*^-14*I,-3.644446556192673*^-15+0.*I,0.+7.673874705752396*^-16*I,1.590390159578645*^-16+0.*I,0.-3.24571718514135*^-17*I,-6.525821365946303*^-18+0.*I,0.+1.2931982979477688*^-18*I,2.526840557408272*^-19+0.*I,0.-4.870134349185266*^-20*I,-9.262177695216261*^-21+0.*I,0.+1.7387805367018388*^-21*I,3.223136806306237*^-22+0.*I,0.-5.901341894462243*^-23*I,-1.0675545996025388*^-23+0.*I,0.+1.908621594900606*^-24*I,3.3733193699118037*^-25+0.*I,0.-5.895425671391159*^-26*I,-1.0190610848861605*^-26+0.*I,0.+1.7426703955160666*^-27*I,2.9488901838463076*^-28+0.*I,0.-4.938835086651323*^-29*I,-8.188483677695918*^-30+0.*I,0.+1.3442571794541666*^-30*I,2.185469036645986*^-31+0.*I,0.-3.519416680610381*^-32*I,-5.61484501688594*^-33+0.*I,0.+8.876063355571772*^-34*I,1.3905619609057791*^-34+0.*I,0.-2.1593193780167222*^-35*I,-3.324044662663698*^-36+0.*I,0.+5.073466646721168*^-37*I,7.678796344599196*^-38+0.*I,0.-1.152636045983096*^-38*I,-1.7161700449721612*^-39+0.*I,0.+2.534860170849661*^-40*I,3.714736265056799*^-41+0.*I,0.-5.401759847266404*^-42*I,-7.795200130795742*^-43+0.*I,0.+1.1164874179769696*^-43*I,1.5873158099227643*^-44+0.*I,0.-2.2402823719661187*^-45*I,-3.1391907542803487*^-46+0.*I,0.+4.367696947756607*^-47*I,6.034623978181269*^-48+0.*I,0.-8.280427309674246*^-49*I,-1.128498157126101*^-49+0.*I,0.+1.5276863125007753*^-50*I,2.054430038573147*^-51+0.*I,0.-2.7447952839539738*^-52*I,-3.643565846799329*^-53+0.*I,0.+4.8059255851754215*^-54*I,6.2993539810563735*^-55+0.*I,0.-8.205734650318837*^-56*I,-1.062366843439165*^-56+0.*I,0.+1.3670973035527292*^-57*I,1.748733978858885*^-58+0.*I,0.-2.223710521132333*^-59*I,-2.8112080661998625*^-60+0.*I,0.+3.5334368095903476*^-61*I,4.4159074012788176*^-62+0.*I,0.-5.48768178139135*^-63*I,-6.781591564721562*^-64+0.*I,0.+8.334410722401886*^-65*I,1.0186968193440045*^-65+0.*I,0.-1.238418528133306*^-66*I,-1.497502234681104*^-67+0.*I,0.+1.8012319488194708*^-68*I,2.155251668793057*^-69+0.*I,0.-2.5655240364735784*^-70*I,-3.0382745452001902*^-71+0.*I,0.+3.579920504520883*^-72*I
0.-0.58966674736265*I,-0.18833575603248176+0.*I,0.-0.2608290139820015*I,-0.45877122316275476+0.*I,0.+0.43435994724030214*I,0.3144721526492309+0.*I,0.-0.1920259538755614*I,-0.10348476832063243+0.*I,0.+0.05051871700410513*I,0.022721878460464986+0.*I,0.-0.00952848380630842*I,-0.003758635083175649+0.*I,0.+0.001404201253803295*I,0.0004995554750416813+0.*I,0.-0.00016998885891024977*I,-0.00005553189855115016+0.*I,0.+0.000017470472601281108*I,5.307222039398773*^-6+0.*I,0.-1.5603990356702545*^-6*I,-4.4492774606752735*^-7+0.*I,0.+1.2325509496247086*^-7*I,3.322553058447972*^-8+0.*I,0.-8.727869577315669*^-9*I,-2.2370202483894163*^-9+0.*I,0.+5.600931226121496*^-10*I,1.371314223206283*^-10+0.*I,0.-3.2863837960222845*^-11*I,-7.715918250338486*^-12+0.*I,0.+1.7762249136989352*^-12*I,4.012132498731473*^-13+0.*I,0.-8.898596397129402*^-14*I,-1.9391759124551808*^-14+0.*I,0.+4.154546816900839*^-15*I,8.755578399545309*^-16+0.*I,0.-1.816055434022923*^-16*I,-3.709117551674925*^-17+0.*I,0.+7.462951080319192*^-18*I,1.4799212083817114*^-18+0.*I,0.-2.89356562813222*^-19*I,-5.580379046378597*^-20+0.*I,0.+1.0619143441117482*^-20*I,1.9946290950879766*^-21+0.*I,0.-3.699349971318932*^-22*I,-6.776662965268799*^-23+0.*I,0.+1.2264886217384102*^-23*I,2.193775340775272*^-24+0.*I,0.-3.879000766296225*^-25*I,-6.782025709714954*^-26+0.*I,0.+1.1727856207454459*^-26*I,2.0063218053310557*^-27+0.*I,0.-3.3962846165669693*^-28*I,-5.69015059880435*^-29+0.*I,0.+9.437358974054971*^-30*I,1.5497849588117575*^-30+0.*I,0.-2.5204058702915572*^-31*I,-4.06002038329479*^-32+0.*I,0.+6.47921256600079*^-33*I,1.0245360877378138*^-33+0.*I,0.-1.6055186078466244*^-34*I,-2.4937674519113857*^-35+0.*I,0.+3.8398666130121604*^-36*I,5.862200301703402*^-37+0.*I,0.-8.874667013329054*^-38*I,-1.3324498538280043*^-38+0.*I,0.+1.9843377564966467*^-39*I,2.9315876183496415*^-40+0.*I,0.-4.2970220113662377*^-41*I,-6.249752884880308*^-42+0.*I,0.+9.020699277877844*^-43*I,1.2922591842714364*^-43+0.*I,0.-1.8375518401273795*^-44*I,-2.5939236637710834*^-45+0.*I,0.+3.63536575396509*^-46*I,5.058907905007747*^-47+0.*I,0.-6.990791391228202*^-48*I,-9.593979663456955*^-49+0.*I,0.+1.3077205698568489*^-49*I,1.770575940227145*^-50+0.*I,0.-2.3814215565344472*^-51*I,-3.1821290270004296*^-52+0.*I,0.+4.224698909450099*^-53*I,5.57321717369763*^-54+0.*I,0.-7.306060268196904*^-55*I,-9.518348447269014*^-56+0.*I,0.+1.2324637771703267*^-56*I,1.5861829950894267*^-57+0.*I,0.-2.0292265972569386*^-58*I,-2.58069543971688*^-59+0.*I,0.+3.262886853224226*^-60*I,4.101622883940814*^-61+0.*I,0.-5.12656683993401*^-62*I,-6.371516075208026*^-63+0.*I,0.+7.874657176333452*^-64*I,9.678768128698133*^-65+0.*I,0.-1.1831350734041713*^-65*I,-1.4384675638095384*^-66+0.*I,0.+1.739572191780335*^-67*I,2.0925993378264044*^-68+0.*I,0.-2.504119461604159*^-69*I,-2.9810751596411345*^-70+0.*I
-0.48882747159441003+0.*I,0.-0.2608290139820015*I,-0.40456023874843017+0.*I,0.+0.06086747489384587*I,-0.2887207022488706+0.*I,0.+0.4260893038074828*I,0.3854942694118431+0.*I,0.-0.2734598904046585*I,-0.1650900567286515+0.*I,0.+0.0883301861627268*I,0.04290865292644381+0.*I,0.-0.019230406737058763*I,-0.008042670155623662+0.*I,0.+0.0031658986132997594*I,0.001180780594202037+0.*I,0.-0.0004194983085709293*I,-0.0001425850918920435+0.*I,0.+0.00004653511194855315*I,0.000014628111888291808+0.*I,0.-4.440632456275139*^-6*I,-1.3048079069626702*^-6+0.*I,0.+3.7184854308887307*^-7*I,1.0296130721526135*^-7+0.*I,0.-2.7743179731651244*^-8*I,-7.284954204808146*^-9+0.*I,0.+1.866547732639085*^-9*I,4.671906019830134*^-10+0.*I,0.-1.1435303669778629*^-10*I,-2.739785092629661*^-11+0.*I,0.+6.431061440398396*^-12*I,1.4801238158911787*^-12+0.*I,0.-3.342625281098881*^-13*I,-7.412296130622865*^-14+0.*I,0.+1.6150020795849256*^-14*I,3.459468388550749*^-15+0.*I,0.-7.289623031950364*^-16*I,-1.511778231877082*^-16+0.*I,0.+3.0872527356749304*^-17*I,6.210953473989926*^-18+0.*I,0.-1.2315032342486503*^-18*I,-2.407589806157241*^-19+0.*I,0.+4.642669051036911*^-20*I,8.833866627506329*^-21+0.*I,0.-1.6591401994327587*^-21*I,-3.0768620728589814*^-22+0.*I,0.+5.635884707391775*^-23*I,1.0199411890137126*^-23+0.*I,0.-1.8241931152517205*^-24*I,-3.2252777997282877*^-25+0.*I,0.+5.638670710102795*^-26*I,9.750060638628284*^-27+0.*I,0.-1.6678689186568284*^-27*I,-2.8231841901644054*^-28+0.*I,0.+4.72970234793926*^-29*I,7.843979898303137*^-30+0.*I,0.-1.2880548510474529*^-30*I,-2.094648866298431*^-31+0.*I,0.+3.3740200252699823*^-32*I,5.384199895715774*^-33+0.*I,0.-8.513467432281969*^-34*I,-1.334060600137007*^-34+0.*I,0.+2.0720386319637417*^-35*I,3.1903649456648276*^-36+0.*I,0.-4.870435829950751*^-37*I,-7.372975125117397*^-38+0.*I,0.+1.1069440224909326*^-38*I,1.648447016590716*^-39+0.*I,0.-2.4352715108408945*^-40*I,-3.5694202035808055*^-41+0.*I,0.+5.1913342148291594*^-42*I,7.49277733843578*^-43+0.*I,0.-1.0733445151776666*^-43*I,-1.526217402220144*^-44+0.*I,0.+2.1543767674980364*^-45*I,3.0192606266352903*^-46+0.*I,0.-4.201434879110736*^-47*I,-5.805717611654768*^-48+0.*I,0.+7.967413880855586*^-49*I,1.0859825884646304*^-49+0.*I,0.-1.4703207284278512*^-50*I,-1.9775328014540975*^-51+0.*I,0.+2.6423805440874585*^-52*I,3.508033732782003*^-53+0.*I,0.-4.6276939921165826*^-54*I,-6.066424878072398*^-55+0.*I,0.+7.903187934608956*^-56*I,1.0233076748617863*^-56+0.*I,0.-1.3169731694839352*^-57*I,-1.6847907088336702*^-58+0.*I,0.+2.1426149956127837*^-59*I,2.70895358128113*^-60+0.*I,0.-3.4052392002558*^-61*I,-4.256092379742624*^-62+0.*I,0.+5.289564308665979*^-63*I,6.537348483618243*^-64+0.*I,0.-8.03494833259697*^-65*I,-9.821786934872804*^-66+0.*I,0.+1.194124419878551*^-66*I,1.4440606520668733*^-67+0.*I,0.-1.7370914115803555*^-68*I
0.+0.3308711816734037*I,-0.45877122316275476+0.*I,0.+0.06086747489384587*I,-0.3633610539360165+0.*I,0.+0.26570922009721953*I,-0.08433103725413776+0.*I,0.+0.3416529245775411*I,0.40375624896750184+0.*I,0.-0.3348141205033958*I,-0.22615657842043263+0.*I,0.+0.1322246672759827*I,0.06914738732129184+0.*I,0.-0.03301699549571919*I,-0.014599260727659586+0.*I,0.+0.006039891251100168*I,0.0023563611157025885+0.*I,0.-0.0008722787028599374*I,-0.00030792232819748197+0.*I,0.+0.00010408599326383367*I,0.00003380755674005279+0.*I,0.-0.000010582482293078382*I,-3.200505224652884*^-6+0.*I,0.+9.372795043252574*^-7*I,2.663085077993712*^-7+0.*I,0.-7.353861701985283*^-8*I,-1.9766446801459696*^-8+0.*I,0.+5.178741841322262*^-9*I,1.3241700096532393*^-9+0.*I,0.-3.308095967233399*^-10*I,-8.083040704599861*^-11+0.*I,0.+1.9334954964949088*^-11*I,4.531681114951851*^-12+0.*I,0.-1.0415254592709546*^-12*I,-2.349066349607614*^-13+0.*I,0.+5.202747162234893*^-14*I,1.132292356113875*^-14+0.*I,0.-2.422872213011112*^-15*I,-5.100224719247417*^-16+0.*I,0.+1.0567214072921939*^-16*I,2.156034732674041*^-17+0.*I,0.-4.3338521992433854*^-18*I,-8.586240601039772*^-19+0.*I,0.+1.6773341673497326*^-19*I,3.2321462037014274*^-20+0.*I,0.-6.1457605715539*^-21*I,-1.1535161132267355*^-21+0.*I,0.+2.1378520325865027*^-22*I,3.9135699178176113*^-23+0.*I,0.-7.07846405183749*^-24*I,-1.2653142031370062*^-24+0.*I,0.+2.2359827354523603*^-25*I,3.907160444655129*^-26+0.*I,0.-6.752800019212313*^-27*I,-1.1546194762102319*^-27+0.*I,0.+1.9535494509227474*^-28*I,3.271407356252734*^-29+0.*I,0.-5.4232531283142014*^-30*I,-8.901986450907308*^-31+0.*I,0.+1.4471021564607377*^-31*I,2.3301125035348507*^-32+0.*I,0.-3.7170402216330994*^-33*I,-5.87536297522607*^-34+0.*I,0.+9.203667841990051*^-35*I,1.4290425131684578*^-35+0.*I,0.-2.1996527148376007*^-36*I,-3.357007762071195*^-37+0.*I,0.+5.0804497505132*^-38*I,7.625421179147413*^-39+0.*I,0.-1.1352609193189056*^-39*I,-1.6766953653383098*^-40+0.*I,0.+2.456936527284797*^-41*I,3.572465023021681*^-42+0.*I,0.-5.154988142155446*^-43*I,-7.382829014752313*^-44+0.*I,0.+1.0495466507432054*^-44*I,1.4811921873129582*^-45+0.*I,0.-2.075378862199304*^-46*I,-2.887380147246877*^-47+0.*I,0.+3.9890933080295025*^-48*I,5.473308656895119*^-49+0.*I,0.-7.458850924602247*^-50*I,-1.0096707839458634*^-50+0.*I,0.+1.3577259251049918*^-51*I,1.813871286688306*^-52+0.*I,0.-2.4076838616056254*^-53*I,-3.175607155222062*^-54+0.*I,0.+4.162202187778412*^-55*I,5.4215389103902325*^-56+0.*I,0.-7.018722482113126*^-57*I,-9.031542469295384*^-58+0.*I,0.+1.1552225524498378*^-58*I,1.4689263555823745*^-59+0.*I,0.-1.8569279953992713*^-60*I,-2.3338886327103485*^-61+0.*I,0.+2.916647170711115*^-62*I,3.6243855725892324*^-63+0.*I,0.-4.4787727279086135*^-64*I,-5.504078123852703*^-65+0.*I,0.+6.727245842844685*^-66*I,8.17791889685407*^-67+0.*I
0.19395139688709778+0.*I,0.+0.43435994724030214*I,-0.2887207022488706+0.*I,0.+0.26570922009721953*I,-0.2076065571466711+0.*I,0.+0.3465054449870936*I,0.09698747682802754+0.*I,0.+0.21528887848166145*I,0.37473487859130605+0.*I,0.-0.36965181016800447*I,-0.2800769618069442+0.*I,0.+0.1787367117395511*I,0.10041275315142832+0.*I,0.-0.05096438187821806*I,-0.023772228183034323+0.*I,0.+0.010314937900554568*I,0.004201406401362461+0.*I,0.-0.001617749467559358*I,-0.0005921883538672778+0.*I,0.+0.0002070327137755461*I,0.00006939271309139083+0.*I,0.-0.000022371428079732598*I,-6.956431811894554*^-6+0.*I,0.+2.091411506839761*^-6*I,6.092127966735771*^-7+0.*I,0.-1.7225976745109275*^-7*I,-4.735905330537745*^-8+0.*I,0.+1.2678558693216069*^-8*I,3.3095092423385174*^-9+0.*I,0.-8.433506067358893*^-10*I,-2.1002934487462866*^-10+0.*I,0.+5.116983758614413*^-11*I,1.2207004213414994*^-11+0.*I,0.-2.8538556105338426*^-12*I,-6.543669720433534*^-13+0.*I,0.+1.4726201974931784*^-13*I,3.254852172786877*^-14+0.*I,0.-7.06991113745489*^-15*I,-1.5100515144209348*^-15+0.*I,0.+3.1732282276378743*^-16*I,6.563936982517714*^-17+0.*I,0.-1.3371785332450503*^-17*I,-2.6839372982254568*^-18+0.*I,0.+5.31004460049305*^-19*I,1.0359561566092118*^-19+0.*I,0.-1.993733491343795*^-20*I,-3.786445992123026*^-21+0.*I,0.+7.09878034933471*^-22*I,1.3142075627257007*^-22+0.*I,0.-2.4032917224789083*^-23*I,-4.342491533679004*^-24+0.*I,0.+7.755023837660407*^-25*I,1.3691628983595356*^-25+0.*I,0.-2.3903743622649184*^-26*I,-4.127828900120061*^-27+0.*I,0.+7.052190572145625*^-28*I,1.1922583071725122*^-28+0.*I,0.-1.9950511395985492*^-29*I,-3.30494863522505*^-30+0.*I,0.+5.42111381822998*^-31*I,8.806599965813683*^-32+0.*I,0.-1.4171101708812004*^-32*I,-2.259182287028944*^-33+0.*I,0.+3.568824251494961*^-34*I,5.587229927229351*^-35+0.*I,0.-8.6703011438934*^-36*I,-1.3338422149868021*^-36+0.*I,0.+2.034564672549677*^-37*I,3.0774945160549355*^-38+0.*I,0.-4.616807519830409*^-39*I,-6.870098253070586*^-40+0.*I,0.+1.0141845392881116*^-40*I,1.4854508296637129*^-41+0.*I,0.-2.1589349363289938*^-42*I,-3.1139520820913176*^-43+0.*I,0.+4.4578451920412313*^-44*I,6.334711669573243*^-45+0.*I,0.-8.936434195045998*^-46*I,-1.2516491223188184*^-46+0.*I,0.+1.7407081832285663*^-47*I,2.404015452096365*^-48+0.*I,0.-3.2972976289294728*^-49*I,-4.491891182614758*^-50+0.*I,0.+6.078409694780803*^-51*I,8.171067893478185*^-52+0.*I,0.-1.0912725186159286*^-52*I,-1.4480702986629746*^-53+0.*I,0.+1.90934168072715*^-54*I,2.5017845257086285*^-55+0.*I,0.-3.257783315334535*^-56*I,-4.216319449017084*^-57+0.*I,0.+5.423954281198876*^-58*I,6.935873171203959*^-59+0.*I,0.-8.81697371763065*^-60*I,-1.1142975720091646*^-60+0.*I,0.+1.4001524386873664*^-61*I,1.7493252071034438*^-62+0.*I,0.-2.173275760190317*^-63*I,-2.6849456362787843*^-64+0.*I,0.+3.298824896852282*^-65*I
0.-0.10168850786045787*I,0.3144721526492309+0.*I,0.+0.4260893038074828*I,-0.08433103725413776+0.*I,0.+0.3465054449870936*I,-0.02593412667290275+0.*I,0.+0.3287272677111059*I,0.22763285658464064+0.*I,0.+0.07584819234616061*I,0.3089515525092816+0.*I,0.-0.3759225547896493*I,-0.3217098032104407+0.*I,0.+0.2242514251687738*I,0.13519012906315153+0.*I,0.-0.07281596863403347*I,-0.035766596224196104+0.*I,0.+0.016249129026046163*I,0.00689882632193122+0.*I,0.-0.0027589800864211817*I,-0.0010458405915338572+0.*I,0.+0.00037768290304284927*I,0.00013048342733861982+0.*I,0.-0.000043279453748571475*I,-0.000013823359265746004+0.*I,0.+4.262643426130181*^-6*I,1.2719256161440505*^-6+0.*I,0.-3.67982406676461*^-7*I,-1.0340514022023349*^-7+0.*I,0.+2.8267773785045623*^-8*I,7.528185898168969*^-9+0.*I,0.-1.9556605021483634*^-9*I,-4.961405606969144*^-10+0.*I,0.+1.2305046829672852*^-10*I,2.986408822845522*^-11+0.*I,0.-7.09886104759359*^-12*I,-1.6540829563349725*^-12+0.*I,0.+3.780803092166082*^-13*I,8.483480490522916*^-14+0.*I,0.-1.8698681580636228*^-14*I,-4.050972351997777*^-15+0.*I,0.+8.631098285175856*^-16*I,1.8095173776847907*^-16+0.*I,0.-3.734793037836406*^-17*I,-7.592444128243835*^-18+0.*I,0.+1.5208987199277334*^-18*I,3.0033372382612975*^-19+0.*I,0.-5.848770139083724*^-20*I,-1.1236835296655903*^-20+0.*I,0.+2.13057288516996*^-21*I,3.988116100138728*^-22+0.*I,0.-7.372199362875167*^-23*I,-1.346221071730275*^-23+0.*I,0.+2.4291349780875735*^-24*I,4.332344368266925*^-25+0.*I,0.-7.639150131266788*^-26*I,-1.332071407064043*^-26+0.*I,0.+2.2976044062415772*^-27*I,3.920927044717828*^-28+0.*I,0.-6.621621235292737*^-29*I,-1.1068642973028787*^-29+0.*I,0.+1.831756004875314*^-30*I,3.001714194382416*^-31+0.*I,0.-4.8717111670524935*^-32*I,-7.83218852281458*^-33+0.*I,0.+1.2475275940256783*^-33*I,1.9690461038118863*^-34+0.*I,0.-3.080143636177258*^-35*I,-4.7759921981185066*^-36+0.*I,0.+7.341751074911404*^-37*I,1.1190326003270976*^-37+0.*I,0.-1.6914313450661517*^-38*I,-2.5356778005889768*^-39+0.*I,0.+3.7706777077300505*^-40*I,5.562706925085382*^-41+0.*I,0.-8.142324361628704*^-42*I,-1.1826560212993818*^-42+0.*I,0.+1.704775187463722*^-43*I,2.4390667404996305*^-44+0.*I,0.-3.463984868897186*^-45*I,-4.883941718159536*^-46+0.*I,0.+6.836790462468591*^-47*I,9.503098587250788*^-48+0.*I,0.-1.31175283044882*^-48*I,-1.7982665711282297*^-49+0.*I,0.+2.4485657744172326*^-50*I,3.3118022996304945*^-51+0.*I,0.-4.449899547232919*^-52*I,-5.940273547712149*^-53+0.*I,0.+7.878969503294022*^-54*I,1.038423524979536*^-54+0.*I,0.-1.3600542870237512*^-55*I,-1.7703056178367781*^-56+0.*I,0.+2.2902524774632664*^-57*I,2.9450564760075036*^-58+0.*I,0.-3.7645262036739796*^-59*I,-4.78370066831995*^-60+0.*I,0.+6.043443665292212*^-61*I,7.591033673212326*^-62+0.*I,0.-9.480730530516267*^-63*I,-1.1774296826456127*^-63+0.*I
-0.048669873173628406+0.*I,0.-0.1920259538755614*I,0.3854942694118431+0.*I,0.+0.3416529245775411*I,0.09698747682802754+0.*I,0.+0.3287272677111059*I,0.13140041156388346+0.*I,0.+0.24611702041851105*I,0.2991500346812741+0.*I,0.-0.05497485538834742*I,0.2189317228448352+0.*I,0.-0.35502568664823847*I,-0.3476357682233517+0.*I,0.+0.2653848334549878*I,0.1716553551342413+0.*I,0.-0.09801364581748691*I,-0.050629493737870825+0.*I,0.+0.024049462579977407*I,0.010628622262527102+0.*I,0.-0.0044090837069444486*I,-0.0017286693957266265+0.*I,0.+0.0006441283938968349*I,0.00022914244810618928+0.*I,0.-0.00007812031251090416*I,-0.00002560654389131691+0.*I,0.+8.092318927465844*^-6*I,2.4716015843950007*^-6+0.*I,0.-7.31117082335647*^-7*I,-2.0985118962392358*^-7+0.*I,0.+5.8543138036321925*^-8*I,1.5897522579766158*^-8+0.*I,0.-4.207814117522561*^-9*I,-1.0868934693360185*^-9+0.*I,0.+2.7428546033405077*^-10*I,6.769311225990878*^-11+0.*I,0.-1.6353705695680922*^-11*I,-3.870703480409353*^-12+0.*I,0.+8.982748885373181*^-13*I,2.0454673238746798*^-13+0.*I,0.-4.573360591459478*^-14*I,-1.0046466391168479*^-14+0.*I,0.+2.169618161000572*^-15*I,4.608779340088721*^-16+0.*I,0.-9.634889038998036*^-17*I,-1.9832507543633285*^-17+0.*I,0.+4.021407784353348*^-18*I,8.035932033947344*^-19+0.*I,0.-1.5831777775187648*^-19*I,-3.0762840831221637*^-20+0.*I,0.+5.897741053699028*^-21*I,1.115985334723153*^-21+0.*I,0.-2.0849145305615004*^-22*I,-3.846904937882525*^-23+0.*I,0.+7.012260176198882*^-24*I,1.263141020810785*^-24+0.*I,0.-2.2491123256959064*^-25*I,-3.9595780608963646*^-26+0.*I,0.+6.894030058743191*^-27*I,1.1873735385886957*^-27+0.*I,0.-2.0234412342965605*^-28*I,-3.412541239494748*^-29+0.*I,0.+5.696925414925865*^-30*I,9.415992628728151*^-31+0.*I,0.-1.5411286368653806*^-31*I,-2.498273238388642*^-32+0.*I,0.+4.01187405292271*^-33*I,6.383166136049001*^-34+0.*I,0.-1.0064194091331512*^-34*I,-1.5726996731744851*^-35+0.*I,0.+2.4361500925148218*^-36*I,3.741269166480494*^-37+0.*I,0.-5.697096355756016*^-38*I,-8.60337442800083*^-39+0.*I,0.+1.2886165609433157*^-39*I,1.914587901416873*^-40+0.*I,0.-2.822142429051042*^-41*I,-4.1275101483738325*^-42+0.*I,0.+5.990387678088965*^-43*I,8.628387908727852*^-44+0.*I,0.-1.2335627594199275*^-44*I,-1.7506413077659455*^-45+0.*I,0.+2.4665137483449747*^-46*I,3.4503659746762145*^-47+0.*I,0.-4.792759000446274*^-48*I,-6.6113048194736845*^-49+0.*I,0.+9.057558198439166*^-50*I,1.2325301281167938*^-50+0.*I,0.-1.6660400913602292*^-51*I,-2.2372414622936247*^-52+0.*I,0.+2.984810828968867*^-53*I,3.956702475375406*^-54+0.*I,0.-5.211920593670077*^-55*I,-6.822511973242249*^-56+0.*I,0.+8.875777539707248*^-57*I,1.1476692639022106*^-57+0.*I,0.-1.4750515714080813*^-58*I,-1.8845553039363015*^-59+0.*I,0.+2.3936033596337534*^-60*I,3.022503323274544*^-61+0.*I,0.-3.794737131962234*^-62*I
0.+0.0215662760324202*I,-0.10348476832063243+0.*I,0.-0.2734598904046585*I,0.40375624896750184+0.*I,0.+0.21528887848166145*I,0.22763285658464064+0.*I,0.+0.24611702041851105*I,0.24045817671742875+0.*I,0.+0.13055275438901137*I,0.31484415709298635+0.*I,0.-0.1627191137646006*I,0.11712877738017867+0.*I,0.-0.310795648894784*I,-0.3561521033826269+0.*I,0.+0.29924803191110894*I,0.2078465444036453+0.*I,0.-0.12574809367020662*I,-0.0682437267446469+0.*I,0.+0.033855249803947995*I,0.015557025870837578+0.*I,0.-0.006686715026907003*I,-0.002708721259827892+0.*I,0.+0.0010403814898443551*I,0.0003807397979002843+0.*I,0.-0.00013330410671408036*I,-0.0000448060038759107+0.*I,0.+0.000014500707338946882*I,4.5301613272433494*^-6+0.*I,0.-1.3692462773797895*^-6*I,-4.011900640640491*^-7+0.*I,0.+1.1415140360498199*^-7*I,3.1590479649775985*^-8+0.*I,0.-8.51506788547346*^-9*I,-2.2383676411839955*^-9+0.*I,0.+5.744999834199417*^-10*I,1.441198534624579*^-10+0.*I,0.-3.5371557707704917*^-11*I,-8.500973332423415*^-12+0.*I,0.+2.0022797420904914*^-12*I,4.625443487377171*^-13+0.*I,0.-1.0487250388354105*^-13*I,-2.335260356222133*^-14+0.*I,0.+5.110236213894153*^-15*I,1.0995826965938188*^-15+0.*I,0.-2.3277140088974135*^-16*I,-4.850264446895152*^-17+0.*I,0.+9.952714566685105*^-18*I,2.012113050467772*^-18+0.*I,0.-4.0094182845036626*^-19*I,-7.877745800070748*^-20+0.*I,0.+1.5267867858874125*^-20*I,2.919889201181261*^-21+0.*I,0.-5.512057612666447*^-22*I,-1.0274509023728385*^-22+0.*I,0.+1.8916559456235275*^-23*I,3.4409983099823216*^-24+0.*I,0.-6.185996074049441*^-25*I,-1.0993446221216246*^-25+0.*I,0.+1.9318266886355276*^-26*I,3.357521695091135*^-27+0.*I,0.-5.772815047938312*^-28*I,-9.821372734999466*^-29+0.*I,0.+1.6537357280591275*^-29*I,2.756508303939631*^-30+0.*I,0.-4.549233134028109*^-31*I,-7.435084093247671*^-32+0.*I,0.+1.2036005334190941*^-32*I,1.930210616413367*^-33+0.*I,0.-3.067094303289197*^-34*I,-4.829712503102396*^-35+0.*I,0.+7.538002340841833*^-36*I,1.1662692880176969*^-36+0.*I,0.-1.7890129464616963*^-37*I,-2.72121307023961*^-38+0.*I,0.+4.104935559382935*^-39*I,6.141907057373826*^-40+0.*I,0.-9.116114244030828*^-41*I,-1.3423960337829037*^-41+0.*I,0.+1.96141287517627*^-42*I,2.843978547423892*^-43+0.*I,0.-4.0926299852058544*^-44*I,-5.845827429072462*^-45+0.*I,0.+8.289033808184176*^-46*I,1.166868638279561*^-46+0.*I,0.-1.6309648377241808*^-47*I,-2.2636798587902008*^-48+0.*I,0.+3.120148139994853*^-49*I,4.2713593068612565*^-50+0.*I,0.-5.808011623130899*^-51*I,-7.845092612705659*^-52+0.*I,0.+1.0527267075219903*^-52*I,1.4035146438549156*^-53+0.*I,0.-1.859250204877515*^-54*I,-2.4474467699750175*^-55+0.*I,0.+3.2016752630458966*^-56*I,4.1625854687502895*^-57+0.*I,0.-5.3790223894000246*^-58*I,-6.909227910920585*^-59+0.*I,0.+8.822112500212565*^-60*I,1.1198575384292859*^-60+0.*I
