0.8475995514672432+0.*I,0.48742056854076743+0.*I,0.19819924134760517+0.*I,0.06580433341045899+0.*I,0.01892071883936793+0.*I,0.00486592895482219+0.*I,0.001142360748192744+0.*I,0.0002482946637178256+0.*I,0.00005048188069582437+0.*I,9.676702851471016*^-6+0.*I,1.7597077178808937*^-6+0.*I,3.0511062387525396*^-7+0.*I,5.0650045590608246*^-8+0.*I,8.078324568883383*^-9+0.*I,1.2415677238637804*^-9+0.*I,1.84347782629755*^-10+0.*I,2.6502757364335857*^-11+0.*I,3.696406570819492*^-12+0.*I,5.010217905808747*^-13+0.*I,6.609870455138271*^-14+0.*I,8.499455096906716*^-15+0.*I,1.0665827860367062*^-15+0.*I,1.3076645892199798*^-16+0.*I,1.5679982698915428*^-17+0.*I,1.8405731910482543*^-18+0.*I,2.116879910256315*^-19+0.*I,2.3873862106346584*^-20+0.*I,2.64212848168962*^-21+0.*I,2.871362675487016*^-22+0.*I,3.066212046016785*^-23+0.*I,3.2192499071116072*^-24+0.*I,3.3249642384301734*^-25+0.*I,3.3800655537459973*^-26+0.*I,3.383617690660183*^-27+0.*I,3.3369904372619304*^-28+0.*I,3.243650652058881*^-29+0.*I,3.108822718301608*^-30+0.*I,2.9390584873014355*^-31+0.*I,2.741760807291568*^-32+0.*I,2.5247035703400928*^-33+0.*I,2.295585813825794*^-34+0.*I,2.061649046905862*^-35+0.*I,1.8293770485027413*^-36+0.*I,1.60428725010111*^-37+0.*I,1.390813595859313*^-38+0.*I,1.1922732612693699*^-39+0.*I,1.0109042494228376*^-40+0.*I,8.479577755046356*^-42+0.*I,7.0382832696414074*^-43+0.*I,5.782049902660797*^-44+0.*I,4.702296037987269*^-45+0.*I,3.786500449956942*^-46+0.*I,3.0196004029507308*^-47+0.*I,2.3851993018545087*^-48+0.*I,1.8665555843179278*^-49+0.*I,1.4473471700689006*^-50+0.*I,1.1122229097509061*^-51+0.*I,8.47164097730749*^-53+0.*I,6.396857544969637*^-54+0.*I,4.789098915350729*^-55+0.*I,3.5554233122780813*^-56+0.*I,2.6178184961401204*^-57+0.*I,1.911863230627025*^-58+0.*I,1.3851591646918084*^-59+0.*I,9.956869762448555*^-61+0.*I,7.101977333776401*^-62+0.*I,5.027133840030453*^-63+0.*I,3.531800634008823*^-64+0.*I,2.4629458155818924*^-65+0.*I,1.705074839412158*^-66+0.*I,1.1719458880069308*^-67+0.*I,7.998186356455929*^-69+0.*I,5.420488213263074*^-70+0.*I,3.648296344445718*^-71+0.*I,2.4388628697720296*^-72+0.*I,1.619458725812185*^-73+0.*I,1.068258166241761*^-74+0.*I,7.000740706697798*^-76+0.*I,4.5583726369597764*^-77+0.*I,2.94923522905076*^-78+0.*I,1.8961712313170743*^-79+0.*I,1.2115690691427027*^-80+0.*I,7.694039028357447*^-82+0.*I,4.856556800716537*^-83+0.*I,3.0472070409189233*^-84+0.*I,1.9006652475283348*^-85+0.*I,1.1786084272985553*^-86+0.*I,7.266462714638179*^-88+0.*I,4.454457781063752*^-89+0.*I,2.7152697260587074*^-90+0.*I,1.6459053482759152*^-91+0.*I,9.921955936382546*^-93+0.*I,5.94862393248257*^-94+0.*I,3.547220400422276*^-95+0.*I,2.103959522800696*^-96+0.*I,1.2413341731531079*^-97+0.*I,7.2856151824570595*^-99+0.*I,4.253960913382795*^-100+0.*I,2.4711186078965586*^-101+0.*I,1.4282003245270658*^-102+0.*I
-0.48742056854076743+0.*I,0.5673034963014015+0.*I,0.5753403297848407+0.*I,0.3054497183569225+0.*I,0.1207281189042511+0.*I,0.03950981257273138+0.*I,0.011262117131886837+0.*I,0.002879618126571411+0.*I,0.0006732532532348189+0.*I,0.0001458809576827923+0.*I,0.00002958848379234896+0.*I,5.660833336166271*^-6+0.*I,1.0278073915090047*^-6+0.*I,1.7797581543635212*^-7+0.*I,2.9512346903884612*^-8+0.*I,4.702560088255726*^-9+0.*I,7.221504557923039*^-10+0.*I,1.0714801254942112*^-10+0.*I,1.53944073400555*^-11+0.*I,2.1458926349170487*^-12+0.*I,2.9071469685118187*^-13+0.*I,3.833604728766908*^-14+0.*I,4.927518153470516*^-15+0.*I,6.181169755854648*^-16+0.*I,7.575747362089406*^-17+0.*I,9.081132666496194*^-18+0.*I,1.0656722947217147*^-18+0.*I,1.2253284411061408*^-19+0.*I,1.3815709216848613*^-20+0.*I,1.5286435649315215*^-21+0.*I,1.6609208863030435*^-22+0.*I,1.7732819525947132*^-23+0.*I,1.861446404361452*^-24+0.*I,1.922242001576688*^-25+0.*I,1.9537815024326332*^-26+0.*I,1.955537229918384*^-27+0.*I,1.9283127963944177*^-28+0.*I,1.8741216857092273*^-29+0.*I,1.795990560723259*^-30+0.*I,1.6977105158901768*^-31+0.*I,1.5835617448254342*^-32+0.*I,1.458036398070535*^-33+0.*I,1.325581273393804*^-34+0.*I,1.1903771396310004*^-35+0.*I,1.0561657607274193*^-36+0.*I,9.261298371107748*^-38+0.*I,8.028257631739916*^-39+0.*I,6.8816477112363034*^-40+0.*I,5.834349450069894*^-41+0.*I,4.893548034592867*^-42+0.*I,4.061485673372496*^-43+0.*I,3.3363364123421673*^-44+0.*I,2.7131197923520755*^-45+0.*I,2.1845859492453613*^-46+0.*I,1.742022553422877*^-47+0.*I,1.3759515559178324*^-48+0.*I,1.0766994973455671*^-49+0.*I,8.348381808081493*^-51+0.*I,6.4150237849814795*^-52+0.*I,4.885979322572189*^-53+0.*I,3.6891742524375804*^-54+0.*I,2.7618203511111103*^-55+0.*I,2.050277985106067*^-56+0.*I,1.5095288988923282*^-57+0.*I,1.102401534574693*^-58+0.*I,7.986644410728579*^-60+0.*I,5.740764626736007*^-61+0.*I,4.09457641971098*^-62+0.*I,2.898233997179228*^-63+0.*I,2.0360712457011084*^-64+0.*I,1.419828568769854*^-65+0.*I,9.828997210729325*^-67+0.*I,6.755515114181478*^-68+0.*I,4.610287267869379*^-69+0.*I,3.124358258579168*^-70+0.*I,2.1028043427846735*^-71+0.*I,1.4056682607714192*^-72+0.*I,9.333668908243008*^-74+0.*I,6.15667340477411*^-75+0.*I,4.034610351306161*^-76+0.*I,2.626972059895511*^-77+0.*I,1.6995868595184595*^-78+0.*I,1.0926979204385102*^-79+0.*I,6.981675038473423*^-81+0.*I,4.433584563479113*^-82+0.*I,2.798456113522461*^-83+0.*I,1.7558267341110167*^-84+0.*I,1.0951541038622734*^-85+0.*I,6.790930443617663*^-87+0.*I,4.1867126368689846*^-88+0.*I,2.5664660960916607*^-89+0.*I,1.5643879139070143*^-90+0.*I,9.482597655810643*^-92+0.*I,5.716246526935766*^-93+0.*I,3.4270587480898023*^-94+0.*I,2.0435476619903352*^-95+0.*I,1.2120644641888753*^-96+0.*I,7.151035966915971*^-98+0.*I,4.196996038451889*^-99+0.*I,2.4505189621688085*^-100+0.*I
0.19819924134760517+0.*I,-0.5753403297848407+0.*I,0.3333535478586761+0.*I,0.5804404654805418+0.*I,0.38287960409154903+0.*I,0.17482208897003942+0.*I,0.06385350158791574+0.*I,0.019898556212596563+0.*I,0.005485472090039423+0.*I,0.0013688664235496908+0.*I,0.00031416820831486946+0.*I,0.0000670892874725531+0.*I,0.000013448217105320113+0.*I,2.548034880329398*^-6+0.*I,4.588791767935592*^-7+0.*I,7.891069425076023*^-8+0.*I,1.3007201335421826*^-8+0.*I,2.061842816414847*^-9+0.*I,3.151842282501319*^-10+0.*I,4.657616833810408*^-11+0.*I,6.667695371916796*^-12+0.*I,9.264347428123532*^-13+0.*I,1.251426140000804*^-13+0.*I,1.645868289270492*^-14+0.*I,2.110414842807668*^-15+0.*I,2.6415046652696584*^-16+0.*I,3.2309156420927065*^-17+0.*I,3.8657046491549945*^-18+0.*I,4.528580560156794*^-19+0.*I,5.1987062846157267*^-20+0.*I,5.8528732424186995*^-21+0.*I,6.466945317016155*^-22+0.*I,7.01743603843367*^-23+0.*I,7.483067142576945*^-24+0.*I,7.846160427532787*^-25+0.*I,8.093736642432438*^-26+0.*I,8.218231064801464*^-27+0.*I,8.217779760201883*^-28+0.*I,8.096076887080904*^-29+0.*I,7.86184577610005*^-30+0.*I,7.528000057939315*^-31+0.*I,7.110592785477692*^-32+0.*I,6.627660207781872*^-33+0.*I,6.098063344216292*^-34+0.*I,5.540416954169085*^-35+0.*I,4.972174979355096*^-36+0.*I,4.408917459750613*^-37+0.*I,3.863859519579148*^-38+0.*I,3.347580951211702*^-39+0.*I,2.8679570662721463*^-40+0.*I,2.4302588468017787*^-41+0.*I,2.0373832260162145*^-42+0.*I,1.6901721205640927*^-43+0.*I,1.3877807398611397*^-44+0.*I,1.1280605918568157*^-45+0.*I,9.07929318557352*^-47+0.*I,7.23706956350231*^-48+0.*I,5.714055468695238*^-49+0.*I,4.469655856642215*^-50+0.*I,3.4643819619697593*^-51+0.*I,2.6611598454486673*^-52+0.*I,2.026182716695949*^-53+0.*I,1.5293794719583967*^-54+0.*I,1.1445774859251468*^-55+0.*I,8.494358145012832*^-57+0.*I,6.252179695164307*^-58+0.*I,4.564634312937793*^-59+0.*I,3.3060580238203536*^-60+0.*I,2.3757427591585934*^-61+0.*I,1.6940477741654059*^-62+0.*I,1.1987825614794602*^-63+0.*I,8.419637501405923*^-65+0.*I,5.869928456330321*^-66+0.*I,4.0626132291603283*^-67+0.*I,2.791623724166252*^-68+0.*I,1.9047202687068537*^-69+0.*I,1.2905398016223641*^-70+0.*I,8.683988799383532*^-72+0.*I,5.803839557724523*^-73+0.*I,3.853003347337809*^-74+0.*I,2.541029611295215*^-75+0.*I,1.6648837721177093*^-76+0.*I,1.0838233569284964*^-77+0.*I,7.010824441213241*^-79+0.*I,4.506614324739316*^-80+0.*I,2.8789641864505226*^-81+0.*I,1.8279306955422696*^-82+0.*I,1.1535940544328033*^-83+0.*I,7.236816621221526*^-85+0.*I,4.513091253684926*^-86+0.*I,2.7980962271754447*^-87+0.*I,1.7248147765485752*^-88+0.*I,1.0571636080582866*^-89+0.*I,6.443025584755793*^-91+0.*I,3.904925772045959*^-92+0.*I,2.3536275896423873*^-93+0.*I,1.4108827481047771*^-94+0.*I,8.41197406529158*^-96+0.*I,4.988658982173757*^-97+0.*I,2.94288393852765*^-98+0.*I
-0.06580433341045899+0.*I,0.3054497183569225+0.*I,-0.5804404654805418+0.*I,0.1406409135634939+0.*I,0.5431146679179243+0.*I,0.4362525823444412+0.*I,0.2260357026678329+0.*I,0.09093129474700876+0.*I,0.030672969010968054+0.*I,0.009046637618136311+0.*I,0.0023948894188840146+0.*I,0.0005793119349253333+0.*I,0.00012971361859028983+0.*I,0.000027148720627476056+0.*I,5.352031503816953*^-6+0.*I,9.998858122335712*^-7+0.*I,1.77917908013759*^-7+0.*I,3.027877791590131*^-8+0.*I,4.94581819113727*^-9+0.*I,7.777324452097947*^-10+0.*I,1.1804540115634584*^-10+0.*I,1.733347722283369*^-11+0.*I,2.467248415700729*^-12+0.*I,3.4103974371831766*^-13+0.*I,4.5851504134734365*^-14+0.*I,6.004542020656285*^-15+0.*I,7.669109215359298*^-16+0.*I,9.564401269720679*^-17+0.*I,1.1659568911728006*^-17+0.*I,1.3907326371763234*^-18+0.*I,1.6245430900773332*^-19+0.*I,1.8599645451304828*^-20+0.*I,2.088796834787869*^-21+0.*I,2.302575625007243*^-22+0.*I,2.4931256676391044*^-23+0.*I,2.6531018887152322*^-24+0.*I,2.776467184303301*^-25+0.*I,2.858863963785561*^-26+0.*I,2.897849384007846*^-27+0.*I,2.892979839847638*^-28+0.*I,2.845746393258276*^-29+0.*I,2.7593773633880298*^-30+0.*I,2.6385356393774228*^-31+0.*I,2.488945415150476*^-32+0.*I,2.316985665070217*^-33+0.*I,2.129286090306236*^-34+0.*I,1.932356262615706*^-35+0.*I,1.7322713653976525*^-36+0.*I,1.534429469979812*^-37+0.*I,1.343386800649254*^-38+0.*I,1.1627698421052237*^-39+0.*I,9.952570553496512*^-41+0.*I,8.426187201027217*^-42+0.*I,7.0580106551676286*^-43+0.*I,5.850402176321209*^-44+0.*I,4.799922633978442*^-45+0.*I,3.898675121814028*^-46+0.*I,3.135594193298077*^-47+0.*I,2.4976125273427345*^-48+0.*I,1.970661321913298*^-49+0.*I,1.5404833692995996*^-50+0.*I,1.193256287511146*^-51+0.*I,9.16037226248214*^-53+0.*I,6.970495962052749*^-54+0.*I,5.25837475125522*^-55+0.*I,3.9331506125564015*^-56+0.*I,2.9173771283433315*^-57+0.*I,2.1461855392662396*^-58+0.*I,1.566110722612453*^-59+0.*I,1.1337417761748122*^-60+0.*I,8.143227271043554*^-62+0.*I,5.803931039485733*^-63+0.*I,4.1052743298542416*^-64+0.*I,2.8820786246735108*^-65+0.*I,2.0084506283102917*^-66+0.*I,1.3894879807824953*^-67+0.*I,9.544034438504547*^-69+0.*I,6.509337143873176*^-70+0.*I,4.408713447142953*^-71+0.*I,2.965506746940472*^-72+0.*I,1.981245874473876*^-73+0.*I,1.3148301194018086*^-74+0.*I,8.668243078646031*^-76+0.*I,5.677537989798456*^-77+0.*I,3.694817134953263*^-78+0.*I,2.3892701780738238*^-79+0.*I,1.5353648077133295*^-80+0.*I,9.8054074569909*^-82+0.*I,6.223867905289985*^-83+0.*I,3.926701304236388*^-84+0.*I,2.4626318957389284*^-85+0.*I,1.5353446616954955*^-86+0.*I,9.516492723944828*^-88+0.*I,5.864646307298545*^-89+0.*I,3.5935951633888982*^-90+0.*I,2.1896101757624968*^-91+0.*I,1.3267285369358567*^-92+0.*I,7.994690228168135*^-94+0.*I,4.791280746359437*^-95+0.*I,2.8559957053821087*^-96+0.*I
0.01892071883936793+0.*I,-0.1207281189042511+0.*I,0.38287960409154903+0.*I,-0.5431146679179243+0.*I,-0.015520837443293545+0.*I,0.48178496111774644+0.*I,0.4693060712065663+0.*I,0.27287165474559316+0.*I,0.11977687202988535+0.*I,0.043408273959678334+0.*I,0.013615387506836718+0.*I,0.0038049052578563148+0.*I,0.0009661011502277217+0.*I,0.00022603848030747724+0.*I,0.00004925173601355499+0.*I,0.000010076667291154153+0.*I,1.9486148914748155*^-6+0.*I,3.580811072280459*^-7+0.*I,6.280891655277177*^-8+0.*I,1.0555539447721172*^-8+0.*I,1.7051210236577906*^-9+0.*I,2.654920987162138*^-10+0.*I,3.994119947526659*^-11+0.*I,5.818194712359133*^-12+0.*I,8.221896719341803*^-13+0.*I,1.1290227447422011*^-13+0.*I,1.5088128582845517*^-14+0.*I,1.964992500164589*^-15+0.*I,2.4969779634300423*^-16+0.*I,3.099447275395453*^-17+0.*I,3.761967699561144*^-18+0.*I,4.469057004080612*^-19+0.*I,5.2007149987607406*^-20+0.*I,5.933406183729321*^-21+0.*I,6.641419013851091*^-22+0.*I,7.298480545537976*^-23+0.*I,7.879473910031332*^-24+0.*I,8.362094367070047*^-25+0.*I,8.728288667180513*^-26+0.*I,8.965349957098196*^-27+0.*I,9.06658177777886*^-28+0.*I,9.031493479606263*^-29+0.*I,8.86553877994376*^-30+0.*I,8.579452981511986*^-31+0.*I,8.188277780937272*^-32+0.*I,7.710182815738461*^-33+0.*I,7.165199410214438*^-34+0.*I,6.573975555155455*^-35+0.*I,5.956644586853223*^-36+0.*I,5.331876746590068*^-37+0.*I,4.716156463233192*^-38+0.*I,4.1233021787522805*^-39+0.*I,3.5642225307389435*^-40+0.*I,3.0468845417489125*^-41+0.*I,2.5764570452845107*^-42+0.*I,2.1555859717332614*^-43+0.*I,1.7847567380381997*^-44+0.*I,1.4627018108924154*^-45+0.*I,1.1868173115462698*^-46+0.*I,9.53560050055454*^-48+0.*I,7.588044965150894*^-49+0.*I,5.981470171949476*^-50+0.*I,4.6715158850176494*^-51+0.*I,3.615367772669663*^-52+0.*I,2.773078980814678*^-53+0.*I,2.1084096418170662*^-54+0.*I,1.589264997432274*^-55+0.*I,1.1878171212968519*^-56+0.*I,8.803919291688378*^-58+0.*I,6.4719478748965635*^-59+0.*I,4.719367902732027*^-60+0.*I,3.41411458923444*^-61+0.*I,2.4505955027700757*^-62+0.*I,1.7454871223239707*^-63+0.*I,1.2338539909898774*^-64+0.*I,8.656894386326343*^-66+0.*I,6.029195730936549*^-67+0.*I,4.168711819540049*^-68+0.*I,2.861769079643041*^-69+0.*I,1.9507483913890368*^-70+0.*I,1.3205182588608069*^-71+0.*I,8.877801126999688*^-73+0.*I,5.928222763388815*^-74+0.*I,3.932248016801145*^-75+0.*I,2.5911510528592487*^-76+0.*I,1.6963566737366013*^-77+0.*I,1.1034443715418941*^-78+0.*I,7.132271286804153*^-80+0.*I,4.581248280472059*^-81+0.*I,2.92450217576977*^-82+0.*I,1.855517166820241*^-83+0.*I,1.1701859757641584*^-84+0.*I,7.335891557837501*^-86+0.*I,4.571823998456923*^-87+0.*I,2.832660113928878*^-88+0.*I,1.7450058650455723*^-89+0.*I,1.06887079091361*^-90+0.*I,6.510393219512528*^-92+0.*I,3.943393402980938*^-93+0.*I,2.3754202311850395*^-94+0.*I
-0.00486592895482219+0.*I,0.03950981257273138+0.*I,-0.17482208897003942+0.*I,0.4362525823444412+0.*I,-0.48178496111774644+0.*I,-0.1394237087984201+0.*I,0.4070753647404912+0.*I,0.48511476387478647+0.*I,0.31435480185431014+0.*I,0.14953402979832+0.*I,0.05788703744530046+0.*I,0.019216358126319194+0.*I,0.005646077168685443+0.*I,0.001499659933222895+0.*I,0.0003655684246484074+0.*I,0.0000827150459073589+0.*I,0.000017524556116947672+0.*I,3.5009789464927005*^-6+0.*I,6.632582713821715*^-7+0.*I,1.197225015310298*^-7+0.*I,2.067256501914969*^-8+0.*I,3.4261804023950865*^-9+0.*I,5.4662906112314*^-10+0.*I,8.416803718294329*^-11+0.*I,1.2535579623173208*^-11+0.*I,1.8094363956540593*^-12+0.*I,2.5357651363076763*^-13+0.*I,3.455629620775887*^-14+0.*I,4.5858050221191095*^-15+0.*I,5.933809339494062*^-16+0.*I,7.495316042508612*^-17+0.*I,9.252291219857247*^-18+0.*I,1.1172170102846104*^-18+0.*I,1.320828659013392*^-19+0.*I,1.530162989476088*^-20+0.*I,1.7383844656446026*^-21+0.*I,1.9381238276334764*^-22+0.*I,2.12194345459525*^-23+0.*I,2.282823384014475*^-24+0.*I,2.4146217563990906*^-25+0.*I,2.512466951587646*^-26+0.*I,2.5730472006364268*^-27+0.*I,2.5947755749075086*^-28+0.*I,2.577822146779231*^-29+0.*I,2.524018875396671*^-30+0.*I,2.436654699793979*^-31+0.*I,2.3201871622992992*^-32+0.*I,2.1799019428092153*^-33+0.*I,2.021552848525736*^-34+0.*I,1.8510124754183563*^-35+0.*I,1.6739587140974877*^-36+0.*I,1.4956154989820605*^-37+0.*I,1.3205587212973246*^-38+0.*I,1.1525909686610813*^-39+0.*I,9.946824421846708*^-41+0.*I,8.489705104202705*^-42+0.*I,7.168071049022996*^-43+0.*I,5.98841532946274*^-44+0.*I,4.9512609243160887*^-45+0.*I,4.052328201263105*^-46+0.*I,3.2837143826117134*^-47+0.*I,2.6350073396625375*^-48+0.*I,2.094279043709915*^-49+0.*I,1.6489258321662823*^-50+0.*I,1.2863416407987504*^-51+0.*I,9.94425550830632*^-53+0.*I,7.619360773848274*^-54+0.*I,5.78711746464936*^-55+0.*I,4.35781165549871*^-56+0.*I,3.2538666532377746*^-57+0.*I,2.4094441401306637*^-58+0.*I,1.7696138543028444*^-59+0.*I,1.2892630853439256*^-60+0.*I,9.318822767118419*^-62+0.*I,6.683291439586288*^-63+0.*I,4.756432622245281*^-64+0.*I,3.359573207836777*^-65+0.*I,2.355306387201127*^-66+0.*I,1.6391494979982572*^-67+0.*I,1.1325138807025344*^-68+0.*I,7.76903318547883*^-70+0.*I,5.292152013603237*^-71+0.*I,3.5799895545526106*^-72+0.*I,2.4052288404759238*^-73+0.*I,1.6050782898546937*^-74+0.*I,1.0639963492088716*^-75+0.*I,7.00690234554226*^-77+0.*I,4.584489015424814*^-78+0.*I,2.980373884732373*^-79+0.*I,1.9253096891734104*^-80+0.*I,1.2359892725543416*^-81+0.*I,7.885812555836938*^-83+0.*I,5.000672572790905*^-84+0.*I,3.152045001251745*^-85+0.*I,1.975010765311348*^-86+0.*I,1.230240205343371*^-87+0.*I,7.61874395660005*^-89+0.*I,4.6911443966699014*^-90+0.*I,2.872132537599705*^-91+0.*I,1.7485903130516965*^-92+0.*I
0.001142360748192744+0.*I,-0.011262117131886837+0.*I,0.06385350158791574+0.*I,-0.2260357026678329+0.*I,0.4693060712065663+0.*I,-0.4070753647404912+0.*I,-0.2349916717821245+0.*I,0.32580258933541834+0.*I,0.4863620673915598+0.*I,0.34989873875620703+0.*I,0.1794576219085972+0.*I,0.07386804771470663+0.*I,0.0258505202845051+0.*I,0.00795872952944585+0.*I,0.002204944893997312+0.*I,0.0005585956475938411+0.*I,0.0001309589125426614+0.*I,0.000028676308316120496+0.*I,5.908162092672411*^-6+0.*I,1.152169821971062*^-6+0.*I,2.1372914123934046*^-7+0.*I,3.7870472860563265*^-8+0.*I,6.432305386444353*^-9+0.*I,1.0504796853891143*^-9+0.*I,1.6539313083951943*^-10+0.*I,2.516334835318746*^-11+0.*I,3.707110762844946*^-12+0.*I,5.298043304627186*^-13+0.*I,7.357353491645428*^-14+0.*I,9.942514056261506*^-15+0.*I,1.3092435576843113*^-15+0.*I,1.6819866849556975*^-16+0.*I,2.110496534304142*^-17+0.*I,2.589097405195857*^-18+0.*I,3.1082778962147424*^-19+0.*I,3.65488315361908*^-20+0.*I,4.212654117939949*^-21+0.*I,4.7630828254224255*^-22+0.*I,5.286514038116841*^-23+0.*I,5.76339308019093*^-24+0.*I,6.175542071501514*^-25+0.*I,6.507344003813707*^-26+0.*I,6.746726172504742*^-27+0.*I,6.885859038649858*^-28+0.*I,6.921519677135021*^-29+0.*I,6.855105696373036*^-30+0.*I,6.692320962910858*^-31+0.*I,6.442584381491714*^-32+0.*I,6.118234344497164*^-33+0.*I,5.73361275102092*^-34+0.*I,5.304113686774755*^-35+0.*I,4.845274214499488*^-36+0.*I,4.371970418019416*^-37+0.*I,3.8977635004159736*^-38+0.*I,3.43442102005519*^-39+0.*I,2.9916196012845786*^-40+0.*I,2.576819468076346*^-41+0.*I,2.1952890395943197*^-42+0.*I,1.8502500511760973*^-43+0.*I,1.5431101001886947*^-44+0.*I,1.2737496083742982*^-45+0.*I,1.0408331181946256*^-46+0.*I,8.421196699420324*^-48+0.*I,6.747528338270016*^-49+0.*I,5.355170128008362*^-50+0.*I,4.2105228072963484*^-51+0.*I,3.2802486704671045*^-52+0.*I,2.5325422184812175*^-53+0.*I,1.938003332620327*^-54+0.*I,1.4701668194096762*^-55+0.*I,1.1057504607983739*^-56+0.*I,8.246849714810238*^-58+0.*I,6.099854536250801*^-59+0.*I,4.4751686930782646*^-60+0.*I,3.2569728225840534*^-61+0.*I,2.351733802833118*^-62+0.*I,1.6849395993866346*^-63+0.*I,1.197991994094427*^-64+0.*I,8.453696086861436*^-66+0.*I,5.921214049051414*^-67+0.*I,4.11711684894128*^-68+0.*I,2.842100825249911*^-69+0.*I,1.9480221938661645*^-70+0.*I,1.3258656038526937*^-71+0.*I,8.961860276604203*^-73+0.*I,6.016316060852486*^-74+0.*I,4.011775253163709*^-75+0.*I,2.6573860432474233*^-76+0.*I,1.7487286816914336*^-77+0.*I,1.143343189138617*^-78+0.*I,7.427675382490897*^-80+0.*I,4.794973353071405*^-81+0.*I,3.076170800342653*^-82+0.*I,1.9613667913800858*^-83+0.*I,1.2429786755380232*^-84+0.*I,7.82990728000283*^-86+0.*I,4.903074505877788*^-87+0.*I,3.0523155748577377*^-88+0.*I,1.889160609648706*^-89+0.*I,1.1625606345818726*^-90+0.*I
-0.0002482946637178256+0.*I,0.002879618126571411+0.*I,-0.019898556212596563+0.*I,0.09093129474700876+0.*I,-0.27287165474559316+0.*I,0.48511476387478647+0.*I,-0.32580258933541834+0.*I,-0.3058055932910815+0.*I,0.2425857353912584+0.*I,0.47543147399898833+0.*I,0.3792034674199084+0.*I,0.20890664908042353+0.*I,0.0910973087656894+0.*I,0.03349847330192982+0.*I,0.0107760935353299+0.*I,0.0031062968109436587+0.*I,0.0008160530257175804+0.*I,0.00019785186535821954+0.*I,0.00004470024239865569+0.*I,9.483323191186074*^-6+0.*I,1.9010679475247062*^-6+0.*I,3.6195849970413944*^-7+0.*I,6.573909675422473*^-8+0.*I,1.1431219556469877*^-8+0.*I,1.9091618473521153*^-9+0.*I,3.070943276385435*^-10+0.*I,4.769026959050058*^-11+0.*I,7.16546684962239*^-12+0.*I,1.0436172885507203*^-12+0.*I,1.475906172846619*^-13+0.*I,2.029839255488522*^-14+0.*I,2.7186362044735606*^-15+0.*I,3.550366688187209*^-16+0.*I,4.5261211362412487*^-17+0.*I,5.6385336522392365*^-18+0.*I,6.870880966070965*^-19+0.*I,8.196932930917274*^-20+0.*I,9.581652172419934*^-21+0.*I,1.0982743573424678*^-21+0.*I,1.2352952368376956*^-22+0.*I,1.3642917804371365*^-23+0.*I,1.4804321045556619*^-24+0.*I,1.5793030787715564*^-25+0.*I,1.6571952075483264*^-26+0.*I,1.7113321461908837*^-27+0.*I,1.7400258157373344*^-28+0.*I,1.7427465734664853*^-29+0.*I,1.7201070097335957*^-30+0.*I,1.6737664864825681*^-31+0.*I,1.6062705182783217*^-32+0.*I,1.5208438547484058*^-33+0.*I,1.421158360258982*^-34+0.*I,1.3110965716024078*^-35+0.*I,1.1945295149025744*^-36+0.*I,1.0751235469492914*^-37+0.*I,9.561863127805889*^-39+0.*I,8.405570279704478*^-40+0.*I,7.305417553367182*^-41+0.*I,6.278905611751576*^-42+0.*I,5.338106484148816*^-43+0.*I,4.490078545389932*^-44+0.*I,3.737482158269679*^-45+0.*I,3.0793148257431786*^-46+0.*I,2.5116931060620975*^-47+0.*I,2.0286212119398686*^-48+0.*I,1.6227009457978625*^-49+0.*I,1.2857525527509131*^-50+0.*I,1.0093297911850683*^-51+0.*I,7.851241058259282*^-53+0.*I,6.052617740070047*^-54+0.*I,4.6250419561533976*^-55+0.*I,3.5036530548363533*^-56+0.*I,2.631617785705468*^-57+0.*I,1.9601173682297608*^-58+0.*I,1.4479653130944171*^-59+0.*I,1.0609830608291162*^-60+0.*I,7.712382400133028*^-62+0.*I,5.562273821632824*^-63+0.*I,3.980633004243809*^-64+0.*I,2.8270831327812187*^-65+0.*I,1.9927870531275557*^-66+0.*I,1.394334140402335*^-67+0.*I,9.685073010981384*^-69+0.*I,6.67904103882331*^-70+0.*I,4.573454376002031*^-71+0.*I,3.1098272405902946*^-72+0.*I,2.1000582530403657*^-73+0.*I,1.4085425441787607*^-74+0.*I,9.38407486185741*^-76+0.*I,6.210608015195286*^-77+0.*I,4.08352525126094*^-78+0.*I,2.667664463075925*^-79+0.*I,1.7316393366708523*^-80+0.*I,1.1169880708064363*^-81+0.*I,7.16041517906254*^-83+0.*I,4.562042854480646*^-84+0.*I,2.8889772735680525*^-85+0.*I,1.8185442051931273*^-86+0.*I,1.1379657789035445*^-87+0.*I,7.079295943892996*^-89+0.*I
