0.26311163273961413+0.*I,0.-0.4299564306061776*I,-0.4968140281701743+0.*I,0.+0.4687244649933112*I,0.38297641158602386+0.*I,0.-0.2798797147511569*I,-0.18671542461653357+0.*I,0.+0.11532290553948492*I,0.06662772453546467+0.*I,0.-0.036292603665849375*I,-0.01875437195982377+0.*I,0.+0.009240395966044894*I,0.004358974797333186+0.*I,0.-0.001975591191305228*I,-0.0008628145544937587+0.*I,0.+0.0003640459736527965*I,0.00014872385703600707+0.*I,0.-0.00005894413223960598*I,-0.00002270328626373263+0.*I,0.+8.511308337280005*^-6*I,3.110038213230775*^-6+0.*I,0.-1.10902280601435*^-6*I,-3.863790193520395*^-7+0.*I,0.+1.316539873952684*^-7*I,4.39149907323995*^-8+0.*I,0.-1.435248792978439*^-8*I,-4.599651368842745*^-9+0.*I,0.+1.4465299587434847*^-9*I,4.4671734575440707*^-10+0.*I,0.-1.3555583497330699*^-10*I,-4.04428719429091*^-11+0.*I,0.+1.1869858466807875*^-11*I,3.4289010344551416*^-12+0.*I,0.-9.753991659066834*^-13*I,-2.7335518786944273*^-13+0.*I,0.+7.550534522604655*^-14*I,2.0564153946781133*^-14+0.*I,0.-5.524517881041558*^-15*I,-1.4644919354210252*^-15+0.*I,0.+3.832119822977703*^-16*I,9.901328823972601*^-17+0.*I,0.-2.5268877763865524*^-17*I,-6.371558993727587*^-18+0.*I,0.+1.5878003011245806*^-18*I,3.9115955279192977*^-19+0.*I,0.-9.528665538800395*^-20*I,-2.295818581672506*^-20+0.*I,0.+5.472339550208677*^-21*I,1.2907341995658817*^-21+0.*I,0.-3.0131668205306904*^-22*I,-6.963419728580637*^-23+0.*I,0.+1.5933892570801152*^-23*I,3.610809796989056*^-24+0.*I,0.-8.104963745528265*^-25*I,-1.8023477795254643*^-25+0.*I,0.+3.971381883128444*^-26*I,8.672254931325705*^-27+0.*I,0.-1.8770636839022557*^-27*I,-4.0276285413805667*^-28+0.*I,0.+8.568559230655898*^-29*I,1.8076592888236447*^-29+0.*I,0.-3.7821265728429115*^-30*I,-7.849185869271571*^-31+0.*I,0.+1.615990256157459*^-31*I,3.3009059462577495*^-32+0.*I,0.-6.690535368915733*^-33*I,-1.3457776216554404*^-33+0.*I,0.+2.686706958838379*^-34*I,5.324149515316076*^-35+0.*I,0.-1.0473940365612325*^-35*I,-2.045716632050102*^-36+0.*I,0.+3.96735169230225*^-37*I,7.640448485449079*^-38+0.*I,0.-1.4613081991472416*^-38*I,-2.7759418247111766*^-39+0.*I,0.+5.237983522456476*^-40*I,9.81842282816046*^-41+0.*I,0.-1.8284402272733698*^-41*I,-3.383123605618769*^-42+0.*I,0.+6.219976143836049*^-43*I,1.1363918874836245*^-43+0.*I,0.-2.0633362797583576*^-44*I,-3.723466814041743*^-45+0.*I,0.+6.6787139117362304*^-46*I,1.1907966293549626*^-46+0.*I,0.-2.110632071345521*^-47*I,-3.7191843576621146*^-48+0.*I,0.+6.515871027834654*^-49*I,1.135051436411383*^-49+0.*I,0.-1.9660969908923857*^-50*I,-3.386632587342952*^-51+0.*I,0.+5.801386313441126*^-52*I,9.883761828808877*^-53+0.*I,0.-1.6748086547728574*^-53*I,-2.82283613965178*^-54+0.*I,0.+4.73269225744987*^-55*I,7.89327162576611*^-56+0.*I,0.-1.309651004000086*^-56*I,-2.1618568915295532*^-57+0.*I,0.+3.550534553125452*^-58*I
0.-0.4299564306061776*I,-0.43948950387585534+0.*I,0.+0.20380437272617188*I,-0.09455431553164975+0.*I,0.+0.3116188622797855*I,0.39900377266768267+0.*I,0.-0.38044676196917016*I,-0.30555091613895047+0.*I,0.+0.2173046231348738*I,0.14057664212735477+0.*I,0.-0.08412036346817592*I,-0.04710128333371102+0.*I,0.+0.024886575250882507*I,0.012488150689002447+0.*I,0.-0.0059820413809815905*I,-0.0027467709722756705+0.*I,0.+0.0012131510113769148*I,0.0005168822855748886+0.*I,0.-0.0002129788407871744*I,-0.00008505281679507351+0.*I,0.+0.000032981547083244377*I,0.00001243970728470127+0.*I,0.-4.57038770441329*^-6*I,-1.6378700422482982*^-6+0.*I,0.+5.732077437935107*^-7*I,1.9612124157654472*^-7+0.*I,0.-6.566722587293275*^-8*I,-2.1536683597407988*^-8+0.*I,0.+6.924326557779591*^-9*I,2.184131796558944*^-9+0.*I,0.-6.763813111999494*^-10*I,-2.057795877463807*^-10+0.*I,0.+6.154281769490306*^-11*I,1.8103615850533573*^-11+0.*I,0.-5.240809968266355*^-12*I,-1.493806176879111*^-12+0.*I,0.+4.194277409915174*^-13*I,1.1605913050081995*^-13+0.*I,0.-3.166225732313328*^-14*I,-8.519534186454278*^-15+0.*I,0.+2.2618456177956144*^-15*I,5.927019640727595*^-16+0.*I,0.-1.5334914166388457*^-16*I,-3.918644746578422*^-17+0.*I,0.+9.893073365298518*^-18*I,2.468268058250584*^-18+0.*I,0.-6.087490700174363*^-19*I,-1.4845092336043349*^-19+0.*I,0.+3.580426377454912*^-20*I,8.54275126592834*^-21+0.*I,0.-2.016839938261115*^-21*I,-4.71249716357635*^-22+0.*I,0.+1.0900043069190718*^-22*I,2.4962642391708545*^-23+0.*I,0.-5.661382104956869*^-24*I,-1.271759674126127*^-24+0.*I,0.+2.830194871362357*^-25*I,6.240673839938447*^-26+0.*I,0.-1.363712759885739*^-26*I,-2.953659498037369*^-27+0.*I,0.+6.341783911866524*^-28*I,1.3500224861292342*^-28+0.*I,0.-2.849784191340567*^-29*I,-5.9660256656238406*^-30+0.*I,0.+1.2388513843076554*^-30*I,2.551943963337907*^-31+0.*I,0.-5.21550018593723*^-32*I,-1.0576623969376441*^-32+0.*I,0.+2.128512232294744*^-33*I,4.2514138082015905*^-34+0.*I,0.-8.428832228587628*^-35*I,-1.6589201182888037*^-35+0.*I,0.+3.24155531470884*^-36*I,6.2892065025726544*^-37+0.*I,0.-1.2117025764955873*^-37*I,-2.318441113841795*^-38+0.*I,0.+4.405923189675781*^-39*I,8.316841679086038*^-40+0.*I,0.-1.559550327327804*^-40*I,-2.9053440540752057*^-41+0.*I,0.+5.377615525239374*^-42*I,9.890352726850732*^-43+0.*I,0.-1.8075844887833058*^-43*I,-3.283101395521379*^-44+0.*I,0.+5.92655174694948*^-45*I,1.0633699495458908*^-45+0.*I,0.-1.896543662463974*^-46*I,-3.362546964312166*^-47+0.*I,0.+5.926947612427874*^-48*I,1.0386769657794106*^-48+0.*I,0.-1.8098616793374392*^-49*I,-3.135839872767412*^-50+0.*I,0.+5.402981574601978*^-51*I,9.257870610287254*^-52+0.*I,0.-1.5776586580231678*^-52*I,-2.674022380690736*^-53+0.*I,0.+4.508086791065347*^-54*I,7.559958069798448*^-55+0.*I,0.-1.2611609755289834*^-55*I,-2.0930003920225755*^-56+0.*I
-0.4968140281701743+0.*I,0.+0.20380437272617188*I,-0.20399384858345068+0.*I,0.+0.35886573388609827*I,0.22635514524222564+0.*I,0.+0.031664406248660217*I,0.25148912836714027+0.*I,0.-0.35868708086144496*I,-0.3600066573378962+0.*I,0.+0.29853661295777506*I,0.21713797060693857+0.*I,0.-0.14285427510500456*I,-0.08661770901010966+0.*I,0.+0.04901852651702232*I,0.026128300971510483+0.*I,0.-0.013208605171106681*I,-0.006367247300041921+0.*I,0.+0.0029396558675171174*I,0.001304550116975226+0.*I,0.-0.0005581664685452036*I,-0.00023085049295765682+0.*I,0.+0.00009249836362404889*I,0.000035976765241895515+0.*I,0.-0.000013606382337247498*I,-5.011407547213212*^-6+0.*I,0.+1.7999776048648801*^-6*I,6.312468090377683*^-7+0.*I,0.-2.1639118784882774*^-7*I,-7.258184203536364*^-8+0.*I,0.+2.38432888836544*^-8*I,7.677548455883408*^-9+0.*I,0.-2.425137871745407*^-9*I,-7.520057149427453*^-10+0.*I,0.+2.2906940554307654*^-10*I,6.85873720864492*^-11+0.*I,0.-2.0197790177936798*^-11*I,-5.853034722013466*^-12+0.*I,0.+1.6699207710755232*^-12*I,4.693043291931693*^-13+0.*I,0.-1.2997243326233786*^-13*I,-3.548695584422738*^-14+0.*I,0.+9.556075341462413*^-15*I,2.538906905487889*^-15+0.*I,0.-6.65770835335708*^-16*I,-1.7236929892744174*^-16+0.*I,0.+4.407488720064006*^-17*I,1.1133989099629501*^-17+0.*I,0.-2.7794857796220322*^-18*I,-6.85886253610483*^-19+0.*I,0.+1.6735092735048617*^-19*I,4.038330072396762*^-20+0.*I,0.-9.640014098576458*^-21*I,-2.2769616608722683*^-21+0.*I,0.+5.322697629481214*^-22*I,1.2316797597968274*^-22+0.*I,0.-2.8219021775061836*^-23*I,-6.402491045954591*^-24+0.*I,0.+1.4387997103455333*^-24*I,3.203128903153191*^-25+0.*I,0.-7.06556125784562*^-26*I,-1.5445067137025515*^-26+0.*I,0.+3.3463697387017545*^-27*I,7.187314939822569*^-28+0.*I,0.-1.5305000710265104*^-28*I,-3.23174466723373*^-29+0.*I,0.+6.767662766106009*^-30*I,1.405715168241319*^-30+0.*I,0.-2.8964762403126588*^-31*I,-5.921229279682416*^-32+0.*I,0.+1.2010928330762806*^-32*I,2.417775294621983*^-33+0.*I,0.-4.830368426095637*^-34*I,-9.578959466128112*^-35+0.*I,0.+1.885721405314106*^-35*I,3.685562910014113*^-36+0.*I,0.-7.15223704867876*^-37*I,-1.3782727085573464*^-37+0.*I,0.+2.637702460417037*^-38*I,5.0136601511368546*^-39+0.*I,0.-9.465909739761089*^-40*I,-1.7753626505373446*^-40+0.*I,0.+3.3080106826217745*^-41*I,6.124049602290561*^-42+0.*I,0.-1.1265186618011049*^-42*I,-2.059211664140098*^-43+0.*I,0.+3.740766797824739*^-44*I,6.75383772928452*^-45+0.*I,0.-1.2120022737598952*^-45*I,-2.1619755309392454*^-46+0.*I,0.+3.833748226703022*^-47*I,6.75852765348678*^-48+0.*I,0.-1.1845838631131112*^-48*I,-2.064398705881143*^-49+0.*I,0.+3.5773676611840976*^-50*I,6.164578096211837*^-51+0.*I,0.-1.0564279032280457*^-51*I,-1.8005261724845915*^-52+0.*I,0.+3.052163955479036*^-53*I,5.146243682165935*^-54+0.*I,0.-8.631208083057121*^-55*I
0.+0.4687244649933112*I,-0.09455431553164975+0.*I,0.+0.35886573388609827*I,0.13458183483621433+0.*I,0.+0.20082529320964587*I,0.3220973559162723+0.*I,0.-0.1924898531492404*I,0.04574885773852657+0.*I,0.-0.24608145053965355*I,-0.34189228725317994+0.*I,0.+0.34018966879654594*I,0.28101017714362764+0.*I,0.-0.20398815381894045*I,-0.13406209097557165+0.*I,0.+0.08124109720894038*I,0.0459628584456213+0.*I,0.-0.024496719996763405*I,-0.012383630781797269+0.*I,0.+0.005969865248496256*I,0.0027564377228776055+0.*I,0.-0.0012233812783221654*I,-0.000523504432035082+0.*I,0.+0.0002165440920132312*I,0.00008677806647278057+0.*I,0.-0.000033756595261786836*I,-0.000012768479516855533+0.*I,0.+4.703434092161821*^-6*I,1.689583865497514*^-6+0.*I,0.-5.926078898887141*^-7*I,-2.0317091385570422*^-7+0.*I,0.+6.815563524892921*^-8*I,2.2391843285844228*^-8+0.*I,0.-7.21097935332623*^-9*I,-2.278002836080319*^-9+0.*I,0.+7.064530470788727*^-10*I,2.1521465558080358*^-10+0.*I,0.-6.44450898811539*^-11*I,-1.897967794582134*^-11+0.*I,0.+5.500521434813224*^-12*I,1.5694769518170464*^-12+0.*I,0.-4.4111167874679954*^-13*I,-1.221740124471723*^-13+0.*I,0.+3.336020123768907*^-14*I,8.984017852878931*^-15+0.*I,0.-2.3870845376795176*^-15*I,-6.260005042753053*^-16+0.*I,0.+1.6208308350774819*^-16*I,4.144726311103464*^-17+0.*I,0.-1.0470836456758236*^-17*I,-2.614087284450175*^-18+0.*I,0.+6.4510724653678205*^-19*I,1.5740964083511803*^-19+0.*I,0.-3.7986355534200733*^-20*I,-9.068289141525401*^-21+0.*I,0.+2.1420252193246678*^-21*I,5.0075023046469725*^-22+0.*I,0.-1.1587961049745888*^-22*I,-2.6550360606979657*^-23+0.*I,0.+6.0241546297950164*^-24*I,1.3538344919798424*^-24+0.*I,0.-3.014096930056385*^-25*I,-6.64884971422836*^-26+0.*I,0.+1.4534704655061275*^-26*I,3.1492448227937246*^-27+0.*I,0.-6.764174645206845*^-28*I,-1.4404450441787984*^-28+0.*I,0.+3.0416915208255996*^-29*I,6.36987958471144*^-30+0.*I,0.-1.3231340519250526*^-30*I,-2.7264034261914967*^-31+0.*I,0.+5.573722008847434*^-32*I,1.130636334377176*^-32+0.*I,0.-2.2760138735145716*^-33*I,-4.547278112603891*^-34+0.*I,0.+9.017820370886409*^-35*I,1.7753029158745175*^-35+0.*I,0.-3.469845769885868*^-36*I,-6.7337870216265345*^-37+0.*I,0.+1.2976677231356556*^-37*I,2.4835034352802236*^-38+0.*I,0.-4.7206762979676306*^-39*I,-8.912957160841065*^-40+0.*I,0.+1.6716926781982753*^-40*I,3.114913159701938*^-41+0.*I,0.-5.76669794396893*^-42*I,-1.0608064487167821*^-42+0.*I,0.+1.939133929126536*^-43*I,3.5227052850952897*^-44+0.*I,0.-6.360261470835525*^-45*I,-1.1413958043580306*^-45+0.*I,0.+2.0360663374810947*^-46*I,3.610545963584921*^-47+0.*I,0.-6.365160504190991*^-48*I,-1.1156574998474329*^-48+0.*I,0.+1.944313588934494*^-49*I,3.3693320601215877*^-50+0.*I,0.-5.806186121948195*^-51*I,-9.950265562876153*^-52+0.*I,0.+1.6959042219317073*^-52*I,2.8748598744122974*^-53+0.*I
0.38297641158602386+0.*I,0.+0.3116188622797855*I,0.22635514524222564+0.*I,0.+0.20082529320964587*I,0.29866832037999486+0.*I,0.-0.038643637037495265*I,0.23721116097640335+0.*I,0.-0.2920197414344442*I,-0.13636486501673162+0.*I,0.-0.08977537166297667*I,-0.26262350982574906+0.*I,0.+0.33453832920027293*I,0.320053169122886+0.*I,0.-0.25820798756980995*I,-0.18442828623961738+0.*I,0.+0.11976825589213197*I,0.07191040593425654+0.*I,0.-0.04038310207362687*I,-0.02139190470727512+0.*I,0.+0.010758842302947099*I,0.005164005172253716+0.*I,0.-0.0023753836776207377*I,-0.0010507970184617116+0.*I,0.+0.00044835153024471976*I,0.0001849807911760985+0.*I,0.-0.00007395886337810772*I,-0.00002871037123232717+0.*I,0.+0.000010839387390725673*I,3.986022018785188*^-6+0.*I,0.-1.4296425761778366*^-6*I,-5.007191612076227*^-7+0.*I,0.+1.714417599381934*^-7*I,5.744188797525166*^-8+0.*I,0.-1.8850694376725735*^-8*I,-6.064247346904304*^-9+0.*I,0.+1.9138728245171505*^-9*I,5.929884065779235*^-10+0.*I,0.-1.8049453712725413*^-10*I,-5.400503551040382*^-11+0.*I,0.+1.589301449693451*^-11*I,4.60270681800182*^-12+0.*I,0.-1.3124228378712698*^-12*I,-3.686317328693446*^-13+0.*I,0.+1.020382450894029*^-13*I,2.7846222997294202*^-14+0.*I,0.-7.495044434903796*^-15*I,-1.9904392521941036*^-15+0.*I,0.+5.217278823614513*^-16*I,1.35022220510134*^-16+0.*I,0.-3.451205920999229*^-17*I,-8.715102349563648*^-18+0.*I,0.+2.1748803593940306*^-18*I,5.365113671961041*^-19+0.*I,0.-1.308630772222331*^-19*I,-3.1568856900476044*^-20+0.*I,0.+7.533698684570993*^-21*I,1.778955105250589*^-21+0.*I,0.-4.1574267653228174*^-22*I,-9.617866020528976*^-23+0.*I,0.+2.203003969359334*^-23*I,4.99710837983437*^-24+0.*I,0.-1.1227173303101923*^-24*I,-2.4988973681891193*^-25+0.*I,0.+5.510969618171498*^-26*I,1.2044305060057122*^-26+0.*I,0.-2.6090328464367218*^-27*I,-5.602590722223754*^-28+0.*I,0.+1.1928201135346958*^-28*I,2.5182605312011958*^-29+0.*I,0.-5.272624693646745*^-30*I,-1.0949956808135038*^-30+0.*I,0.+2.2558709531543365*^-31*I,4.6109195306780655*^-32+0.*I,0.-9.351595236115475*^-33*I,-1.882177190095468*^-33+0.*I,0.+3.759777712348216*^-34*I,7.454858489724332*^-35+0.*I,0.-1.4673695152895*^-35*I,-2.867532485202054*^-36+0.*I,0.+5.564044162416465*^-37*I,1.0720857026606504*^-37+0.*I,0.-2.0514800502041967*^-38*I,-3.898925525854919*^-39+0.*I,0.+7.360415194141796*^-40*I,1.3803151022950727*^-40+0.*I,0.-2.571642061034663*^-41*I,-4.760318109095135*^-42+0.*I,0.+8.755692137025328*^-43*I,1.6003280319619922*^-43+0.*I,0.-2.906870352491918*^-44*I,-5.2477566702780515*^-45+0.*I,0.+9.416413903257186*^-46*I,1.6795497800887774*^-46+0.*I,0.-2.9780132400617356*^-47*I,-5.24948813767398*^-48+0.*I,0.+9.200117413587448*^-49*I,1.6031887903557784*^-49+0.*I,0.-2.7779153495234856*^-50*I,-4.786564482720369*^-51+0.*I,0.+8.202123430423264*^-52*I
0.-0.2798797147511569*I,0.39900377266768267+0.*I,0.+0.031664406248660217*I,0.3220973559162723+0.*I,0.-0.038643637037495265*I,0.27042749461683413+0.*I,0.-0.21568624248395346*I,0.06726358192737814+0.*I,0.-0.2697233615493837*I,-0.24856063603319697+0.*I,0.+0.0649640921363619*I,-0.14505252106852065+0.*I,0.+0.2843692327903635*I,0.32737145825881064+0.*I,0.-0.29728414549419524*I,-0.2319123477228354+0.*I,0.+0.16169574085429392*I,0.10308420756655409+0.*I,0.-0.06098831406328741*I,-0.033837921670244485+0.*I,0.+0.01774382216721691*I,0.008847127528483089+0.*I,0.-0.004214722858931462*I,-0.0019260525801667462+0.*I,0.+0.0008471047578536265*I,0.0003595803794199047+0.*I,0.-0.00014767057621864897*I,-0.000058795433826386776+0.*I,0.+0.000022737681592717623*I,8.554827366849877*^-6+0.*I,0.-3.1359685399536444*^-6*I,-1.1214907709746403*^-6+0.*I,0.+3.917385432776738*^-7*I,1.3379476748183918*^-7+0.*I,0.-4.472483612799141*^-8*I,-1.4645829344171982*^-8+0.*I,0.+4.702102899063123*^-9*I,1.4811971963827302*^-9+0.*I,0.-4.5812214189472346*^-10*I,-1.3921321793797002*^-10+0.*I,0.+4.158856850645298*^-11*I,1.2221026019818734*^-11+0.*I,0.-3.5343661559533063*^-12*I,-1.006470750320661*^-12+0.*I,0.+2.823442915561736*^-13*I,7.806127969315009*^-14+0.*I,0.-2.1278979478545346*^-14*I,-5.7212916989904955*^-15+0.*I,0.+1.5178402859379607*^-15*I,3.9746494622782384*^-16+0.*I,0.-1.0276770446117272*^-16*I,-2.624439912400655*^-17+0.*I,0.+6.621695129584548*^-18*I,1.6511195330204856*^-18+0.*I,0.-4.0698938981459356*^-19*I,-9.91964155190794*^-20+0.*I,0.+2.391251520492443*^-20*I,5.7026183945194295*^-21+0.*I,0.-1.3456810296977832*^-21*I,-3.142849626480136*^-22+0.*I,0.+7.266240206240995*^-23*I,1.6633665754919135*^-23+0.*I,0.-3.7708759038330496*^-24*I,-8.467463264300327*^-25+0.*I,0.+1.883644474762157*^-25*I,4.1519674498752086*^-26+0.*I,0.-9.069648926431176*^-27*I,-1.963713478246653*^-27+0.*I,0.+4.214868383161368*^-28*I,8.969598499016136*^-29+0.*I,0.-1.8928130707540067*^-29*I,-3.9614005151980706*^-30+0.*I,0.+8.223461717964502*^-31*I,1.6934882858133137*^-31+0.*I,0.-3.4600807382091796*^-32*I,-7.014875813577377*^-33+0.*I,0.+1.4113509922586468*^-33*I,2.8182621466052334*^-34+0.*I,0.-5.58608552114979*^-35*I,-1.0991595040455187*^-35+0.*I,0.+2.1472694869659857*^-36*I,4.165139257557903*^-37+0.*I,0.-8.022926965760275*^-38*I,-1.5347530108216047*^-38+0.*I,0.+2.9159988574097022*^-39*I,5.503248990134159*^-40+0.*I,0.-1.0317456221094923*^-40*I,-1.9216993933324104*^-41+0.*I,0.+3.556266750342204*^-42*I,6.53935685825388*^-43+0.*I,0.-1.1949299614222759*^-43*I,-2.1699542198271528*^-44+0.*I,0.+3.9164498304173864*^-45*I,7.025881173928853*^-46+0.*I,0.-1.2528724362509226*^-46*I,-2.2209642388002975*^-47+0.*I,0.+3.9141282029334674*^-48*I,6.858303684182185*^-49+0.*I,0.-1.1948552688531765*^-49*I,-2.0699455000087313*^-50+0.*I
-0.18671542461653357+0.*I,0.-0.38044676196917016*I,0.25148912836714027+0.*I,0.-0.1924898531492404*I,0.23721116097640335+0.*I,0.-0.21568624248395346*I,0.1265372938384671+0.*I,0.-0.27784114638582047*I,-0.10227054891194441+0.*I,0.-0.1645206944898648*I,-0.2775510758301826+0.*I,0.+0.1847303068849854*I,-0.015424737467072094+0.*I,0.+0.20018170927846118*I,0.30174176547822673+0.*I,0.-0.3153324259350091*I,-0.27083961983288385+0.*I,0.+0.20340419016569328*I,0.13786010996365677+0.*I,0.-0.08595529579765523*I,-0.049941920158473624+0.*I,0.+0.02729349051207998*I,0.01412920236757305+0.*I,0.-0.006967041388012634*I,-0.0032869783711413853+0.*I,0.+0.0014892594248845262*I,0.0006500111632930385+0.*I,0.-0.00027403255295506797*I,-0.00011184372336950925+0.*I,0.+0.00004428127691604927*I,0.000017037085009658594+0.*I,0.-6.37997424236081*^-6*I,-2.328632480723748*^-6+0.*I,0.+8.294501640557752*^-7*I,2.8865808867421736*^-7+0.*I,0.-9.825010774992471*^-8*I,-3.273790710172761*^-8+0.*I,0.+1.0688478656905076*^-8*I,3.4219720357642884*^-9+0.*I,0.-1.0751139193308695*^-9*I,-3.317021097868981*^-10+0.*I,0.+1.005622202829333*^-10*I,2.997592313292813*^-11+0.*I,0.-8.790276894287514*^-12*I,-2.5371760649325444*^-12+0.*I,0.+7.21154869279816*^-13*I,2.0194610610555072*^-13+0.*I,0.-5.5738974614948415*^-14*I,-1.516966379618876*^-14+0.*I,0.+4.072430159904926*^-15*I,1.0788233176694854*^-15+0.*I,0.-2.821084129448404*^-16*I,-7.284390483504575*^-17+0.*I,0.+1.857878280971198*^-17*I,4.681844828221592*^-18+0.*I,0.-1.166044924048814*^-18*I,-2.8709736124716035*^-19+0.*I,0.+6.989894884163295*^-20*I,1.683242044234036*^-20+0.*I,0.-4.010138139311156*^-21*I,-9.453812374098422*^-22+0.*I,0.+2.20588826494121*^-22*I,5.095409985862305*^-23+0.*I,0.-1.1654146799537442*^-23*I,-2.6397988388858632*^-24+0.*I,0.+5.922843845534815*^-25*I,1.3165457048111355*^-25+0.*I,0.-2.8997602201295753*^-26*I,-6.329659241154595*^-27+0.*I,0.+1.3694927618214454*^-27*I,2.9374263952864237*^-28+0.*I,0.-6.246927718071598*^-29*I,-1.3174084264697983*^-29+0.*I,0.+2.755427817040154*^-30*I,5.71650394016965*^-31+0.*I,0.-1.1765251185426693*^-31*I,-2.4024575087730258*^-32+0.*I,0.+4.8679592944358345*^-33*I,9.788725609883234*^-34+0.*I,0.-1.9536335630285387*^-34*I,-3.8703128014650344*^-35+0.*I,0.+7.611704025294709*^-36*I,1.48626448945231*^-36+0.*I,0.-2.8815948394525308*^-37*I,-5.547985668072867*^-38+0.*I,0.+1.0608284160446396*^-38*I,2.0146658645015967*^-39+0.*I,0.-3.800568449726163*^-40*I,-7.122300071740115*^-41+0.*I,0.+1.3260371070891086*^-41*I,2.4529649696256053*^-42+0.*I,0.-4.508820024452308*^-43*I,-8.235786328203177*^-44+0.*I,0.+1.4950362621926403*^-44*I,2.697341331782549*^-45+0.*I,0.-4.837153298503511*^-46*I,-8.622734740586902*^-47+0.*I,0.+1.5280309666998903*^-47*I,2.6920383666517516*^-48+0.*I,0.-4.715433311446135*^-49*I
0.+0.11532290553948492*I,-0.30555091613895047+0.*I,0.-0.35868708086144496*I,0.04574885773852657+0.*I,0.-0.2920197414344442*I,0.06726358192737814+0.*I,0.-0.27784114638582047*I,-0.04506849794568352+0.*I,0.-0.2338583026250675*I,-0.21757845590359276+0.*I,0.-0.025213208261203077*I,-0.2338318690617363+0.*I,0.+0.25139568106570626*I,0.10261984700955985+0.*I,0.+0.09673191923334111*I,0.24694281259935158+0.*I,0.-0.3094564474914827*I,-0.29644250928186494+0.*I,0.+0.24102442740714994*I,0.17403633931778814+0.*I,0.-0.11444484284605*I,-0.06964439302461058+0.*I,0.+0.03965942728570426*I,0.021308231165704083+0.*I,0.-0.010870284748870068*I,-0.005291979122362768+0.*I,0.+0.002468699718221253*I,0.0011073431298251441+0.*I,0.-0.00047898595419133437*I,-0.0002002969383098546+0.*I,0.+0.0000811481680355122*I,0.000031912606451794106+0.*I,0.-0.00001220270226591002*I,-4.543719811258878*^-6+0.*I,0.+1.6497323609833046*^-6*I,5.847759168846029*^-7+0.*I,0.-2.025900618847368*^-7*I,-6.866504757403564*^-8+0.*I,0.+2.2789854989069342*^-8*I,7.413146291595504*^-9+0.*I,0.-2.3651413548252518*^-9*I,-7.406587699497433*^-10+0.*I,0.+2.2781179942709783*^-10*I,6.886546369714679*^-11+0.*I,0.-2.047132918839099*^-11*I,-5.9875013813567114*^-12+0.*I,0.+1.723935941200361*^-12*I,4.888548963630145*^-13+0.*I,0.-1.365895069428796*^-13*I,-3.761986231650375*^-14+0.*I,0.+1.021770304130673*^-14*I,2.7377251967606343*^-15+0.*I,0.-7.239066204185603*^-16*I,-1.8896395801856821*^-16+0.*I,0.+4.8710137257630764*^-17*I,1.2403293942292904*^-17+0.*I,0.-3.120750291983267*^-18*I,-7.760798023552768*^-19+0.*I,0.+1.9080716655689723*^-19*I,4.639106495362198*^-20+0.*I,0.-1.1156577087781087*^-20*I,-2.654518013038093*^-21+0.*I,0.+6.250220680769341*^-22*I,1.4566423292836805*^-22+0.*I,0.-3.360838240460168*^-23*I,-7.678300597593725*^-24+0.*I,0.+1.737352061705662*^-24*I,3.8939921824116004*^-25+0.*I,0.-8.646954799045368*^-26*I,-1.9026799849090528*^-26+0.*I,0.+4.149289177255239*^-27*I,8.96923706928752*^-28+0.*I,0.-1.9221055846066701*^-28*I,-4.084160156587934*^-29+0.*I,0.+8.605850413356244*^-30*I,1.7984982524757843*^-30+0.*I,0.-3.728285933219797*^-31*I,-7.667385517811006*^-32+0.*I,0.+1.5645104406220502*^-32*I,3.16778152782817*^-33+0.*I,0.-6.365440891346347*^-34*I,-1.269543739605835*^-34+0.*I,0.+2.51339474586549*^-35*I,4.939854395818273*^-36+0.*I,0.-9.639471578412051*^-37*I,-1.8677635182779842*^-37+0.*I,0.+3.593874094485484*^-38*I,6.867800827314528*^-39+0.*I,0.-1.3035473759737608*^-39*I,-2.457704100903436*^-40+0.*I,0.+4.603247546156773*^-41*I,8.56580823741911*^-42+0.*I,0.-1.58371856475354*^-42*I,-2.9095696016320477*^-43+0.*I,0.+5.311964086560093*^-44*I,9.63808707611465*^-45+0.*I,0.-1.7380760452268692*^-45*I,-3.115451531866362*^-46+0.*I,0.+5.551097309532402*^-47*I,9.83270205628913*^-48+0.*I
