0.25631277150538323+0.*I,0.-0.42293266565681*I,-0.4934659770531187+0.*I,0.+0.47010792270697316*I,0.38785425269507107+0.*I,0.-0.28620982525294486*I,-0.1928012726521762+0.*I,0.+0.12024356927873978*I,0.07014841275778426+0.*I,0.-0.038583140726850505*I,-0.020132539504933662+0.*I,0.+0.010016204902211053*I,0.004771045521826292+0.*I,0.-0.00218344806886078*I,-0.0009628969969643577+0.*I,0.+0.0004102373382736529*I,0.00016922954132270635+0.*I,0.-0.00006772557479421717*I,-0.000026340100644162263+0.*I,0.+9.971066496274336*^-6*I,3.678981446837216*^-6+0.*I,0.-1.3247042611081308*^-6*I,-4.660243140181866*^-7+0.*I,0.+1.6034138875792582*^-7*I,5.4005874508368985*^-8+0.*I,0.-1.782263781301429*^-8*I,-5.767482567973928*^-9+0.*I,0.+1.8314935411693932*^-9*I,5.711199865844883*^-10+0.*I,0.-1.7499649196626027*^-10*I,-5.2719307679946005*^-11+0.*I,0.+1.562391380850755*^-11*I,4.557386150899173*^-12+0.*I,0.-1.3090608700440812*^-12*I,-3.7044297705397134*^-13+0.*I,0.+1.0332093473372193*^-13*I,2.8414371816406963*^-14+0.*I,0.-7.707937421088737*^-15*I,-2.0632286734779454*^-15+0.*I,0.+5.451500348532374*^-16*I,1.4222863154788351*^-16+0.*I,0.-3.665186566268789*^-17*I,-9.331950444307347*^-18+0.*I,0.+2.3482221433758204*^-18*I,5.841358001109951*^-19+0.*I,0.-1.4368404635851484*^-19*I,-3.495671526114196*^-20+0.*I,0.+8.413615694218959*^-21*I,2.0038399709360016*^-21+0.*I,0.-4.723522389574058*^-22*I,-1.102254699330736*^-22+0.*I,0.+2.546817667774701*^-23*I,5.827699707541769*^-24+0.*I,0.-1.3208704162259891*^-24*I,-2.965953352951351*^-25+0.*I,0.+6.599088528913911*^-26*I,1.4550935783209475*^-26+0.*I,0.-3.180200336584548*^-27*I,-6.890352897841766*^-28+0.*I,0.+1.48018651237421*^-28*I,3.1531294463442425*^-29+0.*I,0.-6.661589479809983*^-30*I,-1.3959922395893766*^-30+0.*I,0.+2.9021089481512317*^-31*I,5.985834544350334*^-32+0.*I,0.-1.2250928717165081*^-32*I,-2.4882730057449044*^-33+0.*I,0.+5.0160471452372775*^-34*I,1.0037097348691598*^-34+0.*I,0.-1.9938136914054468*^-35*I,-3.9322084933872636*^-36+0.*I,0.+7.700312413549242*^-37*I,1.4974181066802586*^-37+0.*I,0.-2.89189575120412*^-38*I,-5.5471224944696945*^-39+0.*I,0.+1.0569102447342825*^-39*I,2.0004711586352088*^-40+0.*I,0.-3.7617325479573994*^-41*I,-7.028159296579934*^-42+0.*I,0.+1.3047551921165071*^-42*I,2.4070495098265633*^-43+0.*I,0.-4.413097237843166*^-44*I,-8.041509022290496*^-45+0.*I,0.+1.4564631141790108*^-45*I,2.6221699149344633*^-46+0.*I,0.-4.69301940955076*^-47*I,-8.350339014911748*^-48+0.*I,0.+1.4772209710821574*^-48*I,2.5983946376301975*^-49+0.*I,0.-4.5447614340576845*^-50*I,-7.904798778947134*^-51+0.*I,0.+1.367322958447491*^-51*I,2.3522212837752292*^-52+0.*I,0.-4.0247386471224914*^-53*I,-6.849750301909979*^-54+0.*I,0.+1.1596152564618726*^-54*I,1.9528967693119717*^-55+0.*I,0.-3.271857668179137*^-56*I,-5.453588283202618*^-57+0.*I,0.+9.04410787048991*^-58*I
0.-0.42293266565681*I,-0.44155350581282776+0.*I,0.+0.2161336954266739*I,-0.07899963867247739+0.*I,0.+0.3002312203200262*I,0.39500373463151134+0.*I,0.-0.38293345017454233*I,-0.3116945464924087+0.*I,0.+0.2243507507437339*I,0.14678055835444342+0.*I,0.-0.08879061049569961*I,-0.050244693116818194+0.*I,0.+0.026824617609709625*I,0.013599418605123445+0.*I,0.-0.006580872216363917*I,-0.0030523658680652647+0.*I,0.+0.0013617096546623846*I,0.0005859996911526067+0.*I,0.-0.0002438724079639035*I,-0.00009836093166441666+0.*I,0.+0.00003852140743772141*I,0.000014673363173537847+0.*I,0.-5.444443456709856*^-6*I,-1.970400424482027*^-6+0.*I,0.+6.963959851472286*^-7*I,2.406208663834398*^-7+0.*I,0.-8.136125839113751*^-8*I,-2.694663561193368*^-8+0.*I,0.+8.748967925601815*^-9*I,2.78681971208232*^-9+0.*I,0.-8.715049908309858*^-10*I,-2.6774821331918227*^-10+0.*I,0.+8.086222104525844*^-11*I,2.402015506932023*^-11+0.*I,0.-7.0218160675022784*^-12*I,-2.0210839764417802*^-12+0.*I,0.+5.730400554714498*^-13*I,1.6011928048068741*^-13+0.*I,0.-4.411045649608278*^-14*I,-1.1985326087747536*^-14+0.*I,0.+3.2131451039409087*^-15*I,8.502296468812143*^-16+0.*I,0.-2.2213291512616804*^-16*I,-5.731897279921397*^-17+0.*I,0.+1.4612481663143766*^-17*I,3.68141409339103*^-18+0.*I,0.-9.16831772574033*^-19*I,-2.257681552353629*^-19+0.*I,0.+5.498477375828332*^-20*I,1.324746802406039*^-20+0.*I,0.-3.1581555518047222*^-21*I,-7.451431643024495*^-22+0.*I,0.+1.7403755202875888*^-22*I,4.0246772577944075*^-23+0.*I,0.-9.216974104630388*^-24*I,-2.0907206441799615*^-24+0.*I,0.+4.698205807915165*^-25*I,1.0460961961255994*^-25+0.*I,0.-2.3082731361062192*^-26*I,-5.048340129574649*^-27+0.*I,0.+1.094518865265511*^-27*I,2.3527522847743384*^-28+0.*I,0.-5.0149930451131265*^-29*I,-1.0601478130840709*^-29+0.*I,0.+2.2229170135471582*^-30*I,4.623785838923367*^-31+0.*I,0.-9.542120385029436*^-32*I,-1.9539712093883738*^-32+0.*I,0.+3.970719836705819*^-33*I,8.00844706886583*^-34+0.*I,0.-1.6032602302584936*^-34*I,-3.186277630763122*^-35+0.*I,0.+6.286848068557177*^-36*I,1.2316764391846705*^-36+0.*I,0.-2.3961716768776814*^-37*I,-4.6295519657156787*^-38+0.*I,0.+8.8838392069469*^-39*I,1.6933352952650465*^-39+0.*I,0.-3.206303052518915*^-40*I,-6.03147156921941*^-41+0.*I,0.+1.1272906462867049*^-41*I,2.0935255975553288*^-42+0.*I,0.-3.8635394094498595*^-43*I,-7.085837539962671*^-44+0.*I,0.+1.291602992441968*^-44*I,2.340083352199085*^-45+0.*I,0.-4.214341160188483*^-46*I,-7.544926698216031*^-47+0.*I,0.+1.3428809110825047*^-47*I,2.3763290927436515*^-48+0.*I,0.-4.1811049690086076*^-49*I,-7.315080294899527*^-50+0.*I,0.+1.27267693541721*^-50*I,2.201989264196529*^-51+0.*I,0.-3.7891035799658235*^-52*I,-6.484966726395119*^-53+0.*I,0.+1.10396220958968*^-53*I,1.8693924886581252*^-54+0.*I,0.-3.1489861048355653*^-55*I,-5.2770181942785145*^-56+0.*I
-0.4934659770531187+0.*I,0.+0.2161336954266739*I,-0.18937476945962764+0.*I,0.+0.3568831985975143*I,0.2385790102282361+0.*I,0.+0.013827957110176245*I,0.23737052372474451+0.*I,0.-0.35272642798780807*I,-0.3616229268589958+0.*I,0.+0.304660371260901*I,0.22461291124104674+0.*I,0.-0.1496083401157292*I,-0.09177564864024725+0.*I,0.+0.052522203959753856*I,0.028302302401868297+0.*I,0.-0.014461045885321051*I,-0.007044589767379099+0.*I,0.+0.003286303734846425*I,0.001473455584991851+0.*I,0.-0.0006369004658518515*I,-0.00026609887861401757+0.*I,0.+0.00010770315769868006*I,0.00004231361607302034+0.*I,0.-0.00001616399807530831*I,-6.013131981431541*^-6+0.*I,0.+2.1813819365341548*^-6*I,7.726408364253298*^-7+0.*I,0.-2.674997728707178*^-7*I,-9.061702769439871*^-8+0.*I,0.+3.006349420646052*^-8*I,9.776458743773399*^-9+0.*I,0.-3.1187174712435195*^-9*I,-9.766450807942776*^-10+0.*I,0.+3.0043785111614555*^-10*I,9.084477836885424*^-11+0.*I,0.-2.7016219965665607*^-11*I,-7.906126039421429*^-12+0.*I,0.+2.2779157867043226*^-12*I,6.464769185579441*^-13+0.*I,0.-1.8080235927742394*^-13*I,-4.985100010507043*^-14+0.*I,0.+1.3556109095299174*^-14*I,3.6370632572228185*^-15+0.*I,0.-9.631097846045821*^-16*I,-2.5180037942167527*^-16+0.*I,0.+6.501771573151271*^-17*I,1.6585708151280998*^-17+0.*I,0.-4.18108696259779*^-18*I,-1.0418788685105226*^-18+0.*I,0.+2.567039704176816*^-19*I,6.255249276372218*^-20+0.*I,0.-1.5078491642324434*^-20*I,-3.596437398764881*^-21+0.*I,0.+8.48954327270033*^-22*I,1.983742578565204*^-22+0.*I,0.-4.5894825738753214*^-23*I,-1.0514880288923621*^-23+0.*I,0.+2.3860999814083376*^-24*I,5.364077582149211*^-25+0.*I,0.-1.1948106022710562*^-25*I,-2.637384374293311*^-26+0.*I,0.+5.7701654630203394*^-27*I,1.2514434997139779*^-27+0.*I,0.-2.690962791153565*^-28*I,-5.737737936508939*^-29+0.*I,0.+1.2133086385852138*^-29*I,2.5448279561397042*^-30+0.*I,0.-5.2949175815881635*^-31*I,-1.0930219667521023*^-31+0.*I,0.+2.2388295078671212*^-32*I,4.550797271008154*^-33+0.*I,0.-9.180759352904327*^-34*I,-1.83841339775907*^-34+0.*I,0.+3.6545051582424206*^-35*I,7.212416700313104*^-36+0.*I,0.-1.4133331717085896*^-36*I,-2.750193351277468*^-37+0.*I,0.+5.314703649224738*^-38*I,1.020077307849153*^-38+0.*I,0.-1.9447567021767155*^-39*I,-3.6831084480919*^-40+0.*I,0.+6.929767045851348*^-41*I,1.295431754882067*^-41+0.*I,0.-2.406235593448951*^-42*I,-4.4414469567021105*^-43+0.*I,0.+8.14718696995968*^-44*I,1.4853235212439593*^-44+0.*I,0.-2.6915168065683376*^-45*I,-4.848054605906082*^-46+0.*I,0.+8.680869580571247*^-47*I,1.5453060559113942*^-47+0.*I,0.-2.7349591870178167*^-48*I,-4.8128364645275556*^-49+0.*I,0.+8.421577709487712*^-50*I,1.4653975846449168*^-50+0.*I,0.-2.535794649993992*^-51*I,-4.3641095266301015*^-52+0.*I,0.+7.470091674657323*^-53*I,1.2718332550313834*^-53+0.*I,0.-2.1539373391987862*^-54*I
0.+0.47010792270697316*I,-0.07899963867247739+0.*I,0.+0.3568831985975143*I,0.1506154769675091+0.*I,0.+0.1848072725465933*I,0.3211775929683627+0.*I,0.-0.20657898134634353*I,0.026559229013960645+0.*I,0.-0.23149422374393955*I,-0.3361099125658527+0.*I,0.+0.34225026153341276*I,0.28757430280764323+0.*I,0.-0.2117852025944345*I,-0.14101016513556316+0.*I,0.+0.08649830629621377*I,0.04950933519124157+0.*I,0.-0.02668521857690968*I,-0.01363873027976104+0.*I,0.+0.006646057254485441*I,0.0031013622523276417+0.*I,0.-0.0013909667584023136*I,-0.0006014263938223434+0.*I,0.+0.0002513508152381664*I,0.00010176221727485599+0.*I,0.-0.00003999018830007488*I,-0.000015280289921173833+0.*I,0.+5.685746411216439*^-6*I,2.063084752679633*^-6+0.*I,0.-7.30897605398941*^-7*I,-2.5309934034222084*^-7+0.*I,0.+8.575542292267312*^-8*I,2.8455823958466408*^-8+0.*I,0.-9.255272710636297*^-9*I,-2.9529485649082*^-9+0.*I,0.+9.248798505269863*^-10*I,2.8455657460394157*^-10+0.*I,0.-8.605503912838149*^-11*I,-2.5595310788447016*^-11+0.*I,0.+7.491285561872441*^-12*I,2.158661540891637*^-12+0.*I,0.-6.127055518986179*^-13*I,-1.7137701051256485*^-13+0.*I,0.+4.725741170224312*^-14*I,1.2852177966403765*^-14+0.*I,0.-3.448548173183381*^-15*I,-9.132785531363214*^-16+0.*I,0.+2.387944446491547*^-16*I,6.166494756748437*^-17+0.*I,0.-1.5731785985209184*^-17*I,-3.966150346379858*^-18+0.*I,0.+9.88397980276845*^-19*I,2.4354577875203043*^-19+0.*I,0.-5.93505655664537*^-20*I,-1.4307680679284804*^-20+0.*I,0.+3.412823894634175*^-21*I,8.056654177684638*^-22+0.*I,0.-1.8827114821737348*^-22*I,-4.356014588162507*^-23+0.*I,0.+9.980589752219236*^-24*I,2.2649882266085373*^-24+0.*I,0.-5.092100991064824*^-25*I,-1.1342921185423644*^-25+0.*I,0.+2.503931484725143*^-26*I,5.478475872671705*^-27+0.*I,0.-1.1882410340347207*^-27*I,-2.555183955601656*^-28+0.*I,0.+5.448485026151209*^-29*I,1.1521959286273833*^-29+0.*I,0.-2.416756584141967*^-30*I,-5.028663680974221*^-31+0.*I,0.+1.0381035282699026*^-31*I,2.126428076249488*^-32+0.*I,0.-4.322495904479352*^-33*I,-8.720525911227722*^-34+0.*I,0.+1.7463198240623897*^-34*I,3.4715650003935936*^-35+0.*I,0.-6.851619582740568*^-36*I,-1.3426793317418599*^-36+0.*I,0.+2.612798534193178*^-37*I,5.049359954796862*^-38+0.*I,0.-9.691803457950421*^-39*I,-1.8477818011943482*^-39+0.*I,0.+3.4995603475489244*^-40*I,6.584622379086851*^-41+0.*I,0.-1.2309480703776784*^-41*I,-2.286525251294969*^-42+0.*I,0.+4.2206050473471796*^-43*I,7.742300481956657*^-44+0.*I,0.-1.4115466586499152*^-44*I,-2.5578958658943828*^-45+0.*I,0.+4.607492139286514*^-46*I,8.250332043299739*^-47+0.*I,0.-1.4687015925826428*^-47*I,-2.5994444849369495*^-48+0.*I,0.+4.574474607498156*^-49*I,8.0046764779351*^-50+0.*I,0.-1.3928867161992967*^-50*I,-2.4103727495795182*^-51+0.*I,0.+4.148349874672555*^-52*I,7.10092766912854*^-53+0.*I
0.38785425269507107+0.*I,0.+0.3002312203200262*I,0.2385790102282361+0.*I,0.+0.1848072725465933*I,0.30308745866361764+0.*I,0.-0.058361098005830635*I,0.22292626363092713+0.*I,0.-0.29519052897386483*I,-0.1534298057202911+0.*I,0.-0.06993977853729917*I,-0.24906889020629708+0.*I,0.+0.33029974292708303*I,0.32336365620632546+0.*I,0.-0.26546325321294506*I,-0.19244196052171417+0.*I,0.+0.12665644582835306*I,0.07700250130889091+0.*I,0.-0.043760593478173175*I,-0.023448903648127156+0.*I,0.+0.011926021729523456*I,0.0057872642205371305+0.*I,0.-0.002690908987889051*I,-0.001203097359679791+0.*I,0.+0.0005187609584717104*I,0.00021627230766692754+0.*I,0.-0.00008736873697251579*I,-0.00003426632341511317+0.*I,0.+0.000013069890795843283*I,4.855395007078368*^-6+0.*I,0.-1.7591868830002486*^-6*I,-6.223900903312599*^-7+0.*I,0.+2.152560180097743*^-7*I,7.284932478001776*^-8+0.*I,0.-2.4147468801379888*^-8*I,-7.846194701753511*^-9+0.*I,0.+2.5010631081687884*^-9*I,7.826715310998356*^-10+0.*I,0.-2.4060922390677796*^-10*I,-7.270949305071064*^-11+0.*I,0.+2.161056602683036*^-11*I,6.3207852542454155*^-12+0.*I,0.-1.820223304078796*^-12*I,-5.163360891170133*^-13+0.*I,0.+1.4434032320573143*^-13*I,3.978068818788751*^-14+0.*I,0.-1.0813297841026831*^-14*I,-2.900065110802366*^-15+0.*I,0.+7.676705387892725*^-16*I,2.0063441182137712*^-16+0.*I,0.-5.1789048536041594*^-17*I,-1.3206998699440778*^-17+0.*I,0.+3.328353566967069*^-18*I,8.291506555607314*^-19+0.*I,0.-2.0423501998568898*^-19*I,-4.975408542096798*^-20+0.*I,0.+1.1990389654602972*^-20*I,2.8591941704184188*^-21+0.*I,0.-6.747694686818169*^-22*I,-1.576377841489012*^-22+0.*I,0.+3.64624936681081*^-23*I,8.352146867126045*^-24+0.*I,0.-1.894946234498871*^-24*I,-4.259130084196266*^-25+0.*I,0.+9.48517802055506*^-26*I,2.093356617660063*^-26+0.*I,0.-4.579141794785249*^-27*I,-9.929688642784894*^-28+0.*I,0.+2.134828707023928*^-28*I,4.551235274383489*^-29+0.*I,0.-9.622662925880864*^-30*I,-2.0179940431597907*^-30+0.*I,0.+4.198170705515675*^-31*I,8.665050371346703*^-32+0.*I,0.-1.774623898420499*^-32*I,-3.606762981426423*^-33+0.*I,0.+7.2753713045516065*^-34*I,1.4566920219737484*^-34+0.*I,0.-2.895360500869733*^-35*I,-5.71354705287061*^-36+0.*I,0.+1.119494213254478*^-36*I,2.178181904785351*^-37+0.*I,0.-4.208863576575803*^-38*I,-8.077462874471617*^-39+0.*I,0.+1.539800339188436*^-39*I,2.9158958473453984*^-40+0.*I,0.-5.485744495472044*^-41*I,-1.0253967852745281*^-41+0.*I,0.+1.904482670493939*^-42*I,3.515003651550444*^-43+0.*I,0.-6.447217584022114*^-44*I,-1.17530324156023*^-44+0.*I,0.+2.1295657761166517*^-45*I,3.835547613821315*^-46+0.*I,0.-6.867360031596801*^-47*I,-1.2223865708314628*^-47+0.*I,0.+2.1632819898436296*^-48*I,3.8065569228152476*^-49+0.*I,0.-6.660308047189566*^-50*I,-1.1588484122857563*^-50+0.*I,0.+2.005193053311176*^-51*I
0.-0.28620982525294486*I,0.39500373463151134+0.*I,0.+0.013827957110176245*I,0.3211775929683627+0.*I,0.-0.058361098005830635*I,0.26002097287481546+0.*I,0.-0.2284356658368446*I,0.045939556862392185+0.*I,0.-0.26016909731534726*I,-0.2574584427505517+0.*I,0.+0.08488596735764771*I,-0.12569031910777076+0.*I,0.+0.27307797127624084*I,0.32551456286542224+0.*I,0.-0.30219602279989927*I,-0.23985548684379093+0.*I,0.+0.16974737581162982*I,0.10969328154379877+0.*I,0.-0.06572620638251907*I,-0.03690974258045555+0.*I,0.+0.019581439566623355*I,0.009874656115423755+0.*I,0.-0.0047566950132311575*I,-0.0021975463754256254+0.*I,0.+0.0009769541924417784*I,0.0004191274486530358+0.*I,0.-0.00017394517819391777*I,-0.00006998305735749226+0.*I,0.+0.000027346058327265156*I,0.000010395180428775937+0.*I,0.-3.849829045168646*^-6*I,-1.390894655924052*^-6+0.*I,0.+4.908016345598399*^-7*I,1.693341289411422*^-7+0.*I,0.-5.717894136503143*^-8*I,-1.891346695962404*^-8+0.*I,0.+6.133498665358186*^-9*I,1.951543652197362*^-9+0.*I,0.-6.096592377127341*^-10*I,-1.8711944799970877*^-10+0.*I,0.+5.64596053244989*^-11*I,1.6756774549041378*^-11+0.*I,0.-4.894487727772982*^-12*I,-1.4076813927960016*^-12+0.*I,0.+3.9882717636658347*^-13*I,1.113625927286026*^-13+0.*I,0.-3.0658307207979777*^-14*I,-8.324943078965987*^-15+0.*I,0.+2.2304857406088425*^-15*I,5.89868292609874*^-16+0.*I,0.-1.5402549240592117*^-16*I,-3.972367477723922*^-17+0.*I,0.+1.0121761443429049*^-17*I,2.5488075229634082*^-18+0.*I,0.-6.344696637870478*^-19*I,-1.5616754830318778*^-19+0.*I,0.+3.801762979667988*^-20*I,9.155817043905799*^-21+0.*I,0.-2.1818561298879*^-21*I,-5.145967528749596*^-22+0.*I,0.+1.2014647191553503*^-22*I,2.7774454546460725*^-23+0.*I,0.-6.3584996871867394*^-24*I,-1.4418470976962454*^-24+0.*I,0.+3.2390450987394894*^-25*I,7.209795378859457*^-26+0.*I,0.-1.59041054440321*^-26*I,-3.477327150673182*^-27+0.*I,0.+7.537009335019532*^-28*I,1.6197002159284904*^-28+0.*I,0.-3.451556668107501*^-29*I,-7.294588031074443*^-30+0.*I,0.+1.5291516461965545*^-30*I,3.179956031173273*^-31+0.*I,0.-6.560960090575993*^-32*I,-1.3432060479622519*^-32+0.*I,0.+2.7289680396057056*^-33*I,5.5028145449836255*^-34+0.*I,0.-1.1014137120315989*^-34*I,-2.1884790438984047*^-35+0.*I,0.+4.317241974385957*^-36*I,8.456427799463386*^-37+0.*I,0.-1.6448537068320486*^-37*I,-3.177381881077285*^-38+0.*I,0.+6.096130200377288*^-39*I,1.1617736269446916*^-39+0.*I,0.-2.1994291333636847*^-40*I,-4.136731360429941*^-41+0.*I,0.+7.730369953274937*^-42*I,1.4354056232954896*^-42+0.*I,0.-2.6485934493711702*^-43*I,-4.856867647595359*^-44+0.*I,0.+8.851782402506325*^-45*I,1.6035077271292913*^-45+0.*I,0.-2.887412613253991*^-46*I,-5.168624165048225*^-47+0.*I,0.+9.198128971047644*^-48*I,1.6274659030696784*^-48+0.*I,0.-2.8631290074412527*^-49*I,-5.008580416796655*^-50+0.*I
-0.1928012726521762+0.*I,0.-0.38293345017454233*I,0.23737052372474451+0.*I,0.-0.20657898134634353*I,0.22292626363092713+0.*I,0.-0.2284356658368446*I,0.1061384600939661+0.*I,0.-0.277685263697685*I,-0.12221286700223082+0.*I,0.-0.14520746437760107*I,-0.2751951677269297+0.*I,0.+0.1996056804700234*I,0.0062022277119801374+0.*I,0.+0.1826815269196314*I,0.29366155550338974+0.*I,0.-0.31623854939199514*I,-0.27733440832529843+0.*I,0.+0.21183405483366047*I,0.14571879104524912+0.*I,0.-0.09209690613326767*I,-0.054196897278401844+0.*I,0.+0.029981594089168395*I,0.01570424537540605+0.*I,0.-0.007832739111429706*I,-0.0037369811313106354+0.*I,0.+0.001711860011512915*I,0.0007553076065224359+0.*I,0.-0.00032185033080770354*I,-0.00013275939038098492+0.*I,0.+0.00005311731173846124*I,0.000020650946224045552+0.*I,0.-7.813821141234391*^-6*I,-2.881511913319632*^-6+0.*I,0.+1.0369622773325056*^-6*I,3.645780546140689*^-7+0.*I,0.-1.2535946928013422*^-7*I,-4.2196597150911094*^-8+0.*I,0.+1.391654837517963*^-8*I,4.500588679884054*^-9+0.*I,0.-1.4282817582550935*^-9*I,-4.4510710846648937*^-10+0.*I,0.+1.3630108290911053*^-10*I,4.1037154570503515*^-11+0.*I,0.-1.215458731546532*^-11*I,-3.5433548454794452*^-12+0.*I,0.+1.017215341707773*^-12*I,2.876965139974824*^-13+0.*I,0.-8.019877218329329*^-14*I,-2.2043959084061902*^-14+0.*I,0.+5.976787352898111*^-15*I,1.5990459544417903*^-15+0.*I,0.-4.2229831674123294*^-16*I,-1.101249481402221*^-16+0.*I,0.+2.836584165064236*^-17*I,7.219020894159952*^-18+0.*I,0.-1.8157522028500693*^-18*I,-4.514896926386954*^-19+0.*I,0.+1.1101051578343797*^-19*I,2.6996814965641607*^-20+0.*I,0.-6.495245398037228*^-21*I,-1.5463628139236055*^-21+0.*I,0.+3.6437968273169564*^-22*I,8.499906492799704*^-23+0.*I,0.-1.9632613585075887*^-23*I,-4.490859128679123*^-24+0.*I,0.+1.0175324720981391*^-24*I,2.284082811823087*^-25+0.*I,0.-5.080360064381138*^-26*I,-1.1198707413671306*^-26+0.*I,0.+2.4468153648994617*^-27*I,5.2998201361570345*^-28+0.*I,0.-1.1381831367459756*^-28*I,-2.4239102417271896*^-29+0.*I,0.+5.119582189837795*^-30*I,1.072566860279852*^-30+0.*I,0.-2.229166476179296*^-31*I,-4.596672220090366*^-32+0.*I,0.+9.405467978294776*^-33*I,1.909872795543181*^-33+0.*I,0.-3.849155124908583*^-34*I,-7.700370585199191*^-35+0.*I,0.+1.5292904389319346*^-35*I,3.0154074225876574*^-36+0.*I,0.-5.903695619310413*^-37*I,-1.1478017043948412*^-37+0.*I,0.+2.2162387846974173*^-38*I,4.250242475947989*^-39+0.*I,0.-8.096511459862288*^-40*I,-1.5321729335330372*^-40+0.*I,0.+2.8805857338244053*^-41*I,5.380883255880003*^-42+0.*I,0.-9.987613407446023*^-43*I,-1.8422137374281992*^-43+0.*I,0.+3.376932146431111*^-44*I,6.152359890985921*^-45+0.*I,0.-1.1141161363724948*^-45*I,-2.0054877480428627*^-46+0.*I,0.+3.5887327326707293*^-47*I,6.384454432614597*^-48+0.*I,0.-1.129268894526212*^-48*I
0.+0.12024356927873978*I,-0.3116945464924087+0.*I,0.-0.35272642798780807*I,0.026559229013960645+0.*I,0.-0.29519052897386483*I,0.045939556862392185+0.*I,0.-0.277685263697685*I,-0.06704435547465702+0.*I,0.-0.2206380423637184*I,-0.22913730207753652+0.*I,0.-0.001926287960556785*I,-0.2204881534305147+0.*I,0.+0.25747706521984587*I,0.12238444111466476+0.*I,0.+0.07520400981305939*I,0.23264931695762972+0.*I,0.-0.30514374760944907*I,-0.3000807944610928+0.*I,0.+0.2488103620019504*I,0.18263531618100626+0.*I,0.-0.12187143021064241*I,-0.07517328338516312+0.*I,0.+0.04335748391797479*I,0.023581350282601467+0.*I,0.-0.012172787103606893*I,-0.005994601893306042+0.*I,0.+0.002828119606543799*I,0.0012826676317538351+0.*I,0.-0.0005609031637820916*I,-0.00023709113978336087+0.*I,0.+0.00009708399240987341*I,0.00003858499145372631+0.*I,0.-0.00001490955176624463*I,-5.609737678032854*^-6+0.*I,0.+2.057978670056001*^-6*I,7.370388934597256*^-7+0.*I,0.-2.5797197789792025*^-7*I,-8.833357593249423*^-8+0.*I,0.+2.9617713001657748*^-8*I,9.732362156407051*^-9+0.*I,0.-3.136648336888914*^-9*I,-9.922211861352964*^-10+0.*I,0.+3.082746326954986*^-10*I,9.412931644653374*^-11+0.*I,0.-2.8263293690344604*^-11*I,-8.34964180193097*^-12+0.*I,0.+2.4281844677029374*^-12*I,6.954602105489336*^-13+0.*I,0.-1.9626161794029354*^-13*I,-5.459531549263596*^-14+0.*I,0.+1.497636575403348*^-14*I,4.052781768344001*^-15+0.*I,0.-1.0823100280233925*^-15*I,-2.853315222180368*^-16+0.*I,0.+7.428274225090899*^-17*I,1.9102922841958518*^-17+0.*I,0.-4.854144080161279*^-18*I,-1.2191236106511237*^-18+0.*I,0.+3.027058532909578*^-19*I,7.432629600285644*^-20+0.*I,0.-1.8051717697029383*^-20*I,-4.33760707337968*^-21+0.*I,0.+1.0314176241407669*^-21*I,2.427530041763984*^-22+0.*I,0.-5.656264811134116*^-23*I,-1.3050156759758839*^-23+0.*I,0.+2.981982621759401*^-24*I,6.749587990904593*^-25+0.*I,0.-1.5135913544294491*^-25*I,-3.363356416564374*^-26+0.*I,0.+7.406977884826891*^-27*I,1.6168943090817645*^-27+0.*I,0.-3.499135860074006*^-28*I,-7.50831489606936*^-29+0.*I,0.+1.5976749703714962*^-29*I,3.371773660653433*^-30+0.*I,0.-7.058464657861234*^-31*I,-1.4658850121673609*^-31+0.*I,0.+3.0205193487292214*^-32*I,6.176009490113439*^-33+0.*I,0.-1.2532273508314428*^-33*I,-2.5240432372868896*^-34+0.*I,0.+5.046110007197804*^-35*I,1.0015121576755889*^-35+0.*I,0.-1.973515680638268*^-36*I,-3.86147974398519*^-37+0.*I,0.+7.503061749707857*^-38*I,1.4478929170711393*^-38+0.*I,0.-2.775159746407986*^-39*I,-5.283631607281353*^-40+0.*I,0.+9.993288130037238*^-41*I,1.8778157147448454*^-41+0.*I,0.-3.5059247682082174*^-42*I,-6.504182828451722*^-43+0.*I,0.+1.1991071326168572*^-43*I,2.1970100742697195*^-44+0.*I,0.-4.000809028357*^-45*I,-7.241647935944825*^-46+0.*I,0.+1.3029631719334046*^-46*I,2.3305725105032987*^-47+0.*I
