0.25007441161778504+0.*I,0.41635651127001233+0.*I,0.4901697073441101+0.*I,0.4711746818965945+0.*I,0.39223654568277333+0.*I,0.2920513099659378+0.*I,0.1985087426484941+0.*I,0.12491848938052512+0.*I,0.07353224667334568+0.*I,0.0408086930242097+0.*I,0.021485664557607153+0.*I,0.0107857053964938+0.*I,0.005183869212113206+0.*I,0.002393748200755235+0.*I,0.0010651494617050755+0.*I,0.00045788986182139773+0.*I,0.00019058869736065655+0.*I,0.00007696066048991243+0.*I,0.000030201508729687053+0.*I,0.000011535805993699803+0.*I,4.294662607366647*^-6+0.*I,1.5603265873106581*^-6+0.*I,5.538603471104561*^-7+0.*I,1.9227926826039788*^-7+0.*I,6.534659232344457*^-8+0.*I,2.175950672214894*^-8+0.*I,7.104908300618311*^-9+0.*I,2.276526448079181*^-9+0.*I,7.162914870515934*^-10+0.*I,2.2145571681038542*^-10+0.*I,6.731663116833558*^-11+0.*I,2.0129715274459205*^-11+0.*I,5.924596096086407*^-12+0.*I,1.7171090742750295*^-12+0.*I,4.902916872495503*^-13+0.*I,1.3798015007843024*^-13+0.*I,3.8287893017867814*^-14+0.*I,1.0479889680263646*^-14+0.*I,2.8304860435041275*^-15+0.*I,7.546139327343156*^-16+0.*I,1.9865107931302308*^-16+0.*I,5.165294713056446*^-17+0.*I,1.3269866869960441*^-17+0.*I,3.3692128098195814*^-18+0.*I,8.456647148933696*^-19+0.*I,2.0988821711029994*^-19+0.*I,5.152348703941707*^-20+0.*I,1.2512740100606023*^-20+0.*I,3.0069617972224904*^-21+0.*I,7.1519748023027035*^-22+0.*I,1.6839805795681305*^-22+0.*I,3.925980117435742*^-23+0.*I,9.064472363956*^-24+0.*I,2.073006670674468*^-24+0.*I,4.69677682944959*^-25+0.*I,1.0544225502277432*^-25+0.*I,2.3459393336158653*^-26+0.*I,5.1733928002915856*^-27+0.*I,1.1309868691245102*^-27+0.*I,2.4514760918060645*^-28+0.*I,5.26924196693785*^-29+0.*I,1.1232575070525856*^-29+0.*I,2.375087370044033*^-30+0.*I,4.982019472697763*^-31+0.*I,1.0368395117440384*^-31+0.*I,2.1411690923599707*^-32+0.*I,4.3880857235777415*^-33+0.*I,8.925525744517177*^-34+0.*I,1.8020857638212668*^-34+0.*I,3.611993961923876*^-35+0.*I,7.187768825978378*^-36+0.*I,1.4202376833205*^-36+0.*I,2.786704305679431*^-37+0.*I,5.430321764626839*^-38+0.*I,1.0510074852259461*^-38+0.*I,2.0205578194762952*^-39+0.*I,3.85887394122463*^-40+0.*I,7.321689954001312*^-41+0.*I,1.3802575710800934*^-41+0.*I,2.5854890189323693*^-42+0.*I,4.8127556138816555*^-43+0.*I,8.903226150558964*^-44+0.*I,1.636954409052517*^-44+0.*I,2.991531932616562*^-45+0.*I,5.434381275078218*^-46+0.*I,9.813789705797397*^-47+0.*I,1.7619096209938518*^-47+0.*I,3.1449960616460263*^-48+0.*I,5.581807759126179*^-49+0.*I,9.850901508200375*^-50+0.*I,1.7288241769930278*^-50+0.*I,3.01735380007675*^-51+0.*I,5.2375529660889695*^-52+0.*I,9.042386346211966*^-53+0.*I,1.5527989803687843*^-53+0.*I,2.6524642534731777*^-54+0.*I,4.507233197639528*^-55+0.*I,7.619391103063956*^-56+0.*I,1.2814549228279986*^-56+0.*I,2.1442817123407978*^-57+0.*I
-0.41635651127001233+0.*I,-0.4431302363727063+0.*I,-0.22728146326460774+0.*I,0.06452574608561946+0.*I,0.289302781791491+0.*I,0.39082245043611097+0.*I,0.38487343107322247+0.*I,0.31722416508561846+0.*I,0.23089676467356715+0.*I,0.15265310297564413+0.*I,0.09327628039164608+0.*I,0.05330243799867601+0.*I,0.028731997606021485+0.*I,0.01470528189816623+0.*I,0.007183185828201166+0.*I,0.003362951336962925+0.*I,0.0015142425150683815+0.*I,0.0006576831805179057+0.*I,0.0002762330169432494+0.*I,0.00011243900943417055+0.*I,0.00004443937805912113+0.*I,0.00001708278118172586+0.*I,6.396441439590735*^-6+0.*I,2.3360892969410185*^-6+0.*I,8.331746570966564*^-7+0.*I,2.90504895550083*^-7+0.*I,9.912297096384834*^-8+0.*I,3.312792819742385*^-8+0.*I,1.08536701368514*^-8+0.*I,3.4886393338587804*^-9+0.*I,1.1008854045161903*^-9+0.*I,3.412885634421585*^-10+0.*I,1.0400682474328391*^-10+0.*I,3.117534618660848*^-11+0.*I,9.196078833952033*^-12+0.*I,2.67087738065164*^-12+0.*I,7.641342202018152*^-13+0.*I,2.1544787321136795*^-13+0.*I,5.988981619509806*^-14+0.*I,1.6419999935618014*^-14+0.*I,4.441857325368487*^-15+0.*I,1.1859889744548107*^-15+0.*I,3.126559507860769*^-16+0.*I,8.140683110994934*^-17+0.*I,2.0940856494656453*^-17+0.*I,5.3234420750410585*^-18+0.*I,1.3377481237775441*^-18+0.*I,3.323943885136508*^-19+0.*I,8.16844240230056*^-20+0.*I,1.9857978493358176*^-20+0.*I,4.776838821378116*^-21+0.*I,1.1372378386176507*^-21+0.*I,2.6801473603360906*^-22+0.*I,6.253894289758306*^-23+0.*I,1.4451445037438606*^-23+0.*I,3.3076688969480356*^-24+0.*I,7.499993256573132*^-25+0.*I,1.6850119625892995*^-25+0.*I,3.751637123867255*^-26+0.*I,8.279121252969304*^-27+0.*I,1.8111759996339177*^-27+0.*I,3.928394969923106*^-28+0.*I,8.449102918525795*^-29+0.*I,1.8022199960165576*^-29+0.*I,3.812989007105226*^-30+0.*I,8.002777617888849*^-31+0.*I,1.6664354168218684*^-31+0.*I,3.443199165056879*^-32+0.*I,7.060142329394454*^-33+0.*I,1.4367876723116269*^-33+0.*I,2.9023396096925193*^-34+0.*I,5.820061964861286*^-35+0.*I,1.1587149466318654*^-35+0.*I,2.290550120021628*^-36+0.*I,4.496353972253979*^-37+0.*I,8.765582986819446*^-38+0.*I,1.6972339003337146*^-38+0.*I,3.2642470929509784*^-39+0.*I,6.236538190472515*^-40+0.*I,1.1837531689262254*^-40+0.*I,2.2324026452097188*^-41+0.*I,4.1832475262182015*^-42+0.*I,7.78967264680457*^-43+0.*I,1.441529514479528*^-43+0.*I,2.65130563453141*^-44+0.*I,4.8468591998599827*^-45+0.*I,8.807588468784388*^-46+0.*I,1.5910378910659182*^-46+0.*I,2.8573345994633584*^-47+0.*I,5.1018562460384107*^-48+0.*I,9.057548524126611*^-49+0.*I,1.59895631155141*^-49+0.*I,2.806942478310247*^-50+0.*I,4.9003637179215814*^-51+0.*I,8.50838859484613*^-52+0.*I,1.4693195461045402*^-52+0.*I,2.523831293282279*^-53+0.*I,4.312252319108312*^-54+0.*I,7.329459027944833*^-55+0.*I,1.2393307495322114*^-55+0.*I
0.4901697073441101+0.*I,0.22728146326460774+0.*I,-0.17555548896853898+0.*I,-0.35432691144499834+0.*I,-0.24933824553518663+0.*I,-0.002681013428951188+0.*I,0.22381914866757854+0.*I,0.34656943976349264+0.*I,0.36261734758010294+0.*I,0.3100900040888683+0.*I,0.23153007672379838+0.*I,0.15600017978346364+0.*I,0.09673806453994652+0.*I,0.05594022049142574+0.*I,0.030449871733762814+0.*I,0.015712816987553228+0.*I,0.00772916984716425+0.*I,0.003640457985333912+0.*I,0.0016478449310605736+0.*I,0.000719034733040128+0.*I,0.00030324561509451205+0.*I,0.00012388876426198934+0.*I,0.0000491267497218506+0.*I,0.000018941148579648683+0.*I,7.111567817141999*^-6+0.*I,2.6037105901011377*^-6+0.*I,9.307344450393392*^-7+0.*I,3.2520008322304046*^-7+0.*I,1.1117550900877801*^-7+0.*I,3.7222426565391016*^-8+0.*I,1.221538766941808*^-8+0.*I,3.9323967309733644*^-9+0.*I,1.2427087209950493*^-9+0.*I,3.8577549437590787*^-10+0.*I,1.177128521185714*^-10+0.*I,3.5325577572859805*^-11+0.*I,1.0431970332521152*^-11+0.*I,3.033022299444339*^-12+0.*I,8.686082063762863*^-13+0.*I,2.4513527025897247*^-13+0.*I,6.820314615180368*^-14+0.*I,1.8715118993163097*^-14+0.*I,5.0667995143509705*^-15+0.*I,1.3538870738666312*^-15+0.*I,3.571785559262457*^-16+0.*I,9.306400277611122*^-17+0.*I,2.3955422341171195*^-17+0.*I,6.093652159730239*^-18+0.*I,1.5322275547501813*^-18+0.*I,3.8093879788915676*^-19+0.*I,9.366619829190633*^-20+0.*I,2.2783002135806618*^-20+0.*I,5.483268567842942*^-21+0.*I,1.3060642231995439*^-21+0.*I,3.079484298956852*^-22+0.*I,7.188995265579025*^-23+0.*I,1.661957670843759*^-23+0.*I,3.805527043551906*^-24+0.*I,8.632393021227203*^-25+0.*I,1.940191788267695*^-25+0.*I,4.321434679993704*^-26+0.*I,9.540062879536935*^-27+0.*I,2.0877678456408335*^-27+0.*I,4.529874841079327*^-28+0.*I,9.745998886861416*^-29+0.*I,2.0795227897387686*^-29+0.*I,4.401059022606394*^-30+0.*I,9.23983009392639*^-31+0.*I,1.924594969279233*^-31+0.*I,3.9777440020666526*^-32+0.*I,8.158462807990088*^-33+0.*I,1.6607497629879056*^-33+0.*I,3.3556235644032595*^-34+0.*I,6.730740267911888*^-35+0.*I,1.340352404864343*^-35+0.*I,2.650247459660251*^-36+0.*I,5.203655681128217*^-37+0.*I,1.0146764933478643*^-37+0.*I,1.9650999126237743*^-38+0.*I,3.780242151070722*^-39+0.*I,7.223895292243078*^-40+0.*I,1.3714436553220948*^-40+0.*I,2.5868788212836993*^-41+0.*I,4.848436660734736*^-42+0.*I,9.03004511876053*^-43+0.*I,1.6713785267500657*^-43+0.*I,3.074607826158298*^-44+0.*I,5.62169327324867*^-45+0.*I,1.0217362097235362*^-45+0.*I,1.8460165985396243*^-46+0.*I,3.315796176700121*^-47+0.*I,5.921407995279176*^-48+0.*I,1.051419258892996*^-48+0.*I,1.856388396467284*^-49+0.*I,3.2593522400501033*^-50+0.*I,5.691021573926903*^-51+0.*I,9.88261789753819*^-52+0.*I,1.7068776690632964*^-52+0.*I,2.932288101652914*^-53+0.*I,5.0108271392809656*^-54+0.*I
-0.4711746818965945+0.*I,0.06452574608561946+0.*I,0.35432691144499834+0.*I,0.16504056845019788+0.*I,-0.1694655697684025+0.*I,-0.31931717187706093+0.*I,-0.21893724874913234+0.*I,0.008750194128175426+0.*I,0.2173803021439389+0.*I,0.32999825382046793+0.*I,0.3435864624634751+0.*I,0.2933914727336766+0.*I,0.21901108237582734+0.*I,0.14760391119629968+0.*I,0.09157480763894306+0.*I,0.052984068203809034+0.*I,0.028857546923086938+0.*I,0.014899721237088048+0.*I,0.007333276745428054+0.*I,0.0034558147235540684+0.*I,0.001565045437377562+0.*I,0.000683224648993422+0.*I,0.00028826936656036687+0.*I,0.00011781866812592648+0.*I,0.00004673767762492736+0.*I,0.00001802651620568153+0.*I,6.7704497495137775*^-6+0.*I,2.4796053849191074*^-6+0.*I,8.866354221905498*^-7+0.*I,3.098787191992115*^-7+0.*I,1.0596563024471531*^-7+0.*I,3.5486968789369924*^-8+0.*I,1.16486025914017*^-8+0.*I,3.750772604386916*^-9+0.*I,1.1855625857193256*^-9+0.*I,3.681092903646488*^-10+0.*I,1.1234367904677336*^-10+0.*I,3.3720388983058087*^-11+0.*I,9.959657520919961*^-12+0.*I,2.8961756225836647*^-12+0.*I,8.29547305587067*^-13+0.*I,2.341466221953388*^-13+0.*I,6.515511200457746*^-14+0.*I,1.78811720379496*^-14+0.*I,4.8416555462895484*^-15+0.*I,1.2938890062887739*^-15+0.*I,3.413910613197423*^-16+0.*I,8.896078190225251*^-17+0.*I,2.2901757869308494*^-17+0.*I,5.826247256638159*^-18+0.*I,1.465139678386782*^-18+0.*I,3.6429551242727043*^-19+0.*I,8.95824205320862*^-20+0.*I,2.1791676907866352*^-20+0.*I,5.245146381488739*^-21+0.*I,1.249452323650345*^-21+0.*I,2.946245587306748*^-22+0.*I,6.878499985586817*^-23+0.*I,1.590299601034731*^-23+0.*I,3.6417167567735635*^-24+0.*I,8.261404384203728*^-25+0.*I,1.8569391565884265*^-25+0.*I,4.136284085225505*^-26+0.*I,9.131920844324136*^-27+0.*I,1.998576341560041*^-27+0.*I,4.33662187198216*^-28+0.*I,9.330775519686331*^-29+0.*I,1.991041662274731*^-29+0.*I,4.2140377018164465*^-30+0.*I,8.847673351430149*^-31+0.*I,1.8430098320539914*^-31+0.*I,3.8093222406258284*^-32+0.*I,7.813420354276024*^-33+0.*I,1.5905906868486025*^-33+0.*I,3.214017928954639*^-34+0.*I,6.447007500522443*^-35+0.*I,1.2839085960706107*^-35+0.*I,2.5387550566311238*^-36+0.*I,4.98496039103517*^-37+0.*I,9.720734495606556*^-38+0.*I,1.8826690991687022*^-38+0.*I,3.621816346649924*^-39+0.*I,6.921421185169113*^-40+0.*I,1.3140698055350837*^-40+0.*I,2.478750396526882*^-41+0.*I,4.645947625322269*^-42+0.*I,8.653225369264598*^-43+0.*I,1.601688568400271*^-43+0.*I,2.94650927477879*^-44+0.*I,5.387654422567302*^-45+0.*I,9.79231906016005*^-46+0.*I,1.7692787166821094*^-46+0.*I,3.178059791072823*^-47+0.*I,5.675609704965024*^-48+0.*I,1.0078049504972812*^-48+0.*I,1.7794351248703597*^-49+0.*I,3.124331484293895*^-50+0.*I,5.45542112881821*^-51+0.*I,9.473752840075015*^-52+0.*I,1.6363047909302783*^-52+0.*I
0.39223654568277333+0.*I,-0.289302781791491+0.*I,-0.24933824553518663+0.*I,0.1694655697684025+0.*I,0.3061147650317303+0.*I,0.07635217990078494+0.*I,-0.20882441879751248+0.*I,-0.29691098893363976+0.*I,-0.16858690266393883+0.*I,0.051358376924223605+0.*I,0.23574926528479298+0.*I,0.32553548611027094+0.*I,0.3258498235480732+0.*I,0.27195271801700777+0.*I,0.19990878790176084+0.*I,0.13322645728894997+0.*I,0.08194523161904058+0.*I,0.04708785698173238+0.*I,0.025502383771612434+0.*I,0.013105660488332858+0.*I,0.006424590710433611+0.*I,0.0030172088185137854+0.*I,0.0013623296025172572+0.*I,0.0005931657115808601+0.*I,0.0002496881269590103+0.*I,0.00010183774588316335+0.*I,0.00004032261485691271+0.*I,0.000015525959137061743+0.*I,5.822326026597081*^-6+0.*I,2.129375673139434*^-6+0.*I,7.604251189347208*^-7+0.*I,2.654541618125469*^-7+0.*I,9.067524832135166*^-8+0.*I,3.033567584092448*^-8+0.*I,9.948347667279813*^-9+0.*I,3.2005032329278227*^-9+0.*I,1.0108056631068243*^-9+0.*I,3.136089089289779*^-10+0.*I,9.564215030599728*^-11+0.*I,2.8688055100336315*^-11+0.*I,8.467942172560028*^-12+0.*I,2.4609283046950787*^-12+0.*I,7.044824058326839*^-13+0.*I,1.9873986654565328*^-13+0.*I,5.5274628504690306*^-14+0.*I,1.516228876271556*^-14+0.*I,4.1035949085483555*^-15+0.*I,1.0961728411838304*^-15+0.*I,2.8910427086007293*^-16+0.*I,7.530600420897447*^-17+0.*I,1.9379216862969414*^-17+0.*I,4.9283317235242184*^-18+0.*I,1.2389118980729824*^-18+0.*I,3.0794411921565223*^-19+0.*I,7.570133154296295*^-20+0.*I,1.84093976982731*^-20+0.*I,4.429757811566909*^-21+0.*I,1.0549221979260355*^-21+0.*I,2.486867845691521*^-22+0.*I,5.804501246968086*^-23+0.*I,1.3416575150428938*^-23+0.*I,3.071597815239377*^-24+0.*I,6.966445496988271*^-25+0.*I,1.5655167892390825*^-25+0.*I,3.486393803906776*^-26+0.*I,7.695510099956288*^-27+0.*I,1.6838686686894118*^-27+0.*I,3.653037165227876*^-28+0.*I,7.858471086956513*^-29+0.*I,1.6765675012633453*^-29+0.*I,3.5478231478647766*^-30+0.*I,7.447625602996407*^-31+0.*I,1.5511145441665582*^-31+0.*I,3.205483492397113*^-32+0.*I,6.573833406134608*^-33+0.*I,1.3380414907429142*^-33+0.*I,2.703304490263751*^-34+0.*I,5.421783569283044*^-35+0.*I,1.0795858153246349*^-35+0.*I,2.1344431199445898*^-36+0.*I,4.190518965918691*^-37+0.*I,8.170507324038273*^-38+0.*I,1.5822286702930955*^-38+0.*I,3.043465655145429*^-39+0.*I,5.815476997400919*^-40+0.*I,1.1039715748140586*^-40+0.*I,2.0822021978364403*^-41+0.*I,3.902260646344728*^-42+0.*I,7.267298647846942*^-43+0.*I,1.3450152947470067*^-43+0.*I,2.4740712305978206*^-44+0.*I,4.5233522085944664*^-45+0.*I,8.22060021162068*^-46+0.*I,1.485157458056393*^-46+0.*I,2.667457625311154*^-47+0.*I,4.763302006868493*^-48+0.*I,8.457326436058024*^-49+0.*I,1.493140341011298*^-49+0.*I,2.6214299925655837*^-50+0.*I,4.576915842654793*^-51+0.*I
-0.2920513099659378+0.*I,0.39082245043611097+0.*I,0.002681013428951188+0.*I,-0.31931717187706093+0.*I,-0.07635217990078494+0.*I,0.24926449341830045+0.*I,0.2391260138908523+0.*I,-0.026010534461868705+0.*I,-0.2500396351299962+0.*I,-0.2644234617693531+0.*I,-0.10290236824287828+0.*I,0.10728560374178413+0.*I,0.2616962921284144+0.*I,0.3229266210277777+0.*I,0.30621594157023835+0.*I,0.24705448215092896+0.*I,0.17730798838487+0.*I,0.1160388859185455+0.*I,0.07035437353282642+0.*I,0.0399550912197974+0.*I,0.021427702128220434+0.*I,0.010919940961383504+0.*I,0.005314587851347848+0.*I,0.0024802124234101176+0.*I,0.0011136482895275864+0.*I,0.0004824933222371277+0.*I,0.00020220239605516906+0.*I,0.00008214097785040991+0.*I,0.00003240594030333401+0.*I,0.000012436528326945289+0.*I,4.649686878402491*^-6+0.*I,1.6957915366390825*^-6+0.*I,6.040368771321933*^-7+0.*I,2.1036160695168735*^-7+0.*I,7.169842815095583*^-8+0.*I,2.3937824632495125*^-8+0.*I,7.835226125302869*^-9+0.*I,2.5161819036450533*^-9+0.*I,7.933469088911374*^-10+0.*I,2.457534499301319*^-10+0.*I,7.483701664510684*^-11+0.*I,2.2416139274952954*^-11+0.*I,6.607904650300668*^-12+0.*I,1.9179703160092357*^-12+0.*I,5.484013611224945*^-13+0.*I,1.5453435539768412*^-13+0.*I,4.2934046010826135*^-14+0.*I,1.1765195869819847*^-14+0.*I,3.1811061994006862*^-15+0.*I,8.489682125305755*^-16+0.*I,2.237091262505874*^-16+0.*I,5.822272033516637*^-17+0.*I,1.4970923788359575*^-17+0.*I,3.8043160114690335*^-18+0.*I,9.556419800355934*^-19+0.*I,2.3736565183777187*^-19+0.*I,5.831132159695081*^-20+0.*I,1.4171110296528013*^-20+0.*I,3.4077684452009374*^-21+0.*I,8.110480295613837*^-22+0.*I,1.910841139832196*^-22+0.*I,4.457503344485243*^-23+0.*I,1.029750475705836*^-23+0.*I,2.3562776635271493*^-24+0.*I,5.3413733847185955*^-25+0.*I,1.1997379683118568*^-25+0.*I,2.670540248237687*^-26+0.*I,5.8919737295977224*^-27+0.*I,1.288660973444979*^-27+0.*I,2.7944586543755005*^-28+0.*I,6.008977519879607*^-29+0.*I,1.2814687035771518*^-29+0.*I,2.7106823912306165*^-30+0.*I,5.688126606340757*^-31+0.*I,1.1842267025183292*^-31+0.*I,2.446406897407163*^-32+0.*I,5.015363570440479*^-33+0.*I,1.0204837950152865*^-33+0.*I,2.0610491757038734*^-34+0.*I,4.1323424725899826*^-35+0.*I,8.225755007947844*^-36+0.*I,1.6258154218656766*^-36+0.*I,3.19099376962859*^-37+0.*I,6.219879481717822*^-38+0.*I,1.204148856694514*^-38+0.*I,2.3155831267250196*^-39+0.*I,4.423451846205114*^-40+0.*I,8.394999652277025*^-41+0.*I,1.5829793780636655*^-41+0.*I,2.965929570386239*^-42+0.*I,5.522202330385911*^-43+0.*I,1.0217949038750714*^-43+0.*I,1.879093026670478*^-44+0.*I,3.434775433188991*^-45+0.*I,6.2408758489556825*^-46+0.*I,1.127251249929403*^-46+0.*I,2.0242028429310912*^-47+0.*I,3.613889711493854*^-48+0.*I,6.415227765480427*^-49+0.*I,1.132383929391516*^-49+0.*I
0.1985087426484941+0.*I,-0.38487343107322247+0.*I,0.22381914866757854+0.*I,0.21893724874913234+0.*I,-0.20882441879751248+0.*I,-0.2391260138908523+0.*I,0.08672934040852343+0.*I,0.2759651059956381+0.*I,0.13991881804936201+0.*I,-0.12650480534301312+0.*I,-0.2714259645839568+0.*I,-0.21225302912126975+0.*I,-0.02615152866182139+0.*I,0.16571166525246953+0.*I,0.2851420476790448+0.*I,0.3162457428887504+0.*I,0.2829211494583659+0.*I,0.21958160364625895+0.*I,0.15316502491424913+0.*I,0.09803884902745195+0.*I,0.05838316570495489+0.*I,0.03266522124163038+0.*I,0.017297742920025002+0.*I,0.008719565673757737+0.*I,0.004203472509463664+0.*I,0.0019452719167190613+0.*I,0.0008669519594077337+0.*I,0.0003731044209474554+0.*I,0.00015541831228922914+0.*I,0.00006279078105355347+0.*I,0.000024648507211892565+0.*I,9.416241053186993*^-6+0.*I,3.505695900606584*^-6+0.*I,1.2736082029067404*^-6+0.*I,4.520270048927558*^-7+0.*I,1.5689749607460325*^-7+0.*I,5.330981334032574*^-8+0.*I,1.774677851328657*^-8+0.*I,5.7930103807698045*^-9+0.*I,1.8556058301603196*^-9+0.*I,5.836655830403877*^-10+0.*I,1.80392427777238*^-10+0.*I,5.481610388681672*^-11+0.*I,1.6386123432343575*^-11+0.*I,4.82113700841567*^-12+0.*I,1.3968212025228277*^-12+0.*I,3.987037679549838*^-13+0.*I,1.1216734325950143*^-13+0.*I,3.111478526055286*^-14+0.*I,8.51372021455517*^-15+0.*I,2.2987039131635363*^-15+0.*I,6.126443012799911*^-16+0.*I,1.6122723554961121*^-16+0.*I,4.190915635633105*^-17+0.*I,1.0763393379435179*^-17+0.*I,2.7320111531669284*^-18+0.*I,6.8552954637412*^-19+0.*I,1.7009538882778424*^-19+0.*I,4.174349511346332*^-20+0.*I,1.0134856692905587*^-20+0.*I,2.4348782329252826*^-21+0.*I,5.789778509836194*^-22+0.*I,1.3628941934925009*^-22+0.*I,3.176615531972902*^-23+0.*I,7.332514791481872*^-24+0.*I,1.676514415370168*^-24+0.*I,3.7975627252825814*^-25+0.*I,8.523547166202494*^-26+0.*I,1.8959429921712267*^-26+0.*I,4.180121220466782*^-27+0.*I,9.136460195364438*^-28+0.*I,1.97996290450532*^-28+0.*I,4.254891361832368*^-29+0.*I,9.068438449226111*^-30+0.*I,1.9171119303013355*^-30+0.*I,4.020590153173828*^-31+0.*I,8.365929178375536*^-32+0.*I,1.7273230992676326*^-32+0.*I,3.539316100764868*^-33+0.*I,7.197825397632778*^-34+0.*I,1.4530072549987978*^-34+0.*I,2.911827886759194*^-35+0.*I,5.7934949799523076*^-36+0.*I,1.1445555212643046*^-36+0.*I,2.245419198007827*^-37+0.*I,4.3748602970811384*^-38+0.*I,8.465991984841645*^-39+0.*I,1.6273390458696306*^-39+0.*I,3.1074441910628554*^-40+0.*I,5.895101611264219*^-41+0.*I,1.1111648965381465*^-41+0.*I,2.0811369174759336*^-42+0.*I,3.873401194012026*^-43+0.*I,7.16453323217847*^-44+0.*I,1.317103736174634*^-44+0.*I,2.4066946446851*^-45+0.*I,4.371418915524848*^-46+0.*I,7.893235113228119*^-47+0.*I,1.416931513004038*^-47+0.*I,2.5289091324725588*^-48+0.*I
-0.12491848938052512+0.*I,0.31722416508561846+0.*I,-0.34656943976349264+0.*I,0.008750194128175426+0.*I,0.29691098893363976+0.*I,-0.026010534461868705+0.*I,-0.2759651059956381+0.*I,-0.08693124351726515+0.*I,0.2069703541222275+0.*I,0.238260549413726+0.*I,0.01960200969590531+0.*I,-0.2066828964645614+0.*I,-0.2614476957155495+0.*I,-0.1399183207706627+0.*I,0.05491619268778423+0.*I,0.21839665037745548+0.*I,0.3000807074425139+0.*I,0.30272145150798896+0.*I,0.255729525227814+0.*I,0.19064641290196424+0.*I,0.12897627525973843+0.*I,0.08056688950239314+0.*I,0.04702404511367144+0.*I,0.025867733596449942+0.*I,0.01350031792031357+0.*I,0.006719686751502854+0.*I,0.0032034623516670555+0.*I,0.0014678709913916567+0.*I,0.0006484064955890907+0.*I,0.000276825315042312+0.*I,0.00011447834100861406+0.*I,0.0000459452454072648+0.*I,0.000017926689875828177+0.*I,6.810247253094579*^-6+0.*I,2.52244214938242*^-6+0.*I,9.120299367630393*^-7+0.*I,3.2226303339021486*^-7+0.*I,1.1139511914992788*^-7+0.*I,3.770329054675363*^-8+0.*I,1.2506044457230741*^-8+0.*I,4.068454604435192*^-9+0.*I,1.2990421188821738*^-9+0.*I,4.0737447298092573*^-10+0.*I,1.2554901648042626*^-10+0.*I,3.804831844599837*^-11+0.*I,1.1344815331703541*^-11+0.*I,3.32982477551098*^-12+0.*I,9.625335840073977*^-13+0.*I,2.7414299763280144*^-13+0.*I,7.696443110561898*^-14+0.*I,2.1307335467617663*^-14+0.*I,5.8191483215332405*^-15+0.*I,1.5683290893732632*^-15+0.*I,4.1726376751142287*^-16+0.*I,1.0962778054937524*^-16+0.*I,2.8451220161608567*^-17+0.*I,7.295901282767142*^-18+0.*I,1.849167590708915*^-18+0.*I,4.633496220902001*^-19+0.*I,1.1481201459056246*^-19+0.*I,2.813959084835358*^-20+0.*I,6.82341117254131*^-21+0.*I,1.6373283953151005*^-21+0.*I,3.8887830655733114*^-22+0.*I,9.143758679906337*^-23+0.*I,2.1288979050640935*^-23+0.*I,4.908926869772127*^-24+0.*I,1.1212421630283055*^-24+0.*I,2.5372890103952425*^-25+0.*I,5.689470553678769*^-26+0.*I,1.2643760606880404*^-26+0.*I,2.7851703634031046*^-27+0.*I,6.082254388148131*^-28+0.*I,1.3169784939233435*^-28+0.*I,2.827847001218558*^-29+0.*I,6.0222122758212775*^-30+0.*I,1.2721461442525963*^-30+0.*I,2.6659670328174297*^-31+0.*I,5.543239443281963*^-32+0.*I,1.1437107330835574*^-32+0.*I,2.3418735988188806*^-33+0.*I,4.75942925585265*^-34+0.*I,9.601486815485371*^-35+0.*I,1.9229186664205145*^-35+0.*I,3.823555863674326*^-36+0.*I,7.549219841790972*^-37+0.*I,1.480156369528228*^-37+0.*I,2.8822100398554207*^-38+0.*I,5.574380893903941*^-39+0.*I,1.0709274265797681*^-39+0.*I,2.0438743374551526*^-40+0.*I,3.8753992742894646*^-41+0.*I,7.301014881072891*^-42+0.*I,1.3667529235483027*^-42+0.*I,2.542560989464475*^-43+0.*I,4.700684175116989*^-44+0.*I,8.63757845563387*^-45+0.*I,1.5775978014440854*^-45+0.*I,2.864212832463486*^-46+0.*I,5.169512606458612*^-47+0.*I
