0.36429269087242583+0.*I,0.-0.517705323642911*I,-0.5202352866770039+0.*I,0.+0.42684613387206966*I,0.30330078178723585+0.*I,0.-0.19276167915721926*I,-0.11183487298593951+0.*I,0.+0.06007038315349777*I,0.03018196990979052+0.*I,0.-0.014297447164355943*I,-0.00642525951652319+0.*I,0.+0.0027531286393195535*I,0.0011294527167239614+0.*I,0.-0.0004451727285754451*I,-0.00016908173937464223+0.*I,0.+0.00006204163731051817*I,0.000022042225062392202+0.*I,0.-7.597367681430105*^-6*I,-2.544831698160921*^-6+0.*I,0.+8.296872923631606*^-7*I,2.63652330054857*^-7+0.*I,0.-8.176249576924473*^-8*I,-2.477279292906296*^-8+0.*I,0.+7.3407972248599315*^-9*I,2.1294614387234204*^-9+0.*I,0.-6.052460293283661*^-10*I,-1.6868538170486356*^-10+0.*I,0.+4.613470408833116*^-11*I,1.2390273611737008*^-11+0.*I,0.-3.2697464067880224*^-12*I,-8.483706142292322*^-13+0.*I,0.+2.165394071266375*^-13*I,5.439940222688147*^-14+0.*I,0.-1.3457653146199278*^-14*I,-3.2799108949528327*^-15+0.*I,0.+7.878802181476453*^-16*I,1.8661266684175486*^-16+0.*I,0.-4.359858862727275*^-17*I,-1.0051081752918215*^-17+0.*I,0.+2.2872449382338975*^-18*I,5.13942878650561*^-19+0.*I,0.-1.1406570724372478*^-19*I,-2.5012818146423392*^-20+0.*I,0.+5.420764885412731*^-21*I,1.1613587758337832*^-21+0.*I,0.-2.4603241092284577*^-22*I,-5.155200724402658*^-23+0.*I,0.+1.0686335972137799*^-23*I,2.1919991356704712*^-24+0.*I,0.-4.450148584956921*^-25*I,-8.94379184111777*^-26+0.*I,0.+1.779790023441351*^-26*I,3.50751283916019*^-27+0.*I,0.-6.846892477881552*^-28*I,-1.3241244386334105*^-28+0.*I,0.+2.5373456302415005*^-29*I,4.818565750071284*^-30+0.*I,0.-9.070109596112669*^-31*I,-1.6925079262090483*^-31+0.*I,0.+3.1313879687497613*^-32*I,5.7450448923175506*^-33+0.*I,0.-1.0453474938314795*^-33*I,-1.8866746356482601*^-34+0.*I,0.+3.3779942762464717*^-35*I,6.0006886765280246*^-36+0.*I,0.-1.0577343065780447*^-36*I,-1.8502771943800104*^-37+0.*I,0.+3.2124144282625484*^-38*I,5.536168305957965*^-39+0.*I,0.-9.47145963099416*^-40*I,-1.6087926215868455*^-40+0.*I,0.+2.7133327990627494*^-41*I,4.544320878132607*^-42+0.*I,0.-7.558571625519005*^-43*I,-1.2486940611483024*^-43+0.*I,0.+2.0490737404403993*^-44*I,3.3402807045885335*^-45+0.*I,0.-5.4096575726670494*^-46*I,-8.704716820630483*^-47+0.*I,0.+1.3917886000314455*^-47*I,2.2113651174342285*^-48+0.*I,0.-3.491806092855542*^-49*I,-5.479934474158032*^-50+0.*I,0.+8.548078317494532*^-51*I,1.3254428988431254*^-51+0.*I,0.-2.0430722878511435*^-52*I,-3.130881862412456*^-53+0.*I,0.+4.7702289922117717*^-54*I,7.22653424020887*^-55+0.*I,0.-1.08859725449138*^-55*I,-1.6307153271667966*^-56+0.*I,0.+2.429347435181815*^-57*I,3.5993815799189696*^-58+0.*I,0.-5.304184092670168*^-59*I,-7.774757199337296*^-60+0.*I,0.+1.1335931312971684*^-60*I,1.6441966630845714*^-61+0.*I,0.-2.3724663896294185*^-62*I,-3.40580049243757*^-63+0.*I,0.+4.864450404130667*^-64*I
0.-0.517705323642911*I,-0.3714311071712482+0.*I,0.+0.007173300872214253*I,-0.2944723848402593+0.*I,0.+0.4226640496915931*I,0.40426279144057126+0.*I,0.-0.3132364609127513*I,-0.21051975945416695+0.*I,0.+0.1270123596121819*I,0.07022745509948587+0.*I,0.-0.03608140306907587*I,-0.017397636016742556+0.*I,0.+0.007932024266831888*I,0.0034396537442606383+0.*I,0.-0.0014253976001895473*I,-0.0005666818604962033+0.*I,0.+0.00021684179981488238*I,0.00008008561565139142+0.*I,0.-0.000028616378178089727*I,-9.913575135744703*^-6+0.*I,0.+3.335791545712454*^-6*I,1.09201206125854*^-6+0.*I,0.-3.4829487198133404*^-7*I,-1.0837395334608751*^-7+0.*I,0.+3.293618486564948*^-8*I,9.787177140646165*^-9+0.*I,0.-2.846438359650451*^-9*I,-8.109517895155123*^-10+0.*I,0.+2.265137843764691*^-10*I,6.207694817931529*^-11+0.*I,0.-1.670349824904457*^-11*I,-4.415798182720748*^-12+0.*I,0.+1.1476235338131534*^-12*I,2.9337577137869324*^-13+0.*I,0.-7.380976588291443*^-14*I,-1.8284538534947982*^-14+0.*I,0.+4.462081447610014*^-15*I,1.0731615084413761*^-15+0.*I,0.-2.54475910182527*^-16*I,-5.951852526119417*^-17+0.*I,0.+1.3735430248308244*^-17*I,3.1287385144000263*^-18+0.*I,0.-7.036839387362968*^-19*I,-1.5631643470186326*^-19+0.*I,0.+3.430685081682066*^-20*I,7.440988782669391*^-21+0.*I,0.-1.5954111690537884*^-21*I,-3.3823614012990485*^-22+0.*I,0.+7.092200339250546*^-23*I,1.471157236365564*^-23+0.*I,0.-3.0196278110083803*^-24*I,-6.134214583493993*^-25+0.*I,0.+1.2335787081763285*^-25*I,2.4562050137968397*^-26+0.*I,0.-4.8432432801106305*^-27*I,-9.459381215871238*^-28+0.*I,0.+1.8302977782779415*^-28*I,3.509039799391637*^-29+0.*I,0.-6.667063199120355*^-30*I,-1.255539079681149*^-30+0.*I,0.+2.343918441447326*^-31*I,4.338466591461332*^-32+0.*I,0.-7.962954413953187*^-33*I,-1.4494960578333803*^-33+0.*I,0.+2.617118154908664*^-34*I,4.6875926478830047*^-35+0.*I,0.-8.3301266750931*^-36*I,-1.4688647428017228*^-36+0.*I,0.+2.5703489476094403*^-37*I,4.46408552819364*^-38+0.*I,0.-7.69576218069037*^-39*I,-1.3170329170414029*^-39+0.*I,0.+2.2377587619220883*^-40*I,3.7752527355387*^-41+0.*I,0.-6.324674176350543*^-42*I,-1.0522808864404667*^-42+0.*I,0.+1.7388715199403677*^-43*I,2.8542064452968306*^-44+0.*I,0.-4.6539753284027493*^-45*I,-7.539131035917856*^-46+0.*I,0.+1.2134273131560992*^-46*I,1.9406056884956123*^-47+0.*I,0.-3.084088200109194*^-48*I,-4.870979056222458*^-49+0.*I,0.+7.646081229392672*^-50*I,1.1929633692022605*^-50+0.*I,0.-1.85017356164472*^-51*I,-2.8525012899377465*^-52+0.*I,0.+4.372173389014604*^-53*I,6.662795527753309*^-54+0.*I,0.-1.009559536116807*^-54*I,-1.5210792216450086*^-55+0.*I,0.+2.2789965031830336*^-56*I,3.395738823485973*^-57+0.*I,0.-5.032108285998697*^-58*I,-7.416798235822494*^-59+0.*I,0.+1.0873238149297467*^-59*I,1.5856302085607586*^-60+0.*I,0.-2.3002212307363734*^-61*I,-3.319598799376127*^-62+0.*I
-0.5202352866770039+0.*I,0.+0.007173300872214253*I,-0.3642227512489691+0.*I,0.+0.3046968990713785*I,0.0082827171785333+0.*I,0.+0.2620521664490386*I,0.3854364849344055+0.*I,0.-0.3744632149425107*I,-0.29340646532215453+0.*I,0.+0.19886325418638356*I,0.12077563498598107+0.*I,0.-0.06713573464509727*I,-0.03464454386571744+0.*I,0.+0.016766310345118877*I,0.007668105058358613+0.*I,0.-0.0033341609292707143*I,-0.0013849168659769897+0.*I,0.+0.0005517200674285646*I,0.0002115006240117888+0.*I,0.-0.00007823957960434531*I,-0.000027997384030348276+0.*I,0.+9.711851424289976*^-6*I,3.2717973270217695*^-6+0.*I,0.-1.0722218129113283*^-6*I,-3.4232124682451874*^-7+0.*I,0.+1.066119924380296*^-7*I,3.2427820464474454*^-8+0.*I,0.-9.64356753573306*^-9*I,-2.8066830238308164*^-9+0.*I,0.+8.001584828959371*^-10*I,2.2363786026575454*^-10+0.*I,0.-6.13243607161804*^-11*I,-1.6509960900254952*^-11+0.*I,0.+4.366859368242236*^-12*I,1.1354488281478614*^-12+0.*I,0.-2.903945105565085*^-13*I,-7.309084003590858*^-14+0.*I,0.+1.8113732071806226*^-14*I,4.4220830623477105*^-15+0.*I,0.-1.0639258074218113*^-15*I,-2.5237238318156464*^-16+0.*I,0.+5.90457771887362*^-17*I,1.363055831528921*^-17+0.*I,0.-3.105767860492674*^-18*I,-6.987145646153097*^-19+0.*I,0.+1.5525432990210408*^-19*I,3.408252081889012*^-20+0.*I,0.-7.394153529455867*^-21*I,-1.5857433211649565*^-21+0.*I,0.+3.3626254070835804*^-22*I,7.052347745293428*^-23+0.*I,0.-1.4631953820139575*^-23*I,-3.003887280431316*^-24+0.*I,0.+6.103414245654191*^-25*I,1.2276124470930398*^-25+0.*I,0.-2.444762122381325*^-26*I,-4.821509828629743*^-27+0.*I,0.+9.418497496529503*^-28*I,1.8226793201801379*^-28+0.*I,0.-3.4949747279841403*^-29*I,-6.641333469089457*^-30+0.*I,0.+1.2508745875241753*^-30*I,2.3355372836770976*^-31+0.*I,0.-4.323539123626166*^-32*I,-7.936597165032561*^-33+0.*I,0.+1.4448818989660698*^-33*I,2.6091086127980323*^-34+0.*I,0.-4.6738050978843286*^-35*I,-8.306588662239978*^-36+0.*I,0.+1.4648791565877292*^-36*I,2.5636549099803423*^-37+0.*I,0.-4.452932603849755*^-38*I,-7.677328060529969*^-39+0.*I,0.+1.3140100805349186*^-39*I,2.2328407673057946*^-40+0.*I,0.-3.7673138048222445*^-41*I,-6.311958114045378*^-42+0.*I,0.+1.0502598576832841*^-42*I,1.7356841663840624*^-43+0.*I,0.-2.8492184000435154*^-44*I,-4.646229411888126*^-45+0.*I,0.+7.527195215208955*^-46*I,1.2116023342852073*^-46+0.*I,0.-1.9378370132146415*^-47*I,-3.079920754078888*^-48+0.*I,0.+4.864755790474631*^-49*I,7.636862441776939*^-50+0.*I,0.-1.1916088617342396*^-50*I,-1.8481999018526342*^-51+0.*I,0.+2.8496498713151924*^-52*I,4.368089802976961*^-53+0.*I,0.-6.657000123000384*^-54*I,-1.0087447843443928*^-54+0.*I,0.+1.5199450859937506*^-55*I,2.2774342528195072*^-56+0.*I,0.-3.3936108647208474*^-57*I,-5.029244806138434*^-58+0.*I,0.+7.412996239605973*^-59*I,1.0868265246675514*^-59+0.*I,0.-1.5849908740040123*^-60*I
0.+0.42684613387206966*I,-0.2944723848402593+0.*I,0.+0.3046968990713785*I,-0.11422299786396832+0.*I,0.+0.34503781411085716*I,0.2257032593180601+0.*I,0.+0.05435221804845389*I,0.2815218682333383+0.*I,0.-0.37075976671713695*I,-0.34503024992037906+0.*I,0.+0.26397816500015703*I,0.1761837563765866+0.*I,0.-0.1058460818019671*I,-0.058361834376917165+0.*I,0.+0.029927791719827065*I,0.014410769469160471+0.*I,0.-0.006563608970250999*I,-0.0028440825815372432+0.*I,0.+0.0011778991968955312*I,0.0004680703635603144+0.*I,0.-0.00017904224463434704*I,-0.00006610567057338521+0.*I,0.+0.000023615351789987423*I,8.179452846230128*^-6+0.*I,0.-2.751831229049851*^-6*I,-9.00722598103442*^-7+0.*I,0.+2.8725061214641963*^-7*I,8.937104248455803*^-8+0.*I,0.-2.7158739374248436*^-8*I,-8.06981275483648*^-9+0.*I,0.+2.3468314049699157*^-9*I,6.685793180592486*^-10+0.*I,0.-1.8673832006420106*^-10*I,-5.117439557479624*^-11+0.*I,0.+1.3769418588921756*^-11*I,3.64003124594332*^-12+0.*I,0.-9.459860308649018*^-13*I,-2.418245181123621*^-13+0.*I,0.+6.083898458097857*^-14*I,1.507111025030053*^-14+0.*I,0.-3.6778395775937856*^-15*I,-8.845354347216012*^-16+0.*I,0.+2.0974537655736205*^-16*I,4.905621969189835*^-17+0.*I,0.-1.1320899352393167*^-17*I,-2.5787257596211453*^-18+0.*I,0.+5.799775513326913*^-19*I,1.288356991646664*^-19+0.*I,0.-2.827553281233179*^-20*I,-6.132806390839333*^-21+0.*I,0.+1.314922498586003*^-21*I,2.7877042311191767*^-22+0.*I,0.-5.845303198275893*^-23*I,-1.2125082104995702*^-23+0.*I,0.+2.4887353922693734*^-24*I,5.055732985717365*^-25+0.*I,0.-1.0166981120535294*^-25*I,-2.0243698904784628*^-26+0.*I,0.+3.9917354106752144*^-27*I,7.796299032579467*^-28+0.*I,0.-1.5085089564306157*^-28*I,-2.8921105340794397*^-29+0.*I,0.+5.494923906944211*^-30*I,1.034803575582021*^-30+0.*I,0.-1.9318384572871148*^-31*I,-3.5757342932446283*^-32+0.*I,0.+6.563022938286469*^-33*I,1.1946686760576127*^-33+0.*I,0.-2.1570218511240754*^-34*I,-3.863508589167835*^-35+0.*I,0.+6.865694106075498*^-36*I,1.2106413343520753*^-36+0.*I,0.-2.1184910919931836*^-37*I,-3.679323222270806*^-38+0.*I,0.+6.342901468607695*^-39*I,1.085510074916577*^-39+0.*I,0.-1.8443842559382058*^-40*I,-3.111609500997017*^-41+0.*I,0.+5.212884931184082*^-42*I,8.67306478622352*^-43+0.*I,0.-1.4332083606755*^-43*I,-2.3524919858386477*^-44+0.*I,0.+3.8359044346341427*^-45*I,6.213923834481334*^-46+0.*I,0.-1.0001366234938992*^-46*I,-1.5994983379234936*^-47+0.*I,0.+2.541992171015416*^-48*I,4.014806363508049*^-49+0.*I,0.-6.302141760080776*^-50*I,-9.832801762901537*^-51+0.*I,0.+1.5249779196097982*^-51*I,2.3511364740131915*^-52+0.*I,0.-3.603713570497796*^-53*I,-5.491743788602002*^-54+0.*I,0.+8.32121234345871*^-55*I,1.2537397168231027*^-55+0.*I,0.-1.8784519193497988*^-56*I,-2.7989270039826685*^-57+0.*I,0.+4.147707587919014*^-58*I,6.113296663611714*^-59+0.*I
0.30330078178723585+0.*I,0.+0.4226640496915931*I,0.0082827171785333+0.*I,0.+0.34503781411085716*I,0.13094787393628243+0.*I,0.+0.22538777062189214*I,0.3150495477934398+0.*I,0.-0.12813760747017006*I,0.134684121883213+0.*I,0.-0.3109741531042354*I,-0.3579677867305581+0.*I,0.+0.31256872331731106*I,0.22994897941476486+0.*I,0.-0.14934701682941984*I,-0.0879194330504148+0.*I,0.+0.047715169584379186*I,0.02415768568055782+0.*I,0.-0.011510328599931952*I,-0.005196239445676193+0.*I,0.+0.0022345786161449012*I,0.0009194164773495152+0.*I,0.-0.00036326512026229723*I,-0.00013825136023508616+0.*I,0.+0.00005081561323331526*I,0.000018080138249166035+0.*I,0.-6.239558528110995*^-6*I,-2.0922915888803407*^-6+0.*I,0.+6.827952862770656*^-7*I,2.1715557579998208*^-7+0.*I,0.-6.739303881959471*^-8*I,-2.0432522421164635*^-8+0.*I,0.+6.058234855632833*^-9*I,1.758338663159125*^-9+0.*I,0.-5.000023915006955*^-10*I,-1.3941368932009673*^-10+0.*I,0.+3.814402040014464*^-11*I,1.0247911703244373*^-11+0.*I,0.-2.705272799258114*^-12*I,-7.021233324527914*^-13+0.*I,0.+1.7926070530946216*^-13*I,4.504570101304174*^-14+0.*I,0.-1.114631431429289*^-14*I,-2.717185232828766*^-15+0.*I,0.+6.528387046899199*^-16*I,1.5465686977345715*^-16+0.*I,0.-3.6139105403347916*^-17*I,-8.33277432088507*^-18+0.*I,0.+1.896517089873562*^-18*I,4.262084251958013*^-19+0.*I,0.-9.460662366833054*^-20*I,-2.074841054404698*^-20+0.*I,0.+4.4971286960614114*^-21*I,9.635865322373004*^-22+0.*I,0.-2.0415662155291687*^-22*I,-4.278199476041243*^-23+0.*I,0.+8.869236486398246*^-24*I,1.8194393296085146*^-24+0.*I,0.-3.6941071104940462*^-25*I,-7.42493320423946*^-26+0.*I,0.+1.4776575100576566*^-26*I,2.91230466821514*^-27+0.*I,0.-5.6854133151778675*^-28*I,-1.099580196760001*^-28+0.*I,0.+2.1072010760735015*^-29*I,4.001945139534751*^-30+0.*I,0.-7.533411577656272*^-31*I,-1.4058357676993736*^-31+0.*I,0.+2.6011442446458316*^-32*I,4.772475292595772*^-33+0.*I,0.-8.684258225674075*^-34*I,-1.5674365636182578*^-34+0.*I,0.+2.806544729464706*^-35*I,4.985784186807531*^-36+0.*I,0.-8.7887590654626*^-37*I,-1.5374664878078722*^-37+0.*I,0.+2.6694246463700266*^-38*I,4.600573722037391*^-39+0.*I,0.-7.871103832756017*^-40*I,-1.3370087546840668*^-40+0.*I,0.+2.2550292062804733*^-41*I,3.776874100390769*^-42+0.*I,0.-6.282278405272077*^-43*I,-1.0378795565283174*^-43+0.*I,0.+1.7031838266413285*^-44*I,2.7765116928554624*^-45+0.*I,0.-4.496747705869518*^-46*I,-7.235944298034828*^-47+0.*I,0.+1.1569785249657383*^-47*I,1.8383304589168276*^-48+0.*I,0.-2.9028461378763627*^-49*I,-4.555748216966476*^-50+0.*I,0.+7.106618193850712*^-51*I,1.1019588107943865*^-51+0.*I,0.-1.698625493416785*^-52*I,-2.603094174619172*^-53+0.*I,0.+3.966171249603083*^-54*I,6.0085694364209466*^-55+0.*I,0.-9.051421712329456*^-56*I,-1.3559261376754648*^-56+0.*I,0.+2.0200196884089645*^-57*I
0.-0.19276167915721926*I,0.40426279144057126+0.*I,0.+0.2620521664490386*I,0.2257032593180601+0.*I,0.+0.22538777062189214*I,0.2741922298214424+0.*I,0.+0.04667136879532199*I,0.29133427419036767+0.*I,0.-0.24768066808344355*I,-0.016940750428313073+0.*I,0.-0.2122787748780463*I,-0.33230014689144255+0.*I,0.+0.3380861688821319*I,0.2758646494057135+0.*I,0.-0.1940284907954603*I,-0.12195572718377676+0.*I,0.+0.0700021632839407*I,0.037229225068249695+0.*I,0.-0.01853686242184319*I,-0.00870915735444853+0.*I,0.+0.003884825523764765*I,0.0016533712848303727+0.*I,0.-0.000674126209041761*I,-0.00026422046056510625+0.*I,0.+0.00009984066622323972*I,0.00003646289004745505+0.*I,0.-0.000012898634489002946*I,-4.428098293261167*^-6+0.*I,0.+1.477776140445718*^-6*I,4.80148486725891*^-7+0.*I,0.-1.520927440061505*^-7*I,-4.702628199802795*^-8+0.*I,0.+1.420875102454077*^-8*I,4.199479163459195*^-9+0.*I,0.-1.2152428677186057*^-9*I,-3.4461166158641026*^-10+0.*I,0.+9.583812504870704*^-11*I,2.615800773710875*^-11+0.*I,0.-7.011690568746229*^-12*I,-1.846995279148269*^-12+0.*I,0.+4.78397214247334*^-13*I,1.219072589195133*^-13+0.*I,0.-3.0578191084853064*^-14*I,-7.55344207607945*^-15+0.*I,0.+1.838340969612851*^-15*I,4.410025358464413*^-16+0.*I,0.-1.0431947037316977*^-16*I,-2.4342477941148052*^-17+0.*I,0.+5.605268110988064*^-18*I,1.2741165294949685*^-18+0.*I,0.-2.859858376961034*^-19*I,-6.340697594105917*^-20+0.*I,0.+1.389040044801511*^-20*I,3.007459479037523*^-21+0.*I,0.-6.437371843351925*^-22*I,-1.3625501427737365*^-22+0.*I,0.+2.852580466513661*^-23*I,5.908356618947355*^-24+0.*I,0.-1.210978659546513*^-24*I,-2.4566363432389674*^-25+0.*I,0.+4.9336653316525106*^-26*I,9.810908572439777*^-27+0.*I,0.-1.9321572117078267*^-27*I,-3.7692001257349447*^-28+0.*I,0.+7.284609628601643*^-29*I,1.3950435242798028*^-29+0.*I,0.-2.647676980485884*^-30*I,-4.980889127247885*^-31+0.*I,0.+9.289233116446001*^-32*I,1.7177034058009672*^-32+0.*I,0.-3.149734048448995*^-33*I,-5.728184645372941*^-34+0.*I,0.+1.0333218788298718*^-34*I,1.8492088328449292*^-35+0.*I,0.-3.28339001254329*^-36*I,-5.784927816155628*^-37+0.*I,0.+1.0114945474080118*^-37*I,1.7553709904026314*^-38+0.*I,0.-3.023863826311338*^-39*I,-5.171187149036974*^-40+0.*I,0.+8.780079002183366*^-41*I,1.4802357157812027*^-41+0.*I,0.-2.47816680165614*^-42*I,-4.120397592234868*^-43+0.*I,0.+6.804516163065909*^-44*I,1.1162061859315246*^-44+0.*I,0.-1.8189431279170284*^-45*I,-2.94482033790624*^-46+0.*I,0.+4.736962850734481*^-47*I,7.571435400638477*^-48+0.*I,0.-1.2026194256462619*^-48*I,-1.898382766341436*^-49+0.*I,0.+2.978365011920856*^-50*I,4.644541298581046*^-51+0.*I,0.-7.199625955507251*^-52*I,-1.10945559151227*^-52+0.*I,0.+1.6997019296118045*^-53*I,2.58897433802094*^-54+0.*I,0.-3.921059835017144*^-55*I,-5.905108825605523*^-56+0.*I
-0.11183487298593951+0.*I,0.-0.3132364609127513*I,0.3854364849344055+0.*I,0.+0.05435221804845389*I,0.3150495477934398+0.*I,0.+0.04667136879532199*I,0.30126963765543247+0.*I,0.-0.11861306412145282*I,0.19270652656266013+0.*I,0.-0.29351708383627756*I,-0.14502855454153768+0.*I,0.-0.09463567553498518*I,-0.27379534384294146+0.*I,0.+0.3376005006365362*I,0.3088203712279176+0.*I,0.-0.23603071817581905*I,-0.15853959377612123+0.*I,0.+0.09623185580028383*I,0.053728346178500495+0.*I,0.-0.02793378172403579*I,-0.013646807266472548+0.*I,0.+0.006308603813360785*I,0.0027748560192255105+0.*I,0.-0.0011665717410280275*I,-0.0004705161910971204+0.*I,0.+0.00018264416925795545*I,0.00006842013562812928+0.*I,0.-0.00002479307838757457*I,-8.708421698417424*^-6+0.*I,0.+2.970299114151492*^-6*I,9.8540474827029*^-7+0.*I,0.-3.184280944911943*^-7*I,-1.003590309057683*^-7+0.*I,0.+3.088605585980627*^-8*I,9.291710428579944*^-9+0.*I,0.-2.735156435442423*^-9*I,-7.885201614231776*^-10+0.*I,0.+2.2281651432862656*^-10*I,6.176155801784775*^-11+0.*I,0.-1.6804799107508206*^-11*I,-4.491368774676545*^-12+0.*I,0.+1.1798340430859765*^-12*I,3.047956887094503*^-13+0.*I,0.-7.747745261582264*^-14*I,-1.9388264414167267*^-14+0.*I,0.+4.7786468919539235*^-15*I,1.160557523795071*^-15+0.*I,0.-2.7784748373849523*^-16*I,-6.559890690828403*^-17+0.*I,0.+1.5279181501880167*^-17*I,3.5121367139716864*^-18+0.*I,0.-7.969978974597666*^-19*I,-1.7860626554469118*^-19+0.*I,0.+3.953871092811209*^-20*I,8.64890033419692*^-21+0.*I,0.-1.869959809492228*^-21*I,-3.99716079628783*^-22+0.*I,0.+8.449457349997627*^-23*I,1.7667251695775053*^-23+0.*I,0.-3.6548774947952*^-24*I,-7.482328922263909*^-25+0.*I,0.+1.5161894743033495*^-25*I,3.041667568704104*^-26+0.*I,0.-6.042226610655452*^-27*I,-1.1887523619614222*^-27+0.*I,0.+2.3167220783580056*^-28*I,4.4732252081670607*^-29+0.*I,0.-8.558649302414926*^-30*I,-1.622923642000877*^-30+0.*I,0.+3.0504759221035117*^-31*I,5.68433541774878*^-32+0.*I,0.-1.0502629975270156*^-32*I,-1.9243509560600377*^-33+0.*I,0.+3.4970182676297822*^-34*I,6.303714993429544*^-35+0.*I,0.-1.1272911569514704*^-35*I,-2.000186847076398*^-36+0.*I,0.+3.52170020639069*^-37*I,6.153644088719031*^-38+0.*I,0.-1.0672344925248248*^-38*I,-1.837311032600996*^-39+0.*I,0.+3.1401279298839135*^-40*I,5.328426520931719*^-41+0.*I,0.-8.978038895558717*^-42*I,-1.50223373097431*^-42+0.*I,0.+2.496367716095245*^-43*I,4.1203584821532965*^-44+0.*I,0.-6.755478932285194*^-45*I,-1.1002978092284428*^-45+0.*I,0.+1.7804697053938974*^-46*I,2.8626317445108877*^-47+0.*I,0.-4.573390977949416*^-48*I,-7.26085303540302*^-49+0.*I,0.+1.1456371631116894*^-49*I,1.7965922142169625*^-50+0.*I,0.-2.8004444214668015*^-51*I,-4.339210468578998*^-52+0.*I,0.+6.683921470924493*^-53*I,1.0235726417987913*^-53+0.*I,0.-1.5584822634870575*^-54*I
0.+0.06007038315349777*I,-0.21051975945416695+0.*I,0.-0.3744632149425107*I,0.2815218682333383+0.*I,0.-0.12813760747017006*I,0.29133427419036767+0.*I,0.-0.11861306412145282*I,0.23755845331240674+0.*I,0.-0.23031204819395582*I,0.06085047196638642+0.*I,0.-0.27292015690608823*I,-0.23263501305487824+0.*I,0.+0.02315777604912149*I,-0.19178323941920805+0.*I,0.+0.3115610907422916*I,0.3252864616723407+0.*I,0.-0.27168779794987913*I,-0.19537665018159858+0.*I,0.+0.1254549163962869*I,0.07351372925449143+0.*I,0.-0.039886536173900096*I,-0.02024839396977016+0.*I,0.+0.009693487950275746*I,0.004403247599693761+0.*I,0.-0.0019073405909960232*I,-0.0007910875127248437+0.*I,0.+0.0003152498264477537*I,0.00012105725782471193+0.*I,0.-0.000044908561905864236*I,-0.000016129679528752614+0.*I,0.+5.6198083437267046*^-6*I,1.9026638687739688*^-6+0.*I,0.-6.26921592987547*^-7*I,-2.0131363161859672*^-7+0.*I,0.+6.307865236246031*^-8*I,1.930774890484423*^-8+0.*I,0.-5.779210278945895*^-9*I,-1.6931791102620083*^-9+0.*I,0.+4.859724959715122*^-10*I,1.367547623988907*^-10+0.*I,0.-3.7758683628593156*^-11*I,-1.0236072038554083*^-11+0.*I,0.+2.7262750671602063*^-12*I,7.138138287519816*^-13+0.*I,0.-1.8383214534207657*^-13*I,-4.659144575276567*^-14+0.*I,0.+1.1626589036533313*^-14*I,2.857988045474825*^-15+0.*I,0.-6.923400558967086*^-16*I,-1.6535141645003171*^-16+0.*I,0.+3.8948839980633726*^-17*I,9.051886136855957*^-18+0.*I,0.-2.0763144976877294*^-18*I,-4.702194790785628*^-19+0.*I,0.+1.0517157600570689*^-19*I,2.3238962533004206*^-20+0.*I,0.-5.074343698705489*^-21*I,-1.0952325295314645*^-21+0.*I,0.+2.3372723314682823*^-22*I,4.932840746778686*^-23+0.*I,0.-1.0298483843437795*^-23*I,-2.1273413931726376*^-24+0.*I,0.+4.348945773719435*^-25*I,8.80045379045526*^-26+0.*I,0.-1.7631455913155378*^-26*I,-3.4979829043362615*^-27+0.*I,0.+6.873449518685068*^-28*I,1.3379426651876316*^-28+0.*I,0.-2.5803654746776407*^-29*I,-4.9314935777847945*^-30+0.*I,0.+9.341126521050748*^-31*I,1.753925501603216*^-31+0.*I,0.-3.2649715627139854*^-32*I,-6.026527067091378*^-33+0.*I,0.+1.1031517589379579*^-33*I,2.0028243678923007*^-34+0.*I,0.-3.607007560587046*^-35*I,-6.444706568525415*^-36+0.*I,0.+1.1425225193215806*^-36*I,2.0099436997732912*^-37+0.*I,0.-3.5092227503812146*^-38*I,-6.081277520255413*^-39+0.*I,0.+1.0461237170589817*^-39*I,1.7865770097993259*^-40+0.*I,0.-3.02939372791955*^-41*I,-5.100685631819045*^-42+0.*I,0.+8.52869558361443*^-43*I,1.4163125413973232*^-43+0.*I,0.-2.336136019219471*^-44*I,-3.827707385216264*^-45+0.*I,0.+6.230443125448869*^-46*I,1.0075712870398743*^-46+0.*I,0.-1.6189944737933266*^-47*I,-2.5850138446209942*^-48+0.*I,0.+4.101687942133338*^-49*I,6.468119925490567*^-50+0.*I,0.-1.0137756913685489*^-50*I,-1.5793774019775157*^-51+0.*I,0.+2.4459147831785745*^-52*I,3.765637154714989*^-53+0.*I
