0.23256242644249434+0.*I,0.397211802771685+0.*I,0.47972211694553146+0.*I,0.47305507802717567+0.*I,0.4039841328365599+0.*I,0.3085758260667574+0.*I,0.21516363354354306+0.*I,0.13890006354083573+0.*I,0.08387645087673681+0.*I,0.047753079710660666+0.*I,0.025791938239372536+0.*I,0.013282206630826347+0.*I,0.006548807186673896+0.*I,0.003102223778662387+0.*I,0.0014160927496842403+0.*I,0.0006244945668918023+0.*I,0.00026665594323504397+0.*I,0.00011046110965021125+0.*I,0.00004446883416839688+0.*I,0.00001742454867499889+0.*I,6.654710004914323*^-6+0.*I,2.480287828604794*^-6+0.*I,9.031779709308287*^-7+0.*I,3.216562637253936*^-7+0.*I,1.1214217804641536*^-7+0.*I,3.8307303023925406*^-8+0.*I,1.2831502053615249*^-8+0.*I,4.217724519233152*^-9+0.*I,1.3613875962005157*^-9+0.*I,4.3178284651768466*^-10+0.*I,1.3464410764623277*^-10+0.*I,4.130371354990007*^-11+0.*I,1.247086866730075*^-11+0.*I,3.707851483655177*^-12+0.*I,1.0860891283950996*^-12+0.*I,3.1355522271596944*^-13+0.*I,8.92576366044269*^-14+0.*I,2.5062657309123007*^-14+0.*I,6.944131113310848*^-15+0.*I,1.8991890751013025*^-15+0.*I,5.128859502538873*^-16+0.*I,1.3680799203037712*^-16+0.*I,3.6055325293070724*^-17+0.*I,9.391128541520316*^-18+0.*I,2.4180987994672996*^-18+0.*I,6.156733840984245*^-19+0.*I,1.5504367646962853*^-19+0.*I,3.8626710417590013*^-20+0.*I,9.522471898351663*^-21+0.*I,2.3234549397257502*^-21+0.*I,5.612183296343154*^-22+0.*I,1.342237454548393*^-22+0.*I,3.1791445597790415*^-23+0.*I,7.458559114057105*^-24+0.*I,1.7335670786177457*^-24+0.*I,3.9924722002982413*^-25+0.*I,9.112351879715179*^-26+0.*I,2.0614634959858918*^-26+0.*I,4.623216662291956*^-27+0.*I,1.0280182758820339*^-27+0.*I,2.266771820196641*^-28+0.*I,4.957074912821744*^-29+0.*I,1.0752568849552726*^-29+0.*I,2.3137932617964628*^-30+0.*I,4.939888650641521*^-31+0.*I,1.0465092611326786*^-31+0.*I,2.200157153712127*^-32+0.*I,4.59091123937226*^-33+0.*I,9.508828936163763*^-34+0.*I,1.9551725164801557*^-34+0.*I,3.9913393931802244*^-35+0.*I,8.090438832399747*^-36+0.*I,1.6285024834840277*^-36+0.*I,3.2554392083994513*^-37+0.*I,6.4636275682031*^-38+0.*I,1.274759589190293*^-38+0.*I,2.497491886863253*^-39+0.*I,4.8611756985944236*^-40+0.*I,9.401055389424596*^-41+0.*I,1.806532006862394*^-41+0.*I,3.449715354037888*^-42+0.*I,6.546713670664549*^-43+0.*I,1.2348068082601867*^-43+0.*I,2.3149550563093144*^-44+0.*I,4.3140533890213786*^-45+0.*I,7.992058372975427*^-46+0.*I,1.4719464697206353*^-46+0.*I,2.6953488637017515*^-47+0.*I,4.907454065599852*^-48+0.*I,8.884721819030545*^-49+0.*I,1.5995770870968247*^-49+0.*I,2.863960824263342*^-50+0.*I,5.0998306415679606*^-51+0.*I,9.032269230420641*^-52+0.*I,1.5911661906429576*^-52+0.*I,2.78827968322738*^-53+0.*I,4.8605264678854826*^-54+0.*I,8.429077364631271*^-55+0.*I,1.4542852413616223*^-55+0.*I,2.4964024154441276*^-56+0.*I
-0.397211802771685+0.*I,-0.44586709751220843+0.*I,-0.25761311130714426+0.*I,0.022934814391039556+0.*I,0.25611363275593074+0.*I,0.3762948694689854+0.*I,0.38835829560124685+0.*I,0.3320310367540471+0.*I,0.24960946821588725+0.*I,0.17006808252339975+0.*I,0.10695640139084053+0.*I,0.06285644820343556+0.*I,0.03482568654050805+0.*I,0.01831352620746679+0.*I,0.009188801459488923+0.*I,0.004417879863271954+0.*I,0.002042535444956453+0.*I,0.0009107853345051918+0.*I,0.0003926949513352075+0.*I,0.00016407438639403756+0.*I,0.00006655884390924339+0.*I,0.000026259432136720454+0.*I,0.00001009097187094098+0.*I,3.7821071544355546*^-6+0.*I,1.3842509222750012*^-6+0.*I,4.952828108719873*^-7+0.*I,1.7341374615318485*^-7+0.*I,5.9470654447828595*^-8+0.*I,1.99928785635494*^-8+0.*I,6.59382042199855*^-9+0.*I,2.135002705459592*^-9+0.*I,6.791207778022613*^-10+0.*I,2.123491023826511*^-10+0.*I,6.530675285487138*^-11+0.*I,1.9765285920428963*^-11+0.*I,5.889844115515933*^-12+0.*I,1.7288811435061797*^-12+0.*I,5.001265084070364*^-13+0.*I,1.4263616369538316*^-13+0.*I,4.012230933783798*^-14+0.*I,1.1135527799613115*^-14+0.*I,3.050407245088317*^-15+0.*I,8.250353737338885*^-16+0.*I,2.2039072623533935*^-16+0.*I,5.816363684409622*^-17+0.*I,1.516954250014462*^-17+0.*I,3.910888667810215*^-18+0.*I,9.969522732857308*^-19+0.*I,2.513495153119865*^-19+0.*I,6.268889042235497*^-20+0.*I,1.5470758165038076*^-20+0.*I,3.778649159421914*^-21+0.*I,9.136020632784577*^-22+0.*I,2.1870615315849737*^-22+0.*I,5.1848095508311614*^-23+0.*I,1.2174571571291307*^-23+0.*I,2.832055539056649*^-24+0.*I,6.527581109585204*^-25+0.*I,1.491000243059717*^-25+0.*I,3.3755767105184764*^-26+0.*I,7.575835396862776*^-27+0.*I,1.6857395756172935*^-27+0.*I,3.7195530428845887*^-28+0.*I,8.139395847253577*^-29+0.*I,1.7666623354448307*^-29+0.*I,3.803923942806842*^-30+0.*I,8.126099147862817*^-31+0.*I,1.72249443350975*^-31+0.*I,3.6233535647382527*^-32+0.*I,7.564687122693899*^-33+0.*I,1.5676434401844842*^-33+0.*I,3.2249793343414717*^-34+0.*I,6.586820145505611*^-35+0.*I,1.3357909050679213*^-35+0.*I,2.6900372769779593*^-36+0.*I,5.379939379722317*^-37+0.*I,1.068653001681953*^-37+0.*I,2.1085123634120766*^-38+0.*I,4.1327060529381305*^-39+0.*I,8.047288881529639*^-40+0.*I,1.5568909253133503*^-40+0.*I,2.992927306434296*^-41+0.*I,5.717398924905351*^-42+0.*I,1.0854235885584814*^-42+0.*I,2.048008217716671*^-43+0.*I,3.840858001061973*^-44+0.*I,7.160124629150053*^-45+0.*I,1.326904267114203*^-45+0.*I,2.4446430597015028*^-46+0.*I,4.477933699483024*^-47+0.*I,8.15558274738059*^-48+0.*I,1.4769834319611687*^-48+0.*I,2.6599106704695102*^-49+0.*I,4.763829278905677*^-50+0.*I,8.485342036532116*^-51+0.*I,1.5032537239505333*^-51+0.*I,2.648928209265877*^-52+0.*I,4.643096508574537*^-53+0.*I,8.095971965014497*^-54+0.*I,1.404357509434353*^-54+0.*I
0.47972211694553146+0.*I,0.25761311130714426+0.*I,-0.13474163183660076+0.*I,-0.34320925628098764+0.*I,-0.276879784296058+0.*I,-0.049509030735843874+0.*I,0.1827323062366629+0.*I,0.3255500831308653+0.*I,0.36260279745782714+0.*I,0.3241063852187423+0.*I,0.251110010124411+0.*I,0.17492177176022114+0.*I,0.11190641736519487+0.*I,0.06667074758425347+0.*I,0.037355502472402415+0.*I,0.019828990866285374+0.*I,0.010028832728838404+0.*I,0.004854985907214194+0.*I,0.0022580889951995505+0.*I,0.0010122105997993586+0.*I,0.00043846407198824133+0.*I,0.00018396116515776356+0.*I,0.00007490557749670588+0.*I,0.00002965241000926087+0.*I,0.000011429810825994368+0.*I,4.29590127013352*^-6+0.*I,1.5763316754699649*^-6+0.*I,5.653386685382938*^-7+0.*I,1.9837293979471915*^-7+0.*I,6.816710009296176*^-8+0.*I,2.2959263267936183*^-8+0.*I,7.585323783321384*^-9+0.*I,2.4600240628734487*^-9+0.*I,7.836936168305826*^-10+0.*I,2.453956354045593*^-10+0.*I,7.55708187548243*^-11+0.*I,2.290048151539988*^-11+0.*I,6.832184323943717*^-12+0.*I,2.0077358305934847*^-12+0.*I,5.814075795472204*^-13+0.*I,1.6598378110454016*^-13+0.*I,4.67341972787*^-14+0.*I,1.2982307308545711*^-14+0.*I,3.559360542420924*^-15+0.*I,9.634785316670703*^-16+0.*I,2.575737378069897*^-16+0.*I,6.802729709742445*^-17+0.*I,1.7754693309192092*^-17+0.*I,4.5804879627096276*^-18+0.*I,1.1684057669938652*^-18+0.*I,2.947600504754293*^-19+0.*I,7.355993501629563*^-20+0.*I,1.8164026914440058*^-20+0.*I,4.438917860418039*^-21+0.*I,1.073812332699038*^-21+0.*I,2.571901877551595*^-22+0.*I,6.100143673567879*^-23+0.*I,1.4330687846839834*^-23+0.*I,3.335138370370351*^-24+0.*I,7.690527769401846*^-25+0.*I,1.757384347697239*^-25+0.*I,3.980301080764221*^-26+0.*I,8.936581489546615*^-27+0.*I,1.9892925532698764*^-27+0.*I,4.390973597520133*^-28+0.*I,9.612115978294912*^-29+0.*I,2.0870471121136606*^-29+0.*I,4.495290180707163*^-30+0.*I,9.606181175528591*^-31+0.*I,2.036877814918636*^-31+0.*I,4.2860012381380716*^-32+0.*I,8.950825370789134*^-33+0.*I,1.855437011168908*^-33+0.*I,3.81811589550205*^-34+0.*I,7.800416682359322*^-35+0.*I,1.5823298752865424*^-35+0.*I,3.1873536066551855*^-36+0.*I,6.376167455856116*^-37+0.*I,1.26685387754053*^-37+0.*I,2.5001764621636494*^-38+0.*I,4.9015229606583644*^-39+0.*I,9.546530247031814*^-40+0.*I,1.8473581545613903*^-40+0.*I,3.5520874287739997*^-41+0.*I,6.787006014602857*^-42+0.*I,1.2887510566664626*^-42+0.*I,2.432144498568354*^-43+0.*I,4.562173155583177*^-44+0.*I,8.506441831927271*^-45+0.*I,1.5766992554086807*^-45+0.*I,2.9053923377105347*^-46+0.*I,5.322862533198856*^-47+0.*I,9.696145293603328*^-48+0.*I,1.756283354794279*^-48+0.*I,3.163437322460449*^-49+0.*I,5.666566897195708*^-50+0.*I,1.0094929962524002*^-50+0.*I,1.7886892528733188*^-51+0.*I,3.1523905820379357*^-52+0.*I,5.526413586509535*^-53+0.*I
-0.47305507802717567+0.*I,0.022934814391039556+0.*I,0.34320925628098764+0.*I,0.2036978016908842+0.*I,-0.12327212368793745+0.*I,-0.3086292959149092+0.*I,-0.2502090883420247+0.*I,-0.04189747403226811+0.*I,0.17405761070328424+0.*I,0.30844441953388413+0.*I,0.34411443805649605+0.*I,0.3083483017611352+0.*I,0.23949236910409805+0.*I,0.16720760729019515+0.*I,0.10718892922644296+0.*I,0.06397602956265384+0.*I,0.03590363793887976+0.*I,0.019085884331158886+0.*I,0.00966553145215379+0.*I,0.004684589494315865+0.*I,0.0021811461051662886+0.*I,0.000978662367106116+0.*I,0.00042430462873996067+0.*I,0.00017816384308927+0.*I,0.00007259871815585434+0.*I,0.000028758823706284758+0.*I,0.000011092366632929469+0.*I,4.171513270805247*^-6+0.*I,1.5315221510592631*^-6+0.*I,5.495468009506684*^-7+0.*I,1.9292311569991177*^-7+0.*I,6.632380040965803*^-8+0.*I,2.234772837568147*^-8+0.*I,7.386174721674131*^-9+0.*I,2.396320653114887*^-9+0.*I,7.63665107301545*^-10+0.*I,2.39202778044126*^-10+0.*I,7.368661539988015*^-11+0.*I,2.2336089319655936*^-11+0.*I,6.665667139244625*^-12+0.*I,1.9593233228527567*^-12+0.*I,5.675316956515878*^-13+0.*I,1.6206147149788613*^-13+0.*I,4.5640328633431546*^-14+0.*I,1.268122469203894*^-14+0.*I,3.4775422549099212*^-15+0.*I,9.415202282743716*^-16+0.*I,2.517518552687733*^-16+0.*I,6.650194356796282*^-17+0.*I,1.7359654105687177*^-17+0.*I,4.479333008694042*^-18+0.*I,1.1427892019594238*^-18+0.*I,2.883428427589044*^-19+0.*I,7.196932777511874*^-20+0.*I,1.7773844721211436*^-20+0.*I,4.344173886705371*^-21+0.*I,1.0510349548928572*^-21+0.*I,2.517675740402589*^-22+0.*I,5.97227976509125*^-23+0.*I,1.4032011998298423*^-23+0.*I,3.2660125020996782*^-24+0.*I,7.531986534452372*^-25+0.*I,1.721345143566777*^-25+0.*I,3.8990915187963205*^-26+0.*I,8.755153817085451*^-27+0.*I,1.9491016822860307*^-27+0.*I,4.302677833349697*^-28+0.*I,9.419718261063807*^-29+0.*I,2.045459433527971*^-29+0.*I,4.406105662275138*^-30+0.*I,9.416411037110524*^-31+0.*I,1.9968066637173976*^-31+0.*I,4.2020259184936725*^-32+0.*I,8.77614815174321*^-33+0.*I,1.8193680985285022*^-33+0.*I,3.744174429842725*^-34+0.*I,7.64991338457855*^-35+0.*I,1.5519104918209504*^-35+0.*I,3.126295476975716*^-36+0.*I,6.254446208110863*^-37+0.*I,1.242751543251084*^-37+0.*I,2.4527674873275076*^-38+0.*I,4.8088807977262894*^-39+0.*I,9.366667839445438*^-40+0.*I,1.812661172614485*^-40+0.*I,3.4855757887658293*^-41+0.*I,6.660301387730699*^-42+0.*I,1.2647622019999795*^-42+0.*I,2.3870024439450215*^-43+0.*I,4.4777348196165177*^-44+0.*I,8.349436082167103*^-45+0.*I,1.547676457421316*^-45+0.*I,2.852053885049588*^-46+0.*I,5.225397718470292*^-47+0.*I,9.519056991725615*^-48+0.*I,1.7242874744986564*^-48+0.*I,3.1059479677209594*^-49+0.*I,5.563837107947234*^-50+0.*I,9.912352658037421*^-51+0.*I,1.7564144275624356*^-51+0.*I
0.4039841328365599+0.*I,-0.25611363275593074+0.*I,-0.276879784296058+0.*I,0.12327212368793745+0.*I,0.3089709174529597+0.*I,0.1257437952399795+0.*I,-0.1643161796143301+0.*I,-0.29521550325596974+0.*I,-0.2078953712246534+0.*I,-0.002321920820624811+0.*I,0.19382328571762544+0.*I,0.307322984694694+0.*I,0.32955092449640655+0.*I,0.2889574451305961+0.*I,0.22127855505699454+0.*I,0.1529356028397627+0.*I,0.09729072451094188+0.*I,0.05771809841286094+0.*I,0.032233011041515026+0.*I,0.017064946551171554+0.*I,0.008612384392425981+0.*I,0.004161866047873749+0.*I,0.0019328149406065824+0.*I,0.0008652966818887768+0.*I,0.00037441195345204974+0.*I,0.0001569370580651047+0.*I,0.0000638481355146837+0.*I,0.000025256384786229602+0.*I,9.728882664465541*^-6+0.*I,3.6544423233333918*^-6+0.*I,1.340241555505448*^-6+0.*I,4.804353861580998*^-7+0.*I,1.6850730772383184*^-7+0.*I,5.7881246185449664*^-8+0.*I,1.9487781747557777*^-8+0.*I,6.436249999552586*^-9+0.*I,2.086718629086429*^-9+0.*I,6.645792420160733*^-10+0.*I,2.0804261316330199*^-10+0.*I,6.405200590758609*^-11+0.*I,1.9405448477635405*^-11+0.*I,5.78822914384173*^-12+0.*I,1.7006140621304462*^-12+0.*I,4.923777007179382*^-13+0.*I,1.4054221095512067*^-13+0.*I,3.956433563733842*^-14+0.*I,1.0988871036601002*^-14+0.*I,3.0123752674885023*^-15+0.*I,8.153020380180252*^-16+0.*I,2.179318378358118*^-16+0.*I,5.755034173030231*^-17+0.*I,1.501848791254358*^-17+0.*I,3.874143266023908*^-18+0.*I,9.881227306669816*^-19+0.*I,2.4925351612611*^-19+0.*I,6.219730069912806*^-20+0.*I,1.535683735641535*^-20+0.*I,3.7525630492123984*^-21+0.*I,9.076997095586876*^-22+0.*I,2.1738656382610863*^-22+0.*I,5.1556607962641957*^-23+0.*I,1.211096270080533*^-23+0.*I,2.818344973087159*^-24+0.*I,6.498398381763187*^-25+0.*I,1.484868501500162*^-25+0.*I,3.36286407178401*^-26+0.*I,7.549844234003624*^-27+0.*I,1.6805033790044737*^-27+0.*I,3.7091692201399515*^-28+0.*I,8.11915421450018*^-29+0.*I,1.7627910660256413*^-29+0.*I,3.7966792670788644*^-30+0.*I,8.112884538276518*^-31+0.*I,1.7201588638165304*^-31+0.*I,3.6193919000373886*^-32+0.*I,7.558346345792842*^-33+0.*I,1.5667183293708007*^-33+0.*I,3.223854328560453*^-34+0.*I,6.586068781910741*^-35+0.*I,1.3359437779998534*^-35+0.*I,2.690943683061697*^-36+0.*I,5.382918143807967*^-37+0.*I,1.0694703690897192*^-37+0.*I,2.1105590825071676*^-38+0.*I,4.137547053281977*^-39+0.*I,8.058290574332098*^-40+0.*I,1.5593167216786164*^-40+0.*I,2.998148401589859*^-41+0.*I,5.728413030398971*^-42+0.*I,1.0877074097303649*^-42+0.*I,2.0526727996149302*^-43+0.*I,3.8502572291455797*^-44+0.*I,7.178833097112043*^-45+0.*I,1.33058622610871*^-45+0.*I,2.4518137667399883*^-46+0.*I,4.491762179857421*^-47+0.*I,8.182004228042251*^-48+0.*I,1.4819874015514523*^-48+0.*I,2.66930839975059*^-49+0.*I,4.781337212085025*^-50+0.*I
-0.3085758260667574+0.*I,0.3762948694689854+0.*I,0.049509030735843874+0.*I,-0.3086292959149092+0.*I,-0.1257437952399795+0.*I,0.21292383952318408+0.*I,0.2632553082841319+0.*I,0.03107338957127904+0.*I,-0.2146243128632185+0.*I,-0.27714735298181686+0.*I,-0.15133203253040045+0.*I,0.052743400133663125+0.*I,0.22438132742887623+0.*I,0.31067008590759404+0.*I,0.3144987458900184+0.*I,0.2664486615278568+0.*I,0.19926579847048997+0.*I,0.13530832745031418+0.*I,0.08489180115742066+0.*I,0.04979896138465743+0.*I,0.027551482188930974+0.*I,0.014471171178122253+0.*I,0.007253658841273971+0.*I,0.0034844853136660474+0.*I,0.0016097823839473554+0.*I,0.0007173371033068596+0.*I,0.000309102333517926+0.*I,0.00012907803580052585+0.*I,0.00005233628745289307+0.*I,0.000020638873808461895+0.*I,7.927800202854435*^-6+0.*I,2.970202855283687*^-6+0.*I,1.086704873118966*^-6+0.*I,3.886915898357071*^-7+0.*I,1.3605044121516978*^-7+0.*I,4.664361329966649*^-8+0.*I,1.5676369499664517*^-8+0.*I,5.168861786664917*^-9+0.*I,1.6732090227877645*^-9+0.*I,5.321064550025445*^-10+0.*I,1.663439371283856*^-10+0.*I,5.1147515756587784*^-11+0.*I,1.5476899169542125*^-11+0.*I,4.611085783218992*^-12+0.*I,1.3532777289253228*^-12+0.*I,3.9140614507948623*^-13+0.*I,1.1161092527717202*^-13+0.*I,3.1390293353630576*^-14+0.*I,8.710749975982376*^-15+0.*I,2.3858358775530455*^-15+0.*I,6.452022155425106*^-16+0.*I,1.7232945706401446*^-16+0.*I,4.54739753632548*^-17+0.*I,1.1858537321999798*^-17+0.*I,3.0569149556347334*^-18+0.*I,7.791721301134063*^-19+0.*I,1.9642194414321859*^-19+0.*I,4.8984324584179925*^-20+0.*I,1.2087439530079203*^-20+0.*I,2.9520041817972962*^-21+0.*I,7.136685831238292*^-22+0.*I,1.7082875443496106*^-22+0.*I,4.049435965111009*^-23+0.*I,9.507764059874417*^-24+0.*I,2.2115187434425744*^-24+0.*I,5.096903352085364*^-25+0.*I,1.1641210995458291*^-25+0.*I,2.6353346182046696*^-26+0.*I,5.914072198151032*^-27+0.*I,1.3158785486336473*^-27+0.*I,2.9032617910032516*^-28+0.*I,6.35270337785832*^-29+0.*I,1.378769711833398*^-29+0.*I,2.968537668443988*^-30+0.*I,6.341122706276266*^-31+0.*I,1.344051421231691*^-31+0.*I,2.827115007891249*^-32+0.*I,5.901998527158192*^-33+0.*I,1.2230139637746193*^-33+0.*I,2.515866962457875*^-34+0.*I,5.13823234375497*^-35+0.*I,1.0419675127569466*^-35+0.*I,2.098226181569723*^-36+0.*I,4.196142398749133*^-37+0.*I,8.334679105249367*^-38+0.*I,1.644402587425527*^-38+0.*I,3.222899867321314*^-39+0.*I,6.275417714051126*^-40+0.*I,1.2140384026869435*^-40+0.*I,2.333737581573614*^-41+0.*I,4.457962087734885*^-42+0.*I,8.462906651568663*^-43+0.*I,1.5967421623390288*^-43+0.*I,2.9944324701170893*^-44+0.*I,5.582007126427662*^-45+0.*I,1.0344113471120028*^-45+0.*I,1.9056948454284335*^-46+0.*I,3.4906001608392335*^-47+0.*I,6.357147716560678*^-48+0.*I,1.1512458928462456*^-48+0.*I
0.21516363354354306+0.*I,-0.38835829560124685+0.*I,0.1827323062366629+0.*I,0.2502090883420247+0.*I,-0.1643161796143301+0.*I,-0.2632553082841319+0.*I,0.029361279221440467+0.*I,0.26268139059302525+0.*I,0.18553361815037087+0.*I,-0.06961082655951217+0.*I,-0.25227495263198796+0.*I,-0.2416814384861294+0.*I,-0.08186609405926218+0.*I,0.11365645287875888+0.*I,0.25526283013911505+0.*I,0.3114769587138271+0.*I,0.29616486279730675+0.*I,0.24106658066092096+0.*I,0.1751675753083846+0.*I,0.11634226664150685+0.*I,0.0717089613781344+0.*I,0.0414536507405133+0.*I,0.022652354681528753+0.*I,0.011772205677333265+0.*I,0.005846502184617587+0.*I,0.0027857699913047705+0.*I,0.0012777255016524348+0.*I,0.0005657015850809+0.*I,0.0002423474002034059+0.*I,0.00010066944165974272+0.*I,0.00004062203133264371+0.*I,0.000015949068030592806+0.*I,6.101652515419905*^-6+0.*I,2.2775221090276186*^-6+0.*I,8.304058571060397*^-7+0.*I,2.9606939257970723*^-7+0.*I,1.0332223943700752*^-7+0.*I,3.532463219746793*^-8+0.*I,1.1841322357609173*^-8+0.*I,3.894835744078343*^-9+0.*I,1.257904722464887*^-9+0.*I,3.991696646043446*^-10+0.*I,1.2453188055903284*^-10+0.*I,3.821741903934634*^-11+0.*I,1.1543266354652732*^-11+0.*I,3.4331841669210208*^-12+0.*I,1.0059305184713539*^-12+0.*I,2.9048988066922676*^-13+0.*I,8.27113287757851*^-14+0.*I,2.3229446779646367*^-14+0.*I,6.437428577564816*^-15+0.*I,1.7609097229703399*^-15+0.*I,4.75616108919778*^-16+0.*I,1.2688414098215914*^-16+0.*I,3.344408747922446*^-17+0.*I,8.71196880409698*^-18+0.*I,2.2434491592868574*^-18+0.*I,5.712573204415068*^-19+0.*I,1.4387012915666017*^-19+0.*I,3.584559725860834*^-20+0.*I,8.837430321144105*^-21+0.*I,2.156431911885455*^-21+0.*I,5.209017243495407*^-22+0.*I,1.2458715224963415*^-22+0.*I,2.951018044815131*^-23+0.*I,6.923602619441235*^-24+0.*I,1.6092798098163898*^-24+0.*I,3.7063360671825705*^-25+0.*I,8.459482131061943*^-26+0.*I,1.9138059306692628*^-26+0.*I,4.2921423738980406*^-27+0.*I,9.544146973627155*^-28+0.*I,2.1045022016345865*^-28+0.*I,4.6022619754943837*^-29+0.*I,9.983008115035862*^-30+0.*I,2.1482074670678537*^-30+0.*I,4.586385099672088*^-31+0.*I,9.716221295184506*^-32+0.*I,2.0427175610212805*^-32+0.*I,4.262390179303956*^-33+0.*I,8.828368779182405*^-34+0.*I,1.8152528425793463*^-34+0.*I,3.705687878266036*^-35+0.*I,7.511383908976408*^-36+0.*I,1.511936701753608*^-36+0.*I,3.0223984092781953*^-37+0.*I,6.000881480163248*^-38+0.*I,1.1834864980754535*^-38+0.*I,2.318649589632806*^-39+0.*I,4.5130288365528635*^-40+0.*I,8.727682178531996*^-41+0.*I,1.6771166790897703*^-41+0.*I,3.202550519721006*^-42+0.*I,6.077584507186351*^-43+0.*I,1.1463083190272448*^-43+0.*I,2.1490158312631004*^-44+0.*I,4.0047651714218976*^-45+0.*I,7.418986068092218*^-46+0.*I,1.3663821645515281*^-46+0.*I,2.5020115802419036*^-47+0.*I
-0.13890006354083573+0.*I,0.3320310367540471+0.*I,-0.3255500831308653+0.*I,-0.04189747403226811+0.*I,0.29521550325596974+0.*I,0.03107338957127904+0.*I,-0.26268139059302525+0.*I,-0.1402141329589009+0.*I,0.16104597408896618+0.*I,0.2553129994440068+0.*I,0.07965662766479034+0.*I,-0.16022461137202842+0.*I,-0.2635861757394798+0.*I,-0.18493622697832768+0.*I,-0.004051822685318237+0.*I,0.17259086306656377+0.*I,0.27971804694184627+0.*I,0.305917750719924+0.*I,0.2734861335679734+0.*I,0.21348475846173426+0.*I,0.15036221006091094+0.*I,0.09744293290730571+0.*I,0.05886611637581526+0.*I,0.03346126790475121+0.*I,0.018023647723339527+0.*I,0.009250481491386676+0.*I,0.004544027561979018+0.*I,0.002144211309018343+0.*I,0.0009749544769843037+0.*I,0.0004282864253748405+0.*I,0.0001821817686143763+0.*I,0.00007518968998897889+0.*I,0.000030161586592257815+0.*I,0.000011777888741222242+0.*I,4.4833412044445135*^-6+0.*I,1.665714725448266*^-6+0.*I,6.047220333798653*^-7+0.*I,2.147408582172078*^-7+0.*I,7.465967169881475*^-8+0.*I,2.5435775251769927*^-8+0.*I,8.498390928320143*^-9+0.*I,2.786636323145562*^-9+0.*I,8.973697606800932*^-10+0.*I,2.839781609713396*^-10+0.*I,8.836432140370909*^-11+0.*I,2.7051211153566818*^-11+0.*I,8.151514223039436*^-12+0.*I,2.419033665886963*^-12+0.*I,7.07286314873841*^-13+0.*I,2.0383770979499902*^-13+0.*I,5.792759063307702*^-14+0.*I,1.6239182409933855*^-14+0.*I,4.4923943124274335*^-15+0.*I,1.2268054228291524*^-15+0.*I,3.308256501192391*^-16+0.*I,8.812170966102102*^-17+0.*I,2.319289796812521*^-17+0.*I,6.0330591125733176*^-18+0.*I,1.5514832866424129*^-18+0.*I,3.94543466538744*^-19+0.*I,9.924011133247273*^-20+0.*I,2.469597049086192*^-20+0.*I,6.081475776296386*^-21+0.*I,1.4822772537072104*^-21+0.*I,3.5766567993482763*^-22+0.*I,8.545523923416799*^-23+0.*I,2.0220720218190348*^-23+0.*I,4.739481138469577*^-24+0.*I,1.100570867975834*^-24+0.*I,2.532399587441867*^-25+0.*I,5.77490413579628*^-26+0.*I,1.3053424118171574*^-26+0.*I,2.925079394113501*^-27+0.*I,6.499030281906776*^-28+0.*I,1.4319213310070617*^-28+0.*I,3.1290277425448285*^-29+0.*I,6.782305417767486*^-30+0.*I,1.4584082525831047*^-30+0.*I,3.1114951513190973*^-31+0.*I,6.587188804744024*^-32+0.*I,1.3839588593596532*^-32+0.*I,2.885944135144676*^-33+0.*I,5.9736868464370215*^-34+0.*I,1.2275339086277409*^-34+0.*I,2.504415810208157*^-35+0.*I,5.073473156817895*^-36+0.*I,1.0206413414822112*^-36+0.*I,2.039160883730642*^-37+0.*I,4.046512934406319*^-38+0.*I,7.976290297402285*^-39+0.*I,1.561888323150632*^-39+0.*I,3.0385433741549016*^-40+0.*I,5.873321888427805*^-41+0.*I,1.1280818343852372*^-41+0.*I,2.1531312074996557*^-42+0.*I,4.084202452275656*^-43+0.*I,7.699878393490835*^-44+0.*I,1.4428875119224413*^-44+0.*I,2.6877228524804755*^-45+0.*I,4.977033341896362*^-46+0.*I
