0.8312708805588878+0.*I,0.5053683515018297+0.*I,0.2172493654248802+0.*I,0.07625412863386505+0.*I,0.023179221228702064+0.*I,0.0063020132485864695+0.*I,0.0015641167257617976+0.*I,0.00035940624048164414+0.*I,0.00007725135284228064+0.*I,0.000015654900526505277+0.*I,3.009648562603115*^-6+0.*I,5.516770491036704*^-7+0.*I,9.681881598233797*^-8+0.*I,1.632501408291954*^-8+0.*I,2.6524977259722824*^-9+0.*I,4.163656222099437*^-10+0.*I,6.328202185333452*^-11+0.*I,9.330853250199114*^-12+0.*I,1.3370590259918627*^-12+0.*I,1.8648300255356044*^-13+0.*I,2.5350686745106947*^-14+0.*I,3.3631447122088697*^-15+0.*I,4.3591286654429313*^-16+0.*I,5.52587737786289*^-17+0.*I,6.8574254688870694*^-18+0.*I,8.337897755851014*^-19+0.*I,9.941121110771324*^-20+0.*I,1.1631050896482394*^-20+0.*I,1.3363044479686788*^-21+0.*I,1.5085923063252103*^-22+0.*I,1.6744675462180845*^-23+0.*I,1.828358525665125*^-24+0.*I,1.964951546181644*^-25+0.*I,2.0795068204010587*^-26+0.*I,2.1681352187083287*^-27+0.*I,2.2280134866734315*^-28+0.*I,2.2575222453900468*^-29+0.*I,2.2562989950080956*^-30+0.*I,2.225206526945619*^-31+0.*I,2.1662246582029669*^-32+0.*I,2.082279257475217*^-33+0.*I,1.9770266249506195*^-34+0.*I,1.8546131994068492*^-35+0.*I,1.7194303649446538*^-36+0.*I,1.575882117365004*^-37+0.*I,1.4281799898648374*^-38+0.*I,1.280175470959833*^-39+0.*I,1.1352357158555892*^-40+0.*I,9.96164133060998*^-42+0.*I,8.651637897793503*^-43+0.*I,7.438387614087454*^-44+0.*I,6.332266599346305*^-45+0.*I,5.338546044086407*^-46+0.*I,4.458107447746602*^-47+0.*I,3.688239588001318*^-48+0.*I,3.0234532226326454*^-49+0.*I,2.4562621376258213*^-50+0.*I,1.97789284515431*^-51+0.*I,1.5788985872882408*^-52+0.*I,1.2496652800786817*^-53+0.*I,9.808069895769562*^-55+0.*I,7.6345616794884495*^-56+0.*I,5.89459181671476*^-57+0.*I,4.514908316678382*^-58+0.*I,3.431029262759071*^-59+0.*I,2.5872191509188487*^-60+0.*I,1.9360952657325417*^-61+0.*I,1.4379864545732516*^-62+0.*I,1.0601463251675549*^-63+0.*I,7.759017660761706*^-65+0.*I,5.63797562431711*^-66+0.*I,4.0677990729506815*^-67+0.*I,2.9144641548691973*^-68+0.*I,2.073780381917302*^-69+0.*I,1.4655896027181404*^-70+0.*I,1.028838522695406*^-71+0.*I,7.174735487563114*^-73+0.*I,4.970796746191561*^-74+0.*I,3.4217177093768996*^-75+0.*I,2.340432419904084*^-76+0.*I,1.590803674132146*^-77+0.*I,1.0745819699573601*^-78+0.*I,7.214364762386882*^-80+0.*I,4.814204383863905*^-81+0.*I,3.1933781873205984*^-82+0.*I,2.105747845949267*^-83+0.*I,1.3804561407360549*^-84+0.*I,8.997636836688867*^-86+0.*I,5.831128305849144*^-87+0.*I,3.7577083318990636*^-88+0.*I,2.4080599044441837*^-89+0.*I,1.5346596120022938*^-90+0.*I,9.727105441864278*^-92+0.*I,6.132077328286583*^-93+0.*I,3.8451135507644703*^-94+0.*I,2.3983515398199786*^-95+0.*I,1.4881362549223462*^-96+0.*I,9.185912489035276*^-98+0.*I,5.6412421134034394*^-99+0.*I,3.446851836315463*^-100+0.*I
-0.5053683515018297+0.*I,0.5240338815580736+0.*I,0.582622751607274+0.*I,0.32992849637058574+0.*I,0.1384165272487865+0.*I,0.04799902645661489+0.*I,0.014485817279337138+0.*I,0.00391976405603989+0.*I,0.0009695896578018194+0.*I,0.00022223671411236395+0.*I,0.00004767543642979846+0.*I,9.646484816166844*^-6+0.*I,1.8522046814858155*^-6+0.*I,3.391604677442473*^-7+0.*I,5.947003241179211*^-8+0.*I,1.0019951431130354*^-8+0.*I,1.6269903953120655*^-9+0.*I,2.5524579927918983*^-10+0.*I,3.8774597082015174*^-11+0.*I,5.714733458170724*^-12+0.*I,8.185654754992655*^-13+0.*I,1.1412682834941672*^-13+0.*I,1.550953519148424*^-14+0.*I,2.0569702800948462*^-15+0.*I,2.6654265026113007*^-16+0.*I,3.3780227639127256*^-17+0.*I,4.191073622648197*^-18+0.*I,5.094847469511536*^-19+0.*I,6.073333449722094*^-20+0.*I,7.104505320130885*^-21+0.*I,8.161101668113855*^-22+0.*I,9.211886285507828*^-23+0.*I,1.0223299123467368*^-23+0.*I,1.1161364332834177*^-24+0.*I,1.1993693179311516*^-25+0.*I,1.2691409599703127*^-26+0.*I,1.323083561020075*^-27+0.*I,1.3594800782831252*^-28+0.*I,1.377348043316717*^-29+0.*I,1.376471540323549*^-30+0.*I,1.3573816216079478*^-31+0.*I,1.3212900110231275*^-32+0.*I,1.2699846321004022*^-33+0.*I,1.2056979847526899*^-34+0.*I,1.1309605521087185*^-35+0.*I,1.0484512892059839*^-36+0.*I,9.608560126980333*^-38+0.*I,8.707424581160757*^-39+0.*I,7.80458228843036*^-40+0.*I,6.920551588196772*^-41+0.*I,6.072410397190692*^-42+0.*I,5.273574473979756*^-43+0.*I,4.533806870652347*^-44+0.*I,3.859417269874112*^-45+0.*I,3.253604010428647*^-46+0.*I,2.716890702515953*^-47+0.*I,2.2476124532941766*^-48+0.*I,1.8424127134719808*^-49+0.*I,1.4967194524883364*^-50+0.*I,1.2051777187335447*^-51+0.*I,9.62023780327372*^-53+0.*I,7.61393341009155*^-54+0.*I,5.9756239040975526*^-55+0.*I,4.651238974077022*^-56+0.*I,3.591067825696644*^-57+0.*I,2.7504553135380585*^-58+0.*I,2.0900963479155566*^-59+0.*I,1.5760200844427107*^-60+0.*I,1.1793488839572214*^-61+0.*I,8.759066074467298*^-63+0.*I,6.457384037695475*^-64+0.*I,4.725912654392166*^-65+0.*I,3.433923583435265*^-66+0.*I,2.477511787009006*^-67+0.*I,1.7750233347960114*^-68+0.*I,1.2629830380888662*^-69+0.*I,8.925587734877055*^-71+0.*I,6.265585046671171*^-72+0.*I,4.3692865993798266*^-73+0.*I,3.027060643594483*^-74+0.*I,2.0836751573302742*^-75+0.*I,1.4251904215739367*^-76+0.*I,9.686894111186298*^-78+0.*I,6.543331303812827*^-79+0.*I,4.3928771641272536*^-80+0.*I,2.9313473930962257*^-81+0.*I,1.9443977801687582*^-82+0.*I,1.282133685860243*^-83+0.*I,8.405081374491868*^-85+0.*I,5.478230579477665*^-86+0.*I,3.55023541377072*^-87+0.*I,2.2878128304278484*^-88+0.*I,1.4660802277397459*^-89+0.*I,9.343201020650476*^-91+0.*I,5.9218933104657263*^-92+0.*I,3.7331724032047123*^-93+0.*I,2.3408479239624786*^-94+0.*I,1.4600596916689695*^-95+0.*I,9.059293674589151*^-97+0.*I,5.592010012060565*^-98+0.*I
0.2172493654248802+0.*I,-0.582622751607274+0.*I,0.2735741472026672+0.*I,0.571733508345723+0.*I,0.4070864141572913+0.*I,0.19822177074469458+0.*I,0.07690954301270683+0.*I,0.02541544188758642+0.*I,0.00742271780479799+0.*I,0.0019612744356071223+0.*I,0.0004764415305547142+0.*I,0.00010766194740700518+0.*I,0.000022832733930808337+0.*I,4.576414518970492*^-6+0.*I,8.717690842050584*^-7+0.*I,1.5855798242662503*^-7+0.*I,2.764128657474906*^-8+0.*I,4.633725482581422*^-9+0.*I,7.49068849865308*^-10+0.*I,1.1705466668505241*^-10+0.*I,1.7719686400463087*^-11+0.*I,2.6033940892189785*^-12+0.*I,3.7184857948971085*^-13+0.*I,5.171113580515615*^-14+0.*I,7.010971861449209*^-15+0.*I,9.278490249340964*^-16+0.*I,1.1999467069857745*^-16+0.*I,1.5179968840205086*^-17+0.*I,1.880209126541568*^-18+0.*I,2.282115402469416*^-19+0.*I,2.716479873574402*^-20+0.*I,3.1734285879850383*^-21+0.*I,3.640806268522086*^-22+0.*I,4.1047429046112*^-23+0.*I,4.550389534681183*^-24+0.*I,4.962763588782719*^-25+0.*I,5.327631934610799*^-26+0.*I,5.6323558086966086*^-27+0.*I,5.86662639820045*^-28+0.*I,6.023032074737803*^-29+0.*I,6.0974163106529204*^-30+0.*I,6.089006643397545*^-31+0.*I,6.000316984415397*^-32+0.*I,5.836845555518162*^-33+0.*I,5.606606734858411*^-34+0.*I,5.319545772902625*^-35+0.*I,4.986890157436459*^-36+0.*I,4.620490582982111*^-37+0.*I,4.2321988512330353*^-38+0.*I,3.833320853530877*^-39+0.*I,3.434171521809337*^-40+0.*I,3.0437467288703825*^-41+0.*I,2.6695158407464925*^-42+0.*I,2.317328946984576*^-43+0.*I,1.9914253425899782*^-44+0.*I,1.694524880527215*^-45+0.*I,1.427981319244417*^-46+0.*I,1.1919764794257473*^-47+0.*I,9.857354649646862*^-49+0.*I,8.0774588689047665*^-50+0.*I,6.559674437165455*^-51+0.*I,5.280218959632159*^-52+0.*I,4.213570506753966*^-53+0.*I,3.333815703141136*^-54+0.*I,2.615700698215374*^-55+0.*I,2.0353998969745061*^-56+0.*I,1.5710313123948875*^-57+0.*I,1.2029556761171073*^-58+0.*I,9.13899907017629*^-60+0.*I,6.889452478873419*^-61+0.*I,5.1541741628950826*^-62+0.*I,3.8271146738659265*^-63+0.*I,2.8207857319607687*^-64+0.*I,2.0639624194086973*^-65+0.*I,1.4993810594809596*^-66+0.*I,1.0815460110137585*^-67+0.*I,7.74718072310372*^-69+0.*I,5.5112468467653024*^-70+0.*I,3.894073778362515*^-71+0.*I,2.733041221583883*^-72+0.*I,1.9055238803450598*^-73+0.*I,1.3199160959573213*^-74+0.*I,9.084029000701399*^-76+0.*I,6.2122163220291085*^-77+0.*I,4.221679107340075*^-78+0.*I,2.851204167361721*^-79+0.*I,1.9138543929119166*^-80+0.*I,1.2769067358339105*^-81+0.*I,8.468580701155872*^-83+0.*I,5.583338613446133*^-84+0.*I,3.659646925943311*^-85+0.*I,2.3849297896791772*^-86+0.*I,1.5453677229235789*^-87+0.*I,9.957169412365931*^-89+0.*I,6.379918681353246*^-90+0.*I,4.0653350237221443*^-91+0.*I,2.5763547982828243*^-92+0.*I,1.6239353877773954*^-93+0.*I,1.0181473459903477*^-94+0.*I,6.349738961896081*^-96+0.*I
-0.07625412863386505+0.*I,0.32992849637058574+0.*I,-0.571733508345723+0.*I,0.07289673484557313+0.*I,0.5172944054888062+0.*I,0.45597082301802705+0.*I,0.25333280806840797+0.*I,0.10856049403891259+0.*I,0.03889788247840382+0.*I,0.012168120639995231+0.*I,0.0034135507297973376+0.*I,0.0008745269272367604+0.*I,0.00020730964710001737+0.*I,0.000045923812799712335+0.*I,9.580195926342975*^-6+0.*I,1.8936813720711103*^-6+0.*I,3.564719344758876*^-7+0.*I,6.417299410682826*^-8+0.*I,1.1087341248617936*^-8+0.*I,1.8440292924774178*^-9+0.*I,2.960142723652858*^-10+0.*I,4.596809697732326*^-11+0.*I,6.919506351975497*^-12+0.*I,1.0114515808108141*^-12+0.*I,1.4380034090378213*^-13+0.*I,1.9913259152198737*^-14+0.*I,2.689395660187155*^-15+0.*I,3.546558708865021*^-16+0.*I,4.5715620884781713*^-17+0.*I,5.765705908894836*^-18+0.*I,7.121334610038878*^-19+0.*I,8.62087430552586*^-20+0.*I,1.0236582735657703*^-20+0.*I,1.1931112604288023*^-21+0.*I,1.3658905907558316*^-22+0.*I,1.5368347084588383*^-23+0.*I,1.7004518460109937*^-24+0.*I,1.8512333806494268*^-25+0.*I,1.9839783727467784*^-26+0.*I,2.0941014972043485*^-27+0.*I,2.177898535238279*^-28+0.*I,2.2327483046777773*^-29+0.*I,2.257236666022761*^-30+0.*I,2.251196125883172*^-31+0.*I,2.2156625766921798*^-32+0.*I,2.1527579432294082*^-33+0.*I,2.065513223784287*^-34+0.*I,1.957650152164411*^-35+0.*I,1.8333412928815373*^-36+0.*I,1.6969679163579812*^-37+0.*I,1.55289280622544*^-38+0.*I,1.4052616969220925*^-39+0.*I,1.2578428636769834*^-40+0.*I,1.1139100163366657*^-41+0.*I,9.76169541179711*^-43+0.*I,8.467296383826726*^-44+0.*I,7.271062356179424*^-45+0.*I,6.182588108137964*^-46+0.*I,5.206484080911444*^-47+0.*I,4.343100734306405*^-48+0.*I,3.589325086354723*^-49+0.*I,2.9393875617769973*^-50+0.*I,2.3856299638804257*^-51+0.*I,1.9191989473774107*^-52+0.*I,1.5306424534543834*^-53+0.*I,1.2103981981269278*^-54+0.*I,9.491728843515136*^-56+0.*I,7.382180801946029*^-57+0.*I,5.695136856754697*^-58+0.*I,4.358728131441222*^-59+0.*I,3.309830658139532*^-60+0.*I,2.4939900785977008*^-61+0.*I,1.86499472145725*^-62+0.*I,1.384216089324995*^-63+0.*I,1.0198154478783836*^-64+0.*I,7.458943230870777*^-66+0.*I,5.4164697493356015*^-67+0.*I,3.9055540543963815*^-68+0.*I,2.7965273940785476*^-69+0.*I,1.98869053609647*^-70+0.*I,1.4046480642367229*^-71+0.*I,9.855063714603582*^-73+0.*I,6.868806905924727*^-74+0.*I,4.756313894973792*^-75+0.*I,3.2723778795217165*^-76+0.*I,2.2371526309448064*^-77+0.*I,1.5198530809921985*^-78+0.*I,1.0261602130560301*^-79+0.*I,6.886035011164146*^-81+0.*I,4.5929942123410877*^-82+0.*I,3.0452752112147833*^-83+0.*I,2.0072053024783273*^-84+0.*I,1.3152901011373224*^-85+0.*I,8.56929385322828*^-87+0.*I,5.551250214595043*^-88+0.*I,3.575911536200577*^-89+0.*I,2.2906578123867626*^-90+0.*I,1.4592773685428775*^-91+0.*I,9.245827057349704*^-93+0.*I,5.82652374520302*^-94+0.*I
0.023179221228702064+0.*I,-0.1384165272487865+0.*I,0.4070864141572913+0.*I,-0.5172944054888062+0.*I,-0.08434696697111613+0.*I,0.4397497591376838+0.*I,0.48144151032134996+0.*I,0.302128309915836+0.*I,0.14170380423183904+0.*I,0.05464803959528964+0.*I,0.018201859658570265+0.*I,0.005394900626589774+0.*I,0.0014517084672760034+0.*I,0.00035977316706313424+0.*I,0.00008300346266006182+0.*I,0.000017976341009867725+0.*I,3.679004784001942*^-6+0.*I,7.153788406415679*^-7+0.*I,1.327612218916963*^-7+0.*I,2.3603764307299707*^-8+0.*I,4.033394407074408*^-9+0.*I,6.642808295461713*^-10+0.*I,1.0570139788418551*^-10+0.*I,1.6284939041496535*^-11+0.*I,2.433828804374665*^-12+0.*I,3.5344775261039156*^-13+0.*I,4.995154394992248*^-14+0.*I,6.879448962401314*^-15+0.*I,9.24434905968298*^-16+0.*I,1.213404555510762*^-16+0.*I,1.5573566353332777*^-17+0.*I,1.9562904943781733*^-18+0.*I,2.4072349912973556*^-19+0.*I,2.9039671405625835*^-20+0.*I,3.436967751570071*^-21+0.*I,3.993643178908799*^-22+0.*I,4.558814924760653*^-23+0.*I,5.115449829646806*^-24+0.*I,5.645576836422416*^-25+0.*I,6.131315383278226*^-26+0.*I,6.555928076228078*^-27+0.*I,6.904807855626731*^-28+0.*I,7.166317429644379*^-29+0.*I,7.332414978362214*^-30+0.*I,7.399022646415092*^-31+0.*I,7.366120105463963*^-32+0.*I,7.237571279591843*^-33+0.*I,7.020715274298081*^-34+0.*I,6.725770368634004*^-35+0.*I,6.365111226638456*^-36+0.*I,5.952483806182876*^-37+0.*I,5.502220209004278*^-38+0.*I,5.028508035603473*^-39+0.*I,4.544757242069876*^-40+0.*I,4.0630937887207763*^-41+0.*I,3.5939952146420936*^-42+0.*I,3.1460701158546206*^-43+0.*I,2.72597242907639*^-44+0.*I,2.3384330890146702*^-45+0.*I,1.9863862851462253*^-46+0.*I,1.6711650905814264*^-47+0.*I,1.3927413004369125*^-48+0.*I,1.1499863615233528*^-49+0.*I,9.409336877929691*^-51+0.*I,7.630268341506093*^-52+0.*I,6.133424113310897*^-53+0.*I,4.887808399224455*^-54+0.*I,3.862217589318731*^-55+0.*I,3.026439422364724*^-56+0.*I,2.352118614900315*^-57+0.*I,1.8133257946617674*^-58+0.*I,1.3868753778332958*^-59+0.*I,1.0524412915575348*^-60+0.*I,7.92518446547665*^-62+0.*I,5.922738850594617*^-63+0.*I,4.3932572272252285*^-64+0.*I,3.234813353558445*^-65+0.*I,2.3645946151675966*^-66+0.*I,1.7161452755686124*^-67+0.*I,1.2367588697965026*^-68+0.*I,8.850996895216378*^-70+0.*I,6.290959523949112*^-71+0.*I,4.441190533908231*^-72+0.*I,3.1144325285993913*^-73+0.*I,2.1696696893347115*^-74+0.*I,1.5016913197684925*^-75+0.*I,1.0327050527929909*^-76+0.*I,7.05693036224187*^-78+0.*I,4.7921863256545324*^-79+0.*I,3.234174741153663*^-80+0.*I,2.169391624249397*^-81+0.*I,1.4464023327895608*^-82+0.*I,9.586237152497781*^-84+0.*I,6.316050824697186*^-85+0.*I,4.137245000453608*^-86+0.*I,2.6944748926209048*^-87+0.*I,1.744868737027036*^-88+0.*I,1.1235823393615674*^-89+0.*I,7.19494961232507*^-91+0.*I,4.5820298057465746*^-92+0.*I
-0.0063020132485864695+0.*I,0.04799902645661489+0.*I,-0.19822177074469458+0.*I,0.45597082301802705+0.*I,-0.4397497591376838+0.*I,-0.20390701520590188+0.*I,0.3508264401440661+0.*I,0.4875060251349174+0.*I,0.3436387269182137+0.*I,0.1752577845338456+0.*I,0.07233524057035945+0.*I,0.02553094438850212+0.*I,0.007963050697056372+0.*I,0.0022429937160525952+0.*I,0.0005794485067709334+0.*I,0.00013887877081238334+0.*I,0.00003115680117382841+0.*I,6.589250996121976*^-6+0.*I,1.321240527986138*^-6+0.*I,2.5238182647482623*^-7+0.*I,4.611092123770064*^-8+0.*I,8.085392774922875*^-9+0.*I,1.3646689149215525*^-9+0.*I,2.2227666010607794*^-10+0.*I,3.5016799576144996*^-11+0.*I,5.346110566911012*^-12+0.*I,7.92403957014127*^-13+0.*I,1.1420650029241031*^-13+0.*I,1.6028410350153588*^-14+0.*I,2.1933437835300302*^-15+0.*I,2.929880287402405*^-16+0.*I,3.8245987305351573*^-17+0.*I,4.883618593036467*^-18+0.*I,6.105345024744678*^-19+0.*I,7.479174857031875*^-20+0.*I,8.984781961493041*^-21+0.*I,1.0592123174788928*^-21+0.*I,1.226223747281448*^-22+0.*I,1.3948828890581785*^-23+0.*I,1.5600538591079973*^-24+0.*I,1.7163734850422888*^-25+0.*I,1.8585591716260826*^-26+0.*I,1.98171951207678*^-27+0.*I,2.0816412892071327*^-28+0.*I,2.1550291833097695*^-29+0.*I,2.1996796385523466*^-30+0.*I,2.214577196385187*^-31+0.*I,2.1999092736334847*^-32+0.*I,2.1570029072264344*^-33+0.*I,2.088193572028531*^-34+0.*I,1.9966411710553116*^-35+0.*I,1.8861113285017953*^-36+0.*I,1.760741091815534*^-37+0.*I,1.6248072262315895*^-38+0.*I,1.4825128148753132*^-39+0.*I,1.3378043321065808*^-40+0.*I,1.1942272540039578*^-41+0.*I,1.0548240997911377*^-42+0.*I,9.220749754765537*^-44+0.*I,7.978775183966417*^-45+0.*I,6.8356079663426154*^-46+0.*I,5.799262587744144*^-47+0.*I,4.8730821421941256*^-48+0.*I,4.0564643443555215*^-49+0.*I,3.34564137425475*^-50+0.*I,2.7344566983485635*^-51+0.*I,2.2150945709183286*^-52+0.*I,1.7787309778877676*^-53+0.*I,1.416087126417687*^-54+0.*I,1.1178773593884705*^-55+0.*I,8.751520923899398*^-57+0.*I,6.795428520757197*^-58+0.*I,5.234208044378438*^-59+0.*I,3.9998253778083854*^-60+0.*I,3.032776477650455*^-61+0.*I,2.2819224171926353*^-62+0.*I,1.7040121123519653*^-63+0.*I,1.2630035188002269*^-64+0.*I,9.292741507871354*^-66+0.*I,6.787917303278645*^-67+0.*I,4.922971210957641*^-68+0.*I,3.5453535435651737*^-69+0.*I,2.5355696363091484*^-70+0.*I,1.8010110109723903*^-71+0.*I,1.2706385298253972*^-72+0.*I,8.90494901644654*^-74+0.*I,6.19986940412853*^-75+0.*I,4.28856779034812*^-76+0.*I,2.9475193094500795*^-77+0.*I,2.013032486435998*^-78+0.*I,1.3662459490631337*^-79+0.*I,9.21561589239528*^-81+0.*I,6.178311543675698*^-82+0.*I,4.117153053473431*^-83+0.*I,2.7273259538722435*^-84+0.*I,1.7960574936784*^-85+0.*I,1.175915759268729*^-86+0.*I,7.654801389534675*^-88+0.*I,4.954749289976273*^-89+0.*I,3.1890927510630627*^-90+0.*I
0.0015641167257617976+0.*I,-0.014485817279337138+0.*I,0.07690954301270683+0.*I,-0.25333280806840797+0.*I,0.48144151032134996+0.*I,-0.3508264401440661+0.*I,-0.290979745970453+0.*I,0.257940192809137+0.*I,0.47763468034392914+0.*I,0.3773719810632727+0.*I,0.20830371335036482+0.*I,0.09160577238785857+0.*I,0.03412983291768474+0.*I,0.011164597504581498+0.*I,0.0032824143265845337+0.*I,0.0008817197699485217+0.*I,0.0002190551774165511+0.*I,0.00005080930404325183+0.*I,0.000011084994617316823+0.*I,2.288525302401655*^-6+0.*I,4.493396485815415*^-7+0.*I,8.42588951635812*^-8+0.*I,1.514364691777229*^-8+0.*I,2.6167040984280544*^-9+0.*I,4.3586238927639866*^-10+0.*I,7.015087462556626*^-11+0.*I,1.093214733642752*^-11+0.*I,1.6525973595354022*^-12+0.*I,2.427360959770399*^-13+0.*I,3.469383595712969*^-14+0.*I,4.831748166645464*^-15+0.*I,6.564782685176215*^-16+0.*I,8.711324342283491*^-17+0.*I,1.1301570305538104*^-17+0.*I,1.4348000154063542*^-18+0.*I,1.784092727086512*^-19+0.*I,2.1745241979560717*^-20+0.*I,2.599883976885533*^-21+0.*I,3.0513087151472564*^-22+0.*I,3.5175480619902175*^-23+0.*I,3.9854425238743114*^-24+0.*I,4.440582864818112*^-25+0.*I,4.8681004377231545*^-26+0.*I,5.253523197977002*^-27+0.*I,5.583624904210447*^-28+0.*I,5.847195929856018*^-29+0.*I,6.03567282918118*^-30+0.*I,6.143578939322703*^-31+0.*I,6.168747719855864*^-32+0.*I,6.112321704925936*^-33+0.*I,5.978540331952621*^-34+0.*I,5.7743473124855*^-35+0.*I,5.508861013312726*^-36+0.*I,5.1927586390558395*^-37+0.*I,4.83762672129879*^-38+0.*I,4.4553270574059765*^-39+0.*I,4.0574198383049946*^-40+0.*I,3.654675588600077*^-41+0.*I,3.2566961320739267*^-42+0.*I,2.871653413105947*^-43+0.*I,2.506144739005775*^-44+0.*I,2.16515463396624*^-45+0.*I,1.852107444584232*^-46+0.*I,1.5689912203176082*^-47+0.*I,1.316532053319164*^-48+0.*I,1.0943986514418684*^-49+0.*I,9.014189736736106*^-51+0.*I,7.357937784493336*^-52+0.*I,5.952954447972418*^-53+0.*I,4.7744401341375377*^-54+0.*I,3.7965574096934334*^-55+0.*I,2.9936234866808823*^-56+0.*I,2.341014543894858*^-57+0.*I,1.815803688092694*^-58+0.*I,1.3971653639505235*^-59+0.*I,1.0665848307102242*^-60+0.*I,8.079128985519484*^-62+0.*I,6.073045118441505*^-63+0.*I,4.530759997214661*^-64+0.*I,3.355107906527801*^-65+0.*I,2.466378471390233*^-66+0.*I,1.800015796989962*^-67+0.*I,1.3043693191205532*^-68+0.*I,9.38589229148456*^-70+0.*I,6.707229770784474*^-71+0.*I,4.760408207270935*^-72+0.*I,3.355971632695858*^-73+0.*I,2.3501960004991583*^-74+0.*I,1.6350808803863677*^-75+0.*I,1.1302133432716634*^-76+0.*I,7.762532002292437*^-78+0.*I,5.2978910018026*^-79+0.*I,3.593298330089043*^-80+0.*I,2.4221851939488707*^-81+0.*I,1.6228470889662718*^-82+0.*I,1.0807758859593249*^-83+0.*I,7.15504454722226*^-85+0.*I,4.709099119477568*^-86+0.*I,3.0813538000296506*^-87+0.*I,2.004713565056521*^-88+0.*I
-0.00035940624048164414+0.*I,0.00391976405603989+0.*I,-0.02541544188758642+0.*I,0.10856049403891259+0.*I,-0.302128309915836+0.*I,0.4875060251349174+0.*I,-0.257940192809137+0.*I,-0.35024982053697246+0.*I,0.16599769966524935+0.*I,0.4548734426774647+0.*I,0.4031812948580834+0.*I,0.24007314445362404+0.*I,0.11209768094054164+0.*I,0.04394569603370142+0.*I,0.0150348847020483+0.*I,0.00460235902982279+0.*I,0.0012827000040254413+0.*I,0.00032969776268335717+0.*I,0.00007892901133335757+0.*I,0.000017736765291247478+0.*I,3.765063523045189*^-6+0.*I,7.589179037639995*^-7+0.*I,1.4589531475361058*^-7+0.*I,2.684891904408866*^-8+0.*I,4.745041064046185*^-9+0.*I,8.075830664242476*^-10+0.*I,1.326861352140634*^-10+0.*I,2.1090573629079395*^-11+0.*I,3.2494182758889186*^-12+0.*I,4.860932600006509*^-13+0.*I,7.07128140431647*^-14+0.*I,1.0017166531845038*^-14+0.*I,1.383592502697168*^-15+0.*I,1.8654691023090347*^-16+0.*I,2.4577756286254405*^-17+0.*I,3.1673150867467733*^-18+0.*I,3.9959753008527073*^-19+0.*I,4.9396385749113086*^-20+0.*I,5.9874326941412335*^-21+0.*I,7.121443569496627*^-22+0.*I,8.316969766863565*^-23+0.*I,9.54334587906565*^-24+0.*I,1.0765301878403091*^-24+0.*I,1.1944767080959948*^-25+0.*I,1.304297792366633*^-26+0.*I,1.402271485759595*^-27+0.*I,1.485047948272548*^-28+0.*I,1.5498429954327584*^-29+0.*I,1.594591915047079*^-30+0.*I,1.6180522071853163*^-31+0.*I,1.6198490661003553*^-32+0.*I,1.6004629081041372*^-33+0.*I,1.5611634056271373*^-34+0.*I,1.5038987735029996*^-35+0.*I,1.4311520894842215*^-36+0.*I,1.3457780292665259*^-37+0.*I,1.250833559801381*^-38+0.*I,1.1494150302929352*^-39+0.*I,1.044512014060335*^-40+0.*I,9.388855382712021*^-42+0.*I,8.349753571512314*^-43+0.*I,7.348380100008293*^-44+0.*I,6.401148253372994*^-45+0.*I,5.520269702478121*^-46+0.*I,4.713931949892361*^-47+0.*I,3.986651014277963*^-48+0.*I,3.3397451878163147*^-49+0.*I,2.7718780398771513*^-50+0.*I,2.2796247409027015*^-51+0.*I,1.8580239486512296*^-52+0.*I,1.5010867230470401*^-53+0.*I,1.2022431921289966*^-54+0.*I,9.54716201450194*^-56+0.*I,7.518184256322616*^-57+0.*I,5.8717513169534305*^-58+0.*I,4.54878894562528*^-59+0.*I,3.4958516888688147*^-60+0.*I,2.6655891688461936*^-61+0.*I,2.0168273546612174*^-62+0.*I,1.514363911788677*^-63+0.*I,1.1285661892807745*^-64+0.*I,8.348469786940917*^-66+0.*I,6.130786945905951*^-67+0.*I,4.469924583163206*^-68+0.*I,3.235956442022769*^-69+0.*I,2.326303132681901*^-70+0.*I,1.6608584578733731*^-71+0.*I,1.1777199164362682*^-72+0.*I,8.29533313724727*^-74+0.*I,5.804253471800403*^-75+0.*I,4.034753047891344*^-76+0.*I,2.7866471037012822*^-77+0.*I,1.9123918323428728*^-78+0.*I,1.3041761745487392*^-79+0.*I,8.838811194194524*^-81+0.*I,5.953640221153477*^-82+0.*I,3.98597513284947*^-83+0.*I,2.652657788042121*^-84+0.*I,1.7549031468467158*^-85+0.*I,1.1541979469015142*^-86+0.*I
