0.5923848471883889+0.*I,0.-0.6062032355106777*I,-0.43864942173280735+0.*I,0.+0.259161952249264*I,0.13260367371011225+0.*I,0.-0.06068548999619682*I,-0.02535266084738393+0.*I,0.+0.009805931061675615*I,0.0035477920091701834+0.*I,0.-0.0012101834390743258*I,-0.0003916205873754136+0.*I,0.+0.00012083242204796047*I,0.00003569498196219133+0.*I,0.-0.000010130941315451951*I,-2.7707675377726585*^-6+0.*I,0.+7.320972411849979*^-7*I,1.8729366492963762*^-7+0.*I,0.-4.648501080371098*^-8*I,-1.121220404524002*^-8+0.*I,0.+2.6322582842720818*^-9*I,6.023207325568138*^-10+0.*I,0.-1.3450315573700941*^-10*I,-2.934508977812873*^-11+0.*I,0.+6.261607391976015*^-12*I,1.3079601777804652*^-12+0.*I,0.-2.676941165706377*^-13*I,-5.3723767543273436*^-14+0.*I,0.+1.0580322074136384*^-14*I,2.0461345160938365*^-15+0.*I,0.-3.8882080184360524*^-16*I,-7.264457263620679*^-17+0.*I,0.+1.3351702141396544*^-17*I,2.4153271050007022*^-18+0.*I,0.-4.302622996833112*^-19*I,-7.551063885086157*^-20+0.*I,0.+1.3061360952387752*^-20*I,2.2276732507846292*^-21+0.*I,0.-3.7477010203028944*^-22*I,-6.221390298619054*^-23+0.*I,0.+1.0194582696053403*^-23*I,1.6495054941957625*^-24+0.*I,0.-2.6361865934866657*^-25*I,-4.1626108400049556*^-26+0.*I,0.+6.495998142533978*^-27*I,1.0021526121007841*^-27+0.*I,0.-1.5287691664122903*^-28*I,-2.3066266639446172*^-29+0.*I,0.+3.443044914103389*^-30*I,5.085531847369392*^-31+0.*I,0.-7.434515090750711*^-32*I,-1.0759248893399286*^-32+0.*I,0.+1.541740123874032*^-33*I,2.1878815816729366*^-34+0.*I,0.-3.075389919109329*^-35*I,-4.282699625974722*^-36+0.*I,0.+5.909497860660229*^-37*I,8.081107335939595*^-38+0.*I,0.-1.0953369954731748*^-38*I,-1.471797526119185*^-39+0.*I,0.+1.960813876738733*^-40*I,2.5904490544010717*^-41+0.*I,0.-3.3940985409479*^-42*I,-4.411059452731506*^-43+0.*I,0.+5.687048677430492*^-44*I,7.274636001257939*^-45+0.*I,0.-9.233554102444211*^-46*I,-1.1630844232479145*^-46+0.*I,0.+1.4540794845105164*^-47*I,1.804463076002037*^-48+0.*I,0.-2.2229913014593496*^-49*I,-2.718961463642316*^-50+0.*I,0.+3.3020845327006426*^-51*I,3.9823208508660565*^-52+0.*I,0.-4.769678721801545*^-53*I,-5.673977061810939*^-54+0.*I,0.+6.704574995437566*^-55*I,7.87007309314718*^-56+0.*I,0.-9.177992791947999*^-57*I,-1.0634442317329233*^-57+0.*I,0.+1.2243779035974352*^-58*I,1.4008279510935304*^-59+0.*I,0.-1.592782950657794*^-60*I,-1.799964671304005*^-61+0.*I,0.+2.0218048960065226*^-62*I,2.2574280121742146*^-63+0.*I,0.-2.50564047586657*^-64*I,-2.764928081429511*^-65+0.*I,0.+3.033461742225459*^-66*I,3.309112216600283*^-67+0.*I,0.-3.58947390654877*^-68*I,-3.871897527443155*^-69+0.*I,0.+4.1535311101369023*^-70*I,4.431368467207664*^-71+0.*I,0.-4.702303948612374*^-72*I,-4.9631920434427986*^-73+0.*I,0.+5.210910167020669*^-74*I,5.442422817173376*^-75+0.*I,0.-5.654845198125608*^-76*I,-5.84550439956635*^-77+0.*I,0.+6.011996282978257*^-78*I
0.-0.6062032355106777*I,-0.027959114153262913+0.*I,0.-0.40841916852918697*I,-0.4945557377317054+0.*I,0.+0.3826270236191487*I,0.23440974578408516+0.*I,0.-0.12270443031881795*I,-0.05704216452424726+0.*I,0.+0.024104811081011552*I,0.009404962992791248+0.*I,0.-0.003426180247647527*I,-0.0011752075038352994+0.*I,0.+0.0003820481599957679*I,0.00011833282491670277+0.*I,0.-0.0000350711109850202*I,-9.981961870287083*^-6+0.*I,0.+2.7367263551883123*^-6*I,7.246622104393184*^-7+0.*I,0.-1.85745450322565*^-7*I,-4.6179204163050135*^-8+0.*I,0.+1.115544602356336*^-8*I,2.622539678014075*^-9+0.*I,0.-6.008461072978107*^-10*I,-1.3432643653350694*^-10+0.*I,0.+2.933701557710802*^-11*I,6.265862349855457*^-12+0.*I,0.-1.3100005578891218*^-12*I,-2.683297587197677*^-13+0.*I,0.+5.389193789989399*^-14*I,1.0620880875600064*^-14+0.*I,0.-2.055320108603897*^-15*I,-3.9080470927905124*^-16+0.*I,0.+7.305696426154091*^-17*I,1.3434698963869515*^-17+0.*I,0.-2.431566718148723*^-18*I,-4.333609244098082*^-19+0.*I,0.+7.608852818022068*^-20*I,1.3166895124872937*^-20+0.*I,0.-2.246572916318272*^-21*I,-3.780933108720707*^-22+0.*I,0.+6.278821920182234*^-23*I,1.0292220594839032*^-23+0.*I,0.-1.6658470660269793*^-24*I,-2.6631311844523136*^-25+0.*I,0.+4.20640474218603*^-26*I,6.566201061631523*^-27+0.*I,0.-1.0132573687587848*^-27*I,-1.5461099718353465*^-28+0.*I,0.+2.3333698839522485*^-29*I,3.4837929146285794*^-30+0.*I,0.-5.146893768003012*^-31*I,-7.525870207161682*^-32+0.*I,0.+1.0893754374500903*^-32*I,1.5613305475154604*^-33+0.*I,0.-2.216114809481377*^-34*I,-3.115661578770209*^-35+0.*I,0.+4.3395671348263676*^-36*I,5.989013483832694*^-37+0.*I,0.-8.191225060265578*^-38*I,-1.1104435988536155*^-38+0.*I,0.+1.4923311408948558*^-39*I,1.988472671895337*^-40+0.*I,0.-2.6273763141763897*^-41*I,-3.4429728110644*^-42+0.*I,0.+4.475195648837605*^-43*I,5.770509621496479*^-44+0.*I,0.-7.382353278563372*^-45*I,-9.371456470556105*^-46+0.*I,0.+1.180599107944342*^-46*I,1.4761511409841426*^-47+0.*I,0.-1.832064102427801*^-48*I,-2.2572465390724094*^-49+0.*I,0.+2.7611594852855673*^-50*I,3.353687030242093*^-51+0.*I,0.-4.044969455746684*^-52*I,-4.845198569435837*^-53+0.*I,0.+5.764376413003281*^-54*I,6.812040260360526*^-55+0.*I,0.-7.996958668662291*^-56*I,-9.3268052226779*^-57+0.*I,0.+1.080781842481071*^-57*I,1.2444457826505199*^-58+0.*I,0.-1.4239067867514116*^-59*I,-1.619156188788834*^-60+0.*I,0.+1.8299139315151613*^-61*I,2.055604903543197*^-62+0.*I,0.-2.2953411384931136*^-63*I,-2.5479110028186824*^-64+0.*I,0.+2.8117763234027947*^-65*I,3.0850781763660106*^-66+0.*I,0.-3.365651782428328*^-67*I,-3.651050642124364*^-68+0.*I,0.+3.9385797091584504*^-69*I,4.225337056907854*^-70+0.*I,0.-4.5082631572803206*^-71*I,-4.784196578656628*^-72+0.*I,0.+5.0499346356251557*^-73*I,5.302297301153645*^-74+0.*I,0.-5.538192532881718*^-75*I,-5.754681077475639*^-76+0.*I
-0.43864942173280735+0.*I,0.-0.40841916852918697*I,-0.3234917368866273+0.*I,0.-0.14234812976248704*I,-0.42253803733089745+0.*I,0.+0.43536725835372786*I,0.31722050976878546+0.*I,0.-0.1882831872336825*I,-0.09664205750938465+0.*I,0.+0.04432858310315382*I,0.018550948252210573+0.*I,0.-0.007184723290639345*I,-0.0026022081984117735+0.*I,0.+0.0008884097309101705*I,0.0002877017267578303+0.*I,0.-0.00008882323288402149*I,-0.000026252953088105283+0.*I,0.+7.454493378624321*^-6*I,2.0395809904360697*^-6+0.*I,0.-5.390905974112137*^-7*I,-1.3795937095136024*^-7+0.*I,0.+3.4250103525759685*^-8*I,8.263207112755055*^-9+0.*I,0.-1.9403695063890296*^-9*I,-4.4409212447483096*^-10+0.*I,0.+9.918802741449767*^-11*I,2.164396994024254*^-11+0.*I,0.-4.619085644339513*^-12*I,-9.650017499301501*^-13+0.*I,0.+1.975291029143537*^-13*I,3.9647262544147267*^-14+0.*I,0.-7.809016581459344*^-15*I,-1.5103547261223299*^-15+0.*I,0.+2.870374266685704*^-16*I,5.3633198148615925*^-17+0.*I,0.-9.858392866048912*^-18*I,-1.78353693565998*^-18+0.*I,0.+3.177415524174035*^-19*I,5.576754226881513*^-20+0.*I,0.-9.647008588758739*^-21*I,-1.6454510557098971*^-21+0.*I,0.+2.768382897705334*^-22*I,4.595947091815412*^-23+0.*I,0.-7.531510574475266*^-24*I,-1.2186816503169735*^-24+0.*I,0.+1.947759848617402*^-25*I,3.075719973655752*^-26+0.*I,0.-4.800070625380114*^-27*I,-7.405518096913401*^-28+0.*I,0.+1.129750398334898*^-28*I,1.704653469438258*^-29+0.*I,0.-2.5445966601231245*^-30*I,-3.758628560985971*^-31+0.*I,0.+5.494925220034849*^-32*I,7.952553161479656*^-33+0.*I,0.-1.1395954441007116*^-33*I,-1.617251979142981*^-34+0.*I,0.+2.2733583172195724*^-35*I,3.165910656959186*^-36+0.*I,0.-4.368622151059547*^-37*I,-5.974164810716591*^-38+0.*I,0.+8.09778197218354*^-39*I,1.0881229999326846*^-39+0.*I,0.-1.4496979046109836*^-40*I,-1.9152569658567027*^-41+0.*I,0.+2.509498570642123*^-42*I,3.2614866013740553*^-43+0.*I,0.-4.205033898979996*^-44*I,-5.379022886881033*^-45+0.*I,0.+6.827635154081075*^-46*I,8.600459533681059*^-47+0.*I,0.-1.0752447055178005*^-47*I,-1.3343681387675653*^-48+0.*I,0.+1.6438935286318049*^-49*I,2.0106987308621176*^-50+0.*I,0.-2.4419678802964103*^-51*I,-2.9450698908175847*^-52+0.*I,0.+3.527409494115919*^-53*I,4.196251685843214*^-54+0.*I,0.-4.958521709282634*^-55*I,-5.820584049570757*^-56+0.*I,0.+6.788005275259576*^-57*I,7.865306879333583*^-58+0.*I,0.-9.055715464126758*^-59*I,-1.036091860810476*^-59+0.*I,0.+1.1780835474939537*^-60*I,1.3313411612493025*^-61+0.*I,0.-1.4954447390194342*^-62*I,-1.669746910362056*^-63+0.*I,0.+1.8533650921269223*^-64*I,2.0451794569549476*^-65+0.*I,0.-2.2438371980472017*^-66*I,-2.4477634118116245*^-67+0.*I,0.+2.655178693125191*^-68*I,2.8641232944786996*^-69+0.*I,0.-3.072487450896476*^-70*I,-3.2780472286744238*^-71+0.*I,0.+3.4785050291778064*^-72*I,3.671533680159732*^-73+0.*I,0.-3.854822886102364*^-74*I
0.+0.259161952249264*I,-0.4945557377317054+0.*I,0.-0.14234812976248704*I,-0.4075935671422001+0.*I,0.+0.08527359506637935*I,-0.28827146936483083+0.*I,0.+0.4282827100017345*I,0.3733212459116114+0.*I,0.-0.25036729491430637*I,-0.14119883114545725+0.*I,0.+0.06997231647027242*I,0.0312774979744415+0.*I,0.-0.01283201526723438*I,-0.004892039913921258+0.*I,0.+0.0017492050221556796*I,0.0005908422578828575+0.*I,0.-0.00018961775373064558*I,-0.00005809028000703468+0.*I,0.+0.000017054684008341432*I,4.8143285299164586*^-6+0.*I,0.-1.3104170644766723*^-6*I,-3.447706106054909*^-7+0.*I,0.+8.786766771273262*^-8*I,2.1733379327755437*^-8+0.*I,0.-5.225816145173703*^-9*I,-1.2233814710011658*^-9+0.*I,0.+2.792140003527154*^-10*I,6.220287110807*^-11+0.*I,0.-1.3541399381848369*^-11*I,-2.883608629788709*^-12+0.*I,0.+6.012175549877483*^-13*I,1.228344106978532*^-13+0.*I,0.-2.4611796673161463*^-14*I,-4.8396930628035326*^-15+0.*I,0.+9.34624513179696*^-16*I,1.7736773148355036*^-16+0.*I,0.-3.3096729013328286*^-17*I,-6.075848457120862*^-18+0.*I,0.+1.0979020080108772*^-18*I,1.9537310731586303*^-19+0.*I,0.-3.425373275667155*^-20*I,-5.9194173033595605*^-21+0.*I,0.+1.008680351456962*^-21*I,1.6954999700349268*^-22+0.*I,0.-2.8123470550713575*^-23*I,-4.604856587862173*^-24+0.*I,0.+7.445280083778267*^-25*I,1.1890453588222063*^-25+0.*I,0.-1.8762751199226502*^-26*I,-2.9261568252493964*^-27+0.*I,0.+4.511472700832105*^-28*I,6.878126971261649*^-29+0.*I,0.-1.0371934177231862*^-29*I,-1.5473517558645625*^-30+0.*I,0.+2.2843142195344264*^-31*I,3.337750487334447*^-32+0.*I,0.-4.828064899591919*^-33*I,-6.915123853197344*^-34+0.*I,0.+9.808837572781886*^-35*I,1.3781794566366588*^-35+0.*I,0.-1.9184107814737506*^-36*I,-2.6460569701367474*^-37+0.*I,0.+3.6170124692575476*^-38*I,4.900755258158025*^-39+0.*I,0.-6.582710984279377*^-40*I,-8.766770325395507*^-41+0.*I,0.+1.1577897162117967*^-41*I,1.5164743394672144*^-42+0.*I,0.-1.970216342510929*^-43*I,-2.5393498584810257*^-44+0.*I,0.+3.247248051377144*^-45*I,4.120458430684159*^-46+0.*I,0.-5.188764889426061*^-47*I,-6.485157543237197*^-48+0.*I,0.+8.045691619141896*^-49*I,9.909217808536595*^-50+0.*I,0.-1.2116968779352364*^-50*I,-1.4711990008856845*^-51+0.*I,0.+1.7738407760931784*^-52*I,2.1240532828073744*^-53+0.*I,0.-2.5261805448706027*^-54*I,-2.9843594374408937*^-55+0.*I,0.+3.5023871102688367*^-56*I,4.08357884452799*^-57+0.*I,0.-4.730620045415307*^-58*I,-5.445416783117183*^-59+0.*I,0.+6.228949884936107*^-60*I,7.081138008299457*^-61+0.*I,0.-8.000715349826266*^-62*I,-8.985129639282575*^-63+0.*I,0.+1.0030465809029863*^-63*I,1.1131400211623186*^-64+0.*I,0.-1.2281189486355623*^-65*I,-1.3471697169608524*^-66+0.*I,0.+1.4693459937541141*^-67*I,1.5935794009050353*^-68+0.*I,0.-1.7186940778651856*^-69*I,-1.8434249257152903*^-70+0.*I,0.+1.9664391441107218*^-71*I,2.0863605378917922*^-72+0.*I
0.13260367371011225+0.*I,0.+0.3826270236191487*I,-0.42253803733089745+0.*I,0.+0.08527359506637935*I,-0.3639621934851801+0.*I,0.+0.24283672449711216*I,-0.13392243582485594+0.*I,0.+0.3755499699540874*I,0.39985219924916005+0.*I,0.-0.30330467485047263*I,-0.18745268455612632+0.*I,0.+0.1000324102044554*I,0.047608543655496285+0.*I,0.-0.020630166956647263*I,-0.0082571645317352+0.*I,0.+0.0030850086286181933*I,0.00108466405991902+0.*I,0.-0.0003611843460602597*I,-0.00011450183592133726+0.*I,0.+0.00003470650657044364*I,0.000010094673468595909+0.*I,0.-2.8261362079892753*^-6*I,-7.636000871862703*^-7+0.*I,0.+1.99579091588332*^-7*I,5.0561831123265994*^-8+0.*I,0.-1.2438580896293071*^-8*I,-2.976159424704641*^-9+0.*I,0.+6.935923225352646*^-10*I,1.576446899609506*^-10+0.*I,0.-3.498589683217781*^-11*I,-7.589466477106577*^-12+0.*I,0.+1.6108689719233021*^-12*I,3.348352246369233*^-13+0.*I,0.-6.821571033170142*^-14*I,-1.3631795604392918*^-14+0.*I,0.+2.673904025228349*^-15*I,5.151688110781493*^-16+0.*I,0.-9.755098255905013*^-17*I,-1.8165266430743912*^-17+0.*I,0.+3.3282326618673453*^-18*I,6.002976328742499*^-19+0.*I,0.-1.066367043073919*^-19*I,-1.8664999542657717*^-20+0.*I,0.+3.2204271775422403*^-21*I,5.479439739991191*^-22+0.*I,0.-9.197285150560241*^-23*I,-1.5234880754031105*^-23+0.*I,0.+2.491274339249308*^-24*I,4.0229718258844945*^-25+0.*I,0.-6.41724219818335*^-26*I,-1.0114691144399219*^-26+0.*I,0.+1.575725114864176*^-27*I,2.426874561120423*^-28+0.*I,0.-3.6962687098134516*^-29*I,-5.568453394192048*^-30+0.*I,0.+8.299683368573592*^-31*I,1.2241684378170796*^-31+0.*I,0.-1.7871723770944045*^-32*I,-2.5830124859342163*^-33+0.*I,0.+3.6966391583694464*^-34*I,5.239508034164199*^-35+0.*I,0.-7.356244553716208*^-36*I,-1.0232467435832028*^-36+0.*I,0.+1.4103819536773571*^-37*I,1.9266207834586738*^-38+0.*I,0.-2.6087192808088365*^-39*I,-3.5018390834675*^-40+0.*I,0.+4.660866196745109*^-41*I,6.151775129975883*^-42+0.*I,0.-8.052993816356034*^-43*I,-1.0456712816965283*^-43+0.*I,0.+1.347007045772441*^-44*I,1.7216134502974082*^-45+0.*I,0.-2.183459157845221*^-46*I,-2.748204874158265*^-47+0.*I,0.+3.433184830404545*^-48*I,4.257329814838115*^-49+0.*I,0.-5.241022614582432*^-50*I,-6.405877949210502*^-51+0.*I,0.+7.77444081896913*^-52*I,9.36979965534447*^-53+0.*I,0.-1.1215113715995836*^-53*I,-1.33330577347554*^-54+0.*I,0.+1.57451908034981*^-55*I,1.8471260669488458*^-56+0.*I,0.-2.1528458888130597*^-57*I,-2.4930646358813463*^-58+0.*I,0.+2.8687572457418586*^-59*I,3.280411402660526*^-60+0.*I,0.-3.727956266989624*^-61*I,-4.210698992025424*^-62+0.*I,0.+4.7272719761858547*^-63*I,5.275593657317519*^-64+0.*I,0.-5.852845379224603*^-65*I,-6.455466451501328*^-66+0.*I,0.+7.079168993136099*^-67*I,7.718973516021434*^-68+0.*I,0.-8.369265490812698*^-69*I,-9.023872374285054*^-70+0.*I,0.+9.676159798083004*^-71*I
0.-0.06068548999619682*I,0.23440974578408516+0.*I,0.+0.43536725835372786*I,-0.28827146936483083+0.*I,0.+0.24283672449711216*I,-0.25282903101039955+0.*I,0.+0.3273033192925968*I,0.013409634483236798+0.*I,0.+0.29204670589806025*I,0.3976519641957297+0.*I,0.-0.3431506853291997*I,-0.23225786909024768+0.*I,0.+0.13318170221249384*I,0.06732516452037951+0.*I,0.-0.03074201691459636*I,-0.01288998781987938+0.*I,0.+0.005022239451487795*I,0.0018347272716319426+0.*I,0.-0.0006328978499665307*I,-0.000207321888772039+0.*I,0.+0.00006479323007867276*I,0.00001939455555920235+0.*I,0.-5.578695089538599*^-6*I,-1.5464032352131543*^-6+0.*I,0.+4.141164815049455*^-7*I,1.0736722943666523*^-7+0.*I,0.-2.7002302207603444*^-8*I,-6.598550046524482*^-9+0.*I,0.+1.5691936055112006*^-9*I,3.636475464796511*^-10+0.*I,0.-8.222430936818548*^-11*I,-1.816041200480866*^-11+0.*I,0.+3.921976097915055*^-12*I,8.28988646393081*^-13+0.*I,0.-1.7164627764436932*^-13*I,-3.484264063658134*^-14+0.*I,0.+6.9390726507527055*^-15*I,1.3567668986331682*^-15+0.*I,0.-2.6061624532830366*^-16*I,-4.920967709141576*^-17+0.*I,0.+9.13893995805245*^-18*I,1.6701889981633602*^-18+0.*I,0.-3.0052057619668234*^-19*I,-5.326270896669922*^-20+0.*I,0.+9.302566707005196*^-21*I,1.60174094967507*^-21+0.*I,0.-2.7199529448654533*^-22*I,-4.5569139125050544*^-23+0.*I,0.+7.534821679282709*^-24*I,1.2300211587783633*^-24+0.*I,0.-1.9830207236825456*^-25*I,-3.1582609294858465*^-26+0.*I,0.+4.970495956148158*^-27*I,7.732173000723502*^-28+0.*I,0.-1.1892340677176134*^-28*I,-1.8088639199975772*^-29+0.*I,0.+2.72158179101596*^-30*I,4.051479201457059*^-31+0.*I,0.-5.968679348272599*^-32*I,-8.703764201635071*^-33+0.*I,0.+1.2565749890679393*^-33*I,1.796415948787704*^-34+0.*I,0.-2.5435725742642485*^-35*I,-3.567620111841525*^-36+0.*I,0.+4.957764920650748*^-37*I,6.827143128798627*^-38+0.*I,0.-9.317687694538158*^-39*I,-1.2605533304894528*^-39+0.*I,0.+1.6906891952003092*^-40*I,2.248428859710166*^-41+0.*I,0.-2.965299692031657*^-42*I,-3.8787461256919374*^-43+0.*I,0.+5.032743461850805*^-44*I,6.478350705748105*^-45+0.*I,0.-8.274164705453791*^-46*I,-1.0486633510777424*^-46+0.*I,0.+1.3190183763121675*^-47*I,1.6467115507781987*^-48+0.*I,0.-2.040721851341212*^-49*I,-2.510706736027322*^-50+0.*I,0.+3.066895850196417*^-51*I,3.719946137383778*^-52+0.*I,0.-4.480756742043087*^-53*I,-5.360243547081945*^-54+0.*I,0.+6.3690748838096114*^-55*I,7.517371829474931*^-56+0.*I,0.-8.814378493015672*^-57*I,-1.0268109692071937*^-57+0.*I,0.+1.1884985340493204*^-58*I,1.366946258532456*^-59+0.*I,0.-1.562367814455007*^-60*I,-1.774711429662037*^-61+0.*I,0.+2.003630246806885*^-62*I,2.2484578284105875*^-63+0.*I,0.-2.5081901242725915*^-64*I,-2.7814750829741956*^-65+0.*I,0.+3.0666108928157824*^-66*I,3.3615535842924626*^-67+0.*I,0.-3.663934424752738*^-68*I,-3.9710871978402134*^-69+0.*I
-0.02535266084738393+0.*I,0.-0.12270443031881795*I,0.31722050976878546+0.*I,0.+0.4282827100017345*I,-0.13392243582485594+0.*I,0.+0.3273033192925968*I,-0.11609107192383247+0.*I,0.+0.34792582885256157*I,0.13749286724341636+0.*I,0.+0.1915550957695283*I,0.37000794325471326+0.*I,0.-0.36759753408740126*I,-0.2728227250304159+0.*I,0.+0.16791163078837795*I,0.08999775272711281+0.*I,0.-0.04322232867061344*I,-0.018951114064418656+0.*I,0.+0.007687192147771423*I,0.0029134342448855514+0.*I,0.-0.0010396368268815192*I,-0.00035144749339676253+0.*I,0.+0.00011311454374530458*I,0.00003480712732936985+0.*I,0.-0.000010276428432359705*I,-2.9198004568378134*^-6+0.*I,0.+8.004567726240639*^-7*I,2.1222192194290015*^-7+0.*I,0.-5.452384764290343*^-8*I,-1.3598933102340015*^-8+0.*I,0.+3.297926009769263*^-9*I,7.787896706588021*^-10+0.*I,0.-1.7931144481038105*^-10*I,-4.030118567503979*^-11+0.*I,0.+8.85152151958972*^-12*I,1.901678793300535*^-12+0.*I,0.-4.0000888804051865*^-13*I,-8.244774489977106*^-14+0.*I,0.+1.6664823941987905*^-14*I,3.305577142417412*^-15+0.*I,0.-6.4388526558035*^-16*I,-1.2324085234836402*^-16+0.*I,0.+2.3192021566158047*^-17*I,4.293355836049209*^-18+0.*I,0.-7.822609001404534*^-19*I,-1.4034975160440091*^-19+0.*I,0.+2.4806966615101526*^-20*I,4.321388015640248*^-21+0.*I,0.-7.422254696782593*^-22*I,-1.2574115630836185*^-22+0.*I,0.+2.101867885078897*^-23*I,3.467920305395456*^-24+0.*I,0.-5.64950612072859*^-25*I,-9.090015332517987*^-26+0.*I,0.+1.4449745280646424*^-26*I,2.2699691045620994*^-27+0.*I,0.-3.5250157887829146*^-28*I,-5.412470659024306*^-29+0.*I,0.+8.219219246041315*^-30*I,1.234720640562198*^-30+0.*I,0.-1.8353053607228317*^-31*I,-2.699875802807162*^-32+0.*I,0.+3.931566722251523*^-33*I,5.6684061616417225*^-34+0.*I,0.-8.093072193269425*^-35*I,-1.144467726465237*^-35+0.*I,0.+1.6032783550614416*^-36*I,2.225380582445594*^-37+0.*I,0.-3.060988645857911*^-38*I,-4.173022706443945*^-39+0.*I,0.+5.63947308782238*^-40*I,7.555964874557674*^-41+0.*I,0.-1.0038473094031926*^-41*I,-1.3226117101044746*^-42+0.*I,0.+1.7283939311012265*^-43*I,2.2405549055109953*^-44+0.*I,0.-2.8815488325007*^-45*I,-3.677115407217757*^-46+0.*I,0.+4.656409328122305*^-47*I,5.852047414009238*^-48+0.*I,0.-7.300053120527723*^-49*I,-9.039678633124461*^-50+0.*I,0.+1.111308618805982*^-50*I,1.3564872953820792*^-51+0.*I,0.-1.6441427755744259*^-52*I,-1.9790113143062788*^-53+0.*I,0.+2.36582726982962*^-54*I,2.8092070908027906*^-55+0.*I,0.-3.3135181101320298*^-56*I,-3.882734558678732*^-57+0.*I,0.+4.5202840782868654*^-58*I,5.228888838805336*^-59+0.*I,0.-6.010406100003466*^-60*I,-6.865673658532646*^-61+0.*I,0.+7.794366037199494*^-62*I,8.794867469547803*^-63+0.*I,0.-9.864167676620773*^-64*I,-1.0997786105709685*^-64+0.*I,0.+1.2189729697155357*^-65*I,1.343248837374811*^-66+0.*I,0.-1.4717071331860929*^-67*I
0.+0.009805931061675615*I,-0.05704216452424726+0.*I,0.-0.1882831872336825*I,0.3733212459116114+0.*I,0.+0.3755499699540874*I,0.013409634483236798+0.*I,0.+0.34792582885256157*I,0.01848007675528578+0.*I,0.+0.3187687085316793*I,0.2299921556231249+0.*I,0.+0.08584003666887041*I,0.32164971033413653+0.*I,0.-0.37577546549316776*I,-0.3068496515349783+0.*I,0.+0.2026534721542032*I,0.11502563862567494+0.*I,0.-0.05801608521294868*I,-0.026559917284334645+0.*I,0.+0.011200069703179449*I,0.004397797053689223+0.*I,0.-0.0016213737131169188*I,-0.0005649743425885087+0.*I,0.+0.00018706791282889983*I,0.0000591185475939837+0.*I,0.-0.000017898924244172312*I,-5.208302621859621*^-6+0.*I,0.+1.4605954560055623*^-6*I,3.957067846716106*^-7+0.*I,0.-1.0378788443926057*^-7*I,-2.6403706160334868*^-8+0.*I,0.+6.52613431325507*^-9*I,1.5695440333159414*^-9+0.*I,0.-3.677962568989464*^-10*I,-8.407996871541087*^-11+0.*I,0.+1.877226981617221*^-11*I,4.097567159509183*^-12+0.*I,0.-8.752456586501451*^-13*I,-1.8310734343581043*^-13+0.*I,0.+3.75493298536872*^-14*I,7.553399885035026*^-15+0.*I,0.-1.4915129437492752*^-15*I,-2.8929154090669077*^-16+0.*I,0.+5.5148029876510244*^-17*I,1.0338427641237288*^-17+0.*I,0.-1.9069472317723283*^-18*I,-3.462567023311645*^-19+0.*I,0.+6.192072588495278*^-20*I,1.0910475358126834*^-20+0.*I,0.-1.8949682051038918*^-21*I,-3.2455020059283403*^-22+0.*I,0.+5.483345596145143*^-23*I,9.142119860515057*^-24+0.*I,0.-1.5046373514262662*^-24*I,-2.4453405434796083*^-25+0.*I,0.+3.925561261448094*^-26*I,6.226517620856497*^-27+0.*I,0.-9.760906115042999*^-28*I,-1.512695563514498*^-28+0.*I,0.+2.3181387464637202*^-29*I,3.5136550664820304*^-30+0.*I,0.-5.2687978021808715*^-31*I,-7.817959422061019*^-32+0.*I,0.+1.1481473734702175*^-32*I,1.669219371611656*^-33+0.*I,0.-2.4028491600633533*^-34*I,-3.4254640643548763*^-35+0.*I,0.+4.8369496172166865*^-36*I,6.766428084424016*^-37+0.*I,0.-9.379007901749912*^-38*I,-1.2883534256732244*^-38+0.*I,0.+1.7541329290030393*^-39*I,2.3675856339750095*^-40+0.*I,0.-3.1683176167325476*^-41*I,-4.204298488319625*^-42+0.*I,0.+5.532993504019884*^-43*I,7.222484592370743*^-44+0.*I,0.-9.352531048392041*^-45*I,-1.2015510985805881*^-45+0.*I,0.+1.5317175832340744*^-46*I,1.9377142896195752*^-47+0.*I,0.-2.4329046097640244*^-48*I,-3.032026312232955*^-49+0.*I,0.+3.75111392415425*^-50*I,4.607363448394136*^-51+0.*I,0.-5.618933219184952*^-52*I,-6.8046763485596075*^-53+0.*I,0.+8.183802374649645*^-54*I,9.775468355035456*^-55+0.*I,0.-1.159830268352911*^-55*I,-1.366986824257656*^-56+0.*I,0.+1.600607499952095*^-57*I,1.8620555649759997*^-58+0.*I,0.-2.152402122005114*^-59*I,-2.4723616476931898*^-60+0.*I,0.+2.8222297345185844*^-61*I,3.2018254148735444*^-62+0.*I,0.-3.6104405185550327*^-63*I,-4.046798481995104*^-64+0.*I,0.+4.509024884766874*^-65*I,4.994631734332022*^-66+0.*I
