0.08472079212455691+0.*I,0.-0.18824015276410822*I,-0.295746441443715+0.*I,0.+0.37938587650425043*I,0.42147655586546906+0.*I,0.-0.41880386334534886*I,-0.37988952012450095+0.*I,0.+0.3190292859964528*I,0.25061543635702527+0.*I,0.-0.1856131843665634*I,-0.13041606145646928+0.*I,0.+0.08736892593863527*I,0.05603877494629527+0.*I,0.-0.03453339016811817*I,-0.0205067792569869+0.*I,0.+0.01176451657437897*I,0.006534860987551705+0.*I,0.-0.0035215523736365517*I,-0.0018442515541407265+0.*I,0.+0.0009400817388174167*I,0.00046706021793868646+0.*I,0.-0.0002264568641712504*I,-0.00010727447745032474+0.*I,0.+0.0000496998123069231*I,0.000022540906973422412+0.*I,0.-0.000010016676345236148*I,-4.364748518001406*^-6+0.*I,0.+1.8663779848474618*^-6*I,7.836873674617881*^-7+0.*I,0.-3.2334496765900206*^-7*I,-1.311679520286851*^-7+0.*I,0.+5.234427028333104*^-8*I,2.055968325427161*^-8+0.*I,0.-7.952097724767133*^-9*I,-3.0301526600254716*^-9+0.*I,0.+1.1380274710213095*^-9*I,4.214283562564986*^-10+0.*I,0.-1.5393775588959236*^-10*I,-5.5485002727378994*^-11+0.*I,0.+1.974083720761326*^-11*I,6.935181483083307*^-12+0.*I,0.-2.4065127166088625*^-12*I,-8.250604601330276*^-13+0.*I,0.+2.7955921080315547*^-13*I,9.364179423665792*^-14+0.*I,0.-3.1015995750441705*^-14*I,-1.0160827339706549*^-14+0.*I,0.+3.2930809115038258*^-15*I,1.056097566137648*^-15+0.*I,0.-3.3521871785832916*^-16*I,-1.0533325802828352*^-16+0.*I,0.+3.27719805384088*^-17*I,1.0097718870544737*^-17+0.*I,0.-3.081822343412418*^-18*I,-9.318220401917068*^-19+0.*I,0.+2.791733080095626*^-19*I,8.288999970643376*^-20+0.*I,0.-2.439422185272279*^-20*I,-7.116971575802394*^-21+0.*I,0.+2.058692509791947*^-21*I,5.90524768650472*^-22+0.*I,0.-1.679946531962569*^-22*I,-4.7404751436696444*^-23+0.*I,0.+1.3270089681803738*^-23*I,3.685582438286833*^-24+0.*I,0.-1.0157146358952199*^-24*I,-2.7779345009990013*^-25+0.*I,0.+7.540616588916803*^-26*I,2.0317705531890605*^-26+0.*I,0.-5.4346599509574385*^-27*I,-1.4432634524621454*^-27+0.*I,0.+3.8057363532846486*^-28*I,9.965399402745637*^-29+0.*I,0.-2.5915258088574823*^-29*I,-6.693633620892878*^-30+0.*I,0.+1.717329240456176*^-30*I,4.376924218567953*^-31+0.*I,0.-1.1082708837603385*^-31*I,-2.78818047285808*^-32+0.*I,0.+6.96994890731787*^-33*I,1.731437661882709*^-33+0.*I,0.-4.27451267734928*^-34*I,-1.0488223711270228*^-34+0.*I,0.+2.5579093823777457*^-35*I,6.201086233847443*^-36+0.*I,0.-1.4944471696449663*^-36*I,-3.5805818026948053*^-37+0.*I,0.+8.529355829231654*^-38*I,2.0202129728264507*^-38+0.*I,0.-4.7579997097205066*^-39*I,-1.1143597452778042*^-39+0.*I,0.+2.595535529393333*^-40*I,6.012503239949745*^-41+0.*I,0.-1.3852753555086835*^-41*I,-3.174639679635651*^-42+0.*I,0.+7.236938741092356*^-43*I,1.6411245371302507*^-43+0.*I,0.-3.7023539081810385*^-44*I,-8.309734569161923*^-45+0.*I,0.+1.855631829481806*^-45*I
0.-0.18824015276410822*I,-0.3335278363887253+0.*I,0.+0.39090383675722823*I,0.3307052489927299+0.*I,0.-0.17770215467123143*I,0.011914746901887477+0.*I,0.-0.18178361580928462*I,-0.2962456978567847+0.*I,0.+0.34551153300108645*I,0.3394345114001355+0.*I,0.-0.2971904806802952*I,-0.23841713168523668+0.*I,0.+0.17814292849012334*I,0.12532133439720705+0.*I,0.-0.08364833764413503*I,-0.0532829705964551+0.*I,0.+0.03253833389486775*I,0.01911942541952339+0.*I,0.-0.010842960084038882*I,-0.005950149357173706+0.*I,0.+0.003166417623096787*I,0.001637176903146771+0.*I,0.-0.0008238249180647639*I,-0.00040404287975430935+0.*I,0.+0.00019339497920193435*I,0.00009044859700189777+0.*I,0.-0.00004137724365805084*I,-0.000018533014826464546+0.*I,0.+8.134678060303237*^-6*I,3.501849169572471*^-6+0.*I,0.-1.4795927637442623*^-6*I,-6.140091172655654*^-7+0.*I,0.+2.5042258423752036*^-7*I,1.0043771405249657*^-7+0.*I,0.-3.9635637982304935*^-8*I,-1.539805475414312*^-8+0.*I,0.+5.891798012604454*^-9*I,2.2214160868747707*^-9+0.*I,0.-8.256545691431712*^-10*I,-3.0264179202727504*^-10+0.*I,0.+1.0944281708590324*^-10*I,3.905982574269514*^-11+0.*I,0.-1.3762792565019093*^-11*I,-4.78913385379735*^-12+0.*I,0.+1.6463243931803649*^-12*I,5.59254168425195*^-13+0.*I,0.-1.877844926342616*^-13*I,-6.23422641261389*^-14+0.*I,0.+2.0468602783631372*^-14*I,6.647864352600762*^-15+0.*I,0.-2.136315532306225*^-15*I,-6.794142370482835*^-16+0.*I,0.+2.1388610714019672*^-16*I,6.666503741998122*^-17+0.*I,0.-2.057627199330792*^-17*I,-6.290285245329559*^-18+0.*I,0.+1.9049694040428887*^-18*I,5.716045334010287*^-19+0.*I,0.-1.699677415066851*^-19*I,-5.0092310768164336*^-20+0.*I,0.+1.4634483425092062*^-20*I,4.238880496889109*^-21+0.*I,0.-1.2174631505384854*^-21*I,-3.467788902866962*^-22+0.*I,0.+9.797176426112302*^-23*I,2.745731091290385*^-23+0.*I,0.-7.634478641186315*^-24*I,-2.1062932948268145*^-24+0.*I,0.+5.766714975323042*^-25*I,1.5669632922661845*^-25+0.*I,0.-4.2262856936718105*^-26*I,-1.1315561833208024*^-26+0.*I,0.+3.007854317209227*^-27*I,7.938632845810962*^-28+0.*I,0.-2.0805897196831194*^-28*I,-5.415285352273369*^-29+0.*I,0.+1.3998825470213715*^-29*I,3.5944899825403104*^-30+0.*I,0.-9.168480810815333*^-31*I,-2.3233245189016124*^-31+0.*I,0.+5.849405681623668*^-32*I,1.463318990573989*^-32+0.*I,0.-3.6376992218284965*^-33*I,-8.98688760732282*^-34+0.*I,0.+2.2065814519205343*^-34*I,5.385069525345307*^-35+0.*I,0.-1.3063367563981626*^-35*I,-3.1502315951136875*^-36+0.*I,0.+7.552376205635767*^-37*I,1.8001476590015764*^-37+0.*I,0.-4.2662365477251833*^-38*I,-1.0053615403571265*^-38+0.*I,0.+2.355959104985171*^-39*I,5.4904554079510345*^-40+0.*I,0.-1.2725373339795442*^-40*I,-2.9334592988146367*^-41+0.*I,0.+6.726083314446357*^-42*I,1.534058044831417*^-42+0.*I,0.-3.4805103409352702*^-43*I,-7.85578080191184*^-44+0.*I
-0.295746441443715+0.*I,0.+0.39090383675722823*I,0.28062603551404036+0.*I,0.-0.040817653885824264*I,0.18849778648706567+0.*I,0.-0.2996911837469526*I,-0.2649655490677884+0.*I,0.+0.12534929003333478*I,-0.04965393589231207+0.*I,0.+0.19965086816592983*I,0.29207898689747475+0.*I,0.-0.32239334103645845*I,-0.30411775156026355+0.*I,0.+0.25728322966474554*I,0.20014814282587087+0.*I,0.-0.14536687039233914*I,-0.09958561890131479+0.*I,0.+0.06482596315127949*I,0.04032276703015798+0.*I,0.-0.024071893947946444*I,-0.013841226340824186+0.*I,0.+0.00768817681721523*I,0.004135579944714294+0.*I,0.-0.0021589294358111467*I,-0.0010958003390725629+0.*I,0.+0.0005416495923277944*I,0.00026110875297896317+0.*I,0.-0.00012291225116353477*I,-0.00005656369811328375+0.*I,0.+0.000025474132484403206*I,0.000011237996951006227+0.*I,0.-4.860485187550125*^-6*I,-2.0625944373922326*^-6+0.*I,0.+8.59422406152959*^-7*I,3.518432608320903*^-7+0.*I,0.-1.4161569460322202*^-7*I,-5.6071736584542595*^-8+0.*I,0.+2.1851487057971896*^-8*I,8.385732088254494*^-9+0.*I,0.-3.1705075789812047*^-9*I,-1.181508270701806*^-9+0.*I,0.+4.3415605241554245*^-10*I,1.5737171380194503*^-10+0.*I,0.-5.6291176174463307*^-11*I,-1.9876468206711543*^-11+0.*I,0.+6.93055110647252*^-12*I,2.3870582223219405*^-12+0.*I,0.-8.12372397186559*^-13*I,-2.7325499703940177*^-13+0.*I,0.+9.086987257508357*^-14*I,2.988292990290913*^-14+0.*I,0.-9.72042848989052*^-15*I,-3.1283073337042015*^-15+0.*I,0.+9.963078576146438*^-16*I,3.1407405926905943*^-16+0.*I,0.-9.802013538733569*^-17*I,-3.02921397843178*^-17+0.*I,0.+9.271698717129698*^-18*I,2.8111461876467244*^-18+0.*I,0.-8.444604818265683*^-19*I,-2.513744670227675*^-19+0.*I,0.+7.416181858094426*^-20*I,2.1688316295448144*^-20+0.*I,0.-6.288166364916245*^-21*I,-1.8077529837762817*^-21+0.*I,0.+5.153864676995461*^-22*I,1.4573561845180345*^-22+0.*I,0.-4.087851624410743*^-23*I,-1.1375679128089519*^-23+0.*I,0.+3.1409905622053446*^-24*I,8.60628286099328*^-25+0.*I,0.-2.34032012291569*^-25*I,-6.316769373202617*^-26+0.*I,0.+1.6924772534306238*^-26*I,4.5019978072376*^-27+0.*I,0.-1.189015573723733*^-27*I,-3.1182688003228014*^-28+0.*I,0.+8.121307991080861*^-29*I,2.100711134125521*^-29+0.*I,0.-5.397280438048578*^-30*I,-1.3774987056860351*^-30+0.*I,0.+3.4926351173912257*^-31*I,8.798289853854933*^-32+0.*I,0.-2.202229688480416*^-32*I,-5.477490074987846*^-33+0.*I,0.+1.3539096148702084*^-33*I,3.3259860462380645*^-34+0.*I,0.-8.120945854093524*^-35*I,-1.9709709203744228*^-35+0.*I,0.+4.75523987707006*^-36*I,1.1405483883663417*^-36+0.*I,0.-2.719780282407459*^-37*I,-6.448546058593819*^-38+0.*I,0.+1.5202886905417341*^-38*I,3.5641366668913006*^-39+0.*I,0.-8.309478892210733*^-40*I,-1.9266858888411507*^-40+0.*I,0.+4.443157235104261*^-41*I,1.0191579012298462*^-41+0.*I,0.-2.3253329356473663*^-42*I
0.+0.37938587650425043*I,0.3307052489927299+0.*I,0.-0.040817653885824264*I,0.22826482595653594+0.*I,0.-0.2889386197571667*I,-0.1410966272075217+0.*I,0.-0.08392743250605039*I,-0.24394250007630067+0.*I,0.+0.2683909955400139*I,0.17011057455500672+0.*I,0.-0.010170289710583593*I,0.14571994905836513+0.*I,0.-0.2546620226756172*I,-0.30302661933558617+0.*I,0.+0.29904367698176393*I,0.2610670807223035+0.*I,0.-0.20796118666458602*I,-0.15390193120863022+0.*I,0.+0.10706416702405626*I,0.0705971222166373+0.*I,0.-0.04439772818391569*I,-0.02675798864967002+0.*I,0.+0.015514526547157438*I,0.008681410579451685+0.*I,0.-0.004700673226263695*I,-0.0024684707184381384+0.*I,0.+0.0012596208487454194*I,0.0006256534500498081+0.*I,0.-0.00030294277010918996*I,-0.0001431852654863682+0.*I,0.+0.00006614008860778939*I,0.000029890037070556362+0.*I,0.-0.000013228365675321288*I,-5.738377976856606*^-6+0.*I,0.+2.4418996244935964*^-6*I,1.0201077894872984*^-6+0.*I,0.-4.1864188879410627*^-7*I,-1.6888620672943195*^-7+0.*I,0.+6.701272890120732*^-8*I,2.6168034803325955*^-8+0.*I,0.-1.006140863468728*^-8*I,-3.810914715035245*^-9+0.*I,0.+1.4225855201585398*^-9*I,5.2358892614882*^-10+0.*I,0.-1.9008110121039622*^-10*I,-6.809066451756028*^-11+0.*I,0.+2.4076376513353436*^-11*I,8.406130895191105*^-12+0.*I,0.-2.8989559151883088*^-12*I,-9.87778330731982*^-13+0.*I,0.+3.326406422723019*^-13*I,1.1074103376930093*^-13+0.*I,0.-3.645635356085434*^-14*I,-1.187074657801873*^-14+0.*I,0.+3.8240795638623976*^-15*I,1.2190437737133125*^-15+0.*I,0.-3.846363903743551*^-16*I,-1.2014656758521346*^-16+0.*I,0.+3.716120803171564*^-17*I,1.138334191820345*^-17+0.*I,0.-3.4540769269280393*^-18*I,-1.0383748852747376*^-18+0.*I,0.+3.0932217507872394*^-19*I,9.132184152379932*^-20+0.*I,0.-2.6724796508406005*^-20*I,-7.75349036069193*^-21+0.*I,0.+2.2304260053609157*^-21*I,6.362803787085479*^-22+0.*I,0.-1.8002785410161358*^-22*I,-5.0526553001208696*^-23+0.*I,0.+1.4068405085391435*^-23*I,3.886600655258064*^-24+0.*I,0.-1.0654860095650571*^-24*I,-2.898876016625646*^-25+0.*I,0.+7.828261198507107*^-26*I,2.098471044479622*^-26+0.*I,0.-5.584566491280794*^-27*I,-1.4756053048623093*^-27+0.*I,0.+3.8715899048263492*^-28*I,1.0087644872128642*^-28+0.*I,0.-2.610437008987235*^-29*I,-6.709655238852906*^-30+0.*I,0.+1.7131295520175763*^-30*I,4.345318636190977*^-31+0.*I,0.-1.0950447407784288*^-31*I,-2.7419361409811214*^-32+0.*I,0.+6.822342729857694*^-33*I,1.6869221641717197*^-33+0.*I,0.-4.145487356627962*^-34*I,-1.012530413292845*^-34+0.*I,0.+2.458241696789255*^-35*I,5.9327551436476035*^-36+0.*I,0.-1.4234236603458904*^-36*I,-3.395374656877712*^-37+0.*I,0.+8.052785888876886*^-38*I,1.8990570839829026*^-38+0.*I,0.-4.453394307071986*^-39*I,-1.0385627995412956*^-39+0.*I,0.+2.40873750125523*^-40*I,5.556320860381643*^-41+0.*I
0.42147655586546906+0.*I,0.-0.17770215467123143*I,0.18849778648706567+0.*I,0.-0.2889386197571667*I,-0.09272987061438041+0.*I,0.-0.16629271166675236*I,-0.266046068623289+0.*I,0.+0.159980959102709*I,-0.04681936033396773+0.*I,0.+0.21360312961609793*I,0.2576698100201673+0.*I,0.-0.1787522561735234*I,-0.030520952884051544+0.*I,0.-0.1224528117191035*I,-0.2346900425803111+0.*I,0.+0.2890646196687342*I,0.291100878084878+0.*I,0.-0.257746504662844*I,-0.20753297746142726+0.*I,0.+0.15491147567644287*I,0.10853656370700412+0.*I,0.-0.07200134156443581*I,-0.045517271861421064+0.*I,0.+0.027557964626546715*I,0.016042840302273435+0.*I,0.-0.009009349728823982*I,-0.004894021649128953+0.*I,0.+0.002577524863200168*I,0.0013187709089407676+0.*I,0.-0.0006566275255254106*I,-0.00031865104829091644+0.*I,0.+0.00015092004950743084*I,0.00006984581490173323+0.*I,0.-0.00003162056968167699*I,-0.00001401728863579219+0.*I,0.+6.089953623131173*^-6*I,2.5952355716894307*^-6+0.*I,0.-1.0856264380798208*^-6*I,-4.4609484336897717*^-7+0.*I,0.+1.8017595127861885*^-7*I,7.15729278569595*^-8+0.*I,0.-2.7978510977611346*^-8*I,-1.0768361850321702*^-8+0.*I,0.+4.082580443124462*^-9*I,1.5253785070836601*^-9+0.*I,0.-5.619064634813631*^-10*I,-2.0415916585343393*^-10+0.*I,0.+7.319091796765951*^-11*I,2.589911322267648*^-11+0.*I,0.-9.048979052002731*^-12*I,-3.122778572900881*^-12+0.*I,0.+1.0647375555338956*^-12*I,3.587814993970443*^-13+0.*I,0.-1.1951539245652544*^-13*I,-3.9367568791891295*^-14+0.*I,0.+1.282577687408638*^-14*I,4.133934556686236*^-15+0.*I,0.-1.3184943948238849*^-15*I,-4.162204689151444*^-16+0.*I,0.+1.3007406934448064*^-16*I,4.025020679209763*^-17+0.*I,0.-1.2335024997342078*^-17*I,-3.744446321381256*^-18+0.*I,0.+1.126130851165442*^-18*I,3.3559760723449065*^-19+0.*I,0.-9.91174033714709*^-20*I,-2.901694779715808*^-20+0.*I,0.+8.421539818240662*^-21*I,2.4234503005981528*^-21+0.*I,0.-6.915796511949373*^-22*I,-1.9573852221744929*^-22+0.*I,0.+5.495344753181862*^-23*I,1.5305754524889717*^-23+0.*I,0.-4.2297092655969456*^-24*I,-1.1598861029797303*^-24+0.*I,0.+3.1566080998172207*^-25*I,8.526609018801272*^-26+0.*I,0.-2.286287081973277*^-26*I,-6.085984540714558*^-27+0.*I,0.+1.6085040788198024*^-27*I,4.221326936370924*^-28+0.*I,0.-1.100156125356884*^-28*I,-2.8476064750437345*^-29+0.*I,0.+7.32093582521701*^-30*I,1.869621791704457*^-30+0.*I,0.-4.743293017763737*^-31*I,-1.1955910616407786*^-31+0.*I,0.+2.994321186688952*^-32*I,7.451825772566341*^-33+0.*I,0.-1.8429359917992313*^-33*I,-4.529756512884598*^-34+0.*I,0.+1.1065969587665736*^-34*I,2.68711498153602*^-35+0.*I,0.-6.486293139430177*^-36*I,-1.556506971915734*^-36+0.*I,0.+3.713467744381117*^-37*I,8.808694419054306*^-38+0.*I,0.-2.0776638268361045*^-38*I,-4.873026281404778*^-39+0.*I,0.+1.1366041497258732*^-39*I
0.-0.41880386334534886*I,0.011914746901887477+0.*I,0.-0.2996911837469526*I,-0.1410966272075217+0.*I,0.-0.16629271166675236*I,-0.2579680769226802+0.*I,0.+0.08219446261274067*I,-0.15582347538132432+0.*I,0.+0.2488841517955741*I,0.14943385316411775+0.*I,0.+0.046044584166112186*I,0.20456734944730873+0.*I,0.-0.2465943929233706*I,-0.17088986434950368+0.*I,0.+0.028299066543581757*I,-0.11926349208646708+0.*I,0.+0.22783957991075635*I,0.28065143040780416+0.*I,0.-0.28282265136331997*I,-0.25062710851937736+0.*I,0.+0.20197464624043843*I,0.15088900260150348+0.*I,0.-0.10580265323005701*I,-0.07024045979660357+0.*I,0.+0.04443536698241227*I,0.026920662370334837+0.*I,0.-0.015681490929559797*I,-0.008811498498530648+0.*I,0.+0.004789128854018033*I,0.002523557246039876+0.*I,0.-0.0012917719895313427*I,-0.000643471685403044+0.*I,0.+0.000312397976409372*I,0.0001480170919910168+0.*I,0.-0.00006852795620818474*I,-0.00003103492414327811+0.*I,0.+0.000013762281829790626*I,5.981061819983788*^-6+0.*I,0.-2.5495995099286047*^-6*I,-1.0668416863333713*^-6+0.*I,0.+4.3849548252714745*^-7*I,1.7715258284739579*^-7+0.*I,0.-7.038935180917695*^-8*I,-2.7522344119204588*^-8+0.*I,0.+1.059518507727203*^-8*I,4.017792252877497*^-9+0.*I,0.-1.5014821500595272*^-9*I,-5.532133543990195*^-10+0.*I,0.+2.010388848998089*^-10*I,7.208545169096475*^-11+0.*I,0.-2.5512408082139718*^-11*I,-8.915369192335463*^-12+0.*I,0.+3.0771690702580766*^-12*I,1.049350418124949*^-12+0.*I,0.-3.5364972971142746*^-13*I,-1.178230093058863*^-13+0.*I,0.+3.8815539077270163*^-14*I,1.2647636044921935*^-14+0.*I,0.-4.077048987542638*^-15*I,-1.3005150276768535*^-15+0.*I,0.+4.105948239470916*^-16*I,1.2833112293222421*^-16+0.*I,0.-3.9715403409584416*^-17*I,-1.2172476146106042*^-17+0.*I,0.+3.6954987201493396*^-18*I,1.1115255066832873*^-18+0.*I,0.-3.312784659176265*^-19*I,-9.785133274400863*^-20+0.*I,0.+2.8649021729656526*^-20*I,8.315524133758904*^-21+0.*I,0.-2.3931568171243924*^-21*I,-6.829942951080873*^-22+0.*I,0.+1.9332497462244086*^-22*I,5.428031834436877*^-23+0.*I,0.-1.5119485475225928*^-23*I,-4.178560437695572*^-24+0.*I,0.+1.1459470033214192*^-24*I,3.118904086904053*^-25+0.*I,0.-8.425371263339185*^-26*I,-2.259300595082388*^-26+0.*I,0.+6.014560474902388*^-27*I,1.5897333423881642*^-27+0.*I,0.-4.172337834259875*^-28*I,-1.0874579660165843*^-28+0.*I,0.+2.814914155130057*^-29*I,7.237326670913263*^-30+0.*I,0.-1.8483793989306856*^-30*I,-4.68967238578975*^-31+0.*I,0.+1.1821425038833012*^-31*I,2.9608037921297484*^-32+0.*I,0.-7.368812007756603*^-33*I,-1.822502198995666*^-33+0.*I,0.+4.479764601618111*^-34*I,1.0944397342485934*^-34+0.*I,0.-2.6577260117913295*^-35*I,-6.41566462758994*^-36+0.*I,0.+1.5396316781774064*^-36*I,3.6733785483845716*^-37+0.*I,0.-8.713997351554748*^-38*I,-2.055420143440129*^-38+0.*I
-0.37988952012450095+0.*I,0.-0.18178361580928462*I,-0.2649655490677884+0.*I,0.-0.08392743250605039*I,-0.266046068623289+0.*I,0.+0.08219446261274067*I,-0.18341094483362613+0.*I,0.+0.2301248637923295*I,0.0458289273315571+0.*I,0.+0.16927080362767988*I,0.234684496535304+0.*I,0.-0.12321473501025823*I,0.0656205412233427+0.*I,0.-0.2079659680210886*I,-0.2353690007383231+0.*I,0.+0.1529265410127821*I,0.011912755129716684+0.*I,0.+0.12893724992114686*I,0.2295591503626358+0.*I,0.-0.27594721344947476*I,-0.27437280103846146+0.*I,0.+0.24099123854908697*I,0.19295874167533317+0.*I,0.-0.14343608973747524*I,-0.10017439017233408+0.*I,0.+0.06628406000273639*I,0.04181542660749922+0.*I,0.-0.02527271248501164*I,-0.014690878884004855+0.*I,0.+0.008239750921893527*I,0.004471102198727943+0.*I,0.-0.002352555153445593*I,-0.0012026635665828012+0.*I,0.+0.000598374529898416*I,0.0002901906685114977+0.*I,0.-0.00013735951195308015*I,-0.00006353620779353239+0.*I,0.+0.00002875024892261383*I,0.000012739312555234845+0.*I,0.-5.532515747068459*^-6*I,-2.3568219525508976*^-6+0.*I,0.+9.855635340943616*^-7*I,4.0485275184605574*^-7+0.*I,0.-1.634717062428875*^-7*I,-6.492015665709448*^-8+0.*I,0.+2.5371641595104506*^-8*I,9.762795303840264*^-9+0.*I,0.-3.700552187376705*^-9*I,-1.382364867965368*^-9+0.*I,0.+5.091290390855484*^-10*I,1.8495092402697912*^-10+0.*I,0.-6.629383962803088*^-11*I,-2.345489102781223*^-11+0.*I,0.+8.193783796808714*^-12*I,2.8272618876314346*^-12+0.*I,0.-9.638525775983173*^-13*I,-3.247463554778357*^-13+0.*I,0.+1.0816508107206592*^-13*I,3.5624880033897236*^-14+0.*I,0.-1.1605195820501092*^-14*I,-3.7401463719401794*^-15+0.*I,0.+1.1927833764160227*^-15*I,3.765017091872221*^-16+0.*I,0.-1.176511794522671*^-16*I,-3.6403019594483244*^-17+0.*I,0.+1.1155130386973387*^-17*I,3.3860162585003858*^-18+0.*I,0.-1.0182595647905285*^-18*I,-3.034296557566271*^-19+0.*I,0.+8.961069579748182*^-20*I,2.6232132234868977*^-20+0.*I,0.-7.61283474024289*^-21*I,-2.190600001953173*^-21+0.*I,0.+6.250952865850737*^-22*I,1.7691159742273512*^-22+0.*I,0.-4.9665155839116393*^-23*I,-1.383213748880416*^-23+0.*I,0.+3.822289300375412*^-24*I,1.0481118197777984*^-24+0.*I,0.-2.8522848094397143*^-25*I,-7.704229273112798*^-26+0.*I,0.+2.0656887504775938*^-26*I,5.498533227790736*^-27+0.*I,0.-1.45318413670255*^-27*I,-3.813559285344757*^-28+0.*I,0.+9.938466975253264*^-29*I,2.5723444545939716*^-29+0.*I,0.-6.613027234164354*^-30*I,-1.688777747858823*^-30+0.*I,0.+4.2843422887120335*^-31*I,1.0798731974472077*^-31+0.*I,0.-2.704424052378183*^-32*I,-6.730166273643993*^-33+0.*I,0.+1.664410409662722*^-33*I,4.090839676357762*^-34+0.*I,0.-9.993436304700994*^-35*I,-2.4266086055847723*^-35+0.*I,0.+5.8573136534657635*^-36*I,1.4055351487361982*^-36+0.*I,0.-3.353198959247911*^-37*I
0.+0.3190292859964528*I,-0.2962456978567847+0.*I,0.+0.12534929003333478*I,-0.24394250007630067+0.*I,0.+0.159980959102709*I,-0.15582347538132432+0.*I,0.+0.2301248637923295*I,0.009846744827402037+0.*I,0.+0.20752692758802999*I,0.19411787868278368+0.*I,0.+0.0052304611831749444*I,0.19071747812023152+0.*I,0.-0.21643375373979817*I,-0.08522303789967398+0.*I,0.-0.09644660330311011*I,-0.2161180064840482+0.*I,0.+0.2211989267902011*I,0.12684553443709987+0.*I,0.+0.013976970854881525*I,0.14646168721860478+0.*I,0.-0.23601904084247896*I,-0.27284441572357276+0.*I,0.+0.2651860337131491*I,0.2293105239539557+0.*I,0.-0.18146608667732428*I,-0.13364678663755844+0.*I,0.+0.09262945438044125*I,0.060899972213503545+0.*I,0.-0.038208099635309155*I,-0.022982128356391483+0.*I,0.+0.013303096110236213*I,0.007433400179462576+0.*I,0.-0.004019983752154311*I,-0.002108760070448143+0.*I,0.+0.0010750525875909496*I,0.0005335322420204515+0.*I,0.-0.0002581447092772308*I,-0.00012192975795190994+0.*I,0.+0.00005628764294884011*I,0.000025423533979125965+0.*I,0.-0.000011245995121519399*I,-4.876199604467897*^-6+0.*I,0.+2.0741344866502826*^-6*I,8.661362539001878*^-7+0.*I,0.-3.5532564009685775*^-7*I,-1.4329566433692934*^-7+0.*I,0.+5.684094434000351*^-8*I,2.2189590527855465*^-8+0.*I,0.-8.529417310264976*^-9*I,-3.229829685382658*^-9+0.*I,0.+1.205383747890746*^-9*I,4.435474576507724*^-10+0.*I,0.-1.6098925167148309*^-10*I,-5.765791727652211*^-11+0.*I,0.+2.0383589049643324*^-11*I,7.1155449524300925*^-12+0.*I,0.-2.4534664378227156*^-12*I,-8.358497110320415*^-13+0.*I,0.+2.8143469170902517*^-13*I,9.368017460786854*^-14+0.*I,0.-3.0835578451379014*^-14*I,-1.0039207095841949*^-14+0.*I,0.+3.2336527052036503*^-15*I,1.0307022657059472*^-15+0.*I,0.-3.2517265769993293*^-16*I,-1.0156097055231432*^-16+0.*I,0.+3.140936065233615*^-17*I,9.620434942350772*^-18+0.*I,0.-2.918867161981961*^-18*I,-8.773957839770492*^-19+0.*I,0.+2.6134429025948835*^-19*I,7.715048816281528*^-20+0.*I,0.-2.2575733270676852*^-20*I,-6.549218185092846*^-21+0.*I,0.+1.883848688063747*^-21*I,5.373705880571539*^-22+0.*I,0.-1.5203141803046761*^-22*I,-4.266607099359499*^-23+0.*I,0.+1.1878953756653173*^-23*I,3.281516184284193*^-24+0.*I,0.-8.995485315393447*^-25*I,-2.4472569712649338*^-25+0.*I,0.+6.608290949224346*^-26*I,1.7713383889636253*^-26+0.*I,0.-4.713716746726146*^-27*I,-1.2454331099571124*^-27+0.*I,0.+3.267506218923345*^-28*I,8.513230544493625*^-29+0.*I,0.-2.202906155127607*^-29*I,-5.661894323042386*^-30+0.*I,0.+1.445543341048689*^-30*I,3.6664220285771046*^-31+0.*I,0.-9.239173858259254*^-32*I,-2.313340581973408*^-32+0.*I,0.+5.7556878503883544*^-33*I,1.4231172354300061*^-33+0.*I,0.-3.497064322717595*^-34*I,-8.541200839419733*^-35+0.*I,0.+2.0735699632062804*^-35*I,5.0041947185020436*^-36+0.*I
