0.5706388888915718+0.*I,0.6044456912099874+0.*I,0.4527288898760735+0.*I,0.2768684709297999+0.*I,0.14663560225494382+0.*I,0.0694624897552993+0.*I,0.030037974289206845+0.*I,0.012025898717813665+0.*I,0.0045036897900447145+0.*I,0.0015901684592081811+0.*I,0.0005326464731067126+0.*I,0.000170113442710833+0.*I,0.00005201683592673414+0.*I,0.000015281577067023474+0.*I,4.3261351100145805*^-6+0.*I,1.1831787741741752*^-6+0.*I,3.1331868801031936*^-7+0.*I,8.049293426100306*^-8+0.*I,2.009636117895215*^-8+0.*I,4.883560221976945*^-9+0.*I,1.156691303721305*^-9+0.*I,2.673645009682277*^-10+0.*I,6.037933479369452*^-11+0.*I,1.3335838477234738*^-11+0.*I,2.883438059270205*^-12+0.*I,6.108527633586967*^-13+0.*I,1.2689537384780435*^-13+0.*I,2.586781987407071*^-14+0.*I,5.1781751136260806*^-15+0.*I,1.01852960027108*^-15+0.*I,1.96974019899864*^-16+0.*I,3.747347964997518*^-17+0.*I,7.01689460626537*^-18+0.*I,1.2938499227009644*^-18+0.*I,2.350392357850497*^-19+0.*I,4.2082571004747466*^-20+0.*I,7.429283566783346*^-21+0.*I,1.2937250692522553*^-21+0.*I,2.223034057033473*^-22+0.*I,3.770593663288267*^-23+0.*I,6.3150334942156994*^-24+0.*I,1.044671268870609*^-24+0.*I,1.7074615243248932*^-25+0.*I,2.7581165803132574*^-26+0.*I,4.4043538309594235*^-27+0.*I,6.954595340582727*^-28+0.*I,1.086147657972955*^-28+0.*I,1.6781696471291594*^-29+0.*I,2.565731249714605*^-30+0.*I,3.882478366122498*^-31+0.*I,5.815940608804478*^-32+0.*I,8.626423902650917*^-33+0.*I,1.2671412950496249*^-33+0.*I,1.8436693265357888*^-34+0.*I,2.6575538358123115*^-35+0.*I,3.7957416646456264*^-36+0.*I,5.372773769339503*^-37+0.*I,7.538015862486226*^-38+0.*I,1.048428868901573*^-38+0.*I,1.4458022150122386*^-39+0.*I,1.9771024817238156*^-40+0.*I,2.68139122885582*^-41+0.*I,3.607117258110377*^-42+0.*I,4.81377632100619*^-43+0.*I,6.373703256828222*^-44+0.*I,8.373963861608156*^-45+0.*I,1.0918300303674763*^-45+0.*I,1.4129069277545109*^-46+0.*I,1.8149096878784595*^-47+0.*I,2.3143359107167658*^-48+0.*I,2.930038283742082*^-49+0.*I,3.6833250037755977*^-50+0.*I,4.5980079055958176*^-51+0.*I,5.700385205382787*^-52+0.*I,7.019145824234175*^-53+0.*I,8.585182943023445*^-54+0.*I,1.0431305833330498*^-54+0.*I,1.2591841161058503*^-55+0.*I,1.5102117885514997*^-56+0.*I,1.7997833551441243*^-57+0.*I,2.1314304122933167*^-58+0.*I,2.5085604416465124*^-59+0.*I,2.9343611488140743*^-60+0.*I,3.4116968807564734*^-61+0.*I,3.942999446108387*^-62+0.*I,4.5301561699521265*^-63+0.*I,5.174398459605104*^-64+0.*I,5.876194512889281*^-65+0.*I,6.635150039024411*^-66+0.*I,7.449920962369453*^-67+0.*I,8.318142023572822*^-68+0.*I,9.236374970718886*^-69+0.*I,1.0200079641945958*^-69+0.*I,1.1203610686221044*^-70+0.*I,1.2240241964599191*^-71+0.*I,1.3302219842694326*^-72+0.*I,1.4380845656117035*^-73+0.*I,1.5466586640374484*^-74+0.*I,1.6549213605826296*^-75+0.*I,1.7617962649935146*^-76+0.*I
-0.6044456912099874+0.*I,-0.06961644724928683+0.*I,0.37526503556282376+0.*I,0.4908782348097268+0.*I,0.39841409288036794+0.*I,0.25430946464827897+0.*I,0.13833011886440166+0.*I,0.0667346514937886+0.*I,0.029243872755290074+0.*I,0.011826693327461293+0.*I,0.004464351733190949+0.*I,0.001586396891852938+0.*I,0.0005341917419661325+0.*I,0.0001713624537306696+0.*I,0.00005259599402642093+0.*I,0.00001550177448248838+0.*I,4.400834226622685*^-6+0.*I,1.206584405545624*^-6+0.*I,3.202156524290587*^-7+0.*I,8.242512674373887*^-8+0.*I,2.061472719327775*^-8+0.*I,5.0174212715160205*^-9+0.*I,1.190094234399779*^-9+0.*I,2.754432132599857*^-10+0.*I,6.22777353060061*^-11+0.*I,1.3770148308916428*^-11+0.*I,2.9803370253892766*^-12+0.*I,6.319673770579337*^-13+0.*I,1.3139468693400605*^-13+0.*I,2.6806455247662805*^-14+0.*I,5.370072871005531*^-15+0.*I,1.0570113783301404*^-15+0.*I,2.0454941066505328*^-16+0.*I,3.893848817258255*^-17+0.*I,7.295412810876629*^-18+0.*I,1.3459351696624081*^-18+0.*I,2.4462600365272986*^-19+0.*I,4.3820197479964613*^-20+0.*I,7.739583434090536*^-21+0.*I,1.3483445449706011*^-21+0.*I,2.317841222179227*^-22+0.*I,3.932938248784714*^-23+0.*I,6.589381809444534*^-24+0.*I,1.090442219634638*^-24+0.*I,1.7828747211787916*^-25+0.*I,2.8808642506283564*^-26+0.*I,4.6017865352777875*^-27+0.*I,7.26849411277418*^-28+0.*I,1.1354926884562114*^-28+0.*I,1.754886964365569*^-29+0.*I,2.683721791600262*^-30+0.*I,4.062037501992123*^-31+0.*I,6.086381588012374*^-32+0.*I,9.02963834735509*^-33+0.*I,1.3266647577392484*^-33+0.*I,1.930688516329614*^-34+0.*I,2.7835621958291896*^-35+0.*I,3.976509277836006*^-36+0.*I,5.6297276723487635*^-37+0.*I,7.899989248596867*^-38+0.*I,1.0989712451542785*^-38+0.*I,1.5157639320189316*^-39+0.*I,2.0731213998942823*^-40+0.*I,2.81207093838814*^-41+0.*I,3.783508001777709*^-42+0.*I,5.049943155791622*^-43+0.*I,6.68738898469882*^-44+0.*I,8.787352678600208*^-45+0.*I,1.1458885825569858*^-45+0.*I,1.4830627531550226*^-46+0.*I,1.905276096323983*^-47+0.*I,2.4298787511551955*^-48+0.*I,3.0767007924358844*^-49+0.*I,3.8681587011641177*^-50+0.*I,4.8293069031661423*^-51+0.*I,5.9878205807009394*^-52+0.*I,7.373896014329627*^-53+0.*I,9.020055426407106*^-54+0.*I,1.0960844756429775*^-54+0.*I,1.3232415056319616*^-55+0.*I,1.5871981267751026*^-56+0.*I,1.8917156007271489*^-57+0.*I,2.24051605631613*^-58+0.*I,2.63719204749545*^-59+0.*I,3.08510586465484*^-60+0.*I,3.587280471589708*^-61+0.*I,4.146284510903813*^-62+0.*I,4.7641143558218046*^-63+0.*I,5.44207665641454*^-64+0.*I,6.1806752035663106*^-65+0.*I,6.979506187160809*^-66+0.*I,7.837166032265274*^-67+0.*I,8.751175940421956*^-68+0.*I,9.717927031280918*^-69+0.*I,1.0732649569649558*^-69+0.*I,1.1789409180255896*^-70+0.*I,1.2881132211870392*^-71+0.*I,1.399966153737155*^-72+0.*I,1.5135843098264144*^-73+0.*I,1.6279642459023254*^-74+0.*I
0.4527288898760735+0.*I,-0.37526503556282376+0.*I,-0.3506893797398267+0.*I,0.09193688741737246+0.*I,0.3957951164462085+0.*I,0.4394705961598063+0.*I,0.3368678680717062+0.*I,0.20880780455380163+0.*I,0.11156568742589378+0.*I,0.05317744715011744+0.*I,0.02310149767091451+0.*I,0.009281624039663242+0.*I,0.0034857541242616368+0.*I,0.0012335768447618858+0.*I,0.00041398811827070075+0.*I,0.00013242925664987221+0.*I,0.000040549421384029545+0.*I,0.000011926796478679184+0.*I,3.3799121871559065*^-6+0.*I,9.252346331772927*^-7+0.*I,2.452107380851873*^-7+0.*I,6.304130996503889*^-8+0.*I,1.5749525027872012*^-8+0.*I,3.8294993627164596*^-9+0.*I,9.075173523015973*^-10+0.*I,2.098712249271619*^-10+0.*I,4.741670796607542*^-11+0.*I,1.0477114870489909*^-11+0.*I,2.2661909868366438*^-12+0.*I,4.802580678925757*^-13+0.*I,9.979877845229538*^-14+0.*I,2.0350298144072308*^-14+0.*I,4.0748383204132464*^-15+0.*I,8.017187663967276*^-16+0.*I,1.5508324670107676*^-16+0.*I,2.9510798014727983*^-17+0.*I,5.5270948138296204*^-18+0.*I,1.0193549658139274*^-18+0.*I,1.8521087645351666*^-19+0.*I,3.316716706415531*^-20+0.*I,5.856374169461447*^-21+0.*I,1.0199896010077908*^-21+0.*I,1.7529443548054078*^-22+0.*I,2.973696697134567*^-23+0.*I,4.981090330685639*^-24+0.*I,8.241141064725267*^-25+0.*I,1.3471466486248878*^-25+0.*I,2.1763578807894692*^-26+0.*I,3.47577212781916*^-27+0.*I,5.488961297166353*^-28+0.*I,8.573424473815501*^-29+0.*I,1.3247884761722876*^-29+0.*I,2.0256539445971604*^-30+0.*I,3.065524834487054*^-31+0.*I,4.592570731866657*^-32+0.*I,6.812480410451944*^-33+0.*I,1.0007754967792095*^-33+0.*I,1.4562315760916575*^-34+0.*I,2.099249208442232*^-35+0.*I,2.9985539989464794*^-36+0.*I,4.2446895388467816*^-37+0.*I,5.955736590537869*^-38+0.*I,8.284139930250625*^-39+0.*I,1.14247413200916*^-39+0.*I,1.562409127227002*^-40+0.*I,2.1191074258453222*^-41+0.*I,2.8508830417010513*^-42+0.*I,3.804789073671767*^-43+0.*I,5.038036197207078*^-44+0.*I,6.619490290691837*^-45+0.*I,8.631212685434952*^-46+0.*I,1.116999495188934*^-46+0.*I,1.4348828092404546*^-47+0.*I,1.8298234071253834*^-48+0.*I,2.316737646694757*^-49+0.*I,2.9124857472748667*^-50+0.*I,3.6359101361477577*^-51+0.*I,4.5078220759277685*^-52+0.*I,5.550926250268514*^-53+0.*I,6.789673525934494*^-54+0.*I,8.250033209791446*^-55+0.*I,9.959177820217436*^-56+0.*I,1.1945075706505826*^-56+0.*I,1.4235989756835846*^-57+0.*I,1.685988387858232*^-58+0.*I,1.9843742819465165*^-59+0.*I,2.3212815091907518*^-60+0.*I,2.698979309978145*^-61+0.*I,3.1193948851523252*^-62+0.*I,3.584024766166884*^-63+0.*I,4.0938465769793085*^-64+0.*I,4.649234061966114*^-65+0.*I,5.24987844359936*^-66+0.*I,5.894719253400758*^-67+0.*I,6.581887736196507*^-68+0.*I,7.308665752543068*^-69+0.*I,8.071462795096269*^-70+0.*I,8.865813295975364*^-71+0.*I,9.686395844945259*^-72+0.*I,1.0527075280172554*^-72+0.*I
-0.2768684709297999+0.*I,0.4908782348097268+0.*I,-0.09193688741737246+0.*I,-0.4069138134141627+0.*I,-0.13589078199693028+0.*I,0.24220899879695965+0.*I,0.4154921564237171+0.*I,0.3868767783222254+0.*I,0.2727531988153755+0.*I,0.16071652238017245+0.*I,0.08296046218924993+0.*I,0.038559779589475936+0.*I,0.016431518834732095+0.*I,0.006501776151633373+0.*I,0.0024116541833681575+0.*I,0.0008447178427875608+0.*I,0.000281034079522715+0.*I,0.00008923304201873958+0.*I,0.000027147564526066165+0.*I,7.94009423715232*^-6+0.*I,2.238985776198816*^-6+0.*I,6.102134236955286*^-7+0.*I,1.6108497868842506*^-7+0.*I,4.1266511888487694*^-8+0.*I,1.0276463388616504*^-8+0.*I,2.491429208632722*^-9+0.*I,5.888462474731043*^-10+0.*I,1.3584279527658085*^-10+0.*I,3.0622214937632617*^-11+0.*I,6.752170045084357*^-12+0.*I,1.457676949289654*^-12+0.*I,3.0836286853981994*^-13+0.*I,6.397180898089346*^-14+0.*I,1.3024414927327265*^-14+0.*I,2.604145661643283*^-15+0.*I,5.11662664582936*^-16+0.*I,9.884828237205614*^-17+0.*I,1.8787127773643086*^-17+0.*I,3.514644334097386*^-18+0.*I,6.475037756189617*^-19+0.*I,1.175278774384604*^-19+0.*I,2.1026331094157004*^-20+0.*I,3.709249492819677*^-21+0.*I,6.45468240457434*^-22+0.*I,1.108377040249479*^-22+0.*I,1.878768905884324*^-23+0.*I,3.1446641864068308*^-24+0.*I,5.199063864538319*^-25+0.*I,8.492869052361566*^-26+0.*I,1.371148581904476*^-26+0.*I,2.1884278874689013*^-27+0.*I,3.4538954087486065*^-28+0.*I,5.391654439876*^-29+0.*I,8.326701180641449*^-30+0.*I,1.2725059578190349*^-30+0.*I,1.9247592634526807*^-31+0.*I,2.8821250431047603*^-32+0.*I,4.2732227322232456*^-33+0.*I,6.27462402364629*^-34+0.*I,9.126186770116812*^-35+0.*I,1.3150355176850634*^-35+0.*I,1.877613939596135*^-36+0.*I,2.656851880011679*^-37+0.*I,3.7264012896893684*^-38+0.*I,5.181312120031921*^-39+0.*I,7.143023693563127*^-40+0.*I,9.76514778059544*^-41+0.*I,1.3240063971021472*^-41+0.*I,1.780631577593997*^-42+0.*I,2.375675478415826*^-43+0.*I,3.1447330039716543*^-44+0.*I,4.1306361069937326*^-45+0.*I,5.384406682735375*^-46+0.*I,6.96620511249414*^-47+0.*I,8.946237066728775*^-48+0.*I,1.1405573804842181*^-48+0.*I,1.4436834339049345*^-49+0.*I,1.8144671955087685*^-50+0.*I,2.264600323683752*^-51+0.*I,2.8069915474763022*^-52+0.*I,3.45571886816894*^-53+0.*I,4.2259371870957935*^-54+0.*I,5.133736015335126*^-55+0.*I,6.195942982675819*^-56+0.*I,7.429870303953679*^-57+0.*I,8.853003167492208*^-58+0.*I,1.0482631147242434*^-58+0.*I,1.2335426148187165*^-59+0.*I,1.4426972991282132*^-60+0.*I,1.6771261426329117*^-61+0.*I,1.9380151007935057*^-62+0.*I,2.2262822748034616*^-63+0.*I,2.542523362963406*^-64+0.*I,2.8869591793371865*^-65+0.*I,3.259387136410978*^-66+0.*I,3.6591386359852886*^-67+0.*I,4.085044283650736*^-68+0.*I,4.5354087318406174*^-69+0.*I,5.007996763297311*^-70+0.*I,5.500031953605953*^-71+0.*I
0.14663560225494382+0.*I,-0.39841409288036794+0.*I,0.3957951164462085+0.*I,0.13589078199693028+0.*I,-0.3349430809140092+0.*I,-0.2802097002230657+0.*I,0.076590488817034+0.*I,0.3447460491042511+0.*I,0.40267032280174003+0.*I,0.3240108102343145+0.*I,0.2101774575713162+0.*I,0.11715225949754782+0.*I,0.05808500535243511+0.*I,0.026178858886501673+0.*I,0.010886444541061935+0.*I,0.00422276718591581+0.*I,0.0015405938858332297+0.*I,0.000532106824964254+0.*I,0.00017491392297773467+0.*I,0.000054961497466743097+0.*I,0.00001656877458840794+0.*I,4.806978514242327*^-6+0.*I,1.3457631991643565*^-6+0.*I,3.6441256143243715*^-7+0.*I,9.563925765117764*^-8+0.*I,2.4371643030665895*^-8+0.*I,6.0400572145472704*^-9+0.*I,1.457922110021806*^-9+0.*I,3.431880584168334*^-10+0.*I,7.887674005308564*^-11+0.*I,1.7719561611285216*^-11+0.*I,3.894685160813574*^-12+0.*I,8.383010314020918*^-13+0.*I,1.768470169298386*^-13+0.*I,3.659315590836691*^-14+0.*I,7.432179004197706*^-15+0.*I,1.4826357798299925*^-15+0.*I,2.906852400201269*^-16+0.*I,5.604438419442463*^-17+0.*I,1.0631541243738689*^-17+0.*I,1.9853413881926958*^-18+0.*I,3.6513679513185954*^-19+0.*I,6.616860011122502*^-20+0.*I,1.1819733652185235*^-20+0.*I,2.082073893639561*^-21+0.*I,3.61810589657338*^-22+0.*I,6.204667042571152*^-23+0.*I,1.050401194623871*^-23+0.*I,1.756028459628978*^-24+0.*I,2.8998851382819118*^-25+0.*I,4.731838370480422*^-26+0.*I,7.631324704017703*^-27+0.*I,1.2167643176034245*^-27+0.*I,1.91849180837922*^-28+0.*I,2.9920306692145077*^-29+0.*I,4.6166389161256974*^-30+0.*I,7.049146065229714*^-31+0.*I,1.0653464219537816*^-31+0.*I,1.5939629557632104*^-32+0.*I,2.361480799276329*^-33+0.*I,3.464909778159838*^-34+0.*I,5.035935318971972*^-35+0.*I,7.251460781529077*^-36+0.*I,1.0346695648681566*^-36+0.*I,1.463119152811171*^-37+0.*I,2.0508226723699585*^-38+0.*I,2.849791580561391*^-39+0.*I,3.9264366959285056*^-40+0.*I,5.364712078479802*^-41+0.*I,7.269697403578442*^-42+0.*I,9.77161160100981*^-43+0.*I,1.3030228114764839*^-43+0.*I,1.7239634847999197*^-44+0.*I,2.2633249961531406*^-45+0.*I,2.9488968830878196*^-46+0.*I,3.8134278687292965*^-47+0.*I,4.895113726270532*^-48+0.*I,6.238037205442461*^-49+0.*I,7.89253199540376*^-50+0.*I,9.915439560958234*^-51+0.*I,1.2370225389770814*^-51+0.*I,1.532692002367195*^-52+0.*I,1.8861850503356815*^-53+0.*I,2.3057129788348882*^-54+0.*I,2.7999875526069368*^-55+0.*I,3.3781135364555975*^-56+0.*I,4.0494503867604397*^-57+0.*I,4.823442592364056*^-58+0.*I,5.70941931424619*^-59+0.*I,6.716365278242944*^-60+0.*I,7.852666279565826*^-61+0.*I,9.12583410580165*^-62+0.*I,1.054221711095984*^-62+0.*I,1.2106704004977105*^-63+0.*I,1.382242958602017*^-64+0.*I,1.5690492063133748*^-65+0.*I,1.77096922259968*^-66+0.*I,1.9876304958393404*^-67+0.*I,2.2183893418156775*^-68+0.*I,2.4623175592117323*^-69+0.*I
-0.0694624897552993+0.*I,0.25430946464827897+0.*I,-0.4394705961598063+0.*I,0.24220899879695965+0.*I,0.2802097002230657+0.*I,-0.2022054433160162+0.*I,-0.34323589121712894+0.*I,-0.07268594789201291+0.*I,0.2453248509809243+0.*I,0.3867523452412054+0.*I,0.3586576934197373+0.*I,0.2562475605584524+0.*I,0.153976155657178+0.*I,0.08125811631516913+0.*I,0.038648611303576955+0.*I,0.01685551554265718+0.*I,0.00682412360125596+0.*I,0.0025886513886808665+0.*I,0.0009267435525878785+0.*I,0.0003149342940695422+0.*I,0.00010207423025828653+0.*I,0.0000316787782687553+0.*I,9.44570411124941*^-6+0.*I,2.7137152792557324*^-6+0.*I,7.530828182813002*^-7+0.*I,2.023108338498632*^-7+0.*I,5.271467216945688*^-8+0.*I,1.3345194917365243*^-8+0.*I,3.2875024047792275*^-9+0.*I,7.891417328208011*^-10+0.*I,1.8481386375976577*^-10+0.*I,4.2276408231212564*^-11+0.*I,9.45575061469253*^-12+0.*I,2.0698604587120973*^-12+0.*I,4.438261205934451*^-13+0.*I,9.329570595288613*^-14+0.*I,1.9240292216844742*^-14+0.*I,3.895505380028871*^-15+0.*I,7.74815218656649*^-16+0.*I,1.5148719834817315*^-16+0.*I,2.91300671016665*^-17+0.*I,5.512184248793603*^-18+0.*I,1.0269223628221631*^-18+0.*I,1.8844532116530465*^-19+0.*I,3.4076700818979667*^-20+0.*I,6.074829031446421*^-21+0.*I,1.068033836639616*^-21+0.*I,1.8525565252860606*^-22+0.*I,3.171364555755799*^-23+0.*I,5.359868666657002*^-24+0.*I,8.946090917880654*^-25+0.*I,1.4750777736112817*^-25+0.*I,2.4033891433980266*^-26+0.*I,3.870617073331113*^-27+0.*I,6.163072487549363*^-28+0.*I,9.704749111874887*^-29+0.*I,1.5116305110562737*^-29+0.*I,2.329599308263864*^-30+0.*I,3.552931831559909*^-31+0.*I,5.363577277973698*^-32+0.*I,8.016273827434588*^-33+0.*I,1.1863853167583152*^-33+0.*I,1.7389850521605074*^-34+0.*I,2.5250000841328074*^-35+0.*I,3.6324372134965565*^-36+0.*I,5.178201972335793*^-37+0.*I,7.316011819264172*^-38+0.*I,1.0245951500881198*^-38+0.*I,1.422585225117374*^-39+0.*I,1.958464932053662*^-40+0.*I,2.6737827718422026*^-41+0.*I,3.6205001318131707*^-42+0.*I,4.8629583459771084*^-43+0.*I,6.480039661260426*^-44+0.*I,8.567493442891454*^-45+0.*I,1.124038330608437*^-45+0.*I,1.4635593314370214*^-46+0.*I,1.8914312461701373*^-47+0.*I,2.4264397093756927*^-48+0.*I,3.090249167357736*^-49+0.*I,3.9075770501977707*^-50+0.*I,4.90631479670362*^-51+0.*I,6.1175794026802304*^-52+0.*I,7.575678636510011*^-53+0.*I,9.317973238585929*^-54+0.*I,1.1384620415651546*^-54+0.*I,1.3818184854292247*^-55+0.*I,1.666310637001688*^-56+0.*I,1.9965017193460344*^-57+0.*I,2.376990673307756*^-58+0.*I,2.812313734449577*^-59+0.*I,3.306832101878776*^-60+0.*I,3.8646073753637094*^-61+0.*I,4.48926714163655*^-62+0.*I,5.183863782554247*^-63+0.*I,5.9507302217091995*^-64+0.*I,6.791336885711933*^-65+0.*I,7.706154595937104*^-66+0.*I,8.694528393060151*^-67+0.*I,9.754567402166716*^-68+0.*I
0.030037974289206845+0.*I,-0.13833011886440166+0.*I,0.3368678680717062+0.*I,-0.4154921564237171+0.*I,0.076590488817034+0.*I,0.34323589121712894+0.*I,-0.05377841583926826+0.*I,-0.33930522622437015+0.*I,-0.19001742276901662+0.*I,0.13321531126395558+0.*I,0.34419918454825016+0.*I,0.3748145369467404+0.*I,0.2958041796500417+0.*I,0.19150795461539238+0.*I,0.107410831565961+0.*I,0.053819914289106686+0.*I,0.02457395541213641+0.*I,0.010367289601536161+0.*I,0.004082919880001933+0.*I,0.0015129637968442412+0.*I,0.0005308483086100282+0.*I,0.00017726440342950096+0.*I,0.00005657559414789044+0.*I,0.0000173201458153217+0.*I,5.101771596201513*^-6+0.*I,1.449737689396015*^-6+0.*I,3.983479433236417*^-7+0.*I,1.0605378431146442*^-7+0.*I,2.740728661392245*^-8+0.*I,6.88627043027124*^-9+0.*I,1.6846546749830986*^-9+0.*I,4.018057332234111*^-10+0.*I,9.354419027401986*^-11+0.*I,2.128062186107852*^-11+0.*I,4.73532773192919*^-12+0.*I,1.03159764227326*^-12+0.*I,2.2020670939075043*^-13+0.*I,4.609443214629007*^-14+0.*I,9.468416752497763*^-15+0.*I,1.909890674774083*^-15+0.*I,3.7854141938973777*^-16+0.*I,7.376421655702959*^-17+0.*I,1.4139792085031092*^-17+0.*I,2.667645679755144*^-18+0.*I,4.955764023693105*^-19+0.*I,9.069592320410412*^-20+0.*I,1.6358585295871256*^-20+0.*I,2.9091120751533918*^-21+0.*I,5.102680394141554*^-22+0.*I,8.831149916700057*^-23+0.*I,1.5085748287522998*^-23+0.*I,2.5444238433163874*^-24+0.*I,4.238580556473137*^-25+0.*I,6.975715826814032*^-26+0.*I,1.1345338727314512*^-26+0.*I,1.8239961804512854*^-27+0.*I,2.8994817145807774*^-28+0.*I,4.558418242807149*^-29+0.*I,7.08937758065084*^-30+0.*I,1.0909396017879417*^-30+0.*I,1.6614469299864614*^-31+0.*I,2.5047024173563215*^-32+0.*I,3.73849551462698*^-33+0.*I,5.525765895790268*^-34+0.*I,8.089536639438716*^-35+0.*I,1.173189123716713*^-35+0.*I,1.685778346843587*^-36+0.*I,2.400452655978441*^-37+0.*I,3.3877837719309266*^-38+0.*I,4.7395304402827765*^-39+0.*I,6.573807664134104*^-40+0.*I,9.041146197402224*^-41+0.*I,1.2331489277294574*^-41+0.*I,1.6682143811387167*^-42+0.*I,2.2386663451364933*^-43+0.*I,2.9804590647009655*^-44+0.*I,3.9371923890584667*^-45+0.*I,5.161210563131632*^-46+0.*I,6.71472472739128*^-47+0.*I,8.670922269352193*^-48+0.*I,1.1115017417760437*^-48+0.*I,1.4145188896127835*^-49+0.*I,1.787334257334161*^-50+0.*I,2.242563045258278*^-51+0.*I,2.794265265699214*^-52+0.*I,3.457926694455609*^-53+0.*I,4.250393133008209*^-54+0.*I,5.1897510151083906*^-55+0.*I,6.29514828082361*^-56+0.*I,7.586550769452532*^-57+0.*I,9.084431154532131*^-58+0.*I,1.0809389639474124*^-58+0.*I,1.278170820451678*^-59+0.*I,1.5020843070301393*^-60+0.*I,1.754486311943446*^-61+0.*I,2.0369845169699014*^-62+0.*I,2.3509240076544713*^-63+0.*I,2.697322650038669*^-64+0.*I,3.0768071643086093*^-65+0.*I,3.489552017841649*^-66+0.*I
-0.012025898717813665+0.*I,0.0667346514937886+0.*I,-0.20880780455380163+0.*I,0.3868767783222254+0.*I,-0.3447460491042511+0.*I,-0.07268594789201291+0.*I,0.33930522622437015+0.*I,0.08206464220826783+0.*I,-0.28665783133648304+0.*I,-0.2687931230015444+0.*I,0.021420365075189414+0.*I,0.2814170704139905+0.*I,0.3723202942714826+0.*I,0.3264416896238223+0.*I,0.2278305204713327+0.*I,0.13568620419404517+0.*I,0.07152971900693753+0.*I,0.03414513164737977+0.*I,0.014990024588986342+0.*I,0.006120922098446867+0.*I,0.0023448470012348865+0.*I,0.0008484872827529717+0.*I,0.00029160579164009615+0.*I,0.00009561774009452905+0.*I,0.000030028150754719944+0.*I,9.061030134205497*^-6+0.*I,2.634523191638351*^-6+0.*I,7.398805064094179*^-7+0.*I,2.011348828560481*^-7+0.*I,5.302785475521163*^-8+0.*I,1.3581471693318893*^-8+0.*I,3.3843506015310493*^-9+0.*I,8.216457680912101*^-10+0.*I,1.945871075815616*^-10+0.*I,4.500438701121079*^-11+0.*I,1.0175507866919306*^-11+0.*I,2.251282364464308*^-12+0.*I,4.878160222622329*^-13+0.*I,1.0360603444649659*^-13+0.*I,2.1584494211180828*^-14+0.*I,4.413960426758856*^-15+0.*I,8.865963480022116*^-16+0.*I,1.750237339524317*^-16+0.*I,3.397716553559043*^-17+0.*I,6.4897344264137455*^-18+0.*I,1.22020481123627*^-18+0.*I,2.259478988599885*^-19+0.*I,4.1223584100764115*^-20+0.*I,7.413554459791474*^-21+0.*I,1.3146862501930699*^-21+0.*I,2.299827318077555*^-22+0.*I,3.9700869136264636*^-23+0.*I,6.765236091962526*^-24+0.*I,1.1383697985030413*^-24+0.*I,1.892055574034297*^-25+0.*I,3.1071411345551625*^-26+0.*I,5.042957632633837*^-27+0.*I,8.091372453864413*^-28+0.*I,1.2837541083035467*^-28+0.*I,2.0145117665797162*^-29+0.*I,3.127427000551262*^-30+0.*I,4.804308798320486*^-31+0.*I,7.304559829594271*^-32+0.*I,1.0994258905953998*^-32+0.*I,1.6384475688135075*^-33+0.*I,2.418112235527741*^-34+0.*I,3.534900818440205*^-35+0.*I,5.1193110833937226*^-36+0.*I,7.346038431932378*^-37+0.*I,1.0446565251578019*^-37+0.*I,1.472452455802479*^-38+0.*I,2.0574197562317253*^-39+0.*I,2.850247632460896*^-40+0.*I,3.915456620492794*^-41+0.*I,5.334361292198493*^-42+0.*I,7.208431081109514*^-43+0.*I,9.663037858734076*^-44+0.*I,1.2851557454290425*^-44+0.*I,1.695976649408167*^-45+0.*I,2.221044606337424*^-46+0.*I,2.886807042919011*^-47+0.*I,3.7243423453437265*^-48+0.*I,4.769794881751214*^-49+0.*I,6.064760460798588*^-50+0.*I,7.656596036623434*^-51+0.*I,9.598624785178385*^-52+0.*I,1.1950205815082198*^-52+0.*I,1.4776637005418816*^-53+0.*I,1.8148860037413344*^-54+0.*I,2.214293882862508*^-55+0.*I,2.6839286457258764*^-56+0.*I,3.2321621379059176*^-57+0.*I,3.8675641299992886*^-58+0.*I,4.598741238139202*^-59+0.*I,5.434148231541807*^-60+0.*I,6.381873789728296*^-61+0.*I,7.4494040605638954*^-62+0.*I,8.643368685401713*^-63+0.*I,9.969275238526082*^-64+0.*I,1.1431239208655062*^-64+0.*I
