0.6167312368178629+0.*I,0.-0.6063581251002296*I,-0.4215484137672907+0.*I,0.+0.23928754165063557*I,0.11763142229000847+0.*I,0.-0.051721558385904844*I,-0.02076009002586334+0.*I,0.+0.007714600984387863*I,0.0026816477533625244+0.*I,0.-0.000878847925339399*I,-0.00027324170567747454+0.*I,0.+0.00008099979150152315*I,0.000022989341614879345+0.*I,0.-6.2688533961654486*^-6*I,-1.6472417895191187*^-6+0.*I,0.+4.181623982478663*^-7*I,1.0278227883237309*^-7+0.*I,0.-2.4509081589461157*^-8*I,-5.6796822643508994*^-9+0.*I,0.+1.2810925223486822*^-9*I,2.816428654966254*^-10+0.*I,0.-6.042579358038249*^-11*I,-1.2666139830826366*^-11+0.*I,0.+2.59665119957649*^-12*I,5.211242115595727*^-13+0.*I,0.-1.0247183246173657*^-13*I,-1.975836866167996*^-14+0.*I,0.+3.738543671910103*^-15*I,6.94635058315343*^-16+0.*I,0.-1.2682093634002442*^-16*I,-2.27647866155761*^-17+0.*I,0.+4.0199068788571554*^-18*I,6.986734811190727*^-19+0.*I,0.-1.195777962569609*^-19*I,-2.016249825091319*^-20+0.*I,0.+3.3507619599689813*^-21*I,5.490673025814852*^-22+0.*I,0.-8.874787759532617*^-23*I,-1.4154659717572207*^-23+0.*I,0.+2.2284371278286014*^-24*I,3.4642054913411067*^-25+0.*I,0.-5.319183506309053*^-26*I,-8.069629285962406*^-27+0.*I,0.+1.2099087346205141*^-27*I,1.7933271752411665*^-28+0.*I,0.-2.628370163730316*^-29*I,-3.8101394289175655*^-30+0.*I,0.+5.464182493051622*^-31*I,7.754214896741202*^-32+0.*I,0.-1.0891132672480009*^-32*I,-1.5143327060898888*^-33+0.*I,0.+2.0848243462323354*^-34*I,2.8425038007238717*^-35+0.*I,0.-3.838807857871254*^-36*I,-5.1360914873436455*^-37+0.*I,0.+6.809020820702204*^-38*I,8.945897226139654*^-39+0.*I,0.-1.164983387819948*^-39*I,-1.5039693705713707*^-40+0.*I,0.+1.9250687392504847*^-41*I,2.4434523392949313*^-42+0.*I,0.-3.0758999899721828*^-43*I,-3.8406932468035763*^-44+0.*I,0.+4.757432147550046*^-45*I,5.846768140373757*^-46+0.*I,0.-7.130047930312921*^-47*I,-8.628866251158315*^-48+0.*I,0.+1.0364529498210408*^-48*I,1.2357436612312473*^-49+0.*I,0.-1.462638840290393*^-50*I,-1.718784140627224*^-51+0.*I,0.+2.0055127126489323*^-52*I,2.3237661809939667*^-53+0.*I,0.-2.674017546402353*^-54*I,-3.05619913653448*^-55+0.*I,0.+3.4696388566170163*^-56*I,3.9130079708520935*^-57+0.*I,0.-4.3842834672921456*^-58*I,-4.880727718879579*^-59+0.*I,0.+5.39888765741007*^-60*I,5.9346150406826*^-61+0.*I,0.-6.4831086405142645*^-62*I,-7.038978343109999*^-63+0.*I,0.+7.596330272304857*^-64*I,8.148871163366935*^-65+0.*I,0.-8.690029375055146*^-66*I,-9.21308917392937*^-67+0.*I,0.+9.711334297506395*^-68*I,1.0178196335351993*^-68+0.*I,0.-1.0607403185134451*^-69*I,-1.0993122759721749*^-70+0.*I,0.+1.1330097246543307*^-71*I,1.1613763545761935*^-72+0.*I,0.-1.1840356022830318*^-73*I,-1.2006988377997307*^-74+0.*I,0.+1.2111712226720357*^-75*I,1.2153550861616464*^-76+0.*I,0.-1.2132507586128893*^-77*I,-1.2049548929301242*^-78+0.*I,0.+1.1906563928334718*^-79*I
0.-0.6063581251002296*I,0.020571752871295226+0.*I,0.-0.4430617044147116*I,-0.4948804259149982+0.*I,0.+0.36292216284816375*I,0.2121802289528354+0.*I,0.-0.10628051107825073*I,-0.04734119015912167+0.*I,0.+0.01918364290481811*I,0.007180877118397383+0.*I,0.-0.0025105152444785377*I,-0.0008266027993898487+0.*I,0.+0.00025798883620800644*I,0.00007672583557204883+0.*I,0.-0.000021836365611941217*I,-5.968610902654956*^-6+0.*I,0.+1.5715960608112352*^-6*I,3.996853410029151*^-7+0.*I,0.-9.83990739131311*^-8*I,-2.349761583646924*^-8+0.*I,0.+5.452314157866745*^-9*I,1.2312402882039132*^-9+0.*I,0.-2.7096899283128817*^-10*I,-5.819169585750142*^-11+0.*I,0.+1.2208581795587837*^-11*I,2.5048727504351996*^-12+0.*I,0.-5.030798305578146*^-13*I,-9.899183195762027*^-14+0.*I,0.+1.9099561999670643*^-14*I,3.6160363983802076*^-15+0.*I,0.-6.722449817115834*^-16*I,-1.2279667359495822*^-16+0.*I,0.+2.2053105168493572*^-17*I,3.896007024382356*^-18+0.*I,0.-6.774290025766027*^-19*I,-1.1598854446351926*^-19+0.*I,0.+1.9564739495333552*^-20*I,3.2525908321843077*^-21+0.*I,0.-5.331620739795599*^-22*I,-8.620486567714856*^-23+0.*I,0.+1.3753279964518283*^-23*I,2.165876639570827*^-24+0.*I,0.-3.3678858816908*^-25*I,-5.172653928328115*^-26+0.*I,0.+7.849310175935809*^-27*I,1.1771588180324434*^-27+0.*I,0.-1.7451868289760706*^-28*I,-2.5583772137069536*^-29+0.*I,0.+3.709458751210196*^-30*I,5.32087093517392*^-31+0.*I,0.-7.552307528966042*^-32*I,-1.0609522773458326*^-32+0.*I,0.+1.4754412730861205*^-33*I,2.031631592748018*^-34+0.*I,0.-2.770439091802203*^-35*I,-3.742082426927252*^-36+0.*I,0.+5.007450293116816*^-37*I,6.639465398385892*^-38+0.*I,0.-8.724381818128823*^-39*I,-1.1362938931342218*^-39+0.*I,0.+1.467128286584512*^-40*I,1.8781556352401752*^-41+0.*I,0.-2.3842051270463495*^-42*I,-3.001681612815247*^-43+0.*I,0.+3.748461433868112*^-44*I,4.6437139334105766*^-45+0.*I,0.-5.707640991018334*^-46*I,-6.961129395874498*^-47+0.*I,0.+8.425314069254407*^-48*I,1.0121053986362855*^-48+0.*I,0.-1.2068327004383582*^-49*I,-1.4285554497748528*^-50+0.*I,0.+1.678887150712358*^-51*I,1.95913627631212*^-52+0.*I,0.-2.2702289164753794*^-53*I,-2.612633278642495*^-54+0.*I,0.+2.9862890980253772*^-55*I,3.3905451391140557*^-56+0.*I,0.-3.824107952195658*^-57*I,-4.28500487573323*^-58+0.*I,0.+4.770563944176653*^-59*I,5.277412876738645*^-60+0.*I,0.-5.801498700833005*^-61*I,-6.338128828125108*^-62+0.*I,0.+6.882033583185666*^-63*I,7.427449322577378*^-64+0.*I,0.-7.968220417787155*^-65*I,-8.497917552518816*^-66+0.*I,0.+9.009969046079008*^-67*I,9.497801299052126*^-68+0.*I,0.-9.954983998231507*^-69*I,-1.0375375439852979*^-69+0.*I,0.+1.0753263249064157*^-70*I,1.1083495894191673*^-71+0.*I,0.-1.1361600711065304*^-72*I,-1.1583884649389266*^-73+0.*I,0.+1.1747514604762213*^-74*I,1.1850574973681593*^-75+0.*I,0.-1.1892100926450443*^-76*I,-1.1872086792824346*^-77+0.*I
-0.4215484137672907+0.*I,0.-0.4430617044147116*I,-0.2874507687469003+0.*I,0.-0.19858994876090694*I,-0.4475581874903662+0.*I,0.+0.42631974360366154*I,0.29361928041446517+0.*I,0.-0.16592039053359633*I,-0.08134565091354143+0.*I,0.+0.03570240854000991*I,0.014311585039110713+0.*I,0.-0.005313014627790897*I,-0.0018453977314228974+0.*I,0.+0.0006044042108568734*I,0.0001878165417551204+0.*I,0.-0.0000556518906378471*I,-0.00001578918602224189+0.*I,0.+4.30408383041251*^-6*I,1.1306476488035015*^-6+0.*I,0.-2.869504525068806*^-7*I,-7.051546268430944*^-8+0.*I,0.+1.6811542141053536*^-8*I,3.895180734315665*^-9+0.*I,0.-8.784449040434079*^-10*I,-1.9309437553219986*^-10+0.*I,0.+4.1422433284540424*^-11*I,8.681699201173223*^-12+0.*I,0.-1.7796128594706497*^-12*I,-3.571152440583955*^-13+0.*I,0.+7.021504763077852*^-14*I,1.3537494897799944*^-14+0.*I,0.-2.561261222370769*^-15*I,-4.758550757907588*^-16+0.*I,0.+8.687157960429171*^-17*I,1.5592690625473295*^-17+0.*I,0.-2.7532520230416947*^-18*I,-4.784960450441299*^-19+0.*I,0.+8.188988107696545*^-20*I,1.3807053218462737*^-20+0.*I,0.-2.2944491753674695*^-21*I,-3.7595841204361467*^-22+0.*I,0.+6.076487660446597*^-23*I,9.691153640656996*^-24+0.*I,0.-1.5256634466762553*^-24*I,-2.3716202788697487*^-25+0.*I,0.+3.641417050845634*^-26*I,5.5241276060273646*^-27+0.*I,0.-8.28224517550271*^-28*I,-1.2275550869821606*^-28+0.*I,0.+1.7990969879906648*^-29*I,2.607930798690334*^-30+0.*I,0.-3.7399695142476247*^-31*I,-5.307241681581697*^-32+0.*I,0.+7.454057030300605*^-33*I,1.0364062729827162*^-33+0.*I,0.-1.426815050522654*^-34*I,-1.945311422085054*^-35+0.*I,0.+2.6270884648608057*^-36*I,3.5148084514250574*^-37+0.*I,0.-4.6595555340157884*^-38*I,-6.121741218779887*^-39+0.*I,0.+7.971908858267415*^-40*I,1.0291374831287954*^-40+0.*I,0.-1.3172637100416113*^-41*I,-1.6719477251073825*^-42+0.*I,0.+2.104668073701519*^-43*I,2.6279302640189135*^-44+0.*I,0.-3.255141342457752*^-45*I,-4.00042713503846*^-46+0.*I,0.+4.878388557786924*^-47*I,5.903795636864594*^-48+0.*I,0.-7.091220566610298*^-49*I,-8.454614180997513*^-50+0.*I,0.+1.000683349532392*^-50*I,1.1759131331991385*^-51+0.*I,0.-1.3720622293526484*^-52*I,-1.5897742288665452*^-53+0.*I,0.+1.8293721251036806*^-54*I,2.0908090422426414*^-55+0.*I,0.-2.3736246435396166*^-56*I,-2.676909429212219*^-57+0.*I,0.+2.9992790115738687*^-58*I,3.3388602223481833*^-59+0.*I,0.-3.693290567759624*^-60*I,-4.059732111535771*^-61+0.*I,0.+4.4349003511512174*^-62*I,4.815108080661827*^-63+0.*I,0.-5.196323630927417*^-64*I,-5.574242274241131*^-65+0.*I,0.+5.944369005915522*^-66*I,6.30211040001541*^-67+0.*I,0.-6.642872807424481*^-68*I,-6.962163844864047*^-69+0.*I,0.+7.25569393073384*^-70*I,7.5194745684717*^-71+0.*I,0.-7.749910163907567*^-72*I,-7.943880385756054*^-73+0.*I,0.+8.09881042670448*^-74*I,8.212726978860274*^-75+0.*I,0.-8.28429827868697*^-76*I
0.+0.23928754165063557*I,-0.4948804259149982+0.*I,0.-0.19858994876090694*I,-0.4001782730704152+0.*I,0.+0.024739796519450498*I,-0.3357991984804084+0.*I,0.+0.4362372542407485*I,0.35432788754606254+0.*I,0.-0.2247718564513933*I,-0.12062870210700083+0.*I,0.+0.05705956037180608*I,0.024388721839450598+0.*I,0.-0.009578508562588227*I,-0.0034984179934128413+0.*I,0.+0.00119905022984917*I,0.00038838034185737646+0.*I,0.-0.00011955997009782906*I,-0.000035142612536859515+0.*I,0.+9.901008899573285*^-6*I,2.682516432270992*^-6+0.*I,0.-7.008755187045495*^-7*I,-1.7702348204009657*^-7+0.*I,0.+4.3314812787147374*^-8*I,1.0286627030663203*^-8+0.*I,0.-2.375009394448922*^-9*I,-5.339024380795969*^-10+0.*I,0.+1.170162661399987*^-10*I,2.5034919004039225*^-11+0.*I,0.-5.23409436306967*^-12*I,-1.0704595793221637*^-12+0.*I,0.+2.1435505934750996*^-13*I,4.206308455224066*^-14+0.*I,0.-8.094929974189944*^-15*I,-1.5289209987406546*^-15+0.*I,0.+2.836022882279166*^-16*I,5.1696323043528027*^-17+0.*I,0.-9.265931511841634*^-18*I,-1.6339389509772631*^-18+0.*I,0.+2.8361079362918407*^-19*I,4.847961830057799*^-20+0.*I,0.-8.164734947957028*^-21*I,-1.3553676188188058*^-21+0.*I,0.+2.2186026754743496*^-22*I,3.582408865165677*^-23+0.*I,0.-5.708223623619293*^-24*I,-8.978544618828376*^-25+0.*I,0.+1.3945416893024112*^-25*I,2.1394994003157142*^-26+0.*I,0.-3.2432171914665476*^-27*I,-4.858980963304453*^-28+0.*I,0.+7.196746237095995*^-29*I,1.0540478695181502*^-29+0.*I,0.-1.5269474738607024*^-30*I,-2.1884135346527108*^-31+0.*I,0.+3.103658047563163*^-32*I,4.356634878962706*^-33+0.*I,0.-6.05412201271819*^-34*I,-8.330291977567563*^-35+0.*I,0.+1.1351711207784562*^-35*I,1.5322666899725864*^-36+0.*I,0.-2.049067160980015*^-37*I,-2.715194302130565*^-38+0.*I,0.+3.5656601380817067*^-39*I,4.641327322194987*^-40+0.*I,0.-5.989274099322366*^-41*I,-7.66302384596653*^-42+0.*I,0.+9.722596593222553*^-43*I,1.2234339217630369*^-43+0.*I,0.-1.5270492558481981*^-44*I,-1.8908457944220514*^-45+0.*I,0.+2.322973272621612*^-46*I,2.83184945122048*^-47+0.*I,0.-3.4259826765081865*^-48*I,-4.113759397903313*^-49+0.*I,0.+4.903199224170475*^-50*I,5.801681990685555*^-51+0.*I,0.-6.815653242076144*^-52*I,-7.950316400800627*^-53+0.*I,0.+9.209321578219651*^-54*I,1.0594462374095858*^-54+0.*I,0.-1.210539299289416*^-55*I,-1.373937848441044*^-56+0.*I,0.+1.5491090817524794*^-57*I,1.7352462773098122*^-58+0.*I,0.-1.9312610282558322*^-59*I,-2.1357831866922346*^-60+0.*I,0.+2.3471691308339808*^-61*I,2.5635186710403925*^-62+0.*I,0.-2.7827005802979216*^-63*I,-3.0023863875683805*^-64+0.*I,0.+3.2200917250907453*^-65*I,3.4332241907899787*^-66+0.*I,0.-3.639136391537954*^-67*I,-3.835182587747154*^-68+0.*I,0.+4.01877717785468*^-69*I,4.1874531525769595*^-70+0.*I,0.-4.338918619444535*^-71*I,-4.471109549892826*^-72+0.*I,0.+4.582237031620292*^-73*I,4.670827511440921*^-74+0.*I
0.11763142229000847+0.*I,0.+0.36292216284816375*I,-0.4475581874903662+0.*I,0.+0.024739796519450498*I,-0.3880164303281078+0.*I,0.+0.19273554512916832*I,-0.19681836552524914+0.*I,0.+0.40290350904593*I,0.39059965111265715+0.*I,0.-0.277857890917633*I,-0.1626808014074266+0.*I,0.+0.08263331837516522*I,0.037533803943963585+0.*I,0.-0.015548113708383668*I,-0.005955499361944908+0.*I,0.+0.002131026796601356*I,0.0007179861681902789+0.*I,0.-0.00022920342699124413*I,-0.0000696814994655392+0.*I,0.+0.000020260049694078018*I,5.653745522245664*^-6+0.*I,0.-1.5188845409081421*^-6*I,-3.9386372538698725*^-7+0.*I,0.+9.880846674750487*^-8*I,2.4029455938785574*^-8+0.*I,0.-5.675062253405467*^-9*I,-1.3036654195999947*^-9+0.*I,0.+2.917102553215943*^-10*I,6.366314002375318*^-11+0.*I,0.-1.3567002888988299*^-11*I,-2.826199435365962*^-12+0.*I,0.+5.760614279860715*^-13*I,1.1499298065276755*^-13+0.*I,0.-2.2499313522878114*^-14*I,-4.318116277723634*^-15+0.*I,0.+8.134934735724306*^-16*I,1.5053392754730341*^-16+0.*I,0.-2.737800204777505*^-17*I,-4.896717773913837*^-18+0.*I,0.+8.617423116156573*^-19*I,1.4929230983565861*^-19+0.*I,0.-2.5473620612909603*^-20*I,-4.282828700025207*^-21+0.*I,0.+7.098067600372122*^-22*I,1.1600895343892975*^-22+0.*I,0.-1.8704587580888787*^-23*I,-2.9762183089642954*^-24+0.*I,0.+4.675072369468897*^-25*I,7.252009933403077*^-26+0.*I,0.-1.111239740375109*^-26*I,-1.6825306916253496*^-27+0.*I,0.+2.5179364430195775*^-28*I,3.7253603913841984*^-29+0.*I,0.-5.4505924268929765*^-30*I,-7.888171955768951*^-31+0.*I,0.+1.1294504135709426*^-31*I,1.6003420341305433*^-32+0.*I,0.-2.244430039235221*^-33*I,-3.1162767748945784*^-34+0.*I,0.+4.284382677300837*^-35*I,5.833713228531811*^-36+0.*I,0.-7.868386760549012*^-37*I,-1.0514446281551212*^-37+0.*I,0.+1.3922611852101527*^-38*I,1.827088241392961*^-39+0.*I,0.-2.3766828976576372*^-40*I,-3.0649396641681176*^-41+0.*I,0.+3.9190013300281585*^-42*I,4.9692790329323554*^-43+0.*I,0.-6.249359758665061*^-44*I,-7.795780361610045*^-45+0.*I,0.+9.647649399285057*^-46*I,1.184610173368928*^-46+0.*I,0.-1.443357600888059*^-47*I,-1.7452911712588444*^-48+0.*I,0.+2.094627041003659*^-49*I,2.4953894632215283*^-50+0.*I,0.-2.9512727435749317*^-51*I,-3.465492536256937*^-52+0.*I,0.+4.0406306879272093*^-53*I,4.6784786790977954*^-54+0.*I,0.-5.379885401838345*^-55*I,-6.144615494756324*^-56+0.*I,0.+6.97122468304624*^-57*I,7.85695850609932*^-58+0.*I,0.-8.797680435369523*^-59*I,-9.787834685386473*^-60+0.*I,0.+1.0820448014202254*^-60*I,1.1887173528008685*^-61+0.*I,0.-1.2978377998026126*^-62*I,-1.4083272531463312*^-63+0.*I,0.+1.51900846899751*^-64*I,1.6286268404140914*^-65+0.*I,0.-1.7358746379307274*^-66*I,-1.8394178212601905*^-67+0.*I,0.+1.9379246221097427*^-68*I,2.0300950082597611*^-69+0.*I,0.-2.1146900862342873*^-70*I,-2.1905604870559122*^-71+0.*I,0.+2.256672807538696*^-72*I
0.-0.051721558385904844*I,0.2121802289528354+0.*I,0.+0.42631974360366154*I,-0.3357991984804084+0.*I,0.+0.19273554512916832*I,-0.30327221355020534+0.*I,0.+0.2976706103618355*I,-0.055725307482839374+0.*I,0.+0.337893687219484*I,0.4018726186167845+0.*I,0.-0.32142100190762607*I,-0.20496143958447735+0.*I,0.+0.11151168482778383*I,0.053685064004482745+0.*I,0.-0.023398386900569702*I,-0.009378232714357239+0.*I,0.+0.003496404074488101*I,0.0012231222382339227+0.*I,0.-0.00040424455010642217*I,-0.00012692607357854123+0.*I,0.+0.00003803419448761875*I,0.000010918889497407001+0.*I,0.-3.012860486261667*^-6*I,-8.012983194149595*^-7+0.*I,0.+2.059129524465484*^-7*I,5.12362192514611*^-8+0.*I,0.-1.2367922188239136*^-8*I,-2.9011821015147802*^-9+0.*I,0.+6.623203042432527*^-10*I,1.47355845982408*^-10+0.*I,0.-3.198957802235527*^-11*I,-6.783890422364999*^-12+0.*I,0.+1.4067714901498458*^-12*I,2.855295551844394*^-13+0.*I,0.-5.6772391707276626*^-14*I,-1.1066975486222411*^-14+0.*I,0.+2.1166435309984007*^-15*I,3.974586753417674*^-16+0.*I,0.-7.332289689869999*^-17*I,-1.3296887554466577*^-17+0.*I,0.+2.3717327413060765*^-18*I,4.1630757647581707*^-19+0.*I,0.-7.194644250653875*^-20*I,-1.2247623069446645*^-20+0.*I,0.+2.0546189556458958*^-21*I,3.398026086685834*^-22+0.*I,0.-5.542520469730651*^-23*I,-8.91935350082218*^-24+0.*I,0.+1.4166317096008819*^-24*I,2.2213779183503732*^-25+0.*I,0.-3.440069130435321*^-26*I,-5.262860534948191*^-27+0.*I,0.+7.956300039861803*^-28*I,1.1889236676078072*^-28+0.*I,0.-1.7565638181236763*^-29*I,-2.566549670256357*^-30+0.*I,0.+3.7094983432424237*^-31*I,5.304690882511251*^-32+0.*I,0.-7.507233162985391*^-33*I,-1.051638151678325*^-33+0.*I,0.+1.458503343183299*^-34*I,2.0030317888849463*^-35+0.*I,0.-2.7245137476714435*^-36*I,-3.6710416178272735*^-37+0.*I,0.+4.900769493181426*^-38*I,6.483159568118806*^-39+0.*I,0.-8.500154931181133*^-40*I,-1.1047206102855718*^-40+0.*I,0.+1.4234067728565375*^-41*I,1.8185273140662587*^-42+0.*I,0.-2.304018912257777*^-43*I,-2.8952552204223626*^-44+0.*I,0.+3.608939215788786*^-45*I,4.462925883206197*^-46+0.*I,0.-5.475968556528671*^-47*I,-6.667384631061404*^-48+0.*I,0.+8.05663939907984*^-49*I,9.662850373520577*^-50+0.*I,0.-1.1504218527048605*^-50*I,-1.3597397212602675*^-51+0.*I,0.+1.5956813933904863*^-52*I,1.8593964355695076*^-53+0.*I,0.-2.1516701721079463*^-54*I,-2.4728547912933978*^-55+0.*I,0.+2.822805450905746*^-56*I,3.2008243122446004*^-57+0.*I,0.-3.6056153925222284*^-58*I,-4.035252943104514*^-59+0.*I,0.+4.4871657336886245*^-60*I,4.9581391566271406*^-61+0.*I,0.-5.444336476295201*^-62*I,-5.94133985873614*^-63+0.*I,0.+6.44421105692798*^-64*I,6.9475708323720655*^-65+0.*I,0.-7.445695403272334*^-66*I,-7.932627463389288*^-67+0.*I,0.+8.402298652513892*^-68*I,8.848659814541985*^-69+0.*I,0.-9.265814981659236*^-70*I,-9.64815479486192*^-71+0.*I
-0.02076009002586334+0.*I,0.-0.10628051107825073*I,0.29361928041446517+0.*I,0.+0.4362372542407485*I,-0.19681836552524914+0.*I,0.+0.2976706103618355*I,-0.1837926606903+0.*I,0.+0.34388812842519373*I,0.071278319605081+0.*I,0.+0.25252922238847253*I,0.3898027929640056+0.*I,0.-0.3529383110051349*I,-0.24510049154217445+0.*I,0.+0.14259255033737187*I,0.07261360416370242+0.*I,0.-0.033231846557012265*I,-0.01391119707911465+0.*I,0.+0.005394386082034147*I,0.0019562534723484336+0.*I,0.-0.0006684126385385885*I,-0.00021646801360496645+0.*I,0.+0.00006677281931659655*I,0.000019698774344567047+0.*I,0.-5.577222951906074*^-6*I,-1.519946936004134*^-6+0.*I,0.+3.997527703524443*^-7*I,1.0169243720756809*^-7+0.*I,0.-2.5071843373602616*^-8*I,-6.001426351588181*^-9+0.*I,0.+1.3969548594251316*^-9*I,3.166576554378097*^-10+0.*I,0.-6.999034971672009*^-11*I,-1.5102071432352347*^-11+0.*I,0.+3.184565229144463*^-12*I,6.569088918112414*^-13+0.*I,0.-1.3267627076018597*^-13*I,-2.625886083583137*^-14+0.*I,0.+5.09668039167074*^-15*I,9.708185913131772*^-16+0.*I,0.-1.8160031293870313*^-16*I,-3.3380445779605095*^-17+0.*I,0.+6.032764151543452*^-18*I,1.0725683266996467*^-18+0.*I,0.-1.8768919158516755*^-19*I,-3.234203349234734*^-20+0.*I,0.+5.490415177021036*^-21*I,9.186241531898127*^-22+0.*I,0.-1.5154451094565576*^-22*I,-2.4659131251040066*^-23+0.*I,0.+3.9592002582491204*^-24*I,6.2744875961729445*^-25+0.*I,0.-9.818197185949379*^-26*I,-1.5174090536200203*^-26+0.*I,0.+2.316964674166242*^-27*I,3.496265735506532*^-28+0.*I,0.-5.215244444100419*^-29*I,-7.692046262618269*^-30+0.*I,0.+1.1220521150387273*^-30*I,1.6191627562495437*^-31+0.*I,0.-2.3119183141037592*^-32*I,-3.2670301700552315*^-33+0.*I,0.+4.570070610435192*^-34*I,6.32948933331362*^-35+0.*I,0.-8.681084650167074*^-36*I,-1.179286377017755*^-36+0.*I,0.+1.587018493451497*^-37*I,2.1161027030588956*^-38+0.*I,0.-2.7961181371881705*^-39*I,-3.6619108017613262*^-40+0.*I,0.+4.754014847854717*^-41*I,6.118974168474743*^-42+0.*I,0.-7.809525491613063*^-43*I,-9.884602048645142*^-44+0.*I,0.+1.2409116672661085*^-44*I,1.545348522149695*^-45+0.*I,0.-1.9092855843052686*^-46*I,-2.3406017005606986*^-47+0.*I,0.+2.847396744949691*^-48*I,3.4378144143309045*^-49+0.*I,0.-4.1198319612275554*^-50*I,-4.901019710861927*^-51+0.*I,0.+5.7882750277973855*^-52*I,6.787537233914932*^-53+0.*I,0.-7.903491730681529*^-54*I,-9.139273134854844*^-55+0.*I,0.+1.049617848788459*^-55*I,1.197340244237748*^-56+0.*I,0.-1.3567806676245246*^-57*I,-1.5273735570513236*^-58+0.*I,0.+1.7082889372511892*^-59*I,1.898426464725469*^-60+0.*I,0.-2.0964169826418717*^-61*I,-2.300632116232344*^-62+0.*I,0.+2.509202148264511*^-63*I,2.720042094820159*^-64+0.*I,0.-2.930885569069985*^-65*I,-3.1393256913208827*^-66+0.*I,0.+3.342861994053125*^-67*I,3.5389519970688*^-68+0.*I,0.-3.7250659047428296*^-69*I
0.+0.007714600984387863*I,-0.04734119015912167+0.*I,0.-0.16592039053359633*I,0.35432788754606254+0.*I,0.+0.40290350904593*I,-0.055725307482839374+0.*I,0.+0.34388812842519373*I,-0.05600132208034303+0.*I,0.+0.3411443292918354*I,0.17466371980493542+0.*I,0.+0.15697658820158422*I,0.3574892083941032+0.*I,0.-0.3710235899864086*I,-0.2810272348756023+0.*I,0.+0.17467257325647764*I,0.09394623565617588+0.*I,0.-0.045072327109822306*I,-0.01967444162983275+0.*I,0.+0.007923303872547159*I,0.0029745580733825452+0.*I,0.-0.0010493824768647354*I,-0.0003501203307351934+0.*I,0.+0.00011105534826114114*I,0.00003363452405969854+0.*I,0.-9.762186843852247*^-6*I,-2.723878666030071*^-6+0.*I,0.+7.32633164495003*^-7*I,1.904031019030306*^-7+0.*I,0.-4.791351290971166*^-8*I,-1.1696190445467101*^-8+0.*I,0.+2.7742990132468127*^-9*I,6.40370867483276*^-10+0.*I,0.-1.4403362232102647*^-10*I,-3.160682285412169*^-11+0.*I,0.+6.774327794982881*^-12*I,1.419589466476987*^-12+0.*I,0.-2.9112351619855594*^-13*I,-5.847694655324662*^-14+0.*I,0.+1.1514142671205343*^-14*I,2.22402394687505*^-15+0.*I,0.-4.2170336167662497*^-16*I,-7.85439827584703*^-17+0.*I,0.+1.4378619690809152*^-17*I,2.5885911815612978*^-18+0.*I,0.-4.585431705876111*^-19*I,-7.996174328280543*^-20+0.*I,0.+1.373320083778505*^-20*I,2.3240182356762676*^-21+0.*I,0.-3.8767316830157516*^-22*I,-6.377066112243546*^-23+0.*I,0.+1.0348243241087342*^-23*I,1.6571284651637187*^-24+0.*I,0.-2.619601452823441*^-25*I,-4.0892373987191704*^-26+0.*I,0.+6.305353610713871*^-27*I,9.606438779190738*^-28+0.*I,0.-1.4465096794225485*^-28*I,-2.153282349505314*^-29+0.*I,0.+3.1696483949077904*^-30*I,4.614841073333384*^-31+0.*I,0.-6.647198528384797*^-32*I,-9.474435783795785*^-33+0.*I,0.+1.3365756930903155*^-33*I,1.8665872557896583*^-34+0.*I,0.-2.581090125411644*^-35*I,-3.5346021102023266*^-36+0.*I,0.+4.794459723212638*^-37*I,6.442834658062*^-38+0.*I,0.-8.578791520897708*^-39*I,-1.132030438973824*^-39+0.*I,0.+1.4806129403055381*^-40*I,1.9197411061445854*^-41+0.*I,0.-2.4678882752587213*^-42*I,-3.1459508845143496*^-43+0.*I,0.+3.9772408284887243*^-44*I,4.987389966815425*^-45+0.*I,0.-6.204151678684679*^-46*I,-7.657086283030923*^-47+0.*I,0.+9.377120151127708*^-48*I,1.1395972446400923*^-48+0.*I,0.-1.3745448573413584*^-49*I,-1.645660546503907*^-50+0.*I,0.+1.9558800565027823*^-51*I,2.307864347866624*^-52+0.*I,0.-2.703887640890752*^-53*I,-3.145721626437512*^-54+0.*I,0.+3.634519728911997*^-55*I,4.170705779491436*^-56+0.*I,0.-4.753871767885974*^-57*I,-5.382689454714868*^-58+0.*I,0.+6.0548405193191785*^-59*I,6.76696957598643*^-60+0.*I,0.-7.514663814544995*^-61*I,-8.29246222225041*^-62+0.*I,0.+9.093896349839969*^-63*I,9.91156343537146*^-64+0.*I,0.-1.0737231445786218*^-64*I,-1.156197429709658*^-65+0.*I,0.+1.2376334233673268*^-66*I,1.3170507150417869*^-67+0.*I
