0.4075474542126483+0.*I,0.5460521188253985+0.*I,0.5173387516603579+0.*I,0.4001937441480232+0.*I,0.26809962824436606+0.*I,0.1606449662377931+0.*I,0.08787137220494394+0.*I,0.04449941487114426+0.*I,0.021079738495086094+0.*I,0.009414556718525592+0.*I,0.003988924241892044+0.*I,0.0016114445190616082+0.*I,0.0006232763479445059+0.*I,0.00023161404027670634+0.*I,0.00008293861459415935+0.*I,0.000028692412051892887+0.*I,9.610876128165293*^-6+0.*I,3.1231614190437*^-6+0.*I,9.863114856981276*^-7+0.*I,3.031748714419857*^-7+0.*I,9.083100432827315*^-8+0.*I,2.6557083611064194*^-8+0.*I,7.586211605243598*^-9+0.*I,2.119419600917964*^-9+0.*I,5.796518651416759*^-10+0.*I,1.5532921423994666*^-10+0.*I,4.081524270223263*^-11+0.*I,1.0524377398042065*^-11+0.*I,2.6648533210775215*^-12+0.*I,6.630254861222152*^-13+0.*I,1.6219053533817467*^-13+0.*I,3.903018163439222*^-14+0.*I,9.24445888391004*^-15+0.*I,2.1561572808228486*^-15+0.*I,4.954466437344931*^-16+0.*I,1.122066975782963*^-16+0.*I,2.5056675128953155*^-17+0.*I,5.5192299949039415*^-18+0.*I,1.1996169841567357*^-18+0.*I,2.573749139086376*^-19+0.*I,5.452455511393538*^-20+0.*I,1.1409224197504077*^-20+0.*I,2.3587796979572905*^-21+0.*I,4.819578577925993*^-22+0.*I,9.735060147321447*^-23+0.*I,1.9444120069970093*^-23+0.*I,3.841185585013987*^-24+0.*I,7.5071012517198965*^-25+0.*I,1.4518025896871646*^-25+0.*I,2.778852138288055*^-26+0.*I,5.265460371669585*^-27+0.*I,9.878867773463587*^-28+0.*I,1.8355296859226729*^-28+0.*I,3.378153580278514*^-29+0.*I,6.159400188917534*^-30+0.*I,1.112789423541872*^-30+0.*I,1.9923924519717205*^-31+0.*I,3.535846247660234*^-32+0.*I,6.220643129995139*^-33+0.*I,1.0850885814132559*^-33+0.*I,1.876918781622937*^-34+0.*I,3.219856187268026*^-35+0.*I,5.4789399674300495*^-36+0.*I,9.248731661096676*^-37+0.*I,1.5489881815561073*^-37+0.*I,2.5742299444290375*^-38+0.*I,4.2455238222656317*^-39+0.*I,6.949439729573249*^-40+0.*I,1.1291489848551366*^-40+0.*I,1.8213047282398335*^-41+0.*I,2.916684858333837*^-42+0.*I,4.637845155636265*^-43+0.*I,7.323284537905977*^-44+0.*I,1.1484190564968506*^-44+0.*I,1.7887120906030024*^-45+0.*I,2.767360405319912*^-46+0.*I,4.2531905350501297*^-47+0.*I,6.494195944888095*^-48+0.*I,9.852217680305616*^-49+0.*I,1.4851706742046008*^-49+0.*I,2.2247810858347*^-50+0.*I,3.3120789937340425*^-51+0.*I,4.900604698318503*^-52+0.*I,7.207199401948478*^-53+0.*I,1.0536170910728133*^-53+0.*I,1.5311906059636936*^-54+0.*I,2.212258856263977*^-55+0.*I,3.1778414692653904*^-56+0.*I,4.538860175091273*^-57+0.*I,6.446258434784593*^-58+0.*I,9.104212164486102*^-59+0.*I,1.2787262654210635*^-59+0.*I,1.7862390690952787*^-60+0.*I,2.4817270927073083*^-61+0.*I,3.429620031190335*^-62+0.*I,4.7145485934978766*^-63+0.*I,6.447040700054063*^-64+0.*I,8.770623267861574*^-65+0.*I,1.1870618039797115*^-65+0.*I,1.5984963378691133*^-66+0.*I
-0.5460521188253985+0.*I,-0.3240800247265966+0.*I,0.07907841446984692+0.*I,0.35985774611126575+0.*I,0.44117442354518294+0.*I,0.3842489685965321+0.*I,0.2757638117922869+0.*I,0.17286329407421733+0.*I,0.0976196819013017+0.*I,0.05062512946701891+0.*I,0.02442688555117952+0.*I,0.011070672423917047+0.*I,0.00474711126285115+0.*I,0.0019369269513528212+0.*I,0.0007554951506423931+0.*I,0.00028277636856803334+0.*I,0.00010189252379100041+0.*I,0.00003544209219175681+0.*I,0.00001192894308203952+0.*I,3.8930234927264035*^-6+0.*I,1.2341393973431018*^-6+0.*I,3.80657466312582*^-7+0.*I,1.1439938417107537*^-7+0.*I,3.3542490162848563*^-8+0.*I,9.606347075004628*^-9+0.*I,2.6901416067176716*^-9+0.*I,7.373404253262063*^-10+0.*I,1.9798114391449314*^-10+0.*I,5.211926908391814*^-11+0.*I,1.3462320172656701*^-11+0.*I,3.4142292951209007*^-12+0.*I,8.507441261225067*^-13+0.*I,2.084018682614942*^-13+0.*I,5.021644764588807*^-14+0.*I,1.19086256071272*^-14+0.*I,2.7807618218284564*^-15+0.*I,6.396680200606784*^-16+0.*I,1.4501886887291628*^-16+0.*I,3.241551284399491*^-17+0.*I,7.146762099768685*^-18+0.*I,1.5547272010927388*^-18+0.*I,3.338408607981539*^-19+0.*I,7.07798145702454*^-20+0.*I,1.4821802025322484*^-20+0.*I,3.066511635405651*^-21+0.*I,6.269954994698079*^-22+0.*I,1.2672982922284235*^-22+0.*I,2.5328003287735976*^-23+0.*I,5.006552664537005*^-24+0.*I,9.790293854322404*^-25+0.*I,1.8943959637390133*^-25+0.*I,3.6279289107560847*^-26+0.*I,6.877819567277324*^-27+0.*I,1.2910236191020228*^-27+0.*I,2.3998990909382444*^-28+0.*I,4.418836437541217*^-29+0.*I,8.060402995454703*^-30+0.*I,1.4568483075963843*^-30+0.*I,2.6094730405082084*^-31+0.*I,4.632781149028883*^-32+0.*I,8.153581202515904*^-33+0.*I,1.4227792141425923*^-33+0.*I,2.4619077654193273*^-34+0.*I,4.2248547260971726*^-35+0.*I,7.191444275723554*^-36+0.*I,1.214343398297507*^-36+0.*I,2.0344306773370917*^-37+0.*I,3.3819990080308383*^-38+0.*I,5.5793658756064225*^-39+0.*I,9.135388539290866*^-40+0.*I,1.484733684349607*^-40+0.*I,2.395502215859925*^-41+0.*I,3.837221144373264*^-42+0.*I,6.1031462198648045*^-43+0.*I,9.639413825612813*^-44+0.*I,1.5119916550587557*^-44+0.*I,2.3555425312878966*^-45+0.*I,3.645147117230341*^-46+0.*I,5.60351370348061*^-47+0.*I,8.557852148707689*^-48+0.*I,1.2985683233406318*^-48+0.*I,1.9579261142982548*^-49+0.*I,2.9335543781764195*^-50+0.*I,4.368097758700769*^-51+0.*I,6.4643385629710294*^-52+0.*I,9.508713165646714*^-53+0.*I,1.3903268204049592*^-53+0.*I,2.0208794089988763*^-54+0.*I,2.9202656614864887*^-55+0.*I,4.195581985061839*^-56+0.*I,5.993475000750766*^-57+0.*I,8.513534849005265*^-58+0.*I,1.2025782373126868*^-58+0.*I,1.689335175912054*^-59+0.*I,2.3601719522149148*^-60+0.*I,3.2796122722205536*^-61+0.*I,4.532914747252055*^-62+0.*I,6.232085586543*^-63+0.*I,8.523425685668255*^-64+0.*I,1.1596941420914563*^-64+0.*I
0.5173387516603579+0.*I,-0.07907841446984692+0.*I,-0.3990002142372835+0.*I,-0.24408426031450478+0.*I,0.0909398055729726+0.*I,0.3335142239844224+0.*I,0.4042755689359787+0.*I,0.35213332591039115+0.*I,0.25324009715022133+0.*I,0.15911953747554206+0.*I,0.0900587980345716+0.*I,0.046797587477057825+0.*I,0.02262000731960624+0.*I,0.010267730054419685+0.*I,0.004408858498809284+0.*I,0.0018011017014941929+0.*I,0.0007032776994670183+0.*I,0.0002634867817068793+0.*I,0.00009502459984894545+0.*I,0.000033079157449502376+0.*I,0.000011141577273619471+0.*I,3.6384275703017276*^-6+0.*I,1.1541141327056902*^-6+0.*I,3.5616848021116583*^-7+0.*I,1.0709338325112469*^-7+0.*I,3.1414881425556075*^-8+0.*I,9.000875064245621*^-9+0.*I,2.521591123628706*^-9+0.*I,6.913989574670971*^-10+0.*I,1.8570984051049535*^-10+0.*I,4.8904644883464475*^-11+0.*I,1.2635825209790518*^-11+0.*I,3.205533149445436*^-12+0.*I,7.989565028775895*^-13+0.*I,1.95765290170618*^-13+0.*I,4.718281563081053*^-14+0.*I,1.119174125142333*^-14+0.*I,2.6139229260098587*^-15+0.*I,6.014116047110977*^-16+0.*I,1.3637206902948014*^-16+0.*I,3.0488317646178666*^-17+0.*I,6.723040477171658*^-18+0.*I,1.4627930550972095*^-18+0.*I,3.141500799202961*^-19+0.*I,6.661515028751009*^-20+0.*I,1.39517160181593*^-20+0.*I,2.886898858340924*^-21+0.*I,5.903494738806239*^-22+0.*I,1.1933807824064822*^-22+0.*I,2.3853622846271147*^-23+0.*I,4.715668740145095*^-24+0.*I,9.222514748045567*^-25+0.*I,1.7847264380474698*^-25+0.*I,3.4182606226047657*^-26+0.*I,6.480985122094517*^-27+0.*I,1.2166529180073135*^-27+0.*I,2.261862876906795*^-28+0.*I,4.1650534732987654*^-29+0.*I,7.598142470913659*^-30+0.*I,1.3734149118407152*^-30+0.*I,2.4602303709662487*^-31+0.*I,4.3681659571727313*^-32+0.*I,7.688454216873934*^-33+0.*I,1.3417153383819802*^-33+0.*I,2.3218058161097125*^-34+0.*I,3.984705127765054*^-35+0.*I,6.783126420002431*^-36+0.*I,1.1454702711157559*^-36+0.*I,1.91916752315827*^-37+0.*I,3.1905852585719696*^-38+0.*I,5.263902635412986*^-39+0.*I,8.619368075680884*^-40+0.*I,1.4009468657525884*^-40+0.*I,2.2604437645855598*^-41+0.*I,3.621073523505387*^-42+0.*I,5.759662748734217*^-43+0.*I,9.097374560103128*^-44+0.*I,1.4270409807635632*^-44+0.*I,2.2233050353412612*^-45+0.*I,3.4406752558610746*^-46+0.*I,5.289432436645346*^-47+0.*I,8.078541067523135*^-48+0.*I,1.2258914394524053*^-48+0.*I,1.8484261353759103*^-49+0.*I,2.769606685993576*^-50+0.*I,4.124146039502347*^-51+0.*I,6.1035583549483934*^-52+0.*I,8.978373733119292*^-53+0.*I,1.312832672422677*^-53+0.*I,1.9083105384136925*^-54+0.*I,2.757698789955761*^-55+0.*I,3.9621612879996756*^-56+0.*I,5.660226028256588*^-57+0.*I,8.040439861692793*^-58+0.*I,1.1357891900700659*^-58+0.*I,1.595564676965892*^-59+0.*I,2.229236454551711*^-60+0.*I,3.0977660282741325*^-61+0.*I,4.281707574821734*^-62+0.*I,5.886890195599671*^-63+0.*I
-0.4001937441480232+0.*I,0.35985774611126575+0.*I,0.24408426031450478+0.*I,-0.21018583737229316+0.*I,-0.352191830115977+0.*I,-0.14059123927746578+0.*I,0.15892800804146684+0.*I,0.3451440737157347+0.*I,0.3791343263922522+0.*I,0.3155358426122496+0.*I,0.2208451109294602+0.*I,0.13624862060399082+0.*I,0.07609719052353497+0.*I,0.03914457147593418+0.*I,0.01877030538312319+0.*I,0.008465242968208808+0.*I,0.0036154371082707795+0.*I,0.0014703123498314172+0.*I,0.0005719007230565215+0.*I,0.00021355121026293846+0.*I,0.00007679131335630957+0.*I,0.000026663292352943502+0.*I,8.960129278261358*^-6+0.*I,2.9200788302201276*^-6+0.*I,9.245531887128103*^-7+0.*I,2.848506009480491*^-7+0.*I,8.552016936355754*^-8+0.*I,2.5052017414493396*^-8+0.*I,7.16874797673565*^-9+0.*I,2.0059885901342416*^-9+0.*I,5.494352913323503*^-10+0.*I,1.4743184085943632*^-10+0.*I,3.878875279301206*^-11+0.*I,1.0013508095953308*^-11+0.*I,2.538251737951926*^-12+0.*I,6.321669169286723*^-13+0.*I,1.5478855895638465*^-13+0.*I,3.728207139438299*^-14+0.*I,8.837790543241212*^-15+0.*I,2.062928089829468*^-15+0.*I,4.743757769692376*^-16+0.*I,1.0750990943947345*^-16+0.*I,2.4023752532456097*^-17+0.*I,5.295030473833593*^-18+0.*I,1.151572242154375*^-18+0.*I,2.472068464189125*^-19+0.*I,5.2398655066122486*^-20+0.*I,1.097000278666332*^-20+0.*I,2.269082459655251*^-21+0.*I,4.638468383079234*^-22+0.*I,9.37341440223311*^-23+0.*I,1.8729781357670018*^-23+0.*I,3.701579370897961*^-24+0.*I,7.237090950356066*^-25+0.*I,1.4001107034019864*^-25+0.*I,2.680876360578076*^-26+0.*I,5.081572207352315*^-27+0.*I,9.537038878565883*^-28+0.*I,1.7725845917971705*^-28+0.*I,3.263314831965093*^-29+0.*I,5.951784066922843*^-30+0.*I,1.075588835054233*^-30+0.*I,1.9263197184978389*^-31+0.*I,3.4195023050065266*^-32+0.*I,6.0175115542960174*^-33+0.*I,1.0499176158773815*^-33+0.*I,1.8165206655775336*^-34+0.*I,3.1169712236159986*^-35+0.*I,5.3050697450168886*^-36+0.*I,8.957192465438075*^-37+0.*I,1.5004795355287743*^-37+0.*I,2.4941281451575784*^-38+0.*I,4.1142387729997195*^-39+0.*I,6.73584738190393*^-40+0.*I,1.0946505259529809*^-40+0.*I,1.7659821832864862*^-41+0.*I,2.828592819016233*^-42+0.*I,4.498546911417321*^-43+0.*I,7.104523316433734*^-44+0.*I,1.1142957660199249*^-44+0.*I,1.7358400079438332*^-45+0.*I,2.6859771705877327*^-46+0.*I,4.1287351836808725*^-47+0.*I,6.305092936111678*^-48+0.*I,9.56670541594505*^-49+0.*I,1.4423328978686292*^-49+0.*I,2.160904984199228*^-50+0.*I,3.21741345259968*^-51+0.*I,4.761154417765468*^-52+0.*I,7.003001169951176*^-53+0.*I,1.0238922109852283*^-53+0.*I,1.4881722781970062*^-54+0.*I,2.1503601934041942*^-55+0.*I,3.0892826666713693*^-56+0.*I,4.412871157439936*^-57+0.*I,6.268015930131068*^-58+0.*I,8.853431499841341*^-59+0.*I,1.2436343569552928*^-59+0.*I,1.737399084691006*^-60+0.*I,2.4141149777673618*^-61+0.*I
0.26809962824436606+0.*I,-0.44117442354518294+0.*I,0.0909398055729726+0.*I,0.352191830115977+0.*I,0.025756128501794644+0.*I,-0.2995769089049959+0.*I,-0.27865817920948827+0.*I,-0.020978507767309206+0.*I,0.23411602349204724+0.*I,0.35731627095580715+0.*I,0.35095640359633035+0.*I,0.27495388415966293+0.*I,0.1850101545135839+0.*I,0.11096225034762477+0.*I,0.0606580984504385+0.*I,0.03067746568778355+0.*I,0.014508415729568604+0.*I,0.0064684161482923405+0.*I,0.0027358731441345383+0.*I,0.0011033655227114685+0.*I,0.00042607063404041155+0.*I,0.00015808860800248565+0.*I,0.000056528352436038915+0.*I,0.000019529402622302088+0.*I,6.533322230845104*^-6+0.*I,2.1205545509581613*^-6+0.*I,6.689373223172895*^-7+0.*I,2.0540495522724494*^-7+0.*I,6.14788874009735*^-8+0.*I,1.7958583582621*^-8+0.*I,5.1255457946628874*^-9+0.*I,1.4307949024753234*^-9+0.*I,3.910146785937753*^-10+0.*I,1.0470391493777621*^-10+0.*I,2.749370475914795*^-11+0.*I,7.084745735746602*^-12+0.*I,1.792804089557508*^-12+0.*I,4.45794847036805*^-13+0.*I,1.0899040831351035*^-13+0.*I,2.6213985880514156*^-14+0.*I,6.205755417153726*^-15+0.*I,1.446719986042508*^-15+0.*I,3.3227782033123*^-16+0.*I,7.521986908091062*^-17+0.*I,1.679016277798556*^-17+0.*I,3.696880777521467*^-18+0.*I,8.032160559644937*^-19+0.*I,1.7226446575756399*^-19+0.*I,3.6481090244664055*^-20+0.*I,7.631046207815956*^-21+0.*I,1.5771514163981532*^-21+0.*I,3.2215029940698895*^-22+0.*I,6.505140803685811*^-23+0.*I,1.2989121776363347*^-23+0.*I,2.5652801492831297*^-24+0.*I,5.012150941653287*^-25+0.*I,9.69049382201791*^-26+0.*I,1.8543604736247985*^-26+0.*I,3.512846410221863*^-27+0.*I,6.589122816331966*^-28+0.*I,1.2240039350116999*^-28+0.*I,2.2521896385178205*^-29+0.*I,4.105548584275894*^-30+0.*I,7.41576351462286*^-31+0.*I,1.3274881326535993*^-31+0.*I,2.3553998953224177*^-32+0.*I,4.143092331117238*^-33+0.*I,7.225617667015102*^-34+0.*I,1.2496201921880407*^-34+0.*I,2.1433545124064958*^-35+0.*I,3.646541629784537*^-36+0.*I,6.154544872545397*^-37+0.*I,1.0306066576991475*^-37+0.*I,1.712478476616017*^-38+0.*I,2.8238641764072827*^-39+0.*I,4.62166833045886*^-40+0.*I,7.508243485802375*^-41+0.*I,1.210903190906613*^-41+0.*I,1.9389095799868984*^-42+0.*I,3.0826698110019466*^-43+0.*I,4.866993969906676*^-44+0.*I,7.631339821429461*^-45+0.*I,1.1884684755222411*^-45+0.*I,1.8384890151104897*^-46+0.*I,2.8252668527242444*^-47+0.*I,4.3134078677032605*^-48+0.*I,6.543058181542589*^-49+0.*I,9.862247505244517*^-50+0.*I,1.4772045323868604*^-50+0.*I,2.1989172206266538*^-51+0.*I,3.2532220665568546*^-52+0.*I,4.783958270730516*^-53+0.*I,6.992965607732077*^-54+0.*I,1.0161702716710775*^-54+0.*I,1.4680224268902967*^-55+0.*I,2.1085764023343274*^-56+0.*I,3.0113768313967974*^-57+0.*I,4.276495271860586*^-58+0.*I,6.039283373638461*^-59+0.*I,8.48172381491159*^-60+0.*I
-0.1606449662377931+0.*I,0.3842489685965321+0.*I,-0.3335142239844224+0.*I,-0.14059123927746578+0.*I,0.2995769089049959+0.*I,0.20526224244836172+0.*I,-0.16119842448977637+0.*I,-0.317142508130031+0.*I,-0.16681797881017651+0.*I,0.09999613748994221+0.*I,0.29502887271178974+0.*I,0.35580044195782+0.*I,0.3150988695663617+0.*I,0.23183146693822565+0.*I,0.14932910093959434+0.*I,0.08668100884214709+0.*I,0.04618409413173804+0.*I,0.022876329794830442+0.*I,0.010633624919300417+0.*I,0.00467206331892234+0.*I,0.0019514300475492919+0.*I,0.000778458463233909+0.*I,0.00029773774274824855+0.*I,0.00010953781509204805+0.*I,0.000038872018788913144+0.*I,0.000013338318958265217+0.*I,4.434781955532792*^-6+0.*I,1.4313914698236422*^-6+0.*I,4.492387677609165*^-7+0.*I,1.3730000633720857*^-7+0.*I,4.091814556858076*^-8+0.*I,1.1905175566641013*^-8+0.*I,3.385361092452916*^-9+0.*I,9.41796441082617*^-10+0.*I,2.565602116917113*^-10+0.*I,6.849633451478098*^-11+0.*I,1.7936121685120118*^-11+0.*I,4.609834668462526*^-12+0.*I,1.163664662899531*^-12+0.*I,2.8868625685685003*^-13+0.*I,7.042586772806819*^-14+0.*I,1.690370629559317*^-14+0.*I,3.993892413097422*^-15+0.*I,9.29358195485283*^-16+0.*I,2.130775469041714*^-16+0.*I,4.815532193637841*^-17+0.*I,1.0731908517929251*^-17+0.*I,2.359393140357108*^-18+0.*I,5.118825013842644*^-19+0.*I,1.0963136328638408*^-19+0.*I,2.3186459765195866*^-20+0.*I,4.843985629440749*^-21+0.*I,9.99924775623573*^-22+0.*I,2.0400897445961734*^-22+0.*I,4.114949729631816*^-23+0.*I,8.207744271714722*^-24+0.*I,1.61932121659565*^-24+0.*I,3.1607742393971033*^-25+0.*I,6.105234870220897*^-26+0.*I,1.1672204268769611*^-26+0.*I,2.2091969343740125*^-27+0.*I,4.140311022650157*^-28+0.*I,7.684774136339039*^-29+0.*I,1.412890015256342*^-29+0.*I,2.5736012867897318*^-30+0.*I,4.645191258931696*^-31+0.*I,8.309339211578543*^-32+0.*I,1.4733249992284392*^-32+0.*I,2.5897990448649052*^-33+0.*I,4.513703444094818*^-34+0.*I,7.801197919580622*^-35+0.*I,1.3372442181006525*^-35+0.*I,2.273731747387859*^-36+0.*I,3.835331010879841*^-37+0.*I,6.41883064620597*^-38+0.*I,1.0659849131425108*^-38+0.*I,1.7568687276087103*^-39+0.*I,2.873890338283824*^-40+0.*I,4.666505168870153*^-41+0.*I,7.52229995446519*^-42+0.*I,1.2039049566228595*^-42+0.*I,1.9132003913122594*^-43+0.*I,3.0192441992032606*^-44+0.*I,4.732026671494546*^-45+0.*I,7.366272927640908*^-46+0.*I,1.1390414787455756*^-46+0.*I,1.7496886617915547*^-47+0.*I,2.6702314961656755*^-48+0.*I,4.048931065338614*^-49+0.*I,6.100573901326308*^-50+0.*I,9.134283003265276*^-51+0.*I,1.3592065471783254*^-51+0.*I,2.0101877177598437*^-52+0.*I,2.9550176413690634*^-53+0.*I,4.318045582380987*^-54+0.*I,6.272615767971184*^-55+0.*I,9.058877550311718*^-56+0.*I,1.3007492002962138*^-56+0.*I,1.8570978532713314*^-57+0.*I,2.6364890687429215*^-58+0.*I
0.08787137220494394+0.*I,-0.2757638117922869+0.*I,0.4042755689359787+0.*I,-0.15892800804146684+0.*I,-0.27865817920948827+0.*I,0.16119842448977637+0.*I,0.2934363514100114+0.*I,-0.0006400582864919158+0.*I,-0.27495666953046244+0.*I,-0.2590064646145053+0.*I,-0.03228371916309655+0.*I,0.20485129494850876+0.*I,0.3308215226247012+0.*I,0.3370032206164756+0.*I,0.272446721022291+0.*I,0.18869629666068688+0.*I,0.11628720469412224+0.*I,0.0652262648902697+0.*I,0.033806466945443515+0.*I,0.016367097016170572+0.*I,0.007462566632183541+0.*I,0.0032249814487532486+0.*I,0.001327774564475066+0.*I,0.0005230215416662049+0.*I,0.000197812980557702+0.*I,0.00007205123387868632+0.*I,0.00002534013865590437+0.*I,8.62463473868147*^-6+0.*I,2.8464293617356338*^-6+0.*I,9.125425036012803*^-7+0.*I,2.846302846478617*^-7+0.*I,8.649615851462473*^-8+0.*I,2.5642062770669147*^-8+0.*I,7.424221207348679*^-9+0.*I,2.1015877983614872*^-9+0.*I,5.821848932808624*^-10+0.*I,1.5797016927755173*^-10+0.*I,4.201882700983601*^-11+0.*I,1.0964648587086638*^-11+0.*I,2.808865588780988*^-12+0.*I,7.068623848269357*^-13+0.*I,1.7485158489856228*^-13+0.*I,4.253837935451706*^-14+0.*I,1.0183551181187116*^-14+0.*I,2.4001623616489594*^-15+0.*I,5.571963605469301*^-16+0.*I,1.2746578996746557*^-16+0.*I,2.874599792279557*^-17+0.*I,6.393376366374964*^-18+0.*I,1.402858709066788*^-18+0.*I,3.037956976117428*^-19+0.*I,6.49499485602573*^-20+0.*I,1.3713357586420662*^-20+0.*I,2.8602777426653368*^-21+0.*I,5.895185132017168*^-22+0.*I,1.2009672671585976*^-22+0.*I,2.4189318591898685*^-23+0.*I,4.8181916429870965*^-24+0.*I,9.493295543050843*^-25+0.*I,1.850642554226813*^-25+0.*I,3.570233966836112*^-26+0.*I,6.817599649320521*^-27+0.*I,1.288888751640602*^-27+0.*I,2.4128675940489577*^-28+0.*I,4.4737057581806525*^-29+0.*I,8.216671006209195*^-30+0.*I,1.4951842997754409*^-30+0.*I,2.6961059813825647*^-31+0.*I,4.8182913236137813*^-32+0.*I,8.535540279722958*^-33+0.*I,1.4990513711839123*^-33+0.*I,2.6104357738754455*^-34+0.*I,4.507978745133694*^-35+0.*I,7.721157483333488*^-36+0.*I,1.3118135507519404*^-36+0.*I,2.21109090899588*^-37+0.*I,3.6977689493288224*^-38+0.*I,6.136544398088054*^-39+0.*I,1.0106705279471276*^-39+0.*I,1.6521371674843859*^-40+0.*I,2.680903045878518*^-41+0.*I,4.318778898697301*^-42+0.*I,6.907656280565491*^-43+0.*I,1.0970694453307061*^-43+0.*I,1.730269395182818*^-44+0.*I,2.710259847181112*^-45+0.*I,4.216635021434485*^-46+0.*I,6.516556631721623*^-47+0.*I,1.0004735134286674*^-47+0.*I,1.5260384125661004*^-48+0.*I,2.3127783940599072*^-49+0.*I,3.4829447570415404*^-50+0.*I,5.2123983838358286*^-51+0.*I,7.752480113967212*^-52+0.*I,1.1460103517437157*^-52+0.*I,1.6838881028422347*^-53+0.*I,2.4594950501758942*^-54+0.*I,3.571224960481665*^-55+0.*I,5.155333700559909*^-56+0.*I,7.399353526102945*^-57+0.*I
-0.04449941487114426+0.*I,0.17286329407421733+0.*I,-0.35213332591039115+0.*I,0.3451440737157347+0.*I,0.020978507767309206+0.*I,-0.317142508130031+0.*I,0.0006400582864919158+0.*I,0.29376048677421035+0.*I,0.13855803683594425+0.*I,-0.18060669935110188+0.*I,-0.2932229644091891+0.*I,-0.1442096313053817+0.*I,0.10068019530648205+0.*I,0.28017012553471327+0.*I,0.3386233137756491+0.*I,0.3032624544752657+0.*I,0.22639235565570173+0.*I,0.14818893569343+0.*I,0.08747460035273366+0.*I,0.04740790684058359+0.*I,0.023886284800155377+0.*I,0.011292364336683871+0.*I,0.005044875573360913+0.*I,0.0021419296323304015+0.*I,0.0008682721748776023+0.*I,0.0003373435413398761+0.*I,0.00012602797638259084+0.*I,0.000045399396631945+0.*I,0.000015807793853494723+0.*I,5.331499543635064*^-6+0.*I,1.745001304054309*^-6+0.*I,5.551778593053011*^-7+0.*I,1.7195103084702652*^-7+0.*I,5.1915347737079256*^-8+0.*I,1.529791022960307*^-8+0.*I,4.4044657903818885*^-9+0.*I,1.2402727140500915*^-9+0.*I,3.4190520184258036*^-10+0.*I,9.234823744093892*^-11+0.*I,2.4458365371388448*^-11+0.*I,6.35650703552989*^-12+0.*I,1.6221679262617238*^-12+0.*I,4.067550739189266*^-13+0.*I,1.0027336424983196*^-13+0.*I,2.4316034837542274*^-14+0.*I,5.803349485971452*^-15+0.*I,1.3638109653270538*^-15+0.*I,3.157311590070392*^-16+0.*I,7.203698807304077*^-17+0.*I,1.6204854668848202*^-17+0.*I,3.595450792665568*^-18+0.*I,7.871155871395327*^-19+0.*I,1.7007906490100994*^-19+0.*I,3.6285500082803525*^-20+0.*I,7.645766629873555*^-21+0.*I,1.59163666983166*^-21+0.*I,3.274349963252317*^-22+0.*I,6.658588796826673*^-23+0.*I,1.3388369408991275*^-23+0.*I,2.662374370046852*^-24+0.*I,5.237324469781869*^-25+0.*I,1.01940658766773*^-25+0.*I,1.9637112746555362*^-26+0.*I,3.74447492752761*^-27+0.*I,7.0692704861801696*^-28+0.*I,1.3216381593518902*^-28+0.*I,2.447290835567296*^-29+0.*I,4.4892251839559676*^-30+0.*I,8.159149737233557*^-31+0.*I,1.4695296518427899*^-31+0.*I,2.6232605665304315*^-32+0.*I,4.6419602247054074*^-33+0.*I,8.143728702685402*^-34+0.*I,1.4166739133746148*^-34+0.*I,2.4440043000373903*^-35+0.*I,4.181944735811072*^-36+0.*I,7.098323379743664*^-37+0.*I,1.1953348116360619*^-37+0.*I,1.9972529685280907*^-38+0.*I,3.311601754147177*^-39+0.*I,5.449477970904517*^-40+0.*I,8.900865354027386*^-41+0.*I,1.4431698225041768*^-41+0.*I,2.3230390508489962*^-42+0.*I,3.712736533128392*^-43+0.*I,5.892149275610141*^-44+0.*I,9.286190372360924*^-45+0.*I,1.453539216338746*^-45+0.*I,2.2598585132479296*^-46+0.*I,3.4901171852147624*^-47+0.*I,5.354771652616937*^-48+0.*I,8.162459407221948*^-49+0.*I,1.236278316000991*^-49+0.*I,1.8606372424090124*^-50+0.*I,2.7828617927508374*^-51+0.*I,4.136560969192141*^-52+0.*I,6.111357192003408*^-53+0.*I,8.974663126383302*^-54+0.*I,1.310122622263857*^-54+0.*I,1.9012943764613967*^-55+0.*I
