0.8773057690983457+0.*I,0.4488852122769361+0.*I,0.16240695137812264+0.*I,0.0479764710639964+0.*I,0.012273901048202352+0.*I,0.0028085485056142606+0.*I,0.0005866655912371121+0.*I,0.00011345559305507576+0.*I,0.000020524152367826288+0.*I,3.5004855459932962*^-6+0.*I,5.663861202189389*^-7+0.*I,8.737769275494723*^-8+0.*I,1.2906077333895426*^-8+0.*I,1.8314999041163869*^-9+0.*I,2.504535522291215*^-10+0.*I,3.3087646677735666*^-11+0.*I,4.232434068552977*^-12+0.*I,5.252306410806593*^-13+0.*I,6.33429251364017*^-14+0.*I,7.435422097544887*^-15+0.*I,8.506970823155436*^-16+0.*I,9.498381506975134*^-17+0.*I,1.0361498826618545*^-17+0.*I,1.1054598594729996*^-18+0.*I,1.1545737250935992*^-19+0.*I,1.1815061291815477*^-20+0.*I,1.1855875177285198*^-21+0.*I,1.167443978546344*^-22+0.*I,1.1288632819358517*^-23+0.*I,1.072572509289444*^-24+0.*I,1.0019599155862018*^-25+0.*I,9.207756247338788*^-27+0.*I,8.328429965301309*^-28+0.*I,7.418062386255752*^-29+0.*I,6.509315715483368*^-30+0.*I,5.6297048605892135*^-31+0.*I,4.8008561180809217*^-32+0.*I,4.038333127563047*^-33+0.*I,3.3519278093830078*^-34+0.*I,2.7462917132478533*^-35+0.*I,2.221779647449582*^-36+0.*I,1.7753883636331221*^-37+0.*I,1.4016934282909433*^-38+0.*I,1.0937123666560685*^-39+0.*I,8.436476435811852*^-41+0.*I,6.434860764966979*^-42+0.*I,4.854500517588594*^-43+0.*I,3.623096788669783*^-44+0.*I,2.675738273033849*^-45+0.*I,1.955824598764376*^-46+0.*I,1.4152371333618376*^-47+0.*I,1.0139777854934673*^-48+0.*I,7.194673365353527*^-50+0.*I,5.056586728559123*^-51+0.*I,3.5208286852583395*^-52+0.*I,2.4291138067556977*^-53+0.*I,1.6608796437919773*^-54+0.*I,1.1256024968155794*^-55+0.*I,7.562325462635761*^-57+0.*I,5.037483908078696*^-58+0.*I,3.327532914023186*^-59+0.*I,2.179926022720692*^-60+0.*I,1.4165445069977284*^-61+0.*I,9.131544985246441*^-63+0.*I,5.8403461676359166*^-64+0.*I,3.706518945177724*^-65+0.*I,2.3344177127138607*^-66+0.*I,1.4592358200689522*^-67+0.*I,9.05430956334675*^-69+0.*I,5.577185720151946*^-70+0.*I,3.4107540229047214*^-71+0.*I,2.0711213186509855*^-72+0.*I,1.2488883204318546*^-73+0.*I,7.479050873782345*^-75+0.*I,4.44851378647257*^-76+0.*I,2.6282617972131915*^-77+0.*I,1.5425744708702622*^-78+0.*I,8.994667017145006*^-80+0.*I,5.2110123490906705*^-81+0.*I,2.9998039319857525*^-82+0.*I,1.7160588995354688*^-83+0.*I,9.756049468355351*^-85+0.*I,5.51253526642837*^-86+0.*I,3.0959693178308824*^-87+0.*I,1.7283883021323886*^-88+0.*I,9.592154576982789*^-90+0.*I,5.292382887081972*^-91+0.*I,2.9031932369234703*^-92+0.*I,1.583503110279336*^-93+0.*I,8.588320255162073*^-95+0.*I,4.632029209097161*^-96+0.*I,2.4844765759791087*^-97+0.*I,1.3253338983594375*^-98+0.*I,7.031826477084245*^-100+0.*I,3.710979299012969*^-101+0.*I,1.948099085182294*^-102+0.*I,1.0173250518126464*^-103+0.*I,5.285160559395366*^-105+0.*I,2.7316777223716607*^-106+0.*I,1.4047407366942767*^-107+0.*I
-0.4488852122769361+0.*I,0.6476276558357367+0.*I,0.5517218697000689+0.*I,0.256749289192872+0.*I,0.08967283675133388+0.*I,0.026008245744707264+0.*I,0.006579335472538074+0.*I,0.00149412018790249+0.*I,0.00031039942021316206+0.*I,0.000059781386928481005+0.*I,0.000010779708219921794+0.*I,1.8337822838939064*^-6+0.*I,2.96081639784124*^-7+0.*I,4.559641220872176*^-8+0.*I,6.724697240564777*^-9+0.*I,9.530727005076649*^-10+0.*I,1.3018500529995624*^-10+0.*I,1.7182031446681746*^-11+0.*I,2.195954634444795*^-12+0.*I,2.7230097644920046*^-13+0.*I,3.281694798067594*^-14+0.*I,3.849784035797281*^-15+0.*I,4.402119838895006*^-16+0.*I,4.912637940208404*^-17+0.*I,5.3565498672162256*^-18+0.*I,5.712415286588302*^-19+0.*I,5.963860639551207*^-20+0.*I,6.100759622411879*^-21+0.*I,6.119773076365652*^-22+0.*I,6.024235213199091*^-23+0.*I,5.823454961881911*^-24+0.*I,5.531563996544209*^-25+0.*I,5.166079981511046*^-26+0.*I,4.746363261492466*^-27+0.*I,4.2921307096113325*^-28+0.*I,3.8221579739098686*^-29+0.*I,3.353258694920326*^-30+0.*I,2.8995841001164555*^-31+0.*I,2.4722451417680686*^-32+0.*I,2.079226477747383*^-33+0.*I,1.7255393543598035*^-34+0.*I,1.4135490994345312*^-35+0.*I,1.143411210760078*^-36+0.*I,9.135557232155483*^-38+0.*I,7.211700739250898*^-39+0.*I,5.626435615901601*^-40+0.*I,4.3394962101802326*^-41+0.*I,3.3095398220589376*^-42+0.*I,2.49646431529496*^-43+0.*I,1.8630095533838057*^-44+0.*I,1.3757355868145293*^-45+0.*I,1.0054933169861715*^-46+0.*I,7.275085288507569*^-48+0.*I,5.211928570473474*^-49+0.*I,3.697802407391047*^-50+0.*I,2.5986875517181016*^-51+0.*I,1.8092842111815324*^-52+0.*I,1.2481773372664894*^-53+0.*I,8.533639575040791*^-55+0.*I,5.782957448012444*^-56+0.*I,3.884992490042838*^-57+0.*I,2.5877324037298583*^-58+0.*I,1.7092275276315778*^-59+0.*I,1.1196750690370639*^-60+0.*I,7.275353077112138*^-62+0.*I,4.689672715126403*^-63+0.*I,2.9992458658488085*^-64+0.*I,1.903336874607668*^-65+0.*I,1.1986839253667214*^-66+0.*I,7.492537972601283*^-68+0.*I,4.648756774178491*^-69+0.*I,2.863355254842044*^-70+0.*I,1.7510146110260611*^-71+0.*I,1.0632238924706804*^-72+0.*I,6.4109614156617645*^-74+0.*I,3.839078095707726*^-75+0.*I,2.2833727259689742*^-76+0.*I,1.3490013631848124*^-77+0.*I,7.917211976205937*^-79+0.*I,4.616300189563983*^-80+0.*I,2.6743257599149287*^-81+0.*I,1.5394611965894653*^-82+0.*I,8.806272913434326*^-84+0.*I,5.006317699299312*^-85+0.*I,2.8286592200877357*^-86+0.*I,1.5885873251147706*^-87+0.*I,8.868319025891011*^-89+0.*I,4.9215515523009435*^-90+0.*I,2.71533445733144*^-91+0.*I,1.4894795177460615*^-92+0.*I,8.123895588372957*^-94+0.*I,4.4059620884886494*^-95+0.*I,2.376244968526829*^-96+0.*I,1.2745077978285793*^-97+0.*I,6.798620993615118*^-99+0.*I,3.607047495414261*^-100+0.*I,1.903534211350808*^-101+0.*I,9.9924475437265*^-103+0.*I,5.2180650258373317*^-104+0.*I,2.710797472415882*^-105+0.*I
0.16240695137812264+0.*I,-0.5517218697000689+0.*I,0.4480143372946351+0.*I,0.5828264764662852+0.*I,0.3306546383196796+0.*I,0.1323754045664697+0.*I,0.04266719534452587+0.*I,0.011768235964229424+0.*I,0.002875937670864781+0.*I,0.000636827661436957+0.*I,0.0001297751397654471+0.*I,0.000024617193079903518+0.*I,4.384708371895904*^-6+0.*I,7.383662188991064*^-7+0.*I,1.1820376770116859*^-7+0.*I,1.8071519554364085*^-8+0.*I,2.648595661391122*^-9+0.*I,3.733347819117731*^-10+0.*I,5.07515965758269*^-11+0.*I,6.6698680851400156*^-12+0.*I,8.492181023025453*^-13+0.*I,1.0494621090890918*^-13+0.*I,1.2609020198732789*^-14+0.*I,1.4750575137487779*^-15+0.*I,1.682407671306192*^-16+0.*I,1.8731588130965846*^-17+0.*I,2.038063337049895*^-18+0.*I,2.1691897330126665*^-19+0.*I,2.2605538532346137*^-20+0.*I,2.308544439658672*^-21+0.*I,2.3121069688542295*^-22+0.*I,2.2726832779527213*^-23+0.*I,2.193934688838827*^-24+0.*I,2.081299236507822*^-25+0.*I,1.941446750637454*^-26+0.*I,1.7816985051703547*^-27+0.*I,1.6094721822782304*^-28+0.*I,1.4318003864494688*^-29+0.*I,1.2549548086397039*^-30+0.*I,1.0841912403127732*^-31+0.*I,9.236153367640952*^-33+0.*I,7.761569417284001*^-34+0.*I,6.436327057366323*^-35+0.*I,5.2687271726595405*^-36+0.*I,4.258864183134972*^-37+0.*I,3.400453541581153*^-38+0.*I,2.6826434045538348*^-39+0.*I,2.0916749011062563*^-40+0.*I,1.61230454594065*^-41+0.*I,1.2289464121842856*^-42+0.*I,9.265273567091162*^-44+0.*I,6.910745365175844*^-45+0.*I,5.1007087398906555*^-46+0.*I,3.726222578469207*^-47+0.*I,2.6948188545384526*^-48+0.*I,1.9297418739651576*^-49+0.*I,1.3685501977757734*^-50+0.*I,9.61377541711724*^-52+0.*I,6.690765908198065*^-53+0.*I,4.614029898412219*^-54+0.*I,3.153400316170176*^-55+0.*I,2.1361947980102356*^-56+0.*I,1.4346044298861675*^-57+0.*I,9.552505792427428*^-59+0.*I,6.307516399263197*^-60+0.*I,4.130622128420764*^-61+0.*I,2.6831605800240584*^-62+0.*I,1.7290527639700805*^-63+0.*I,1.1054897295911779*^-64+0.*I,7.013565837125275*^-66+0.*I,4.415826011211672*^-67+0.*I,2.7594568798704544*^-68+0.*I,1.7116779710587858*^-69+0.*I,1.054032751560834*^-70+0.*I,6.44414355582208*^-72+0.*I,3.912006248628544*^-73+0.*I,2.3583054203215288*^-74+0.*I,1.411914821677566*^-75+0.*I,8.395866290333095*^-77+0.*I,4.959188766803874*^-78+0.*I,2.9099288650429135*^-79+0.*I,1.6963607116780206*^-80+0.*I,9.825500149828275*^-82+0.*I,5.654931592719338*^-83+0.*I,3.2342305794989385*^-84+0.*I,1.8383126802023289*^-85+0.*I,1.0384978091060716*^-86+0.*I,5.831251909536339*^-88+0.*I,3.254763879975378*^-89+0.*I,1.8059650613347373*^-90+0.*I,9.962340053123237*^-92+0.*I,5.463926370217919*^-93+0.*I,2.9796716085251466*^-94+0.*I,1.615771854658637*^-95+0.*I,8.712987794029378*^-97+0.*I,4.6725758406840215*^-98+0.*I,2.49214881223148*^-99+0.*I,1.3220429059404976*^-100+0.*I,6.9758342886131745*^-102+0.*I,3.661426482686237*^-103+0.*I
-0.0479764710639964+0.*I,0.256749289192872+0.*I,-0.5828264764662852+0.*I,0.2758421651909083+0.*I,0.5753116983223875+0.*I,0.387768419921283+0.*I,0.1746028200132362+0.*I,0.0616987749270586+0.*I,0.018367871056739975+0.*I,0.004793145558526246+0.*I,0.0011243461770027684+0.*I,0.00024122833366978642+0.*I,0.00004793910395332953+0.*I,8.90937832733917*^-6+0.*I,1.5601348811740764*^-6+0.*I,2.589731707054322*^-7+0.*I,4.095196778758999*^-8+0.*I,6.194632338678504*^-9+0.*I,8.994872417853485*^-10+0.*I,1.2575171159562569*^-10+0.*I,1.6970658694150876*^-11+0.*I,2.2158178549361596*^-12+0.*I,2.8047086488043744*^-13+0.*I,3.447705079517791*^-14+0.*I,4.122392849851061*^-15+0.*I,4.801357817049427*^-16+0.*I,5.4542240138054416*^-17+0.*I,6.0501101995559395*^-18+0.*I,6.560205309128641*^-19+0.*I,6.960151078312296*^-20+0.*I,7.231956794027678*^-21+0.*I,7.365246939431119*^-22+0.*I,7.357741704122219*^-23+0.*I,7.214974729979616*^-24+0.*I,6.9493452262817615*^-25+0.*I,6.578670116560667*^-26+0.*I,6.124439416659072*^-27+0.*I,5.609983877299058*^-28+0.*I,5.05874243108179*^-29+0.*I,4.492775928623697*^-30+0.*I,3.9316222337853314*^-31+0.*I,3.391534830749389*^-32+0.*I,2.885099866516418*^-33+0.*I,2.4211898032142698*^-34+0.*I,2.0051878203541767*^-35+0.*I,1.6394057605464318*^-36+0.*I,1.3236180416254759*^-37+0.*I,1.0556418540514256*^-38+0.*I,8.319070681070362*^-40+0.*I,6.479747065287498*^-41+0.*I,4.9897822687698987*^-42+0.*I,3.799755194677456*^-43+0.*I,2.862104780116959*^-44+0.*I,2.1329087359311607*^-45+0.*I,1.572941615307213*^-46+0.*I,1.1481518674376659*^-47+0.*I,8.297009598881863*^-49+0.*I,5.93697205583424*^-50+0.*I,4.207381791372455*^-51+0.*I,2.953531436888324*^-52+0.*I,2.0541414730568086*^-53+0.*I,1.415636448464177*^-54+0.*I,9.668891429368603*^-56+0.*I,6.545964432809667*^-57+0.*I,4.393480463002178*^-58+0.*I,2.9237868741471553*^-59+0.*I,1.9295072157308887*^-60+0.*I,1.2629044426323783*^-61+0.*I,8.199280549905139*^-63+0.*I,5.28102379091082*^-64+0.*I,3.3748294163020736*^-65+0.*I,2.1400769471973862*^-66+0.*I,1.3467958142268391*^-67+0.*I,8.412369855748615*^-69+0.*I,5.215874852233806*^-70+0.*I,3.2105153603441173*^-71+0.*I,1.962033319919561*^-72+0.*I,1.1906003842659626*^-73+0.*I,7.174579084701594*^-75+0.*I,4.293774065375843*^-76+0.*I,2.552317876232793*^-77+0.*I,1.507032190406487*^-78+0.*I,8.839767301819522*^-80+0.*I,5.151420730873552*^-81+0.*I,2.982754327674576*^-82+0.*I,1.7161201484260907*^-83+0.*I,9.81187980754006*^-85+0.*I,5.575255812379754*^-86+0.*I,3.1486060993906227*^-87+0.*I,1.767441017617229*^-88+0.*I,9.862248374940444*^-90+0.*I,5.470688136969593*^-91+0.*I,3.0169831941103405*^-92+0.*I,1.6542378044116812*^-93+0.*I,9.018735544118013*^-95+0.*I,4.889268906231691*^-96+0.*I,2.6358460187794226*^-97+0.*I,1.4131903680241454*^-98+0.*I,7.5354973472009*^-100+0.*I,3.9964955258323064*^-101+0.*I
0.012273901048202352+0.*I,-0.08967283675133388+0.*I,0.3306546383196796+0.*I,-0.5753116983223875+0.*I,0.12865920861907038+0.*I,0.5440145876989407+0.*I,0.4302484513356316+0.*I,0.21519331892518775+0.*I,0.08255616102853154+0.*I,0.026325568118831185+0.*I,0.007290985192855298+0.*I,0.0018028033526549208+0.*I,0.00040555538878363163+0.*I,0.00008414414750337274+0.*I,0.000016268788692050044+0.*I,2.9549346657561282*^-6+0.*I,5.074695308158629*^-7+0.*I,8.283986120304296*^-8+0.*I,1.2910682271417183*^-8+0.*I,1.9282157227117898*^-9+0.*I,2.768477433414749*^-10+0.*I,3.831778763187814*^-11+0.*I,5.12480016213712*^-12+0.*I,6.637251858597054*^-13+0.*I,8.339654360822814*^-14+0.*I,1.0183148182412783*^-14+0.*I,1.2101572272826898*^-15+0.*I,1.4015708677829268*^-16+0.*I,1.5839256159999325*^-17+0.*I,1.7485830666903906*^-18+0.*I,1.8876142382726672*^-19+0.*I,1.9944489308063363*^-20+0.*I,2.0643829884040778*^-21+0.*I,2.0948922169729222*^-22+0.*I,2.0857299022198074*^-23+0.*I,2.0388137178666438*^-24+0.*I,1.9579327789025363*^-25+0.*I,1.8483234143047937*^-26+0.*I,1.7161712928867614*^-27+0.*I,1.5680978738244912*^-28+0.*I,1.4106821600294207*^-29+0.*I,1.2500566604459516*^-30+0.*I,1.0916018910140262*^-31+0.*I,9.397490800810793*^-33+0.*I,7.978879067220688*^-34+0.*I,6.683663218451669*^-35+0.*I,5.525633079803278*^-36+0.*I,4.510127395539832*^-37+0.*I,3.635567833593523*^-38+0.*I,2.8950974927929894*^-39+0.*I,2.2781711014630633*^-40+0.*I,1.7719876698856928*^-41+0.*I,1.3626990482059202*^-42+0.*I,1.036365209506611*^-43+0.*I,7.796566277309333*^-45+0.*I,5.803250252097368*^-46+0.*I,4.274764537139915*^-47+0.*I,3.1168637837978844*^-48+0.*I,2.2499677902602858*^-49+0.*I,1.6083195688177192*^-50+0.*I,1.1386426621786465*^-51+0.*I,7.985462422442839*^-53+0.*I,5.54863018388279*^-54+0.*I,3.820475675785568*^-55+0.*I,2.6071458583772795*^-56+0.*I,1.7635886222502808*^-57+0.*I,1.1827115519595073*^-58+0.*I,7.864539522171949*^-60+0.*I,5.186112055103427*^-61+0.*I,3.3919064420037522*^-62+0.*I,2.2005768698241383*^-63+0.*I,1.41636591129132*^-64+0.*I,9.045122226574454*^-66+0.*I,5.731992733589711*^-67+0.*I,3.604953228186761*^-68+0.*I,2.2503265472111597*^-69+0.*I,1.3944116984971154*^-70+0.*I,8.577926925292672*^-72+0.*I,5.239194094608494*^-73+0.*I,3.177467854164215*^-74+0.*I,1.9137045004163596*^-75+0.*I,1.1446875785793518*^-76+0.*I,6.8007635249205675*^-78+0.*I,4.013526676871728*^-79+0.*I,2.3530467131623564*^-80+0.*I,1.3705914275041108*^-81+0.*I,7.93221987781301*^-83+0.*I,4.561692838972524*^-84+0.*I,2.606971640957585*^-85+0.*I,1.4806728527013504*^-86+0.*I,8.358478113108225*^-88+0.*I,4.689996916279483*^-89+0.*I,2.6159314634492647*^-90+0.*I,1.4505045494729176*^-91+0.*I,7.996142501437719*^-93+0.*I,4.382679731301606*^-94+0.*I,2.388499478032019*^-95+0.*I,1.2943882427019142*^-96+0.*I,6.975657257129018*^-98+0.*I,3.738638294883225*^-99+0.*I
-0.0028085485056142606+0.*I,0.026008245744707264+0.*I,-0.1323754045664697+0.*I,0.387768419921283+0.*I,-0.5440145876989407+0.*I,0.004176262951360875+0.*I,0.4974874637239849+0.*I,0.4598356933855595+0.*I,0.25330967741976823+0.*I,0.10473682238789812+0.*I,0.0355616317643378+0.*I,0.010401756145522446+0.*I,0.0027000906215791805+0.*I,0.0006346843149903557+0.*I,0.0001370774194509313+0.*I,0.00002750221214391973+0.*I,5.169827222235743*^-6+0.*I,9.167719303429814*^-7+0.*I,1.5422332689897045*^-7+0.*I,2.472633325361783*^-8+0.*I,3.7930823673439155*^-9+0.*I,5.586010553668711*^-10+0.*I,7.920339825659166*^-11+0.*I,1.08395963617542*^-11+0.*I,1.4350659938147446*^-12+0.*I,1.8415020403294467*^-13+0.*I,2.2944239040330392*^-14+0.*I,2.78008013434705*^-15+0.*I,3.280478199442951*^-16+0.*I,3.774586453395118*^-17+0.*I,4.239943367179472*^-18+0.*I,4.654484008726664*^-19+0.*I,4.9983632473244343*^-20+0.*I,5.255560011498272*^-21+0.*I,5.415084294471517*^-22+0.*I,5.471669915289468*^-23+0.*I,5.425909312253992*^-24+0.*I,5.283859134650573*^-25+0.*I,5.056206097019647*^-26+0.*I,4.757123922114571*^-27+0.*I,4.402970935246201*^-28+0.*I,4.0109748013442745*^-29+0.*I,3.598030063105561*^-30+0.*I,3.179701533343116*^-31+0.*I,2.769488787232955*^-32+0.*I,2.3783699742980383*^-33+0.*I,2.0146115190353733*^-34+0.*I,1.6838068221331582*^-35+0.*I,1.389092854964552*^-36+0.*I,1.1314881103981312*^-37+0.*I,9.10297237456548*^-39+0.*I,7.2353479037455725*^-40+0.*I,5.683306866273698*^-41+0.*I,4.4129122666863566*^-42+0.*I,3.3880032964618136*^-43+0.*I,2.572549339302627*^-44+0.*I,1.9323573677029652*^-45+0.*I,1.4361945312293965*^-46+0.*I,1.0564171130035067*^-47+0.*I,7.69209115267902*^-49+0.*I,5.545327674847615*^-50+0.*I,3.958835280263368*^-51+0.*I,2.7992749571479398*^-52+0.*I,1.9608262115573623*^-53+0.*I,1.3608891864231167*^-54+0.*I,9.359843144884927*^-56+0.*I,6.380372522103055*^-57+0.*I,4.3114392811272484*^-58+0.*I,2.888431863190311*^-59+0.*I,1.918793666461556*^-60+0.*I,1.264099757606475*^-61+0.*I,8.259999349355668*^-63+0.*I,5.35403343319524*^-64+0.*I,3.443020243243523*^-65+0.*I,2.196892678174557*^-66+0.*I,1.3910431212630318*^-67+0.*I,8.741480705666455*^-69+0.*I,5.4524383917433374*^-70+0.*I,3.3760212001771046*^-71+0.*I,2.07526769239266*^-72+0.*I,1.2666081492868378*^-73+0.*I,7.676318970575026*^-75+0.*I,4.6200696830698504*^-76+0.*I,2.761657854348043*^-77+0.*I,1.6396721026630688*^-78+0.*I,9.670497882445024*^-80+0.*I,5.666087022884252*^-81+0.*I,3.2983530540736596*^-82+0.*I,1.9077721791413047*^-83+0.*I,1.096494423046114*^-84+0.*I,6.2628367848412096*^-86+0.*I,3.5551168483011254*^-87+0.*I,2.0057987026932252*^-88+0.*I,1.1248724412237596*^-89+0.*I,6.270940859279525*^-91+0.*I,3.475409139355415*^-92+0.*I,1.9149286093437824*^-93+0.*I,1.0490630361814714*^-94+0.*I,5.714539138045847*^-96+0.*I,3.09541667067374*^-97+0.*I
0.0005866655912371121+0.*I,-0.006579335472538074+0.*I,0.04266719534452587+0.*I,-0.1746028200132362+0.*I,0.4302484513356316+0.*I,-0.4974874637239849+0.*I,-0.09974174895238946+0.*I,0.44129477962355673+0.*I,0.4780597560801319+0.*I,0.2883617049276762+0.*I,0.12778634030829578+0.*I,0.045977899025818475+0.*I,0.014146294322152501+0.*I,0.003841849310415345+0.*I,0.0009408627939974032+0.*I,0.00021099361207370105+0.*I,0.00004383102144273442+0.*I,8.510615390075935*^-6+0.*I,1.555680516322662*^-6+0.*I,2.6927744442636285*^-7+0.*I,4.435158099882277*^-8+0.*I,6.979523562572039*^-9+0.*I,1.053095129199352*^-9+0.*I,1.528073064951851*^-10+0.*I,2.1379427973836982*^-11+0.*I,2.8908498510378017*^-12+0.*I,3.785464953369329*^-13+0.*I,4.809136208787352*^-14+0.*I,5.9371349954240894*^-15+0.*I,7.133234195093484*^-16+0.*I,8.351665547349655*^-17+0.*I,9.540294160919827*^-18+0.*I,1.064466172615345*^-18+0.*I,1.161241974658781*^-19+0.*I,1.2397621862992124*^-20+0.*I,1.2964375749600681*^-21+0.*I,1.3289459852582954*^-22+0.*I,1.336366573697335*^-23+0.*I,1.3191803638925458*^-24+0.*I,1.2791477265649167*^-25+0.*I,1.2190869388807574*^-26+0.*I,1.1425866596375859*^-27+0.*I,1.0536884140227402*^-28+0.*I,9.56573398248398*^-30+0.*I,8.552821799883516*^-31+0.*I,7.534876662416338*^-32+0.*I,6.543325909483896*^-33+0.*I,5.60334108127152*^-34+0.*I,4.73350872666798*^-35+0.*I,3.946028315927774*^-36+0.*I,3.2473100190017514*^-37+0.*I,2.6388360944495823*^-38+0.*I,2.118157134281881*^-39+0.*I,1.679913381678593*^-40+0.*I,1.3167966259580123*^-41+0.*I,1.0203952505951188*^-42+0.*I,7.818903870787202*^-44+0.*I,5.925925359605529*^-45+0.*I,4.443243220539401*^-46+0.*I,3.2966605505214055*^-47+0.*I,2.4208694052579917*^-48+0.*I,1.7598699773513646*^-49+0.*I,1.266740210641881*^-50+0.*I,9.029728716881873*^-52+0.*I,6.3756045625091075*^-53+0.*I,4.4596833004256207*^-54+0.*I,3.090981095677486*^-55+0.*I,2.1230952084731327*^-56+0.*I,1.4454132228917434*^-57+0.*I,9.755068161152194*^-59+0.*I,6.527522841802561*^-60+0.*I,4.331200213177683*^-61+0.*I,2.8501638990581692*^-62+0.*I,1.8603349988088897*^-63+0.*I,1.2045599771430322*^-64+0.*I,7.738131651223271*^-66+0.*I,4.932499050309256*^-67+0.*I,3.120127398736296*^-68+0.*I,1.9588525946105058*^-69+0.*I,1.220684798924327*^-70+0.*I,7.55134855490181*^-72+0.*I,4.637780772891752*^-73+0.*I,2.8281658615181097*^-74+0.*I,1.7125825568445157*^-75+0.*I,1.0298927106682934*^-76+0.*I,6.151301305288888*^-78+0.*I,3.64935576389567*^-79+0.*I,2.150691870697394*^-80+0.*I,1.2591879868969374*^-81+0.*I,7.32470229513379*^-83+0.*I,4.233622469863371*^-84+0.*I,2.4315983802670112*^-85+0.*I,1.3879157335231591*^-86+0.*I,7.873340413790361*^-88+0.*I,4.439274292402166*^-89+0.*I,2.488018050850998*^-90+0.*I,1.3861636439120934*^-91+0.*I,7.67759200391168*^-93+0.*I,4.227800929870509*^-94+0.*I,2.3147908886569682*^-95+0.*I
-0.00011345559305507576+0.*I,0.00149412018790249+0.*I,-0.011768235964229424+0.*I,0.0616987749270586+0.*I,-0.21519331892518775+0.*I,0.4598356933855595+0.*I,-0.44129477962355673+0.*I,-0.18508399789649663+0.*I,0.37931171471167385+0.*I,0.4863023768556471+0.*I,0.3199454863828964+0.*I,0.1512969629598415+0.*I,0.05746344081584823+0.*I,0.01853517215605828+0.*I,0.005251241407414129+0.*I,0.0013364779290517533+0.*I,0.0003105158513650211+0.*I,0.00006665984075475275+0.*I,0.000013346491889843916+0.*I,2.510921843235531*^-6+0.*I,4.4658477819150434*^-7+0.*I,7.546941764627344*^-8+0.*I,1.2169714135049324*^-8+0.*I,1.879345537093448*^-9+0.*I,2.788095717297873*^-10+0.*I,3.984425803653943*^-11+0.*I,5.498177916811209*^-12+0.*I,7.341501421943965*^-13+0.*I,9.503453825515579*^-14+0.*I,1.1946500355905625*^-14+0.*I,1.4605684398254303*^-15+0.*I,1.7390887692867694*^-16+0.*I,2.0192149205451385*^-17+0.*I,2.2887548395166397*^-18+0.*I,2.5352768329440596*^-19+0.*I,2.747120644347116*^-20+0.*I,2.9143435067036423*^-21+0.*I,3.029493297452301*^-22+0.*I,3.088128185321935*^-23+0.*I,3.089039168668756*^-24+0.*I,3.0341719249188757*^-25+0.*I,2.928280946601989*^-26+0.*I,2.7783769627301815*^-27+0.*I,2.593045164413406*^-28+0.*I,2.381716078762536*^-29+0.*I,2.1539643793099835*^-30+0.*I,1.9188962199977053*^-31+0.*I,1.6846662707022026*^-32+0.*I,1.4581449633285187*^-33+0.*I,1.2447374453014724*^-34+0.*I,1.0483404369829135*^-35+0.*I,8.714126840608871*^-37+0.*I,7.151291685912822*^-38+0.*I,5.7958817310914064*^-39+0.*I,4.64042711890547*^-40+0.*I,3.671325879719294*^-41+0.*I,2.8709925819864716*^-42+0.*I,2.219718140539138*^-43+0.*I,1.6971798641988953*^-44+0.*I,1.2835870321125804*^-45+0.*I,9.604816483817176*^-47+0.*I,7.112364760669876*^-48+0.*I,5.2130430954499*^-49+0.*I,3.7827579880958013*^-50+0.*I,2.718003506713307*^-51+0.*I,1.9341795813784017*^-52+0.*I,1.3634117492020887*^-53+0.*I,9.521733797291276*^-55+0.*I,6.589256905929642*^-56+0.*I,4.5191665634299985*^-57+0.*I,3.0721997983163023*^-58+0.*I,2.070499719341947*^-59+0.*I,1.3835623893255876*^-60+0.*I,9.168142297569492*^-62+0.*I,6.025348557497823*^-63+0.*I,3.927883236219816*^-64+0.*I,2.5401892300752066*^-65+0.*I,1.6298908307066662*^-66+0.*I,1.0377389452457394*^-67+0.*I,6.557005057646283*^-69+0.*I,4.1120642099644476*^-70+0.*I,2.559758298686882*^-71+0.*I,1.581863874610016*^-72+0.*I,9.70544380013326*^-74+0.*I,5.912642847392069*^-75+0.*I,3.576930166527464*^-76+0.*I,2.1490340818243976*^-77+0.*I,1.282391181134245*^-78+0.*I,7.601186842737864*^-80+0.*I,4.475733544246537*^-81+0.*I,2.618220694776666*^-82+0.*I,1.5217518076385148*^-83+0.*I,8.788451760025865*^-85+0.*I,5.0436673947199115*^-86+0.*I,2.876601657660608*^-87+0.*I,1.630591303942951*^-88+0.*I,9.187021382586005*^-90+0.*I,5.145171859966106*^-91+0.*I,2.864515715092896*^-92+0.*I,1.585472095418762*^-93+0.*I
