0.07294906084933916+0.*I,0.16692408960261435+0.*I,0.27008678150183774+0.*I,0.3568141046162612+0.*I,0.40823602714674945+0.*I,0.41775882972523654+0.*I,0.39025576186377114+0.*I,0.33752007975454096+0.*I,0.27305738869136803+0.*I,0.20827252828156942+0.*I,0.1507062627545658+0.*I,0.10397627841265121+0.*I,0.06868200375605715+0.*I,0.04358836630699828+0.*I,0.02665666936574355+0.*I,0.015749238756542414+0.*I,0.009009462598838471+0.*I,0.005000042976279279+0.*I,0.0026967258351766714+0.*I,0.0014156611258630562+0.*I,0.0007243419197486277+0.*I,0.0003616873200105521+0.*I,0.0001764498340847053+0.*I,0.00008418925132843212+0.*I,0.00003932333451758173+0.*I,0.000017996151665455902+0.*I,8.075925087543185*^-6+0.*I,3.556392705875667*^-6+0.*I,1.5379067614440972*^-6+0.*I,6.534770179395484*^-7+0.*I,2.7300399499813654*^-7+0.*I,1.1219860740998047*^-7+0.*I,4.538494239580851*^-8+0.*I,1.807815600372349*^-8+0.*I,7.0943724090655936*^-9+0.*I,2.743969447148925*^-9+0.*I,1.0464713242589395*^-9+0.*I,3.936640727657116*^-10+0.*I,1.461279508167204*^-10+0.*I,5.354270421431421*^-11+0.*I,1.9371783970959914*^-11+0.*I,6.9227237267612436*^-12+0.*I,2.4442840060701846*^-12+0.*I,8.529365975349801*^-13+0.*I,2.9423187700588494*^-13+0.*I,1.0036511268978288*^-13+0.*I,3.3861264476552286*^-14+0.*I,1.1301954487050947*^-14+0.*I,3.732778727902527*^-15+0.*I,1.2202070156676868*^-15+0.*I,3.948642600504439*^-16+0.*I,1.2652083508633385*^-16+0.*I,4.0147609298047033*^-17+0.*I,1.2618887410288235*^-17+0.*I,3.9293751719655066*^-18+0.*I,1.2123875364819972*^-18+0.*I,3.7072063535861813*^-19+0.*I,1.1235920148137148*^-19+0.*I,3.375934085020455*^-20+0.*I,1.0056972527837529*^-20+0.*I,2.970919947569408*^-21+0.*I,8.704129491336385*^-22+0.*I,2.529465788136212*^-22+0.*I,7.292187824644566*^-23+0.*I,2.085773620091578*^-23+0.*I,5.919837742136452*^-24+0.*I,1.667389823717937*^-24+0.*I,4.661214152735115*^-25+0.*I,1.2934329228649808*^-25+0.*I,3.5630234200221343*^-26+0.*I,9.744711099514226*^-27+0.*I,2.646300171570954*^-27+0.*I,7.136284702114936*^-28+0.*I,1.911217216707461*^-28+0.*I,5.083859038824888*^-29+0.*I,1.3432664870503801*^-29+0.*I,3.525775817821062*^-30+0.*I,9.194087726815776*^-31+0.*I,2.3821036421568074*^-31+0.*I,6.13262513472749*^-32+0.*I,1.5689197725476006*^-32+0.*I,3.988940313554124*^-33+0.*I,1.0079753764520089*^-33+0.*I,2.5316880283314362*^-34+0.*I,6.320768086898481*^-35+0.*I,1.5687715487740153*^-35+0.*I,3.8708807291792306*^-36+0.*I,9.496191734873559*^-37+0.*I,2.3163674303070935*^-37+0.*I,5.61838838602028*^-38+0.*I,1.355157628239968*^-38+0.*I,3.250636661209841*^-39+0.*I,7.75485758509228*^-40+0.*I,1.840058639527966*^-40+0.*I,4.3427721875512413*^-41+0.*I,1.0195406738286212*^-41+0.*I,2.3810485506541003*^-42+0.*I,5.531993930908494*^-43+0.*I,1.2786979481372243*^-43+0.*I,2.940692961949175*^-44+0.*I
-0.16692408960261435+0.*I,-0.30901132856825864+0.*I,-0.3819538466497623+0.*I,-0.34866802627956195+0.*I,-0.22050893223386595+0.*I,-0.043083978182761065+0.*I,0.13030177484786912+0.*I,0.2601967688145554+0.*I,0.32983336387953255+0.*I,0.3425971181178735+0.*I,0.3137652608192995+0.*I,0.2619146869713525+0.*I,0.2030243042516888+0.*I,0.14789636240494983+0.*I,0.10209619335045522+0.*I,0.06720298612352829+0.*I,0.042381249702342444+0.*I,0.025705727174736525+0.*I,0.015042661982571502+0.*I,0.008515399850949155+0.*I,0.004673569499213261+0.*I,0.0024917285936685773+0.*I,0.0012927064404608087+0.*I,0.0006535794674810299+0.*I,0.0003224606568359004+0.*I,0.00015543737297621252+0.*I,0.00007328316993700275+0.*I,0.00003382590004846301+0.*I,0.00001529957988918296+0.*I,6.786576904887936*^-6+0.*I,2.954545627470536*^-6+0.*I,1.2632859100061505*^-6+0.*I,5.308400694169955*^-7+0.*I,2.1934970056086367*^-7+0.*I,8.917931583350003*^-8+0.*I,3.569204523749879*^-8+0.*I,1.4069251611549696*^-8+0.*I,5.464643373994079*^-9+0.*I,2.0923342419755242*^-9+0.*I,7.90050840982527*^-10+0.*I,2.943067347199806*^-10+0.*I,1.0819916863016053*^-10+0.*I,3.9271298096392523*^-11+0.*I,1.4076528630958865*^-11+0.*I,4.984471684340423*^-12+0.*I,1.744109165071694*^-12+0.*I,6.032270167829833*^-13+0.*I,2.0627968394351399*^-13+0.*I,6.976078847594019*^-14+0.*I,2.3337339136018708*^-14+0.*I,7.724627063811775*^-15+0.*I,2.530386324316966*^-15+0.*I,8.204878296092333*^-16+0.*I,2.634041149438559*^-16+0.*I,8.373819921667787*^-17+0.*I,2.636680699812349*^-17+0.*I,8.224384194557542*^-18+0.*I,2.5417759385772943*^-18+0.*I,7.784531130695361*^-19+0.*I,2.362977704626949*^-19+0.*I,7.110283177328387*^-20+0.*I,2.1211923204365924*^-20+0.*I,6.274838950192666*^-21+0.*I,1.840839337968991*^-21+0.*I,5.356477682663534*^-22+0.*I,1.5461450633442054*^-22+0.*I,4.427762094779118*^-23+0.*I,1.2581581803236482*^-23+0.*I,3.54776870542123*^-24+0.*I,9.928759757445461*^-25+0.*I,2.758058053232904*^-25+0.*I,7.60550568544293*^-26+0.*I,2.0821656850708934*^-26+0.*I,5.659914231614493*^-27+0.*I,1.5277609252251772*^-27+0.*I,4.095381067132253*^-28+0.*I,1.0903547818821235*^-28+0.*I,2.8834740266674383*^-29+0.*I,7.574918773868075*^-30+0.*I,1.9769315788621125*^-30+0.*I,5.126182044489785*^-31+0.*I,1.3207517428575638*^-31+0.*I,3.381491326975106*^-32+0.*I,8.603784752410042*^-33+0.*I,2.1756968147958353*^-33+0.*I,5.468489526900147*^-34+0.*I,1.3662443051198423*^-34+0.*I,3.393222657021999*^-35+0.*I,8.378179774048496*^-36+0.*I,2.0566951224290474*^-36+0.*I,5.019980249709335*^-37+0.*I,1.2183560047465063*^-37+0.*I,2.9404523251396643*^-38+0.*I,7.057466440008078*^-39+0.*I,1.6846305079211863*^-39+0.*I,3.999516579765915*^-40+0.*I,9.444579475714626*^-41+0.*I,2.218476220826082*^-41+0.*I,5.183799335486732*^-42+0.*I,1.2049986320851682*^-42+0.*I
0.27008678150183774+0.*I,0.3819538466497623+0.*I,0.3089982431446616+0.*I,0.09635638079412166+0.*I,-0.13630283755102965+0.*I,-0.2789444280890077+0.*I,-0.2854547246185822+0.*I,-0.17723169139336206+0.*I,-0.01328396748248339+0.*I,0.1453526896952212+0.*I,0.2583914776182985+0.*I,0.3120611428638986+0.*I,0.3130596308758687+0.*I,0.2783129365413315+0.*I,0.22610314924912933+0.*I,0.17086605795179677+0.*I,0.12150497162526129+0.*I,0.08196909247592961+0.*I,0.05277782960822892+0.*I,0.032586497244999894+0.*I,0.019366122346222227+0.*I,0.011112425359758735+0.*I,0.006172501889493358+0.*I,0.0033262751336119592+0.*I,0.0017423173830116523+0.*I,0.0008885695596141694+0.*I,0.0004418636669692321+0.*I,0.00021452852291097406+0.*I,0.0001018098781438974+0.*I,0.000047278236545459656+0.*I,0.000021503780705282737+0.*I,9.58803388588637*^-6+0.*I,4.194232944855496*^-6+0.*I,1.8013700032313996*^-6+0.*I,7.601079256214576*^-7+0.*I,3.1531334383670077*^-7+0.*I,1.2866417041507224*^-7+0.*I,5.1672228331688144*^-8+0.*I,2.043438624477334*^-8+0.*I,7.96117851787183*^-9+0.*I,3.0570201202589596*^-9+0.*I,1.1574618245441176*^-9+0.*I,4.322890720426246*^-10+0.*I,1.5931739089383134*^-10+0.*I,5.795978891532521*^-11+0.*I,2.0821418891673164*^-11+0.*I,7.388419374833166*^-12+0.*I,2.590486475726101*^-12+0.*I,8.976854777740639*^-13+0.*I,3.0753796748197237*^-13+0.*I,1.0418808228682317*^-13+0.*I,3.491323487559423*^-14+0.*I,1.157492221886549*^-14+0.*I,3.797526068544964*^-15+0.*I,1.233197715458187*^-15+0.*I,3.9646475825900446*^-16+0.*I,1.2621279714527353*^-16+0.*I,3.979354845482049*^-17+0.*I,1.2428328385343062*^-17+0.*I,3.8457477498083766*^-18+0.*I,1.1792102745167013*^-18+0.*I,3.5835687334951393*^-19+0.*I,1.0795016516534989*^-19+0.*I,3.223892846366407*^-20+0.*I,9.546670175898762*^-21+0.*I,2.8034924994692797*^-21+0.*I,8.165505708861616*^-22+0.*I,2.3591798822584113*^-22+0.*I,6.762223188056604*^-23+0.*I,1.92319280640518*^-23+0.*I,5.4276737385202095*^-24+0.*I,1.5202440170870357*^-24+0.*I,4.226404507235098*^-25+0.*I,1.16636655040974*^-25+0.*I,3.1955964045594023*^-26+0.*I,8.692945289265516*^-27+0.*I,2.3481406815739495*^-27+0.*I,6.29892117672144*^-28+0.*I,1.678165131023502*^-28+0.*I,4.44089082959057*^-29+0.*I,1.1673785810862211*^-29+0.*I,3.0485817927312343*^-30+0.*I,7.909804897694506*^-31+0.*I,2.03916230983797*^-31+0.*I,5.223857357738998*^-32+0.*I,1.3298994494011427*^-32+0.*I,3.36486711053519*^-33+0.*I,8.461969319268626*^-34+0.*I,2.1152485187838016*^-34+0.*I,5.256165288716031*^-35+0.*I,1.2984486663784794*^-35+0.*I,3.189029173610601*^-36+0.*I,7.787520925352415*^-37+0.*I,1.8909298231047416*^-37+0.*I,4.5657783727233233*^-38+0.*I,1.0963384106141128*^-38+0.*I,2.6181310333871324*^-39+0.*I,6.218434259561802*^-40+0.*I,1.469058361950993*^-40+0.*I,3.452154734118557*^-41+0.*I
-0.3568141046162612+0.*I,-0.34866802627956195+0.*I,-0.09635638079412166+0.*I,0.18170095171137432+0.*I,0.2913336837149663+0.*I,0.19254981549476946+0.*I,-0.017370159248069877+0.*I,-0.20189689418241066+0.*I,-0.2718685697948238+0.*I,-0.215035267555596+0.*I,-0.07598684243738059+0.*I,0.08251519482507567+0.*I,0.21053635878486573+0.*I,0.28400383650933125+0.*I,0.3025177304143509+0.*I,0.27984930774293765+0.*I,0.23407693460294587+0.*I,0.1809495722680294+0.*I,0.13105718031347205+0.*I,0.08977097377686234+0.*I,0.05855321364622518+0.*I,0.03655721733077415+0.*I,0.0219380417193924+0.*I,0.012696511484259952+0.*I,0.0071063354638823155+0.*I,0.0038557397199975104+0.*I,0.002032127843497043+0.*I,0.0010421754172516367+0.*I,0.0005208935069065212+0.*I,0.00025408006643787485+0.*I,0.00012109807088286952+0.*I,0.000056458144910806696+0.*I,0.000025773348234960015+0.*I,0.000011530890659134564+0.*I,5.0601295842369005*^-6+0.*I,2.179699502577092*^-6+0.*I,9.222980573825712*^-7+0.*I,3.835890656053759*^-7+0.*I,1.5690675484684305*^-7+0.*I,6.315964200783409*^-8+0.*I,2.503145662644177*^-8+0.*I,9.77219773313587*^-9+0.*I,3.7597245591532474*^-9+0.*I,1.426144357909786*^-9+0.*I,5.335679505911995*^-10+0.*I,1.969699312626659*^-10+0.*I,7.177118846670876*^-11+0.*I,2.5821891125314364*^-11+0.*I,9.176005449995701*^-12+0.*I,3.221661458492754*^-12+0.*I,1.117874671234946*^-12+0.*I,3.834542759223915*^-13+0.*I,1.3006365287789882*^-13+0.*I,4.363445898363676*^-14+0.*I,1.4482349885797864*^-14+0.*I,4.7564639571973745*^-15+0.*I,1.546182654811362*^-15+0.*I,4.975772091846524*^-16+0.*I,1.58551807420089*^-16+0.*I,5.003539928128482*^-17+0.*I,1.5640841362240084*^-17+0.*I,4.843925112747053*^-18+0.*I,1.486498104907843*^-18+0.*I,4.520986614113303*^-19+0.*I,1.3629303937859108*^-19+0.*I,4.073361186772096*^-20+0.*I,1.2070793012901024*^-20+0.*I,3.5471940466086295*^-21+0.*I,1.0338579394346709*^-21+0.*I,2.988973561689626*^-22+0.*I,8.572848921380521*^-23+0.*I,2.4396355236475196*^-23+0.*I,6.889290107622698*^-24+0.*I,1.930746090020474*^-24+0.*I,5.370650250764772*^-25+0.*I,1.4829549110745575*^-25+0.*I,4.065138177191357*^-26+0.*I,1.1064059980958545*^-26+0.*I,2.990128277012733*^-27+0.*I,8.024984473636229*^-28+0.*I,2.1390427168085527*^-28+0.*I,5.663126127723314*^-29+0.*I,1.4893407500771077*^-29+0.*I,3.891091611659188*^-30+0.*I,1.010010416063016*^-30+0.*I,2.60491618863029*^-31+0.*I,6.675913742876775*^-32+0.*I,1.7002445477852681*^-32+0.*I,4.3035768420488104*^-33+0.*I,1.0826751751195426*^-33+0.*I,2.7073810598055096*^-34+0.*I,6.729992086221054*^-35+0.*I,1.6631227413232793*^-35+0.*I,4.0860956887715015*^-36+0.*I,9.98151470269724*^-37+0.*I,2.4244687454136927*^-37+0.*I,5.855942923853048*^-38+0.*I,1.406580023972609*^-38+0.*I,3.360052581235969*^-39+0.*I,7.983030488538442*^-40+0.*I
0.40823602714674945+0.*I,0.22050893223386595+0.*I,-0.13630283755102965+0.*I,-0.2913336837149663+0.*I,-0.15161800646639417+0.*I,0.1054220129461707+0.*I,0.25569784210612273+0.*I,0.20801451068248986+0.*I,0.025523322076746468+0.*I,-0.16177798575454547+0.*I,-0.2530629979997768+0.*I,-0.22041671568612006+0.*I,-0.09795709441008521+0.*I,0.05461704140332636+0.*I,0.18520774333101322+0.*I,0.265643543538491+0.*I,0.29188790791374736+0.*I,0.2755350165851507+0.*I,0.23390764862962918+0.*I,0.1829242708263998+0.*I,0.13374244588842843+0.*I,0.09233664120743251+0.*I,0.06063465258682762+0.*I,0.038079318956933964+0.*I,0.022969516464973205+0.*I,0.013354432707307871+0.*I,0.007505260036787049+0.*I,0.004087255480472666+0.*I,0.0021613754013938085+0.*I,0.0011118521192589085+0.*I,0.0005572769157574197+0.*I,0.00027252820540878543+0.*I,0.00013020009887732147+0.*I,0.000060835652864113725+0.*I,0.00002782866906205927+0.*I,0.000012474240360351115+0.*I,5.483884350219349*^-6+0.*I,2.3661903966430164*^-6+0.*I,1.002781682341261*^-6+0.*I,4.176793517261302*^-7+0.*I,1.7108948395061577*^-7+0.*I,6.895925467282151*^-8+0.*I,2.7363986122292018*^-8+0.*I,1.0695409547986801*^-8+0.*I,4.119523147927541*^-9+0.*I,1.5642852481776395*^-9+0.*I,5.858431108187093*^-10+0.*I,2.164760509903173*^-10+0.*I,7.895125807674989*^-11+0.*I,2.8430070964717814*^-11+0.*I,1.0111317212410715*^-11+0.*I,3.5528955571577617*^-12+0.*I,1.233756402142363*^-12+0.*I,4.2351604557807954*^-13+0.*I,1.437537797162952*^-13+0.*I,4.8260053457002784*^-14+0.*I,1.602804921492814*^-14+0.*I,5.267426453707242*^-15+0.*I,1.7133162147917448*^-15+0.*I,5.516835678221095*^-16+0.*I,1.7589136192041402*^-16+0.*I,5.553743535473943*^-17+0.*I,1.73698288855836*^-17+0.*I,5.382104038458385*^-18+0.*I,1.6524598655908383*^-18+0.*I,5.028109091028658*^-19+0.*I,1.5165034981342155*^-19+0.*I,4.5343455008263676*^-20+0.*I,1.3442604343740549*^-20+0.*I,3.951961853253157*^-21+0.*I,1.1522941814864014*^-21+0.*I,3.332683323946106*^-22+0.*I,9.562283579848275*^-23+0.*I,2.722206652970121*^-23+0.*I,7.689989301050736*^-24+0.*I,2.1558928223969278*^-24+0.*I,5.998952428455933*^-25+0.*I,1.656986672978486*^-25+0.*I,4.543651823490807*^-26+0.*I,1.2370270987827584*^-26+0.*I,3.344151279609111*^-27+0.*I,8.977766013725462*^-28+0.*I,2.3936918422075293*^-28+0.*I,6.339084735342947*^-29+0.*I,1.6675654747781167*^-29+0.*I,4.357885847886183*^-30+0.*I,1.1314698808022838*^-30+0.*I,2.918911534237737*^-31+0.*I,7.482475553300655*^-32+0.*I,1.9061227494339353*^-32+0.*I,4.825824010741497*^-33+0.*I,1.2143396786390722*^-33+0.*I,3.037310611835699*^-34+0.*I,7.551791499921774*^-35+0.*I,1.866608465367362*^-35+0.*I,4.587001679465123*^-36+0.*I,1.1207435994884296*^-36+0.*I,2.7227886620902047*^-37+0.*I,6.577787578932101*^-38+0.*I,1.5802700804507227*^-38+0.*I
-0.41775882972523654+0.*I,-0.043083978182761065+0.*I,0.2789444280890077+0.*I,0.19254981549476946+0.*I,-0.1054220129461707+0.*I,-0.2594991679196911+0.*I,-0.14617840189504094+0.*I,0.08967896243143435+0.*I,0.2370011588921828+0.*I,0.19979486348554854+0.*I,0.030177503098700986+0.*I,-0.1497947725417129+0.*I,-0.24122599668855513+0.*I,-0.21384214585874775+0.*I,-0.09813623964968453+0.*I,0.04894908850800698+0.*I,0.17650092501402975+0.*I,0.25625236726533707+0.*I,0.2834269924891473+0.*I,0.2687786575058754+0.*I,0.228986324789081+0.*I,0.17959990059790906+0.*I,0.13163791319817877+0.*I,0.09107925758231092+0.*I,0.05992228820136391+0.*I,0.03769545256711838+0.*I,0.02277245893229757+0.*I,0.013258050583490959+0.*I,0.007460418632410126+0.*I,0.004067493294307208+0.*I,0.002153194009999823+0.*I,0.0011087229386277945+0.*I,0.000556210646025542+0.*I,0.00027223536199766905+0.*I,0.00013016215349171296+0.*I,0.0000608625143340338+0.*I,0.000027860093977230506+0.*I,0.000012496392423593483+0.*I,5.496963479031702*^-6+0.*I,2.3731943887624203*^-6+0.*I,1.00629516949314*^-6+0.*I,4.193578763358617*^-7+0.*I,1.7186061008523718*^-7+0.*I,6.930206141235164*^-8+0.*I,2.7512093982181076*^-8+0.*I,1.0757794570475694*^-8+0.*I,4.14520317639204*^-9+0.*I,1.5746352410732227*^-9+0.*I,5.899335812546875*^-10+0.*I,2.1806328102922563*^-10+0.*I,7.955659733275037*^-11+0.*I,2.8657184597538622*^-11+0.*I,1.0195208016423815*^-11+0.*I,3.58342454526908*^-12+0.*I,1.2447086676190372*^-12+0.*I,4.2739154788487246*^-13+0.*I,1.4510709958557097*^-13+0.*I,4.872662452901989*^-14+0.*I,1.618692580510201*^-14+0.*I,5.320881943378526*^-15+0.*I,1.731093609987259*^-15+0.*I,5.575291743311873*^-16+0.*I,1.7779248084034655*^-16+0.*I,5.614912529603897*^-17+0.*I,1.756459447288157*^-17+0.*I,5.4434889437023925*^-18+0.*I,1.6716148991537161*^-18+0.*I,5.087302602403768*^-19+0.*I,1.534622236690701*^-19+0.*I,4.589291066364887*^-20+0.*I,1.3607713849147272*^-20+0.*I,4.001134799527855*^-21+0.*I,1.1668110010854797*^-21+0.*I,3.3751727483539926*^-22+0.*I,9.685600949464715*^-23+0.*I,2.75770177908536*^-23+0.*I,7.791328763767007*^-24+0.*I,2.1845950559654317*^-24+0.*I,6.079608948128671*^-25+0.*I,1.6794775920873347*^-25+0.*I,4.6058924631471325*^-26+0.*I,1.2541230484894404*^-26+0.*I,3.3907652541834654*^-27+0.*I,9.103946557776023*^-28+0.*I,2.4276051386131526*^-28+0.*I,6.429594492311036*^-29+0.*I,1.6915545513575685*^-29+0.*I,4.421035062740436*^-30+0.*I,1.1479819269012984*^-30+0.*I,2.9618012624851456*^-31+0.*I,7.593154471587984*^-32+0.*I,1.9345002616726018*^-32+0.*I,4.898120803230356*^-33+0.*I,1.2326432350212835*^-33+0.*I,3.0833637379574727*^-34+0.*I,7.666957534894519*^-35+0.*I,1.8952347471140265*^-35+0.*I,4.657733262403709*^-36+0.*I,1.138117669241047*^-36+0.*I,2.7652174395694173*^-37+0.*I
0.39025576186377114+0.*I,-0.13030177484786912+0.*I,-0.2854547246185822+0.*I,0.017370159248069877+0.*I,0.25569784210612273+0.*I,0.14617840189504094+0.*I,-0.12294439147822585+0.*I,-0.24166568585221399+0.*I,-0.11784588944359917+0.*I,0.10362454471407659+0.*I,0.22974328634559785+0.*I,0.18079359641474907+0.*I,0.013503133199948156+0.*I,-0.1553111613768252+0.*I,-0.23497381318203242+0.*I,-0.20089355433824105+0.*I,-0.0849474955856584+0.*I,0.057713282683545995+0.*I,0.17907448576474022+0.*I,0.2532783605114758+0.*I,0.2768093891200684+0.*I,0.260618209255769+0.*I,0.22093606889544132+0.*I,0.17264948347827627+0.*I,0.12618119865877045+0.*I,0.08710207850497483+0.*I,0.0571961032282402+0.*I,0.03592247089478811+0.*I,0.021671399181774957+0.*I,0.012601902733686747+0.*I,0.007083752585220587+0.*I,0.003858544800801897+0.*I,0.0020408933173871853+0.*I,0.0010501167878182577+0.*I,0.0005264568299701949+0.*I,0.00025751582434893047+0.*I,0.00012305617424281123+0.*I,0.000057510646893288234+0.*I,0.000026313492609295647+0.*I,0.000011797606405241684+0.*I,5.187515632307726*^-6+0.*I,2.238770967236542*^-6+0.*I,9.489704494587798*^-7+0.*I,3.9534211774547094*^-7+0.*I,1.619700286256551*^-7+0.*I,6.529541504532525*^-8+0.*I,2.5914679798184307*^-8+0.*I,1.013066362950023*^-8+0.*I,3.902645603901028*^-9+0.*I,1.4821685031098515*^-9+0.*I,5.55175465136893*^-10+0.*I,2.0517480132310629*^-10+0.*I,7.484045859232297*^-11+0.*I,2.695358991535886*^-11+0.*I,9.587510110977267*^-12+0.*I,3.369288326288734*^-12+0.*I,1.1701487432755054*^-12+0.*I,4.0173140122611254*^-13+0.*I,1.3637596949355297*^-13+0.*I,4.5788615839147654*^-14+0.*I,1.520897868881554*^-14+0.*I,4.998804109759939*^-15+0.*I,1.6261179998629613*^-15+0.*I,5.236609242110112*^-16+0.*I,1.6697404234851*^-16+0.*I,5.272703998836171*^-17+0.*I,1.649244590554926*^-17+0.*I,5.110724312052227*^-18+0.*I,1.5692821892449591*^-18+0.*I,4.775441602397892*^-19+0.*I,1.4404227925904515*^-19+0.*I,4.3072287306163086*^-20+0.*I,1.2770343286048211*^-20+0.*I,3.754627298994052*^-21+0.*I,1.094842200678607*^-21+0.*I,3.166762151463036*^-22+0.*I,9.086893742270344*^-23+0.*I,2.587060462858276*^-23+0.*I,7.30873357785204*^-24+0.*I,2.0491499778895018*^-24+0.*I,5.702318633410904*^-25+0.*I,1.575157140541818*^-25+0.*I,4.319545659824253*^-26+0.*I,1.176087840269124*^-26+0.*I,3.179606464022898*^-27+0.*I,8.536543455380067*^-28+0.*I,2.2761860481261624*^-28+0.*I,6.02825011809774*^-29+0.*I,1.5858870484158422*^-29+0.*I,4.144664081970831*^-30+0.*I,1.0761680895747763*^-30+0.*I,2.7763945329954066*^-31+0.*I,7.11751211359915*^-32+0.*I,1.8132428468707738*^-32+0.*I,4.5909053701684605*^-33+0.*I,1.1552829553126441*^-33+0.*I,2.889736778781357*^-34+0.*I,7.185211520962414*^-35+0.*I,1.7760814946815038*^-35+0.*I,4.364738835950988*^-36+0.*I
-0.33752007975454096+0.*I,0.2601967688145554+0.*I,0.17723169139336206+0.*I,-0.20189689418241066+0.*I,-0.20801451068248986+0.*I,0.08967896243143435+0.*I,0.24166568585221399+0.*I,0.0860647495354257+0.*I,-0.15643023804318232+0.*I,-0.223246326696089+0.*I,-0.07484280774275409+0.*I,0.13163568815565085+0.*I,0.22503594282338768+0.*I,0.1527254653062945+0.*I,-0.01642160249042698+0.*I,-0.17021985052180405+0.*I,-0.23025405671994956+0.*I,-0.18229553513379332+0.*I,-0.06232881568840686+0.*I,0.0759742341801868+0.*I,0.18871473028803826+0.*I,0.2540473364843906+0.*I,0.27094596373584406+0.*I,0.25116146200182726+0.*I,0.2105545268795559+0.*I,0.163128170602947+0.*I,0.11840019395033807+0.*I,0.08126268813612637+0.*I,0.053102022158376866+0.*I,0.03321099307547512+0.*I,0.019961899719682975+0.*I,0.01157003475784487+0.*I,0.006484810601806812+0.*I,0.003523057044030389+0.*I,0.0018590285303028778+0.*I,0.0009544758258362442+0.*I,0.0004775635363853103+0.*I,0.0002331753577827411+0.*I,0.00011123803022215355+0.*I,0.000051906652686085+0.*I,0.000023715152345809615+0.*I,0.000010618340568537172+0.*I,4.663111471814205*^-6+0.*I,2.01008402625707*^-6+0.*I,8.510923000911176*^-7+0.*I,3.5419700132496976*^-7+0.*I,1.449706748945372*^-7+0.*I,5.8388263523622024*^-8+0.*I,2.3153027633775734*^-8+0.*I,9.043548248822833*^-9+0.*I,3.481107943037525*^-9+0.*I,1.3210837665663667*^-9+0.*I,4.944850593868225*^-10+0.*I,1.8262139730831949*^-10+0.*I,6.657058638733867*^-11+0.*I,2.39603690452033*^-11+0.*I,8.517761211927618*^-12+0.*I,2.991655402190693*^-12+0.*I,1.0384331537972353*^-12+0.*I,3.5632559176591353*^-13+0.*I,1.2090156762178514*^-13+0.*I,4.0573547666818724*^-14+0.*I,1.3470538179327503*^-14+0.*I,4.4254559409928105*^-15+0.*I,1.4389911421654399*^-15+0.*I,4.632091716153784*^-16+0.*I,1.4763973406346896*^-16+0.*I,4.6603769750118676*^-17+0.*I,1.4571753810916995*^-17+0.*I,4.513918928418528*^-18+0.*I,1.3855495390004675*^-18+0.*I,4.2149184493114796*^-19+0.*I,1.2709396294831079*^-19+0.*I,3.799239060036175*^-20+0.*I,1.1260800094378841*^-20+0.*I,3.3098289110385136*^-21+0.*I,9.648640725259833*^-22+0.*I,2.7900348861352232*^-22+0.*I,8.00373577227445*^-23+0.*I,2.2780872188662017*^-23+0.*I,6.434215473079682*^-24+0.*I,1.8035160258012906*^-24+0.*I,5.017570599729976*^-25+0.*I,1.385684907322975*^-25+0.*I,3.799093505782566*^-26+0.*I,1.0341549181668099*^-26+0.*I,2.7952821616524052*^-27+0.*I,7.50314243918313*^-28+0.*I,2.0002306042722565*^-28+0.*I,5.296353727342964*^-29+0.*I,1.393071892589802*^-29+0.*I,3.640057493522571*^-30+0.*I,9.44971344475295*^-31+0.*I,2.437481090494263*^-31+0.*I,6.24757804052744*^-32+0.*I,1.5913460733156448*^-32+0.*I,4.028412370771099*^-33+0.*I,1.0135671568540225*^-33+0.*I,2.5348522076676273*^-34+0.*I,6.301815245279526*^-35+0.*I
