0.18021656851917228+0.*I,0.33362910688557335+0.*I,0.43673515497124277+0.*I,0.4667955865888869+0.*I,0.4320817889594033+0.*I,0.3577257286968449+0.*I,0.27036082849106446+0.*I,0.18917509703512586+0.*I,0.1238192555973123+0.*I,0.07640752826743759+0.*I,0.0447306663176969+0.*I,0.024967683003895437+0.*I,0.013343102909057282+0.*I,0.0068510064466994775+0.*I,0.003389686823304705+0.*I,0.0016202542242590354+0.*I,0.0007498810656102518+0.*I,0.0003366953697312133+0.*I,0.00014691634257208813+0.*I,0.00006239682972952545+0.*I,0.00002582954425957599+0.*I,0.000010434612191885114+0.*I,4.118453712478419*^-6+0.*I,1.5897890013356644*^-6+0.*I,6.007628708911543*^-7+0.*I,2.224345760352285*^-7+0.*I,8.075786691760185*^-8+0.*I,2.8772140606169205*^-8+0.*I,1.0066126297693742*^-8+0.*I,3.4604501150421926*^-9+0.*I,1.1696102951408176*^-9+0.*I,3.888924862317421*^-10+0.*I,1.2726933646996147*^-10+0.*I,4.1014368277886154*^-11+0.*I,1.3021643012120484*^-11+0.*I,4.07475010506033*^-12+0.*I,1.2572421887581603*^-12+0.*I,3.826372977292654*^-13+0.*I,1.149118242634332*^-13+0.*I,3.406446970940958*^-14+0.*I,9.971049073382018*^-15+0.*I,2.882824087176418*^-15+0.*I,8.234983127779182*^-16+0.*I,2.3248648035954535*^-16+0.*I,6.488444306956309*^-17+0.*I,1.790620454370288*^-17+0.*I,4.887579584806043*^-18+0.*I,1.319818251788862*^-18+0.*I,3.526652984204323*^-19+0.*I,9.326826646750757*^-20+0.*I,2.44184514893403*^-20+0.*I,6.3299786932451*^-21+0.*I,1.6250614692274691*^-21+0.*I,4.132387842197607*^-22+0.*I,1.0410543712104997*^-22+0.*I,2.5987307424640047*^-23+0.*I,6.428897289456571*^-24+0.*I,1.5764067155806128*^-24+0.*I,3.831982317029022*^-25+0.*I,9.235633860006263*^-26+0.*I,2.2072945902412122*^-26+0.*I,5.231962206706721*^-27+0.*I,1.2300930655084266*^-27+0.*I,2.869042041932765*^-28+0.*I,6.639205969881139*^-29+0.*I,1.5245043943990256*^-29+0.*I,3.473968927090694*^-30+0.*I,7.857017944504499*^-31+0.*I,1.7638940914296027*^-31+0.*I,3.9311279269843105*^-32+0.*I,8.698359915364445*^-33+0.*I,1.9110736132421942*^-33+0.*I,4.16946550033798*^-34+0.*I,9.034168185964809*^-35+0.*I,1.9442026391954888*^-35+0.*I,4.156043776556879*^-36+0.*I,8.825565329705524*^-37+0.*I,1.8619430281938233*^-37+0.*I,3.9029079064990696*^-38+0.*I,8.129128242229273*^-39+0.*I,1.682550849414944*^-39+0.*I,3.4609466561534417*^-40+0.*I,7.075500991018785*^-41+0.*I,1.4377632106587157*^-41+0.*I,2.904135933683979*^-42+0.*I,5.831451855371501*^-43+0.*I,1.1641171451959131*^-43+0.*I,2.3105016132057563*^-44+0.*I,4.559677816294391*^-45+0.*I,8.947637278950477*^-46+0.*I,1.7460486182096483*^-46+0.*I,3.388479425333441*^-47+0.*I,6.540036258420758*^-48+0.*I,1.2554745070578446*^-48+0.*I,2.3972492343774365*^-49+0.*I,4.5532406321212645*^-50+0.*I,8.603084785821402*^-51+0.*I,1.6171025154579695*^-51+0.*I,3.0240831729312287*^-52+0.*I,5.626591050749354*^-53+0.*I
-0.33362910688557335+0.*I,-0.43742021080627475+0.*I,-0.33669086496086864+0.*I,-0.10771610005714663+0.*I,0.13369212651098203+0.*I,0.3039181757137195+0.*I,0.37573524217110393+0.*I,0.365093775343424+0.*I,0.30584539097832986+0.*I,0.2300069799710373+0.*I,0.15881338330034694+0.*I,0.10213297246017417+0.*I,0.06178893598793231+0.*I,0.0354261949711305+0.*I,0.019358901250951525+0.*I,0.010128676353076837+0.*I,0.005092786323977955+0.*I,0.0024685255875626978+0.*I,0.0011564959995980079+0.*I,0.0005248802568418309+0.*I,0.00023122970549457374+0.*I,0.00009904858153660669+0.*I,0.00004131830926444244+0.*I,0.000016808285161422523+0.*I,6.6761708237463185*^-6+0.*I,2.5920284151667924*^-6+0.*I,9.84693815584165*^-7+0.*I,3.663652521375852*^-7+0.*I,1.3361276328544431*^-7+0.*I,4.7801529661122846*^-8+0.*I,1.6788404145486072*^-8+0.*I,5.792170432843961*^-9+0.*I,1.9642985053551787*^-9+0.*I,6.551781023395008*^-10+0.*I,2.150462617080938*^-10+0.*I,6.949362583419697*^-11+0.*I,2.2121008813039857*^-11+0.*I,6.939141618692038*^-12+0.*I,2.1460021710287313*^-12+0.*I,6.545616610510499*^-13+0.*I,1.9698354235024133*^-13+0.*I,5.850898696371489*^-14+0.*I,1.7158319585425696*^-14+0.*I,4.969644856121805*^-15+0.*I,1.4220223766296684*^-15+0.*I,4.021088985943338*^-16+0.*I,1.1239756989115983*^-16+0.*I,3.1064220605679216*^-17+0.*I,8.491091210147717*^-18+0.*I,2.295992562601133*^-18+0.*I,6.143011470948806*^-19+0.*I,1.6266413874080815*^-19+0.*I,4.2637701742546425*^-20+0.*I,1.1065610471623816*^-20+0.*I,2.8439454597931426*^-21+0.*I,7.23957123211747*^-22+0.*I,1.8256959187025836*^-22+0.*I,4.5618759349540945*^-23+0.*I,1.1296153370895409*^-23+0.*I,2.772425164271989*^-24+0.*I,6.745261915001782*^-25+0.*I,1.6270945609703978*^-25+0.*I,3.8919280088958216*^-26+0.*I,9.232424544810627*^-27+0.*I,2.172324159885615*^-27+0.*I,5.070472407520576*^-28+0.*I,1.1742007612026803*^-28+0.*I,2.6981116856486507*^-29+0.*I,6.152518967048343*^-30+0.*I,1.3924247747770134*^-30+0.*I,3.127987670772146*^-31+0.*I,6.975577463279992*^-32+0.*I,1.5444117667075656*^-32+0.*I,3.3951462502119306*^-33+0.*I,7.411561376310023*^-34+0.*I,1.6067893808644362*^-34+0.*I,3.459770127750953*^-35+0.*I,7.399706653541849*^-36+0.*I,1.5721702849132223*^-36+0.*I,3.3184885035884927*^-37+0.*I,6.959428139921219*^-38+0.*I,1.4502243779545491*^-38+0.*I,3.0030340290692724*^-39+0.*I,6.179919726894033*^-40+0.*I,1.2639684192220745*^-40+0.*I,2.5695252521760103*^-41+0.*I,5.1923567346651665*^-42+0.*I,1.0430426181656405*^-42+0.*I,2.083030794669472*^-43+0.*I,4.1359467325498493*^-44+0.*I,8.165233707852481*^-45+0.*I,1.6028944003865397*^-45+0.*I,3.1290417119681653*^-46+0.*I,6.074560627510258*^-47+0.*I,1.1728481958291005*^-47+0.*I,2.2522568563160764*^-48+0.*I,4.301980362665113*^-49+0.*I,8.173686910651764*^-50+0.*I,1.544865942283479*^-50+0.*I,2.904761504790364*^-51+0.*I
0.43673515497124277+0.*I,0.33669086496086864+0.*I,0.0033229199677423564+0.*I,-0.27135530389459817+0.*I,-0.3273424353756567+0.*I,-0.1864564285650689+0.*I,0.03454778618359864+0.*I,0.22501248415890523+0.*I,0.3298225001879013+0.*I,0.3477068104415852+0.*I,0.3064175481825012+0.*I,0.2387538509940572+0.*I,0.16928923726514947+0.*I,0.11115704991424037+0.*I,0.06838724974850907+0.*I,0.03975765228824968+0.*I,0.021981541945257838+0.*I,0.01161648761325778+0.*I,0.005891672702209116+0.*I,0.002877468756523265+0.*I,0.001357127269633334+0.*I,0.0006196109377776852+0.*I,0.0002744194993143283+0.*I,0.00011811442033816+0.*I,0.00004948620692830884+0.*I,0.00002021074926351792+0.*I,8.056683902840344*^-6+0.*I,3.1384078946007674*^-6+0.*I,1.1959082760771084*^-6+0.*I,4.4620794269216454*^-7+0.*I,1.6315776987389233*^-7+0.*I,5.8513807709571105*^-8+0.*I,2.059732870958948*^-8+0.*I,7.121361334355971*^-9+0.*I,2.4198635174416316*^-9+0.*I,8.086328465343347*^-10+0.*I,2.6587911229784227*^-10+0.*I,8.606241535426884*^-11+0.*I,2.7437805969636508*^-11+0.*I,8.619639031814408*^-12+0.*I,2.6694286300666217*^-12+0.*I,8.152900870905765*^-13+0.*I,2.4566086761078184*^-13+0.*I,7.305437153014634*^-14+0.*I,2.144821080309737*^-14+0.*I,6.2188661806437254*^-15+0.*I,1.7813131758347734*^-15+0.*I,5.042030063711066*^-16+0.*I,1.4106776813235026*^-16+0.*I,3.9023202108796543*^-17+0.*I,1.067581562938638*^-17+0.*I,2.889134232021884*^-18+0.*I,7.736129932358358*^-19+0.*I,2.05005633457111*^-19+0.*I,5.3775749138800557*^-20+0.*I,1.3966084136924037*^-20+0.*I,3.5918294009852*^-21+0.*I,9.149379497096506*^-22+0.*I,2.3087737646857706*^-22+0.*I,5.772459091766749*^-23+0.*I,1.4302213602644588*^-23+0.*I,3.512198825582926*^-24+0.*I,8.549808640567852*^-25+0.*I,2.0634826850237349*^-25+0.*I,4.938281227871044*^-26+0.*I,1.1720406002971982*^-26+0.*I,2.7590566021474822*^-27+0.*I,6.442983580785671*^-28+0.*I,1.4927167689318397*^-28+0.*I,3.431512127415191*^-29+0.*I,7.828228734318535*^-30+0.*I,1.7724003761374704*^-30+0.*I,3.983176194155267*^-31+0.*I,8.886159632922307*^-32+0.*I,1.968166245756358*^-32+0.*I,4.3283001048315335*^-33+0.*I,9.452015853082362*^-34+0.*I,2.049865498494044*^-34+0.*I,4.4153113282403576*^-35+0.*I,9.446532303822794*^-36+0.*I,2.0076944409295255*^-36+0.*I,4.239112206903241*^-37+0.*I,8.892856519504751*^-38+0.*I,1.8536714818687424*^-38+0.*I,3.8395867108675485*^-39+0.*I,7.903703817005755*^-40+0.*I,1.616980157472578*^-40+0.*I,3.2880556093437487*^-41+0.*I,6.646084129250754*^-42+0.*I,1.3354134955162681*^-42+0.*I,2.667590917922172*^-43+0.*I,5.297925337318789*^-44+0.*I,1.0461753447676012*^-44+0.*I,2.0542033035079934*^-45+0.*I,4.010977970781994*^-46+0.*I,7.788468039929955*^-47+0.*I,1.5040945102191863*^-47+0.*I,2.888985490795754*^-48+0.*I,5.5193511000656795*^-49+0.*I,1.0488849304132427*^-49+0.*I
-0.4667955865888869+0.*I,-0.10771610005714663+0.*I,0.27135530389459817+0.*I,0.29335557892285935+0.*I,0.03653926290262389+0.*I,-0.2233070633243995+0.*I,-0.3006149164910244+0.*I,-0.18772745305384644+0.*I,0.01491970216736358+0.*I,0.19962989669076317+0.*I,0.30731464468120534+0.*I,0.33155768212773995+0.*I,0.29656630555398866+0.*I,0.23359567212717558+0.*I,0.16703233597098377+0.*I,0.11042437220634162+0.*I,0.06832183599775234+0.*I,0.0399104870339711+0.*I,0.022157271383899575+0.*I,0.011751526541952906+0.*I,0.00597905419513445+0.*I,0.002928362563947413+0.*I,0.0013846065888783786+0.*I,0.0006335889645402016+0.*I,0.000281185693320323+0.*I,0.00012125252159298802+0.*I,0.000050887610258116666+0.*I,0.000020815627551363654+0.*I,8.309771984164634*^-6+0.*I,3.241309549342066*^-6+0.*I,1.2366455081334764*^-6+0.*I,4.619375440194941*^-7+0.*I,1.6909025519864846*^-7+0.*I,6.070208717892798*^-8+0.*I,2.1387652203430623*^-8+0.*I,7.401116486736229*^-9+0.*I,2.517006808026622*^-9+0.*I,8.417506740342525*^-10+0.*I,2.7697203402889414*^-10+0.*I,8.971548849242656*^-11+0.*I,2.8621306465942204*^-11+0.*I,8.99705881220838*^-12+0.*I,2.7879664992155027*^-12+0.*I,8.51974338498023*^-13+0.*I,2.5685245383085306*^-13+0.*I,7.642165320562758*^-14+0.*I,2.244779130939611*^-14+0.*I,6.511733428720979*^-15+0.*I,1.8660345787307934*^-15+0.*I,5.284094326134952*^-16+0.*I,1.479009246744705*^-16+0.*I,4.092952246317273*^-17+0.*I,1.1201564308798693*^-17+0.*I,3.0325134102339378*^-18+0.*I,8.1228811368739125*^-19+0.*I,2.153266334553187*^-19+0.*I,5.650132529418386*^-20+0.*I,1.4678508355404677*^-20+0.*I,3.776184843756633*^-21+0.*I,9.621768035511311*^-22+0.*I,2.4286558517352177*^-22+0.*I,6.073831007664935*^-23+0.*I,1.5052839478936423*^-23+0.*I,3.69746333065383*^-24+0.*I,9.003000012371659*^-25+0.*I,2.1733736133492146*^-25+0.*I,5.202461486997603*^-26+0.*I,1.2350147462512452*^-26+0.*I,2.9079277109316376*^-27+0.*I,6.792047863684329*^-28+0.*I,1.5739073865361108*^-28+0.*I,3.618868452681941*^-29+0.*I,8.257219306527665*^-30+0.*I,1.8698762285589455*^-30+0.*I,4.2029963947549035*^-31+0.*I,9.378209577337053*^-32+0.*I,2.0775039747599198*^-32+0.*I,4.569511034487679*^-33+0.*I,9.980382506003804*^-34+0.*I,2.164794436157535*^-34+0.*I,4.663579923256549*^-35+0.*I,9.979197350937807*^-36+0.*I,2.1212130579510055*^-36+0.*I,4.479437683104435*^-37+0.*I,9.398321003622419*^-38+0.*I,1.9592989475403188*^-38+0.*I,4.0589150447920094*^-39+0.*I,8.35626742712773*^-40+0.*I,1.7097840029322252*^-40+0.*I,3.47719733070113*^-41+0.*I,7.029240860820435*^-42+0.*I,1.4125687077487771*^-42+0.*I,2.8220398544486266*^-43+0.*I,5.60529841327368*^-44+0.*I,1.1069941185852654*^-44+0.*I,2.1738579105285035*^-45+0.*I,4.245060736245023*^-46+0.*I,8.243860021549539*^-47+0.*I,1.5922002687513428*^-47+0.*I,3.058517860031154*^-48+0.*I
0.4320817889594033+0.*I,-0.13369212651098203+0.*I,-0.3273424353756567+0.*I,-0.03653926290262389+0.*I,0.25953360087547833+0.*I,0.24755271124892653+0.*I,0.00476515744744963+0.*I,-0.22390927241724753+0.*I,-0.2792968912722332+0.*I,-0.16240463359666157+0.*I,0.031181748206030015+0.*I,0.20272267567418648+0.*I,0.2997629443534251+0.*I,0.3184184528024125+0.*I,0.2824067043584097+0.*I,0.22124419262781905+0.*I,0.15760774134617606+0.*I,0.10390657600882042+0.*I,0.0641534079830786+0.*I,0.03741304283378116+0.*I,0.020742797323088754+0.*I,0.010989142746486354+0.*I,0.005585980253425499+0.*I,0.0027336985801253086+0.*I,0.0012916946781362227+0.*I,0.0005907287967394106+0.*I,0.0002620311930020206+0.*I,0.00011294224050664217+0.*I,0.00004738116777525868+0.*I,0.00001937448003374909+0.*I,7.732010855970895*^-6+0.*I,3.0150903744342295*^-6+0.*I,1.1500410180684914*^-6+0.*I,4.2948687620800976*^-7+0.*I,1.5717834059854127*^-7+0.*I,5.641480456769407*^-8+0.*I,1.9873522795859905*^-8+0.*I,6.876024445693528*^-9+0.*I,2.3380751349762134*^-9+0.*I,7.818012073923091*^-10+0.*I,2.5721243536489023*^-10+0.*I,8.330490851777678*^-11+0.*I,2.657316648269895*^-11+0.*I,8.352343188973195*^-12+0.*I,2.5879278899493325*^-12+0.*I,7.90770852498968*^-13+0.*I,2.383799997920345*^-13+0.*I,7.09196710936497*^-14+0.*I,2.0830041544489695*^-14+0.*I,6.042007376015573*^-15+0.*I,1.7313073651182907*^-15+0.*I,4.902261831981127*^-16+0.*I,1.37204944992453*^-16+0.*I,3.796731253244879*^-17+0.*I,1.0390284378060955*^-17+0.*I,2.812731322411566*^-18+0.*I,7.53378950224557*^-19+0.*I,1.9970090169164302*^-19+0.*I,5.239873012517808*^-20+0.*I,1.3612089673307546*^-20+0.*I,3.501690133275197*^-21+0.*I,8.921989940596027*^-22+0.*I,2.2519354836484237*^-22+0.*I,5.631660751756258*^-23+0.*I,1.3956505179850347*^-23+0.*I,3.4280505151300565*^-24+0.*I,8.346727913488468*^-25+0.*I,2.0148819840765397*^-25+0.*I,4.8229286201019585*^-26+0.*I,1.1448835926499357*^-26+0.*I,2.695631279917418*^-27+0.*I,6.296014975621669*^-28+0.*I,1.4589242381395308*^-28+0.*I,3.3544035636087464*^-29+0.*I,7.65359819646515*^-30+0.*I,1.733142943974238*^-30+0.*I,3.8955659847643507*^-31+0.*I,8.692042294314779*^-32+0.*I,1.9254596392975348*^-32+0.*I,4.234998306041517*^-33+0.*I,9.249578296219544*^-34+0.*I,2.006240138327224*^-34+0.*I,4.321927111349869*^-35+0.*I,9.247953427728425*^-36+0.*I,1.965742186238101*^-36+0.*I,4.151052575974716*^-37+0.*I,8.709188569186485*^-38+0.*I,1.8156035197072417*^-38+0.*I,3.761173450990229*^-39+0.*I,7.743173861762405*^-40+0.*I,1.5843144840820116*^-40+0.*I,3.221982067658489*^-41+0.*I,6.513223980176698*^-42+0.*I,1.3088538008312636*^-42+0.*I,2.6148021001564166*^-43+0.*I,5.19360236394243*^-44+0.*I,1.0256748123319922*^-44+0.*I,2.0141420198965663*^-45+0.*I,3.933123082993421*^-46+0.*I,7.637989562217797*^-47+0.*I
-0.3577257286968449+0.*I,0.3039181757137195+0.*I,0.1864564285650689+0.*I,-0.2233070633243995+0.*I,-0.24755271124892653+0.*I,0.05458172304773169+0.*I,0.26723527687470283+0.*I,0.1910153997489719+0.*I,-0.051992048377887776+0.*I,-0.24025934434819612+0.*I,-0.2554905811562615+0.*I,-0.1215865434622978+0.*I,0.06587925867427298+0.*I,0.21973074347986984+0.*I,0.2990080628989543+0.*I,0.3059720226530925+0.*I,0.2652882919460347+0.*I,0.20458880710701677+0.*I,0.1440354855756146+0.*I,0.09408330505464096+0.*I,0.05765287337948274+0.*I,0.033412040654901595+0.*I,0.018426319813002853+0.*I,0.009717330870929753+0.*I,0.004919823895067802+0.*I,0.002399245605036749+0.*I,0.0011301301262418386+0.*I,0.0005153992237799322+0.*I,0.00022804268155311182+0.*I,0.00009806859671647114+0.*I,0.000041056164994414684+0.*I,0.000016756322053621703+0.*I,6.67550950667713*^-6+0.*I,2.5989315013118907*^-6+0.*I,9.898349050852663*^-7+0.*I,3.691483030303162*^-7+0.*I,1.3492327612681684*^-7+0.*I,4.8369083204100044*^-8+0.*I,1.702017060907588*^-8+0.*I,5.882625828388395*^-9+0.*I,1.9983184611227764*^-9+0.*I,6.675751856334737*^-10+0.*I,2.1944031753444818*^-10+0.*I,7.101281548245564*^-11+0.*I,2.2634477229991052*^-11+0.*I,7.109094935745827*^-12+0.*I,2.2011690724247556*^-12+0.*I,6.721439880555366*^-13+0.*I,2.0249112121927803*^-13+0.*I,6.020609357558405*^-14+0.*I,1.767313468172204*^-14+0.*I,5.123488135053224*^-15+0.*I,1.4673383074162644*^-15+0.*I,4.1527334054061573*^-16+0.*I,1.1617107927451132*^-16+0.*I,3.213198053308758*^-17+0.*I,8.789467924513231*^-18+0.*I,2.3783653143684788*^-18+0.*I,6.367752213355428*^-19+0.*I,1.6872593559708038*^-19+0.*I,4.4254570292803517*^-20+0.*I,1.149221550251034*^-20+0.*I,2.9553164015320342*^-21+0.*I,7.527326001033241*^-22+0.*I,1.8992966116829273*^-22+0.*I,4.748277065108875*^-23+0.*I,1.1763690347984923*^-23+0.*I,2.8885895794236165*^-24+0.*I,7.031221529188211*^-25+0.*I,1.696852169333687*^-25+0.*I,4.06058758390023*^-26+0.*I,9.63666230959556*^-27+0.*I,2.268383601930397*^-27+0.*I,5.296826566569946*^-28+0.*I,1.227099753550126*^-28+0.*I,2.8207368389555834*^-29+0.*I,6.434516527850839*^-30+0.*I,1.4567680152975905*^-30+0.*I,3.273670502864387*^-31+0.*I,7.302930070314987*^-32+0.*I,1.6174209471945287*^-32+0.*I,3.5567844072746315*^-33+0.*I,7.766835764204566*^-34+0.*I,1.6843220573549307*^-34+0.*I,3.627786769965751*^-35+0.*I,7.761292013132023*^-36+0.*I,1.6494567424835916*^-36+0.*I,3.48257457804355*^-37+0.*I,7.305492054867902*^-38+0.*I,1.5227341462942086*^-38+0.*I,3.1539831387873854*^-39+0.*I,6.4921647999809966*^-40+0.*I,1.3281525667347344*^-40+0.*I,2.700643239581884*^-41+0.*I,5.4585722244919325*^-42+0.*I,1.0967673503081709*^-42+0.*I,2.1908056797596383*^-43+0.*I,4.3508756777650227*^-44+0.*I,8.591358831819579*^-45+0.*I,1.6868934498995236*^-45+0.*I
0.27036082849106446+0.*I,-0.37573524217110393+0.*I,0.03454778618359864+0.*I,0.3006149164910244+0.*I,0.00476515744744963+0.*I,-0.26723527687470283+0.*I,-0.14738851577484985+0.*I,0.14428206983959116+0.*I,0.2598599720717757+0.*I,0.11790545859930253+0.*I,-0.11707961025650279+0.*I,-0.25404358601135457+0.*I,-0.22173935812132511+0.*I,-0.069095768558877+0.*I,0.10966087951192766+0.*I,0.24152668378839584+0.*I,0.299151468047661+0.*I,0.2919232492452116+0.*I,0.24549952134484776+0.*I,0.18520704008520233+0.*I,0.12819912051444202+0.*I,0.08260660255405344+0.*I,0.05005300074074692+0.*I,0.02873257385372482+0.*I,0.01571637267960457+0.*I,0.008229254159523573+0.*I,0.004140301800542983+0.*I,0.002007841219929095+0.*I,0.0009410401930207597+0.*I,0.0004272302849076558+0.*I,0.0001882587491937759+0.*I,0.00008065786583823475+0.*I,0.00003365187256967271+0.*I,0.00001369124520432423+0.*I,5.438600117858438*^-6+0.*I,2.1116846751494713*^-6+0.*I,8.022530916721682*^-7+0.*I,2.98495689024006*^-7+0.*I,1.0886273886815311*^-7+0.*I,3.8947138544569025*^-8+0.*I,1.3678591722172373*^-8+0.*I,4.719195517421739*^-9+0.*I,1.600390008164233*^-9+0.*I,5.337857267556276*^-10+0.*I,1.7519699923903357*^-10+0.*I,5.661417932279427*^-11+0.*I,1.8020599892614777*^-11+0.*I,5.652661532385396*^-12+0.*I,1.7480721834866805*^-12+0.*I,5.331642060610065*^-13+0.*I,1.6044307540202856*^-13+0.*I,4.765338529778279*^-14+0.*I,1.3974160329435172*^-14+0.*I,4.0472110742337285*^-15+0.*I,1.1580206079375714*^-15+0.*I,3.274408019021914*^-16+0.*I,9.152194553275983*^-17+0.*I,2.5293446103605636*^-17+0.*I,6.913378293053643*^-18+0.*I,1.8692898909048833*^-18+0.*I,5.001116765893521*^-19+0.*I,1.3242107962555592*^-19+0.*I,3.4708744504245886*^-20+0.*I,9.007421758030299*^-21+0.*I,2.314869934136536*^-21+0.*I,5.892486663613033*^-22+0.*I,1.4859180928599936*^-22+0.*I,3.7127080513472807*^-23+0.*I,9.193038120154284*^-24+0.*I,2.256159069083674*^-24+0.*I,5.488963731448267*^-25+0.*I,1.3239947261103575*^-25+0.*I,3.166798563199672*^-26+0.*I,7.511970061246382*^-27+0.*I,1.7674429964351785*^-27+0.*I,4.125268021128587*^-28+0.*I,9.552770115341306*^-29+0.*I,2.1949790159797049*^-29+0.*I,5.005035333806905*^-30+0.*I,1.1326870069956066*^-30+0.*I,2.5444120908862317*^-31+0.*I,5.67397049425857*^-32+0.*I,1.2561882962382286*^-32+0.*I,2.7614367677458602*^-33+0.*I,6.027976337710178*^-34+0.*I,1.306791285960927*^-34+0.*I,2.8137156085129374*^-35+0.*I,6.0177392209134133*^-36+0.*I,1.2785113037557373*^-36+0.*I,2.6985573589694536*^-37+0.*I,5.659153241531939*^-38+0.*I,1.1792336821114872*^-38+0.*I,2.4418102371429843*^-39+0.*I,5.02483351703105*^-40+0.*I,1.027690763556996*^-40+0.*I,2.0891359558502177*^-41+0.*I,4.2214933771651617*^-42+0.*I,8.47991714384763*^-43+0.*I,1.6934539685035153*^-43+0.*I,3.362334951170613*^-44+0.*I
-0.18917509703512586+0.*I,0.365093775343424+0.*I,-0.22501248415890523+0.*I,-0.18772745305384644+0.*I,0.22390927241724753+0.*I,0.1910153997489719+0.*I,-0.14428206983959116+0.*I,-0.24834461475808522+0.*I,-0.027583486305688198+0.*I,0.21215348179346094+0.*I,0.2228461505625441+0.*I,0.030990645028339446+0.*I,-0.17746712996505137+0.*I,-0.25383257308584745+0.*I,-0.17444736086481846+0.*I,-0.008472368869052522+0.*I,0.15583372942880483+0.*I,0.2619312799702142+0.*I,0.2963393137652473+0.*I,0.27487080725803165+0.*I,0.22335439218746359+0.*I,0.16424644271578345+0.*I,0.11142309830774424+0.*I,0.07062420151059362+0.*I,0.042205432075034056+0.*I,0.023943033103650452+0.*I,0.012962790769938247+0.*I,0.006726477889434025+0.*I,0.0033572239981444806+0.*I,0.0016164553703909479+0.*I,0.0007527235453460866+0.*I,0.00033973754511279583+0.*I,0.00014890710466758877+0.*I,0.00006348636390709757+0.*I,0.000026368573383035183+0.*I,0.000010683505482628767+0.*I,4.2275034665600584*^-6+0.*I,1.635573082412652*^-6+0.*I,6.193011903523632*^-7+0.*I,2.2970639960235962*^-7+0.*I,8.353037443249596*^-8+0.*I,2.980220694626576*^-8+0.*I,1.0439806665347069*^-8+0.*I,3.5930356700854674*^-9+0.*I,1.2156839511634482*^-9+0.*I,4.0459176754093465*^-10+0.*I,1.3252004844550704*^-10+0.*I,4.2739625050518675*^-11+0.*I,1.3578992938635405*^-11+0.*I,4.2519021269745214*^-12+0.*I,1.312677107268709*^-12+0.*I,3.997252364012883*^-13+0.*I,1.2010332782222318*^-13+0.*I,3.56197316805543*^-14+0.*I,1.0430685534064016*^-14+0.*I,3.0168860077111405*^-15+0.*I,8.621033133175421*^-16+0.*I,2.434660409085305*^-16+0.*I,6.796959038230989*^-17+0.*I,1.8762954073094538*^-17+0.*I,5.122785576448619*^-18+0.*I,1.3836713152748556*^-18+0.*I,3.6981157034689475*^-19+0.*I,9.782361972574098*^-20+0.*I,2.5616137809946968*^-20+0.*I,6.641675271490445*^-21+0.*I,1.705374032692575*^-21+0.*I,4.337309441685152*^-22+0.*I,1.0928426023498224*^-22+0.*I,2.7283877806990585*^-23+0.*I,6.750531269363499*^-24+0.*I,1.6554753912787158*^-24+0.*I,4.024644555517951*^-25+0.*I,9.701014583690542*^-26+0.*I,2.3187515594840894*^-26+0.*I,5.496664691797521*^-27+0.*I,1.2924411772169798*^-27+0.*I,3.0147097930571515*^-28+0.*I,6.976832512001599*^-29+0.*I,1.6021468117179222*^-29+0.*I,3.6511450470832025*^-30+0.*I,8.258261051590763*^-31+0.*I,1.8540838325438035*^-31+0.*I,4.132362754195988*^-32+0.*I,9.144111979826296*^-33+0.*I,2.009107021951794*^-33+0.*I,4.383552496750302*^-34+0.*I,9.498454112644542*^-35+0.*I,2.0442031302069864*^-35+0.*I,4.369978489281622*^-36+0.*I,9.280200337292043*^-37+0.*I,1.9579241568020812*^-37+0.*I,4.104228410213735*^-38+0.*I,8.548699899854483*^-39+0.*I,1.76944210794574*^-39+0.*I,3.639773510405597*^-40+0.*I,7.441272684022112*^-41+0.*I,1.5121235382328795*^-41+0.*I,3.054401217077334*^-42+0.*I,6.1333035999539315*^-43+0.*I
