0.2893545971434284+0.*I,0.45569488313098894+0.*I,0.5074612905498258+0.*I,0.4614089960252213+0.*I,0.36332880243661186+0.*I,0.2558931088667912+0.*I,0.16452304195541612+0.*I,0.09793129020742751+0.*I,0.054528085297356275+0.*I,0.028624819629895718+0.*I,0.014255633588195883+0.*I,0.0067691470248048575+0.*I,0.003077422249565311+0.*I,0.0013441854144487903+0.*I,0.0005657687115392791+0.*I,0.00023005785279231253+0.*I,0.00009057760562345027+0.*I,0.00003459713536823697+0.*I,0.000012842443202831978+0.*I,4.639964081093291*^-6+0.*I,1.6339673950682039*^-6+0.*I,5.615358708969431*^-7+0.*I,1.8854278992970307*^-7+0.*I,6.191413026551595*^-8+0.*I,1.9903429788352047*^-8+0.*I,6.26904925710452*^-9+0.*I,1.9362381533704936*^-9+0.*I,5.868412816567895*^-10+0.*I,1.746567628964808*^-10+0.*I,5.107756358328059*^-11+0.*I,1.4686330967461553*^-11+0.*I,4.1540931388251485*^-12+0.*I,1.1564983190114208*^-12+0.*I,3.170529521202108*^-13+0.*I,8.563200409619817*^-14+0.*I,2.279532830468637*^-14+0.*I,5.98326676581051*^-15+0.*I,1.54910647703812*^-15+0.*I,3.957612206743539*^-16+0.*I,9.980325341380271*^-17+0.*I,2.485183539970849*^-17+0.*I,6.112379430279614*^-18+0.*I,1.4853521382073482*^-18+0.*I,3.5672944926640657*^-19+0.*I,8.469473051557135*^-20+0.*I,1.98835487772317*^-20+0.*I,4.616988029712242*^-21+0.*I,1.0606047919959628*^-21+0.*I,2.4108863147185814*^-22+0.*I,5.424034673193746*^-23+0.*I,1.2080397376130866*^-23+0.*I,2.6640348245497112*^-24+0.*I,5.818110847884341*^-25+0.*I,1.2586002737113754*^-25+0.*I,2.6973338796800126*^-26+0.*I,5.72792243080412*^-27+0.*I,1.205443556610049*^-27+0.*I,2.514509133492598*^-28+0.*I,5.199756255602796*^-29+0.*I,1.0661068790662066*^-29+0.*I,2.1675488096345095*^-30+0.*I,4.370667148786605*^-31+0.*I,8.741695093138621*^-32+0.*I,1.7344793955021212*^-32+0.*I,3.414467029508861*^-33+0.*I,6.6697569853817245*^-34+0.*I,1.2929502312901931*^-34+0.*I,2.487643670477278*^-35+0.*I,4.750917416233734*^-36+0.*I,9.007343006092622*^-37+0.*I,1.6954752196507993*^-37+0.*I,3.168881781931904*^-38+0.*I,5.881438429482184*^-39+0.*I,1.0840913776350418*^-39+0.*I,1.984695092328151*^-40+0.*I,3.609166598599503*^-41+0.*I,6.519944497979318*^-42+0.*I,1.170152060130361*^-42+0.*I,2.0865978983323265*^-43+0.*I,3.697166296754572*^-44+0.*I,6.509801668139706*^-45+0.*I,1.1391187835328492*^-45+0.*I,1.9810975114340003*^-46+0.*I,3.4246056720304956*^-47+0.*I,5.884569466705773*^-48+0.*I,1.0051919375816475*^-48+0.*I,1.7070393653966328*^-49+0.*I,2.882223636562436*^-50+0.*I,4.838715688552633*^-51+0.*I,8.077535340878538*^-52+0.*I,1.3409153967792497*^-52+0.*I,2.2137289610018496*^-53+0.*I,3.634747934808748*^-54+0.*I,5.935763509095733*^-55+0.*I,9.641762469630747*^-56+0.*I,1.5578957442393327*^-56+0.*I,2.504070430293195*^-57+0.*I,4.004095601198439*^-58+0.*I,6.369937418614333*^-59+0.*I,1.0082339883069368*^-59+0.*I
-0.45569488313098894+0.*I,-0.4283040423314891+0.*I,-0.15473394015716238+0.*I,0.15229113323354704+0.*I,0.3506236056505438+0.*I,0.40943039671057707+0.*I,0.36770570595755564+0.*I,0.28105833843836087+0.*I,0.19111705869439183+0.*I,0.11850398426457075+0.*I,0.0680689068099402+0.*I,0.03662008437565349+0.*I,0.018602483706205503+0.*I,0.00897889103832497+0.*I,0.004138471052637243+0.*I,0.0018289023751030544+0.*I,0.0007775837677022163+0.*I,0.0003189751632466719+0.*I,0.00012655807963991234+0.*I,0.00004867158777252383+0.*I,0.000018177269563145615+0.*I,6.603435197702479*^-6+0.*I,2.3369069608953573*^-6+0.*I,8.067129612126479*^-7+0.*I,2.719708077519237*^-7+0.*I,8.96442328147613*^-8+0.*I,2.8916687746225074*^-8+0.*I,9.136791852733748*^-9+0.*I,2.830211082817697*^-9+0.*I,8.601151052995164*^-10+0.*I,2.56634325831444*^-10+0.*I,7.52278877509287*^-11+0.*I,2.167776887942571*^-11+0.*I,6.144260947632929*^-12+0.*I,1.7138615309991738*^-12+0.*I,4.707061676249554*^-13+0.*I,1.2734912299414852*^-13+0.*I,3.395515488129368*^-14+0.*I,8.926062541340896*^-15+0.*I,2.314351223157681*^-15+0.*I,5.920728724867717*^-16+0.*I,1.495032075390181*^-16+0.*I,3.727351470455169*^-17+0.*I,9.17830404755442*^-18+0.*I,2.2328925696741015*^-18+0.*I,5.368355879608826*^-19+0.*I,1.2758564892129718*^-19+0.*I,2.998216419054721*^-20+0.*I,6.968403118828635*^-21+0.*I,1.6021991112620894*^-21+0.*I,3.6451215584996223*^-22+0.*I,8.20757938523193*^-23+0.*I,1.8294353489141433*^-23+0.*I,4.03743588192721*^-24+0.*I,8.823991285504924*^-25+0.*I,1.9101892080088866*^-25+0.*I,4.096543378378856*^-26+0.*I,8.704897634985217*^-27+0.*I,1.833103880121065*^-27+0.*I,3.8261109564315805*^-28+0.*I,7.916668358978025*^-29+0.*I,1.6240775628004045*^-29+0.*I,3.3037967203831366*^-30+0.*I,6.665348013718796*^-31+0.*I,1.3338102164670284*^-31+0.*I,2.6477915531539935*^-32+0.*I,5.214913779747221*^-33+0.*I,1.0191483073069703*^-33+0.*I,1.9765429120995024*^-34+0.*I,3.804554763817924*^-35+0.*I,7.269069113398601*^-36+0.*I,1.3787271537892615*^-36+0.*I,2.596260548231267*^-37+0.*I,4.85437326953387*^-38+0.*I,9.013143653525343*^-39+0.*I,1.6619568103541062*^-39+0.*I,3.0437180681847378*^-40+0.*I,5.536944741131632*^-41+0.*I,1.0005891843925406*^-41+0.*I,1.7963833429139627*^-42+0.*I,3.204325374947713*^-43+0.*I,5.679425491703518*^-44+0.*I,1.0003162877878192*^-44+0.*I,1.7509327591460446*^-45+0.*I,3.046028825924448*^-46+0.*I,5.267000662717425*^-47+0.*I,9.052930620140451*^-48+0.*I,1.5468291453140416*^-48+0.*I,2.6275621176542786*^-49+0.*I,4.437624846816838*^-50+0.*I,7.451846583583113*^-51+0.*I,1.2442884853211436*^-51+0.*I,2.066091796767022*^-52+0.*I,3.4117436133256277*^-53+0.*I,5.603091345988574*^-54+0.*I,9.152279797930312*^-55+0.*I,1.4869840901349184*^-55+0.*I,2.403164196141891*^-56+0.*I,3.863534397774331*^-57+0.*I,6.179224305961515*^-58+0.*I
0.5074612905498258+0.*I,0.15473394015716238+0.*I,-0.2559925069802303+0.*I,-0.3591008280469416+0.*I,-0.17508185240450133+0.*I,0.0984433852253479+0.*I,0.29967760382776265+0.*I,0.3749281474347443+0.*I,0.3492889431422953+0.*I,0.2734546058991116+0.*I,0.1891815091596551+0.*I,0.11885565336309467+0.*I,0.06898481689183862+0.*I,0.03742833111802784+0.*I,0.01914731619747341+0.*I,0.009297006193001216+0.*I,0.004307000709143309+0.*I,0.0019118164019508662+0.*I,0.0008159905598099068+0.*I,0.0003358775757643781+0.*I,0.0001336708885057418+0.*I,0.0000515475075848351+0.*I,0.000019298740011204536+0.*I,7.026482461285601*^-6+0.*I,2.4916692974736*^-6+0.*I,8.617342990865374*^-7+0.*I,2.9101528820366936*^-7+0.*I,9.607197429004862*^-8+0.*I,3.103502496517777*^-8+0.*I,9.819299545786448*^-9+0.*I,3.0454237926162616*^-9+0.*I,9.265966630796914*^-10+0.*I,2.7677121285418017*^-10+0.*I,8.121327162408582*^-11+0.*I,2.3424882675757132*^-11+0.*I,6.645419330547149*^-12+0.*I,1.8552213035565323*^-12+0.*I,5.099368683474065*^-13+0.*I,1.3806703590088985*^-13+0.*I,3.6839166097750054*^-14+0.*I,9.690761657090403*^-15+0.*I,2.514237347499211*^-15+0.*I,6.436020226692802*^-16+0.*I,1.6260922899196475*^-16+0.*I,4.056351539089042*^-17+0.*I,9.993719951109951*^-18+0.*I,2.4324938056951113*^-18+0.*I,5.851062772854446*^-19+0.*I,1.3912200171386408*^-19+0.*I,3.270762863329449*^-20+0.*I,7.605075244548885*^-21+0.*I,1.7492966507099106*^-21+0.*I,3.9813350373087755*^-22+0.*I,8.967986470556111*^-23+0.*I,1.999649359865356*^-23+0.*I,4.414621620716271*^-24+0.*I,9.651580609950837*^-25+0.*I,2.090018072118765*^-25+0.*I,4.483596604998436*^-26+0.*I,9.53022726364798*^-27+0.*I,2.0074873518118505*^-27+0.*I,4.191265915874193*^-28+0.*I,8.674570759047153*^-29+0.*I,1.7800260727151695*^-29+0.*I,3.621957273381203*^-30+0.*I,7.309030394162226*^-31+0.*I,1.462967226157298*^-31+0.*I,2.9048573321463657*^-32+0.*I,5.722497165378099*^-33+0.*I,1.1185886154605111*^-33+0.*I,2.169856683296784*^-34+0.*I,4.177512882318315*^-35+0.*I,7.983243650788357*^-36+0.*I,1.5144785340540893*^-36+0.*I,2.8524297205608252*^-37+0.*I,5.334325415755628*^-38+0.*I,9.906041744877289*^-39+0.*I,1.8269180427481492*^-39+0.*I,3.346395387647999*^-40+0.*I,6.088560471853831*^-41+0.*I,1.1004492528635819*^-41+0.*I,1.9759741655204384*^-42+0.*I,3.5252115968829922*^-43+0.*I,6.249103236991757*^-44+0.*I,1.1008135777461487*^-44+0.*I,1.927114586857452*^-45+0.*I,3.352989975487012*^-46+0.*I,5.798563109578078*^-47+0.*I,9.967898768517122*^-48+0.*I,1.7033852155134903*^-48+0.*I,2.8938655681653483*^-49+0.*I,4.887981510378222*^-50+0.*I,8.209095360053362*^-51+0.*I,1.3708936292483487*^-51+0.*I,2.276577619907265*^-52+0.*I,3.759744532654743*^-53+0.*I,6.175295071133962*^-54+0.*I,1.0088029800005138*^-54+0.*I,1.6391906632915045*^-55+0.*I,2.6494256243649207*^-56+0.*I
-0.4614089960252213+0.*I,0.15229113323354704+0.*I,0.3591008280469416+0.*I,0.07051979184248397+0.*I,-0.25546080811270283+0.*I,-0.3155393121592179+0.*I,-0.13326178304952657+0.*I,0.11686181792096763+0.*I,0.29466425494801907+0.*I,0.35634769392411536+0.*I,0.32724430114673114+0.*I,0.25418555021374417+0.*I,0.1749868867639107+0.*I,0.10957165118770248+0.*I,0.06344474587998897+0.*I,0.03436140106506034+0.*I,0.017554377266112402+0.*I,0.008514394059072899+0.*I,0.003941035543464352+0.*I,0.0017481346440704907+0.*I,0.0007456919642075207+0.*I,0.00030679037577249893+0.*I,0.00012204393800924228+0.*I,0.00004704696478152285+0.*I,0.00001760834417195745+0.*I,6.40929809644592*^-6+0.*I,2.2722715404213743*^-6+0.*I,7.856924565208952*^-7+0.*I,2.652861442712996*^-7+0.*I,8.75636193416421*^-8+0.*I,2.828230110338466*^-8+0.*I,8.947160142230342*^-9+0.*I,2.7745979034122996*^-9+0.*I,8.441031277768575*^-10+0.*I,2.5210554645648616*^-10+0.*I,7.396886135468641*^-11+0.*I,2.1333548532817436*^-11+0.*I,6.051663182148075*^-12+0.*I,1.6893412128823962*^-12+0.*I,4.643117788594611*^-13+0.*I,1.2570629358942062*^-13+0.*I,3.3539179239821494*^-14+0.*I,8.822219835604376*^-15+0.*I,2.28878554892937*^-15+0.*I,5.858635734444631*^-16+0.*I,1.4801503329924766*^-16+0.*I,3.692146500633178*^-17+0.*I,9.096080185503079*^-18+0.*I,2.2139284790909434*^-18+0.*I,5.325154763998372*^-19+0.*I,1.2661342281423687*^-19+0.*I,2.976598117317262*^-20+0.*I,6.920899976367493*^-21+0.*I,1.591882769496807*^-21+0.*I,3.6229763819833507*^-22+0.*I,8.160587722236548*^-23+0.*I,1.8195775716931665*^-23+0.*I,4.016991634339679*^-24+0.*I,8.782073086656693*^-25+0.*I,1.9016922146570334*^-25+0.*I,4.0795164852034333*^-26+0.*I,8.671171142207109*^-27+0.*I,1.8265013665900267*^-27+0.*I,3.8133389057798957*^-28+0.*I,7.89226192308243*^-29+0.*I,1.6194720272057956*^-29+0.*I,3.29521889252873*^-30+0.*I,6.64958932955926*^-31+0.*I,1.3309569306034171*^-31+0.*I,2.642705600125763*^-32+0.*I,5.2060022092791475*^-33+0.*I,1.0176165030841412*^-33+0.*I,1.9739673769176723*^-34+0.*I,3.800336672795975*^-35+0.*I,7.262383575992069*^-36+0.*I,1.377712525611909*^-36+0.*I,2.594814265229452*^-37+0.*I,4.852514199047633*^-38+0.*I,9.011219869372162*^-39+0.*I,1.661876524616306*^-39+0.*I,3.0440607992212157*^-40+0.*I,5.538436671359528*^-41+0.*I,1.0010118193381758*^-41+0.*I,1.797410075335333*^-42+0.*I,3.2066231814619447*^-43+0.*I,5.684304895358639*^-44+0.*I,1.0013144081127352*^-44+0.*I,1.7529169472358295*^-45+0.*I,3.049883542538135*^-46+0.*I,5.274346691814147*^-47+0.*I,9.066700443810135*^-48+0.*I,1.5493729227899948*^-48+0.*I,2.632200420320336*^-49+0.*I,4.445982405715362*^-50+0.*I,7.466741858902237*^-51+0.*I,1.2469163247205963*^-51+0.*I,2.0706838354182054*^-52+0.*I,3.4196960440043833*^-53+0.*I,5.61674593586179*^-54+0.*I,9.175534525236795*^-55+0.*I
0.36332880243661186+0.*I,-0.3506236056505438+0.*I,-0.17508185240450133+0.*I,0.25546080811270283+0.*I,0.2716781356993166+0.*I,-0.03714770848142142+0.*I,-0.2815203904182358+0.*I,-0.268309654030771+0.*I,-0.06676087503652+0.*I,0.16139634644565978+0.*I,0.3057521201383986+0.*I,0.34251911750533+0.*I,0.3024717880765472+0.*I,0.22918173091308566+0.*I,0.15503128422638132+0.*I,0.09580291110883493+0.*I,0.05489990113651178+0.*I,0.029484758528480037+0.*I,0.014958454758035573+0.*I,0.007212748424361633+0.*I,0.0033217652234257045+0.*I,0.001467017981506137+0.*I,0.0006233857474657715+0.*I,0.0002556047364410857+0.*I,0.00010137566132974913+0.*I,0.000038973965761819834+0.*I,0.000014551305782852764+0.*I,5.284854241217765*^-6+0.*I,1.869851706328685*^-6+0.*I,6.453542953667452*^-7+0.*I,2.1753242232653886*^-7+0.*I,7.168930237014028*^-8+0.*I,2.3121579688273732*^-8+0.*I,7.304750836997733*^-9+0.*I,2.2624460670358676*^-9+0.*I,6.87492719659848*^-10+0.*I,2.05107837817404*^-10+0.*I,6.011817379493302*^-11+0.*I,1.7322235126353078*^-11+0.*I,4.909351696265734*^-12+0.*I,1.3692974456703187*^-12+0.*I,3.7604664148476315*^-13+0.*I,1.0173245238070516*^-13+0.*I,2.7123316181671572*^-14+0.*I,7.129714411958099*^-15+0.*I,1.848494199433436*^-15+0.*I,4.728702085949844*^-16+0.*I,1.1939784939192688*^-16+0.*I,2.976642508233426*^-17+0.*I,7.329429264806299*^-18+0.*I,1.78302689852826*^-18+0.*I,4.286616241614732*^-19+0.*I,1.0187302436630272*^-19+0.*I,2.3938954698478293*^-20+0.*I,5.563665553239236*^-21+0.*I,1.2791764139947042*^-21+0.*I,2.9101327382915694*^-22+0.*I,6.552443411520565*^-23+0.*I,1.4604718759826246*^-23+0.*I,3.2230735921887047*^-24+0.*I,7.043987569407617*^-25+0.*I,1.5248224273658575*^-25+0.*I,3.270018695033909*^-26+0.*I,6.948427579035644*^-27+0.*I,1.4631892648246607*^-27+0.*I,3.0539498738741772*^-28+0.*I,6.318849967701655*^-29+0.*I,1.2962653749580478*^-29+0.*I,2.6368919381902336*^-30+0.*I,5.319783864379403*^-31+0.*I,1.0645292744385953*^-31+0.*I,2.1131972059408224*^-32+0.*I,4.161944417845831*^-33+0.*I,8.133541170925741*^-34+0.*I,1.5774001834690185*^-34+0.*I,3.0362186641461716*^-35+0.*I,5.800985359764701*^-36+0.*I,1.1002598263998289*^-36+0.*I,2.071854905497495*^-37+0.*I,3.8738120173549126*^-38+0.*I,7.19243827838053*^-39+0.*I,1.3262158657144816*^-39+0.*I,2.4288108533846045*^-40+0.*I,4.4182917936213014*^-41+0.*I,7.984267541874056*^-42+0.*I,1.4334201400775465*^-42+0.*I,2.55685692100189*^-43+0.*I,4.531789002516164*^-44+0.*I,7.981751292660029*^-45+0.*I,1.3970952282354491*^-45+0.*I,2.4304480899900535*^-46+0.*I,4.202537709074058*^-47+0.*I,7.223263281556101*^-48+0.*I,1.2341919339243265*^-48+0.*I,2.096474324602746*^-49+0.*I,3.540653524193736*^-50+0.*I,5.945564957117635*^-51+0.*I,9.927657074075264*^-52+0.*I,1.6484350564679172*^-52+0.*I,2.7220446086802714*^-53+0.*I
-0.2558931088667912+0.*I,0.40943039671057707+0.*I,-0.0984433852253479+0.*I,-0.3155393121592179+0.*I,0.03714770848142142+0.*I,0.29784133153416+0.*I,0.15758202589394987+0.*I,-0.1441284610380206+0.*I,-0.29236804932192734+0.*I,-0.20324084101962347+0.*I,0.012907150897445936+0.*I,0.21226687066256505+0.*I,0.3175969275678875+0.*I,0.32630801084849986+0.*I,0.2743055824213702+0.*I,0.20104790375678047+0.*I,0.13271136128008776+0.*I,0.08046424901994861+0.*I,0.04540813016619528+0.*I,0.024079445160874575+0.*I,0.01208597181176636+0.*I,0.005774369618601437+0.*I,0.0026381912103061703+0.*I,0.0011569906144560985+0.*I,0.0004886028648354886+0.*I,0.00019923343797657726+0.*I,0.00007862580593363051+0.*I,0.0000300920469235297+0.*I,0.000011189307917172744+0.*I,4.048675078884507*^-6+0.*I,1.4275802627412013*^-6+0.*I,4.911604628351511*^-7+0.*I,1.650766146093352*^-7+0.*I,5.425566498915017*^-8+0.*I,1.7455014981749952*^-8+0.*I,5.50166732726268*^-9+0.*I,1.700278738540848*^-9+0.*I,5.156123068423015*^-10+0.*I,1.5353428730168938*^-10+0.*I,4.4920704922733574*^-11+0.*I,1.2921344924857902*^-11+0.*I,3.656220856825218*^-12+0.*I,1.0182363676395856*^-12+0.*I,2.792351147907632*^-13+0.*I,7.543928828461643*^-14+0.*I,2.0087245549142425*^-14+0.*I,5.2737171971787365*^-15+0.*I,1.3657004928459944*^-15+0.*I,3.4897616074362506*^-16+0.*I,8.802152009677963*^-17+0.*I,2.1921901473291813*^-17+0.*I,5.392624124046834*^-18+0.*I,1.3106428516837242*^-18+0.*I,3.1481428992660893*^-19+0.*I,7.475293360165057*^-20+0.*I,1.7551664921037836*^-20+0.*I,4.075981933881392*^-21+0.*I,9.36424927982916*^-22+0.*I,2.128820521115827*^-22+0.*I,4.7898840112233003*^-23+0.*I,1.0668945164072744*^-23+0.*I,2.352965575646019*^-24+0.*I,5.139145858354975*^-25+0.*I,1.1118035929671583*^-25+0.*I,2.3828923495862505*^-26+0.*I,5.060513698089422*^-27+0.*I,1.0650513195786698*^-27+0.*I,2.2217826822694484*^-28+0.*I,4.5946737423122746*^-29+0.*I,9.42094548586394*^-30+0.*I,1.915505876865082*^-30+0.*I,3.8626208267495356*^-31+0.*I,7.725893108243696*^-32+0.*I,1.532992056896777*^-32+0.*I,3.017939194208492*^-33+0.*I,5.895403231127376*^-34+0.*I,1.1428795152075583*^-34+0.*I,2.1989795486973448*^-35+0.*I,4.1997570147066734*^-36+0.*I,7.962627110448531*^-37+0.*I,1.498868338777424*^-37+0.*I,2.8014949500054255*^-38+0.*I,5.199703342896085*^-39+0.*I,9.584546697881749*^-40+0.*I,1.7547274036857037*^-40+0.*I,3.191041811511669*^-41+0.*I,5.764726655252915*^-42+0.*I,1.0346321139319125*^-42+0.*I,1.8449765480692624*^-43+0.*I,3.269106899046105*^-44+0.*I,5.756196176467708*^-45+0.*I,1.0072660451586898*^-45+0.*I,1.7518142762413035*^-46+0.*I,3.0283042152800256*^-47+0.*I,5.2036736538770507*^-48+0.*I,8.888950873798162*^-49+0.*I,1.5095619251799903*^-49+0.*I,2.5488290543436627*^-50+0.*I,4.279061577280209*^-51+0.*I,7.143358866848652*^-52+0.*I
0.16452304195541612+0.*I,-0.36770570595755564+0.*I,0.29967760382776265+0.*I,0.13326178304952657+0.*I,-0.2815203904182358+0.*I,-0.15758202589394987+0.*I,0.19652608169261032+0.*I,0.2628735021999013+0.*I,0.02154890411257937+0.*I,-0.22740529637804724+0.*I,-0.2706812770537752+0.*I,-0.11899777234626548+0.*I,0.09599600280073042+0.*I,0.2576946606770069+0.*I,0.3220826250073387+0.*I,0.30445415468599407+0.*I,0.24298486241255235+0.*I,0.1716530984940177+0.*I,0.11017361928139438+0.*I,0.06532280356428269+0.*I,0.03619233749337439+0.*I,0.018898229360429654+0.*I,0.009360886354491676+0.*I,0.004421416647061526+0.*I,0.0019998405707801685+0.*I,0.0008692619548701478+0.*I,0.00036418606650505625+0.*I,0.000147443243722239+0.*I,0.000057812235626287526+0.*I,0.00002199647674336332+0.*I,8.13526911393652*^-6+0.*I,2.9291481369226524*^-6+0.*I,1.0281527066043344*^-6+0.*I,3.5225602531782697*^-7+0.*I,1.179318483691692*^-7+0.*I,3.862064315635529*^-8+0.*I,1.2383106277868566*^-8+0.*I,3.890757755833918*^-9+0.*I,1.1988830392083141*^-9+0.*I,3.625559987866706*^-10+0.*I,1.0767715597651736*^-10+0.*I,3.142651120711851*^-11+0.*I,9.018789710900435*^-12+0.*I,2.546352502089947*^-12+0.*I,7.076695869873094*^-13+0.*I,1.936841744900545*^-13+0.*I,5.2228398672692876*^-14+0.*I,1.3882069768894267*^-14+0.*I,3.638414776643243*^-15+0.*I,9.406901915731023*^-16+0.*I,2.400018491062358*^-16+0.*I,6.044566111989055*^-17+0.*I,1.5032795327179238*^-17+0.*I,3.692946055489482*^-18+0.*I,8.963814738098406*^-19+0.*I,2.150411383549621*^-19+0.*I,5.1000624137060936*^-20+0.*I,1.1960958207706694*^-20+0.*I,2.7745937594145268*^-21+0.*I,6.367627346611095*^-22+0.*I,1.4460997684822257*^-22+0.*I,3.2505348883061545*^-23+0.*I,7.233311598422997*^-24+0.*I,1.5937916652589006*^-24+0.*I,3.477930461929822*^-25+0.*I,7.517699951971423*^-26+0.*I,1.6099064723026976*^-26+0.*I,3.416188888894207*^-27+0.*I,7.184226671929206*^-28+0.*I,1.4975589689236218*^-28+0.*I,3.094710604401633*^-29+0.*I,6.340923946606493*^-30+0.*I,1.2883785110244184*^-30+0.*I,2.596287732627247*^-31+0.*I,5.18965682002974*^-32+0.*I,1.029098930414812*^-32+0.*I,2.0247094820911584*^-33+0.*I,3.952830231151142*^-34+0.*I,7.658515772556515*^-35+0.*I,1.4727250616410511*^-35+0.*I,2.8111725942432494*^-36+0.*I,5.32707557236674*^-37+0.*I,1.002238605331128*^-37+0.*I,1.8723129520955366*^-38+0.*I,3.4733911503627066*^-39+0.*I,6.399390259262279*^-40+0.*I,1.1710453948939326*^-40+0.*I,2.1286222272122575*^-41+0.*I,3.843719037312986*^-42+0.*I,6.895572139078525*^-43+0.*I,1.2291109664813803*^-43+0.*I,2.1769555218204806*^-44+0.*I,3.831601726986609*^-45+0.*I,6.702198944922189*^-46+0.*I,1.1651810180925223*^-46+0.*I,2.0134497776961753*^-47+0.*I,3.458525090371975*^-48+0.*I,5.9057418871099646*^-49+0.*I,1.0025853460060422*^-49+0.*I,1.6922357618125414*^-50+0.*I
-0.09793129020742751+0.*I,0.28105833843836087+0.*I,-0.3749281474347443+0.*I,0.11686181792096763+0.*I,0.268309654030771+0.*I,-0.1441284610380206+0.*I,-0.2628735021999013+0.*I,0.040052308014407005+0.*I,0.2681967470768306+0.*I,0.15979571119570854+0.*I,-0.1106800143396311+0.*I,-0.26848427390703034+0.*I,-0.21294566465622936+0.*I,-0.022570600971268628+0.*I,0.17271765811475792+0.*I,0.2902562942914202+0.*I,0.3156562286872349+0.*I,0.276489148061109+0.*I,0.2096771782957896+0.*I,0.14262904122827527+0.*I,0.08887243292956058+0.*I,0.051437917025842876+0.*I,0.027930972004564892+0.*I,0.01433622745204575+0.*I,0.006996480472310883+0.*I,0.0032619208089831463+0.*I,0.0014585041274447798+0.*I,0.0006274825864072293+0.*I,0.0002604741233320257+0.*I,0.00010457781862798343+0.*I,0.000040694566087857864+0.*I,0.000015376442900270637+0.*I,5.6507808169347255*^-6+0.*I,2.0226887429230437*^-6+0.*I,7.061362889455472*^-7+0.*I,2.407149384283085*^-7+0.*I,8.021242128422579*^-8+0.*I,2.6153656335115523*^-8+0.*I,8.351563759978885*^-9+0.*I,2.6140192494598538*^-9+0.*I,8.025804649190395*^-10+0.*I,2.4188881340850303*^-10+0.*I,7.161053986487958*^-11+0.*I,2.0837178997368996*^-11+0.*I,5.9628077751422864*^-12+0.*I,1.6789806190045898*^-12+0.*I,4.654168437742907*^-13+0.*I,1.270706935177008*^-13+0.*I,3.4186048561221815*^-14+0.*I,9.066400835484624*^-15+0.*I,2.371240720331838*^-15+0.*I,6.118345931031263*^-16+0.*I,1.557989265630595*^-16+0.*I,3.91663812802328*^-17+0.*I,9.7234457079552*^-18+0.*I,2.3846087886915936*^-18+0.*I,5.778703927923216*^-19+0.*I,1.3841412589389143*^-19+0.*I,3.2777959329460174*^-20+0.*I,7.67617221835824*^-21+0.*I,1.7781722322682847*^-21+0.*I,4.0753960240478963*^-22+0.*I,9.243343143132726*^-23+0.*I,2.075124048324103*^-23+0.*I,4.6121514247588835*^-24+0.*I,1.0150626880730037*^-24+0.*I,2.2125547094590752*^-25+0.*I,4.7773379846522254*^-26+0.*I,1.0219855242690236*^-26+0.*I,2.1664248225791012*^-27+0.*I,4.551486599527195*^-28+0.*I,9.478549263170206*^-29+0.*I,1.9569299424006027*^-29+0.*I,4.006056843870001*^-30+0.*I,8.132589698498015*^-31+0.*I,1.6374574867433973*^-31+0.*I,3.270379841220257*^-32+0.*I,6.479911966032707*^-33+0.*I,1.2739042084549488*^-33+0.*I,2.48515540319411*^-34+0.*I,4.811386153889268*^-35+0.*I,9.245619541102553*^-36+0.*I,1.763594661890686*^-36+0.*I,3.3396804525439898*^-37+0.*I,6.279130931010136*^-38+0.*I,1.1722668497668519*^-38+0.*I,2.17334348010842*^-39+0.*I,4.001719527757374*^-40+0.*I,7.318492837263765*^-41+0.*I,1.3295131753560116*^-41+0.*I,2.399373484041863*^-42+0.*I,4.302040725482123*^-43+0.*I,7.664060336830075*^-44+0.*I,1.3567080870740175*^-44+0.*I,2.3866651695129818*^-45+0.*I,4.1726099638628046*^-46+0.*I,7.250502598636152*^-47+0.*I,1.25228875938086*^-47+0.*I,2.1500480230807116*^-48+0.*I,3.669692478176172*^-49+0.*I
