0.7141950227126692+0.*I,0.5859875177303179+0.*I,0.3399733800994011+0.*I,0.16104818385899808+0.*I,0.06606894650151983+0.*I,0.024242864022429547+0.*I,0.008120445318090782+0.*I,0.002518270465603845+0.*I,0.0007305146409192336+0.*I,0.00019979251580891851+0.*I,0.000051838301283346105+0.*I,0.000012824072504508442+0.*I,3.0374342631228183*^-6+0.*I,6.912048189767055*^-7+0.*I,1.5157036112575293*^-7+0.*I,3.210999231950742*^-8+0.*I,6.5864554131798*^-9+0.*I,1.3106865457586081*^-9+0.*I,2.534744181003967*^-10+0.*I,4.7712138242535*^-11+0.*I,8.753574416435748*^-12+0.*I,1.567282652594595*^-12+0.*I,2.7416217203211853*^-13+0.*I,4.690457011491731*^-14+0.*I,7.855631175308857*^-15+0.*I,1.289088180743627*^-15+0.*I,2.0742805657221249*^-16+0.*I,3.275345830761713*^-17+0.*I,5.0786664691100766*^-18+0.*I,7.737884435555172*^-19+0.*I,1.1591327000728735*^-19+0.*I,1.708141549459902*^-20+0.*I,2.477538508445532*^-21+0.*I,3.5386286499804082*^-22+0.*I,4.979286054544285*^-23+0.*I,6.905650592521682*^-24+0.*I,9.443324116277354*^-25+0.*I,1.2737833850551735*^-25+0.*I,1.6954122911083876*^-26+0.*I,2.2274838793377777*^-27+0.*I,2.889722369564191*^-28+0.*I,3.702846742579995*^-29+0.*I,4.687946405856338*^-30+0.*I,5.865701469578999*^-31+0.*I,7.255463535014477*^-32+0.*I,8.874225346547936*^-33+0.*I,1.0735519935755252*^-33+0.*I,1.284830091964472*^-34+0.*I,1.521586431397741*^-35+0.*I,1.783487758128181*^-36+0.*I,2.0694582841807057*^-37+0.*I,2.377623771616938*^-38+0.*I,2.7052848988500436*^-39+0.*I,3.048924143242306*^-40+0.*I,3.404248739106476*^-41+0.*I,3.766270307678453*^-42+0.*I,4.1294196377070305*^-43+0.*I,4.487692972278436*^-44+0.*I,4.834824184879113*^-45+0.*I,5.1644755527020126*^-46+0.*I,5.47043858376636*^-47+0.*I,5.746835620336185*^-48+0.*I,5.988312778121223*^-49+0.*I,6.190215198479731*^-50+0.*I,6.348736554820817*^-51+0.*I,6.461036190000427*^-52+0.*I,6.525319061271697*^-53+0.*I,6.540875702970435*^-54+0.*I,6.508081542773115*^-55+0.*I,6.428356983560371*^-56+0.*I,6.304091559398011*^-57+0.*I,6.1385370812684415*^-58+0.*I,5.935675923802384*^-59+0.*I,5.70007141779033*^-60+0.*I,5.4367076868911155*^-61+0.*I,5.150826214041043*^-62+0.*I,4.847765984223664*^-63+0.*I,4.532813287674444*^-64+0.*I,4.211066258332135*^-65+0.*I,3.887318051165816*^-66+0.*I,3.5659613145253594*^-67+0.*I,3.250915370246466*^-68+0.*I,2.9455763451151885*^-69+0.*I,2.652789459039717*^-70+0.*I,2.3748418088113915*^-71+0.*I,2.113473316443298*^-72+0.*I,1.8699030469478286*^-73+0.*I,1.6448678375721314*^-74+0.*I,1.4386701030219426*^-75+0.*I,1.25123176469841*^-76+0.*I,1.082151466503767*^-77+0.*I,9.307625527092691*^-79+0.*I,7.961896619490007*^-80+0.*I,6.774022047562877*^-81+0.*I,5.732634128791344*^-82+0.*I,4.825740541311159*^-83+0.*I,4.0411027909857267*^-84+0.*I,3.3665539316950184*^-85+0.*I,2.7902562153989917*^-86+0.*I,2.3009015294725313*^-87+0.*I
-0.5859875177303179+0.*I,0.23340005773027278+0.*I,0.5497678580450812+0.*I,0.45671327455004884+0.*I,0.2678876757945598+0.*I,0.12784370806570025+0.*I,0.05271992937264187+0.*I,0.019418471421366837+0.*I,0.00652336694493438+0.*I,0.002027616820668295+0.*I,0.0005892667726296127+0.*I,0.0001614062141894993+0.*I,0.00004193171585884302+0.*I,0.000010384500620218356+0.*I,2.461890151197634*^-6+0.*I,5.606836627659659*^-7+0.*I,1.2303587020779097*^-7+0.*I,2.608125048758487*^-8+0.*I,5.35279967811588*^-9+0.*I,1.0657221983898983*^-9+0.*I,2.0619297753344458*^-10+0.*I,3.8827982792298724*^-11+0.*I,7.126260837883042*^-12+0.*I,1.276351011157501*^-12+0.*I,2.23339085868571*^-13+0.*I,3.822047616841599*^-14+0.*I,6.402893826616427*^-15+0.*I,1.0509540217568109*^-15+0.*I,1.6914803222415246*^-16+0.*I,2.6714572809654042*^-17+0.*I,4.143108556264171*^-18+0.*I,6.313626996858866*^-19+0.*I,9.459429043170234*^-20+0.*I,1.3942035396428583*^-20+0.*I,2.022502963316155*^-21+0.*I,2.8891254114582476*^-22+0.*I,4.0659091370497115*^-23+0.*I,5.6396375769141974*^-24+0.*I,7.713021811904057*^-25+0.*I,1.0405084274564665*^-25+0.*I,1.3850747142780914*^-26+0.*I,1.819943769336453*^-27+0.*I,2.3612549816718494*^-28+0.*I,3.0259647357110597*^-29+0.*I,3.831336067998338*^-30+0.*I,4.794301063024281*^-31+0.*I,5.930708951183102*^-32+0.*I,7.254483063234214*^-33+0.*I,8.776719850434562*^-34+0.*I,1.0504772221171407*^-34+0.*I,1.2441366579406387*^-35+0.*I,1.458380735398075*^-36+0.*I,1.6923323816584855*^-37+0.*I,1.9444611174389913*^-38+0.*I,2.2125611164609804*^-39+0.*I,2.49375668788483*^-40+0.*I,2.7845372845254793*^-41+0.*I,3.080822533845632*^-42+0.*I,3.378056055133621*^-43+0.*I,3.6713250878749365*^-44+0.*I,3.955501340460791*^-45+0.*I,4.2253970956259*^-46+0.*I,4.475929582586439*^-47+0.*I,4.7022860226951424*^-48+0.*I,4.9000816196988906*^-49+0.*I,5.065503105444883*^-50+0.*I,5.195431239064783*^-51+0.*I,5.28753683131115*^-52+0.*I,5.340346337957638*^-53+0.*I,5.35327473038798*^-54+0.*I,5.3266250916012436*^-55+0.*I,5.261556085970719*^-56+0.*I,5.160020004533809*^-57+0.*I,5.0246754044913414*^-58+0.*I,4.858779374602202*^-59+0.*I,4.666065125743502*^-60+0.*I,4.450610913374952*^-61+0.*I,4.216706256811499*^-62+0.*I,3.9687210622447723*^-63+0.*I,3.710982633207697*^-64+0.*I,3.447664726695199*^-65+0.*I,3.182691854814124*^-66+0.*I,2.919661010741081*^-67+0.*I,2.661781979742361*^-68+0.*I,2.411836438565793*^-69+0.*I,2.1721551960564982*^-70+0.*I,1.9446122178972564*^-71+0.*I,1.7306335292919757*^-72+0.*I,1.5312187087750288*^-73+0.*I,1.3469724704939582*^-74+0.*I,1.1781437682972573*^-75+0.*I,1.0246699228101288*^-76+0.*I,8.862234479130248*^-78+0.*I,7.62259508935721*^-79+0.*I,6.520622546115441*^-80+0.*I,5.547886031391954*^-81+0.*I,4.6950840719544915*^-82+0.*I,3.952402547809773*^-83+0.*I,3.3098246789060136*^-84+0.*I,2.757391289588782*^-85+0.*I
0.3399733800994011+0.*I,-0.5497678580450812+0.*I,-0.08555970048016029+0.*I,0.4083532431998545+0.*I,0.4904692560769561+0.*I,0.34939630360056784+0.*I,0.19084518623166438+0.*I,0.08736390881689457+0.*I,0.035052269888456375+0.*I,0.012661785091070878+0.*I,0.004192013132315019+0.*I,0.0012883097592779446+0.*I,0.0003710352707928009+0.*I,0.00010088052522079354+0.*I,0.00002604648711226501+0.*I,6.41687105025425*^-6+0.*I,1.514470948980688*^-6+0.*I,3.435765165711977*^-7+0.*I,7.513820852113638*^-8+0.*I,1.588013477539127*^-8+0.*I,3.2504821675838183*^-9+0.*I,6.456147134476684*^-10+0.*I,1.2464339535343747*^-10+0.*I,2.342582352568891*^-11+0.*I,4.29183457991365*^-12+0.*I,7.674484715992912*^-13+0.*I,1.340911087386388*^-13+0.*I,2.291600033688679*^-14+0.*I,3.834174975596649*^-15+0.*I,6.285974779769573*^-16+0.*I,1.0106138121774521*^-16+0.*I,1.5945135920456574*^-17+0.*I,2.47056986752382*^-18+0.*I,3.7615504964879367*^-19+0.*I,5.631108557321645*^-20+0.*I,8.293118031779367*^-21+0.*I,1.2021628475238327*^-21+0.*I,1.7160940633990316*^-22+0.*I,2.4135122570708422*^-23+0.*I,3.345610854630589*^-24+0.*I,4.5729370333859095*^-25+0.*I,6.165604502597247*^-26+0.*I,8.203036749541958*^-27+0.*I,1.0773131021847126*^-27+0.*I,1.3970749405299427*^-28+0.*I,1.7895470900126342*^-29+0.*I,2.2648577215033495*^-30+0.*I,2.8329293738577604*^-31+0.*I,3.503036324894273*^-32+0.*I,4.283308969362671*^-33+0.*I,5.180204821376064*^-34+0.*I,6.197971035950793*^-35+0.*I,7.338127490896105*^-36+0.*I,8.599002005465954*^-37+0.*I,9.975349809635764*^-38+0.*I,1.145808767215698*^-38+0.*I,1.3034169077150592*^-39+0.*I,1.4686620633575084*^-40+0.*I,1.6394751830552186*^-41+0.*I,1.81345408115867*^-42+0.*I,1.9879188668045054*^-43+0.*I,2.1599824568911828*^-44+0.*I,2.3266334595931656*^-45+0.*I,2.484827914585812*^-46+0.*I,2.6315857796651824*^-47+0.*I,2.7640877059021516*^-48+0.*I,2.879767570293461*^-49+0.*I,2.976396440311701*^-50+0.*I,3.052154111900139*^-51+0.*I,3.105685055187923*^-52+0.*I,3.1361364687126223*^-53+0.*I,3.143177120542568*^-54+0.*I,3.1269966752946682*^-55+0.*I,3.0882862017649134*^-56+0.*I,3.0282014643607447*^-57+0.*I,2.9483113703119284*^-58+0.*I,2.8505345345559143*^-59+0.*I,2.737067311224856*^-60+0.*I,2.6103068165171063*^-61+0.*I,2.4727724390505616*^-62+0.*I,2.327029120259045*^-63+0.*I,2.175615319000903*^-64+0.*I,2.0209780883767674*^-65+0.*I,1.8654171295242553*^-66+0.*I,1.711039087936585*^-67+0.*I,1.5597227611842826*^-68+0.*I,1.4130953263842737*^-69+0.*I,1.2725191984417888*^-70+0.*I,1.139088715490117*^-71+0.*I,1.0136355278461072*^-72+0.*I,8.96741345508842*^-74+0.*I,7.887565744814955*^-75+0.*I,6.898233362975229*^-76+0.*I,5.999014063120509*^-77+0.*I,5.187957101817458*^-78+0.*I,4.4618416882340125*^-79+0.*I,3.816448642850885*^-80+0.*I,3.2468169759693235*^-81+0.*I,2.7474791170349016*^-82+0.*I,2.3126704712375876*^-83+0.*I
-0.16104818385899808+0.*I,0.45671327455004884+0.*I,-0.4083532431998545+0.*I,-0.2789999873962718+0.*I,0.2391863927735756+0.*I,0.46768118671725845+0.*I,0.4037160582209173+0.*I,0.25013583579521004+0.*I,0.1260601174053751+0.*I,0.05471432072250747+0.*I,0.021131359973873963+0.*I,0.007416811098338521+0.*I,0.002400857061826652+0.*I,0.0007245835740367969+0.*I,0.00020558840684490606+0.*I,0.00005520199121143167+0.*I,0.000014101711579293316+0.*I,3.4424069438701148*^-6+0.*I,8.059935663832363*^-7+0.*I,1.8157112769554938*^-7+0.*I,3.946255156703353*^-8+0.*I,8.294134461425972*^-9+0.*I,1.6892883082555726*^-9+0.*I,3.3402492896191924*^-10+0.*I,6.422515737124013*^-11+0.*I,1.2025912602705248*^-11+0.*I,2.195787066038057*^-12+0.*I,3.914178285458063*^-13+0.*I,6.819325725329092*^-14+0.*I,1.1623162660315296*^-14+0.*I,1.9399261550974987*^-15+0.*I,3.173135467156821*^-16+0.*I,5.090626659795256*^-17+0.*I,8.015765530889859*^-18+0.*I,1.239651569871098*^-18+0.*I,1.88410455655761*^-19+0.*I,2.8158729148859287*^-20+0.*I,4.140564386047475*^-21+0.*I,5.993293475349464*^-22+0.*I,8.543557861415083*^-23+0.*I,1.1999819773053588*^-23+0.*I,1.661337195159846*^-24+0.*I,2.268099503945959*^-25+0.*I,3.054586383600851*^-26+0.*I,4.0596144823220175*^-27+0.*I,5.326075661875304*^-28+0.*I,6.900184606980813*^-29+0.*I,8.830366928821739*^-30+0.*I,1.1165775786126927*^-30+0.*I,1.3954448890455147*^-31+0.*I,1.7241145083525286*^-32+0.*I,2.1064928659757857*^-33+0.*I,2.5456598013133636*^-34+0.*I,3.043608051597795*^-35+0.*I,3.6009935259357916*^-36+0.*I,4.216911709080957*^-37+0.*I,4.888715743533312*^-38+0.*I,5.611890853228932*^-39+0.*I,6.379997767429421*^-40+0.*I,7.184694745163939*^-41+0.*I,8.015843848812287*^-42+0.*I,8.861702514837804*^-43+0.*I,9.709196530920024*^-44+0.*I,1.0544265602799874*^-44+0.*I,1.13522681421393*^-45+0.*I,1.2118428068341035*^-46+0.*I,1.282830358106514*^-47+0.*I,1.3468256238458866*^-48+0.*I,1.4025898387271484*^-49+0.*I,1.4490498050721374*^-50+0.*I,1.4853322701626623*^-51+0.*I,1.5107906752883501*^-52+0.*I,1.5250231830944627*^-53+0.*I,1.5278813654926985*^-54+0.*I,1.519469429388989*^-55+0.*I,1.5001343389439113*^-56+0.*I,1.470447630968*^-57+0.*I,1.4311800892156207*^-58+0.*I,1.383270725105413*^-59+0.*I,1.327791695461696*^-60+0.*I,1.2659108685558834*^-61+0.*I,1.1988537315486557*^-62+0.*I,1.1278662251855939*^-63+0.*I,1.0541799100060971*^-64+0.*I,9.789806304612912*^-66+0.*I,9.033815689939761*^-67+0.*I,8.284012911788528*^-68+0.*I,7.549470940657316*^-69+0.*I,6.838036990694766*^-70+0.*I,6.156270910816586*^-71+0.*I,5.50943106247245*^-72+0.*I,4.9015021759700357*^-73+0.*I,4.335258624116712*^-74+0.*I,3.8123559659044235*^-75+0.*I,3.3334434557858354*^-76+0.*I,2.8982904280419694*^-77+0.*I,2.5059199806298634*^-78+0.*I,2.1547441225983507*^-79+0.*I,1.8426954374944722*^-80+0.*I,1.5673512807220019*^-81+0.*I
0.06606894650151983+0.*I,-0.2678876757945598+0.*I,0.4904692560769561+0.*I,-0.2391863927735756+0.*I,-0.3771246145071533+0.*I,0.0755554198693151+0.*I,0.40716830659518055+0.*I,0.43144958186822246+0.*I,0.3020301665170659+0.*I,0.16664398986700993+0.*I,0.07784193714455301+0.*I,0.03199969873832092+0.*I,0.011861358007895331+0.*I,0.004030951027773074+0.*I,0.0012712304642638061+0.*I,0.0003754739881255605+0.*I,0.00010461884902000601+0.*I,0.000027659198614058435+0.*I,6.971794379872024*^-6+0.*I,1.6821339047657677*^-6+0.*I,3.898161349134053*^-7+0.*I,8.701745132695354*^-8+0.*I,1.875845020082966*^-8+0.*I,3.9137395544161535*^-9+0.*I,7.918426935943866*^-10+0.*I,1.5562934275188935*^-10+0.*I,2.975937447252261*^-11+0.*I,5.544245580131975*^-12+0.*I,1.0076184027275814*^-12+0.*I,1.7884763933162465*^-13+0.*I,3.1035500087884963*^-14+0.*I,5.270350083945562*^-15+0.*I,8.766142852210714*^-16+0.*I,1.4292870428026697*^-16+0.*I,2.2861212792295353*^-17+0.*I,3.5896446587465625*^-18+0.*I,5.536794355818574*^-19+0.*I,8.394279227800023*^-20+0.*I,1.251620566132389*^-20+0.*I,1.8363559098654916*^-21+0.*I,2.6524817536873137*^-22+0.*I,3.773661587995919*^-23+0.*I,5.290300513300732*^-24+0.*I,7.311149156892452*^-25+0.*I,9.964373939528577*^-26+0.*I,1.3397862205039078*^-26+0.*I,1.777852584189903*^-27+0.*I,2.3290381240931233*^-28+0.*I,3.0131219813702257*^-29+0.*I,3.850774326504214*^-30+0.*I,4.862912067865131*^-31+0.*I,6.069902712939798*^-32+0.*I,7.490634039120381*^-33+0.*I,9.141479550742551*^-34+0.*I,1.1035201690322797*^-34+0.*I,1.3179845370809677*^-35+0.*I,1.5577682533141022*^-36+0.*I,1.822427314189038*^-37+0.*I,2.1107708550648393*^-38+0.*I,2.4208099037057473*^-39+0.*I,2.7497358432024356*^-40+0.*I,3.0939325458272494*^-41+0.*I,3.44902443581625*^-42+0.*I,3.8099607691893194*^-43+0.*I,4.1711343159617726*^-44+0.*I,4.526530544178531*^-45+0.*I,4.86990148915699*^-46+0.*I,5.194956888168675*^-47+0.*I,5.495563990955307*^-48+0.*I,5.7659468074543066*^-49+0.*I,6.000875473126507*^-50+0.*I,6.195836902842374*^-51+0.*I,6.347178926711285*^-52+0.*I,6.45222157700774*^-53+0.*I,6.509331014775984*^-54+0.*I,6.5179536169169244*^-55+0.*I,6.4786098489389035*^-56+0.*I,6.39284958617043*^-57+0.*I,6.2631723906411565*^-58+0.*I,6.092917796898043*^-59+0.*I,5.886131830437757*^-60+0.*I,5.647416731370025*^-61+0.*I,5.381771169845066*^-62+0.*I,5.094428135550063*^-63+0.*I,4.790697204335416*^-64+0.*I,4.475817094539478*^-65+0.*I,4.1548234012499747*^-66+0.*I,3.8324352229318514*^-67+0.*I,3.5129631557954067*^-68+0.*I,3.200239905489621*^-69+0.*I,2.897573621111379*^-70+0.*I,2.6077230472579205*^-71+0.*I,2.332892754487762*^-72+0.*I,2.0747460696394514*^-73+0.*I,1.8344328924091735*^-74+0.*I,1.6126293474270643*^-75+0.*I,1.4095861649354232*^-76+0.*I,1.2251827831168224*^-77+0.*I,1.0589843910697125*^-78+0.*I,9.10299450955799*^-80+0.*I
-0.024242864022429547+0.*I,0.12784370806570025+0.*I,-0.34939630360056784+0.*I,0.46768118671725845+0.*I,-0.0755554198693151+0.*I,-0.4048483768348489+0.*I,-0.0666365942189851+0.*I,0.3234550310625158+0.*I,0.43492057276970436+0.*I,0.34406884311272345+0.*I,0.20710743002719947+0.*I,0.10371651200247681+0.*I,0.04522139872533536+0.*I,0.017646776923746124+0.*I,0.00627861502459081+0.*I,0.00206406202766191+0.*I,0.0006332802010064388+0.*I,0.00018275855852398164+0.*I,0.00004992145944074624+0.*I,0.000012973299090866127+0.*I,3.2212314807739925*^-6+0.*I,7.669557907377919*^-7+0.*I,1.7564625499899657*^-7+0.*I,3.87963140748694*^-8+0.*I,8.284020690028056*^-9+0.*I,1.7135085787122457*^-9+0.*I,3.4396981323809925*^-10+0.*I,6.712017143968894*^-11+0.*I,1.275035142635236*^-11+0.*I,2.3610413927565424*^-12+0.*I,4.2669751488717627*^-13+0.*I,7.534390766117095*^-14+0.*I,1.3011389724689985*^-14+0.*I,2.1996176443679422*^-15+0.*I,3.643239320958917*^-16+0.*I,5.916792532550283*^-17+0.*I,9.428864216728286*^-18+0.*I,1.4753695384395656*^-18+0.*I,2.268217017478767*^-19+0.*I,3.428204082897*^-20+0.*I,5.0966706085030585*^-21+0.*I,7.457083800510221*^-22+0.*I,1.0742991874915594*^-22+0.*I,1.5245936469372738*^-23+0.*I,2.1322747756138993*^-24+0.*I,2.9401510299366744*^-25+0.*I,3.9985375687072386*^-26+0.*I,5.365332757219201*^-27+0.*I,7.1056993630665835*^-28+0.*I,9.291266261346922*^-29+0.*I,1.1998781429329253*^-29+0.*I,1.5308171033455523*^-30+0.*I,1.9299992133800959*^-31+0.*I,2.405230665923218*^-32+0.*I,2.9637049599826137*^-33+0.*I,3.6116011726381785*^-34+0.*I,4.353660283214375*^-35+0.*I,5.192760139888702*^-36+0.*I,6.129512663863616*^-37+0.*I,7.161908540436732*^-38+0.*I,8.285034668110184*^-39+0.*I,9.490887862589431*^-40+0.*I,1.0768304721435346*^-40+0.*I,1.2103022281573261*^-41+0.*I,1.347787743195933*^-42+0.*I,1.4873145397007562*^-43+0.*I,1.6267009503375324*^-44+0.*I,1.7636146461632086*^-45+0.*I,1.8956404121325932*^-46+0.*I,2.0203542635953077*^-47+0.*I,2.135400565542996*^-48+0.*I,2.238568587032013*^-49+0.*I,2.327864913041496*^-50+0.*I,2.4015783448039737*^-51+0.*I,2.4583343306588165*^-52+0.*I,2.4971365513256217*^-53+0.*I,2.5173939931238327*^-54+0.*I,2.5189326292674677*^-55+0.*I,2.501991638780254*^-56+0.*I,2.467204871690904*^-57+0.*I,2.415568969985855*^-58+0.*I,2.3484001367706387*^-59+0.*I,2.2672819825351816*^-60+0.*I,2.1740071508101015*^-61+0.*I,2.070515531681597*^-62+0.*I,1.9588318180630785*^-63+0.*I,1.8410049636336482*^-64+0.*I,1.7190517880395573*^-65+0.*I,1.594906574409121*^-66+0.*I,1.4703780489735255*^-67+0.*I,1.3471146549225875*^-68+0.*I,1.2265785624489992*^-69+0.*I,1.1100284199805425*^-70+0.*I,9.985104682005955*^-72+0.*I,8.928573229373362*^-73+0.*I,7.936934935342131*^-74+0.*I,7.014465422966428*^-75+0.*I,6.163627053641754*^-76+0.*I,5.385257790980595*^-77+0.*I,4.678781190033232*^-78+0.*I
0.008120445318090782+0.*I,-0.05271992937264187+0.*I,0.19084518623166438+0.*I,-0.4037160582209173+0.*I,0.40716830659518055+0.*I,0.0666365942189851+0.*I,-0.3825276304478532+0.*I,-0.1803209868634388+0.*I,0.22781170624881647+0.*I,0.4174166523767062+0.*I,0.3748177868142604+0.*I,0.2456836652381333+0.*I,0.13152983451322298+0.*I,0.06065309173746275+0.*I,0.024852797723825384+0.*I,0.009235979065169892+0.*I,0.0031584741886747218+0.*I,0.0010047521937716056+0.*I,0.00029982530236512993+0.*I,0.00008449032214149753+0.*I,0.000022606904108509745+0.*I,5.7694710120968225*^-6+0.*I,1.4097736567019652*^-6+0.*I,3.3090074752732093*^-7+0.*I,7.481779358542892*^-8+0.*I,1.6335725662020527*^-8+0.*I,3.451735630786999*^-9+0.*I,7.071874358707775*^-10+0.*I,1.4072525529608025*^-10+0.*I,2.7240587928237285*^-11+0.*I,5.136521473956421*^-12+0.*I,9.446590048851576*^-13+0.*I,1.6964097654461533*^-13+0.*I,2.977762474140503*^-14+0.*I,5.114102546171351*^-15+0.*I,8.60106869012513*^-16+0.*I,1.4177291220961853*^-16+0.*I,2.2920292294147953*^-17+0.*I,3.6369551980689976*^-18+0.*I,5.668009506598821*^-19+0.*I,8.680865633016761*^-20+0.*I,1.3073241637181368*^-20+0.*I,1.9369739522874433*^-21+0.*I,2.8248985397737615*^-22+0.*I,4.057195948279214*^-23+0.*I,5.740990993985081*^-24+0.*I,8.006973637414157*^-25+0.*I,1.1011425600014285*^-25+0.*I,1.4937438568715983*^-26+0.*I,1.9995004937620734*^-27+0.*I,2.6419661451614116*^-28+0.*I,3.4469392648727503*^-29+0.*I,4.441955832773793*^-30+0.*I,5.655569868432566*^-31+0.*I,7.116419056898282*^-32+0.*I,8.852087350568818*^-33+0.*I,1.0887792632663705*^-33+0.*I,1.3244944322743128*^-34+0.*I,1.593963182391277*^-35+0.*I,1.8981118496508392*^-36+0.*I,2.2370425960718657*^-37+0.*I,2.6099098717630947*^-38+0.*I,3.014823838223167*^-39+0.*I,3.4487889721152297*^-40+0.*I,3.9076847174456625*^-41+0.*I,4.3862931156840275*^-42+0.*I,4.878375925417625*^-43+0.*I,5.37680099924887*^-44+0.*I,5.873714803545165*^-45+0.*I,6.360755152566023*^-46+0.*I,6.829295689328239*^-47+0.*I,7.270711570877482*^-48+0.*I,7.67665436106357*^-49+0.*I,8.0393234078302955*^-50+0.*I,8.351721036670267*^-51+0.*I,8.607879719684699*^-52+0.*I,8.803050915110514*^-53+0.*I,8.933847398619423*^-54+0.*I,8.998333468662772*^-55+0.*I,8.996060221287244*^-56+0.*I,8.928045962673487*^-57+0.*I,8.796704573015708*^-58+0.*I,8.605727085697166*^-59+0.*I,8.359923764530127*^-60+0.*I,8.06503545174143*^-61+0.*I,7.727523866588895*^-62+0.*I,7.354350848702541*^-63+0.*I,6.952756292057243*^-64+0.*I,6.530043769720572*^-65+0.*I,6.093381697534364*^-66+0.*I,5.6496264349496146*^-67+0.*I,5.205172089059545*^-68+0.*I,4.765830087689541*^-69+0.*I,4.3367399240660766*^-70+0.*I,3.922310938693315*^-71+0.*I,3.5261936637209445*^-72+0.*I,3.151278159925228*^-73+0.*I,2.799715953332717*^-74+0.*I,2.472961634050842*^-75+0.*I,2.1718299028882578*^-76+0.*I
-0.002518270465603845+0.*I,0.019418471421366837+0.*I,-0.08736390881689457+0.*I,0.25013583579521004+0.*I,-0.43144958186822246+0.*I,0.3234550310625158+0.*I,0.1803209868634388+0.*I,-0.32660741945460925+0.*I,-0.2634190306157164+0.*I,0.12886710306444427+0.*I,0.3826717731748485+0.*I,0.3936688151262724+0.*I,0.28088607516272035+0.*I,0.16043552759403912+0.*I,0.07806920395830379+0.*I,0.03351655665092846+0.*I,0.012983998175186962+0.*I,0.004610537971708604+0.*I,0.0015182076440413512+0.*I,0.0004677631653847286+0.*I,0.00013580397440771203+0.*I,0.000037367108033851745+0.*I,9.790987201461197*^-6+0.*I,2.4528145384872553*^-6+0.*I,5.895070193375292*^-7+0.*I,1.36326388942653*^-7+0.*I,3.041256387325016*^-8+0.*I,6.559764896251536*^-9+0.*I,1.3707338840500107*^-9+0.*I,2.7798461220054105*^-10+0.*I,5.480046318684628*^-11+0.*I,1.051643098321009*^-11+0.*I,1.9671577291553803*^-12+0.*I,3.590968917347091*^-13+0.*I,6.40407295942567*^-14+0.*I,1.116874904737024*^-14+0.*I,1.9065731552373276*^-15+0.*I,3.1883766235783045*^-16+0.*I,5.227479121763979*^-17+0.*I,8.408849765014928*^-18+0.*I,1.327992772927368*^-18+0.*I,2.060360655178238*^-19+0.*I,3.142208696009235*^-20+0.*I,4.7131445782236546*^-21+0.*I,6.956575792224574*^-22+0.*I,1.0108832613052611*^-22+0.*I,1.446860619634104*^-23+0.*I,2.0406140441453614*^-24+0.*I,2.837144864275717*^-25+0.*I,3.8900672934651426*^-26+0.*I,5.261958565224829*^-27+0.*I,7.024316789012382*^-28+0.*I,9.257021192760245*^-29+0.*I,1.2047199775172509*^-29+0.*I,1.5487430075694194*^-30+0.*I,1.9673230069399224*^-31+0.*I,2.4699837384041805*^-32+0.*I,3.0658324286309794*^-33+0.*I,3.7631150272185373*^-34+0.*I,4.568730975301651*^-35+0.*I,5.4877284706582514*^-36+0.*I,6.522805641198293*^-37+0.*I,7.673846181022962*^-38+0.*I,8.937519456372554*^-39+0.*I,1.0306974555326163*^-39+0.*I,1.1771655084994537*^-40+0.*I,1.3317256736017214*^-41+0.*I,1.4925842941877606*^-42+0.*I,1.657612573953635*^-43+0.*I,1.8243909716091808*^-44+0.*I,1.9902687338108804*^-45+0.*I,2.1524364693949185*^-46+0.*I,2.308008841710241*^-47+0.*I,2.454113791691142*^-48+0.*I,2.5879842519980287*^-49+0.*I,2.707048105702974*^-50+0.*I,2.8090121963355364*^-51+0.*I,2.891936504500183*^-52+0.*I,2.9542951455861435*^-53+0.*I,2.995021572626219*^-54+0.*I,3.0135362347572216*^-55+0.*I,3.0097558837056564*^-56+0.*I,2.984084674272248*^-57+0.*I,2.9373881083548995*^-58+0.*I,2.870951671066774*^-59+0.*I,2.786426658189647*^-60+0.*I,2.6857661659342057*^-61+0.*I,2.5711544907410134*^-62+0.*I,2.4449332669979066*^-63+0.*I,2.3095275657651813*^-64+0.*I,2.167374910705795*^-65+0.*I,2.0208597696119642*^-66+0.*I,1.8722555876812888*^-67+0.*I,1.7236758805731993*^-68+0.*I,1.5770353389959483*^-69+0.*I,1.4340213464775165*^-70+0.*I,1.2960758071254371*^-71+0.*I,1.1643867430651264*^-72+0.*I,1.0398887671618558*^-73+0.*I,9.232712736832142*^-75+0.*I
