0.059164511294077585+0.*I,0.1406929935968021+0.*I,0.23657489799564174+0.*I,0.324802395076577+0.*I,0.3861894596204431+0.*I,0.4107017969300249+0.*I,0.39871462562626225+0.*I,0.35836396711000246+0.*I,0.30129403318876224+0.*I,0.2388253732685663+0.*I,0.1795939300002872+0.*I,0.12876757008950804+0.*I,0.08839487098507313+0.*I,0.05829973477746509+0.*I,0.037052178711521+0.*I,0.022749890437863445+0.*I,0.013524789268489525+0.*I,0.0078004064949187355+0.*I,0.004372120988835309+0.*I,0.002385209662522491+0.*I,0.0012683022154665062+0.*I,0.0006581491013063571+0.*I,0.00033367536261227616+0.*I,0.00016545176786356182+0.*I,0.00008031135994051064+0.*I,0.00003819602461921055+0.*I,0.00001781323016667765+0.*I,8.152146700272204*^-6+0.*I,3.663567178384233*^-6+0.*I,1.6177684053940711*^-6+0.*I,7.02371548636726*^-7+0.*I,2.9998342067322775*^-7+0.*I,1.2610533284538292*^-7+0.*I,5.220206363396559*^-8+0.*I,2.128920294898285*^-8+0.*I,8.557296279169218*^-9+0.*I,3.391536593693373*^-9+0.*I,1.3258879822114938*^-9+0.*I,5.114771361172987*^-10+0.*I,1.9476239667601984*^-10+0.*I,7.32295395514512*^-11+0.*I,2.7196033280005237*^-11+0.*I,9.979116841850515*^-12+0.*I,3.618837389514019*^-12+0.*I,1.2973403310346586*^-12+0.*I,4.598951731354839*^-13+0.*I,1.6124680735913108*^-13+0.*I,5.5931103053605646*^-14+0.*I,1.9197468101012173*^-14+0.*I,6.521644231685271*^-15+0.*I,2.193225518104113*^-15+0.*I,7.303136048496458*^-16+0.*I,2.4083461513450253*^-16+0.*I,7.866692279822329*^-17+0.*I,2.545695596100787*^-17+0.*I,8.16274661335783*^-18+0.*I,2.593901562755532*^-18+0.*I,8.1700977358743875*^-19+0.*I,2.5510821499475263*^-19+0.*I,7.897863565050681*^-20+0.*I,2.424628416550127*^-20+0.*I,7.382296127747451*^-21+0.*I,2.229496558570666*^-21+0.*I,6.679557926361765*^-22+0.*I,1.985495569911754*^-22+0.*I,5.8563015749537*^-23+0.*I,1.7142045917790223*^-23+0.*I,4.980081402691987*^-24+0.*I,1.4361280810965634*^-24+0.*I,4.1113061483939774*^-25+0.*I,1.168535704107662*^-25+0.*I,3.2977976269021467*^-26+0.*I,9.24206336612223*^-27+0.*I,2.572282722504472*^-27+0.*I,7.110727400872107*^-28+0.*I,1.9525159347907216*^-28+0.*I,5.32597323562695*^-29+0.*I,1.4433272327400952*^-29+0.*I,3.886231731685602*^-30+0.*I,1.0397437938805103*^-30+0.*I,2.764346837127859*^-31+0.*I,7.304007519760031*^-32+0.*I,1.918074512130864*^-32+0.*I,5.0065391553966235*^-33+0.*I,1.299000035479453*^-33+0.*I,3.350509772400588*^-34+0.*I,8.591576318327625*^-35+0.*I,2.190404963157337*^-35+0.*I,5.5525728812706095*^-36+0.*I,1.399621010318205*^-36+0.*I,3.508329598231245*^-37+0.*I,8.74562557761448*^-38+0.*I,2.168244010527167*^-38+0.*I,5.346602166195668*^-39+0.*I,1.3113696616519214*^-39+0.*I,3.199444038774917*^-40+0.*I,7.765154314321518*^-41+0.*I,1.8748883586355132*^-41+0.*I,4.5037426208051473*^-42+0.*I,1.0763838057494765*^-42+0.*I
-0.1406929935968021+0.*I,-0.2754029179683905+0.*I,-0.36360431101722207+0.*I,-0.3626191761170098+0.*I,-0.2687523462636956+0.*I,-0.11310150186394381+0.*I,0.057867903103119234+0.*I,0.2027115274960386+0.*I,0.2971302452998836+0.*I,0.3359562268245334+0.*I,0.3281584274158724+0.*I,0.2894368650870194+0.*I,0.23586126443832736+0.*I,0.1800756816526751+0.*I,0.13002768648317536+0.*I,0.08940331401646369+0.*I,0.058837661850149756+0.*I,0.03721479632196165+0.*I,0.022697434093319625+0.*I,0.013385613619672816+0.*I,0.007650963816675657+0.*I,0.004247014726994028+0.*I,0.0022935141131730894+0.*I,0.0012068071177622542+0.*I,0.0006195646935182252+0.*I,0.00031072679148254443+0.*I,0.00015240247804814544+0.*I,0.00007317448375604603+0.*I,0.00003442515615764995+0.*I,0.000015881865628226243+0.*I,7.190645485470691*^-6+0.*I,3.1972797899752332*^-6+0.*I,1.3970844631887221*^-6+0.*I,6.002836663177175*^-7+0.*I,2.537620743461212*^-7+0.*I,1.055994036026212*^-7+0.*I,4.3278715937446546*^-8+0.*I,1.7476954892173355*^-8+0.*I,6.957031666507806*^-9+0.*I,2.731029417303125*^-9+0.*I,1.0576459722416229*^-9+0.*I,4.042257709467983*^-10+0.*I,1.525201360018014*^-10+0.*I,5.683186301038681*^-11+0.*I,2.0919580987689347*^-11+0.*I,7.609194454201674*^-12+0.*I,2.7357164978964078*^-12+0.*I,9.724484561610634*^-13+0.*I,3.418505392270702*^-13+0.*I,1.1887383034185617*^-13+0.*I,4.089950626768348*^-14+0.*I,1.3926079957646141*^-14+0.*I,4.693662456286017*^-15+0.*I,1.5662328057948581*^-15+0.*I,5.175449123871554*^-16+0.*I,1.693828563983891*^-16+0.*I,5.491611380188589*^-17+0.*I,1.7640681057352543*^-17+0.*I,5.615514649515777*^-18+0.*I,1.7717124712925166*^-18+0.*I,5.541083052220007*^-19+0.*I,1.7181445958828046*^-19+0.*I,5.2826523095869536*^-20+0.*I,1.6107683872627542*^-20+0.*I,4.871496213598959*^-21+0.*I,1.4614950649032238*^-21+0.*I,4.350044659268577*^-22+0.*I,1.2847107752819237*^-22+0.*I,3.7651695918945177*^-23+0.*I,1.0951708675438713*^-23+0.*I,3.1618881439460335*^-24+0.*I,9.062041776714396*^-25+0.*I,2.5784981458051526*^-25+0.*I,7.284734501585199*^-26+0.*I,2.0436684256955007*^-26+0.*I,5.693762986339322*^-27+0.*I,1.575512478414635*^-27+0.*I,4.330299853829181*^-28+0.*I,1.1822976472998735*^-28+0.*I,3.206907620548062*^-29+0.*I,8.642390532422777*^-30+0.*I,2.3142231191052484*^-30+0.*I,6.1579426899613885*^-31+0.*I,1.6283937244551842*^-31+0.*I,4.279667191860558*^-32+0.*I,1.1179438566616848*^-32+0.*I,2.9028275657559687*^-33+0.*I,7.4928113914605476*^-34+0.*I,1.922742009884035*^-34+0.*I,4.905457410237765*^-35+0.*I,1.2443691252954621*^-35+0.*I,3.1387624757256453*^-36+0.*I,7.872901726755076*^-37+0.*I,1.963836794325581*^-37+0.*I,4.871879894700463*^-38+0.*I,1.2020823768380462*^-38+0.*I,2.9501470538507254*^-39+0.*I,7.201942292370957*^-40+0.*I,1.7489459448798514*^-40+0.*I,4.225203648461175*^-41+0.*I
0.23657489799564174+0.*I,0.36360431101722207+0.*I,0.33599677288039465+0.*I,0.16442067397577295+0.*I,-0.06091459478292882+0.*I,-0.2347548930011151+0.*I,-0.29320227422200157+0.*I,-0.23259796577191857+0.*I,-0.09420066951752525+0.*I,0.0653989239077992+0.*I,0.19942342966811813+0.*I,0.28291240388079186+0.*I,0.3123725375743722+0.*I,0.29853381075081636+0.*I,0.2577942586353926+0.*I,0.20576404800148035+0.*I,0.15393538504732301+0.*I,0.10896320597530885+0.*I,0.07347871334753737+0.*I,0.04745031624885369+0.*I,0.02946395142030319+0.*I,0.017650612222173616+0.*I,0.010229216390846991+0.*I,0.0057484417797642+0.*I,0.003138706086251996+0.*I,0.001668005699764762+0.*I,0.0008640770141055811+0.*I,0.0004369197585153772+0.*I,0.0002159080383031533+0.*I,0.00010438177401143283+0.*I,0.000049419149648935803+0.*I,0.000022933382044158505+0.*I,0.000010439925316479242+0.*I,4.665608513615337*^-6+0.*I,2.0483327022315112*^-6+0.*I,8.839978003839682*^-7+0.*I,3.752472794541015*^-7+0.*I,1.567613422189241*^-7+0.*I,6.448204980090908*^-8+0.*I,2.6129201240321068*^-8+0.*I,1.043510593594093*^-8+0.*I,4.108991240544317*^-9+0.*I,1.5959329864314165*^-9+0.*I,6.116441491854914*^-10+0.*I,2.313888456180258*^-10+0.*I,8.643544500228068*^-11+0.*I,3.189231454809729*^-11+0.*I,1.1626708245899192*^-11+0.*I,4.189184256597196*^-12+0.*I,1.4921878086004556*^-12+0.*I,5.255967396936741*^-13+0.*I,1.831157160110816*^-13+0.*I,6.311697239982428*^-14+0.*I,2.1528489992484605*^-14+0.*I,7.268133981947037*^-15+0.*I,2.4292115904890496*^-15+0.*I,8.039485281263297*^-16+0.*I,2.6350906346677817*^-16+0.*I,8.555550171811153*^-17+0.*I,2.752092163953169*^-17+0.*I,8.772337204290535*^-18+0.*I,2.7712575758466726*^-18+0.*I,8.677947657309748*^-19+0.*I,2.6940309755208873*^-19+0.*I,8.292741191797118*^-20+0.*I,2.5314301230568403*^-20+0.*I,7.66419109475847*^-21+0.*I,2.3017465964452724*^-21+0.*I,6.857974454733767*^-22+0.*I,2.0273836983238253*^-22+0.*I,5.947447570294556*^-23+0.*I,1.731534293384032*^-23+0.*I,5.003651282266553*^-24+0.*I,1.4353129632440563*^-24+0.*I,4.087488699683781*^-25+0.*I,1.1557457370176924*^-25+0.*I,3.244949220172457*^-26+0.*I,9.047659061803451*^-27+0.*I,2.50546835411435*^-27+0.*I,6.891384821099437*^-28+0.*I,1.8829048962677914*^-28+0.*I,5.110847648363795*^-29+0.*I,1.3782801704120214*^-29+0.*I,3.6931631028768586*^-30+0.*I,9.833572572523923*^-31+0.*I,2.6020197001539925*^-31+0.*I,6.842738423416715*^-32+0.*I,1.7885548455426385*^-32+0.*I,4.646860239771173*^-33+0.*I,1.2001437618023986*^-33+0.*I,3.081440528489406*^-34+0.*I,7.865946567370558*^-35+0.*I,1.996429649824165*^-35+0.*I,5.038384572121071*^-36+0.*I,1.2644181432940918*^-36+0.*I,3.1555816642370072*^-37+0.*I,7.832204556549124*^-38+0.*I,1.9334392121719475*^-38+0.*I,4.747274804889434*^-39+0.*I,1.159445855430233*^-39+0.*I
-0.324802395076577+0.*I,-0.3626191761170098+0.*I,-0.16442067397577295+0.*I,0.1102575707930291+0.*I,0.2734885325979002+0.*I,0.24366323944193702+0.*I,0.07055465306105348+0.*I,-0.1285315535723648+0.*I,-0.2504993171580996+0.*I,-0.2529489382486583+0.*I,-0.15439422233472772+0.*I,-0.006554069438761729+0.*I,0.13695704021773641+0.*I,0.24038722109507718+0.*I,0.29097150184381787+0.*I,0.29394444275642767+0.*I,0.2638481514708218+0.*I,0.21683991094431962+0.*I,0.16602262218362443+0.*I,0.11977108574142493+0.*I,0.08206404510526527+0.*I,0.05372111216695986+0.*I,0.03375401573034573+0.*I,0.020431170111585024+0.*I,0.011949803409985435+0.*I,0.006770597528981309+0.*I,0.003724152648036486+0.*I,0.0019923678056656116+0.*I,0.0010383838088334914+0.*I,0.0005279757873522998+0.*I,0.0002622347804712174+0.*I,0.00012737425475246064+0.*I,0.00006056675394176953+0.*I,0.000028219729261364074+0.*I,0.000012894547294729832+0.*I,5.782714962513592*^-6+0.*I,2.5470673905278453*^-6+0.*I,1.102601712732052*^-6+0.*I,4.693879236318523*^-7+0.*I,1.96619593678701*^-7+0.*I,8.108361139368115*^-8+0.*I,3.2935588956024553*^-8+0.*I,1.3183322221293943*^-8+0.*I,5.202355979582716*^-9+0.*I,2.024736482258017*^-9+0.*I,7.774947380478741*^-10+0.*I,2.946760565648458*^-10+0.*I,1.1027068144370274*^-10+0.*I,4.0755347549225754*^-11+0.*I,1.4881706979121862*^-11+0.*I,5.370220087326497*^-12+0.*I,1.9156845600405145*^-12+0.*I,6.757159027526237*^-13+0.*I,2.35734322530895*^-13+0.*I,8.135895860492134*^-14+0.*I,2.778513636301765*^-14+0.*I,9.39162305381607*^-15+0.*I,3.142549086554046*^-15+0.*I,1.0411787908121632*^-15+0.*I,3.4162948549173816*^-16+0.*I,1.1103343817665668*^-16+0.*I,3.5751897725356716*^-17+0.*I,1.1406877371350594*^-17+0.*I,3.606861761704995*^-18+0.*I,1.1304655074988287*^-18+0.*I,3.512511584367427*^-19+0.*I,1.0821214706673672*^-19+0.*I,3.3059401318194234*^-20+0.*I,1.001694913539407*^-20+0.*I,3.0106220288995365*^-21+0.*I,8.97664666764681*^-22+0.*I,2.655609264773883*^-22+0.*I,7.795781259198079*^-23+0.*I,2.2711831601789576*^-23+0.*I,6.567374113734942*^-24+0.*I,1.8850677587650897*^-24+0.*I,5.371614939988859*^-25+0.*I,1.5197466311344117*^-25+0.*I,4.2694340280363464*^-26+0.*I,1.191092139610531*^-26+0.*I,3.3001848676760014*^-27+0.*I,9.082173731710905*^-28+0.*I,2.4827879411199233*^-28+0.*I,6.742583443019532*^-29+0.*I,1.8192294828319118*^-29+0.*I,4.877077838210242*^-30+0.*I,1.299207690653332*^-30+0.*I,3.4393701287778157*^-31+0.*I,9.048874270320015*^-32+0.*I,2.366238572614933*^-32+0.*I,6.150395780835229*^-33+0.*I,1.589130630822809*^-33+0.*I,4.081866780736889*^-34+0.*I,1.0423911473189653*^-34+0.*I,2.646698863700109*^-35+0.*I,6.682036913106289*^-36+0.*I,1.677535332226851*^-36+0.*I,4.188131040401311*^-37+0.*I,1.0398754691853261*^-37+0.*I,2.567917157733616*^-38+0.*I
0.3861894596204431+0.*I,0.2687523462636956+0.*I,-0.06091459478292882+0.*I,-0.2734885325979002+0.*I,-0.21491979925521162+0.*I,0.016054324486784607+0.*I,0.21453594811817445+0.*I,0.24615881738211354+0.*I,0.1160721682623862+0.*I,-0.07499314617873962+0.*I,-0.2163729375019578+0.*I,-0.24824107594638578+0.*I,-0.17419365409255347+0.*I,-0.038917155088114525+0.*I,0.1037587219233217+0.*I,0.21396448024419237+0.*I,0.2741739111686972+0.*I,0.28611463734225884+0.*I,0.26258631722570186+0.*I,0.21943031214515676+0.*I,0.17024228842148076+0.*I,0.12415804417185389+0.*I,0.08585371198720528+0.*I,0.05664666207140925+0.*I,0.03583764700463972+0.*I,0.021824280322648947+0.*I,0.012833693704354991+0.*I,0.007306710688992258+0.*I,0.004036673265480122+0.*I,0.0021681717166677043+0.*I,0.0011341245636000384+0.*I,0.0005785829744393044+0.*I,0.0002882550363687493+0.*I,0.0001404115491641909+0.*I,0.00006694234851924429+0.*I,0.00003126694766172488+0.*I,0.000014319686372224474+0.*I,6.435611602686203*^-6+0.*I,2.840345327562513*^-6+0.*I,1.2318829809153486*^-6+0.*I,5.253574815140221*^-7+0.*I,2.2043386305509124*^-7+0.*I,9.104855963683379*^-8+0.*I,3.703882066637677*^-8+0.*I,1.4846854798960018*^-8+0.*I,5.866732780564049*^-9+0.*I,2.2862436391117993*^-9+0.*I,8.789869908409781*^-10+0.*I,3.335308112518965*^-10+0.*I,1.2494939377069082*^-10+0.*I,4.622959764296586*^-11+0.*I,1.6897775726459398*^-11+0.*I,6.103673923998884*^-12+0.*I,2.1793553303459647*^-12+0.*I,7.694075531289399*^-13+0.*I,2.686506160341709*^-13+0.*I,9.279583790980258*^-14+0.*I,3.171611439375011*^-14+0.*I,1.0728510711623388*^-14+0.*I,3.5925261812540134*^-15+0.*I,1.1911067509411226*^-15+0.*I,3.91090495608183*^-16+0.*I,1.2719260556026728*^-16+0.*I,4.098108903694874*^-17+0.*I,1.3083325605358282*^-17+0.*I,4.139415157144036*^-18+0.*I,1.2981249034858241*^-18+0.*I,4.035697306654087*^-19+0.*I,1.2439726917048685*^-19+0.*I,3.802389021987698*^-20+0.*I,1.152701386955054*^-20+0.*I,3.4661770033982324*^-21+0.*I,1.033987893569827*^-21+0.*I,3.0603159473151867*^-22+0.*I,8.987868549488021*^-23+0.*I,2.6196221941408667*^-23+0.*I,7.578135818467113*^-24+0.*I,2.176088890800691*^-24+0.*I,6.203384478934039*^-25+0.*I,1.7557573449280136*^-25+0.*I,4.9343346000733057*^-26+0.*I,1.377096309236782*^-26+0.*I,3.816926014969462*^-27+0.*I,1.0507945363854243*^-27+0.*I,2.8735338446217207*^-28+0.*I,7.806349875631592*^-29+0.*I,2.1069324030511653*^-29+0.*I,5.650160814167103*^-30+0.*I,1.5056166343640739*^-30+0.*I,3.987000118802772*^-31+0.*I,1.049277412053552*^-31+0.*I,2.7446044755259177*^-32+0.*I,7.135869552843256*^-33+0.*I,1.8442647656477404*^-33+0.*I,4.738486552755947*^-34+0.*I,1.2103921779522365*^-34+0.*I,3.074057528663082*^-35+0.*I,7.762935449944298*^-36+0.*I,1.9493780964219367*^-36+0.*I,4.8679902548967715*^-37+0.*I
-0.4107017969300249+0.*I,-0.11310150186394381+0.*I,0.2347548930011151+0.*I,0.24366323944193702+0.*I,-0.016054324486784607+0.*I,-0.23199312881138448+0.*I,-0.21056640910599556+0.*I,-0.007940729199956682+0.*I,0.18792947465259863+0.*I,0.23548028955990966+0.*I,0.12405030337324857+0.*I,-0.05693541974163265+0.*I,-0.19932329339419497+0.*I,-0.23949151064109636+0.*I,-0.17546538376012083+0.*I,-0.047829922079885685+0.*I,0.09117493527586933+0.*I,0.2012767181553012+0.*I,0.26361107805168815+0.*I,0.27851690529168793+0.*I,0.2578126644705389+0.*I,0.21685422743986005+0.*I,0.16913306514212936+0.*I,0.12389354163905227+0.*I,0.08599427323107343+0.*I,0.05692589703534362+0.*I,0.036118738292142565+0.*I,0.022052324693482058+0.*I,0.012997943110693423+0.*I,0.007415805996813013+0.*I,0.004104804310474481+0.*I,0.0022086404170186488+0.*I,0.001157160762145715+0.*I,0.0005912168022090239+0.*I,0.0002949571895588153+0.*I,0.00014386127328708018+0.*I,0.00006866943455212843+0.*I,0.000032109663636362166+0.*I,0.000014721128207945071+0.*I,6.622579352223006*^-6+0.*I,2.9255881030072232*^-6+0.*I,1.269969573249077*^-6+0.*I,5.420504093412258*^-7+0.*I,2.2761702964994873*^-7+0.*I,9.408567933856479*^-8+0.*I,3.830145653139325*^-8+0.*I,1.5363324770069218*^-8+0.*I,6.0747119397854856*^-9+0.*I,2.3687407991686426*^-9+0.*I,9.112363726755323*^-10+0.*I,3.4596077955178725*^-10+0.*I,1.2967517816184058*^-10+0.*I,4.800260110110438*^-11+0.*I,1.7554438508516138*^-11+0.*I,6.34384882322202*^-12+0.*I,2.2661336732313597*^-12+0.*I,8.003911220074418*^-13+0.*I,2.7958560008976587*^-13+0.*I,9.661171913223782*^-14+0.*I,3.303309243184188*^-14+0.*I,1.117816669837943*^-14+0.*I,3.74444311063527*^-15+0.*I,1.2419059323825452*^-15+0.*I,4.0790670794220846*^-16+0.*I,1.3270464689461965*^-16+0.*I,4.2770447922245136*^-17+0.*I,1.3658722229056265*^-17+0.*I,4.3227321424152585*^-18+0.*I,1.3559985781249525*^-18+0.*I,4.216779904812721*^-19+0.*I,1.3001370964156978*^-19+0.*I,3.975093326105325*^-20+0.*I,1.2053599430594142*^-20+0.*I,3.625406066742263*^-21+0.*I,1.0817435586014766*^-21+0.*I,3.202396954251476*^-22+0.*I,9.407253754107558*^-23+0.*I,2.7424542118205045*^-23+0.*I,7.935149692850494*^-24+0.*I,2.279076629111675*^-24+0.*I,6.498276557898456*^-25+0.*I,1.8395809867263522*^-25+0.*I,5.170895493655849*^-26+0.*I,1.4433848012902422*^-26+0.*I,4.001383584075781*^-27+0.*I,1.101769986624781*^-27+0.*I,3.0134519005086864*^-28+0.*I,8.187832906370396*^-29+0.*I,2.21025730209915*^-29+0.*I,5.9281971164124774*^-30+0.*I,1.5799531449784597*^-30+0.*I,4.184489339771681*^-31+0.*I,1.1014161634560779*^-31+0.*I,2.881405196895794*^-32+0.*I,7.492616545963426*^-33+0.*I,1.93673654626388*^-33+0.*I,4.976755288062891*^-34+0.*I,1.2714252214922565*^-34+0.*I,3.229487066263835*^-35+0.*I,8.156487649269458*^-36+0.*I
0.39871462562626225+0.*I,-0.057867903103119234+0.*I,-0.29320227422200157+0.*I,-0.07055465306105348+0.*I,0.21453594811817445+0.*I,0.21056640910599556+0.*I,-0.027572530694381685+0.*I,-0.21972875341219267+0.*I,-0.19161353314154647+0.*I,0.0015583442112655848+0.*I,0.1835741048635959+0.*I,0.22323854794146364+0.*I,0.11298679293703397+0.*I,-0.06089448227547572+0.*I,-0.19548525733812502+0.*I,-0.23100122354583763+0.*I,-0.1666197441421406+0.*I,-0.041931760936670934+0.*I,0.09270445223475417+0.*I,0.19871153121045307+0.*I,0.2582120972887764+0.*I,0.2717984365877907+0.*I,0.25104766058999806+0.*I,0.21086648499746724+0.*I,0.16430272865968149+0.*I,0.12027067679169004+0.*I,0.08343616524916374+0.*I,0.05521073179435008+0.*I,0.03501989446836105+0.*I,0.02137641366107424+0.*I,0.012597249109230789+0.*I,0.007186167770202976+0.*I,0.003977249896847809+0.*I,0.0021398216061551223+0.*I,0.0011210292317382561+0.*I,0.0005727269049686028+0.*I,0.00028572153653695246+0.*I,0.00013935277770889807+0.*I,0.00006651608608028965+0.*I,0.00003110237415809015+0.*I,0.000014259227524932832+0.*I,6.414773154830632*^-6+0.*I,2.8337941030917152*^-6+0.*I,1.2301295700455577*^-6+0.*I,5.250502336397002*^-7+0.*I,2.2048069431465882*^-7+0.*I,9.113701619777603*^-8+0.*I,3.710160673728428*^-8+0.*I,1.4882275767612143*^-8+0.*I,5.8846005958631195*^-9+0.*I,2.29464961814515*^-9+0.*I,8.827499884676717*^-10+0.*I,3.351518408572841*^-10+0.*I,1.2562609036963443*^-10+0.*I,4.650462489529586*^-11+0.*I,1.7006964205338465*^-11+0.*I,6.146122656979474*^-12+0.*I,2.195545797221527*^-12+0.*I,7.754750479456557*^-13+0.*I,2.7088748723530794*^-13+0.*I,9.36079011852694*^-14+0.*I,3.200666624851453*^-14+0.*I,1.0831042181488975*^-14+0.*I,3.62823404276991*^-15+0.*I,1.2033863389256092*^-15+0.*I,3.952623603529229*^-16+0.*I,1.2859346336735306*^-16+0.*I,4.1446190487951536*^-17+0.*I,1.3236063884841702*^-17+0.*I,4.18904445020961*^-18+0.*I,1.314085542036363*^-18+0.*I,4.0865140081357367*^-19+0.*I,1.2599948161584343*^-19+0.*I,3.8524266721279216*^-20+0.*I,1.1681837015502475*^-20+0.*I,3.5136481835266446*^-21+0.*I,1.0484145908788402*^-21+0.*I,3.103779908258979*^-22+0.*I,9.11770466814884*^-23+0.*I,2.658084910209956*^-23+0.*I,7.691150092726664*^-24+0.*I,2.209030360547541*^-24+0.*I,6.298649462514827*^-25+0.*I,1.7830952849666645*^-25+0.*I,5.0121919010589395*^-26+0.*I,1.3991048097603126*^-26+0.*I,3.8786840333170994*^-27+0.*I,1.0679997542919781*^-27+0.*I,2.9211266287768377*^-28+0.*I,7.937082657663752*^-29+0.*I,2.1425969721443496*^-29+0.*I,5.746797840583372*^-30+0.*I,1.5316270758769538*^-30+0.*I,4.056549222065332*^-31+0.*I,1.0677537411178985*^-31+0.*I,2.793375244226397*^-32+0.*I,7.263796333667913*^-33+0.*I,1.8776118867061565*^-33+0.*I,4.824881068575116*^-34+0.*I,1.23263960880384*^-34+0.*I
-0.35836396711000246+0.*I,0.2027115274960386+0.*I,0.23259796577191857+0.*I,-0.1285315535723648+0.*I,-0.24615881738211354+0.*I,-0.007940729199956682+0.*I,0.21972875341219267+0.*I,0.16991926594399606+0.*I,-0.06267802935590779+0.*I,-0.21866996111693865+0.*I,-0.16313348789530716+0.*I,0.02947592548519816+0.*I,0.19073554946182467+0.*I,0.2087068922166038+0.*I,0.08958398455728539+0.*I,-0.07853764342660575+0.*I,-0.19948350542582835+0.*I,-0.22196992827754822+0.*I,-0.15056299700487+0.*I,-0.025870142217621694+0.*I,0.10380323728716369+0.*I,0.20294454018735672+0.*I,0.25620595552652853+0.*I,0.26553612347803013+0.*I,0.2427738721205752+0.*I,0.20240390969508706+0.*I,0.15679917735849683+0.*I,0.11424207206170096+0.*I,0.07894564729592358+0.*I,0.052066446453896756+0.*I,0.032930996379492185+0.*I,0.020050952447767275+0.*I,0.011789928141258147+0.*I,0.006712298729249914+0.*I,0.00370835813429334+0.*I,0.0019919316854116824+0.*I,0.0010420165489929544+0.*I,0.0005316432613788187+0.*I,0.00026489761131940725+0.*I,0.0001290489736855312+0.*I,0.00006153272753202957+0.*I,0.000028743932856588968+0.*I,0.00001316591215324836+0.*I,5.917860417697775*^-6+0.*I,2.612183870669422*^-6+0.*I,1.13307767699143*^-6+0.*I,4.832840199046044*^-7+0.*I,2.0280682302186787*^-7+0.*I,8.377865026033456*^-8+0.*I,3.408573250625788*^-8+0.*I,1.3664829806896594*^-8+0.*I,5.4003184959453014*^-9+0.*I,2.1047370576951874*^-9+0.*I,8.092989821564332*^-10+0.*I,3.0712320782888566*^-10+0.*I,1.15069405135544*^-10+0.*I,4.257883520623744*^-11+0.*I,1.5565033777769673*^-11+0.*I,5.622864748200732*^-12+0.*I,2.0078861460810287*^-12+0.*I,7.08942747433956*^-13+0.*I,2.475627020296723*^-13+0.*I,8.551996630665167*^-14+0.*I,2.923207650616374*^-14+0.*I,9.889147130632367*^-15+0.*I,3.3117543349803615*^-15+0.*I,1.0981122046767968*^-15+0.*I,3.6058716741186775*^-16+0.*I,1.1728189608763395*^-16+0.*I,3.779095607608792*^-17+0.*I,1.2065824030799843*^-17+0.*I,3.817785140459828*^-18+0.*I,1.1973520699577285*^-18+0.*I,3.722683503792698*^-19+0.*I,1.1475716013942015*^-19+0.*I,3.507972693383154*^-20+0.*I,1.0635220510816058*^-20+0.*I,3.1982306593318797*^-21+0.*I,9.541204782822925*^-22+0.*I,2.8241133294463913*^-22+0.*I,8.294687939208823*^-23+0.*I,2.4177361027663453*^-23+0.*I,6.994536507658026*^-24+0.*I,2.008625421974707*^-24+0.*I,5.726328376767252*^-25+0.*I,1.6208273132141018*^-25+0.*I,4.555384526143722*^-26+0.*I,1.2714065950651451*^-26+0.*I,3.524172080946578*^-27+0.*I,9.702506056123163*^-28+0.*I,2.653412261071171*^-28+0.*I,7.208722120091438*^-29+0.*I,1.9457287852005326*^-29+0.*I,5.218113517377257*^-30+0.*I,1.3905535726435398*^-30+0.*I,3.6824747901880584*^-31+0.*I,9.691783120002062*^-32+0.*I,2.535202104750258*^-32+0.*I,6.591720968492863*^-33+0.*I,1.7037031323896982*^-33+0.*I
