0.6120912831470137+0.*I,0.-0.6064795227808123*I,-0.4249140497639576+0.*I,0.+0.2430750652934935*I,0.1204232552056333+0.*I,0.-0.053361165606950645*I,-0.021584879555548178+0.*I,0.+0.008083520737595279*I,0.0028317539207370047+0.*I,0.-0.0009352639678466506*I,-0.00029304488825599904+0.*I,0.+0.00008754629167175467*I,0.000025040735386528552+0.*I,0.-6.881376974508987*^-6*I,-1.8222639320608565*^-6+0.*I,0.+4.6619283765136483*^-7*I,1.1547967496325386*^-7+0.*I,0.-2.7751153478633573*^-8*I,-6.4810404788605325*^-9+0.*I,0.+1.4732209314476951*^-9*I,3.2640201414738375*^-10+0.*I,0.-7.057373946314984*^-11*I,-1.4908424030568632*^-11+0.*I,0.+3.0801209152893456*^-12*I,6.229627690552688*^-13+0.*I,0.-1.2345026739944892*^-13*I,-2.39886223898883*^-14+0.*I,0.+4.5742866170717075*^-15*I,8.565334041741111*^-16+0.*I,0.-1.5759602276132764*^-16*I,-2.8509169945872465*^-17+0.*I,0.+5.073453369941698*^-18*I,8.886456742289862*^-19+0.*I,0.-1.5327510009372903*^-19*I,-2.6045463896803836*^-20+0.*I,0.+4.362124152546935*^-21*I,7.203552387223236*^-22+0.*I,0.-1.1733992439212096*^-22*I,-1.8860532615846917*^-23+0.*I,0.+2.9924134396418153*^-24*I,4.688042585744968*^-25+0.*I,0.-7.254367736534729*^-26*I,-1.1091106331466069*^-26+0.*I,0.+1.675871009741168*^-27*I,2.5033074812563955*^-28+0.*I,0.-3.6974974876279086*^-29*I,-5.4016808242912226*^-30+0.*I,0.+7.806923740956818*^-31*I,1.1165013837084172*^-31+0.*I,0.-1.580378718523719*^-32*I,-2.2145022089769382*^-33+0.*I,0.+3.0724935295745664*^-34*I,4.221718312657162*^-35+0.*I,0.-5.7458100515743314*^-36*I,-7.747370614416381*^-37+0.*I,0.+1.0350776578531063*^-37*I,1.3704994580117044*^-38+0.*I,0.-1.798628155313084*^-39*I,-2.3400618581671853*^-40+0.*I,0.+3.018570192843385*^-41*I,3.8612293726847365*^-42+0.*I,0.-4.898472011172661*^-43*I,-6.164029852737546*^-44+0.*I,0.+7.694748077935975*^-45*I,9.530251595464025*^-46+0.*I,0.-1.1712446897808484*^-46*I,-1.428484769513001*^-47+0.*I,0.+1.7291718631480758*^-48*I,2.077703880809608*^-49+0.*I,0.-2.4783295364784537*^-50*I,-2.9350126672952744*^-51+0.*I,0.+3.451284434837975*^-52*I,4.0300872796995274*^-53+0.*I,0.-4.67361538088081*^-54*I,-5.383157123958784*^-55+0.*I,0.+6.158945650859511*^-56*I,7.000023899009956*^-57+0.*I,0.-7.904130597584616*^-58*I,-8.867613445209788*^-59+0.*I,0.+9.885375134107497*^-60*I,1.0950857015058748*^-60+0.*I,0.-1.2056064038878904*^-61*I,-1.3191633204460592*^-62+0.*I,0.+1.434694614835176*^-63*I,1.5510284797268573*^-64+0.*I,0.-1.6669027253844463*^-65*I,-1.7809879383055522*^-66+0.*I,0.+1.8919135998487682*^-67*I,1.998296419482827*^-68+0.*I,0.-2.098770030695957*^-69*I,-2.1920151253711225*^-70+0.*I,0.+2.276789068486764*^-71*I,2.351954041275259*^-72+0.*I,0.-2.4165028072681403*^-73*I,-2.4695812797268626*^-74+0.*I,0.+2.5105071866041237*^-75*I,2.5387842745665882*^-76+0.*I,0.-2.554111659599658*^-77*I,-2.556388110313478*^-78+0.*I,0.+2.5457112328834748*^-79*I
0.-0.6064795227808123*I,0.011172071127948506+0.*I,0.-0.43667320327673415*I,-0.49512621262975814+0.*I,0.+0.36683093693122165*I,0.21640264364107598+0.*I,0.-0.1093206422276695*I,-0.049098813783244+0.*I,0.+0.020057857414122877*I,0.007568572458652519+0.*I,0.-0.0026672061506196735*I,-0.0008851762891800635+0.*I,0.+0.0002784580928520567*I,0.0000834673681094072+0.*I,0.-0.000023942197891502747*I,-6.595679161413124*^-6+0.*I,0.+1.750350413580326*^-6*I,4.486381714550096*^-7+0.*I,0.-1.1131655170125388*^-7*I,-2.6790486313096696*^-8+0.*I,0.+6.265034794019209*^-9*I,1.425835229789319*^-9+0.*I,0.-3.1624843882647287*^-10*I,-6.84464081028403*^-11+0.*I,0.+1.4472197840069157*^-11*I,2.9924953916060977*^-12+0.*I,0.-6.057066319405851*^-13*I,-1.2011618959448365*^-13+0.*I,0.+2.3356169073086713*^-14*I,4.456422389542541*^-15+0.*I,0.-8.34941173525125*^-16*I,-1.537054013799379*^-16+0.*I,0.+2.781928784071319*^-17*I,4.953010899122262*^-18+0.*I,0.-8.679330608138828*^-19*I,-1.4976491096899726*^-19+0.*I,0.+2.54589940198812*^-20*I,4.265485723243596*^-21+0.*I,0.-7.04644257089169*^-22*I,-1.1481900996692754*^-22+0.*I,0.+1.8461178161523218*^-23*I,2.929933326497405*^-24+0.*I,0.-4.591473411927389*^-25*I,-7.10687416050423*^-26+0.*I,0.+1.0868435000821792*^-26*I,1.6426337271880626*^-27+0.*I,0.-2.454243234627229*^-28*I,-3.625852314362858*^-29+0.*I,0.+5.2981689177645595*^-30*I,7.658920733066834*^-31+0.*I,0.-1.0955545160724216*^-31*I,-1.5510276593321823*^-32+0.*I,0.+2.173776464304066*^-33*I,3.016526009212577*^-34+0.*I,0.-4.145527421991525*^-35*I,-5.643045034547599*^-36+0.*I,0.+7.610018480949243*^-37*I,1.01688301999619*^-37+0.*I,0.-1.3466083156668867*^-38*I,-1.7675266650484688*^-39+0.*I,0.+2.299916127810387*^-40*I,2.96718092606514*^-41+0.*I,0.-3.795985549213487*^-42*I,-4.816305006532766*^-43+0.*I,0.+6.061369696595357*^-44*I,7.567483825597013*^-45+0.*I,0.-9.373698023974802*^-46*I,-1.152131991652388*^-46+0.*I,0.+1.405325096053229*^-47*I,1.701314385880083*^-48+0.*I,0.-2.044438216192499*^-49*I,-2.4388892075490015*^-50+0.*I,0.+2.8885805658945944*^-51*I,3.397000412627*^-52+0.*I,0.-3.9670579339973353*^-53*I,-4.600926028355168*^-54+0.*I,0.+5.299885873664055*^-55*I,6.064179401067474*^-56+0.*I,0.-6.892875993329316*^-57*I,-7.783759789072374*^-58+0.*I,0.+8.733243736830044*^-59*I,9.736315994285762*^-60+0.*I,0.-1.0786523412261145*^-60*I,-1.1875995702700345*^-61+0.*I,0.+1.299551250542851*^-62*I,1.4134613996519972*^-63+0.*I,0.-1.5281753991502603*^-64*I,-1.6424492769179888*^-65+0.*I,0.+1.7549725161209008*^-66*I,1.864393790380581*^-67+0.*I,0.-1.969348891112361*^-68*I,-2.0684900075252724*^-69+0.*I,0.+2.1605154481802605*^-70*I,2.24419885914454*^-71+0.*I,0.-2.3184169995877856*^-72*I,-2.3821751809699952*^-73+0.*I,0.+2.434629558562787*^-74*I,2.4751055798101686*^-75+0.*I,0.-2.5031120372225354*^-76*I,-2.518350337077918*^-77+0.*I
-0.4249140497639576+0.*I,0.-0.43667320327673415*I,-0.29477161247235684+0.*I,0.-0.18791600708754597*I,-0.4432036825621139+0.*I,0.+0.42839377385642896*I,0.29822771874643184+0.*I,0.-0.1701203917601856*I,-0.08414461323824798+0.*I,0.+0.03724641821187009*I,0.015055134129361516+0.*I,0.-0.005634977216055008*I,-0.001973135845330105+0.*I,0.+0.0006514523914466001*I,0.0002040594224961834+0.*I,0.-0.00006094731883640602*I,-0.000017429060509547072+0.*I,0.+4.788777904061456*^-6*I,1.2679234775493823*^-6+0.*I,0.-3.243305999762228*^-7*I,-8.032952324908907*^-8+0.*I,0.+1.9302058740895763*^-8*I,4.50738925485363*^-9+0.*I,0.-1.0244954448583683*^-9*I,-2.2696574513748257*^-10+0.*I,0.+4.90703323587982*^-11*I,1.0365223032057857*^-11+0.*I,0.-2.141351999658273*^-12*I,-4.3306973775442023*^-13+0.*I,0.+8.581536609766965*^-14*I,1.6674669955386954*^-14+0.*I,0.-3.179477009255813*^-15*I,-5.953307475205439*^-16+0.*I,0.+1.0953228358075064*^-16*I,1.98136924541313*^-17+0.*I,0.-3.525895612138474*^-18*I,-6.175615250473957*^-19+0.*I,0.+1.0651477251379922*^-19*I,1.809913060377563*^-20+0.*I,0.-3.03117984442887*^-21*I,-5.005518801105882*^-22+0.*I,0.+8.153375785822634*^-23*I,1.310495164804595*^-23+0.*I,0.-2.0791861786642508*^-24*I,-3.257272603156578*^-25+0.*I,0.+5.040264535455537*^-26*I,7.705844462942775*^-27+0.*I,0.-1.1643349614028203*^-27*I,-1.7391773727668868*^-28+0.*I,0.+2.5687995894412476*^-29*I,3.7527031985375725*^-30+0.*I,0.-5.423610417572315*^-31*I,-7.756420326196391*^-32+0.*I,0.+1.0978854220507759*^-32*I,1.5383883371082338*^-33+0.*I,0.-2.1343963979428724*^-34*I,-2.932701151282258*^-35+0.*I,0.+3.991392886085239*^-36*I,5.3817360549905775*^-37+0.*I,0.-7.190118127452883*^-38*I,-9.520004633203798*^-39+0.*I,0.+1.2493814182607913*^-39*I,1.6254608397453126*^-40+0.*I,0.-2.0967474214738771*^-41*I,-2.682046139419671*^-42+0.*I,0.+3.402492784783526*^-43*I,4.281514122418553*^-44+0.*I,0.-5.344698853910066*^-45*I,-6.6195657845928404*^-46+0.*I,0.+8.1352177920310115*^-47*I,9.921873414949014*^-48+0.*I,0.-1.201027211112244*^-48*I,-1.4430954386547803*^-49+0.*I,0.+1.7213423919631992*^-50*I,2.0385205264397927*^-51+0.*I,0.-2.3970817421179887*^-52*I,-2.79906901636944*^-53+0.*I,0.+3.246005612311343*^-54*I,3.738785685411675*^-55+0.*I,0.-4.277570505715996*^-56*I,-4.861694745575482*^-57+0.*I,0.+5.489587324225852*^-58*I,6.158711131404887*^-59+0.*I,0.-6.865525563586116*^-60*I,-7.60547520165366*^-61+0.*I,0.+8.373007154101022*^-62*I,9.161618613574959*^-63+0.*I,0.-9.96393506683713*^-64*I,-1.07718184082317*^-64+0.*I,0.+1.1576502990692382*^-65*I,1.2368756465899668*^-66+0.*I,0.-1.3139061176176744*^-67*I,-1.3877810921459323*^-68+0.*I,0.+1.4575517184546993*^-69*I,1.5223018396426255*^-70+0.*I,0.-1.5811685587930467*^-71*I,-1.6333617817741833*^-72+0.*I,0.+1.6781821088454716*^-73*I,1.7150365046392367*^-74+0.*I,0.-1.7434512577999638*^-75*I
0.+0.2430750652934935*I,-0.49512621262975814+0.*I,0.-0.18791600708754597*I,-0.4022702835986048+0.*I,0.+0.036551063584706285*I,-0.32710782795682214+0.*I,0.+0.43523702479547227*I,0.3582318007197705+0.*I,0.-0.22966991969300316*I,-0.12443567028381422+0.*I,0.+0.059389949629171115*I,0.02560485877569026+0.*I,0.-0.010141208219310067*I,-0.0037347418874770426+0.*I,0.+0.0012905643835281206*I,0.0004214253985273683+0.*I,0.-0.00013078138732043935*I,-0.000038750008715399726+0.*I,0.+0.000011004737829625876*I,3.0053351806712143*^-6+0.*I,0.-7.914649405176491*^-7*I,-2.0149006323986788*^-7+0.*I,0.+4.969173849898077*^-8*I,1.1894325902866836*^-8+0.*I,0.-2.767873357488369*^-9*I,-6.271226421336731*^-10+0.*I,0.+1.3852964840309461*^-10*I,2.987069365132185*^-11+0.*I,0.-6.294197834786953*^-12*I,-1.2973772508393865*^-12+0.*I,0.+2.6183315309666695*^-13*I,5.1782722390067935*^-14+0.*I,0.-1.0043565295120305*^-14*I,-1.911830003889321*^-15+0.*I,0.+3.574060511067535*^-16*I,6.565963035116792*^-17+0.*I,0.-1.1860780278797334*^-17*I,-2.1078722762532904*^-18+0.*I,0.+3.68735118981492*^-19*I,6.35233357227079*^-20+0.*I,0.-1.0781959627162868*^-20*I,-1.803821007978991*^-21+0.*I,0.+2.9757460776757096*^-22*I,4.842513313975059*^-23+0.*I,0.-7.776342272057017*^-24*I,-1.2327030674794564*^-24+0.*I,0.+1.9295749029346312*^-25*I,2.983454508523258*^-26+0.*I,0.-4.5578489830057926*^-27*I,-6.881851686398231*^-28+0.*I,0.+1.0272404388264143*^-28*I,1.5162530227559098*^-29+0.*I,0.-2.213657933103503*^-30*I,-3.1973526564256167*^-31+0.*I,0.+4.56992877653175*^-32*I,6.464885684414519*^-33+0.*I,0.-9.053879173515426*^-34*I,-1.2555017517823089*^-34+0.*I,0.+1.7242163411661492*^-35*I,2.345513136867856*^-36+0.*I,0.-3.161058724987633*^-37*I,-4.22133611274991*^-38+0.*I,0.+5.5867779685273134*^-39*I,7.328851429044056*^-40+0.*I,0.-9.53103317333802*^-41*I,-1.2289603377953142*^-41+0.*I,0.+1.5714178759206953*^-42*I,1.9927899093541283*^-43+0.*I,0.-2.506717931687553*^-44*I,-3.1280941415237326*^-45+0.*I,0.+3.872924757781585*^-46*I,4.758126902627706*^-47+0.*I,0.-5.801254381146697*^-48*I,-7.020150158019282*^-49+0.*I,0.+8.432526336157582*^-50*I,1.0055475888260285*^-50+0.*I,0.-1.1904924145688399*^-51*I,-1.3995031938024788*^-52+0.*I,0.+1.6337566098444152*^-53*I,1.8941256581176918*^-54+0.*I,0.-2.181116244672803*^-55*I,-2.494807123381395*^-56+0.*I,0.+2.834795755246259*^-57*I,3.200152693652177*^-58+0.*I,0.-3.5893869973645325*^-59*I,-4.000424943787734*^-60+0.*I,0.+4.430603960536625*^-61*I,4.876683223349247*^-62+0.*I,0.-5.334871799508231*^-63*I,-5.8008745715940005*^-64+0.*I,0.+6.269955485311617*^-65*I,6.737016959922804*^-66+0.*I,0.-7.196693615151175*^-67*I,-7.643457838925407*^-68+0.*I,0.+8.071734178576454*^-69*I,8.47601911259609*^-70+0.*I,0.-8.851002473537605*^-71*I,-9.191686660664284*^-72+0.*I,0.+9.493499811028652*^-73*I,9.75239928880053*^-74+0.*I
0.1204232552056333+0.*I,0.+0.36683093693122165*I,-0.4432036825621139+0.*I,0.+0.036551063584706285*I,-0.3841623050908798+0.*I,0.+0.20291975438789564*I,-0.18500028701956983+0.*I,0.+0.3982907301553337*I,0.39283413828145297+0.*I,0.-0.28285746843553655*I,-0.16732734406219943+0.*I,0.+0.08580203515190371*I,0.03932480039933409+0.*I,0.-0.016432072555920895*I,-0.0063476961541668805+0.*I,0.+0.0022903863340704247*I,0.0007780596167565011+0.*I,0.-0.0002504153659779656*I,-0.00007674925957069695+0.*I,0.+0.000022495379179747944*I,6.328029433670971*^-6+0.*I,0.-1.7136526164335547*^-6*I,-4.4791800607673576*^-7+0.*I,0.+1.1326396465362972*^-7*I,2.776378079213643*^-8+0.*I,0.-6.608996857906518*^-9*I,-1.5302255026972648*^-9+0.*I,0.+3.451121671398795*^-10*I,7.591218112850075*^-11+0.*I,0.-1.6304905000325495*^-11*I,-3.423297619008068*^-12+0.*I,0.+7.032586647604061*^-13*I,1.4148791453883973*^-13+0.*I,0.-2.7900794010857454*^-14*I,-5.396829747065184*^-15+0.*I,0.+1.0246925309898741*^-15*I,1.9110287177227112*^-16+0.*I,0.-3.50288814634416*^-17*I,-6.314221442772291*^-18+0.*I,0.+1.1199045686762059*^-18*I,1.9553687109129207*^-19+0.*I,0.-3.362547187773988*^-20*I,-5.697624913771343*^-21+0.*I,0.+9.516730169066965*^-22*I,1.5675547334726053*^-22+0.*I,0.-2.5471944190289055*^-23*I,-4.084705276358488*^-24+0.*I,0.+6.46644444637615*^-25*I,1.0109186490506665*^-25+0.*I,0.-1.5611533557435434*^-26*I,-2.3822108713810944*^-27+0.*I,0.+3.5928644489523216*^-28*I,5.357259883700752*^-29+0.*I,0.-7.899434566844573*^-30*I,-1.1521422260610733*^-30+0.*I,0.+1.6625468715462997*^-31*I,2.374084369476865*^-32+0.*I,0.-3.355564883286529*^-33*I,-4.695387816645307*^-34+0.*I,0.+6.505778055649029*^-35*I,8.927529438223868*^-36+0.*I,0.-1.2135197233077976*^-36*I,-1.6342639024967609*^-37+0.*I,0.+2.1808754740676485*^-38*I,2.8843223166797624*^-39+0.*I,0.-3.781197651871105*^-40*I,-4.914209948966928*^-41+0.*I,0.+6.332578850141844*^-42*I,8.092296490856402*^-43+0.*I,0.-1.0256210733222947*^-43*I,-1.2893885782065751*^-44+0.*I,0.+1.6081196856672074*^-45*I,1.989961941845076*^-46+0.*I,0.-2.443518017059618*^-47*I,-2.977704676868327*^-48+0.*I,0.+3.60157458499894*^-49*I,4.3241014340604575*^-50+0.*I,0.-5.1539306555124605*^-51*I,-6.099099867544898*^-52+0.*I,0.+7.1667351903618365*^-53*I,8.362731489558117*^-54+0.*I,0.-9.691426386348462*^-55*I,-1.115527938129437*^-55+0.*I,0.+1.2754568562715649*^-56*I,1.4487118010723584*^-57+0.*I,0.-1.6348069081044046*^-58*I,-1.832970820400528*^-59+0.*I,0.+2.0421362640259487*^-60*I,2.260937380856145*^-61+0.*I,0.-2.4877155392505857*^-62*I,-2.720534052916466*^-63+0.*I,0.+2.9572019102617783*^-64*I,3.1953062656272143*^-65+0.*I,0.-3.4322530865429764*^-66*I,-3.6653150051657976*^-67+0.*I,0.+3.89168510482249*^-68*I,4.1085351005444654*^-69+0.*I,0.-4.313076159944301*^-70*I,-4.502620469119732*^-71+0.*I,0.+4.674641585175817*^-72*I
0.-0.053361165606950645*I,0.21640264364107598+0.*I,0.+0.42839377385642896*I,-0.32710782795682214+0.*I,0.+0.20291975438789564*I,-0.2942458300684729+0.*I,0.+0.304263571469932*I,-0.042407306969873125+0.*I,0.+0.329732255997918*I,0.40170434995144+0.*I,0.-0.32587586924384554*I,-0.21016652227163318+0.*I,0.+0.11549859280963781*I,0.05612806277393991+0.*I,0.-0.024683366898085445*I,-0.00997963123055547+0.*I,0.+0.0037523989391858754*I,0.0013237086254837733+0.*I,0.-0.00044112112038695056*I,-0.00013964384446670794+0.*I,0.+0.00004218672332490726*I,0.000012209258665695867+0.*I,0.-3.396109554920739*^-6*I,-9.104883094573412*^-7+0.*I,0.+2.358464085278643*^-7*I,5.91531656807652*^-8+0.*I,0.-1.4392768082632475*^-8*I,-3.4029988853226507*^-9+0.*I,0.+7.830467365242115*^-10*I,1.7559581883413203*^-10+0.*I,0.-3.842178829344982*^-11*I,-8.212318948002494*^-12+0.*I,0.+1.716424132168083*^-12*I,3.511258164173711*^-13+0.*I,0.-7.036496145209189*^-14*I,-1.3824614323253149*^-14+0.*I,0.+2.6648583311476214*^-15*I,5.043342459483385*^-16+0.*I,0.-9.377004543672598*^-17*I,-1.7138415991927718*^-17+0.*I,0.+3.0809234391310095*^-18*I,5.450324870320595*^-19+0.*I,0.-9.493118194488771*^-20*I,-1.6287017014452587*^-20+0.*I,0.+2.7536579346810516*^-21*I,4.589794586492475*^-22+0.*I,0.-7.545024414589307*^-23*I,-1.2236932373999106*^-23+0.*I,0.+1.9587593656876813*^-24*I,3.095499139668271*^-25+0.*I,0.-4.831241410148519*^-26*I,-7.448966741436185*^-27+0.*I,0.+1.1349252299081518*^-27*I,1.7091939926239875*^-28+0.*I,0.-2.54496612914373*^-29*I,-3.747553778849788*^-30+0.*I,0.+5.458747164071946*^-31*I,7.867141810717064*^-32+0.*I,0.-1.1220583219256348*^-32*I,-1.5840907040769823*^-33+0.*I,0.+2.2141085422004915*^-34*I,3.064479283709489*^-35+0.*I,0.-4.200827471573891*^-36*I,-5.7044238519773824*^-37+0.*I,0.+7.674729091827365*^-38*I,1.0232022049276808*^-38+0.*I,0.-1.3520018032814837*^-39*I,-1.770835697315779*^-40+0.*I,0.+2.299481634333077*^-41*I,2.9607080734439406*^-42+0.*I,0.-3.780388121258521*^-43*I,-4.787530507708792*^-44+0.*I,0.+6.014207255560381*^-45*I,7.495358330484764*^-46+0.*I,0.-9.268455400916765*^-47*I,-1.1373010004872263*^-47+0.*I,0.+1.3849915963027314*^-48*I,1.6740621759532767*^-49+0.*I,0.-2.0086135707039576*^-50*I,-2.392587479510129*^-51+0.*I,0.+2.8296376870627518*^-52*I,3.3229904808333694*^-53+0.*I,0.-3.875298012230898*^-54*I,-4.488489152662624*^-55+0.*I,0.+5.1636230738614275*^-56*I,5.90075128190621*^-57+0.*I,0.-6.698794110053974*^-58*I,-7.555437690226445*^-59+0.*I,0.+8.467057152334411*^-60*I,9.42867123507445*^-61+0.*I,0.-1.0433932638338158*^-61*I,-1.1475157329952902*^-62+0.*I,0.+1.254339467879665*^-63*I,1.3628538777895932*^-64+0.*I,0.-1.471947971269788*^-65*I,-1.580429189749682*^-66+0.*I,0.+1.6870455027431407*^-67*I,1.7905101754412057*^-68+0.*I,0.-1.8895284967333625*^-69*I,-1.9828256604650107*^-70+0.*I
-0.021584879555548178+0.*I,0.-0.1093206422276695*I,0.29822771874643184+0.*I,0.+0.43523702479547227*I,-0.18500028701956983+0.*I,0.+0.304263571469932*I,-0.1711695728574804+0.*I,0.+0.3457962030476886*I,0.0844107374046331+0.*I,0.+0.24134631132998277*I,0.38677953748690447+0.*I,0.-0.3562245199813721*I,-0.2505005418485574+0.*I,0.+0.14730522095213386*I,0.07575247692876208+0.*I,0.-0.034991015152486656*I,-0.014778803929300807+0.*I,0.+0.005780781317853555*I,0.00211429471918863+0.*I,0.-0.0007284940978855612*I,-0.0002378888547760584+0.*I,0.+0.0000739854214348781*I,0.000022005205775602494+0.*I,0.-6.280911570536155*^-6*I,-1.7255754734603316*^-6+0.*I,0.+4.574916906144887*^-7*I,1.1731518137038491*^-7+0.*I,0.-2.9155140313794767*^-8*I,-7.0345711587537004*^-9+0.*I,0.+1.6504865204070839*^-9*I,3.771023666950901*^-10+0.*I,0.-8.401196096327908*^-11*I,-1.827123539371094*^-11+0.*I,0.+3.8833391117555804*^-12*I,8.073836223504193*^-13+0.*I,0.-1.6435539656365958*^-13*I,-3.2785301401690944*^-14+0.*I,0.+6.41357655426906*^-15*I,1.2312828627237287*^-15+0.*I,0.-2.321350639465721*^-16*I,-4.300494964807052*^-17+0.*I,0.+7.83326407870129*^-18*I,1.4036202415600085*^-18+0.*I,0.-2.475485748192909*^-19*I,-4.299158107406336*^-20+0.*I,0.+7.355543163588631*^-21*I,1.240336543530372*^-21+0.*I,0.-2.0622093758066344*^-22*I,-3.3818942712620844*^-23+0.*I,0.+5.472406526015447*^-24*I,8.740509984657154*^-25+0.*I,0.-1.378405340150241*^-25*I,-2.1470080938197045*^-26+0.*I,0.+3.3039648496164285*^-27*I,5.024636724061025*^-28+0.*I,0.-7.553677028615778*^-29*I,-1.1228156638667792*^-29+0.*I,0.+1.6506758595156362*^-30*I,2.4006059262393313*^-31+0.*I,0.-3.454489566660321*^-32*I,-4.919772759375755*^-33+0.*I,0.+6.935771915047213*^-34*I,9.680996919776937*^-35+0.*I,0.-1.3381489756692649*^-35*I,-1.832012335028044*^-36+0.*I,0.+2.484673510413884*^-37*I,3.3388885955953834*^-38+0.*I,0.-4.4462940511124134*^-39*I,-5.868506016550604*^-40+0.*I,0.+7.678159377197547*^-41*I,9.959824546658333*^-42+0.*I,0.-1.28107304160717*^-42*I,-1.6341214234048694*^-43+0.*I,0.+2.0674814217498113*^-44*I,2.5947919350020716*^-45+0.*I,0.-3.2308893931207926*^-46*I,-3.991660268354069*^-47+0.*I,0.+4.893827607041653*^-48*I,5.954667510439679*^-49+0.*I,0.-7.191654015224886*^-50*I,-8.622033850206755*^-51+0.*I,0.+1.0262335976530522*^-51*I,1.2127824516056005*^-52+0.*I,0.-1.4231907462742716*^-53*I,-1.6585517252621157*^-54+0.*I,0.+1.9196482619658854*^-55*I,2.206891396281103*^-56+0.*I,0.-2.520262647919953*^-57*I,-2.859262638963769*^-58+0.*I,0.+3.2228685545470424*^-59*I,3.60950284623823*^-60+0.*I,0.-4.017015334282979*^-61*I,-4.44268049593447*^-62+0.*I,0.+4.883211248297918*^-63*I,5.33478996311184*^-64+0.*I,0.-5.793116811487533*^-65*I,-6.253474857669816*^-66+0.*I,0.+6.710810634636574*^-67*I,7.159828274698928*^-68+0.*I,0.-7.595094668673938*^-69*I
0.+0.008083520737595279*I,-0.049098813783244+0.*I,0.-0.1701203917601856*I,0.3582318007197705+0.*I,0.+0.3982907301553337*I,-0.042407306969873125+0.*I,0.+0.3457962030476886*I,-0.041669161649524215+0.*I,0.+0.33805993467795703*I,0.1860967869967497+0.*I,0.+0.14361537772824*I,0.35144800175018015+0.*I,0.-0.37259511958027086*I,-0.28620900391500625+0.*I,0.+0.17995179712339857*I,0.09778616346740314+0.*I,0.-0.047366791741200835*I,-0.020866204351969724+0.*I,0.+0.008478071024560078*I,0.0032104989785730854+0.*I,0.-0.001142290580198324*I,-0.00038432809978994424+0.*I,0.+0.0001229212009270445*I,0.0000375356262888209+0.*I,0.-0.000010983761670520984*I,-3.0897008372084394*^-6+0.*I,0.+8.377656030228866*^-7*I,2.1948386479171097*^-7+0.*I,0.-5.567583915685838*^-8*I,-1.3700067090831037*^-8+0.*I,0.+3.275607166338648*^-9*I,7.621182631332176*^-10+0.*I,0.-1.7278256462439287*^-10*I,-3.821694047701697*^-11+0.*I,0.+8.256098021436262*^-12*I,1.7438136943071796*^-12+0.*I,0.-3.6044493501425824*^-13*I,-7.297376225237376*^-14+0.*I,0.+1.4482066668467547*^-14*I,2.8193701248711406*^-15+0.*I,0.-5.388036188587574*^-16*I,-1.011450271096505*^-16+0.*I,0.+1.8661845315929106*^-17*I,3.3861362562737053*^-18+0.*I,0.-6.045368084018824*^-19*I,-1.0624890774788757*^-19+0.*I,0.+1.8391281076490023*^-20*I,3.1367228764775022*^-21+0.*I,0.-5.273480071065838*^-22*I,-8.742709999952041*^-23+0.*I,0.+1.4298290219461104*^-23*I,2.3076227289813156*^-24+0.*I,0.-3.6764943965937947*^-25*I,-5.784023403943569*^-26+0.*I,0.+8.988458942560252*^-27*I,1.3801471347423581*^-27+0.*I,0.-2.094453139961114*^-28*I,-3.1422145049754564*^-29+0.*I,0.+4.661554202340658*^-30*I,6.840069248756729*^-31+0.*I,0.-9.929464750106517*^-32*I,-1.4263409825257795*^-32+0.*I,0.+2.027896517070558*^-33*I,2.854185500052448*^-34+0.*I,0.-3.9775734585936686*^-35*I,-5.4895432626576374*^-36+0.*I,0.+7.5043921288770246*^-37*I,1.016324850481161*^-37+0.*I,0.-1.3638322554123832*^-38*I,-1.8137266132950895*^-39+0.*I,0.+2.390747720900144*^-40*I,3.124014152805503*^-41+0.*I,0.-4.047376343755882*^-42*I,-5.199690108983191*^-43+0.*I,0.+6.624979210051676*^-44*I,8.372453766401813*^-45+0.*I,0.-1.0496350963144449*^-45*I,-1.305556593444799*^-46+0.*I,0.+1.6113044170415465*^-47*I,1.9734912475735706*^-48+0.*I,0.-2.398933345563846*^-49*I,-2.894507863372211*^-50+0.*I,0.+3.4669827376333074*^-51*I,4.12282124072946*^-52+0.*I,0.-4.86796472868863*^-53*I,-5.707598610519549*^-54+0.*I,0.+6.645907999982965*^-55*I,7.685830808561693*^-56+0.*I,0.-8.828817109910616*^-57*I,-1.0074604367816436*^-57+0.*I,0.+1.142101849849182*^-58*I,1.2863810676748456*^-59+0.*I,0.-1.4396539258310268*^-60*I,-1.6010505166267483*^-61+0.*I,0.+1.769474759505376*^-62*I,1.9436104965050443*^-63+0.*I,0.-2.1219343786750674*^-64*I,-2.3027355560998902*^-65+0.*I,0.+2.4841419165928753*^-66*I,2.664152348944464*^-67+0.*I
