0.718424999647472+0.*I,0.5842645923686455+0.*I,0.3359871761347561+0.*I,0.15775756920252562+0.*I,0.06414877120674428+0.*I,0.023330898864570092+0.*I,0.00774611566225563+0.*I,0.0023810202498218405+0.*I,0.0006846147109600575+0.*I,0.00018558937269022834+0.*I,0.00004772887911645729+0.*I,0.000011703426292050418+0.*I,2.7475811791612753*^-6+0.*I,6.197363759699268*^-7+0.*I,1.3470108747048258*^-7+0.*I,2.828483202200622*^-8+0.*I,5.750713665191991*^-9+0.*I,1.1342934257110387*^-9+0.*I,2.1742891262549186*^-10+0.*I,4.056660141907912*^-11+0.*I,7.37703355172259*^-12+0.*I,1.3091826550993088*^-12+0.*I,2.2699538827109362*^-13+0.*I,3.849295460309606*^-14+0.*I,6.3900426697733306*^-15+0.*I,1.0393501555500906*^-15+0.*I,1.6576900966916205*^-16+0.*I,2.5944756101870037*^-17+0.*I,3.98748174883647*^-18+0.*I,6.021820985756786*^-19+0.*I,8.941190438350862*^-20+0.*I,1.3059983541503597*^-20+0.*I,1.877568420108683*^-21+0.*I,2.6580731810592926*^-22+0.*I,3.707281863964993*^-23+0.*I,5.096238165890999*^-24+0.*I,6.9075907159617945*^-25+0.*I,9.235360796492797*^-26+0.*I,1.2184008683635558*^-26+0.*I,1.5866678718389784*^-27+0.*I,2.0402536512522044*^-28+0.*I,2.5913159423245387*^-29+0.*I,3.251800198664182*^-30+0.*I,4.032902819705591*^-31+0.*I,4.944467769530323*^-32+0.*I,5.994340722872139*^-33+0.*I,7.187711558520127*^-34+0.*I,8.526481285962712*^-35+0.*I,1.0008692720052094*^-35+0.*I,1.1628064914010641*^-36+0.*I,1.3373669208778752*^-37+0.*I,1.5229779669929219*^-38+0.*I,1.7175922828135405*^-39+0.*I,1.918714143373534*^-40+0.*I,2.1234475024802162*^-41+0.*I,2.3285647311934782*^-42+0.*I,2.530593762922804*^-43+0.*I,2.725920194275513*^-44+0.*I,2.910899903910679*^-45+0.*I,3.0819770291744905*^-46+0.*I,3.235801737123465*^-47+0.*I,3.3693421724036757*^-48+0.*I,3.479985261637698*^-49+0.*I,3.5656216777205854*^-50+0.*I,3.624711168696215*^-51+0.*I,3.656325566257596*^-52+0.*I,3.660168026945852*^-53+0.*I,3.6365683375631604*^-54+0.*I,3.5864553493719216*^-55+0.*I,3.5113087157152085*^-56+0.*I,3.413093030813473*^-57+0.*I,3.294178157367032*^-58+0.*I,3.157249960705587*^-59+0.*I,3.0052158311551104*^-60+0.*I,2.8411092863971665*^-61+0.*I,2.6679976302486865*^-62+0.*I,2.4888961441794974*^-63+0.*I,2.306691651692195*^-64+0.*I,2.1240775756999774*^-65+0.*I,1.943501856944741*^-66+0.*I,1.7671283648342728*^-67+0.*I,1.5968117514000616*^-68+0.*I,1.4340851060912244*^-69+0.*I,1.2801592857126074*^-70+0.*I,1.1359324319650744*^-71+0.*I,1.0020079515164569*^-72+0.*I,8.787191150306881*^-74+0.*I,7.661584204723843*^-75+0.*I,6.642099460105734*^-76+0.*I,5.72583069966859*^-77+0.*I,4.908461394175749*^-78+0.*I,4.184589056186446*^-79+0.*I,3.5480279533262495*^-80+0.*I,2.9920833679695257*^-81+0.*I,2.5097929485175756*^-82+0.*I,2.094132821936559*^-83+0.*I,1.7381879653466584*^-84+0.*I,1.4352878321752892*^-85+0.*I,1.179109386818153*^-86+0.*I,9.637505324760544*^-88+0.*I
-0.5842645923686455+0.*I,0.24326737837426204+0.*I,0.5530307854047888+0.*I,0.4536493173435022+0.*I,0.2633456625677+0.*I,0.12446698223025418+0.*I,0.05084921001103862+0.*I,0.018557912850591114+0.*I,0.0061777741410953615+0.*I,0.00190291216470532+0.*I,0.0005480692534506607+0.*I,0.0001487808832930637+0.*I,0.000038307366640107696+0.*I,9.402539506025396*^-6+0.*I,2.2092945056288847*^-6+0.*I,4.986922138284394*^-7+0.*I,1.0846251648337456*^-7+0.*I,2.2788327113008413*^-8+0.*I,4.635573722984934*^-9+0.*I,9.147595605505563*^-10+0.*I,1.7541992816288425*^-10+0.*I,3.2741111908443614*^-11+0.*I,5.9560052328543375*^-12+0.*I,1.0573269507660043*^-12+0.*I,1.8337944416165456*^-13+0.*I,3.110495393381467*^-14+0.*I,5.16485381733034*^-15+0.*I,8.402612710724322*^-16+0.*I,1.3404389509881133*^-16+0.*I,2.098351721352202*^-17+0.*I,3.2255722802154527*^-18+0.*I,4.872032839432595*^-19+0.*I,7.235147660428707*^-20+0.*I,1.0569639590381679*^-20+0.*I,1.5197599335904344*^-21+0.*I,2.1518119842697315*^-22+0.*I,3.0015663929279093*^-23+0.*I,4.1266161244271235*^-24+0.*I,5.593971364799527*^-25+0.*I,7.479874013328622*^-26+0.*I,9.869043551275128*^-27+0.*I,1.2853256865938159*^-27+0.*I,1.6529191566708762*^-28+0.*I,2.0995501008462735*^-29+0.*I,2.6349138337760227*^-30+0.*I,3.2681003819545656*^-31+0.*I,4.007105070727088*^-32+0.*I,4.858304524018516*^-33+0.*I,5.825923064431048*^-34+0.*I,6.911518782167671*^-35+0.*I,8.113521171279101*^-36+0.*I,9.42685280722956*^-37+0.*I,1.0842665804690873*^-37+0.*I,1.2348219677562957*^-38+0.*I,1.392692085821347*^-39+0.*I,1.5558535858401468*^-40+0.*I,1.7219580392597418*^-41+0.*I,1.888387640097553*^-42+0.*I,2.052325855676788*^-43+0.*I,2.210840229460473*^-44+0.*I,2.3609737378672658*^-45+0.*I,2.4998405155151073*^-46+0.*I,2.6247214348889043*^-47+0.*I,2.733154981189441*^-48+0.*I,2.8230191030495908*^-49+0.*I,2.8926002248982755*^-50+0.*I,2.940646337290894*^-51+0.*I,2.9664019820339035*^-52+0.*I,2.969623953341904*^-53+0.*I,2.9505775737810554*^-54+0.*I,2.9100144047261594*^-55+0.*I,2.849133152456496*^-56+0.*I,2.7695262808961235*^-57+0.*I,2.673115402716382*^-58+0.*I,2.562078870475924*^-59+0.*I,2.438775123400928*^-60+0.*I,2.305665273275696*^-61+0.*I,2.165238157699151*^-62+0.*I,2.0199406836551253*^-63+0.*I,1.8721157684332158*^-64+0.*I,1.7239496008475593*^-65+0.*I,1.5774293353943752*^-66+0.*I,1.4343117340598623*^-67+0.*I,1.2961027178808253*^-68+0.*I,1.1640473088201348*^-69+0.*I,1.0391290498607935*^-70+0.*I,9.220776971792184*^-72+0.*I,8.133837851113825*^-73+0.*I,7.13318568102427*^-74+0.*I,6.219578344950257*^-75+0.*I,5.392081516815351*^-76+0.*I,4.648342253937472*^-77+0.*I,3.9848622145051816*^-78+0.*I,3.3972609017663413*^-79+0.*I,2.8805213729771578*^-80+0.*I,2.4292128773566373*^-81+0.*I,2.0376868011799273*^-82+0.*I,1.7002440229447297*^-83+0.*I,1.411273265996762*^-84+0.*I,1.1653612523897231*^-85+0.*I
0.3359871761347561+0.*I,-0.5530307854047888+0.*I,-0.07475848581588296+0.*I,0.41644605751741937+0.*I,0.49011746960589664+0.*I,0.3448100743544952+0.*I,0.1863417921499484+0.*I,0.08445824840731195+0.*I,0.033563235118805664+0.*I,0.012010749360274452+0.*I,0.003939868269694931+0.*I,0.0011997784023660687+0.*I,0.0003424082146229509+0.*I,0.0000922579809653322+0.*I,0.000023606304403956764+0.*I,5.7636242574135*^-6+0.*I,1.3481421335414301*^-6+0.*I,3.0311520340843203*^-7+0.*I,6.569924847536534*^-8+0.*I,1.3761756183856971*^-8+0.*I,2.791846744975836*^-9+0.*I,5.495974312049537*^-10+0.*I,1.0516492325761637*^-10+0.*I,1.958977003574374*^-11+0.*I,3.5572338211055933*^-12+0.*I,6.304570287589863*^-13+0.*I,1.0918040567303696*^-13+0.*I,1.8493684055515207*^-14+0.*I,3.0668865140821058*^-15+0.*I,4.983571649715384*^-16+0.*I,7.941391522972901*^-17+0.*I,1.2418919662812582*^-17+0.*I,1.907206698157321*^-18+0.*I,2.8781491070802223*^-19+0.*I,4.270578736138415*^-20+0.*I,6.233869839344342*^-21+0.*I,8.956757008957851*^-22+0.*I,1.2672920038818568*^-22+0.*I,1.7665815767345692*^-23+0.*I,2.427217108454302*^-24+0.*I,3.2883484329792843*^-25+0.*I,4.394485580636549*^-26+0.*I,5.795049488221669*^-27+0.*I,7.543534110645616*^-28+0.*I,9.69623953580173*^-29+0.*I,1.2310558360347515*^-29+0.*I,1.5442826262889437*^-30+0.*I,1.914578089488013*^-31+0.*I,2.3465708686352562*^-32+0.*I,2.843939416370072*^-33+0.*I,3.4091017790626486*^-34+0.*I,4.042917300372505*^-35+0.*I,4.7444188113835594*^-36+0.*I,5.510594175594966*^-37+0.*I,6.336235013132354*^-38+0.*I,7.213868001042293*^-39+0.*I,8.13378041611503*^-40+0.*I,9.084146752892161*^-41+0.*I,1.0051257618173736*^-41+0.*I,1.1019846062782003*^-42+0.*I,1.1973500499608501*^-43+0.*I,1.2895147823444025*^-44+0.*I,1.3767585713352177*^-45+0.*I,1.4574039716786553*^-46+0.*I,1.5298718843156654*^-47+0.*I,1.5927343170956494*^-48+0.*I,1.6447618405289405*^-49+0.*I,1.684963529258762*^-50+0.*I,1.7126176073297157*^-51+0.*I,1.7272915407161785*^-52+0.*I,1.728850905449229*^-53+0.*I,1.7174569628689143*^-54+0.*I,1.6935534546077373*^-55+0.*I,1.6578436523536095*^-56+0.*I,1.6112591312205838*^-57+0.*I,1.5549220589829844*^-58+0.*I,1.4901029941611745*^-59+0.*I,1.4181762611168765*^-60+0.*I,1.3405749258969446*^-61+0.*I,1.258747246057134*^-62+0.*I,1.1741162303789343*^-63+0.*I,1.0880436432782493*^-64+0.*I,1.0017994484718469*^-65+0.*I,9.165373314884828*^-67+0.*I,8.332765932601077*^-68+0.*I,7.528903863908427*^-69+0.*I,6.760999866436582*^-70+0.*I,6.034745649742639*^-71+0.*I,5.354357556454657*^-72+0.*I,4.7226620480991944*^-73+0.*I,4.14121228911608*^-74+0.*I,3.610427077799149*^-75+0.*I,3.129743756808192*^-76+0.*I,2.6977774585855473*^-77+0.*I,2.312480007791712*^-78+0.*I,1.9712929211014114*^-79+0.*I,1.671290129383867*^-80+0.*I,1.409307225020293*^-81+0.*I,1.1820551485094737*^-82+0.*I,9.862172292252835*^-84+0.*I
-0.15775756920252562+0.*I,0.4536493173435022+0.*I,-0.41644605751741937+0.*I,-0.2702942752877217+0.*I,0.2507434280501212+0.*I,0.47083870822368196+0.*I,0.4001411842485944+0.*I,0.244985728173195+0.*I,0.1221606454464069+0.*I,0.05249376735206983+0.*I,0.02007862379731253+0.*I,0.006980936018060263+0.*I,0.0022387843364632004+0.*I,0.0006694612337806317+0.*I,0.00018821604310542047+0.*I,0.00005007908093750205+0.*I,0.000012677520829721464+0.*I,3.0668971419869165*^-6+0.*I,7.11629518150488*^-7+0.*I,1.5887786359149783*^-7+0.*I,3.4221833323833166*^-8+0.*I,7.1284772332850564*^-9+0.*I,1.438938320225395*^-9+0.*I,2.81990414236097*^-10+0.*I,5.3737992949475735*^-11+0.*I,9.972828198068008*^-12+0.*I,1.8047512714812735*^-12+0.*I,3.1885779440827896*^-13+0.*I,5.5059129030202556*^-14+0.*I,9.30134179657326*^-15+0.*I,1.53865615696034*^-15+0.*I,2.4944891016908616*^-16+0.*I,3.966452243939441*^-17+0.*I,6.190349986576661*^-18+0.*I,9.488775303578608*^-19+0.*I,1.429410165752295*^-19+0.*I,2.1174207940781846*^-20+0.*I,3.0860059553389796*^-21+0.*I,4.4273781989544*^-22+0.*I,6.255534241185507*^-23+0.*I,8.708544446206031*^-24+0.*I,1.1950179856958578*^-24+0.*I,1.6170561870141566*^-25+0.*I,2.1585508320451747*^-26+0.*I,2.8434264289508407*^-27+0.*I,3.6975351062233733*^-28+0.*I,4.7480344763381787*^-29+0.*I,6.0225506821622885*^-30+0.*I,7.548132761082968*^-31+0.*I,9.350020492876289*^-32+0.*I,1.1450264960803797*^-32+0.*I,1.3866257810104675*^-33+0.*I,1.6609240136427295*^-34+0.*I,1.9682873561346025*^-35+0.*I,2.308196296862778*^-36+0.*I,2.6791421485090368*^-37+0.*I,3.0785562916538887*^-38+0.*I,3.5027794836633014*^-39+0.*I,3.947076729214238*^-40+0.*I,4.4057008618256135*^-41+0.*I,4.8720052644418925*^-42+0.*I,5.338603249566409*^-43+0.*I,5.797568736748071*^-44+0.*I,6.240670222981338*^-45+0.*I,6.6596278406128604*^-46+0.*I,7.046381705879735*^-47+0.*I,7.393358900034695*^-48+0.*I,7.69372635739009*^-49+0.*I,7.94161766153294*^-50+0.*I,8.132323212416799*^-51+0.*I,8.26243530859276*^-52+0.*I,8.32994223302059*^-53+0.*I,8.334268251766088*^-54+0.*I,8.276259334377242*^-55+0.*I,8.158117189165673*^-56+0.*I,7.983286701670018*^-57+0.*I,7.756303927637535*^-58+0.*I,7.4826133206686995*^-59+0.*I,7.168363812013349*^-60+0.*I,6.820193694119547*^-61+0.*I,6.445014020909272*^-62+0.*I,6.049799492722437*^-63+0.*I,5.6413946361047695*^-64+0.*I,5.2263416293228785*^-65+0.*I,4.810734482377173*^-66+0.*I,4.400102572317886*^-67+0.*I,3.999324867761052*^-68+0.*I,3.612574641643124*^-69+0.*I,3.243293138980792*^-70+0.*I,2.8941895850647734*^-71+0.*I,2.567264114992937*^-72+0.*I,2.263849682798414*^-73+0.*I,1.9846687547627217*^-74+0.*I,1.7299005796178746*^-75+0.*I,1.4992550208987098*^-76+0.*I,1.2920492903132827*^-77+0.*I,1.1072843900972368*^-78+0.*I,9.437186124679529*^-80+0.*I,7.99936014817323*^-81+0.*I,6.744083551369102*^-82+0.*I
0.06414877120674428+0.*I,-0.2633456625677+0.*I,0.49011746960589664+0.*I,-0.2507434280501212+0.*I,-0.3722537747836386+0.*I,0.08888309564647023+0.*I,0.4139483631849979+0.*I,0.4297187785196376+0.*I,0.2967881025883518+0.*I,0.16189549049351218+0.*I,0.07483538717819155+0.*I,0.030457981078610585+0.*I,0.011180981677330159+0.*I,0.0037638036411323135+0.*I,0.0011759132213381843+0.*I,0.00034411520358352084+0.*I,0.0000950031167809046+0.*I,0.00002488829001844961+0.*I,6.216502241210519*^-6+0.*I,1.4863562622584111*^-6+0.*I,3.413461200595004*^-7+0.*I,7.551342666329238*^-8+0.*I,1.6132647215466828*^-8+0.*I,3.3357874540975373*^-9+0.*I,6.688812115956102*^-10+0.*I,1.3028974320135676*^-10+0.*I,2.4691958948280197*^-11+0.*I,4.559224583229046*^-12+0.*I,8.212297999795714*^-13+0.*I,1.444690485204299*^-13+0.*I,2.484711167705384*^-14+0.*I,4.182004347444256*^-15+0.*I,6.894193265605463*^-16+0.*I,1.114104924065109*^-16+0.*I,1.7661975559567863*^-17+0.*I,2.7486936528162163*^-18+0.*I,4.2021300693951106*^-19+0.*I,6.314398043409926*^-20+0.*I,9.33167921332618*^-21+0.*I,1.3570115956527468*^-21+0.*I,1.942762168469492*^-22+0.*I,2.739501727748588*^-23+0.*I,3.806546685773685*^-24+0.*I,5.2141003746798265*^-25+0.*I,7.043481292861842*^-26+0.*I,9.386789749556286*^-27+0.*I,1.2345882850696811*^-27+0.*I,1.6030547944026138*^-28+0.*I,2.055579872791716*^-29+0.*I,2.603826590159585*^-30+0.*I,3.2591713722565076*^-31+0.*I,4.0321781874007607*^-32+0.*I,4.932012399298634*^-33+0.*I,5.96581843577561*^-34+0.*I,7.138091625295507*^-35+0.*I,8.450079306412528*^-36+0.*I,9.899249044830889*^-37+0.*I,1.1478862048678177*^-37+0.*I,1.317768738595869*^-38+0.*I,1.497988733167571*^-39+0.*I,1.6865096300328426*^-40+0.*I,1.880870578499581*^-41+0.*I,2.0782356169266542*^-42+0.*I,2.275462400436341*^-43+0.*I,2.469188124356031*^-44+0.*I,2.6559291904968712*^-45+0.*I,2.8321902529688613*^-46+0.*I,2.9945776310562973*^-47+0.*I,3.139911737938095*^-48+0.*I,3.2653331705044427*^-49+0.*I,3.3683974357170203*^-50+0.*I,3.4471539258466247*^-51+0.*I,3.5002056488559355*^-52+0.*I,3.526747303783003*^-53+0.*I,3.526580485328602*^-54+0.*I,3.500106023442011*^-55+0.*I,3.4482946313296114*^-56+0.*I,3.3726380763143523*^-57+0.*I,3.2750839433502914*^-58+0.*I,3.157957688919838*^-59+0.*I,3.023876060718522*^-60+0.*I,2.8756560822717027*^-61+0.*I,2.71622368538934*^-62+0.*I,2.5485257459975823*^-63+0.*I,2.375448780464126*^-64+0.*I,2.1997469372947225*^-65+0.*I,2.0239812230801186*^-66+0.*I,1.8504711809535492*^-67+0.*I,1.6812595392676012*^-68+0.*I,1.5180897055364906*^-69+0.*I,1.3623954250831608*^-70+0.*I,1.215301475020702*^-71+0.*I,1.0776339325201456*^-72+0.*I,9.499383433746934*^-74+0.*I,8.325040167998805*^-75+0.*I,7.253926734191145*^-76+0.*I,6.2846975951989465*^-77+0.*I,5.414368935325215*^-78+0.*I,4.63864111060154*^-79+0.*I,3.952208040081457*^-80+0.*I
-0.023330898864570092+0.*I,0.12446698223025418+0.*I,-0.3448100743544952+0.*I,0.47083870822368196+0.*I,-0.08888309564647023+0.*I,-0.40458054389063114+0.*I,-0.05318640723988563+0.*I,0.3335016505746464+0.*I,0.4356142471478652+0.*I,0.3393016567653157+0.*I,0.20173717878610747+0.*I,0.09992125369538822+0.*I,0.04311877996218246+0.*I,0.01665989638920846+0.*I,0.0058703686389899555+0.*I,0.0019115867945833454+0.*I,0.000581019369929497+0.*I,0.00016612522424732035+0.*I,0.00004496126914376278+0.*I,0.000011577606218949803+0.*I,2.8485649897299777*^-6+0.*I,6.720871548600989*^-7+0.*I,1.5253085860750814*^-7+0.*I,3.3387448108120126*^-8+0.*I,7.065072142122373*^-9+0.*I,1.4482774971309542*^-9+0.*I,2.881258647620543*^-10+0.*I,5.5720738149761304*^-11+0.*I,1.049041339320485*^-11+0.*I,1.925239889300248*^-12+0.*I,3.448385615560165*^-13+0.*I,6.034781475599023*^-14+0.*I,1.0328985428174677*^-14+0.*I,1.730630338709752*^-15+0.*I,2.8409936205296415*^-16+0.*I,4.5729495506395334*^-17+0.*I,7.222687618217489*^-18+0.*I,1.120137507649925*^-18+0.*I,1.7068201055275547*^-19+0.*I,2.5568416787039424*^-20+0.*I,3.767550173605165*^-21+0.*I,5.463588580880204*^-22+0.*I,7.801386278497325*^-23+0.*I,1.0973349402640609*^-23+0.*I,1.5211350010756031*^-24+0.*I,2.0789046470357504*^-25+0.*I,2.802252341438328*^-26+0.*I,3.726872926141437*^-27+0.*I,4.892122207005184*^-28+0.*I,6.340281724593377*^-29+0.*I,8.115486641065562*^-30+0.*I,1.0262308376092271*^-30+0.*I,1.282400671350672*^-31+0.*I,1.5840492274451898*^-32+0.*I,1.93460676977462*^-33+0.*I,2.336704237740426*^-34+0.*I,2.7919338761443715*^-35+0.*I,3.300622560780412*^-36+0.*I,3.861632307286321*^-37+0.*I,4.4722024425385654*^-38+0.*I,5.127846859028239*^-39+0.*I,5.8223176543658995*^-40+0.*I,6.547643363718237*^-41+0.*I,7.29424609590312*^-42+0.*I,8.051137435611924*^-43+0.*I,8.806188284661214*^-44+0.*I,9.546463226099505*^-45+0.*I,1.0258605850149017*^-45+0.*I,1.0929258095372146*^-46+0.*I,1.15454942905222*^-47+0.*I,1.2095249411389885*^-48+0.*I,1.2567721177618366*^-49+0.*I,1.2953726991916864*^-50+0.*I,1.324599925662399*^-51+0.*I,1.3439406093799927*^-52+0.*I,1.3531088682989655*^-53+0.*I,1.3520511012044582*^-54+0.*I,1.3409422492276858*^-55+0.*I,1.320173831222434*^-56+0.*I,1.290334632137746*^-57+0.*I,1.2521852426827965*^-58+0.*I,1.2066278798775966*^-59+0.*I,1.1546730534820958*^-60+0.*I,1.097404682017589*^-61+0.*I,1.0359452100015578*^-62+0.*I,9.714221465616833*^-64+0.*I,9.049372503492248*^-65+0.*I,8.37539344820766*^-66+0.*I,7.702014806201896*^-67+0.*I,7.038028866097161*^-68+0.*I,6.391158849384333*^-69+0.*I,5.767977025583173*^-70+0.*I,5.173869026392839*^-71+0.*I,4.613039916185162*^-72+0.*I,4.0885563479709154*^-73+0.*I,3.602418358219756*^-74+0.*I,3.1556540061274*^-75+0.*I,2.748430096543759*^-76+0.*I,2.3801725788825526*^-77+0.*I,2.0496908162381177*^-78+0.*I
0.00774611566225563+0.*I,-0.05084921001103862+0.*I,0.1863417921499484+0.*I,-0.4001411842485944+0.*I,0.4139483631849979+0.*I,0.05318640723988563+0.*I,-0.3869220702702418+0.*I,-0.16817411074296254+0.*I,0.24046580246891944+0.*I,0.4208644240190675+0.*I,0.37105758768264707+0.*I,0.23997847342274276+0.*I,0.12699408178366897+0.*I,0.05793785629092586+0.*I,0.023499384978223663+0.*I,0.008647199909653689+0.*I,0.0029287033268927294+0.*I,0.0009228459265527786+0.*I,0.00027280969173046555+0.*I,0.00007616527191066396+0.*I,0.00002019196530945627+0.*I,5.1060367721273615*^-6+0.*I,1.2363069948603935*^-6+0.*I,2.8755364503183276*^-7+0.*I,6.442921436777258*^-8+0.*I,1.3940674022822902*^-8+0.*I,2.9191690596824395*^-9+0.*I,5.927073590002471*^-10+0.*I,1.1688761891358982*^-10+0.*I,2.2423808551852964*^-11+0.*I,4.190477060950461*^-12+0.*I,7.637923532295144*^-13+0.*I,1.3593797133117915*^-13+0.*I,2.3649029663806484*^-14+0.*I,4.025400112794309*^-15+0.*I,6.709824514363057*^-16+0.*I,1.096159182612151*^-16+0.*I,1.756403895775163*^-17+0.*I,2.7622825997744498*^-18+0.*I,4.266664549311832*^-19+0.*I,6.4766500072592*^-20+0.*I,9.667222084684742*^-21+0.*I,1.4196282024969919*^-21+0.*I,2.052047578139754*^-22+0.*I,2.9210937066263006*^-23+0.*I,4.0967778390817186*^-24+0.*I,5.6631884491876595*^-25+0.*I,7.719233541564813*^-26+0.*I,1.0378764623606743*^-26+0.*I,1.3769899350397545*^-27+0.*I,1.8033373697794468*^-28+0.*I,2.331978615066888*^-29+0.*I,2.9785646675814532*^-30+0.*I,3.758821129602273*^-31+0.*I,4.6879166045418747*^-32+0.*I,5.77973171447726*^-33+0.*I,7.046054081125848*^-34+0.*I,8.495733832552541*^-35+0.*I,1.0133842128207787*^-35+0.*I,1.1960880995682787*^-36+0.*I,1.397209570626619*^-37+0.*I,1.6156940430597394*^-38+0.*I,1.8498743713853307*^-39+0.*I,2.097461240016205*^-40+0.*I,2.3555601351205614*^-41+0.*I,2.6207162289768186*^-42+0.*I,2.8889869268705057*^-43+0.*I,3.1560401727677493*^-44+0.*I,3.4172750062404267*^-45+0.*I,3.6679594296630995*^-46+0.*I,3.903379490491365*^-47+0.*I,4.1189926964548945*^-48+0.*I,4.310578521148148*^-49+0.*I,4.474378849661444*^-50+0.*I,4.6072217492594565*^-51+0.*I,4.706622885699675*^-52+0.*I,4.770860169492443*^-53+0.*I,4.7990187139365654*^-54+0.*I,4.7910048102474216*^-55+0.*I,4.7475292623532845*^-56+0.*I,4.6700619676688814*^-57+0.*I,4.560760986021889*^-58+0.*I,4.4223804319956565*^-59+0.*I,4.2581623050697176*^-60+0.*I,4.0717178115783905*^-61+0.*I,3.8669038326450833*^-62+0.*I,3.6476999758023843*^-63+0.*I,3.418091157159135*^-64+0.*I,3.181959951818847*^-65+0.*I,2.9429920874392234*^-66+0.*I,2.7045975068029476*^-67+0.*I,2.4698484552130018*^-68+0.*I,2.2414351160329763*^-69+0.*I,2.021638471505058*^-70+0.*I,1.812319342998056*^-71+0.*I,1.6149219891967875*^-72+0.*I,1.4304902240549802*^-73+0.*I,1.2596937587508689*^-74+0.*I,1.1028623638695754*^-75+0.*I,9.600254725227512*^-77+0.*I
-0.0023810202498218405+0.*I,0.018557912850591114+0.*I,-0.08445824840731195+0.*I,0.244985728173195+0.*I,-0.4297187785196376+0.*I,0.3335016505746464+0.*I,0.16817411074296254+0.*I,-0.33522829488215633+0.*I,-0.2537006617200423+0.*I,0.1432962401312691+0.*I,0.388972598369461+0.*I,0.39138012398233485+0.*I,0.27516982111231225+0.*I,0.1552546793670435+0.*I,0.07471320288655464+0.*I,0.031741579510428754+0.*I,0.012173105332907485+0.*I,0.00428038782418856+0.*I,0.0013959887706805141+0.*I,0.00042604453637586857+0.*I,0.00012253615084406455+0.*I,0.00003340400356991868+0.*I,8.672016598234996*^-6+0.*I,2.1526077854881613*^-6+0.*I,5.126414769100378*^-7+0.*I,1.1747465130762044*^-7+0.*I,2.5969837814538498*^-8+0.*I,5.550946362540807*^-9+0.*I,1.1494855117090333*^-9+0.*I,2.3102048799462138*^-10+0.*I,4.513361473749251*^-11+0.*I,8.583735293144554*^-12+0.*I,1.5912717922185128*^-12+0.*I,2.878847441246401*^-13+0.*I,5.0882585420615114*^-14+0.*I,8.79482003826146*^-15+0.*I,1.487951159029005*^-15+0.*I,2.466155868059622*^-16+0.*I,4.007389505338354*^-17+0.*I,6.388907187896609*^-18+0.*I,1.0000198196807032*^-18+0.*I,1.5377333570139676*^-19+0.*I,2.3243392498762953*^-20+0.*I,3.45544205071925*^-21+0.*I,5.054966245346291*^-22+0.*I,7.280396550248811*^-23+0.*I,1.032793065326851*^-23+0.*I,1.4437143524792809*^-24+0.*I,1.9894673250252971*^-25+0.*I,2.703636752769236*^-26+0.*I,3.624728969929033*^-27+0.*I,4.7958985306410085*^-28+0.*I,6.264346476796723*^-29+0.*I,8.080347165331564*^-30+0.*I,1.0295878116077663*^-30+0.*I,1.296285059424254*^-31+0.*I,1.6130966596562314*^-32+0.*I,1.984525888830466*^-33+0.*I,2.414340250145889*^-34+0.*I,2.905291601355893*^-35+0.*I,3.45883961644505*^-36+0.*I,4.074894720748955*^-37+0.*I,4.751597447938675*^-38+0.*I,5.48515083019529*^-39+0.*I,6.269720866089116*^-40+0.*I,7.097417332030362*^-41+0.*I,7.958363337398097*^-42+0.*I,8.840857296638888*^-43+0.*I,9.731625715042058*^-44+0.*I,1.0616159729963334*^-44+0.*I,1.1479123115648593*^-45+0.*I,1.2304814840312253*^-46+0.*I,1.307766560978626*^-47+0.*I,1.3782745421061*^-48+0.*I,1.4406258162751738*^-49+0.*I,1.4935999807651659*^-50+0.*I,1.5361758699020076*^-51+0.*I,1.5675639681626718*^-52+0.*I,1.5872298122134774*^-53+0.*I,1.5949074882817083*^-54+0.*I,1.590602869873238*^-55+0.*I,1.574586779209356*^-56+0.*I,1.5473787589074824*^-57+0.*I,1.5097225780020553*^-58+0.*I,1.4625549446253987*^-59+0.*I,1.4069691407482503*^-60+0.*I,1.344175424973258*^-61+0.*I,1.275460068501778*^-62+0.*I,1.2021448054891622*^-63+0.*I,1.1255483066429042*^-64+0.*I,1.0469510430700933*^-65+0.*I,9.67564617570168*^-67+0.*I,8.885063250499155*^-68+0.*I,8.10779383807207*^-69+0.*I,7.352589740749132*^-70+0.*I,6.626839450698327*^-71+0.*I,5.936538185250778*^-72+0.*I,5.286305327544253*^-73+0.*I,4.679442400550258*^-74+0.*I,4.1180239133433185*^-75+0.*I
