0.6300230205897136+0.*I,0.-0.605608408406793*I,-0.4116350777683875+0.*I,0.+0.2284479298078614*I,0.10979756505188294+0.*I,0.-0.047200128899706574*I,-0.018522646452516903+0.*I,0.+0.00672960378252836*I,0.0022870727502438903+0.*I,0.-0.0007328147506363047*I,-0.00022275613830975417+0.*I,0.+0.00006456078696990089*I,0.000017914870387137925+0.*I,0.-4.776144658366702*^-6*I,-1.2270123446779221*^-6+0.*I,0.+3.045360990723733*^-7*I,7.318368386325143*^-8+0.*I,0.-1.70618171761525*^-8*I,-3.865667617711366*^-9+0.*I,0.+8.524780131873067*^-10*I,1.8323298921789908*^-10+0.*I,0.-3.843523113456105*^-11*I,-7.8768692125146*^-12+0.*I,0.+1.5787930078386994*^-12*I,3.0978119538656437*^-13+0.*I,0.-5.955531482541963*^-14*I,-1.1227144921770293*^-14+0.*I,0.+2.0769350925549575*^-15*I,3.7729355496672315*^-16+0.*I,0.-6.7346629493145*^-17*I,-1.1819271688973574*^-17+0.*I,0.+2.0405411006725926*^-18*I,3.467415094494287*^-19+0.*I,0.-5.802088426029162*^-20*I,-9.564898430781676*^-21+0.*I,0.+1.554110226670433*^-21*I,2.489809076028249*^-22+0.*I,0.-3.9346006695450763*^-23*I,-6.13542061228865*^-24+0.*I,0.+9.443815967439923*^-25*I,1.435334082718917*^-25+0.*I,0.-2.154748301158562*^-26*I,-3.1960044814026437*^-27+0.*I,0.+4.684989583685395*^-28*I,6.789186972884218*^-29+0.*I,0.-9.728524796001339*^-30*I,-1.3788072303560088*^-30+0.*I,0.+1.9332592686816469*^-31*I,2.6822852422254446*^-32+0.*I,0.-3.683344992053244*^-33*I,-5.007176192419085*^-34+0.*I,0.+6.739741868125551*^-35*I,8.984151553038521*^-36+0.*I,0.-1.1862455941637812*^-36*I,-1.5517194732836084*^-37+0.*I,0.+2.011255957009922*^-38*I,2.583502033627816*^-39+0.*I,0.-3.289325544517651*^-40*I,-4.1517227016067047*^-41+0.*I,0.+5.19562515473243*^-42*I,6.4475937170779716*^-43+0.*I,0.-7.935389047699432*^-44*I,-9.687413927020982*^-45+0.*I,0.+1.1732027165290158*^-45*I,1.4096735489732905*^-46+0.*I,0.-1.6807276710919957*^-47*I,-1.9886614739922345*^-48+0.*I,0.+2.33538742166313*^-49*I,2.722324917283287*^-50+0.*I,0.-3.150292583038016*^-51*I,-3.619406387766441*^-52+0.*I,0.+4.128988297581545*^-53*I,4.677490149812219*^-54+0.*I,0.-5.2624372388675986*^-55*I,-5.880395645738327*^-56+0.*I,0.+6.526966647268797*^-57*I,7.196810628661425*^-58+0.*I,0.-7.883701829064839*^-59*I,-8.580614024659565*^-60+0.*I,0.+9.279835955743487*^-61*I,9.973114000120097*^-62+0.*I,0.-1.065181835352102*^-62*I,-1.1307127866200309*^-63+0.*I,0.+1.193022776468083*^-64*I,1.2512513810440673*^-65+0.*I,0.-1.3045796051661245*^-66*I,-1.3522495232674272*^-67+0.*I,0.+1.3935825144515591*^-68*I,1.4279954717524343*^-69+0.*I,0.-1.4550144445679177*^-70*I,-1.4742852750322657*^-71+0.*I,0.+1.485580908450822*^-72*I,1.4888051886874395*^-73+0.*I,0.-1.4839930849814162*^-74*I,-1.471307430479893*^-75+0.*I,0.+1.4510323785503653*^-76*I,1.4235638951406601*^-77+0.*I,0.-1.3893976995049696*^-78*I,-1.349115138117373*^-79+0.*I,0.+1.303367525443882*^-80*I
0.-0.605608408406793*I,0.04788311086115615+0.*I,0.-0.46077620334492614*I,-0.4933777387686472+0.*I,0.+0.3513531628492267*I,0.20014378672532618+0.*I,0.-0.0978113735673054*I,-0.04253749753307484+0.*I,0.+0.016835749625388866*I,0.006156801490889349+0.*I,0.-0.00210323980842982*I,-0.0006767395990788989+0.*I,0.+0.00020642449195222348*I,0.00006000192397099037+0.*I,0.-0.000016691233701252394*I,-4.4594636410755*^-6+0.*I,0.+1.1477967219072387*^-6*I,2.853434199222143*^-7+0.*I,0.-6.867129423666181*^-8*I,-1.6030611655698033*^-8+0.*I,0.+3.6362652175942967*^-9*I,8.027332514116009*^-10+0.*I,0.-1.7270558857022365*^-10*I,-3.625852595317583*^-11+0.*I,0.+7.436697983230308*^-12*I,1.4916585458947823*^-12+0.*I,0.-2.928816411199922*^-13*I,-5.634150644991611*^-14+0.*I,0.+1.062743478922107*^-14*I,1.9670511569921488*^-15+0.*I,0.-3.5751142943216703*^-16*I,-6.384545352326836*^-17+0.*I,0.+1.1209738992162786*^-17*I,1.9361058605584398*^-18+0.*I,0.-3.291227449254355*^-19*I,-5.509281678813143*^-20+0.*I,0.+9.08532894477865*^-21*I,1.4766704627896089*^-21+0.*I,0.-2.3664741345295766*^-22*I,-3.7407904462142737*^-23+0.*I,0.+5.834822441388159*^-24*I,8.98349769072177*^-25+0.*I,0.-1.3657149698323407*^-25*I,-2.0507259193779096*^-26+0.*I,0.+3.0424095908675876*^-27*I,4.460809818803609*^-28+0.*I,0.-6.465668963558668*^-29*I,-9.266791959059309*^-30+0.*I,0.+1.313617896079668*^-30*I,1.8421935871552409*^-31+0.*I,0.-2.5563868371523135*^-32*I,-3.5110534025444175*^-33+0.*I,0.+4.773736994971696*^-34*I,6.426533428802574*^-35+0.*I,0.-8.567930512122262*^-36*I,-1.1314528020805328*^-36+0.*I,0.+1.480252278383049*^-37*I,1.91888268361365*^-38+0.*I,0.-2.4651673477720552*^-39*I,-3.1390558713989163*^-40+0.*I,0.+3.962536569744982*^-41*I,4.959452900378456*^-42+0.*I,0.-6.155211505731234*^-43*I,-7.57637254555446*^-44+0.*I,0.+9.250117135341664*^-45*I,1.1203591870896366*^-45+0.*I,0.-1.3463136448632508*^-46*I,-1.6053407044833724*^-47+0.*I,0.+1.8996415077057512*^-48*I,2.231050785607915*^-49+0.*I,0.-2.6009324023076115*^-50*I,-3.010076211284752*^-51+0.*I,0.+3.458600466113385*^-52*I,3.945864259824558*^-53+0.*I,0.-4.47039449335185*^-54*I,-5.0298316730205115*^-55+0.*I,0.+5.620898401870136*^-56*I,6.239393765778848*^-57+0.*I,0.-6.880215943437894*^-58*I,-7.53741432370536*^-59+0.*I,0.+8.204271241653761*^-60*I,8.873412202473772*^-61+0.*I,0.-9.536942213626789*^-62*I,-1.0186604656250493*^-62+0.*I,0.+1.0813958061263464*^-63*I,1.1410565272889969*^-64+0.*I,0.-1.196818883177462*^-65*I,-1.24789860285604*^-66+0.*I,0.+1.2935696988626858*^-67*I,1.3331819355476186*^-68+0.*I,0.-1.3661763633293595*^-69*I,-1.3920984002130428*^-70+0.*I,0.+1.410608039192703*^-71*I,1.4214868742960105*^-72+0.*I,0.-1.4246417631405323*^-73*I,-1.4201050736502903*^-74+0.*I,0.+1.4080315907095872*^-75*I,1.38869227902243*^-76+0.*I,0.-1.3624652059814267*^-77*I,-1.329824018540533*^-78+0.*I
-0.4116350777683875+0.*I,0.-0.46077620334492614*I,-0.2653087894902452+0.*I,0.-0.22898196413709435*I,-0.45892497955404693+0.*I,0.+0.41949939149499543*I,0.28017632540983595+0.*I,0.-0.15407537342785374*I,-0.07363165146303226+0.*I,0.+0.03152920927430975*I,0.012337443993142261+0.*I,0.-0.0044725512666425795*I,-0.0015173589422231917+0.*I,0.+0.0004854976471014178*I,0.00014740505360921128+0.*I,0.-0.000042679706212664915*I,-0.000011833104725830741+0.*I,0.+3.1524243791657556*^-6*I,8.093540360696735*^-7+0.*I,0.-2.0076305661713187*^-7*I,-4.822165738066745*^-8+0.*I,0.+1.1237224169020907*^-8*I,2.5449761454509385*^-9+0.*I,0.-5.610280435534937*^-10*I,-1.2054845733576752*^-10+0.*I,0.+2.527881006016099*^-11*I,5.179178249802208*^-12+0.*I,0.-1.037820258665867*^-12*I,-2.0358709297187597*^-13+0.*I,0.+3.9131051472171533*^-14*I,7.375354057447544*^-15+0.*I,0.-1.3641278296799743*^-15*I,-2.4776249818241433*^-16+0.*I,0.+4.421819415872816*^-17*I,7.759062582222659*^-18+0.*I,0.-1.3393723581544158*^-18*I,-2.2756368234491176*^-19+0.*I,0.+3.807377703818681*^-20*I,6.2758068843717*^-21+0.*I,0.-1.0195803420256825*^-21*I,-1.633272764188004*^-22+0.*I,0.+2.5807669358364502*^-23*I,4.0239274846851905*^-24+0.*I,0.-6.193170930882283*^-25*I,-9.411963062931819*^-26+0.*I,0.+1.4128212338930713*^-26*I,2.095381758071851*^-27+0.*I,0.-3.0713624694275283*^-28*I,-4.450495102086684*^-29+0.*I,0.+6.376862031805236*^-30*I,9.037209038127312*^-31+0.*I,0.-1.2670472679369004*^-31*I,-1.7578456510968294*^-32+0.*I,0.+2.4137500539444292*^-33*I,3.281088070424338*^-34+0.*I,0.-4.4161552504115387*^-35*I,-5.88647197798473*^-36+0.*I,0.+7.771957284470685*^-37*I,1.0165940833688778*^-37+0.*I,0.-1.3175922681821753*^-38*I,-1.692398149891968*^-39+0.*I,0.+2.1546726973054285*^-40*I,2.7194692299440893*^-41+0.*I,0.-3.403106904807483*^-42*I,-4.2229700121112524*^-43+0.*I,0.+5.197226741688128*^-44*I,6.344463922031962*^-45+0.*I,0.-7.683237772262565*^-46*I,-9.231544835021672*^-47+0.*I,0.+1.1006221810014086*^-47*I,1.3022287765711426*^-48+0.*I,0.-1.5292246909723168*^-49*I,-1.7825374456427266*^-50+0.*I,0.+2.062701184203066*^-51*I,2.3697900309666486*^-52+0.*I,0.-2.7033583458348697*^-53*I,-3.0623909509432065*^-54+0.*I,0.+3.445266265331095*^-55*I,3.8497349844215806*^-56+0.*I,0.-4.2729164854605185*^-57*I,-4.711314542445411*^-58+0.*I,0.+5.160853218160515*^-59*I,5.616932998877368*^-60+0.*I,0.-6.074506387949203*^-61*I,-6.528171321199994*^-62+0.*I,0.+6.972279954848782*^-63*I,7.40105964968024*^-64+0.*I,0.-7.808742373559512*^-65*I,-8.189698301843933*^-66+0.*I,0.+8.538569136930222*^-67*I,8.850396608995754*^-68+0.*I,0.-9.120741763731129*^-69*I,-9.345790982112739*^-70+0.*I,0.+9.522445193869372*^-71*I,9.64838941279713*^-72+0.*I,0.-9.722140503380069*^-73*I,-9.743071943979502*^-74+0.*I,0.+9.711415239088517*^-75*I,9.628238508604374*^-76+0.*I,0.-9.495403604876462*^-77*I
0.+0.2284479298078614*I,-0.4933777387686472+0.*I,0.-0.22898196413709435*I,-0.3923884736465368+0.*I,0.-0.009712867764690216*I,-0.35965715929517694+0.*I,0.+0.43777036046579004*I,0.342468144336773+0.*I,0.-0.21074017083891944*I,-0.11003578082260139+0.*I,0.+0.050717201598228706*I,0.021142244323299936+0.*I,0.-0.008103003480392048*I,-0.0028891945747579134+0.*I,0.+0.0009669883977477718*I,0.0003059214721176768+0.*I,0.-0.00009199746055556684*I,-0.00002641890101278129+0.*I,0.+7.272658445892215*^-6*I,1.925410812913885*^-6+0.*I,0.-4.916060807474949*^-7*I,-1.213461142102738*^-7+0.*I,0.+2.9018144114668682*^-8*I,6.735362296015431*^-9+0.*I,0.-1.5199253356415527*^-9*I,-3.339642676398523*^-10+0.*I,0.+7.154447789481471*^-11*I,1.4961568554080797*^-11+0.*I,0.-3.0576071429571305*^-12*I,-6.112611686608728*^-13+0.*I,0.+1.1965009928819236*^-13*I,2.2951386920149422*^-14+0.*I,0.-4.317720390156814*^-15*I,-7.971951704522364*^-16+0.*I,0.+1.445545234826819*^-16*I,2.575892346699494*^-17+0.*I,0.-4.513429378527703*^-18*I,-7.780473239543848*^-19+0.*I,0.+1.3202263819704557*^-19*I,2.206190005226861*^-20+0.*I,0.-3.632338162960924*^-21*I,-5.894730487230532*^-22+0.*I,0.+9.433027017805954*^-23*I,1.489063694785242*^-23+0.*I,0.-2.3195696788064477*^-24*I,-3.5668293150750446*^-25+0.*I,0.+5.416008357689992*^-26*I,8.123306432628611*^-27+0.*I,0.-1.2038457712172836*^-27*I,-1.763256075013301*^-28+0.*I,0.+2.55318860693695*^-29*I,3.6558185551132205*^-30+0.*I,0.-5.177582074382155*^-31*I,-7.254572554681298*^-32+0.*I,0.+1.0058581402386214*^-32*I,1.380369340855335*^-33+0.*I,0.-1.8753285819830063*^-34*I,-2.522721086580821*^-35+0.*I,0.+3.360886639050262*^-36*I,4.4351782208701375*^-37+0.*I,0.-5.798527580850504*^-38*I,-7.511866597156947*^-39+0.*I,0.+9.64434834038496*^-40*I,1.2273309048739522*^-40+0.*I,0.-1.5483912450311392*^-41*I,-1.9368421607701626*^-42+0.*I,0.+2.40250511702246*^-43*I,2.955636485007025*^-44+0.*I,0.-3.606719908626318*^-45*I,-4.366211392168737*^-46+0.*I,0.+5.2442395471090465*^-47*I,6.250266005915657*^-48+0.*I,0.-7.392713692133948*^-49*I,-8.678573280988513*^-50+0.*I,0.+1.0113000629602788*^-50*I,1.1698920030825586*^-51+0.*I,0.-1.3436649685194817*^-52*I,-1.5323566644979082*^-53+0.*I,0.+1.7353828545366096*^-54*I,1.95181686237492*^-55+0.*I,0.-2.1803778810454386*^-56*I,-2.4194293078914425*^-57+0.*I,0.+2.6669879851828542*^-58*I,2.9207448207402437*^-59+0.*I,0.-3.1780968098638676*^-60*I,-3.436190000903833*^-61+0.*I,0.+3.691972466403452*^-62*I,3.9422558853542416*^-63+0.*I,0.-4.183783934444591*^-64*I,-4.41330534982747*^-65+0.*I,0.+4.627649274736399*^-66*I,4.823800366207948*^-67+0.*I,0.-4.998971104451735*^-68*I,-5.150668832969086*^-69+0.*I,0.+5.276755251994023*^-70*I,5.375496381818142*^-71+0.*I,0.-5.445601390433389*^-72*I,-5.4862491218260304*^-73+0.*I,0.+5.4971016443995135*^-74*I,5.478304639104173*^-75+0.*I
0.10979756505188294+0.*I,0.+0.3513531628492267*I,-0.45892497955404693+0.*I,0.-0.009712867764690216*I,-0.3970567113107208+0.*I,0.+0.1620005576317871*I,-0.23008530571149216+0.*I,0.+0.4145173323226642*I,0.3830363038574966+0.*I,0.-0.26322441565099963*I,-0.1496059398498735+0.*I,0.+0.07394349335376317*I,0.0327249431525739+0.*I,0.-0.013219280922096953*I,-0.004940430248927347+0.*I,0.+0.0017255317689215473*I,0.0005676267538393471+0.*I,0.-0.00017696006486243298*I,-0.00005254753774964734+0.*I,0.+0.000014924992900734077*I,4.069071765764148*^-6+0.*I,0.-1.0680891799232407*^-6*I,-2.7063504582650655*^-7+0.*I,0.+6.634588816508196*^-8*I,1.5767688215358586*^-8+0.*I,0.-3.6393020863556855*^-9*I,-8.170591633593332*^-10+0.*I,0.+1.7868711667357844*^-10*I,3.811503014521819*^-11+0.*I,0.-7.939072382860296*^-12*I,-1.6165009399025394*^-12+0.*I,0.+3.220607912988586*^-13*I,6.284112513393619*^-14+0.*I,0.-1.2018556478891318*^-14*I,-2.254726966982018*^-15+0.*I,0.+4.152176893174501*^-16*I,7.510750777640014*^-17+0.*I,0.-1.335311131175547*^-17*I,-2.3346496567359525*^-18+0.*I,0.+4.016370762923976*^-19*I,6.802006466387007*^-20+0.*I,0.-1.134584135166319*^-20*I,-1.864773593975137*^-21+0.*I,0.+3.021256758726396*^-22*I,4.827181471465195*^-23+0.*I,0.-7.608642831967361*^-24*I,-1.1835400326916363*^-24+0.*I,0.+1.8174715677786437*^-25*I,2.756136172545165*^-26+0.*I,0.-4.128713874895766*^-27*I,-6.111339257862408*^-28+0.*I,0.+8.940999425202845*^-29*I,1.2932394217161883*^-29+0.*I,0.-1.8498011040205344*^-30*I,-2.6171561996798216*^-31+0.*I,0.+3.663477941155109*^-32*I,5.0747363423090295*^-33+0.*I,0.-6.957962114909271*^-34*I,-9.444703413742898*^-35+0.*I,0.+1.2694564734534004*^-35*I,1.68986802165235*^-36+0.*I,0.-2.2282935718604446*^-37*I,-2.911071780904761*^-38+0.*I,0.+3.768493617120677*^-39*I,4.8349042152161975*^-40+0.*I,0.-6.148675367522531*^-41*I,-7.752019879361246*^-42+0.*I,0.+9.690620967169817*^-43*I,1.2013053792252886*^-43+0.*I,0.-1.4769982217683926*^-44*I,-1.8013121940707*^-45+0.*I,0.+2.179397113049787*^-46*I,2.6162321276043693*^-47+0.*I,0.-3.1164573648877133*^-48*I,-3.684189999497242*^-49+0.*I,0.+4.322829905747522*^-50*I,5.0348612488543*^-51+0.*I,0.-5.8216573798670196*^-52*I,-6.683297140980212*^-53+0.*I,0.+7.618401090850274*^-54*I,8.623996167024994*^-55+0.*I,0.-9.695416877873862*^-56*I,-1.0826250246940178*^-56+0.*I,0.+1.2008330432569284*^-57*I,1.323178725651138*^-58+0.*I,0.-1.44851508648771*^-59*I,-1.5755512504046365*^-60+0.*I,0.+1.7028739032104748*^-61*I,1.8289736423699838*^-62+0.*I,0.-1.9522755288051516*^-63*I,-2.0711729427731887*^-64+0.*I,0.+2.1840636829898302*^-65*I,2.2893871293782983*^-66+0.*I,0.-2.385661222578241*^-67*I,-2.4715180015469494*^-68+0.*I,0.+2.545736485020993*^-69*I,2.607271780974712*^-70+0.*I,0.-2.6552794552650638*^-71*I,-2.689134378576784*^-72+0.*I,0.+2.7084434897140276*^-73*I
0.-0.047200128899706574*I,0.20014378672532618+0.*I,0.+0.41949939149499543*I,-0.35965715929517694+0.*I,0.+0.1620005576317871*I,-0.32741539277663956+0.*I,0.+0.2763725275719528*I,-0.0940465667588935+0.*I,0.+0.3596666868969414*I,0.4007413731687529+0.*I,0.-0.30794245801410697*I,-0.19011440322235304+0.*I,0.+0.1004848639612167*I,0.04708463848033209+0.*I,0.-0.019996279876566797*I,-0.007815299079419233+0.*I,0.+0.002842711859306144*I,0.000970579859022768+0.*I,0.-0.0003131688120984766*I,-0.00009601800500776683+0.*I,0.+0.000028100760199283926*I,7.879962012084562*^-6+0.*I,0.-2.124101304847011*^-6*I,-5.51926524594326*^-7+0.*I,0.+1.385782938756615*^-7*I,3.36931478615348*^-8+0.*I,0.-7.947645596909412*^-9*I,-1.8218593295591432*^-9+0.*I,0.+4.064658841560059*^-10*I,8.838027421199499*^-11+0.*I,0.-1.875176976801478*^-11*I,-3.886606355980005*^-12+0.*I,0.+7.877421723062716*^-13*I,1.5627519802057812*^-13+0.*I,0.-3.037129167219713*^-14*I,-5.786951718934711*^-15+0.*I,0.+1.0818585185485145*^-15*I,1.9857423214599336*^-16+0.*I,0.-3.580836079133113*^-17*I,-6.347664612322259*^-18+0.*I,0.+1.1067605176519408*^-18*I,1.8990243629776817*^-19+0.*I,0.-3.2081737461229356*^-20*I,-5.338710899460726*^-21+0.*I,0.+8.75498349824007*^-22*I,1.4154461639608127*^-22+0.*I,0.-2.256937237760136*^-23*I,-3.5505349780494746*^-24+0.*I,0.+5.512748026910452*^-25*I,8.450584497573178*^-26+0.*I,0.-1.2793423442589462*^-26*I,-1.9133693834397202*^-27+0.*I,0.+2.8277914853042557*^-28*I,4.1309626645115677*^-29+0.*I,0.-5.966559600543564*^-30*I,-8.522638369098774*^-31+0.*I,0.+1.2042187814708563*^-31*I,1.6835170846816332*^-32+0.*I,0.-2.3291953099763972*^-33*I,-3.1897903644902163*^-34+0.*I,0.+4.3248816323288277*^-35*I,5.806664650195881*^-36+0.*I,0.-7.721489280740956*^-37*I,-1.0171278535595349*^-37+0.*I,0.+1.3274728230230066*^-38*I,1.716817383405934*^-39+0.*I,0.-2.2006000671233397*^-40*I,-2.796046854233456*^-41+0.*I,0.+3.522082332654352*^-42*I,4.399157745060583*^-43+0.*I,0.-5.448985921248842*^-44*I,-6.694175830381878*^-45+0.*I,0.+8.157763139309261*^-46*I,9.86263765598014*^-47+0.*I,0.-1.1830873725499207*^-47*I,-1.408297531590861*^-48+0.*I,0.+1.6637053403745158*^-49*I,1.9507959017750099*^-50+0.*I,0.-2.270640056215766*^-51*I,-2.623807844781287*^-52+0.*I,0.+3.010287325427051*^-53*I,3.429412531512053*^-54+0.*I,0.-3.879804351593334*^-55*I,-4.359327906377204*^-56+0.*I,0.+4.8650695981398235*^-57*I,5.3933364169937016*^-58+0.*I,0.-5.939679326337669*^-59*I,-6.498941647642425*^-60+0.*I,0.+7.065332363339643*^-61*I,7.6325232049122935*^-62+0.*I,0.-8.193767345202961*^-63*I,-8.742036525007742*^-64+0.*I,0.+9.270172567987126*^-65*I,9.771048523250014*^-66+0.*I,0.-1.0237734161806808*^-66*I,-1.0663660270574654*^-67+0.*I,0.+1.1042776152159665*^-68*I,1.1369694952869796*^-69+0.*I,0.-1.1639821894161737*^-70*I,-1.1849461149863187*^-71+0.*I
-0.018522646452516903+0.*I,0.-0.0978113735673054*I,0.28017632540983595+0.*I,0.+0.43777036046579004*I,-0.23008530571149216+0.*I,0.+0.2763725275719528*I,-0.21895910808552743+0.*I,0.+0.33542294257323313*I,0.03254761366338221+0.*I,0.+0.28323784325810925*I,0.39650968261837793+0.*I,0.-0.3423498672779147*I,-0.22942930544645213+0.*I,0.+0.12943239007291268*I,0.06407587561059039+0.*I,0.-0.028549953331915384*I,-0.01164677057020301+0.*I,0.+0.004404114481837803*I,0.0015581974560632307+0.*I,0.-0.0005196078434684435*I,-0.0001642765691866792+0.*I,0.+0.0000494793917111631*I,0.000014255421907983214+0.*I,0.-3.942165392636535*^-6*I,-1.0494710633066658*^-6+0.*I,0.+2.696496273129163*^-7*I,6.701900261709124*^-8+0.*I,0.-1.6144553896367494*^-8*I,-3.776157423317411*^-9+0.*I,0.+8.58925992007922*^-10*I,1.902655837785291*^-10+0.*I,0.-4.1098127852243613*^-11*I,-8.666600913895495*^-12+0.*I,0.+1.7860924053985588*^-12*I,3.600908390463143*^-13+0.*I,0.-7.108267712856532*^-14*I,-1.3750527434161279*^-14+0.*I,0.+2.6086287490917874*^-15*I,4.856819928772169*^-16+0.*I,0.-8.880276465467294*^-17*I,-1.5955275871858278*^-17+0.*I,0.+2.8186203950581918*^-18*I,4.898448516363127*^-19+0.*I,0.-8.378977550186618*^-20*I,-1.4113727499372975*^-20+0.*I,0.+2.3421049227499476*^-21*I,3.830624451515435*^-22+0.*I,0.-6.17740397333681*^-23*I,-9.826093837944186*^-24+0.*I,0.+1.5422365209500393*^-24*I,2.389268657029097*^-25+0.*I,0.-3.6548058843991524*^-26*I,-5.5218365264681775*^-27+0.*I,0.+8.24234713795714*^-28*I,1.2158743560892067*^-28+0.*I,0.-1.773020419782578*^-29*I,-2.5564521276335705*^-30+0.*I,0.+3.6455856557602133*^-31*I,5.142863212964374*^-32+0.*I,0.-7.178748440140757*^-33*I,-9.91728239784195*^-34+0.*I,0.+1.356210653674093*^-34*I,1.8362802558443816*^-35+0.*I,0.-2.4621335591198328*^-36*I,-3.269831924810533*^-37+0.*I,0.+4.3018752561127953*^-38*I,5.60768141272411*^-39+0.*I,0.-7.243924351641843*^-40*I,-9.274680007610937*^-41+0.*I,0.+1.1771327089758148*^-41*I,1.48121508765634*^-42+0.*I,0.-1.848160224490993*^-43*I,-2.286917193777538*^-44+0.*I,0.+2.806785163465153*^-45*I,3.417216867664129*^-46+0.*I,0.-4.1275799980588346*^-47*I,-4.946879213249864*^-48+0.*I,0.+5.88344379767389*^-49*I,6.944588405788415*^-50+0.*I,0.-8.136256666992983*^-51*I,-9.462659554069775*^-52+0.*I,0.+1.0925922181246484*^-52*I,1.2525753952992594*^-53+0.*I,0.-1.4259157605139328*^-54*I,-1.6120192568114582*^-55+0.*I,0.+1.809980717817465*^-56*I,2.0185752551038502*^-57+0.*I,0.-2.236258844711281*^-58*I,-2.4611788281641987*^-59+0.*I,0.+2.6911946696962135*^-60*I,2.9239088988486727*^-61+0.*I,0.-3.1567077363220145*^-62*I,-3.386810473111712*^-63+0.*I,0.+3.6113262712548257*^-64*I,3.827316700818759*^-65+0.*I,0.-4.0318620416598016*^-66*I,-4.222129176040283*^-67+0.*I,0.+4.395438790934536*^-68*I,4.549329603021252*^-69+0.*I,0.-4.681617415551889*^-70*I
0.+0.00672960378252836*I,-0.04253749753307484+0.*I,0.-0.15407537342785374*I,0.342468144336773+0.*I,0.+0.4145173323226642*I,-0.0940465667588935+0.*I,0.+0.33542294257323313*I,-0.09709404366969747+0.*I,0.+0.3467570873343431*I,0.13981082339146586+0.*I,0.+0.19447502022649926*I,0.37266945383571737+0.*I,0.-0.3648854858756119*I,-0.2656343729850919+0.*I,0.+0.15976514697294064*I,0.0834247764940801+0.*I,0.-0.03893199532473964*I,-0.016550088649198012+0.*I,0.+0.006496174048008102*I,0.0023783615585907442+0.*I,0.-0.0008186129876353747*I,-0.00026655862960295226+0.*I,0.+0.00008253834026425723*I,0.000024407888468312984+0.*I,0.-6.918180587701304*^-6*I,-1.885345426698116*^-6+0.*I,0.+4.953325807862999*^-7*I,1.2575710735102773*^-7+0.*I,0.-3.091716327365547*^-8*I,-7.373931568806941*^-9+0.*I,0.+1.7090188966981992*^-9*I,3.8546647856315744*^-10+0.*I,0.-8.472276472298257*^-11*I,-1.816835687305165*^-11+0.*I,0.+3.8055285966818375*^-12*I,7.793620052687804*^-13+0.*I,0.-1.5620455073647494*^-13*I,-3.0665638669814285*^-14+0.*I,0.+5.901464226473263*^-15*I,1.114134036522867*^-15+0.*I,0.-2.0648237698708273*^-16*I,-3.7590161946831313*^-17+0.*I,0.+6.726212481958026*^-18*I,1.1836277765506656*^-18+0.*I,0.-2.0494431873569376*^-19*I,-3.4933902557597374*^-20+0.*I,0.+5.864765272063736*^-21*I,9.701454658836857*^-22+0.*I,0.-1.5819241445919626*^-22*I,-2.5437078955671172*^-23+0.*I,0.+4.0349941394676765*^-24*I,6.3163433135295055*^-25+0.*I,0.-9.760703684212306*^-26*I,-1.4894552831231385*^-26+0.*I,0.+2.2451043374399962*^-27*I,3.343751273466487*^-28+0.*I,0.-4.921978638365756*^-29*I,-7.162562486860176*^-30+0.*I,0.+1.0306938655899713*^-30*I,1.466994495449356*^-31+0.*I,0.-2.0656911037758617*^-32*I,-2.8783051699081182*^-33+0.*I,0.+3.9694967693895556*^-34*I,5.419387117618615*^-35+0.*I,0.-7.325993350690075*^-36*I,-9.8076908200139*^-37+0.*I,0.+1.3005592157859323*^-37*I,1.7085706272152608*^-38+0.*I,0.-2.224071605897837*^-39*I,-2.869119309055501*^-40+0.*I,0.+3.668605314953711*^-41*I,4.6502050588705756*^-42+0.*I,0.-5.844211431536501*^-43*I,-7.283234561018113*^-44+0.*I,0.+9.001752931814862*^-45*I,1.1035505576933848*^-45+0.*I,0.-1.3420721074957492*^-46*I,-1.6193186355117238*^-47+0.*I,0.+1.9387166609893883*^-48*I,2.3034196580613212*^-49+0.*I,0.-2.716177266606453*^-50*I,-3.179198418277743*^-51+0.*I,0.+3.6940130109297755*^-52*I,4.261337419834475*^-53+0.*I,0.-4.880949589440289*^-54*I,-5.5515796578421555*^-55+0.*I,0.+6.270821991617005*^-56*I,7.03507413011035*^-57+0.*I,0.-7.839507451665283*^-58*I,-8.678073394526789*^-59+0.*I,0.+9.543547825978805*^-60*I,1.042761470613206*^-60+0.*I,0.-1.1320988604406341*^-61*I,-1.2213573975297132*^-62+0.*I,0.+1.3094657470604132*^-63*I,1.395312804458353*^-64+0.*I,0.-1.4777718279330574*^-65*I,-1.555725929378351*^-66+0.*I,0.+1.6280940860864874*^-67*I,1.6938567985514084*^-68+0.*I
