0.577077495204903+0.*I,0.6051222146277907+0.*I,0.4486803575521802+0.*I,0.2716347877593153+0.*I,0.14241782577269207+0.*I,0.06678644204801663+0.*I,0.028590492790544805+0.*I,0.011331348052877417+0.*I,0.004200930963210874+0.*I,0.0014683623771385064+0.*I,0.00048690272694623226+0.*I,0.0001539411841067113+0.*I,0.000046598631039226105+0.*I,0.000013552219922208623+0.*I,3.798003681333617*^-6+0.*I,1.028297335208246*^-6+0.*I,2.695675909853877*^-7+0.*I,6.855705847514417*^-8+0.*I,1.694434874244046*^-8+0.*I,4.076214592537498*^-9+0.*I,9.557647302321906*^-10+0.*I,2.1870076956548158*^-10+0.*I,4.889314000730739*^-11+0.*I,1.069037574048176*^-11+0.*I,2.2882122565888087*^-12+0.*I,4.798828856612501*^-13+0.*I,9.868645446822139*^-14+0.*I,1.9915197729656963*^-14+0.*I,3.946522339958536*^-15+0.*I,7.684657660375408*^-16+0.*I,1.4712038619996674*^-16+0.*I,2.7707731334359996*^-17+0.*I,5.136117341893974*^-18+0.*I,9.375337826227308*^-19+0.*I,1.685995557045905*^-19+0.*I,2.988349317695587*^-20+0.*I,5.222627729756707*^-21+0.*I,9.003205576480857*^-22+0.*I,1.5314905699815295*^-22+0.*I,2.5715263689888566*^-23+0.*I,4.263536103107017*^-24+0.*I,6.982114636646892*^-25+0.*I,1.1297212252456718*^-25+0.*I,1.806533498570016*^-26+0.*I,2.8558055901894385*^-27+0.*I,4.464073545915166*^-28+0.*I,6.901784322991033*^-29+0.*I,1.0556535518205678*^-29+0.*I,1.5977534099138846*^-30+0.*I,2.393429676429681*^-31+0.*I,3.5493156821453793*^-32+0.*I,5.211569075882215*^-33+0.*I,7.578369651748176*^-34+0.*I,1.091557979716989*^-34+0.*I,1.5576105764661294*^-35+0.*I,2.2023508242434256*^-36+0.*I,3.0860392563278055*^-37+0.*I,4.286205378644315*^-38+0.*I,5.901575108287978*^-39+0.*I,8.056583107042499*^-40+0.*I,1.0906470392027756*^-40+0.*I,1.4642939423105736*^-41+0.*I,1.950030389472535*^-42+0.*I,2.5762028912525877*^-43+0.*I,3.3767509819711237*^-44+0.*I,4.391888592960245*^-45+0.*I,5.668763070785262*^-46+0.*I,7.262060504490043*^-47+0.*I,9.234520827159554*^-48+0.*I,1.1657321610906694*^-48+0.*I,1.461028597818307*^-49+0.*I,1.818186802024948*^-50+0.*I,2.246886895211727*^-51+0.*I,2.757583931240394*^-52+0.*I,3.3614127139453147*^-53+0.*I,4.0700539426569854*^-54+0.*I,4.895559435671647*^-55+0.*I,5.850135476546006*^-56+0.*I,6.945884873520582*^-57+0.*I,8.194510075949635*^-58+0.*I,9.606981593244888*^-59+0.*I,1.1193177935176426*^-59+0.*I,1.296150524753614*^-60+0.*I,1.4918506654631856*^-61+0.*I,1.706847293550508*^-62+0.*I,1.9413067451029777*^-63+0.*I,2.1950979107899144*^-64+0.*I,2.467761751061006*^-65+0.*I,2.758486425059856*^-66+0.*I,3.0660893474264686*^-67+0.*I,3.38900734488544*^-68+0.*I,3.725295882816933*^-69+0.*I,4.072638076203591*^-70+0.*I,4.428363897794233*^-71+0.*I,4.789479660171765*^-72+0.*I,5.152707491047538*^-73+0.*I,5.514534157571411*^-74+0.*I,5.871268241656009*^-75+0.*I,6.219104340225406*^-76+0.*I,6.554192677060294*^-77+0.*I
-0.6051222146277907+0.*I,-0.05745235161579982+0.*I,0.3852867893175416+0.*I,0.4923015240931622+0.*I,0.39393055112391545+0.*I,0.24842382080390515+0.*I,0.1336127757865702+0.*I,0.06376130669903494+0.*I,0.027644805061282907+0.*I,0.011063071273535473+0.*I,0.004132804394791851+0.*I,0.0014534512616353286+0.*I,0.000484404680674389+0.*I,0.0001538029250491013+0.*I,0.00004672518532490586+0.*I,0.000013631334642698005+0.*I,3.8305213473583166*^-6+0.*I,1.039566867484635*^-6+0.*I,2.730951581948074*^-7+0.*I,6.958439401781654*^-8+0.*I,1.722717300850193*^-8+0.*I,4.150535068420521*^-9+0.*I,9.745282952831922*^-10+0.*I,2.2327335721713622*^-10+0.*I,4.997251701731025*^-11+0.*I,1.0937857125883306*^-11+0.*I,2.3434497952942886*^-12+0.*I,4.919068261631925*^-13+0.*I,1.01243006207948*^-13+0.*I,2.0446861673809033*^-14+0.*I,4.0547902281941614*^-15+0.*I,7.90077376118579*^-16+0.*I,1.513528761950448*^-16+0.*I,2.8521651931674674*^-17+0.*I,5.289921256432936*^-18+0.*I,9.661126565649591*^-19+0.*I,1.7382452290841635*^-19+0.*I,3.0823930072759625*^-20+0.*I,5.389356882455065*^-21+0.*I,9.29450584465712*^-22+0.*I,1.581668730379019*^-22+0.*I,2.656780832674414*^-23+0.*I,4.406465125077034*^-24+0.*I,7.218644771810498*^-25+0.*I,1.168372841477275*^-25+0.*I,1.868922450305363*^-26+0.*I,2.955310024443979*^-27+0.*I,4.6209293411314285*^-28+0.*I,7.146242270425079*^-29+0.*I,1.0933299350655419*^-29+0.*I,1.6551923069407494*^-30+0.*I,2.4800699907069994*^-31+0.*I,3.678649285314509*^-32+0.*I,5.4026758507224455*^-33+0.*I,7.857949516401506*^-34+0.*I,1.132061116908598*^-34+0.*I,1.6157283049952988*^-35+0.*I,2.2849634876101904*^-36+0.*I,3.202392975813824*^-37+0.*I,4.4486046984869374*^-38+0.*I,6.126237427298632*^-39+0.*I,8.364680138049388*^-40+0.*I,1.132538226630831*^-40+0.*I,1.5207746300130536*^-41+0.*I,2.0255537751638017*^-42+0.*I,2.6763704279533653*^-43+0.*I,3.5085446327291873*^-44+0.*I,4.5639327419092387*^-45+0.*I,5.891615518056857*^-46+0.*I,7.548530684007964*^-47+0.*I,9.600011865202842*^-48+0.*I,1.2120191112891341*^-48+0.*I,1.5192218531743218*^-49+0.*I,1.8908250392772358*^-50+0.*I,2.3369156916788884*^-51+0.*I,2.8683903051762527*^-52+0.*I,3.4968560356920845*^-53+0.*I,4.234491576230034*^-54+0.*I,5.093865357737924*^-55+0.*I,6.087710060009865*^-56+0.*I,7.228654027435362*^-57+0.*I,8.528912011934252*^-58+0.*I,9.999939648294979*^-59+0.*I,1.1652058125892988*^-59+0.*I,1.349405756169312*^-60+0.*I,1.5532789498849766*^-61+0.*I,1.7772760644168982*^-62+0.*I,2.021574130855326*^-63+0.*I,2.286040292680413*^-64+0.*I,2.5701999420542512*^-65+0.*I,2.8732106964391475*^-66+0.*I,3.1938435880382834*^-67+0.*I,3.5304726908231714*^-68+0.*I,3.881074200130808*^-69+0.*I,4.243235713495204*^-70+0.*I,4.6141761472131164*^-71+0.*I,4.990776372724907*^-72+0.*I,5.3696202841804884*^-73+0.*I,5.7470456292356845*^-74+0.*I,6.119203565779071*^-75+0.*I
0.4486803575521802+0.*I,-0.3852867893175416+0.*I,-0.3431311950168118+0.*I,0.10685089162982232+0.*I,0.40413155312427923+0.*I,0.4386599205993146+0.*I,0.33121272867200774+0.*I,0.20268947767020437+0.*I,0.10702480201465182+0.*I,0.050440544799889325+0.*I,0.021673426275697582+0.*I,0.008614593991317285+0.*I,0.003201042106976347+0.*I,0.0011209541058912165+0.*I,0.00037227893738873497+0.*I,0.00011785495556831577+0.*I,0.0000357150175235844+0.*I,0.000010396984540673729+0.*I,2.916208559916724*^-6+0.*I,7.901410232868625*^-7+0.*I,2.0727173165182005*^-7+0.*I,5.274492071152723*^-8+0.*I,1.3043183379472286*^-8+0.*I,3.13923559851893*^-9+0.*I,7.363884430297323*^-10+0.*I,1.6856942832371866*^-10+0.*I,3.769940548459952*^-11+0.*I,8.245649883777167*^-12+0.*I,1.7654780928093694*^-12+0.*I,3.7036113424576883*^-13+0.*I,7.61838468272837*^-14+0.*I,1.537790591207112*^-14+0.*I,3.0480857900474356*^-15+0.*I,5.936503218341417*^-16+0.*I,1.1367546221615834*^-16+0.*I,2.1412984121212265*^-17+0.*I,3.969983084319498*^-18+0.*I,7.247925034736075*^-19+0.*I,1.303623463171247*^-19+0.*I,2.3109595282103077*^-20+0.*I,4.03935328413737*^-21+0.*I,6.964317258043561*^-22+0.*I,1.1848172817689195*^-22+0.*I,1.9896696923807008*^-23+0.*I,3.2992131040274337*^-24+0.*I,5.403503889938694*^-25+0.*I,8.74390963940288*^-26+0.*I,1.398376853295139*^-26+0.*I,2.2107965161351586*^-27+0.*I,3.456142253601097*^-28+0.*I,5.343922024922044*^-29+0.*I,8.174421529882864*^-30+0.*I,1.2373164232608412*^-30+0.*I,1.8536413676325964*^-31+0.*I,2.749048332279885*^-32+0.*I,4.036804482215175*^-33+0.*I,5.870502858016297*^-34+0.*I,8.456205438597585*^-35+0.*I,1.2067456921185447*^-35+0.*I,1.7063594992805504*^-36+0.*I,2.3911768907430193*^-37+0.*I,3.3213035554743967*^-38+0.*I,4.57328241320219*^-39+0.*I,6.243594057943666*^-40+0.*I,8.452611562306514*^-41+0.*I,1.134898817309046*^-41+0.*I,1.51144293042498*^-42+0.*I,1.996876800285709*^-43+0.*I,2.6175226274754786*^-44+0.*I,3.404570429664094*^-45+0.*I,4.394589707475143*^-46+0.*I,5.629999548687474*^-47+0.*I,7.159468827306917*^-48+0.*I,9.038214622236712*^-49+0.*I,1.1328164262219087*^-49+0.*I,1.4097944820905996*^-50+0.*I,1.7422663753894958*^-51+0.*I,2.138344597581053*^-52+0.*I,2.6066696255594277*^-53+0.*I,3.156306152143679*^-54+0.*I,3.796607557375297*^-55+0.*I,4.537047874753283*^-56+0.*I,5.387021705448344*^-57+0.*I,6.35561389419199*^-58+0.*I,7.451342256304044*^-59+0.*I,8.681878177045879*^-60+0.*I,1.0053751422342277*^-60+0.*I,1.157204692674555*^-61+0.*I,1.3240102579306439*^-62+0.*I,1.505921803064127*^-63+0.*I,1.702838522035199*^-64+0.*I,1.9144051608890214*^-65+0.*I,2.1399926942961006*^-66+0.*I,2.3786843758590627*^-67+0.*I,2.629268072335137*^-68+0.*I,2.89023563552512*^-69+0.*I,3.159789867158439*^-70+0.*I,3.435859398149578*^-71+0.*I,3.7161215427477503*^-72+0.*I,3.998032910745303*^-73+0.*I
-0.2716347877593153+0.*I,0.4923015240931622+0.*I,-0.10685089162982232+0.*I,-0.40781960577788445+0.*I,-0.1212837921696935+0.*I,0.25616325903126097+0.*I,0.41983989224746193+0.*I,0.38322591916716875+0.*I,0.2661968334735858+0.*I,0.15483527306336223+0.*I,0.0789701430379508+0.*I,0.03628610544034036+0.*I,0.015291250698994865+0.*I,0.005984865659159637+0.*I,0.002196156893623897+0.*I,0.0007610906487964284+0.*I,0.00025055219521745307+0.*I,0.00007872432699389152+0.*I,0.000023701810282412577+0.*I,6.86060604528028*^-6+0.*I,1.9146513342994985*^-6+0.*I,5.164572458923006*^-7+0.*I,1.3493746974643216*^-7+0.*I,3.421442032227861*^-8+0.*I,8.433283483005575*^-9+0.*I,2.0237170073217817*^-9+0.*I,4.734314292036595*^-10+0.*I,1.0810623203010515*^-10+0.*I,2.4122041504206035*^-11+0.*I,5.264874776278889*^-12+0.*I,1.1250624120272397*^-12+0.*I,2.355868931162445*^-13+0.*I,4.837869412786631*^-14+0.*I,9.749956095011776*^-15+0.*I,1.9297047236131996*^-15+0.*I,3.7531202440863783*^-16+0.*I,7.177329238809281*^-17+0.*I,1.3503327036290562*^-17+0.*I,2.500632986080877*^-18+0.*I,4.560373845175125*^-19+0.*I,8.193885309011818*^-20+0.*I,1.4511239511234172*^-20+0.*I,2.5340790961385564*^-21+0.*I,4.365189589496635*^-22+0.*I,7.420117714400087*^-23+0.*I,1.2450664826888778*^-23+0.*I,2.0629569187554708*^-24+0.*I,3.376280253576265*^-25+0.*I,5.459663969327699*^-26+0.*I,8.725590044432162*^-27+0.*I,1.378611622095949*^-27+0.*I,2.153866874472027*^-28+0.*I,3.3283749164005134*^-29+0.*I,5.088434506267334*^-30+0.*I,7.697904633063129*^-31+0.*I,1.1526330261075254*^-31+0.*I,1.7085583649778917*^-32+0.*I,2.5076983056602223*^-33+0.*I,3.645109644335961*^-34+0.*I,5.248264666161237*^-35+0.*I,7.486307848435163*^-36+0.*I,1.0581339347929161*^-36+0.*I,1.482197683224215*^-37+0.*I,2.0579420500898706*^-38+0.*I,2.8326197607491968*^-39+0.*I,3.865768851653917*^-40+0.*I,5.231643297342993*^-41+0.*I,7.021908050909204*^-42+0.*I,9.348568188599409*^-43+0.*I,1.2347082029005889*^-43+0.*I,1.6179585500907442*^-44+0.*I,2.103813027387097*^-45+0.*I,2.714781214709593*^-46+0.*I,3.476964011641677*^-47+0.*I,4.420297188875891*^-48+0.*I,5.578732010810936*^-49+0.*I,6.990331708858194*^-50+0.*I,8.697261638675539*^-51+0.*I,1.074565090156323*^-51+0.*I,1.3185304225908815*^-52+0.*I,1.6069245131946954*^-53+0.*I,1.945307493826218*^-54+0.*I,2.3394137046607463*^-55+0.*I,2.7950482125354084*^-56+0.*I,3.317963718264864*^-57+0.*I,3.913718987483111*^-58+0.*I,4.587520844605389*^-59+0.*I,5.344052707736357*^-60+0.*I,6.187293570901872*^-61+0.*I,7.120332211489977*^-62+0.*I,8.14518216568387*^-63+0.*I,9.262603623908557*^-64+0.*I,1.0471938806387271*^-64+0.*I,1.1770967546717237*^-65+0.*I,1.3155789709199547*^-66+0.*I,1.462074067543995*^-67+0.*I,1.615834545310092*^-68+0.*I,1.7759315995032866*^-69+0.*I,1.94125950958822*^-70+0.*I,2.1105448795734175*^-71+0.*I
0.14241782577269207+0.*I,-0.39393055112391545+0.*I,0.40413155312427923+0.*I,0.1212837921696935+0.*I,-0.34423064456729124+0.*I,-0.26990552190480116+0.*I,0.09361303578897866+0.*I,0.3544710372585484+0.*I,0.4023965801237505+0.*I,0.31811528381320275+0.*I,0.2034121018245324+0.*I,0.11193240116662709+0.*I,0.05483219200926429+0.*I,0.02442883563100742+0.*I,0.010045215714423314+0.*I,0.003853800532381125+0.*I,0.001390817052314148+0.*I,0.0004752515032096717+0.*I,0.00015457268285939523+0.*I,0.000048059889562039165+0.*I,0.0000143369318579346+0.*I,4.116239358349918*^-6+0.*I,1.1404520330902438*^-6+0.*I,3.0563010193017316*^-7+0.*I,7.938631021510666*^-8+0.*I,2.002217606681489*^-8+0.*I,4.9112666682824575*^-9+0.*I,1.173330953255783*^-9+0.*I,2.733750448265085*^-10+0.*I,6.219021633483345*^-11+0.*I,1.3828584379828783*^-11+0.*I,3.0085232482682304*^-12+0.*I,6.409754616573658*^-13+0.*I,1.3384532813996656*^-13+0.*I,2.7414020381520948*^-14+0.*I,5.511367862415442*^-15+0.*I,1.0883054135641757*^-15+0.*I,2.1121016702985414*^-16+0.*I,4.0308969961443927*^-17+0.*I,7.56912408836082*^-18+0.*I,1.3991563811054783*^-18+0.*I,2.5472410090527706*^-19+0.*I,4.569317530988308*^-20+0.*I,8.079667525721797*^-21+0.*I,1.4088660036961813*^-21+0.*I,2.4235044403856313*^-22+0.*I,4.1140652598752874*^-23+0.*I,6.894442036295156*^-24+0.*I,1.140952828747199*^-24+0.*I,1.8651342149250616*^-25+0.*I,3.012681486722112*^-26+0.*I,4.809701107433416*^-27+0.*I,7.591371119132645*^-28+0.*I,1.1848681500605017*^-28+0.*I,1.8292501886588644*^-29+0.*I,2.7940270096376323*^-30+0.*I,4.223178345876176*^-31+0.*I,6.318188038033223*^-32+0.*I,9.3579179520657*^-33+0.*I,1.3724143273081134*^-33+0.*I,1.9933935336790297*^-34+0.*I,2.868018824458904*^-35+0.*I,4.088166002751*^-36+0.*I,5.774392016106176*^-37+0.*I,8.083254252313846*^-38+0.*I,1.1215973463772479*^-38+0.*I,1.542853281424025*^-39+0.*I,2.1043265102150658*^-40+0.*I,2.8461924167079644*^-41+0.*I,3.8180163622853964*^-42+0.*I,5.08032559701159*^-43+0.*I,6.706277845178895*^-44+0.*I,8.783387062277153*^-45+0.*I,1.14152535855873*^-45+0.*I,1.47232319808877*^-46+0.*I,1.884795597256596*^-47+0.*I,2.395062673189664*^-48+0.*I,3.021395941250156*^-49+0.*I,3.78426741764287*^-50+0.*I,4.706341310070402*^-51+0.*I,5.812396432000037*^-52+0.*I,7.129168047628399*^-53+0.*I,8.685099076543915*^-54+0.*I,1.0509992509394801*^-54+0.*I,1.2634559525688296*^-55+0.*I,1.5089861140402817*^-56+0.*I,1.79066451719595*^-57+0.*I,2.1114584809646137*^-58+0.*I,2.4741429908190615*^-59+0.*I,2.881208715455913*^-60+0.*I,3.334765020704299*^-61+0.*I,3.836440554528496*^-62+0.*I,4.387284382716526*^-63+0.*I,4.987670976279918*^-64+0.*I,5.637212564530171*^-65+0.*I,6.334682451543886*^-66+0.*I,7.077952832626036*^-67+0.*I,7.863950432088008*^-68+0.*I,8.688632912153957*^-69+0.*I,9.546988480988423*^-70+0.*I
-0.06678644204801663+0.*I,0.24842382080390515+0.*I,-0.4386599205993146+0.*I,0.25616325903126097+0.*I,0.26990552190480116+0.*I,-0.217659203110901+0.*I,-0.33956625743625324+0.*I,-0.055463766249193094+0.*I,0.2596715833638439+0.*I,0.3906923894447846+0.*I,0.3544934111393083+0.*I,0.2492185171277683+0.*I,0.14769152678771894+0.*I,0.07695841866427129+0.*I,0.03616658465150949+0.*I,0.015591594982877507+0.*I,0.0062416681934230975+0.*I,0.0023416720626836343+0.*I,0.0008292398985702614+0.*I,0.0002787800791089486+0.*I,0.00008939651492957617+0.*I,0.000027451668013912187+0.*I,8.099484721409615*^-6+0.*I,2.3026727265882897*^-6+0.*I,6.323740156327816*^-7+0.*I,1.6812384251953342*^-7+0.*I,4.335446141520505*^-8+0.*I,1.0862522132108313*^-8+0.*I,2.648409348026113*^-9+0.*I,6.292103631135092*^-10+0.*I,1.4584942095069964*^-10+0.*I,3.3022058838790685*^-11+0.*I,7.310445032064497*^-12+0.*I,1.5839293832406604*^-12+0.*I,3.361701856817408*^-13+0.*I,6.994613978368729*^-14+0.*I,1.4278194039941454*^-14+0.*I,2.861464378869241*^-15+0.*I,5.633634688546006*^-16+0.*I,1.0902730686847855*^-16+0.*I,2.0752585400839468*^-17+0.*I,3.8871219844068445*^-18+0.*I,7.168328954336913*^-19+0.*I,1.3020975618543914*^-19+0.*I,2.3307483450523573*^-20+0.*I,4.112948446518384*^-21+0.*I,7.157924981289121*^-22+0.*I,1.229017230220417*^-22+0.*I,2.0826600704607168*^-23+0.*I,3.484282369245743*^-24+0.*I,5.75679340329652*^-25+0.*I,9.396183482749748*^-26+0.*I,1.5154824777535157*^-26+0.*I,2.4160073092185537*^-27+0.*I,3.808091903511918*^-28+0.*I,5.935911406389409*^-29+0.*I,9.152558077825266*^-30+0.*I,1.3962801571152052*^-30+0.*I,2.10801360949606*^-31+0.*I,3.150191393860149*^-32+0.*I,4.660703054264372*^-33+0.*I,6.828129341210544*^-34+0.*I,9.907623035513752*^-35+0.*I,1.424076124076772*^-35+0.*I,2.0280030969871555*^-36+0.*I,2.8618617733021947*^-37+0.*I,4.002613849322825*^-38+0.*I,5.549088527430916*^-39+0.*I,7.626901326145916*^-40+0.*I,1.0394090747745666*^-40+0.*I,1.4047468673316434*^-41+0.*I,1.8829644695383685*^-42+0.*I,2.5036640649523488*^-43+0.*I,3.302595970926418*^-44+0.*I,4.3224915520091164*^-45+0.*I,5.613896262760347*^-46+0.*I,7.235970231551698*^-47+0.*I,9.257217108562633*^-48+0.*I,1.1756095626944936*^-48+0.*I,1.482146291422932*^-49+0.*I,1.8552794531270568*^-50+0.*I,2.3060124014889543*^-51+0.*I,2.8463644850498815*^-52+0.*I,3.489292074593251*^-53+0.*I,4.248565617385383*^-54+0.*I,5.138598862948354*^-55+0.*I,6.174227698420877*^-56+0.*I,7.370437658662637*^-57+0.*I,8.742041104253973*^-58+0.*I,1.0303307234771003*^-58+0.*I,1.2067550449034986*^-59+0.*I,1.404668498276927*^-60+0.*I,1.625075613561133*^-61+0.*I,1.868746062088527*^-62+0.*I,2.1361670505269262*^-63+0.*I,2.427497672586604*^-64+0.*I,2.742526916341599*^-65+0.*I,3.0806370614083997*^-66+0.*I,3.4407741664615673*^-67+0.*I,3.8214272393637596*^-68+0.*I
0.028590492790544805+0.*I,-0.1336127757865702+0.*I,0.33121272867200774+0.*I,-0.41983989224746193+0.*I,0.09361303578897866+0.*I,0.33956625743625324+0.*I,-0.07229486961094322+0.*I,-0.3430300893596164+0.*I,-0.17520640101818838+0.*I,0.15078060879614952+0.*I,0.3526272329525323+0.*I,0.3732988225413752+0.*I,0.28922319593588514+0.*I,0.18445104437862278+0.*I,0.1020734354503267+0.*I,0.05050981233844883+0.*I,0.022788983017467918+0.*I,0.009503850769189007+0.*I,0.003700907109234037+0.*I,0.0013563007311998352+0.*I,0.00047071085980839934+0.*I,0.00015549382800454035+0.*I,0.000049098647773992246+0.*I,0.000014872153113092782+0.*I,4.334633551472372*^-6+0.*I,1.2188562082962829*^-6+0.*I,3.3141815005820524*^-7+0.*I,8.731858261907553*^-8+0.*I,2.233197676618744*^-8+0.*I,5.553128862317061*^-9+0.*I,1.344520716999136*^-9+0.*I,3.173837943387606*^-10+0.*I,7.313166243354803*^-11+0.*I,1.6466451696972156*^-11+0.*I,3.626595593760042*^-12+0.*I,7.819850129137077*^-13+0.*I,1.6522002448629637*^-13+0.*I,3.4231757282665765*^-14+0.*I,6.960024805206983*^-15+0.*I,1.3896273487082473*^-15+0.*I,2.726233573631371*^-16+0.*I,5.258456592224611*^-17+0.*I,9.977490328619479*^-18+0.*I,1.8632655998859532*^-18+0.*I,3.426320262440721*^-19+0.*I,6.206946721573428*^-20+0.*I,1.1081816194928728*^-20+0.*I,1.950753892965274*^-21+0.*I,3.3870294349734787*^-22+0.*I,5.802538850665538*^-23+0.*I,9.81181524314925*^-24+0.*I,1.6381553103428057*^-24+0.*I,2.701285491176139*^-25+0.*I,4.400727539540155*^-26+0.*I,7.085001978135263*^-27+0.*I,1.127546139246711*^-27+0.*I,1.7742698611998244*^-28+0.*I,2.761234742465526*^-29+0.*I,4.250969838864314*^-30+0.*I,6.475483896529177*^-31+0.*I,9.762260636834512*^-32+0.*I,1.456844571682008*^-32+0.*I,2.1525231180070015*^-33+0.*I,3.1494737623499827*^-34+0.*I,4.564196710346328*^-35+0.*I,6.55246241480988*^-36+0.*I,9.320374497954855*^-37+0.*I,1.3137809716109989*^-37+0.*I,1.8354516958597277*^-38+0.*I,2.541912193316494*^-39+0.*I,3.4901223052670235*^-40+0.*I,4.751667274537329*^-41+0.*I,6.415601337022312*^-42+0.*I,8.591587578607749*^-43+0.*I,1.1413295083060968*^-43+0.*I,1.5041991123345598*^-44+0.*I,1.967023983042943*^-45+0.*I,2.552559017176388*^-46+0.*I,3.2874106282891763*^-47+0.*I,4.2023563652504414*^-48+0.*I,5.3326107107685744*^-49+0.*I,6.718014298466795*^-50+0.*I,8.403122047983648*^-51+0.*I,1.0437164819884536*^-51+0.*I,1.2873859352743815*^-52+0.*I,1.5771042657563154*^-53+0.*I,1.9190109863664942*^-54+0.*I,2.3195238832997407*^-55+0.*I,2.785239071182499*^-56+0.*I,3.322808291094467*^-57+0.*I,3.938793964523025*^-58+0.*I,4.639503487066712*^-59+0.*I,5.430805288796773*^-60+0.*I,6.317930260651087*^-61+0.*I,7.305263198171013*^-62+0.*I,8.396129890634691*^-63+0.*I,9.592586328585102*^-64+0.*I,1.0895217160481784*^-64+0.*I,1.2302950948891828*^-65+0.*I,1.3812899915393928*^-66+0.*I
-0.011331348052877417+0.*I,0.06376130669903494+0.*I,-0.20268947767020437+0.*I,0.38322591916716875+0.*I,-0.3544710372585484+0.*I,-0.055463766249193094+0.*I,0.3430300893596164+0.*I,0.06365918209497627+0.*I,-0.2972745595952549+0.*I,-0.25842467536519154+0.*I,0.04045958354201059+0.*I,0.29409108881477225+0.*I,0.37413427013999906+0.*I,0.32104079202042013+0.*I,0.2203981252460595+0.*I,0.1294015178493288+0.*I,0.06733163856140613+0.*I,0.03174737789896418+0.*I,0.013773275139949772+0.*I,0.005559731185156368+0.*I,0.00210600854733405+0.*I,0.0007536678315486119+0.*I,0.00025620169311477815+0.*I,0.00008310453601805862+0.*I,0.000025819919410025592+0.*I,7.708614821632145*^-6+0.*I,2.2176866018154013*^-6+0.*I,6.162851132163072*^-7+0.*I,1.6578627192545798*^-7+0.*I,4.3253640638710126*^-8+0.*I,1.0963191357436992*^-8+0.*I,2.7036428338072704*^-9+0.*I,6.496106248986136*^-10+0.*I,1.5226024038561752*^-10+0.*I,3.4852953501062704*^-11+0.*I,7.799388019748629*^-12+0.*I,1.707893216526489*^-12+0.*I,3.662849276205789*^-13+0.*I,7.699909515862351*^-14+0.*I,1.587759989619583*^-14+0.*I,3.2137951675589436*^-15+0.*I,6.389493819549876*^-16+0.*I,1.2485094887714596*^-16+0.*I,2.3990525076585877*^-17+0.*I,4.535657794664398*^-18+0.*I,8.441305829828914*^-19+0.*I,1.5472173756600632*^-19+0.*I,2.794198666785713*^-20+0.*I,4.9740337245362*^-21+0.*I,8.73126396197278*^-22+0.*I,1.5119063042817462*^-22+0.*I,2.5834858290795064*^-23+0.*I,4.3577979820143236*^-24+0.*I,7.258503775015535*^-25+0.*I,1.1942044211751196*^-25+0.*I,1.941279903787792*^-26+0.*I,3.1188619629061493*^-27+0.*I,4.9535650468141*^-28+0.*I,7.779711352966366*^-29+0.*I,1.2084771885442324*^-29+0.*I,1.857136528031643*^-30+0.*I,2.8240767978570114*^-31+0.*I,4.2503966538844853*^-32+0.*I,6.332745400666862*^-33+0.*I,9.342219472606395*^-34+0.*I,1.3648539206483195*^-34+0.*I,1.9750580346776403*^-35+0.*I,2.831442434902434*^-36+0.*I,4.022014585043848*^-37+0.*I,5.661855832796814*^-38+0.*I,7.899907172990025*^-39+0.*I,1.0926965942047222*^-39+0.*I,1.4984966684273933*^-40+0.*I,2.0377580315025816*^-41+0.*I,2.7482112529230303*^-42+0.*I,3.676261426470093*^-43+0.*I,4.878403378057183*^-44+0.*I,6.422714237068606*^-45+0.*I,8.390385587585723*^-46+0.*I,1.087724552679597*^-46+0.*I,1.3995208631932034*^-47+0.*I,1.787357967898326*^-48+0.*I,2.2660125697772494*^-49+0.*I,2.852182142443965*^-50+0.*I,3.564516632803722*^-51+0.*I,4.4235968068711466*^-52+0.*I,5.451848837989783*^-53+0.*I,6.673385374430712*^-54+0.*I,8.113764546968606*^-55+0.*I,9.799660224262486*^-56+0.*I,1.1758439302156474*^-56+0.*I,1.4017644894399007*^-57+0.*I,1.6604387910032432*^-58+0.*I,1.9544653549934245*^-59+0.*I,2.286253358609422*^-60+0.*I,2.6579399721709876*^-61+0.*I,3.07130376596952*^-62+0.*I,3.527676550473811*^-63+0.*I,4.027856355565357*^-64+0.*I,4.57202451826446*^-65+0.*I
