0.05408528219282059+0.*I,0.1306401566523939+0.*I,0.2231306790699657+0.*I,0.311168948492716+0.*I,0.3758061207069494+0.*I,0.4059536395969016+0.*I,0.40031181359256063+0.*I,0.36546599941658686+0.*I,0.31210417499645776+0.*I,0.2512904106274325+0.*I,0.19194354366730998+0.*I,0.13978956660060754+0.*I,0.09747241533676339+0.*I,0.06529916746075111+0.*I,0.04215423563957647+0.*I,0.026290157133267846+0.*I,0.01587562321511781+0.*I,0.009300448983160898+0.*I,0.005294991347338905+0.*I,0.0029341752318006176+0.*I,0.0015847787581583577+0.*I,0.0008353271295767646+0.*I,0.00043017269335876096+0.*I,0.00021665888965738446+0.*I,0.00010682391360725254+0.*I,0.000051605509824725505+0.*I,0.000024445954068403145+0.*I,0.00001136377697899174+0.*I,5.187298962654943*^-6+0.*I,2.326697226813335*^-6+0.*I,1.0260696393446978*^-6+0.*I,4.4513688558356764*^-7+0.*I,1.900711429480872*^-7+0.*I,7.992024541070205*^-8+0.*I,3.3106627530899966*^-8+0.*I,1.3516943955136091*^-8+0.*I,5.4415779554257766*^-9+0.*I,2.160834900339512*^-9+0.*I,8.466957500397105*^-10+0.*I,3.274859473363653*^-10+0.*I,1.2507204925973738*^-10+0.*I,4.718086836179192*^-11+0.*I,1.7584858461802327*^-11+0.*I,6.477422742784711*^-12+0.*I,2.3587042851314197*^-12+0.*I,8.493072504874382*^-13+0.*I,3.0247083713205215*^-13+0.*I,1.0656931440418848*^-13+0.*I,3.7154305318928474*^-14+0.*I,1.2820610261589413*^-14+0.*I,4.379467304791274*^-15+0.*I,1.4812685186228717*^-15+0.*I,4.961690993175306*^-16+0.*I,1.6462256767611545*^-16+0.*I,5.4111563650573434*^-17+0.*I,1.7624074970456145*^-17+0.*I,5.6886591217316974*^-18+0.*I,1.819994498616671*^-18+0.*I,5.772363487462507*^-19+0.*I,1.815203238113028*^-19+0.*I,5.660401337464173*^-20+0.*I,1.7505716862090944*^-20+0.*I,5.370091030327347*^-21+0.*I,1.6342141456710845*^-21+0.*I,4.934197977207908*^-22+0.*I,1.4782826679951336*^-22+0.*I,4.395245215082353*^-23+0.*I,1.297009929586785*^-23+0.*I,3.799149966373606*^-24+0.*I,1.1047384868528576*^-24+0.*I,3.1893931467661753*^-25+0.*I,9.142742216703631*^-26+0.*I,2.6026023590929096*^-26+0.*I,7.357732281554764*^-27+0.*I,2.065978102939546*^-27+0.*I,5.7622576741147595*^-28+0.*I,1.596553482106976*^-28+0.*I,4.39476544628125*^-29+0.*I,1.201948866894414*^-29+0.*I,3.266405056560931*^-30+0.*I,8.821097821758253*^-31+0.*I,2.3674331322649086*^-31+0.*I,6.314927771583651*^-32+0.*I,1.674275545169682*^-32+0.*I,4.4125016759197064*^-33+0.*I,1.1560404037194806*^-33+0.*I,3.0110736603469586*^-34+0.*I,7.797571146614541*^-35+0.*I,2.0077775897780867*^-35+0.*I,5.1406518417524726*^-36+0.*I,1.3088640201884208*^-36+0.*I,3.314144389849391*^-37+0.*I,8.345937047544974*^-38+0.*I,2.090408789394486*^-38+0.*I,5.207927004887815*^-39+0.*I,1.2906267978544615*^-39+0.*I,3.1817251018693746*^-40+0.*I,7.803229491949396*^-41+0.*I,1.9039648845823154*^-41+0.*I,4.6220956598894564*^-42+0.*I
-0.1306401566523939+0.*I,-0.26146915032944346+0.*I,-0.3542073471988059+0.*I,-0.36513856853737253+0.*I,-0.2854020368666898+0.*I,-0.1402316490486789+0.*I,0.02744712913214414+0.*I,0.17636159134065002+0.*I,0.279822714040052+0.*I,0.3293337448366837+0.*I,0.33102050972105596+0.*I,0.2989503638762042+0.*I,0.24880576691572365+0.*I,0.19371508427539302+0.*I,0.14250577153338545+0.*I,0.09976015974371154+0.*I,0.06681389500983058+0.*I,0.04299212566027401+0.*I,0.02666868994637687+0.*I,0.01599298612489294+0.*I,0.009294080751069+0.*I,0.00524467983864315+0.*I,0.002878972000350125+0.*I,0.0015397076019484331+0.*I,0.0008033799066734862+0.*I,0.0004094691712130825+0.*I,0.00020408958432469336+0.*I,0.000099576297395251+0.*I,0.00004760180765893353+0.*I,0.000022314444947372095+0.*I,0.000010265428267970421+0.*I,4.6377092190334885*^-6+0.*I,2.058967626330727*^-6+0.*I,8.98832435431138*^-7+0.*I,3.8604378755176505*^-7+0.*I,1.6321198208961064*^-7+0.*I,6.795781816487072*^-8+0.*I,2.7880443355161584*^-8+0.*I,1.1275131832137779*^-8+0.*I,4.496588169679314*^-9+0.*I,1.7690980288112064*^-9+0.*I,6.868889621312781*^-10+0.*I,2.632916723467634*^-10+0.*I,9.966575411145217*^-11+0.*I,3.7269035455042966*^-11+0.*I,1.3771212333419993*^-11+0.*I,5.029679619309947*^-12+0.*I,1.8162230079422643*^-12+0.*I,6.485895964722271*^-13+0.*I,2.291126269404705*^-13+0.*I,8.00770314399991*^-14+0.*I,2.769772605453001*^-14+0.*I,9.483108810312941*^-15+0.*I,3.2145284063128753*^-15+0.*I,1.0790202347274506*^-15+0.*I,3.587320696324286*^-16+0.*I,1.1814584345887151*^-16+0.*I,3.85523334672587*^-17+0.*I,1.2466381091990089*^-17+0.*I,3.995383723430531*^-18+0.*I,1.2693263627900355*^-18+0.*I,3.998073380573566*^-19+0.*I,1.2486897975691736*^-19+0.*I,3.867641777030789*^-20+0.*I,1.1881883575946711*^-20+0.*I,3.621006178087225*^-21+0.*I,1.0947976785471086*^-21+0.*I,3.2843773284548615*^-22+0.*I,9.777753166604846*^-23+0.*I,2.888967201468238*^-23+0.*I,8.472524164680528*^-24+0.*I,2.466592300797811*^-24+0.*I,7.129229102379511*^-25+0.*I,2.0459422740054462*^-25+0.*I,5.830334478481933*^-26+0.*I,1.6500052150787797*^-26+0.*I,4.6377806748009676*^-27+0.*I,1.2948167451459074*^-27+0.*I,3.591027316631564*^-28+0.*I,9.894172234004572*^-29+0.*I,2.708492517503803*^-29+0.*I,7.36714700867057*^-30+0.*I,1.991268118669959*^-30+0.*I,5.348760543330549*^-31+0.*I,1.4279172250254895*^-31+0.*I,3.7888900530231945*^-32+0.*I,9.99336865169429*^-33+0.*I,2.6201963056964057*^-33+0.*I,6.8298019940695094*^-34+0.*I,1.7699638463960476*^-34+0.*I,4.560701318099872*^-35+0.*I,1.1685252822134792*^-35+0.*I,2.977223904403624*^-36+0.*I,7.54360295916603*^-37+0.*I,1.900931776676894*^-37+0.*I,4.764315227886387*^-38+0.*I,1.187697943581245*^-38+0.*I,2.945152901927566*^-39+0.*I,7.264910373007614*^-40+0.*I,1.7827768493569939*^-40+0.*I
0.2231306790699657+0.*I,0.3542073471988059+0.*I,0.3435096550951018+0.*I,0.1898354729487082+0.*I,-0.02892315389015133+0.*I,-0.2117474934474916+0.*I,-0.2897674684925697+0.*I,-0.2498730648680034+0.*I,-0.12520821148480982+0.*I,0.03109840760213226+0.*I,0.17103647300657723+0.*I,0.2657108842872632+0.*I,0.3073207583805688+0.*I,0.30347138254745504+0.*I,0.26912503491134093+0.*I,0.21987984364920854+0.*I,0.168047594327998+0.*I,0.12136464455972555+0.*I,0.08342680746006084+0.*I,0.05488273414583105+0.*I,0.034700165508498866+0.*I,0.02115845925960346+0.*I,0.012477410681905996+0.*I,0.007133280397080612+0.*I,0.003961547366196005+0.*I,0.0021410120442620314+0.*I,0.001127781313783862+0.*I,0.0005797987636292219+0.*I,0.00029127748811783743+0.*I,0.00014314967394301893+0.*I,0.00006889033500696112+0.*I,0.000032493920311080696+0.*I,0.000015034162857832851+0.*I,6.828378870401099*^-6+0.*I,3.046626285514217*^-6+0.*I,1.3361743460593265*^-6+0.*I,5.763792513461753*^-7+0.*I,2.446784089260455*^-7+0.*I,1.0227034367823135*^-7+0.*I,4.210955467042019*^-8+0.*I,1.7087770872999904*^-8+0.*I,6.836739892582972*^-9+0.*I,2.698023945313052*^-9+0.*I,1.0506062194867575*^-9+0.*I,4.038190839207558*^-10+0.*I,1.5326161219893908*^-10+0.*I,5.745382571071768*^-11+0.*I,2.128020533699867*^-11+0.*I,7.789861673208676*^-12+0.*I,2.81903509636281*^-12+0.*I,1.0087932251970051*^-12+0.*I,3.5706204537979003*^-13+0.*I,1.2503429239439012*^-13+0.*I,4.332694257597069*^-14+0.*I,1.486023537615526*^-14+0.*I,5.045722910151363*^-15+0.*I,1.6964410359285126*^-15+0.*I,5.648796216040955*^-16+0.*I,1.8631834897446972*^-16+0.*I,6.088574809549859*^-17+0.*I,1.9715634800736182*^-17+0.*I,6.327221318413833*^-18+0.*I,2.01275942025049*^-18+0.*I,6.347668910353392*^-19+0.*I,1.9849284741211226*^-19+0.*I,6.155255480612584*^-20+0.*I,1.8931205096417895*^-20+0.*I,5.775634845830537*^-21+0.*I,1.7481026237576053*^-21+0.*I,5.24969999659141*^-22+0.*I,1.5644270892947029*^-22+0.*I,4.626800027947196*^-23+0.*I,1.358189625474891*^-23+0.*I,3.957697451359245*^-24+0.*I,1.144917196226879*^-24+0.*I,3.2885186556410376*^-25+0.*I,9.37919192880942*^-26+0.*I,2.656515215201373*^-26+0.*I,7.472787961132803*^-27+0.*I,2.0879352616908818*^-27+0.*I,5.795019057672693*^-28+0.*I,1.5978447398110208*^-28+0.*I,4.3771712909153525*^-29+0.*I,1.1914290304660319*^-29+0.*I,3.2225077123098475*^-30+0.*I,8.661746842062749*^-31+0.*I,2.313856695104507*^-31+0.*I,6.14355520784204*^-32+0.*I,1.621390002541614*^-32+0.*I,4.253740036075461*^-33+0.*I,1.1094320105101825*^-33+0.*I,2.876779533777257*^-34+0.*I,7.416820387242912*^-35+0.*I,1.9013528534755576*^-35+0.*I,4.846958426704132*^-36+0.*I,1.2287532978732057*^-36+0.*I,3.097958068816107*^-37+0.*I,7.768333047484703*^-38+0.*I,1.9375238683732232*^-38+0.*I,4.8068229263545267*^-39+0.*I
-0.311168948492716+0.*I,-0.36513856853737253+0.*I,-0.1898354729487082+0.*I,0.07877284368807667+0.*I,0.25953817410032515+0.*I,0.2579547907784909+0.*I,0.10464172135680543+0.*I,-0.09416432993485191+0.*I,-0.2334307389830737+0.*I,-0.2602355552459957+0.*I,-0.18174282799361122+0.*I,-0.0430396554460528+0.*I,0.10284476771629818+0.*I,0.21653035539917462+0.*I,0.2802623111636196+0.*I,0.2951464065645516+0.*I,0.2734384235553561+0.*I,0.23078310362259663+0.*I,0.1809378274259452+0.*I,0.133415637668651+0.*I,0.09331517405733256+0.*I,0.062301283687841894+0.*I,0.039896890275095485+0.*I,0.024600603738686663+0.*I,0.01465135131004347+0.*I,0.008450234078743667+0.*I,0.004730210952533055+0.*I,0.002574780222691842+0.*I,0.001365110771250444+0.*I,0.0007059878143796863+0.*I,0.00035660736327441933+0.*I,0.0001761367473101994+0.*I,0.00008515866872736965+0.*I,0.00004034009844158728+0.*I,0.00001873904789389613+0.*I,8.54283557980321*^-6+0.*I,3.824848704054093*^-6+0.*I,1.682958873406627*^-6+0.*I,7.281947876012642*^-7+0.*I,3.1001669986009087*^-7+0.*I,1.2993244456725164*^-7+0.*I,5.3636610157772116*^-8+0.*I,2.181818411879775*^-8+0.*I,8.749421197305532*^-9+0.*I,3.460365864820205*^-9+0.*I,1.3502521906660014*^-9+0.*I,5.200159991029042*^-10+0.*I,1.9773228674939083*^-10+0.*I,7.425739783375985*^-11+0.*I,2.7551039718200795*^-11+0.*I,1.0101840682859237*^-11+0.*I,3.6614168500283234*^-12+0.*I,1.3122001123288318*^-12+0.*I,4.651188246443487*^-13+0.*I,1.6309717098423403*^-13+0.*I,5.659116705913674*^-14+0.*I,1.943422703586866*^-14+0.*I,6.606856947876408*^-15+0.*I,2.2239260150769583*^-15+0.*I,7.413593548908296*^-16+0.*I,2.4479472267410995*^-16+0.*I,8.007903644795482*^-17+0.*I,2.5957019094071093*^-17+0.*I,8.338402370820469*^-18+0.*I,2.6550526504033873*^-18+0.*I,8.380952391719038*^-19+0.*I,2.623063862754302*^-19+0.*I,8.141091997214996*^-20+0.*I,2.5059689267735912*^-20+0.*I,7.651503909329357*^-21+0.*I,2.3176773911151907*^-21+0.*I,6.965452560955264*^-22+0.*I,2.0772522539394261*^-22+0.*I,6.147865975360657*^-23+0.*I,1.8059466461821191*^-23+0.*I,5.265982575973032*^-24+0.*I,1.5243863722066524*^-24+0.*I,4.381245742828935*^-25+0.*I,1.2503498376292158*^-25+0.*I,3.543562006252238*^-26+0.*I,9.973901595862703*^-27+0.*I,2.7883513182570492*^-27+0.*I,7.74331603350892*^-28+0.*I,2.1362014290754187*^-28+0.*I,5.85505205067549*^-29+0.*I,1.5945175262498853*^-29+0.*I,4.3149274923322814*^-30+0.*I,1.1603744479842635*^-30+0.*I,3.1012527902569792*^-31+0.*I,8.238034403726074*^-32+0.*I,2.1751525062415686*^-32+0.*I,5.7090911195076534*^-33+0.*I,1.4896564147930296*^-33+0.*I,3.864355906204529*^-34+0.*I,9.967110923847618*^-35+0.*I,2.5561789398036865*^-35+0.*I,6.518849712056194*^-36+0.*I,1.6532395210281402*^-36+0.*I,4.169772981113062*^-37+0.*I,1.0459887312064437*^-37+0.*I
0.3758061207069494+0.*I,0.2854020368666898+0.*I,-0.02892315389015133+0.*I,-0.25953817410032515+0.*I,-0.23467756598958164+0.*I,-0.021365620056290672+0.*I,0.189550517842301+0.*I,0.2521524807833806+0.*I,0.14875136847509177+0.*I,-0.035853455043909875+0.*I,-0.19197341666020898+0.*I,-0.24940637151890488+0.*I,-0.19875493564803193+0.*I,-0.07610280508501666+0.*I,0.06661176023891312+0.*I,0.18627031512280248+0.*I,0.26005474244009436+0.*I,0.28498552228240764+0.*I,0.27104198623865083+0.*I,0.23321562188176478+0.*I,0.18562748573824214+0.*I,0.13856918606948068+0.*I,0.09792504060606512+0.*I,0.06595864931605042+0.*I,0.04256414198474859+0.*I,0.026422830120059835+0.*I,0.01583116625258189+0.*I,0.009179825396060477+0.*I,0.005163551488019067+0.*I,0.002823035010578014+0.*I,0.001502744084159608+0.*I,0.0007800283563032202+0.*I,0.0003953418093836434+0.*I,0.0001958799598562555+0.*I,0.00009497899405019408+0.*I,0.00004511346601521709+0.*I,0.000021009146225694356+0.*I,9.60027383563837*^-6+0.*I,4.30776950345531*^-6+0.*I,1.899372972807566*^-6+0.*I,8.234363886592707*^-7+0.*I,3.512085860527558*^-7+0.*I,1.474521426514379*^-7+0.*I,6.096881699994671*^-8+0.*I,2.4839381301806982*^-8+0.*I,9.975688349515767*^-9+0.*I,3.95089230072673*^-9+0.*I,1.5437190649137236*^-9+0.*I,5.952823129807174*^-10+0.*I,2.2662684817918848*^-10+0.*I,8.520740243681682*^-11+0.*I,3.164880612994575*^-11+0.*I,1.1616650989690667*^-11+0.*I,4.214745469074962*^-12+0.*I,1.5119793627910244*^-12+0.*I,5.364340014270759*^-13+0.*I,1.8827358123912315*^-13+0.*I,6.538334038399857*^-14+0.*I,2.24722735241354*^-14+0.*I,7.64579264756431*^-15+0.*I,2.5756280414041333*^-15+0.*I,8.592405997453884*^-16+0.*I,2.8392257404970943*^-16+0.*I,9.294323960070502*^-17+0.*I,3.014703941369733*^-17+0.*I,9.690671899616418*^-18+0.*I,3.0875653096979026*^-18+0.*I,9.752132536931358*^-19+0.*I,3.054006409242533*^-19+0.*I,9.483980365253384*^-20+0.*I,2.920942335336753*^-20+0.*I,8.923314182347638*^-21+0.*I,2.704316561523022*^-21+0.*I,8.131533160878328*^-22+0.*I,2.426188680349548*^-22+0.*I,7.183993159595216*^-23+0.*I,2.1112848303598665*^-23+0.*I,6.15908462272902*^-24+0.*I,1.7836980188686626*^-24+0.*I,5.128711833649654*^-25+0.*I,1.4642719300908647*^-25+0.*I,4.1514999148494654*^-26+0.*I,1.1689618897408193*^-26+0.*I,3.269254206151139*^-27+0.*I,9.082176222778619*^-28+0.*I,2.5064719698566433*^-28+0.*I,6.872349582204896*^-29+0.*I,1.8722070406321897*^-29+0.*I,5.068092941788393*^-30+0.*I,1.3633653197142406*^-30+0.*I,3.6449444956710007*^-31+0.*I,9.685315746096901*^-32+0.*I,2.5580745770325194*^-32+0.*I,6.716155679173564*^-33+0.*I,1.752940865794196*^-33+0.*I,4.548653224952913*^-34+0.*I,1.1735371243663748*^-34+0.*I,3.0104955334634747*^-35+0.*I,7.679524759163873*^-36+0.*I,1.9481093255138217*^-36+0.*I
-0.4059536395969016+0.*I,-0.1402316490486789+0.*I,0.2117474934474916+0.*I,0.2579547907784909+0.*I,0.021365620056290672+0.*I,-0.21159797588663268+0.*I,-0.2281613019894612+0.*I,-0.048101191598741586+0.*I,0.15826612023711256+0.*I,0.23830055577284376+0.*I,0.15666926151836627+0.*I,-0.015328608265280654+0.*I,-0.1716794466419818+0.*I,-0.23827486062022926+0.*I,-0.19929976786083384+0.*I,-0.08583814110115562+0.*I,0.0522938920624784+0.*I,0.17166992412457238+0.*I,0.24793678218560597+0.*I,0.27643370229428393+0.*I,0.26591254730668223+0.*I,0.23073780550820605+0.*I,0.1848844978110171+0.*I,0.13877589986354988+0.*I,0.09852948306210685+0.*I,0.06663382058848767+0.*I,0.04315216589601377+0.*I,0.02687206636349314+0.*I,0.01614565535191701+0.*I,0.00938597719860782+0.*I,0.0052916996802402135+0.*I,0.002899199632424674+0.*I,0.0015462764968368875+0.*I,0.0008040578642721074+0.*I,0.0004081941442836841+0.*I,0.000202558287530849+0.*I,0.00009835761244490471+0.*I,0.00004678063976852857+0.*I,0.00002181278571015977+0.*I,9.979203028727364*^-6+0.*I,4.482744809514824*^-6+0.*I,1.978580106281998*^-6+0.*I,8.586182957953378*^-7+0.*I,3.6655477192565455*^-7+0.*I,1.5403071962976177*^-7+0.*I,6.374219649575026*^-8+0.*I,2.5989924308704194*^-8+0.*I,1.0445648764695583*^-8+0.*I,4.140002166185163*^-9+0.*I,1.6187213385367968*^-9+0.*I,6.24614199146996*^-10+0.*I,2.379429174575169*^-10+0.*I,8.951578336886083*^-11+0.*I,3.326821918064604*^-11+0.*I,1.2217795242310936*^-11+0.*I,4.435200997825771*^-12+0.*I,1.5918744792545499*^-12+0.*I,5.650563208130503*^-13+0.*I,1.9841261271059363*^-13+0.*I,6.893564930267591*^-14+0.*I,2.3703555324855278*^-14+0.*I,8.06811230534392*^-15+0.*I,2.7189992671723513*^-15+0.*I,9.07425926871578*^-16+0.*I,2.9995837973025236*^-16+0.*I,9.822862973623717*^-17+0.*I,3.187270676008889*^-17+0.*I,1.0248899020644661*^-17+0.*I,3.2665086128042953*^-18+0.*I,1.0320650863540226*^-18+0.*I,3.233054212516179*^-19+0.*I,1.004303902144074*^-19+0.*I,3.094033714392091*^-20+0.*I,9.454793836171466*^-21+0.*I,2.8661812863888443*^-21+0.*I,8.620558371990201*^-22+0.*I,2.572770748407798*^-22+0.*I,7.619962741883168*^-23+0.*I,2.2399647160174258*^-23+0.*I,6.536045205861966*^-24+0.*I,1.893311013920115*^-24+0.*I,5.445127119282128*^-25+0.*I,1.5549556172082292*^-25+0.*I,4.40956114953419*^-26+0.*I,1.2418879066386043*^-26+0.*I,3.473922837877067*^-27+0.*I,9.652696211275579*^-28+0.*I,2.6644445708439857*^-28+0.*I,7.30688322897625*^-29+0.*I,1.9909571783604233*^-29+0.*I,5.390534641220533*^-30+0.*I,1.4503636572642336*^-30+0.*I,3.878209039691958*^-31+0.*I,1.0306898522870406*^-31+0.*I,2.7226993673066965*^-32+0.*I,7.149537043419504*^-33+0.*I,1.8663520449275505*^-33+0.*I,4.843694824007354*^-34+0.*I,1.249847353750303*^-34+0.*I,3.2067339460592607*^-35+0.*I
0.40031181359256063+0.*I,-0.02744712913214414+0.*I,-0.2897674684925697+0.*I,-0.10464172135680543+0.*I,0.189550517842301+0.*I,0.2281613019894612+0.*I,0.013392406467703398+0.*I,-0.19900967741921832+0.*I,-0.2116090554123556+0.*I,-0.04115310465237926+0.*I,0.15315277709596764+0.*I,0.22724675861129584+0.*I,0.14761556975832132+0.*I,-0.01774191738858433+0.*I,-0.16744090420517074+0.*I,-0.23047541429243928+0.*I,-0.19174022415423844+0.*I,-0.08126036842796704+0.*I,0.052850002055978625+0.*I,0.16861483065905558+0.*I,0.24247960952993186+0.*I,0.2699457450588996+0.*I,0.25951423290035047+0.*I,0.22513628061873825+0.*I,0.18039165085863684+0.*I,0.13541470203605202+0.*I,0.09615690913014076+0.*I,0.06504096120896442+0.*I,0.042129030329893145+0.*I,0.026240436621973874+0.*I,0.015769525879295906+0.*I,0.00916928622447305+0.*I,0.0051706279585373585+0.*I,0.0028334565237475816+0.*I,0.0015115193829740926+0.*I,0.0007861393305650634+0.*I,0.0003991737807632666+0.*I,0.00019811874052662662+0.*I,0.0000962190570719782+0.*I,0.00004577139503313259+0.*I,0.000021345746504168614+0.*I,9.767101801203807*^-6+0.*I,4.388145442623298*^-6+0.*I,1.9371148286771445*^-6+0.*I,8.407449695030707*^-7+0.*I,3.589741725232843*^-7+0.*I,1.508654262874566*^-7+0.*I,6.244036293185614*^-8+0.*I,2.546229068544397*^-8+0.*I,1.0234816829419883*^-8+0.*I,4.056912510664248*^-9+0.*I,1.5864116182655942*^-9+0.*I,6.122132633130742*^-10+0.*I,2.3324331381012333*^-10+0.*I,8.775666167618101*^-11+0.*I,3.261765023162885*^-11+0.*I,1.198001179405549*^-11+0.*I,4.3492833335766825*^-12+0.*I,1.5611763651202304*^-12+0.*I,5.542075701720286*^-13+0.*I,1.9461953359486023*^-13+0.*I,6.762330176426489*^-14+0.*I,2.3254141054188665*^-14+0.*I,7.915749820465847*^-15+0.*I,2.6678510218218592*^-15+0.*I,8.90420417113357*^-16+0.*I,2.9435775938497113*^-16+0.*I,9.640116778366929*^-17+0.*I,3.128182380091831*^-17+0.*I,1.0059547907418442*^-17+0.*I,3.206361159484304*^-18+0.*I,1.0131234800528939*^-18+0.*I,3.1739073964329235*^-19+0.*I,9.859882024070076*^-20+0.*I,3.037779679111085*^-20+0.*I,9.283405883509289*^-21+0.*I,2.814377697830033*^-21+0.*I,8.465195578859872*^-22+0.*I,2.526533204726508*^-22+0.*I,7.483393049102102*^-23+0.*I,2.1999264314540652*^-23+0.*I,6.419523630641405*^-24+0.*I,1.859644840468426*^-24+0.*I,5.348548034028591*^-25+0.*I,1.5274438539072198*^-25+0.*I,4.3317319427078664*^-26+0.*I,1.2200205014043158*^-26+0.*I,3.4128957209879*^-27+0.*I,9.483512408561472*^-28+0.*I,2.617849136818966*^-28+0.*I,7.179382139462337*^-29+0.*I,1.9562909401989324*^-29+0.*I,5.2968739805498004*^-30+0.*I,1.4252158634300745*^-30+0.*I,3.8111019558221205*^-31+0.*I,1.012890859043592*^-31+0.*I,2.675773414844833*^-32+0.*I,7.026551926123018*^-33+0.*I,1.8343082236054588*^-33+0.*I,4.760687182174904*^-34+0.*I
-0.36546599941658686+0.*I,0.17636159134065002+0.*I,0.2498730648680034+0.*I,-0.09416432993485191+0.*I,-0.2521524807833806+0.*I,-0.048101191598741586+0.*I,0.19900967741921832+0.*I,0.19507895226026228+0.*I,-0.01956110439217648+0.*I,-0.20237125180137872+0.*I,-0.18900870442243214+0.*I,-0.015478516418645668+0.*I,0.16276972480844612+0.*I,0.21736365486448486+0.*I,0.12777486927225004+0.*I,-0.03469509119264253+0.*I,-0.1733961997217324+0.*I,-0.22461863483984432+0.*I,-0.17855606676632377+0.*I,-0.06686661854266647+0.*I,0.06363851843285222+0.*I,0.17353913922463934+0.*I,0.24163827628201373+0.*I,0.2648705803521645+0.*I,0.252182230945032+0.*I,0.2172808744048091+0.*I,0.17319097444001205+0.*I,0.12946905907989714+0.*I,0.09162008429281951+0.*I,0.061793175809455925+0.*I,0.039926023712077555+0.*I,0.02481452998133852+0.*I,0.01488421662710064+0.*I,0.008639863775197973+0.*I,0.004864687395793244+0.*I,0.0026621515774984195+0.*I,0.0014183693981667498+0.*I,0.0007368545573645369+0.*I,0.0003737591884430595+0.*I,0.00018532710070377095+0.*I,0.0000899268915179924+0.*I,0.000042743074622726625+0.*I,0.000019918243726505823+0.*I,9.107430019022372*^-6+0.*I,4.089042984458841*^-6+0.*I,1.803950901606659*^-6+0.*I,7.824899401692424*^-7+0.*I,3.3391643235822854*^-7+0.*I,1.4026136834832655*^-7+0.*I,5.8022978955567166*^-8+0.*I,2.364992681856718*^-8+0.*I,9.502123779178715*^-9+0.*I,3.764907103453436*^-9+0.*I,1.4716397758340814*^-9+0.*I,5.677063085239939*^-10+0.*I,2.162087567598739*^-10+0.*I,8.131945511475256*^-11+0.*I,3.0215099934119564*^-11+0.*I,1.1094094693440631*^-11+0.*I,4.026441901408258*^-12+0.*I,1.444875075067471*^-12+0.*I,5.127793425187711*^-13+0.*I,1.800234409732769*^-13+0.*I,6.253571308047831*^-14+0.*I,2.1499354226204498*^-14+0.*I,7.3166887492692*^-15+0.*I,2.465388164025878*^-15+0.*I,8.226661887082977*^-16+0.*I,2.719018941974185*^-16+0.*I,8.90287888322797*^-17+0.*I,2.8883825552055396*^-17+0.*I,9.286637309107778*^-18+0.*I,2.9594607442518243*^-18+0.*I,9.349432766130296*^-19+0.*I,2.928480646655267*^-19+0.*I,9.095936466059386*^-20+0.*I,2.8019592948266005*^-20+0.*I,8.561402000886874*^-21+0.*I,2.595099342084686*^-21+0.*I,7.804491668384725*^-22+0.*I,2.329005576077468*^-22+0.*I,6.897373767511532*^-23+0.*I,2.0273781695620397*^-23+0.*I,5.915241189310453*^-24+0.*I,1.7133428945163313*^-24+0.*I,4.927155994410612*^-25+0.*I,1.406932462001205*^-25+0.*I,3.9895006761474615*^-26+0.*I,1.1235034467252884*^-26+0.*I,3.1425478189474488*^-27+0.*I,8.73134047347442*^-28+0.*I,2.409962812044842*^-28+0.*I,6.608577070138479*^-29+0.*I,1.8005724339677946*^-29+0.*I,4.874769886855424*^-30+0.*I,1.3115156442878088*^-30+0.*I,3.506733242340386*^-31+0.*I,9.31912424279241*^-32+0.*I,2.4616312134541957*^-32+0.*I,6.46365262766474*^-33+0.*I
